Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,x75
1256,0.0225345,0.0166144,0,0,0,0,0,0,0.0132234,0.0180471,0.00798403,0.00434748,0,0,0.0157782,0,0.0156127,0.0108321,0.0327523,0.0182014,0.0128199,0.00955336,0.0145125,0.0105454,0.00547163,0.00860139,0.00353601,0.0113972,0.008906,0.00776001,0.00257955,0.0215712,0.0133566,0.0124735,0.0119043,0.00416721,0.00310828,0.00925006,0.00491126,0.00614757,0.0213559,0,0,0.00547854,0,0.00548705,0.00178047,0.0605109,0.00605384,0.0182616,0.00490269,0.0139476,0.0127142,0.00499877,0.0275153,0.0101473,0.00588367,0.00161312,0.0235644,0.00240566,0.00345633,0.00213698,0.00576228,0.0040521,0.00497543,0.01664,0.0184727,0,0,0,0,0,0,0,0,0
1257,0.0220372,0.0165214,0,0,0,0,0,0,0.0121618,0.0179778,0.00731566,0.00480999,0,0,0.0159681,0,0.015687,0.0111625,0.0327742,0.0176424,0.0130159,0.00933081,0.0141536,0.00928371,0.00555591,0.00825587,0.00363523,0.0110676,0.00840914,0.0071016,0.0026374,0.0219154,0.011794,0.0119378,0.0119332,0.00417047,0.00293103,0.00932007,0.00480929,0.00531701,0.0210511,0,0,0.00552029,0,0.0054353,0.00160599,0.0599741,0.00590506,0.0179607,0.00441666,0.0138366,0.0130569,0.004596,0.0278089,0.0094214,0.0053706,0.00133489,0.0234989,0.00232654,0.00348693,0.00198513,0.00614836,0.00443988,0.0054198,0.0162728,0.0183811,0,0,0,0,0,0,0,0,0
1258,0.021569,0.0164826,0,0,0,0,0,0,0.0112202,0.0179524,0.00671354,0.00556974,0,0,0.0161032,0,0.015636,0.0113901,0.0327979,0.0168604,0.0133239,0.00898543,0.0137288,0.0081443,0.0054858,0.00785111,0.00365828,0.0107355,0.00797217,0.00644511,0.00285533,0.0221954,0.0104459,0.0115908,0.0119428,0.00416036,0.00283035,0.0093901,0.00476843,0.00467268,0.0206905,0,0,0.00553522,0,0.00537803,0.00142676,0.0594086,0.00574927,0.01765,0.00397033,0.0136727,0.0132783,0.00422853,0.0280728,0.00878563,0.00501147,0.00107952,0.0235124,0.00228439,0.00351224,0.001821,0.00648057,0.00506179,0.00565725,0.0158817,0.0182751,0,0,0,0,0,0,0,0,0
1259,0.0211132,0.0164376,0,0,0,0,0,0,0.0104725,0.0179735,0.00623589,0.00644351,0,0,0.0161274,0,0.0154512,0.0115595,0.0327971,0.015943,0.0136182,0.00870414,0.0133173,0.00726494,0.00522906,0.00750275,0.00363094,0.010398,0.00762295,0.00586723,0.00321912,0.0224864,0.00936485,0.0113237,0.0119062,0.00435054,0.00251917,0.00948181,0.00452047,0.00421777,0.0203076,0,0,0.00556586,0,0.00535549,0.00122272,0.058865,0.0054664,0.0173515,0.00362242,0.0134893,0.0134293,0.00398881,0.0282981,0.00832699,0.00476241,0.000950124,0.0233654,0.002133,0.00340217,0.00156201,0.00677427,0.00569794,0.00551377,0.0155054,0.018172,0,0,0,0,0,0,0,0,0
1260,0.0206273,0.0163449,0,0,0,0,0,0,0.00979897,0.0180476,0.00588184,0.00723201,0,0,0.0160406,0,0.0152745,0.0117118,0.0328507,0.0151907,0.0137655,0.00835262,0.01297,0.00658685,0.00485129,0.0072468,0.0036308,0.0100746,0.00740438,0.00546882,0.00362738,0.0227907,0.00839605,0.0109806,0.0118895,0.00457163,0.00223638,0.00956928,0.00426207,0.00387132,0.0199314,0,0,0.00560564,0,0.0053461,0.00135241,0.0584577,0.00517674,0.0169535,0.00346003,0.0132761,0.0136394,0.0040311,0.0284376,0.00817703,0.0046635,0.000905198,0.0231763,0.00191478,0.00319993,0.00136971,0.0070395,0.00637886,0.00502691,0.0151034,0.0180424,0,0,0,0,0,0,0,0,0
1261,0.0200961,0.0162178,0,0,0,0,0,0,0.0091174,0.0180958,0.00557133,0.0080887,0,0,0.0158762,0,0.0151748,0.011687,0.0330537,0.0145199,0.013931,0.00796508,0.0126565,0.00614753,0.00447951,0.00692198,0.00364757,0.00983396,0.00725668,0.0052312,0.00407255,0.0231276,0.00754648,0.0106687,0.0118947,0.00467141,0.00191613,0.00976724,0.00394177,0.00380558,0.0194914,0,0,0.0055541,0,0.00539959,0.00156376,0.0581147,0.0049409,0.0164886,0.00347894,0.0130264,0.0137442,0.00426053,0.0285641,0.00820361,0.00470255,0.00104731,0.0229544,0.00168506,0.00292976,0.00117704,0.00715195,0.00698026,0.00473153,0.0146199,0.0178593,0,0,0,0,0,0,0,0,0
1262,0.0197022,0.0160439,0,0,0,0,0,0,0.00828529,0.0181163,0.00528942,0.00904676,0,0,0.0156467,0,0.0151501,0.011539,0.0333723,0.0139058,0.01414,0.00779001,0.0124007,0.00612536,0.00417778,0.00669804,0.00379486,0.00975944,0.00723631,0.00520455,0.00456772,0.0234866,0.00668959,0.0104253,0.0119121,0.00462645,0.00177511,0.0099285,0.00386248,0.00411237,0.0189774,0,0,0.00556437,0,0.00544508,0.00187721,0.0576955,0.0049119,0.0159806,0.00335517,0.0127352,0.013784,0.00437714,0.0288164,0.00776267,0.00477849,0.00100501,0.0230629,0.00171156,0.0027667,0.00112592,0.00721144,0.00765786,0.00482597,0.0140638,0.0176494,0,0,0,0,0,0,0,0,0
1263,0.0191959,0.0158669,0,0,0,0,0,0,0.00727532,0.0180968,0.00501822,0.0102056,0,0,0.0153748,0,0.0151769,0.0114607,0.0337259,0.0132208,0.0143513,0.0076397,0.0121239,0.00643286,0.00399051,0.00638502,0.00414321,0.00969731,0.00725674,0.00531041,0.00503335,0.023853,0.0057439,0.0101945,0.0119255,0.00451954,0.00179699,0.0100121,0.00390231,0.00467103,0.0184691,0,0,0.00565073,0,0.00546441,0.0022749,0.0572078,0.00485309,0.015498,0.00333573,0.0124189,0.0137991,0.00447299,0.0290147,0.00723023,0.00479213,0.000925257,0.0232673,0.00185747,0.00272124,0.00122211,0.00732065,0.00836381,0.00531735,0.0135816,0.0174215,0,0,0,0,0,0,0,0,0
1264,0.0186295,0.0157338,0,0,0,0,0,0,0.00618216,0.0180335,0.00482909,0.011553,0,0,0.0151357,0,0.015273,0.0113665,0.0340848,0.0124511,0.0144571,0.00738778,0.0118367,0.00697526,0.00387709,0.00586382,0.00438777,0.00938259,0.0073097,0.0055335,0.00549076,0.0241627,0.00477322,0.00990368,0.0119734,0.00446441,0.00157093,0.0100741,0.00380831,0.00540782,0.0180608,0,0,0.00577336,0,0.00546701,0.00274927,0.056686,0.00498443,0.0150887,0.0034967,0.0120498,0.0138423,0.00455471,0.0291518,0.00657516,0.00459167,0.000971398,0.0233498,0.00196436,0.00272534,0.00102645,0.00750362,0.00920504,0.00557291,0.0132409,0.017262,0,0,0,0,0,0,0,0,0
1265,0.0180561,0.0156917,0,0,0,0,0,0,0.00519449,0.0179363,0.00487779,0.0121311,0,0,0.0150109,0,0.0154183,0.0113349,0.0343809,0.0118715,0.0144777,0.00698448,0.0115016,0.00768175,0.00379248,0.0052469,0.00462084,0.0090463,0.00738017,0.00581153,0.00596291,0.024365,0.00400708,0.00964632,0.0120624,0.00444081,0.00124022,0.0101108,0.00374374,0.00607504,0.0176658,0,0,0.00593767,0,0.00542644,0.00329432,0.0562054,0.0051319,0.0147277,0.00377479,0.0116351,0.0139103,0.00458886,0.0292844,0.00616306,0.00444436,0.00109112,0.0233901,0.00206815,0.00285746,0.000605657,0.00768501,0.0101557,0.00544444,0.013045,0.0170928,0,0,0,0,0,0,0,0,0
1266,0.0174915,0.0157898,0,0,0,0,0,0,0.00440531,0.017856,0.00510567,0.0122673,0,0,0.014976,0,0.0156164,0.0113642,0.03465,0.0113411,0.0144734,0.00647754,0.0110565,0.00850014,0.00366902,0.00481274,0.00485641,0.00883882,0.00739904,0.00608957,0.00636043,0.0245213,0.00355579,0.00937905,0.012192,0.00437663,0.000972083,0.0101245,0.00378261,0.0065906,0.0172997,0,0,0.00607488,0,0.00532725,0.00388689,0.0558172,0.00525482,0.0143566,0.00403674,0.0112243,0.0141238,0.0046083,0.0293712,0.00592086,0.00433536,0.00127246,0.0234397,0.00220878,0.00307999,0.000573178,0.00772487,0.0114141,0.00508672,0.012984,0.0169128,0,0,0,0,0,0,0,0,0
1267,0.0169031,0.0160632,0,0,0,0,0,0,0.00371661,0.0177589,0.00536095,0.0122823,0,0,0.0152439,0,0.0158829,0.01157,0.0350128,0.0104691,0.014422,0.00566262,0.0103902,0.00945996,0.0035461,0.00445287,0.00489968,0.00870471,0.00731463,0.00631759,0.00660758,0.0245046,0.0037183,0.00923687,0.0123749,0.00422951,0.000890683,0.0101247,0.00388464,0.00692675,0.0168615,0,0,0.00607932,0,0.00520599,0.00450175,0.0554416,0.00540113,0.0139629,0.00410926,0.01065,0.0142675,0.00464228,0.0294753,0.00566107,0.00416256,0.00150827,0.0235104,0.00238953,0.00334513,0.0012034,0.00764141,0.0129249,0.00537219,0.0131751,0.0167625,0,0,0,0,0,0,0,0,0
1268,0.0163822,0.0163859,0,0,0,0,0,0,0.00359134,0.0177053,0.00574738,0.0125541,0,0,0.0156692,0,0.0160788,0.012015,0.0353954,0.0097014,0.0144723,0.00489684,0.0097936,0.0106966,0.00365383,0.00419098,0.00468634,0.00860108,0.0072947,0.0065929,0.00682028,0.0244922,0.00433608,0.00910795,0.0124504,0.0041718,0.000890926,0.0100646,0.00399149,0.00744755,0.0164839,0,0,0.00620764,0,0.00505403,0.0052044,0.055135,0.00559199,0.0136364,0.00406319,0.0102152,0.0144049,0.00466987,0.029761,0.00540439,0.00397153,0.00170066,0.0236144,0.00255988,0.00360832,0.00156429,0.00775776,0.0143713,0.00595151,0.0134275,0.0167152,0,0,0,0,0,0,0,0,0
1269,0.0158895,0.0166849,0,0,0,0,0,0,0.00390294,0.0177739,0.00614583,0.0127568,0,0,0.0161183,0,0.0161527,0.0124821,0.0357564,0.00915914,0.0145761,0.00414184,0.00920173,0.0121091,0.0039693,0.00409434,0.00425786,0.0085284,0.00728642,0.00696126,0.00695111,0.0244523,0.00519175,0.00891089,0.0124403,0.00416498,0.000892234,0.00996009,0.00405038,0.00792107,0.0161406,0,0,0.00646115,0,0.00490968,0.00587017,0.0548975,0.00569289,0.0133973,0.00396963,0.00980915,0.0143529,0.00465077,0.0301127,0.00501798,0.00379117,0.001861,0.0236921,0.00267098,0.00379159,0.00173125,0.00789857,0.0154695,0.00595731,0.0137425,0.0167641,0,0,0,0,0,0,0,0,0
1270,0.0153644,0.016932,0,0,0,0,0,0,0.00448728,0.0179298,0.00656971,0.0129599,0,0,0.0164402,0,0.0161638,0.0127653,0.0360608,0.008877,0.0146626,0.00348664,0.00861774,0.0134227,0.00420841,0.00419816,0.00395381,0.0084864,0.00741447,0.00752304,0.00705854,0.0243819,0.00619527,0.00874079,0.0124006,0.00413939,0.000791622,0.00980865,0.00409209,0.00846406,0.0157692,0,0,0.0068535,0,0.00478955,0.00635321,0.0546452,0.00571572,0.0131619,0.0039963,0.00933639,0.0142249,0.00468471,0.0304801,0.00479473,0.00370519,0.00208034,0.023736,0.00278712,0.00387836,0.0018796,0.008008,0.0160496,0.00587835,0.0140497,0.0168495,0,0,0,0,0,0,0,0,0
1271,0.0148201,0.0171079,0,0,0,0,0,0,0.00529082,0.0181015,0.00703461,0.0133517,0,0,0.0167097,0,0.0161574,0.0128718,0.036343,0.00845212,0.0147227,0.00280432,0.0081306,0.0146993,0.00450764,0.00445999,0.00392,0.00845347,0.00750745,0.00797364,0.00712797,0.0243192,0.00724478,0.00843629,0.0123573,0.00410778,0.000614743,0.00971496,0.00402688,0.00905083,0.01542,0,0,0.00736145,0,0.00475729,0.00650523,0.0542469,0.00557545,0.0127114,0.00406663,0.00885459,0.0141044,0.0047158,0.0309002,0.00480319,0.00372698,0.00236779,0.0237191,0.00293595,0.0038727,0.00208773,0.00821568,0.0158828,0.00590864,0.0142725,0.0169612,0,0,0,0,0,0,0,0,0
1272,0.0142462,0.0172145,0,0,0,0,0,0,0.00618025,0.0182142,0.00753598,0.0139856,0,0,0.0169718,0,0.0161693,0.0128611,0.0366467,0.00805721,0.0147896,0.00225837,0.00768403,0.0158557,0.00490456,0.00477838,0.00433976,0.00837833,0.00765743,0.00839695,0.00721535,0.0242216,0.00831288,0.00817253,0.0123381,0.00401198,0.000482152,0.00969601,0.00388286,0.00969904,0.0151043,0,0,0.00795404,0,0.00480481,0.00654456,0.0537543,0.00536238,0.0121171,0.00417587,0.00833518,0.0139907,0.00474186,0.0314009,0.0048111,0.00381331,0.00267343,0.0236706,0.00307808,0.00386241,0.00184178,0.00853828,0.0153104,0.00615919,0.0144409,0.0170002,0,0,0,0,0,0,0,0,0
1273,0.0136413,0.0172724,0,0,0,0,0,0,0.00715084,0.0182478,0.00802279,0.0147151,0,0,0.0172922,0,0.0163056,0.0129231,0.0369901,0.00835118,0.0149195,0.00199614,0.00721268,0.0168325,0.00540574,0.00509997,0.00452957,0.00836832,0.00780733,0.00878085,0.00728106,0.0240816,0.00947776,0.00802841,0.012381,0.00390555,0.000552672,0.00978056,0.00371391,0.0102682,0.0147975,0,0,0.00858169,0,0.00492545,0.00660365,0.0532593,0.00511304,0.0115165,0.00437172,0.00775154,0.0138104,0.00471792,0.0318523,0.00479935,0.00389583,0.00295545,0.0235706,0.00321495,0.00386713,0.00156483,0.00892853,0.014342,0.00607289,0.01463,0.0169076,0,0,0,0,0,0,0,0,0
1274,0.0128546,0.0173177,0,0,0,0,0,0,0.0081439,0.0181693,0.00840915,0.0154235,0,0,0.0176433,0,0.0165323,0.0130456,0.0372846,0.0088223,0.0151368,0.0018517,0.00661216,0.0174245,0.00577433,0.00560135,0.00446142,0.00845267,0.00796726,0.00915223,0.0072999,0.0239282,0.0107125,0.00817673,0.0124522,0.00383106,0.000822062,0.00991953,0.00360753,0.0109104,0.0143148,0,0,0.00919532,0,0.00514041,0.00675473,0.0528533,0.00487149,0.0111541,0.00457488,0.00718233,0.0134753,0.00462058,0.032269,0.00479732,0.00397457,0.0031924,0.0234664,0.00336072,0.00390111,0.00159392,0.00929428,0.0133927,0.00561894,0.01483,0.0165975,0,0,0,0,0,0,0,0,0
1275,0.0119532,0.0173296,0,0,0,0,0,0,0.00926669,0.0180191,0.00882881,0.0161266,0,0,0.0178269,0,0.0166919,0.0131027,0.0374727,0.00934607,0.0153195,0.0020956,0.00603683,0.0176483,0.00603714,0.00613192,0.00430013,0.00856538,0.00815236,0.00957051,0.00729107,0.0237233,0.0121765,0.00858147,0.0124857,0.00376056,0.00113793,0.0100658,0.00353591,0.0117125,0.0136914,0,0,0.00983801,0,0.005365,0.00706874,0.0525428,0.00466737,0.0109555,0.00457273,0.00671126,0.0132128,0.00452377,0.0326975,0.00490823,0.00425695,0.00339143,0.023386,0.00352958,0.00396849,0.00178196,0.00968098,0.0130542,0.00505074,0.0149691,0.0161436,0,0,0,0,0,0,0,0,0
1276,0.0108515,0.0171924,0,0,0,0,0,0,0.0102284,0.0178889,0.0092183,0.016941,0,0,0.0176946,0,0.0167516,0.0129919,0.0375765,0.00988917,0.015624,0.00251359,0.00553566,0.0174726,0.00617202,0.00633638,0.00406549,0.00868544,0.00839705,0.00996453,0.00727616,0.0235332,0.013512,0.00906693,0.0125169,0.00367887,0.00155666,0.0101616,0.00346264,0.0126077,0.0128398,0,0,0.0104182,0,0.00552217,0.00756583,0.0521964,0.00452545,0.0107959,0.00459601,0.00625268,0.0131268,0.00447335,0.0331662,0.00510455,0.00447724,0.00350886,0.0233257,0.00367486,0.00405758,0.00187161,0.00998073,0.0133252,0.00495849,0.0151522,0.0154738,0,0,0,0,0,0,0,0,0
1277,0.00954741,0.0169864,0,0,0,0,0,0,0.0110945,0.0177662,0.00948457,0.0176581,0,0,0.0176598,0,0.0168196,0.012948,0.0377012,0.0104063,0.0159812,0.00308461,0.00498101,0.0170203,0.00616774,0.00643356,0.00377794,0.00884353,0.0086196,0.0102995,0.00714473,0.0232701,0.0147871,0.00962405,0.0126601,0.00357376,0.00201293,0.0101442,0.00349334,0.0133274,0.0117721,0,0,0.0107623,0,0.00557593,0.00801885,0.0518075,0.00442828,0.0106055,0.00464798,0.00582312,0.012944,0.00445002,0.0336556,0.00537453,0.00456596,0.00361141,0.0232768,0.00382114,0.00421555,0.00180808,0.00998076,0.013522,0.00454183,0.0153099,0.0146038,0,0,0,0,0,0,0,0,0
1278,0.00816768,0.0167411,0,0,0,0,0,0,0.0120599,0.0176146,0.00961576,0.0183071,0,0,0.017824,0,0.0167045,0.0130919,0.0377789,0.0108861,0.0162549,0.00382683,0.00441509,0.0164208,0.00597169,0.00655488,0.0034953,0.00901458,0.00883671,0.0106234,0.00698717,0.0229574,0.0159375,0.0102332,0.01271,0.00343352,0.00248403,0.0100631,0.0035628,0.0139194,0.0106541,0,0,0.0109543,0,0.00557807,0.00835754,0.0514505,0.00436171,0.0104372,0.00481881,0.00544669,0.0127734,0.00447713,0.0340986,0.00573053,0.00473883,0.00371973,0.0231717,0.00393708,0.00431934,0.00202368,0.00980554,0.01367,0.0042451,0.0154346,0.0136663,0,0,0,0,0,0,0,0,0
1279,0.00679103,0.016489,0,0,0,0,0,0,0.0130573,0.0174587,0.00986573,0.0186691,0,0,0.018278,0,0.0163866,0.013353,0.0377659,0.0116242,0.0164151,0.00442449,0.00382694,0.0158103,0.00562279,0.00663172,0.0031514,0.00922834,0.00908503,0.0109566,0.00679935,0.0226338,0.0171817,0.0108683,0.0125826,0.00324877,0.00293714,0.00994249,0.00363246,0.0146487,0.00952631,0,0,0.0110184,0,0.00554187,0.0086302,0.0511505,0.00436873,0.0103215,0.00507353,0.00518706,0.0126124,0.00453861,0.034508,0.00604019,0.00498649,0.00394182,0.0230581,0.00403214,0.00432558,0.00234866,0.00958327,0.0138947,0.00414203,0.0155802,0.0127938,0,0,0,0,0,0,0,0,0
1280,0.00551657,0.0162136,0,0,0,0,0,0,0.0138897,0.0172906,0.0101843,0.0187743,0,0,0.0189123,0,0.0160602,0.0136292,0.037675,0.012415,0.0165475,0.00495234,0.00336359,0.0152473,0.00546895,0.00646226,0.00275813,0.00953408,0.00936856,0.0112564,0.00659834,0.022358,0.0182373,0.0114576,0.012392,0.00301052,0.00333386,0.00975482,0.00373543,0.0158387,0.00844861,0,0,0.0109785,0,0.00540442,0.00882011,0.050909,0.00445475,0.0102741,0.00527103,0.00511397,0.0124258,0.00454521,0.0349593,0.006447,0.00512919,0.00440746,0.0230026,0.00416788,0.00436198,0.00265055,0.00943541,0.0143358,0.00419898,0.0158045,0.0120129,0,0,0,0,0,0,0,0,0
1281,0.00448754,0.0159599,0,0,0,0,0,0,0.0145804,0.0171006,0.0104501,0.0192697,0,0,0.0195552,0,0.0158188,0.0138243,0.0375771,0.0131339,0.0165874,0.00555609,0.0032432,0.0149225,0.0054906,0.00617467,0.00253084,0.00981737,0.00967255,0.0115469,0.00646866,0.0221193,0.0191188,0.0119906,0.0123175,0.00270115,0.00368529,0.00951387,0.00376651,0.017378,0.00746517,0,0,0.0108566,0,0.00516418,0.00896998,0.0507617,0.00452394,0.0103198,0.0054207,0.00520373,0.0122121,0.00452035,0.0353878,0.00676133,0.00516672,0.00466257,0.0229588,0.00425211,0.00436541,0.0029684,0.00939424,0.0149064,0.00432824,0.0161139,0.0112971,0,0,0,0,0,0,0,0,0
1282,0.00392027,0.01573,0,0,0,0,0,0,0.0152385,0.0169616,0.0106632,0.019135,0,0,0.0202054,0,0.0156567,0.0139995,0.0374878,0.0138059,0.0166353,0.00609052,0.00348432,0.014589,0.00558665,0.00623189,0.00254563,0.0100661,0.0100067,0.0117853,0.00635218,0.0218881,0.0199943,0.0126018,0.0125156,0.00248149,0.00403777,0.0093341,0.00365326,0.0174634,0.00655745,0,0,0.0104996,0,0.00498982,0.00890795,0.0505781,0.00444923,0.0105147,0.0056172,0.00550707,0.0119237,0.00448918,0.0355539,0.00685025,0.00518902,0.00459738,0.0228791,0.00411843,0.00419623,0.00335728,0.00926503,0.0152057,0.00447458,0.0164033,0.010651,0,0,0,0,0,0,0,0,0
1283,0.00398308,0.0155824,0,0,0,0,0,0,0.0159064,0.0167654,0.0108564,0.018972,0,0,0.0208326,0,0.0154752,0.0143373,0.0375446,0.014552,0.0170815,0.00670899,0.00415877,0.0142691,0.00580104,0.00650992,0.00256218,0.0100982,0.0103648,0.0120946,0.00616285,0.0216076,0.0209066,0.0132244,0.0126153,0.00238079,0.00445829,0.00926301,0.00358191,0.0171478,0.00580745,0,0,0.00980702,0,0.00495742,0.00861206,0.0502405,0.00443946,0.0109217,0.00587561,0.0061095,0.0115027,0.00439277,0.035614,0.00665134,0.00516004,0.00443442,0.0227468,0.0039227,0.00400356,0.00383508,0.0089323,0.0153789,0.00455737,0.0166051,0.0101715,0,0,0,0,0,0,0,0,0
1284,0.00453641,0.0155125,0,0,0,0,0,0,0.0164843,0.0165316,0.0109963,0.0186999,0,0,0.0214682,0,0.0153088,0.014806,0.0378413,0.0152482,0.0181191,0.00723833,0.00521049,0.0139636,0.00600902,0.00670692,0.00246205,0.0102276,0.0106517,0.012314,0.00590367,0.0213554,0.0214409,0.0137527,0.0126677,0.00239255,0.00501015,0.00925187,0.00371658,0.0165625,0.0053605,0,0,0.00892442,0,0.00501128,0.00815927,0.049769,0.00459722,0.0112179,0.0061242,0.00678019,0.0110779,0.00427129,0.0358044,0.00689985,0.0051677,0.00441829,0.0225703,0.00388662,0.00401978,0.00451807,0.00842386,0.0153774,0.00452728,0.0167832,0.0099355,0,0,0,0,0,0,0,0,0
1285,0.0057141,0.0156878,0,0,0,0,0,0,0.0171882,0.0161634,0.0109216,0.0177092,0,0,0.0225091,0,0.0153763,0.0155802,0.0380442,0.0158976,0.0183699,0.00803293,0.00672676,0.0140058,0.00617358,0.0071456,0.00253695,0.0102916,0.010894,0.0124044,0.00562489,0.0210258,0.0223121,0.0146217,0.0127729,0.00241899,0.00550059,0.00924466,0.00398174,0.0154753,0.00538851,0,0,0.00866455,0,0.00553986,0.00764005,0.0494715,0.00468692,0.0110993,0.00615203,0.00773222,0.0101139,0.00439487,0.036322,0.00755165,0.00536984,0.0046546,0.0224847,0.00405796,0.00424494,0.00505026,0.00860464,0.0143773,0.00381234,0.0172821,0.0100077,0,0,0,0,0,0,0,0,0
1286,0.00635197,0.0158349,0,0,0,0,0,0,0.0177525,0.0158501,0.0109443,0.0174305,0,0,0.0234161,0,0.0155565,0.0162708,0.0379391,0.0163231,0.0184844,0.00838169,0.0074841,0.0137232,0.00602003,0.00708308,0.00238289,0.0103638,0.0111564,0.0124667,0.00557083,0.0208555,0.022967,0.0153806,0.0129169,0.00251451,0.00597602,0.00915013,0.00413793,0.0158016,0.00517763,0,0,0.00767627,0,0.00537477,0.00729327,0.0495737,0.0046681,0.0112246,0.00624134,0.00807975,0.0103666,0.00443503,0.0368401,0.0079381,0.00562687,0.00476671,0.0224068,0.00402329,0.00430165,0.0055876,0.00799138,0.0143988,0.00425959,0.0177741,0.00987776,0,0,0,0,0,0,0,0,0
1287,0.00726619,0.0159211,0,0,0,0,0,0,0.0182011,0.0154693,0.0109342,0.016798,0,0,0.0246119,0,0.0159316,0.0170795,0.0379943,0.0167759,0.0187813,0.0085799,0.00857429,0.013293,0.00587971,0.00697451,0.00226297,0.0104899,0.0113779,0.012585,0.00545808,0.0206801,0.0235179,0.0163884,0.0130918,0.00271829,0.0064283,0.00889344,0.00438736,0.0164211,0.0051231,0,0,0.00667263,0,0.00516258,0.00693882,0.0496606,0.00485723,0.0113886,0.00682719,0.00885419,0.0102828,0.00457526,0.0373387,0.0085,0.00594312,0.00494156,0.0223209,0.00408523,0.00442039,0.00607893,0.0074434,0.0147028,0.00454563,0.0180457,0.00974786,0,0,0,0,0,0,0,0,0
1288,0.00824568,0.016039,0,0,0,0,0,0,0.0185262,0.0150469,0.0108791,0.0159991,0,0,0.0260217,0,0.0164389,0.0181456,0.0379953,0.0172085,0.0187851,0.00874687,0.00979856,0.0128721,0.00578177,0.0068535,0.00223814,0.010558,0.0115097,0.0127479,0.0052922,0.0204936,0.0239848,0.0174975,0.0132436,0.0030298,0.00676581,0.00859129,0.00462243,0.0171702,0.00524736,0,0,0.00579682,0,0.00494711,0.0065058,0.0498507,0.00513424,0.0115036,0.00742403,0.00971495,0.0100999,0.00479107,0.0378072,0.00928015,0.00631367,0.00512149,0.0222258,0.00418525,0.00456222,0.00644032,0.00717974,0.014769,0.0047629,0.0183612,0.00963907,0,0,0,0,0,0,0,0,0
1289,0.0109344,0.0145051,0,0,0,0,0,0,0.0188809,0.0158104,0.0106701,0.0141145,0,0,0.0165837,0,0.0150684,0.0116308,0.0379812,0.0175936,0.0183921,0.00916516,0.0120255,0.0135111,0.00567301,0.00710954,0.0024315,0.0105059,0.011637,0.0127974,0.00507823,0.020241,0.0246241,0.0109921,0.0129143,0.00298856,0.007083,0.00845006,0.00487532,0.0167035,0.00629845,0,0,0.00526884,0,0.00504851,0.00568019,0.0501239,0.00537633,0.0110262,0.00805264,0.0117379,0.00937003,0.00526725,0.038191,0.0101647,0.00693407,0.00540422,0.0221092,0.00436885,0.00478241,0.00682493,0.00697268,0.0143625,0.00491394,0.0168735,0.00970313,0,0,0,0,0,0,0,0,0
1290,0.0123355,0.0142722,0,0,0,0,0,0,0.0192217,0.0155498,0.010587,0.0128769,0,0,0.0155292,0,0.0157352,0.0109849,0.0379048,0.0178667,0.0181756,0.00929029,0.0133099,0.0132967,0.00521401,0.00714002,0.00250804,0.0104745,0.0117473,0.0126966,0.00492076,0.020111,0.0249574,0.0103708,0.0131931,0.00299689,0.00730506,0.00827731,0.00511488,0.016067,0.00723402,0,0,0.0047346,0,0.00504203,0.00491281,0.0503534,0.00560471,0.0112199,0.00854167,0.0127737,0.00896796,0.00548356,0.0384707,0.0107438,0.0072325,0.00546883,0.0219807,0.00439245,0.00488411,0.00695769,0.00687517,0.014067,0.005232,0.0169448,0.0100261,0,0,0,0,0,0,0,0,0
1291,0.0135611,0.0141879,0,0,0,0,0,0,0.0195607,0.0151862,0.0105281,0.0118447,0,0,0.0144292,0,0.0167133,0.0103467,0.0378255,0.0181988,0.0178947,0.00948517,0.0144715,0.0132974,0.00503314,0.00693079,0.00270682,0.010369,0.0118944,0.0126519,0.0049162,0.0200131,0.0253435,0.0096869,0.0135513,0.00308087,0.00750597,0.0080597,0.00537011,0.0153697,0.00813119,0,0,0.00440374,0,0.00500433,0.00425888,0.0505391,0.005938,0.0114741,0.00896175,0.0137651,0.00864139,0.00573789,0.0386031,0.01121,0.00734388,0.00549151,0.0217951,0.00431107,0.00493383,0.00701582,0.00690531,0.0138904,0.00534795,0.017155,0.0103365,0,0,0,0,0,0,0,0,0
