Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,x75
176,0.0410823,0.0360607,0,0,0,0,0,0,0.0313387,0.0129291,0.017859,0.0126716,0,0,0.00936687,0,0.0253236,0.00435894,0.0341245,0.0370164,0.0162732,0.00614705,0.0147466,0.0278513,0.00241509,0.00438598,0.00409129,0.0104481,0.0161149,0.0164793,0.00795793,0.0212288,0.0354186,0.0122896,0.0150474,0.00302461,0.0031718,0.00471263,0.00797495,0.0143456,0.0373112,0,0,0.0131559,0,0.00926434,0.00695695,0.0535886,0.00880717,0.0208825,0.0114478,0.0102435,0.0199647,0.00505276,0.0428215,0.0144988,0.00844651,0.00371536,0.0225224,0.00557939,0.00744657,0.00272195,0.0130233,0.00324788,0.00826284,0.0313562,0.0333464,0,0,0,0,0,0,0,0,0
177,0.0410116,0.0361435,0,0,0,0,0,0,0.0312658,0.0130156,0.0177878,0.0120716,0,0,0.00964846,0,0.0252905,0.00454978,0.0340879,0.0363695,0.0161833,0.00615149,0.0149479,0.0281017,0.00222725,0.00412367,0.0035941,0.0105149,0.015831,0.0162572,0.00799086,0.0212139,0.0352896,0.0122057,0.0149847,0.00280546,0.00334613,0.00482534,0.00784394,0.0136841,0.0371009,0,0,0.0131143,0,0.0093788,0.00686972,0.053569,0.00870393,0.0208348,0.0107738,0.010534,0.0200578,0.00521434,0.0427241,0.0141328,0.00809845,0.00357359,0.0224692,0.00549732,0.00745656,0.00290471,0.0129632,0.00328369,0.00828639,0.031432,0.0332242,0,0,0,0,0,0,0,0,0
178,0.0408962,0.0362177,0,0,0,0,0,0,0.0311472,0.0131123,0.0176697,0.011601,0,0,0.00995092,0,0.0253009,0.00470181,0.0340421,0.0355716,0.0160787,0.00618995,0.0151982,0.0283674,0.00196756,0.00400643,0.00311025,0.0106087,0.0155419,0.0160783,0.00809048,0.0212096,0.0350815,0.0122684,0.014908,0.00257755,0.00351863,0.0048886,0.00766361,0.013052,0.036836,0,0,0.0130864,0,0.0094475,0.00680118,0.0536793,0.00850928,0.0208054,0.0104993,0.0109179,0.0201191,0.00518626,0.0425471,0.013827,0.00774058,0.00340588,0.0224197,0.00541526,0.00745264,0.00301333,0.0129022,0.00336285,0.0084104,0.0314901,0.0330423,0,0,0,0,0,0,0,0,0
179,0.0408405,0.0363655,0,0,0,0,0,0,0.0309883,0.0131993,0.0175722,0.0110553,0,0,0.0102037,0,0.0253796,0.00484981,0.0340322,0.0349262,0.0159806,0.0062694,0.0154615,0.0286145,0.00175204,0.00407893,0.00271906,0.0107118,0.0152616,0.0158186,0.00805516,0.0211874,0.0349011,0.0123671,0.014851,0.00243081,0.00367134,0.00490906,0.00744203,0.012216,0.0366294,0,0,0.0130514,0,0.00951856,0.00671888,0.0538206,0.00825071,0.0207991,0.0104232,0.0113161,0.020334,0.0050904,0.0423835,0.0136143,0.00737826,0.0033329,0.0224042,0.0053608,0.0075013,0.00326702,0.012886,0.00345664,0.0084402,0.0316162,0.0328744,0,0,0,0,0,0,0,0,0
180,0.0407288,0.0365578,0,0,0,0,0,0,0.0308672,0.013276,0.0174839,0.0103803,0,0,0.0104547,0,0.0254474,0.00498275,0.0340528,0.0342867,0.015908,0.00632285,0.0157738,0.0289134,0.00160514,0.00403533,0.00233826,0.0107504,0.0149886,0.0155891,0.00799901,0.0211524,0.0346813,0.012429,0.0147837,0.00236802,0.00377742,0.00490766,0.00723581,0.0113964,0.0364472,0,0,0.0129823,0,0.00958372,0.00663166,0.0539433,0.00803734,0.0208298,0.0101591,0.0117147,0.0205839,0.00503446,0.0422838,0.0132672,0.00701917,0.00330324,0.0223947,0.00528908,0.00755603,0.00350301,0.0128642,0.00355939,0.00833871,0.0317354,0.0327461,0,0,0,0,0,0,0,0,0
181,0.0406537,0.0368044,0,0,0,0,0,0,0.0307374,0.013367,0.017417,0.00958458,0,0,0.0107247,0,0.0254851,0.00515192,0.0340997,0.0336216,0.0158946,0.00631192,0.0161016,0.0292361,0.00151428,0.0036463,0.00205158,0.0108178,0.0147371,0.0154474,0.00804398,0.0211286,0.034487,0.0125584,0.0147205,0.00220101,0.00390212,0.0049007,0.00703841,0.0106132,0.0362934,0,0,0.0128928,0,0.00966832,0.00655871,0.0540456,0.00786413,0.0208933,0.00986638,0.0121113,0.0209315,0.00498574,0.0421777,0.0128141,0.00667318,0.00327393,0.0223733,0.00522184,0.00757766,0.00369674,0.0129184,0.00369657,0.00810146,0.0318925,0.0326687,0,0,0,0,0,0,0,0,0
182,0.0406538,0.037068,0,0,0,0,0,0,0.0306564,0.013447,0.0174052,0.00879427,0,0,0.0109746,0,0.0255371,0.00531821,0.0341472,0.0330217,0.0159254,0.0063407,0.0163852,0.0296113,0.00146379,0.0036823,0.00191524,0.0109621,0.0144896,0.0153306,0.008127,0.0211088,0.0342905,0.0126659,0.0146616,0.00207752,0.0040386,0.00489597,0.0068073,0.00982775,0.0361766,0,0,0.0128358,0,0.00979455,0.00650299,0.0541258,0.00772529,0.0209457,0.00960208,0.0124848,0.0213771,0.00487856,0.042041,0.012606,0.00631871,0.00327735,0.0223583,0.00517374,0.00757054,0.00390088,0.0129791,0.0038354,0.00796959,0.0320599,0.032639,0,0,0,0,0,0,0,0,0
183,0.0406293,0.0372763,0,0,0,0,0,0,0.0306098,0.0135173,0.0173851,0.00813569,0,0,0.0112341,0,0.0255992,0.00548856,0.0341666,0.0323741,0.0159446,0.00638638,0.0166803,0.0300992,0.0013623,0.0033404,0.00184362,0.0110448,0.0142534,0.0151436,0.00817222,0.0210988,0.034105,0.0128044,0.0146022,0.00201531,0.00412095,0.00489947,0.00662582,0.00911858,0.0360261,0,0,0.0128464,0,0.0099077,0.00647917,0.0542171,0.00774939,0.0210264,0.00939731,0.0129031,0.021766,0.00471048,0.0418376,0.0123353,0.0060069,0.00325902,0.0223266,0.0051265,0.00757732,0.00398951,0.013084,0.00393599,0.0079693,0.0322145,0.0325686,0,0,0,0,0,0,0,0,0
184,0.0406251,0.03744,0,0,0,0,0,0,0.0305202,0.0135747,0.0173415,0.0074337,0,0,0.0114912,0,0.025655,0.00559428,0.034152,0.0316882,0.0159353,0.00645769,0.0169693,0.0306095,0.00102633,0.00291545,0.00190755,0.0110961,0.0140009,0.0149273,0.00818645,0.0210711,0.0338427,0.0129868,0.0145495,0.00200195,0.00420634,0.00490917,0.00649329,0.00839278,0.0359238,0,0,0.0129163,0,0.0100268,0.00651598,0.0543024,0.00781088,0.0211206,0.0091423,0.0133311,0.0221403,0.00458713,0.0416819,0.0118973,0.00572613,0.00326788,0.0223106,0.00514723,0.00763175,0.00403908,0.0132584,0.00400845,0.00801792,0.0323624,0.0325118,0,0,0,0,0,0,0,0,0
185,0.0405978,0.0375271,0,0,0,0,0,0,0.0303414,0.0136108,0.0172692,0.00674808,0,0,0.0117319,0,0.0257662,0.00558396,0.0341339,0.0309477,0.0158983,0.00651292,0.0172623,0.0307969,0.000853399,0.00252587,0.00207958,0.011137,0.0137336,0.0146993,0.00821233,0.0210376,0.0335405,0.0131357,0.0145231,0.00206268,0.00433613,0.00495872,0.00628179,0.00767007,0.0358373,0,0,0.0129988,0,0.0101414,0.00655827,0.0544172,0.00761278,0.0212446,0.00881118,0.0137429,0.0224333,0.00452115,0.0415365,0.0117087,0.00550233,0.00328431,0.0223167,0.00513753,0.00764335,0.00434282,0.0134427,0.00416981,0.00809286,0.0324545,0.0324536,0,0,0,0,0,0,0,0,0
186,0.0405731,0.0375652,0,0,0,0,0,0,0.0300695,0.0136388,0.0171515,0.00605216,0,0,0.0119543,0,0.0258485,0.00577392,0.034149,0.0301933,0.0158905,0.00660167,0.0175384,0.0309616,0.000701508,0.00206795,0.00234096,0.0112563,0.0134201,0.0144006,0.00823455,0.0210165,0.0331789,0.0132181,0.0144822,0.00208641,0.00453776,0.00503285,0.00603404,0.00693841,0.0357247,0,0,0.0131663,0,0.0102745,0.00659862,0.0545316,0.00737835,0.0213543,0.00845808,0.0141223,0.0226863,0.0044983,0.0413559,0.0114161,0.00531804,0.00331128,0.0223273,0.00508367,0.00760498,0.00476125,0.0136794,0.00430761,0.00820154,0.0325088,0.0323894,0,0,0,0,0,0,0,0,0
187,0.0404882,0.0375612,0,0,0,0,0,0,0.0297269,0.0136971,0.0169744,0.00538013,0,0,0.0122492,0,0.0259038,0.00602235,0.0341532,0.0293383,0.015893,0.00679266,0.017788,0.0312074,0.000575033,0.00190812,0.00265808,0.0113965,0.0130169,0.0140653,0.00817867,0.0209821,0.0326952,0.0131822,0.0144258,0.00205788,0.0047393,0.00511548,0.00581217,0.00623098,0.0355345,0,0,0.0133915,0,0.0103926,0.00665401,0.0546594,0.00723093,0.0214535,0.00815175,0.0144881,0.0229318,0.00449888,0.0411436,0.0112096,0.00513202,0.003306,0.0223049,0.00502826,0.00757337,0.00498263,0.0139276,0.00441438,0.00834472,0.032524,0.0322875,0,0,0,0,0,0,0,0,0
188,0.0403573,0.037554,0,0,0,0,0,0,0.0293512,0.0137503,0.01677,0.00470144,0,0,0.0125365,0,0.0260282,0.0062184,0.0341342,0.0284194,0.0159017,0.00699491,0.0180316,0.0314925,0.000513361,0.00155707,0.00296574,0.0115051,0.0126674,0.0137221,0.0081129,0.0209418,0.032197,0.0131368,0.0143945,0.00212281,0.00491822,0.00516623,0.00557385,0.00548976,0.0352944,0,0,0.0135927,0,0.0104791,0.00671819,0.0548102,0.00714283,0.0215828,0.0078661,0.0148686,0.0231599,0.00437668,0.040915,0.0107071,0.00489557,0.00329469,0.0222706,0.00496472,0.00758649,0.00506173,0.0141912,0.0046525,0.0085928,0.0325241,0.032167,0,0,0,0,0,0,0,0,0
189,0.0402008,0.0375313,0,0,0,0,0,0,0.0289708,0.0138292,0.0165499,0.00397947,0,0,0.0128989,0,0.0260899,0.00648696,0.0341117,0.0275023,0.0159028,0.00716428,0.0182441,0.0316066,0.000510949,0.000993276,0.00327447,0.0115838,0.0123091,0.0133769,0.00805412,0.0208992,0.0316993,0.0132165,0.0143631,0.00217997,0.00509456,0.00518482,0.0053099,0.00471863,0.0350194,0,0,0.0137967,0,0.0105598,0.00679346,0.0549921,0.00693834,0.0217312,0.00757215,0.0152199,0.0233273,0.004013,0.0406863,0.00993535,0.00463895,0.00328356,0.0222614,0.00492424,0.00762968,0.00523654,0.0144914,0.00504384,0.00893691,0.032493,0.0320432,0,0,0,0,0,0,0,0,0
190,0.0400447,0.0375117,0,0,0,0,0,0,0.0285242,0.0139245,0.0163084,0.00322713,0,0,0.0133586,0,0.026119,0.00688332,0.0340882,0.0266109,0.0159127,0.00734026,0.0184722,0.0316703,0.000556561,0.000570278,0.00365255,0.0117052,0.0119253,0.0130351,0.00800282,0.0208629,0.0311179,0.0132523,0.0142997,0.00222605,0.00522162,0.00523399,0.0051212,0.00391187,0.0347224,0,0,0.0140054,0,0.0107139,0.00688166,0.0551988,0.00638392,0.021886,0.00718562,0.0155415,0.0234674,0.00383371,0.0404643,0.0093096,0.0043995,0.00333849,0.0222562,0.00492552,0.00768453,0.005404,0.0147455,0.00525318,0.00907604,0.0325131,0.0318817,0,0,0,0,0,0,0,0,0
191,0.0403997,0.0380751,0,0,0,0,0,0,0.0278995,0.0142158,0.0160884,0.00269465,0,0,0.0161065,0,0.02667,0.00875771,0.0340737,0.0254932,0.0158426,0.00737865,0.0187026,0.02956,0.000645552,0.000445095,0.00425282,0.0117104,0.011508,0.0125861,0.00800253,0.020896,0.0302027,0.0133793,0.0141129,0.00237061,0.00531928,0.00534881,0.00495233,0.00352447,0.0350628,0,0,0.0152205,0,0.0113848,0.0071082,0.0555139,0.00589297,0.0219665,0.00690057,0.0158619,0.0242508,0.00371261,0.0402733,0.00887284,0.00407979,0.00337446,0.0222671,0.00488068,0.00767811,0.00544722,0.0149048,0.00656685,0.00932929,0.0330068,0.0318841,0,0,0,0,0,0,0,0,0
192,0.0401618,0.0379478,0,0,0,0,0,0,0.027482,0.0142977,0.0159263,0.00156188,0,0,0.0168809,0,0.0268269,0.00924746,0.0340592,0.0246277,0.0159027,0.006868,0.0188735,0.0297859,0.000919675,0.000444383,0.00464246,0.0118146,0.0111563,0.0122732,0.0079492,0.0208865,0.0296722,0.0134182,0.0140786,0.00243714,0.00558138,0.00532543,0.00480918,0.00280178,0.0347233,0,0,0.0152117,0,0.0114103,0.00712661,0.0556478,0.00587361,0.0220533,0.00646884,0.016152,0.0244899,0.00368143,0.0402596,0.0081607,0.00375019,0.00354876,0.0223506,0.00490499,0.00773976,0.00580444,0.0151753,0.00656071,0.00905055,0.0329913,0.0316973,0,0,0,0,0,0,0,0,0
193,0.0399341,0.0379002,0,0,0,0,0,0,0.0270701,0.0143974,0.0157739,0.000880576,0,0,0.0178388,0,0.0270184,0.00996138,0.0340707,0.0237005,0.0159721,0.006717,0.0190471,0.0298169,0.00117307,0.00061051,0.00480152,0.0119074,0.0108111,0.012026,0.00792226,0.0209287,0.029113,0.0132456,0.014051,0.00244077,0.00584931,0.0053422,0.00463415,0.00227311,0.0344485,0,0,0.0152718,0,0.0114702,0.00717729,0.0557859,0.00578316,0.0221851,0.00616705,0.0164683,0.0248029,0.00355532,0.0400358,0.00758294,0.00344589,0.00359598,0.0223607,0.00488696,0.00775839,0.00614773,0.0154587,0.00671882,0.00893573,0.0329998,0.0314873,0,0,0,0,0,0,0,0,0
194,0.0398733,0.037972,0,0,0,0,0,0,0.0267157,0.0144566,0.0155762,0.000593935,0,0,0.0185332,0,0.0271912,0.0105216,0.0340829,0.0228191,0.016019,0.0067622,0.0190549,0.0297595,0.00116326,0.000764378,0.00472805,0.0120411,0.0104486,0.0117505,0.00785206,0.020935,0.0286067,0.0135617,0.0140378,0.00251907,0.0061024,0.00538834,0.00443897,0.00180707,0.0343126,0,0,0.0154256,0,0.0116387,0.00727685,0.0557961,0.00556571,0.0222999,0.00594728,0.0166206,0.025206,0.0034137,0.0395056,0.00720652,0.00327488,0.003585,0.0222868,0.00484019,0.00774179,0.00641934,0.0156867,0.00704108,0.0089376,0.0331004,0.0313871,0,0,0,0,0,0,0,0,0
195,0.0397247,0.0379595,0,0,0,0,0,0,0.0262386,0.014492,0.0153562,0.00161478,0,0,0.0192631,0,0.0274149,0.0110863,0.0341153,0.0217662,0.0160601,0.00686403,0.0191354,0.0295382,0.00128082,0.00102125,0.00458774,0.0121588,0.0100712,0.0114292,0.00782899,0.0209964,0.0279887,0.0141308,0.0140194,0.00266345,0.00643143,0.00548248,0.00419561,0.00186712,0.0340678,0,0,0.0155912,0,0.0118205,0.00732715,0.0558846,0.0053222,0.0224199,0.00568752,0.0168085,0.025452,0.00326293,0.0390683,0.00675754,0.00315742,0.00355326,0.0222927,0.00474999,0.00764985,0.00687567,0.0158971,0.00742791,0.0089825,0.0331071,0.0311992,0,0,0,0,0,0,0,0,0
196,0.0394634,0.037854,0,0,0,0,0,0,0.0254954,0.0145677,0.0150825,0.00227581,0,0,0.0203159,0,0.0276453,0.0119018,0.0341625,0.0204969,0.0161172,0.00705491,0.0192901,0.0291891,0.00156417,0.00145812,0.00475764,0.0123141,0.0096527,0.0110615,0.00786319,0.0212117,0.0270878,0.0147481,0.0139745,0.00276271,0.00669577,0.00560197,0.00393634,0.00228796,0.0337228,0,0,0.0157551,0,0.0119617,0.00737149,0.0560955,0.00514786,0.0225748,0.00553733,0.0170961,0.0255286,0.00321874,0.0386527,0.00610659,0.00310661,0.00350455,0.0223319,0.00458316,0.00752939,0.00722266,0.0161237,0.00754911,0.00911069,0.0330077,0.0309359,0,0,0,0,0,0,0,0,0
197,0.0392612,0.0377724,0,0,0,0,0,0,0.0246642,0.0146637,0.0148345,0.00301363,0,0,0.021478,0,0.0277952,0.012835,0.0341925,0.0191838,0.0162236,0.00734865,0.0193426,0.0288971,0.00191283,0.00177911,0.00511157,0.0125692,0.00923396,0.010647,0.00788494,0.0214833,0.0260652,0.0151974,0.0139096,0.00277406,0.00688881,0.00571944,0.00366714,0.00301214,0.0334521,0,0,0.0159468,0,0.0121461,0.00746369,0.0562917,0.00495333,0.022781,0.00540881,0.0173118,0.0257207,0.00345312,0.0381749,0.00551629,0.00315251,0.00349534,0.0223274,0.00446427,0.00746296,0.00747188,0.0164422,0.0072497,0.00925375,0.0329388,0.0307716,0,0,0,0,0,0,0,0,0
198,0.0390466,0.0376813,0,0,0,0,0,0,0.0240519,0.0147412,0.0145673,0.00382278,0,0,0.0227585,0,0.0279305,0.0137707,0.0341841,0.0179015,0.0162979,0.00725311,0.0195147,0.0285941,0.00212487,0.00193485,0.00529317,0.0125061,0.00888936,0.0101588,0.00789466,0.0216485,0.0252897,0.0159306,0.0137939,0.00279913,0.00705422,0.00582641,0.00338621,0.00384281,0.0331396,0,0,0.0161239,0,0.0123338,0.00756855,0.0564456,0.00468048,0.022979,0.00510594,0.0176129,0.0259424,0.00367219,0.0378844,0.00509414,0.00329142,0.00362603,0.0224151,0.00443472,0.00744983,0.00765204,0.0168002,0.00729647,0.0093687,0.0328497,0.0305688,0,0,0,0,0,0,0,0,0
199,0.0388661,0.0376292,0,0,0,0,0,0,0.0235691,0.0148212,0.0142521,0.00463772,0,0,0.0240767,0,0.0282089,0.0146203,0.0341364,0.0167393,0.0163478,0.00686345,0.0198135,0.0282749,0.0020711,0.00196303,0.00525352,0.0121683,0.00860046,0.00960342,0.0079199,0.0217567,0.0247754,0.0169885,0.0137088,0.00290596,0.00718628,0.00591893,0.00313293,0.00469347,0.0328483,0,0,0.0162659,0,0.0125106,0.00761155,0.056587,0.00438685,0.0232001,0.00487494,0.0180004,0.0262122,0.00362926,0.0375922,0.00441274,0.00358654,0.00374045,0.022495,0.0043828,0.00743288,0.00780866,0.0171419,0.00755156,0.00958261,0.0328661,0.0303467,0,0,0,0,0,0,0,0,0
200,0.0363179,0.0358404,0,0,0,0,0,0,0.0223148,0.0137624,0.014057,0.00436393,0,0,0.0369137,0,0.0309424,0.0232669,0.0340045,0.015265,0.0166057,0.00734364,0.021293,0.0213171,0.00232906,0.00293644,0.00545368,0.0119859,0.00840529,0.00924465,0.00810006,0.0222362,0.0231651,0.0258724,0.0125606,0.00285816,0.00726339,0.00604682,0.00276462,0.00450794,0.0303786,0,0,0.0167432,0,0.011925,0.00834843,0.0570375,0.00369271,0.0238279,0.00506292,0.0194597,0.0264696,0.00360173,0.0371865,0.00346133,0.00395915,0.003689,0.0225266,0.00411581,0.00720174,0.00800796,0.0188852,0.0067776,0.00980587,0.0313148,0.0278612,0,0,0,0,0,0,0,0,0
201,0.0362651,0.0359541,0,0,0,0,0,0,0.0214039,0.0138023,0.0136703,0.00484988,0,0,0.0368749,0,0.0310306,0.0232151,0.0340245,0.0137292,0.0166167,0.00754646,0.0214609,0.0216081,0.00252262,0.00342796,0.00510749,0.01173,0.00818455,0.00891751,0.00811038,0.0225548,0.0220916,0.0258019,0.0126126,0.00290347,0.00748363,0.00614726,0.00255601,0.00512372,0.030274,0,0,0.0168644,0,0.0121328,0.00829915,0.0572526,0.00308126,0.0241231,0.00506861,0.0198553,0.0268236,0.00372082,0.0367553,0.00267442,0.0043655,0.00365679,0.0226241,0.00388847,0.00698471,0.00830725,0.0191318,0.00702722,0.00988877,0.0314461,0.0277678,0,0,0,0,0,0,0,0,0
202,0.0362649,0.0361553,0,0,0,0,0,0,0.020556,0.0138509,0.0132562,0.0053114,0,0,0.0368197,0,0.0310517,0.0231139,0.034018,0.0122012,0.0166301,0.00763728,0.0216657,0.0218785,0.00255634,0.00347405,0.00505423,0.0114467,0.00801052,0.00863057,0.00812972,0.022853,0.0210568,0.0257777,0.0126445,0.00295674,0.00768539,0.00627686,0.00245866,0.00571882,0.0302112,0,0,0.0169538,0,0.0124386,0.00824859,0.0574289,0.00286752,0.0244225,0.00512054,0.0202607,0.0272415,0.00398314,0.0363192,0.00229868,0.0047963,0.00359361,0.0227603,0.00362986,0.0067287,0.00847268,0.019269,0.00712638,0.00973189,0.0316156,0.0277304,0,0,0,0,0,0,0,0,0
203,0.0362903,0.0363581,0,0,0,0,0,0,0.0195121,0.0138911,0.0127664,0.00566866,0,0,0.0367412,0,0.031035,0.0229837,0.0340102,0.0108388,0.0166247,0.00793247,0.021981,0.0221206,0.00263271,0.00362672,0.00527301,0.0111325,0.00790841,0.00835361,0.00813078,0.0231898,0.0197308,0.0258,0.012635,0.00302517,0.00781646,0.00641242,0.00241772,0.00618878,0.0301418,0,0,0.0169609,0,0.0126587,0.00815828,0.0576457,0.0026779,0.0247091,0.00537542,0.0206928,0.0276367,0.00422642,0.0358451,0.0023448,0.00523651,0.00348903,0.0228744,0.00338262,0.0064253,0.00858677,0.0193787,0.00734783,0.00983839,0.0317099,0.0277105,0,0,0,0,0,0,0,0,0
204,0.0363473,0.0365481,0,0,0,0,0,0,0.0182819,0.0139226,0.0122498,0.00601109,0,0,0.0366415,0,0.0310245,0.0228915,0.0339907,0.00954902,0.0166206,0.00845045,0.0223516,0.0224552,0.00292947,0.00401171,0.00556612,0.01085,0.0079074,0.00810409,0.00810845,0.0235329,0.0181701,0.0258372,0.0126196,0.00309703,0.00781068,0.00654548,0.00242399,0.00663988,0.0300827,0,0,0.0169226,0,0.012828,0.00807374,0.0578695,0.0026363,0.0249757,0.00565251,0.0211423,0.0279917,0.00450216,0.0353638,0.00247197,0.00569778,0.00341978,0.0229532,0.00317123,0.00613662,0.00859315,0.0193919,0.00760066,0.00993057,0.0317835,0.0277111,0,0,0,0,0,0,0,0,0
205,0.0363604,0.0367038,0,0,0,0,0,0,0.0168581,0.0139493,0.0117301,0.00614948,0,0,0.0365979,0,0.0310588,0.0228741,0.0339455,0.0084454,0.0166154,0.00903903,0.0227398,0.0227889,0.00327516,0.00467136,0.00576334,0.0106122,0.00799546,0.0078698,0.00808559,0.0238703,0.0163284,0.0259688,0.0126433,0.00321057,0.00766302,0.00671517,0.00254389,0.0069975,0.029988,0,0,0.0168546,0,0.0129408,0.00801501,0.0581058,0.00280943,0.0252155,0.00592934,0.0216467,0.0282349,0.00493523,0.0350123,0.00263586,0.00621474,0.00343872,0.0230581,0.00302742,0.00585755,0.00840139,0.0193211,0.00778781,0.0101504,0.0318323,0.0276927,0,0,0,0,0,0,0,0,0
206,0.037087,0.0374843,0,0,0,0,0,0,0.0156003,0.0141673,0.0111212,0.00662834,0,0,0.0360185,0,0.0308635,0.0225583,0.0339449,0.00757469,0.0165809,0.00942611,0.0225971,0.0228822,0.00353865,0.00508213,0.00577197,0.010414,0.00805458,0.00759214,0.0079439,0.0240524,0.0148024,0.0254913,0.0128222,0.00338758,0.00753241,0.00678737,0.00273952,0.00780204,0.0307245,0,0,0.0167564,0,0.0136614,0.00765584,0.0581925,0.0024948,0.0254045,0.00613377,0.0217921,0.0288573,0.00525574,0.0346028,0.00387699,0.00665107,0.00344292,0.023095,0.00290946,0.00555341,0.00808554,0.0185051,0.00870151,0.010286,0.0324109,0.0281674,0,0,0,0,0,0,0,0,0
207,0.0363931,0.0367668,0,0,0,0,0,0,0.0136853,0.0139924,0.0106861,0.00624092,0,0,0.0366495,0,0.0312168,0.0230764,0.0338881,0.0074551,0.016672,0.0105587,0.0233262,0.0234911,0.00399486,0.00597094,0.00623032,0.0100921,0.0084388,0.00758814,0.00782794,0.0243256,0.0123614,0.0262223,0.0126855,0.00354237,0.00727748,0.00702879,0.00319218,0.00762753,0.0298229,0,0,0.0169268,0,0.0131899,0.00799493,0.0586113,0.00250798,0.0257128,0.00653242,0.0227308,0.0283784,0.00573815,0.0344816,0.00491808,0.00704942,0.00345626,0.023188,0.0026133,0.00503718,0.00752108,0.0192134,0.00832002,0.00987231,0.0318808,0.0277025,0,0,0,0,0,0,0,0,0
208,0.036427,0.0367201,0,0,0,0,0,0,0.0121253,0.0140393,0.0102117,0.00639444,0,0,0.0366883,0,0.0313113,0.0232269,0.0338774,0.00792959,0.0166997,0.0112896,0.0236309,0.0237004,0.00434689,0.00650976,0.00665952,0.00989324,0.00875829,0.00762393,0.00757942,0.0244431,0.010378,0.0263037,0.012726,0.00370939,0.00705385,0.00714781,0.00367158,0.00802533,0.0297502,0,0,0.0169547,0,0.0133251,0.00796082,0.0589396,0.00317073,0.0259725,0.00685597,0.0232143,0.0284099,0.00617308,0.0343834,0.00567729,0.00751806,0.00351457,0.0233754,0.00232447,0.00449956,0.00707205,0.0192464,0.00853707,0.00998084,0.0318904,0.0277613,0,0,0,0,0,0,0,0,0
209,0.0365893,0.0367494,0,0,0,0,0,0,0.0109521,0.0140444,0.00977771,0.00678789,0,0,0.0365665,0,0.0313571,0.0232699,0.0339928,0.00905306,0.0167381,0.0118054,0.0238551,0.0240509,0.00450628,0.0066641,0.00695853,0.00968651,0.00907169,0.00765696,0.00727714,0.0244554,0.00871315,0.0262885,0.0127762,0.0038284,0.00681594,0.0072427,0.00404542,0.00869327,0.0298038,0,0,0.016999,0,0.0134518,0.00794566,0.0593104,0.00395724,0.0263029,0.00724462,0.0234855,0.0285481,0.00641096,0.0339259,0.00637482,0.00791388,0.00350162,0.0235154,0.00198889,0.00388698,0.00664947,0.019382,0.00853142,0.0102559,0.0319712,0.0279826,0,0,0,0,0,0,0,0,0
210,0.0367885,0.0368153,0,0,0,0,0,0,0.010014,0.0139847,0.00940719,0.00727105,0,0,0.0364143,0,0.0314047,0.0231962,0.0341188,0.0101868,0.016851,0.0123099,0.0239629,0.0245677,0.0046732,0.00708716,0.00711478,0.00954297,0.00938384,0.00778487,0.00693633,0.0243762,0.00746083,0.026287,0.0127915,0.00393727,0.00659989,0.00733188,0.00444641,0.00962182,0.0298713,0,0,0.0170338,0,0.0136004,0.00790617,0.0596907,0.00456584,0.0266726,0.0076071,0.0237285,0.0287037,0.00663803,0.0334561,0.00709366,0.008378,0.00346292,0.0236264,0.00164878,0.0032812,0.00622811,0.0195287,0.00883321,0.0104288,0.0320594,0.0282262,0,0,0,0,0,0,0,0,0
211,0.0369797,0.0369329,0,0,0,0,0,0,0.00935788,0.0139414,0.00909401,0.00776482,0,0,0.0362393,0,0.031338,0.0232104,0.0342199,0.0110406,0.0170375,0.0126862,0.0239876,0.0250648,0.00488556,0.00764551,0.0072025,0.00939785,0.00970091,0.00801714,0.00655422,0.0242272,0.0067461,0.0262931,0.0127795,0.00405018,0.00641422,0.00743729,0.00493241,0.0105329,0.0299779,0,0,0.0170494,0,0.0137776,0.00787672,0.0600698,0.00519535,0.0270297,0.00795392,0.0239718,0.0290193,0.00693228,0.0331187,0.00788765,0.00883583,0.0034855,0.0237438,0.00134879,0.00274851,0.00574431,0.0195501,0.00910775,0.0105628,0.0321804,0.0284383,0,0,0,0,0,0,0,0,0
