Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,x75
135,0.0258306,0.0314213,0,0,0,0,0,0,0.0317858,0.016723,0.0210236,0.0128859,0,0,0.0152149,0,0.0151961,0.00676493,0.0380256,0.0272657,0.015811,0.00969773,0.0153481,0.0325081,0.00734921,0.00973476,0.00464212,0.015963,0.0158411,0.018745,0.0103172,0.0139956,0.0380186,0.0174216,0.0123801,0.00324766,0.0109685,0.0118528,0.0111141,0.0190512,0.0296197,0,0,0.00676534,0,0.00868284,0.00251946,0.0717544,0.011409,0.0208295,0.0166898,0.0121171,0.00693153,0.00959865,0.0314357,0.0197866,0.013309,0.00882079,0.0283368,0.00764918,0.00898506,0.00991892,0.00324912,0.00257069,0.00515265,0.0360701,0.0230284,0,0,0,0,0,0,0,0,0
136,0.0261164,0.0315286,0,0,0,0,0,0,0.0316291,0.0168192,0.0209355,0.0130211,0,0,0.0148839,0,0.0150636,0.00649074,0.0381343,0.0272887,0.015808,0.00977459,0.0151719,0.0322341,0.00724387,0.00955105,0.0045426,0.0158193,0.0158274,0.0186665,0.0101571,0.0140752,0.0377993,0.0169945,0.0123331,0.00328066,0.0107372,0.0119457,0.0108779,0.0190937,0.0298283,0,0,0.00665349,0,0.00866794,0.00247001,0.071638,0.0111886,0.020724,0.0166402,0.0119051,0.00714236,0.00957852,0.0312152,0.0197151,0.0132728,0.0087241,0.0282382,0.00743259,0.00881964,0.00965369,0.00324206,0.00268763,0.00518139,0.0360648,0.0230759,0,0,0,0,0,0,0,0,0
137,0.0263944,0.0315728,0,0,0,0,0,0,0.0313478,0.0169238,0.0207808,0.0131104,0,0,0.0145373,0,0.0149435,0.00641031,0.0381213,0.0272533,0.0157359,0.00962562,0.0150363,0.0319668,0.00714839,0.00934984,0.00446273,0.0157036,0.0157668,0.0185493,0.0100029,0.0141537,0.0374265,0.0166362,0.0122715,0.00331927,0.010513,0.0120262,0.0107121,0.0190657,0.0299834,0,0,0.00653932,0,0.00863916,0.00241082,0.0715612,0.0110094,0.0206579,0.016526,0.0117444,0.00734991,0.00967618,0.0310813,0.0196161,0.0132353,0.00857355,0.0281436,0.00721435,0.00862631,0.00934443,0.00323171,0.00284702,0.00522681,0.0360426,0.0230937,0,0,0,0,0,0,0,0,0
138,0.0266874,0.0315896,0,0,0,0,0,0,0.0310491,0.0170732,0.0206215,0.0131752,0,0,0.0141437,0,0.0147541,0.00621856,0.0380968,0.0272167,0.0156416,0.00960223,0.0148852,0.0317081,0.00702453,0.00912528,0.00437482,0.0156047,0.0157136,0.0184446,0.00984439,0.014233,0.0369984,0.0162335,0.0121914,0.00338081,0.0102085,0.0121266,0.0106425,0.0190169,0.0301767,0,0,0.0063624,0,0.00861992,0.00229236,0.0715017,0.0109443,0.0206229,0.0163438,0.0116489,0.00760879,0.00967398,0.0309352,0.0194788,0.013243,0.00843795,0.0280197,0.00711128,0.00850261,0.00895171,0.00339299,0.00301824,0.00530569,0.0360134,0.0231444,0,0,0,0,0,0,0,0,0
139,0.0270112,0.0315664,0,0,0,0,0,0,0.0307658,0.0172164,0.0204696,0.0132095,0,0,0.0137381,0,0.014683,0.00601571,0.0381258,0.0271708,0.0155984,0.00974539,0.0147402,0.0313092,0.00689485,0.00887012,0.00430722,0.0155122,0.015622,0.0183471,0.00973874,0.0143213,0.0365854,0.0157528,0.0121324,0.0034963,0.0100154,0.0122478,0.0105947,0.0189349,0.0303963,0,0,0.00621237,0,0.0086094,0.00219359,0.0714621,0.0108804,0.0206053,0.0162624,0.0115892,0.00787403,0.00965264,0.0307845,0.0194774,0.0134151,0.00829051,0.0279719,0.00696944,0.00824441,0.00860598,0.00357474,0.00318318,0.00537523,0.0359581,0.0232279,0,0,0,0,0,0,0,0,0
140,0.0272989,0.0315519,0,0,0,0,0,0,0.0308377,0.0173086,0.0205173,0.0128205,0,0,0.0133957,0,0.0146368,0.0058439,0.03815,0.0272252,0.0154284,0.00972475,0.0148649,0.0310049,0.00672121,0.00866867,0.004067,0.015322,0.0157536,0.0185011,0.0098152,0.0142306,0.0367164,0.0153305,0.0120892,0.00358042,0.00991412,0.0123889,0.0105763,0.0185412,0.0306051,0,0,0.00608937,0,0.00859606,0.00214695,0.0715131,0.0109182,0.0205442,0.0160659,0.0116181,0.0081699,0.00963324,0.0306144,0.0194709,0.0133902,0.00804391,0.0279612,0.0067885,0.00784005,0.00840187,0.00375311,0.00332799,0.0054619,0.0357625,0.0233259,0,0,0,0,0,0,0,0,0
141,0.0273812,0.0315221,0,0,0,0,0,0,0.0305228,0.0173881,0.0203768,0.0130237,0,0,0.0131007,0,0.0145579,0.00569334,0.0383401,0.0272301,0.0152822,0.00970115,0.0147135,0.0308611,0.00646671,0.00832296,0.00395528,0.0151903,0.0157019,0.0183789,0.00969371,0.0143825,0.0362278,0.0149336,0.0120282,0.00366207,0.00975724,0.012467,0.010509,0.0185896,0.0305953,0,0,0.00605553,0,0.00857263,0.002119,0.0713514,0.0107269,0.0202644,0.0158224,0.0112084,0.00835183,0.00954245,0.0304309,0.0193154,0.0132212,0.00777969,0.0280239,0.00655318,0.00747165,0.00797048,0.00387924,0.00341993,0.00536693,0.0356126,0.0232822,0,0,0,0,0,0,0,0,0
142,0.0275157,0.0315172,0,0,0,0,0,0,0.0302909,0.0174913,0.0203046,0.013047,0,0,0.0127471,0,0.0144299,0.00552025,0.0385018,0.0272094,0.0150225,0.00965857,0.0145694,0.0306642,0.00624746,0.00806443,0.00378302,0.0150043,0.0157229,0.0184574,0.00967234,0.0144401,0.0358748,0.0145086,0.0119606,0.003741,0.00955524,0.0125297,0.0103771,0.0186205,0.0306124,0,0,0.0060449,0,0.0085663,0.00210797,0.0712085,0.0105191,0.0199544,0.0156482,0.0109618,0.00856186,0.00948765,0.0302323,0.0192104,0.0130428,0.00756773,0.0279605,0.00634744,0.00721317,0.00756911,0.00398863,0.00349239,0.00505785,0.0355093,0.023227,0,0,0,0,0,0,0,0,0
143,0.0276216,0.0314942,0,0,0,0,0,0,0.0300712,0.0175465,0.020208,0.0129965,0,0,0.0124321,0,0.014339,0.00535062,0.0386856,0.0271695,0.0148392,0.00963029,0.0142348,0.03047,0.00604178,0.00776682,0.00360672,0.014797,0.0157608,0.0185625,0.00962464,0.0145336,0.0355389,0.0141008,0.011915,0.00374337,0.00925449,0.0125703,0.010243,0.0184971,0.0306198,0,0,0.00602558,0,0.00856317,0.00209471,0.0710767,0.010371,0.0198282,0.0154465,0.0106185,0.0087349,0.00952401,0.0300882,0.019111,0.0131693,0.00741424,0.0278276,0.00621582,0.00702113,0.00720001,0.00406004,0.00358162,0.0049307,0.0354243,0.0231166,0,0,0,0,0,0,0,0,0
144,0.0278153,0.0314797,0,0,0,0,0,0,0.0299754,0.0176185,0.0201442,0.0128697,0,0,0.0121562,0,0.0142764,0.00524666,0.038853,0.0272771,0.014708,0.00957807,0.0138204,0.0301411,0.00581419,0.0073796,0.00342861,0.0145873,0.0157803,0.018482,0.0095308,0.0145977,0.0353484,0.0137582,0.0118917,0.00375223,0.00896229,0.012611,0.0101477,0.0182689,0.0306938,0,0,0.00598933,0,0.00852834,0.00205391,0.070938,0.0102564,0.0197611,0.0152228,0.0102255,0.00897906,0.00955987,0.0299536,0.0190179,0.0131987,0.00719116,0.027667,0.00608912,0.00687171,0.00692052,0.00410105,0.00370143,0.00497566,0.0353717,0.0230732,0,0,0,0,0,0,0,0,0
145,0.0279515,0.0314466,0,0,0,0,0,0,0.0297038,0.0177178,0.0200178,0.012757,0,0,0.0118213,0,0.0142183,0.00512361,0.0390158,0.0272101,0.0145883,0.00952709,0.0135654,0.0298679,0.0055734,0.00704244,0.00322765,0.0143815,0.0158393,0.0185483,0.00945751,0.0147295,0.0349475,0.0134882,0.0118561,0.00382897,0.00879791,0.0126549,0.0100851,0.0180634,0.0306869,0,0,0.00595696,0,0.00851483,0.00202086,0.0707617,0.0101377,0.0196888,0.0150046,0.00988543,0.00915087,0.00956377,0.0297463,0.0189217,0.0131255,0.00698664,0.0275235,0.00596107,0.00669447,0.00666612,0.00429654,0.00383574,0.00503027,0.0352175,0.0230043,0,0,0,0,0,0,0,0,0
146,0.0281163,0.0313334,0,0,0,0,0,0,0.029351,0.0178292,0.0198535,0.012649,0,0,0.0114326,0,0.0141611,0.0049376,0.0391659,0.0271183,0.0144625,0.00949643,0.0135062,0.0296765,0.00538371,0.00673683,0.00305176,0.0141946,0.0158757,0.0185246,0.0093456,0.0148569,0.0344568,0.0131735,0.0118177,0.00390168,0.00857894,0.0127112,0.00995306,0.0178882,0.0307105,0,0,0.00593322,0,0.00851645,0.00201621,0.0705446,0.0100985,0.0195665,0.0148116,0.00972479,0.00933445,0.00951134,0.029494,0.0188217,0.0130383,0.00682632,0.0274182,0.00579598,0.00652806,0.00637582,0.00451589,0.0039096,0.00509319,0.0349617,0.0229286,0,0,0,0,0,0,0,0,0
147,0.0283825,0.0311892,0,0,0,0,0,0,0.0289959,0.0179465,0.0196785,0.0124918,0,0,0.0110603,0,0.0140848,0.00484296,0.0392686,0.0270638,0.0143136,0.0094698,0.013386,0.0295141,0.00530468,0.00644653,0.00288599,0.0139826,0.0158698,0.0183993,0.00915829,0.0149768,0.0340014,0.0128159,0.0117766,0.00398004,0.00827033,0.012771,0.00973279,0.0176858,0.0307995,0,0,0.00596712,0,0.00851098,0.00202235,0.0703025,0.00998281,0.0194206,0.0146083,0.00969853,0.00961687,0.00940698,0.0292216,0.01872,0.0129435,0.00662155,0.027249,0.0055834,0.00637801,0.0060778,0.00479959,0.00394777,0.005276,0.0346933,0.022891,0,0,0,0,0,0,0,0,0
148,0.0286377,0.0310395,0,0,0,0,0,0,0.0286376,0.0180193,0.0194645,0.0123551,0,0,0.0106367,0,0.0139833,0.00473055,0.03935,0.0269929,0.014169,0.00944849,0.0133673,0.0293103,0.0051887,0.00620436,0.00275337,0.0137522,0.0157794,0.0182214,0.00890069,0.0151107,0.0335014,0.0124086,0.0116905,0.00408626,0.00791035,0.0128421,0.00942428,0.0174412,0.0309041,0,0,0.00606221,0,0.00852134,0.00212444,0.0700328,0.00973736,0.0192769,0.0144444,0.009746,0.00991325,0.00931326,0.0289484,0.0186391,0.0128449,0.00644372,0.0269574,0.00537475,0.00620797,0.00576799,0.00514198,0.00393177,0.00568239,0.0343756,0.022832,0,0,0,0,0,0,0,0,0
149,0.0288142,0.0308584,0,0,0,0,0,0,0.0282625,0.0180256,0.0192549,0.0121607,0,0,0.0101188,0,0.0138958,0.00443206,0.0394186,0.026937,0.014067,0.00945165,0.0134732,0.0290668,0.00495775,0.00606478,0.0025347,0.0135039,0.0156835,0.01808,0.00868849,0.015221,0.0330009,0.0119699,0.0115549,0.00424025,0.00760627,0.0129182,0.0092288,0.0171638,0.0309699,0,0,0.00623577,0,0.00852567,0.00224896,0.0697436,0.0096,0.0191258,0.0141435,0.00985887,0.0101853,0.00917456,0.0286477,0.0184937,0.012625,0.00624691,0.0267197,0.00523002,0.00602647,0.00547113,0.0054857,0.00390838,0.00596489,0.0340206,0.0228397,0,0,0,0,0,0,0,0,0
150,0.0288116,0.0306448,0,0,0,0,0,0,0.0276111,0.018078,0.018828,0.0122394,0,0,0.00955527,0,0.0137705,0.00409958,0.0395538,0.0266374,0.0138632,0.00939639,0.0134097,0.0290476,0.00468816,0.00586327,0.00232143,0.0133707,0.01545,0.0177666,0.00837895,0.0154298,0.0321889,0.0116634,0.011453,0.00436495,0.00736919,0.012963,0.0090923,0.0170929,0.0308473,0,0,0.00640565,0,0.0085551,0.00236256,0.0693105,0.00942279,0.0188871,0.013817,0.00970503,0.0102663,0.00904928,0.0283105,0.0183244,0.012427,0.00601728,0.0265711,0.00503447,0.00582482,0.00519451,0.00577973,0.0039704,0.00606462,0.0336261,0.0226484,0,0,0,0,0,0,0,0,0
151,0.0289661,0.0305663,0,0,0,0,0,0,0.0269738,0.0181689,0.0184294,0.0122445,0,0,0.00911258,0,0.0136804,0.0038854,0.0396177,0.0263799,0.0136963,0.00940624,0.0131482,0.0287149,0.00447059,0.00561172,0.00209399,0.0131236,0.0152092,0.0174192,0.00809007,0.0156168,0.031348,0.0114178,0.0114082,0.00441208,0.0071558,0.0130499,0.00892206,0.016877,0.0308369,0,0,0.00657749,0,0.00857951,0.00249334,0.0689105,0.00917872,0.0185855,0.0133164,0.00953032,0.0104997,0.00889287,0.0279612,0.0180421,0.0121834,0.00569015,0.0264633,0.00481052,0.00560857,0.00490803,0.00608081,0.00419645,0.00615692,0.0333467,0.02246,0,0,0,0,0,0,0,0,0
152,0.0291642,0.0305012,0,0,0,0,0,0,0.0263444,0.018282,0.0180228,0.0122353,0,0,0.00872261,0,0.0136881,0.0037802,0.0396156,0.0260516,0.0134947,0.00946225,0.0129788,0.028255,0.00423102,0.00540336,0.00194711,0.0128579,0.0149324,0.0169935,0.00775009,0.0158221,0.0305369,0.0110718,0.0113961,0.00435345,0.00712364,0.0131924,0.00877599,0.0165359,0.0308814,0,0,0.00680091,0,0.00865428,0.00266437,0.068508,0.00889525,0.0182377,0.0129014,0.00939441,0.0108126,0.00870331,0.0276815,0.0178671,0.0120279,0.00535014,0.0264432,0.00452492,0.00528005,0.00484128,0.00644486,0.0042879,0.00626941,0.033046,0.0222391,0,0,0,0,0,0,0,0,0
153,0.0292595,0.0303736,0,0,0,0,0,0,0.0256994,0.0183917,0.0176101,0.0120448,0,0,0.00831804,0,0.0137006,0.00373817,0.0395413,0.0256527,0.0133052,0.00945269,0.0128734,0.027888,0.00402776,0.00523251,0.0018326,0.0126023,0.014668,0.0165427,0.007366,0.0160648,0.0296914,0.0105934,0.0113915,0.00447649,0.00691921,0.0133581,0.00855065,0.0161373,0.0308154,0,0,0.00711169,0,0.0087745,0.00288608,0.0680424,0.00872114,0.0179169,0.0124131,0.00935898,0.0111288,0.00842045,0.0273651,0.0176406,0.0117048,0.00499953,0.0262987,0.00430525,0.00499241,0.00471397,0.00682316,0.00427279,0.00630924,0.0327468,0.0221201,0,0,0,0,0,0,0,0,0
154,0.0293534,0.0303089,0,0,0,0,0,0,0.0248811,0.018492,0.0170179,0.0117935,0,0,0.00795975,0,0.0137195,0.00371365,0.0393776,0.0251993,0.0131772,0.00937622,0.0125448,0.0274501,0.00403066,0.00517683,0.00180436,0.0124218,0.0143677,0.0160281,0.00696953,0.0163139,0.0286324,0.010235,0.0113901,0.00469324,0.00661293,0.0134588,0.00814603,0.0160316,0.0307141,0,0,0.00735649,0,0.00886607,0.0030559,0.0674853,0.00839493,0.0176526,0.0120117,0.00918785,0.0114285,0.00788851,0.0270335,0.0174269,0.0114625,0.00468051,0.0260157,0.00403379,0.00470948,0.00452863,0.00713014,0.00430805,0.00625245,0.0325431,0.0217997,0,0,0,0,0,0,0,0,0
155,0.0294371,0.0303028,0,0,0,0,0,0,0.0241788,0.0185568,0.0164929,0.011562,0,0,0.00771555,0,0.0137306,0.00373188,0.0391051,0.0248264,0.0130704,0.00941051,0.0121843,0.0268651,0.00401551,0.00506758,0.00181423,0.0122134,0.0140991,0.0155599,0.00661355,0.0165807,0.0277279,0.0101097,0.0113633,0.00486021,0.00612689,0.0135605,0.00760398,0.0158871,0.0306694,0,0,0.00759174,0,0.00891032,0.00321733,0.0669193,0.00800236,0.0174321,0.0116015,0.00903476,0.0117579,0.00758167,0.026726,0.0171422,0.0112314,0.00438388,0.0256403,0.00374212,0.00449692,0.00424208,0.0074353,0.00439246,0.00637417,0.0323587,0.0215522,0,0,0,0,0,0,0,0,0
156,0.0311218,0.0297226,0,0,0,0,0,0,0.0229193,0.0182266,0.0156092,0.0118716,0,0,0.00807753,0,0.0146285,0.00447844,0.0388459,0.0240361,0.012792,0.00912563,0.0113728,0.0232332,0.0038808,0.00494879,0.00188161,0.0121191,0.0135245,0.0148168,0.0061636,0.0168582,0.0261454,0.00980667,0.011658,0.00440612,0.00601435,0.0136903,0.00732963,0.0163535,0.0313719,0,0,0.00774817,0,0.0091924,0.00323407,0.0661635,0.00766644,0.0172593,0.0112762,0.00850979,0.0106875,0.00730456,0.0264291,0.0168683,0.0110285,0.00410576,0.0255283,0.00346535,0.00423208,0.00414717,0.00745836,0.00436659,0.00663632,0.0310055,0.0217702,0,0,0,0,0,0,0,0,0
157,0.0307865,0.030178,0,0,0,0,0,0,0.0219294,0.0183323,0.0148727,0.0118632,0,0,0.00805821,0,0.0145637,0.00452677,0.03848,0.0233839,0.012613,0.00899127,0.0108469,0.0237099,0.00383877,0.00500808,0.00194399,0.0119531,0.0130589,0.0142064,0.00571703,0.0171679,0.0248677,0.00978191,0.0116227,0.00447312,0.00595283,0.0137606,0.00724821,0.0163889,0.0311645,0,0,0.00799645,0,0.00908805,0.00339793,0.0655124,0.00759704,0.0169703,0.0107254,0.0081354,0.0115948,0.00699268,0.0261696,0.0164121,0.0105831,0.00363401,0.0255391,0.00328223,0.00394933,0.00410186,0.00781717,0.00450113,0.0066894,0.0314104,0.0215654,0,0,0,0,0,0,0,0,0
158,0.0304994,0.0299546,0,0,0,0,0,0,0.0218184,0.0185286,0.0146848,0.0109339,0,0,0.00789013,0,0.0144862,0.00474232,0.037942,0.0236074,0.0126531,0.00933869,0.0111284,0.0231054,0.00390143,0.00523631,0.00199086,0.0116032,0.0130629,0.01403,0.00539842,0.0175153,0.0246412,0.00934853,0.0115331,0.00473193,0.0053953,0.01388,0.00699421,0.0151813,0.0309047,0,0,0.008429,0,0.00909807,0.00373348,0.0650165,0.00765705,0.0168516,0.00998296,0.00859348,0.0119454,0.00676787,0.0260127,0.015862,0.00994457,0.00314345,0.0253098,0.00326275,0.00390682,0.00364189,0.00833545,0.00455558,0.00669082,0.030784,0.0213695,0,0,0,0,0,0,0,0,0
159,0.0302504,0.0301507,0,0,0,0,0,0,0.0209178,0.0186002,0.0140044,0.0107468,0,0,0.00800012,0,0.0144477,0.00496843,0.0373717,0.0229539,0.0126048,0.0092607,0.0107775,0.0229693,0.00408951,0.00533778,0.00211422,0.0114522,0.0126312,0.0134547,0.00495174,0.017886,0.0234451,0.00923082,0.0115001,0.00484144,0.00484308,0.0139202,0.00649865,0.014818,0.0306821,0,0,0.00865324,0,0.0090429,0.00391736,0.0642715,0.00731296,0.0166931,0.00951711,0.00838806,0.0124748,0.00642898,0.0258032,0.0153679,0.00930165,0.00287012,0.0249182,0.00305119,0.00377454,0.00327841,0.00865171,0.00473036,0.00663512,0.0307669,0.0211689,0,0,0,0,0,0,0,0,0
160,0.0301521,0.0303753,0,0,0,0,0,0,0.02002,0.0186213,0.0132794,0.0105519,0,0,0.00818278,0,0.0144455,0.00519084,0.0367388,0.0223338,0.0125713,0.00916768,0.0104533,0.022703,0.00453741,0.00544245,0.00216738,0.0113515,0.0121303,0.0128083,0.00445164,0.0182841,0.0222485,0.00927242,0.01148,0.0049297,0.00454541,0.0139654,0.00614952,0.0143402,0.0306027,0,0,0.00886788,0,0.00897631,0.00402399,0.0635492,0.00698092,0.0165165,0.00912504,0.00821253,0.0129755,0.00612543,0.0257604,0.0149763,0.0087152,0.00261387,0.0246624,0.00285555,0.00364148,0.0030427,0.00889847,0.00483099,0.00664599,0.0307874,0.021099,0,0,0,0,0,0,0,0,0
161,0.030169,0.0306141,0,0,0,0,0,0,0.0191432,0.0187233,0.012552,0.0103239,0,0,0.00835679,0,0.01444,0.00546029,0.0360389,0.0218027,0.0125349,0.00906238,0.0101697,0.0223527,0.00484887,0.00556196,0.0021963,0.011276,0.0116305,0.012074,0.00391206,0.0187023,0.0210564,0.00924856,0.0114918,0.00504809,0.00449498,0.014008,0.006007,0.0141477,0.030641,0,0,0.00907416,0,0.00889641,0.00409104,0.0628209,0.0067202,0.01627,0.00877473,0.00807307,0.0134569,0.00581843,0.0258744,0.0146359,0.0082273,0.00241407,0.0245707,0.00270721,0.00353613,0.00290431,0.0092102,0.00483321,0.00667397,0.0308045,0.0211299,0,0,0,0,0,0,0,0,0
162,0.0302712,0.0308446,0,0,0,0,0,0,0.0182282,0.0189489,0.0118205,0.00987436,0,0,0.0086556,0,0.0143746,0.00570904,0.0353743,0.0212822,0.0125156,0.00886268,0.00993354,0.0220667,0.00491586,0.005677,0.00220478,0.0111475,0.0111318,0.0112802,0.00341779,0.0191059,0.0198123,0.00913428,0.0115231,0.00506224,0.00445849,0.014032,0.00589955,0.0139843,0.0307328,0,0,0.00926899,0,0.00880268,0.00415689,0.0620788,0.00641723,0.0159788,0.00835306,0.00798274,0.013961,0.0055313,0.025962,0.0142117,0.00768284,0.00231585,0.0244818,0.00260663,0.00339705,0.00281469,0.00952146,0.00483631,0.00670748,0.0307921,0.0212104,0,0,0,0,0,0,0,0,0
163,0.0302969,0.0309928,0,0,0,0,0,0,0.0175093,0.0190999,0.011263,0.00919295,0,0,0.00905769,0,0.0142972,0.006075,0.0348708,0.020925,0.0125482,0.00872976,0.00981584,0.021631,0.00493807,0.00582217,0.00222633,0.0109373,0.0107901,0.0105775,0.00303574,0.0195047,0.0187601,0.00906183,0.0115172,0.00512709,0.00435973,0.0140817,0.00573385,0.0134312,0.0307499,0,0,0.00945667,0,0.00874022,0.00426621,0.0613472,0.00609414,0.0156967,0.00779329,0.00805388,0.0144432,0.00533205,0.0260122,0.0137327,0.00706624,0.00250836,0.0243823,0.0025639,0.00326314,0.0028109,0.0097951,0.00497025,0.00679152,0.0306509,0.0212696,0,0,0,0,0,0,0,0,0
164,0.0303166,0.0310754,0,0,0,0,0,0,0.0167428,0.0190953,0.0106757,0.00873453,0,0,0.00957146,0,0.0142721,0.00658357,0.034532,0.0204437,0.0126408,0.00863725,0.00971258,0.0209765,0.00498426,0.00604227,0.00233387,0.0107079,0.0104148,0.0099147,0.00269568,0.0198737,0.0176672,0.00920576,0.011517,0.00513995,0.00416465,0.0141429,0.00544396,0.0128139,0.0306867,0,0,0.00965605,0,0.0087037,0.00437036,0.0605557,0.00573509,0.0153765,0.00722718,0.00818525,0.0148364,0.00520401,0.0260079,0.013353,0.00637229,0.00232432,0.024178,0.00245714,0.00315771,0.00291386,0.0100441,0.0051058,0.00699809,0.0304866,0.0212819,0,0,0,0,0,0,0,0,0
165,0.0303173,0.031148,0,0,0,0,0,0,0.0158155,0.0190524,0.00998489,0.00844535,0,0,0.0101939,0,0.0143486,0.0072346,0.0342924,0.019799,0.0128167,0.00854941,0.00950449,0.0200534,0.00506025,0.00627481,0.00253595,0.010509,0.00997354,0.00929643,0.00241436,0.0202182,0.0164253,0.00937741,0.0115405,0.00511606,0.00410915,0.0142156,0.00527729,0.0122772,0.0305561,0,0,0.0098319,0,0.00868799,0.0044485,0.0597369,0.0054461,0.0150235,0.006714,0.00825662,0.0151858,0.00512738,0.0259815,0.0130072,0.00572412,0.00191823,0.0240458,0.00237174,0.00307828,0.00316068,0.0102256,0.0052515,0.00708983,0.0303206,0.0212641,0,0,0,0,0,0,0,0,0
166,0.0302823,0.0312102,0,0,0,0,0,0,0.0150127,0.0190163,0.00941675,0.00818313,0,0,0.0108487,0,0.0143726,0.00778394,0.03407,0.0194037,0.0130515,0.0084377,0.00926228,0.0190657,0.00513715,0.00647113,0.002796,0.0103004,0.00957605,0.00879282,0.0021998,0.0205688,0.0153203,0.00964782,0.0115369,0.005104,0.00378962,0.0142995,0.00497675,0.01163,0.0303548,0,0,0.00996879,0,0.00866096,0.00450971,0.0589431,0.00519437,0.0146777,0.00627465,0.0083232,0.0154253,0.00511353,0.0259549,0.0126826,0.00534403,0.00220719,0.0238151,0.00231277,0.00302286,0.0029837,0.0103478,0.00541057,0.00695656,0.0301048,0.0212459,0,0,0,0,0,0,0,0,0
167,0.0301495,0.0312901,0,0,0,0,0,0,0.0142338,0.0190188,0.00885596,0.00802379,0,0,0.0115438,0,0.0144196,0.0081876,0.0338333,0.0191133,0.0132779,0.00823098,0.00903709,0.0179463,0.00518158,0.00667393,0.00302462,0.0100846,0.00917185,0.00822557,0.0020635,0.0208973,0.0142287,0.00992739,0.0115367,0.00521129,0.00347829,0.0143672,0.0046558,0.010981,0.0300996,0,0,0.0100533,0,0.00863854,0.00457756,0.0582522,0.00490986,0.0143727,0.00587138,0.00836438,0.0156199,0.00499426,0.0259869,0.0123707,0.00521649,0.00226553,0.0236151,0.00224319,0.00288981,0.00274805,0.0104317,0.00565703,0.00660588,0.0298379,0.021225,0,0,0,0,0,0,0,0,0
168,0.0300268,0.0313853,0,0,0,0,0,0,0.0132189,0.0189995,0.00809709,0.00804038,0,0,0.0123179,0,0.0145364,0.00878307,0.0336646,0.0181598,0.0134073,0.00780098,0.00879454,0.0165064,0.00517738,0.00674533,0.00313796,0.00978095,0.00863974,0.00748774,0.00204523,0.0211767,0.0129535,0.0102277,0.0115721,0.00527483,0.00332535,0.014379,0.00437745,0.0104696,0.0298893,0,0,0.0100238,0,0.00858395,0.00459743,0.0576817,0.00466167,0.0141138,0.00553297,0.00830331,0.0157126,0.00487561,0.0260433,0.0120237,0.0051849,0.00205126,0.0234201,0.00213664,0.00269917,0.00264039,0.0103876,0.00601122,0.00644544,0.0295327,0.0213302,0,0,0,0,0,0,0,0,0
169,0.0297541,0.0315107,0,0,0,0,0,0,0.012349,0.0190003,0.00743702,0.00808089,0,0,0.0127596,0,0.0146069,0.00924637,0.0335804,0.0175061,0.0135114,0.00747289,0.00867979,0.0150923,0.00510144,0.00679712,0.00320136,0.00922537,0.00824513,0.00679924,0.00227179,0.0214939,0.0119027,0.0103313,0.0116145,0.00523892,0.00320988,0.0143773,0.00416689,0.0096694,0.0296649,0,0,0.00997325,0,0.00848016,0.00463759,0.0572957,0.00447194,0.0138667,0.0052117,0.00827532,0.0159621,0.00490563,0.0262,0.0115123,0.00515571,0.00169578,0.0232698,0.00214038,0.0025307,0.0028312,0.0103273,0.00635184,0.00652515,0.0292595,0.0214505,0,0,0,0,0,0,0,0,0
170,0.0295378,0.031503,0,0,0,0,0,0,0.0113415,0.0189662,0.0066838,0.00822446,0,0,0.0133279,0,0.0148135,0.00970166,0.0335569,0.0169216,0.0136149,0.00704874,0.00841565,0.0136268,0.00504234,0.00696188,0.00334365,0.00909281,0.007813,0.00619518,0.00260346,0.0218085,0.0107252,0.0104927,0.0116984,0.0051826,0.00326701,0.0143003,0.00412589,0.00912704,0.0294213,0,0,0.00981267,0,0.00831998,0.0046159,0.0569849,0.00437986,0.0135932,0.00484845,0.00815205,0.015944,0.00509592,0.0264358,0.0108141,0.00505879,0.00138329,0.0232366,0.00229103,0.00246734,0.00313182,0.0100696,0.00671414,0.00631442,0.0288729,0.0215572,0,0,0,0,0,0,0,0,0
