Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,RTIBI,x71,
895,0,0,0,0,0.0571927,0.0532168,0,0,0,0.0242178,0,0.0176435,0.0470025,0,0,0.0211111,0,0,0.0386858,0.0630037,0.0460498,0.0297319,0.0262327,0.0687561,0.0492677,0.0560925,0.0744848,0.0520519,0.0106348,0.0595289,0.058752,0.0311823,0.0440129,0.0593955,0.0377979,0.0146325,0.0156658,0.0197075,0,0.0198034,0.0606272,0.0315126,0,0,0.0244213,0,0,0.021072,0.0797091,0.0444768,0.0201879,0,0.0622765,0.0318302,0.0689303,0.088582,0.0597037,0.0232872,0.145106,0.0269926,0.0239429,0.0524129,0.0395307,0.00770595,0.00791239,0.0481842,0.0685193,0,0,0,0,0,0
896,0,0,0,0,0.0573018,0.0531615,0,0,0,0.0243387,0,0.0177139,0.046826,0,0,0.0211285,0,0,0.0385458,0.0631107,0.0462544,0.0296347,0.0263961,0.0687613,0.0492814,0.0559974,0.0743452,0.0520229,0.0104695,0.0595509,0.0587003,0.0311074,0.0441594,0.0598966,0.0378542,0.0146123,0.0156038,0.019799,0,0.0199008,0.0609956,0.0314263,0,0,0.0245615,0,0,0.0210518,0.0799665,0.0446118,0.020217,0,0.0622113,0.0316902,0.0689168,0.0883489,0.0594588,0.0233981,0.144835,0.0269894,0.023835,0.052814,0.03976,0.00782612,0.00767522,0.0482739,0.0687503,0,0,0,0,0,0
897,0,0,0,0,0.0574126,0.0531483,0,0,0,0.0244277,0,0.0177508,0.0467784,0,0,0.0211849,0,0,0.0384009,0.0633112,0.0463341,0.0296335,0.0265947,0.0686777,0.0493616,0.0557919,0.0742183,0.0520351,0.0103024,0.0596137,0.0586914,0.0311837,0.0442636,0.0602991,0.0379241,0.0145618,0.0155601,0.0198548,0,0.0199439,0.0611419,0.0313464,0,0,0.0246051,0,0,0.0209323,0.0804315,0.0446165,0.0203938,0,0.0621915,0.0316227,0.0688748,0.0882023,0.0591966,0.0233479,0.144572,0.027153,0.0237812,0.053226,0.0399599,0.00790933,0.0074807,0.0484496,0.0689791,0,0,0,0,0,0
898,0,0,0,0,0.0574284,0.0534113,0,0,0,0.0236871,0,0.0171579,0.0472173,0,0,0.0212821,0,0,0.038371,0.0675349,0.0441563,0.0316659,0.0265456,0.0674239,0.0503711,0.0537249,0.0733532,0.0532073,0.0121287,0.0589809,0.0582923,0.0306749,0.0433243,0.0559619,0.0381525,0.01437,0.0158602,0.0205032,0,0.0202329,0,0.0308272,0,0,0.0248107,0,0,0.0208676,0.0781956,0.044005,0.0269126,0,0.060652,0.0315654,0.0692504,0.0905596,0.0612149,0.0193719,0.144106,0.0273927,0.0227061,0.0574493,0.0401914,0.00797876,0.00725457,0.0496382,0.0685838,0,0,0,0,0,0
899,0,0,0,0,0.0575694,0.0533765,0,0,0,0.0238154,0,0.017181,0.0470666,0,0,0.0213349,0,0,0.0382996,0.0676447,0.0443809,0.0315888,0.0267873,0.0674979,0.0504467,0.0536371,0.0732505,0.0532492,0.0119712,0.0590853,0.0583319,0.0306272,0.0434707,0.0564917,0.038145,0.0142656,0.0158761,0.0206042,0,0.0203187,0,0.0309296,0,0,0.0248755,0,0,0.0208656,0.0783552,0.0441019,0.0270522,0,0.0607734,0.0314081,0.0692022,0.0904853,0.0611796,0.0192325,0.14381,0.027383,0.0226238,0.0576082,0.0404308,0.00813252,0.0069904,0.0496781,0.0687385,0,0,0,0,0,0
900,0,0,0,0,0.0577264,0.0533103,0,0,0,0.0239211,0,0.0172159,0.0469073,0,0,0.0212958,0,0,0.0381953,0.0676595,0.0446125,0.0315749,0.0269834,0.0676209,0.0505022,0.0535757,0.0731607,0.0531575,0.0118493,0.0591683,0.0583225,0.0306447,0.0436379,0.0569354,0.0383019,0.0142127,0.0158348,0.0206879,0,0.0204303,0,0.0308268,0,0,0.0250217,0,0,0.0206984,0.0781187,0.0442094,0.027025,0,0.0607952,0.0314714,0.0691621,0.0903918,0.061272,0.0191248,0.143569,0.0271234,0.0226194,0.0576241,0.0405048,0.00809988,0.00687517,0.0497091,0.0690345,0,0,0,0,0,0
901,0,0,0,0,0.057872,0.0532554,0,0,0,0.0240503,0,0.0172594,0.0467599,0,0,0.0212975,0,0,0.0381389,0.0676573,0.044878,0.0315863,0.0271557,0.0677358,0.0505057,0.053559,0.073033,0.052939,0.0116993,0.0592405,0.0583184,0.0307098,0.0438063,0.0574433,0.0383586,0.0141278,0.0158739,0.0206934,0,0.0204954,0,0.030798,0,0,0.0251472,0,0,0.0205751,0.0778592,0.0442499,0.0270457,0,0.0608278,0.0314228,0.0690746,0.0902689,0.0613243,0.0190965,0.143378,0.0269839,0.0225987,0.0575654,0.0406666,0.0081566,0.00671262,0.0497355,0.0692427,0,0,0,0,0,0
902,0,0,0,0,0.0579881,0.0532182,0,0,0,0.0242116,0,0.0172864,0.0467552,0,0,0.0213221,0,0,0.0381247,0.0676499,0.0451291,0.0316474,0.0274087,0.0678666,0.0505265,0.0534474,0.0728477,0.052774,0.0114304,0.0593399,0.0583779,0.030707,0.0439652,0.0580443,0.0383975,0.0140584,0.0159276,0.0201588,0,0.0204064,0,0.0307634,0,0,0.0251831,0,0,0.020559,0.0775235,0.0444715,0.0267765,0,0.0607925,0.031431,0.0691653,0.0904296,0.0613099,0.0185475,0.143046,0.0276996,0.0222272,0.0562186,0.0407821,0.00827652,0.0065607,0.0497619,0.0694415,0,0,0,0,0,0
903,0,0,0,0,0.0580985,0.0531485,0,0,0,0.024357,0,0.0172929,0.046879,0,0,0.0213806,0,0,0.0381839,0.0676683,0.0453216,0.0317202,0.027759,0.068058,0.0505904,0.0531567,0.0725541,0.05262,0.0111084,0.0594569,0.0584542,0.0307596,0.0440923,0.0585654,0.0384536,0.0141526,0.0159061,0.0190639,0,0.0200691,0,0.030748,0,0,0.025243,0,0,0.0205386,0.0769335,0.0447105,0.0262767,0,0.0607323,0.0314465,0.0698874,0.0912607,0.0612109,0.0173552,0.142777,0.0299675,0.0211531,0.0526086,0.0408875,0.00842582,0.00642757,0.0497702,0.0696795,0,0,0,0,0,0
904,0,0,0,0,0.0582271,0.0530801,0,0,0,0.0244283,0,0.017332,0.0468012,0,0,0.0214006,0,0,0.0382092,0.0677461,0.0454774,0.0317914,0.0278873,0.0681861,0.0506101,0.0529479,0.0724212,0.0525988,0.0109794,0.0594563,0.0584011,0.0308249,0.0441443,0.0589237,0.0384823,0.0143054,0.0158337,0.0193961,0,0.0200625,0,0.0307177,0,0,0.0252304,0,0,0.0205972,0.0767813,0.0447025,0.0263887,0,0.0608029,0.0315017,0.0697943,0.0910946,0.0612103,0.0174246,0.142736,0.0302576,0.0210351,0.0522163,0.0409941,0.00848217,0.00636347,0.0499042,0.0697334,0,0,0,0,0,0
905,0,0,0,0,0.0583103,0.0530521,0,0,0,0.0246014,0,0.0174269,0.0473503,0,0,0.0213239,0,0,0.0381944,0.0673339,0.0457657,0.0316639,0.0278381,0.0681873,0.0502769,0.0527965,0.0724383,0.0526767,0.010638,0.0594421,0.0583577,0.0308704,0.0442246,0.0597934,0.0385364,0.0141599,0.0158529,0.0198417,0,0.0208337,0,0.0308456,0,0,0.0254041,0,0,0.0204984,0.075514,0.0472749,0.0266918,0,0.0611901,0.0316066,0.0709715,0.0932921,0.0624792,0.015224,0.141006,0,0.0182065,0.0457826,0.0410349,0.00843702,0.00635144,0.0500699,0.0695668,0,0,0,0,0,0
906,0,0,0,0,0.0583507,0.0530302,0,0,0,0.0246768,0,0.0174673,0.047307,0,0,0.021255,0,0,0.0381775,0.0673289,0.0459276,0.0317995,0.0279423,0.0682985,0.0502074,0.0527558,0.0723204,0.0526182,0.010586,0.0594623,0.058337,0.0308359,0.044296,0.0601308,0.0386095,0.0141114,0.0158693,0.0193212,0,0.0208112,0,0.0308853,0,0,0.0253649,0,0,0.0204776,0.0753954,0.0470502,0.0266912,0,0.0611855,0.0316761,0.070863,0.0932074,0.0625579,0.0150565,0.140686,0,0.0180781,0.0456014,0.0411629,0.00846992,0.00623794,0.0502087,0.0696821,0,0,0,0,0,0
907,0,0,0,0,0.0584877,0.0530436,0,0,0,0.0247536,0,0.017491,0.0472005,0,0,0.0211865,0,0,0.038165,0.0673329,0.0460362,0.0318235,0.0280979,0.0683422,0.0501251,0.0527212,0.0722107,0.0525301,0.0105655,0.0595015,0.0583377,0.0307961,0.0443867,0.0603986,0.0386845,0.0140587,0.0158879,0.019129,0,0.0209772,0,0.0308866,0,0,0.0253328,0,0,0.0203619,0.0754071,0.0469019,0.0265464,0,0.0610794,0.0316964,0.0706665,0.0930478,0.0625771,0.0149236,0.140371,0,0.0166542,0.0454526,0.0412911,0.00848527,0.00612774,0.0503352,0.069862,0,0,0,0,0,0
908,0,0,0,0,0.0587469,0.0530498,0,0,0,0.0247591,0,0.0174672,0.0464234,0,0,0.0211287,0,0,0.0381954,0.0678111,0.0460512,0.031976,0.0283971,0.0685531,0.050343,0.0527384,0.0719981,0.0523598,0.0107655,0.0595695,0.0583287,0.0307773,0.0444925,0.0602405,0.0388363,0.0140081,0.0159952,0.0182934,0,0.020626,0,0.0307753,0,0,0.0255357,0,0,0.0202327,0.0766773,0.0442473,0.026027,0,0.0605902,0.031517,0.0691858,0.0905178,0.0612823,0.0171481,0.141678,0.0299264,0.0170041,0.0511763,0.0415338,0.00855052,0.00592905,0.0503685,0.0703177,0,0,0,0,0,0
909,0,0,0,0,0.0588745,0.0529819,0,0,0,0.0248382,0,0.0174711,0.0463009,0,0,0.0213067,0,0,0.0381277,0.0678714,0.0461481,0.0318704,0.0285133,0.0686084,0.0503089,0.0527139,0.0719293,0.0523671,0.0106904,0.0595947,0.0583103,0.0307782,0.0445598,0.060453,0.0388006,0.0141983,0.0157054,0.0182099,0,0.0206337,0,0.0308732,0,0,0.0252377,0,0,0.0206294,0.0766254,0.0443054,0.0260652,0,0.0604776,0.0314849,0.069157,0.0903612,0.0611013,0.0172974,0.141647,0.0299088,0.0171061,0.0509327,0.0415995,0.0087026,0.00585902,0.050333,0.0705188,0,0,0,0,0,0
910,0,0,0,0,0.0588888,0.0530106,0,0,0,0.0249307,0,0.0174689,0.0463073,0,0,0.0213316,0,0,0.0381215,0.0679301,0.0461995,0.0317258,0.0286212,0.0685655,0.0501686,0.0526004,0.0718774,0.0523982,0.0105956,0.0596001,0.0583095,0.0307663,0.0446236,0.060753,0.0387412,0.0142146,0.0156573,0.0184713,0,0.0202713,0,0.0310058,0,0,0.0253784,0,0,0.020701,0.0763986,0.0444877,0.0263667,0,0.0604953,0.0313116,0.0693153,0.0903122,0.0608457,0.0175132,0.141714,0.0300317,0.019658,0.0505538,0.0417756,0.00879032,0.00572254,0.0504293,0.0704938,0,0,0,0,0,0
911,0,0,0,0,0.0590001,0.0529944,0,0,0,0.0249848,0,0.0174751,0.0462663,0,0,0.0212587,0,0,0.0380008,0.0680302,0.0462717,0.0316794,0.0287285,0.0685933,0.0500972,0.0525033,0.0717939,0.0524095,0.0105269,0.0595986,0.058301,0.030755,0.0446493,0.0609548,0.0388442,0.014245,0.0155494,0.0186314,0,0.0200729,0,0.0309041,0,0,0.0256639,0,0,0.020713,0.0763704,0.0446164,0.0265687,0,0.060487,0.0313435,0.069361,0.0901812,0.060591,0.0177678,0.141711,0.030103,0.0210127,0.0502204,0.0418391,0.00879936,0.00573312,0.0505403,0.0705784,0,0,0,0,0,0
912,0,0,0,0,0.0590593,0.0530278,0,0,0,0.0250452,0,0.0175023,0.0462584,0,0,0.0212005,0,0,0.0377943,0.0681205,0.0463468,0.0316517,0.0288463,0.0686511,0.0501309,0.0524127,0.0716704,0.0523821,0.0104457,0.0596068,0.0582972,0.0307526,0.0446723,0.0611891,0.0388853,0.0142147,0.0155062,0.0186311,0,0.0200362,0,0.0307824,0,0,0.025826,0,0,0.0207267,0.0762815,0.0446141,0.0267361,0,0.0605523,0.0313848,0.0693299,0.0900334,0.0603773,0.0180911,0.141653,0.0301313,0.0209718,0.0499376,0.0419883,0.00894111,0.0056868,0.0507071,0.0705952,0,0,0,0,0,0
913,0,0,0,0,0.0589839,0.0531359,0,0,0,0.0251251,0,0.0175346,0.0462402,0,0,0.0211816,0,0,0.0377154,0.0681856,0.0464195,0.0316558,0.0289128,0.0688373,0.0502509,0.0523385,0.0715684,0.0523707,0.0103681,0.0596076,0.0582691,0.0307106,0.0446874,0.0614783,0.0389575,0.0142015,0.0155195,0.0185887,0,0.0200489,0,0.0305884,0,0,0.0255419,0,0,0.0209395,0.0761893,0.0445695,0.0268764,0,0.0606745,0.0314875,0.0692775,0.0899171,0.0602388,0.0182171,0.141572,0.0301818,0.0210144,0.0496936,0.0420614,0.00904211,0.00562574,0.0509414,0.0706537,0,0,0,0,0,0
914,0,0,0,0,0.0587854,0.0532744,0,0,0,0.0252205,0,0.0175417,0.0461129,0,0,0.021246,0,0,0.0378139,0.0682319,0.0464669,0.0317631,0.0289282,0.0692007,0.0503025,0.0522581,0.0714914,0.052372,0.0103141,0.0596187,0.0582514,0.0306359,0.0447304,0.0617562,0.0389792,0.0142096,0.015581,0.0185456,0,0.0200593,0,0.0304245,0,0,0.0250106,0,0,0.021226,0.0761579,0.044515,0.0269963,0,0.0608559,0.0315303,0.0691996,0.0898193,0.0601754,0.0181527,0.141458,0.0302078,0.0211945,0.0494503,0.0419992,0.00888611,0.00565469,0.0511536,0.0705839,0,0,0,0,0,0
915,0,0,0,0,0.0585923,0.0534271,0,0,0,0.0252978,0,0.0175159,0.0456104,0,0,0.0213226,0,0,0.0380568,0.0683069,0.0465123,0.0320665,0.0290027,0.069691,0.0502408,0.0521299,0.0713978,0.0523431,0.0103032,0.059674,0.0582985,0.0306477,0.0448276,0.0619211,0.0389754,0.014207,0.0157095,0.0184819,0,0.0201627,0,0.0302862,0,0,0.0248138,0,0,0.0207506,0.0763151,0.0444045,0.0270267,0,0.0611109,0.0314661,0.0690323,0.0896853,0.0602105,0.0180745,0.141311,0.0302174,0.0202999,0.0492008,0.0418495,0.00833874,0.00578518,0.0512975,0.0703859,0,0,0,0,0,0
916,0,0,0,0,0.0583837,0.053548,0,0,0,0.0254036,0,0.0174817,0.0449411,0,0,0.021413,0,0,0.038152,0.0683686,0.0465564,0.0324834,0.0291825,0.0702118,0.0501161,0.0520627,0.0713158,0.0522525,0.0102991,0.0598059,0.0583929,0.0307341,0.0449642,0.0620623,0.038926,0.0142295,0.0157563,0.0183862,0,0.0204493,0,0.0302133,0,0,0.0250869,0,0,0.0199653,0.0764805,0.0442875,0.026925,0,0.061349,0.0313732,0.0688014,0.0895037,0.0603212,0.0180776,0.141159,0.0302022,0.0181579,0.0490294,0.0417684,0.00775196,0.00590595,0.0513728,0.0702043,0,0,0,0,0,0
917,0,0,0,0,0.0582425,0.0536914,0,0,0,0.0254697,0,0.0175004,0.0455647,0,0,0.0214832,0,0,0.0381649,0.0682932,0.04669,0.0325504,0.0291999,0.0705066,0.0502163,0.0522596,0.071408,0.0522163,0.0103601,0.0598405,0.0583958,0.0307451,0.0450488,0.06226,0.0388876,0.0141745,0.0158519,0.0183112,0,0.0205584,0,0.0301611,0,0,0.0258833,0,0,0.0194415,0.0764143,0.0441985,0.0268873,0,0.0613481,0.0313589,0.0686878,0.0894239,0.0604191,0.0180983,0.141095,0.0301764,0.0174032,0.0489002,0.0417578,0.00734754,0.00603583,0.0515212,0.0701096,0,0,0,0,0,0
918,0,0,0,0,0.0582239,0.0537869,0,0,0,0.0255279,0,0.0175199,0.0460055,0,0,0.0214966,0,0,0.0380722,0.0682535,0.0468243,0.0325548,0.0292578,0.0706092,0.0502789,0.0523988,0.0714321,0.0521449,0.0103923,0.0598522,0.058384,0.0307647,0.0451218,0.0624433,0.0388507,0.0140769,0.0158858,0.0182545,0,0.0205164,0,0.0301332,0,0,0.0265044,0,0,0.0194094,0.0762945,0.0441323,0.0269036,0,0.0613422,0.0314203,0.0686608,0.0893845,0.0604533,0.0180674,0.141135,0.0301382,0.0175175,0.0486814,0.0417585,0.00717579,0.00602621,0.0516454,0.0701982,0,0,0,0,0,0
919,0,0,0,0,0.0583485,0.0536903,0,0,0,0.0255781,0,0.0175314,0.0460956,0,0,0.0214941,0,0,0.0379142,0.0683048,0.0469266,0.0326076,0.0293368,0.0706342,0.0502916,0.0523816,0.0713714,0.0520328,0.0104241,0.0598729,0.058369,0.0308022,0.0451765,0.0626113,0.0387736,0.0139005,0.0159087,0.0182388,0,0.0204999,0,0.030261,0,0,0.025465,0,0,0.0206807,0.0763311,0.0441127,0.0269514,0,0.0613216,0.0318136,0.0686521,0.0893577,0.0604685,0.0179858,0.141161,0.0300458,0.0176316,0.0484625,0.0417376,0.00737412,0.00604436,0.0515891,0.0705097,0,0,0,0,0,0
920,0,0,0,0,0.0583796,0.0538517,0,0,0,0.025609,0,0.0175424,0.0461908,0,0,0.0214302,0,0,0.037938,0.0683767,0.0470045,0.0325604,0.0294342,0.0705046,0.0502609,0.0522765,0.0712688,0.0518971,0.0104812,0.0598946,0.0583705,0.0308015,0.0452012,0.0627968,0.0388323,0.0140206,0.0157947,0.0182323,0,0.0205023,0,0.0301755,0,0,0.0252362,0,0,0.0211243,0.0764575,0.0441186,0.0270302,0,0.0612132,0.0320274,0.0686525,0.0893595,0.0604818,0.0179108,0.141119,0.0299592,0.0176614,0.0482942,0.0418147,0.0075477,0.00587922,0.0517985,0.0706801,0,0,0,0,0,0
921,0,0,0,0,0.058346,0.0540871,0,0,0,0.0256372,0,0.0175552,0.0463671,0,0,0.0214217,0,0,0.0379334,0.0684556,0.0470598,0.0324721,0.029506,0.0703665,0.0501836,0.0522684,0.0711908,0.0517784,0.0105316,0.059891,0.058362,0.0308274,0.0452267,0.0629373,0.0388379,0.0141047,0.0156979,0.0182746,0,0.0204966,0,0.0300809,0,0,0.0251015,0,0,0.021508,0.0766137,0.0441098,0.0271231,0,0.0610868,0.0321348,0.0686543,0.0893843,0.0604771,0.0177924,0.141089,0.0298756,0.0176849,0.0481328,0.0421459,0.00780032,0.00584855,0.0520993,0.0708255,0,0,0,0,0,0
922,0,0,0,0,0.0583347,0.0541414,0,0,0,0.0256766,0,0.017573,0.046499,0,0,0.0213349,0,0,0.0378532,0.0684945,0.0470884,0.0325378,0.0294994,0.0704288,0.0500745,0.0523201,0.0711958,0.0517421,0.010573,0.0598556,0.0583406,0.0308094,0.0452255,0.0630702,0.038966,0.0141442,0.0155594,0.0183181,0,0.0205133,0,0.029939,0,0,0.0249448,0,0,0.0216089,0.0765865,0.0441384,0.0270401,0,0.0609427,0.0322276,0.0686013,0.0893137,0.0604431,0.0177544,0.141127,0.0297868,0.0176304,0.0480268,0.0422831,0.00792968,0.00592551,0.0522936,0.0714132,0,0,0,0,0,0
923,0,0,0,0,0.0583278,0.0541405,0,0,0,0.0257114,0,0.017576,0.0465448,0,0,0.0213041,0,0,0.0377469,0.0685065,0.0471124,0.0326086,0.0295185,0.0705662,0.0499222,0.0523373,0.071196,0.0517404,0.0105947,0.0598548,0.0583275,0.0308101,0.0452277,0.0632146,0.0390003,0.0140542,0.015507,0.0183452,0,0.0206112,0,0.0299112,0,0,0.0243517,0,0,0.0217228,0.0766692,0.0442393,0.0269509,0,0.0608458,0.0323492,0.0685641,0.0892608,0.0604132,0.0177707,0.141146,0.0296869,0.0176476,0.0479647,0.0421501,0.00806814,0.00599219,0.0524621,0.0714641,0,0,0,0,0,0
924,0,0,0,0,0.0583183,0.0541017,0,0,0,0.0257287,0,0.0175752,0.0464849,0,0,0.0212543,0,0,0.0376738,0.0685161,0.0471357,0.0327525,0.0295096,0.0707864,0.0497028,0.0523637,0.0712109,0.0517715,0.0106297,0.0598716,0.0583452,0.0307618,0.0452195,0.0633178,0.0390259,0.0139439,0.0155087,0.0183632,0,0.0206645,0,0.0299303,0,0,0.0239975,0,0,0.0217598,0.0769497,0.0442998,0.0268886,0,0.0607943,0.0324693,0.0685072,0.089195,0.0603353,0.0177264,0.141179,0.0296086,0.0176888,0.0479598,0.0416961,0.00809909,0.00614911,0.0525974,0.0711288,0,0,0,0,0,0
925,0,0,0,0,0.0582356,0.0541338,0,0,0,0.0257473,0,0.0175907,0.0464212,0,0,0.0212811,0,0,0.0377635,0.0685118,0.0471771,0.0329462,0.0294766,0.0710641,0.0494665,0.0523928,0.0712255,0.051827,0.0106616,0.0598713,0.0583535,0.0307401,0.0451786,0.0634762,0.0390207,0.0140476,0.0154195,0.0184049,0,0.0206688,0,0.0299208,0,0,0.0238846,0,0,0.0218868,0.0769816,0.0443546,0.0267768,0,0.0607747,0.0325771,0.0683793,0.0890788,0.0602626,0.0177652,0.141174,0.0295311,0.0174652,0.0479815,0.0410938,0.00821458,0.00634516,0.0527301,0.0711154,0,0,0,0,0,0
926,0,0,0,0,0.0581507,0.0541832,0,0,0,0.0257744,0,0.0176073,0.0463456,0,0,0.0213041,0,0,0.0378475,0.0684937,0.0471875,0.0331433,0.0294314,0.0713955,0.0491968,0.0523548,0.0712481,0.0518951,0.0106421,0.0598449,0.0583255,0.0307078,0.0451304,0.063618,0.0389633,0.0140979,0.0153817,0.0184325,0,0.0206273,0,0.0299103,0,0,0.0236517,0,0,0.0217559,0.0767365,0.0443645,0.0266428,0,0.0608085,0.0327009,0.068303,0.0889333,0.0601508,0.0178863,0.141187,0.0295026,0.0174577,0.0479213,0.0405689,0.00826355,0.00659148,0.0528335,0.0710046,0,0,0,0,0,0
927,0,0,0,0,0.0580252,0.0543303,0,0,0,0.0257987,0,0.0176165,0.0462623,0,0,0.0212209,0,0,0.0379131,0.0684922,0.0471748,0.0332879,0.0294091,0.0716635,0.0489408,0.0522971,0.0712339,0.0519466,0.0105989,0.0598272,0.0583085,0.030678,0.0451101,0.0637858,0.0389662,0.0140771,0.0154263,0.018458,0,0.0205528,0,0.0297927,0,0,0.024038,0,0,0.0208393,0.0765663,0.0443825,0.0265631,0,0.0608609,0.0328459,0.0682605,0.0888192,0.0600709,0.017993,0.14117,0.0294785,0.0174565,0.0478581,0.0403043,0.00816704,0.00642867,0.0530104,0.0710937,0,0,0,0,0,0
928,0,0,0,0,0.0579838,0.0542608,0,0,0,0.0258116,0,0.0176241,0.0461491,0,0,0.0212152,0,0,0.0379179,0.0685002,0.0471752,0.0334468,0.0293924,0.0718949,0.0486995,0.0522419,0.071201,0.0520165,0.0105662,0.0598132,0.0583067,0.0306571,0.0451012,0.0638968,0.0389215,0.0140769,0.0154042,0.0184544,0,0.0205386,0,0.0297956,0,0,0.0237117,0,0,0.0206954,0.0765147,0.0443843,0.0265294,0,0.060924,0.0331965,0.0682027,0.0887491,0.0599898,0.0180595,0.141177,0.0294473,0.0176088,0.0477609,0.0402371,0.00815039,0.00658111,0.0530286,0.0712044,0,0,0,0,0,0
929,0,0,0,0,0.0579947,0.0541256,0,0,0,0.0258338,0,0.0176437,0.046044,0,0,0.0211959,0,0,0.0378777,0.0684483,0.0471994,0.0335878,0.0293848,0.0720617,0.0484921,0.0522318,0.0712091,0.0520588,0.0105483,0.059793,0.0583114,0.0306488,0.0450967,0.0639527,0.0388906,0.0140311,0.0153907,0.0184583,0,0.0205321,0,0.0298283,0,0,0.0235722,0,0,0.0206317,0.0764973,0.0444121,0.0265064,0,0.0609397,0.033549,0.0681152,0.0886852,0.0599621,0.0181094,0.141186,0.0294267,0.017602,0.0477013,0.0403658,0.00807749,0.0067742,0.0529714,0.0712233,0,0,0,0,0,0
930,0,0,0,0,0.0580605,0.053971,0,0,0,0.0258424,0,0.0176499,0.0459448,0,0,0.0211745,0,0,0.0378169,0.0684099,0.0472131,0.0337186,0.0293466,0.0722004,0.0483033,0.052223,0.0712041,0.0520664,0.0105536,0.0597523,0.0582893,0.0306312,0.0450677,0.0640062,0.0388488,0.0139695,0.0153723,0.018475,0,0.0205411,0,0.0298951,0,0,0.0236244,0,0,0.0205694,0.0765012,0.0444362,0.0264504,0,0.060937,0.0338857,0.0680487,0.088621,0.0599701,0.0181482,0.141184,0.0294058,0.017439,0.0476938,0.0406379,0.00797315,0.00697304,0.052869,0.0712139,0,0,0,0,0,0
931,0,0,0,0,0.0581567,0.0538025,0,0,0,0.025833,0,0.0176572,0.0458611,0,0,0.0211818,0,0,0.0377732,0.0684369,0.0472132,0.0338162,0.0292846,0.0722986,0.0481073,0.0522219,0.0712184,0.0520715,0.0106236,0.0597024,0.0582391,0.0305961,0.0450236,0.0640757,0.038798,0.0139404,0.0153412,0.018478,0,0.0205825,0,0.0299762,0,0,0.0235516,0,0,0.0204617,0.0764911,0.044416,0.0263618,0,0.0609214,0.0341344,0.0679588,0.0885865,0.0599855,0.018174,0.141189,0.0294016,0.0173859,0.0476522,0.0409592,0.00787459,0.00715963,0.0527319,0.0712207,0,0,0,0,0,0
932,0,0,0,0,0.0582545,0.0536675,0,0,0,0.025811,0,0.0176759,0.0458217,0,0,0.0212306,0,0,0.0377906,0.068502,0.0472038,0.0338785,0.029236,0.0723386,0.0479119,0.0522394,0.0712066,0.0520738,0.010726,0.0596528,0.0581941,0.0305484,0.0449827,0.0640881,0.0387319,0.0139729,0.0153051,0.0184705,0,0.020548,0,0.0300484,0,0,0.0235802,0,0,0.0204091,0.0764687,0.0443599,0.026295,0,0.0608963,0.0342934,0.0678973,0.0885613,0.0599818,0.0181942,0.141206,0.0294391,0.0173723,0.0475944,0.0412292,0.00774698,0.00730461,0.052582,0.0712526,0,0,0,0,0,0
933,0,0,0,0,0.0583423,0.0535959,0,0,0,0.0257782,0,0.0176956,0.0458424,0,0,0.0213039,0,0,0.0378179,0.0685693,0.0472109,0.0339,0.0292172,0.0723204,0.0477431,0.0522992,0.0712122,0.0520507,0.0108187,0.0596146,0.0581686,0.0305252,0.0449505,0.0641038,0.0386288,0.0140083,0.0152808,0.0184627,0,0.0204751,0,0.0301619,0,0,0.0236582,0,0,0.0204636,0.0764845,0.0442878,0.0262797,0,0.0608601,0.0343772,0.06787,0.0885422,0.0599759,0.0182079,0.141219,0.0294775,0.0173556,0.0475315,0.0413714,0.00766357,0.00740415,0.0524522,0.0712007,0,0,0,0,0,0
934,0,0,0,0,0.0584384,0.0535851,0,0,0,0.0257281,0,0.0177072,0.0458833,0,0,0.0213197,0,0,0.0377347,0.0685756,0.0472142,0.0339095,0.0291935,0.072286,0.0476137,0.0523085,0.0712295,0.0520136,0.0108961,0.0595776,0.0581477,0.0305141,0.0449202,0.064028,0.0385696,0.0139483,0.0152804,0.018464,0,0.0204951,0,0.0302755,0,0,0.0237048,0,0,0.0206078,0.0765166,0.044298,0.0262304,0,0.0608021,0.0344456,0.0678499,0.0885359,0.0600006,0.0181934,0.14119,0.0294215,0.0174457,0.0474998,0.0412944,0.00761902,0.00754338,0.0523298,0.071044,0,0,0,0,0,0
