Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,RTIBI
177,0.0166819,0.0167519,0,0,0,0.0262943,0.0203199,0.0276148,0.00890317,0,0,0,0,0.00658574,0,0.0171273,0.00453816,0.0340929,0.0292033,0.0195637,0.0164954,0,0,0.0265977,0.00943896,0.0179855,0.018925,0.0216336,0.0391402,0.00871947,0.0102661,0.0135445,0.0110205,0,0.0189121,0,0.00470316,0.00463017,0.00402501,0.0231804,0.030054,0.0261432,0.00729618,0.0100191,0,0,0.0519681,0,0.0314881,0.0383682,0.0349746,0.0291793,0.0364532,0.00631364,0.0152984,0.0160531,0.0150796,0.0141581,0.0187613,0.0173667,0.00819278,0.0283656,0.0119741,0.0324072,0.0209958,0.0236192,0.0404095,0.0160379,0.0118235,0,0,0,0,0.0128159
178,0.0168899,0.0170096,0,0,0,0.0302664,0.0204256,0.0285571,0.00806204,0,0,0,0,0.00699272,0,0.0170855,0.0047519,0.0340046,0.0290607,0.0191684,0.0166,0,0,0.0258713,0.00989789,0.0182957,0.0187423,0.0221804,0.0401599,0.00799747,0.0101226,0.0133092,0.0121893,0,0.0258508,0,0.00505132,0.00472325,0.00417833,0.0232741,0.030008,0.0261378,0.0073246,0.0104838,0,0,0.0520079,0,0.0315005,0.0385303,0.035237,0.0283982,0.0366254,0.00588436,0.0153877,0.0167061,0.0148855,0.0138625,0.0185486,0.017344,0.00835169,0.0282448,0.0124001,0.0322938,0.0212443,0.0235331,0.0406041,0.0163936,0.0119553,0,0,0,0,0.0128399
179,0.0171363,0.0172571,0,0,0,0.0347522,0.0204423,0.029616,0.00741911,0,0,0,0,0.00745164,0,0.0169774,0.00497369,0.0338119,0.0295195,0.0188114,0.0166642,0,0,0.0248803,0.0103526,0.0186834,0.0186919,0.0225668,0.0411231,0.00715884,0.0101156,0.0127234,0.0135927,0,0.0343793,0,0.00546388,0.00481017,0.00464811,0.0233501,0.0299773,0.0260799,0.00765567,0.0107696,0,0,0.0520029,0,0.0314976,0.0386919,0.0351852,0.0276946,0.0369307,0.00550196,0.0153097,0.0171614,0.0147818,0.013979,0.0183248,0.0172095,0.00867604,0.0283046,0.0127715,0.0321836,0.0215407,0.023398,0.040668,0.0166305,0.0119374,0,0,0,0,0.0126888
180,0.0172656,0.0174529,0,0,0,0.0402711,0.0204844,0.0309535,0.00707203,0,0,0,0,0.00792936,0,0.0170084,0.00514843,0.0335659,0.0306753,0.0185566,0.0165228,0,0,0.0237727,0.0108184,0.0189327,0.018555,0.0227566,0.0418715,0.00631855,0.0102853,0.0120264,0.0151652,0,0.0445705,0,0.00585042,0.00486863,0.00476014,0.0233014,0.0299666,0.0259568,0.0080531,0.0106678,0,0,0.05206,0,0.0314961,0.0387765,0.034665,0.0270173,0.0372811,0.00507726,0.0153244,0.0173392,0.0147159,0.0143575,0.0179838,0.016853,0.00886158,0.0283761,0.0128036,0.03211,0.0217484,0.0232248,0.0406932,0.0167872,0.0118186,0,0,0,0,0.0123498
181,0.0173128,0.0173442,0,0,0,0.0473784,0.0202851,0.0320306,0.00797432,0,0,0,0,0.00817133,0,0.017217,0.00523149,0.032941,0.0302755,0.0193332,0.00992144,0,0,0.0222535,0.0112171,0.016228,0.0152831,0.0197468,0.0416673,0.00408552,0.0142639,0.0116576,0.017072,0,0.0574684,0,0.00614057,0.00474916,0.00456808,0.0229614,0.030038,0.0255795,0.00862242,0.00995247,0,0,0.0522908,0,0.0315048,0.0386124,0.0339881,0.0263859,0.0375061,0.00458083,0.0154177,0.0167963,0.014848,0.0146903,0.0177768,0.0166539,0.00878002,0.0281539,0.0125704,0.0319917,0.0215088,0.0231499,0.0406467,0.0167165,0.011248,0,0,0,0,0.0118815
182,0.0171128,0.0173791,0,0,0,0.0527993,0.0201986,0.0336121,0.00810572,0,0,0,0,0.00838677,0,0.0172675,0.00531786,0.0327659,0.0319873,0.019412,0.00842834,0,0,0.0212837,0.0117773,0.0156185,0.014919,0.0187564,0.0412761,0.00455795,0.0157807,0.0117744,0.018271,0,0.066151,0,0.00642487,0.00472769,0.0044896,0.0224145,0.0300455,0.0250865,0.00884457,0.00957135,0,0,0.052483,0,0.0315075,0.0385403,0.0334191,0.0256174,0.0376724,0.00424743,0.0155775,0.0165341,0.0148625,0.0150364,0.0175053,0.0166159,0.00824209,0.0279317,0.0120991,0.0315592,0.0213427,0.0231332,0.0405414,0.0167736,0.0109907,0,0,0,0,0.0116327
183,0.0169322,0.0176105,0,0,0,0.0566008,0.0202593,0.0355184,0.00722473,0,0,0,0,0.00872757,0,0.0172643,0.00540547,0.0329069,0.0336689,0.0183749,0.0132175,0,0,0.0210705,0.0124211,0.0172538,0.0159825,0.0205301,0.0412079,0.00554983,0.0137182,0.0119023,0.0187966,0,0.0709733,0,0.00671164,0.00471759,0.00453341,0.0214517,0.0299861,0.0243133,0.00879954,0.00969138,0,0,0.0524175,0,0.0314907,0.0385048,0.0330672,0.0246935,0.0378722,0.00411172,0.0159524,0.0165969,0.014681,0.0153685,0.0172522,0.016408,0.00750761,0.0277758,0.0114387,0.0307058,0.021343,0.0231253,0.0403065,0.0169805,0.010914,0,0,0,0,0.0114793
184,0.0169337,0.0170618,0,0,0,0.0606635,0.0200853,0.0354139,0.00903953,0,0,0,0,0.00874665,0,0.0172945,0.00547322,0.0325118,0.0336972,0.0202487,0.00356514,0,0,0.019883,0.0127328,0.0131104,0.0162486,0.0153295,0.0398687,0.00873689,0.0225051,0.0134478,0.0200721,0,0.0798405,0,0.00707578,0.00472785,0.0044168,0.0202911,0.0301322,0.0235679,0.0093902,0.00863714,0,0,0.0526251,0,0.0315341,0.0380028,0.0333876,0.0244237,0.0377674,0.00429938,0.0158297,0.0153998,0.0147946,0.0150519,0.0172531,0.0166862,0.00728351,0.027159,0.0114137,0.0299651,0.0206351,0.0232004,0.0398909,0.0164917,0.0100249,0,0,0,0,0.0113781
185,0.0167407,0.0169206,0,0,0,0.0633899,0.0201112,0.0367601,0.00914427,0,0,0,0,0.00884614,0,0.0173505,0.00552725,0.0324613,0.0345224,0.0202215,0.00397588,0,0,0.0198656,0.0131788,0.0127356,0.0170296,0.0148776,0.0395135,0.0100049,0.0242858,0.0141234,0.0205191,0,0.0841395,0,0.00738143,0.00471288,0.00447413,0.0193941,0.0301064,0.023069,0.00969866,0.0082286,0,0,0.0522799,0,0.031527,0.0377035,0.0335612,0.0242737,0.0376977,0.00488169,0.0161306,0.0150604,0.015382,0.014829,0.0169394,0.0170328,0.00713707,0.0268389,0.0112747,0.0293471,0.0202656,0.0230834,0.0395142,0.0163188,0.00968055,0,0,0,0,0.0113194
186,0.0166832,0.016795,0,0,0,0.0658249,0.0201542,0.0382178,0.00905925,0,0,0,0,0.00885063,0,0.0173795,0.00553205,0.032467,0.0353656,0.0201916,0.00483811,0,0,0.0200528,0.0135314,0.0126431,0.0176538,0.0145947,0.0393418,0.0108097,0.0254516,0.0143507,0.0209963,0,0.0875887,0,0.00761416,0.00475038,0.00453655,0.0187373,0.0300761,0.0227642,0.0100338,0.00795242,0,0,0.0521436,0,0.0314781,0.0374429,0.0337691,0.0241419,0.0376294,0.00579127,0.0167216,0.0148376,0.0159788,0.0145957,0.0167164,0.0173285,0.00718222,0.0265725,0.0112923,0.0289001,0.0200411,0.0229121,0.0392446,0.016154,0.00908068,0,0,0,0,0.0112322
187,0.0166008,0.0166363,0,0,0,0.0676701,0.0201709,0.0393354,0.00880828,0,0,0,0,0.00884625,0,0.0174029,0.00550589,0.0325265,0.0361481,0.0201954,0.00578381,0,0,0.0203595,0.0138289,0.0126333,0.0183621,0.0143047,0.0391978,0.011308,0.0262001,0.0143176,0.0214491,0,0.0901437,0,0.00785602,0.00477328,0.00452903,0.018276,0.0300788,0.022455,0.010358,0.00772236,0,0,0.0522739,0,0.0314442,0.0372426,0.0339245,0.0238307,0.0375788,0.00681064,0.0174321,0.014712,0.0163948,0.0144042,0.0166164,0.0175924,0.00736012,0.0263513,0.0115401,0.0284532,0.0198661,0.0228566,0.0391475,0.0160146,0.00838511,0,0,0,0,0.0110937
188,0.0164413,0.0165589,0,0,0,0.0686281,0.0202111,0.040091,0.00860512,0,0,0,0,0.00884477,0,0.0174174,0.00552898,0.0325793,0.0369257,0.0199223,0.00659637,0,0,0.0208157,0.0141212,0.0125517,0.019117,0.0141202,0.0388468,0.0117464,0.0268872,0.0144425,0.0217335,0,0.0917033,0,0.00807645,0.00481512,0.00446901,0.0178956,0.0301104,0.0221216,0.0107384,0.00764674,0,0,0.0524725,0,0.031458,0.0371696,0.0340687,0.0233744,0.0375146,0.00792515,0.0182457,0.014805,0.0167054,0.0141944,0.0166162,0.0179098,0.00762375,0.0261404,0.0117924,0.0279764,0.0196612,0.0228793,0.0391816,0.0160675,0.00785873,0,0,0,0,0.0109356
189,0.0163061,0.0166087,0,0,0,0.06867,0.0202539,0.0404042,0.0082755,0,0,0,0,0.00895966,0,0.0174437,0.00557869,0.0325823,0.0374093,0.0195075,0.0070817,0,0,0.0213178,0.0144792,0.0123691,0.0196047,0.0139443,0.038385,0.0119664,0.0272861,0.01463,0.0218063,0,0.0919341,0,0.00824748,0.00484832,0.0043743,0.0176346,0.0301708,0.0218522,0.01127,0.00761677,0,0,0.0527,0,0.0315129,0.0373027,0.0342811,0.0229458,0.0373997,0.00900826,0.019114,0.0150319,0.0170054,0.0139778,0.0167026,0.0182496,0.00789052,0.0259615,0.0120524,0.0274832,0.0195573,0.0229472,0.0393237,0.0163014,0.00755352,0,0,0,0,0.0107929
190,0.0162112,0.0166415,0,0,0,0.068026,0.0202275,0.0402163,0.00770319,0,0,0,0,0.0091373,0,0.0174448,0.00567292,0.0325732,0.0373425,0.0191894,0.00731005,0,0,0.0216493,0.0148565,0.0120658,0.0196247,0.0137271,0.0378932,0.0120613,0.0272418,0.0145123,0.021749,0,0.0910993,0,0.0084149,0.00490781,0.00459203,0.0174116,0.0302413,0.0214899,0.0118968,0.00758618,0,0,0.0530877,0,0.0315536,0.037577,0.0343873,0.0222743,0.0372917,0.0100212,0.0198028,0.0153042,0.0172862,0.0139042,0.0168079,0.0187319,0.00796,0.0257952,0.0120543,0.0267965,0.019543,0.0231103,0.0396189,0.0165459,0.00734455,0,0,0,0,0.0106253
191,0.0161349,0.0166145,0,0,0,0.0669936,0.0201113,0.0396055,0.00704151,0,0,0,0,0.00933425,0,0.0174108,0.00573902,0.0325877,0.0368734,0.0190117,0.00732853,0,0,0.0216474,0.015194,0.0117112,0.0194268,0.0133552,0.0373564,0.0117307,0.0267911,0.01423,0.0216438,0,0.0896421,0,0.00860558,0.00492686,0.00468966,0.017272,0.0303096,0.021015,0.0126064,0.00750664,0,0,0.053667,0,0.0315499,0.0379109,0.034368,0.0211963,0.0372087,0.0108555,0.0202647,0.0155742,0.01775,0.01398,0.0168167,0.0193155,0.00768017,0.0256004,0.0116711,0.0259292,0.0196012,0.0233822,0.0400489,0.0167593,0.00719322,0,0,0,0,0.010406
192,0.0160142,0.0165231,0,0,0,0.0655329,0.0201383,0.0386613,0.00632515,0,0,0,0,0.00942119,0,0.0173848,0.00584418,0.032625,0.0361685,0.0189051,0.0070439,0,0,0.0213157,0.0154808,0.0113827,0.0190695,0.0129663,0.0367934,0.0110148,0.0259147,0.0139175,0.0214657,0,0.0873977,0,0.00878102,0.00499145,0.00461608,0.0171641,0.0303867,0.0204004,0.0133937,0.00735904,0,0,0.0542535,0,0.0315603,0.0382674,0.0343604,0.0197667,0.0371469,0.0115483,0.0205315,0.0158267,0.0184475,0.0141306,0.0169232,0.0192387,0.00719119,0.025405,0.0110907,0.0249567,0.0197021,0.0236949,0.0404738,0.0169382,0.00715851,0,0,0,0,0.0101097
193,0.0159048,0.0164142,0,0,0,0.0638374,0.0203284,0.0376045,0.00560468,0,0,0,0,0.00940824,0,0.017327,0.0059983,0.0326961,0.0353781,0.0187743,0.00676592,0,0,0.0207249,0.0157366,0.0111204,0.0183919,0.0126498,0.036311,0.0101079,0.0246867,0.0135656,0.0212363,0,0.0848067,0,0.00888431,0.0052691,0.00460687,0.0171414,0.0304248,0.0197942,0.0141949,0.007358,0,0,0.0547812,0,0.0315387,0.0386098,0.0344285,0.0183325,0.037073,0.0122123,0.020645,0.016048,0.0188334,0.0141995,0.0170399,0.0193712,0.0068786,0.0252231,0.0103355,0.0239743,0.0198019,0.024005,0.0407694,0.0171033,0.00716449,0,0,0,0,0.00989484
194,0.015801,0.0163988,0,0,0,0.0620563,0.0204022,0.0366657,0.00486789,0,0,0,0,0.00950143,0,0.0173187,0.00617652,0.0327527,0.0346182,0.0185747,0.00634218,0,0,0.0201774,0.016082,0.0109079,0.0174003,0.0124452,0.035867,0.00919524,0.0234716,0.013229,0.0208968,0,0.0822235,0,0.00904055,0.00546483,0.00457735,0.017325,0.0303951,0.0194233,0.0150049,0.00759003,0,0,0.0550997,0,0.0314671,0.0388588,0.0345408,0.017228,0.0369012,0.0127983,0.0208679,0.0162727,0.019057,0.0141569,0.0172015,0.0198029,0.00680621,0.0250311,0.00974885,0.0232847,0.0198879,0.0242611,0.0410073,0.0173873,0.00712731,0,0,0,0,0.00974617
195,0.0157296,0.0165865,0,0,0,0.0603937,0.0204055,0.0356229,0.00412773,0,0,0,0,0.00978102,0,0.0173327,0.00634406,0.0327775,0.0338316,0.0183008,0.00602424,0,0,0.0199791,0.0165041,0.0107093,0.0162903,0.0123331,0.0354864,0.00831242,0.0222935,0.012698,0.0204698,0,0.0798009,0,0.0092237,0.00542157,0.00456356,0.0175179,0.030298,0.0191768,0.015932,0.00796338,0,0,0.0552223,0,0.0313454,0.0390825,0.0346687,0.0162054,0.0365832,0.0134382,0.0214075,0.0165208,0.0192443,0.0140575,0.0173487,0.0201675,0.00650142,0.0248146,0.00946711,0.0228794,0.0200374,0.0244795,0.0412771,0.0179306,0.00695652,0,0,0,0,0.00960998
196,0.0156905,0.0168282,0,0,0,0.0588301,0.0203896,0.034484,0.00354992,0,0,0,0,0.0101997,0,0.0173441,0.00644123,0.0328011,0.0331744,0.0180093,0.0058658,0,0,0.0199204,0.0169261,0.0105257,0.015098,0.0121918,0.035133,0.00729065,0.0208703,0.0121826,0.0200378,0,0.0776553,0,0.00944255,0.00521164,0.00468171,0.017626,0.0303022,0.0188944,0.0166208,0.00803885,0,0,0.0554463,0,0.0313104,0.039434,0.0348647,0.0150057,0.036356,0.0141883,0.0219682,0.016726,0.0194485,0.0139693,0.017485,0.0204346,0.00633875,0.0245725,0.00930847,0.0225513,0.0203515,0.0247349,0.0417596,0.0184636,0.00687531,0,0,0,0,0.0094913
197,0.0156702,0.0170324,0,0,0,0.0575272,0.0203125,0.0334545,0.00330502,0,0,0,0,0.0105902,0,0.0173742,0.00651036,0.0329475,0.0327106,0.0178015,0.00569041,0,0,0.0197924,0.0173415,0.0105246,0.0139915,0.0122538,0.0347371,0.00618448,0.019397,0.011733,0.0196138,0,0.075914,0,0.00967004,0.00508167,0.0047037,0.0176922,0.0304211,0.0185322,0.0171855,0.00793947,0,0,0.0558502,0,0.0313906,0.0399099,0.0351216,0.0140075,0.0362265,0.0149703,0.0225269,0.0168417,0.0197549,0.0138928,0.0176115,0.0207001,0.00676418,0.0243352,0.00919494,0.0222075,0.0207436,0.0249951,0.0423511,0.0188533,0.0069906,0,0,0,0,0.00935498
198,0.0156908,0.0172272,0,0,0,0.0565303,0.0202041,0.0326715,0.00336479,0,0,0,0,0.0108609,0,0.0174437,0.00655543,0.0332263,0.0325437,0.0176419,0.00564229,0,0,0.0196724,0.0177029,0.0107241,0.0131136,0.0123915,0.0342602,0.00507602,0.0179407,0.0114882,0.0191872,0,0.0746639,0,0.00984136,0.00510919,0.00464112,0.0177779,0.0304583,0.0182421,0.0177212,0.00801238,0,0,0.0561625,0,0.0314008,0.040247,0.0353882,0.0132346,0.0361248,0.0156483,0.0229943,0.0168974,0.0200207,0.0138077,0.0177553,0.0210946,0.00694876,0.0241041,0.00914221,0.021937,0.0211105,0.0251188,0.0426692,0.0191226,0.00699475,0,0,0,0,0.00927429
199,0.0156405,0.0173513,0,0,0,0.0558432,0.0201758,0.0320226,0.00364834,0,0,0,0,0.0110385,0,0.0174686,0.00665562,0.0335547,0.0326247,0.0175127,0.00547416,0,0,0.0195974,0.0179966,0.0111268,0.0125653,0.0125887,0.0337531,0.00395858,0.0164968,0.0111089,0.0187951,0,0.0738331,0,0.0100135,0.00516712,0.00470016,0.0179169,0.0305375,0.0179564,0.01818,0.0079449,0,0,0.0564057,0,0.0314983,0.0404692,0.0356364,0.0125644,0.0359993,0.0161526,0.0234476,0.0169166,0.0202695,0.0138279,0.0178392,0.0214549,0.00693701,0.023881,0.0089556,0.0217574,0.0213453,0.0249989,0.042906,0.0192798,0.00700193,0,0,0,0,0.00945288
200,0.0155637,0.0174088,0,0,0,0.0551139,0.0201933,0.0311429,0.00402092,0,0,0,0,0.0112332,0,0.0174449,0.00678245,0.033858,0.0324111,0.0174064,0.00619348,0,0,0.0195258,0.0182322,0.0117159,0.0124707,0.012746,0.0332928,0.00290233,0.0152033,0.010621,0.0183693,0,0.0731163,0,0.0102322,0.00517644,0.00470739,0.0179859,0.0305324,0.0175881,0.0185483,0.00790704,0,0,0.0565156,0,0.0315436,0.0404989,0.0359099,0.0121316,0.0358516,0.0165925,0.0239412,0.0168665,0.0205152,0.0138685,0.017932,0.0217281,0.00683899,0.023635,0.0088171,0.0215705,0.0214043,0.0247017,0.0428911,0.0193195,0.00704331,0,0,0,0,0.00982187
201,0.0154938,0.0174515,0,0,0,0.0544106,0.0201604,0.0305289,0.00440462,0,0,0,0,0.0114219,0,0.0174225,0.00682753,0.0340794,0.0321633,0.017301,0.00679339,0,0,0.019492,0.0183538,0.0124626,0.0127349,0.0128259,0.0328922,0.00194854,0.0140942,0.0102561,0.0179692,0,0.0724781,0,0.0104504,0.00510719,0.00477058,0.0178656,0.0304401,0.0171454,0.0188919,0.0080877,0,0,0.05653,0,0.0315042,0.040481,0.036168,0.0120443,0.0357048,0.0173553,0.0245922,0.016808,0.0207395,0.0138875,0.0180641,0.0219937,0.00675121,0.0233666,0.00876119,0.021242,0.0213696,0.0243749,0.042744,0.0192227,0.00711052,0,0,0,0,0.00951819
202,0.01555,0.0175311,0,0,0,0.0536176,0.0201592,0.0298046,0.00479688,0,0,0,0,0.0115638,0,0.0174122,0.00691055,0.0342185,0.0319659,0.0171962,0.00697887,0,0,0.0196003,0.0183956,0.0131958,0.013208,0.0128219,0.0324216,0.00138282,0.0131034,0.010068,0.0175776,0,0.0717609,0,0.0106637,0.00509085,0.00481017,0.0176355,0.030363,0.0167425,0.019241,0.00826393,0,0,0.0565016,0,0.0314169,0.0406034,0.0363342,0.0120334,0.0355757,0.0181179,0.0252666,0.016758,0.0209298,0.0139212,0.018251,0.022286,0.00693523,0.0230809,0.00862392,0.0208167,0.0215472,0.0243427,0.0427944,0.0191169,0.00723741,0,0,0,0,0.0092396
203,0.0156169,0.0175995,0,0,0,0.0526068,0.0201287,0.0289044,0.00513663,0,0,0,0,0.011693,0,0.0174009,0.00695974,0.0343432,0.0316835,0.0171194,0.00702313,0,0,0.0197894,0.0184334,0.0137409,0.0137478,0.0126866,0.0320296,0.00140165,0.0121203,0.0101384,0.0171892,0,0.0707894,0,0.0109032,0.00503651,0.0047875,0.0170834,0.030331,0.0163426,0.0196274,0.00830283,0,0,0.056498,0,0.0313439,0.0408092,0.0364465,0.0118121,0.0354825,0.0185888,0.0258628,0.0167751,0.0211116,0.0139832,0.0184067,0.0225537,0.006908,0.0227868,0.00839482,0.0202535,0.0218216,0.0244717,0.0429835,0.0190181,0.00747138,0,0,0,0,0.00907916
204,0.0156641,0.0175969,0,0,0,0.0512339,0.0200423,0.0281834,0.00536378,0,0,0,0,0.0117658,0,0.0173964,0.00700097,0.0345688,0.0313326,0.0171324,0.00715984,0,0,0.0199158,0.0183936,0.014091,0.0141931,0.0123192,0.0317832,0.00184927,0.0113461,0.0103071,0.0168051,0,0.0694078,0,0.0111293,0.00488172,0.00480571,0.0164776,0.0303043,0.0160071,0.0200023,0.00855049,0,0,0.0565535,0,0.031298,0.0409144,0.0365747,0.0116225,0.0354283,0.0186779,0.0261653,0.0167594,0.0213292,0.0141004,0.0185096,0.0227433,0.00673558,0.0225619,0.00815733,0.019488,0.0220556,0.0244047,0.0431245,0.0188657,0.00766434,0,0,0,0,0.00879712
205,0.0157968,0.0176297,0,0,0,0.0493808,0.0199774,0.0277409,0.00558581,0,0,0,0,0.0117943,0,0.0173848,0.00701858,0.0348939,0.030856,0.0172701,0.00717498,0,0,0.0201106,0.0182225,0.0142403,0.0144224,0.011674,0.0316781,0.00249245,0.0108243,0.0103883,0.0164632,0,0.0672493,0,0.0112054,0.00477763,0.00485213,0.0163054,0.0302709,0.0162091,0.0203406,0.00895588,0,0,0.056525,0,0.0313052,0.0408825,0.0367339,0.0119204,0.0353823,0.0185065,0.0266725,0.0166502,0.0215022,0.0142774,0.0185829,0.0229028,0.00685831,0.0223405,0.00830559,0.0188884,0.0222281,0.0241215,0.0430936,0.0188113,0.00782156,0,0,0,0,0.00883535
206,0.0159076,0.0175827,0,0,0,0.0470534,0.0200107,0.0273339,0.00570275,0,0,0,0,0.0117306,0,0.0173805,0.00701847,0.0353213,0.0303891,0.0174979,0.00672696,0,0,0.02026,0.0179167,0.0140894,0.0143136,0.0106788,0.0315553,0.00312233,0.0104491,0.0103918,0.016096,0,0.0642933,0,0.0111383,0.00489341,0.00487113,0.0162299,0.0302708,0.0165151,0.020617,0.0091025,0,0,0.0564602,0,0.0313561,0.0408396,0.036897,0.0123332,0.035313,0.0187549,0.027087,0.0165374,0.0213992,0.0144337,0.0186033,0.0230562,0.00699738,0.0221259,0.00848106,0.0185177,0.022334,0.0238416,0.0428946,0.0187196,0.0079517,0,0,0,0,0.00892046
207,0.0159365,0.0174914,0,0,0,0.0441112,0.0199854,0.0271095,0.00578347,0,0,0,0,0.0117315,0,0.0173851,0.00705368,0.0357731,0.0303727,0.0178479,0.00624005,0,0,0.0204291,0.0176287,0.0136417,0.0139066,0.00952981,0.0315147,0.00332173,0.0101019,0.0101382,0.0157516,0,0.0602228,0,0.0110203,0.00490002,0.00486227,0.0161958,0.0302839,0.0167862,0.0209594,0.00910546,0,0,0.0563887,0,0.0314035,0.040847,0.0370763,0.0128898,0.0352539,0.0190347,0.0272647,0.0164384,0.0213185,0.0146359,0.0185874,0.0232148,0.0069508,0.0219599,0.0084676,0.0183404,0.0223899,0.0237258,0.0426444,0.0186284,0.00807526,0,0,0,0,0.00887921
208,0.0159711,0.0173423,0,0,0,0.0411301,0.0198824,0.0275352,0.00585354,0,0,0,0,0.0118208,0,0.0173737,0.007113,0.0361692,0.0311768,0.0183622,0.00571281,0,0,0.0205221,0.0173729,0.0128866,0.0132165,0.0083175,0.0315709,0.0030143,0.00994235,0.00973359,0.015581,0,0.055422,0,0.0108877,0.00476376,0.00486922,0.0161299,0.0302756,0.0170627,0.0213052,0.00925086,0,0,0.0563564,0,0.031415,0.0408463,0.0372356,0.0134632,0.0351942,0.0192249,0.0272898,0.0162241,0.0213161,0.0147775,0.0185798,0.023332,0.00685715,0.0218307,0.00849141,0.0183518,0.0223839,0.0237443,0.0423741,0.0185251,0.00808609,0,0,0,0,0.008881
209,0.0160684,0.017167,0,0,0,0.0377654,0.0197663,0.0274249,0.00591752,0,0,0,0,0.0119309,0,0.0173945,0.00711587,0.0365093,0.0310411,0.0190238,0.00549088,0,0,0.020378,0.0171059,0.0117201,0.0120804,0.00720813,0.0317768,0.00306921,0.0097863,0,0.0148342,0,0.0495152,0,0.0107073,0.00463944,0.00486731,0.0161437,0.0302518,0.0174213,0.021555,0.00928177,0,0,0.0564463,0,0.031405,0.0408325,0.0374272,0.0140329,0.0351686,0.0192438,0.027145,0.0160181,0.0212638,0.0148127,0.0185138,0.0233631,0.00672289,0.0217813,0.0087672,0.0185234,0.0223411,0.0236664,0.0421125,0.0184168,0.0080036,0,0,0,0,0.00890092
210,0.0162083,0.0169911,0,0,0,0.0342331,0.0197628,0.0265137,0.00608357,0,0,0,0,0.0117949,0,0.0174255,0.00712033,0.0366807,0.0302434,0.0197957,0.00576246,0,0,0.0200715,0.0167777,0.0103366,0.0108057,0.00699454,0.0323549,0.00350188,0.00928418,0,0.0142709,0,0.0430666,0,0.010522,0.0047355,0.00478987,0.0161695,0.030228,0.0177486,0.0217081,0.00919743,0,0,0.0563897,0,0.0314076,0.0406555,0.0376937,0.0145996,0.0351473,0.0191777,0.026935,0.0157901,0.0210911,0.0146968,0.0183745,0.0232638,0.00661582,0.0218318,0.00905797,0.0185305,0.0222585,0.0234345,0.0417682,0.0183114,0.00783245,0,0,0,0,0.00893526
211,0.0162642,0.0167896,0,0,0,0.0313949,0.0198186,0.0252556,0.00639176,0,0,0,0,0.0115069,0,0.0174624,0.00708488,0.0366623,0.0291407,0.0206097,0.00654837,0,0,0.0196948,0.0165231,0.0091483,0.0100205,0.00802738,0.033316,0.00411549,0.00867353,0.0108799,0.0141751,0,0.0374016,0,0.0103352,0.00476338,0.00460703,0.0162025,0.0302052,0.0179456,0.0218353,0.0091252,0,0,0.0562941,0,0.0314111,0.0404423,0.0380464,0.0150851,0.0351403,0.0190841,0.0264926,0.0155207,0.0208732,0.0144395,0.0182305,0.0231104,0.00667178,0.0219403,0.009229,0.0184119,0.0221274,0.0233076,0.0414926,0.0182162,0.00770094,0,0,0,0,0.00905979
212,0.0162516,0.0165144,0,0,0,0.0303749,0.0197245,0.0249882,0.0068468,0,0,0,0,0.0115667,0,0.0174867,0.00712981,0.0366493,0.0286351,0.0214099,0.00733211,0,0,0.0192343,0.0163753,0.00890709,0.0103359,0.00984525,0.0345412,0.00502742,0.00896326,0.0114638,0.014199,0,0.0340207,0,0.0103518,0.00468844,0.00447463,0.0162226,0.0301969,0.0181148,0.0219535,0.00909871,0,0,0.0562567,0,0.0314078,0.0403472,0.0384519,0.0155171,0.0351288,0.0189561,0.0261148,0.0152471,0.0207241,0.014147,0.0180528,0.0229612,0.00682118,0.0220011,0.00927713,0.018245,0.0220337,0.023235,0.0414112,0.0180679,0.00750619,0,0,0,0,0.00924159
213,0.0161755,0.0162015,0,0,0,0.0301098,0.0195304,0.0249824,0.00745999,0,0,0,0,0.0116803,0,0.0175207,0.0071818,0.0367588,0.027806,0.0222061,0.00795443,0,0,0.0188226,0.0162479,0.00985295,0.0114971,0.011714,0.0358185,0.00624283,0.00990074,0.0114757,0.0146491,0,0.032102,0,0.0104216,0.00455439,0.00444241,0.0161543,0.0301781,0.0182032,0.0220542,0.00913762,0,0,0.0562674,0,0.0313775,0.0403565,0.0388625,0.015674,0.0350406,0.0188335,0.0258825,0.0150083,0.0207372,0.0138708,0.017908,0.0229336,0.0068644,0.0219848,0.00927726,0.0179858,0.0220079,0.0232367,0.0413554,0.0179433,0.00732151,0,0,0,0,0.00933143
