Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73
74,0.00553135,0.00478576,0,0,0,0.0231718,0.0166263,0.0148422,0.00187866,0,0,0,0,0.00164231,0,0.021345,0.000720834,0.0352761,0.0156621,0.02324,0.0130476,0,0,0.00511228,0.00240178,0.00585865,0.00653892,0.0071628,0.0276115,0.00621355,0.00439754,0.00356285,0.0221458,0,0.0254842,0,0.00109412,0.00360211,0.000880598,0.00554157,0.0132399,0.0178854,0.0112801,0.00464853,0,0,0.00754651,0,0.0134111,0.00512204,0.0389813,0.0252153,0.0220429,0.0197987,0.00655585,0.00419457,0.00510617,0.0141343,0.00900489,0.00596551,0.0240681,0.0129845,0.0218194,0.0261052,0.0144714,0.00471865,0.00385152,0.00628381,0.00473215,0.00838091,0,0,0,0
75,0.00612894,0.00489647,0,0,0,0.0232968,0.016594,0.0153735,0.00166408,0,0,0,0,0.00282172,0,0.0214681,0.00159105,0.0351445,0.0160981,0.0230313,0.0142849,0,0,0.0046704,0.00248444,0.00638528,0.00757932,0.00751091,0.0278207,0.00684367,0.00435644,0.00322238,0.0220027,0,0.0253336,0,0.00171108,0.00395924,0.00106366,0.00532315,0.0128148,0.0179181,0.0120125,0.00414869,0,0,0.00977494,0,0.013395,0.00606205,0.0390223,0.0246485,0.0220839,0.0197762,0.00663602,0.00489031,0.00505488,0.0142158,0.00861903,0.00612749,0.0238445,0.0127823,0.0218961,0.0255684,0.0133482,0.0049225,0.00398201,0.00647657,0.00437138,0.00768856,0,0,0,0
76,0.00610513,0.00483412,0,0,0,0.023937,0.0165868,0.015856,0.00164615,0,0,0,0,0.00289415,0,0.0215669,0.00163741,0.0350728,0.0163088,0.0228562,0.0146808,0,0,0.00423243,0.00222054,0.00664013,0.00812379,0.0077778,0.0280195,0.00716794,0.00443491,0.00292615,0.0217334,0,0.0260684,0,0.00168452,0.00403211,0.000908183,0.00480252,0.0128868,0.0179267,0.012587,0.00421314,0,0,0.00962509,0,0.0133979,0.00599081,0.039158,0.0245156,0.0220432,0.0195623,0.00653585,0.00456744,0.00489117,0.0142586,0.00813514,0.00618837,0.0234748,0.0126537,0.0219865,0.0250411,0.012247,0.00472595,0.003791,0.00639722,0.00446632,0.00731249,0,0,0,0
77,0.00603607,0.00471527,0,0,0,0.0245907,0.0165474,0.0163026,0.00178677,0,0,0,0,0.00287538,0,0.0216828,0.00159659,0.0349989,0.0164961,0.0227085,0.0149255,0,0,0.00385477,0.00189057,0.00685163,0.00851074,0.0080279,0.0282211,0.00746099,0.00449901,0.00266619,0.0214691,0,0.0268083,0,0.00161493,0.00407277,0.000794372,0.00443923,0.0130348,0.0179589,0.0129228,0.00429483,0,0,0.00955831,0,0.0134408,0.00599158,0.0393607,0.0246691,0.0220011,0.019448,0.00644675,0.00434253,0.00472538,0.0143022,0.00757388,0.0062706,0.0230701,0.0126096,0.022152,0.0246622,0.0117268,0.00457869,0.0035531,0.00643223,0.00461066,0.00691915,0,0,0,0
78,0.00593288,0.00450977,0,0,0,0.0251481,0.0164977,0.0166674,0.0019123,0,0,0,0,0.00272094,0,0.0217392,0.00138607,0.0349324,0.0166044,0.0225318,0.0150631,0,0,0.00352408,0.00159641,0.00706092,0.00904283,0.00825753,0.0284178,0.00767449,0.00464392,0.00245605,0.0212579,0,0.0274326,0,0.00156454,0.0040503,0.000771559,0.00442688,0.0130197,0.0180123,0.0130609,0.00429437,0,0,0.00918128,0,0.0134421,0.00579352,0.0396051,0.0249862,0.0219712,0.0195015,0.00644526,0.00407358,0.00454399,0.0143004,0.00731777,0.00636248,0.022759,0.012643,0.0223037,0.0242038,0.011826,0.00436618,0.00320791,0.00620683,0.00472854,0.00653298,0,0,0,0
79,0.00583114,0.00433255,0,0,0,0.0255135,0.0164492,0.0168981,0.00188126,0,0,0,0,0.00246193,0,0.0217347,0.00104096,0.0348535,0.0165387,0.0223464,0.0151651,0,0,0.00328341,0.00139844,0.0072755,0.00950956,0.00844493,0.0285788,0.00781215,0.00468931,0.0022556,0.021112,0,0.0278839,0,0.00157314,0.00398188,0.000838088,0.00501922,0.0129377,0.0180396,0.0130706,0.00424719,0,0,0.00866124,0,0.0134306,0.00551284,0.0397913,0.025332,0.0219447,0.0198147,0.00657277,0.00381951,0.00431893,0.0144292,0.00680922,0.00646882,0.0228517,0.0127191,0.0224574,0.0239739,0.0125028,0.00409816,0.00280186,0.0058735,0.00488492,0.00622683,0,0,0,0
80,0.00575118,0.00422134,0,0,0,0.0257489,0.0163951,0.016969,0.00199019,0,0,0,0,0.00224429,0,0.0217198,0.000654745,0.0347516,0.0162492,0.0221923,0.015215,0,0,0.00324078,0.00125182,0.00737328,0.00977032,0.00857141,0.0287129,0.0078614,0.00462827,0.00202486,0.0210286,0,0.0282544,0,0.00164125,0.00390404,0.00098062,0.0058391,0.0129797,0.0178949,0.0130301,0.00422593,0,0,0.00824913,0,0.0134577,0.00532056,0.0398712,0.0254939,0.0219065,0.0201234,0.00687434,0.00368351,0.00398839,0.0146523,0.00602988,0.00647139,0.0229732,0.0127924,0.0224662,0.0238942,0.0132703,0.00386903,0.00240392,0.00564321,0.00510328,0.00604853,0,0,0,0
81,0.00569294,0.00414632,0,0,0,0.0260016,0.0163765,0.0169634,0.00211842,0,0,0,0,0.00219041,0,0.0216855,0.000402224,0.0345735,0.0158685,0.0221248,0.0151923,0,0,0.00350707,0.00119236,0.00738293,0.00985665,0.0086418,0.0288399,0.0078886,0.00467019,0.00176705,0.020939,0,0.0286807,0,0.00182366,0.00381646,0.00114228,0.00680037,0.0129832,0.0175591,0.0130844,0.0042358,0,0,0.00773184,0,0.0134854,0.00506636,0.0397864,0.025542,0.0218207,0.0206586,0.00738095,0.00353266,0.00350556,0.0149112,0.0047363,0.00636382,0.0230313,0.0127723,0.0223475,0.023922,0.0139637,0.0036448,0.00204855,0.00529715,0.00526883,0.00603182,0,0,0,0
82,0.00555429,0.00410148,0,0,0,0.0262225,0.0163416,0.0169477,0.00230269,0,0,0,0,0.00199174,0,0.0216202,0.000485604,0.0343253,0.0155888,0.0220803,0.0150969,0,0,0.00381028,0.00117835,0.00730828,0.00987605,0.00866427,0.028954,0.00790461,0.00474242,0.00156865,0.0208367,0,0.0290932,0,0.00204343,0.00371052,0.00127144,0.00839845,0.0129249,0.0171575,0.0132114,0.00429593,0,0,0.00707984,0,0.013483,0.00471361,0.0395585,0.025587,0.0217159,0.0212642,0.00786702,0.00325746,0.00292426,0.0154673,0.00325324,0.00615278,0.0231525,0.0128663,0.0222938,0.0241249,0.0151453,0.003375,0.00177019,0.00485121,0.00538463,0.00615512,0,0,0,0
83,0.0053525,0.00418218,0,0,0,0.026359,0.0162982,0.0168872,0.00267985,0,0,0,0,0.0017222,0,0.0215418,0.000551932,0.0339165,0.0152865,0.0219208,0.0148754,0,0,0.00392111,0.00112073,0.00713432,0.00977258,0.008564,0.0290865,0.00791748,0.00493425,0.00136901,0.0207116,0,0.0293762,0,0.00215238,0.0035859,0.00138885,0.0109272,0.012963,0.0170593,0.0132861,0.00439014,0,0,0.00642428,0,0.0134845,0.00436046,0.0393349,0.0258831,0.0216061,0.0220001,0.00811221,0.0028976,0.00237454,0.0164129,0.00164205,0.00584435,0.0234285,0.0131043,0.022216,0.0245352,0.0168678,0.00304869,0.00151997,0.0044973,0.00558269,0.00636685,0,0,0,0
84,0.00510032,0.0042939,0,0,0,0.0266141,0.0162745,0.0168155,0.002878,0,0,0,0,0.0016329,0,0.0214781,0.000731028,0.0334099,0.0149868,0.0218139,0.0146053,0,0,0.00399459,0.00112921,0.00693518,0.0095104,0.00839799,0.0292967,0.00792366,0.00522712,0.0012592,0.0205815,0,0.0297764,0,0.00224747,0.0034376,0.00146854,0.0140758,0.0129626,0.0176482,0.01337,0.00440974,0,0,0.00564126,0,0.0134219,0.00396414,0.0392141,0.026738,0.0214838,0.0229472,0.00826778,0.00254529,0.00229066,0.0178097,0.0013526,0.00535704,0.0236706,0.0133812,0.0219449,0.0248821,0.0191698,0.00269702,0.00129133,0.00408542,0.00581632,0.00659968,0,0,0,0
85,0.00560278,0.00456877,0,0,0,0.0270741,0.0163746,0.0166977,0.00308461,0,0,0,0,0.00153373,0,0.0214352,0.00029697,0.0329265,0.0146689,0.0217692,0.0142557,0,0,0.00391354,0.00131877,0.00665764,0.00903554,0.00819452,0.0295707,0.00790441,0.00542616,0.00122396,0.0203806,0,0.0304862,0,0.00191269,0.00354973,0.0017109,0.0177125,0.0124435,0.0189779,0.0132534,0.00343477,0,0,0.00914899,0,0.0133861,0.00593535,0.0393382,0.0283132,0.0215178,0.0237978,0.00821399,0.00398791,0.00311046,0.0197227,0.00351536,0.00456315,0.0235772,0.0138074,0.0213075,0.0248384,0.0219152,0.00335681,0.00183977,0.00455955,0.00495237,0.00611692,0,0,0,0
86,0.00555875,0.00460609,0,0,0,0.0276126,0.0164006,0.0165897,0.00344564,0,0,0,0,0.00161001,0,0.0213812,0.000218203,0.0326354,0.0142746,0.0217739,0.0138066,0,0,0.00378004,0.0012449,0.00631337,0.00842273,0.00800538,0.0297862,0.00779495,0.00556379,0.00113575,0.0200931,0,0.0313532,0,0.00190699,0.00347581,0.00177425,0.021336,0.0125233,0.0209748,0.0131196,0.00344486,0,0,0.00911629,0,0.0133873,0.00590497,0.0397687,0.0304931,0.0216687,0.024643,0.00813274,0.00383662,0.00425249,0.021691,0.00587294,0.00372915,0.0234102,0.0147878,0.020683,0.0248258,0.0249556,0.00327347,0.00176983,0.00453009,0.00518707,0.00640221,0,0,0,0
87,0.00550177,0.00458113,0,0,0,0.0281187,0.0164059,0.0164938,0.00386585,0,0,0,0,0.00161829,0,0.0213563,0.000214696,0.0324641,0.013891,0.0217715,0.0133645,0,0,0.00368301,0.00131886,0.0059234,0.007765,0.00778531,0.0299445,0.0076702,0.00573843,0.000884863,0.0198387,0,0.0322529,0,0.00199486,0.00345578,0.00181186,0.0241526,0.0125401,0.0225672,0.0128978,0.00341602,0,0,0.008971,0,0.0133693,0.00583377,0.0403681,0.0321846,0.0219239,0.025101,0.00816242,0.00369826,0.00518917,0.0232553,0.00758525,0.00303863,0.0232824,0.016238,0.0201047,0.0248887,0.0276676,0.0032485,0.00174472,0.00451944,0.00542574,0.00673222,0,0,0,0
88,0.00550335,0.00446567,0,0,0,0.0286113,0.0163931,0.0164427,0.00425963,0,0,0,0,0.00167684,0,0.0213631,0.000401492,0.0323743,0.0133698,0.0218014,0.0130615,0,0,0.00367431,0.00145891,0.00558719,0.00718231,0.00757784,0.0300336,0.00759472,0.00591494,0.00078792,0.0196842,0,0.0330967,0,0.0021707,0.00345929,0.00183799,0.0259534,0.0125021,0.0232934,0.0126065,0.00336232,0,0,0.00876052,0,0.0133207,0.0057492,0.0409533,0.0327131,0.0222391,0.0255916,0.00829511,0.0035656,0.00589739,0.0244686,0.00882801,0.00258242,0.0231088,0.017921,0.0193982,0.0248159,0.0296079,0.00325338,0.00174941,0.00450852,0.00560608,0.00680839,0,0,0,0
89,0.00552671,0.00427143,0,0,0,0.0288369,0.0163546,0.0163933,0.0045735,0,0,0,0,0.00186802,0,0.0213905,0.000714827,0.0322282,0.0131243,0.0218426,0.0130109,0,0,0.00373173,0.00160894,0.0054349,0.00687108,0.0074749,0.0301291,0.00766681,0.00602549,0.000782588,0.0195794,0,0.0334846,0,0.00238921,0.00346831,0.00191132,0.0269837,0.0125352,0.0232793,0.0122737,0.00324891,0,0,0.00856274,0,0.0133162,0.00567272,0.0413449,0.0320738,0.0226351,0.0257894,0.00846295,0.00348503,0.00649922,0.0254364,0.00995965,0.00242308,0.0227472,0.01988,0.0184319,0.0244304,0.0309103,0.00330428,0.00183596,0.00453626,0.00570578,0.00672076,0,0,0,0
90,0.00552668,0.00402299,0,0,0,0.0288765,0.0162794,0.0163519,0.00491693,0,0,0,0,0.00229241,0,0.0214246,0.00109877,0.0321182,0.0130846,0.0218369,0.0130862,0,0,0.00384058,0.00181628,0.00538202,0.00666789,0.00741098,0.0301998,0.00779526,0.00616057,0.000862493,0.0194995,0,0.0336175,0,0.00270305,0.00345574,0.00201528,0.0271012,0.0125143,0.0225824,0.0119711,0.00304371,0,0,0.00824224,0,0.013296,0.00553577,0.041548,0.0308189,0.0230653,0.0255024,0.00870392,0.00345317,0.00696307,0.02615,0.0108534,0.00252208,0.022124,0.0220465,0.0171287,0.0235904,0.0313276,0.00336871,0.00192114,0.00449515,0.0058305,0.00668127,0,0,0,0
91,0.00552582,0.003702,0,0,0,0.0288173,0.0162073,0.0163828,0.00521968,0,0,0,0,0.00289569,0,0.0214615,0.00151613,0.0320732,0.0131924,0.0218587,0.0132389,0,0,0.00396725,0.00205557,0.00544765,0.00655779,0.00736029,0.0302564,0.00792743,0.00632488,0.000967129,0.019414,0,0.0337002,0,0.00307571,0.00339217,0.00208462,0.0264107,0.0127075,0.0210561,0.0117635,0.00298315,0,0,0.0080538,0,0.0133629,0.0054712,0.0415659,0.0289481,0.0235505,0.0246722,0.00909314,0.00350305,0.00725263,0.0265547,0.0114521,0.00282984,0.0212073,0.0244203,0.0154338,0.022236,0.0307459,0.00343832,0.00196434,0.00461993,0.00610367,0.00666311,0,0,0,0
92,0.00558452,0.00335149,0,0,0,0.0288367,0.0161314,0.016495,0.00550105,0,0,0,0,0.00355236,0,0.0214687,0.00194639,0.0320847,0.0134084,0.0219355,0.0133958,0,0,0.00420446,0.00230295,0.00555947,0.00655262,0.00731972,0.0303173,0.00805058,0.00646602,0.00107548,0.0193362,0,0.0338077,0,0.00357572,0.00328634,0.00218807,0.0250807,0.0129954,0.0188953,0.0116003,0.00301487,0,0,0.0077976,0,0.0134658,0.0053613,0.0414901,0.0260722,0.0240368,0.0234291,0.00963748,0.00358331,0.00725521,0.0266139,0.0117646,0.00331269,0.0201777,0.0269298,0.0134649,0.0204891,0.029452,0.00343826,0.00204669,0.0046778,0.00643544,0.00651106,0,0,0,0
93,0.00604249,0.0029918,0,0,0,0.0288659,0.0161174,0.0166092,0.00574496,0,0,0,0,0.00312488,0,0.021521,0.00164063,0.0321443,0.0136793,0.0220102,0.0136225,0,0,0.00459583,0.00188786,0.00568499,0.00667053,0.00734662,0.0304008,0.00822238,0.00659452,0.00118685,0.0192869,0,0.0339222,0,0.00370061,0.00326931,0.00236276,0.0230449,0.01299,0.0160632,0.0114492,0.0018585,0,0,0.009202,0,0.0135265,0.00608531,0.0413957,0.022082,0.0246037,0.0218747,0.0103916,0.00477434,0.00696512,0.0262847,0.011774,0.00391967,0.0189551,0.0295027,0.0113679,0.0184122,0.0276497,0.0038829,0.00229723,0.00508487,0.00583572,0.00560173,0,0,0,0
94,0.00572892,0.00255303,0,0,0,0.0290151,0.0159396,0.0167296,0.00599869,0,0,0,0,0.00534679,0,0.0214769,0.00323574,0.0323385,0.013982,0.0220847,0.013892,0,0,0.00490453,0.00297275,0.00593256,0.00694081,0.00753714,0.0305584,0.00840181,0.00663177,0.00133927,0.019185,0,0.0341161,0,0.00518899,0.00304086,0.00261699,0.0199192,0.0132313,0.012189,0.0111651,0.00281266,0,0,0.00603184,0,0.0134503,0.00447245,0.0411841,0.0170871,0.0253536,0.0197089,0.0109585,0.00391855,0.00645621,0.0255246,0.0113752,0.00454044,0.0171209,0.0322553,0.00931714,0.0157234,0.0247867,0.00324312,0.00226794,0.00465019,0.00728269,0.00624664,0,0,0,0
95,0.00588553,0.00204535,0,0,0,0.0290928,0.0159036,0.0169357,0.00617267,0,0,0,0,0.00530202,0,0.0214912,0.00321838,0.0326475,0.014453,0.0221754,0.0145702,0,0,0.00524737,0.00292935,0.00629355,0.00750118,0.00786024,0.0307052,0.00876714,0.00667772,0.0014413,0.0190935,0,0.0340896,0,0.00558752,0.0030246,0.00287684,0.0156106,0.0120817,0.00756137,0.0107856,0.00177716,0,0,0.00986769,0,0.0131787,0.00663967,0.0409421,0.0117716,0.0263015,0.0167233,0.0116804,0.00534432,0.00583009,0.0242041,0.0104705,0.00512024,0.0149501,0.0349077,0.00811989,0.0128353,0.0205921,0.0043339,0.00358138,0.00524481,0.00698684,0.00538247,0,0,0,0
96,0.00608541,0.0015587,0,0,0,0.0291767,0.0158121,0.0171786,0.00647978,0,0,0,0,0.00613027,0,0.0215328,0.00380277,0.0330349,0.0150309,0.022172,0.0152008,0,0,0.00556644,0.00337994,0.00671379,0.00811306,0.00821228,0.0309003,0.00912346,0.00675297,0.00150449,0.0190412,0,0.0341231,0,0.00648155,0.00291883,0.00314977,0.0106147,0.0121101,0.00428352,0.0103812,0.00184713,0,0,0.00972988,0,0.0131632,0.00663158,0.0406211,0.00855849,0.0272703,0.0130803,0.0123808,0.00567372,0.00514026,0.0223328,0.00928197,0.00560099,0.0134701,0.0373591,0.00872266,0.0108837,0.0155412,0.00446463,0.00384284,0.00545773,0.00740471,0.00522922,0,0,0,0
97,0.00637682,0.00112918,0,0,0,0.0292895,0.0157172,0.0175942,0.00691479,0,0,0,0,0.00706344,0,0.0215664,0.00444137,0.0334233,0.0156078,0.0219642,0.0157535,0,0,0.00592484,0.00394303,0.00718101,0.00872574,0.00858258,0.0311007,0.00946734,0.00683687,0.00157483,0.0190224,0,0.034418,0,0.00754558,0.00279115,0.0034259,0.00526475,0.0117701,0.00660396,0.0099844,0.00204014,0,0,0.00917104,0,0.0129647,0.00648005,0.0401972,0.0115658,0.0282801,0.00889507,0.0131014,0.0060962,0.00455453,0.0200472,0.00829368,0.00584952,0.013617,0.0395237,0.0112915,0.0118847,0.0101964,0.00451296,0.00433023,0.00535103,0.00774647,0.00510065,0,0,0,0
98,0.00670509,0.000943241,0,0,0,0.0295414,0.0156032,0.017977,0.00732141,0,0,0,0,0.0080839,0,0.021578,0.00512446,0.0339421,0.0162188,0.0219466,0.016136,0,0,0.00623184,0.00455421,0.0077485,0.0094319,0.00897702,0.0313131,0.00977929,0.00691223,0.00164033,0.0189637,0,0.0348384,0,0.00868129,0.00267752,0.00371906,0.000565825,0.0115394,0.011862,0.00965243,0.00237354,0,0,0.00875851,0,0.01284,0.00640296,0.039582,0.0182275,0.0293526,0.00396272,0.0138463,0.00658872,0.00432515,0.0176814,0.00685999,0.00560351,0.0160288,0.0414886,0.0150248,0.0162239,0.00581794,0.00463742,0.00467627,0.00520882,0.00813797,0.00507347,0,0,0,0
99,0.00697672,0.00117159,0,0,0,0.0299499,0.015545,0.0182081,0.00762544,0,0,0,0,0.00914241,0,0.0215629,0.00587832,0.0345041,0.0167692,0.0218702,0.0163031,0,0,0.0063561,0.00511582,0.00829398,0.010095,0.00930321,0.0315054,0.00998664,0.00701465,0.00170411,0.0188532,0,0.0353881,0,0.00978461,0.00258621,0.00397817,0.00555281,0.0115473,0.017546,0.00939186,0.0027855,0,0,0.00865526,0,0.0128221,0.006483,0.0389869,0.025407,0.0303413,0.00595588,0.0144765,0.00704826,0.00457323,0.0157099,0.0054669,0.00480874,0.0204517,0.0429391,0.0190759,0.0225003,0.00436353,0.00486642,0.00479744,0.00518054,0.00859002,0.00513792,0,0,0,0
100,0.00711181,0.00161836,0,0,0,0.0305544,0.0154741,0.0183343,0.00790157,0,0,0,0,0.0100976,0,0.0215717,0.00656714,0.0349861,0.0171167,0.0216158,0.0160782,0,0,0.00629697,0.00558295,0.0086595,0.0103852,0.00941966,0.031704,0.00996964,0.00716176,0.00177989,0.0187903,0,0.0362452,0,0.0107499,0.00246838,0.00421859,0.00966663,0.011674,0.0222116,0.00930388,0.00316428,0,0,0.00857071,0,0.0128414,0.0065461,0.0387362,0.0310465,0.0310403,0.0128104,0.0149399,0.0074784,0.00513496,0.0147539,0.00545707,0.0042551,0.0251189,0.0437155,0.0223111,0.0283881,0.0062206,0.00508578,0.00495907,0.0054052,0.00906538,0.00523841,0,0,0,0
101,0.00706865,0.00209793,0,0,0,0.0313512,0.0154386,0.0182848,0.00817214,0,0,0,0,0.0109279,0,0.0215532,0.00715641,0.0354652,0.0171339,0.0214233,0.0154484,0,0,0.00610499,0.00594741,0.00878911,0.0101975,0.00933672,0.0318861,0.00976653,0.00722027,0.00185447,0.0186941,0,0.0374531,0,0.0115593,0.00235975,0.0044226,0.012142,0.0120743,0.0257516,0.0092615,0.00335204,0,0,0.00843444,0,0.012955,0.0064873,0.038838,0.0349836,0.031464,0.0192328,0.0152366,0.00778279,0.00555657,0.0149371,0.00656944,0.00455459,0.0289734,0.0439071,0.0242977,0.0331627,0.00784714,0.00524264,0.00501756,0.00571326,0.00951292,0.00528383,0,0,0,0
102,0.00694302,0.00248635,0,0,0,0.0317685,0.0154339,0.0180156,0.00843325,0,0,0,0,0.0109446,0,0.021554,0.00723408,0.0357942,0.0169594,0.0213301,0.0148326,0,0,0.0060566,0.00610653,0.00865186,0.00981485,0.00908944,0.0319523,0.00952962,0.00724986,0.00186934,0.0186378,0,0.03849,0,0.0117932,0.00233247,0.00471263,0.012987,0.0125731,0.0271165,0.0091958,0.0035949,0,0,0.00947086,0,0.0131931,0.00701698,0.0389913,0.03773,0.0316568,0.0224644,0.0155513,0.00840423,0.00564167,0.0152292,0.00768645,0.00486748,0.0309128,0.0439404,0.0252543,0.0356326,0.00737272,0.00558428,0.00520833,0.00638795,0.00974866,0.00493487,0,0,0,0
103,0.00665007,0.00295599,0,0,0,0.0323037,0.0154298,0.0175223,0.00876186,0,0,0,0,0.011632,0,0.0215082,0.00772361,0.0358713,0.01657,0.0211789,0.0138718,0,0,0.00577439,0.00634021,0.0082896,0.00909969,0.00864058,0.0321007,0.00914732,0.00730891,0.00196915,0.0185783,0,0.0397192,0,0.0124608,0.00225138,0.00497667,0.0139341,0.0124865,0.0281007,0.00877245,0.00382765,0,0,0.00937872,0,0.013098,0.00696641,0.0388467,0.0403283,0.031833,0.0248206,0.0154334,0.00886902,0.00580051,0.0160358,0.00873798,0.00516291,0.0324878,0.0436468,0.0260018,0.0378225,0.00810844,0.00548241,0.00556413,0.00653576,0.00999457,0.00450053,0,0,0,0
104,0.00638268,0.00345314,0,0,0,0.0332156,0.0153447,0.0167512,0.00913635,0,0,0,0,0.0131725,0,0.0214697,0.00875804,0.0358544,0.0157553,0.0209885,0.0122429,0,0,0.00553078,0.00664427,0.00769747,0.00790008,0.00800682,0.0322951,0.00852049,0.00742525,0.00222652,0.0184015,0,0.0412625,0,0.0136238,0.00204348,0.00519508,0.0143448,0.0136458,0.0284004,0.00828759,0.00379409,0,0,0.00725213,0,0.0134006,0.00609942,0.0386148,0.0420551,0.0320495,0.0257726,0.0151484,0.00860956,0.00604808,0.0170728,0.00978854,0.00536602,0.0333267,0.0433376,0.0262314,0.0393473,0.0090756,0.00508006,0.00564806,0.00693516,0.0105577,0.00440662,0,0,0,0
105,0.00629052,0.00361821,0,0,0,0.0340466,0.0153867,0.0158113,0.00940099,0,0,0,0,0.0128305,0,0.0214129,0.00851555,0.035796,0.0148395,0.0207888,0.0106218,0,0,0.00563437,0.00680634,0.00697307,0.00659677,0.00729565,0.0323709,0.00786107,0.00760365,0.0024959,0.0182335,0,0.0425568,0,0.0137958,0.00196805,0.00538826,0.0133423,0.0134744,0.0272931,0.00803215,0.00467275,0,0,0.0118216,0,0.0136094,0.00807732,0.0385423,0.0417211,0.0323679,0.0236135,0.0152794,0.0101005,0.0065729,0.0176073,0.00940179,0.00539342,0.032299,0.0434683,0.0256689,0.0384871,0.00786393,0.00587114,0.00589107,0.00797778,0.0103735,0.00318838,0,0,0,0
106,0.00621296,0.00400704,0,0,0,0.0345421,0.0153435,0.014846,0.00971323,0,0,0,0,0.0133009,0,0.0213969,0.0088251,0.0357254,0.0140271,0.0205352,0.00908571,0,0,0.00558775,0.00712303,0.00626961,0.00537994,0.0065272,0.0324378,0.00722891,0.00796873,0.00282436,0.0180141,0,0.0437327,0,0.0143561,0.00188798,0.00563449,0.0113992,0.0131361,0.026007,0.00785177,0.00526298,0,0,0.010786,0,0.0133771,0.00766341,0.0385537,0.0396466,0.0327055,0.0206212,0.0151709,0.010787,0.00717977,0.0181995,0.00897343,0.00588548,0.0306079,0.0435512,0.0248214,0.0365621,0.00637707,0.00573215,0.00592925,0.00743213,0.0104934,0.00262682,0,0,0,0
107,0.00613008,0.00442812,0,0,0,0.0347378,0.0153289,0.0137615,0.00989974,0,0,0,0,0.0136406,0,0.0213658,0.00905949,0.0356739,0.0133138,0.020204,0.00759032,0,0,0.00540803,0.00747316,0.00563133,0.00454473,0.00575126,0.0324716,0.00661469,0.00858847,0.00322638,0.017733,0,0.0448465,0,0.0147653,0.00180814,0.00580145,0.00879248,0.0121204,0.0244202,0.00768863,0.00590101,0,0,0.00901036,0,0.012796,0.00693001,0.0386383,0.0364726,0.0330131,0.0175798,0.0148908,0.0118067,0.00774344,0.0187366,0.00853406,0.00652841,0.0285693,0.0434718,0.0237945,0.0341021,0.00424513,0.0054974,0.00628147,0.00649282,0.0105296,0.00208959,0,0,0,0
108,0.00606265,0.0048691,0,0,0,0.0347053,0.0153463,0.0126807,0.0097648,0,0,0,0,0.0139081,0,0.0213439,0.00922504,0.0356985,0.0128853,0.0198811,0.0066537,0,0,0.00508068,0.00770727,0.00515193,0.00431574,0.00497121,0.0326295,0.0062096,0.00932663,0.00363126,0.0174022,0,0.045719,0,0.0149572,0.00177051,0.0059442,0.00672376,0.0116969,0.0229187,0.00752357,0.00657676,0,0,0.00798506,0,0.0125242,0.00647978,0.0387244,0.0337483,0.0333309,0.015312,0.0145325,0.0129304,0.00807457,0.0194557,0.00755811,0.00694216,0.0268346,0.043356,0.022837,0.0318471,0.0040865,0.00559831,0.00666437,0.00613045,0.0106915,0.00165586,0,0,0,0
109,0.0060174,0.00579668,0,0,0,0.0341077,0.0153029,0.0116744,0.00969069,0,0,0,0,0.0150209,0,0.0212931,0.0100253,0.0357533,0.0128333,0.019563,0.00666984,0,0,0.0047125,0.00756431,0.00483694,0.0043846,0.00416919,0.0329203,0.0062419,0.0100127,0.00398891,0.017076,0,0.0459637,0,0.0153105,0.00176619,0.00618563,0.00760777,0.0117131,0.0221713,0.00722749,0.00653274,0,0,0.00698221,0,0.01246,0.00596931,0.0386629,0.0331108,0.0337037,0.014685,0.0139679,0.0132212,0.00797879,0.020308,0.00740767,0.00688901,0.0260676,0.0433718,0.0225409,0.0307128,0.00673881,0.00560712,0.00674415,0.00588922,0.011541,0.00138861,0,0,0,0
110,0.00594031,0.00625529,0,0,0,0.0335661,0.0153123,0.0103535,0.00951527,0,0,0,0,0.015253,0,0.0212532,0.0101956,0.0358495,0.0130281,0.0191135,0.00688033,0,0,0.00457021,0.00763937,0.00463687,0.00537119,0.00377393,0.0330599,0.00609402,0.0108416,0.00439248,0.0167752,0,0.0463263,0,0.0152582,0.00174611,0.00626308,0.00865438,0.0117205,0.0208214,0.00716836,0.00723166,0,0,0.0067981,0,0.0124629,0.00580201,0.0383142,0.0333541,0.0339729,0.0123102,0.0136144,0.0143046,0.00718768,0.0202672,0.00613088,0.00560577,0.0247083,0.0435428,0.0216913,0.0287018,0.00748923,0.00577314,0.0065322,0.00569474,0.0117474,0.000745255,0,0,0,0
