Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,LBR
36,0.00312423,0.00558403,0,0,0,0.0322636,0.0178293,0.0259348,0.00458275,0,0,0,0.00426139,0,0.0199051,0.00153458,0.0377296,0.032813,0.0245446,0.0326279,0,0,0.00705443,0.00819715,0.0174976,0.0243707,0.0152205,0.0291374,0.0263622,0.0286753,0.0228098,0.0200684,0,0.0422406,0,0.00611647,0.00318562,0.00264434,0.00678433,0.017103,0.0186652,0.0114832,0.00622265,0,0,0.00687402,0,0.015023,0.00385126,0.0392669,0.0368109,0.0257305,0.00731264,0.0065514,0.0100373,0.0055786,0.0254252,0.00580423,0.00812167,0.0170844,0.0252438,0.0122073,0.0233947,0.0129889,0.00365976,0.00383246,0.0086999,0.00352444,0.0039856,0,0,0,0,0
37,0.0030598,0.00569781,0,0,0,0.0315907,0.0173115,0.0229197,0.00474871,0,0,0,0.0040671,0,0.0202664,0.000983799,0.0374816,0.0297261,0.0248487,0.0343799,0,0,0.00649015,0.00921432,0.0177777,0.0259004,0.0170412,0.0280457,0.026056,0.0282524,0.0212661,0.0207452,0,0.0413688,0,0.00732793,0.00307161,0.00225055,0.00639094,0.0168815,0.0199455,0.0115749,0.00705513,0,0,0.00755179,0,0.0150864,0.00404822,0.0390591,0.0380901,0.0253415,0.00749328,0.00701575,0.0111182,0.00505012,0.0254789,0.00567267,0.00749858,0.0169415,0.0241829,0.0125751,0.0236352,0.0122354,0.00362255,0.00410968,0.00872129,0.00396911,0.00385525,0,0,0,0,0
38,0.0071725,0.00571818,0,0,0,0.0297263,0.0168736,0.0207883,0.00499473,0,0,0,0.00852013,0,0.0207481,0.00518398,0.03695,0.0267227,0.0252757,0.0354823,0,0,0.00567573,0.00861732,0.017577,0.0268994,0.0187839,0.0268399,0.0250167,0.0270522,0.0191642,0.021126,0,0.0381268,0,0.0112101,0.00377111,0.00140134,0.00638713,0.0157477,0.0230149,0.0111799,0.00528135,0,0,0.0133756,0,0.0152332,0.00647771,0.0390016,0.0412472,0.024593,0.00879776,0.007093,0.0125568,0.00451287,0.0258714,0.00704655,0.00720443,0.0181773,0.0228637,0.0138978,0.0255217,0.0115073,0.00287179,0.00446595,0.00942288,0.005711,0.00498535,0,0,0,0,0
39,0.0073781,0.00567592,0,0,0,0.0216783,0.0169398,0.0156746,0.00486901,0,0,0,0.00823507,0,0.0207677,0.00501066,0.0367911,0.0204712,0.025126,0.0337015,0,0,0.00551046,0.00816226,0.0166806,0.0257315,0.0190648,0.0258712,0.0217289,0.0230944,0.0152113,0.0214387,0,0.0271282,0,0.0108138,0.00367723,0.00145317,0.0078137,0.0157009,0.0238915,0.0106338,0.00552291,0,0,0.0134823,0,0.0153493,0.00659387,0.0387845,0.0418034,0.0243742,0.00887947,0.00660086,0.0125713,0.00410925,0.0261364,0.00713794,0.00642671,0.0176465,0.0221298,0.01414,0.0250177,0.0112484,0.0026863,0.00421509,0.00945262,0.00573775,0.00530705,0,0,0,0,0
40,0.00747747,0.00572214,0,0,0,0.0221311,0.0171522,0.0105195,0.00533393,0,0,0,0.00870865,0,0.020576,0.00564431,0.0392162,0.0126148,0.0238674,0.0127044,0,0,0.00390845,0.00791606,0.00355928,0.00775984,0.0113208,0.0292401,0.0119131,0.0109333,0.00700034,0.0274301,0,0.0240293,0,0.0113829,0.00361063,0.00170147,0.00969746,0.0158771,0.0250363,0.0105932,0.00567507,0,0,0.014222,0,0.0152447,0.00662148,0.038728,0.0425631,0.0237282,0.00902187,0.00842105,0.0133287,0.0034509,0.0262886,0.00719411,0.00562672,0.017477,0.0209244,0.0146523,0.025083,0.0114998,0.00356985,0.00437341,0.00955077,0.00682152,0.00490359,0,0,0,0,0
41,0.00707675,0.00557862,0,0,0,0.0288708,0.0170314,0.0133301,0.00586854,0,0,0,0.00891111,0,0.0205325,0.0058482,0.0406927,0.0155473,0.0236507,0.0200747,0,0,0.00365489,0.00807868,0.00247324,0.0164357,0.0158151,0.0295805,0.0133194,0.0139202,0.00450255,0.0255899,0,0.0317994,0,0.0115476,0.00340363,0.0019975,0.0123355,0.0159376,0.026134,0.01,0.00596922,0,0,0.0138838,0,0.0152266,0.00651711,0.0386538,0.0425735,0.0232844,0.00931894,0.00841602,0.0132002,0.00310724,0.0265094,0.00762377,0.00491012,0.0172687,0.0198175,0.0150946,0.0247444,0.0118932,0.00341621,0.00413639,0.0093646,0.0068094,0.00477017,0,0,0,0,0
42,0.00644529,0.00532798,0,0,0,0.0258159,0.016899,0.0121416,0.00625083,0,0,0,0.00892614,0,0.0205578,0.0057924,0.0406417,0.016067,0.0238289,0.020013,0,0,0.00361153,0.00828888,0.00402495,0.0184827,0.0178674,0.0303907,0.0117686,0.013732,0.00360472,0.0244474,0,0.0291561,0,0.0116423,0.00345681,0.00209158,0.0155117,0.0158521,0.0265235,0.00948493,0.00669748,0,0,0.013602,0,0.0152945,0.00655894,0.0384364,0.0411397,0.0230269,0.00932545,0.00810407,0.013321,0.0028653,0.0265957,0.00758373,0.00404078,0.016872,0.0185379,0.0154379,0.0236477,0.0131581,0.00317899,0.00405405,0.00919804,0.00677547,0.00439235,0,0,0,0,0
43,0.00601445,0.00502335,0,0,0,0.0195048,0.0168447,0.0100571,0.00607079,0,0,0,0.00889362,0,0.0206219,0.00569583,0.0398926,0.015922,0.0240274,0.0161253,0,0,0.00407761,0.00822892,0.00485892,0.0176091,0.0182593,0.0312389,0.00952732,0.0122477,0.00404089,0.0240382,0,0.0224923,0,0.0115487,0.00359611,0.00205028,0.0181683,0.0157594,0.0258538,0.00884132,0.00693879,0,0,0.0138843,0,0.0153503,0.00695748,0.0381077,0.0381106,0.0228308,0.00952912,0.00706592,0.0133086,0.00291062,0.0266625,0.00747672,0.00305508,0.0162647,0.0173556,0.0154258,0.0219213,0.0150137,0.00284675,0.00369437,0.00920593,0.00663141,0.00435153,0,0,0,0,0
44,0.00571057,0.00483114,0,0,0,0.0143417,0.0168988,0.0086133,0.00585463,0,0,0,0.0088821,0,0.0206117,0.00565127,0.0389911,0.0157208,0.0240401,0.0120147,0,0,0.00451643,0.00814889,0.00534323,0.0160601,0.0173699,0.0315218,0.00804596,0.0111874,0.0048912,0.023862,0,0.0167766,0,0.0114218,0.00375618,0.00192899,0.0205813,0.0156956,0.0242815,0.00822539,0.00711841,0,0,0.0145026,0,0.0153882,0.00735027,0.0378087,0.0334564,0.022667,0.0096792,0.005894,0.0133518,0.00342584,0.0265525,0.00728709,0.00257447,0.0157916,0.0163083,0.015447,0.020056,0.0164552,0.00272322,0.00336563,0.00912119,0.00662566,0.00436769,0,0,0,0,0
45,0.0034816,0.00510502,0,0,0,0.010224,0.016748,0.00748622,0.0055219,0,0,0,0.00824892,0,0.0205351,0.00473154,0.0384767,0.0150402,0.0237823,0.00920806,0,0,0.00648167,0.0103119,0.00497118,0.0136601,0.0153997,0.0309357,0.00720497,0.0100724,0.00547109,0.0238405,0,0.0111185,0,0.0110931,0.00384445,0.00141083,0.0196348,0.016073,0.0220429,0.00792248,0.00877607,0,0,0.011514,0,0.0155705,0.00601054,0.038616,0.0267472,0.0240717,0.0107246,0.0026436,0.0127674,0.00895467,0.024038,0.00620212,0.00897058,0.0197838,0.0194689,0.0184274,0.022306,0.0068134,0.0021893,0.00281544,0.00823944,0.00474761,0.00383635,0,0,0,0,0
46,0.00535256,0.00471472,0,0,0,0.00878194,0.0166925,0.00707879,0.00543813,0,0,0,0.00928846,0,0.0207888,0.00583369,0.0376017,0.0151567,0.0236,0.00851278,0,0,0.00657089,0.00867455,0.00477713,0.0126754,0.0137084,0.030038,0.00664522,0.0099373,0.00554363,0.0234377,0,0.00931736,0,0.0113459,0.00362114,0.00221958,0.0207101,0.0158487,0.0239029,0.00732889,0.00672119,0,0,0.0144343,0,0.0155807,0.00751225,0.0384134,0.0314657,0.0239346,0.00959965,0.00220114,0.0125605,0.00894085,0.0240455,0.00609006,0.00882601,0.0217117,0.0185012,0.0196719,0.0251254,0.00875309,0.00237972,0.00287574,0.00811982,0.00589541,0.00447814,0,0,0,0,0
47,0.0052123,0.00456663,0,0,0,0.00824316,0.0168168,0.00668864,0.00534293,0,0,0,0.00999126,0,0.0209097,0.00631115,0.0368354,0.0153288,0.0234228,0.00872165,0,0,0.00663026,0.0088126,0.00502826,0.0126851,0.0125355,0.0289542,0.00597996,0.0102139,0.00509201,0.0229289,0,0.00888871,0,0.011864,0.00372924,0.0025065,0.0217771,0.0159082,0.0254574,0.00654268,0.00698986,0,0,0.0144979,0,0.0156023,0.00758643,0.0382239,0.0354172,0.0237589,0.00875632,0.00195728,0.0124498,0.00853472,0.0239727,0.00631552,0.00810679,0.0233556,0.0175147,0.0207551,0.0276016,0.0101172,0.00256778,0.00286964,0.00820754,0.00626889,0.00433961,0,0,0,0,0
48,0.00503613,0.00439513,0,0,0,0.00763901,0.0170149,0.00651867,0.00520577,0,0,0,0.010866,0,0.0210048,0.00683476,0.0362639,0.0157089,0.0233639,0.00847874,0,0,0.00674937,0.00905018,0.00573063,0.0126924,0.0117327,0.0280057,0.00533583,0.0102959,0.00467475,0.0225354,0,0.00812356,0,0.0124834,0.00378677,0.0029394,0.0222009,0.0159317,0.0264299,0.00539441,0.00731798,0,0,0.0147875,0,0.0155977,0.00776171,0.0379806,0.0387774,0.0234993,0.00823987,0.00169461,0.0123149,0.00761076,0.0237786,0.00706799,0.00701211,0.0246862,0.0165743,0.0218014,0.0296368,0.0111226,0.00289329,0.00283518,0.00852151,0.00674283,0.00423846,0,0,0,0,0
49,0.00486098,0.00423903,0,0,0,0.00749189,0.0171524,0.00662027,0.00490845,0,0,0,0.0115276,0,0.0209069,0.00735095,0.0358857,0.0161584,0.0234666,0.00761142,0,0,0.00684374,0.00934714,0.00634313,0.0124557,0.0111285,0.0272894,0.00489361,0.0102171,0.00454161,0.0223043,0,0.00711275,0,0.0130585,0.00385489,0.00332236,0.0228496,0.015855,0.0269006,0.00421904,0.00778711,0,0,0.0157974,0,0.0156404,0.00826486,0.037726,0.041117,0.0230915,0.008143,0.0015367,0.0124331,0.00633114,0.0234053,0.00831379,0.00570958,0.0257962,0.0156844,0.022798,0.0311979,0.0122855,0.00349662,0.00303018,0.00880363,0.0073064,0.00423987,0,0,0,0,0
50,0.00509234,0.00418692,0,0,0,0.00719355,0.0172067,0.00694358,0.00456162,0,0,0,0.0122447,0,0.0209527,0.00795238,0.0356905,0.0165923,0.0237102,0.0063552,0,0,0.00691372,0.00927326,0.00659124,0.0118368,0.0105508,0.0267859,0.00472101,0.0097893,0.00487108,0.0222879,0,0.00677918,0,0.013573,0.00405079,0.00368487,0.0211418,0.0158469,0.0263479,0.00306997,0.00787032,0,0,0.0165573,0,0.0156627,0.00864444,0.0374915,0.0426452,0.0225679,0.00834874,0.00141574,0.0123148,0.00471698,0.0228492,0.00941726,0.00441744,0.0264695,0.0150032,0.0234071,0.0322707,0.0135563,0.00391117,0.00311934,0.00890149,0.00810758,0.00431098,0,0,0,0,0
51,0.0052593,0.00426399,0,0,0,0.00724477,0.0173447,0.00735582,0.00418426,0,0,0,0.0130619,0,0.021028,0.00857565,0.0356725,0.0169638,0.023964,0.00509438,0,0,0.00686791,0.00915201,0.00660137,0.0109752,0.00982788,0.0263759,0.00469357,0.00908981,0.00523424,0.0224992,0,0.00695486,0,0.014139,0.00416851,0.00426273,0.0186018,0.0158693,0.0251413,0.00217207,0.00805602,0,0,0.0172016,0,0.0156672,0.00894597,0.0374769,0.0424426,0.0220033,0.00870726,0.0014313,0.0123127,0.00350427,0.0221894,0.0103153,0.00369179,0.0267589,0.0142947,0.0236365,0.0329909,0.0152792,0.00429517,0.00324741,0.00897794,0.00888696,0.00430011,0,0,0,0,0
52,0.00532989,0.00440238,0,0,0,0.00750837,0.0175142,0.00765439,0.00390884,0,0,0,0.0138573,0,0.0211031,0.00920129,0.0356946,0.0175773,0.0241397,0.00402694,0,0,0.00672691,0.0091146,0.00652417,0.0100546,0.00893702,0.0260182,0.00462872,0.00813722,0.00539739,0.0227727,0,0.00758379,0,0.0147172,0.00405847,0.00499795,0.015452,0.0159232,0.0235608,0.00159802,0.00825105,0,0,0.0178108,0,0.0156564,0.00917092,0.0377252,0.0410027,0.0214607,0.00935609,0.00148337,0.0123669,0.00274018,0.0216294,0.0109313,0.00412112,0.0266983,0.0138238,0.0235209,0.0332909,0.0187546,0.00456082,0.00343541,0.00912576,0.00951604,0.00420498,0,0,0,0,0
53,0.00576806,0.00509645,0,0,0,0.00831458,0.0177633,0.00772357,0.00321967,0,0,0,0.0148313,0,0.0211716,0.010013,0.0351216,0.0183459,0.0244324,0.00356912,0,0,0.00520508,0.00904766,0.00675546,0.0100615,0.00826733,0.0258898,0.00449477,0.00753442,0.0055333,0.0226835,0,0.0095614,0,0.0155126,0.00416676,0.00562706,0.0329606,0.0160433,0.0158053,0.00153648,0.00872443,0,0,0.0186136,0,0.0155906,0.00939257,0.037967,0.0180319,0.0197244,0.0127426,0.00260481,0.0129813,0.00359312,0.022494,0.00897132,0.0080642,0.0217543,0.0120005,0.0202332,0.0243021,0.0417922,0.00491794,0.00383466,0.00931983,0.0106382,0.0039548,0,0,0,0,0
54,0.00589222,0.00534344,0,0,0,0.00882543,0.0178121,0.00731678,0.00294627,0,0,0,0.0153809,0,0.0212519,0.0103811,0.0349915,0.0181195,0.0244148,0.00313737,0,0,0.00477516,0.00888142,0.00660164,0.00946155,0.00772981,0.0258313,0.0042779,0.0068529,0.00565481,0.0225081,0,0.0107663,0,0.0157333,0.00417029,0.00613173,0.0354776,0.0160996,0.0163981,0.00181049,0.00871362,0,0,0.0189285,0,0.0155968,0.00950455,0.0385416,0.0167873,0.0197116,0.0140734,0.00259675,0.0131807,0.00440555,0.0218377,0.00848422,0.00840193,0.021546,0.012552,0.0201962,0.0237043,0.0464165,0.00504895,0.00398274,0.00938688,0.0109231,0.00360954,0,0,0,0,0
55,0.00427696,0.00488086,0,0,0,0.00944216,0.0176775,0.00650089,0.0026377,0,0,0,0.0149567,0,0.0210159,0.00959531,0.0347781,0.0171122,0.0243118,0.00302953,0,0,0.00461245,0.0109493,0.00645772,0.00902597,0.0074432,0.025967,0.00411523,0.00678604,0.00552907,0.0223482,0,0.0123795,0,0.015774,0.0044961,0.005824,0.0365846,0.0166626,0.0169125,0.00235234,0.0113801,0,0,0.0148742,0,0.0156867,0.00785977,0.0388252,0.0167185,0.019935,0.0149954,0.0026052,0.0139084,0.00464367,0.0210872,0.00794155,0.00804769,0.021479,0.0126882,0.020196,0.0234217,0.0480865,0.00475515,0.00421463,0.0089706,0.00934496,0.00512316,0,0,0,0,0
56,0.00389177,0.00476773,0,0,0,0.0105332,0.0177177,0.00554268,0.00242469,0,0,0,0.015114,0,0.0210678,0.00960551,0.0344939,0.0155989,0.0241427,0.00314203,0,0,0.0044365,0.0108229,0.0063747,0.0085841,0.00727626,0.0263028,0.00409706,0.00712129,0.00523183,0.022157,0,0.0139203,0,0.0154168,0.00438474,0.00625216,0.0363395,0.0163787,0.0171436,0.00314602,0.0107559,0,0,0.0179897,0,0.0156427,0.00917486,0.0388458,0.016597,0.0201349,0.0162065,0.00282833,0.0144679,0.00440213,0.0204814,0.00762174,0.00715761,0.0217216,0.0121635,0.0204073,0.0235804,0.0479029,0.00535783,0.00435337,0.0094436,0.00878574,0.00444001,0,0,0,0,0
57,0.00347444,0.0047802,0,0,0,0.0117753,0.0178532,0.00491682,0.00212488,0,0,0,0.0150934,0,0.0210194,0.00944121,0.0343556,0.0141793,0.0239099,0.00330139,0,0,0.0039609,0.0111193,0.00649425,0.00827128,0.00737816,0.0268366,0.00420523,0.0077574,0.00493176,0.0217711,0,0.015668,0,0.0149281,0.00416992,0.00674324,0.0352057,0.0164841,0.0172479,0.00401044,0.0107802,0,0,0.0179923,0,0.0156462,0.00921192,0.038663,0.0173571,0.0203424,0.0171857,0.00304761,0.0146906,0.00371846,0.0200799,0.00710907,0.00577449,0.0220058,0.0116472,0.0205989,0.0237697,0.0459485,0.00529978,0.00454725,0.00952922,0.00797337,0.00442766,0,0,0,0,0
58,0.0030944,0.00482514,0,0,0,0.0127978,0.0178695,0.004843,0.00195003,0,0,0,0.0148514,0,0.0208954,0.0091704,0.0342854,0.0129601,0.0237011,0.00356486,0,0,0.00350254,0.0112909,0.00655342,0.00796072,0.00740652,0.0273832,0.00445166,0.00814211,0.00488238,0.0213625,0,0.0170534,0,0.0142278,0.00401832,0.00710373,0.0334736,0.0165836,0.0171848,0.00505484,0.0105769,0,0,0.0178371,0,0.015647,0.00920144,0.0384109,0.0180984,0.0205888,0.0182293,0.00316726,0.0147251,0.00268358,0.0197435,0.0065634,0.00412262,0.0223734,0.0112393,0.0207305,0.0239179,0.0433973,0.00512803,0.00467209,0.00955734,0.00716182,0.00449393,0,0,0,0,0
59,0.0027107,0.00498925,0,0,0,0.013591,0.0177665,0.00503854,0.00174768,0,0,0,0.0145257,0,0.0209939,0.00871869,0.0342436,0.0120379,0.0235147,0.00391582,0,0,0.00315508,0.0113123,0.00652514,0.00754751,0.0072001,0.0277305,0.00470061,0.0081535,0.00481836,0.021018,0,0.0181011,0,0.0133291,0.00401202,0.00713903,0.0312508,0.0166488,0.0167917,0.0062082,0.0102308,0,0,0.0175417,0,0.0156397,0.00912603,0.0381771,0.0183653,0.0208472,0.0191949,0.00319351,0.0145941,0.00157398,0.019417,0.0061761,0.00280593,0.0224866,0.0109028,0.0206324,0.0238438,0.0404416,0.00486477,0.00462253,0.00950009,0.00649921,0.0045796,0,0,0,0,0
60,0.0023582,0.00522517,0,0,0,0.0140506,0.0176444,0.00512697,0.00169838,0,0,0,0.01437,0,0.0211932,0.00821893,0.0342539,0.0113081,0.0233044,0.00444535,0,0,0.0027995,0.0112429,0.00636753,0.00706939,0.00664891,0.027894,0.00483124,0.00749916,0.00463155,0.0208246,0,0.0187522,0,0.0123426,0.00403481,0.00717494,0.0280397,0.0167113,0.0158758,0.007344,0.00979227,0,0,0.0171782,0,0.0156387,0.00897291,0.0379209,0.0182441,0.0210993,0.0200869,0.00315901,0.0143403,0.000798375,0.0190881,0.0058883,0.00164845,0.0225663,0.0105889,0.0204896,0.0238514,0.0365821,0.00462491,0.00442633,0.00929961,0.00606,0.00462632,0,0,0,0,0
61,0.00244053,0.00497461,0,0,0,0.0140854,0.0176225,0.00520747,0.001214,0,0,0,0.0146095,0,0.0217079,0.00855695,0.0347846,0.0104372,0.0228677,0.00525684,0,0,0.00286651,0.00875589,0.00608829,0.00637531,0.00615934,0.0279446,0.00491424,0.00609879,0.00439088,0.0208511,0,0.0184545,0,0.0113571,0.00383584,0.00803982,0.00810489,0.0165083,0.0181777,0.00857475,0.00738944,0,0,0.0184164,0,0.0156575,0.00940421,0.0377503,0.0278505,0.0221309,0.0192903,0.00404791,0.0132564,0.00282,0.0180788,0.00879187,0.00283396,0.0252292,0.013251,0.0221944,0.028493,0.0187785,0.00440014,0.00398026,0.00921655,0.00625424,0.00410765,0,0,0,0,0
62,0.00211506,0.00510506,0,0,0,0.0140651,0.0175626,0.00501144,0.00105934,0,0,0,0.014421,0,0.0217966,0.00809984,0.0349158,0.00992254,0.0227054,0.00615121,0,0,0.0026294,0.00856097,0.00591821,0.00621618,0.00621509,0.0279924,0.00502012,0.0047615,0.00437116,0.0208565,0,0.0183742,0,0.0103651,0.00379951,0.00809749,0.00642495,0.0164789,0.0186408,0.00977764,0.00713775,0,0,0.0187734,0,0.0156617,0.00958215,0.0377259,0.0275724,0.0221368,0.0195932,0.00413476,0.0133126,0.00278329,0.0179487,0.00860271,0.00417619,0.0248675,0.0131773,0.02222,0.0278639,0.0163334,0.00448685,0.00378696,0.00908096,0.00598572,0.00417831,0,0,0,0,0
63,0.00187336,0.00516632,0,0,0,0.0141005,0.0175241,0.00488172,0.00102424,0,0,0,0.0138643,0,0.0218262,0.00766641,0.0350445,0.00948429,0.0225796,0.00694967,0,0,0.00249786,0.00822019,0.00601224,0.00626086,0.0065579,0.0279443,0.00526372,0.00369573,0.00453383,0.0208961,0,0.0183596,0,0.00943621,0.00382152,0.00802876,0.00495851,0.0164341,0.0190047,0.0107884,0.00708419,0,0,0.0190553,0,0.0156491,0.00973491,0.0377899,0.0274199,0.0221051,0.0195225,0.00422595,0.0133188,0.0028218,0.0179984,0.00836944,0.00483231,0.0245423,0.0129272,0.0226308,0.027177,0.0142045,0.00458163,0.00374292,0.00899486,0.00585226,0.0042844,0,0,0,0,0
64,0.00160416,0.00517335,0,0,0,0.0143056,0.0173644,0.00492871,0.000912049,0,0,0,0.0132998,0,0.0219094,0.00720973,0.0350451,0.00908424,0.0223882,0.00766266,0,0,0.00262774,0.00805552,0.00600637,0.0064027,0.00656301,0.0279132,0.00562652,0.00317786,0.00459352,0.0209044,0,0.0186183,0,0.00851708,0.00384646,0.00783517,0.00414012,0.016367,0.0192371,0.0116662,0.00715263,0,0,0.0191372,0,0.0156337,0.00982859,0.0380209,0.0274752,0.022056,0.0192321,0.0045318,0.0133448,0.00294351,0.0181657,0.00830609,0.00520405,0.0243615,0.012663,0.0231163,0.0265462,0.0128621,0.0046482,0.0036041,0.00895119,0.00567446,0.00444869,0,0,0,0,0
65,0.00110161,0.0056505,0,0,0,0.0144896,0.0171551,0.00512982,0.000981188,0,0,0,0.0132103,0,0.0216662,0.0059164,0.0350035,0.00909554,0.0221718,0.00808221,0,0,0.00292386,0.00985573,0.00615157,0.00660616,0.00663455,0.0280053,0.00599405,0.00308236,0.00468454,0.02077,0,0.0192642,0,0.0074619,0.00372059,0.00692906,0.00431611,0.0169395,0.0194501,0.0124852,0.00882184,0,0,0.0138152,0,0.0156794,0.00762048,0.0383206,0.027481,0.0219115,0.0191166,0.00507689,0.0127309,0.00319642,0.0184301,0.00806865,0.0054723,0.0243523,0.0123583,0.0236107,0.026159,0.0129415,0.00376735,0.00331175,0.00823384,0.00544338,0.00508297,0,0,0,0,0
66,0.00130941,0.00521912,0,0,0,0.0150905,0.0173671,0.00594684,0.000993301,0,0,0,0.0126222,0,0.0216154,0.00597568,0.0348146,0.00877698,0.0220503,0.00907117,0,0,0.00304186,0.00826232,0.00634933,0.00693821,0.00644398,0.0282268,0.0066231,0.00326103,0.00467463,0.0207029,0,0.0195498,0,0.0069015,0.00352675,0.00690063,0.00520373,0.0163506,0.0194936,0.0129801,0.00773092,0,0,0.0179107,0,0.0156162,0.00938626,0.0386154,0.0275186,0.0218005,0.0191726,0.00542093,0.0133722,0.00353905,0.0186402,0.00757236,0.00542114,0.0243649,0.0121921,0.0240411,0.0258554,0.0137026,0.00459718,0.00309898,0.00856387,0.00556691,0.00498738,0,0,0,0,0
67,0.00179021,0.00506557,0,0,0,0.0158927,0.0173707,0.00657434,0.00114784,0,0,0,0.0119745,0,0.0214301,0.00564612,0.0346246,0.00861374,0.0219375,0.00973611,0,0,0.0032866,0.0077137,0.00699991,0.00722596,0.0066244,0.0284734,0.00705649,0.00354768,0.0047029,0.0205886,0,0.0203658,0,0.0063159,0.00333934,0.00631591,0.00646338,0.0163344,0.0193524,0.0133157,0.00755678,0,0,0.0177561,0,0.0156267,0.00934349,0.0389032,0.0276898,0.0217324,0.0195332,0.0060003,0.0132803,0.00359513,0.0187505,0.00690683,0.00502334,0.0244394,0.0121061,0.0244266,0.0257153,0.0145774,0.00460374,0.00289652,0.00838657,0.00568658,0.00524152,0,0,0,0,0
68,0.00224169,0.00494198,0,0,0,0.0166244,0.0172698,0.00703696,0.0013234,0,0,0,0.0111764,0,0.0212467,0.00525332,0.03437,0.00853165,0.0218828,0.0105296,0,0,0.00362317,0.00717723,0.00712891,0.00760383,0.00682738,0.0286952,0.0074528,0.00379594,0.00477523,0.0204075,0,0.0211226,0,0.00573942,0.00322377,0.00553743,0.0082773,0.0163106,0.0192964,0.0134163,0.00750282,0,0,0.0174996,0,0.015636,0.00921313,0.0391613,0.028043,0.0217321,0.0200976,0.00672376,0.0132084,0.00355145,0.0190391,0.0063406,0.00471874,0.0245445,0.0120748,0.0244964,0.0259348,0.0159265,0.00456318,0.00276391,0.00824409,0.00579772,0.00551561,0,0,0,0,0
69,0.00269004,0.00488941,0,0,0,0.0170387,0.0171679,0.00721798,0.00157359,0,0,0,0.0102538,0,0.0211016,0.00471601,0.0340827,0.00842042,0.0219114,0.011387,0,0,0.00387918,0.00671689,0.00713727,0.00803042,0.00692619,0.0289573,0.00791287,0.0039913,0.00484946,0.0202279,0,0.0218299,0,0.00516437,0.00313183,0.00459771,0.0125741,0.0163156,0.0177696,0.013295,0.00755086,0,0,0.0172238,0,0.015653,0.0090422,0.0394005,0.0267192,0.0217091,0.0210407,0.0072817,0.0132481,0.00404271,0.0200358,0.00517526,0.00430476,0.0244162,0.0109968,0.0236618,0.0256418,0.019055,0.00452254,0.00274125,0.00820793,0.00599894,0.00578577,0,0,0,0,0
70,0.00296097,0.00498566,0,0,0,0.0176557,0.0170395,0.00716763,0.00237704,0,0,0,0.00915885,0,0.0209604,0.00410921,0.03352,0.00837745,0.0220917,0.012122,0,0,0.00386553,0.00659759,0.00726249,0.00824745,0.0071257,0.0293337,0.00840233,0.00413859,0.00481126,0.0199646,0,0.0228294,0,0.00456534,0.00303995,0.00347893,0.0253471,0.0163679,0.0208102,0.0129172,0.00754533,0,0,0.0168881,0,0.015616,0.00885393,0.039967,0.0290426,0.0216489,0.022805,0.00733225,0.0134206,0.00593938,0.0222918,0.00317638,0.00486451,0.0233615,0.0105066,0.0229115,0.0244098,0.028576,0.00450909,0.00279311,0.00824231,0.0062005,0.00596893,0,0,0,0,0
71,0.00328906,0.004962,0,0,0,0.0179413,0.0167634,0.00717247,0.00273426,0,0,0,0.00799306,0,0.0208905,0.00327024,0.0333164,0.00836001,0.021873,0.0127241,0,0,0.00427948,0.0064609,0.00745606,0.00867229,0.00736428,0.0295163,0.00882682,0.00426696,0.00494148,0.0198886,0,0.0232112,0,0.00378369,0.00303665,0.00205468,0.0283592,0.0163576,0.0228406,0.0127848,0.00755103,0,0,0.0163733,0,0.0155926,0.00860817,0.040317,0.0314562,0.0219731,0.0234409,0.00817263,0.0133756,0.00693324,0.0231715,0.00331832,0.00596803,0.0234433,0.0122049,0.0231062,0.0248005,0.031622,0.00436599,0.00287279,0.00820933,0.00611495,0.00635244,0,0,0,0,0
72,0.0034465,0.00488709,0,0,0,0.0184107,0.016461,0.00724418,0.00300208,0,0,0,0.00697842,0,0.020626,0.00236532,0.0331565,0.00816912,0.0217319,0.0129634,0,0,0.00486637,0.00701159,0.00742509,0.00887312,0.00761382,0.029724,0.00906168,0.00437356,0.00518183,0.0198231,0,0.0238115,0,0.00317313,0.00310455,0.000783642,0.0307013,0.016303,0.0237954,0.0127403,0.00774134,0,0,0.0161478,0,0.0155949,0.00856518,0.040725,0.0323668,0.0224302,0.0238356,0.00927883,0.0134626,0.00794326,0.0236895,0.00346632,0.00731064,0.0233965,0.0142966,0.0230961,0.0249745,0.0342469,0.00435988,0.0030435,0.00823337,0.00569343,0.00677607,0,0,0,0,0
