Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73
72,0.0339666,0.0407127,0,0,0,0.0659646,0.0222629,0.0374857,0.0157725,0,0,0,0,0.0233644,0,0.0163436,0.00933518,0.0349148,0.0352744,0.0274719,0.0106132,0,0,0.0478672,0.0320584,0.0133015,0.0205354,0.0139778,0.0406105,0.0121034,0.0281493,0.0131285,0.0190617,0,0.087946,0,0.0118684,0.00433295,0.00704396,0.0144899,0.0154789,0.0166934,0.0169885,0.00499664,0,0,0.0393093,0,0.00996841,0.0224969,0.0328085,0.0125566,0.0357337,0.00826838,0.0448113,0.0361882,0.0197136,0.0155147,0.0187611,0.0202289,0.00595838,0.0253849,0.0107544,0.00799451,0.0208356,0.0297708,0.0133469,0.00677199,0.0447646,0.0165475,0,0,0,0
73,0.0339056,0.040842,0,0,0,0.0680125,0.0222838,0.0388296,0.0150016,0,0,0,0,0.0235108,0,0.0164142,0.00942577,0.0346769,0.0362954,0.0267413,0.010762,0,0,0.0487629,0.0325018,0.0132874,0.0205048,0.0138533,0.0403436,0.0121186,0.0286132,0.0130652,0.0194441,0,0.0904982,0,0.0119477,0.00434296,0.00703811,0.0141103,0.0153534,0.0162767,0.0176022,0.00527292,0,0,0.0390614,0,0.00987681,0.0225167,0.0330024,0.0120017,0.0354441,0.00993739,0.0461421,0.0361061,0.0200368,0.0157088,0.0190602,0.0208154,0.00643433,0.0249496,0.0106383,0.00818731,0.0202701,0.0296388,0.0136269,0.00679579,0.045076,0.0165962,0,0,0,0
74,0.0339098,0.0409976,0,0,0,0.0689694,0.0223316,0.0395953,0.0142668,0,0,0,0,0.0236321,0,0.0163941,0.00951574,0.0345082,0.0368642,0.0260039,0.0104521,0,0,0.0495111,0.0328924,0.0130931,0.0200014,0.0136659,0.0399836,0.0117793,0.0286122,0.0129551,0.0196085,0,0.0914097,0,0.0120077,0.00441587,0.00705278,0.0137068,0.0153745,0.0158424,0.0182494,0.00556642,0,0,0.0389036,0,0.00990178,0.0225311,0.0332485,0.0113128,0.0351271,0.0114683,0.0473455,0.0361504,0.0204627,0.0159773,0.0194059,0.0214788,0.00687998,0.0245103,0.0104595,0.00838001,0.0196236,0.0295984,0.0136719,0.00683662,0.0453946,0.0166001,0,0,0,0
75,0.0339244,0.0411676,0,0,0,0.068833,0.0223828,0.0399128,0.0135015,0,0,0,0,0.0237664,0,0.0163467,0.00958139,0.0342901,0.0370419,0.0252246,0.009755,0,0,0.0500843,0.0332774,0.0127129,0.0190279,0.0134042,0.0395699,0.0110718,0.0279725,0.0127146,0.0195624,0,0.0908712,0,0.0120727,0.00451819,0.00709836,0.0134302,0.0153242,0.0154687,0.0189152,0.00583562,0,0,0.0387517,0,0.00989494,0.0224223,0.0334627,0.0105581,0.0347863,0.0128596,0.0484363,0.0362524,0.0209967,0.0161699,0.0197271,0.02213,0.00729834,0.0240007,0.0104162,0.00842703,0.0190029,0.029655,0.0135794,0.00681051,0.0456783,0.0165863,0,0,0,0
76,0.0339541,0.0413253,0,0,0,0.0679487,0.022445,0.0397698,0.0127305,0,0,0,0,0.023892,0,0.0164003,0.00962719,0.0340259,0.0368662,0.0244173,0.0089545,0,0,0.0504316,0.0336431,0.0122594,0.0176434,0.013124,0.0391372,0.00999956,0.0266756,0.0123439,0.0193379,0,0.0892324,0,0.012154,0.00458487,0.00723486,0.0128933,0.0153145,0.0147862,0.0196194,0.00610395,0,0,0.0386706,0,0.0099147,0.02228,0.0336249,0.00946137,0.0344683,0.0140337,0.0493896,0.0363812,0.0216023,0.0163346,0.0201941,0.0227862,0.00759239,0.0234944,0.0103301,0.00842634,0.0180449,0.0297995,0.0133573,0.00664802,0.0459808,0.0165354,0,0,0,0
77,0.0339597,0.0414572,0,0,0,0.0666079,0.0224703,0.039362,0.012104,0,0,0,0,0.0240021,0,0.0164137,0.00963552,0.0336938,0.036582,0.0235395,0.00838165,0,0,0.050494,0.0340221,0.0118828,0.0159758,0.0129071,0.0386736,0.00849899,0.0247858,0.0118519,0.0190062,0,0.0869112,0,0.0122565,0.00465458,0.00743401,0.0121865,0.0151829,0.013865,0.0203756,0.00631353,0,0,0.0385936,0,0.00983862,0.0221003,0.033785,0.0081628,0.0341823,0.0149441,0.0501661,0.0365076,0.0222462,0.0164411,0.0207334,0.0233632,0.00791799,0.0230078,0.0102456,0.00848906,0.0168123,0.0299524,0.0131645,0.00649094,0.0462842,0.0165189,0,0,0,0
78,0.0340237,0.0416153,0,0,0,0.0649371,0.0225283,0.0388323,0.0116083,0,0,0,0,0.0241197,0,0.0164948,0.00964625,0.0335768,0.0364686,0.0225917,0.00857822,0,0,0.0503761,0.034406,0.0117297,0.014111,0.0129139,0.0382237,0.0065138,0.022194,0.0112922,0.0185765,0,0.0839658,0,0.0123542,0.0046771,0.0075348,0.0114891,0.0151849,0.0129676,0.0211561,0.00655568,0,0,0.0385905,0,0.00985836,0.0219882,0.0341064,0.00708357,0.033896,0.0158302,0.0508278,0.0367504,0.0228291,0.0165912,0.0211039,0.0239168,0.00844148,0.0225515,0.0102794,0.00888304,0.0155843,0.0301178,0.0128921,0.00647279,0.0466067,0.0165532,0,0,0,0
79,0.0341557,0.0418174,0,0,0,0.0628137,0.0225899,0.038305,0.011121,0,0,0,0,0.0242439,0,0.0165638,0.00968627,0.0337109,0.0367624,0.0215515,0.0104814,0,0,0.0502515,0.034832,0.0120463,0.0126249,0.0135765,0.0378335,0.00415906,0.0186709,0.0107337,0.0180278,0,0.0802677,0,0.0124489,0.00468365,0.00756011,0.0111457,0.0152909,0.0124022,0.0218985,0.00690948,0,0,0.0387996,0,0.00996683,0.0219969,0.0344745,0.00639668,0.0335663,0.0167335,0.0514626,0.0371729,0.0232549,0.0166958,0.0213484,0.0244621,0.0090045,0.0220674,0.0104539,0.00954964,0.0146532,0.0303766,0.0125976,0.00647739,0.04695,0.0166367,0,0,0,0
80,0.0343195,0.0420688,0,0,0,0.0602219,0.0226257,0.0378721,0.0106345,0,0,0,0,0.0243695,0,0.0165591,0.00971996,0.0338525,0.0377907,0.0203008,0.0149572,0,0,0.0503405,0.0352544,0.0133537,0.0131854,0.0156736,0.0375216,0.00345582,0.0139997,0.0102276,0.0173613,0,0.0757407,0,0.0125388,0.00471151,0.00753697,0.0109974,0.0151972,0.0119669,0.0225893,0.00739288,0,0,0.0391089,0,0.00991745,0.0220213,0.0347916,0.00591881,0.0332266,0.0178225,0.0521977,0.0377774,0.0236393,0.0168853,0.021584,0.0250294,0.00950298,0.0215137,0.0106212,0.0100318,0.0139807,0.0308101,0.0124725,0.00642809,0.0472863,0.0166957,0,0,0,0
81,0.0346469,0.0424317,0,0,0,0.0570877,0.022632,0.0375794,0.0103544,0,0,0,0,0.0246195,0,0.0165092,0.00976476,0.0340051,0.0399724,0.0187978,0.0214244,0,0,0.0507233,0.0356624,0.0159624,0.0172837,0.0193617,0.037337,0.00687486,0.00870468,0.00997465,0.0167152,0,0.0703327,0,0.0126713,0.00474034,0.00750956,0.0109734,0.0149586,0.011563,0.0232866,0.00815403,0,0,0.0395339,0,0.00975248,0.0221009,0.0351115,0.00604323,0.0328631,0.0190664,0.0531597,0.0387047,0.0240602,0.017147,0.0218853,0.0255354,0.0101866,0.0208988,0.0107291,0.010552,0.0134999,0.0313943,0.0124725,0.0064289,0.0476605,0.0167739,0,0,0,0
82,0.0350087,0.0427558,0,0,0,0.0538017,0.0226262,0.0369112,0.0104204,0,0,0,0,0.024869,0,0.0164673,0.00983601,0.0341757,0.0417838,0.0174484,0.0267117,0,0,0.0511393,0.0359883,0.0184163,0.0219596,0.022505,0.037083,0.0103378,0.00546445,0.0100578,0.016232,0,0.0651297,0,0.0128351,0.00477766,0.00753239,0.0112819,0.0150353,0.011506,0.0239576,0.00892602,0,0,0.0401107,0,0.009803,0.0222291,0.0354658,0.0070776,0.0324804,0.0202087,0.0540992,0.0396277,0.0244847,0.0173985,0.0222587,0.0260514,0.0109007,0.020269,0.0109199,0.0113346,0.01343,0.031938,0.0121173,0.00630864,0.0479508,0.0167143,0,0,0,0
83,0.0350196,0.0427365,0,0,0,0.0509915,0.0225927,0.0360943,0.0104295,0,0,0,0,0.0247861,0,0.0165284,0.00979314,0.034646,0.0426932,0.0167935,0.0301931,0,0,0.0508873,0.0360495,0.0201901,0.0256516,0.024422,0.0364286,0.0127801,0.00548737,0.0106566,0.0158814,0,0.0611423,0,0.0127843,0.00475921,0.00750374,0.007334,0.0151635,0.00766865,0.0243554,0.00919932,0,0,0.0403098,0,0.00984725,0.02212,0.0359159,0.00801547,0.0321372,0.0186681,0.0543261,0.0399357,0.0249526,0.0171853,0.0226413,0.0260575,0.00896491,0.0209897,0.00761343,0.00919746,0.0101297,0.0322189,0.0117291,0.00627283,0.0478878,0.0163663,0,0,0,0
84,0.035006,0.0425959,0,0,0,0.0483323,0.0225074,0.0352824,0.010627,0,0,0,0,0.0246755,0,0.0165935,0.00976779,0.0351982,0.0430393,0.0161182,0.0328192,0,0,0.0504415,0.0360659,0.0219717,0.0293467,0.0260585,0.0357509,0.0147203,0.00709275,0.0114242,0.0156737,0,0.0575941,0,0.0127453,0.00469785,0.00740619,0.00826055,0.0150877,0.00851139,0.0247859,0.00928849,0,0,0.0402961,0,0.00983454,0.0219673,0.0365121,0.0182256,0.0321043,0.0146286,0.0543643,0.0400788,0.0260533,0.016971,0.0239667,0.0262688,0.00801123,0.0267284,0.00595371,0.0104943,0.0117967,0.0323319,0.0115288,0.0062443,0.0476564,0.0161484,0,0,0,0
85,0.0349613,0.0423725,0,0,0,0.0457828,0.0224262,0.0343412,0.0109018,0,0,0,0,0.0245165,0,0.016612,0.00975191,0.0357468,0.0427027,0.0154977,0.0346565,0,0,0.049958,0.036003,0.0235487,0.032559,0.0272163,0.0350249,0.0162828,0.00909669,0.0123701,0.015514,0,0.0543618,0,0.0127572,0.00465508,0.00733438,0.0208773,0.0150313,0.0205823,0.0252059,0.00928877,0,0,0.0401992,0,0.00980585,0.0218349,0.037107,0.0309128,0.0321505,0.0137498,0.0542992,0.0401002,0.0274108,0.0176736,0.0261464,0.0272802,0.0146323,0.0339587,0.0153954,0.0182871,0.0232836,0.0323193,0.0114582,0.00624237,0.0472759,0.0160223,0,0,0,0
86,0.0349516,0.0421255,0,0,0,0.0429874,0.0223644,0.0332016,0.0112565,0,0,0,0,0.0243062,0,0.0166173,0.00971546,0.0363181,0.0417306,0.0149735,0.035934,0,0,0.0494209,0.0358886,0.0249875,0.0354096,0.0279444,0.0343039,0.0175079,0.0111551,0.0133381,0.0153999,0,0.0508298,0,0.0127987,0.00462818,0.0072804,0.032949,0.015076,0.032364,0.02563,0.00927696,0,0,0.0400985,0,0.00985429,0.0217008,0.0376784,0.0433191,0.0321819,0.0160485,0.0542758,0.0401031,0.0288434,0.0189261,0.0289138,0.028826,0.0225329,0.0417935,0.0250248,0.0269408,0.0352331,0.0322328,0.0112847,0.00616697,0.0468071,0.0159358,0,0,0,0
87,0.0380925,0.0430966,0,0,0,0.0383786,0.0188759,0.0292002,0.00923622,0,0,0,0,0.0242886,0,0.0187834,0.0097608,0.0384849,0.0360112,0.0151535,0.0338813,0,0,0.0437901,0.0391928,0.0269243,0.0362733,0.027789,0.0331267,0.0176687,0.0125813,0.0135718,0.0166298,0,0.0458677,0,0.0143358,0.00575999,0.00670715,0.0068154,0.0126205,0.0057119,0.0260652,0.0078401,0,0,0.0376211,0,0.0122833,0.0198319,0.0343001,0.0129908,0.0375608,0.0137508,0.0491646,0.0403744,0.0232626,0.018796,0.0226064,0.0235015,0.00808378,0.0247396,0.00403993,0.0100019,0.00920305,0.0295078,0.0101103,0.00381596,0.0468301,0.0112592,0,0,0,0
88,0.0380058,0.0425618,0,0,0,0.0368001,0.0187063,0.0290569,0.00884759,0,0,0,0,0.0239756,0,0.0188675,0.00967669,0.0395647,0.0358374,0.015166,0.0338599,0,0,0.0423541,0.039149,0.0279614,0.0378828,0.0273589,0.0322125,0.0182908,0.0135848,0.014729,0.0165853,0,0.0433651,0,0.0147537,0.0055512,0.00649643,0.00757099,0.0124738,0.00639326,0.0260793,0.00757023,0,0,0.0368606,0,0.0123829,0.0192767,0.0343291,0.0135717,0.0379431,0.0125705,0.0481968,0.0398448,0.0229566,0.0188502,0.022315,0.0228923,0.00857251,0.0254069,0.00423998,0.0107354,0.00966521,0.0288404,0.00986894,0.00356191,0.0460172,0.0106407,0,0,0,0
89,0.03825,0.0422805,0,0,0,0.0353762,0.0184926,0.0290839,0.00860557,0,0,0,0,0.023801,0,0.019,0.00969807,0.0407326,0.0355536,0.0153726,0.0331043,0,0,0.0410963,0.0394819,0.0287186,0.0389664,0.0265476,0.0314717,0.0186472,0.0142072,0.0154642,0.0167388,0,0.0407657,0,0.0154095,0.00534769,0.00623143,0.00751396,0.0122459,0.00678422,0.0263624,0.00731643,0,0,0.0361707,0,0.0124367,0.0187692,0.0343172,0.0146759,0.0386781,0.0118569,0.0474342,0.0393764,0.0225952,0.0189421,0.021946,0.0221554,0.00950916,0.0262764,0.00475431,0.0117785,0.00979862,0.0282686,0.00974648,0.00350444,0.045501,0.00993067,0,0,0,0
90,0.0386103,0.042031,0,0,0,0.0347766,0.0182468,0.0297082,0.00839769,0,0,0,0,0.0236955,0,0.0190686,0.00972556,0.0418838,0.0358138,0.0158054,0.031768,0,0,0.0399673,0.0397585,0.0289989,0.0394634,0.0252856,0.0308255,0.0185745,0.014452,0.0159914,0.0168343,0,0.0387046,0,0.0159902,0.00516182,0.00595639,0.00744643,0.0121797,0.00678531,0.0266926,0.00714385,0,0,0.0355792,0,0.0125959,0.0183368,0.0343381,0.0156355,0.0394025,0.0113207,0.0468569,0.0389216,0.022282,0.019187,0.0217917,0.0215394,0.0104513,0.0271615,0.0052003,0.0126503,0.0101458,0.0277757,0.00951295,0.00347076,0.0451031,0.00931256,0,0,0,0
91,0.0389911,0.0418148,0,0,0,0.0350769,0.0180783,0.0309391,0.00822623,0,0,0,0,0.0235658,0,0.0191338,0.00975307,0.0429861,0.0364652,0.0163922,0.0299455,0,0,0.0391004,0.0399324,0.0287529,0.0393292,0.0236477,0.0302577,0.0181066,0.0146014,0.0164376,0.0166971,0,0.0372583,0,0.016484,0.00501703,0.00578713,0.00748236,0.012266,0.00636544,0.0269621,0.0070712,0,0,0.035093,0,0.0128584,0.0179314,0.0345129,0.0159318,0.0399712,0.010953,0.0464236,0.0385192,0.0217879,0.0192935,0.0219151,0.021166,0.0111125,0.027999,0.00552493,0.013191,0.0105695,0.0272862,0.00928815,0.00337647,0.0447872,0.00880956,0,0,0,0
92,0.0392675,0.0415823,0,0,0,0.0366231,0.0179774,0.0324318,0.00813347,0,0,0,0,0.0234366,0,0.0192383,0.00977039,0.0440048,0.0373776,0.017145,0.0278075,0,0,0.0384362,0.0400279,0.0277594,0.0384164,0.0215738,0.0297244,0.0172125,0.0148217,0.0168079,0.0162161,0,0.0367651,0,0.0169003,0.0048672,0.00563837,0.00743115,0.0121943,0.00614592,0.0271753,0.00698806,0,0,0.0345617,0,0.0129625,0.0175137,0.0348703,0.0160586,0.0404341,0.0108653,0.0460477,0.0380477,0.0213093,0.0191959,0.0217679,0.0207584,0.011708,0.0287464,0.00585167,0.0135897,0.0106054,0.0268295,0.00920489,0.00344786,0.0445008,0.00840178,0,0,0,0
93,0.0393729,0.0413172,0,0,0,0.0398687,0.0178614,0.0341876,0.00817775,0,0,0,0,0.0232666,0,0.0193334,0.0097315,0.0448105,0.0384169,0.0181172,0.0257363,0,0,0.0378637,0.0399932,0.0259957,0.0367542,0.0191933,0.0293673,0.0160163,0.0154075,0.0172033,0.0153702,0,0.0382153,0,0.0171679,0.00467786,0.00547189,0.00728133,0.0119798,0.00608058,0.0273501,0.00687366,0,0,0.0339864,0,0.0129093,0.0171069,0.035264,0.0161819,0.0408685,0.0109367,0.0456141,0.0374973,0.0208241,0.019007,0.0213479,0.0202496,0.0120977,0.0294773,0.00603758,0.0137449,0.0103189,0.0263877,0.00922463,0.00376566,0.0442491,0.00804663,0,0,0,0
94,0.0393652,0.0410505,0,0,0,0.0445045,0.0178235,0.0362806,0.00838524,0,0,0,0,0.0231127,0,0.0193154,0.00976376,0.0452694,0.039403,0.0192461,0.0241423,0,0,0.0373625,0.0398793,0.0236567,0.0346107,0.0169053,0.0294798,0.0148643,0.0164474,0.01764,0.0143467,0,0.0418609,0,0.0173128,0.00458404,0.00532871,0.00717072,0.0119275,0.00631057,0.0273865,0.00681303,0,0,0.0334281,0,0.0129143,0.0166939,0.0357167,0.0159771,0.0411256,0.010854,0.0451022,0.0369396,0.0203753,0.0186611,0.0208185,0.0197971,0.0122403,0.030107,0.00598962,0.0135666,0.00982332,0.0259329,0.00922891,0.00397129,0.0440159,0.00769853,0,0,0,0
95,0.0392038,0.0407403,0,0,0,0.0497391,0.0177956,0.0387919,0.00893349,0,0,0,0,0.0229462,0,0.0193378,0.00982471,0.0454425,0.0406129,0.0205687,0.0229988,0,0,0.0369154,0.0396182,0.0209953,0.0322646,0.01531,0.0303007,0.0138459,0.0175196,0.0180314,0.0134568,0,0.0468483,0,0.0173315,0.00455118,0.00522172,0.00715039,0.012004,0.00648189,0.0274069,0.00665273,0,0,0.0330918,0,0.0129952,0.0164651,0.0362227,0.0155785,0.0412293,0.0106323,0.0446054,0.0363574,0.0199578,0.0182255,0.0202151,0.0194103,0.0121607,0.0304407,0.00573256,0.0130707,0.00937779,0.0255711,0.00917471,0.00382758,0.0437884,0.00749078,0,0,0,0
96,0.038618,0.0397199,0,0,0,0.042791,0.017772,0.0355148,0.0117615,0,0,0,0,0.0222609,0,0.0193493,0.00983814,0.0421064,0.0373239,0.0238092,0.00318888,0,0,0.035112,0.0385766,0.0147914,0.0159407,0.00744536,0.03312,0.00706486,0.0130638,0.0169203,0.0131166,0,0.0419251,0,0.0170427,0.00445065,0.00498544,0.00770843,0.0119483,0.007677,0.028331,0.0065871,0,0,0.031344,0,0.0130409,0.0154789,0.0366897,0.0138712,0.0417981,0.0101194,0.0436323,0.0348167,0.0197104,0.0174915,0.0196196,0.0192963,0.0105695,0.0299008,0.00416447,0.010694,0.00848626,0.0239897,0.00884384,0.00390593,0.0431003,0.00753285,0,0,0,0
97,0.0383362,0.0394257,0,0,0,0.0432965,0.0177761,0.0354341,0.0131086,0,0,0,0,0.0223386,0,0.019278,0.0101326,0.0412846,0.0375649,0.0256154,0.00192492,0,0,0.0346271,0.0385316,0.0131127,0.0139995,0.0084444,0.0342759,0.00736697,0.0131641,0.0163423,0.0152483,0,0.042375,0,0.0173543,0.00450586,0.0050147,0.00748978,0.0119627,0.00766695,0.028436,0.0064279,0,0,0.0308856,0,0.012869,0.0153193,0.0374103,0.013821,0.0412376,0.00996823,0.0432234,0.0340064,0.0192375,0.0171928,0.0193455,0.0188468,0.0106535,0.0302011,0.00417507,0.0104162,0.00809014,0.0237224,0.00886326,0.00380801,0.0429853,0.0074478,0,0,0,0
98,0.0380136,0.0390917,0,0,0,0.0471866,0.0177812,0.0374224,0.0139218,0,0,0,0,0.0223473,0,0.019282,0.0101886,0.0417665,0.0383273,0.0266381,0.0024443,0,0,0.0342065,0.0383849,0.0125961,0.0149785,0.0102195,0.0351647,0.00759263,0.0139467,0.016456,0.0161841,0,0.0457552,0,0.0174654,0.00449509,0.00496237,0.00735747,0.0120577,0.00792491,0.0284732,0.00630096,0,0,0.0307446,0,0.0128756,0.0152507,0.0378431,0.014221,0.0409946,0.00999266,0.0427806,0.033309,0.0188509,0.0170222,0.0194073,0.0184003,0.0108412,0.0304088,0.00434839,0.0103761,0.00764587,0.0236235,0.00893892,0.00371455,0.0427685,0.00704361,0,0,0,0
99,0.0377341,0.0387314,0,0,0,0.0521494,0.0177218,0.0397919,0.0145294,0,0,0,0,0.0221895,0,0.0192903,0.0101812,0.0427266,0.0390152,0.027387,0.00510753,0,0,0.0337081,0.0381531,0.0125836,0.0170951,0.0130428,0.0357888,0.00833541,0.0155893,0.0171264,0.0164047,0,0.0504455,0,0.0174878,0.00437376,0.00485129,0.00725904,0.0120743,0.00834911,0.0284742,0.00627604,0,0,0.0305517,0,0.0128972,0.0150368,0.0381177,0.014785,0.0409831,0.0100961,0.0423174,0.0326919,0.0184952,0.0168676,0.0193338,0.0180249,0.0109979,0.0305326,0.00462419,0.010446,0.00704233,0.023519,0.00884741,0.00362049,0.0424371,0.00625193,0,0,0,0
100,0.0375094,0.0383708,0,0,0,0.0567573,0.0176375,0.0418237,0.0150042,0,0,0,0,0.0219868,0,0.0193043,0.010175,0.043687,0.0397025,0.0279915,0.00698105,0,0,0.0331915,0.0378335,0.0124681,0.0192553,0.0160632,0.036156,0.00900142,0.0175202,0.0180498,0.0159533,0,0.0551176,0,0.0174418,0.00423424,0.00474379,0.00731747,0.0120697,0.00887943,0.0285356,0.00628266,0,0,0.0303202,0,0.0128908,0.0148237,0.038264,0.0155917,0.0410018,0.0103803,0.0418822,0.0320773,0.0181673,0.0167072,0.0192222,0.01777,0.0111363,0.0304867,0.00484139,0.0108757,0.00634409,0.0233397,0.00872047,0.00357927,0.0420202,0.00574447,0,0,0,0
101,0.0373057,0.038059,0,0,0,0.0590888,0.0176353,0.0428577,0.0153075,0,0,0,0,0.0217418,0,0.019346,0.0101059,0.0442197,0.0403059,0.0283791,0.00700064,0,0,0.0327168,0.0375045,0.011939,0.0202191,0.0177718,0.0363177,0.00913815,0.0187513,0.0187477,0.0152549,0,0.0576644,0,0.0173387,0.00421007,0.00463706,0.00763543,0.0120859,0.009607,0.0287473,0.0062772,0,0,0.030046,0,0.0129038,0.0146004,0.0383491,0.0167317,0.0410629,0.0109121,0.0415512,0.0315212,0.0179312,0.0164773,0.0188905,0.0176729,0.0114665,0.0302044,0.00506187,0.011783,0.00548053,0.023106,0.00867451,0.0035425,0.0415414,0.00546395,0,0,0,0
102,0.0371569,0.0378344,0,0,0,0.058263,0.0176292,0.0424852,0.0152784,0,0,0,0,0.0215659,0,0.0193594,0.0100498,0.0441657,0.0408916,0.0285102,0.00564284,0,0,0.0322514,0.0372671,0.0112089,0.0195964,0.0175024,0.0362965,0.00907799,0.018845,0.0189353,0.0149237,0,0.0569865,0,0.0172663,0.0042108,0.00463407,0.00811903,0.012043,0.0104131,0.0290331,0.00633436,0,0,0.0297718,0,0.012913,0.0144349,0.0384644,0.0182698,0.0411821,0.01128,0.0413449,0.0311004,0.0176931,0.0164058,0.0187221,0.017659,0.0120662,0.029821,0.0054404,0.0126939,0.00433983,0.0228776,0.00861367,0.00339721,0.0412285,0.00519598,0,0,0,0
103,0.037046,0.0376652,0,0,0,0.0551849,0.0176234,0.0407405,0.0150909,0,0,0,0,0.0213705,0,0.0193532,0.00999219,0.04379,0.0408239,0.0284368,0.00362224,0,0,0.031814,0.0371429,0.0107251,0.0178091,0.0156547,0.0360408,0.00909431,0.0180358,0.018546,0.0150579,0,0.0537646,0,0.0171767,0.0042497,0.00457087,0.00883499,0.0120432,0.0112158,0.0293042,0.00637136,0,0,0.0295886,0,0.0129022,0.0142924,0.0384287,0.0201306,0.0413919,0.0116619,0.0412821,0.0308069,0.0175127,0.0165687,0.0187876,0.0176203,0.0123095,0.0294707,0.00598227,0.013347,0.00326357,0.0226845,0.00854047,0.00331835,0.0409801,0.00492167,0,0,0,0
104,0.0370137,0.0375196,0,0,0,0.0518959,0.0175988,0.0384896,0.0148795,0,0,0,0,0.0212045,0,0.0194148,0.0100898,0.04321,0.0393528,0.028236,0.00146706,0,0,0.0313908,0.0370644,0.0106467,0.015552,0.0129131,0.035345,0.00915407,0.0167809,0.017762,0.0155557,0,0.0501356,0,0.0171031,0.00424831,0.00453063,0.00988194,0.0120402,0.0120841,0.0294867,0.00644601,0,0,0.0293988,0,0.012949,0.0141346,0.0382545,0.0218784,0.0416631,0.0122113,0.0413563,0.0305742,0.0174892,0.01675,0.018964,0.0176653,0.0126341,0.029078,0.00678676,0.0138588,0.00295874,0.0224752,0.00846265,0.00330639,0.0408424,0.00476475,0,0,0,0
105,0.0370635,0.0374132,0,0,0,0.0499821,0.0175669,0.036883,0.0146506,0,0,0,0,0.0210812,0,0.0194674,0.0100543,0.0426769,0.037717,0.0279734,0.000732361,0,0,0.0310366,0.0370635,0.0108972,0.013575,0.0101248,0.0342112,0.008995,0.0153617,0.0166514,0.0161218,0,0.048309,0,0.0170528,0.00416597,0.00448265,0.011208,0.01209,0.0131535,0.0295558,0.00656235,0,0,0.0292435,0,0.0130591,0.0139381,0.0379701,0.0235386,0.0419519,0.0128532,0.0415345,0.0304178,0.0175968,0.0168921,0.0190377,0.0178415,0.0132791,0.0284974,0.00772985,0.0146553,0.00402135,0.0222882,0.00835288,0.00341834,0.0407693,0.00472622,0,0,0,0
106,0.0371136,0.0373427,0,0,0,0.0496056,0.0174797,0.0369312,0.0143966,0,0,0,0,0.0210081,0,0.0195233,0.00989223,0.0423973,0.0375975,0.0276335,0.00141755,0,0,0.0308998,0.0371272,0.0112696,0.012495,0.00808073,0.0329012,0.00843533,0.0140216,0.015496,0.0164861,0,0.0479802,0,0.0170164,0.00404686,0.00443216,0.0128319,0.0120725,0.0144939,0.0295767,0.00668997,0,0,0.0291654,0,0.0131411,0.0137773,0.037596,0.0253672,0.0422866,0.0134268,0.041782,0.0303363,0.0177847,0.0170445,0.0191698,0.0180145,0.0139803,0.027831,0.00868458,0.0155812,0.00634589,0.0221779,0.00824533,0.003558,0.0407218,0.00478438,0,0,0,0
107,0.0372573,0.0373366,0,0,0,0.0498667,0.0174101,0.0383965,0.0140856,0,0,0,0,0.0209016,0,0.0195501,0.00977499,0.0423763,0.038099,0.0272105,0.00174014,0,0,0.0308958,0.0372132,0.0113237,0.0125098,0.00724355,0.0316505,0.00754614,0.0133247,0.0149964,0.0163246,0,0.0481976,0,0.0169375,0.00402801,0.00437347,0.0147449,0.0119646,0.0159449,0.029566,0.00685336,0,0,0.0290895,0,0.0131662,0.0136319,0.0371692,0.0268933,0.0425857,0.0135715,0.042047,0.0303719,0.0179492,0.0172677,0.0193009,0.0181193,0.0143746,0.0272078,0.00947232,0.0163154,0.00929917,0.0220934,0.00809944,0.00374396,0.040741,0.00489939,0,0,0,0
108,0.0374119,0.037355,0,0,0,0.0494026,0.0173808,0.0389893,0.0137493,0,0,0,0,0.0206967,0,0.0195161,0.00966909,0.0424344,0.0373291,0.0268666,0.00461886,0,0,0.0309547,0.0371947,0.0108813,0.0135785,0.00768249,0.030587,0.00735573,0.0140256,0.0156477,0.0156154,0,0.0476277,0,0.0168137,0.00413165,0.00426105,0.0169374,0.0119711,0.0172448,0.0295377,0.00702776,0,0,0.0290153,0,0.0132637,0.0134717,0.0366187,0.0277228,0.0427753,0.0134919,0.0422517,0.0304782,0.0181189,0.017446,0.0192163,0.0182112,0.0144351,0.0264988,0.00995353,0.0165587,0.0123806,0.0219395,0.00782339,0.00367363,0.0408235,0.00499356,0,0,0,0
