Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,RTIBI,x73
36,0.0130961,0.0136678,0,0,0,0.0876257,0.0198576,0.047259,0.0115517,0,0,0,0,0.0112194,0,0.016553,0.00786607,0.0404406,0.0492099,0.0224702,0.0397606,0,0,0.0230065,0.0150544,0.0168577,0.0400284,0.0285656,0.0370806,0.0208887,0.0345086,0.0209723,0.0117504,0,0.0915672,0,0.00610825,0.00463259,0.00480861,0.0214964,0.0130508,0.0294064,0.00557217,0.00725068,0,0,0.0147316,0,0.0100281,0.0094673,0.0386314,0.0376676,0.030749,0.00718807,0.0122334,0.0191325,0.0132458,0.0115898,0.0134359,0.0133661,0.0172581,0.0364848,0.0222509,0.0341706,0.0128022,0.008578,0.00549045,0.0175975,0.0124248,0,0,0,0.0172381,0
37,0.0127694,0.0133959,0,0,0,0.087563,0.0198013,0.0475757,0.0118584,0,0,0,0,0.0108572,0,0.0166173,0.00773946,0.0407452,0.0494553,0.0224178,0.0396951,0,0,0.0227539,0.015208,0.0166089,0.0397496,0.0285355,0.0370879,0.0208926,0.0344549,0.0210437,0.0116692,0,0.0916333,0,0.00614599,0.00461153,0.00481163,0.0181247,0.0130346,0.0287125,0.00611086,0.00691314,0,0,0.0143665,0,0.0100495,0.00925366,0.0384684,0.0357727,0.0312017,0.0101977,0.0121177,0.0188242,0.0141388,0.0112432,0.0139737,0.0142921,0.0203845,0.0387505,0.0242997,0.028917,0.0124567,0.0086579,0.00555321,0.0174459,0.0123583,0,0,0,0.0199449,0
38,0.0125439,0.0131418,0,0,0,0.0873975,0.0196994,0.0473705,0.0121876,0,0,0,0,0.0103814,0,0.0165591,0.00760512,0.0412563,0.0496757,0.0221225,0.0398137,0,0,0.0224918,0.0152915,0.0163048,0.039477,0.0284601,0.0371085,0.0210039,0.0345885,0.021157,0.0115382,0,0.0916451,0,0.00611798,0.0045946,0.00481304,0.0162659,0.0130201,0.030546,0.00689126,0.00672732,0,0,0.0140263,0,0.0100669,0.00912975,0.0380885,0.0376878,0.0314337,0.0133305,0.0119993,0.01857,0.0150438,0.0114338,0.014303,0.0154196,0.0239914,0.0408372,0.0278313,0.0253288,0.0121669,0.00884753,0.00551359,0.0171727,0.0123085,0,0,0,0.0230401,0
39,0.012195,0.0129533,0,0,0,0.086848,0.0195011,0.046885,0.0125179,0,0,0,0,0.0101829,0,0.0165851,0.00746691,0.0415521,0.0498468,0.0220511,0.0399312,0,0,0.0224413,0.0152104,0.0162088,0.0393189,0.0283657,0.0370439,0.0211474,0.0347886,0.0211465,0.0114257,0,0.0913854,0,0.00632344,0.00458112,0.00480316,0.0153698,0.0130292,0.0305008,0.00709898,0.00634125,0,0,0.0136435,0,0.0100786,0.00900722,0.038228,0.0378322,0.0318836,0.01604,0.0119311,0.0182664,0.0153638,0.0104583,0.0141804,0.0158792,0.0254916,0.0416335,0.0290704,0.0236444,0.0118092,0.00903294,0.00553078,0.0170331,0.0122293,0,0,0,0.0241901,0
40,0.0119615,0.012933,0,0,0,0.0861279,0.0194258,0.0458076,0.0127442,0,0,0,0,0.0101874,0,0.0166026,0.00740242,0.0417936,0.050025,0.0219741,0.040103,0,0,0.022533,0.0152106,0.0162335,0.0392463,0.0282831,0.0368674,0.0212992,0.0350112,0.0211223,0.0112995,0,0.0910545,0,0.00658312,0.0045411,0.00482974,0.0164743,0.0130467,0.0312742,0.00710421,0.00604936,0,0,0.0132986,0,0.0100718,0.00888139,0.0381963,0.039985,0.0321014,0.0169354,0.0119025,0.0181347,0.015249,0.00997671,0.0140338,0.0157387,0.0260305,0.0419707,0.0299011,0.0237611,0.0115888,0.00911055,0.00559369,0.0169891,0.0123555,0,0,0,0.0246828,0
41,0.0117877,0.0131034,0,0,0,0.0851325,0.0194321,0.044995,0.0129417,0,0,0,0,0.0102218,0,0.0166816,0.00737882,0.0418114,0.0500423,0.0219053,0.0403394,0,0,0.0229119,0.0153017,0.0164445,0.0393014,0.0282359,0.0367155,0.0215096,0.0351878,0.0211744,0.0111875,0,0.0905487,0,0.00680128,0.00450434,0.00496697,0.0175763,0.0130951,0.0319682,0.00702769,0.00584103,0,0,0.0131042,0,0.0100657,0.00875796,0.0379125,0.0429669,0.0321454,0.0168142,0.011944,0.0181049,0.0148818,0.00997022,0.0137134,0.015285,0.0265142,0.0420075,0.0310982,0.0242613,0.0114797,0.00915733,0.00565964,0.0171227,0.012635,0,0,0,0.0247848,0
42,0.0117967,0.0134966,0,0,0,0.0839008,0.0194293,0.044606,0.01323,0,0,0,0,0.0101218,0,0.0168566,0.00711771,0.0416072,0.0501073,0.0219147,0.0407013,0,0,0.0237192,0.0154401,0.0168393,0.0396081,0.0282647,0.0365607,0.0218057,0.0353728,0.0212017,0.0110771,0,0.0899016,0,0.00682257,0.00453187,0.00516572,0.0201541,0.0130961,0.0330622,0.00696184,0.00597473,0,0,0.0133237,0,0.0100566,0.00874701,0.0376118,0.0451022,0.0320924,0.0143551,0.0121345,0.0184567,0.0143611,0.0104746,0.0135689,0.014434,0.0257238,0.0418558,0.0308359,0.0265438,0.0116317,0.00937152,0.00552988,0.0175143,0.0130216,0,0,0,0.0241309,0
43,0.0118892,0.0138138,0,0,0,0.0822223,0.0193476,0.0440964,0.0134609,0,0,0,0,0.00973148,0,0.0168123,0.00669216,0.0412695,0.0501358,0.0219381,0.0410575,0,0,0.0243475,0.0155863,0.0171486,0.0398962,0.0283205,0.0363631,0.0220831,0.0354192,0.0210512,0.0109272,0,0.0888615,0,0.0065507,0.00452883,0.00501635,0.0252687,0.013045,0.0352341,0.00700554,0.00602872,0,0,0.0137498,0,0.0100493,0.00886718,0.0375921,0.0460404,0.0318871,0.00941547,0.0121941,0.0189611,0.0137115,0.0114372,0.0139307,0.0133283,0.0232135,0.0413464,0.0284245,0.0313932,0.0118787,0.00965905,0.00555678,0.0178495,0.0132813,0,0,0,0.0224582,0
44,0.0120873,0.0139772,0,0,0,0.0803114,0.0196196,0.0428493,0.0135056,0,0,0,0,0.00925872,0,0.016467,0.00665605,0.040935,0.0501067,0.0219062,0.041398,0,0,0.0247497,0.0160317,0.0175136,0.0401842,0.0283876,0.0362551,0.0223726,0.0353117,0.0209199,0.0107812,0,0.087473,0,0.00611103,0.0044361,0.00499963,0.0293737,0.0130008,0.0370485,0.00695437,0.00630736,0,0,0.0140929,0,0.0100169,0.00900235,0.0377618,0.0462534,0.031659,0.00633532,0.0120358,0.0193103,0.0130379,0.0127248,0.0142173,0.0123756,0.0210765,0.0403127,0.026238,0.0361126,0.0121187,0.00988464,0.00567502,0.018083,0.0135755,0,0,0,0.0205595,0
45,0.0122024,0.0141458,0,0,0,0.0781962,0.0197007,0.0414994,0.013546,0,0,0,0,0.0091859,0,0.0164054,0.00652837,0.0406041,0.050143,0.0218847,0.0416684,0,0,0.0251794,0.0162551,0.0179697,0.0405251,0.0284715,0.0362851,0.0224999,0.0351474,0.020903,0.0106391,0,0.0857697,0,0.0058732,0.00451745,0.00501101,0.0336364,0.0129808,0.0390422,0.00678871,0.00660072,0,0,0.0143913,0,0.0100022,0.00915451,0.0380446,0.0464968,0.0313565,0.00604965,0.0120169,0.0196148,0.0122516,0.0141587,0.014186,0.0113275,0.0189713,0.0389064,0.0240579,0.0411191,0.012263,0.0100694,0.00582434,0.0183181,0.0137845,0,0,0,0.0186816,0
46,0.0120557,0.0142981,0,0,0,0.0757934,0.0194426,0.0404739,0.0136,0,0,0,0,0.00969092,0,0.0166509,0.00637664,0.0403725,0.0502104,0.0218816,0.0416998,0,0,0.0256542,0.0161724,0.018413,0.0406785,0.0285663,0.0363766,0.0226143,0.0350485,0.0208589,0.0105182,0,0.0837082,0,0.00601666,0.00459693,0.00503369,0.0359086,0.0129901,0.0404476,0.00668432,0.00673559,0,0,0.0144128,0,0.0100195,0.00920393,0.0382202,0.0471911,0.0312924,0.00700759,0.0121487,0.0196769,0.011609,0.0153162,0.0138272,0.0104064,0.0175768,0.03785,0.0224747,0.0443441,0.0122138,0.0101545,0.00599527,0.0185229,0.0139331,0,0,0,0.0173503,0
47,0.0119375,0.0142773,0,0,0,0.0728475,0.0193347,0.0394385,0.0134718,0,0,0,0,0.0100976,0,0.0167476,0.00637453,0.0402266,0.0503198,0.0218877,0.0416612,0,0,0.0258996,0.0159851,0.0188316,0.0406415,0.0286939,0.0364125,0.0226995,0.0349573,0.0206192,0.0103607,0,0.0810671,0,0.0060325,0.00462637,0.00508413,0.0365357,0.012995,0.0415925,0.00685514,0.00668026,0,0,0.0143675,0,0.0100529,0.00921477,0.0382675,0.0480554,0.0314364,0.00814359,0.0122515,0.0196568,0.0111075,0.0161644,0.0137634,0.00973565,0.0165959,0.037269,0.0215253,0.04621,0.0121122,0.0101818,0.00611752,0.0186302,0.0140219,0,0,0,0.0166667,0
48,0.0118654,0.0141884,0,0,0,0.0692639,0.0193504,0.0385641,0.0133175,0,0,0,0,0.0102692,0,0.0167225,0.00642147,0.0401298,0.0505904,0.0218322,0.0416476,0,0,0.0260375,0.0157251,0.0192735,0.0405262,0.0288572,0.0363995,0.0227283,0.0342858,0.0201733,0.0101618,0,0.0778653,0,0.00588825,0.00462897,0.00507538,0.0356588,0.0130146,0.0417503,0.00715289,0.00655067,0,0,0.0143304,0,0.0100839,0.00912431,0.038075,0.0482857,0.0315783,0.00987836,0.0123491,0.019609,0.0106078,0.0163785,0.0144112,0.00957442,0.0162035,0.0369452,0.0213696,0.0464754,0.0120283,0.0100579,0.00614892,0.0186675,0.0140529,0,0,0,0.0164675,0
49,0.012068,0.0148767,0,0,0,0.0382267,0.0195578,0.044519,0.016646,0,0,0,0,0.0104171,0,0.0165818,0.00627345,0.0379419,0.0713588,0.0245245,0.0525131,0,0,0.031716,0.0163303,0.0251488,0.0413338,0.040995,0.0503297,0.028408,0.0213563,0.0287528,0.0306614,0,0.0314141,0,0.00537458,0.00466496,0.00513056,0.028381,0.012993,0.0344231,0.00701412,0.00669351,0,0,0.0140004,0,0.0101151,0.00891069,0.0342213,0.0412818,0.0332844,0.00523066,0.0148631,0.0186338,0.0129071,0.0173949,0.0156731,0.0126383,0.0143713,0.0349884,0.0189937,0.0387784,0.0117847,0.00981569,0.0061365,0.019241,0.0159292,0,0,0,0.0155453,0
50,0.0120135,0.0150801,0,0,0,0.0384741,0.0196178,0.0364191,0.0171418,0,0,0,0,0.0107543,0,0.016545,0.00635501,0.0368997,0.0570649,0.0244216,0.0369701,0,0,0.0322987,0.0157204,0.0195981,0.0322379,0.0293457,0.0446962,0.0182848,0.0171462,0.0219416,0.0195848,0,0.0379263,0,0.00552921,0.00461695,0.00509781,0.0255926,0.0130285,0.0319383,0.00699255,0.00662259,0,0,0.0142411,0,0.0100881,0.00887875,0.0339755,0.0395763,0.0328834,0.00468086,0.0159119,0.0187529,0.012941,0.0168203,0.0160497,0.0131085,0.0140304,0.0344188,0.0185391,0.0355838,0.0118606,0.00972391,0.00606062,0.0196283,0.0159372,0,0,0,0.0155089,0
51,0.0121436,0.0149012,0,0,0,0.0362416,0.0198054,0.0326026,0.0174301,0,0,0,0,0.0107123,0,0.0164024,0.00649641,0.0360682,0.0496752,0.0244519,0.0290882,0,0,0.0321152,0.0151372,0.01718,0.0272259,0.02354,0.0421776,0.0143149,0.0157807,0.0194435,0.0143201,0,0.0380009,0,0.00537128,0.00459049,0.00507212,0.0238934,0.0129838,0.03043,0.0069451,0.0065791,0,0,0.0143015,0,0.0100723,0.00887156,0.0331236,0.038757,0.0327562,0.00458594,0.0162271,0.018941,0.0132293,0.016419,0.0161322,0.0138803,0.0139814,0.0341516,0.0181867,0.034241,0.0118917,0.00971418,0.00604654,0.0196583,0.015877,0,0,0,0.0155402,0
52,0.0122443,0.0145061,0,0,0,0.0520741,0.0201611,0.0339479,0.0133887,0,0,0,0,0.0105742,0,0.0161977,0.00676163,0.0383789,0.0516863,0.0220409,0.0406391,0,0,0.0286465,0.0138941,0.0220542,0.0406171,0.0293756,0.0366515,0.0224966,0.0314935,0.0196337,0.0087957,0,0.0631929,0,0.00542987,0.00456876,0.00505164,0.0269084,0.0130677,0.0339801,0.00608802,0.00687601,0,0,0.0152416,0,0.0100425,0.00922058,0.0335691,0.0428681,0.032065,0.00763846,0.0141283,0.0202703,0.0114979,0.0158681,0.0155782,0.0135983,0.0149191,0.0356332,0.0186535,0.0385801,0.0124768,0.00990469,0.00605979,0.0193088,0.0142001,0,0,0,0.0163303,0
53,0.0121372,0.0148562,0,0,0,0.0474756,0.0202585,0.0330981,0.0125906,0,0,0,0,0.0107091,0,0.0162664,0.00680447,0.0379143,0.0513347,0.0219136,0.0397337,0,0,0.0294554,0.0138528,0.0229269,0.0406168,0.0298681,0.0368755,0.0220861,0.0300339,0.019529,0.00837357,0,0.0582661,0,0.00545489,0.00465046,0.00510511,0.027025,0.0131158,0.0333369,0.00563652,0.00703342,0,0,0.0156568,0,0.00998404,0.00948799,0.0326273,0.0418175,0.0321518,0.00727652,0.0148136,0.0205922,0.0118189,0.0163927,0.0154221,0.0137325,0.0134367,0.0350603,0.0164344,0.0387737,0.0126325,0.00997501,0.00600214,0.0198401,0.0143834,0,0,0,0.0158913,0
54,0.0123965,0.0158947,0,0,0,0.0415467,0.0200378,0.0324902,0.0118291,0,0,0,0,0.0114966,0,0.0163977,0.00660531,0.037458,0.051558,0.021873,0.0388331,0,0,0.0312843,0.0135043,0.0239099,0.0407278,0.0304894,0.0373835,0.0216636,0.028411,0.019472,0.00805648,0,0.0528192,0,0.00602668,0.00467314,0.00511433,0.0268317,0.013155,0.0322734,0.00544309,0.00754055,0,0,0.0167547,0,0.00991083,0.00980839,0.0322543,0.0400602,0.032112,0.00705053,0.0165901,0.0216367,0.0117949,0.0170972,0.0151735,0.0133279,0.0114334,0.0342419,0.0141753,0.0380142,0.0132261,0.0101924,0.00602758,0.0209562,0.0147523,0,0,0,0.0151598,0
55,0.0119997,0.0152357,0,0,0,0.0222562,0.0197108,0.0331348,0.0141125,0,0,0,0,0.0114649,0,0.0166527,0.00676781,0.0348112,0.0465166,0.0234469,0.0220079,0,0,0.0309352,0.012775,0.0163382,0.0214946,0.019869,0.0398825,0.0116834,0.0103282,0.0189541,0.0118499,0,0.0166834,0,0.00568757,0.00469127,0.00498489,0.0249112,0.0129946,0.030009,0.0074439,0.00636169,0,0,0.0152983,0,0.0100188,0.00926967,0.031505,0.0375385,0.032577,0.00592503,0.0170187,0.0201686,0.012595,0.0169719,0.0152415,0.0137992,0.0101002,0.0325704,0.0132907,0.036395,0.0119967,0.0100651,0.00606408,0.0204771,0.0153994,0,0,0,0.0142319,0
56,0.0132868,0.0179078,0,0,0,0.028791,0.0202359,0.0319044,0.0100398,0,0,0,0,0.0128024,0,0.0165188,0.0065905,0.0370612,0.0511318,0.0210029,0.037309,0,0,0.0338439,0.0125102,0.025175,0.0395717,0.031095,0.0383777,0.0207174,0.0247335,0.0187058,0.00749039,0,0.038738,0,0.00700661,0.00469981,0.00515655,0.0251948,0.0132595,0.0301192,0.00631306,0.00891449,0,0,0.01897,0,0.00986386,0.0109033,0.032761,0.0355715,0.0320495,0.0079382,0.0194376,0.0239979,0.0111335,0.0172493,0.0151775,0.0127453,0.00841499,0.0328029,0.011279,0.0351147,0.0145322,0.0110041,0.00618132,0.0229939,0.0152837,0,0,0,0.0139832,0
57,0.0137387,0.018629,0,0,0,0.0230704,0.0204121,0.0315917,0.00875993,0,0,0,0,0.0129711,0,0.0163084,0.00646307,0.0370179,0.0500858,0.0203,0.0369485,0,0,0.0341267,0.012229,0.0253619,0.0382891,0.0311424,0.0388271,0.020424,0.0231029,0.0182624,0.00731276,0,0.0306168,0,0.00717026,0.00475817,0.00511152,0.024493,0.0132707,0.0292757,0.00636613,0.00969901,0,0,0.0200145,0,0.00982353,0.0115237,0.0332062,0.0332484,0.0320357,0.00829101,0.0199453,0.0251259,0.0107954,0.016655,0.014979,0.0128499,0.00740888,0.0323543,0.0103495,0.0339241,0.0151324,0.0114099,0.00636314,0.0238066,0.0154581,0,0,0,0.013678,0
58,0.0144723,0.0192554,0,0,0,0.0181362,0.0208992,0.0311966,0.00730122,0,0,0,0,0.0128079,0,0.0159294,0.00641668,0.0368597,0.0489127,0.0195986,0.037266,0,0,0.0341718,0.0122791,0.0255945,0.0372301,0.0313489,0.0393955,0.0205426,0.0220546,0.0179632,0.00740974,0,0.02272,0,0.00707349,0.00488997,0.00514147,0.0239697,0.0132607,0.0285152,0.00597291,0.0107996,0,0,0.0212383,0,0.0097786,0.012203,0.0337026,0.0310723,0.0320423,0.00785726,0.0203422,0.0265242,0.0106935,0.015863,0.0147223,0.0131327,0.00675621,0.0319659,0.00975653,0.033105,0.0160169,0.0118217,0.00656455,0.0246762,0.0158037,0,0,0,0.0135369,0
59,0.0152621,0.0198364,0,0,0,0.0160926,0.0215033,0.0310634,0.00585397,0,0,0,0,0.0129367,0,0.0155638,0.00670798,0.0365805,0.0475004,0.0189082,0.0378229,0,0,0.0340692,0.0124229,0.0259621,0.0364252,0.0317795,0.0401604,0.0205795,0.021154,0.0177366,0.00779201,0,0.0166059,0,0.00713519,0.00493823,0.00538205,0.0233987,0.0132919,0.0278938,0.00526912,0.0120296,0,0,0.0224506,0,0.00973977,0.0128925,0.0340695,0.0293323,0.0320668,0.00702527,0.0207883,0.0278466,0.0108951,0.01518,0.01429,0.0134632,0.00681791,0.0317628,0.00979321,0.0322328,0.0169182,0.0121753,0.00673394,0.025425,0.0162339,0,0,0,0.0134137,0
60,0.0158378,0.0204501,0,0,0,0.0178156,0.0216815,0.0313115,0.00462588,0,0,0,0,0.0138855,0,0.0156538,0.00696847,0.0362231,0.0462944,0.0182172,0.0383737,0,0,0.0338712,0.0125,0.0265465,0.0358556,0.0321091,0.0410943,0.0203873,0.0200072,0.0173034,0.00846442,0,0.0145624,0,0.00769415,0.00510042,0.00552539,0.0231399,0.0133379,0.027613,0.00446621,0.0130844,0,0,0.0234261,0,0.00969776,0.0135907,0.0342245,0.0280839,0.0320424,0.00637281,0.0213884,0.0287977,0.0112422,0.0148151,0.0137827,0.0137414,0.00730812,0.0317495,0.0102241,0.0314846,0.0175993,0.0124646,0.00677293,0.0259449,0.0166494,0,0,0,0.0133845,0
61,0.0126978,0.0166049,0,0,0,0.0366944,0.0203197,0.0271283,0.0122524,0,0,0,0,0.0139337,0,0.0165507,0.00772587,0.0345634,0.0210834,0.0240236,0.0184153,0,0,0.0276761,0.0110875,0.0129303,0.0229154,0.0178861,0.0416479,0.0175945,0.02883,0.0158559,0.0135655,0,0.0400088,0,0.00706728,0.00492138,0.0048952,0.0211905,0.0129921,0.0258685,0.00611988,0.00782594,0,0,0.0166741,0,0.00995824,0.0107432,0.0342672,0.0267939,0.0323281,0.00424428,0.0193714,0.0221111,0.0124388,0.0128361,0.0137393,0.0144081,0.00851875,0.0299225,0.0119448,0.0302738,0.0122738,0.0110556,0.00646714,0.0227248,0.0172385,0,0,0,0.0128863,0
62,0.012879,0.016973,0,0,0,0.0403736,0.0203211,0.0284029,0.0116673,0,0,0,0,0.0148828,0,0.0168403,0.00777616,0.0345243,0.0235046,0.0239791,0.0190531,0,0,0.0266963,0.0107664,0.0141019,0.024614,0.0187605,0.0420317,0.0179831,0.0302765,0.0155196,0.0145959,0,0.0471664,0,0.00764359,0.0050126,0.0050127,0.0213111,0.0129893,0.0260058,0.00603125,0.00780672,0,0,0.0169212,0,0.00987797,0.0107915,0.0341553,0.0259804,0.0323474,0.00437473,0.0196296,0.0222886,0.0122467,0.0131042,0.0134123,0.0141192,0.0088017,0.0301531,0.0121301,0.029913,0.0124578,0.0110308,0.00644578,0.0229565,0.017328,0,0,0,0.0128861,0
63,0.0132837,0.0169672,0,0,0,0.0447756,0.0206628,0.0296462,0.0111498,0,0,0,0,0.0149871,0,0.0165952,0.00791406,0.0344872,0.0274397,0.0240181,0.0196447,0,0,0.0252803,0.0107748,0.014861,0.0260184,0.0190525,0.0419984,0.0182881,0.0313914,0.0150317,0.0159941,0,0.0552154,0,0.00756523,0.00510565,0.00507869,0.0212981,0.0129979,0.0258594,0.00620819,0.00797742,0,0,0.0170232,0,0.00988241,0.0108123,0.0337524,0.0249504,0.0324739,0.00446481,0.0195775,0.0224594,0.0119019,0.0136035,0.0129745,0.0136098,0.0085858,0.0302368,0.011732,0.0295863,0.0126478,0.0109981,0.0063961,0.0223602,0.0174127,0,0,0,0.012782,0
64,0.0135953,0.0165845,0,0,0,0.0494321,0.0212497,0.0310224,0.0107098,0,0,0,0,0.0148504,0,0.0161919,0.00837872,0.0343494,0.0328344,0.0240435,0.0204315,0,0,0.0235392,0.0108521,0.0151962,0.0274023,0.0189392,0.0415293,0.0186309,0.0325092,0.0147638,0.0173972,0,0.0622446,0,0.00734626,0.00533871,0.00519183,0.0209817,0.0130134,0.0253777,0.00651814,0.00811761,0,0,0.0167685,0,0.00991808,0.0107811,0.0332746,0.0237994,0.03263,0.00445587,0.0191533,0.0223581,0.0116448,0.0140307,0.0127839,0.0131197,0.00804451,0.0301541,0.0111538,0.0291241,0.0126102,0.0109841,0.00638449,0.0215719,0.0175356,0,0,0,0.0125738,0
65,0.0136343,0.0163355,0,0,0,0.0530903,0.0213489,0.0324206,0.0103672,0,0,0,0,0.0152324,0,0.0162656,0.00865665,0.0342203,0.0369226,0.0240687,0.0212458,0,0,0.022468,0.0108053,0.0153394,0.0285073,0.018681,0.0409693,0.0189595,0.0335755,0.0148592,0.0184955,0,0.0685936,0,0.00751542,0.00541878,0.00524836,0.0202085,0.0130093,0.0243333,0.0067977,0.00819414,0,0,0.0162818,0,0.00995197,0.0106688,0.0329851,0.0225486,0.0326644,0.00453679,0.019139,0.0221389,0.0115918,0.0143563,0.0126026,0.0128217,0.00737097,0.0299196,0.0104247,0.0281242,0.0122671,0.0110371,0.00637829,0.0211688,0.0177819,0,0,0,0.0123988,0
66,0.0134347,0.0162463,0,0,0,0.0558076,0.0211581,0.0333701,0.0100426,0,0,0,0,0.0160265,0,0.0166817,0.00879216,0.0342283,0.0384198,0.0239757,0.021953,0,0,0.0220497,0.0107311,0.0154346,0.0293493,0.0184237,0.0404081,0.0193482,0.0346607,0.0152607,0.0192493,0,0.0744473,0,0.0079794,0.00526928,0.00522157,0.0192706,0.0130002,0.023441,0.00689576,0.00815724,0,0,0.0156429,0,0.00995222,0.0104798,0.0330686,0.0217864,0.0325327,0.00488144,0.0195372,0.0217027,0.0118135,0.014333,0.0123756,0.0127884,0.00699673,0.0295868,0.00999564,0.0270866,0.0117717,0.0110723,0.00643363,0.020986,0.0181933,0,0,0,0.0123855,0
67,0.013527,0.0160603,0,0,0,0.0581243,0.021428,0.0339159,0.0095972,0,0,0,0,0.0162839,0,0.0166464,0.00899485,0.03443,0.0385791,0.0239112,0.0225556,0,0,0.0219494,0.0109916,0.0154857,0.0300978,0.0182876,0.0398833,0.0198333,0.0357538,0.0158146,0.0198013,0,0.078847,0,0.0080908,0.00530342,0.00525611,0.0182673,0.0129758,0.0227223,0.00709028,0.00827515,0,0,0.0152019,0,0.00991885,0.0103934,0.0332539,0.0213151,0.0323204,0.00568604,0.0200545,0.0214231,0.0122198,0.0141114,0.0122006,0.0130033,0.00693225,0.0292622,0.00980694,0.0261512,0.0115211,0.0111109,0.00657879,0.0206781,0.0185844,0,0,0,0.0125954,0
68,0.0136642,0.0160857,0,0,0,0.0603461,0.0213395,0.0347416,0.00920167,0,0,0,0,0.0164807,0,0.0165108,0.00887334,0.0346884,0.0386386,0.0237949,0.0229622,0,0,0.022314,0.0113407,0.0153647,0.03066,0.0181953,0.0393329,0.0202615,0.0365586,0.0161121,0.0202442,0,0.0823021,0,0.00810857,0.00527452,0.00522037,0.0172396,0.0129573,0.021984,0.00763257,0.00850262,0,0,0.0149482,0,0.00991956,0.0103363,0.033529,0.0208159,0.0321085,0.00669218,0.0209942,0.0213256,0.012619,0.0138667,0.0120146,0.0134611,0.00706363,0.0291122,0.00972599,0.0252044,0.0114556,0.0110657,0.00658303,0.0206763,0.0189239,0,0,0,0.0127497,0
69,0.0139171,0.0161102,0,0,0,0.0623323,0.0215092,0.0358244,0.00883609,0,0,0,0,0.0165353,0,0.0163236,0.00900392,0.0349119,0.0391932,0.0235147,0.0233215,0,0,0.0228235,0.0117045,0.0152702,0.0311443,0.0182942,0.0387546,0.0206472,0.0371121,0.0160797,0.0206267,0,0.0855083,0,0.00810769,0.00540759,0.00532236,0.0164994,0.0129544,0.0213728,0.00816729,0.00881888,0,0,0.0148246,0,0.00994211,0.0102688,0.0338799,0.0201071,0.0318946,0.00784589,0.0219722,0.0213597,0.0130062,0.0136613,0.0119616,0.0138637,0.00730756,0.0289224,0.00981059,0.0244022,0.0115113,0.0108902,0.00649016,0.020675,0.0190114,0,0,0,0.0124024,0
70,0.0139574,0.0161485,0,0,0,0.063995,0.0213184,0.0366749,0.00819763,0,0,0,0,0.0170291,0,0.0164915,0.00909769,0.0350343,0.0400105,0.0233239,0.0236862,0,0,0.0233714,0.0120448,0.0153981,0.0315631,0.0183194,0.0382155,0.0208797,0.0374165,0.01591,0.020986,0,0.0882996,0,0.00833206,0.00526611,0.00544156,0.016492,0.0129206,0.0212,0.00864473,0.00898343,0,0,0.0145331,0,0.00993519,0.0101031,0.0340881,0.0194725,0.0316317,0.00906934,0.0230059,0.021262,0.0133109,0.0136942,0.0119252,0.0140869,0.00753883,0.0286117,0.0100327,0.0241632,0.0113645,0.0106886,0.00644892,0.0207337,0.0188019,0,0,0,0.0123309,0
71,0.0140952,0.016189,0,0,0,0.0653845,0.0214824,0.037168,0.00738746,0,0,0,0,0.0174201,0,0.0166145,0.00920171,0.034883,0.0409441,0.0231229,0.024085,0,0,0.0238288,0.0123199,0.015372,0.0319158,0.0182784,0.0376696,0.0209878,0.0375808,0.0158173,0.0212449,0,0.0904584,0,0.00853214,0.00518681,0.00559826,0.0163795,0.0129234,0.0209568,0.00910876,0.00908338,0,0,0.0143826,0,0.00991453,0.0100243,0.0341711,0.0188598,0.0313791,0.0102997,0.0239887,0.0212691,0.0134975,0.0138249,0.012044,0.0143305,0.0077973,0.0283632,0.0102866,0.0237564,0.0113238,0.0105698,0.00643614,0.0208012,0.0184575,0,0,0,0.0123229,0
72,0.0142844,0.0162151,0,0,0,0.0662091,0.0215131,0.037382,0.00658363,0,0,0,0,0.0176488,0,0.0165875,0.00916974,0.0346216,0.0413618,0.0229139,0.0242031,0,0,0.0241473,0.0126505,0.0151241,0.0319665,0.0180887,0.0370982,0.0209105,0.0374869,0.0157457,0.0213405,0,0.0913493,0,0.00860019,0.00520945,0.00571091,0.0164303,0.0129106,0.0207729,0.00949467,0.009196,0,0,0.014317,0,0.00991433,0.00994828,0.0341312,0.0180701,0.0310975,0.0111859,0.0248133,0.0213583,0.0136807,0.0139967,0.0123167,0.0145811,0.00795478,0.0281712,0.0103533,0.0233954,0.0113696,0.0104314,0.00641491,0.0208431,0.0180736,0,0,0,0.0122282,0
