Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,LBR
109,0.0228227,0.0225799,0,0,0,0.0155031,0.0198754,0.0216172,0.0130595,0,0,0,0.00794563,0,0.0165734,0.00402686,0.034305,0.0195281,0.0221373,0.0108459,0,0,0.0257221,0.0238088,0.00862087,0.00907729,0.0147055,0.0374688,0.0112571,0.0149686,0.0146348,0.0114656,0,0.00550309,0,0.00802051,0.00438951,0.00442351,0.0120866,0.0145613,0.0204394,0.0083964,0.006812,0,0,0.0176131,0,0.0105098,0.0129914,0.032679,0.0344961,0.0357104,0.0130146,0.0137949,0.0128411,0.0079767,0.0148426,0.00612897,0.0107571,0.0150074,0.0314941,0.016028,0,0.0278344,0.00856674,0.0144019,0.00938568,0.0194305,0.00573623,0,0,0,0,0
110,0.0231049,0.0239686,0,0,0,0.0169755,0.0201945,0.0222842,0.0109373,0,0,0,0.00902794,0,0.0165253,0.00442115,0.0330719,0.0191531,0.021649,0.00969908,0,0,0.0255929,0.0244361,0.00823886,0.00960204,0.0150438,0.037439,0.0107721,0.0156002,0.0145694,0.0126636,0,0.00861014,0,0.00814829,0.00446303,0.00453542,0.0273718,0.0146326,0.0284361,0.00552451,0.00604996,0,0,0.0200006,0,0.0104668,0.0139977,0.0332459,0.0298903,0.0319017,0.0114862,0.0154334,0.0152712,0.0084793,0.0178154,0.0150503,0.0116876,0.00749366,0.0300166,0.0123178,0.0105637,0.0353174,0.010694,0.0150271,0.00958617,0.0207243,0.00525601,0,0,0,0,0
111,0.0232983,0.0246019,0,0,0,0.0193683,0.0202736,0.0231068,0.00982103,0,0,0,0.00945369,0,0.0164906,0.0046981,0.0331253,0.0191291,0.0210439,0.00892538,0,0,0.0252585,0.0249445,0.00866664,0.0108073,0.0156066,0.0381486,0.0103639,0.0161814,0.0145438,0.0131731,0,0.0134972,0,0.00844593,0.00432766,0.0046135,0.0310513,0.0146828,0.0320019,0.00562277,0.00610791,0,0,0.0209615,0,0.0104129,0.0144636,0.0338632,0,0.0317324,0.0115666,0.0158007,0.0161729,0.00938023,0.0165542,0.0156381,0.0131977,0.00938879,0.0294498,0.0138601,0.0131447,0.0381847,0.0115451,0.0152216,0.00961094,0.0213392,0.00538073,0,0,0,0,0
112,0.0236024,0.0252147,0,0,0,0.0221584,0.0201941,0.0239326,0.00899907,0,0,0,0.0103214,0,0.0166402,0.00511549,0.0330639,0.0197651,0.0205898,0.00848417,0,0,0.0253037,0.0253729,0.00972452,0.0119043,0.0162494,0.0392474,0.0100315,0.0167577,0.0145192,0.013798,0,0.0187579,0,0.00866137,0.00428912,0.00467673,0.0279358,0.0147448,0.0287105,0.00485101,0.00620697,0,0,0.0220585,0,0.0103201,0.0148651,0.0343822,0.0267054,0.0317376,0.0102658,0.0164974,0.0171223,0.00909296,0.0165273,0.0152081,0.012733,0.00806973,0.0296043,0.0121363,0.0110829,0.0350279,0.0125438,0.0154165,0.00967905,0.0220097,0.00551286,0,0,0,0,0
113,0.0241739,0.0258514,0,0,0,0.0259207,0.0202791,0.0250823,0.00824978,0,0,0,0.0109904,0,0.0167962,0.00542441,0.0330437,0.0216851,0.0203232,0.00791802,0,0,0.0248464,0.0259109,0.0107493,0.0127314,0.016438,0.0400544,0.00953828,0.0171626,0.0142753,0.0148107,0,0.0256297,0,0.00887395,0.00433865,0.00483647,0.0281178,0.0147544,0.028824,0.00438884,0.006343,0,0,0.0230775,0,0.010304,0.0153764,0.0344339,0.0256318,0.0318409,0.00973018,0.0169591,0.018045,0.00924379,0.0164648,0.0146713,0.0130556,0.00792426,0.0297097,0.0120548,0.0111026,0.034825,0.0134616,0.0156144,0.00977381,0.0226122,0.0056019,0,0,0,0,0
114,0.0246093,0.0261887,0,0,0,0.0308346,0.0205973,0.0264229,0.00752502,0,0,0,0.0110942,0,0.0168219,0.00545527,0.0330305,0.0250667,0.0202829,0.0072429,0,0,0.0237757,0.0263356,0.0114789,0.0132642,0.0163071,0.040417,0.00906029,0.017406,0.0138624,0.0161492,0,0.0341327,0,0.00904154,0.00441513,0.00508596,0.0280538,0.014732,0.028744,0.00440195,0.00639737,0,0,0.0236399,0,0.0103203,0.0157559,0.0340292,0.024623,0.0320635,0.00929358,0.0169901,0.0185942,0.00929141,0.0167806,0.014192,0.0129189,0.00752137,0.0297771,0.0118576,0.010787,0.0344419,0.0139485,0.0156772,0.00977379,0.0227204,0.00558053,0,0,0,0,0
115,0.0247663,0.0262485,0,0,0,0.0362129,0.0210186,0.0280567,0.00713011,0,0,0,0.0107469,0,0.0165012,0.00532866,0.0329287,0.0290202,0.0201957,0.00616135,0,0,0.0224846,0.0266116,0.0116508,0.0136114,0.0159152,0.0402542,0.00884136,0.0178593,0.0135209,0.017516,0,0.0422447,0,0.00910803,0.00461829,0.00507685,0.0274927,0.0146911,0.0282771,0.00475706,0.0062218,0,0,0.023889,0,0.010326,0.0157548,0.0333226,0.0233153,0.0323318,0.00875109,0.0167885,0.0187938,0.00941013,0.0171972,0.0139312,0.0123796,0.0067936,0.0296887,0.0115843,0.0101938,0.0336171,0.0141507,0.015691,0.00980097,0.0225104,0.00530999,0,0,0,0,0
116,0.0247106,0.0261733,0,0,0,0.0408661,0.0210287,0.0297362,0.00700019,0,0,0,0.0107656,0,0.0164062,0.00538286,0.032816,0.031585,0.0200758,0.00471276,0,0,0.0213622,0.0269718,0.0113851,0.0138653,0.0154022,0.0397941,0.0090158,0.0187297,0.0136104,0.0186484,0,0.0496439,0,0.00926364,0.00465891,0.00488853,0.0263822,0.014646,0.0273643,0.00518797,0.00593773,0,0,0.023688,0,0.0103201,0.0156713,0.0326402,0.0218131,0.0325203,0.00782509,0.0167109,0.0186801,0.00933544,0.0175776,0.0135278,0.0116902,0.00582011,0.0294896,0.0114394,0.00945041,0.0324086,0.0139884,0.0156865,0.00980437,0.0224222,0.00496677,0,0,0,0,0
117,0.0244495,0.0260466,0,0,0,0.0446475,0.0205712,0.0311243,0.00712474,0,0,0,0.0113969,0,0.0166743,0.005586,0.0327664,0.0323256,0.0199278,0.00316757,0,0,0.0207901,0.0273827,0.0110627,0.0140506,0.014642,0.0393566,0.00947019,0.0198616,0.0141223,0.0194679,0,0.0551145,0,0.00946243,0.00449107,0.00470619,0.0249449,0.0146169,0.0261861,0.00555989,0.00558905,0,0,0.0231381,0,0.0103526,0.0155149,0.0323142,0.0204276,0.0325306,0.00675457,0.0170945,0.0183616,0.0094131,0.0176921,0.013105,0.0113323,0.00495096,0.0292284,0.0114288,0.00885574,0.0310007,0.0135585,0.0156926,0.00974099,0.0225938,0.00466856,0,0,0,0,0
118,0.0241344,0.0258746,0,0,0,0.047834,0.0204436,0.0323873,0.00747587,0,0,0,0.0117304,0,0.0167778,0.00572052,0.0328267,0.0325149,0.0198143,0.00200374,0,0,0.0207321,0.0276099,0.0108547,0.0141938,0.0142226,0.0390388,0.0100188,0.0210494,0.0147781,0.0200429,0,0.0600876,0,0.00957991,0.00450502,0.00472818,0.0233519,0.0145397,0.0248311,0.00583355,0.00513234,0,0,0.0224815,0,0.0103388,0.0152841,0.0322543,0.019274,0.0324506,0.0055608,0.0178808,0.0180091,0.00980343,0.0175182,0.0127271,0.0114001,0.00437086,0.0289541,0.0113985,0.00842842,0.029451,0.0131368,0.0156731,0.0096247,0.0227789,0.00445147,0,0,0,0,0
119,0.0238927,0.0257473,0,0,0,0.0509415,0.0205947,0.0338592,0.00709725,0,0,0,0.0118557,0,0.0167925,0.00587566,0.0329508,0.0329517,0.0197056,0.00149322,0,0,0.0210426,0.0279309,0.0106691,0.0143222,0.0137313,0.0387897,0.0104074,0.021976,0.0150826,0.0205088,0,0.0648213,0,0.00981189,0.0044748,0.00482103,0.0221636,0.0144619,0.0238152,0.00612456,0.00475367,0,0,0.0219074,0,0.0103079,0.0151812,0.0322931,0.0183784,0.0323254,0.0046496,0.0189718,0.0176623,0.0103172,0.0172337,0.0123262,0.0117159,0.00418123,0.0286625,0.0113176,0.00820533,0.0282297,0.012733,0.0155512,0.00957667,0.0231919,0.00437606,0,0,0,0,0
120,0.0236818,0.0256658,0,0,0,0.0541151,0.0211029,0.0355914,0.00663477,0,0,0,0.0118897,0,0.0167593,0.0060189,0.0329903,0.0338399,0.019286,0.00176753,0,0,0.0216566,0.0283122,0.0105396,0.0144857,0.0135017,0.0385186,0.010671,0.0227667,0.0151667,0.020966,0,0.0687295,0,0.0101078,0.00465166,0.00495178,0.021436,0.0144469,0.0231482,0.00667078,0.00449164,0,0,0.0215202,0,0.0102883,0.015333,0.0324925,0.0176728,0.032114,0.00429553,0.020275,0.0173673,0.0107634,0.0168834,0.0118869,0.0117728,0.00426675,0.0283335,0.0111389,0.00815773,0.0273931,0.0124669,0.015422,0.00948072,0.0236517,0.00436598,0,0,0,0,0
121,0.0234285,0.025662,0,0,0,0.0569189,0.0210751,0.0370471,0.00607485,0,0,0,0.0122344,0,0.0167934,0.00610251,0.0329474,0.0347787,0.0189641,0.00233699,0,0,0.0225597,0.0285629,0.010328,0.0145712,0.0134719,0.0381453,0.0109247,0.023421,0.0151815,0.0213967,0,0.0725215,0,0.0102216,0.00464658,0.00490931,0.0209906,0.0144418,0.0227475,0.00750749,0.00445457,0,0,0.0213634,0,0.0102883,0.0153415,0.0326749,0.0172571,0.0318247,0.0044687,0.0217544,0.0172603,0.0111703,0.0167617,0.0113717,0.0117581,0.00454372,0.0279461,0.011203,0.00829749,0.0269258,0.0123711,0.015321,0.00945301,0.0241554,0.00451665,0,0,0,0,0
122,0.023165,0.025706,0,0,0,0.0590579,0.0210237,0.0381023,0.00541556,0,0,0,0.0123961,0,0.0168715,0.00623777,0.032908,0.0355734,0.0188533,0.00280542,0,0,0.0235099,0.0288036,0.00999226,0.0145326,0.0134833,0.0376926,0.011145,0.02393,0.0151464,0.021686,0,0.0757843,0,0.0104388,0.00452876,0.00493391,0.020423,0.0144138,0.0221755,0.00832816,0.00442573,0,0,0.0212092,0,0.0102981,0.0150475,0.0326282,0.0165749,0.0316299,0.00517695,0.0231396,0.0171833,0.0115256,0.0168191,0.0110172,0.0117888,0.00487211,0.0276308,0.0113696,0.00838368,0.0262179,0.012309,0.0152486,0.00940107,0.0246025,0.00473774,0,0,0,0,0
123,0.0229996,0.025759,0,0,0,0.0605623,0.0212927,0.038722,0.00474989,0,0,0,0.0120642,0,0.0166208,0.00620746,0.0327212,0.0360264,0.0185428,0.00327904,0,0,0.0242341,0.0290388,0.00958501,0.0144362,0.0131554,0.0371594,0.0112472,0.024227,0.0150474,0.021849,0,0.078313,0,0.010623,0.00466762,0.00495009,0.0197224,0.0143613,0.0213755,0.00903251,0.00449177,0,0,0.020999,0,0.0103139,0.01487,0.032585,0.0153672,0.0315048,0.00618587,0.0242484,0.0171129,0.0116453,0.0169173,0.0107717,0.0118406,0.00511896,0.0273946,0.0110242,0.00828553,0.0252674,0.0123261,0.0151208,0.00930061,0.0249676,0.00492486,0,0,0,0,0
124,0.0228233,0.0258144,0,0,0,0.0613601,0.0212608,0.0389891,0.00406607,0,0,0,0.0122018,0,0.0166136,0.00626588,0.0324402,0.0361661,0.0180634,0.00351598,0,0,0.0247755,0.0292753,0.0091919,0.0142295,0.012746,0.0365599,0.0111561,0.024244,0.0148584,0.0219184,0,0.0798012,0,0.0108929,0.00469274,0.00496643,0.019199,0.014316,0.0205876,0.0096473,0.00450334,0,0,0.0206568,0,0.0103224,0.0146637,0.0326573,0.0137849,0.0312809,0.00713546,0.0252524,0.0169521,0.0117205,0.0169385,0.0106811,0.0119028,0.00518291,0.0271609,0.0107277,0.00805514,0.0243108,0.0122444,0.0148706,0.00916308,0.0252809,0.0051304,0,0,0,0,0
125,0.0226986,0.0259041,0,0,0,0.0614967,0.020821,0.0390215,0.00331883,0,0,0,0.012758,0,0.0169449,0.00635741,0.0323073,0.0361076,0.0178247,0.0037018,0,0,0.0250254,0.0295859,0.0087795,0.0138499,0.0126607,0.0358736,0.0108489,0.0239092,0.0145757,0.0218919,0,0.0797055,0,0.0111607,0.00449683,0.00495297,0.0194598,0.0142598,0.0204229,0.010324,0.00439795,0,0,0.0203656,0,0.0103351,0.0144509,0.0327422,0.0128701,0.0308912,0.00787759,0.0260674,0.0167869,0.0116973,0.0169906,0.0106592,0.0119015,0.0052758,0.0266612,0.0109467,0.0081019,0.0240106,0.0121734,0.0146708,0.00905699,0.0255991,0.00527326,0,0,0,0,0
126,0.0226687,0.0259532,0,0,0,0.0610188,0.0206297,0.0388978,0.00266809,0,0,0,0.0130711,0,0.0171445,0.00648024,0.0323536,0.0359542,0.017831,0.00393527,0,0,0.0248832,0.0299312,0.00845867,0.0132512,0.0126124,0.035233,0.0104014,0.023268,0.0143226,0.0218286,0,0.0792717,0,0.011382,0.00448567,0.00498355,0.0194297,0.0141905,0.0198938,0.0110233,0.0043131,0,0,0.0199241,0,0.0103445,0.0141434,0.032867,0.0116516,0.0305736,0.00866123,0.0266029,0.0166039,0.0117891,0.0170193,0.0106795,0.0120218,0.00546527,0.0262585,0.0111078,0.00808179,0.0235045,0.0119805,0.0144501,0.00896253,0.0257868,0.00533301,0,0,0,0,0
127,0.0225536,0.0258643,0,0,0,0.0603382,0.0207215,0.0386831,0.00239359,0,0,0,0.0130635,0,0.0171575,0.00654221,0.0324097,0.0358432,0.0179112,0.00437974,0,0,0.0245032,0.0299888,0.00815173,0.0125126,0.0123375,0.0346811,0.00990143,0.0224763,0.0140371,0.0217343,0,0.0787149,0,0.0114036,0.00460157,0.0049672,0.0191086,0.0141202,0.0190252,0.0117072,0.00431609,0,0,0.0194025,0,0.0103401,0.0137796,0.0330345,0.010213,0.0303324,0.00958563,0.0269999,0.0164221,0.0120296,0.0170191,0.0107105,0.0122797,0.00578655,0.0259715,0.0111162,0.00799833,0.0227957,0.011764,0.014182,0.00885267,0.0258562,0.00541823,0,0,0,0,0
128,0.0224871,0.0258446,0,0,0,0.0595155,0.0209084,0.0384896,0.00267941,0,0,0,0.0129889,0,0.0170958,0.00659741,0.0325144,0.0358001,0.0180063,0.00507473,0,0,0.0241008,0.0300169,0.00782158,0.0116354,0.0120974,0.0341468,0.00939264,0.0216058,0.0136823,0.0215523,0,0.077143,0,0.0113837,0.00473756,0.00492818,0.0188039,0.0140646,0.018149,0.012442,0.00432852,0,0,0.019051,0,0.0103119,0.0135136,0.033232,0.00960823,0.0300573,0.0105227,0.0275126,0.0164232,0.0122817,0.0169557,0.0109131,0.0125513,0.00618336,0.0257095,0.0110512,0.00797328,0.022169,0.011738,0.0139286,0.00873038,0.0258928,0.00545644,0,0,0,0,0
129,0.0223835,0.0258456,0,0,0,0.0585977,0.0206261,0.0381613,0.00328569,0,0,0,0.0131665,0,0.0171349,0.00669875,0.032656,0.035687,0.0179078,0.00590419,0,0,0.0238166,0.0300985,0.00755891,0.0107829,0.0119753,0.0335865,0.0088267,0.0206691,0.0132451,0.0212739,0,0.0750269,0,0.0113793,0.00464337,0.00495558,0.0189533,0.014041,0.0176593,0.0131349,0.00425926,0,0,0.0188433,0,0.010317,0.0132944,0.0335544,0.00931925,0.029662,0.0112671,0.0280294,0.0165344,0.0124343,0.0168489,0.0112155,0.0127926,0.00647534,0.025469,0.0110065,0.00826509,0.0220213,0.011728,0.0136952,0.00863513,0.0259213,0.00541578,0,0,0,0,0
130,0.0223761,0.0259287,0,0,0,0.0575876,0.0203495,0.0377004,0.00404086,0,0,0,0.0133598,0,0.0171365,0.00678087,0.0329421,0.0355502,0.0178681,0.00677225,0,0,0.0237148,0.0302252,0.00740975,0.0100432,0.012049,0.0330546,0.00827741,0.0196787,0.0128598,0.0209226,0,0.0732718,0,0.0114035,0.00457921,0.00498939,0.0192222,0.0140137,0.017297,0.0138235,0.00429401,0,0,0.0187469,0,0.0103141,0.0130995,0.0339206,0.00918279,0.0292142,0.0120557,0.0285828,0.0167815,0.0126131,0.0167048,0.011417,0.0130995,0.00670904,0.0252238,0.0109283,0.00830121,0.0220614,0.0117881,0.0134947,0.00863017,0.0261535,0.00538984,0,0,0,0,0
131,0.0223774,0.0260309,0,0,0,0.0565711,0.020422,0.0370399,0.00484065,0,0,0,0.0133793,0,0.0171175,0.00678545,0.0332346,0.0352761,0.0177449,0.00753184,0,0,0.023776,0.0302012,0.00741116,0.00965642,0.0122546,0.0325225,0.00764422,0.0186541,0.0124401,0.020475,0,0.0718091,0,0.0113065,0.00457101,0.00498922,0.0193896,0.0139791,0.0170117,0.0144851,0.00426107,0,0,0.0188353,0,0.010266,0.0130102,0.0343676,0.00931619,0.0288348,0.0130278,0.029193,0.0171686,0.0128825,0.0165398,0.0115989,0.013473,0.00691474,0.0249618,0.010832,0.00799508,0.0220699,0.0120625,0.0133949,0.00861339,0.0262452,0.0054363,0,0,0,0,0
132,0.0224204,0.0261458,0,0,0,0.055464,0.0205267,0.0362751,0.00564065,0,0,0,0.0134474,0,0.0170908,0.00678907,0.0334781,0.0347655,0.0177079,0.00820309,0,0,0.0239458,0.0301517,0.0076853,0.00959674,0.0123213,0.031966,0.00693149,0.0174889,0.0119874,0.019953,0,0.0703328,0,0.0112238,0.00458135,0.00501116,0.0194067,0.0140118,0.0165348,0.0151278,0.00430292,0,0,0.0190698,0,0.0102453,0.0130222,0.0347945,0.00891427,0.0284977,0.0141659,0.0298754,0.0176339,0.0131955,0.0164117,0.0118087,0.0138728,0.00716008,0.0246914,0.0107436,0.0079139,0.0220035,0.0123682,0.0132449,0.0085781,0.0263736,0.00560077,0,0,0,0,0
133,0.0225057,0.0263351,0,0,0,0.0541431,0.0205642,0.0352349,0.00639695,0,0,0,0.013768,0,0.0171239,0.00683956,0.0335945,0.0338394,0.0175063,0.00866753,0,0,0.0243505,0.0301457,0.00828936,0.0100141,0.0125242,0.0314019,0.00611676,0.0161736,0.011457,0.0193304,0,0.0687944,0,0.01117,0.00456102,0.00507399,0.0193538,0.0140798,0.0158714,0.0157845,0.00451475,0,0,0.019443,0,0.0102367,0.0132364,0.0352598,0.0081112,0.0281585,0.0153286,0.0307972,0.0181462,0.0135212,0.0162632,0.0120089,0.0143162,0.00756736,0.0243472,0.0105884,0.00799596,0.0219169,0.0126678,0.0130854,0.00855082,0.026577,0.0058522,0,0,0,0,0
134,0.0225366,0.0264158,0,0,0,0.052403,0.0205326,0.0336293,0.00703394,0,0,0,0.0140497,0,0.0172242,0.00693432,0.0337509,0.0325178,0.0174376,0.00899794,0,0,0.0246102,0.0301367,0.00902512,0.0106954,0.0127456,0.0308046,0.00520117,0.0146455,0.0109082,0.0185775,0,0.0670763,0,0.0112135,0.00451219,0.00514646,0.0194976,0.0141176,0.0154096,0.0163204,0.00472844,0,0,0.0196462,0,0.0102394,0.013588,0.0356746,0.0075546,0.0278302,0.0163747,0.0315867,0.0184902,0.0137669,0.0162089,0.0119874,0.0147135,0.00820764,0.0239478,0.0105333,0.00831098,0.0220296,0.0128438,0.0129987,0.008548,0.0265428,0.00606413,0,0,0,0,0
135,0.0225609,0.0264456,0,0,0,0.0501561,0.0203889,0.031555,0.00764616,0,0,0,0.0138616,0,0.0170972,0.00691897,0.0339962,0.0310399,0.0175298,0.00921883,0,0,0.0248336,0.0300759,0.00975468,0.0115066,0.0128734,0.0302325,0.00422513,0.0129829,0.0105106,0.0177307,0,0.0648879,0,0.0111598,0.00448852,0.00514462,0.0197657,0.0141248,0.0151078,0.0168806,0.00488257,0,0,0.0197465,0,0.0102266,0.0136487,0.0360205,0.0071466,0.0274991,0.0172082,0.0321598,0.0187674,0.0140177,0.0161502,0.0120654,0.0150891,0.0087196,0.0235722,0.0102961,0.00857352,0.0222304,0.0129991,0.013024,0.00852612,0.0263625,0.00619236,0,0,0,0,0
136,0.0226309,0.0265012,0,0,0,0.0478,0.020579,0.0294099,0.00811555,0,0,0,0.013666,0,0.0170123,0.00690178,0.0342141,0.0296048,0.0174747,0.00909767,0,0,0.0250852,0.029955,0.0103547,0.0123258,0.0127487,0.029704,0.00311807,0.0115445,0.0102597,0.0168919,0,0.0624438,0,0.0111524,0.00450027,0.00513017,0.0201636,0.0141233,0.0149596,0.0174566,0.00505616,0,0,0.0198991,0,0.0102027,0.013461,0.0363972,0.00669692,0.027199,0.017909,0.0327429,0.0190273,0.0142695,0.0160185,0.0122495,0.0154116,0.00891139,0.0232427,0.0101777,0.00876872,0.0224799,0.0132376,0.0131551,0.00850536,0.0261859,0.00625903,0,0,0,0,0
137,0.0227379,0.0265958,0,0,0,0.0455067,0.0208061,0.0275777,0.00846083,0,0,0,0.0136408,0,0.0170223,0.00690691,0.0343879,0.0284083,0.0173144,0.0085803,0,0,0.0254072,0.0297494,0.0107773,0.0128813,0.0122685,0.0292831,0.00207585,0.0105347,0.0101056,0.0161603,0,0.0597924,0,0.0111656,0.0045142,0.00509823,0.0205151,0.0141226,0.0148859,0.0179922,0.00515215,0,0,0.0200715,0,0.0101827,0.0134101,0.0368242,0.00643446,0.026896,0.0186236,0.0334002,0.0192875,0.0144414,0.0158773,0.0124144,0.015716,0.00906812,0.0229516,0.0101451,0.00889485,0.0227945,0.0135292,0.0132905,0.00848436,0.0260802,0.0063019,0,0,0,0,0
138,0.0228295,0.0266013,0,0,0,0.043157,0.0208125,0.0265439,0.00881692,0,0,0,0.0136027,0,0.0169814,0.00692348,0.0346364,0.0277261,0.0174145,0.00781649,0,0,0.0257237,0.0295556,0.0109798,0.0130698,0.0113974,0.0290415,0.00135381,0.00988352,0.00999465,0.0156296,0,0.056795,0,0.0112148,0.00450468,0.00508695,0.0206864,0.0141303,0.0149083,0.0184093,0.00522037,0,0,0.0201724,0,0.0101739,0.0135148,0.0371312,0.00672524,0.0265888,0.0192626,0.0340933,0.0194749,0.014583,0.0157916,0.0125463,0.0160804,0.00914349,0.022692,0.0100647,0.00887674,0.0231127,0.0137184,0.0133712,0.00854485,0.0259392,0.0063356,0,0,0,0,0
139,0.0228541,0.0264674,0,0,0,0.0406805,0.020536,0.0263157,0.0091562,0,0,0,0.0135645,0,0.016904,0.00684763,0.0349647,0.0279957,0.0177959,0.00679746,0,0,0.0260264,0.0293487,0.0109103,0.0129796,0.0102275,0.0290176,0.00106659,0.00946175,0.0100807,0.015368,0,0.053355,0,0.0111491,0.00442324,0.00502163,0.0208222,0.0141974,0.0150511,0.0187518,0.00535962,0,0,0.0202106,0,0.0101987,0.013648,0.0373117,0.00723413,0.0262862,0.0198008,0.0348043,0.0195854,0.0147812,0.0156784,0.0125293,0.0164508,0.00922718,0.0224509,0.0098372,0.0085823,0.0233734,0.0137893,0.0133351,0.00867166,0.0256897,0.00636475,0,0,0,0,0
140,0.0228423,0.0263139,0,0,0,0.0381482,0.020091,0.0266324,0.00932314,0,0,0,0.0136804,0,0.0170077,0.00681539,0.035307,0.0288547,0.018223,0.00536674,0,0,0.0263175,0.0291043,0.0105263,0.0124246,0.00887652,0.0291991,0.00112322,0.00941427,0.0101811,0.0153096,0,0.0495,0,0.0111288,0.00436425,0.00500926,0.0210845,0.0142919,0.015366,0.0190368,0.00541075,0,0,0.020244,0,0.010209,0.0135226,0.0375139,0.00744564,0.026026,0.0201207,0.0353802,0.0196065,0.0149245,0.0155241,0.012227,0.0167223,0.00945314,0.0222518,0.00956867,0.0082426,0.0236208,0.0137908,0.013268,0.00871521,0.0254677,0.00633924,0,0,0,0,0
141,0.0227825,0.0260465,0,0,0,0.0355209,0.0199821,0.0269478,0.00934991,0,0,0,0.0135294,0,0.017168,0.00678301,0.0356953,0.0294279,0.0189138,0.00367992,0,0,0.0263448,0.0287864,0.00982424,0.0111686,0.00728521,0.0294999,0.00140459,0.00965884,0.0101572,0.0152537,0,0.0448541,0,0.0110934,0.00434241,0.00498187,0.0213887,0.0143148,0.0156565,0.0191597,0.00538267,0,0,0.020081,0,0.0102197,0.013361,0.0377791,0.00792217,0.0259237,0.0202644,0.0355817,0.0194545,0.0148659,0.0154675,0.0120082,0.0167861,0.00976782,0.0221888,0.0096667,0.00799141,0.0238726,0.013588,0.0132988,0.00873574,0.0251254,0.00620124,0,0,0,0,0
142,0.0226205,0.0255672,0,0,0,0.033115,0.0198784,0.0268503,0.00904399,0,0,0,0.0129788,0,0.0172218,0.00658843,0.0360086,0.0295921,0.0196757,0.00259274,0,0,0.0258272,0.0283129,0.00892518,0.00910997,0.00547356,0.0299159,0.0020154,0.00987776,0.0101508,0.0151397,0,0.0399294,0,0.0109312,0.00429448,0.00488433,0.0201285,0.0142919,0.014175,0.0190791,0.00523512,0,0,0.0195906,0,0.0102415,0.0131087,0.0381991,0.00703373,0.0260237,0.0192926,0.0352281,0.0190011,0.0147864,0.0151734,0.0117022,0.0163977,0.00831601,0.0227722,0.0082288,0.00701809,0.022847,0.0130975,0.0133136,0.0087781,0.0245783,0.005895,0,0,0,0,0
143,0.0223963,0.0250871,0,0,0,0.031188,0.0196965,0.0263059,0.00858562,0,0,0,0.0122773,0,0.0173579,0.00632552,0.0361131,0.0294438,0.0203871,0.00328946,0,0,0.0250835,0.0278588,0.00795265,0.00670321,0.00473615,0.0306259,0.00305711,0.00990129,0.0103221,0.0149243,0,0.0355204,0,0.0106207,0.00427214,0.00481346,0.0197323,0.0142562,0.0138303,0.0189919,0.00490802,0,0,0.0190225,0,0.0102338,0.0128022,0.0385493,0.00657641,0.026094,0.0184998,0.0344549,0.0183832,0.0148061,0.0148975,0.0114,0.0160083,0.00713036,0.0232658,0.00747412,0.00637762,0.0225158,0.0125753,0.0132673,0.00880304,0.0240758,0.00559449,0,0,0,0,0
144,0.0222872,0.0247539,0,0,0,0.0301593,0.0196755,0.0257807,0.00809916,0,0,0,0.0117236,0,0.0173704,0.00617922,0.036081,0.0293649,0.0209779,0.0048643,0,0,0.0243039,0.0275544,0.00705454,0.00507682,0.00574369,0.0316414,0.00437976,0.0100482,0.010739,0.0146965,0,0.0325545,0,0.010401,0.00427998,0.00474023,0.0200395,0.0142623,0.0144424,0.0189368,0.00464269,0,0,0.0186328,0,0.010248,0.0125835,0.0388539,0.00685929,0.0261559,0.0180334,0.033674,0.0179166,0.0145539,0.0146753,0.01108,0.0156832,0.00633206,0.0235461,0.0074286,0.00597337,0.0226918,0.0122312,0.0132618,0.00880732,0.0236801,0.00538781,0,0,0,0,0
145,0.0221599,0.0243989,0,0,0,0.0301387,0.0196233,0.0256316,0.00775782,0,0,0,0.011405,0,0.0173514,0.00618056,0.0360991,0.0296888,0.0217533,0.00644697,0,0,0.0234733,0.0273215,0.00678232,0.00563599,0.00764223,0.0329103,0.00586615,0.0105953,0.0113083,0.0148033,0,0.0311925,0,0.01031,0.00425075,0.00467815,0.0208143,0.0142706,0.015635,0.0188821,0.00451674,0,0,0.018294,0,0.0102634,0.0123514,0.0390955,0.00777116,0.0262223,0.0178236,0.0327895,0.0174944,0.0141356,0.0145475,0.0107743,0.0153702,0.00635536,0.0236463,0.0077365,0.00595936,0.0232375,0.011925,0.0132765,0.00881388,0.0232269,0.00529151,0,0,0,0,0
