Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73
74,0.00540623,0.0053089,0,0,0,0.0313893,0.0173017,0.0107218,0.00425552,0,0,0,0,0.00588431,0,0.0211724,0.00403179,0.0366143,0.0101362,0.0215945,0.00588144,0,0,0.00230354,0.00812265,0.0057166,0.0107615,0.00920445,0.027469,0.00716171,0.0146439,0.00552977,0.022079,0,0.0377726,0,0.00467026,0.0041106,0.00178146,0.0091807,0.0254142,0.0181003,0.00915712,0.00863504,0,0,0.0309891,0,0.0296455,0.0219545,0.0395947,0.0304516,0.0190539,0.018086,0.00166419,0.0170863,0.0111952,0.00950633,0.0121363,0.0120951,0.0229178,0.0130085,0.0214168,0.0260289,0.0174521,0.00567744,0.0130661,0.0237527,0.00475962,0.00673523,0,0,0,0
75,0.00521047,0.00521552,0,0,0,0.031395,0.0171494,0.0111476,0.00405408,0,0,0,0,0.0068445,0,0.02118,0.00449877,0.0363394,0.00987647,0.0213931,0.0050287,0,0,0.00183092,0.00755351,0.00530402,0.00992224,0.00867518,0.0278523,0.00690021,0.0142927,0.00530912,0.0217711,0,0.0378438,0,0.00520666,0.00422851,0.00139336,0.00988913,0.0254588,0.0181359,0.0103086,0.00880385,0,0,0.0348246,0,0.0288993,0.0235544,0.038987,0.0293367,0.0192475,0.0195587,0.00182563,0.0193528,0.0109337,0.00964583,0.0119204,0.0120138,0.0233039,0.0129719,0.0215375,0.0262959,0.0170307,0.00587674,0.0137081,0.0243076,0.0041426,0.00660003,0,0,0,0
76,0.00500998,0.00495389,0,0,0,0.0313933,0.0169915,0.011418,0.00388284,0,0,0,0,0.0071383,0,0.0211946,0.00465328,0.0361552,0.00955098,0.0211941,0.00424086,0,0,0.00160961,0.00697721,0.00494207,0.00926632,0.00814235,0.0282187,0.00649922,0.0137203,0.00502071,0.0215515,0,0.0378338,0,0.00522084,0.00419674,0.00130626,0.00966064,0.0253623,0.0181774,0.0115431,0.00900844,0,0,0.0340846,0,0.0288791,0.0232335,0.0384591,0.0287371,0.019465,0.020831,0.00208405,0.0190439,0.0106885,0.00978951,0.0117957,0.0120035,0.0235898,0.0130812,0.0215181,0.0265671,0.0167018,0.00582658,0.0136093,0.0240401,0.00341898,0.00659272,0,0,0,0
77,0.00472352,0.0047778,0,0,0,0.0311502,0.0169266,0.0115358,0.00369168,0,0,0,0,0.00731196,0,0.0212706,0.00472372,0.0360152,0.00926095,0.0210121,0.00369799,0,0,0.0018306,0.00645423,0.00455257,0.00855483,0.00743261,0.0284739,0.00598667,0.0128505,0.00465688,0.0214446,0,0.0374877,0,0.00518163,0.00421304,0.00134026,0.00911307,0.0252882,0.0181929,0.012787,0.00924516,0,0,0.0336029,0,0.028861,0.0230985,0.0382026,0.0283742,0.0196414,0.0215438,0.00231893,0.0188867,0.0104565,0.00991136,0.0116279,0.0119896,0.0236905,0.0130649,0.0214968,0.0266322,0.0162321,0.00583155,0.0135918,0.0241354,0.00287806,0.00665946,0,0,0,0
78,0.00445229,0.00495878,0,0,0,0.0312692,0.0167903,0.0115138,0.00343317,0,0,0,0,0.00756446,0,0.0214856,0.00501383,0.0359424,0.00860568,0.0208158,0.00335388,0,0,0.002395,0.00674814,0.00425822,0.00817984,0.00686935,0.0286469,0.00536002,0.0121225,0.00420754,0.0213173,0,0.0374691,0,0.00520865,0.00404092,0.00179043,0.007567,0.0252405,0.0181028,0.0137979,0.0101011,0,0,0.0336378,0,0.0287792,0.0233141,0.0382738,0.0282259,0.0198029,0.0217159,0.00258502,0.0193446,0.0102829,0.0100071,0.0114077,0.012038,0.0235597,0.0130076,0.0214403,0.0264229,0.0152365,0.00584669,0.0138697,0.024592,0.00299321,0.00705762,0,0,0,0
79,0.00423545,0.00496123,0,0,0,0.0310243,0.016712,0.0115781,0.00317351,0,0,0,0,0.0076471,0,0.0216447,0.00510787,0.0358748,0.00830451,0.0206719,0.00316089,0,0,0.00285989,0.00658624,0.00388044,0.00763667,0.00623654,0.028707,0.00479422,0.0113008,0.00383769,0.0212813,0,0.0370892,0,0.00519904,0.00396131,0.00215792,0.00666216,0.0252714,0.0179886,0.0146047,0.0105152,0,0,0.0340986,0,0.0286926,0.0237508,0.0386483,0.0279693,0.0199047,0.0216071,0.0028073,0.0198538,0.0100947,0.0102074,0.0112417,0.0121751,0.0233993,0.0128842,0.0215135,0.0262222,0.0144431,0.0060264,0.01427,0.0250441,0.00290132,0.00726918,0,0,0,0
80,0.00407359,0.00492182,0,0,0,0.030704,0.0166542,0.0118229,0.00288657,0,0,0,0,0.00760131,0,0.021742,0.00506352,0.035779,0.00834703,0.0205425,0.00327557,0,0,0.00314738,0.00626928,0.00346722,0.00708816,0.00566411,0.0287584,0.00441936,0.0105467,0.00356361,0.0212629,0,0.0366186,0,0.00511653,0.00395503,0.0023554,0.00616363,0.0253284,0.0178437,0.0151379,0.0108177,0,0,0.0346859,0,0.0286316,0.0242269,0.0390973,0.0278129,0.0199702,0.0213331,0.00294872,0.0202674,0.00995964,0.0102283,0.0109266,0.01232,0.0230743,0.0128105,0.0215301,0.025901,0.0140898,0.00628074,0.0146616,0.0255774,0.00279994,0.00742303,0,0,0,0
81,0.00391761,0.00484416,0,0,0,0.0307221,0.0166106,0.0122218,0.00252616,0,0,0,0,0.00758558,0,0.0218164,0.00498568,0.0356488,0.00845543,0.0204517,0.00345735,0,0,0.00338208,0.00601649,0.00311185,0.0063684,0.00539281,0.0289497,0.00419707,0.0100572,0.00333458,0.0211791,0,0.0365171,0,0.00503604,0.00395434,0.0024376,0.00593638,0.0253763,0.0176929,0.0152855,0.0110836,0,0,0.0352722,0,0.0285828,0.0246629,0.0394417,0.0278436,0.0200552,0.0211826,0.00301749,0.0205816,0.00988524,0.0101762,0.0105327,0.0125572,0.0228028,0.0128617,0.0215055,0.0255351,0.0144001,0.00656986,0.0149879,0.0261839,0.00272887,0.00759045,0,0,0,0
82,0.00378279,0.00470727,0,0,0,0.0307714,0.0165566,0.0127401,0.00215962,0,0,0,0,0.0075142,0,0.0218554,0.00490783,0.0354433,0.00899173,0.0204218,0.0040558,0,0,0.00350796,0.00564585,0.00278414,0.00550783,0.00530535,0.0292296,0.00423926,0.00962998,0.00316552,0.0210681,0,0.0364605,0,0.00496742,0.0039621,0.00241483,0.00649122,0.025427,0.0175889,0.0151696,0.0111913,0,0,0.0359378,0,0.0285344,0.0250978,0.0396313,0.0277133,0.0201685,0.0213131,0.00314126,0.0208518,0.00975449,0.00999906,0.0100964,0.0127772,0.0227412,0.0129686,0.021437,0.0252423,0.0152432,0.00687069,0.0153175,0.0268901,0.00258199,0.00767055,0,0,0,0
83,0.00364855,0.00461324,0,0,0,0.0311895,0.0164909,0.0131847,0.00187071,0,0,0,0,0.00729978,0,0.0218556,0.00480714,0.0352658,0.00941633,0.0204145,0.00465583,0,0,0.00364438,0.00539121,0.00265382,0.00492511,0.00542163,0.0295308,0.00435518,0.009369,0.00302299,0.0209239,0,0.0368658,0,0.00489022,0.00392353,0.00235672,0.00742343,0.0254771,0.0172516,0.0150787,0.0113217,0,0,0.0365318,0,0.0284961,0.0255394,0.0395986,0.0272999,0.0202446,0.0215996,0.00354686,0.0210379,0.00947762,0.0100126,0.00930089,0.0127366,0.0227657,0.0131159,0.0212473,0.0249565,0.0161337,0.00717195,0.0156664,0.0276188,0.00238363,0.00779309,0,0,0,0
84,0.00365651,0.00438556,0,0,0,0.0311814,0.0164646,0.0135913,0.00158233,0,0,0,0,0.00696644,0,0.0217789,0.00454247,0.0351038,0.0100419,0.0204139,0.00577782,0,0,0.00371257,0.00501879,0.0026196,0.00410867,0.00540096,0.0298087,0.00467,0.00888125,0.00291766,0.020857,0,0.0368691,0,0.00468649,0.00388355,0.00216287,0.00886506,0.0253707,0.016764,0.0151467,0.0113697,0,0,0.0314406,0,0.0293645,0.0236578,0.0394608,0.0264521,0.0202538,0.0220583,0.00414683,0.017993,0.0092335,0.0102922,0.00828471,0.0126617,0.0228124,0.013133,0.0210869,0.024769,0.0171777,0.00682581,0.0152343,0.027064,0.00198131,0.00786056,0,0,0,0
85,0.00414628,0.00405086,0,0,0,0.0311312,0.016408,0.0139939,0.00121561,0,0,0,0,0.00680714,0,0.0216935,0.00419222,0.0349071,0.0105181,0.0204413,0.00710893,0,0,0.00391504,0.00396132,0.00280742,0.00346604,0.00540182,0.0300997,0.00517529,0.00833687,0.00282591,0.0208123,0,0.0368516,0,0.0045797,0.00386684,0.00189555,0.0104559,0.0255799,0.0162103,0.0152503,0.0105831,0,0,0.0361367,0,0.0286616,0.0258485,0.0393709,0.0255574,0.0202069,0.0226418,0.00476946,0.0200098,0.00914578,0.0108442,0.00751459,0.0124595,0.0229064,0.013226,0.0209661,0.0246942,0.0183085,0.00772296,0.0163401,0.0284977,0.00114943,0.00747336,0,0,0,0
86,0.00443166,0.00405233,0,0,0,0.0315725,0.0163609,0.0142902,0.00128334,0,0,0,0,0.00665523,0,0.0216326,0.00403156,0.0346901,0.0104457,0.0204452,0.00793531,0,0,0.00415112,0.00379298,0.00310609,0.00343489,0.00565011,0.030412,0.00558042,0.00806216,0.00263279,0.0207119,0,0.0375163,0,0.00445219,0.00377953,0.00180602,0.0124558,0.0256377,0.0158397,0.0154146,0.0105529,0,0,0.0361659,0,0.0287192,0.0260702,0.0394261,0.0249579,0.0201047,0.0234195,0.00527856,0.019891,0.00903929,0.0118603,0.00704448,0.0123989,0.0231028,0.0134726,0.0208943,0.0247196,0.0195648,0.00795526,0.0166389,0.0288598,0.000955354,0.00737711,0,0,0,0
87,0.00481964,0.00413236,0,0,0,0.032256,0.0163537,0.0145044,0.00164476,0,0,0,0,0.00638222,0,0.0215706,0.003848,0.0343757,0.0103651,0.0205386,0.00854707,0,0,0.00439846,0.00368299,0.00344247,0.00366099,0.00593261,0.0307501,0.00596733,0.00799995,0.00245095,0.0205585,0,0.0385202,0,0.00435135,0.00371737,0.00167345,0.015176,0.0256468,0.0160597,0.0156479,0.0104892,0,0,0.0361573,0,0.028739,0.0262248,0.039465,0.0251265,0.0198694,0.0245904,0.00549357,0.019758,0.00894875,0.0138641,0.00752478,0.012527,0.0231826,0.0138203,0.0207139,0.0246084,0.0211421,0.00819293,0.0167687,0.0291158,0.000861619,0.00721809,0,0,0,0
88,0.00524705,0.00421259,0,0,0,0.0331923,0.0163844,0.0147111,0.00214407,0,0,0,0,0.0060379,0,0.021491,0.00378157,0.0339104,0.0102409,0.0207794,0.00894782,0,0,0.00467846,0.00354989,0.00376758,0.00391135,0.00613641,0.0311482,0.00631564,0.00817458,0.00230807,0.0203476,0,0.0398892,0,0.00417953,0.0037028,0.00151903,0.0191793,0.0256547,0.017874,0.0157841,0.0103915,0,0,0.0360542,0,0.028784,0.0262926,0.0394921,0.0274732,0.0195202,0.0261429,0.00529205,0.0196002,0.00929191,0.0175419,0.0100918,0.0124492,0.0229665,0.0141661,0.0202506,0.0240488,0.0231851,0.00843681,0.016751,0.0292904,0.000778627,0.0071796,0,0,0,0
89,0.00555163,0.00422212,0,0,0,0.0340072,0.0163894,0.0148809,0.00274414,0,0,0,0,0.00570481,0,0.0214043,0.00366689,0.0333864,0.0101218,0.0208708,0.00917266,0,0,0.00505031,0.00328633,0.00406188,0.00425291,0.00630366,0.0314802,0.0065642,0.00834686,0.00217016,0.0201218,0,0.0411244,0,0.00398058,0.00367927,0.00140238,0.0227561,0.0256665,0.020801,0.0157353,0.0102232,0,0,0.0357537,0,0.0288599,0.0262343,0.0397046,0.0311893,0.0193807,0.0271137,0.00502534,0.0194147,0.0100387,0.0209401,0.0129215,0.0118721,0.0223871,0.0144385,0.0198172,0.0235321,0.0250999,0.00860896,0.0166616,0.0293326,0.000869115,0.00711813,0,0,0,0
90,0.00496891,0.00481144,0,0,0,0.0347119,0.0163929,0.0149517,0.00318056,0,0,0,0,0.00590989,0,0.0214665,0.00398926,0.0329493,0.00996806,0.0208252,0.00922729,0,0,0.00544174,0.00418411,0.00427606,0.00454993,0.00641038,0.0316691,0.00669337,0.00854658,0.00205129,0.0199418,0,0.0421181,0,0.00400613,0.00347903,0.00164284,0.0248849,0.0257438,0.0228101,0.0156802,0.0112061,0,0,0.0363671,0,0.0288809,0.0265096,0.040043,0.0333123,0.0193709,0.0274135,0.00483157,0.0206018,0.0104056,0.0231513,0.0147715,0.0111241,0.0219198,0.0150099,0.0195829,0.0234221,0.0264943,0.00839867,0.0167919,0.029618,0.00134131,0.00737736,0,0,0,0
91,0.00495506,0.00486028,0,0,0,0.0352666,0.0164042,0.0149592,0.00351743,0,0,0,0,0.00565993,0,0.0214204,0.00377445,0.0327016,0.0100282,0.0208331,0.0091752,0,0,0.00588117,0.0040389,0.0043812,0.00466094,0.00639589,0.031775,0.00676301,0.00884357,0.00202464,0.0197718,0,0.0429826,0,0.00391722,0.0034197,0.00157052,0.0259457,0.0257978,0.0239462,0.0156079,0.0110754,0,0,0.036766,0,0.0288965,0.0267035,0.0404385,0.0342547,0.0194567,0.0273658,0.00483241,0.0208781,0.0105724,0.0247464,0.0163042,0.0102731,0.0214808,0.0158283,0.0191508,0.0233523,0.0271515,0.00841751,0.0168079,0.0298376,0.0016594,0.00718728,0,0,0,0
92,0.00495339,0.0048027,0,0,0,0.0359027,0.0163557,0.0149458,0.00382549,0,0,0,0,0.00528228,0,0.0214109,0.00339531,0.0326541,0.00990422,0.0209173,0.00890932,0,0,0.00629388,0.00380923,0.00436508,0.00459192,0.00629461,0.031806,0.00677008,0.00921849,0.00204247,0.0196276,0,0.0439456,0,0.00386524,0.00336507,0.00146195,0.0265223,0.0258112,0.0245861,0.0154921,0.0108939,0,0,0.0370991,0,0.0288627,0.0268568,0.04078,0.0344616,0.0196472,0.0272401,0.00505337,0.0211091,0.0105534,0.0259164,0.0172055,0.00921571,0.0209822,0.0170672,0.018451,0.0232089,0.0275112,0.00840392,0.0168438,0.0299746,0.00210156,0.00692595,0,0,0,0
93,0.00500429,0.00474742,0,0,0,0.0365231,0.0162766,0.0148787,0.00421846,0,0,0,0,0.00487175,0,0.0214161,0.00284028,0.0327091,0.00961703,0.0210156,0.00845698,0,0,0.00662503,0.00353516,0.00428224,0.00446258,0.00613666,0.031768,0.00669026,0.00957898,0.00203661,0.0195467,0,0.0449052,0,0.00386803,0.00329078,0.00133396,0.0264927,0.0258125,0.0246644,0.0152999,0.0106732,0,0,0.0374808,0,0.0288206,0.027033,0.0409306,0.0340585,0.0199098,0.0270212,0.00530976,0.0212974,0.0104421,0.026781,0.0180773,0.00805403,0.020395,0.0187383,0.0174883,0.0228558,0.0271419,0.00841212,0.0168007,0.0301206,0.00255148,0.00661722,0,0,0,0
94,0.0057472,0.00412999,0,0,0,0.0368471,0.0162325,0.0146759,0.00460306,0,0,0,0,0.00424738,0,0.0213007,0.00198767,0.0326062,0.0093281,0.0210183,0.00797596,0,0,0.00689622,0.00269075,0.0042887,0.00443867,0.006037,0.0317557,0.00650667,0.0097683,0.00203539,0.0195044,0,0.0455403,0,0.00378319,0.00334169,0.000963645,0.0257504,0.0257521,0.0239154,0.0150395,0.00969904,0,0,0.0339483,0,0.029501,0.0255932,0.0408339,0.0328623,0.02028,0.0265332,0.00561997,0.0186689,0.0103098,0.0274011,0.0186839,0.00694929,0.0196876,0.0207519,0.0161181,0.0220882,0.0259023,0.00828191,0.0160832,0.0295553,0.00309255,0.00622251,0,0,0,0
95,0.00658686,0.00372427,0,0,0,0.0368805,0.0161391,0.0145718,0.00511583,0,0,0,0,0.00410447,0,0.0212508,0.00133667,0.0324552,0.0092863,0.0209411,0.00790871,0,0,0.00712012,0.0028645,0.00431854,0.00435948,0.00584911,0.0317265,0.00643517,0.00973939,0.00199531,0.0194946,0,0.0457569,0,0.00394742,0.0033601,0.000729151,0.0242018,0.0259123,0.0225241,0.0147431,0.00874794,0,0,0.0382039,0,0.0288921,0.0273479,0.0407372,0.0307162,0.0206962,0.0258438,0.00594867,0.0201792,0.0100987,0.0277131,0.0192151,0.00602425,0.0186654,0.0230768,0.0142782,0.0209001,0.0239717,0.00909392,0.016502,0.0302716,0.00391721,0.00601108,0,0,0,0
96,0.00667473,0.00359937,0,0,0,0.0368647,0.0160725,0.0145531,0.00553691,0,0,0,0,0.00405616,0,0.0212451,0.00105743,0.0323959,0.00933774,0.0209091,0.00805498,0,0,0.0071417,0.00304698,0.00437112,0.00424923,0.005715,0.0316887,0.00647798,0.00960815,0.00191808,0.0194977,0,0.0458486,0,0.00424832,0.0032829,0.000755419,0.0218861,0.0258595,0.0205459,0.0144853,0.00856044,0,0,0.0381269,0,0.0288586,0.0272031,0.0407217,0.0278651,0.021276,0.0246735,0.00635758,0.0199775,0.00990942,0.0276676,0.0196018,0.00546424,0.0173617,0.0257941,0.0120691,0.0191532,0.0213656,0.00912475,0.0163252,0.0297658,0.004464,0.00576691,0,0,0,0
97,0.00674975,0.00353988,0,0,0,0.0368876,0.0159776,0.0146627,0.00585849,0,0,0,0,0.00411704,0,0.0212267,0.000858318,0.0324619,0.00937015,0.0209966,0.00829866,0,0,0.0070609,0.0032696,0.00447522,0.00417551,0.00571241,0.0317172,0.00663648,0.00945489,0.00185342,0.0194884,0,0.0459749,0,0.00468812,0.00320742,0.00091683,0.0186393,0.025867,0.0176533,0.0142287,0.00836448,0,0,0.0381312,0,0.0288926,0.0271221,0.0406596,0.0238759,0.0219855,0.0229484,0.00682998,0.0197874,0.00966244,0.027267,0.0197333,0.00538647,0.0158942,0.028752,0.00970898,0.0168403,0.0178188,0.00914371,0.0161202,0.0293049,0.00502293,0.00546507,0,0,0,0
98,0.0068161,0.00355747,0,0,0,0.0370846,0.0159024,0.0149065,0.00612442,0,0,0,0,0.00426447,0,0.0212186,0.000836892,0.0326751,0.00951142,0.0211649,0.00858691,0,0,0.00690434,0.00353714,0.0046138,0.00421638,0.00586775,0.0318569,0.00680497,0.00934178,0.0017908,0.0194437,0,0.0461599,0,0.00530126,0.00314458,0.00119984,0.014562,0.0258842,0.0139206,0.0139448,0.00817368,0,0,0.0382685,0,0.028919,0.0270982,0.0405677,0.0187109,0.0227936,0.0207415,0.00749506,0.0196666,0.00941137,0.0263989,0.0194623,0.00578417,0.0144274,0.0318212,0.00760625,0.0141786,0.0134016,0.00915018,0.0159082,0.0290437,0.00554649,0.00508384,0,0,0,0
99,0.0069875,0.00364623,0,0,0,0.0373921,0.0158712,0.0152942,0.00636333,0,0,0,0,0.00455255,0,0.021184,0.00117946,0.0330573,0.00987336,0.0214068,0.0089129,0,0,0.0067297,0.00390661,0.00478482,0.00435526,0.00610747,0.0320956,0.00703155,0.00927383,0.00174954,0.0193643,0,0.046382,0,0.00601991,0.00314602,0.00153093,0.00989818,0.0258759,0.00941062,0.013602,0.00791949,0,0,0.0383517,0,0.0289315,0.0270573,0.0403422,0.0121777,0.0237079,0.0179131,0.00822148,0.0194869,0.00925986,0.0249312,0.018612,0.00648233,0.013018,0.0348339,0.00698958,0.0115165,0.00875035,0.00914146,0.0157351,0.0288146,0.00610412,0.00467846,0,0,0,0
100,0.00715195,0.00387484,0,0,0,0.0376207,0.0158392,0.0157015,0.00660816,0,0,0,0,0.00496998,0,0.0211337,0.00183111,0.0335382,0.0103209,0.0215176,0.00923707,0,0,0.00657907,0.00427745,0.00503065,0.00461307,0.00633881,0.0323254,0.00726715,0.00921845,0.00180143,0.0193057,0,0.0465649,0,0.00684733,0.00308608,0.00183302,0.00578999,0.0259172,0.00552749,0.013258,0.00769884,0,0,0.0383721,0,0.0290181,0.0269495,0.0400489,0.00488304,0.0246636,0.0143722,0.00898884,0.019391,0.00926238,0.0228527,0.0172425,0.00724738,0.0123729,0.0376603,0.00884316,0.0102065,0.0057514,0.00913607,0.0155687,0.0285745,0.00663227,0.00425257,0,0,0,0
101,0.00681287,0.00442857,0,0,0,0.0376996,0.0157162,0.0159662,0.0068817,0,0,0,0,0.00491632,0,0.0212213,0.00196827,0.034059,0.0107719,0.0213423,0.00967633,0,0,0.0064289,0.0044998,0.00530514,0.00493294,0.00655132,0.0324888,0.00739111,0.00913648,0.0019458,0.0192757,0,0.0467716,0,0.00745099,0.00290926,0.00209752,0.00472547,0.025978,0.00590103,0.0130072,0.00812407,0,0,0.0390216,0,0.0290291,0.0270949,0.0398416,0.00427933,0.0255757,0.0102628,0.00982473,0.0201788,0.00944026,0.0203298,0.0157888,0.0079944,0.0134061,0.0401935,0.0121319,0.011613,0.00682982,0.00887765,0.0155269,0.028506,0.00690767,0.00374814,0,0,0,0
102,0.00715085,0.00470983,0,0,0,0.0379182,0.015591,0.0160894,0.0073178,0,0,0,0,0.00547112,0,0.0212369,0.00253672,0.0345824,0.0110342,0.0208433,0.00991788,0,0,0.00632307,0.00492073,0.00563855,0.0052502,0.0067717,0.0327044,0.0074999,0.00911368,0.00191055,0.0191544,0,0.0471024,0,0.00826601,0.00280084,0.00253057,0.00678064,0.0260385,0.0107876,0.0125203,0.00767788,0,0,0.0396489,0,0.0290652,0.0272892,0.0397442,0.0131171,0.0265931,0.00580593,0.0103904,0.0202497,0.0099523,0.0172927,0.0139248,0.00875811,0.0166616,0.0423397,0.0162177,0.0161225,0.00909828,0.00897438,0.0153844,0.0284854,0.00736294,0.00341634,0,0,0,0
103,0.00759321,0.00500242,0,0,0,0.0383478,0.0154859,0.0161021,0.0075646,0,0,0,0,0.00606305,0,0.0211932,0.0030824,0.0351406,0.0111999,0.0202068,0.00979432,0,0,0.00612863,0.00534297,0.00591952,0.005471,0.00695992,0.0329263,0.00750678,0.00920571,0.00188681,0.0190115,0,0.0476628,0,0.00910509,0.00269428,0.00287086,0.0101615,0.026087,0.0169646,0.012003,0.0072154,0,0,0.0401008,0,0.0290881,0.0274445,0.0398167,0.0222069,0.0275196,0.00764274,0.0107538,0.0203129,0.0107013,0.0142036,0.0121138,0.00968779,0.0214424,0.0437417,0.0201824,0.0224721,0.0108854,0.00905122,0.015363,0.0284242,0.00771073,0.00326511,0,0,0,0
104,0.00815607,0.0052607,0,0,0,0.0390881,0.0154615,0.0161962,0.00746819,0,0,0,0,0.00700516,0,0.0211064,0.00406644,0.0357439,0.011303,0.0198575,0.00938101,0,0,0.00582428,0.00572868,0.00610749,0.00559128,0.00712841,0.0331942,0.00742488,0.00947294,0.00195285,0.01887,0,0.0486383,0,0.0101839,0.00254908,0.00304264,0.0130594,0.0259869,0.0225405,0.0116061,0.00667576,0,0,0.0363124,0,0.0297435,0.0258251,0.0399174,0.0298599,0.028221,0.0149314,0.01094,0.0181701,0.0114814,0.0119698,0.0111324,0.0109926,0.0266033,0.0443327,0.0235457,0.0291411,0.0118025,0.00892317,0.0146909,0.0275393,0.00811169,0.00336807,0,0,0,0
105,0.0089139,0.00556201,0,0,0,0.0400901,0.0154269,0.0160626,0.00762061,0,0,0,0,0.00794272,0,0.0210818,0.0049575,0.0361508,0.0112085,0.019614,0.00849744,0,0,0.00556625,0.0062204,0.00621521,0.00559082,0.00717856,0.0334888,0.00715463,0.00987012,0.00207716,0.0187281,0,0.0500419,0,0.0111224,0.00241637,0.00327648,0.0153699,0.0261224,0.0268036,0.011286,0.00598056,0,0,0.0398288,0,0.0292325,0.0273502,0.0399659,0.0351247,0.0286588,0.022523,0.0108735,0.0196411,0.0120958,0.0114855,0.0112575,0.0125821,0.0312009,0.0441246,0.0258185,0.0351167,0.0126077,0.00953955,0.0150567,0.028151,0.00841515,0.0036909,0,0,0,0
106,0.00912987,0.00583685,0,0,0,0.0409737,0.0154212,0.0155078,0.00770589,0,0,0,0,0.00828836,0,0.021032,0.00531297,0.0362671,0.0108683,0.0192951,0.00730537,0,0,0.00553195,0.00645498,0.00610454,0.00548759,0.00702428,0.0335993,0.00677086,0.0103591,0.00223299,0.0186345,0,0.0514549,0,0.0117835,0.00231136,0.00346055,0.0162023,0.026122,0.0284564,0.0110084,0.00588676,0,0,0.0397875,0,0.0292332,0.0273499,0.0399372,0.0384516,0.028906,0.0261106,0.0109334,0.0196428,0.0122777,0.0117563,0.0116522,0.0131842,0.0333649,0.0439558,0.0266748,0.0381172,0.0123472,0.00977426,0.0149666,0.0280269,0.00852745,0.00377281,0,0,0,0
107,0.00928922,0.00603488,0,0,0,0.0415395,0.015413,0.0147865,0.00791579,0,0,0,0,0.00864648,0,0.0209938,0.00562144,0.0362162,0.010599,0.0190543,0.00637188,0,0,0.00581073,0.00666177,0.00588794,0.00543744,0.00677635,0.0335935,0.00651866,0.0108299,0.00238625,0.0185488,0,0.0526395,0,0.0121367,0.00223402,0.00367012,0.014728,0.026123,0.0279869,0.01054,0.00589981,0,0,0.0396532,0,0.0292321,0.0272859,0.0397998,0.0400205,0.0291391,0.0268964,0.0110362,0.0195435,0.0120653,0.0122377,0.0116323,0.0128762,0.0338919,0.04379,0.0267191,0.0390394,0.0121076,0.0100157,0.0149201,0.0277873,0.00861825,0.00399688,0,0,0,0
108,0.00946194,0.00619967,0,0,0,0.0418844,0.0153949,0.0140398,0.00817116,0,0,0,0,0.00909003,0,0.0209869,0.00593578,0.0361394,0.0106497,0.018846,0.00568939,0,0,0.00620747,0.00690378,0.00562888,0.00555211,0.00652739,0.0335695,0.0063997,0.0112969,0.00259174,0.0184151,0,0.0536227,0,0.0124537,0.00215994,0.00388381,0.0152945,0.0261801,0.0281936,0.010008,0.00596732,0,0,0.0395793,0,0.0293155,0.0272319,0.0397374,0.041271,0.0294037,0.027356,0.0110782,0.0194267,0.0117065,0.0133783,0.011688,0.0125807,0.0345433,0.043769,0.0268954,0.0401557,0.0115949,0.0102305,0.0148966,0.0277018,0.0087293,0.00435435,0,0,0,0
109,0.00951397,0.00631859,0,0,0,0.0424143,0.0153356,0.0132092,0.00838032,0,0,0,0,0.00958014,0,0.0209891,0.00618053,0.0360619,0.0110892,0.0186478,0.00500842,0,0,0.00657694,0.00718804,0.00554193,0.00605635,0.00644843,0.0336119,0.00621726,0.0119306,0.00286095,0.0182437,0,0.0547753,0,0.0128507,0.00209842,0.00407935,0.0154093,0.0262393,0.0277883,0.00954071,0.00603654,0,0,0.0394733,0,0.0294224,0.027121,0.0397218,0.0411433,0.0298053,0.0257478,0.0109618,0.019247,0.0113133,0.0143104,0.0115982,0.0118875,0.0338243,0.043898,0.0266548,0.0396641,0.0108453,0.0103998,0.0148437,0.0277069,0.00878056,0.00467532,0,0,0,0
110,0.00981896,0.00641296,0,0,0,0.0425093,0.0152463,0.0124998,0.00857168,0,0,0,0,0.0102193,0,0.020991,0.0065955,0.0360059,0.0118673,0.0184246,0.00504904,0,0,0.00681851,0.00753631,0.00558235,0.00649168,0.00632709,0.0337694,0.00625941,0.0123516,0.00315786,0.0180793,0,0.0555199,0,0.0131991,0.00207692,0.00437431,0.0141941,0.0262832,0.0272536,0.00910396,0.00577481,0,0,0.0398328,0,0.0294265,0.0272176,0.0397319,0.0393936,0.030313,0.0248916,0.0105043,0.0190576,0.0110284,0.0154685,0.0117266,0.0117383,0.0330159,0.0435877,0.0260125,0.0390401,0.0114202,0.0107101,0.0148719,0.0278375,0.0089375,0.00520974,0,0,0,0
