Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,RTIBI,x73
109,0.0250912,0.0229583,0,0,0,0.0253745,0.021158,0.0233741,0.00462878,0,0,0,0,0.0268336,0,0.0159918,0.0134706,0.0373781,0.0245649,0.0231466,0.00597765,0,0,0.0238296,0.0215378,0.00494463,0.00996143,0.00975751,0.0331744,0.011593,0.0155049,0.0151087,0.0182455,0,0.0257165,0,0.0097994,0.00437046,0.00696682,0.0285693,0.0311387,0.013414,0.0130039,0.0187526,0,0,0.0509785,0,0.033061,0.037943,0.0397549,0.016837,0.0222975,0.00778524,0.0347291,0.0209694,0.0221245,0.0135525,0.0163765,0.022574,0.0102483,0.0270836,0.010031,0.0308972,0.0217811,0.0233741,0.0409793,0.0278455,0.02703,0,0,0,0.00987563,0
110,0.0256463,0.0231723,0,0,0,0.0248024,0.021119,0.023138,0.00477577,0,0,0,0,0.026842,0,0.0158274,0.0131851,0.0369837,0.0240527,0.0230855,0.00766487,0,0,0.0245873,0.0216707,0.00557806,0.0106981,0.00983784,0.0338694,0.0120821,0.016374,0.0155289,0.018254,0,0.024937,0,0.00995082,0.00423478,0.00714181,0.0263067,0.0310036,0.00929985,0.0123987,0.0193316,0,0,0.0503415,0,0.0329671,0.0376184,0.039312,0.0104797,0.0219547,0.0064697,0.0349518,0.0213458,0.0215774,0.0137813,0.0159063,0.0228351,0.00857084,0.0234892,0.00879505,0.0274643,0.0217825,0.0233542,0.0406273,0.0278852,0.0273666,0,0,0,0.00749322,0
111,0.0259072,0.0233521,0,0,0,0.0253419,0.0214095,0.0233822,0.00480885,0,0,0,0,0.0268503,0,0.0156419,0.0131261,0.0365778,0.0236638,0.0228375,0.00774787,0,0,0.0255827,0.0218713,0.00559122,0.0114654,0.00944865,0.0337443,0.0117431,0.0167942,0.0156505,0.0177502,0,0.025021,0,0.0100616,0.00454422,0.00722762,0.0247857,0.0307282,0.00957183,0.0115176,0.0199048,0,0,0.049366,0,0.0327259,0.0370708,0.0389065,0.0108449,0.0216213,0.00594812,0.0354398,0.0218536,0.0212347,0.0142657,0.0162257,0.0234717,0.00934909,0.0201772,0.0112279,0.0237275,0.0216889,0.0233607,0.039972,0.0277933,0.0276125,0,0,0,0.00827608,0
112,0.0259593,0.0236125,0,0,0,0.026165,0.0217439,0.0233962,0.00475458,0,0,0,0,0.0270665,0,0.0155418,0.0130359,0.0362173,0.0229428,0.0225224,0.00683936,0,0,0.0267606,0.0220742,0.0056174,0.012324,0.00898372,0.0330295,0.0110976,0.0168754,0.0155156,0.0168854,0,0.0253633,0,0.0102932,0.00480461,0.0073634,0.0244962,0.0305072,0.0138126,0.0106191,0.0203113,0,0,0.0484998,0,0.0325493,0.036583,0.0385054,0.0179975,0.0212271,0.00710013,0.0362168,0.022358,0.0209939,0.0150877,0.0175513,0.0246402,0.0124111,0.0175512,0.0159081,0.0208169,0.0215186,0.0232898,0.0394167,0.0277218,0.0278405,0,0,0,0.0118361,0
113,0.0258983,0.0239235,0,0,0,0.0268052,0.021983,0.0230988,0.00460723,0,0,0,0,0.0274997,0,0.0154829,0.0129458,0.0359574,0.021874,0.0221644,0.00607243,0,0,0.0278065,0.0222282,0.00598986,0.012974,0.0086776,0.0322479,0.01058,0.0168131,0.0152748,0.0159754,0,0.0257128,0,0.0106086,0.00485502,0.00752066,0.0247915,0.0303304,0.0163399,0.00988359,0.0204763,0,0,0.0477779,0,0.032389,0.0361554,0.0380945,0.0237097,0.0207985,0.00772844,0.0369959,0.0227607,0.0209163,0.0153428,0.0188391,0.025687,0.0150553,0.0161292,0.0195198,0.0206508,0.0212902,0.0231611,0.0389797,0.0277637,0.0279866,0,0,0,0.0144022,0
114,0.0260481,0.0241841,0,0,0,0.0274228,0.022178,0.022781,0.00428534,0,0,0,0,0.0278255,0,0.0154462,0.0128696,0.035859,0.0207713,0.0218176,0.0057809,0,0,0.0284355,0.0225245,0.00632664,0.0132678,0.00853995,0.0317507,0.0103277,0.0167878,0.015021,0.0153014,0,0.0262863,0,0.0107992,0.00483846,0.00766674,0.0247757,0.0303116,0.0160772,0.00911565,0.0206631,0,0,0.0474139,0,0.032389,0.0358663,0.0376724,0.0264631,0.0204338,0.0068889,0.0374282,0.0230163,0.0207932,0.0148186,0.0194752,0.0261149,0.0163492,0.0151894,0.0212932,0.0221405,0.0210243,0.0229971,0.0387001,0.0277383,0.0280931,0,0,0,0.0149516,0
115,0.0264464,0.0244542,0,0,0,0.0284602,0.0223732,0.0227617,0.00394712,0,0,0,0,0.0282303,0,0.015417,0.0128439,0.035892,0.0199705,0.0214276,0.0058585,0,0,0.0290939,0.0229838,0.00640151,0.0132569,0.00842786,0.0316303,0.0101864,0.0167533,0.0148608,0.014818,0,0.0273469,0,0.0109706,0.00492147,0.00783778,0.0243368,0.0303115,0.0155078,0.00843574,0.0209433,0,0,0.0471764,0,0.0324061,0.0356402,0.0374189,0.0289225,0.0200795,0.00617319,0.0376762,0.0233409,0.0207352,0.0141766,0.0202599,0.0263472,0.0175977,0.0144832,0.0229431,0.0240453,0.0207891,0.0228626,0.0385543,0.027692,0.0282406,0,0,0,0.0152147,0
116,0.0268856,0.0248389,0,0,0,0.0297691,0.022628,0.0230083,0.00386708,0,0,0,0,0.0288555,0,0.0153641,0.0129525,0.0360973,0.0196245,0.0209304,0.00591482,0,0,0.0298931,0.0235343,0.00620733,0.0129979,0.00829944,0.0317802,0.00989202,0.0164903,0.0146949,0.0143968,0,0.0286336,0,0.0111997,0.0051688,0.00802052,0.0234176,0.0302535,0.0145292,0.00800976,0.021224,0,0,0.0469179,0,0.032356,0.0354461,0.0372521,0.0305812,0.0197466,0.00561558,0.0378206,0.0238347,0.0211251,0.0135139,0.0211651,0.0268011,0.0185781,0.0140913,0.0245048,0.0254494,0.0207168,0.0227472,0.0383104,0.0277373,0.0284537,0,0,0,0.0155178,0
117,0.0271862,0.0251371,0,0,0,0.0313055,0.0229672,0.0235635,0.00402153,0,0,0,0,0.0295739,0,0.0153174,0.0131771,0.0364864,0.0196129,0.020579,0.00587339,0,0,0.0305297,0.0240588,0.00592798,0.012832,0.00819897,0.0320626,0.00950011,0.0161452,0.0144928,0.013987,0,0.0302062,0,0.0114405,0.00549369,0.00816522,0.0219661,0.0301744,0.0132945,0.00767087,0.021452,0,0,0.0466907,0,0.0322856,0.0353176,0.0370978,0.031345,0.0194302,0.00508837,0.0376955,0.0243716,0.0217374,0.0130996,0.0220227,0.0273749,0.0192875,0.0138395,0.0258397,0.026818,0.0208098,0.0225975,0.038054,0.0278559,0.0286966,0,0,0,0.0157951,0
118,0.0274147,0.0252179,0,0,0,0.0331261,0.0231636,0.0243204,0.00440676,0,0,0,0,0.0304797,0,0.0153595,0.0133503,0.0368466,0.0196811,0.020388,0.00592392,0,0,0.0311417,0.0247042,0.005719,0.0128663,0.00825444,0.0322687,0.00917425,0.0159798,0.0143467,0.0135797,0,0.0321892,0,0.0116842,0.00555617,0.00837647,0.0205228,0.030094,0.0119799,0.00740824,0.0217512,0,0,0.046579,0,0.032206,0.0352793,0.0372091,0.0317045,0.0191385,0.00461267,0.0372991,0.024841,0.0223612,0.0131377,0.0227818,0.0279264,0.0196863,0.0134366,0.0267138,0.0297367,0.0209932,0.0224691,0.0378077,0.0281294,0.0291966,0,0,0,0.0157939,0
119,0.0275772,0.0248438,0,0,0,0.0348815,0.023199,0.0246864,0.00477565,0,0,0,0,0.0312577,0,0.0154784,0.0134697,0.0369998,0.0195696,0.0204499,0.00613236,0,0,0.0313759,0.0252999,0.00575556,0.0132227,0.00853118,0.0324561,0.0090746,0.0161121,0.0143147,0.0132355,0,0.0341277,0,0.0117629,0.00539791,0.00856463,0.0198353,0.0300347,0.0111824,0.007057,0.0219996,0,0,0.0465853,0,0.0321273,0.0352786,0.0374253,0.0326039,0.0190463,0.00394392,0.0364457,0.0250815,0.0227202,0.0133062,0.0233003,0.0282071,0.0197717,0.0134064,0.0270293,0.0340831,0.0211555,0.0224093,0.0376322,0.0283837,0.0297981,0,0,0,0.0154466,0
120,0.0276681,0.0248012,0,0,0,0.0363492,0.0230197,0.0245676,0.0051224,0,0,0,0,0.031788,0,0.0156107,0.0136168,0.0369486,0.0191842,0.0206252,0.00642707,0,0,0.0312806,0.0257185,0.00601155,0.0137477,0.00894539,0.0326889,0.00926232,0.0166131,0.014456,0.0129552,0,0.0357418,0,0.0116879,0.00522464,0.00867118,0.0205052,0.0300029,0.0107185,0.00667653,0.0220483,0,0,0.046619,0,0.0320687,0.0352579,0.037566,0.0336933,0.019145,0.00344237,0.0352555,0.0250955,0.0226063,0.013428,0.0234172,0.028011,0.0197013,0.0135677,0.0267988,0.0368147,0.0212748,0.0223552,0.0374603,0.0286321,0.0304373,0,0,0,0.0150669,0
121,0.0278366,0.0249779,0,0,0,0.0374225,0.0230644,0.0242811,0.00548821,0,0,0,0,0.0318576,0,0.0156259,0.0138203,0.0367822,0.0185391,0.0207523,0.00666303,0,0,0.0311107,0.0259727,0.00630986,0.0141297,0.00945616,0.0330406,0.00957027,0.0172574,0.0146805,0.0126386,0,0.0370366,0,0.0114484,0.00542576,0.00856463,0.0208341,0.0299758,0.0103427,0.00639713,0.0220312,0,0,0.0465786,0,0.03203,0.0352011,0.0376356,0.0333257,0.0193788,0.00404707,0.0338735,0.0251392,0.0222204,0.0133796,0.0231899,0.0273359,0.019625,0.0136673,0.0263031,0.0369469,0.0213433,0.0222968,0.0373297,0.0289445,0.0312003,0,0,0,0.0148536,0
122,0.0281028,0.0252378,0,0,0,0.0383048,0.0230829,0.0240177,0.00587011,0,0,0,0,0.0317772,0,0.0156118,0.0140221,0.0365705,0.0178302,0.0207806,0.00668525,0,0,0.0312045,0.026199,0.00658569,0.0143945,0.00995988,0.0334662,0.00976236,0.0177132,0.0147629,0.012249,0,0.0382493,0,0.0111895,0.00551469,0.00841758,0.0203189,0.0299547,0.00990252,0.00609903,0.0219283,0,0,0.046502,0,0.0320036,0.0351444,0.037546,0.0315772,0.0196527,0.00505373,0.0326578,0.0250929,0.021684,0.0132182,0.0227333,0.0262472,0.019615,0.0137138,0.0256217,0.0355695,0.021344,0.0222723,0.0372468,0.0293965,0.0321668,0,0,0,0.0147071,0
123,0.0283323,0.025486,0,0,0,0.0394449,0.0230327,0.0240261,0.00624788,0,0,0,0,0.031608,0,0.0157053,0.0142876,0.0363364,0.0173833,0.0208133,0.00646608,0,0,0.0314793,0.0262034,0.00688882,0.0146503,0.0103693,0.0339528,0.00979491,0.017926,0.0147904,0.0118511,0,0.0397286,0,0.0109586,0.00545699,0.00823263,0.0191885,0.0299546,0.00943773,0.00554575,0.0216435,0,0,0.0464648,0,0.0319856,0.0350938,0.0372552,0.0291698,0.0198939,0.00621257,0.031734,0.024883,0.0210041,0.013044,0.0222879,0.0252132,0.0195153,0.0137692,0.0248164,0.0335672,0.0213334,0.0223221,0.0372147,0.0298032,0.0331397,0,0,0,0.0144902,0
124,0.0285392,0.0257166,0,0,0,0.0409099,0.023073,0.024346,0.0066633,0,0,0,0,0.0312033,0,0.0158273,0.0146105,0.0361457,0.0173163,0.0208653,0.00605684,0,0,0.0319436,0.0261643,0.00717292,0.0148136,0.0106027,0.0345264,0.00963515,0.0178401,0.0147026,0.0113926,0,0.0414535,0,0.0106557,0.00552305,0.00796857,0.0178496,0.0299455,0.00906556,0.00480503,0.0213702,0,0,0.0463806,0,0.0319404,0.0350426,0.0369617,0.0266275,0.0200514,0.00746483,0.0311556,0.0246437,0.020235,0.012918,0.0219239,0.0245726,0.0192287,0.0138015,0.0240371,0.0312913,0.0213532,0.0224391,0.0372254,0.0300918,0.0339385,0,0,0,0.0143093,0
125,0.0288408,0.0260119,0,0,0,0.042479,0.022746,0.0249124,0.00696709,0,0,0,0,0.0306866,0,0.0158173,0.0147386,0.0360723,0.0176532,0.0209103,0.00545439,0,0,0.0326494,0.0262175,0.00736141,0.014879,0.010672,0.0350304,0.00921672,0.0173872,0.0145806,0.0108649,0,0.0431981,0,0.0102922,0.00541946,0.00767844,0.016788,0.0299588,0.00867161,0.0039291,0.0211836,0,0,0.0462905,0,0.0319076,0.0350336,0.0366965,0.0240463,0.0202409,0.0087605,0.0310213,0.0243772,0.0197529,0.0129608,0.021594,0.0241175,0.0187578,0.013796,0.0231432,0.029155,0.0214207,0.0226023,0.0373537,0.030299,0.0344906,0,0,0,0.0142176,0
126,0.0290635,0.0263442,0,0,0,0.0439878,0.0223394,0.0256101,0.00722437,0,0,0,0,0.0302855,0,0.0159548,0.0146459,0.0361039,0.0182961,0.020927,0.00486925,0,0,0.0336356,0.0262638,0.00745101,0.0148766,0.0106834,0.0353981,0.00863453,0.0167276,0.0142826,0.0103373,0,0.0447929,0,0.0100136,0.00504852,0.00746069,0.0161112,0.0300049,0.00818013,0.0028595,0.0209541,0,0,0.0463127,0,0.0318996,0.0351069,0.0365613,0.0216428,0.0205009,0.00998943,0.0311916,0.0240773,0.0194048,0.0130182,0.0212788,0.0236273,0.0181661,0.0138171,0.0220656,0.0273075,0.0215278,0.0227811,0.0375021,0.0304592,0.0346543,0,0,0,0.0140147,0
127,0.0292424,0.0267207,0,0,0,0.0454669,0.0220545,0.026345,0.00757929,0,0,0,0,0.0298006,0,0.0161953,0.0146197,0.0361468,0.0190247,0.0209168,0.0045806,0,0,0.0346904,0.0263522,0.00753121,0.0148674,0.0107314,0.0357525,0.00815942,0.0162359,0.0141036,0.0098816,0,0.046349,0,0.00977286,0.00480862,0.00723411,0.0155804,0.030061,0.00773051,0.00182648,0.0207648,0,0,0.0464361,0,0.0318976,0.0352749,0.0366238,0.0196287,0.0207424,0.0109764,0.031562,0.0238113,0.0190538,0.0131068,0.0208128,0.0231134,0.0175943,0.0137167,0.0209759,0.0256765,0.0216494,0.0229973,0.0377134,0.0307321,0.034606,0,0,0,0.0139732,0
128,0.0292941,0.0270273,0,0,0,0.0466757,0.0219686,0.02686,0.00809113,0,0,0,0,0.0292749,0,0.0162844,0.0147736,0.0361493,0.0195157,0.0209517,0.00440998,0,0,0.0357613,0.0263547,0.00758331,0.014796,0.0107437,0.0361099,0.00794811,0.0160049,0.0140605,0.00948976,0,0.0476687,0,0.00967128,0.00480416,0.00695796,0.0149223,0.0301168,0.00725619,0.000975303,0.0205969,0,0,0.0466632,0,0.0318896,0.0355231,0.036928,0.0180338,0.0209151,0.0114962,0.0321164,0.0236701,0.0187553,0.0132102,0.0202978,0.0226703,0.0171686,0.0134616,0.0199527,0.0240423,0.0218074,0.0232379,0.0379531,0.0310243,0.0344588,0,0,0,0.0141971,0
129,0.0296345,0.0271989,0,0,0,0.0476582,0.0221382,0.0272495,0.00845658,0,0,0,0,0.028272,0,0.0161116,0.0152943,0.036088,0.0198447,0.0209383,0.00432126,0,0,0.0363706,0.0267074,0.00765959,0.0147527,0.0108678,0.0363769,0.00790752,0.0159798,0.0141234,0.00918422,0,0.0487922,0,0.00943584,0.00514387,0.00659717,0.0140543,0.0301829,0.00702195,0.000392809,0.0207303,0,0,0.0468587,0,0.0319121,0.0357446,0.0373622,0.0170314,0.0210867,0.0116433,0.0323315,0.0236639,0.0184877,0.0132731,0.0197718,0.0222083,0.0170174,0.0131122,0.0191998,0.022579,0.0219227,0.0235089,0.0382574,0.0312786,0.0345359,0,0,0,0.0147125,0
130,0.0296645,0.0273067,0,0,0,0.0487909,0.0220767,0.02771,0.00883686,0,0,0,0,0.0280235,0,0.0160352,0.0157051,0.0359295,0.0201729,0.0211139,0.00432604,0,0,0.0369665,0.0266874,0.00784322,0.0148745,0.0111394,0.0367241,0.00799543,0.0161686,0.0143186,0.00884224,0,0.0501298,0,0.009653,0.0051714,0.00635503,0.0135188,0.0302467,0.0068393,0.000958232,0.0205879,0,0,0.0471946,0,0.0319087,0.0360539,0.0376964,0.0163062,0.021207,0.0115903,0.0325637,0.0235401,0.0181905,0.0132824,0.0191907,0.0217338,0.0167988,0.0127664,0.0184593,0.0214893,0.0220793,0.0238003,0.038642,0.0314267,0.0345319,0,0,0,0.0149519,0
131,0.0296744,0.0276324,0,0,0,0.0499034,0.0216698,0.0282923,0.00926177,0,0,0,0,0.0280938,0,0.016334,0.0158233,0.0358118,0.0206004,0.021294,0.00438924,0,0,0.037465,0.0268435,0.00802228,0.0150134,0.0114038,0.0370309,0.00804861,0.0163751,0.0145136,0.00852873,0,0.051441,0,0.00987157,0.00487246,0.00619625,0.0133981,0.0302914,0.00683953,0.00182947,0.0204139,0,0,0.0475633,0,0.0318789,0.0363294,0.0380498,0.0159507,0.02126,0.0116168,0.032643,0.0232314,0.017741,0.0131345,0.0185122,0.0211981,0.0165657,0.0125265,0.0179039,0.0209135,0.0222193,0.0240688,0.0389955,0.031791,0.0347421,0,0,0,0.0151894,0
132,0.0296427,0.0279027,0,0,0,0.0509782,0.0213362,0.0287462,0.0097683,0,0,0,0,0.0281047,0,0.0165883,0.0160575,0.0356973,0.021127,0.0215368,0.00443085,0,0,0.0376576,0.0271275,0.00815874,0.0151051,0.0115943,0.037322,0.00803201,0.0164419,0.0144685,0.00826798,0,0.0526591,0,0.0101068,0.00470561,0.00608749,0.0136513,0.0303185,0.00718342,0.00247069,0.0202773,0,0,0.0478531,0,0.0318482,0.0365255,0.0382288,0.0160464,0.0213514,0.0118427,0.032408,0.0229022,0.0171153,0.013046,0.0177288,0.0205043,0.0164368,0.0124198,0.0176391,0.0209174,0.0223546,0.0243051,0.0393273,0.0322156,0.0349756,0,0,0,0.0153888,0
133,0.0296601,0.0281201,0,0,0,0.0520007,0.0209739,0.0293875,0.0102053,0,0,0,0,0.0278156,0,0.0165684,0.0162907,0.0355695,0.0217822,0.0219024,0.00442107,0,0,0.0375456,0.0275788,0.0082449,0.0150693,0.0117113,0.0375678,0.00792615,0.0162978,0.0143917,0.0080508,0,0.0537607,0,0.0102216,0.00467084,0.00593969,0.0141523,0.0303424,0.00798017,0.00292669,0.0202053,0,0,0.0480682,0,0.0318327,0.0366685,0.0381823,0.0166373,0.0215148,0.012208,0.0317567,0.0226695,0.0165025,0.0132664,0.0170214,0.019694,0.0164382,0.0123755,0.0176125,0.021723,0.0224745,0.0244988,0.0397373,0.0326028,0.0351945,0,0,0,0.0154426,0
134,0.0296458,0.0282677,0,0,0,0.0530116,0.0207321,0.029957,0.0106661,0,0,0,0,0.027398,0,0.0165403,0.0164582,0.0353498,0.022641,0.0222409,0.00446902,0,0,0.0371267,0.028091,0.00831099,0.015027,0.0117974,0.037755,0.00774703,0.0160301,0.0144114,0.00788905,0,0.0548089,0,0.0103296,0.0046274,0.0057687,0.0148712,0.0303697,0.00919283,0.00322313,0.0201036,0,0,0.0482587,0,0.031818,0.0367901,0.0380505,0.0176048,0.0216718,0.0127838,0.030827,0.022468,0.0158486,0.0134732,0.0162602,0.0188054,0.0164288,0.0125412,0.0178966,0.0228468,0.0225838,0.0246128,0.0401079,0.0328291,0.0353278,0,0,0,0.0154912,0
135,0.0295938,0.0283452,0,0,0,0.053971,0.0204132,0.0303918,0.0111125,0,0,0,0,0.0269343,0,0.0165097,0.0165597,0.0350714,0.0233403,0.0225461,0.0045804,0,0,0.0365249,0.028571,0.00838887,0.0149803,0.0118898,0.0378954,0.00757796,0.0157276,0.0145464,0.00778148,0,0.0557805,0,0.0104314,0.00456392,0.0056388,0.0157943,0.0304106,0.0110525,0.00335045,0.0199398,0,0,0.0484559,0,0.0318156,0.03693,0.0379197,0.0190197,0.0218084,0.0135146,0.0297901,0.0222593,0.0152449,0.0137784,0.0154868,0.0179322,0.0165286,0.0128327,0.0185165,0.0241334,0.0226919,0.0247566,0.0404954,0.0329346,0.0354451,0,0,0,0.0156739,0
136,0.0294991,0.0283483,0,0,0,0.0548848,0.0201147,0.0309228,0.011475,0,0,0,0,0.02643,0,0.0164797,0.0165918,0.0348249,0.0240261,0.0228537,0.00473735,0,0,0.0358456,0.0290279,0.00846475,0.0149662,0.0120196,0.038041,0.0074534,0.0154681,0.0145817,0.00769066,0,0.0567035,0,0.0104569,0.00448627,0.00554414,0.0169375,0.0304621,0.0134948,0.0033,0.0197038,0,0,0.0486697,0,0.0318352,0.0370936,0.0378913,0.0210708,0.0219678,0.0142458,0.0286533,0.0221052,0.0147913,0.0141726,0.014776,0.0171217,0.0168329,0.0132124,0.0194943,0.025669,0.022799,0.0248973,0.0408436,0.0329345,0.0355489,0,0,0,0.0159321,0
137,0.0292754,0.0282584,0,0,0,0.0557737,0.0199124,0.0314765,0.0120154,0,0,0,0,0.0256279,0,0.0165644,0.0163922,0.03468,0.0246804,0.0231437,0.00496038,0,0,0.0352859,0.0294589,0.00859533,0.0149238,0.0121854,0.038218,0.0073864,0.0153104,0.0145732,0.0075891,0,0.0576104,0,0.0101193,0.00443187,0.00559296,0.0184884,0.0305213,0.0159516,0.00316745,0.0193463,0,0,0.0488518,0,0.0318898,0.0372298,0.0380371,0.0235326,0.0222237,0.0147287,0.0276135,0.0219936,0.0143408,0.0144882,0.0142154,0.0163926,0.0171417,0.013658,0.0206151,0.0276602,0.0229124,0.0249997,0.0410969,0.0327742,0.0355334,0,0,0,0.0160533,0
138,0.0288763,0.0280542,0,0,0,0.0566884,0.0197234,0.0320316,0.0125896,0,0,0,0,0.024804,0,0.0166425,0.0160814,0.0346275,0.0253339,0.0234361,0.0052204,0,0,0.0349593,0.0297551,0.00874321,0.0148692,0.0124011,0.0383967,0.00741744,0.0152229,0.0145819,0.00743743,0,0.0585941,0,0.009644,0.00438327,0.00576259,0.0202556,0.030561,0.0183495,0.0030411,0.0189095,0,0,0.0490098,0,0.0319256,0.0373247,0.0383833,0.0265931,0.0226196,0.0149764,0.0266894,0.0218859,0.0138218,0.0145678,0.0138105,0.0158481,0.0173808,0.0142728,0.0217485,0.0302829,0.0230048,0.0250863,0.0412324,0.032498,0.0353523,0,0,0,0.0160804,0
139,0.0283221,0.0277612,0,0,0,0.0575869,0.0195381,0.0325263,0.0130694,0,0,0,0,0.0239151,0,0.0167038,0.0157134,0.0346907,0.025895,0.0237154,0.00544863,0,0,0.0349503,0.0299516,0.0088863,0.0147675,0.0126177,0.0385901,0.00749519,0.0151752,0.0145424,0.00726635,0,0.0595774,0,0.00910893,0.00437288,0.00578429,0.0218809,0.0305947,0.0204204,0.00295494,0.0183879,0,0,0.0491717,0,0.0319641,0.0373845,0.0388619,0.0301681,0.0231679,0.0148767,0.0259545,0.0217269,0.0135429,0.0143675,0.0135911,0.0154814,0.0172764,0.0150297,0.0226705,0.0333387,0.0230026,0.025105,0.0412693,0.032164,0.0350153,0,0,0,0.0158913,0
140,0.0275787,0.0273508,0,0,0,0.0583566,0.0194256,0.0329482,0.0136108,0,0,0,0,0.0226806,0,0.0167121,0.015094,0.0348039,0.0263664,0.0239796,0.00567068,0,0,0.0352091,0.0300478,0.00907128,0.0145824,0.0128184,0.0388281,0.00765989,0.0151346,0.0146113,0.00708636,0,0.0604318,0,0.00829531,0.0043672,0.00569417,0.0230836,0.030651,0.0219269,0.00302802,0.0177454,0,0,0.049289,0,0.0320501,0.0374069,0.039433,0.0344027,0.0239238,0.0142076,0.0253867,0.0215757,0.0135159,0.0140371,0.0135653,0.015337,0.0167442,0.0159387,0.0232556,0.0363506,0.0228925,0.0250791,0.0412877,0.0317245,0.0345036,0,0,0,0.0153852,0
141,0.0267487,0.0268341,0,0,0,0.0589508,0.0193608,0.0333383,0.0141844,0,0,0,0,0.0214685,0,0.0167464,0.0144403,0.034876,0.0269274,0.0242521,0.00593731,0,0,0.0356527,0.03005,0.00927663,0.0144197,0.0129996,0.0390888,0.00788383,0.015146,0.0146017,0.00693014,0,0.0611402,0,0.00747403,0.004355,0.0055571,0.0241009,0.0306892,0.0232164,0.00331112,0.0170055,0,0,0.0493569,0,0.0321108,0.0373218,0.0400067,0.0383913,0.0248525,0.0129921,0.024934,0.0213543,0.0137151,0.0137325,0.013765,0.0154007,0.0158279,0.0171236,0.0234866,0.0391522,0.0226575,0.024988,0.0412216,0.031266,0.0338841,0,0,0,0.0146597,0
142,0.0258584,0.026236,0,0,0,0.0592877,0.0193537,0.03357,0.0147703,0,0,0,0,0.0202854,0,0.016832,0.0137517,0.0348901,0.0274185,0.0245746,0.00619671,0,0,0.036105,0.0299413,0.00947452,0.0143429,0.0131354,0.0393,0.00811432,0.0151785,0.0147208,0.00678008,0,0.0616481,0,0.00666635,0.0043403,0.00536932,0.0251048,0.0307181,0.0244437,0.00365376,0.0161842,0,0,0.0493937,0,0.0321562,0.0371884,0.0403233,0.0412262,0.0258015,0.0113493,0.024627,0.021081,0.0140721,0.0136066,0.0141823,0.0156443,0.0150417,0.0186653,0.0238595,0.0417983,0.0223477,0.0248468,0.0411352,0.0307476,0.0331462,0,0,0,0.013848,0
143,0.0249974,0.0256108,0,0,0,0.0595648,0.0193356,0.0336462,0.0152983,0,0,0,0,0.0192085,0,0.0168765,0.0132309,0.0349133,0.0277539,0.0248984,0.00642102,0,0,0.0365011,0.0297787,0.00958255,0.014369,0.0132252,0.0394344,0.00829116,0.0152627,0.0148386,0.00663569,0,0.0620493,0,0.00599281,0.00430638,0.00520416,0.0262697,0.030728,0.0257854,0.00400356,0.0153687,0,0,0.0494134,0,0.0321691,0.0370791,0.0402502,0.0437966,0.0266984,0.00951673,0.0243341,0.0207926,0.0145217,0.0137376,0.0145636,0.0160589,0.0142874,0.0206344,0.0243573,0.0442706,0.0220087,0.0247824,0.0410362,0.030167,0.0323273,0,0,0,0.0130714,0
144,0.0241898,0.0249513,0,0,0,0.0597531,0.0192846,0.0336682,0.0158033,0,0,0,0,0.0181574,0,0.016911,0.0128767,0.0348444,0.0280651,0.0252548,0.00657499,0,0,0.0368144,0.0296105,0.00969068,0.0144237,0.0132377,0.0395372,0.00844917,0.0153809,0.014952,0.00653791,0,0.062238,0,0.00539902,0.00429455,0.00516704,0.0275033,0.0307466,0.027437,0.00430472,0.0145501,0,0,0.049497,0,0.0321844,0.0370351,0.0400297,0.0461753,0.0274698,0.00781135,0.0241377,0.0205199,0.0150499,0.0140125,0.0149314,0.0165646,0.0136842,0.0229384,0.0247314,0.0465663,0.0216899,0.0248039,0.0409491,0.0295384,0.0314715,0,0,0,0.0124475,0
145,0.0234057,0.0243088,0,0,0,0.0598019,0.0192261,0.0336122,0.0162664,0,0,0,0,0.0170443,0,0.0169764,0.0126927,0.034619,0.0283791,0.025615,0.00662908,0,0,0.0368934,0.0294409,0.00973022,0.0144489,0.0130956,0.0395488,0.00854081,0.0154924,0.0150775,0.00650002,0,0.0622074,0,0.00483145,0.00430159,0.00516,0.0284947,0.0307891,0.0293135,0.00437752,0.013751,0,0,0.0496854,0,0.0322277,0.0370287,0.0395714,0.0479455,0.0280332,0.0065875,0.0239984,0.0202572,0.0155738,0.0144349,0.0152648,0.0171557,0.0136213,0.0253971,0.0251371,0.0481379,0.0214406,0.0247341,0.0408773,0.0288911,0.0305525,0,0,0,0.0121285,0
