Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73
35,0.0202683,0.0192729,0,0,0,0.0481749,0.0194382,0.0351389,0.00679778,0,0,0,0,0.0117606,0,0.0178161,0.00761509,0.0388984,0.0338507,0.0228222,0.00769813,0,0,0.0186467,0.022488,0.00695356,0.0166071,0.0142923,0.0360345,0.00985247,0.019925,0.0168787,0.014549,0,0.0482243,0,0.0105798,0.00418122,0.00491964,0.0190705,0.0136576,0.0175194,0.0193041,0.00397194,0,0,0.012908,0,0.0104989,0.00799149,0.0397544,0.025933,0.0248793,0.0142995,0.0292261,0.0123024,0.0151592,0.0154337,0.0118205,0.0148645,0.0125316,0.0189602,0.0109077,0.0155222,0.018035,0.0113958,0.00774629,0.00719693,0.0128126,0.00701157,0,0,0,0
36,0.0201549,0.0193531,0,0,0,0.0503433,0.0194674,0.0371914,0.00666947,0,0,0,0,0.0117342,0,0.0178325,0.00751367,0.0389124,0.0366211,0.022213,0.010396,0,0,0.019101,0.0226113,0.006594,0.0178938,0.0137339,0.0353914,0.00931948,0.0191701,0.0159362,0.0145122,0,0.0497328,0,0.0106985,0.00422471,0.00485223,0.017404,0.0138396,0.017094,0.018943,0.00393445,0,0,0.013371,0,0.0105726,0.00823335,0.0396908,0.0274007,0.0247308,0.0140127,0.0296734,0.012522,0.0151481,0.0153452,0.0119671,0.0148956,0.0126632,0.0188298,0.0107022,0.0158079,0.0160969,0.0113351,0.00763845,0.0071346,0.0130376,0.00730515,0,0,0,0
37,0.0201243,0.0193795,0,0,0,0.0506241,0.0195065,0.0394148,0.00669018,0,0,0,0,0.0117177,0,0.0178286,0.00749553,0.0388624,0.0389261,0.021841,0.0119098,0,0,0.0194007,0.0226774,0.006172,0.0183144,0.0123128,0.0342489,0.00867586,0.0177062,0.0152534,0.0146279,0,0.0495863,0,0.010799,0.00424184,0.00482943,0.0160275,0.0139299,0.0169738,0.018589,0.00383855,0,0,0.0135204,0,0.0106181,0.00822124,0.0396436,0.0286165,0.0245689,0.0138341,0.0300057,0.0125379,0.0154216,0.0152185,0.0120565,0.0150152,0.012735,0.0187143,0.0106322,0.0160392,0.0144154,0.0110079,0.00748231,0.00711707,0.0132046,0.00736724,0,0,0,0
38,0.0200998,0.0192582,0,0,0,0.0483788,0.0195089,0.0394352,0.00687228,0,0,0,0,0.0116381,0,0.0178187,0.00753393,0.0387924,0.0388134,0.02183,0.0128741,0,0,0.0193574,0.0227034,0.00587019,0.0182584,0.0108573,0.0330793,0.00780662,0.0161009,0.0152338,0.0147661,0,0.0473104,0,0.0108914,0.00420529,0.00476385,0.0153931,0.0139361,0.0172974,0.0183114,0.0036026,0,0,0.0131531,0,0.010663,0.00798299,0.0396917,0.0293112,0.0244021,0.013812,0.0300307,0.0121926,0.0156459,0.0151852,0.0120933,0.0151852,0.0127528,0.0184063,0.0108429,0.0161176,0.0129995,0.0103688,0.00729664,0.00713532,0.0132646,0.00718484,0,0,0,0
39,0.0199082,0.0191223,0,0,0,0.0457327,0.0194547,0.0377645,0.00716251,0,0,0,0,0.0115128,0,0.017841,0.00754398,0.0386571,0.037006,0.0221146,0.0137325,0,0,0.0190255,0.022769,0.00567661,0.0182161,0.0102449,0.0323198,0.00697276,0.0150639,0.0154734,0.0150019,0,0.0444545,0,0.0111152,0.00416921,0.00470218,0.0156036,0.013747,0.0178033,0.0181172,0.00324389,0,0,0.0121441,0,0.0106677,0.00748249,0.0398635,0.0292583,0.0243264,0.0139359,0.0297744,0.0114958,0.0156835,0.0153613,0.0120069,0.015434,0.012721,0.0177851,0.0111402,0.0159646,0.0116692,0.00945305,0.00730272,0.00715164,0.0132141,0.00691276,0,0,0,0
40,0.0195583,0.0191084,0,0,0,0.0442423,0.0194501,0.036407,0.00746261,0,0,0,0,0.0113811,0,0.0178641,0.0075196,0.0384752,0.0352003,0.0225677,0.0133308,0,0,0.0187275,0.0227944,0.00539841,0.0180132,0.0105127,0.0321848,0.00673381,0.01479,0.0155617,0.0153722,0,0.042813,0,0.0113639,0.00417433,0.00469476,0.0161117,0.0134593,0.0184939,0.018045,0.00284917,0,0,0.0108438,0,0.0106525,0.00689276,0.0399956,0.028734,0.0243808,0.0141947,0.0294094,0.0106594,0.0156024,0.0156484,0.0118372,0.0157367,0.0128291,0.0166982,0.0119089,0.0156138,0.00967743,0.00845337,0.00734446,0.0071205,0.0132338,0.00661238,0,0,0,0
41,0.0192664,0.0190761,0,0,0,0.0435532,0.01951,0.0357313,0.00760515,0,0,0,0,0.0113229,0,0.017878,0.00753185,0.0382873,0.0337007,0.0229882,0.0113907,0,0,0.0186585,0.0228901,0.00499242,0.0177481,0.0112401,0.0324893,0.00737568,0.0152119,0.0156498,0.0156341,0,0.0422416,0,0.0115143,0.00420104,0.00470392,0.0174835,0.0133765,0.0195827,0.0180183,0.00262266,0,0,0.0100685,0,0.0106741,0.00669486,0.039936,0.0277526,0.0244334,0.0147066,0.0290476,0.010116,0.0154668,0.0160543,0.0117147,0.0162057,0.0133421,0.01534,0.0133412,0.0153958,0.0070218,0.00770758,0.0072243,0.00706635,0.01345,0.00644403,0,0,0,0
42,0.0191428,0.0191827,0,0,0,0.0430435,0.0195158,0.0351008,0.00754901,0,0,0,0,0.0112794,0,0.0178865,0.0074576,0.0381101,0.0321111,0.0232303,0.00980612,0,0,0.0187834,0.0230314,0.00475419,0.0177248,0.0119666,0.0328003,0.00851028,0.0163001,0.0159331,0.0155089,0,0.0418298,0,0.0115621,0.00422429,0.00463266,0.0193734,0.0134291,0.0205451,0.0178835,0.00272409,0,0,0.00999829,0,0.0107025,0.0069054,0.0396872,0.0263468,0.0244358,0.0149382,0.0286695,0.0100056,0.0153985,0.016389,0.011754,0.0167575,0.0140329,0.0143804,0.0148062,0.0153981,0.00465314,0.00737591,0.00711629,0.00712767,0.0138108,0.00645478,0,0,0,0
43,0.018961,0.01919,0,0,0,0.0425375,0.0194912,0.0342221,0.0072076,0,0,0,0,0.0112661,0,0.0179315,0.00736078,0.0379498,0.0303347,0.0232797,0.00997295,0,0,0.0187375,0.0231406,0.00492429,0.0181917,0.0125501,0.0326864,0.00960208,0.0178402,0.0162586,0.0149703,0,0.0411353,0,0.011619,0.00422571,0.00460093,0.0199826,0.0134052,0.0201502,0.0173389,0.00295828,0,0,0.0100188,0,0.0107109,0.00693667,0.0392921,0.0244429,0.0243919,0.0141778,0.0279955,0.00981248,0.0153592,0.0164235,0.0116197,0.0169828,0.0139329,0.0140082,0.0150314,0.0149542,0.00530773,0.0071606,0.00709691,0.00712027,0.0140223,0.00654885,0,0,0,0
44,0.0188609,0.0192815,0,0,0,0.0422567,0.0196525,0.0329784,0.00668623,0,0,0,0,0.0111227,0,0.0177945,0.00723393,0.03777,0.0284386,0.0231929,0.0110394,0,0,0.0187153,0.0232179,0.00567415,0.0188575,0.0130707,0.0321818,0.0104571,0.0193711,0.0165728,0.0141257,0,0.040556,0,0.0116094,0.0042717,0.0045642,0.0209938,0.0133716,0.0195032,0.0164534,0.00330484,0,0,0.0102388,0,0.0107045,0.00702772,0.0387808,0.0224156,0.0242647,0.0133759,0.0274074,0.00979165,0.0152295,0.0164784,0.0115277,0.01722,0.0140731,0.0135299,0.0152136,0.0149416,0.00667595,0.00720592,0.00710943,0.00709364,0.0142184,0.0067767,0,0,0,0
45,0.0187951,0.0194768,0,0,0,0.0420815,0.0198605,0.0318009,0.00610949,0,0,0,0,0.0110396,0,0.0176845,0.00716963,0.037517,0.0265997,0.0230144,0.0120171,0,0,0.0186943,0.0233011,0.00659655,0.0192822,0.0134683,0.0315637,0.0111265,0.020677,0.0168018,0.013243,0,0.040183,0,0.011585,0.00433049,0.00456787,0.0219142,0.0133944,0.0186167,0.0153082,0.00369991,0,0,0.0105908,0,0.0107227,0.0072414,0.038319,0.020843,0.0240681,0.0125479,0.0269879,0.00990391,0.0150744,0.0164765,0.0115972,0.0174399,0.0145281,0.0128961,0.0154802,0.0154586,0.00805307,0.00741918,0.0070865,0.0070463,0.0144397,0.00702853,0,0,0,0
46,0.0187168,0.0197202,0,0,0,0.0421701,0.0201071,0.0310366,0.00551804,0,0,0,0,0.0110234,0,0.0176202,0.00712454,0.0371408,0.0250352,0.0227918,0.0126392,0,0,0.01858,0.0234195,0.0072823,0.0195967,0.0137334,0.0311542,0.0116574,0.0217076,0.0169204,0.0125386,0,0.0401659,0,0.0115402,0.00435669,0.00461189,0.0224434,0.0134854,0.017604,0.0140475,0.00404774,0,0,0.011124,0,0.0107614,0.0075562,0.0379314,0.0200285,0.0237934,0.0116379,0.0266563,0.0101189,0.014867,0.0163057,0.0118507,0.0175848,0.0151658,0.0121604,0.0158468,0.0163332,0.0095595,0.00771227,0.00706304,0.00702413,0.0147189,0.00723856,0,0,0,0
47,0.0186499,0.0199559,0,0,0,0.0425235,0.0203351,0.0306253,0.00496716,0,0,0,0,0.0111514,0,0.0176055,0.00712761,0.0367441,0.0238907,0.0225293,0.0129229,0,0,0.0184604,0.023532,0.00760026,0.0197746,0.0138308,0.0310305,0.0120324,0.0223777,0.0169808,0.0120741,0,0.0405378,0,0.011462,0.00443293,0.0046922,0.0227118,0.0136138,0.0165673,0.0128616,0.00439889,0,0,0.0117594,0,0.0108079,0.00794015,0.0376017,0.020078,0.0234332,0.0107278,0.0264384,0.0103636,0.0146253,0.0159305,0.0123641,0.0177755,0.0160498,0.011389,0.0163067,0.0173634,0.0115143,0.00805067,0.00701921,0.00707811,0.0150341,0.00745243,0,0,0,0
48,0.0186211,0.0202075,0,0,0,0.0429685,0.0204872,0.0302125,0.00453972,0,0,0,0,0.0114015,0,0.0176585,0.0071336,0.0364701,0.0230842,0.0222629,0.0130109,0,0,0.018442,0.0236752,0.00771504,0.0195904,0.0137066,0.0310278,0.0121313,0.022658,0.0170591,0.0117422,0,0.0411046,0,0.0113612,0.00455512,0.00477743,0.0225645,0.0136234,0.0153082,0.0119843,0.00484294,0,0,0.0122293,0,0.0108025,0.00823584,0.0372479,0.020384,0.022997,0.00990903,0.0263477,0.0105927,0.0144718,0.0154015,0.0131456,0.017917,0.0170243,0.0106428,0.0168182,0.0183138,0.0134961,0.00841015,0.0070483,0.00728603,0.0154049,0.00767312,0,0,0,0
49,0.0187306,0.0204681,0,0,0,0.0436136,0.0204897,0.0300189,0.00436231,0,0,0,0,0.0117759,0,0.0177887,0.00711881,0.0363372,0.0226563,0.0219661,0.012848,0,0,0.0186934,0.0239317,0.00756187,0.0193581,0.0133383,0.0310399,0.0119179,0.0225212,0.017066,0.0114642,0,0.0418734,0,0.0112338,0.00465392,0.00487754,0.0216203,0.0137286,0.0135983,0.0116636,0.00552613,0,0,0.0127941,0,0.0108333,0.00849644,0.03708,0.0202745,0.0225827,0.0093659,0.0263815,0.0108902,0.0145227,0.0148566,0.0141675,0.0180414,0.0178157,0.00993581,0.0173091,0.019329,0.0146783,0.00884252,0.00696495,0.0076026,0.0158323,0.00792545,0,0,0,0
50,0.0189632,0.0207968,0,0,0,0.044336,0.0205293,0.0300474,0.00438138,0,0,0,0,0.0120732,0,0.0178604,0.00709511,0.0362301,0.0226766,0.0217175,0.0124307,0,0,0.0189793,0.0241887,0.00735585,0.0189223,0.0127728,0.030947,0.0114256,0.0219292,0.0169275,0.0113029,0,0.0426217,0,0.0111121,0.00473955,0.00497433,0.0199382,0.0137034,0.0114643,0.0115977,0.0059822,0,0,0.013048,0,0.0107893,0.00864711,0.0368826,0.0192905,0.0222277,0.00883784,0.0262935,0.0111953,0.0145434,0.0144205,0.0151553,0.018343,0.0185947,0.00939895,0.0175768,0.0203971,0.0157889,0.00924336,0.00707296,0.00743602,0.0162707,0.00815114,0,0,0,0
51,0.0192593,0.0211183,0,0,0,0.0449361,0.0206359,0.0302294,0.00455565,0,0,0,0,0.0122712,0,0.0179329,0.00710437,0.0361452,0.0230495,0.0215387,0.011851,0,0,0.0191975,0.0243887,0.00708862,0.0183872,0.0121251,0.0308464,0.0108699,0.0210922,0.0167096,0.011268,0,0.0432117,0,0.0109601,0.0048402,0.00505673,0.0182085,0.0137447,0.0093534,0.0115354,0.00622061,0,0,0.0133679,0,0.0107837,0.0088366,0.0367742,0.017491,0.0219911,0.00803265,0.0259738,0.0115127,0.014668,0.014134,0.0159942,0.0187595,0.0191374,0.0090974,0.0174301,0.0214522,0.018426,0.00964721,0.00718112,0.007436,0.0166479,0.00832177,0,0,0,0
52,0.0195504,0.0212999,0,0,0,0.0452382,0.0206935,0.0304446,0.0046909,0,0,0,0,0.0124394,0,0.0179329,0.00716869,0.0360818,0.0235041,0.021468,0.0112899,0,0,0.0189754,0.0245398,0.00675327,0.0179451,0.0115184,0.0307698,0.0102943,0.0201855,0.0164801,0.0113192,0,0.0435567,0,0.0109425,0.00487649,0.00508677,0.0172509,0.0138408,0.00763224,0.0110501,0.00641607,0,0,0.0136061,0,0.0108405,0.008951,0.0367719,0.0162243,0.0218815,0.00672823,0.0250754,0.0118074,0.0146484,0.0139833,0.0164172,0.0188697,0.0189305,0.00917118,0.0168999,0.021779,0.0227009,0.0098571,0.00720989,0.00762161,0.0167877,0.00837729,0,0,0,0
53,0.0197714,0.0214255,0,0,0,0.0456565,0.0207364,0.0306411,0.00481884,0,0,0,0,0.0123659,0,0.0178844,0.00710828,0.0360535,0.0237823,0.0214584,0.0109964,0,0,0.0186994,0.024692,0.00645557,0.0175502,0.0111238,0.0308529,0.00990208,0.0196814,0.0163765,0.0112738,0,0.0440475,0,0.0109019,0.00484679,0.0051027,0.0180746,0.0139378,0.00657052,0.0103944,0.00639101,0,0,0.0138141,0,0.0108529,0.00907175,0.0371105,0.0165652,0.0219568,0.00516761,0.0239272,0.0120085,0.0145713,0.0138847,0.0163692,0.0186765,0.0186561,0.00945885,0.0162915,0.0214725,0.0265185,0.0100155,0.00722545,0.00769733,0.0168596,0.00842523,0,0,0,0
54,0.0199481,0.0213836,0,0,0,0.0458203,0.0206585,0.0306136,0.00477538,0,0,0,0,0.0123714,0,0.0178719,0.00709895,0.0360374,0.0237256,0.0215197,0.0108118,0,0,0.0179144,0.0247954,0.00623432,0.017232,0.0109084,0.0309867,0.00968921,0.0195204,0.0163857,0.0111413,0,0.0443993,0,0.0110292,0.00480255,0.00509525,0.0193915,0.0141009,0.00626796,0.00926366,0.00611845,0,0,0.0138589,0,0.0109063,0.00915673,0.0374443,0.0178239,0.0221452,0.00350376,0.0221562,0.0120624,0.0141037,0.0137735,0.0158853,0.0179379,0.0186008,0.00991492,0.0158855,0.0214824,0.0289489,0.00993902,0.00713595,0.00766168,0.0166597,0.00836439,0,0,0,0
55,0.020058,0.0213295,0,0,0,0.045884,0.0205003,0.0303767,0.00480156,0,0,0,0,0.0123521,0,0.0178902,0.00701894,0.036012,0.0234701,0.0215321,0.0104664,0,0,0.0172018,0.0248556,0.00599919,0.0168699,0.0107844,0.0312063,0.00962855,0.0195283,0.0164778,0.0109573,0,0.0445452,0,0.0111814,0.00476721,0.00507876,0.020007,0.0143595,0.00617287,0.00798279,0.00582385,0,0,0.0140793,0,0.0109998,0.00932477,0.0376768,0.0183911,0.0223841,0.00288655,0.0203898,0.0120935,0.0134112,0.0136269,0.0153649,0.016963,0.018802,0.0102522,0.0157326,0.0217257,0.0299912,0.00993746,0.00703624,0.00764202,0.0164205,0.00824929,0,0,0,0
56,0.0201179,0.0212373,0,0,0,0.045852,0.020383,0.0300564,0.00491051,0,0,0,0,0.0121891,0,0.0178912,0.0069485,0.0359356,0.0231397,0.0216062,0.00995467,0,0,0.0165197,0.0248511,0.00571784,0.0163458,0.0106632,0.0314374,0.00963413,0.0195809,0.0165366,0.0107564,0,0.0446267,0,0.0114604,0.00470971,0.00504514,0.0198448,0.0145348,0.00632729,0.00647711,0.0055325,0,0,0.0141752,0,0.0110657,0.00937044,0.0375774,0.0184665,0.0226051,0.00385891,0.0186352,0.0121049,0.0125587,0.0136651,0.0148105,0.0158974,0.019211,0.0104699,0.0157143,0.0219904,0.0302137,0.00992848,0.00696781,0.00763196,0.0160672,0.00804844,0,0,0,0
57,0.0201634,0.0211194,0,0,0,0.0459344,0.0203,0.0298288,0.00506705,0,0,0,0,0.0118934,0,0.0178702,0.00684508,0.0358512,0.0228912,0.0217151,0.00932814,0,0,0.0160471,0.0248201,0.00549253,0.0156256,0.0104947,0.0316584,0.00958052,0.0194923,0.0164051,0.0105612,0,0.0448542,0,0.0116388,0.00461292,0.00500533,0.0192339,0.0145941,0.00679584,0.00491959,0.00524493,0,0,0.0141322,0,0.0110474,0.0093362,0.0372815,0.0181077,0.0227484,0.00572407,0.0171232,0.0121234,0.011808,0.0140016,0.0141461,0.0149568,0.0197176,0.0105284,0.0159197,0.022401,0.0296761,0.00990554,0.00697835,0.00759732,0.0156533,0.00782195,0,0,0,0
58,0.0202392,0.0210324,0,0,0,0.0461642,0.0202382,0.0297458,0.00523391,0,0,0,0,0.0115697,0,0.0178493,0.00678202,0.0357437,0.0228074,0.0218166,0.00862011,0,0,0.015867,0.0247991,0.00525465,0.0148165,0.0101971,0.0318456,0.00936384,0.019132,0.0161196,0.0104182,0,0.0452131,0,0.0116957,0.00454256,0.00500518,0.0184858,0.0146364,0.00737079,0.00343952,0.00501297,0,0,0.0141173,0,0.0110096,0.00927857,0.0369051,0.0173826,0.0228368,0.00764511,0.0159917,0.0121524,0.0112088,0.0142211,0.0135299,0.014123,0.0200287,0.0106558,0.0160908,0.0227661,0.0286449,0.00991269,0.00700099,0.00756918,0.0152319,0.00757696,0,0,0,0
59,0.0203375,0.0210158,0,0,0,0.0465046,0.0202155,0.0297441,0.00543855,0,0,0,0,0.0112629,0,0.0178251,0.00672087,0.0356184,0.0228693,0.0219033,0.00787363,0,0,0.0160582,0.024806,0.00499012,0.0140407,0.0097726,0.0320141,0.00910341,0.0185687,0.0161692,0.0103359,0,0.0456457,0,0.0117959,0.00449773,0.00496799,0.0176864,0.0146619,0.00786999,0.00215029,0.00483524,0,0,0.0141625,0,0.0109718,0.00918728,0.0365025,0.0164194,0.0228799,0.00945134,0.0153561,0.0122343,0.0107256,0.0142513,0.0130125,0.0134066,0.0201303,0.010794,0.0160781,0.0228807,0.0272249,0.00999164,0.00697246,0.00748374,0.0149092,0.00733487,0,0,0,0
60,0.0203889,0.0210257,0,0,0,0.046956,0.020168,0.0298033,0.00570806,0,0,0,0,0.0111496,0,0.0178386,0.00658357,0.0354889,0.0229613,0.0219407,0.00715905,0,0,0.0165751,0.024863,0.00471287,0.0135222,0.00935331,0.0321994,0.00881377,0.0179327,0.0161098,0.0102669,0,0.0461527,0,0.0120436,0.00450757,0.00486722,0.0167208,0.0146188,0.00818547,0.00128656,0.0047017,0,0,0.014145,0,0.0109028,0.00908453,0.0361437,0.0153547,0.0228909,0.0108625,0.0152123,0.012317,0.010303,0.0142184,0.0125679,0.0127918,0.0200236,0.0108103,0.0161015,0.0225885,0.0253818,0.0101208,0.00702624,0.00738598,0.0147001,0.00707245,0,0,0,0
61,0.0204311,0.0210081,0,0,0,0.0474013,0.0201729,0.0298784,0.00596225,0,0,0,0,0.0111489,0,0.0178554,0.00656582,0.0353651,0.0229999,0.0219347,0.00651744,0,0,0.0171803,0.0249105,0.00449021,0.0128541,0.0089768,0.0323651,0.00854138,0.0173952,0.015933,0.0101835,0,0.046635,0,0.0123778,0.00454075,0.00478079,0.0155224,0.0146458,0.00823204,0.00145442,0.00475978,0,0,0.0142126,0,0.0108977,0.00906085,0.0358609,0.0142582,0.0228231,0.0116853,0.0153272,0.0124473,0.00990564,0.0141711,0.0120475,0.0122554,0.0197362,0.0106254,0.0161497,0.0219804,0.0233745,0.0102354,0.0069794,0.00735894,0.0145217,0.00678864,0,0,0,0
62,0.0204207,0.0209858,0,0,0,0.0479776,0.0202166,0.0300126,0.00626023,0,0,0,0,0.011127,0,0.0178363,0.0065688,0.0352728,0.0231717,0.0218811,0.00607291,0,0,0.0179289,0.024798,0.00436523,0.0121778,0.0087577,0.0325078,0.00841842,0.0170581,0.0157931,0.0100286,0,0.047257,0,0.0124951,0.00453975,0.00477495,0.0141387,0.0145209,0.00805136,0.00223954,0.00488283,0,0,0.0141475,0,0.010836,0.00894174,0.0357219,0.0132556,0.0227187,0.011981,0.0156544,0.012516,0.00963324,0.0141488,0.0115397,0.011844,0.0193539,0.0103166,0.0162105,0.0211016,0.0212362,0.0103509,0.00692645,0.00730447,0.0144177,0.00650108,0,0,0,0
63,0.020459,0.0209329,0,0,0,0.0483924,0.0201967,0.030134,0.00657434,0,0,0,0,0.0111105,0,0.0178072,0.00656112,0.0352309,0.0233274,0.0218313,0.00571403,0,0,0.0185489,0.0245275,0.00428961,0.011583,0.00858845,0.0326123,0.00836359,0.0168164,0.015723,0.00987096,0,0.0478355,0,0.0125978,0.00448693,0.00480191,0.0128778,0.0144632,0.00793101,0.00309243,0.00507894,0,0,0.0140561,0,0.0108303,0.0088033,0.0357619,0.0126154,0.0226306,0.0121107,0.0159155,0.0125877,0.00941842,0.0141286,0.0111006,0.011503,0.0189876,0.0100023,0.0164426,0.0201305,0.0191432,0.0103548,0.00673249,0.00733933,0.0142913,0.00619629,0,0,0,0
64,0.0205088,0.0207997,0,0,0,0.0487007,0.0201874,0.0302159,0.00692136,0,0,0,0,0.0110126,0,0.0177774,0.00653133,0.0351958,0.0234695,0.0217916,0.00539422,0,0,0.0189085,0.0243476,0.00418676,0.0110089,0.00839238,0.0327256,0.00833281,0.0166475,0.0157005,0.00974156,0,0.0483177,0,0.0127203,0.0045027,0.00485409,0.0121037,0.0144554,0.00803925,0.0039525,0.00525687,0,0,0.0139614,0,0.0108696,0.00866986,0.0359954,0.0125505,0.0226158,0.0120667,0.0159522,0.0126316,0.00916276,0.0141915,0.0106045,0.0111375,0.018686,0.00975337,0.0167596,0.0193436,0.0175307,0.0102422,0.00639734,0.00732439,0.0141146,0.00587079,0,0,0,0
65,0.0204738,0.0207118,0,0,0,0.049077,0.0202307,0.0303208,0.00735769,0,0,0,0,0.0108964,0,0.0177755,0.00647128,0.0350888,0.0237553,0.0217317,0.00520908,0,0,0.0191554,0.024106,0.00408473,0.0105454,0.00825155,0.0328554,0.00829424,0.0165171,0.0156823,0.00958691,0,0.0488198,0,0.0127822,0.00453748,0.00490135,0.0118574,0.0142904,0.00845588,0.00468483,0.00530495,0,0,0.0137542,0,0.0108489,0.00846786,0.0362562,0.0132446,0.0226257,0.0121379,0.0158747,0.0125566,0.0088223,0.0143216,0.00980917,0.0106927,0.0184598,0.00968636,0.0171443,0.018751,0.0165088,0.0101663,0.00635311,0.00727596,0.014058,0.00555151,0,0,0,0
66,0.020458,0.0206281,0,0,0,0.0493155,0.0202221,0.0303376,0.00776641,0,0,0,0,0.0106892,0,0.0177721,0.0064075,0.0349408,0.0240644,0.0216688,0.00504183,0,0,0.019142,0.0237252,0.00393776,0.0100559,0.00807238,0.032923,0.00820392,0.0163039,0.0155632,0.00951043,0,0.0491189,0,0.0127488,0.00455547,0.00493699,0.011913,0.0141436,0.00934306,0.00520922,0.00529874,0,0,0.0136304,0,0.0108385,0.00839854,0.0363566,0.0144461,0.0225534,0.0126598,0.0155007,0.0125506,0.00842088,0.01464,0.00881959,0.0102013,0.0185013,0.00977198,0.0176523,0.0184737,0.0161054,0.0101143,0.00638246,0.00725655,0.0140203,0.00525365,0,0,0,0
67,0.0204168,0.0205438,0,0,0,0.0497226,0.020146,0.0304231,0.00801072,0,0,0,0,0.0105451,0,0.0177256,0.00632681,0.0347163,0.0242791,0.0217185,0.00492783,0,0,0.0189066,0.0233489,0.00384668,0.00968801,0.00799722,0.0330153,0.00816057,0.0160811,0.0154563,0.00942576,0,0.0494659,0,0.0126839,0.00451991,0.00499087,0.01227,0.0140706,0.0104716,0.00558904,0.00527341,0,0,0.0135801,0,0.0108421,0.00843361,0.036265,0.0160494,0.0224206,0.0136129,0.0148755,0.0125755,0.00794427,0.0151624,0.00791695,0.00963228,0.018712,0.00995546,0.0180493,0.0184636,0.015934,0.0100948,0.00634527,0.00723481,0.0139509,0.00501221,0,0,0,0
68,0.0203832,0.020518,0,0,0,0.0500072,0.0201785,0.0306574,0.00827152,0,0,0,0,0.0103226,0,0.0176378,0.00622911,0.0344605,0.0244189,0.0217618,0.00485511,0,0,0.0184544,0.0229626,0.00378956,0.0093366,0.00796925,0.0331194,0.00808678,0.015788,0.015391,0.00936699,0,0.0497215,0,0.0125486,0.00450405,0.00500018,0.0126902,0.0141001,0.0116894,0.00588947,0.00516421,0,0,0.0136449,0,0.0108933,0.0085635,0.0361046,0.0177214,0.0222854,0.0147413,0.0140166,0.0126198,0.00748773,0.0157619,0.00722918,0.0091246,0.0189728,0.0102302,0.0184359,0.0187472,0.0158817,0.0100719,0.00616096,0.00730099,0.0138869,0.00482333,0,0,0,0
69,0.020328,0.0205096,0,0,0,0.0501845,0.0202436,0.0310722,0.00855784,0,0,0,0,0.0101007,0,0.0175777,0.00625132,0.0342076,0.0246995,0.021808,0.00482212,0,0,0.0178468,0.0225821,0.00380255,0.00905128,0.00775571,0.0332324,0.00805337,0.0155069,0.0153439,0.00934405,0,0.0499652,0,0.0124758,0.00446061,0.00502663,0.0131959,0.0141649,0.013019,0.0061841,0.00496229,0,0,0.0137433,0,0.0109652,0.00863933,0.0360056,0.0194947,0.0221831,0.0158,0.0130165,0.0126029,0.00716021,0.0164895,0.00665904,0.00871889,0.0193028,0.0105842,0.0188708,0.0193001,0.016103,0.0100478,0.00594396,0.00730449,0.0138404,0.00469319,0,0,0,0
70,0.0202164,0.0204678,0,0,0,0.0504756,0.0203222,0.0312638,0.00878024,0,0,0,0,0.00995754,0,0.017473,0.00622089,0.0340028,0.0250811,0.0219272,0.0048237,0,0,0.0171828,0.0222687,0.00385392,0.00886595,0.00761412,0.0333754,0.00808339,0.0154301,0.0153469,0.00930048,0,0.0503936,0,0.0125076,0.00439994,0.00506489,0.0139595,0.0140318,0.014441,0.00647843,0.00468904,0,0,0.0136492,0,0.0109307,0.0086123,0.0360201,0.021291,0.0221227,0.0168418,0.011979,0.0124768,0.00695372,0.0173111,0.0064473,0.00837563,0.0196789,0.010983,0.0192015,0.020097,0.0167919,0.0100313,0.00597232,0.00735055,0.0138061,0.00463064,0,0,0,0
71,0.0200857,0.0203922,0,0,0,0.050711,0.0203722,0.0310638,0.00904897,0,0,0,0,0.00972657,0,0.0173743,0.00610408,0.03384,0.0251876,0.0220458,0.00480399,0,0,0.0166185,0.0219866,0.00393386,0.00867838,0.00756084,0.0335223,0.00810815,0.0153363,0.0153167,0.00920446,0,0.0507335,0,0.0123498,0.00437006,0.00514432,0.0153693,0.0139239,0.0160835,0.00677098,0.00433968,0,0,0.0134718,0,0.0108931,0.0085396,0.0361954,0.0229377,0.0221668,0.0175493,0.0109653,0.0122512,0.00679926,0.0181469,0.00667931,0.00808892,0.0201406,0.0115358,0.0194666,0.0210383,0.0185071,0.0100058,0.00602776,0.00733974,0.013735,0.00457544,0,0,0,0
