Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,LBL
48,0.0388533,0.0500721,0,0,0,0.027693,0,0.0311356,0.0499398,0,0,0,0.0197329,0,0,0.0507917,0.0513367,0.0718727,0.038395,0.0191885,0,0,0.0317419,0.048741,0.0347509,0.0504141,0.0705942,0.0540899,0.0588899,0.0553196,0.0571141,0.0583582,0,0.0718141,0,0.0371188,0.0137658,0.0115846,0.0245084,0,0.010541,0.0778583,0.017012,0,0,0.0232074,0,0,0.0385347,0.0251266,0.0320278,0.0280025,0.0254796,0.0374913,0.0214585,0.0753217,0.0891942,0.0615541,0.0226353,0.0602397,0.0437344,0.0428852,0.0633248,0.0279952,0.00983628,0.0128373,0.0048796,0.0270632,0.0262637,0,0,0,0
49,0.0390276,0.0500968,0,0,0,0.0275004,0,0.0302541,0.0496595,0,0,0,0.0194968,0,0,0.0507544,0.0515203,0.0711304,0.0382765,0.0196289,0,0,0.0318534,0.0484843,0.0346076,0.0510001,0.0708233,0.0540612,0.0597922,0.0562854,0.0578778,0.059081,0,0.070075,0,0.0372353,0.0137058,0.0116367,0.0242014,0,0.0106541,0.0781412,0.0171403,0,0,0.0232765,0,0,0.0383331,0.0252084,0.0320444,0.0281857,0.0256653,0.0374867,0.0212965,0.0752037,0.0892317,0.0615249,0.0225739,0.0601414,0.0437185,0.0428984,0.0632836,0.0282375,0.00973994,0.0127531,0.00459094,0.0270902,0.0260711,0,0,0,0
50,0.0391529,0.0501495,0,0,0,0.0270958,0,0.0295503,0.0493939,0,0,0,0.0193728,0,0,0.0506536,0.0516718,0.0701704,0.0380662,0.0198474,0,0,0.031853,0.0482795,0.0345347,0.0516738,0.0710786,0.0541267,0.0605342,0.0570997,0.0583842,0.0595076,0,0.0677534,0,0.0373625,0.0136598,0.0115711,0.0242459,0,0.0106887,0.0783772,0.0171685,0,0,0.0232516,0,0,0.0381853,0.0253384,0.0320094,0.0281175,0.0257647,0.037387,0.0211017,0.0751561,0.0891683,0.0615112,0.0225258,0.0601033,0.0437117,0.0428563,0.0632568,0.0281537,0.00970275,0.0126784,0.00448097,0.0271677,0.0258455,0,0,0,0
51,0.039222,0.0502406,0,0,0,0.0266397,0,0.0290974,0.0492178,0,0,0,0.0192564,0,0,0.0505539,0.051865,0.0690449,0.0378119,0.0197457,0,0,0.0318514,0.0479685,0.0345528,0.0522276,0.0712817,0.0542999,0.0611233,0.0578428,0.0587415,0.0597042,0,0.0645757,0,0.0375059,0.0137604,0.0114397,0.0245044,0,0.0107206,0.0784605,0.0171456,0,0,0.023197,0,0,0.0380464,0.0254726,0.0320055,0.0281553,0.025895,0.0373158,0.0208821,0.0750381,0.089062,0.0615656,0.0224595,0.060104,0.0437352,0.0428652,0.0632988,0.0278488,0.00963385,0.0125857,0.00439804,0.0271176,0.0256285,0,0,0,0
52,0.039341,0.0503328,0,0,0,0.026436,0,0.0286321,0.0489642,0,0,0,0.0190334,0,0,0.0505125,0.0520175,0.0677703,0.0374918,0.0194489,0,0,0.0318341,0.0477403,0.0345734,0.0527762,0.0714201,0.0545629,0.0616462,0.0586077,0.0590352,0.059814,0,0.0605577,0,0.0377143,0.0138505,0.0113332,0.0248304,0,0.0107967,0.0785925,0.0171788,0,0,0.0228972,0,0,0.0380325,0.0255899,0.0320137,0.0283476,0.0261613,0.0372481,0.0205688,0.0748776,0.0888615,0.0615893,0.0224256,0.0601105,0.0437073,0.042872,0.0633344,0.0275023,0.00974682,0.0125352,0.00464453,0.0268599,0.0254637,0,0,0,0
53,0.0394567,0.0504395,0,0,0,0.0266648,0,0.0282803,0.0488105,0,0,0,0.0188567,0,0,0.0504159,0.0521998,0.0665171,0.0371779,0.0189424,0,0,0.0317784,0.0475995,0.0347347,0.0534633,0.0715966,0.0548555,0.0621187,0.0593295,0.0593042,0.0599206,0,0.0560229,0,0.037954,0.0138901,0.0111819,0.0252694,0,0.0107947,0.0786391,0.017299,0,0,0.0227607,0,0,0.0379141,0.0256569,0.0320246,0.0285013,0.0262134,0.0372683,0.0204197,0.0746345,0.0886246,0.0614958,0.0224656,0.0601514,0.0436607,0.0429311,0.0634144,0.0268811,0.00984042,0.0124205,0.00466426,0.0267753,0.0252547,0,0,0,0
54,0.0396298,0.0504891,0,0,0,0.0275531,0,0.0279985,0.0486832,0,0,0,0.0186668,0,0,0.0502675,0.0524457,0.0651809,0.0367846,0.018292,0,0,0.0316951,0.0472188,0.0350483,0.0540986,0.0718193,0.0551925,0.0626421,0.0600723,0.0596236,0.0601142,0,0.0509255,0,0.0381811,0.0139209,0.011036,0.0255944,0,0.0108758,0.0786312,0.0174373,0,0,0.0226057,0,0,0.0377939,0.0258541,0.0320837,0.0285549,0.0261592,0.0372094,0.0202737,0.0743348,0.0883486,0.0614369,0.0225003,0.0602007,0.0437163,0.0430119,0.0635101,0.0262895,0.00990077,0.0123902,0.00463737,0.0267628,0.0250784,0,0,0,0
55,0.0398276,0.0505401,0,0,0,0.0293233,0,0.0275948,0.0486032,0,0,0,0.0184492,0,0,0.0501033,0.0526996,0.0639159,0.036289,0.0173134,0,0,0.0315876,0.0469215,0.0353646,0.0547647,0.0720281,0.0556131,0.0631458,0.0608144,0.0600551,0.0604021,0,0.0453319,0,0.0384622,0.0138878,0.0109022,0.0258704,0,0.0109523,0.0785648,0.0176036,0,0,0.0224378,0,0,0.0376689,0.026147,0.0321616,0.0285793,0.0259994,0.0371474,0.0201434,0.0740331,0.088058,0.0616046,0.0225455,0.0602504,0.0437885,0.0433728,0.0635732,0.0257883,0.00994767,0.0123607,0.00462113,0.0267161,0.0249095,0,0,0,0
56,0.0399987,0.0505802,0,0,0,0.0318639,0,0.0271799,0.0486827,0,0,0,0.0183949,0,0,0.0498584,0.0530257,0.0627489,0.0358307,0.0160001,0,0,0.0314223,0.0465798,0.0357932,0.0554856,0.0721836,0.0560806,0.0636334,0.0615781,0.0605021,0.0608169,0,0.0393558,0,0.0387293,0.0139909,0.010585,0.0261461,0,0.0110208,0.078336,0.0178025,0,0,0.0222325,0,0,0.0376359,0.0264471,0.0322811,0.0285721,0.0259045,0.0371721,0.0200543,0.0736945,0.0877966,0.0617486,0.0226142,0.0602773,0.0438304,0.0441399,0.063621,0.0253444,0.010105,0.0123656,0.0047203,0.0266183,0.0247655,0,0,0,0
57,0.0402029,0.0506346,0,0,0,0.0351185,0,0.0265396,0.048698,0,0,0,0.01812,0,0,0.0496964,0.0532494,0.0613699,0.0351629,0.0143034,0,0,0.0312407,0.0460005,0.0362953,0.056167,0.0722598,0.0565968,0.0641953,0.0624413,0.0610406,0.061364,0,0.0330697,0,0.0390279,0.0140623,0.0104185,0.0264607,0,0.0110519,0.0780975,0.0179538,0,0,0.0221103,0,0,0.0375357,0.0268615,0.032326,0.0285707,0.0259164,0.0371337,0.0199402,0.0732969,0.0875145,0.0617633,0.0227513,0.0603626,0.0439307,0.0444474,0.0637218,0.0249274,0.0102041,0.0123,0.00474355,0.026548,0.0245393,0,0,0,0
58,0.0404523,0.0506601,0,0,0,0.0388794,0,0.0257259,0.0487847,0,0,0,0.0176202,0,0,0.0496093,0.0534046,0.0596279,0.0342469,0.0123444,0,0,0.0310976,0.0454257,0.0368355,0.0565187,0.0722882,0.0571746,0.0649576,0.063457,0.0617112,0.0620171,0,0.0267968,0,0.0393587,0.0141791,0.0103773,0.0268777,0,0.0109097,0.0777626,0.0182768,0,0,0.0221234,0,0,0.0373249,0.0273433,0.0322676,0.0284194,0.0257117,0.0369404,0.019911,0.0730488,0.0871863,0.0616829,0.0229102,0.0605126,0.0440451,0.04359,0.0638228,0.0245001,0.010236,0.0121642,0.00457501,0.0264938,0.0242708,0,0,0,0
59,0.0407051,0.0507306,0,0,0,0.0428979,0,0.0251766,0.0490182,0,0,0,0.0172844,0,0,0.0494233,0.0536148,0.0576729,0.0332271,0.010195,0,0,0.0309847,0.0449167,0.0373663,0.0568017,0.0723072,0.0577784,0.065888,0.0645916,0.0624901,0.0627884,0,0.0208396,0,0.0397304,0.0143215,0.0101734,0.0271225,0,0.0108311,0.0773689,0.0185523,0,0,0.0220152,0,0,0.0371807,0.0278293,0.0322583,0.028277,0.0253427,0.0367913,0.0198637,0.0728157,0.086896,0.0616613,0.0231126,0.060668,0.044158,0.0431349,0.0639087,0.0241962,0.0103271,0.0120974,0.00452572,0.0264649,0.0239754,0,0,0,0
60,0.0409999,0.050834,0,0,0,0.0467635,0,0.024738,0.049308,0,0,0,0.0168067,0,0,0.0492653,0.0536698,0.0554176,0.0319042,0.00780539,0,0,0.0309579,0.0444608,0.0378695,0.0568487,0.0724181,0.0584019,0.0670065,0.0658429,0.06345,0.0637224,0,0.0156266,0,0.0401897,0.0142899,0.0101425,0.0276973,0,0.0107352,0.0769193,0.0188281,0,0,0.0218511,0,0,0.037026,0.0283498,0.0322381,0.0281367,0.0249194,0.0366489,0.0197216,0.0725218,0.0866486,0.061785,0.0234146,0.0608596,0.044348,0.0431294,0.0639951,0.0235598,0.010434,0.0120062,0.00454884,0.0264549,0.0236198,0,0,0,0
61,0.0413066,0.0509341,0,0,0,0.0507501,0,0.0242765,0.0496572,0,0,0,0.0163969,0,0,0.0490274,0.0537156,0.0531418,0.0305418,0.00555259,0,0,0.0309732,0.044076,0.0386919,0.0568282,0.0723752,0.0590168,0.0682212,0.0671898,0.0644785,0.0647313,0,0.0113993,0,0.0406488,0.0143538,0.00999869,0.0280636,0,0.0106801,0.0764647,0.0190857,0,0,0.0216618,0,0,0.0368508,0.028863,0.0322829,0.0279895,0.0245625,0.0365333,0.0196252,0.072307,0.0864118,0.0618508,0.0237445,0.0610468,0.044498,0.0432563,0.0640639,0.023148,0.0105228,0.0119485,0.00455143,0.0264389,0.0232622,0,0,0,0
62,0.0416186,0.0510548,0,0,0,0.0541912,0,0.0236731,0.0500537,0,0,0,0.015979,0,0,0.0487663,0.0536274,0.0508454,0.0291464,0.00357016,0,0,0.0310468,0.0435055,0.039541,0.0565493,0.0723603,0.0596508,0.0694759,0.0684961,0.0655089,0.0656958,0,0.00879152,0,0.0411419,0.0144071,0.00988384,0.0284135,0,0.0105933,0.075985,0.0193648,0,0,0.0214571,0,0,0.0366593,0.0294247,0.0323212,0.0278521,0.0240057,0.0364562,0.0195425,0.0720511,0.0861719,0.061897,0.0241023,0.0612467,0.0446205,0.0433488,0.0640904,0.0227096,0.0106732,0.0118911,0.00455155,0.026456,0.0228678,0,0,0,0
63,0.0419258,0.0511791,0,0,0,0.056569,0,0.0230391,0.0505288,0,0,0,0.0155551,0,0,0.0485021,0.053369,0.048497,0.0276778,0.00274993,0,0,0.0312211,0.0428511,0.0403369,0.056035,0.0723789,0.0602639,0.0706842,0.0696874,0.066501,0.0665366,0,0.00793707,0,0.0416841,0.0145064,0.00973051,0.0287276,0,0.0105073,0.0754739,0.0196555,0,0,0.0212649,0,0,0.0365118,0.029978,0.0323311,0.0276888,0.0232958,0.0364115,0.0194838,0.0717603,0.0859418,0.061942,0.0244493,0.0613838,0.0447161,0.0433542,0.0641716,0.0223155,0.0109116,0.0118248,0.00457787,0.0264703,0.0224832,0,0,0,0
64,0.0422207,0.0512998,0,0,0,0.057957,0,0.0224804,0.0510271,0,0,0,0.015147,0,0,0.0481915,0.0529484,0.0463003,0.0261798,0.00399105,0,0,0.0314932,0.0421653,0.0408858,0.0553741,0.0724201,0.0608142,0.0718177,0.0707679,0.0674231,0.0672599,0,0.00803605,0,0.0422193,0.0146839,0.00937917,0.0290967,0,0.0103885,0.0749771,0.0199949,0,0,0.0210707,0,0,0.0364184,0.0305207,0.0323704,0.0275705,0.0226508,0.0363923,0.0194232,0.0714748,0.0857279,0.0620732,0.0248199,0.0614998,0.0448437,0.043316,0.0641806,0.0219513,0.0111962,0.0117757,0.00464527,0.0264918,0.0221104,0,0,0,0
65,0.042495,0.0514039,0,0,0,0.0585156,0,0.022147,0.0515321,0,0,0,0.0147955,0,0,0.0478843,0.0524559,0.0445178,0.0247495,0.00617971,0,0,0.0318729,0.0415808,0.0412211,0.0546716,0.0724025,0.0611997,0.0728755,0.0717262,0.0682733,0.0679137,0,0.00807942,0,0.0426991,0.0148662,0.0089748,0.0293674,0,0.0101867,0.0745213,0.0203022,0,0,0.0208742,0,0,0.036302,0.0310218,0.0323194,0.0275148,0.0220512,0.0363851,0.0194084,0.0712071,0.0855133,0.0622607,0.0251939,0.0616065,0.0449368,0.0432181,0.0640751,0.0216384,0.0113964,0.0117468,0.00468601,0.0265661,0.0217836,0,0,0,0
66,0.0427305,0.0514625,0,0,0,0.0586712,0,0.0222363,0.051978,0,0,0,0.0144826,0,0,0.0476379,0.0519993,0.0430832,0.0235171,0.00822199,0,0,0.0322724,0.041093,0.0416447,0.0540768,0.072368,0.0614005,0.0738134,0.0725701,0.0690322,0.068512,0,0.00777912,0,0.0431516,0.0149844,0.00885886,0.0295194,0,0.00996112,0.074174,0.0205341,0,0,0.0207321,0,0,0.0361603,0.0314745,0.0322987,0.0274908,0.0215037,0.0364311,0.0194457,0.0709775,0.0853226,0.0624296,0.0255212,0.0616834,0.0449142,0.0431255,0.0638846,0.021424,0.0114698,0.011703,0.00465994,0.0266196,0.0215205,0,0,0,0
67,0.0428791,0.0514996,0,0,0,0.0588544,0,0.0225346,0.0523195,0,0,0,0.0141781,0,0,0.0474384,0.0517393,0.0420905,0.0226632,0.00937979,0,0,0.0326784,0.0406557,0.0420841,0.0537055,0.0723436,0.0615421,0.0744487,0.0730793,0.0696149,0.0690065,0,0.00735942,0,0.0435128,0.0150924,0.00882213,0.0296809,0,0.00973152,0.0739352,0.0206949,0,0,0.0207425,0,0,0.0360499,0.0318194,0.0324628,0.0275122,0.0210299,0.0364253,0.0195381,0.0707429,0.0851607,0.0625328,0.0257439,0.0617372,0.0448838,0.0429932,0.0637851,0.021439,0.0114987,0.011655,0.00457414,0.0266692,0.0212818,0,0,0,0
68,0.0429042,0.0515656,0,0,0,0.0588256,0,0.0226521,0.0525061,0,0,0,0.0139319,0,0,0.0472983,0.0517226,0.0417615,0.022265,0.00941079,0,0,0.0330065,0.0403203,0.0423242,0.0536083,0.0722554,0.061701,0.0747046,0.0732022,0.0699483,0.0692862,0,0.00689806,0,0.0437547,0.0152034,0.00880243,0.029438,0,0.00955682,0.0737969,0.0208056,0,0,0.0208333,0,0,0.0360106,0.0319901,0.0327164,0.0275332,0.0206952,0.0362893,0.0196832,0.0705197,0.0850202,0.0625738,0.0257654,0.0617379,0.0447979,0.0427925,0.0637287,0.0217887,0.0115608,0.0115978,0.00444667,0.026764,0.0210321,0,0,0,0
69,0.0428936,0.0515858,0,0,0,0.0583252,0,0.0224996,0.0524439,0,0,0,0.0138878,0,0,0.0471883,0.0519226,0.0418126,0.0221447,0.00881097,0,0,0.03323,0.0401581,0.0423887,0.0537699,0.0720981,0.0617452,0.0746561,0.0730863,0.0700151,0.0692865,0,0.00612973,0,0.0438842,0.0152861,0.00866783,0.0290313,0,0.00940057,0.073869,0.0209113,0,0,0.0207163,0,0,0.0361329,0.0320139,0.0330014,0.0275888,0.0205079,0.0361003,0.019848,0.0702735,0.0849241,0.0628174,0.0256289,0.0616274,0.0446479,0.042551,0.0635116,0.0222397,0.0116922,0.011616,0.00449362,0.0268288,0.02089,0,0,0,0
70,0.0427916,0.0516016,0,0,0,0.0574466,0,0.0221376,0.0520703,0,0,0,0.0138626,0,0,0.0471716,0.052453,0.0421469,0.0222121,0.00790006,0,0,0.0333553,0.0400609,0.0422765,0.0542022,0.0718626,0.0614161,0.074484,0.0730083,0.0699132,0.0691397,0,0.00548366,0,0.043902,0.0152644,0.00867049,0.0285582,0,0.00918596,0.0742157,0.0209052,0,0,0.0206436,0,0,0.0362596,0.0318769,0.0334588,0.027743,0.0203741,0.0358926,0.0200815,0.0699633,0.0848725,0.0631402,0.0253743,0.0613852,0.0443815,0.0422408,0.0631739,0.0227342,0.0117289,0.0116599,0.00454343,0.0268872,0.0208671,0,0,0,0
71,0.0425867,0.0516122,0,0,0,0.0563473,0,0.0216977,0.0514349,0,0,0,0.0138637,0,0,0.0472161,0.0532194,0.0429137,0.0225299,0.00657349,0,0,0.0333935,0.0401386,0.0418893,0.0548995,0.0715271,0.0605682,0.0742442,0.0729687,0.0696885,0.0689187,0,0.00560007,0,0.0438074,0.0151922,0.00875728,0.028033,0,0.0090154,0.0748579,0.0207663,0,0,0.0205883,0,0,0.0364011,0.031611,0.0340752,0.0280392,0.0203457,0.0356332,0.0202724,0.0696588,0.084901,0.0634469,0.025001,0.0610568,0.0440079,0.0418574,0.0627638,0.0235357,0.0117182,0.0117143,0.00458306,0.0269196,0.0209486,0,0,0,0
72,0.0423003,0.0516416,0,0,0,0.0547765,0,0.0212929,0.0506236,0,0,0,0.0139195,0,0,0.0473161,0.0538453,0.0439614,0.0230461,0.0050526,0,0,0.033364,0.0403336,0.041224,0.05574,0.0711551,0.0592603,0.0738462,0.0728236,0.0692428,0.068596,0,0.00653622,0,0.0436621,0.0150192,0.00898367,0.0275749,0,0.00896232,0.0757033,0.0205326,0,0,0.0205498,0,0,0.0365221,0.0313117,0.0348704,0.0284205,0.0203852,0.0353286,0.020353,0.0695113,0.0849837,0.0637661,0.0245635,0.0606537,0.0435419,0.0413987,0.0622715,0.0245353,0.01164,0.011753,0.0046177,0.026904,0.0210914,0,0,0,0
73,0.0420059,0.0516779,0,0,0,0.052806,0,0.0208951,0.0498052,0,0,0,0.0140746,0,0,0.0474548,0.0542195,0.0448604,0.0236344,0.00379503,0,0,0.0332177,0.0406316,0.0403605,0.0565567,0.0707895,0.0577288,0.0732044,0.0722912,0.0686184,0.0681341,0,0.00809814,0,0.0434447,0.0148989,0.00925075,0.0270777,0,0.00899958,0.0766062,0.0202967,0,0,0.0205808,0,0,0.0366152,0.031008,0.0357332,0.0288093,0.0204432,0.034968,0.020379,0.0693427,0.0850641,0.0640498,0.0241813,0.0602071,0.0430495,0.0408374,0.0617219,0.0255537,0.0116076,0.0117826,0.00465979,0.0268555,0.0212657,0,0,0,0
74,0.0417848,0.051648,0,0,0,0.0508228,0,0.0206685,0.0490799,0,0,0,0.0142373,0,0,0.0476096,0.0543363,0.0455144,0.0241823,0.00320371,0,0,0.0329665,0.0410158,0.0393053,0.0571878,0.0704739,0.0562442,0.072413,0.0715284,0.0680331,0.0677093,0,0.00984024,0,0.0431959,0.014858,0.00939527,0.0266157,0,0.00905679,0.077443,0.0200578,0,0,0.0205944,0,0,0.0366732,0.0307244,0.0366564,0.0291616,0.0204595,0.0345574,0.0204521,0.069164,0.0850921,0.0642516,0.0238757,0.0597311,0.042557,0.0402739,0.061131,0.0265107,0.0116794,0.0117959,0.0047279,0.0267405,0.0215404,0,0,0,0
75,0.0415773,0.051627,0,0,0,0.049129,0,0.0206239,0.048533,0,0,0,0.0144365,0,0,0.0477704,0.0543008,0.0460171,0.0245994,0.00322954,0,0,0.0327357,0.0414646,0.038329,0.0576033,0.0702647,0.0550498,0.0716867,0.0707331,0.0675874,0.0674215,0,0.0113984,0,0.0429316,0.0147974,0.00943958,0.026314,0,0.0091526,0.0781658,0.0197836,0,0,0.0205746,0,0,0.0367108,0.03049,0.0376814,0.0295969,0.0203826,0.0340984,0.020557,0.0691566,0.0850936,0.0645083,0.0237406,0.0592177,0.0419677,0.0396648,0.0606041,0.0273723,0.0117449,0.0117992,0.00478206,0.0266445,0.0218444,0,0,0,0
76,0.0413459,0.0516333,0,0,0,0.0478042,0,0.0205383,0.0482081,0,0,0,0.0146553,0,0,0.0479362,0.0542559,0.0458863,0.0249613,0.00371173,0,0,0.0326349,0.0419788,0.0377348,0.0579248,0.0702401,0.0542577,0.0711602,0.0701007,0.0672504,0.067299,0,0.0124562,0,0.0426594,0.0146465,0.0096014,0.026179,0,0.00927784,0.0786661,0.0195606,0,0,0.0205221,0,0,0.0367587,0.0303346,0.0387464,0.0301339,0.0202228,0.0336098,0.020665,0.0690994,0.0850084,0.0647,0.0238613,0.058709,0.0412297,0.0390159,0.0600118,0.0281753,0.0117884,0.0118018,0.00484214,0.0266084,0.02215,0,0,0,0
77,0.0410846,0.0516276,0,0,0,0.0471779,0,0.0201712,0.0479557,0,0,0,0.015136,0,0,0.0479816,0.0543949,0.0447576,0.0252401,0.00486961,0,0,0.0326648,0.0425922,0.0374799,0.0582994,0.0704218,0.0538199,0.0708503,0.0698172,0.067002,0.0672301,0,0.0127229,0,0.0423339,0.0146701,0.00937364,0.0262197,0,0.00943047,0.0791254,0.019241,0,0,0.0203832,0,0,0.0368485,0.0301831,0.0398839,0.0306123,0.0199183,0.03324,0.0208148,0.068878,0.0847952,0.0647917,0.0240703,0.0582342,0.0403941,0.0383268,0.0593822,0.0289158,0.0118335,0.0118825,0.00502676,0.0266141,0.0224948,0,0,0,0
78,0.0408052,0.0516684,0,0,0,0.0466852,0,0.0195254,0.0478431,0,0,0,0.0157361,0,0,0.0479729,0.0545741,0.0427849,0.0250816,0.0061226,0,0,0.0329495,0.0432532,0.0373775,0.0585493,0.0707115,0.0537553,0.0708833,0.0699643,0.0668263,0.067168,0,0.0127623,0,0.041993,0.0147767,0.00902962,0.0266943,0,0.00971524,0.079339,0.0188178,0,0,0.0197692,0,0,0.0370743,0.0302024,0.0411139,0.0307737,0.0195985,0.0329885,0.0206606,0.0687222,0.0845261,0.0648419,0.0243168,0.0577209,0.0396559,0.0376173,0.0586974,0.0293441,0.0121032,0.012034,0.0056562,0.0266755,0.022853,0,0,0,0
79,0.0404359,0.0517292,0,0,0,0.0469639,0,0.0187077,0.0479755,0,0,0,0.0159839,0,0,0.0481601,0.0549225,0.0407182,0.0247903,0.00756105,0,0,0.0333017,0.0439511,0.0370532,0.058394,0.0707101,0.0538455,0.0711629,0.0704088,0.0665073,0.0669061,0,0.0126922,0,0.041685,0.0146991,0.00919362,0.027358,0,0.0101764,0.0791931,0.0184788,0,0,0.0195991,0,0,0.0371024,0.0303972,0.0423029,0.0305983,0.0194327,0.0328959,0.0205436,0.0689145,0.084408,0.0646458,0.0245446,0.0571389,0.0389213,0.0369883,0.057989,0.0298245,0.0123072,0.012058,0.00565213,0.0267391,0.0231975,0,0,0,0
80,0.04001,0.0517308,0,0,0,0.0479171,0,0.0180813,0.0482567,0,0,0,0.0159912,0,0,0.0484729,0.0553452,0.0392124,0.0245172,0.00948347,0,0,0.0336405,0.0446908,0.0365678,0.0576293,0.0700518,0.0537194,0.0714352,0.0708658,0.0661075,0.0665003,0,0.0124326,0,0.0414479,0.0144996,0.00968602,0.0280406,0,0.0107771,0.0788494,0.0182283,0,0,0.0197537,0,0,0.0370058,0.0308183,0.0434159,0.0303067,0.0191405,0.0329334,0.0204668,0.0693088,0.0844686,0.0644022,0.0249665,0.0565489,0.0381442,0.0364238,0.0573023,0.0305272,0.0123752,0.0120095,0.00523858,0.026764,0.0235123,0,0,0,0
81,0.0396023,0.0516363,0,0,0,0.0487446,0,0.017989,0.0485578,0,0,0,0.0162965,0,0,0.0486941,0.0557031,0.0389499,0.0243248,0.0118822,0,0,0.0340964,0.0456319,0.0361793,0.0565035,0.068868,0.0531768,0.0714332,0.0710031,0.0655435,0.0659101,0,0.0119384,0,0.0411532,0.014421,0.00989698,0.0285143,0,0.0115677,0.0785602,0.0178917,0,0,0.0194923,0,0,0.0371026,0.0313456,0.0446282,0.0300448,0.0189244,0.0330434,0.020133,0.0696839,0.0845748,0.0642609,0.0253497,0.0559237,0.0374793,0.0358244,0.0566424,0.0314205,0.0125784,0.0120302,0.00533677,0.0267231,0.0238802,0,0,0,0
82,0.0392066,0.0515768,0,0,0,0.0489114,0,0.0183896,0.0487042,0,0,0,0.0166376,0,0,0.0490613,0.0557691,0.0400088,0.0243264,0.0141776,0,0,0.0343362,0.0467475,0.0356863,0.0555913,0.067595,0.0522878,0.0710964,0.0708278,0.0647473,0.0651424,0,0.0114582,0,0.0407332,0.014215,0.0104041,0.0286078,0,0.0124987,0.0784238,0.0174478,0,0,0.0194448,0,0,0.0371453,0.0317363,0.0459803,0.0298006,0.0190521,0.0331084,0.0197811,0.0702149,0.084799,0.0643385,0.0253981,0.0552553,0.0368129,0.0351079,0.0559757,0.0326222,0.01252,0.0120156,0.005341,0.0267682,0.0242882,0,0,0,0
83,0.0389259,0.0514575,0,0,0,0.0486949,0,0.0191587,0.0485639,0,0,0,0.0171834,0,0,0.049548,0.0555068,0.0416436,0.0246078,0.0156451,0,0,0.0342513,0.0480372,0.0347893,0.0550652,0.0665707,0.0511208,0.0706107,0.0704472,0.0640392,0.0645636,0,0.0115444,0,0.0400966,0.0140547,0.0108792,0.0282021,0,0.0134689,0.0785363,0.0169806,0,0,0.0195297,0,0,0.0372325,0.0320083,0.0474807,0.0294612,0.0193447,0.0330656,0.0195082,0.0709434,0.0852615,0.0645922,0.0251336,0.054493,0.0361216,0.0342988,0.0552517,0.0340626,0.0123697,0.0120209,0.00531332,0.0267618,0.0248607,0,0,0,0
84,0.0387112,0.0512858,0,0,0,0.0485644,0,0.0199716,0.0482222,0,0,0,0.0178376,0,0,0.0501214,0.054924,0.0431857,0.0249517,0.0158826,0,0,0.0339565,0.0493763,0.0336469,0.0548642,0.0658431,0.049867,0.0703179,0.0701481,0.0637305,0.0644151,0,0.0121374,0,0.0393504,0.0138834,0.011459,0.0274602,0,0.0144062,0.0787482,0.016627,0,0,0.0198029,0,0,0.0373872,0.0323901,0.0489335,0.028926,0.0197876,0.0327899,0.0193492,0.0718043,0.0859581,0.0646258,0.0248192,0.0534137,0.0352522,0.0334284,0.0543829,0.0356715,0.0121531,0.0120534,0.00522802,0.0266441,0.0255389,0,0,0,0
85,0.0384089,0.0511729,0,0,0,0.0488495,0,0.0206759,0.0478223,0,0,0,0.0194282,0,0,0.0503465,0.0541818,0.0445214,0.0250705,0.0152998,0,0,0.0337842,0.0509048,0.0326274,0.0548737,0.0654194,0.0488734,0.0702588,0.0700399,0.0636933,0.0645622,0,0.0127423,0,0.038447,0.0137901,0.0114851,0.0262286,0,0.0153993,0.078977,0.0161375,0,0,0.0197895,0,0,0.0376886,0.0328708,0.0506403,0.0282808,0.0203321,0.0324341,0.0191413,0.0724526,0.0867204,0.0644722,0.0245054,0.0521752,0.034261,0.0324702,0.0533792,0.0375379,0.0120679,0.0121418,0.00545295,0.0264986,0.0263739,0,0,0,0
86,0.0381497,0.0509836,0,0,0,0.0493308,0,0.0210283,0.0476511,0,0,0,0.0200977,0,0,0.0509525,0.0533019,0.045256,0.0248086,0.0144549,0,0,0.0337384,0.052201,0.0317779,0.0547204,0.0651123,0.0482297,0.0704229,0.0701771,0.0638095,0.0648211,0,0.0129104,0,0.0376824,0.0137059,0.0121556,0.025041,0,0.0163281,0.0789398,0.0158113,0,0,0.0202275,0,0,0.0378018,0.0331977,0.0520303,0.0274989,0.0212354,0.0320597,0.0192326,0.0733029,0.0876448,0.0645013,0.0242465,0.0509944,0.0333112,0.0316858,0.0524001,0.0390167,0.0116975,0.0121459,0.00524707,0.0263262,0.0271017,0,0,0,0
