Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73
87,0.0212296,0.0251869,0,0,0,0,0,0,0.0146979,0.0153804,0.0098296,0.00269321,0,0,0.0350561,0,0.0213975,0.0146324,0.0377915,0.0139896,0.0272998,0.00920525,0.00890379,0.0336841,0.010832,0.0137961,0.00747667,0.03763,0.00941638,0.0108937,0.00918637,0.0291645,0.0191189,0.0327825,0.0117181,0.00723227,0.00310101,0.00974162,0.00661326,0.00235242,0.0169373,0,0,0.034634,0,0.0120382,0.0125353,0.0431107,0.00700222,0.024365,0.00968304,0.0083006,0.0218458,0.0106958,0.044498,0.0109297,0.0117203,0.00880497,0.0476579,0.00734212,0.00963916,0.00407655,0.0220166,0.00711701,0.00608907,0.0203659,0.0140208,0,0,0,0,0,0,0
88,0.0210812,0.0250373,0,0,0,0,0,0,0.0192247,0.0156404,0.010839,0.00426709,0,0,0.0352012,0,0.0213379,0.0144539,0.0429942,0.00339918,0.0251858,0.0154226,0.0109766,0.034073,0.00931586,0.0131929,0.0128344,0.0328857,0.00762273,0.0111102,0.00234564,0.0276336,0.0233374,0.033067,0.0118465,0.00754257,0.0030845,0.0101988,0.00671442,0.00316426,0.0186624,0,0,0.0334793,0,0.0114124,0.0124591,0.0429582,0.00672903,0.0244642,0.00931318,0.00877808,0.0216959,0.00974173,0.0439783,0.0103268,0.0109812,0.00885873,0.0480612,0.00756357,0.00980454,0.00385639,0.0203345,0.00667105,0.00593481,0.0198629,0.0138779,0,0,0,0,0,0,0
89,0.0209582,0.0250196,0,0,0,0,0,0,0.0179916,0.0157532,0.0104515,0.00428695,0,0,0.0356122,0,0.0213957,0.0142632,0.0426604,0.0031256,0.0253387,0.0145054,0.0107553,0.0342836,0.00885953,0.0122961,0.0122019,0.0329597,0.00712156,0.0104946,0.00212937,0.0275586,0.0218595,0.0333922,0.0120531,0.0077565,0.0033424,0.0103884,0.00622593,0.00336344,0.0189384,0,0,0.033281,0,0.0110416,0.0126437,0.0430263,0.00586542,0.0243736,0.00890653,0.00866993,0.0216407,0.00975836,0.0440769,0.0104244,0.0109729,0.0080833,0.0477686,0.00692583,0.00907507,0.00344746,0.0198967,0.00582922,0.0056426,0.0199834,0.0138659,0,0,0,0,0,0,0
90,0.0209286,0.024951,0,0,0,0,0,0,0.0156083,0.015888,0.00990707,0.00414705,0,0,0.0359526,0,0.0214885,0.014206,0.0421244,0.00284416,0.0255714,0.0127239,0.0104434,0.0344609,0.00805293,0.0105677,0.0109472,0.0332553,0.00626873,0.00938074,0.00194267,0.0275493,0.0188862,0.0337108,0.0122961,0.00790305,0.00371023,0.0104852,0.00565173,0.0035122,0.0190586,0,0,0.0332339,0,0.0107568,0.0131522,0.0431491,0.00513769,0.0243334,0.00824783,0.00847896,0.0215816,0.00982581,0.0441917,0.0105279,0.0110404,0.00715215,0.0473788,0.0061749,0.00823705,0.00307509,0.0197201,0.0056035,0.00551484,0.020077,0.0138706,0,0,0,0,0,0,0
91,0.0207059,0.0247987,0,0,0,0,0,0,0.00696524,0.0159555,0.00825645,0.00264033,0,0,0.0362673,0,0.021634,0.0143795,0.038668,0.00977938,0.0269752,0.00400586,0.00884634,0.0343865,0.00816685,0.00854295,0.00492532,0.0361646,0.00632937,0.00749738,0.00653411,0.0284116,0.0091699,0.0340214,0.0126317,0.00819737,0.00444023,0.0103431,0.0047886,0.00312974,0.0182124,0,0,0.0335308,0,0.0105945,0.0138149,0.0434289,0.00483298,0.0241647,0.00750007,0.00786,0.0216046,0.0103916,0.044597,0.0109754,0.0114767,0.00567044,0.0465813,0.00492229,0.00686609,0.00267403,0.0201411,0.00539675,0.00528708,0.0202812,0.0136677,0,0,0,0,0,0,0
92,0.0205421,0.0245232,0,0,0,0,0,0,0.0178557,0.0160819,0.0103567,0.00191875,0,0,0.0364686,0,0.02175,0.0147472,0.0372969,0.0147356,0.0276908,0.0117463,0.00814662,0.0343003,0.0123117,0.0163814,0.00903276,0.0377488,0.0106096,0.0120795,0.0099674,0.0289495,0.0225726,0.0342493,0.012971,0.00861569,0.00533541,0.0103031,0.00425447,0.00295783,0.0178157,0,0,0.0335212,0,0.0104427,0.0142189,0.0436933,0.00540538,0.0241104,0.00693756,0.0075598,0.0215949,0.0107024,0.0448338,0.0112672,0.0117205,0.0044158,0.0458263,0.00384786,0.00574662,0.00321344,0.0202629,0.0052222,0.00513834,0.020232,0.0135437,0,0,0,0,0,0,0
93,0.020374,0.0241582,0,0,0,0,0,0,0.018128,0.0162241,0.0103489,0.00178392,0,0,0.0366418,0,0.0218543,0.0152084,0.0372516,0.0147695,0.0277134,0.0120099,0.00806942,0.0342455,0.0125054,0.0167124,0.00925792,0.0377791,0.010736,0.012135,0.00996076,0.0289054,0.0226737,0.034457,0.0133199,0.00907483,0.00621846,0.0105033,0.00397334,0.00304053,0.0178433,0,0,0.0330607,0,0.0103403,0.0141224,0.0439103,0.00654062,0.0239258,0.00637529,0.00737818,0.0214826,0.0107498,0.044866,0.0113108,0.0116872,0.0033249,0.0452234,0.0029929,0.00488345,0.00423328,0.020109,0.00498002,0.00511658,0.0199949,0.0134598,0,0,0,0,0,0,0
94,0.0200855,0.0237034,0,0,0,0,0,0,0.0181328,0.0163388,0.0103323,0.00188474,0,0,0.0369205,0,0.0220045,0.0156161,0.0372644,0.0147087,0.0276536,0.0120453,0.00782637,0.0341464,0.012604,0.016873,0.00937035,0.037763,0.010762,0.0121195,0.00982446,0.0288748,0.0226116,0.0346858,0.013708,0.00949101,0.00727758,0.0106723,0.00364655,0.00326408,0.0176894,0,0,0.0324744,0,0.0101964,0.0139267,0.0440857,0.00797789,0.0237951,0.00570925,0.0070424,0.0213038,0.0108133,0.0449026,0.0112797,0.0116723,0.00199069,0.0445647,0.00213972,0.00407198,0.00537237,0.0198387,0.00461081,0.00503725,0.0196821,0.0133389,0,0,0,0,0,0,0
95,0.0197684,0.0233032,0,0,0,0,0,0,0.0180849,0.0164616,0.0103244,0.00215627,0,0,0.0373167,0,0.0221866,0.0158616,0.037296,0.014662,0.0276028,0.0120359,0.00748423,0.03404,0.0126727,0.016987,0.00948653,0.0377586,0.0107916,0.0121114,0.00975081,0.0288524,0.0225288,0.0349341,0.0141012,0.00993416,0.00851162,0.0107837,0.0036036,0.00361227,0.0175279,0,0,0.0319035,0,0.0100012,0.0138176,0.0441476,0.00958436,0.0237041,0.00507668,0.00665398,0.0210701,0.0108706,0.0449489,0.0112409,0.0117018,0.000642265,0.0438971,0.00183789,0.00369813,0.00664537,0.0194829,0.00423006,0.00495006,0.0193969,0.0131097,0,0,0,0,0,0,0
96,0.0195207,0.0229927,0,0,0,0,0,0,0.0180183,0.0166407,0.0103137,0.00252846,0,0,0.0378726,0,0.0223264,0.0159674,0.0373831,0.0146492,0.0275024,0.0120663,0.00710153,0.0339571,0.0127443,0.0171082,0.00958008,0.0378252,0.0108289,0.0120941,0.00972969,0.0288293,0.0224228,0.0352546,0.0145266,0.0104008,0.00987354,0.0109214,0.00390609,0.00403913,0.0173744,0,0,0.0311258,0,0.00981032,0.0136205,0.044319,0.0113787,0.023572,0.0045537,0.00625974,0.0209246,0.0109411,0.0450464,0.0112424,0.0116691,0.00132878,0.0432339,0.00245253,0.00421462,0.00795445,0.0191252,0.00409221,0.00477446,0.0190852,0.0128512,0,0,0,0,0,0,0
97,0.019265,0.0227971,0,0,0,0,0,0,0.0179554,0.0168527,0.0102903,0.00300841,0,0,0.0384819,0,0.022408,0.0159637,0.0374685,0.0146644,0.0273651,0.012115,0.00666898,0.0339185,0.0128036,0.0172325,0.00965747,0.0378786,0.0108776,0.0121145,0.00972369,0.0288262,0.0223444,0.0356814,0.0149728,0.0108447,0.0111848,0.0110917,0.00455173,0.00459061,0.0172502,0,0,0.0302254,0,0.009631,0.0131454,0.0446237,0.0133699,0.0233903,0.00457473,0.00585009,0.0208189,0.0110333,0.0451999,0.0112747,0.0116268,0.00296068,0.0425443,0.00362001,0.00538989,0.0093702,0.018671,0.00386608,0.00465422,0.0187666,0.0126252,0,0,0,0,0,0,0
98,0.0189533,0.0226323,0,0,0,0,0,0,0.0179661,0.0170916,0.0102763,0.00350264,0,0,0.0391315,0,0.0225894,0.0159216,0.0374543,0.0146496,0.0272349,0.012178,0.0061819,0.033889,0.0128202,0.0172623,0.0096905,0.0378377,0.0109258,0.0122114,0.00972702,0.0288533,0.0223611,0.0362485,0.015447,0.0112784,0.0124579,0.0111417,0.00558309,0.00522563,0.0171914,0,0,0.0292204,0,0.00930328,0.0128177,0.0450464,0.0156135,0.0230861,0.00510266,0.00544093,0.0205584,0.0111763,0.0453703,0.0113456,0.0116597,0.00468684,0.0418108,0.00500082,0.00681312,0.0108283,0.0180741,0.00368231,0.00458816,0.0184317,0.0125675,0,0,0,0,0,0,0
99,0.0183725,0.0216569,0,0,0,0,0,0,0.0179727,0.0174013,0.0102479,0.00411981,0,0,0.0396962,0,0.0228516,0.0159225,0.0374048,0.0146407,0.0271094,0.0121912,0.00555023,0.0336813,0.0127986,0.0172487,0.00969825,0.0378085,0.0109639,0.012309,0.00971348,0.0288938,0.0224044,0.0367337,0.0158833,0.0117795,0.0137991,0.0114517,0.00687993,0.00605281,0.0164823,0,0,0.0267106,0,0.00893954,0.0118872,0.045437,0.0179069,0.0227148,0.00611353,0.00500042,0.0207916,0.0113174,0.0455087,0.0114142,0.0117912,0.00647876,0.0410124,0.00647474,0.00836098,0.0119497,0.016541,0.00432249,0.00502658,0.0172937,0.0125891,0,0,0,0,0,0,0
100,0.0182476,0.0218902,0,0,0,0,0,0,0.0176901,0.0175714,0.0102577,0.00468367,0,0,0.0404534,0,0.0231309,0.0160909,0.0373696,0.0147014,0.0270195,0.012102,0.00530691,0.0337719,0.0127365,0.0171433,0.00964887,0.0378216,0.0110254,0.0123575,0.00975669,0.0289406,0.0221199,0.0375682,0.0163231,0.0121688,0.0151348,0.0114361,0.00826739,0.00682699,0.0166613,0,0,0.026944,0,0.00893154,0.01194,0.0457683,0.020242,0.0226829,0.00748108,0.0048819,0.0200258,0.011345,0.0455304,0.0114539,0.0119582,0.0081856,0.0400848,0.00794774,0.00984405,0.0128028,0.0165626,0.00332028,0.00456406,0.017406,0.012627,0,0,0,0,0,0,0
101,0.0181601,0.0217777,0,0,0,0,0,0,0.0173871,0.0177757,0.0102238,0.00501578,0,0,0.0410997,0,0.0233588,0.0163949,0.0373889,0.0147738,0.0269256,0.0121322,0.00525063,0.0339969,0.0127571,0.0171361,0.009716,0.0379142,0.0110886,0.0123999,0.00974268,0.0289578,0.0217545,0.0383022,0.0167204,0.0125701,0.0166089,0.0113881,0.00969725,0.00745211,0.0167403,0,0,0.0263278,0,0.00867383,0.0120264,0.0460112,0.0228231,0.0224593,0.00907907,0.00493564,0.0197431,0.0113258,0.0454557,0.0114776,0.0120375,0.00971477,0.0390931,0.00932237,0.0112165,0.0140421,0.0160959,0.00307254,0.00436706,0.0171359,0.0127212,0,0,0,0,0,0,0
102,0.0181293,0.0216697,0,0,0,0,0,0,0.017093,0.0179378,0.0101727,0.00531971,0,0,0.0417643,0,0.0235828,0.0168164,0.0374576,0.0148289,0.0268919,0.0122106,0.00536083,0.03434,0.0128022,0.0171664,0.00982527,0.0380372,0.0111238,0.0124459,0.00970624,0.0289705,0.0214115,0.0390404,0.0171055,0.0129512,0.0181584,0.0113746,0.0112414,0.00791287,0.0168661,0,0,0.0256712,0,0.00849099,0.0121255,0.0462253,0.0257518,0.0222912,0.0107313,0.00500635,0.0195313,0.0113081,0.0452639,0.0115544,0.0120973,0.0112166,0.0382032,0.010663,0.012623,0.0158065,0.0156909,0.00277713,0.0041096,0.0169078,0.0128139,0,0,0,0,0,0,0
103,0.0178622,0.0213083,0,0,0,0,0,0,0.0168095,0.0181173,0.0101709,0.00554134,0,0,0.0424335,0,0.023848,0.0172314,0.0375224,0.0148783,0.0269173,0.0122609,0.00566704,0.0345995,0.0128633,0.0171957,0.00992257,0.0382658,0.0111701,0.0124946,0.00972958,0.0289341,0.0209679,0.0397233,0.0174514,0.0132777,0.0196369,0.0114347,0.0128788,0.00824662,0.0166284,0,0,0.0250875,0,0.00830495,0.0121171,0.0464176,0.0288092,0.0221193,0.0122816,0.0051758,0.0191919,0.0111852,0.0450402,0.0116453,0.0121749,0.012754,0.0372851,0.0120864,0.0141175,0.0175417,0.0155038,0.00254662,0.00397154,0.0165545,0.0127389,0,0,0,0,0,0,0
104,0.0175097,0.0207872,0,0,0,0,0,0,0.0164295,0.0182745,0.010193,0.00574651,0,0,0.043214,0,0.0240835,0.0176402,0.0376019,0.0150338,0.0269466,0.0123958,0.00596644,0.0348298,0.012911,0.0172327,0.00999762,0.0385183,0.011266,0.0125742,0.00980368,0.0289351,0.0204087,0.0403949,0.0177464,0.0135958,0.0209675,0.011473,0.014621,0.00853626,0.0162629,0,0,0.0245564,0,0.00809649,0.0122431,0.0466306,0.0320162,0.0219496,0.0137071,0.00534718,0.0187322,0.0110067,0.0447627,0.0118051,0.0123349,0.0144592,0.0362274,0.0137109,0.015835,0.0194203,0.0154258,0.00244029,0.00381284,0.0161399,0.0126416,0,0,0,0,0,0,0
105,0.0172332,0.0202278,0,0,0,0,0,0,0.0160096,0.0184348,0.010129,0.00572471,0,0,0.0440609,0,0.0243307,0.0180403,0.0377334,0.0150932,0.0269606,0.0125509,0.00641538,0.0350635,0.0130508,0.017357,0.0101009,0.0385735,0.0113107,0.0126258,0.00980314,0.0289856,0.0198902,0.0411041,0.0180147,0.0138608,0.0224245,0.0114994,0.0163089,0.00861549,0.0159946,0,0,0.0240991,0,0.00792691,0.0126341,0.0469096,0.0350361,0.0217654,0.014941,0.00551924,0.0183124,0.0109544,0.0445457,0.0121176,0.0128708,0.0160317,0.0351695,0.0152258,0.0174039,0.0212547,0.0153491,0.00248495,0.00368307,0.015755,0.0126233,0,0,0,0,0,0,0
106,0.0168742,0.0195934,0,0,0,0,0,0,0.0157055,0.018493,0.010019,0.00555326,0,0,0.0449473,0,0.0245923,0.0183971,0.0379006,0.015004,0.0269384,0.0127204,0.00688604,0.0352444,0.0133255,0.0175919,0.0102876,0.0384696,0.0113443,0.0126579,0.00974791,0.0289947,0.0195122,0.041848,0.0183554,0.0141753,0.024065,0.0115425,0.0179155,0.00850863,0.0157917,0,0,0.0238625,0,0.00781715,0.0130553,0.0472282,0.0380213,0.0216064,0.0160203,0.00564616,0.0177965,0.0111341,0.0444121,0.0123281,0.0137371,0.0174367,0.0341858,0.0166204,0.0188211,0.0233105,0.0153821,0.00275249,0.00359888,0.015357,0.0125304,0,0,0,0,0,0,0
107,0.0164199,0.0188798,0,0,0,0,0,0,0.0154545,0.0185654,0.00992833,0.00536556,0,0,0.0458171,0,0.0248014,0.018757,0.0380112,0.0149413,0.0268926,0.0129229,0.00728259,0.0352947,0.01352,0.0177397,0.0104398,0.0385802,0.0114183,0.0126711,0.00969164,0.0289575,0.019128,0.0425329,0.0187337,0.014524,0.0256559,0.0115625,0.0193578,0.00832765,0.0154181,0,0,0.0238705,0,0.00771184,0.0134391,0.0476649,0.0407397,0.0213686,0.0169745,0.00572113,0.0171394,0.0115408,0.0443507,0.0126712,0.0147755,0.0186264,0.0333182,0.0178635,0.0200627,0.0256303,0.0153856,0.0034044,0.00355636,0.0148722,0.0123091,0,0,0,0,0,0,0
108,0.015882,0.0181699,0,0,0,0,0,0,0.0153132,0.0186693,0.0098165,0.00520549,0,0,0.0466305,0,0.0249868,0.0192024,0.0380709,0.0149372,0.0269649,0.0131096,0.00760774,0.0352623,0.0136009,0.0178465,0.0106037,0.0388514,0.0114777,0.0127123,0.00963179,0.0288789,0.0188437,0.0432044,0.0190749,0.0149366,0.0272319,0.0115262,0.0205786,0.00806463,0.0149172,0,0,0.0240365,0,0.00756052,0.0138117,0.04811,0.0431117,0.0213098,0.0177719,0.00566881,0.0163815,0.0120226,0.0443858,0.0131454,0.0157806,0.0195721,0.0326343,0.0188927,0.0211493,0.0281393,0.0154431,0.00429284,0.0035464,0.0143458,0.0119414,0,0,0,0,0,0,0
109,0.0152777,0.0175351,0,0,0,0,0,0,0.0151634,0.0187287,0.00966339,0.00504692,0,0,0.0474386,0,0.0252193,0.0196878,0.0381138,0.0149413,0.0270985,0.0133724,0.00781026,0.0351144,0.0137441,0.0180418,0.0108295,0.0390631,0.0115203,0.0128122,0.00958843,0.0287955,0.0186539,0.0438835,0.0194205,0.0154337,0.028634,0.0114783,0.021497,0.00774409,0.0143628,0,0,0.0242457,0,0.00741933,0.014233,0.0484302,0.0451959,0.0213803,0.0184566,0.00560174,0.0156389,0.012357,0.0444772,0.0135804,0.0165759,0.0202578,0.0322061,0.0196614,0.0220729,0.0304861,0.0157029,0.00462165,0.00371789,0.0138692,0.0115176,0,0,0,0,0,0,0
110,0.014701,0.0170804,0,0,0,0,0,0,0.0149307,0.0187212,0.00950728,0.00485661,0,0,0.0482631,0,0.0255639,0.0201378,0.0382298,0.0149042,0.0271943,0.0136738,0.00795183,0.0349235,0.0139982,0.0183279,0.011074,0.039181,0.0115548,0.0129601,0.00956905,0.0287706,0.0185169,0.0445533,0.0197945,0.015882,0.029733,0.0115806,0.022128,0.00731473,0.0137411,0,0,0.0243326,0,0.00758161,0.0144401,0.0486672,0.0468623,0.0215128,0.0190608,0.00562537,0.0149997,0.0124909,0.0445788,0.0138554,0.0170286,0.0207721,0.0320707,0.0202452,0.0229137,0.0323409,0.0158851,0.00497711,0.00386998,0.0135518,0.0110456,0,0,0,0,0,0,0
111,0.014152,0.0167578,0,0,0,0,0,0,0.0147195,0.0187084,0.00936558,0.00464156,0,0,0.0490393,0,0.0258708,0.0205501,0.0383902,0.0148489,0.0273121,0.0140105,0.00797311,0.0347253,0.014236,0.0186204,0.0112991,0.0392333,0.0115954,0.0131034,0.00951825,0.0288078,0.0184685,0.0451458,0.0201302,0.0162653,0.0305545,0.0116942,0.0223937,0.00700615,0.0132862,0,0,0.0246815,0,0.00778759,0.014979,0.0488755,0.0479029,0.0215955,0.0197004,0.00565329,0.0143672,0.0125408,0.0446692,0.0140211,0.0172969,0.021011,0.0322173,0.0205399,0.0235705,0.0338286,0.0160523,0.00563096,0.00412785,0.0133507,0.0105059,0,0,0,0,0,0,0
112,0.0136248,0.0164974,0,0,0,0,0,0,0.0146624,0.0187142,0.00922662,0.00449209,0,0,0.0498152,0,0.0260724,0.0209164,0.0385944,0.014752,0.027449,0.0143465,0.00789424,0.0345423,0.0143768,0.0188444,0.0114847,0.0394534,0.0116412,0.0132264,0.00943358,0.0288428,0.0183271,0.0456448,0.0204349,0.016688,0.0310695,0.0117075,0.0223387,0.00680471,0.0129235,0,0,0.0253772,0,0.0078565,0.015815,0.0490556,0.0483226,0.0216762,0.0203593,0.00567044,0.0136524,0.0125327,0.0447065,0.0141034,0.0174546,0.0209996,0.0325102,0.0205984,0.0239961,0.0350518,0.0162314,0.00667997,0.00446255,0.0132126,0.0100656,0,0,0,0,0,0,0
113,0.0131956,0.0162613,0,0,0,0,0,0,0.0147357,0.0186582,0.00909384,0.00440048,0,0,0.0506591,0,0.0262523,0.0210609,0.0388501,0.014513,0.0275541,0.0146386,0.00775018,0.0343762,0.0145399,0.0191122,0.0116889,0.0396132,0.0116638,0.0133234,0.00939003,0.0288111,0.0182906,0.0460607,0.0207019,0.0171216,0.0313331,0.0117099,0.0221849,0.00666327,0.0126974,0,0,0.0262541,0,0.00798747,0.0165834,0.0491447,0.048423,0.0218356,0.0209221,0.00578255,0.0129431,0.0124363,0.0447048,0.0140626,0.0174364,0.0209201,0.0328829,0.0205541,0.0243065,0.0357842,0.0165324,0.00795424,0.00477434,0.0130467,0.00972249,0,0,0,0,0,0,0
114,0.0129916,0.0161137,0,0,0,0,0,0,0.0148663,0.0185677,0.00893094,0.00437296,0,0,0.0514648,0,0.0264294,0.0211738,0.0391407,0.0141512,0.0275811,0.0148875,0.00754913,0.0343025,0.0147917,0.0194296,0.0119588,0.0396737,0.0116614,0.0133902,0.00936009,0.028721,0.0183388,0.0462983,0.0209421,0.017532,0.0314348,0.0117074,0.021878,0.00617788,0.0125051,0,0,0.0270982,0,0.00797794,0.0171949,0.0491294,0.0481188,0.0219938,0.021329,0.00597465,0.0123346,0.0122836,0.0446847,0.0139121,0.0172682,0.0206955,0.0333088,0.0203421,0.0243822,0.0357799,0.017012,0.00833939,0.00490876,0.0129373,0.00956415,0,0,0,0,0,0,0
115,0.0130663,0.0161327,0,0,0,0,0,0,0.0150265,0.0184727,0.00877652,0.00437628,0,0,0.0521345,0,0.026603,0.0212782,0.0393821,0.0138017,0.0274814,0.0151496,0.00725419,0.0343031,0.0150911,0.0197682,0.0122556,0.0396437,0.0116682,0.0134771,0.00934542,0.0286622,0.0184951,0.0464528,0.0211468,0.0178222,0.0315333,0.0117847,0.021447,0.00552771,0.0125854,0,0,0.0277322,0,0.00803265,0.0176902,0.0490347,0.0474171,0.0220345,0.0214412,0.00609698,0.0119274,0.0120821,0.0446448,0.0136793,0.016911,0.0204084,0.0337616,0.0200131,0.0242371,0.0361575,0.0173908,0.00839208,0.00509298,0.0129879,0.00962762,0,0,0,0,0,0,0
116,0.0132949,0.0162316,0,0,0,0,0,0,0.0151368,0.0183641,0.00865214,0.00456005,0,0,0.0526845,0,0.0267873,0.0214506,0.039643,0.0135206,0.0272645,0.0155291,0.00681932,0.034351,0.0153473,0.0201221,0.012551,0.0397603,0.0117268,0.0135967,0.0093419,0.0286204,0.018582,0.0467364,0.021303,0.0179866,0.0317,0.0118533,0.0209825,0.00444341,0.0130962,0,0,0.0281384,0,0.00800449,0.0179727,0.0489027,0.0465199,0.0220627,0.0211967,0.00637917,0.0115461,0.0118098,0.0445408,0.0133007,0.0164456,0.0202165,0.0342239,0.0195892,0.0239226,0.0365498,0.0175693,0.00904456,0.00526394,0.013115,0.00984155,0,0,0,0,0,0,0
117,0.0135805,0.0163933,0,0,0,0,0,0,0.0153099,0.0182464,0.00856283,0.0048595,0,0,0.0531348,0,0.0269343,0.0217765,0.0398592,0.0132487,0.0271254,0.0159577,0.00629796,0.0343987,0.0155529,0.0205146,0.0128009,0.0399361,0.0118128,0.013792,0.00933896,0.0285881,0.0187043,0.0470331,0.0214371,0.0181271,0.0319159,0.0119462,0.0204286,0.00392155,0.0140357,0,0,0.028332,0,0.00790559,0.0181354,0.0487871,0.0456201,0.0221831,0.0208678,0.006758,0.0112768,0.011549,0.0444225,0.0128588,0.0159993,0.0199144,0.0346426,0.0190976,0.0234545,0.0366017,0.0176832,0.00975631,0.00552874,0.0132532,0.0100103,0,0,0,0,0,0,0
118,0.0125274,0.0153758,0,0,0,0,0,0,0.0155806,0.0184391,0.008496,0.00507772,0,0,0.0532607,0,0.0268027,0.0221849,0.0399902,0.0129396,0.0272293,0.0163545,0.00609974,0.0336258,0.015791,0.0209161,0.0130372,0.0399504,0.0118948,0.0140433,0.00933835,0.0285995,0.0189402,0.0468821,0.0214922,0.0183201,0.0320637,0.0118637,0.0197584,0.00362411,0.0133695,0,0,0.0287558,0,0.00771966,0.018255,0.0486441,0.0446687,0.0223573,0.0205675,0.00683651,0.00989355,0.0112578,0.0442743,0.0123469,0.0154585,0.0193665,0.0351291,0.0184845,0.0227785,0.0369731,0.0181504,0.0100325,0.00572235,0.0123128,0.00926849,0,0,0,0,0,0,0
119,0.0116308,0.0145186,0,0,0,0,0,0,0.0159862,0.0185966,0.00846776,0.00538238,0,0,0.0533879,0,0.0267182,0.0226318,0.0400656,0.012677,0.0273283,0.0167873,0.00579723,0.0329619,0.0159576,0.0213265,0.0132746,0.0399526,0.0119862,0.0143121,0.00932377,0.028627,0.0192809,0.0468086,0.0216019,0.018535,0.0319896,0.0119235,0.0190495,0.00342468,0.012656,0,0,0.0289867,0,0.00780096,0.01841,0.0485179,0.0435783,0.0225332,0.0201655,0.00685928,0.00890951,0.0110012,0.0441372,0.0118595,0.0149348,0.018662,0.0356842,0.0177737,0.021842,0.0374394,0.0184188,0.00992311,0.00575635,0.011521,0.00861092,0,0,0,0,0,0,0
120,0.0107767,0.0137642,0,0,0,0,0,0,0.0163933,0.0187253,0.00838264,0.00577632,0,0,0.0536112,0,0.0266697,0.0230852,0.0401356,0.012403,0.0273015,0.017147,0.00545419,0.0324135,0.0161213,0.0217545,0.0135125,0.0398742,0.0120483,0.0145185,0.00925068,0.0286378,0.0196437,0.0468911,0.0217606,0.0187338,0.0320961,0.0119777,0.0181285,0.0031923,0.0120385,0,0,0.0292195,0,0.00794183,0.0187795,0.0484337,0.0421789,0.0227225,0.0195552,0.00699039,0.00818513,0.0107535,0.0440313,0.0114221,0.0144739,0.0177797,0.0362659,0.0168678,0.0207346,0.0378157,0.0186834,0.0102008,0.00597204,0.0108458,0.00804916,0,0,0,0,0,0,0
121,0.00996936,0.0131078,0,0,0,0,0,0,0.0167585,0.0187577,0.00834133,0.00620911,0,0,0.0540067,0,0.0267371,0.0235331,0.0401923,0.0120989,0.0271938,0.0174555,0.00511025,0.0319771,0.0162554,0.022102,0.0137034,0.0399396,0.0120907,0.0146151,0.00920267,0.0285686,0.0200167,0.0470166,0.0218982,0.0189738,0.0323721,0.0120016,0.0170126,0.00315789,0.0114032,0,0,0.029488,0,0.00807725,0.0193056,0.0484434,0.0406022,0.0228811,0.0188233,0.00714147,0.00763445,0.0105709,0.0440006,0.0110988,0.0140548,0.0166804,0.0369222,0.0157878,0.0195094,0.0380837,0.0189151,0.0107133,0.00630284,0.0102507,0.00752582,0,0,0,0,0,0,0
122,0.00921311,0.012478,0,0,0,0,0,0,0.0172692,0.0187249,0.00835282,0.00661246,0,0,0.0545631,0,0.0269143,0.0240094,0.0402456,0.0116688,0.0270926,0.0177511,0.00478876,0.0315442,0.0164086,0.0224373,0.0138878,0.0399691,0.0121159,0.0146608,0.009222,0.0284922,0.0205767,0.0472396,0.02201,0.0192824,0.032337,0.0119988,0.015759,0.00332153,0.0109906,0,0,0.0297757,0,0.00818995,0.0196676,0.0484759,0.0388472,0.0231099,0.017942,0.00737044,0.00721286,0.0104411,0.0440398,0.0108631,0.0136513,0.0153976,0.0376849,0.0145011,0.0181574,0.0380902,0.0190986,0.0112179,0.00650904,0.0096659,0.00704424,0,0,0,0,0,0,0
123,0.00853119,0.0118915,0,0,0,0,0,0,0.0178544,0.0187032,0.00834025,0.00699056,0,0,0.0552275,0,0.0270824,0.0245163,0.0402573,0.0112576,0.0270513,0.0181001,0.00448637,0.0311546,0.0165485,0.022763,0.0140609,0.0398848,0.0121502,0.0147174,0.00923549,0.028505,0.0212817,0.0475502,0.0221671,0.0195744,0.0319813,0.0119722,0.0144707,0.00343978,0.010769,0,0,0.0301221,0,0.00831155,0.0199091,0.048517,0.036981,0.0234233,0.0169334,0.00759514,0.00695352,0.0103217,0.0441695,0.0107785,0.0133335,0.0138944,0.0385426,0.0129961,0.0165403,0.0378315,0.0193236,0.0116694,0.00676267,0.00915318,0.00658979,0,0,0,0,0,0,0
