Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74
395,0.00870468,0.0250687,0,0,0,0,0,0,0.0276122,0,0.0138767,0.0071608,0,0,0.0835935,0,0.0375483,0.0589628,0.044026,0.00361232,0.0262706,0.0146413,0.00706802,0.015941,0.0090872,0.013663,0.0122016,0.035065,0.00541433,0.0102631,0.00187897,0.0269902,0.0338658,0.0637377,0.0183253,0.0628743,0.0270412,0.0139712,0.0207083,0.00298574,0.0234059,0,0,0.0406588,0,0.00917186,0.0257676,0.0494295,0.0459589,0.023406,0.0238965,0.00545735,0.0195647,0.00865091,0.0414692,0.0116951,0.013353,0.0203663,0.0336313,0.0194579,0.024367,0.0311735,0.0184709,0.0127015,0.0098325,0.0264072,0.007433,0,0,0,0,0,0,0,0
396,0.00853989,0.0244901,0,0,0,0,0,0,0.0271578,0,0.0135371,0.00752651,0,0,0.0832994,0,0.0379085,0.0587333,0.0443566,0.00393814,0.0262893,0.014314,0.00654429,0.0150119,0.00908994,0.0132653,0.0120682,0.0350823,0.00527632,0.00989103,0.00198981,0.0269634,0.0334238,0.0628759,0.0185908,0.062692,0.0272417,0.0141038,0.0202004,0.00279368,0.0237046,0,0,0.0416993,0,0.0094482,0.026585,0.0490889,0.0454475,0.0236032,0.023915,0.00581776,0.0189099,0.00839702,0.0413058,0.011239,0.0133588,0.0201617,0.0342141,0.0192057,0.0242597,0.0317952,0.0189891,0.013379,0.0102322,0.0258717,0.00768591,0,0,0,0,0,0,0,0
397,0.00836365,0.023363,0,0,0,0,0,0,0.026644,0,0.0132171,0.00787547,0,0,0.0830415,0,0.0383513,0.0586828,0.0446559,0.00443599,0.0263216,0.0139048,0.00595595,0.0135167,0.00916232,0.0128897,0.0119412,0.0352068,0.00517775,0.00950863,0.00219108,0.0269254,0.0328772,0.0618914,0.018837,0.0626383,0.0276777,0.014425,0.0195653,0.00256947,0.0236812,0,0,0.0405001,0,0.00936701,0.0261657,0.0488235,0.0446285,0.0236812,0.0238437,0.00620244,0.0191495,0.00815167,0.0410894,0.0106526,0.0127073,0.0199708,0.034695,0.0188756,0.0239685,0.0327403,0.0181,0.0129961,0.0106193,0.0247307,0.00797082,0,0,0,0,0,0,0,0
398,0.00816091,0.0227475,0,0,0,0,0,0,0.0260591,0,0.0128734,0.00851186,0,0,0.0826331,0,0.0386882,0.0586451,0.0448249,0.00486218,0.0262636,0.0135418,0.00530561,0.0126749,0.00919798,0.0125304,0.0118078,0.0353346,0.00507042,0.0091133,0.00219251,0.0268919,0.0322251,0.0610317,0.0191156,0.0624357,0.0284002,0.0145093,0.018859,0.00241386,0.0238462,0,0,0.0415579,0,0.00969512,0.0268315,0.0486671,0.0435702,0.0238492,0.0236158,0.00666873,0.0185924,0.00798637,0.040912,0.010028,0.0116287,0.0196653,0.0351804,0.0183795,0.0234662,0.0337934,0.0186843,0.0135304,0.011026,0.0241148,0.00811655,0,0,0,0,0,0,0,0
399,0.00793845,0.0221291,0,0,0,0,0,0,0.0252667,0,0.0124518,0.00933214,0,0,0.0822446,0,0.0390216,0.0585808,0.0449305,0.00526574,0.026147,0.0131189,0.00464149,0.011986,0.00915092,0.0121751,0.0116258,0.0353413,0.00488278,0.00861037,0.00221267,0.0268573,0.0313365,0.0603252,0.0193713,0.0622335,0.0291268,0.0145503,0.0181115,0.00230475,0.0239483,0,0,0.0428408,0,0.0100512,0.0277707,0.0486352,0.0423649,0.024028,0.0232245,0.00717502,0.0179803,0.00782153,0.0408103,0.00939061,0.0108459,0.0191995,0.0356953,0.017749,0.0227935,0.0349354,0.0193734,0.0140782,0.0114708,0.0234263,0.00823159,0,0,0,0,0,0,0,0
400,0.00773024,0.0215503,0,0,0,0,0,0,0.0243911,0,0.0120592,0.00987945,0,0,0.0820018,0,0.0393515,0.0585527,0.0451432,0.00570836,0.0260272,0.0126171,0.00397499,0.0113889,0.00915318,0.0118658,0.0114237,0.0354701,0.0046675,0.00812985,0.00237999,0.0268268,0.0303696,0.0598089,0.0196323,0.0620299,0.0296582,0.0145475,0.017229,0.00194454,0.0240166,0,0,0.0442763,0,0.0104094,0.0287086,0.0487136,0.0409728,0.0241696,0.0227214,0.00773184,0.0172695,0.0075887,0.0408048,0.00877144,0.0102305,0.0186382,0.0362473,0.0170108,0.0220267,0.0358745,0.0200864,0.01465,0.0119035,0.0227456,0.00832615,0,0,0,0,0,0,0,0
401,0.00758456,0.0210222,0,0,0,0,0,0,0.0233638,0,0.0116297,0.0102301,0,0,0.0819728,0,0.0396885,0.0585915,0.0453159,0.00617206,0.025907,0.0121105,0.00338742,0.0109097,0.00919601,0.0115749,0.0112314,0.035455,0.00446357,0.00766786,0.0024637,0.0268491,0.0291906,0.0595626,0.0199017,0.0618944,0.0299099,0.0145501,0.0161433,0.00210312,0.0241298,0,0,0.0457045,0,0.0107741,0.0295855,0.0486844,0.039352,0.0243227,0.0221864,0.00828975,0.0165243,0.00732938,0.0408446,0.00822619,0.00956409,0.0179786,0.0369116,0.0161081,0.0211771,0.0365551,0.0207529,0.0152276,0.0123415,0.0221205,0.00846983,0,0,0,0,0,0,0,0
402,0.00621491,0.0204258,0,0,0,0,0,0,0.00831653,0,0.0054462,0.00896062,0,0,0.0824097,0,0.0401195,0.0588818,0.0415788,0.00660086,0.0269461,0.0117246,0.00242202,0.0118401,0.0128513,0.0166874,0.0108753,0.0392213,0.00842252,0.00883897,0.00628576,0.0276399,0.0101656,0.0602195,0.0202853,0.0616278,0.0296766,0.0157304,0.0150771,0.00164603,0.025937,0,0,0.037414,0,0.0105612,0.0248235,0.0486932,0.0379066,0.0240754,0.0201607,0.00981688,0.0199144,0.00751168,0.0412997,0.00879482,0.00979827,0.0163075,0.0376454,0.0146667,0.0193762,0.0368199,0.0147219,0.0144159,0.0108752,0.0221428,0.00933608,0,0,0,0,0,0,0,0
403,0.00691817,0.0198859,0,0,0,0,0,0,0.020899,0,0.0104388,0.01174,0,0,0.0819371,0,0.0403967,0.0587968,0.0453899,0.00702767,0.0256138,0.0110248,0.0025382,0.0109916,0.00923601,0.0109785,0.0108978,0.0353858,0.00410398,0.00654923,0.00250685,0.0268754,0.0262926,0.0595946,0.0204052,0.0615329,0.028818,0.0143319,0.0133548,0.00266747,0.0243218,0,0,0.0511014,0,0.0119217,0.0325053,0.0488434,0.0362308,0.0250764,0.0199081,0.00937739,0.0135425,0.00716907,0.0409531,0.0080598,0.00893671,0.0148,0.0392717,0.0130527,0.0180592,0.0366215,0.0237943,0.0176495,0.0133673,0.0210265,0.00872537,0,0,0,0,0,0,0,0
404,0.00674195,0.0186245,0,0,0,0,0,0,0.0197906,0,0.0099104,0.0121801,0,0,0.0818301,0,0.0407898,0.0588452,0.0455444,0.00764171,0.0255186,0.0105514,0.00206581,0.0106359,0.00934916,0.0108906,0.0108233,0.0354221,0.00404001,0.00602262,0.00264674,0.0268956,0.024805,0.0594018,0.0206013,0.0613757,0.0287106,0.0144713,0.0118285,0.00335028,0.0241693,0,0,0.0507754,0,0.0120303,0.0325076,0.0487884,0.0341657,0.0252684,0.018978,0.00996017,0.0129351,0.00679937,0.0409665,0.00731831,0.00825777,0.0137214,0.0404554,0.0118257,0.0171807,0.0363684,0.0233605,0.0174668,0.0137287,0.0198211,0.00894594,0,0,0,0,0,0,0,0
405,0.00656966,0.0176756,0,0,0,0,0,0,0.0185653,0,0.00944143,0.0124367,0,0,0.0817494,0,0.0411729,0.0588225,0.0456458,0.00818696,0.0253467,0.0100452,0.00185268,0.0108006,0.00939621,0.0107416,0.0107032,0.0353909,0.00394588,0.00550258,0.0028495,0.026957,0.0232552,0.0593214,0.020811,0.0611132,0.028304,0.0144476,0.0101976,0.00398059,0.0241581,0,0,0.0522128,0,0.0124364,0.0333964,0.0486312,0.0321755,0.0256014,0.0177099,0.0104961,0.0117074,0.0067203,0.0411277,0.00716401,0.00808234,0.0121496,0.0417833,0.010212,0.0159554,0.0360945,0.0240557,0.0179718,0.0141889,0.0189916,0.00913138,0,0,0,0,0,0,0,0
406,0.00899757,0.0109179,0,0,0,0,0,0,0.0159515,0,0.0086159,0.01389,0,0,0.0842231,0,0.042092,0.060262,0.0461445,0.00889042,0.0245775,0.00905021,0.00236722,0.0155076,0.00982903,0.010682,0.0106185,0.0357308,0.00379245,0.00452857,0.00317045,0.0270796,0.0199579,0.0618665,0.0216075,0.0611249,0.0274235,0.0181867,0.00915668,0.00587704,0.0267643,0,0,0.029048,0,0.0053331,0.0105391,0.048099,0.0311582,0.0251016,0.0158367,0.0140736,0.0440689,0.00699876,0.0416629,0.00784889,0.0082937,0.0101701,0.0431848,0.00856968,0.0147661,0.0359009,0.0311578,0.00682481,0.00869372,0.0136264,0.0122983,0,0,0,0,0,0,0,0
407,0.00965489,0.0101567,0,0,0,0,0,0,0.0148526,0,0.00823595,0.0144276,0,0,0.0842276,0,0.0424995,0.0603068,0.0463633,0.00949584,0.0246969,0.00880018,0.00289481,0.0161708,0.00986909,0.0106092,0.0105392,0.0358341,0.00380781,0.00412699,0.00323003,0.0270971,0.0186031,0.0620752,0.0217818,0.0608881,0.0275928,0.0181256,0.00765702,0.00652252,0.0268157,0,0,0.0311097,0,0.00536707,0.0114643,0.0476503,0.0296044,0.0253884,0.0145895,0.0147039,0.044348,0.00676966,0.0418224,0.00783121,0.00781874,0.00915513,0.0444634,0.00743575,0.0143949,0.03581,0.0331142,0.0067,0.00864319,0.0128833,0.0126163,0,0,0,0,0,0,0,0
408,0.0100391,0.00899432,0,0,0,0,0,0,0.0136544,0,0.00775577,0.0147771,0,0,0.0844783,0,0.0429407,0.0604634,0.0465353,0.0100696,0.0247403,0.00847471,0.00339234,0.0172443,0.00988706,0.0105214,0.0104317,0.0358137,0.00380939,0.00367581,0.0033835,0.0271252,0.0170848,0.0625302,0.0220146,0.0606335,0.0276552,0.0180758,0.00687969,0.0068038,0.0263735,0,0,0.0335434,0,0.0052256,0.0126534,0.047354,0.028507,0.0257332,0.0132669,0.0153596,0.0442659,0.00670656,0.0421664,0.00809756,0.00780616,0.00858227,0.0458716,0.00695663,0.014499,0.0356195,0.0352921,0.0065665,0.00862712,0.0117482,0.0126904,0,0,0,0,0,0,0,0
409,0.0104209,0.007933,0,0,0,0,0,0,0.0125813,0,0.00724024,0.0149574,0,0,0.0848654,0,0.0434268,0.0606454,0.046597,0.0106449,0.0246516,0.00821711,0.00378833,0.0182452,0.00987506,0.0104485,0.0103124,0.0357288,0.00384154,0.00328014,0.00363226,0.0270808,0.0157091,0.0630151,0.0222491,0.0604113,0.0274935,0.0180068,0.00640216,0.00758308,0.0258523,0,0,0.0360019,0,0.00510501,0.0139097,0.0470406,0.0276897,0.0259498,0.012353,0.0159086,0.0441248,0.00653566,0.0424481,0.00818495,0.00766498,0.00896177,0.0472658,0.00722546,0.015214,0.0354579,0.0373584,0.00647752,0.00861513,0.010679,0.012808,0,0,0,0,0,0,0,0
410,0.0106703,0.00689561,0,0,0,0,0,0,0.0116073,0,0.00678665,0.0150906,0,0,0.0853932,0,0.0439275,0.0608511,0.046624,0.0112429,0.0245729,0.00799928,0.00419385,0.0192394,0.00982825,0.0103451,0.010189,0.0356825,0.00390089,0.0029825,0.0037625,0.0269953,0.0144707,0.0635566,0.0224814,0.0601603,0.027466,0.0178892,0.00659913,0.00810014,0.0251164,0,0,0.0385241,0,0.00497822,0.0152231,0.0470698,0.0271932,0.0261229,0.011787,0.0164676,0.0437923,0.00654925,0.0428845,0.00847428,0.00780276,0.00999939,0.0486234,0.00806567,0.0162971,0.03541,0.0393226,0.00639466,0.00856419,0.00962501,0.0127764,0,0,0,0,0,0,0,0
411,0.0107989,0.00607258,0,0,0,0,0,0,0.0106536,0,0.0064447,0.015199,0,0,0.0858885,0,0.0444104,0.0610865,0.0466086,0.0118641,0.0246005,0.00776699,0.00463521,0.020106,0.00974011,0.0102339,0.0100637,0.035648,0.00389126,0.00278905,0.00377932,0.0269373,0.0132717,0.0640936,0.0226785,0.0599,0.0276986,0.0177179,0.00734868,0.00835911,0.0241894,0,0,0.041015,0,0.00488477,0.0164942,0.0471347,0.0269964,0.0262661,0.0116614,0.0170564,0.0433206,0.00669631,0.0433161,0.00888172,0.00811608,0.0115046,0.049924,0.00927813,0.0176643,0.0356985,0.0411769,0.00624804,0.00845579,0.00871249,0.012565,0,0,0,0,0,0,0,0
412,0.0107385,0.00547291,0,0,0,0,0,0,0.00969596,0,0.00617482,0.0153833,0,0,0.0863816,0,0.0448894,0.0613234,0.0465264,0.0125089,0.0246284,0.00758093,0.00508561,0.0207647,0.00962124,0.0101263,0.00991855,0.0355489,0.00390373,0.00273708,0.00397395,0.0268434,0.0120808,0.0645507,0.0228413,0.0596629,0.0282176,0.0174973,0.00832317,0.00877702,0.0230857,0,0,0.0434468,0,0.00485488,0.0176627,0.0471318,0.0267726,0.0263294,0.0119276,0.0176677,0.0427512,0.00689441,0.0436398,0.00932808,0.00861122,0.0131738,0.0510512,0.0105999,0.019126,0.0362537,0.0428853,0.00605071,0.00827414,0.00801346,0.0121921,0,0,0,0,0,0,0,0
413,0.0105428,0.00515141,0,0,0,0,0,0,0.00871031,0,0.00581661,0.0155711,0,0,0.0869359,0,0.0453882,0.0615938,0.0463278,0.0131652,0.0246726,0.00746674,0.00549743,0.0211969,0.00948993,0.010015,0.00957118,0.0354523,0.00398336,0.00284561,0.00413886,0.0266603,0.0108593,0.064927,0.0229822,0.0595004,0.0287211,0.0172555,0.0093515,0.00910349,0.0219655,0,0,0.0456624,0,0.00489535,0.0186628,0.0470334,0.0264077,0.0262922,0.012439,0.0181894,0.0422015,0.00712263,0.0439175,0.0096786,0.0090589,0.0146453,0.0519837,0.0117811,0.0203583,0.0368773,0.044424,0.00580734,0.00803797,0.00755524,0.0117219,0,0,0,0,0,0,0,0
414,0.0103536,0.00520431,0,0,0,0,0,0,0.00774452,0,0.00521655,0.0157485,0,0,0.0874293,0,0.0458748,0.0618274,0.0460219,0.0138078,0.0247533,0.00737982,0.0058062,0.0213453,0.00938147,0.00995567,0.00920481,0.0356158,0.00416249,0.00306392,0.00420557,0.026433,0.00960483,0.0651284,0.0231017,0.0593608,0.0291656,0.0170362,0.0102586,0.00957521,0.0210346,0,0,0.0475205,0,0.00500749,0.0193938,0.0467708,0.0259268,0.026123,0.012958,0.0185513,0.0417515,0.00737154,0.0441141,0.00984048,0.00935007,0.0156322,0.0526899,0.012737,0.0212496,0.0374812,0.045733,0.00556819,0.0078187,0.00738021,0.0112557,0,0,0,0,0,0,0,0
415,0.00876806,0.00431974,0,0,0,0,0,0,0.0184296,0,0.00621774,0.013948,0,0,0.087661,0,0.0463614,0.0619497,0.0428142,0.00886682,0.0259398,0.0179868,0.0072607,0.0212238,0.0144,0.0216375,0.0133211,0.0387391,0.0101178,0.0131667,0.00570408,0.0259395,0.0205151,0.0650115,0.023123,0.0592607,0.0299229,0.0166818,0.011368,0.00904221,0.018161,0,0,0.0502088,0,0.00512839,0.0204459,0.0464109,0.0252568,0.025541,0.0133149,0.0190547,0.0393362,0.00812123,0.0446992,0.010526,0.0102269,0.0160351,0.0527498,0.0133664,0.0216524,0.037459,0.0466684,0.00535329,0.0074464,0.00632764,0.00932593,0,0,0,0,0,0,0,0
416,0.00854164,0.00486319,0,0,0,0,0,0,0.0195664,0,0.00704889,0.0141893,0,0,0.0878471,0,0.0468067,0.0621002,0.042697,0.00954613,0.026045,0.0190843,0.0075442,0.021089,0.0148624,0.0224926,0.0137831,0.0389942,0.0106654,0.0138605,0.00588441,0.0255574,0.0215429,0.065034,0.0231777,0.0591277,0.030229,0.0165583,0.012073,0.00964954,0.0175088,0,0,0.051406,0,0.005345,0.0207658,0.0460149,0.0248168,0.0251883,0.0137369,0.0192792,0.0391451,0.00839018,0.0447032,0.0104649,0.0103456,0.0164397,0.0530141,0.0139435,0.0218939,0.0377862,0.0475445,0.00517783,0.00725592,0.00654326,0.00895808,0,0,0,0,0,0,0,0
417,0.00827183,0.00511697,0,0,0,0,0,0,0.0213001,0,0.00813661,0.0143651,0,0,0.0878339,0,0.0472847,0.0620225,0.0425613,0.0102006,0.0261685,0.020311,0.00785179,0.0209612,0.0155681,0.0236315,0.0144463,0.0391595,0.0113347,0.0148153,0.00626958,0.0252791,0.0233397,0.0647707,0.0231252,0.0587622,0.0304083,0.0164193,0.0128812,0.0098877,0.0165499,0,0,0.0524966,0,0.00550677,0.0212618,0.0456495,0.0245535,0.0248347,0.0143331,0.0194832,0.0385471,0.00868444,0.0447087,0.0104554,0.0105773,0.0167278,0.0531018,0.0144992,0.0219893,0.0378653,0.0481783,0.00497727,0.00701423,0.00653046,0.00846672,0,0,0,0,0,0,0,0
418,0.00809065,0.00533618,0,0,0,0,0,0,0.0226646,0,0.00907408,0.0146167,0,0,0.0881065,0,0.0477339,0.0619212,0.0423889,0.0110135,0.0262373,0.0213299,0.00806507,0.0209378,0.0161387,0.0246191,0.0149947,0.0391035,0.011842,0.0155596,0.00656032,0.0250488,0.0246593,0.0644695,0.0230595,0.0583633,0.0305238,0.0162512,0.0132835,0.0098432,0.0154722,0,0,0.0534803,0,0.00564914,0.0217113,0.0451724,0.0241982,0.0245,0.0148299,0.0195899,0.0377117,0.00890454,0.0446008,0.010436,0.0107189,0.0169201,0.0530642,0.0147307,0.0218623,0.0377303,0.0486312,0.00479527,0.00675326,0.006525,0.00797816,0,0,0,0,0,0,0,0
419,0.00790359,0.00568694,0,0,0,0,0,0,0.0234902,0,0.00979413,0.015003,0,0,0.0880747,0,0.04812,0.0617913,0.042224,0.0119695,0.0262252,0.0221834,0.0082151,0.020879,0.0164837,0.0252568,0.0153697,0.0392461,0.012243,0.0160949,0.00677008,0.0247328,0.0252645,0.0640986,0.0229821,0.0579776,0.0306551,0.0160697,0.0131049,0.0105187,0.0143208,0,0,0.0543469,0,0.0057841,0.0219925,0.0447336,0.023873,0.0241304,0.0150129,0.0196748,0.0368818,0.00897142,0.0444051,0.0103142,0.0105504,0.0168119,0.0529115,0.0144085,0.021427,0.0375873,0.0489963,0.00429484,0.00650663,0.00670384,0.00744341,0,0,0,0,0,0,0,0
420,0.00776036,0.00609042,0,0,0,0,0,0,0.0240078,0,0.0103578,0.0154418,0,0,0.0876368,0,0.0484497,0.0616234,0.0421639,0.0130317,0.0262335,0.0228658,0.0083249,0.0207871,0.0166122,0.0256444,0.0155876,0.0394881,0.0126329,0.0164617,0.00690698,0.0243783,0.025472,0.0636546,0.0228937,0.0576173,0.0307894,0.015907,0.013123,0.0108802,0.0131798,0,0,0.0550861,0,0.00589148,0.0221635,0.0444618,0.0239462,0.023799,0.0147654,0.0197197,0.0361012,0.00883944,0.0441901,0.0100881,0.0102449,0.0163636,0.052608,0.0138836,0.0207473,0.0372671,0.0493064,0.00390937,0.00622981,0.00710672,0.00700089,0,0,0,0,0,0,0,0
421,0.00774572,0.00650208,0,0,0,0,0,0,0.0245429,0,0.0111086,0.0158728,0,0,0.0868211,0,0.0487322,0.0614636,0.0421297,0.0141368,0.0261926,0.0234263,0.00836525,0.0206174,0.0166857,0.0259921,0.0157577,0.0394238,0.0129953,0.0167916,0.0070765,0.0240537,0.0257133,0.0631836,0.02279,0.0573456,0.0310942,0.0157841,0.013251,0.0108189,0.0120798,0,0,0.0556783,0,0.00597055,0.022416,0.0442635,0.0241296,0.0234841,0.0141887,0.0196786,0.0353835,0.00864692,0.0440164,0.0098388,0.0101093,0.015667,0.0522285,0.0133108,0.020031,0.036987,0.0495264,0.00370258,0.0058675,0.00772405,0.00673234,0,0,0,0,0,0,0,0
422,0.00784521,0.00700748,0,0,0,0,0,0,0.0250696,0,0.0118475,0.0161951,0,0,0.0859628,0,0.0489579,0.0612371,0.042074,0.0152483,0.0261465,0.0238694,0.00825117,0.0203874,0.0167457,0.0262942,0.0158861,0.039245,0.0133395,0.0172135,0.0072942,0.0237419,0.0259732,0.0625164,0.0226507,0.0571189,0.0310442,0.0156864,0.0132418,0.0108159,0.0108563,0,0,0.0561382,0,0.00603077,0.0225699,0.0440524,0.0241906,0.0231726,0.0134976,0.0195355,0.034512,0.00854196,0.0439424,0.00967815,0.00995262,0.0150312,0.0519343,0.0127898,0.0194439,0.037003,0.0496036,0.00348395,0.0054565,0.0084869,0.00655109,0,0,0,0,0,0,0,0
423,0.00822537,0.00762619,0,0,0,0,0,0,0.0258551,0,0.0126789,0.0165104,0,0,0.0852477,0,0.0491245,0.0609419,0.0419694,0.0163156,0.0260165,0.0242777,0.00817399,0.0203312,0.0167195,0.0265504,0.0159886,0.038917,0.0136918,0.0177802,0.0075278,0.0234296,0.0265357,0.0617586,0.0225135,0.0568206,0.0307785,0.0155662,0.0133022,0.0108045,0.0098293,0,0,0.0564857,0,0.0060838,0.0225157,0.043987,0.0247446,0.0231068,0.0131712,0.0195314,0.0336307,0.00860159,0.0438551,0.00957688,0.00985107,0.0147203,0.0519098,0.0124948,0.0191915,0.0371425,0.0495814,0.00322238,0.00507737,0.00927939,0.00662414,0,0,0,0,0,0,0,0
424,0.00872639,0.00833782,0,0,0,0,0,0,0.0268694,0,0.0135715,0.0168823,0,0,0.084503,0,0.0492397,0.0605647,0.0417459,0.0172905,0.0259078,0.024662,0.00808441,0.0205157,0.016477,0.0267207,0.0160253,0.0387359,0.0140666,0.0183053,0.00778197,0.0230798,0.0273779,0.0609534,0.0223746,0.0564635,0.0306028,0.0154563,0.0135282,0.0105704,0.00886289,0,0,0.0566529,0,0.00611489,0.0224228,0.0439993,0.0258235,0.0233028,0.0130086,0.0197454,0.0326726,0.00865825,0.0437121,0.00941149,0.00972149,0.0147395,0.0522695,0.0123886,0.0190774,0.036898,0.0494203,0.00302569,0.00472727,0.010067,0.00682602,0,0,0,0,0,0,0,0
425,0.0107339,0.0110658,0,0,0,0,0,0,0.0277392,0,0.0142823,0.0171266,0,0,0.0831221,0,0.0493477,0.0600577,0.0416313,0.0180949,0.0257932,0.0250848,0.00769437,0.02157,0.0163055,0.026863,0.016137,0.0385993,0.0144709,0.0187169,0.00800892,0.0228152,0.02815,0.0582298,0.0218958,0.0569405,0.0312721,0.0154473,0.0142889,0.009975,0.00602592,0,0,0.0569792,0,0.00613702,0.0224093,0.0437912,0.0267577,0.0236189,0.0127428,0.0197675,0.0304418,0.00855379,0.0435919,0.00906025,0.00937617,0.0149906,0.0526245,0.0124953,0.0191215,0.0366393,0.0486645,0.00275019,0.00409718,0.0132109,0.00830531,0,0,0,0,0,0,0,0
426,0.0117542,0.0115235,0,0,0,0,0,0,0.0287111,0,0.0151942,0.0174623,0,0,0.0821478,0,0.0493912,0.0594237,0.04172,0.0188238,0.0258151,0.0254614,0.00762981,0.0219271,0.0161881,0.0271528,0.0163847,0.0384097,0.0149023,0.0191249,0.00823127,0.0225244,0.0290435,0.057172,0.0217781,0.056463,0.0324145,0.0153971,0.0152623,0.0097003,0.00577519,0,0,0.056897,0,0.00614241,0.0222105,0.0431102,0.0278375,0.0239919,0.0122341,0.0198174,0.0296425,0.007981,0.04304,0.00833591,0.00839163,0.0151617,0.0527102,0.0127135,0.0190819,0.0365303,0.0483089,0.00321182,0.00373676,0.0139776,0.00903289,0,0,0,0,0,0,0,0
427,0.0126356,0.0119021,0,0,0,0,0,0,0.0296621,0,0.0160582,0.0176977,0,0,0.0811866,0,0.049378,0.0588921,0.0419732,0.019533,0.0261509,0.0258884,0.00777911,0.0222997,0.0160341,0.0274788,0.016663,0.0385079,0.0154021,0.0196769,0.00840436,0.0221343,0.0298834,0.0563242,0.0217166,0.0559069,0.0334978,0.0153645,0.0164714,0.00960439,0.00564084,0,0,0.0567341,0,0.00616843,0.021882,0.042346,0.0286783,0.024441,0.0122889,0.0197364,0.0287114,0.00720869,0.0422634,0.00775757,0.00717505,0.0151465,0.0526261,0.0129577,0.0187492,0.0363823,0.047776,0.0037396,0.00335816,0.014549,0.0095445,0,0,0,0,0,0,0,0
428,0.0133445,0.0122361,0,0,0,0,0,0,0.0307578,0,0.0168741,0.01795,0,0,0.0802068,0,0.0493498,0.0584405,0.0422483,0.0201214,0.0263672,0.0264609,0.00789762,0.0225879,0.0161382,0.0277993,0.0169556,0.0386249,0.0159715,0.0202868,0.00855187,0.0217401,0.0309448,0.055614,0.0216936,0.0552148,0.0340578,0.0153433,0.0175531,0.00964768,0.00567679,0,0,0.0564224,0,0.00619259,0.0215604,0.0417661,0.0292451,0.0248657,0.013239,0.0195238,0.0277141,0.0064745,0.041478,0.00763577,0.0061219,0.0150714,0.0524183,0.0131187,0.0183577,0.0366307,0.0470903,0.00427897,0.00297908,0.0150055,0.00990465,0,0,0,0,0,0,0,0
429,0.0138662,0.0125173,0,0,0,0,0,0,0.0319532,0,0.0176266,0.0182572,0,0,0.0793082,0,0.0493324,0.057948,0.0425476,0.0205502,0.0265579,0.0272957,0.00791712,0.0228046,0.0162555,0.028116,0.0173894,0.0387822,0.0166501,0.020989,0.00873695,0.0213505,0.0321682,0.0551142,0.0217108,0.0544509,0.0340477,0.0153158,0.0179222,0.00968148,0.00582525,0,0,0.0559283,0,0.00621501,0.0212623,0.041322,0.0293411,0.0251635,0.014619,0.019271,0.0266594,0.0059362,0.04087,0.00717321,0.00551952,0.0149513,0.0521563,0.0130307,0.0180467,0.0370388,0.0462347,0.00485005,0.00257883,0.0152748,0.0101178,0,0,0,0,0,0,0,0
430,0.0142273,0.012845,0,0,0,0,0,0,0.033318,0,0.0183175,0.0184288,0,0,0.0787111,0,0.0492649,0.0576157,0.0428887,0.0207158,0.0268814,0.0286005,0.00785066,0.0230362,0.0164025,0.0285263,0.0179677,0.0391692,0.0174318,0.0218259,0.00889434,0.0209436,0.0334849,0.0550541,0.0218381,0.0538071,0.0338081,0.015246,0.0176872,0.00986292,0.00600242,0,0,0.0550902,0,0.0062776,0.0207855,0.0410194,0.028904,0.0252929,0.0154628,0.0189023,0.0255047,0.00560447,0.040576,0.00664136,0.00549363,0.0145939,0.0519024,0.0126538,0.0176842,0.0374555,0.0451263,0.00545915,0.00217762,0.0153469,0.0102365,0,0,0,0,0,0,0,0
431,0.0168851,0.015646,0,0,0,0,0,0,0.0340257,0,0.0188662,0.0191218,0,0,0.0768241,0,0.0491657,0.0567644,0.0432472,0.0209242,0.026794,0.0295248,0.00829614,0.0251468,0.0162521,0.0284943,0.0183176,0.0394414,0.0181274,0.0225606,0.00913325,0.0205876,0.0344735,0.0523743,0.0214156,0.0538347,0.0330369,0.0150453,0.0166469,0.0108006,0.00822629,0,0,0.0561142,0,0.00627096,0.0212488,0.0407204,0.0283557,0.0252366,0.0146162,0.0190975,0.0238018,0.00542059,0.0405209,0.00730455,0.00579658,0.0136596,0.0516455,0.0118034,0.0168462,0.0375412,0.0443939,0.00542872,0.0020767,0.0183791,0.0121489,0,0,0,0,0,0,0,0
