Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73
241,0.0150138,0.0252323,0,0,0,0,0,0,0.0384184,0.00812153,0.040225,0.0216607,0,0,0.0349076,0,0.0269971,0.0162506,0.0296092,0.0353926,0.00727527,0.00914557,0.0389581,0.0159448,0.0172477,0.015626,0.0149277,0.0339242,0.0150926,0.0193819,0.0214364,0.0189572,0.0461458,0.0126386,0.0122266,0.0119705,0.0318804,0.00857836,0.0275325,0.0220667,0.0177452,0,0,0.0432018,0,0.0131647,0.00871433,0.0481067,0.0245759,0.0222981,0.00906145,0.029271,0.0275922,0.0154624,0.0275749,0.0147551,0.0125849,0.0120472,0.0433852,0.0164585,0.0133212,0.0302178,0.0353565,0.0100692,0.0056869,0.0319023,0.0169218,0,0,0,0,0,0,0
242,0.0148077,0.024853,0,0,0,0,0,0,0.0384276,0.00809568,0.0402475,0.0216323,0,0,0.0345596,0,0.0270151,0.0158572,0.0295768,0.0353132,0.00734769,0.0092896,0.0392376,0.0158917,0.0172721,0.0156782,0.0149692,0.0339661,0.015039,0.0192489,0.0213455,0.0189794,0.0461824,0.0130052,0.012281,0.0118841,0.0319884,0.00849443,0.0275169,0.0220692,0.0174727,0,0,0.0429317,0,0.013042,0.0086651,0.0479102,0.0246129,0.0222924,0.00898897,0.0296966,0.0271723,0.0156517,0.0275761,0.0147959,0.0126208,0.0120099,0.043354,0.0164592,0.013301,0.030234,0.0350529,0.00973947,0.00533579,0.0317403,0.0167548,0,0,0,0,0,0,0
243,0.014597,0.0244741,0,0,0,0,0,0,0.0383608,0.00806044,0.04006,0.0215999,0,0,0.0341372,0,0.0270483,0.01556,0.0295068,0.0351943,0.00745388,0.00946648,0.03951,0.0158836,0.0173442,0.0157584,0.0150397,0.0339879,0.0149522,0.0191596,0.0212696,0.01898,0.0461455,0.0133713,0.012322,0.011719,0.0323195,0.00841897,0.0276668,0.0220795,0.0171113,0,0,0.0425911,0,0.0128886,0.00852209,0.047636,0.0247661,0.0222838,0.00879565,0.0299518,0.0267086,0.0156085,0.0275688,0.0147238,0.0126252,0.0118516,0.0432897,0.0164001,0.0131993,0.0304228,0.0345036,0.00926086,0.00517737,0.0315296,0.0165158,0,0,0,0,0,0,0
244,0.0144009,0.0241995,0,0,0,0,0,0,0.0381,0.00801017,0.0397779,0.0215895,0,0,0.0337434,0,0.0270654,0.0153167,0.0294848,0.035023,0.00741362,0.00963746,0.0399269,0.015895,0.017414,0.0158066,0.015078,0.0340095,0.014924,0.0191015,0.0212106,0.0189417,0.0459827,0.0135554,0.0123466,0.011513,0.0325075,0.0083199,0.0277881,0.0221936,0.0166986,0,0,0.0422017,0,0.0127106,0.00833138,0.0474674,0.0248728,0.0222365,0.00875143,0.0300631,0.0262233,0.0154361,0.0275991,0.0146872,0.0126545,0.0117605,0.0432625,0.0163321,0.0131489,0.0305375,0.0339318,0.00852322,0.00491136,0.0313338,0.0163472,0,0,0,0,0,0,0
245,0.0142538,0.0239957,0,0,0,0,0,0,0.037817,0.0079704,0.0395238,0.0215852,0,0,0.0333986,0,0.0271034,0.0150748,0.0294453,0.0347248,0.00745077,0.00981159,0.0403433,0.0158725,0.0175095,0.0158692,0.0151353,0.0340238,0.0149411,0.019013,0.0211634,0.0189009,0.0457654,0.0134989,0.0123867,0.0114354,0.0324359,0.00819023,0.0277181,0.0223527,0.0162386,0,0,0.0414956,0,0.0124651,0.00810657,0.0474572,0.0248498,0.0221571,0.0089122,0.0305389,0.0255477,0.0153779,0.027654,0.0147071,0.0126592,0.0117665,0.0432755,0.0162653,0.0131637,0.0304539,0.0332167,0.00769885,0.00438749,0.0310609,0.0161661,0,0,0,0,0,0,0
246,0.0140541,0.0238613,0,0,0,0,0,0,0.0375089,0.00792039,0.0391188,0.0215689,0,0,0.033005,0,0.027139,0.0147753,0.0293505,0.0343953,0.00758608,0.00999015,0.0407466,0.0158654,0.0176092,0.0159544,0.0152425,0.034034,0.0149735,0.0188604,0.0210878,0.0188464,0.0454919,0.0133232,0.0124396,0.0112917,0.0321873,0.00810574,0.0275167,0.0225497,0.0157418,0,0,0.0406347,0,0.0122208,0.00783249,0.0474982,0.0247838,0.0220778,0.0090403,0.0309807,0.0245503,0.0155057,0.0277081,0.0148062,0.0126836,0.0118255,0.0432536,0.0162253,0.0132276,0.0302509,0.0321424,0.00707116,0.00373009,0.0306702,0.0158728,0,0,0,0,0,0,0
247,0.013838,0.0238283,0,0,0,0,0,0,0.0371286,0.00786841,0.0387225,0.0215587,0,0,0.0325731,0,0.0271866,0.0144063,0.02928,0.0339774,0.00756686,0.0101764,0.0412869,0.0159508,0.0176503,0.0160221,0.0153151,0.0340541,0.0150115,0.0186891,0.0209943,0.0187639,0.0451454,0.0131177,0.0125078,0.0110653,0.0322324,0.00803207,0.0275381,0.0228389,0.0151055,0,0,0.0398178,0,0.0119896,0.00762755,0.0474705,0.0249346,0.0218265,0.00894114,0.0312584,0.0233848,0.0156839,0.0277289,0.0147943,0.0127447,0.0117301,0.0432119,0.0161454,0.0131978,0.0303057,0.0310406,0.0064928,0.00311644,0.0302442,0.0154892,0,0,0,0,0,0,0
248,0.0134465,0.0237294,0,0,0,0,0,0,0.0367037,0.00777649,0.0382755,0.0215035,0,0,0.0320994,0,0.0273067,0.0139705,0.0291095,0.0335766,0.00757237,0.0104419,0.04179,0.0161598,0.0177435,0.016135,0.0153784,0.0340017,0.0150832,0.0187193,0.0209625,0.0186874,0.0447569,0.0129764,0.0126056,0.0108909,0.0325405,0.00798424,0.0277553,0.0231648,0.014158,0,0,0.0390353,0,0.011748,0.00748928,0.0474651,0.0252297,0.0213723,0.00875354,0.0313375,0.0219927,0.0157307,0.0277441,0.0147254,0.0127829,0.0115492,0.0430943,0.0160622,0.0131065,0.0305602,0.0300411,0.00592051,0.00268321,0.0296626,0.0149161,0,0,0,0,0,0,0
249,0.012973,0.023657,0,0,0,0,0,0,0.0362784,0.00767729,0.0378518,0.0215062,0,0,0.0315072,0,0.0274582,0.0134576,0.028952,0.0331616,0.00761673,0.0107319,0.0423723,0.0165777,0.0178365,0.0162377,0.0154198,0.0339584,0.0151193,0.018685,0.0208899,0.018607,0.0443541,0.0128606,0.0127233,0.0106945,0.0326993,0.00800383,0.0278595,0.0236394,0.0130972,0,0,0.038394,0,0.0115353,0.00720112,0.04746,0.0254483,0.0210688,0.00868948,0.0314371,0.0204558,0.0157516,0.0277719,0.0147695,0.012849,0.0114961,0.0429328,0.0160211,0.0130933,0.0306958,0.0290689,0.00541387,0.00237922,0.0290408,0.0142739,0,0,0,0,0,0,0
250,0.0125416,0.0236923,0,0,0,0,0,0,0.0358528,0.00765188,0.0373392,0.0215999,0,0,0.0307471,0,0.0275607,0.0129196,0.0289375,0.0327509,0.00765031,0.0109885,0.0429835,0.0173443,0.017867,0.016263,0.0154226,0.0339676,0.0151098,0.0185593,0.0208031,0.0184959,0.0439254,0.0126711,0.012819,0.0104392,0.032957,0.00808463,0.0280265,0.02421,0.0122201,0,0,0.0375739,0,0.0113519,0.00689681,0.0472845,0.0257132,0.0208916,0.00860726,0.0315738,0.0189349,0.0156823,0.0277732,0.0147591,0.0129478,0.0113222,0.0427295,0.015925,0.0130463,0.0309244,0.0280085,0.00498422,0.00206456,0.028394,0.0137225,0,0,0,0,0,0,0
251,0.011998,0.0236576,0,0,0,0,0,0,0.03536,0.00764615,0.0368197,0.0216801,0,0,0.0299906,0,0.0277141,0.012475,0.0290224,0.0323312,0.00769267,0.0112388,0.0434284,0.018526,0.0178504,0.0162196,0.0153662,0.0339631,0.0151665,0.018488,0.0207773,0.0183865,0.0434455,0.0124861,0.0129325,0.0101924,0.0329631,0.0081336,0.0280372,0.0246831,0.0113691,0,0,0.0368614,0,0.0111717,0.00685859,0.0470966,0.0258748,0.0208079,0.00861846,0.0317586,0.0174947,0.0155904,0.0278198,0.0148039,0.0130584,0.0112279,0.0425416,0.0157929,0.0130929,0.0309692,0.0270986,0.00457574,0.00174245,0.0276544,0.0131408,0,0,0,0,0,0,0
252,0.0113737,0.0236298,0,0,0,0,0,0,0.0348499,0.00762947,0.0363461,0.0218745,0,0,0.0292592,0,0.0278066,0.0121368,0.0289592,0.0318464,0.00763979,0.0115756,0.0439373,0.0196739,0.0178924,0.0162088,0.015336,0.0338749,0.0152916,0.018491,0.0207776,0.0182627,0.0429558,0.0123402,0.0130149,0.00996253,0.0331908,0.00819868,0.0281774,0.0251083,0.010576,0,0,0.0360274,0,0.011021,0.00686912,0.0470689,0.0262007,0.0207594,0.00847222,0.0319495,0.0160303,0.0155548,0.0278659,0.0147573,0.0131054,0.0110912,0.0422802,0.015678,0.0130968,0.0312019,0.0260937,0.00410387,0.00147945,0.027005,0.0125755,0,0,0,0,0,0,0
253,0.0108168,0.0235312,0,0,0,0,0,0,0.0343486,0.00762237,0.0359348,0.022066,0,0,0.0286719,0,0.0278522,0.0119247,0.029008,0.0313816,0.00761816,0.0119219,0.0443814,0.0207629,0.0178684,0.0161637,0.0152671,0.0338341,0.0154255,0.0185017,0.0207623,0.018148,0.0424948,0.0123051,0.0130625,0.00970362,0.033337,0.00819871,0.0283016,0.0254744,0.00978948,0,0,0.0350042,0,0.0108462,0.00697046,0.0469813,0.0265987,0.0205,0.00836948,0.0319378,0.0147681,0.0156927,0.0278962,0.0147357,0.0132094,0.011019,0.042042,0.0156029,0.0131198,0.0313929,0.0251385,0.00359798,0.00129478,0.0264268,0.0120519,0,0,0,0,0,0,0
254,0.0103393,0.0234261,0,0,0,0,0,0,0.0338694,0.00763752,0.035522,0.0223318,0,0,0.0282528,0,0.0278671,0.0118024,0.0290337,0.030926,0.00757331,0.0123197,0.0449418,0.0216568,0.0178395,0.0161387,0.0152145,0.033736,0.0155959,0.0185748,0.0207551,0.0180296,0.0420413,0.0124583,0.0130916,0.0094383,0.0334549,0.00815794,0.0283884,0.0257999,0.00908072,0,0,0.0339473,0,0.0106712,0.00706269,0.0469425,0.0269844,0.0202726,0.00824029,0.032048,0.0136963,0.0157817,0.0279186,0.0147512,0.0132957,0.0109631,0.0417724,0.015528,0.0131858,0.031537,0.0241332,0.0031275,0.00127545,0.0260615,0.0115192,0,0,0,0,0,0,0
255,0.00988038,0.0232967,0,0,0,0,0,0,0.0334562,0.00764479,0.0352177,0.0226499,0,0,0.0279401,0,0.0278921,0.0117162,0.0289382,0.0305106,0.00746128,0.0127232,0.0455004,0.0223169,0.017876,0.0161651,0.0152287,0.0335469,0.0157488,0.0186445,0.0207447,0.0179207,0.0416397,0.0128167,0.0131152,0.00918203,0.0335637,0.00808618,0.0284832,0.0259787,0.0084659,0,0,0.0330209,0,0.0104986,0.00707872,0.0470424,0.0273285,0.0201948,0.00804019,0.0322404,0.0127105,0.0157538,0.0279665,0.0147707,0.0133075,0.0108194,0.041443,0.0154622,0.0132591,0.0316698,0.0231072,0.00266542,0.00140288,0.0258987,0.0109568,0,0,0,0,0,0,0
256,0.00941594,0.0231181,0,0,0,0,0,0,0.0332114,0.00764703,0.0350606,0.0228171,0,0,0.0276324,0,0.0279529,0.0116118,0.0288961,0.0302316,0.00743998,0.0130373,0.0459633,0.0228305,0.0179356,0.0161559,0.0152536,0.0333828,0.0158561,0.0186678,0.0206957,0.0178474,0.0413759,0.0133413,0.01315,0.0088204,0.0337695,0.00804197,0.0286631,0.0260777,0.00791866,0,0,0.0321911,0,0.0103678,0.0069841,0.0471201,0.0277925,0.0201262,0.00779363,0.0324683,0.0117932,0.0157203,0.028027,0.0148293,0.0133593,0.0106935,0.0411069,0.0154025,0.013368,0.0318521,0.0221308,0.0021232,0.00139899,0.0258466,0.0105147,0,0,0,0,0,0,0
257,0.0089252,0.0229188,0,0,0,0,0,0,0.0330854,0.00761681,0.0349783,0.0230388,0,0,0.0272997,0,0.0280425,0.0114226,0.0289083,0.0300781,0.00749668,0.0132353,0.0463253,0.0232264,0.0179907,0.0161456,0.0152777,0.0332705,0.0159343,0.0187033,0.0207138,0.0177888,0.0411853,0.0138583,0.0132159,0.00839759,0.0339736,0.00801408,0.0288586,0.0261215,0.00731319,0,0,0.0315456,0,0.0102437,0.00682268,0.0471858,0.0283635,0.0200576,0.00748814,0.0328154,0.0109891,0.0158458,0.0281159,0.0149052,0.0134453,0.0105781,0.0407242,0.0153624,0.0135183,0.0320657,0.021469,0.00173507,0.00197998,0.0258322,0.0100837,0,0,0,0,0,0,0
258,0.00846924,0.0227266,0,0,0,0,0,0,0.0330204,0.00758293,0.0348349,0.0232329,0,0,0.0268996,0,0.0281989,0.0111455,0.0289765,0.030027,0.00748375,0.0132976,0.0466486,0.0235235,0.0179918,0.0160986,0.0152735,0.0332636,0.0159837,0.0187424,0.0207503,0.0177526,0.041025,0.0141621,0.0133456,0.00831135,0.0341256,0.008037,0.0291132,0.0261898,0.00670007,0,0,0.0310146,0,0.0101358,0.00692451,0.0472103,0.0291099,0.0199692,0.00733508,0.0332396,0.0102419,0.0162816,0.0282221,0.0149591,0.0135482,0.0105763,0.0403397,0.0153566,0.0137946,0.0323612,0.02109,0.00167961,0.00317445,0.0258467,0.00960075,0,0,0,0,0,0,0
259,0.0081179,0.0224436,0,0,0,0,0,0,0.0330089,0.00752831,0.0346786,0.0234497,0,0,0.0264761,0,0.0284234,0.0108927,0.0290509,0.0300853,0.00745173,0.0132676,0.0470153,0.0237304,0.0179933,0.0160567,0.0152747,0.0333071,0.0160561,0.0188377,0.0207844,0.0177356,0.0409534,0.0143063,0.0135109,0.00827057,0.0341484,0.00799872,0.0294162,0.0263154,0.00627217,0,0,0.0302162,0,0.010002,0.00681176,0.0472811,0.0299282,0.0199073,0.00733033,0.0337171,0.00946152,0.0164525,0.0283497,0.0150237,0.0136551,0.0106781,0.0399109,0.0154204,0.0141678,0.0326167,0.0205542,0.00143179,0.0035697,0.025869,0.0092915,0,0,0,0,0,0,0
260,0.00780265,0.0220367,0,0,0,0,0,0,0.033111,0.00743781,0.0347595,0.0236895,0,0,0.0260994,0,0.0286473,0.0107056,0.0291438,0.0302308,0.00741253,0.013085,0.0473751,0.0239713,0.0179901,0.0160198,0.0152809,0.0333881,0.0160763,0.0189163,0.020818,0.017735,0.0409747,0.0145175,0.0136692,0.00820554,0.0341354,0.00788806,0.0296898,0.0264566,0.00591086,0,0,0.0293808,0,0.00984623,0.0067232,0.0473946,0.0307706,0.0197616,0.00737809,0.0342478,0.00876217,0.0164986,0.0284853,0.0151554,0.0137672,0.0108101,0.039356,0.0155081,0.0145988,0.0327627,0.0200309,0.00107609,0.00363569,0.0258357,0.00911736,0,0,0,0,0,0,0
261,0.00740592,0.0215767,0,0,0,0,0,0,0.0333157,0.00729971,0.0349404,0.0238862,0,0,0.0258152,0,0.0288651,0.0105137,0.0292447,0.0304264,0.00738004,0.0127721,0.0476555,0.0242963,0.0179764,0.015972,0.0152676,0.0334902,0.016075,0.0189779,0.0208696,0.017738,0.0410256,0.0148245,0.01382,0.0081496,0.0338967,0.00783149,0.0297546,0.0266212,0.00548766,0,0,0.0285745,0,0.00973299,0.00662983,0.0475827,0.0315712,0.0194931,0.00719114,0.0348216,0.00795593,0.0166381,0.0286582,0.0153058,0.0138289,0.0110467,0.0387535,0.0156581,0.0151308,0.0326566,0.0194658,0.000683563,0.00358157,0.0257432,0.00884726,0,0,0,0,0,0,0
262,0.0069548,0.0211878,0,0,0,0,0,0,0.0336316,0.00725177,0.035173,0.0241952,0,0,0.0255518,0,0.0290142,0.0103613,0.0293553,0.0306836,0.00734911,0.0123593,0.0480477,0.024724,0.0179566,0.0159079,0.0152844,0.0336138,0.0160601,0.0190462,0.0209126,0.0177538,0.0411695,0.0154057,0.0139132,0.00801183,0.0337045,0.0078255,0.029847,0.0270021,0.00524688,0,0,0.0276766,0,0.00964378,0.00674359,0.0478151,0.032489,0.0191303,0.00702482,0.0355234,0.00735248,0.0168328,0.0287778,0.0154267,0.0139179,0.0114252,0.03806,0.0159025,0.0158025,0.032586,0.0189439,0.000750068,0.00415906,0.0256096,0.00855871,0,0,0,0,0,0,0
263,0.00657482,0.020921,0,0,0,0,0,0,0.0339389,0.00721293,0.0354277,0.0245685,0,0,0.0254288,0,0.0292202,0.0102798,0.0295817,0.0309948,0.00724332,0.0118871,0.0484047,0.025252,0.0178764,0.0157989,0.0152424,0.0338254,0.0160568,0.0191203,0.0209335,0.0177583,0.0413026,0.0161658,0.0140206,0.00794204,0.0331388,0.00775115,0.0297432,0.0274844,0.00504172,0,0,0.0269085,0,0.00956847,0.00678898,0.0479963,0.0334045,0.0190144,0.00692701,0.0362153,0.00677987,0.016848,0.0289306,0.0155724,0.0140037,0.0119377,0.0372176,0.0162164,0.0164913,0.0322109,0.0183351,0.00104341,0.00478984,0.0254526,0.00820497,0,0,0,0,0,0,0
264,0.00622962,0.0210856,0,0,0,0,0,0,0.0344297,0.00717103,0.0359018,0,0,0,0.0254402,0,0.0294419,0.0102537,0.0298803,0.0315091,0.00702494,0.0114426,0.0496306,0.0256268,0.0179009,0.0158163,0.0153554,0.0341274,0.0160752,0.0192378,0.0210353,0.0178038,0.0415837,0.0168736,0.0141414,0.00794764,0.0324934,0.0076094,0.0297179,0.0288408,0.00502932,0,0,0.0261046,0,0.00951186,0.00668078,0.0480492,0.0347089,0.0188406,0.0069668,0.0376394,0.0063887,0.0168375,0.0290879,0.0157193,0.0141703,0.0125076,0.036296,0.0166293,0.0173438,0.0318541,0.0177082,0.00166421,0.00470347,0.0257044,0.00811366,0,0,0,0,0,0,0
265,0.0060185,0.0210339,0,0,0,0,0,0,0.0346047,0.00714669,0.0360358,0.0262315,0,0,0.0254539,0,0.0295649,0.0100704,0.0300583,0.0317565,0.0070988,0.0109419,0.0499745,0.0261128,0.0178211,0.0157318,0.0153159,0.0342582,0.0160952,0.0193539,0.0211135,0.0177537,0.0416368,0.017673,0.0142154,0.00772452,0.0318385,0.00748685,0.0296415,0,0.00486437,0,0,0.0251848,0,0.0094276,0.00682876,0.0483571,0.0357811,0.0184465,0.00661861,0.0383647,0.00590291,0.0169184,0.0292186,0.0158247,0.0142693,0.0131453,0.0353052,0.0171198,0.0181082,0.0313466,0.0169881,0.00229727,0.00490224,0.0256141,0.00785886,0,0,0,0,0,0,0
266,0.00584742,0.0205815,0,0,0,0,0,0,0.0346466,0.00710814,0.0360658,0.0259661,0,0,0.0252563,0,0.029677,0.00964092,0.0301887,0.0319423,0.00693372,0.0105208,0.0490287,0.0268268,0.017718,0.015641,0.0152418,0.034351,0.0161457,0.0194803,0.0212132,0.0176902,0.041658,0.0184143,0.0142852,0.00742622,0.0305125,0.0074007,0.029154,0.0297863,0.00461604,0,0,0.0242119,0,0.00929556,0.00720047,0.0489278,0.0365101,0.0185301,0.00587369,0.0381364,0.00509866,0.0168059,0.0295508,0.0158041,0.0140089,0.0138329,0.0340295,0.0176974,0.0188712,0.0302363,0.0161879,0.00272348,0.00541205,0.0249969,0.00715387,0,0,0,0,0,0,0
267,0.00585963,0.0205486,0,0,0,0,0,0,0.0347733,0.00706256,0.0362329,0.0265449,0,0,0.0249705,0,0.0297689,0.00919079,0.0303749,0.0322675,0.00682207,0.0102094,0.0490549,0.0274011,0.0176615,0.0156017,0.0152168,0.0344774,0.0161863,0.0195851,0.0212892,0.0176806,0.0418263,0.0190996,0.014343,0.00721684,0.0292504,0.00737155,0.0289006,0.0307157,0.00440248,0,0,0.0237167,0,0.00926089,0.00786157,0.0495168,0.0374991,0.0184437,0.00544677,0.038632,0.00456965,0.0169513,0.0299001,0.0158976,0.0140561,0.0144323,0.0329057,0.0183198,0.0196513,0.0293299,0.0157437,0.00318995,0.00579657,0.0248957,0.00671664,0,0,0,0,0,0,0
268,0.00607718,0.0205484,0,0,0,0,0,0,0.0349318,0.00702908,0.0364484,0.0270753,0,0,0.0246111,0,0.0298511,0.00896902,0.0305782,0.0326617,0.00664688,0.00996464,0.0489203,0.0279829,0.0176071,0.0155844,0.015159,0.0345855,0.0161783,0.0196486,0.0213401,0.0176879,0.0420434,0.0196004,0.0143854,0.00710022,0.0279863,0.00736334,0.028765,0.0315469,0.00406314,0,0,0.0234676,0,0.00924176,0.0082448,0.050172,0.0387498,0.0183798,0.00525648,0.0390221,0.00410047,0.017069,0.0303427,0.0161437,0.0141987,0.0151729,0.0318175,0.0190413,0.0205229,0.0284485,0.0155036,0.00361056,0.00594423,0.0247669,0.00625017,0,0,0,0,0,0,0
269,0.00629204,0.0204917,0,0,0,0,0,0,0.0351634,0.00703566,0.0367073,0.0274004,0,0,0.024216,0,0.0299182,0.00904552,0.0307379,0.0330927,0.00648905,0.00978728,0.0487204,0.0284377,0.0175883,0.0156042,0.01512,0.0347039,0.0161495,0.0196845,0.0213889,0.0177113,0.0423183,0.0199822,0.0144187,0.00706348,0.0267096,0.007325,0.0286567,0.0323025,0.00393647,0,0,0.0233627,0,0.00916868,0.00843373,0.0509279,0.0402487,0.0183411,0.00527504,0.0393222,0.00382193,0.0171567,0.0307593,0.016901,0.0144606,0.0158607,0.0307622,0.019786,0.0213263,0.0275295,0.0154997,0.00391584,0.00611499,0.0246254,0.00591053,0,0,0,0,0,0,0
270,0.00647159,0.0204419,0,0,0,0,0,0,0.0353332,0.00703949,0.0369146,0.0276256,0,0,0.023865,0,0.0299573,0.00915683,0.0308696,0.0334709,0.00632219,0.00965759,0.0484746,0.0287952,0.0175801,0.0156496,0.0150874,0.0348297,0.01611,0.0196836,0.0213972,0.0177442,0.0425712,0.020267,0.0144419,0.00702981,0.0254253,0.00727898,0.0285338,0.0328119,0.00385724,0,0,0.0232938,0,0.00907925,0.00859081,0.0517006,0.0417594,0.0183773,0.00557795,0.0395427,0.00374057,0.0172944,0.0311578,0.0175846,0.014812,0.0165875,0.029704,0.0205377,0.0220384,0.0265699,0.0157077,0.00412984,0.00639365,0.0244693,0.00570544,0,0,0,0,0,0,0
271,0.00663797,0.0203676,0,0,0,0,0,0,0.0354753,0.00706045,0.037099,0.0277712,0,0,0.0236405,0,0.0299635,0.00918428,0.0309666,0.0338497,0.00614901,0.0095257,0.0481876,0.0290412,0.0175706,0.0156685,0.0150201,0.0349254,0.0160472,0.0196581,0.0213731,0.0177784,0.0428069,0.0205308,0.0144445,0.00695132,0.0242947,0.00726792,0.028539,0.0330479,0.00368748,0,0,0.0230383,0,0.00901696,0.00865899,0.0523586,0.0434112,0.0184162,0.0061748,0.0398031,0.0037527,0.0175805,0.0315535,0.0182333,0.0152813,0.0173668,0.0286415,0.0212367,0.0227079,0.0257341,0.0158807,0.00431914,0.0065343,0.0243083,0.00561652,0,0,0,0,0,0,0
272,0.00691498,0.0202938,0,0,0,0,0,0,0.0355983,0.00706854,0.0372465,0.0277855,0,0,0.0235138,0,0.0299491,0.00918989,0.0310575,0.0342302,0.00597357,0.00935922,0.0478159,0.0292178,0.0175283,0.0156704,0.0149392,0.03499,0.0159693,0.0196178,0.0213387,0.0178058,0.0430307,0.0207613,0.0144311,0.00675947,0.0234091,0.00727506,0.028692,0.0330223,0.00346896,0,0,0.0226041,0,0.00896961,0.00869391,0.0527608,0.0451952,0.0184396,0.00698717,0.0400442,0.00379931,0.0178794,0.031961,0.0190213,0.0159261,0.0181864,0.0275938,0.0219966,0.0233655,0.025007,0.0159558,0.00449022,0.00656842,0.0241244,0.005597,0,0,0,0,0,0,0
273,0.00727453,0.02026,0,0,0,0,0,0,0.035721,0.00710537,0.0373805,0.027744,0,0,0.0234637,0,0.0299092,0.00933054,0.0312158,0.0346336,0.00580654,0.00914674,0.0474696,0.0292744,0.0174515,0.0156673,0.014841,0.0350874,0.0158945,0.0196009,0.0213225,0.017833,0.0432375,0.0210377,0.0144101,0.00667808,0.0227917,0.00730914,0.02892,0.0328172,0.00329635,0,0,0.0220434,0,0.0089335,0.00872809,0.053093,0.0470662,0.0184718,0.00794496,0.0403189,0.00389633,0.0182559,0.0323968,0.0200046,0.0167334,0.0190429,0.0265317,0.0228211,0.0240565,0.0244708,0.015912,0.00458001,0.00656245,0.0239738,0.00550599,0,0,0,0,0,0,0
274,0.00760275,0.0201499,0,0,0,0,0,0,0.0358274,0.00715497,0.0374971,0.0276115,0,0,0.0234848,0,0.0298895,0.00954494,0.0313818,0.0350205,0.00565207,0.00889855,0.0471005,0.0292168,0.0173725,0.0156693,0.0147232,0.0352147,0.0158537,0.019623,0.0213337,0.0178577,0.043395,0.0212889,0.014402,0.0067076,0.0223484,0.0073615,0.0292034,0.0324001,0.00314314,0,0,0.0215472,0,0.00890411,0.00876314,0.0533431,0.0489339,0.0185011,0.00894854,0.0405847,0.00392049,0.0187167,0.0328328,0.0211716,0.0175956,0.0199493,0.0255379,0.023688,0.0247753,0.0241879,0.0157443,0.00461009,0.00649133,0.0238576,0.00536051,0,0,0,0,0,0,0
275,0.00795519,0.0199523,0,0,0,0,0,0,0.035907,0.00719221,0.0375917,0.0273955,0,0,0.0235731,0,0.0298809,0.00966393,0.0314831,0.0353126,0.00552171,0.00867087,0.0467201,0.0291947,0.0173208,0.0156687,0.0146277,0.035315,0.0158317,0.0196439,0.0213476,0.0178753,0.0435327,0.0216263,0.0144026,0.00665358,0.0219821,0.00742112,0.0295587,0.0318156,0.00304638,0,0,0.021145,0,0.00887955,0.0087137,0.0534404,0.05065,0.0184275,0.00970584,0.0408517,0.00375622,0.0192956,0.0333017,0.0224551,0.0184999,0.0207508,0.0246484,0.0244394,0.0254696,0.0244837,0.0154228,0.00460961,0.00635248,0.0237743,0.00517277,0,0,0,0,0,0,0
276,0.00826851,0.0197634,0,0,0,0,0,0,0.0359143,0.00719462,0.0376836,0.0271804,0,0,0.0236835,0,0.0298758,0.00966307,0.0315991,0.0355751,0.00544565,0.00849493,0.0464431,0.0292341,0.0172485,0.015692,0.0145572,0.0354151,0.0158454,0.0196795,0.0213619,0.0179112,0.0436291,0.0220329,0.0144149,0.0066185,0.0216352,0.00747569,0.0301038,0.0311889,0.00305878,0,0,0.0208677,0,0.00885626,0.00851672,0.0535796,0.052537,0.0183294,0.0103882,0.0411239,0.00348891,0.0198345,0.0338727,0.0233176,0.0193393,0.0215081,0.0239133,0.0251469,0.0263033,0.0253863,0.0150129,0.00458761,0.00611753,0.0237442,0.0048953,0,0,0,0,0,0,0
277,0.00849248,0.0196491,0,0,0,0,0,0,0.0359009,0.00718014,0.037809,0.0270599,0,0,0.0238278,0,0.0299208,0.00969086,0.0318751,0.0358579,0.00539221,0.00831841,0.0463042,0.0293451,0.0171398,0.0157147,0.0144733,0.0355793,0.0158335,0.0196765,0.0213589,0.017964,0.0436683,0.022467,0.0144539,0.00665175,0.021425,0.00749803,0.0308576,0.0305838,0.00308807,0,0,0.0205704,0,0.00881639,0.008335,0.0537839,0.054758,0.018632,0.011019,0.0414932,0.00331124,0.0202772,0.0345745,0.0239177,0.0200167,0.0221485,0.0233504,0.0257789,0.0273145,0.0266259,0.0146968,0.00452614,0.00604051,0.0238084,0.00458375,0,0,0,0,0,0,0
