Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74
638,0.0191536,0.00937139,0,0,0,0,0,0,0.00945296,0.00927895,0.00867057,0.00663598,0,0,0.0263514,0,0.0267167,0.0137129,0.0386013,0.0116943,0.0248656,0.00400763,0.0117876,0.0290829,0.00919326,0.00637676,0.00877308,0.0375293,0.00319098,0.00355256,0.00254944,0.0291532,0.012434,0.0295205,0.0141903,0.00888375,0.0165748,0.0107099,0.0206415,0.0120957,0.0103602,0,0,0.0181067,0,0.0073732,0.0112875,0.0477581,0.0314883,0.0257248,0.00705696,0.010852,0.0202777,0.0114486,0.0339368,0.0107415,0.0104621,0.0195901,0.029199,0.0193851,0.0199699,0.00967602,0.0105922,0.00480962,0.00697452,0.00778698,0.0142877,0,0,0,0,0,0,0,0
639,0.0189668,0.0091359,0,0,0,0,0,0,0.00948113,0.00936019,0.00862394,0.00695585,0,0,0.0265106,0,0.0267019,0.0138815,0.0388103,0.0115729,0.0248007,0.00397033,0.0117109,0.0291309,0.00902404,0.00640963,0.00875316,0.037622,0.00296953,0.00350655,0.00253587,0.0290861,0.012459,0.0297786,0.0141908,0.00892977,0.0175316,0.0106994,0.021339,0.0122422,0.0103618,0,0,0.0180023,0,0.00730591,0.0112061,0.0480241,0.0326759,0.02568,0.00651454,0.011145,0.0200185,0.0118734,0.0341574,0.0114583,0.0108095,0.0205148,0.0283501,0.020316,0.020836,0.0116497,0.0105565,0.00481315,0.00694134,0.00783461,0.0141473,0,0,0,0,0,0,0,0
640,0.0187272,0.00903577,0,0,0,0,0,0,0.00959772,0.00944268,0.00857582,0.00725963,0,0,0.0267217,0,0.0266876,0.0140392,0.0390244,0.0114803,0.0248237,0.00395028,0.0115794,0.0291911,0.0088628,0.00649438,0.00873974,0.0376869,0.00293132,0.00339763,0.00254853,0.0290571,0.0126027,0.0300412,0.0141853,0.00896667,0.0184015,0.0107241,0.0219719,0.0123501,0.0103768,0,0,0.0179069,0,0.00726586,0.0110943,0.0482869,0.033858,0.0256345,0.00622881,0.0114231,0.0197698,0.0123078,0.0344496,0.0121795,0.011275,0.0213078,0.0276277,0.0211761,0.0216823,0.0135547,0.0104836,0.00474465,0.00693187,0.00788166,0.0139684,0,0,0,0,0,0,0,0
641,0.0184725,0.00899171,0,0,0,0,0,0,0.00975781,0.00950841,0.0085567,0.00751324,0,0,0.0270062,0,0.0266856,0.0141855,0.0392314,0.011419,0.0248912,0.0039684,0.0114193,0.0293046,0.00873136,0.00656838,0.00870145,0.037818,0.00290235,0.00325813,0.00253451,0.0290347,0.0126868,0.0302944,0.0141855,0.00898865,0.0192191,0.0107684,0.0225341,0.0124084,0.0103675,0,0,0.0177218,0,0.00723459,0.0109793,0.0484948,0.0349565,0.0255718,0.00624059,0.0116745,0.0195221,0.0127614,0.0347941,0.0128946,0.0117719,0.0219935,0.0270765,0.0219167,0.0224752,0.0152714,0.010377,0.00468597,0.00693592,0.00795503,0.0137762,0,0,0,0,0,0,0,0
642,0.0181913,0.00889038,0,0,0,0,0,0,0.0097702,0.00958211,0.00846832,0.00760771,0,0,0.02731,0,0.0266868,0.0143305,0.0394361,0.0112772,0.0247605,0.00405255,0.0112181,0.0295118,0.00857829,0.00656835,0.00866811,0.0379344,0.00284431,0.00307,0.00249731,0.0290108,0.0126549,0.0305737,0.014179,0.00898084,0.019822,0.0108322,0.0230575,0.0123285,0.0103061,0,0,0.0174956,0,0.0071989,0.0108774,0.0486634,0.0360365,0.0254783,0.00647801,0.0118539,0.0192809,0.0131869,0.0351664,0.0135629,0.0123184,0.0226449,0.0266827,0.0225662,0.0232598,0.016473,0.0102328,0.00460663,0.00694399,0.00802035,0.0135822,0,0,0,0,0,0,0,0
643,0.0179013,0.00876282,0,0,0,0,0,0,0.0098198,0.00966686,0.00838025,0.00766316,0,0,0.0276425,0,0.0266713,0.0144531,0.0396385,0.0110966,0.024702,0.00421049,0.0110458,0.0297582,0.00840953,0.00662048,0.00867585,0.0380277,0.00276652,0.00287522,0.0024057,0.0289732,0.0127067,0.0308767,0.0141646,0.00899349,0.0202513,0.0109207,0.0235616,0.0121915,0.0102308,0,0,0.0173342,0,0.0071824,0.0107505,0.048664,0.0369731,0.0253736,0.00693913,0.0120835,0.0190036,0.0136342,0.0355795,0.0141482,0.0129155,0.0232102,0.0265342,0.023153,0.0240208,0.0174042,0.0100567,0.00447212,0.0069618,0.00803865,0.0133805,0,0,0,0,0,0,0,0
644,0.0175971,0.00866418,0,0,0,0,0,0,0.00993485,0.00976539,0.00827983,0.00768521,0,0,0.0280015,0,0.0266464,0.0145703,0.0398195,0.0109043,0.0247252,0.00443159,0.0108688,0.0299689,0.00825069,0.00676803,0.00867623,0.0381097,0.00270052,0.00269511,0.00230957,0.0289084,0.0128801,0.031144,0.0141438,0.0090305,0.0205067,0.0110299,0.0238417,0.0119242,0.010195,0,0,0.0171842,0,0.00718904,0.0105993,0.0485132,0.0375366,0.0252563,0.00769908,0.0123071,0.0186866,0.01409,0.0358913,0.0146731,0.013453,0.0235351,0.026596,0.0234855,0.0245113,0.01805,0.0098312,0.00427778,0.00697709,0.00803607,0.0131609,0,0,0,0,0,0,0,0
645,0.0172834,0.00864815,0,0,0,0,0,0,0.0100675,0.0098553,0.00817928,0.00765789,0,0,0.028402,0,0.0266096,0.0146677,0.0400059,0.0107319,0.0247219,0.00466168,0.0106888,0.0300976,0.0080802,0.00688873,0.00862666,0.0381915,0.0026459,0.00251,0.00220618,0.0288442,0.0130804,0.0313504,0.0141279,0.00904436,0.0206513,0.0111133,0.0238807,0.0115238,0.0101832,0,0,0.0170025,0,0.00717605,0.0104346,0.0482655,0.0378086,0.0251442,0.00860036,0.0124958,0.0183306,0.0144836,0.0360808,0.0150544,0.0139247,0.0236947,0.026788,0.023625,0.0248113,0.0184613,0.00958653,0.00408555,0.00694981,0.00807503,0.0129271,0,0,0,0,0,0,0,0
646,0.0170174,0.00865657,0,0,0,0,0,0,0.0101322,0.00992791,0.008074,0.00763761,0,0,0.0286124,0,0.0265678,0.0147421,0.0402332,0.0105793,0.0247118,0.00491818,0.0105798,0.0301094,0.00785351,0.0068401,0.00856048,0.0382364,0.00255709,0.00231945,0.00211024,0.0287873,0.0131754,0.0314875,0.014115,0.00909886,0.0206672,0.0112034,0.0237531,0.0111019,0.0101332,0,0,0.0168006,0,0.00718712,0.0102504,0.0479364,0.0379439,0.0251068,0.00946002,0.0127127,0.0179814,0.0147764,0.0361291,0.0152001,0.0142725,0.0237633,0.0270288,0.023646,0.0250066,0.0188624,0.00935121,0.00393433,0.00691473,0.00809629,0.012742,0,0,0,0,0,0,0,0
647,0.0168115,0.00847165,0,0,0,0,0,0,0.0101351,0.00996874,0.00799323,0.00763343,0,0,0.0286664,0,0.0265628,0.0147774,0.0404806,0.0104347,0.024669,0.00520436,0.0104839,0.0298976,0.00765735,0.00661859,0.00850559,0.0382743,0.00244899,0.00213795,0.00204148,0.028739,0.0131726,0.0315609,0.014108,0.00909919,0.0205941,0.0112895,0.0234501,0.0106411,0.00974858,0,0,0.0165776,0,0.00713183,0.0100721,0.0475911,0.0379107,0.0251552,0.01,0.0130309,0.0180101,0.0149799,0.036028,0.0151915,0.0144851,0.0237027,0.0273405,0.0235685,0.0250397,0.019205,0.00924175,0.00383847,0.00685076,0.00795019,0.0125804,0,0,0,0,0,0,0,0
648,0.0166427,0.00831799,0,0,0,0,0,0,0.0100593,0.0100073,0.00788206,0.00771839,0,0,0.0287211,0,0.0265427,0.014888,0.0407085,0.0102685,0.0246358,0.00548347,0.0104651,0.0296118,0.0074735,0.00665213,0.00847234,0.0383042,0.00236053,0.00194175,0.00203298,0.0286934,0.0131123,0.0316559,0.0141022,0.0090973,0.0205497,0.011359,0.023122,0.0101989,0.00956329,0,0,0.0163257,0,0.00703622,0.00985569,0.0472513,0.037549,0.0252805,0.0102035,0.0135059,0.0179411,0.0151239,0.0358435,0.0151075,0.0146196,0.0234325,0.0277145,0.0232768,0.0247938,0.0194126,0.00910339,0.00372091,0.00678225,0.00783248,0.0124534,0,0,0,0,0,0,0,0
649,0.0165863,0.00837967,0,0,0,0,0,0,0.00989341,0.010075,0.00769834,0.00796121,0,0,0.0289588,0,0.0264771,0.0150392,0.0409086,0.0100681,0.024522,0.00578371,0.0105153,0.0292315,0.00732651,0.00688619,0.00844416,0.0382477,0.0023596,0.00173454,0.00203599,0.0286821,0.0129812,0.0317548,0.0140727,0.00909729,0.0204473,0.0114717,0.0226803,0.00981784,0.00969509,0,0,0.0160931,0,0.00707262,0.00967432,0.0469438,0.036949,0.0254215,0.0102148,0.0139547,0.0177566,0.0151532,0.0356073,0.0149588,0.0146625,0.0230333,0.0281308,0.0228017,0.0243782,0.0196659,0.00899988,0.00351496,0.00674952,0.00786976,0.0123922,0,0,0,0,0,0,0,0
650,0.0165624,0.00843539,0,0,0,0,0,0,0.00962872,0.0101403,0.00749646,0.00838843,0,0,0.0291493,0,0.026434,0.0151868,0.0411759,0.00987816,0.0244337,0.0061154,0.0106181,0.0288384,0.00722326,0.00707544,0.00846422,0.0381595,0.00251423,0.00154344,0.0019995,0.0286975,0.0127125,0.0318724,0.0140468,0.0090899,0.0202697,0.01157,0.0221532,0.00952889,0.0099309,0,0,0.0158343,0,0.00708624,0.00950792,0.0465975,0.0363085,0.0256776,0.0106917,0.0142082,0.0175212,0.0150522,0.0354125,0.0146839,0.0146784,0.0226502,0.028702,0.0223961,0.0239827,0.0198173,0.0088382,0.00333552,0.00675409,0.00791391,0.0123613,0,0,0,0,0,0,0,0
651,0.0165461,0.00845346,0,0,0,0,0,0,0.00919799,0.0102101,0.00727224,0.00870781,0,0,0.0292638,0,0.0264219,0.0153351,0.0414233,0.00969216,0.0243846,0.00647702,0.0108045,0.0284147,0.00712051,0.00734703,0.0085194,0.0380162,0.00262412,0.00142396,0.00196893,0.0287231,0.0121937,0.0319522,0.014038,0.00911813,0.0200122,0.0116435,0.0216253,0.00940033,0.0102115,0,0,0.015574,0,0.00702577,0.00930786,0.0463285,0.0356375,0.0259773,0.0112913,0.0145979,0.0172032,0.0149343,0.0353003,0.0144218,0.0146878,0.0222342,0.0294531,0.021911,0.0235944,0.0196813,0.00860335,0.00316939,0.00673409,0.00795081,0.0123474,0,0,0,0,0,0,0,0
652,0.0165384,0.00847293,0,0,0,0,0,0,0.00864149,0.010249,0.00697199,0.00893014,0,0,0.0295569,0,0.0264259,0.0154333,0.0414759,0.00944771,0.0243059,0.00683756,0.0110127,0.0278914,0.0070578,0.00760713,0.00851089,0.0377081,0.00271083,0.0014153,0.00200397,0.0287405,0.0115355,0.031928,0.0140264,0.00915301,0.0197484,0.011736,0.0209641,0.00933131,0.0105243,0,0,0.0152961,0,0.00697053,0.00908795,0.0462728,0.0346939,0.0261121,0.0117497,0.0152374,0.0168904,0.0148724,0.035256,0.0142825,0.014647,0.0216374,0.0302417,0.0212203,0.0230182,0.019661,0.00845446,0.00302391,0.00664099,0.00803505,0.012314,0,0,0,0,0,0,0,0
653,0.0165162,0.00853014,0,0,0,0,0,0,0.00807351,0.0103067,0.00670443,0.0092829,0,0,0.0298784,0,0.0264108,0.0155096,0.0415189,0.0092544,0.0242103,0.00718547,0.0112049,0.0274137,0.00704061,0.00789091,0.00849354,0.0374154,0.00280168,0.00147933,0.00204463,0.0287566,0.0108725,0.0318923,0.0139933,0.00918659,0.0196444,0.0118378,0.0201907,0.00946522,0.0108564,0,0,0.0149976,0,0.00691792,0.0088244,0.0462645,0.0336594,0.0263244,0.012042,0.0157261,0.01656,0.0149324,0.0352307,0.0141608,0.0146754,0.0209692,0.0308733,0.0204338,0.0223545,0.0199302,0.00833004,0.00286449,0.00653368,0.00808778,0.0123093,0,0,0,0,0,0,0,0
654,0.016509,0.00864695,0,0,0,0,0,0,0.00749166,0.0103776,0.00640805,0.00962836,0,0,0.030187,0,0.0263703,0.0156054,0.0416135,0.00907182,0.0241231,0.0074919,0.0113804,0.0269457,0.00701684,0.00829173,0.00850239,0.0372055,0.00283854,0.00162535,0.00207402,0.0287845,0.0102195,0.0319074,0.0139569,0.00916773,0.0193941,0.0119625,0.0195052,0.00971611,0.0112369,0,0,0.0147733,0,0.00692854,0.00850686,0.0461906,0.0326856,0.0266276,0.01231,0.0160295,0.0162396,0.0151339,0.0352342,0.0140049,0.0147106,0.0203945,0.0316063,0.019703,0.0217963,0.0201404,0.00824524,0.00264036,0.00648819,0.00810225,0.0123367,0,0,0,0,0,0,0,0
655,0.0165289,0.00863842,0,0,0,0,0,0,0.00689063,0.0104367,0.00608908,0.00998872,0,0,0.0303898,0,0.0263122,0.0157027,0.0416841,0.00883981,0.0240143,0.00784421,0.0115313,0.0263871,0.00700202,0.00861707,0.00853443,0.0369938,0.00290213,0.00187289,0.002086,0.0288282,0.00952644,0.0319205,0.0139199,0.00913966,0.0190002,0.0120776,0.0187256,0.00996084,0.0116679,0,0,0.0145484,0,0.00692145,0.00819028,0.0461889,0.0316564,0.0269024,0.0127296,0.0162994,0.0159233,0.0152364,0.035251,0.0138647,0.0147404,0.0197915,0.0324564,0.0189588,0.021262,0.0202163,0.00823057,0.00245724,0.00644513,0.00813507,0.0123947,0,0,0,0,0,0,0,0
656,0.0165837,0.00866947,0,0,0,0,0,0,0.00633286,0.0105054,0.00577461,0.0101897,0,0,0.0304655,0,0.0262583,0.0157565,0.041716,0.00858289,0.0239395,0.00825971,0.0116442,0.025814,0.00702468,0.00897543,0.00862017,0.0368148,0.00304476,0.0021699,0.0020942,0.0288768,0.00886507,0.0318919,0.0138783,0.0091392,0.0186823,0.0121632,0.0177634,0.0101844,0.0121673,0,0,0.0143594,0,0.00688502,0.0078908,0.0461685,0.0304637,0.0271952,0.0132127,0.0167598,0.0155731,0.0153039,0.0352452,0.0137601,0.0147643,0.0191115,0.0333846,0.0181138,0.020664,0.0203693,0.0082524,0.00229582,0.00637503,0.0082013,0.0124969,0,0,0,0,0,0,0,0
657,0.016703,0.00884216,0,0,0,0,0,0,0.00581275,0.0105834,0.00551723,0.0102554,0,0,0.0306735,0,0.0262322,0.0158074,0.0416155,0.00828432,0.0238719,0.00868668,0.0117271,0.0251872,0.00704457,0.00927117,0.00872085,0.036607,0.00322223,0.00248042,0.00209767,0.0289294,0.00828504,0.0317939,0.013833,0.00912783,0.0183017,0.0122436,0.0166742,0.0103535,0.012737,0,0,0.0142001,0,0.00686609,0.0076138,0.0461363,0.0291803,0.02736,0.0136347,0.017136,0.0151928,0.0154661,0.035189,0.0136352,0.0147783,0.0185559,0.0342299,0.0172413,0.0200149,0.0205603,0.00834033,0.00213498,0.00630301,0.00831754,0.012651,0,0,0,0,0,0,0,0
658,0.0169405,0.00902726,0,0,0,0,0,0,0.0053231,0.0106405,0.00526686,0.010234,0,0,0.0308297,0,0.0262251,0.0158543,0.0415538,0.0079826,0.0238477,0.0091068,0.0118079,0.0245558,0.00711277,0.0096957,0.00887272,0.0364347,0.00335137,0.00280756,0.00220858,0.0289682,0.00778914,0.0316856,0.0137899,0.00909138,0.0179346,0.0123358,0.0155612,0.0105078,0.013404,0,0,0.0140305,0,0.00688859,0.00731465,0.0459469,0.0278909,0.0276113,0.0139341,0.0173734,0.0147644,0.0155348,0.0351158,0.0134626,0.0147628,0.018153,0.035209,0.0163491,0.0194674,0.0208233,0.0084629,0.00198263,0.00623153,0.00846708,0.0128944,0,0,0,0,0,0,0,0
659,0.0172281,0.00924459,0,0,0,0,0,0,0.00483902,0.0106692,0.00490587,0.0101198,0,0,0.0309188,0,0.0262151,0.0158695,0.0415814,0.00774108,0.023914,0.0093874,0.0118571,0.024049,0.00722815,0.0102364,0.00904443,0.0362616,0.00344954,0.00313693,0.00233258,0.0289981,0.00731075,0.0315625,0.0137399,0.00905329,0.0178266,0.0124252,0.0144062,0.0106397,0.0141343,0,0,0.0138883,0,0.00693745,0.00693133,0.0456073,0.0264805,0.0279811,0.0142771,0.0176754,0.0143266,0.0154865,0.0350724,0.013275,0.0146734,0.0176323,0.0363137,0.0153439,0.0189094,0.021279,0.00860332,0.00182557,0.00613499,0.00866699,0.0131991,0,0,0,0,0,0,0,0
660,0.0174892,0.00955105,0,0,0,0,0,0,0.00450367,0.0106895,0.00462006,0.0102923,0,0,0.0310278,0,0.0262122,0.015866,0.0415293,0.00750347,0.0238476,0.00964424,0.0118388,0.0235849,0.00737646,0.0106855,0.00915789,0.0359852,0.00359877,0.00343864,0.00233973,0.0289493,0.00693587,0.0313738,0.0137021,0.0089735,0.0180099,0.0124551,0.0131612,0.0106563,0.014883,0,0,0.0137372,0,0.00689808,0.00644576,0.0452725,0.0248638,0.0283376,0.0146276,0.0181126,0.0138393,0.0153735,0.035063,0.0131212,0.0145723,0.0169621,0.0375056,0.0142194,0.0182813,0.0221183,0.00870887,0.00168473,0.00598086,0.00885265,0.0135171,0,0,0,0,0,0,0,0
661,0.0177398,0.00992713,0,0,0,0,0,0,0.00422583,0.0106982,0.00442293,0.0106032,0,0,0.0311003,0,0.0261823,0.0158587,0.041436,0.00727644,0.0237064,0.00994493,0.0118253,0.0230476,0.00749646,0.0108325,0.00919468,0.0356468,0.00376526,0.00370747,0.00228729,0.0288755,0.00658787,0.0310843,0.0136539,0.00887906,0.0184712,0.0124876,0.0119378,0.0106341,0.0156501,0,0,0.0136541,0,0.00688172,0.00591039,0.0450077,0.0231949,0.028628,0.0147711,0.0186614,0.0133854,0.0152394,0.0350851,0.0129865,0.0144611,0.0162775,0.0387169,0.0130873,0.0175941,0.0231412,0.00887286,0.00157133,0.00583871,0.00901886,0.0138154,0,0,0,0,0,0,0,0
662,0.0179465,0.0100923,0,0,0,0,0,0,0.00383158,0.0106414,0.00418573,0.0107581,0,0,0.0310368,0,0.0262087,0.0157613,0.0414143,0.00702283,0.0237102,0.0102345,0.0118529,0.0223125,0.00756819,0.0107704,0.00917813,0.0353631,0.00388539,0.00402482,0.00228387,0.0288262,0.00613376,0.0307107,0.013618,0.00875289,0.0191909,0.012619,0.0107114,0.0106707,0.0161398,0,0,0.013701,0,0.00684073,0.00558053,0.0448148,0.0216632,0.0289248,0.0149855,0.0190595,0.0134346,0.0150894,0.0351476,0.0127764,0.014307,0.0157378,0.0399548,0.0120504,0.0170136,0.0242388,0.00923409,0.00152999,0.00577735,0.0090301,0.0140254,0,0,0,0,0,0,0,0
663,0.0181498,0.0102703,0,0,0,0,0,0,0.00332735,0.0105768,0.00394675,0.0106574,0,0,0.0309319,0,0.0262353,0.0156675,0.0414833,0.0068029,0.0238234,0.0105067,0.011936,0.0216443,0.00765772,0.0107142,0.00922775,0.0352159,0.00395114,0.00436073,0.00236911,0.0288039,0.00551958,0.030332,0.013579,0.00862494,0.0198488,0.0127496,0.00942918,0.0107686,0.016659,0,0,0.0138277,0,0.00684995,0.00529535,0.0446859,0.0204172,0.0292065,0.0149837,0.0192886,0.0135011,0.0149349,0.0352717,0.0125684,0.0140791,0.015381,0.0411034,0.0111099,0.0165862,0.0251777,0.00964297,0.00148557,0.00564943,0.00907764,0.0142268,0,0,0,0,0,0,0,0
664,0.0184607,0.0105165,0,0,0,0,0,0,0.00283197,0.0105365,0.00371863,0.0104938,0,0,0.0308615,0,0.0262646,0.0156261,0.0415513,0.00657379,0.023828,0.0107874,0.0119822,0.0210648,0.00772382,0.0106762,0.00924146,0.0351333,0.00399549,0.00468072,0.00242488,0.0287818,0.00482736,0.0299593,0.0135406,0.00849646,0.0204566,0.0128783,0.00819939,0.0107329,0.0173083,0,0,0.0140451,0,0.00690152,0.00501926,0.0446322,0.0193937,0.0294092,0.0151023,0.0194147,0.0135271,0.0147293,0.0354544,0.0123797,0.0137485,0.0151608,0.0422264,0.010312,0.016292,0.0261849,0.0101131,0.00146199,0.00547493,0.00922571,0.0145199,0,0,0,0,0,0,0,0
665,0.0187298,0.0106675,0,0,0,0,0,0,0.00249665,0.0104918,0.00358493,0.0103074,0,0,0.0308059,0,0.026294,0.0155751,0.0415744,0.00626556,0.0238204,0.0111001,0.0119263,0.0205688,0.0077586,0.0107021,0.00920883,0.0350878,0.00407229,0.00498402,0.00246641,0.0287519,0.00432247,0.0295936,0.0135028,0.00837094,0.0209228,0.0129796,0.00719863,0.0105097,0.0179219,0,0,0.0143376,0,0.00687846,0.00468619,0.0445927,0.0185299,0.0295196,0.0155205,0.0196268,0.0136195,0.0144457,0.0357018,0.0122715,0.0133812,0.0151666,0.0433081,0.00975091,0.0162204,0.0270104,0.0106834,0.00155221,0.00538832,0.00931024,0.0148075,0,0,0,0,0,0,0,0
666,0.0190278,0.0107389,0,0,0,0,0,0,0.00231437,0.0104522,0.00356221,0.0101366,0,0,0.0307754,0,0.0263304,0.0155112,0.0415611,0.00596555,0.0238229,0.0114339,0.0118826,0.0201067,0.0077705,0.0107841,0.00924305,0.0350578,0.00418686,0.00526698,0.00251646,0.0287146,0.00397858,0.0292332,0.0134751,0.00826739,0.0212223,0.013145,0.00634674,0.0102313,0.0185546,0,0,0.0147506,0,0.00688081,0.00431195,0.0445664,0.0175892,0.0295764,0.0157168,0.0199246,0.013775,0.0141396,0.0359076,0.0122031,0.0130115,0.0151127,0.0443997,0.00923797,0.0160903,0.0277219,0.0114084,0.00169823,0.0052667,0.00930416,0.0151375,0,0,0,0,0,0,0,0
667,0.0193444,0.0107376,0,0,0,0,0,0,0.00225561,0.0104102,0.00360115,0.0100116,0,0,0.0307673,0,0.0263988,0.0154573,0.0415469,0.0057454,0.0238124,0.011798,0.0119199,0.0196771,0.00777086,0.0109705,0.00937231,0.0350568,0.00426661,0.00556951,0.00263213,0.0286459,0.00368252,0.0289065,0.0134728,0.00816054,0.0213466,0.0132814,0.00535591,0.0100579,0.0191969,0,0,0.0151844,0,0.00684567,0.00386042,0.0445612,0.0166446,0.029611,0.0156935,0.0201394,0.0139873,0.0137806,0.0360432,0.0121511,0.0126243,0.0149995,0.0453841,0.00880202,0.0159119,0.0283565,0.0122061,0.00196093,0.00525591,0.00916056,0.0155352,0,0,0,0,0,0,0,0
668,0.0196952,0.0106956,0,0,0,0,0,0,0.00228524,0.0103207,0.0037079,0.00994985,0,0,0.0307966,0,0.0264893,0.0154067,0.0415528,0.00568329,0.0237965,0.0121474,0.0120184,0.0193033,0.00778025,0.0113013,0.009552,0.03509,0.00435562,0.00587734,0.00268586,0.0285584,0.00349851,0.0285893,0.0135025,0.0080597,0.0213754,0.0134126,0.0043621,0.00998803,0.0198321,0,0,0.0156356,0,0.00679968,0.00355221,0.0445412,0.0156889,0.0296222,0.0154024,0.0203022,0.0142145,0.0133892,0.0360379,0.0121022,0.0122321,0.0147365,0.0461948,0.00840135,0.0156039,0.0286975,0.0130469,0.00228638,0.00529426,0.00895634,0.015961,0,0,0,0,0,0,0,0
669,0.020005,0.0106121,0,0,0,0,0,0,0.00237446,0.0102078,0.00387109,0.00991423,0,0,0.0308305,0,0.0265688,0.0153349,0.0415782,0.00578184,0.0237731,0.0124828,0.0121245,0.0189699,0.00781306,0.0118029,0.0097301,0.0351386,0.00446315,0.00617263,0.00275626,0.0284346,0.0032525,0.0282816,0.0135342,0.00803934,0.0214765,0.0135038,0.00344057,0.00998855,0.0204377,0,0,0.0161187,0,0.00668339,0.00337046,0.044518,0.0147989,0.029605,0.0148876,0.0205535,0.0144456,0.0129828,0.0359565,0.0120777,0.0118574,0.0142387,0.0468706,0.00796681,0.015073,0.0287533,0.0138668,0.00261716,0.00530722,0.00869286,0.0163853,0,0,0,0,0,0,0,0
670,0.0202402,0.0104876,0,0,0,0,0,0,0.00254786,0.0100793,0.0041343,0.00990019,0,0,0.0308492,0,0.0266432,0.0152718,0.0415977,0.0060139,0.0237796,0.0127931,0.0121981,0.0187212,0.00790968,0.0123266,0.00992846,0.0351988,0.00461249,0.00648098,0.00287042,0.0282843,0.00316728,0.0279648,0.0135665,0.00806745,0.0213738,0.0136052,0.00279274,0.00999208,0.0210035,0,0,0.0166612,0,0.00659705,0.00333325,0.0444936,0.0142433,0.0295228,0.0145643,0.020682,0.0147551,0.0125983,0.03589,0.0121898,0.0115254,0.0137841,0.047391,0.00771821,0.014525,0.0284624,0.014722,0.00291247,0.00523758,0.00838143,0.0167454,0,0,0,0,0,0,0,0
671,0.02042,0.0102553,0,0,0,0,0,0,0.00285726,0.00994133,0.00452403,0.0100251,0,0,0.0309094,0,0.0267116,0.0152158,0.0416162,0.00642105,0.0237977,0.0131071,0.0123383,0.01856,0.00810699,0.012852,0.0101508,0.03527,0.00474858,0.00678319,0.00294606,0.0280964,0.00320794,0.0275947,0.0136038,0.00807353,0.0210575,0.0137291,0.00232418,0.0100649,0.0215646,0,0,0.0172789,0,0.00656905,0.00338431,0.044443,0.0138156,0.0294292,0.0141336,0.0208547,0.0151745,0.01216,0.0358072,0.0121379,0.0112122,0.0132467,0.047847,0.00748502,0.0138647,0.0281981,0.0156048,0.00319632,0.00514476,0.00801329,0.017092,0,0,0,0,0,0,0,0
672,0.020571,0.00997593,0,0,0,0,0,0,0.00325417,0.00982577,0.00501698,0.0102199,0,0,0.0308718,0,0.0267884,0.0151664,0.0416226,0.00698095,0.0238291,0.0134357,0.0124944,0.0184126,0.0083625,0.0134202,0.0104113,0.03534,0.00491884,0.00709909,0.00303057,0.0278862,0.00335329,0.0272177,0.0136375,0.00808083,0.0206214,0.013846,0.00215445,0.0102235,0.0220993,0,0,0.0179547,0,0.00653759,0.00346452,0.0443435,0.0133254,0.0292886,0.0138684,0.0210595,0.0156794,0.0117103,0.0356369,0.0118267,0.0108919,0.0129136,0.0481162,0.00745156,0.0133731,0.027783,0.0165279,0.00349921,0.0050925,0.00760655,0.0174253,0,0,0,0,0,0,0,0
673,0.0207439,0.00970331,0,0,0,0,0,0,0.00372584,0.00969297,0.00557853,0.0104315,0,0,0.0305934,0,0.0268687,0.0151051,0.0415835,0.00764981,0.0238181,0.0137649,0.0126554,0.0182467,0.00841927,0.0139757,0.0106151,0.0353735,0.00512296,0.00740479,0.00315794,0.0276408,0.00354765,0.0268005,0.0136681,0.00806941,0.0198984,0.0139441,0.00215365,0.0106978,0.0226178,0,0,0.0187635,0,0.00652914,0.00364748,0.0442293,0.0126939,0.0290549,0.0138499,0.021252,0.0162311,0.0113632,0.0354327,0.0117107,0.0106583,0.0128385,0.0482243,0.00763874,0.0131456,0.0268609,0.017534,0.00374815,0.00498971,0.00720244,0.0177829,0,0,0,0,0,0,0,0
674,0.0208971,0.00930957,0,0,0,0,0,0,0.00424835,0.00954435,0.0061966,0.0106884,0,0,0.030384,0,0.0269616,0.0150455,0.0415205,0.00840784,0.0237949,0.0140982,0.0128475,0.0179927,0.00849337,0.0144928,0.0107125,0.0353718,0.00536794,0.00777286,0.00335522,0.0273948,0.00374932,0.0263877,0.0137123,0.00806634,0.0189206,0.0140213,0.00230688,0.0110513,0.0231105,0,0,0.0196901,0,0.00649116,0.00396492,0.0440834,0.0119309,0.0287858,0.0139958,0.0214478,0.016811,0.011098,0.0351949,0.0117114,0.0105244,0.0128885,0.0482868,0.00774552,0.0130647,0.0253636,0.0186434,0.00398487,0.00494954,0.00674321,0.018149,0,0,0,0,0,0,0,0
