Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,LFIN
1289,0,0,0,0,0.0580995,0.0563177,0,0,0,0.0350047,0.0202135,0.0112904,0.0219459,0,0,0.0391729,0,0.025059,0.0405644,0.0213023,0.0166318,0.0174761,0.0533581,0.0305651,0.0120826,0.0182145,0.0132438,0.0145531,0.0183214,0.021533,0.0162341,0.0192824,0.03562,0.0349079,0.0147542,0.0149702,0.0162967,0.017064,0.0218663,0.0308557,0.0919883,0,0,0.0234563,0,0.010285,0.0168899,0.0425157,0.0223193,0.0216652,0.0300309,0.0469979,0.106812,0.0110665,0.016845,0.0105218,0.00971328,0.0247157,0.0122002,0.0263548,0.0226732,0.0186024,0.0451918,0.0117458,0.0145366,0.0651264,0.0740018,0,0,0,0.0274699
1290,0,0,0,0,0.0557718,0.0535994,0,0,0,0.0351785,0.0200102,0.0111667,0.0216477,0,0,0.0389686,0,0.0251113,0.040601,0.0212492,0.0165994,0.0175891,0.0527868,0.0268143,0.0119117,0.0180698,0.0133612,0.0144944,0.018168,0.0213729,0.0161313,0.0194908,0.0360108,0.0331419,0.0148323,0.0148071,0.0156046,0.0172907,0.0213642,0.030618,0.0874133,0,0,0.0232474,0,0.0100097,0.0165957,0.0424506,0.0218415,0.0215261,0.0298183,0.0464966,0.0998354,0.0109253,0.0167828,0.010317,0.00954723,0.0244408,0.0123143,0.0261068,0.0224789,0.0179218,0.042263,0.01168,0.0149343,0.0607141,0.0704093,0,0,0,0.0277087
1291,0,0,0,0,0.0533832,0.0509476,0,0,0,0.0353814,0.0197757,0.0110753,0.0214219,0,0,0.038721,0,0.0250265,0.0405849,0.0211856,0.0165241,0.0176505,0.0522096,0.0232353,0.0117977,0.017908,0.0134488,0.0144501,0.0179932,0.0211816,0.0160361,0.0196558,0.0364013,0.0313574,0.0148904,0.0146402,0.0150664,0.0174154,0.0209947,0.0304618,0.0827482,0,0,0.0230528,0,0.00964909,0.0167557,0.0423857,0.0214659,0.0213799,0.0296126,0.0460192,0.0928761,0.0106368,0.0167315,0.0101811,0.00938203,0.0242072,0.0124514,0.0259835,0.0223402,0.0173383,0.0392679,0.0115262,0.015083,0.0562844,0.0667882,0,0,0,0.0280188
1292,0,0,0,0,0.0510925,0.0484397,0,0,0,0.0354927,0.0195378,0.0109376,0.0211863,0,0,0.0383722,0,0.0247963,0.0405034,0.0210562,0.0164008,0.0175582,0.0516005,0.0198844,0.0117563,0.017804,0.0134201,0.0143891,0.017738,0.0208595,0.0158716,0.0197775,0.0366943,0.0296107,0.014917,0.0144726,0.0149238,0.0174541,0.0210065,0.0302581,0.0782096,0,0,0.0227754,0,0.00925701,0.0170251,0.0423192,0.0214789,0.0212188,0.0295709,0.045492,0.0862768,0.0102217,0.016707,0.0101015,0.00920292,0.0241316,0.0126212,0.0260321,0.0223127,0.0171544,0.0362365,0.0113159,0.0150239,0.0520333,0.0632935,0,0,0,0.0283211
1293,0,0,0,0,0.0488754,0.0460859,0,0,0,0.0355949,0.0193128,0.0108986,0.0209426,0,0,0.0379631,0,0.0245771,0.0403315,0.0209906,0.016185,0.0174519,0.0509178,0.0169891,0.0116931,0.0177156,0.013254,0.0143462,0.0175855,0.0206287,0.0157801,0.019888,0.0369176,0.0279876,0.0150594,0.0143226,0.0149527,0.0174169,0.0212001,0.0300133,0.0739799,0,0,0.0224248,0,0.00888691,0.0170154,0.0422544,0.0216758,0.0210291,0.0297185,0.0449203,0.0803051,0.0101007,0.0167022,0.0100013,0.00903167,0.0241242,0.012799,0.0260414,0.0223402,0.0171495,0.0332607,0.0111051,0.0148877,0.0482067,0.0600787,0,0,0,0.0284864
1294,0,0,0,0,0.0455686,0.0437001,0,0,0,0.0357927,0.019216,0.0108418,0.0202981,0,0,0.0391523,0,0.0254953,0.0398548,0.020907,0.015771,0.0175382,0.0496838,0.0126525,0.0114929,0.0173929,0.0131007,0.0142467,0.0173829,0.0203632,0.0156591,0.0200867,0.0371781,0.0252578,0.0148052,0.0148851,0.0144935,0.0167006,0.0207341,0.0291857,0.0660633,0,0,0.0135862,0,0.00768085,0.014023,0.0422627,0.0211237,0.0208903,0.0293346,0.0439464,0.0712914,0.0100607,0.0164722,0.00984666,0.00889514,0.0238206,0.0130493,0.0256001,0.0220618,0.0165252,0.0294361,0.00769271,0.0117098,0.0421298,0.0533458,0,0,0,0.0285889
1295,0,0,0,0,0.0435483,0.0415657,0,0,0,0.0358927,0.0190986,0.0107807,0.0200465,0,0,0.0371659,0,0.024222,0.039727,0.020808,0.0156552,0.0176327,0.0489256,0.0121049,0.0114232,0.0171935,0.0130542,0.014264,0.0171671,0.0202075,0.0155477,0.0202003,0.0373566,0.0237715,0.0147263,0.0147088,0.0143928,0.0165724,0.0205983,0.0288333,0.0630825,0,0,0.012548,0,0.00749444,0.013551,0.0421863,0.0207445,0.0206744,0.0292322,0.043235,0.0677625,0.00990536,0.0162927,0.00969159,0.00885316,0.0235938,0.0132629,0.0254341,0.0219328,0.0162381,0.0276304,0.00720564,0.0113409,0.0397835,0.0513633,0,0,0,0.0284163
1296,0,0,0,0,0.041401,0.0395121,0,0,0,0.0357914,0.0190979,0.0106551,0.0196584,0,0,0.0350901,0,0.0230727,0.0396382,0.0206978,0.0155796,0.0176441,0.0481288,0.0119083,0.0113089,0.0169642,0.0129023,0.0142208,0.0169016,0.0200721,0.0154105,0.0203914,0.0373988,0.0225109,0.0146761,0.0146479,0.0148354,0.0164681,0.0208278,0.028391,0.0602103,0,0,0.0115948,0,0.00728373,0.013018,0.0420827,0.0209286,0.020423,0.0292704,0.0424025,0.0644881,0.00952433,0.0161027,0.00956634,0.0087282,0.0234997,0.0135529,0.0255063,0.0219425,0.0163258,0.026326,0.00672813,0.0110645,0.0377973,0.0494505,0,0,0,0.0280697
1297,0,0,0,0,0.0399086,0.038056,0,0,0,0.0356778,0.0190566,0.0105663,0.0193295,0,0,0.0336463,0,0.0222503,0.0395726,0.0205894,0.0154624,0.0175774,0.0474612,0.0116847,0.0112409,0.0166972,0.0127264,0.0141949,0.0166883,0.0199098,0.0152887,0.020522,0.0374576,0.0216659,0.0145447,0.0146168,0.0150789,0.0163444,0.0208001,0.0280729,0.0582591,0,0,0.0111124,0,0.00720316,0.012679,0.0420158,0.0208735,0.0201789,0.0291751,0.0416744,0.0620779,0.00921371,0.0159996,0.00947831,0.00852668,0.0233498,0.0137168,0.025408,0.0218497,0.0162065,0.025522,0.00634352,0.0108365,0.0364561,0.0482168,0,0,0,0.0278941
1298,0,0,0,0,0.0388384,0.0369855,0,0,0,0.0356532,0.0189885,0.0105721,0.0189839,0,0,0.0323731,0,0.0214806,0.039457,0.0205472,0.0153572,0.017612,0.0469085,0.0115944,0.0111824,0.0163367,0.0125138,0.0142332,0.0165808,0.019768,0.0152323,0.0206166,0.0375234,0.0208747,0.0143197,0.0145943,0.0146466,0.0162112,0.0201704,0.0277866,0.0568093,0,0,0.0108341,0,0.00713888,0.0124273,0.0419877,0.0202835,0.0200133,0.0287888,0.0410871,0.060452,0.00923174,0.0159584,0.00937479,0.00837035,0.0230809,0.0137812,0.0251004,0.0216494,0.0154687,0.0250981,0.00599044,0.0105998,0.0354474,0.0473117,0,0,0,0.027857
1299,0,0,0,0,0.0380888,0.0361969,0,0,0,0.0354347,0.0189735,0.0105145,0.0187059,0,0,0.0309474,0,0.0207208,0.0393703,0.0205029,0.0153124,0.0175999,0.0463418,0.0116052,0.0111756,0.0161606,0.0123532,0.0142586,0.0164622,0.0195528,0.0151672,0.0207233,0.0374142,0.0198936,0.0141482,0.014734,0.0147324,0.0160799,0.019816,0.0275314,0.0556743,0,0,0.0106697,0,0.00710272,0.0123324,0.0419296,0.0198524,0.0198771,0.0285618,0.0405201,0.0590927,0.00906344,0.0159262,0.00927643,0.00826461,0.0229346,0.0139265,0.0248673,0.0215958,0.0151273,0.0249449,0.00557051,0.0102896,0.0345843,0.0466245,0,0,0,0.0278532
1300,0,0,0,0,0.0373007,0.0350442,0,0,0,0.0351497,0.0189253,0.0104705,0.018542,0,0,0.0292644,0,0.0197959,0.0393647,0.0204819,0.0152243,0.0176588,0.045647,0.0113131,0.0112068,0.016158,0.0124534,0.0143082,0.0163254,0.0193571,0.0151289,0.0207717,0.0372996,0.0186147,0.0140038,0.0149981,0.0152055,0.0159183,0.0196096,0.0273227,0.0543699,0,0,0.0105057,0,0.00723668,0.0124963,0.0418266,0.0196199,0.0196564,0.0285103,0.0398714,0.0575563,0.00894522,0.0158792,0.00917684,0.00820272,0.0228632,0.0140709,0.0246674,0.0215675,0.0151404,0.02448,0.00496418,0.00974832,0.0333371,0.0458465,0,0,0,0.0278983
1301,0,0,0,0,0.0371925,0.0343501,0,0,0,0.0349397,0.0185962,0.0105188,0.0187898,0,0,0.0293886,0,0.0198846,0.0394211,0.020546,0.0150858,0.0177025,0.045543,0.010357,0.0112851,0.0161547,0.0125796,0.0144053,0.0163403,0.0193711,0.0151967,0.0207428,0.0372501,0.0182833,0.0144222,0.0146239,0.0144708,0.0157405,0.0196482,0.0275025,0.0538685,0,0,0.0112047,0,0.00728778,0.0125895,0.0418417,0.0196445,0.0195604,0.0284623,0.0397755,0.0569056,0.00878945,0.0159149,0.00911983,0.00805525,0.0228694,0.0140921,0.0246208,0.0216841,0.014671,0.0239818,0.00516199,0.00993361,0.0323497,0.0456923,0,0,0,0.0286033
1302,0,0,0,0,0.0369265,0.0336662,0,0,0,0.0346191,0.0183328,0.0105067,0.0188337,0,0,0.0294282,0,0.0199054,0.0394271,0.0205756,0.0149994,0.01778,0.0452601,0.00956965,0.0113029,0.0159557,0.0124134,0.014462,0.0162954,0.0192974,0.0152141,0.0208283,0.0370351,0.017962,0.0147823,0.0143106,0.014374,0.0155998,0.0199409,0.0275648,0.0532671,0,0,0.0119164,0,0.00730058,0.0124985,0.0417914,0.0199679,0.0194112,0.0286361,0.0394642,0.0562872,0.00865527,0.0159031,0.00910631,0.00791274,0.0229029,0.0142147,0.0247397,0.0218454,0.0147627,0.0235447,0.00539998,0.0100976,0.0314632,0.0454078,0,0,0,0.0292386
1303,0,0,0,0,0.0366406,0.0331488,0,0,0,0.0343497,0.0181482,0.0104659,0.0187567,0,0,0.0293949,0,0.0198841,0.0394341,0.0205567,0.0149161,0.0178166,0.0448879,0.00896157,0.0113112,0.0158505,0.0121471,0.0145108,0.016214,0.0191954,0.0151933,0.0209188,0.0368034,0.0176237,0.0151091,0.0140077,0.0149092,0.0154842,0.0206003,0.0275712,0.0527572,0,0,0.0125058,0,0.00724517,0.0123855,0.0417343,0.0205222,0.0192209,0.0290425,0.039018,0.0557982,0.00839526,0.0158579,0.00912372,0.00777527,0.023016,0.0144213,0.0250688,0.0220533,0.0154168,0.0229843,0.00561839,0.0102273,0.0307255,0.045174,0,0,0,0.0297404
1304,0,0,0,0,0.0365396,0.0328558,0,0,0,0.0341551,0.0179977,0.0104116,0.0186565,0,0,0.0293201,0,0.0197852,0.0393825,0.0204844,0.0148455,0.0177908,0.0444959,0.00854302,0.0112893,0.0155978,0.0119497,0.0145732,0.0161101,0.019044,0.0151181,0.0210073,0.0366285,0.0173165,0.015347,0.0137047,0.0146612,0.0153682,0.020677,0.0274468,0.0524534,0,0,0.0129297,0,0.00712913,0.0121995,0.0416908,0.0205645,0.0190708,0.0290063,0.0385574,0.0555746,0.00811972,0.0159136,0.00904662,0.00761652,0.0229983,0.0145486,0.0250022,0.0221146,0.0153125,0.0223236,0.00575937,0.0103341,0.0302187,0.045011,0,0,0,0.0300594
1305,0,0,0,0,0.0366254,0.032804,0,0,0,0.0338924,0.0178891,0.0103257,0.018547,0,0,0.0293076,0,0.0196945,0.0392956,0.020409,0.014794,0.0177466,0.0440913,0.00825834,0.0111883,0.0153489,0.0117227,0.0146156,0.0159844,0.0188497,0.0150285,0.0211529,0.0363973,0.0171285,0.0154818,0.0135033,0.0135816,0.015283,0.0200593,0.0271951,0.0524015,0,0,0.0132662,0,0.00704088,0.0119028,0.0416401,0.0199532,0.0189836,0.0285541,0.0380931,0.0556192,0.00828058,0.0159841,0.00895098,0.00748393,0.022688,0.0145773,0.0245342,0.021948,0.0144256,0.0217937,0.00595272,0.0104511,0.0299814,0.0449933,0,0,0,0.0302343
1306,0,0,0,0,0.0368515,0.0329901,0,0,0,0.0337196,0.0178237,0.0102291,0.0184154,0,0,0.0293895,0,0.0196498,0.0392054,0.0203068,0.0147739,0.0176892,0.0436424,0.00804447,0.0110477,0.0151394,0.011394,0.0146293,0.0157958,0.0186409,0.0149161,0.0213147,0.0362017,0.0170549,0.0155387,0.0133715,0.0128416,0.0152101,0.0195419,0.0268367,0.0525933,0,0,0.0135916,0,0.00693646,0.0115757,0.0415654,0.019395,0.0189112,0.0281273,0.0376046,0.0556739,0.00850605,0.0160021,0.00886798,0.00735858,0.0222943,0.0145597,0.0240476,0.0217331,0.0138052,0.0216071,0.00622463,0.0105633,0.0299769,0.0451212,0,0,0,0.0303712
1307,0,0,0,0,0.0372273,0.0334499,0,0,0,0.0336234,0.0178248,0.0101298,0.0182486,0,0,0.0294828,0,0.019724,0.0391062,0.0201712,0.0147418,0.0176976,0.0431805,0.00793776,0.0108696,0.0149862,0.0111213,0.0145705,0.0155811,0.0183998,0.0147741,0.0214864,0.0360211,0.0170821,0.0155669,0.0133199,0.0123768,0.0151527,0.0190459,0.0265013,0.0530477,0,0,0.0139275,0,0.00682038,0.0113783,0.0415064,0.0188312,0.0188713,0.027689,0.0371282,0.0559883,0.00851675,0.0160188,0.00875005,0.0072254,0.0219266,0.0144202,0.0234566,0.0214139,0.0134167,0.0217419,0.0064464,0.0106391,0.030241,0.0454206,0,0,0,0.0303716
1308,0,0,0,0,0.0377625,0.0341131,0,0,0,0.033517,0.0178465,0.0100117,0.0180817,0,0,0.029701,0,0.019908,0.0390192,0.0200193,0.0147213,0.0177463,0.0427102,0.00784708,0.0106669,0.0148505,0.0110888,0.0145048,0.0153681,0.0181377,0.0146061,0.0216691,0.0358816,0.0172802,0.0155335,0.0132998,0.0124707,0.0150921,0.0189147,0.0262977,0.0538437,0,0,0.0142846,0,0.00670101,0.0112773,0.0415091,0.0186091,0.018852,0.0276009,0.0366826,0.0570582,0.00835178,0.0159531,0.00866761,0.00705693,0.0218146,0.0145769,0.0232759,0.0212977,0.0133537,0.0222964,0.00664009,0.0106841,0.0308256,0.0459473,0,0,0,0.0302928
1309,0,0,0,0,0.0385345,0.0349771,0,0,0,0.0332967,0.0178646,0.00988268,0.0179682,0,0,0.030041,0,0.0201487,0.0389454,0.0198385,0.0146857,0.0177116,0.0422443,0.00775612,0.0104603,0.0147059,0.0110842,0.0144544,0.0151426,0.0178956,0.0144351,0.0218528,0.0357738,0.017611,0.0154437,0.013305,0.0126539,0.0150394,0.0189836,0.026233,0.0550699,0,0,0.0145864,0,0.00662622,0.0111673,0.0415641,0.0186395,0.0188168,0.0276914,0.0362791,0.0587673,0.00811448,0.0158433,0.00866866,0.00684445,0.021869,0.0149866,0.0235168,0.0214113,0.013317,0.023194,0.00679227,0.0107065,0.0317501,0.0467385,0,0,0,0.030212
1310,0,0,0,0,0.0395899,0.0361292,0,0,0,0.0330976,0.0179005,0.00976998,0.0178549,0,0,0.0303857,0,0.0204045,0.0388666,0.0196763,0.0146119,0.017633,0.0417598,0.00772547,0.0102805,0.0145699,0.0110026,0.014436,0.0149382,0.0176876,0.0142768,0.0220315,0.0356899,0.0179847,0.0153985,0.0133348,0.0127191,0.0149985,0.0190034,0.0260826,0.0567494,0,0,0.0148014,0,0.00659321,0.011,0.0416417,0.0186471,0.0187549,0.0278179,0.0358594,0.0612442,0.00778586,0.015771,0.00866845,0.00658224,0.0218442,0.0154074,0.0237747,0.0215407,0.0132041,0.0243777,0.00685167,0.0107155,0.0329701,0.0478643,0,0,0,0.0301444
1311,0,0,0,0,0.039404,0.0356927,0,0,0,0.0328704,0.0177911,0.00968817,0.0177307,0,0,0.0296852,0,0.0199297,0.0388261,0.0195319,0.0145355,0.0176626,0.0411356,0.00712444,0.0101276,0.0144372,0.0108804,0.0144335,0.0147093,0.0174676,0.0141194,0.0222189,0.0355523,0.017841,0.0154867,0.0130473,0.0126899,0.0148979,0.0189147,0.0257767,0.0567515,0,0,0.0149231,0,0.00676837,0.010989,0.0416935,0.0185391,0.0185835,0.0278381,0.0352634,0.0617753,0.00744438,0.0156984,0.00860096,0.00631464,0.0216578,0.015738,0.0238936,0.0215726,0.0130189,0.0244194,0.00664235,0.0105159,0.0327669,0.0479404,0,0,0,0.0303
1312,0,0,0,0,0.0391286,0.035149,0,0,0,0.0325462,0.0178311,0.00947887,0.0167627,0,0,0.0278457,0,0.0188394,0.0385168,0.0191732,0.0148375,0.0175131,0.0400311,0.00743204,0.00978325,0.013984,0.0105789,0.0144464,0.0142157,0.0169358,0.0137404,0.0226088,0.0351607,0.0177158,0.0155646,0.0127146,0.0127587,0.0152254,0.0184915,0.024662,0.0573049,0,0,0.01737,0,0.00682587,0.0119118,0.0415492,0.0180328,0.0185065,0.0276784,0.0341236,0.0625273,0.00732958,0.0153424,0.00841589,0.00617632,0.0211827,0.0162846,0.0235782,0.0212561,0.0127724,0.0242374,0.00770444,0.011232,0.0333041,0.0483878,0,0,0,0.0302683
1313,0,0,0,0,0.039033,0.0351293,0,0,0,0.0323663,0.0177159,0.00936189,0.0165959,0,0,0.0268937,0,0.0181953,0.0384271,0.0189722,0.0147827,0.0173697,0.0393565,0.00726843,0.00965817,0.0138196,0.0104567,0.0144625,0.013961,0.0166621,0.0135549,0.0227776,0.0350172,0.0171786,0.0156011,0.0124817,0.0125677,0.0150998,0.018276,0.0244659,0.057308,0,0,0.0174019,0,0.00685384,0.0117824,0.0415716,0.0177221,0.0183196,0.0276634,0.0333734,0.0630852,0.00744765,0.0150746,0.00831129,0.00605697,0.021093,0.0166114,0.0234166,0.0212315,0.0125138,0.0244123,0.00759623,0.0111113,0.0332963,0.0481465,0,0,0,0.0303534
1314,0,0,0,0,0.0391233,0.0354503,0,0,0,0.0323132,0.0175925,0.00925614,0.0164725,0,0,0.0260834,0,0.017645,0.0383273,0.0187014,0.0146765,0.017231,0.0386675,0.00715459,0.00954343,0.0137027,0.0103629,0.0145097,0.013683,0.0163594,0.0132868,0.0228718,0.0349614,0.0167748,0.0156448,0.0122534,0.0123961,0.0149882,0.0181833,0.0246194,0.0576265,0,0,0.0174101,0,0.00690318,0.0116244,0.0415533,0.0175766,0.0180852,0.0277729,0.0325908,0.0639022,0.00718082,0.0148673,0.00812765,0.0058255,0.021118,0.0169497,0.0230732,0.0214249,0.0121996,0.0246845,0.00759969,0.011002,0.0335995,0.0482081,0,0,0,0.030397
1315,0,0,0,0,0.0393475,0.0360334,0,0,0,0.0322769,0.0175095,0.00919129,0.0163343,0,0,0.0254658,0,0.0172061,0.0381778,0.0184451,0.0145871,0.0171687,0.0379168,0.00722743,0.00937223,0.0135673,0.010244,0.0145656,0.0134288,0.01605,0.0130379,0.0229856,0.0349307,0.0165823,0.0156571,0.0120726,0.0122795,0.0149557,0.0181891,0.0245587,0.0582025,0,0,0.0173629,0,0.00696654,0.0115712,0.0415046,0.0175622,0.0178717,0.0278502,0.0317603,0.0651304,0.00674388,0.0147105,0.00801322,0.00564101,0.0212273,0.0174017,0.0224919,0.0216577,0.0118487,0.0250436,0.00772775,0.0109452,0.0342554,0.0484867,0,0,0,0.0304296
1316,0,0,0,0,0.0396927,0.0368482,0,0,0,0.0321397,0.0174861,0.00918304,0.0161869,0,0,0.0249757,0,0.0169498,0.0379923,0.0183128,0.0145008,0.0171386,0.0371011,0.00754031,0.00911693,0.0133193,0.0100359,0.0145996,0.0132355,0.0157668,0.0129052,0.0231994,0.0348321,0.0165785,0.0156709,0.0119374,0.0121972,0.0149985,0.0181235,0.0242367,0.0590424,0,0,0.0172952,0,0.00703613,0.0116304,0.0414434,0.0174779,0.0177286,0.0279705,0.0309229,0.066646,0.00659744,0.0145769,0.00797961,0.00550268,0.0212863,0.0179676,0.0230804,0.0217883,0.0115422,0.0255906,0.00778844,0.0109061,0.0352326,0.0489325,0,0,0,0.030369
1317,0,0,0,0,0.0401602,0.0378933,0,0,0,0.0319162,0.017483,0.00914807,0.0160746,0,0,0.0246495,0,0.0168156,0.0377885,0.0182061,0.0143999,0.0171019,0.0363498,0.00795068,0.00883296,0.0130286,0.00976992,0.0145755,0.0130379,0.0154886,0.0128056,0.0234793,0.0347278,0.0167062,0.0156166,0.011836,0.0120833,0.0150465,0.0179976,0.0240137,0.0601296,0,0,0.0172828,0,0.00709116,0.0117351,0.0413887,0.0173114,0.017643,0.0280157,0.0301755,0.0684986,0.00651297,0.0144794,0.00791767,0.00537933,0.0211546,0.0183434,0.0232538,0.0217519,0.0112733,0.0263458,0.00784877,0.010897,0.0363453,0.049518,0,0,0,0.0302761
1318,0,0,0,0,0.0407998,0.0391131,0,0,0,0.0317249,0.0175141,0.00910596,0.0158021,0,0,0.0244284,0,0.0167751,0.0375235,0.0180366,0.0143174,0.0170155,0.0355455,0.00881042,0.00851508,0.0126889,0.00945367,0.0145457,0.0127312,0.0151343,0.0125738,0.0238026,0.0346768,0.0171254,0.0155869,0.0118287,0.0118905,0.0150971,0.0177748,0.0237379,0.0616501,0,0,0.0172761,0,0.0071481,0.0119865,0.0413084,0.0170464,0.0175833,0.0279583,0.0293866,0.0708127,0.00636858,0.0143599,0.00780106,0.00528156,0.0208762,0.0185712,0.022892,0.0215715,0.0110309,0.0273915,0.00788238,0.0109027,0.0377833,0.0504358,0,0,0,0.0301844
1319,0,0,0,0,0.0416697,0.0404531,0,0,0,0.0316068,0.0175766,0.00906883,0.0155991,0,0,0.0242958,0,0.0167752,0.0372872,0.0178365,0.0142684,0.0168324,0.0348452,0.00978428,0.00823644,0.0124418,0.00917159,0.0145167,0.012414,0.0147735,0.0122654,0.0241195,0.0347117,0.0176109,0.0155005,0.0118403,0.0116289,0.015147,0.0175722,0.0235596,0.0634728,0,0,0.0173125,0,0.00720704,0.0122565,0.0412297,0.0168212,0.0175441,0.0278718,0.0286639,0.0734927,0.00618696,0.0142277,0.00774957,0.00523167,0.0206859,0.0188935,0.0225197,0.0214608,0.0106923,0.0286601,0.00787009,0.0109164,0.0393122,0.0516303,0,0,0,0.0301458
1320,0,0,0,0,0.042767,0.0419411,0,0,0,0.031574,0.0176598,0.00904517,0.0154778,0,0,0.0241771,0,0.0167591,0.0370796,0.017601,0.0142466,0.0166653,0.0341671,0.0110675,0.00796449,0.0122693,0.00890762,0.0144972,0.0120924,0.0144049,0.0119829,0.024407,0.0347913,0.0182039,0.015458,0.0118554,0.0112725,0.0151948,0.0173566,0.0234597,0.0657437,0,0,0.0174125,0,0.00727638,0.0125782,0.0411498,0.0165745,0.0175328,0.0277622,0.0279588,0.0769388,0.00597124,0.0140907,0.00767051,0.00521544,0.020561,0.0193177,0.0219936,0.0213507,0.0102546,0.0301124,0.00780449,0.0109233,0.041128,0.0531978,0,0,0,0.0300948
1321,0,0,0,0,0.0441231,0.0436091,0,0,0,0.0315874,0.0177229,0.00908235,0.0153558,0,0,0.0242173,0,0.0168148,0.0368479,0.0173655,0.0142042,0.0165035,0.0334728,0.0123845,0.00767848,0.0121071,0.00862617,0.0144742,0.0117918,0.0140587,0.0117153,0.0247067,0.034931,0.0188768,0.0154545,0.0119293,0.0109718,0.0152229,0.0170936,0.0233705,0.0683213,0,0,0.0175681,0,0.00736169,0.0128898,0.0411022,0.01627,0.0175596,0.0276199,0.0272467,0.080643,0.0056649,0.0139617,0.00752968,0.0050375,0.0204064,0.0197729,0.0217712,0.0211808,0.00987582,0.0318111,0.00782528,0.0109802,0.0430947,0.0549846,0,0,0,0.0300774
1322,0,0,0,0,0.0457115,0.0454541,0,0,0,0.0316217,0.0177942,0.00914929,0.015033,0,0,0.0245495,0,0.0170024,0.0365721,0.0171166,0.0141323,0.0163,0.0326026,0.0137935,0.00736879,0.0119132,0.00833117,0.0144458,0.0114688,0.0136668,0.0113936,0.0250169,0.0350669,0.0197824,0.0154971,0.0119736,0.0106263,0.0152465,0.0167408,0.0228852,0.0712359,0,0,0.017644,0,0.00745376,0.013186,0.0410117,0.0159339,0.017471,0.0273838,0.026477,0.0848269,0.00525836,0.0137577,0.00732354,0.00492309,0.0200589,0.0202137,0.0215491,0.0209461,0.00959239,0.033732,0.00790644,0.0110461,0.0453479,0.0569981,0,0,0,0.0301113
1323,0,0,0,0,0.0457047,0.0457413,0,0,0,0.0316585,0.0177428,0.00918717,0.0149593,0,0,0.0241906,0,0.0167797,0.0364424,0.0168733,0.0141215,0.0160401,0.0319795,0.0139852,0.00715673,0.0118593,0.00815032,0.0144618,0.0111353,0.0133461,0.0110951,0.0252502,0.035192,0.0196915,0.0155347,0.0118275,0.0105926,0.0152407,0.0166687,0.0227408,0.0714658,0,0,0.0177849,0,0.00750787,0.0130566,0.0408825,0.0158861,0.0172996,0.0274042,0.0259115,0.0855317,0.00508174,0.0135272,0.00725006,0.00492445,0.019952,0.0206853,0.0213031,0.0208309,0.00960261,0.0340188,0.00793751,0.011012,0.0455423,0.0570312,0,0,0,0.0300676
1324,0,0,0,0,0.0459812,0.0461695,0,0,0,0.0316025,0.0176868,0.00924392,0.0149719,0,0,0.0239065,0,0.0166766,0.036309,0.0167045,0.014111,0.0158102,0.0313897,0.0142379,0.00694326,0.0117967,0.00792293,0.0144495,0.0108449,0.0130497,0.0108591,0.0255228,0.0352571,0.0196553,0.0155616,0.0116846,0.0107486,0.0152058,0.0166646,0.0228009,0.0720723,0,0,0.0177686,0,0.00756185,0.0127657,0.0407624,0.0158545,0.0171943,0.0275724,0.0253398,0.0865606,0.0048832,0.0133231,0.0072404,0.0049437,0.019939,0.0211779,0.0210743,0.0209297,0.00972633,0.0345174,0.00799258,0.0109912,0.0460232,0.0573425,0,0,0,0.0300159
1325,0,0,0,0,0.0465027,0.0467512,0,0,0,0.0314216,0.0176262,0.00933603,0.0148765,0,0,0.0236882,0,0.016574,0.03612,0.0165841,0.0141076,0.0156943,0.0307273,0.0147105,0.00668501,0.0114938,0.00759219,0.0144355,0.0106115,0.0127181,0.0106528,0.0258719,0.0352394,0.0197375,0.0155292,0.0115388,0.0104618,0.0151578,0.0162147,0.0227236,0.0730411,0,0,0.0176212,0,0.00761465,0.0124899,0.0406386,0.0153207,0.0171821,0.0274775,0.0247297,0.0882042,0.00472522,0.0131733,0.00701397,0.00497303,0.0195079,0.0216786,0.0205205,0.0207793,0.00931815,0.035244,0.0080954,0.0110142,0.0468948,0.0579568,0,0,0,0.0299917
