Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x71,x72,x73,x74,x75,RKNE
189,0.0324232,0.0499078,0,0,0,0,0,0,0.0262422,0,0.0291211,0.0576309,0,0,0.0124131,0,0,0.0332261,0.029524,0.0381461,0.0257917,0.0474394,0.0280388,0.0320252,0.019845,0.0320772,0,0.0254379,0.0416773,0.0475734,0.034232,0.0330444,0.0314046,0.0472079,0.00767669,0.0183911,0.0551542,0,0.0228389,0.0648156,0.0174328,0,0,0.011967,0,0,0.0336626,0.0483372,0.0550046,0.0287416,0.0282535,0.0151815,0.0408104,0.0223234,0.0589779,0.0573032,0.0555535,0.0569831,0.05856,0.0284038,0.0375856,0.0156976,0.0180534,0.0447594,0.0206502,0,0,0,0,0,0,0,0,0,0,0.024467
190,0.0323262,0.04987,0,0,0,0,0,0,0.0254869,0,0.0278368,0.0553094,0,0,0.0126095,0,0,0.0333887,0.0309966,0.0373239,0.0232947,0.047611,0.0275763,0.0320972,0.0205398,0.0301862,0.0336711,0.0248592,0.0424365,0.0482264,0.0351357,0.0338186,0.0329996,0.0469723,0.00762427,0.0186639,0.0522041,0,0.022754,0.0637275,0.0178646,0,0,0.0115539,0,0,0.0339108,0.0492977,0.0553241,0.0283179,0.0291784,0.0156938,0.0412965,0.0221397,0.0596304,0.0572704,0.0553764,0.0568516,0.0588769,0.0268185,0.0371145,0.0160938,0.0186482,0.0444102,0.021378,0,0,0,0,0,0,0,0,0,0,0.0247345
191,0.032554,0.0500002,0,0,0,0,0,0,0.0257586,0,0.0281291,0.0552286,0,0,0.0125199,0,0,0.033415,0.0311515,0.0382306,0.0251438,0.052076,0.0279647,0.0322658,0.0202305,0.0308981,0,0.0240035,0.0404715,0.0461271,0.0337004,0.0327768,0.0331777,0.0470455,0.00766652,0.0187497,0.0497937,0,0.0226132,0.0636361,0.0177668,0,0,0.011576,0,0,0.0338492,0.0506685,0.0554476,0.0283367,0.0285581,0.0152539,0.0420599,0.0221364,0.0604307,0.0570512,0.0549457,0.0563713,0.058825,0.0255444,0.037482,0.015909,0.0183753,0.0446191,0.0211795,0,0,0,0,0,0,0,0,0,0,0.0258368
192,0.0323197,0.0499246,0,0,0,0,0,0,0.0258821,0,0.0259702,0.0527858,0,0,0.0127469,0,0,0.0335727,0.0320197,0.0360692,0.0226882,0.0528251,0.0280256,0.0323624,0.0207206,0.0295812,0.0337543,0.0231124,0.0420195,0.0471937,0.0352372,0.0338387,0.0332109,0.0467017,0.00765018,0.0190529,0.0472527,0,0.0219322,0.0627813,0.0182427,0,0,0.011294,0,0,0.033996,0.05194,0.0550976,0.0283877,0.0292558,0.0164802,0.0431212,0.0219703,0.0611272,0.0572596,0.0548752,0.0561023,0.0591919,0.0245441,0.0367398,0.0163694,0.0191803,0.0443698,0.0216655,0,0,0,0,0,0,0,0,0,0,0.027083
193,0.0322224,0.0499495,0,0,0,0,0,0,0.0258792,0,0.0249715,0.051674,0,0,0.0128747,0,0,0.0337339,0.0318338,0.0351624,0.0226081,0.0536606,0.0286088,0.0326995,0.0208041,0.029937,0.033912,0.0223843,0.0422242,0.0467057,0.0355507,0.0338965,0.0329831,0.0463848,0.00768566,0.019362,0.0449229,0,0.0213245,0.0624703,0.0183106,0,0,0.0113052,0,0,0.0340224,0.0528246,0.0547471,0.0286317,0.0291745,0.0172579,0.0445994,0.022452,0.0620949,0.0574522,0.0545845,0.0558614,0.0593495,0.0240567,0.0363441,0.0165232,0.019553,0.0444095,0.0218349,0,0,0,0,0,0,0,0,0,0,0.0288029
194,0.032114,0.0500228,0,0,0,0,0,0,0.0260342,0,0.0246197,0.0508583,0,0,0.0131456,0,0,0.033968,0.0311343,0.0348058,0.0229061,0.0520887,0.0293505,0.0332684,0.0210413,0.0306704,0.0336585,0.02168,0.0422613,0.0464874,0.0357684,0.0338571,0.032931,0.045994,0.00772457,0.0196931,0.0426409,0,0.0207678,0.0623138,0.0182978,0,0,0.0114177,0,0,0.034125,0.0532612,0.0543847,0.0289608,0.0290851,0.0178391,0.0464086,0.0234068,0.0631116,0.0576877,0.0544029,0.0557408,0.0594313,0.0237446,0.0360031,0.0166514,0.0198813,0.0445086,0.0219442,0,0,0,0,0,0,0,0,0,0,0.0306897
195,0.031977,0.0500629,0,0,0,0,0,0,0.0260046,0,0.0247999,0.0501147,0,0,0.0135202,0,0,0.0342182,0.0299195,0.0352816,0.023367,0.0501985,0.0302498,0.033866,0.0214753,0.0314689,0.0330907,0.021274,0.0423322,0.0465389,0.0359705,0.0338559,0.0334077,0.0455488,0.00775555,0.019982,0.040216,0,0.0202088,0.062332,0.0182271,0,0,0.01151,0,0,0.0342282,0.0535266,0.0538321,0.0294363,0.0291446,0.0181802,0.0481133,0.024642,0.0644519,0.0579981,0.05446,0.0556507,0.0595934,0.0235517,0.0357318,0.0167125,0.0201663,0.044541,0.0220568,0,0,0,0,0,0,0,0,0,0,0.0325746
196,0.0318423,0.0500402,0,0,0,0,0,0,0.025734,0,0.0253065,0.0494302,0,0,0.0138767,0,0,0.0344117,0.0287366,0.0361494,0.0238818,0.0481927,0.0311457,0.0344486,0.0219764,0.032439,0.0329848,0.0210604,0.0425192,0.0467491,0.0362156,0.0340159,0.0341314,0.0451877,0.00780183,0.0201228,0.0381346,0,0.0195963,0.0624424,0.0181141,0,0,0.0115453,0,0,0.0342616,0.0535383,0.0528916,0.0298784,0.0293117,0.0184221,0.0496486,0.025968,0.0660267,0.0583778,0.05452,0.0556506,0.0599758,0.0236627,0.0355095,0.0167264,0.020326,0.0445063,0.0221458,0,0,0,0,0,0,0,0,0,0,0.0343906
197,0.0317309,0.0499698,0,0,0,0,0,0,0.0253906,0,0.0260199,0.0488469,0,0,0.0141057,0,0,0.034474,0.027955,0.0370509,0.0243081,0.0464154,0.0318291,0.0347524,0.022322,0.0332137,0.0329378,0.0210756,0.0426542,0.0467001,0.0363706,0.0342241,0.0348442,0.0450139,0.00778827,0.020112,0.037064,0,0.0190129,0.0626038,0.0180235,0,0,0.011626,0,0,0.0343081,0.0538304,0.0516299,0.0302468,0.0295789,0.0185677,0.0512533,0.0271533,0.0673322,0.0588079,0.0545576,0.0559486,0.0606547,0.0244938,0.0354035,0.0166624,0.020409,0.0444302,0.0222234,0,0,0,0,0,0,0,0,0,0,0.035967
198,0.0316296,0.0498584,0,0,0,0,0,0,0.0251864,0,0.0267023,0.0485322,0,0,0.0141441,0,0,0.034417,0.027518,0.0375735,0.0245357,0.0451864,0.0318917,0.0347155,0.0225107,0.0335536,0.0327852,0.0211535,0.0424961,0.0463953,0.0363054,0.0342654,0.035168,0.0450241,0.007723,0.0199414,0.0367279,0,0.0188624,0.0626589,0.018049,0,0,0.0116928,0,0,0.0343748,0.0536955,0.0505343,0.0303557,0.0297214,0.0185849,0.0528185,0.028039,0.0680355,0.0593549,0.0548217,0.0567202,0.061769,0.0265462,0.0353399,0.0166244,0.020443,0.044306,0.0222648,0,0,0,0,0,0,0,0,0,0,0.0372115
199,0.0315118,0.0497544,0,0,0,0,0,0,0.025058,0,0.0270994,0.0482693,0,0,0.014078,0,0,0.0342568,0.0276037,0.0375871,0.0244301,0.0449573,0.0315527,0.0345012,0.022574,0.0335116,0.0327848,0.0212824,0.0420113,0.0460778,0.0360495,0.0341396,0.0352101,0.045201,0.00763862,0.0196116,0.0362993,0,0.0189194,0.0626504,0.0181552,0,0,0.011778,0,0,0.0343907,0.0535225,0.0498487,0.0303577,0.0296422,0.0187167,0.0539637,0.0286397,0.0683417,0.0599893,0.0552659,0.057549,0.0629651,0.0293631,0.0352908,0.016608,0.0204476,0.0441036,0.0222661,0,0,0,0,0,0,0,0,0,0,0.0383705
200,0.0314213,0.0496707,0,0,0,0,0,0,0.0246231,0,0.0272351,0.0478666,0,0,0.0139426,0,0,0.034068,0.0281971,0.0371985,0.0241063,0.0466065,0.030972,0.0341243,0.0225685,0.0329556,0.0325662,0.0212779,0.0414758,0.0457902,0.035752,0.0339424,0.035284,0.0454553,0.00762493,0.0192438,0.0352952,0,0.0189786,0.062759,0.0182797,0,0,0.0117953,0,0,0.0343447,0.0536424,0.0494596,0.0302774,0.0295337,0.0189308,0.0547365,0.0294049,0.06863,0.0606213,0.055776,0.0581201,0.0639121,0.0316491,0.0351906,0.016592,0.0204466,0.043858,0.0222343,0,0,0,0,0,0,0,0,0,0,0.0396658
201,0.0314774,0.049722,0,0,0,0,0,0,0.0247454,0,0.0281608,0.048606,0,0,0.0136633,0,0,0.0338421,0.0284316,0.0376871,0.0258562,0.0497324,0.0306849,0.0337501,0.0223013,0.0336616,0,0.020966,0.0398744,0.0440699,0.0341872,0.0326366,0.0341929,0.0458489,0.00762473,0.0188963,0.0344941,0,0.0192888,0.0630858,0.0179625,0,0,0.0119041,0,0,0.0341878,0.0540796,0.0495363,0.0305004,0.0289307,0.0184054,0.0554385,0.0306859,0.0691538,0.0610751,0.0561087,0.0585334,0.0645908,0.0329261,0.0356645,0.0162304,0.0200394,0.0438754,0.0218475,0,0,0,0,0,0,0,0,0,0,0.040677
202,0.0313411,0.0495935,0,0,0,0,0,0,0.0245778,0,0.027282,0.0471539,0,0,0.0137464,0,0,0.033922,0.029667,0.0365473,0.0235869,0.0483024,0.0297754,0.0331599,0.0223695,0.0313097,0.0330804,0.0210771,0.0412917,0.0452973,0.0353084,0.0335763,0.0345844,0.0458194,0.00765332,0.0190188,0.0337735,0,0.0194913,0.0628888,0.0183409,0,0,0.0118674,0,0,0.0343537,0.0549594,0.0496802,0.0303647,0.0293319,0.0189448,0.0558999,0.0311924,0.0691894,0.0612783,0.0563248,0.0591106,0.0652351,0.0341301,0.0352257,0.0165447,0.0205332,0.0434246,0.0222658,0,0,0,0,0,0,0,0,0,0,0.0412522
203,0.0314658,0.0497177,0,0,0,0,0,0,0.0253021,0,0.0280846,0.0481335,0,0,0.0136205,0,0,0.033851,0.0289208,0.0372744,0.0256494,0.0498285,0.0296814,0.0329472,0.022142,0.0325248,0,0.0205555,0.0397827,0.0437708,0.0341168,0.0324128,0.0331817,0.0460437,0.00766378,0.0189547,0.0329918,0,0.0196218,0.0631537,0.0179263,0,0,0.0118713,0,0,0.0341939,0.0559033,0.0498746,0.0302644,0.0285065,0.0180268,0.056542,0.0318383,0.0695658,0.0611611,0.05602,0.0593896,0.065465,0.0348596,0.0357214,0.0162612,0.0200894,0.0435411,0.0217585,0,0,0,0,0,0,0,0,0,0,0.0419195
204,0.0313628,0.0495675,0,0,0,0,0,0,0.0254636,0,0.0270388,0.0467609,0,0,0.0137593,0,0,0.0340393,0.0290333,0.0361879,0.0234615,0.0477298,0.0290163,0.0327784,0.0224632,0.0306358,0.0346099,0.0202799,0.0415759,0.0454733,0.0358831,0.0337774,0.0333485,0.0458143,0.00764732,0.0192452,0.0317722,0,0.0195157,0.0628581,0.0181887,0,0,0.0116983,0,0,0.0342982,0.0563089,0.0498513,0.0300057,0.0286283,0.0184897,0.0566963,0.0314904,0.0697644,0.0609975,0.0557923,0.0595113,0.0656711,0.0364824,0.0352252,0.0166438,0.0205922,0.0431524,0.0218413,0,0,0,0,0,0,0,0,0,0,0.0422672
205,0.031544,0.0496319,0,0,0,0,0,0,0.0264727,0,0.0277096,0.0479748,0,0,0.013551,0,0,0.0340718,0.0271297,0.036766,0.0257806,0.0495842,0.0293313,0.0329325,0.0225722,0.0323489,0,0.019088,0.0404005,0.0442252,0.034947,0.0328488,0.0308477,0.0458919,0.00764534,0.019437,0.0305268,0,0.0195697,0.0630828,0.0176713,0,0,0.0117145,0,0,0.0340463,0.0562599,0.0498585,0.0300508,0.0278649,0.0174929,0.0569264,0.0313573,0.0703362,0.0608553,0.0554312,0.0592626,0.0655318,0.0381189,0.0358047,0.0163406,0.0201438,0.0433728,0.0208445,0,0,0,0,0,0,0,0,0,0,0.042832
206,0.031292,0.0491812,0,0,0,0,0,0,0.0257109,0,0.0264376,0.0492418,0,0,0.0143256,0,0,0.034988,0.024091,0.0354173,0.0246655,0.0479656,0.0293036,0.0341504,0.0207919,0.0306365,0.035053,0.0181441,0.0421964,0.0458449,0.0366669,0.0341169,0.0319827,0.0445744,0.00781325,0.0208963,0.0304942,0,0.0189927,0.0588308,0.0180692,0,0,0.0116599,0,0,0.0343235,0,0.0488124,0.0268443,0.0285981,0.0181778,0.0584561,0.0304807,0.069664,0.0606896,0.0561732,0.0597791,0.0654886,0.0386139,0.0347481,0.0170963,0.0212461,0.0424036,0.0224379,0,0,0,0,0,0,0,0,0,0,0.041608
207,0.0315914,0.0494482,0,0,0,0,0,0,0.0278713,0,0.0273171,0.0482287,0,0,0.0135487,0,0,0.0343311,0.0252111,0.0363665,0.0261234,0.0493313,0.0292649,0.033378,0.0225615,0.0325173,0,0.0186854,0.0409485,0.0445951,0.0355664,0.033282,0.0299928,0.0456115,0.00770448,0.019971,0.0283988,0,0.0199529,0.0626145,0.017468,0,0,0.0116717,0,0,0.0340751,0.0564397,0.0496403,0.0299001,0.0279542,0.0170552,0.0569804,0.0308627,0.0700855,0.0606217,0.0552665,0.0587948,0.065344,0.0434163,0.0359134,0.0163977,0.0203431,0.0432439,0.0203051,0,0,0,0,0,0,0,0,0,0,0.0433065
208,0.0314419,0.0492797,0,0,0,0,0,0,0.0280754,0,0.0262284,0.047087,0,0,0.0137538,0,0,0.0345487,0.0256757,0.0352092,0.0240136,0.0471338,0.028856,0.0334278,0.0226035,0.0306424,0.0347632,0.0192009,0.0426607,0.0462723,0.0371229,0.0346311,0.0297786,0.0452673,0.00782787,0.0203098,0.0275493,0,0.0202484,0.062092,0.0177946,0,0,0.0114326,0,0,0.0342876,0.0562336,0.0499616,0.0298546,0.0288188,0.0176886,0.0566909,0.0302347,0.0696509,0.0604948,0.0553298,0.0587302,0.0654404,0.04711,0.0356239,0.0169025,0.0209145,0.0429441,0.0202413,0,0,0,0,0,0,0,0,0,0,0.043159
209,0.0315014,0.0492106,0,0,0,0,0,0,0.0285205,0,0.0263297,0.0472907,0,0,0.0138027,0,0,0.0346451,0.0252927,0.0349517,0.0239903,0.0468374,0.028803,0.0336039,0.022616,0.0306169,0.0347345,0.0192739,0.042557,0.04638,0.0371167,0.0345051,0.0284423,0.0451379,0.00784266,0.020486,0.0267659,0,0.0205934,0.0617482,0.0178241,0,0,0.0114205,0,0,0.0342975,0.0562546,0.0505045,0.0298569,0.0291446,0.0177357,0.0563002,0.0299176,0.069401,0.0605845,0.055303,0.0587302,0.0655959,0.0503474,0.0355343,0.0169819,0.0210353,0.0429139,0.0200962,0,0,0,0,0,0,0,0,0,0,0.0429566
210,0.031457,0.0491696,0,0,0,0,0,0,0.029182,0,0.0263885,0.0475907,0,0,0.0138788,0,0,0.0346809,0.0250586,0.0347608,0.0239101,0.0465915,0.0287172,0.0338473,0.0225921,0.0305865,0.0346589,0.0193263,0.0423545,0.0464448,0.0369575,0.0340836,0.0273696,0.0450032,0.00782455,0.0206568,0.0261372,0,0.0207302,0.0614515,0.0179234,0,0,0.0112958,0,0,0.0344478,0.0563655,0.050881,0.0298976,0.0294035,0.017681,0.0559073,0.029559,0.0693193,0.0605914,0.0553036,0.0588444,0.0657885,0.0531174,0.035939,0.0170418,0.0211423,0.042893,0.0198895,0,0,0,0,0,0,0,0,0,0,0.0427403
211,0.031517,0.0491239,0,0,0,0,0,0,0.0297278,0,0.0266628,0.0479914,0,0,0.013955,0,0,0.0346612,0.0249563,0.0345847,0.0238216,0.0465221,0.0287208,0.0339156,0.0225578,0.0305106,0.0347718,0.0194311,0.0424884,0.0465055,0.0368296,0.0337839,0.0266041,0.0448849,0.00778355,0.0207339,0.0262352,0,0.0206986,0.0610973,0.0179162,0,0,0.0112479,0,0,0.0344948,0.0563815,0.0513765,0.0299683,0.029713,0.0177052,0.0554407,0.0291182,0.0692876,0.060547,0.0553192,0.0591314,0.0663077,0.0552229,0.0358782,0.0171129,0.0212655,0.0428497,0.0197147,0,0,0,0,0,0,0,0,0,0,0.0426384
212,0.0315679,0.0490292,0,0,0,0,0,0,0.0300962,0,0.0269585,0.0487879,0,0,0.0141639,0,0,0.034604,0.0246979,0.0346066,0.0238398,0.0465597,0.0286305,0.0341217,0.0222281,0.0303476,0.0348364,0.0195298,0.0425392,0.0464203,0.0367029,0.0341537,0.0260717,0.0447109,0.007742,0.0207775,0.0267292,0,0.0203495,0.060258,0.0179003,0,0,0.0112614,0,0,0.0344715,0.05552,0.0525532,0.0295133,0.0300001,0.0178149,0.0540274,0.0291268,0.0691337,0.0614001,0.0553882,0.059775,0.0676603,0.0553412,0.0355591,0.0172109,0.0214544,0.0427088,0.0196868,0,0,0,0,0,0,0,0,0,0,0.0444162
213,0.0315921,0.0490042,0,0,0,0,0,0,0.0305868,0,0.0270645,0.0490858,0,0,0.0142358,0,0,0.034518,0.0250212,0.0348524,0.0237453,0.0465929,0.0283998,0.034045,0.0221302,0.0303195,0.0345493,0.0196678,0.0425701,0.046382,0.0366686,0.0344746,0.0253959,0.0447072,0.0077457,0.020647,0.0272705,0,0.0203125,0.0601394,0.0179363,0,0,0.011086,0,0,0.0345691,0.0558301,0.05323,0.0294579,0.030284,0.0178209,0.0533474,0.0286064,0.0680678,0.0612122,0.0554185,0.0602768,0.0682453,0.0570895,0.0359094,0.0172893,0.0215466,0.0426867,0.0194594,0,0,0,0,0,0,0,0,0,0,0.0442036
214,0.0314574,0.0489378,0,0,0,0,0,0,0.0311666,0,0.0271493,0.0494352,0,0,0.0142778,0,0,0.0344463,0.0254537,0.0349983,0.0236742,0.04664,0.0281153,0.0338952,0.0219943,0.0301364,0.0342911,0.0197401,0.0426784,0.0464044,0.0366731,0.0346184,0.0247209,0.044777,0.00775288,0.0204534,0.0275762,0,0.0203264,0.0600164,0.01798,0,0,0.0110116,0,0,0.0346531,0.0559698,0.0539617,0.0291165,0.0304815,0.0177924,0.0525261,0.0280225,0.0672928,0.0610169,0.055517,0.060774,0.068791,0.0586344,0.0360872,0.0173346,0.0215686,0.042622,0.019218,0,0,0,0,0,0,0,0,0,0,0.0438809
215,0.0312815,0.0488179,0,0,0,0,0,0,0.0319606,0,0.027183,0.0498983,0,0,0.0142843,0,0,0.0343455,0.0257664,0.0350671,0.0236164,0.0467109,0.0278442,0.033732,0.0218748,0.0296891,0.0341252,0.019755,0.0428223,0.0464922,0.0366219,0.0347517,0.0237946,0.044918,0.00773981,0.0203032,0.0279488,0,0.020235,0.0597268,0.0178173,0,0,0.0110468,0,0,0.0346156,0.0558665,0.0545239,0.0294342,0.0306626,0.0177764,0.0516588,0.0273785,0.0665239,0.0608355,0.0555992,0.0610182,0.0691016,0.059715,0.0360267,0.0173508,0.0214891,0.0425716,0.0190856,0,0,0,0,0,0,0,0,0,0,0.0432219
216,0.0314459,0.0487256,0,0,0,0,0,0,0.0328922,0,0.0272465,0.0503772,0,0,0.0142588,0,0,0.0342365,0.02583,0.0352902,0.0235604,0.0466866,0.0274971,0.0334554,0.0217246,0.0294268,0.0341299,0.0196967,0.0428741,0.0466466,0.0367078,0.0348305,0.0228321,0.0450836,0.00772651,0.0200847,0.0283188,0,0.0202322,0.0594884,0.0177088,0,0,0.0109703,0,0,0.0345129,0.0557374,0.0548831,0.0298533,0.0308303,0.0177273,0.0507834,0.0267935,0.0657608,0.0606281,0.0556111,0.0613509,0.0691964,0.0603439,0.0360909,0.0173113,0.0213941,0.0425325,0.0188926,0,0,0,0,0,0,0,0,0,0,0.0424792
217,0.0311817,0.0487039,0,0,0,0,0,0,0.0338302,0,0.0273759,0.0508219,0,0,0.0142189,0,0,0.0341326,0.0256372,0.0352799,0.0235013,0.0466625,0.0271671,0.0332205,0.0215455,0.0293105,0.0341673,0.01954,0.0427196,0.0468163,0.037086,0.0346905,0.0218773,0.0452377,0.00773795,0.019876,0.0286048,0,0.0203752,0.0592848,0.0176956,0,0,0.0109124,0,0,0.0345005,0.0558945,0.054934,0.0303202,0.0309804,0.0175787,0.0499257,0.0264201,0.0649514,0.0604357,0.0556499,0.0616444,0.0691929,0.0605835,0.0362826,0.0172957,0.0213175,0.0424404,0.0186469,0,0,0,0,0,0,0,0,0,0,0.0421004
218,0.0308499,0.0484146,0,0,0,0,0,0,0.0331845,0,0.0275084,0.0540289,0,0,0.0147309,0,0,0.0346262,0.0223004,0.0353224,0.0243618,0.0474214,0.0271588,0.0338959,0.0195819,0.0293195,0.0345174,0.0184388,0.0421744,0.0461405,0.036796,0.0343214,0.0223379,0.0445004,0.00784645,0.0206285,0.0289289,0,0.0195708,0.0550412,0.0176141,0,0,0.0110674,0,0,0.034588,0,0.0542414,0.0272931,0.0313912,0.0179194,0.0503439,0.0233555,0.0632971,0.0606489,0.0570449,0.0628233,0.0694954,0.058507,0.0355673,0.0177173,0.0217697,0.0416562,0.0194515,0,0,0,0,0,0,0,0,0,0,0.0399207
219,0.0314793,0.0484909,0,0,0,0,0,0,0.034726,0,0.0277167,0.0518535,0,0,0.0140732,0,0,0.0338693,0.0246377,0.0349358,0.0236129,0.0468294,0.0266902,0.032713,0.0212342,0.0289012,0.0340977,0.0191525,0.0424236,0.0464538,0.0369694,0.03483,0.020548,0.0455479,0.00770933,0.0195541,0.0290773,0,0.020205,0.0589175,0.0175964,0,0,0.0111727,0,0,0.0342701,0.0566785,0.0555261,0.0303552,0.0316069,0.0174384,0.047941,0.0261319,0.0634492,0.0605707,0.0563041,0.062257,0.0692142,0.0592403,0.0356573,0.0172123,0.021218,0.0420697,0.0183102,0,0,0,0,0,0,0,0,0,0,0.0418904
220,0.0317462,0.048504,0,0,0,0,0,0,0.0356628,0,0.0275689,0.052151,0,0,0.013949,0,0,0.033719,0.0243337,0.0348379,0.0234206,0.0467894,0.0265479,0.0322523,0.0209277,0.0286441,0.0338846,0.0190885,0.0422778,0.0464322,0.0369138,0.0349389,0.0194593,0.0457716,0.00768423,0.0193465,0.0292808,0,0.0200376,0.0588782,0.0176251,0,0,0.0112006,0,0,0.0341335,0.0564309,0.0558363,0.0305735,0.0321281,0.0173266,0.0471661,0.0260829,0.0629199,0.0606997,0.0567379,0.062665,0.0691929,0.0581619,0.0356562,0.0172333,0.0211454,0.0421063,0.0180975,0,0,0,0,0,0,0,0,0,0,0.0417793
221,0.0317574,0.0484569,0,0,0,0,0,0,0.0359566,0,0.0274203,0.0531531,0,0,0.0138376,0,0,0.0337145,0.0234953,0.0351937,0.0235153,0.0470009,0.0262694,0.0318934,0.0204922,0.0283427,0.0337237,0.0188044,0.0421004,0.0461909,0.0368487,0.0349028,0.0190168,0.045893,0.00767119,0.0193569,0.0307183,0,0.0231442,0.0580826,0.0177029,0,0,0.0112782,0,0,0.0340276,0.0542215,0.0622218,0.0302426,0.0321463,0.0173511,0.0468154,0.0317382,0.0640965,0.0589664,0.0540515,0.0604198,0.067237,0.0520986,0.0356812,0.0173712,0.0211019,0.042102,0.0179795,0,0,0,0,0,0,0,0,0,0,0
222,0.0317942,0.0484163,0,0,0,0,0,0,0.0365073,0,0.0274568,0.052982,0,0,0.0137914,0,0,0.0337041,0.0236412,0.0353066,0.0234182,0.0468212,0.0260936,0.0318278,0.0206777,0.0277062,0.0333172,0.0189035,0.0422212,0.0460567,0.0369463,0.0351152,0.0184775,0.0459525,0.00765552,0.0193617,0.0298049,0,0.0197231,0.0584113,0.0176981,0,0,0.0112301,0,0,0.033976,0.0558605,0.056305,0.0303281,0.0323015,0.0170171,0.0461492,0.0259328,0.061833,0.0607495,0.0574686,0.063144,0.0690972,0.0545176,0.0358311,0.017348,0.0210138,0.042132,0.0178705,0,0,0,0,0,0,0,0,0,0,0.0426436
223,0.031734,0.0485282,0,0,0,0,0,0,0.0369697,0,0.0276591,0.0534128,0,0,0.0136835,0,0,0.0336699,0.0235489,0.035312,0.0234372,0.0467861,0.0258037,0.0316891,0.02059,0.0271873,0.0332539,0.0188513,0.0421878,0.0457013,0.0370141,0.035173,0.0180719,0.0460443,0.00761839,0.0193616,0.0301185,0,0.0194412,0.0583073,0.0180013,0,0,0.0110351,0,0,0.0341239,0.0551867,0.0562663,0.0304237,0.0325824,0.016694,0.0455833,0.0264523,0.0614817,0.0609773,0.0581434,0.063448,0.0691371,0.0516787,0.0363093,0.017399,0.0210145,0.0421457,0.0174882,0,0,0,0,0,0,0,0,0,0,0.0429608
224,0.0314278,0.048912,0,0,0,0,0,0,0.0379408,0,0.0277518,0.0538808,0,0,0.0134897,0,0,0.0335655,0.023681,0.0353868,0.0236715,0.0467747,0.0256026,0.0316136,0.0205769,0.0274746,0.0338709,0.018348,0.042154,0.0461137,0.0370595,0.0349298,0.0173355,0.046276,0.00762456,0.019163,0.0306647,0,0.0190637,0.0583409,0.0190626,0,0,0.0109564,0,0,0.0342998,0.0541942,0.0561404,0.0309381,0.032769,0.0162543,0.0449655,0.0270179,0.0613747,0.0614269,0.0590995,0.0636212,0.0683179,0.0479707,0.0365967,0.0172824,0.020949,0.0425187,0.016822,0,0,0,0,0,0,0,0,0,0,0.0425324
