Timestep,C7,CLAV,IMUL_L,IMUR_B,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,x75,x76,IMUL_R,IMUL_M,IMUR_M,
200,0.0365613,0.0454563,0,0,0,0.0262623,0,0.0246137,0.048765,0,0,0.0125135,0,0,0.0314822,0.0360868,0.042727,0.0179761,0.0520463,0.0272759,0.0282617,0.0152729,0.0299326,0.035145,0.0242895,0.0449345,0.0485033,0.0391771,0.035626,0.035598,0.0480122,0.00804103,0.0170371,0.064765,0,0.0171376,0.0649222,0.0211829,0,0,0.0125906,0,0,0.0331864,0.046493,0.0429467,0.0332101,0.0199865,0.0315119,0.0234925,0.030235,0.0162974,0.0488444,0.0471351,0.0625932,0.062552,0.0610359,0.0621114,0.0272621,0.035539,0.0161272,0.0231688,0.0422187,0.0261656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,0.0367069,0.0453216,0,0,0,0.0288972,0,0.024417,0.0492723,0,0,0.0120434,0,0,0.0318189,0.0359249,0.0419349,0.0179882,0.0514534,0.0271996,0.0277659,0.0156137,0.0297264,0.0348476,0.0246125,0.0448243,0.0487005,0.0390986,0.0356495,0.0312914,0.0480369,0.00797069,0.0175648,0.0648734,0,0.0176376,0.065059,0.0211368,0,0,0.0122877,0,0,0.0331558,0.0465832,0.0429176,0.0329282,0.0201583,0.0313579,0.0232886,0.0303646,0.0162775,0.0490251,0.0474249,0.0624855,0.0623534,0.0608836,0.0619679,0.0270781,0.0354888,0.0162605,0.0232868,0.042138,0.0261465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,0.0368236,0.0454962,0,0,0,0.0322057,0,0.0243998,0.0498614,0,0,0.0122198,0,0,0.0310651,0.037052,0.0416166,0.01817,0.0511602,0.0265652,0.0272941,0.0166599,0.0293564,0.0349462,0.0256645,0.0443905,0.0485574,0.0387105,0.0353694,0.026622,0.0487883,0.00811272,0.0161702,0.0671007,0,0.0197911,0.0668273,0.0213274,0,0,0.0122197,0,0,0.0329923,0.0439601,0.0452379,0.0354908,0.0232412,0.0318323,0.02358,0.0301167,0.0195292,0,0.0491279,0.0602812,0.0599162,0.0584639,0.059575,0.0305593,0.0356657,0.0160521,0.0230587,0.0424251,0.0254907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,0.0367026,0.0453653,0,0,0,0.0343581,0,0.0240629,0.0500967,0,0,0.0123496,0,0,0.0314748,0.0359252,0.041127,0.0180257,0.0502259,0.0270901,0.027934,0.0167907,0.0292997,0.0342094,0.0252655,0.0448117,0.0490623,0.0391395,0.0358627,0.0240455,0.0482794,0.00796171,0.0168108,0.0649887,0,0.0182195,0.0647061,0.0212131,0,0,0.0122415,0,0,0.0329886,0.0470057,0.0430079,0.0323847,0.0197904,0.031272,0.0232494,0.0302706,0.0163502,0.04893,0.0475139,0.0624326,0.0625142,0.0609506,0.061925,0.0275436,0.0355359,0.0160713,0.0230629,0.0420896,0.0259935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,0.0367254,0.0454147,0,0,0,0.037012,0,0.0239596,0.050607,0,0,0.0122908,0,0,0.0313998,0.0358874,0.0406742,0.0178926,0.0495282,0.027138,0.0277893,0.017339,0.0290942,0.0339735,0.0257232,0.0449036,0.0490473,0.0392593,0.0361448,0.0208116,0.0484289,0.00797839,0.016691,0.065697,0,0.0182929,0.0644215,0.0212363,0,0,0.0121993,0,0,0.0330058,0.0473497,0.0429959,0.0318972,0.0195367,0.0312092,0.0230809,0.0302934,0.0165799,0.0488482,0.0474944,0.0624512,0.0626686,0.0609518,0.0619619,0.028056,0.0356995,0.0160118,0.0229555,0.042084,0.025973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,0.0367773,0.0454573,0,0,0,0.0395369,0,0.0237877,0.0511273,0,0,0.0122332,0,0,0.03133,0.0359546,0.0401472,0.0179582,0.048855,0.0271509,0.027587,0.0179244,0.0288076,0.0337209,0.0264153,0.0450417,0.0488922,0.0394308,0.0364708,0.0179805,0.0484965,0.00804744,0.0166477,0.0664274,0,0.0185676,0.0642108,0.021245,0,0,0.012105,0,0,0.0330826,0.0476171,0.0430301,0.0314817,0.0194047,0.0311163,0.023006,0.0302806,0.0167881,0.0486944,0.0475383,0.0624465,0.0627092,0.0609103,0.0619077,0.0284772,0.0358133,0.0160135,0.0229427,0.0421206,0.0259614,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,0.0368438,0.0455181,0,0,0,0.0420216,0,0.0236648,0.0516396,0,0,0.0121858,0,0,0.0312487,0.0358827,0.0396462,0.0182595,0.0484183,0.0271262,0.0273839,0.0184892,0.0285549,0.0336041,0.0272624,0.0452116,0.0489858,0.039665,0.0367978,0.0156977,0.0485613,0.00804103,0.0166104,0.0672563,0,0.0188635,0.0640267,0.0212414,0,0,0.0119931,0,0,0.033047,0.0478465,0.0429603,0.0311673,0.0191878,0.0310222,0.0229321,0.0302224,0.0169485,0.0483849,0.0475703,0.0624287,0.0627257,0.0608811,0.0618778,0.0288561,0.0359406,0.0160119,0.0229593,0.042181,0.0259791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,0.0369005,0.0455791,0,0,0,0.0442643,0,0.0236528,0.0522448,0,0,0.0121531,0,0,0.0312207,0.0357624,0.0391831,0.0187102,0.0480818,0.02713,0.0271486,0.0190549,0.0283697,0.03375,0.0277972,0.0453708,0.0491988,0.0398959,0.0370928,0.0140551,0.0486408,0.00800597,0.0165332,0.067819,0,0.0191563,0.0638153,0.021226,0,0,0.0119678,0,0,0.0330385,0.0480867,0.0427516,0.030953,0.0188545,0.0309732,0.0228663,0.0303123,0.0170137,0.0482078,0.0476829,0.0624605,0.0628372,0.0609182,0.0619455,0.0292765,0.0360385,0.0160317,0.0229524,0.0422831,0.0259676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,0.0369129,0.0456314,0,0,0,0.0459986,0,0.0238107,0.0530974,0,0,0.0121549,0,0,0.0312639,0.035522,0.0386245,0.0190919,0.0479268,0.0270833,0.0271684,0.0195948,0.0281949,0.0342539,0.0281762,0.0455245,0.0493811,0.0401001,0.0373828,0.0128625,0.048636,0.00809076,0.0164135,0.0681306,0,0.0194722,0.0635379,0.0212378,0,0,0.0123423,0,0,0.0330147,0.0484185,0.0427398,0.0306803,0.0188698,0.0309945,0.0230309,0.0305387,0.0170742,0.0479734,0.0478296,0.0625794,0.062998,0.0610769,0.0620682,0.0299503,0.035991,0.0160014,0.0228195,0.042376,0.0258958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,0.0369517,0.0456818,0,0,0,0.0474179,0,0.024136,0.0537583,0,0,0.0120637,0,0,0.0312723,0.0353668,0.0382065,0.0193177,0.0477416,0.0271142,0.0271568,0.0202172,0.0279095,0.034652,0.0286053,0.0456601,0.0495585,0.0401445,0.0375799,0.0120605,0.0486819,0.00819028,0.0162519,0.06835,0,0.0197739,0.0631415,0.0213174,0,0,0.0122596,0,0,0.0329629,0.0486536,0.0428855,0.0304488,0.0189784,0.0311376,0.0230027,0.0307162,0.0176245,0.0476203,0.0478391,0.0626618,0.0630527,0.0612484,0.0622243,0.0303765,0.0360599,0.0160367,0.0228607,0.0424153,0.0259061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,0.0372207,0.0458347,0,0,0,0.0476497,0,0.0256357,0.0550062,0,0,0.0118419,0,0,0.0312384,0.0351089,0.0390402,0.0217319,0.0491338,0.027548,0.0272719,0.0207069,0.0282398,0,0.0293002,0.0443393,0.0481538,0.0390084,0.0367383,0.0120294,0.0488552,0.00825828,0.0162858,0.0681037,0,0.0200722,0.0637595,0.0209136,0,0,0.0124151,0,0,0.0327489,0.04841,0.0431459,0.0302002,0.0192444,0.0302792,0.0221498,0.030836,0.0187291,0.0477443,0.0479602,0.0624952,0.0628632,0.0611431,0.0620901,0.0299847,0.0366458,0.0155759,0.0222823,0.0427219,0.0254153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,0.0369878,0.0458137,0,0,0,0.0485285,0,0.0250011,0.0549198,0,0,0.0119506,0,0,0.0312955,0.0347674,0.0375248,0.0201509,0.0473842,0.0274008,0.0270269,0.0213571,0.0274522,0.0350859,0.0296565,0.0457093,0.0495989,0.040074,0.0376689,0.0111972,0.0487528,0.0081385,0.0164524,0.0692251,0,0.0200132,0.0624846,0.0214356,0,0,0.0120877,0,0,0.0329238,0.0490453,0.0431519,0.0299089,0.0188039,0.0312352,0.0228787,0.0312739,0.0185191,0.0471709,0.0480052,0.062786,0.0632785,0.0614448,0.0623211,0.03104,0.0360383,0.0161355,0.0229442,0.0425921,0.0259341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,0.0369728,0.0458812,0,0,0,0.048747,0,0.0255361,0.055369,0,0,0.0119027,0,0,0.0313316,0.0345352,0.0373877,0.0203105,0.0472087,0.0275601,0.0269486,0.0218705,0.0274914,0.0351812,0.0302827,0.0457274,0.0495986,0.0400262,0.0376554,0.0109634,0.0487814,0.00815366,0.0165024,0.069708,0,0.020123,0.0622098,0.0214632,0,0,0.0120763,0,0,0.0329278,0.0491644,0.0434186,0.0296893,0.0187076,0.0313293,0.022946,0.0314677,0.0178952,0.0469126,0.0480312,0.062857,0.0633921,0.0615366,0.0623912,0.0315746,0.0360201,0.0161445,0.0229818,0.0426523,0.0259586,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,0.0369537,0.045976,0,0,0,0.0485658,0,0.0260336,0.0558008,0,0,0.0118581,0,0,0.0313404,0.034222,0.0374317,0.0204659,0.0471517,0.0277322,0.0269405,0.0223256,0.0276281,0.0352439,0.0309732,0.0457289,0.049708,0.0400498,0.0377496,0.0107951,0.0488087,0.00819758,0.0166066,0.0701855,0,0.020185,0.062093,0.0214934,0,0,0.0120297,0,0,0.0328872,0.0492057,0.0434357,0.0295929,0.0187134,0.0314333,0.0229821,0.0315519,0.0170832,0.0468594,0.0479218,0.0629164,0.0633706,0.0613943,0.062375,0.0321608,0.0360354,0.0161748,0.0230135,0.042704,0.0259222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,0.0369269,0.0460476,0,0,0,0.0478235,0,0.0264772,0.0561835,0,0,0.0118502,0,0,0.03133,0.0337693,0.0377318,0.0206057,0.0469884,0.0278521,0.0269333,0.0227141,0.0279334,0.0352465,0.0315834,0.0458581,0.0498398,0.0402521,0.0380375,0.0107965,0.0487666,0.00817863,0.0166701,0.0704253,0,0.0202833,0.0619903,0.0214858,0,0,0.0119993,0,0,0.0329027,0.0493007,0.0438099,0.029423,0.0185861,0.0315383,0.0229683,0.0317751,0.0167828,0.0468368,0.0479559,0.0629048,0.0632482,0.0612795,0.0622673,0.0325848,0.0359909,0.01621,0.0230502,0.0428258,0.0258943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,0.0368966,0.0461076,0,0,0,0.046831,0,0.0269244,0.0563793,0,0,0.0119001,0,0,0.0314127,0.0332638,0.0381045,0.0207375,0.0467719,0.0280164,0.0269594,0.0230086,0.028273,0.0351806,0.0318555,0.0459745,0.0499488,0.0404439,0.0382258,0.0113473,0.048706,0.00822827,0.0166752,0.0704175,0,0.0202,0.0619096,0.0214893,0,0,0.0120268,0,0,0.0329735,0.0494759,0.0442042,0.0291575,0.0183967,0.0315702,0.0229909,0.0320702,0.0166863,0.0468273,0.0481574,0.0627469,0.0631368,0.0611247,0.0620312,0.0327011,0.0359489,0.0162364,0.0230988,0.042961,0.0259335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,0.0368388,0.0461735,0,0,0,0.0458674,0,0.0272746,0.0565145,0,0,0.0118435,0,0,0.0315047,0.032779,0.0383488,0.020816,0.0463056,0.0281323,0.0270482,0.0231654,0.0286853,0.0350297,0.0317696,0.0460903,0.0500353,0.0405729,0.0382254,0.0120211,0.0486126,0.00824635,0.0168304,0.0701812,0,0.0200708,0.0618494,0.0215033,0,0,0.0120305,0,0,0.0329977,0.0497052,0.0443688,0.0288553,0.018452,0.0316023,0.0230309,0.0323908,0.0167018,0.0468892,0.0484003,0.0625453,0.0630678,0.0608768,0.06171,0.0325451,0.0358107,0.0162803,0.023102,0.0430576,0.0259841,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,0.036649,0.046268,0,0,0,0.0447161,0,0.0274992,0.0568238,0,0,0.0122965,0,0,0.0313305,0.0321825,0.0386415,0.0209043,0.0458471,0.0281612,0.0277323,0.0231722,0.0291016,0.0348132,0.0313893,0.0460646,0.0500644,0.0406403,0.0381824,0.0127002,0.0484456,0.00823817,0.0165745,0.0699779,0,0.020124,0.0618124,0.0214824,0,0,0.0124115,0,0,0.0328988,0.0500117,0.0447316,0.0284657,0.0186479,0.0315649,0.0233224,0.0327582,0.0166379,0.0468955,0.0486077,0.0623442,0.0629281,0.0606793,0.0615341,0.0325558,0.0356294,0.0161325,0.0229743,0.0430859,0.0260099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,0.0368156,0.0464411,0,0,0,0.0435278,0,0.0283823,0.0573621,0,0,0.0121117,0,0,0.0314237,0.0320661,0.0399551,0.022883,0.0471574,0.0285354,0.0281146,0.0233884,0.0303157,0,0.0310109,0.0447016,0.0486001,0.0394893,0.0372327,0.0140995,0.0485539,0.00824815,0.0166696,0.0684656,0,0.0202521,0.0628176,0.021061,0,0,0.0125575,0,0,0.0327569,0.0496782,0.0454214,0.0282554,0.0192979,0.0307136,0.0224999,0.0327403,0.0169218,0.0472727,0.0486668,0.0619338,0.0623391,0.060393,0.0611803,0.0310348,0.0362118,0.0157004,0.0223789,0.0433782,0.0256278,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,0.0367608,0.0464945,0,0,0,0.0424432,0,0.0285172,0.0574741,0,0,0.0120853,0,0,0.0315558,0.0315973,0.0400274,0.0229128,0.0470966,0.0286253,0.028265,0.0232351,0.0306477,0,0.0300377,0.0446224,0.0484711,0.0394529,0.0371216,0.0150571,0.0484684,0.00821376,0.0168585,0.0677737,0,0.0200234,0.0627621,0.0210379,0,0,0.0124704,0,0,0.0327813,0.0500133,0.0458985,0.0278756,0.0196211,0.0306638,0.0224121,0.0329777,0.0169495,0.0474175,0.0487701,0.0617619,0.0620261,0.0602367,0.0608444,0.0303663,0.0362065,0.0158174,0.0223854,0.043414,0.0257579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,0.0367008,0.0465747,0,0,0,0.0413742,0,0.0286105,0.0576221,0,0,0.0120522,0,0,0.0316905,0.0311169,0.0395631,0.0229125,0.0469798,0.0286885,0.0283378,0.0230013,0.0309465,0,0.0290146,0.0444271,0.0483406,0.0392916,0.0368923,0.0158309,0.0483706,0.00818277,0.0170242,0.0669359,0,0.019773,0.0626854,0.0209714,0,0,0.0123879,0,0,0.0328312,0.0501383,0.0464035,0.0275542,0.0199429,0.0306534,0.0223619,0.0331415,0.0170353,0.0475479,0.0488536,0.0616503,0.0617738,0.0600664,0.060582,0.0296086,0.0361809,0.0158972,0.0223567,0.0434941,0.02588,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,0.0366412,0.0466954,0,0,0,0.0403261,0,0.0280577,0.0577547,0,0,0.0120442,0,0,0.0318173,0.0305693,0.0385169,0.0230833,0.0468071,0.0287663,0.0284583,0.0227861,0.0313812,0,0.0281312,0.0440382,0.0480212,0.038944,0.0365983,0.0164172,0.048305,0.00818703,0.0171379,0.0658858,0,0.0196757,0.0626078,0.0209284,0,0,0.0122269,0,0,0.0328485,0.0504306,0.0469951,0.0272949,0.020344,0.0305881,0.0222532,0.0333086,0.0170292,0.0476372,0.0489605,0.0614525,0.061387,0.0598619,0.0605141,0.0286907,0.0361251,0.0159032,0.0222897,0.0435887,0.0259211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,0.0365494,0.0468138,0,0,0,0.0395777,0,0.0276575,0.0578035,0,0,0.0120336,0,0,0.0319695,0.029953,0.0373249,0.0232681,0.0467695,0.0288053,0.028666,0.0225607,0.031595,0,0.02715,0.0436158,0.0476168,0.0385935,0.0362593,0.0167668,0.0482035,0.00826587,0.0172401,0.064641,0,0.0194512,0.0624514,0.0208417,0,0,0.0120151,0,0,0.0328696,0.0505641,0.0475669,0.0271022,0.0208415,0.0305159,0.0221511,0.0334906,0.0168233,0.0476291,0.0489775,0.0613015,0.0607909,0.0596667,0.0604816,0.0276206,0.0361322,0.0159026,0.0222337,0.0437055,0.0259279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,0.0364605,0.0469768,0,0,0,0.0391256,0,0.0270869,0.0579599,0,0,0.0120683,0,0,0.0320936,0.0292571,0.0362187,0.0234592,0.0468899,0.0289021,0.0289419,0.0224625,0.0317267,0,0.0260508,0.0433001,0.0471936,0.0384659,0.0362424,0.0169426,0.0481039,0.00822104,0.0174866,0.0632646,0,0.0191273,0.0621518,0.0207315,0,0,0.0120312,0,0,0.0328708,0.0505562,0.0480696,0.0269875,0.0213141,0.0304927,0.022015,0.0336358,0.0165029,0.0475348,0.0489066,0.0611257,0.0604543,0.0594721,0.0600613,0.0266396,0.0361897,0.0159086,0.0222444,0.0438595,0.025801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,0.0363704,0.0471706,0,0,0,0.0387995,0,0.0258815,0.0583077,0,0,0.0121537,0,0,0.032167,0.0285089,0.0347538,0.0237609,0.0471456,0.0291122,0.0292373,0.0225045,0.0318887,0,0.025015,0.0430587,0.0467576,0.0385819,0.0365964,0.0168134,0.0479965,0.0081298,0.017743,0.061764,0,0.0190331,0.061803,0.0205857,0,0,0.0121389,0,0,0.0328913,0.0508258,0.0485661,0.0269905,0.0217228,0.0305131,0.0218702,0.0337652,0.0163786,0.0474872,0.0487667,0.0608656,0.0602683,0.0592534,0.0595989,0.025585,0.0362672,0.0159273,0.0222488,0.0440758,0.0255988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,0.0362258,0.0473865,0,0,0,0.0381133,0,0.0241576,0.0587971,0,0,0.0128259,0,0,0.0319716,0.0276563,0.0329389,0.0242013,0.0476079,0.0294841,0.0301556,0.0224703,0.0320276,0,0.0241293,0.0426787,0.0461961,0.0385566,0.0367974,0.0169259,0.04776,0.00818139,0.0173359,0.0601743,0,0.019175,0.0613418,0.020427,0,0,0.012618,0,0,0.0326869,0.0512092,0.0491449,0.0271394,0.0221285,0.0305107,0.0220572,0.0339115,0.0166544,0.0475023,0.0486253,0.0605783,0.0600358,0.0589797,0.0594121,0.0243802,0.0362608,0.0156558,0.0219066,0.0443202,0.0257787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,0.036269,0.0474849,0,0,0,0.0372483,0,0.0229532,0.0592551,0,0,0.012952,0,0,0.032098,0.0269394,0.0314678,0.0243454,0.0478697,0.0296525,0.0305041,0.0225652,0.0315437,0,0.0235369,0.0422648,0.0458219,0.0380912,0.0362113,0.0176302,0.0475479,0.00809862,0.0175566,0.0578561,0,0.0192265,0.0608474,0.0202949,0,0,0.0124536,0,0,0.0326539,0.0512501,0.0496346,0.0273001,0.0227391,0.0305912,0.0218386,0.0340382,0.0165823,0.0476266,0.0487361,0.0603442,0.0597172,0.0587008,0.0593736,0.0227651,0.036358,0.0156185,0.0217334,0.0444915,0.0257157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,0.0363383,0.0474182,0,0,0,0.0360418,0,0.0226742,0.0596666,0,0,0.0130055,0,0,0.0322142,0.0261456,0.0307721,0.0244369,0.0476615,0.030027,0.0309168,0.0224746,0.0309822,0,0.0229272,0.0419633,0.0458005,0.0372252,0.0351308,0.0186406,0.0473417,0.00801121,0.0178301,0.055482,0,0.018953,0.0600665,0.0200912,0,0,0.0123852,0,0,0.0326143,0.0511796,0.0501921,0.0277471,0.0234909,0.0308645,0.021461,0.0341322,0.0162406,0.0476809,0.0487155,0.0601708,0.0593896,0.0586329,0.0593797,0.0213604,0.0366221,0.0154637,0.021434,0.0444846,0.0257615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,0.0365111,0.0471882,0,0,0,0.0347845,0,0.0232404,0.0597398,0,0,0.0127429,0,0,0.0324989,0.0256753,0.0311717,0.0243331,0.0470864,0.030511,0.0310075,0.0218591,0.0307484,0,0.0220087,0.0420562,0.0462861,0.036548,0.0342453,0.0200634,0.0471886,0.00786123,0.0184896,0.0527551,0,0.0188396,0.0591153,0.019876,0,0,0.0109668,0,0,0.0329433,0.05102,0.0507436,0.0286706,0.0240976,0.0312997,0.0201343,0.03426,0.0159349,0.0479435,0.0486967,0.0599879,0.0590593,0.0584481,0.0593813,0.0204679,0.0371507,0.0157336,0.0215748,0.0443077,0.0260001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,0.0363781,0.0470535,0,0,0,0.0332848,0,0.0242571,0.0594573,0,0,0.013049,0,0,0.0325532,0.025747,0.0323792,0.023984,0.0464319,0.0305479,0.0318132,0.0209757,0.0310737,0,0.0211595,0.0424155,0.0470879,0.036209,0.033855,0.0218244,0.0469735,0.00781489,0.018599,0.0500535,0,0.0190169,0.0584121,0.0197513,0,0,0.0110194,0,0,0.032991,0.0511025,0.0513925,0.0291472,0.024319,0.0316848,0.0195692,0.0344022,0.0157554,0.0481156,0.0487805,0.0597612,0.0586902,0.0582664,0.0593806,0.0205171,0.0374271,0.0155807,0.0211838,0.0441455,0.0260491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,0.0362328,0.0470346,0,0,0,0.0319821,0,0.0253477,0.0589465,0,0,0.0132465,0,0,0.0326862,0.026171,0.0339216,0.0235859,0.0459374,0.0303328,0.0324789,0.0203661,0.0316078,0,0.0207094,0.0426668,0.0475911,0.0360443,0.0337842,0.0237865,0.0468462,0.00784115,0.0187071,0.0472506,0,0.0192624,0.0578726,0.0198795,0,0,0.0113103,0,0,0.0330806,0.0514958,0.052167,0.0292603,0.0245389,0.032217,0.0190647,0.0346153,0.0155282,0.0481125,0.0489936,0.0594307,0.0583507,0.0582452,0.0594805,0.0215162,0.0374991,0.0153659,0.0208095,0.0441235,0.0260762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,0.0361663,0.0470977,0,0,0,0.0314654,0,0.0260724,0.0584071,0,0,0.0133821,0,0,0.0327919,0.0265915,0.0353341,0.0232674,0.0457392,0.0301301,0.0330363,0.0202522,0.0318096,0,0.02046,0.0426083,0.0474311,0.0359834,0.0338472,0.0256565,0.0467314,0.00787195,0.0188032,0.0442427,0,0.0193786,0.0572892,0.0200503,0,0,0.0115286,0,0,0.0331206,0.0521287,0.0529346,0.0293894,0.0247982,0.0325869,0.0186789,0.0352653,0.0151831,0.048034,0.0492852,0.0590915,0.0579836,0.0582292,0.0597752,0.0235102,0.0375694,0.0151172,0.0205099,0.0441224,0.0261557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,0.0361042,0.0471741,0,0,0,0.0316507,0,0.0262302,0.0577886,0,0,0.0135177,0,0,0.032852,0.0268306,0.0360977,0.0230338,0.0460689,0.0301325,0.0335323,0.020532,0.0316141,0,0.0200655,0.0423159,0.0468553,0.0359794,0.0339859,0.0263056,0.0466328,0.0078878,0.0189264,0.0415011,0,0.0194869,0.0566313,0.0202073,0,0,0.0116609,0,0,0.0330836,0.0530959,0.0537588,0.0296517,0.0251825,0.0328186,0.018519,0.0362419,0.0147398,0.0478417,0.0495142,0.0587917,0.0575862,0.058209,0.0602517,0.0259222,0.037718,0.0149552,0.020285,0.0440356,0.0262851,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,0.0359981,0.0472356,0,0,0,0.0321544,0,0.02586,0.0570942,0,0,0.0136835,0,0,0.0329559,0.0269926,0.036187,0.0228224,0.0470455,0.0302962,0.0339998,0.0208814,0.0311539,0,0.0194497,0.0420065,0.0463087,0.035943,0.0341091,0.0259939,0.0465025,0.00787521,0.0190704,0.0389557,0,0.0196615,0.0560196,0.0204468,0,0,0.0117718,0,0,0.0330503,0.0544169,0.0544623,0.0298119,0.0258527,0.0329924,0.0186074,0.0367281,0.0143403,0.0478012,0.0497177,0.058607,0.0572432,0.058176,0.0608256,0.028382,0.0377178,0.0148805,0.0202491,0.0439242,0.0263626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,0.0357706,0.0471642,0,0,0,0.032252,0,0.0241589,0.0555498,0,0,0.0140011,0,0,0.0331816,0.0273405,0.0348486,0.0205819,0.0464986,0.0302658,0.0343699,0.0214273,0.0295464,0.0300221,0.0190943,0.0431752,0.047405,0.0369614,0.035035,0.0255511,0.0461298,0.00788977,0.0193296,0.0367045,0,0.0195426,0.0551365,0.0212481,0,0,0.0114911,0,0,0.0331121,0.0559295,0.0547456,0.0297514,0.0267967,0.0337091,0.0195169,0.037365,0.0141151,0.0477623,0.0499349,0.0586492,0.0571731,0.0581662,0.0614241,0.0308928,0.0370088,0.0152812,0.0208959,0.0436167,0.0268039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,0.0357617,0.0472449,0,0,0,0.0320378,0,0.0234639,0.0547066,0,0,0.0139828,0,0,0.0333564,0.0273322,0.0343331,0.0206414,0.0472771,0.030736,0.0347462,0.0214819,0.0292732,0.0288419,0.018094,0.0429801,0.0471812,0.0367227,0.0348038,0.0253401,0.0458769,0.00787325,0.019858,0.0346598,0,0.019291,0.0549576,0.0211332,0,0,0.0114068,0,0,0.0330886,0.057203,0.0549822,0.0305788,0.0280268,0.0337041,0.0196526,0.0380707,0.014093,0.0477696,0.0506319,0.0584904,0.0568631,0.0578838,0.0616381,0.0335642,0.0368649,0.0152848,0.0210911,0.0436838,0.026901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,0.0358121,0.047312,0,0,0,0.0316929,0,0.0232725,0.0538192,0,0,0.0141856,0,0,0.0334996,0.027282,0.0338617,0.0207699,0.0472007,0.0314484,0.0353068,0.0216171,0.0294199,0.0283531,0.0171189,0.0428476,0.0470454,0.0365339,0.0345238,0.025413,0.0455188,0.00785709,0.0203963,0.0328144,0,0.0190574,0.0550516,0.0210454,0,0,0.0113195,0,0,0.0330723,0.0581169,0.0549999,0.0312542,0.029686,0.0336532,0.0197674,0.0389179,0.0145628,0.0476243,0.0518017,0.0584064,0.0565931,0.0574453,0.0617627,0.0363361,0.03675,0.0153429,0.0212415,0.0437658,0.0270868,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,0.0358444,0.0473546,0,0,0,0.0309556,0,0.0233312,0.0528257,0,0,0.0150637,0,0,0.0335859,0.0269474,0.0338794,0.0209767,0.0461444,0.0323616,0.0365286,0.0218759,0.0299587,0.0282002,0.0165259,0.0428602,0.0470799,0.0365291,0.0343744,0.0262013,0.0449213,0.00791445,0.0204206,0.0311088,0,0.0187777,0.0554001,0.0210003,0,0,0.0114806,0,0,0.0331348,0.0585907,0.0547484,0.0314409,0.0314587,0.0336036,0.0198166,0.0403244,0.0155102,0.0482254,0.0530463,0.0586527,0.0565057,0.0571548,0.0619459,0.0388485,0.0365833,0.0154761,0.0214074,0.0437914,0.0273467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
