Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73
592,0,0,0,0,0,0,0.0790943,0.0452849,0,0,0,0.0300418,0,0.0273748,0.0711691,0,0,0.0168683,0,0,0.0300394,0.0648365,0.0303865,0.0465995,0.0202283,0.0865409,0.0550197,0.0651032,0.0829816,0.0862177,0.0723548,0.0451514,0.0451826,0.0432556,0.0451403,0.0417625,0.0184014,0.00901845,0.0198055,0.0509163,0,0.0198802,0.0691554,0.0332575,0,0,0.0179185,0,0,0.0342031,0.0613921,0.0219693,0.0493741,0.0259909,0.0901479,0.057196,0.0536386,0.0859636,0.0684712,0.0408044,0.0710262,0.0449128,0.0502364,0.0824691,0.0244744,0.0191806,0.00975618,0.019288,0.0264364,0.0383258,0,0,0,0
593,0,0,0,0,0,0,0.0792677,0.0452356,0,0,0,0.0302975,0,0.0274018,0.0711537,0,0,0.0168175,0,0,0.0300771,0.0645348,0.0300615,0.046764,0.0199401,0.0869215,0.0552842,0.0649234,0.0828453,0.0861917,0.0720427,0.0453377,0.0452323,0.0432688,0.0452459,0.041437,0.0187674,0.00896893,0.0199236,0.0506197,0,0.0197828,0.0688361,0.0331843,0,0,0.017986,0,0,0.0341629,0.0617043,0.0221481,0.049219,0.0262344,0.0904058,0.0569257,0.0535662,0.0859985,0.0684652,0.0406832,0.0708138,0.0447388,0.0499809,0.0822133,0.0247328,0.0188154,0.00970735,0.0190191,0.0263584,0.0386932,0,0,0,0
594,0,0,0,0,0,0,0.079465,0.0451237,0,0,0,0.030636,0,0.0273416,0.0711049,0,0,0.0167775,0,0,0.030067,0.0642904,0.0297357,0.0469317,0.0197921,0.087333,0.0555784,0.0647501,0.0827345,0.0860845,0.0716162,0.0455657,0.0453616,0.043451,0.0454802,0.0409604,0.0191613,0.00897542,0.0199713,0.0502279,0,0.0196843,0.068467,0.0330916,0,0,0.0180386,0,0,0.0340295,0.0620919,0.0223524,0.0490071,0.0264604,0.0907042,0.0566456,0.0535206,0.0860409,0.0685117,0.0405969,0.0705431,0.0445152,0.0496319,0.0818358,0.0250749,0.01849,0.00961008,0.0186648,0.026268,0.0390988,0,0,0,0
595,0,0,0,0,0,0,0.0796539,0.0450072,0,0,0,0.0310632,0,0.0272423,0.0710934,0,0,0.0167269,0,0,0.0300178,0.0641203,0.0293726,0.0471133,0.0196459,0.0877491,0.0559004,0.0646247,0.0825903,0.0858723,0.0710179,0.0457503,0.0455233,0.0437113,0.0457173,0.0403687,0.0195377,0.00897968,0.0199939,0.0496315,0,0.0196288,0.0680323,0.0330055,0,0,0.0181088,0,0,0.0339162,0.062512,0.0225796,0.0487808,0.0266802,0.091033,0.0563582,0.0535191,0.0860958,0.0686501,0.0405767,0.0702253,0.0442645,0.0492336,0.0813667,0.0255761,0.0181811,0.00952522,0.0182737,0.026189,0.0395159,0,0,0,0
596,0,0,0,0,0,0,0.0798364,0.0448689,0,0,0,0.031559,0,0.0271057,0.0710892,0,0,0.0166637,0,0,0.0300745,0.0640394,0.0289355,0.0473266,0.0194652,0.0881104,0.0562464,0.0644521,0.0824462,0.0855327,0.0702627,0.0458902,0.045644,0.0438897,0.0458783,0.039722,0.0199108,0.00899486,0.0200613,0.0488747,0,0.0196459,0.0675264,0.0329133,0,0,0.0181914,0,0,0.033863,0.0629341,0.0228606,0.0485498,0.0269015,0.0913669,0.0560473,0.0535516,0.0861959,0.0688699,0.0406059,0.069892,0.0439735,0.0487976,0.0808151,0.0262779,0.0178444,0.00946414,0.0179242,0.0260964,0.039892,0,0,0,0
597,0,0,0,0,0,0,0.0799553,0.0446678,0,0,0,0.0320785,0,0.0269591,0.0711306,0,0,0.0165765,0,0,0.0300777,0.0640595,0.0285267,0.0475131,0.0192025,0.0884133,0.0565584,0.0642034,0.0822841,0.0851318,0.0696236,0.0461046,0.0457633,0.0440338,0.0460548,0.0390745,0.0203161,0.00899957,0.0201211,0.0480334,0,0.0197268,0.0670086,0.0327954,0,0,0.0182932,0,0,0.0338642,0.0633488,0.0232345,0.0483377,0.0270873,0.0917137,0.0557554,0.0535551,0.0862586,0.0690796,0.0406854,0.0695599,0.0436799,0.048386,0.0802262,0.0271289,0.017496,0.00942482,0.0176491,0.0260194,0.0402192,0,0,0,0
598,0,0,0,0,0,0,0.0800331,0.0443819,0,0,0,0.0326245,0,0.0268071,0.0712393,0,0,0.0164976,0,0,0.0300573,0.0641031,0.0282091,0.0477127,0.0189338,0.0886973,0.0569213,0.0642207,0.0821752,0.0847582,0.0691602,0.0463035,0.0459456,0.0442059,0.0463262,0.0385001,0.020741,0.00898838,0.0202136,0.0472889,0,0.0197492,0.0664961,0.0326854,0,0,0.018451,0,0,0.0339248,0.0637619,0.0236888,0.0481441,0.0272568,0.0920992,0.055541,0.0535317,0.0862678,0.0692644,0.0407469,0.0691659,0.0433752,0.0480045,0.0797664,0.027971,0.0171561,0.00938803,0.0174506,0.0259745,0.0404964,0,0,0,0
599,0,0,0,0,0,0,0.0800952,0.0442461,0,0,0,0.0331885,0,0.0266693,0.0714058,0,0,0.0164492,0,0,0.0301588,0.064155,0.027943,0.0479397,0.0187213,0.0889962,0.0572474,0.0641902,0.0820875,0.0844607,0.0688622,0.0465168,0.0461621,0.0443631,0.0466358,0.0379909,0.0211516,0.00902302,0.0203404,0.0465945,0,0.0198306,0.0659843,0.0326227,0,0,0.0186403,0,0,0.0339343,0.0641551,0.0241635,0.0479927,0.0274225,0.0925038,0.0554021,0.0534938,0.0862702,0.0693888,0.0407619,0.0687935,0.0430564,0.0476741,0.0794025,0.0287496,0.0168265,0.00934371,0.0171898,0.0259975,0.0407333,0,0,0,0
600,0,0,0,0,0,0,0.0801813,0.0441667,0,0,0,0.0337101,0,0.0265403,0.071545,0,0,0.0164093,0,0,0.0302494,0.0642094,0.0277055,0.0481583,0.0184456,0.0893542,0.0575396,0.0640838,0.0820758,0.0842117,0.0686782,0.0467525,0.0463856,0.044508,0.0469498,0.0375802,0.021533,0.009072,0.0203745,0.0459946,0,0.0199499,0.0655138,0.0326132,0,0,0.0188227,0,0,0.0338412,0.0644875,0.0246549,0.0478481,0.0276087,0.0928646,0.0553092,0.0534544,0.0862815,0.0694617,0.0407098,0.0684855,0.0427196,0.0473595,0.0790499,0.0294439,0.0165357,0.0093327,0.0169011,0.0260546,0.0409542,0,0,0,0
601,0,0,0,0,0,0,0.0802971,0.0440776,0,0,0,0.0341483,0,0.0264204,0.0716071,0,0,0.0163512,0,0,0.030276,0.064294,0.0275729,0.0483876,0.0181193,0.0898328,0.0577664,0.0639603,0.0821859,0.083982,0.0685804,0.0469381,0.0465545,0.0447245,0.0471958,0.0372713,0.0218944,0.00903784,0.0203644,0.045559,0,0.0199993,0.0651181,0.0326548,0,0,0.0189484,0,0,0.0336448,0.064762,0.0251189,0.0476634,0.0278054,0.0931574,0.0552925,0.0534054,0.086256,0.0695176,0.0406457,0.0681821,0.0423754,0.0470482,0.078698,0.0300028,0.0164358,0.00924811,0.0166245,0.026147,0.0411758,0,0,0,0
602,0,0,0,0,0,0,0.0804398,0.0439531,0,0,0,0.0344791,0,0.026317,0.0716137,0,0,0.0162791,0,0,0.0302812,0.064421,0.027507,0.0485922,0.017822,0.0903833,0.0579229,0.0638187,0.0822896,0.0837785,0.0685165,0.0470742,0.0466465,0.0448304,0.0473969,0.0370047,0.0222335,0.00908359,0.020215,0.0451993,0,0.0200155,0.0647702,0.0327635,0,0,0.0190647,0,0,0.0335395,0.0650047,0.025607,0.047418,0.0280201,0.0933937,0.0553167,0.0533426,0.0862038,0.0695482,0.0406035,0.0678719,0.042026,0.0467211,0.0783544,0.0304643,0.0163765,0.00916455,0.0163916,0.0262719,0.0414201,0,0,0,0
603,0,0,0,0,0,0,0.080606,0.0438273,0,0,0,0.0347414,0,0.0262203,0.0716094,0,0,0.0161992,0,0,0.0303055,0.0645733,0.0274835,0.0488066,0.0175473,0.0909683,0.058081,0.0636116,0.0823097,0.0835519,0.0684181,0.0472486,0.0467038,0.0448534,0.0476273,0.0367226,0.022546,0.00913126,0.0200547,0.0448303,0,0.020062,0.0644549,0.0329355,0,0,0.019188,0,0,0.0334949,0.0652636,0.0261426,0.0471612,0.0282507,0.0936208,0.0553421,0.0532534,0.0861339,0.0695553,0.040562,0.0675426,0.0416923,0.0464039,0.0780362,0.0309045,0.0162831,0.00913873,0.0161799,0.0264377,0.0416751,0,0,0,0
604,0,0,0,0,0,0,0.0807779,0.0437127,0,0,0,0.0350609,0,0.0260853,0.0716242,0,0,0.0161422,0,0,0.0303304,0.0647346,0.027388,0.0490432,0.0172363,0.0915331,0.0583134,0.0633968,0.0823098,0.0832932,0.0684082,0.0474655,0.0467341,0.0448823,0.0478907,0.0365283,0.0228575,0.00913247,0.0198712,0.0445614,0,0.0201713,0.0641549,0.0331113,0,0,0.0193333,0,0,0.0334554,0.0655632,0.0267031,0.0469148,0.0284992,0.0938426,0.0554166,0.0531029,0.086061,0.0695573,0.0405462,0.0672113,0.0413956,0.0460916,0.0777367,0.0313229,0.0161634,0.00912412,0.0159399,0.0266606,0.0419426,0,0,0,0
605,0,0,0,0,0,0,0.0809199,0.0436296,0,0,0,0.0353377,0,0.0260189,0.071691,0,0,0.0160333,0,0,0.0303235,0.064924,0.0272871,0.0493218,0.0169758,0.0920961,0.0585073,0.0631793,0.0823033,0.0829741,0.0684104,0.0476349,0.0467959,0.04497,0.0481859,0.036457,0.0231591,0.00907647,0.0196432,0.0442165,0,0.020288,0.0638758,0.0332933,0,0,0.0195075,0,0,0.033315,0.0658942,0.0272143,0.0467252,0.028738,0.0940509,0.0555828,0.0528914,0.0859144,0.0695625,0.0405984,0.06688,0.041108,0.04577,0.0774284,0.0317113,0.0161005,0.00910085,0.0156588,0.0269269,0.0422187,0,0,0,0
606,0,0,0,0,0,0,0.081124,0.0435264,0,0,0,0.0357851,0,0.0258649,0.0716683,0,0,0.0159468,0,0,0.0302895,0.0651684,0.0271289,0.0496052,0.0168136,0.0926275,0.0587201,0.0629777,0.0823872,0.0826259,0.0682942,0.0478064,0.0468556,0.0451337,0.0485109,0.0363491,0.0234601,0.00899199,0.0194268,0.0437857,0,0.0203961,0.0636405,0.0334768,0,0,0.0196736,0,0,0.0332028,0.066224,0.0277818,0.0464385,0.0289513,0.0942015,0.0557088,0.0527053,0.0857992,0.0695939,0.0406159,0.0664982,0.0407819,0.0454084,0.0770167,0.0322417,0.0161358,0.00905637,0.0153793,0.02716,0.0425185,0,0,0,0
607,0,0,0,0,0,0,0.0813598,0.0434385,0,0,0,0.0364119,0,0.0255658,0.0715495,0,0,0.0158887,0,0,0.0302257,0.0654862,0.0268572,0.0498337,0.0166933,0.093155,0.0589604,0.0627217,0.0824716,0.0822515,0.0680421,0.0480345,0.046989,0.0453108,0.0489136,0.0359912,0.0237544,0.0088792,0.0191975,0.0434458,0,0.0205573,0.0634747,0.0336714,0,0,0.0198695,0,0,0.0330932,0.0665052,0.0284331,0.0460697,0.0291368,0.0943646,0.055836,0.0525934,0.0856627,0.0695898,0.0405722,0.0661153,0.0404541,0.0450818,0.0766359,0.0328018,0.0161879,0.00900504,0.0151925,0.0274192,0.0428496,0,0,0,0
608,0,0,0,0,0,0,0.0816961,0.0433691,0,0,0,0.0382249,0,0.0246506,0.0712118,0,0,0.0158931,0,0,0.0302994,0.0660019,0.0258263,0.0497014,0.0164212,0.0935558,0.0591898,0.0622807,0.0829271,0.0817217,0.0673829,0.0482819,0.0470346,0.0455925,0.0496874,0.0346639,0.02399,0.00879043,0.0189972,0.0432431,0,0.0207144,0.0633328,0.0339978,0,0,0.0200478,0,0,0.0330258,0.0666966,0.029047,0.0458499,0.0294098,0.0945944,0.0561211,0.0523598,0.085418,0.0694967,0.0404079,0.0658553,0.0401569,0.0448319,0.0763519,0.0332716,0.0163674,0.00896596,0.0150767,0.0276322,0.0432757,0,0,0,0
609,0,0,0,0,0,0,0.0819996,0.0432873,0,0,0,0.0391629,0,0.0241342,0.0709608,0,0,0.015801,0,0,0.0303585,0.0664563,0.0252861,0.0497915,0.0167518,0.094083,0.0594077,0.0619261,0.0829156,0.081228,0.066872,0.0485469,0.0472678,0.0458477,0.0502384,0.0341762,0.0241989,0.00869643,0.0187494,0.0431979,0,0.020829,0.0630853,0.0342759,0,0,0.0202871,0,0,0.0329437,0.066937,0.0296301,0.0456266,0.0295932,0.0948854,0.0563197,0.0521309,0.0853709,0.0693658,0.0403341,0.0655512,0.0397702,0.0445595,0.0760635,0.0334515,0.0164458,0.0089271,0.0148825,0.0278605,0.0436634,0,0,0,0
610,0,0,0,0,0,0,0.0822962,0.0432671,0,0,0,0.0401064,0,0.023642,0.0706745,0,0,0.015753,0,0,0.0303835,0.0669255,0.0247755,0.0499077,0.0172417,0.0946799,0.059663,0.0616047,0.0827862,0.0807427,0.066302,0.0488006,0.0474845,0.0460761,0.0507334,0.0336714,0.0243988,0.00858826,0.0184535,0.0432281,0,0.0209722,0.0627483,0.0345681,0,0,0.0205061,0,0,0.0327693,0.0671833,0.0301897,0.0454261,0.029747,0.0952568,0.0564587,0.051966,0.0854449,0.0691885,0.0402068,0.0651842,0.0393501,0.0442721,0.0757696,0.0335384,0.0164548,0.00888406,0.0146111,0.0281052,0.0440718,0,0,0,0
611,0,0,0,0,0,0,0.0826725,0.0432566,0,0,0,0.0410832,0,0.0231299,0.070409,0,0,0.0157585,0,0,0.030379,0.0674096,0.0242945,0.049989,0.0178329,0.0953158,0.0599523,0.0612897,0.0825369,0.0802221,0.0656088,0.0490854,0.047635,0.0464164,0.0512256,0.0331802,0.024601,0.00842378,0.0181553,0.0432548,0,0.0211422,0.0624343,0.0348884,0,0,0.0207257,0,0,0.0326277,0.0673808,0.0307811,0.0452631,0.0298648,0.0956755,0.0565849,0.0518077,0.0853334,0.0690259,0.0400292,0.0647145,0.0389224,0.0439472,0.075455,0.0335849,0.0165081,0.00883307,0.0142739,0.0283015,0.0445147,0,0,0,0
612,0,0,0,0,0,0,0.0830908,0.0433101,0,0,0,0.0420477,0,0.022616,0.0701164,0,0,0.0157876,0,0,0.0303612,0.0679017,0.0238695,0.0500866,0.0185844,0.0959753,0.0602496,0.0609045,0.0823822,0.0796618,0.0648748,0.0493473,0.0477413,0.0466868,0.0517112,0.0327411,0.0248371,0.00825827,0.0178174,0.0433234,0,0.0213384,0.0620616,0.0352553,0,0,0.0208456,0,0,0.0325741,0.0675627,0.0313948,0.0451301,0.0300059,0.096158,0.0567803,0.0515123,0.0849415,0.0688534,0.0398048,0.0642203,0.0384807,0.0435988,0.0751077,0.0335164,0.0166254,0.00874998,0.0140913,0.02847,0.044974,0,0,0,0
613,0,0,0,0,0,0,0.0836274,0.0434004,0,0,0,0.0445685,0,0.0213628,0.0694586,0,0,0.015815,0,0,0.0303616,0.0687579,0.0227486,0.0499012,0.0199432,0.0963835,0.0605723,0.0603777,0.0830727,0.0790238,0.0636484,0.0493872,0.0473511,0.0467412,0.0525245,0.0313012,0.0250447,0.00811503,0.0175012,0.0434566,0,0.0214842,0.0618406,0.0358644,0,0,0.020977,0,0,0.0325776,0.0676998,0.0319138,0.045151,0.0303937,0.0966623,0.0572638,0.0508736,0.084491,0.0685115,0.0393628,0.0638661,0.0381266,0.0433088,0.0748079,0.0333608,0.0167913,0.00872396,0.013941,0.0284646,0.0455891,0,0,0,0
614,0,0,0,0,0,0,0.0839732,0.04353,0,0,0,0.0451452,0,0.0210784,0.0690244,0,0,0.0158615,0,0,0.0303706,0.0693046,0.0226832,0.0501379,0.0208256,0.0970189,0.0609162,0.0600076,0.0828747,0.0783851,0.0630369,0.0495444,0.0473782,0.0467885,0.0528009,0.0311398,0.0253205,0.00796907,0.0171292,0.0436055,0,0.0217534,0.061556,0.0362143,0,0,0.0211592,0,0,0.0324868,0.0678836,0.0325726,0.0450155,0.0305699,0.0971662,0.0574828,0.0505156,0.0841854,0.0681876,0.0391628,0.0633422,0.0375702,0.0428471,0.0743331,0.0331033,0.0168199,0.00861158,0.0136931,0.0284797,0.0459919,0,0,0,0
615,0,0,0,0,0,0,0.0843059,0.0436785,0,0,0,0.045752,0,0.0208244,0.0685596,0,0,0.015904,0,0,0.0304039,0.0698644,0.022629,0.0503375,0.0217023,0.0975979,0.0613287,0.0596044,0.0825059,0.0777161,0.0623677,0.0496375,0.0473252,0.04683,0.0530473,0.0309095,0.0255881,0.00783086,0.0168079,0.043779,0,0.0220698,0.0613132,0.0364418,0,0,0.021344,0,0,0.0324317,0.0681087,0.033229,0.0448839,0.0306764,0.0976222,0.0577006,0.0503495,0.0838644,0.0679737,0.039073,0.0627844,0.0369414,0.0423326,0.0737907,0.0327573,0.0168344,0.00845628,0.0134805,0.0284004,0.046318,0,0,0,0
616,0,0,0,0,0,0,0.0846268,0.0438572,0,0,0,0.0464424,0,0.0205988,0.0683925,0,0,0.0159473,0,0,0.0304676,0.0703621,0.0225851,0.0504334,0.0228089,0.0981413,0.0618334,0.0592676,0.0820456,0.0770424,0.0617863,0.0496701,0.0472186,0.0468873,0.0532932,0.0306401,0.0258494,0.0077293,0.0164968,0.0439948,0,0.022422,0.0611003,0.0365628,0,0,0.0215531,0,0,0.0323758,0.0683122,0.0339386,0.0447822,0.0307851,0.0980063,0.0579521,0.0502731,0.0835091,0.0678335,0.0390378,0.062145,0.0362579,0.0417385,0.0731831,0.0323133,0.0168318,0.00861928,0.0130978,0.0282526,0.0465629,0,0,0,0
617,0,0,0,0,0,0,0.0849387,0.0440634,0,0,0,0.0472634,0,0.0203589,0.0683665,0,0,0.015985,0,0,0.0305085,0.0708745,0.0225548,0.0504805,0.0239503,0.0986431,0.0623414,0.0589562,0.0815331,0.0762755,0.0612731,0.0496721,0.047081,0.0469141,0.0535608,0.0303271,0.0261274,0.00763064,0.016178,0.0442455,0,0.0228218,0.0609122,0.0366275,0,0,0.0217855,0,0,0.0323776,0.0684318,0.0347298,0.0447394,0.0308852,0.0983443,0.0582067,0.0502932,0.083072,0.0676435,0.0390303,0.0614738,0.0355462,0.0410947,0.0725263,0.0318094,0.0168315,0.00875784,0.0127477,0.0280598,0.0467919,0,0,0,0
618,0,0,0,0,0,0,0.0852852,0.044288,0,0,0,0.0482219,0,0.0201209,0.0683692,0,0,0.01601,0,0,0.0305204,0.0713948,0.0225198,0.05052,0.0250756,0.0991122,0.0628621,0.0586614,0.0809913,0.0754658,0.060896,0.0496636,0.0468576,0.046895,0.0538656,0.0299937,0.0263995,0.00750219,0.0158763,0.0444667,0,0.0232471,0.0607633,0.0366996,0,0,0.0220116,0,0,0.0323041,0.0685092,0.0355619,0.0447529,0.030936,0.0986489,0.0584616,0.0503243,0.0825617,0.0673694,0.0390172,0.0606608,0.0348229,0.0404093,0.0718283,0.0312836,0.0168506,0.00878356,0.0124319,0.0278585,0.047127,0,0,0,0
619,0,0,0,0,0,0,0.0856561,0.0445822,0,0,0,0.0492178,0,0.0199385,0.0683911,0,0,0.0159822,0,0,0.0305363,0.0718385,0.0224483,0.0506551,0.026195,0.0995821,0.0634211,0.0583507,0.0803789,0.0746163,0.0605288,0.0496598,0.0465971,0.0468674,0.0541134,0.0296142,0.0267212,0.00741569,0.0155275,0.0445905,0,0.0237215,0.0606494,0.0368132,0,0,0.0222763,0,0,0.0322393,0.0686157,0.0363143,0.0448155,0.0309181,0.0989575,0.0587077,0.0502801,0.0820774,0.0670064,0.0390692,0.0598418,0.0341322,0.0397174,0.0711137,0.0307483,0.0168823,0.00883708,0.0121047,0.0276958,0.0475567,0,0,0,0
620,0,0,0,0,0,0,0.0861444,0.0447943,0,0,0,0.0503609,0,0.0197292,0.0683614,0,0,0.016012,0,0,0.0305623,0.0722789,0.0223605,0.0508618,0.0273351,0.100056,0.0639445,0.0580817,0.0797969,0.0737791,0.0602099,0.0494735,0.0462507,0.0468187,0.0543039,0.0293025,0.0270197,0.0073303,0.0151583,0.0446849,0,0.0242052,0.0605005,0.0369922,0,0,0.0225746,0,0,0.032136,0.068764,0.0370718,0.0447724,0.030959,0.0993165,0.0589326,0.0502005,0.0815816,0.0665908,0.0391149,0.0590076,0.0334412,0.0389731,0.0703957,0.030269,0.016964,0.00884698,0.0117637,0.0274991,0.0478865,0,0,0,0
621,0,0,0,0,0,0,0.0865772,0.0449484,0,0,0,0.0514804,0,0.0195751,0.0684045,0,0,0.0161079,0,0,0.0306468,0.0728043,0.0223207,0.0510114,0.0283849,0.100558,0.0644142,0.0577913,0.079171,0.0729854,0.0600263,0.049241,0.045839,0.0467767,0.0544708,0.0290444,0.0273083,0.00725844,0.0147984,0.0448915,0,0.0247487,0.0603849,0.0371781,0,0,0.0228719,0,0,0.0320536,0.0689925,0.0378803,0.0446877,0.0311322,0.0997272,0.0590996,0.0501408,0.0810345,0.0660243,0.0391822,0.0581861,0.0327319,0.0382569,0.0697156,0.0297867,0.0170785,0.00885039,0.0114822,0.0272844,0.0480873,0,0,0,0
622,0,0,0,0,0,0,0.0869736,0.0450268,0,0,0,0.0527084,0,0.0194269,0.0684474,0,0,0.0164301,0,0,0.0307078,0.07331,0.022382,0.0510975,0.0293873,0.10106,0.0649281,0.0574407,0.0786477,0.0722706,0.0599845,0.0489699,0.0453002,0.046642,0.0546742,0.0289497,0.0274274,0.00753367,0.0139811,0.0452198,0,0.0253691,0.0602858,0.0373757,0,0,0.0236386,0,0,0.0318653,0.0692266,0.0387924,0.0445373,0.0314031,0.100146,0.0591958,0.0502053,0.0804999,0.0654114,0.0391451,0.0574132,0.0319342,0.037509,0.0690159,0.0293531,0.0170182,0.00909982,0.0106742,0.0269657,0.0482159,0,0,0,0
623,0,0,0,0,0,0,0.0871997,0.045117,0,0,0,0.0537552,0,0.0195464,0.0686344,0,0,0.0164519,0,0,0.0307975,0.0735025,0.0224359,0.0514483,0.0303607,0.101684,0.0652936,0.0571845,0.0779651,0.0716069,0.0600347,0.0485797,0.0447887,0.0465072,0.054806,0.0287942,0.0276817,0.00733838,0.0138441,0.0454321,0,0.0259873,0.0603796,0.0374356,0,0,0.0238012,0,0,0.0318173,0.0694995,0.039712,0.0444869,0.0317951,0.100599,0.0594206,0.050221,0.079818,0.0646926,0.0391576,0.0566381,0.0311389,0.0368121,0.0683294,0.0287581,0.0171791,0.00904701,0.0106123,0.0267013,0.0481757,0,0,0,0
624,0,0,0,0,0,0,0.0874611,0.0451132,0,0,0,0.0549482,0,0.0195993,0.0687567,0,0,0.0164833,0,0,0.0308558,0.0735306,0.0224997,0.0517473,0.0314111,0.102384,0.0655966,0.0569885,0.077281,0.070961,0.0600164,0.0480421,0.0441829,0.0462348,0.0547041,0.0287044,0.0278388,0.00716683,0.0136581,0.0457509,0,0.02662,0.0604373,0.0374828,0,0,0.0239659,0,0,0.0317144,0.0696949,0.0406968,0.0445688,0.0322084,0.101131,0.0597213,0.0501574,0.0790571,0.0638992,0.0391943,0.0557778,0.0302882,0.0361243,0.0675749,0.0281424,0.0172792,0.00895817,0.0104553,0.0264191,0.048111,0,0,0,0
625,0,0,0,0,0,0,0.0877571,0.0450589,0,0,0,0.0561492,0,0.0195984,0.0688572,0,0,0.0164912,0,0,0.0308962,0.0734865,0.0225494,0.0519376,0.0324838,0.103153,0.0658782,0.0568333,0.0765337,0.0700847,0.0597499,0.0476471,0.0434875,0.0458983,0.0545356,0.0287321,0.0280315,0.00703563,0.0134769,0.0460835,0,0.0273175,0.0604956,0.037502,0,0,0.0241782,0,0,0.0316491,0.0697616,0.0416939,0.0447272,0.0323959,0.101738,0.0599894,0.0500128,0.0783398,0.0630589,0.0393159,0.0548047,0.0293915,0.0354063,0.0667458,0.0275026,0.0173152,0.0089123,0.0102275,0.0262156,0.0480866,0,0,0,0
626,0,0,0,0,0,0,0.0880584,0.0449581,0,0,0,0.0572524,0,0.0195533,0.0689239,0,0,0.0165302,0,0,0.0309328,0.0734981,0.0226689,0.052139,0.033512,0.103989,0.0663668,0.0567021,0.0757541,0.0691506,0.0594425,0.0471964,0.0427246,0.0455254,0.0543891,0.0289179,0.0282599,0.00693809,0.0132837,0.0464552,0,0.0281445,0.0605449,0.0375157,0,0,0.0244655,0,0,0.0316059,0.0696853,0.0426628,0.0449705,0.0326817,0.102495,0.0601218,0.0499195,0.0777064,0.0622338,0.0395124,0.0537298,0.0284711,0.0345223,0.0658081,0.026849,0.0172739,0.00890395,0.00996868,0.0261514,0.0481365,0,0,0,0
627,0,0,0,0,0,0,0.0883421,0.0448181,0,0,0,0.058295,0,0.0195009,0.0689587,0,0,0.0166693,0,0,0.0309861,0.0736204,0.0229694,0.0523853,0.034504,0.104825,0.0669557,0.0566124,0.0750367,0.0682801,0.0592859,0.0466603,0.0419799,0.0451982,0.0543312,0.0292489,0.0285287,0.00691605,0.0130169,0.0467258,0,0.0289818,0.0605883,0.0375487,0,0,0.0248381,0,0,0.0316032,0.0694761,0.0436218,0.0453479,0.0330327,0.103432,0.0602587,0.05002,0.0770233,0.0613782,0.0397709,0.0526165,0.0275719,0.0335288,0.064798,0.0261844,0.0171328,0.00893574,0.00967734,0.0262196,0.0482723,0,0,0,0
628,0,0,0,0,0,0,0.0886205,0.0446113,0,0,0,0.0593673,0,0.0196469,0.0689589,0,0,0.0168548,0,0,0.0310533,0.0738891,0.0233851,0.0525559,0.035394,0.10562,0.0676077,0.0565222,0.0744184,0.0675028,0.059256,0.0461218,0.0412468,0.0449335,0.0542313,0.0295466,0.0288297,0.00693664,0.0127116,0.046892,0,0.0297221,0.0606865,0.0376296,0,0,0.0251961,0,0,0.0315505,0.0691758,0.0445545,0.0457951,0.0332711,0.104468,0.0604201,0.0503231,0.0762573,0.0604915,0.0401109,0.0515215,0.0267008,0.0325285,0.0637672,0.0255161,0.0169791,0.00894437,0.00936532,0.0262563,0.0484218,0,0,0,0
629,0,0,0,0,0,0,0.0889072,0.0444014,0,0,0,0.0603921,0,0.0200221,0.0689428,0,0,0.0170154,0,0,0.0310974,0.0742471,0.023909,0.0526886,0.0361616,0.106428,0.0683101,0.0564663,0.0738803,0.0667836,0.0593656,0.0456193,0.0405507,0.0446865,0.0542245,0.0299517,0.0291218,0.0070043,0.0123895,0.0470175,0,0.0304917,0.0608096,0.0376911,0,0,0.0255519,0,0,0.0315718,0.0688602,0.0454145,0.0462392,0.0335243,0.105526,0.060619,0.0505257,0.0754422,0.0595687,0.0404226,0.0504562,0.0258185,0.0316062,0.0628121,0.0248794,0.0168308,0.00896035,0.00908405,0.0260751,0.0484925,0,0,0,0
630,0,0,0,0,0,0,0.0891349,0.0441606,0,0,0,0.0614183,0,0.0205831,0.0689185,0,0,0.0172116,0,0,0.0311488,0.0745826,0.0245031,0.0529558,0.0367927,0.10727,0.0690097,0.0565141,0.0729947,0.0660799,0.0596624,0.0450792,0.039812,0.0443496,0.0542331,0.0305991,0.0293573,0.00708516,0.0120515,0.0472757,0,0.031308,0.060937,0.0377499,0,0,0.0258886,0,0,0.031635,0.0685837,0.0462119,0.0466773,0.0337936,0.106554,0.0608098,0.0507491,0.0746361,0.0586814,0.0406309,0.0493668,0.0249101,0.0307449,0.0618792,0.0242055,0.0167086,0.00899876,0.00881151,0.0257649,0.048456,0,0,0,0
