Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73
187,0,0,0,0,0,0,0.0770109,0.0486615,0,0,0,0.0360338,0,0.0290018,0.0716235,0,0,0.0218085,0,0,0.0340491,0.0778076,0.0273546,0.0388328,0.0211185,0.0743004,0.060669,0.0679242,0.0842067,0.0926161,0.0749224,0.047147,0.0487549,0.0452226,0.0462671,0.0317328,0.0316884,0.0184218,0.0318655,0.0456666,0,0.019375,0.0653211,0.0294779,0,0,0.0170155,0,0,0.0345946,0.06761,0.0259608,0.0405661,0.0116213,0.0821407,0.0556068,0.0658044,0.0978491,0.0848988,0.0445804,0.0505456,0.0229849,0.0362113,0.0664931,0.0276209,0.0159911,0.00953823,0.0207731,0.0216638,0.0433644,0,0,0,0
188,0,0,0,0,0,0,0.0770043,0.0487545,0,0,0,0.0363943,0,0.028925,0.0716088,0,0,0.0206637,0,0,0.0337327,0.07791,0.0273059,0.0390717,0.0213193,0.0748244,0.0618414,0.0677676,0.0839987,0.0925279,0.0748637,0.0472568,0.0488749,0.0452965,0.0463506,0.0312639,0.0311755,0.017447,0.0307311,0.0460161,0,0.0193018,0.0652039,0.0295948,0,0,0.0171067,0,0,0.034556,0.067611,0.02606,0.0405143,0.0118843,0.0825071,0.055496,0.0657475,0.0978302,0.0845006,0.0445286,0.0507089,0.0231845,0.0363017,0.0665491,0.0273867,0.0160445,0.00966479,0.0205094,0.0217291,0.0434299,0,0,0,0
189,0,0,0,0,0,0,0.0770231,0.0487408,0,0,0,0.0367845,0,0.0288418,0.0715892,0,0,0.0202116,0,0,0.0335808,0.0780297,0.0272509,0.039318,0.0215284,0.0753679,0.0619192,0.0676365,0.0838496,0.0924537,0.074846,0.0473485,0.0490182,0.0454264,0.0463969,0.0307766,0.0310666,0.0169146,0.030341,0.0463076,0,0.0191747,0.0650438,0.0297028,0,0,0.017151,0,0,0.0345012,0.0676774,0.0261398,0.0405081,0.0121622,0.0829221,0.0553166,0.0656903,0.0978162,0.0841307,0.0445136,0.0509093,0.0234364,0.0364602,0.0666754,0.0272083,0.0160869,0.00971566,0.0203327,0.0217543,0.0434447,0,0,0,0
190,0,0,0,0,0,0,0.0770165,0.048702,0,0,0,0.0370909,0,0.0287471,0.0715557,0,0,0.0197197,0,0,0.0334516,0.0780872,0.0272291,0.0395359,0.0216892,0.0758852,0.0619511,0.0675233,0.0836927,0.0923801,0.0748066,0.0474225,0.0491523,0.0455041,0.0464539,0.0303157,0.030913,0.0163688,0.0299076,0.046539,0,0.019011,0.064879,0.0297862,0,0,0.017187,0,0,0.0343928,0.0678811,0.0260952,0.0404611,0.0124225,0.0833421,0.0550559,0.0655827,0.0978038,0.0837439,0.0444851,0.0511448,0.0236908,0.0366259,0.0668617,0.0271019,0.0161295,0.00970177,0.0201484,0.0217792,0.0434586,0,0,0,0
191,0,0,0,0,0,0,0.0769832,0.048676,0,0,0,0.0373656,0,0.0286708,0.0716437,0,0,0.0192145,0,0,0.0333267,0.0781147,0.027308,0.0397131,0.0218167,0.0763787,0.0619686,0.0675711,0.0835467,0.0923172,0.0747667,0.0474725,0.0492483,0.0456331,0.0465038,0.0298252,0.0307078,0.0158168,0.0294371,0.0467487,0,0.0188692,0.0646986,0.029862,0,0,0.0172546,0,0,0.0343012,0.067996,0.0259061,0.0403976,0.0127106,0.0837178,0.0548482,0.0654893,0.0977995,0.083369,0.0444217,0.0514409,0.0239792,0.0368313,0.0670988,0.0271428,0.0161648,0.00968811,0.0199322,0.0217947,0.0434486,0,0,0,0
192,0,0,0,0,0,0,0.0768988,0.0486636,0,0,0,0.0377249,0,0.028573,0.0717518,0,0,0.0187387,0,0,0.0332525,0.0780675,0.0273185,0.0399255,0.0218786,0.0769395,0.0619191,0.0675658,0.0833127,0.0922437,0.0747036,0.0475116,0.0493184,0.0457638,0.0465655,0.0293661,0.0305011,0.0152766,0.0289416,0.0470086,0,0.018682,0.0644488,0.0299537,0,0,0.0173315,0,0,0.0342124,0.0680192,0.025509,0.0403526,0.0130408,0.0840896,0.0546467,0.0654009,0.0978329,0.0830282,0.0443208,0.0518388,0.0243469,0.0371445,0.0674185,0.0272749,0.0161756,0.00963713,0.0197283,0.0218379,0.0434134,0,0,0,0
193,0,0,0,0,0,0,0.0767923,0.0486395,0,0,0,0.0380687,0,0.0284857,0.0718131,0,0,0.0182644,0,0,0.0331827,0.0779729,0.0273056,0.040148,0.0219912,0.0775264,0.0618529,0.0674088,0.0831572,0.0921609,0.0746507,0.0475781,0.0493936,0.04583,0.0466283,0.0290063,0.0302939,0.0147212,0.0283931,0.0471243,0,0.018441,0.0641517,0.0300316,0,0,0.0174223,0,0,0.0340949,0.0680807,0.0251514,0.0403185,0.0133778,0.0844675,0.0544313,0.0653436,0.0979285,0.0827273,0.0442074,0.0523742,0.0248238,0.0375743,0.067893,0.0274324,0.0161707,0.00958862,0.0194785,0.021879,0.043366,0,0,0,0
194,0,0,0,0,0,0,0.076675,0.0486016,0,0,0,0.0384439,0,0.0283997,0.071796,0,0,0.0177959,0,0,0.0331077,0.0780144,0.0272897,0.0403149,0.0221543,0.078046,0.0617514,0.0672816,0.0831915,0.0920799,0.074619,0.0476851,0.0495089,0.0458884,0.0466937,0.0286855,0.0301122,0.0141561,0.0278111,0.0471404,0,0.0181916,0.0638383,0.0301134,0,0,0.0175366,0,0,0.0339682,0.0683301,0.0249286,0.0402812,0.0136964,0.0848917,0.0541782,0.0652936,0.0980662,0.0824595,0.0442173,0.0530893,0.0254137,0.0381032,0.0684824,0.0275203,0.0161381,0.00950966,0.0192452,0.0219301,0.0433013,0,0,0,0
195,0,0,0,0,0,0,0.0765598,0.0484974,0,0,0,0.0389853,0,0.0282689,0.0717692,0,0,0.017428,0,0,0.0331592,0.0782207,0.0271777,0.0404538,0.0222504,0.0786469,0.0613111,0.0671462,0.0832197,0.0920106,0.0745788,0.0477704,0.0496181,0.0459737,0.0467649,0.0282675,0.0301382,0.0136172,0.0276844,0.0471076,0,0.0181353,0.0634837,0.0301831,0,0,0.0176228,0,0,0.0338465,0.0686617,0.0247703,0.0403337,0.0139436,0.0853881,0.0539258,0.0653246,0.0982725,0.0822129,0.0443162,0.0538944,0.0260234,0.0387267,0.0691253,0.027624,0.0161155,0.00942545,0.0190145,0.0219734,0.0432022,0,0,0,0
196,0,0,0,0,0,0,0.0764348,0.0484078,0,0,0,0.0395896,0,0.0281101,0.0717416,0,0,0.016896,0,0,0.0330627,0.0783381,0.0270655,0.0407024,0.0222985,0.0792957,0.0613008,0.0670608,0.0830442,0.091913,0.0745333,0.0478756,0.0497501,0.0461587,0.0468744,0.0277488,0.0299227,0.0130956,0.027042,0.0469059,0,0.0179774,0.0631719,0.0302538,0,0,0.0177674,0,0,0.033711,0.0688836,0.0246636,0.0405914,0.0141466,0.0858252,0.0536786,0.0653422,0.0985344,0.0819537,0.044475,0.0547291,0.0266269,0.0393664,0.0697936,0.0277808,0.0160926,0.00939836,0.0186809,0.0220457,0.0431208,0,0,0,0
197,0,0,0,0,0,0,0.0763243,0.0483277,0,0,0,0.0402138,0,0.0279358,0.0716478,0,0,0.0164088,0,0,0.0329509,0.0783457,0.0269908,0.0411136,0.0223031,0.079936,0.061285,0.0669901,0.0828987,0.091813,0.0744695,0.048041,0.0499354,0.0464272,0.047048,0.0271793,0.0297712,0.0126172,0.0264223,0.046574,0,0.0177499,0.0629447,0.0303067,0,0,0.0179379,0,0,0.0335884,0.0690159,0.024437,0.0411973,0.0142913,0.0862192,0.0534355,0.0654142,0.0988302,0.0817265,0.0445218,0.055329,0.0272022,0.0398714,0.070394,0.0279921,0.0160649,0.00936268,0.0183377,0.0221151,0.0430288,0,0,0,0
198,0,0,0,0,0,0,0.076288,0.0482208,0,0,0,0.0409895,0,0.0277045,0.0716609,0,0,0.0159612,0,0,0.0328389,0.0783357,0.026808,0.0414416,0.0221831,0.080619,0.0611761,0.0668163,0.0827406,0.09169,0.0743451,0.048281,0.0501607,0.0465264,0.0473003,0.0266039,0.02962,0.0121694,0.0257774,0.046439,0,0.0176869,0.0626734,0.0303237,0,0,0.0181426,0,0,0.0334627,0.0692172,0.0238887,0.041505,0.0144389,0.0866685,0.0531494,0.065519,0.0991292,0.0815257,0.0442531,0.0558345,0.0277359,0.0401839,0.0709273,0.0282336,0.0160362,0.00928982,0.0180719,0.0222151,0.0429035,0,0,0,0
199,0,0,0,0,0,0,0.0762936,0.0481431,0,0,0,0.0419131,0,0.027436,0.0717345,0,0,0.0155446,0,0,0.0327391,0.0783712,0.0265038,0.0417221,0.0220223,0.0813441,0.06105,0.0666761,0.0826146,0.091554,0.0742032,0.048561,0.0504429,0.0466368,0.0475765,0.0261809,0.0295651,0.0117562,0.0251695,0.0463964,0,0.0177807,0.0623859,0.0302721,0,0,0.0183823,0,0,0.0333064,0.0694802,0.0233155,0.0416626,0.0146041,0.0871531,0.0528266,0.0656346,0.0994177,0.0812788,0.0440522,0.0563834,0.0282715,0.0404715,0.0713809,0.028421,0.0160217,0.00925341,0.017736,0.0223716,0.0427187,0,0,0,0
200,0,0,0,0,0,0,0.0761893,0.048078,0,0,0,0.042977,0,0.0271681,0.0718376,0,0,0.0151441,0,0,0.0326311,0.0784079,0.02624,0.0420021,0.0218984,0.082045,0.0610735,0.0665852,0.0825095,0.0913993,0.0740518,0.0488707,0.0508061,0.0468996,0.047884,0.0257322,0.029539,0.0113712,0.0245587,0.0464171,0,0.0179324,0.0621555,0.0301612,0,0,0.0186717,0,0,0.033142,0.0697479,0.0229136,0.0418799,0.014765,0.0876082,0.0524844,0.0657938,0.0996832,0.0809934,0.0439699,0.0570344,0.0288282,0.0408123,0.0718913,0.0285219,0.0160635,0.00918861,0.0173149,0.0225268,0.0424618,0,0,0,0
201,0,0,0,0,0,0,0.0760187,0.047986,0,0,0,0.0441318,0,0.0269347,0.0719749,0,0,0.0147866,0,0,0.032493,0.0783999,0.0260824,0.0423042,0.021908,0.0827361,0.0610379,0.0665683,0.0823634,0.0912459,0.0738933,0.0492129,0.051233,0.0472704,0.0482507,0.0252431,0.0295274,0.0110375,0.023979,0.0463426,0,0.0179496,0.0619622,0.03002,0,0,0.018961,0,0,0.0329924,0.0700612,0.0226872,0.0421537,0.0149096,0.0880336,0.0521582,0.0659378,0.099945,0.0806779,0.0439642,0.0577761,0.0294354,0.0412488,0.072446,0.0285214,0.0160979,0.00901449,0.0169832,0.0226566,0.042162,0,0,0,0
202,0,0,0,0,0,0,0.0757437,0.0479506,0,0,0,0.0455257,0,0.0267174,0.0721076,0,0,0.0143958,0,0,0.0323335,0.0784168,0.0259769,0.0426619,0.0220651,0.0834849,0.0608859,0.0664214,0.0821654,0.0910323,0.0737066,0.0496425,0.0517036,0.0477132,0.0486715,0.0247064,0.0295819,0.0107191,0.0234012,0.0463508,0,0.0178653,0.0617217,0.029882,0,0,0.0192677,0,0,0.032813,0.0705118,0.0225514,0.0424513,0.0150862,0.088502,0.0517703,0.0659939,0.100122,0.0803495,0.0440431,0.0584579,0.0300624,0.0417808,0.0730599,0.0284695,0.016069,0.00884621,0.0166615,0.0229031,0.0418624,0,0,0,0
203,0,0,0,0,0,0,0.0755253,0.0478085,0,0,0,0.0473901,0,0.0263278,0.072273,0,0,0.0140383,0,0,0.0321624,0.078386,0.0257886,0.0429072,0.0221708,0.0842042,0.0608099,0.0663068,0.0819638,0.0907985,0.0735102,0.0501075,0.0522142,0.0481802,0.0491152,0.0242931,0.0296739,0.0103732,0.0228544,0.0464657,0,0.0179054,0.0614632,0.0297157,0,0,0.0195863,0,0,0.0326118,0.0709701,0.0225111,0.0427857,0.015267,0.0889653,0.0513757,0.06615,0.100263,0.0800235,0.0443013,0.0591666,0.0306152,0.0423199,0.0736677,0.0285184,0.0160264,0.00874042,0.0162253,0.0231239,0.0415443,0,0,0,0
204,0,0,0,0,0,0,0.0752942,0.0476616,0,0,0,0.0494744,0,0.0259134,0.072421,0,0,0.0137241,0,0,0.0319391,0.0783634,0.0255877,0.0431248,0.0223466,0.0849618,0.0608034,0.0661823,0.0818209,0.0905326,0.0732957,0.050597,0.052771,0.0486599,0.0496121,0.0240927,0.0298986,0.0100314,0.022328,0.0466798,0,0.0179892,0.0611741,0.0295896,0,0,0.0199442,0,0,0.0323729,0.0714969,0.0224642,0.0431069,0.0154787,0.0894833,0.0509491,0.0663193,0.100348,0.0796784,0.0446895,0.0598064,0.0310603,0.0427997,0.0741684,0.0285101,0.0159363,0.00863001,0.0157705,0.0233776,0.0412329,0,0,0,0
205,0,0,0,0,0,0,0.0751117,0.047469,0,0,0,0.0519515,0,0.0253682,0.0725601,0,0,0.0134588,0,0,0.0316548,0.0782955,0.0253135,0.0432688,0.0225212,0.0857862,0.0608823,0.0661006,0.0817097,0.0902523,0.0730366,0.0511235,0.0533116,0.0491456,0.0501907,0.0241063,0.0301713,0.00970507,0.0218103,0.0469023,0,0.017988,0.060817,0.0294594,0,0,0.0203704,0,0,0.0321144,0.0720432,0.0220949,0.0434272,0.0156616,0.0900473,0.0505486,0.06648,0.100399,0.0793577,0.0451487,0.0601865,0.0313752,0.0431162,0.0745081,0.0286211,0.0158683,0.00850542,0.0153235,0.0235916,0.0409428,0,0,0,0
206,0,0,0,0,0,0,0.0749599,0.0472894,0,0,0,0.0548396,0,0.0246997,0.0727373,0,0,0.0132307,0,0,0.0314533,0.0782247,0.0250365,0.0433853,0.0226788,0.0867315,0.06106,0.0660015,0.0816739,0.0899599,0.0728332,0.0517421,0.0539265,0.0497275,0.0508698,0.024591,0.0304161,0.00940512,0.0213317,0.0472911,0,0.0179468,0.0603964,0.0292969,0,0,0.0208142,0,0,0.0319449,0.0725672,0.0216743,0.0437673,0.0158163,0.0906773,0.0502069,0.0666395,0.100385,0.0790469,0.0456456,0.0605244,0.0315998,0.0433568,0.0746764,0.0285361,0.0158365,0.00839199,0.014905,0.0238032,0.0406726,0,0,0,0
207,0,0,0,0,0,0,0.0748643,0.0470939,0,0,0,0.0579042,0,0.0238889,0.0728966,0,0,0.0130254,0,0,0.031257,0.0781882,0.0246966,0.0434769,0.0228833,0.087821,0.0613102,0.0658711,0.0818143,0.0896616,0.0726977,0.0524366,0.0546347,0.0503775,0.0516132,0.025931,0.0306395,0.00915079,0.0208483,0.0479251,0,0.0177691,0.0599585,0.0291318,0,0,0.0212224,0,0,0.0317923,0.0730085,0.0215788,0.0441339,0.0159187,0.0913934,0.0499408,0.0668082,0.100379,0.0787423,0.0461069,0.0609285,0.0317903,0.0436403,0.0749171,0.0277994,0.0157559,0.00828157,0.0145182,0.0240072,0.0404564,0,0,0,0
208,0,0,0,0,0,0,0.0749072,0.0468811,0,0,0,0.0614521,0,0.0228324,0.0728402,0,0,0.0128607,0,0,0.0310475,0.0781829,0.0240051,0.0436054,0.0231931,0.0890138,0.0615832,0.0657648,0.0819301,0.0893358,0.0725387,0.0531141,0.0552706,0.0509432,0.0523692,0.028015,0.0308611,0.0089265,0.0203081,0.048964,0,0.0173889,0.0594699,0.0290507,0,0,0.0215813,0,0,0.0316367,0.0732966,0.0207608,0.0444755,0.0159696,0.0922252,0.0498044,0.0669519,0.100244,0.0785433,0.0464198,0.0613376,0.0319321,0.0438589,0.0751364,0.0268955,0.0157061,0.00820357,0.0141258,0.024237,0.0403653,0,0,0,0
209,0,0,0,0,0,0,0.0751746,0.0467133,0,0,0,0.065638,0,0.0213802,0.0726395,0,0,0.0127597,0,0,0.0308482,0.0781968,0.0228249,0.043755,0.0236772,0.0901869,0.0618364,0.0655728,0.0820091,0.0889365,0.0722205,0.0536829,0.0557179,0.0513831,0.0531349,0.0308765,0.0310129,0.00866152,0.0197421,0.0500295,0,0.017296,0.0589174,0.0291462,0,0,0.021895,0,0,0.031421,0.0734495,0.0193026,0.0447985,0.0161226,0.093167,0.0498121,0.0671004,0.0999968,0.0784604,0.0464855,0.0616382,0.0320912,0.0440371,0.0752442,0.0267001,0.0156341,0.00814162,0.013716,0.0244901,0.0404875,0,0,0,0
210,0,0,0,0,0,0,0.0757519,0.0466665,0,0,0,0.0717912,0,0.0187001,0.0722027,0,0,0.0127603,0,0,0.030702,0.0784647,0.0203415,0.0435826,0.0245101,0.0910677,0.061991,0.0650335,0.082591,0.0881866,0.0713813,0.0540808,0.055737,0.0516451,0.0541706,0.0357297,0.0309955,0.0083714,0.0191329,0.0503664,0,0.0175479,0.058433,0.0296113,0,0,0.0221299,0,0,0.0311535,0.0735114,0.0178558,0.0452874,0.0167387,0.0941733,0.0501071,0.0669964,0.0998517,0.0784802,0.0460508,0.0619172,0.0323716,0.0442355,0.0753519,0.0272113,0.0156577,0.00804677,0.0134131,0.0246904,0.040977,0,0,0,0
211,0,0,0,0,0,0,0.0764982,0.0466649,0,0,0,0.0771743,0,0.0161987,0.0718479,0,0,0.0128366,0,0,0.0306431,0.0788571,0.0185404,0.0436514,0.0260159,0.0918653,0.0620187,0.0643908,0.0828962,0.0874116,0.0706241,0.0543482,0.0557356,0.0517588,0.0549804,0.0404643,0.0308218,0.00810271,0.01842,0.0500921,0,0.0178497,0.0579853,0.0302836,0,0,0.0224539,0,0,0.0309274,0.0737609,0.017429,0.0456488,0.0179271,0.0951663,0.0504793,0.0668127,0.0999259,0.0787069,0.0453934,0.0622248,0.0327354,0.0445557,0.0755612,0.0274238,0.0157547,0.00806074,0.013026,0.0248812,0.0416099,0,0,0,0
212,0,0,0,0,0,0,0.0776154,0.0470309,0,0,0,0.0741536,0,0.0115824,0.0717063,0,0,0.0130319,0,0,0.0304809,0.0801561,0.0165284,0.0437792,0.0320196,0.0919296,0.0619425,0.0620485,0.0800968,0.085185,0.0696056,0.0583269,0.0605162,0.054337,0.0574584,0.0367651,0.0299994,0.00789012,0.0179102,0.0496457,0,0.0171444,0.056955,0.0318354,0,0,0.0216797,0,0,0.0316479,0.0751037,0.0172967,0.0453752,0.0193413,0.095995,0.052004,0.066977,0.0998149,0.0784312,0.0448826,0.0630829,0.0334024,0.0455786,0.0765229,0.0285957,0.016747,0.00749754,0.0121577,0.0250367,0.0420729,0,0,0,0
213,0,0,0,0,0,0,0.0785612,0.0471456,0,0,0,0.0783452,0,0.00859127,0.071382,0,0,0.0131066,0,0,0.0304998,0.080377,0.0165268,0.0441106,0.0341165,0.0926367,0.0617157,0.0610955,0.0801599,0.0842991,0.0687395,0.0588217,0.0604064,0.0546791,0.0585051,0.0403969,0.0292465,0.00770338,0.0171781,0.0498826,0,0.0166165,0.0563517,0.0327342,0,0,0.02197,0,0,0.0316057,0.0761531,0.0184533,0.0451509,0.0210693,0.0969029,0.0529428,0.0665856,0.0995772,0.077902,0.0437241,0.0639826,0.0344228,0.0464896,0.0773667,0.0295112,0.0171517,0.00748005,0.0117495,0.0251866,0.0428214,0,0,0,0
214,0,0,0,0,0,0,0.0793428,0.047301,0,0,0,0.0810706,0,0.00690217,0.0711804,0,0,0.0131752,0,0,0.0306226,0.0804181,0.0172336,0.0446386,0.0356694,0.0935341,0.0614928,0.0606528,0.0795767,0.0837127,0.0683204,0.0592659,0.0606216,0.0548745,0.0588772,0.0428023,0.0284293,0.00754016,0.0164862,0.0497738,0,0.0161596,0.0556584,0.0333119,0,0,0.0224701,0,0,0.0315714,0.0773606,0.0198808,0.0447454,0.022301,0.0977354,0.0537735,0.0661735,0.0991104,0.0767395,0.0425275,0.0642423,0.0349099,0.0463672,0.0772409,0.0305586,0.0174423,0.00741875,0.0112551,0.0254469,0.0434515,0,0,0,0
215,0,0,0,0,0,0,0.0800862,0.0475139,0,0,0,0.0835667,0,0.00544182,0.0709683,0,0,0.0133004,0,0,0.0307698,0.0804504,0.0181026,0.0450765,0.0372067,0.0943196,0.0614043,0.0603396,0.0787724,0.0830684,0.0679443,0.0595986,0.0608259,0.0551635,0.0592984,0.0452835,0.0276185,0.00735567,0.0159742,0.0492973,0,0.0159998,0.0549443,0.0337349,0,0,0.0230025,0,0,0.0314823,0.0786644,0.0212655,0.0444095,0.0234307,0.0984823,0.0546209,0.0655773,0.09818,0.0750534,0.041494,0.0636541,0.0346728,0.0450642,0.0760104,0.0312811,0.0177158,0.00730136,0.0106975,0.0257908,0.0439529,0,0,0,0
216,0,0,0,0,0,0,0.0808247,0.0477545,0,0,0,0.0859645,0,0.00411433,0.0707393,0,0,0.0134618,0,0,0.0308793,0.0806705,0.0191748,0.0453308,0.0388622,0.0949634,0.0615274,0.0599526,0.0780188,0.0822493,0.0677459,0.0599132,0.0609767,0.0551186,0.0598798,0.0479381,0.026958,0.00714723,0.0155682,0.0489077,0,0.0161606,0.0542528,0.0340125,0,0,0.0235585,0,0,0.0313567,0.0797901,0.0225467,0.044219,0.0245399,0.0991863,0.0554551,0.0649225,0.096886,0.0733505,0.0409712,0.0624771,0.0339289,0.0433088,0.0743692,0.0316154,0.0179581,0.00718848,0.0100516,0.0261782,0.0443643,0,0,0,0
217,0,0,0,0,0,0,0.081447,0.0479868,0,0,0,0.0884326,0,0.00297082,0.0706126,0,0,0.0135477,0,0,0.030928,0.0810737,0.0203696,0.0454073,0.0405954,0.0954597,0.061812,0.0594709,0.0770925,0.0813409,0.067618,0.0601123,0.0610527,0.0550222,0.0604126,0.0505525,0.026493,0.00694732,0.0151712,0.048983,0,0.0163119,0.0534931,0.0340921,0,0,0.024134,0,0,0.0313011,0.0805428,0.0236774,0.0441046,0.0254682,0.0998648,0.0562792,0.0643878,0.0954584,0.0718992,0.0408302,0.0613514,0.033111,0.0420643,0.0730174,0.0315571,0.0181462,0.0071336,0.00935665,0.0266075,0.0447322,0,0,0,0
218,0,0,0,0,0,0,0.081946,0.0482066,0,0,0,0.0907227,0,0.00223167,0.0706144,0,0,0.0135577,0,0,0.0309603,0.0815014,0.021505,0.0455051,0.0423396,0.0958659,0.0622075,0.0589555,0.0764833,0.0804256,0.0675474,0.0603511,0.0611671,0.0550652,0.0605912,0.0529361,0.0262109,0.00675641,0.0148506,0.0495762,0,0.0160378,0.0526883,0.0340517,0,0,0.0247178,0,0,0.0313763,0.0810566,0.02456,0.0442199,0.0260222,0.100594,0.0570624,0.0641802,0.0942036,0.0708929,0.0407338,0.0606868,0.0325104,0.0416656,0.0724928,0.0311904,0.0182742,0.00714404,0.00872426,0.0271108,0.0449952,0,0,0,0
219,0,0,0,0,0,0,0.0822721,0.0484469,0,0,0,0.0927213,0,0.00204137,0.0708211,0,0,0.0137037,0,0,0.0310053,0.0817316,0.0225353,0.0458727,0.0438554,0.0962959,0.062676,0.0584864,0.0760926,0.0794333,0.0674442,0.0606352,0.0612736,0.0551251,0.0607812,0.0549636,0.026093,0.00662689,0.0145224,0.0505761,0,0.0155262,0.0519195,0.0340053,0,0,0.0252597,0,0,0.0314539,0.0815202,0.025095,0.0445304,0.0263946,0.101429,0.0578268,0.0643783,0.0932098,0.0705134,0.0403712,0.0604819,0.0321162,0.0417748,0.0724921,0.0306787,0.0184103,0.00721531,0.00809664,0.02773,0.0454253,0,0,0,0
220,0,0,0,0,0,0,0.082424,0.0486337,0,0,0,0.0944665,0,0.00239293,0.0710747,0,0,0.0139451,0,0,0.0309458,0.0817717,0.0234863,0.0462588,0.0452568,0.096864,0.0631919,0.0581479,0.0757072,0.0783458,0.0674144,0.0608128,0.0612821,0.0551078,0.0610408,0.0566741,0.0260708,0.00645289,0.0141796,0.0516924,0,0.0150124,0.0513096,0.0339961,0,0,0.0257186,0,0,0.0315044,0.0819744,0.0253348,0.0448677,0.0268729,0.102401,0.0585813,0.0648019,0.0927226,0.0704614,0.0398894,0.0604718,0.0318136,0.0419879,0.0725621,0.0301985,0.0185547,0.00735491,0.00745867,0.0283934,0.0457888,0,0,0,0
221,0,0,0,0,0,0,0.0826289,0.0487886,0,0,0,0.0959415,0,0.0030147,0.0713313,0,0,0.014271,0,0,0.0308127,0.0817003,0.0243439,0.0466853,0.0465686,0.0976383,0.0637164,0.0578527,0.0753455,0.0773413,0.0674861,0.060945,0.0611486,0.055064,0.0613745,0.0583055,0.0260921,0.00623839,0.0138222,0.0525395,0,0.0146699,0.0508665,0.0340473,0,0,0.0260049,0,0,0.0314817,0.082429,0.0255513,0.0451591,0.0273452,0.103494,0.0592906,0.0652515,0.0927331,0.0703749,0.0394543,0.0604619,0.031516,0.0420816,0.0723673,0.0298206,0.0187016,0.00743716,0.00691914,0.0290755,0.0459285,0,0,0,0
222,0,0,0,0,0,0,0.0828225,0.0488653,0,0,0,0.0968929,0,0.00362252,0.0715788,0,0,0.0146018,0,0,0.0307635,0.0816044,0.0251054,0.0471214,0.0477489,0.0985797,0.0642063,0.0574911,0.0749928,0.0764795,0.0676893,0.0610372,0.0610256,0.0551631,0.0618224,0.0602292,0.0261309,0.00597193,0.0136788,0.0530595,0,0.014626,0.0503816,0.0341492,0,0,0.0262023,0,0,0.0314608,0.0827579,0.0261642,0.0455254,0.0277195,0.104668,0.0599258,0.0655292,0.0925984,0.0701001,0.0391558,0.060264,0.0312379,0.041942,0.0719863,0.0294697,0.0188541,0.00748672,0.00654376,0.029798,0.0459148,0,0,0,0
223,0,0,0,0,0,0,0.0829977,0.0489435,0,0,0,0.0973279,0,0.00413881,0.0716545,0,0,0.0149086,0,0,0.0307261,0.081584,0.0257739,0.047538,0.0487588,0.0995957,0.0647135,0.0571448,0.0746724,0.0757446,0.0679277,0.0612329,0.0609507,0.0553874,0.0623432,0.062603,0.0262264,0.00594213,0.013423,0.0532242,0,0.014856,0.0500546,0.0343309,0,0,0.026432,0,0,0.0315806,0.0828948,0.027356,0.0459382,0.0279545,0.105751,0.0604776,0.0656052,0.0921892,0.0695373,0.0389617,0.059584,0.0308798,0.0415187,0.071539,0.0291862,0.0190108,0.00754792,0.00631183,0.0305912,0.0458594,0,0,0,0
224,0,0,0,0,0,0,0.0831564,0.0490587,0,0,0,0.0978425,0,0.00462128,0.0715694,0,0,0.015227,0,0,0.0307367,0.0818334,0.0263802,0.04792,0.0495096,0.100614,0.0652866,0.0568486,0.0742858,0.0751133,0.0680072,0.0613943,0.0607944,0.0555099,0.0627182,0.0641553,0.0263314,0.00610654,0.0129769,0.0530683,0,0.0152983,0.0500078,0.0345855,0,0,0.026711,0,0,0.0316394,0.0828238,0.0285773,0.0464699,0.0282419,0.106655,0.060916,0.065452,0.0915731,0.0687526,0.0388997,0.0586613,0.0301413,0.0407204,0.0707059,0.0290034,0.0191931,0.00758496,0.00614231,0.0314585,0.0458381,0,0,0,0
225,0,0,0,0,0,0,0.0833721,0.0492163,0,0,0,0.0983479,0,0.00528829,0.0712211,0,0,0.0161766,0,0,0.03062,0.082525,0.0271963,0.0482085,0.0500735,0.101489,0.0660994,0.0566701,0.0738602,0.0745003,0.0679803,0.0615211,0.0608113,0.0556056,0.063059,0.0653335,0.0261725,0.00719661,0.0110458,0.0525608,0,0.0159889,0.0502473,0.0348174,0,0,0.0274793,0,0,0.0313035,0.0825535,0.0297425,0.0469786,0.028854,0.107407,0.0611781,0.0650091,0.090792,0.0678066,0.0389431,0.0576601,0.0293894,0.0397388,0.0696644,0.0289833,0.0191973,0.00770174,0.00551605,0.0323373,0.0459706,0,0,0,0
