Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73
612,0,0,0,0,0,0,0.0788978,0.0546261,0,0,0,0.0711745,0,0.0262804,0.0614046,0,0,0.0216575,0,0,0.024939,0.0705084,0.0381018,0.0597949,0.0384128,0.140687,0.0810032,0.0609621,0.0668676,0.068979,0.0699638,0.0371943,0.0299267,0.0404094,0.0528289,0.0448735,0.0291559,0.00568283,0.00885424,0.0313867,0,0.0434767,0.0589943,0.0352858,0,0,0.02609,0,0,0.0291178,0.0576607,0.0494263,0.05992,0.0304214,0.138396,0.0692343,0.0542184,0.0700413,0.0555165,0.0432269,0.0317643,0.0123377,0.0138902,0.0461891,0.0223456,0.0130339,0.00723253,0.00814925,0.0500054,0.0327386,0,0,0,0
613,0,0,0,0,0,0,0.0788899,0.0542301,0,0,0,0.0817736,0,0.0297774,0.0613453,0,0,0.0213681,0,0,0.0249849,0.0688901,0.0375869,0.0602361,0.035199,0.141442,0.0808204,0.0603502,0.0690081,0.0694888,0.0675663,0.0308341,0.0232066,0.0356941,0.0485693,0.0568274,0.0293197,0.00569921,0.00896195,0.0316333,0,0.0438212,0.0594188,0.03511,0,0,0.0267099,0,0,0.0284479,0.0574074,0.0494841,0.0604403,0.0309512,0.138795,0.0681658,0.0537453,0.0695429,0.0551514,0.0428846,0.0317826,0.0125859,0.0138887,0.046141,0.0218747,0.0121642,0.0073172,0.00879515,0.0497627,0.0330213,0,0,0,0
614,0,0,0,0,0,0,0.078909,0.0543395,0,0,0,0.0816556,0,0.0297568,0.0613685,0,0,0.0212202,0,0,0.0250164,0.068957,0.0376768,0.0602556,0.0352177,0.141396,0.0809093,0.0603147,0.0690022,0.0695074,0.0675156,0.0308234,0.0231965,0.0356678,0.0486253,0.0565984,0.0294421,0.00574452,0.00895955,0.0316103,0,0.0437708,0.0594518,0.0351519,0,0,0.0267568,0,0,0.0283859,0.0573983,0.0494104,0.0604224,0.0310839,0.138768,0.0680371,0.0537488,0.0695504,0.0551753,0.0428331,0.0318014,0.0125662,0.0139284,0.0461573,0.0218957,0.0124769,0.00731239,0.00888709,0.049844,0.0330332,0,0,0,0
615,0,0,0,0,0,0,0.0789245,0.0543953,0,0,0,0.0814678,0,0.0297235,0.0614027,0,0,0.0210383,0,0,0.0250616,0.0690076,0.0376859,0.060258,0.035259,0.141341,0.080965,0.0603256,0.0690492,0.0695378,0.0675192,0.0308409,0.023209,0.0355597,0.0486093,0.0563148,0.0296036,0.00577627,0.00898758,0.0315324,0,0.0437139,0.0594969,0.0351872,0,0,0.0268379,0,0,0.028336,0.0573988,0.0493606,0.060447,0.0311437,0.138744,0.0679954,0.0538732,0.0695496,0.0552076,0.0427974,0.0318154,0.0125437,0.013948,0.0461362,0.0218851,0.012867,0.00726061,0.00893696,0.0498767,0.0330381,0,0,0,0
616,0,0,0,0,0,0,0.078935,0.0544163,0,0,0,0.0813498,0,0.0296914,0.0614441,0,0,0.0208486,0,0,0.025143,0.0690428,0.0377092,0.0602805,0.0352948,0.141304,0.0810794,0.0603685,0.0690927,0.0695637,0.0675372,0.0308368,0.023205,0.0354847,0.0486163,0.056116,0.0298019,0.00579677,0.00905241,0.0315328,0,0.043702,0.0595937,0.0352334,0,0,0.0268666,0,0,0.0283156,0.0573784,0.0493141,0.0605062,0.0311106,0.138726,0.067999,0.0541921,0.0695276,0.0552192,0.0427709,0.0317869,0.0125325,0.0139254,0.0460979,0.0218256,0.013223,0.00721465,0.00897515,0.0498961,0.0330406,0,0,0,0
617,0,0,0,0,0,0,0.0789892,0.0549231,0,0,0,0.0706017,0,0.0262929,0.0615823,0,0,0.0206824,0,0,0.0252455,0.070684,0.0381599,0.0598348,0.0384201,0.140499,0.0814601,0.0609548,0.067024,0.0691047,0.0698494,0.0371147,0.0298856,0.040102,0.052873,0.0440087,0.0298907,0.00589256,0.00901109,0.031373,0,0.0433848,0.0592265,0.035494,0,0,0.0262575,0,0,0.0289691,0.0575637,0.049168,0.0600591,0.0304926,0.138319,0.0690088,0.054744,0.0700827,0.0556059,0.0430406,0.0317168,0.0122816,0.0138882,0.0461011,0.022247,0.0142445,0.00719671,0.00837997,0.0502535,0.0327674,0,0,0,0
618,0,0,0,0,0,0,0.0790578,0.0548674,0,0,0,0.0705915,0,0.0263007,0.0616934,0,0,0.0204568,0,0,0.0253671,0.070709,0.0382171,0.0598708,0.0384173,0.140444,0.0816514,0.0609237,0.06706,0.0691161,0.0698668,0.0371252,0.0299066,0.0401624,0.0528576,0.0439506,0.0300772,0.00596689,0.00899161,0.0314646,0,0.0433407,0.0592837,0.0355591,0,0,0.0262452,0,0,0.0290187,0.0575688,0.0490766,0.0600336,0.0304267,0.138269,0.0691805,0.0544302,0.0701249,0.0556105,0.0430724,0.0317126,0.0122621,0.0138899,0.046091,0.0221645,0.0141898,0.0072694,0.00833431,0.0502624,0.0328022,0,0,0,0
619,0,0,0,0,0,0,0.0791355,0.0542922,0,0,0,0.0812451,0,0.0296235,0.0617401,0,0,0.0201473,0,0,0.0255071,0.0691739,0.0378888,0.0603749,0.0352834,0.14109,0.0815794,0.0603716,0.0691739,0.0695938,0.0676396,0.0309108,0.0233035,0.0355985,0.0485958,0.0558224,0.0303641,0.00593542,0.00917379,0.0318341,0,0.0436243,0.0598204,0.0354403,0,0,0.0266853,0,0,0.0284947,0.0573709,0.0491535,0.0604948,0.030926,0.138565,0.0681715,0.0539681,0.0696315,0.0552191,0.0428284,0.0317395,0.0125007,0.0138865,0.0460339,0.0215119,0.0132252,0.00738979,0.00890086,0.0498972,0.0331227,0,0,0,0
620,0,0,0,0,0,0,0.0793324,0.0547483,0,0,0,0.0706324,0,0.0262587,0.0619503,0,0,0.0200486,0,0,0.0256792,0.0709218,0.038308,0.0598576,0.0383909,0.140121,0.0819752,0.0609546,0.0670929,0.0691169,0.0699192,0.0371955,0.0299577,0.0402777,0.0529559,0.0438635,0.0304312,0.00608826,0.00897158,0.0316553,0,0.0432307,0.0594318,0.035723,0,0,0.026052,0,0,0.0291993,0.0576212,0.0491016,0.059958,0.0304865,0.138013,0.0689641,0.0548287,0.0701491,0.0555792,0.0431791,0.0317539,0.0121143,0.0139066,0.0461058,0.0219065,0.0139771,0.00743417,0.00819821,0.0501775,0.0329934,0,0,0,0
621,0,0,0,0,0,0,0.0795742,0.054587,0,0,0,0.0706295,0,0.0262011,0.0620353,0,0,0.0199504,0,0,0.025853,0.0710732,0.0382743,0.0597465,0.038412,0.139915,0.0821411,0.0609813,0.0671591,0.0691644,0.0699187,0.0372292,0.0300045,0.0403101,0.0530022,0.0438054,0.0305675,0.00621089,0.00879405,0.0318297,0,0.0431961,0.0594002,0.0358212,0,0,0.0261243,0,0,0.0292901,0.0576769,0.0491606,0.0599066,0.0304789,0.137851,0.0689827,0.054922,0.0701622,0.0555738,0.0432489,0.0317908,0.0119992,0.0139454,0.0461534,0.0217312,0.0138782,0.00751067,0.00808147,0.0499603,0.0332053,0,0,0,0
622,0,0,0,0,0,0,0.0798524,0.0543582,0,0,0,0.070632,0,0.0261414,0.0621575,0,0,0.0199097,0,0,0.0260249,0.0712382,0.0382128,0.0597056,0.0384638,0.139698,0.0823512,0.0609783,0.0671954,0.069163,0.0698976,0.0372769,0.030059,0.0403511,0.0530344,0.0437705,0.0307567,0.00632885,0.00863733,0.032025,0,0.0431439,0.059465,0.0359261,0,0,0.0262617,0,0,0.0294212,0.0576965,0.0491895,0.0598064,0.0305058,0.137654,0.0690247,0.0549639,0.0701731,0.0555845,0.0433267,0.0318308,0.011889,0.0139878,0.0461772,0.0215596,0.0137863,0.00762472,0.00799472,0.0497222,0.0334684,0,0,0,0
623,0,0,0,0,0,0,0.0801765,0.0540251,0,0,0,0.0706515,0,0.0260853,0.062252,0,0,0.0199764,0,0,0.0261584,0.0714249,0.0381224,0.0596339,0.0385331,0.139466,0.0826138,0.0609741,0.0672547,0.0691372,0.0698778,0.0373499,0.030141,0.0404365,0.0530841,0.0437598,0.0309809,0.0063967,0.00848683,0.0322139,0,0.043065,0.0595451,0.0360157,0,0,0.0264748,0,0,0.0295067,0.0577174,0.049165,0.0597406,0.0305896,0.137442,0.0691235,0.0551616,0.0702155,0.0555482,0.0433967,0.0318672,0.0118136,0.0140294,0.046211,0.0213876,0.0137859,0.0077245,0.00798716,0.0494244,0.033767,0,0,0,0
624,0,0,0,0,0,0,0.0805315,0.053582,0,0,0,0.07068,0,0.0260164,0.0623073,0,0,0.0201522,0,0,0.0263132,0.0716372,0.0380223,0.0595149,0.038586,0.139216,0.0829185,0.0609734,0.0672849,0.0691101,0.0698729,0.037435,0.030269,0.04052,0.0531384,0.0437626,0.0312292,0.00641911,0.00832897,0.0324229,0,0.042986,0.0596068,0.0360584,0,0,0.026672,0,0,0.029496,0.0577335,0.0491297,0.0596708,0.0305219,0.137223,0.0692864,0.0552979,0.0702654,0.0554682,0.0434878,0.0319064,0.0117587,0.01407,0.0462456,0.0212211,0.0138437,0.00778086,0.00805955,0.0489893,0.0340931,0,0,0,0
625,0,0,0,0,0,0,0.0808949,0.052512,0,0,0,0.0812403,0,0.0292845,0.0622769,0,0,0.0204133,0,0,0.0264706,0.0703059,0.0375976,0.0598567,0.0354988,0.139756,0.0829264,0.0604881,0.0693498,0.0695616,0.067638,0.0313865,0.0238275,0.0360271,0.0489458,0.0555787,0.0315295,0.00645881,0.00827445,0.0332036,0,0.0432868,0.0600538,0.0358747,0,0,0.0275745,0,0,0.0288738,0.0575148,0.0492559,0.0600858,0.0308506,0.137432,0.0685912,0.0549158,0.069688,0.0549806,0.0432498,0.031899,0.0121275,0.0140149,0.0461327,0.0203613,0.0131732,0.00784488,0.00855062,0.0480482,0.0346277,0,0,0,0
626,0,0,0,0,0,0,0.0812534,0.0519746,0,0,0,0.0812624,0,0.0291913,0.0623653,0,0,0.0204147,0,0,0.0266717,0.0705832,0.0374946,0.0598323,0.0355408,0.139534,0.0830697,0.0604843,0.0691869,0.0695086,0.0676329,0.03154,0.024047,0.0361458,0.0490165,0.0555713,0.0319072,0.00601281,0.00875444,0.0335605,0,0.0432004,0.0601646,0.0358517,0,0,0.0274488,0,0,0.0291299,0.0574595,0.0492353,0.0600286,0.0308124,0.13722,0.0688673,0.0549138,0.06966,0.0549908,0.0433895,0.0319425,0.0120287,0.0140743,0.0461769,0.0201191,0.0136469,0.00768962,0.00860216,0.0475513,0.0347897,0,0,0,0
627,0,0,0,0,0,0,0.0816617,0.0513647,0,0,0,0.0812989,0,0.0291215,0.0624701,0,0,0.020825,0,0,0.0267844,0.0708911,0.0373947,0.0597958,0.0356262,0.139266,0.0832777,0.0604588,0.0692764,0.0694485,0.0676004,0.0317282,0.0242818,0.0363503,0.0491851,0.0555289,0.0322879,0.00589388,0.00854654,0.0340106,0,0.0431559,0.0602079,0.0358198,0,0,0.0278125,0,0,0.0292507,0.0574089,0.0492351,0.0599604,0.0307632,0.13694,0.069152,0.0547293,0.0697257,0.0551357,0.0435372,0.0319803,0.0118885,0.014167,0.0462064,0.0198205,0.0139301,0.00771849,0.00857746,0.0470036,0.035069,0,0,0,0
628,0,0,0,0,0,0,0.0820642,0.0507663,0,0,0,0.081393,0,0.0291128,0.0626216,0,0,0.021288,0,0,0.0268879,0.0711601,0.0372677,0.0597538,0.0357206,0.13896,0.0833928,0.0604172,0.069651,0.0693439,0.0675574,0.0319285,0.024497,0.0367001,0.049465,0.0555085,0.0328492,0.0057648,0.00823521,0.0346239,0,0.0431373,0.0602887,0.035785,0,0,0.0281953,0,0,0.0294039,0.0573466,0.04925,0.0598436,0.030664,0.13658,0.0694031,0.0545716,0.0698551,0.0552074,0.0437029,0.0320394,0.0117239,0.0142772,0.0462821,0.0194459,0.0142547,0.00779364,0.00852326,0.0464505,0.0355361,0,0,0,0
629,0,0,0,0,0,0,0.0824793,0.0502609,0,0,0,0.0815153,0,0.0290725,0.0627806,0,0,0.0216713,0,0,0.0270097,0.0714361,0.0371099,0.0596678,0.035833,0.138603,0.083407,0.0603933,0.0698612,0.0691721,0.0675636,0.032186,0.024748,0.0369366,0.0497002,0.055523,0.0333346,0.0055484,0.00790956,0.0352943,0,0.043031,0.0604039,0.0357909,0,0,0.0285735,0,0,0.029525,0.0572821,0.0492768,0.0597139,0.0305823,0.136133,0.0692716,0.0547105,0.0699576,0.0552313,0.0439165,0.0321221,0.0115422,0.0143725,0.0464006,0.0190216,0.0146796,0.00788748,0.00843683,0.0459199,0.03596,0,0,0,0
630,0,0,0,0,0,0,0.0829128,0.0503839,0,0,0,0.0712392,0,0.0253682,0.0629842,0,0,0.0217713,0,0,0.0272142,0.0732664,0.037167,0.0591665,0.0391445,0.137453,0.0836798,0.0608186,0.0677538,0.0683739,0.0698349,0.0385177,0.0316349,0.0416106,0.0540018,0.0438246,0.0334002,0.00521632,0.00762482,0.034922,0,0.0423056,0.0601003,0.0360126,0,0,0.0284134,0,0,0.0302172,0.0575445,0.0490153,0.058978,0.0301865,0.13519,0.0702387,0.0553634,0.0703854,0.0555691,0.0447108,0.0324508,0.0105986,0.0148097,0.0468584,0.0194839,0.015956,0.00814881,0.00765814,0.0458549,0.0361024,0,0,0,0
631,0,0,0,0,0,0,0.0833127,0.0494813,0,0,0,0.0818529,0,0.028467,0.0630648,0,0,0.0219223,0,0,0.0275046,0.0719369,0.0366482,0.0596679,0.0360995,0.137853,0.083376,0.0604015,0.0700187,0.0687968,0.0676934,0.0326988,0.0252817,0.0372565,0.0499197,0.055684,0.0327506,0.00555782,0.00700115,0.0366954,0,0.0427071,0.0607293,0.0359658,0,0,0.0292132,0,0,0.0295717,0.0571934,0.0493182,0.0592751,0.0305139,0.135068,0.0695857,0.0549831,0.0700033,0.0552199,0.0444568,0.0322576,0.0112347,0.0145443,0.0465176,0.0180823,0.0159218,0.00795301,0.00814005,0.0450045,0.0366398,0,0,0,0
632,0,0,0,0,0,0,0.0838895,0.0498164,0,0,0,0.0716015,0,0.0245921,0.0632354,0,0,0.0214697,0,0,0.0281191,0.0737367,0.0366659,0.0591649,0.0394413,0.136581,0.083607,0.0608202,0.067813,0.0681708,0.0700055,0.0390331,0.0321471,0.04195,0.0540122,0.0440388,0.0320358,0.0053766,0.00716916,0.0363344,0,0.042045,0.0604963,0.0363734,0,0,0.0288785,0,0,0.0302604,0.0574343,0.0489405,0.0584388,0.0303043,0.134005,0.0703606,0.055709,0.0704889,0.0555647,0.0453493,0.0326497,0.0101553,0.0150825,0.0470962,0.0185678,0.017235,0.00840818,0.00728265,0.0449379,0.0368174,0,0,0,0
633,0,0,0,0,0,0,0.0843905,0.0496639,0,0,0,0.0717933,0,0.0242977,0.0633813,0,0,0.0213454,0,0,0.0287225,0.0739967,0.0363974,0.0591565,0.0395626,0.136069,0.0835374,0.0608011,0.0677196,0.0680788,0.0700778,0.0393921,0.032409,0.0421164,0.0540587,0.0441912,0.0315045,0.00562001,0.00713298,0.0371521,0,0.0417683,0.0607519,0.0366086,0,0,0.0290969,0,0,0.0304367,0.0573705,0.0488493,0.0581868,0.0303791,0.133398,0.0704709,0.0560308,0.0706483,0.0555768,0.0455988,0.0327835,0.00993947,0.0152737,0.047274,0.0181092,0.0175883,0.00865827,0.00714311,0.0444545,0.0371598,0,0,0,0
634,0,0,0,0,0,0,0.0848427,0.0495837,0,0,0,0.0719762,0,0.0240231,0.0635676,0,0,0.0216629,0,0,0.0291476,0.0742105,0.0361118,0.059195,0.0396898,0.135525,0.0834809,0.0607403,0.0674196,0.0679674,0.0701088,0.0396718,0.0327133,0.0422495,0.0541765,0.0443181,0.0313698,0.00610893,0.00647029,0.0378613,0,0.0415327,0.0609821,0.0368134,0,0,0.0289403,0,0,0.0309211,0.0573039,0.0487772,0.057901,0.0304515,0.132772,0.0709609,0.0561535,0.0707443,0.0555585,0.0457622,0.0329537,0.00978576,0.0154657,0.0474371,0.0176364,0.0178813,0.00878799,0.00734899,0.0440146,0.0374465,0,0,0,0
635,0,0,0,0,0,0,0.0853615,0.0494794,0,0,0,0.0721005,0,0.0237409,0.0637913,0,0,0.0215062,0,0,0.0294674,0.0743866,0.0358168,0.0592391,0.039848,0.134953,0.0831996,0.0606636,0.0671557,0.0678443,0.0701219,0.0398309,0.0330194,0.0424558,0.0543435,0.0443702,0.0317024,0.00624043,0.00657779,0.0386067,0,0.0413138,0.0611919,0.0370246,0,0,0.0290627,0,0,0.0313162,0.0572133,0.0486888,0.0576793,0.030549,0.132202,0.0714631,0.0562284,0.0707901,0.0555741,0.0460329,0.0331577,0.00961,0.0156984,0.0476314,0.0172382,0.0177737,0.00917123,0.00717545,0.0435221,0.0377909,0,0,0,0
636,0,0,0,0,0,0,0.0858815,0.0494477,0,0,0,0.0721976,0,0.0233909,0.0640264,0,0,0.0213965,0,0,0.0297153,0.0745485,0.035466,0.0592016,0.0400258,0.134302,0.0828095,0.0606097,0.0668982,0.0677097,0.070097,0.0400409,0.0333056,0.0426861,0.0544857,0.044347,0.0320575,0.00632804,0.00670433,0.0394309,0,0.0410018,0.0613496,0.0372077,0,0,0.0292507,0,0,0.0316014,0.0571652,0.0485921,0.05744,0.0304764,0.131565,0.0715245,0.0560579,0.0707786,0.0555886,0.0462721,0.0333642,0.00939384,0.0159595,0.0478497,0.0169036,0.017639,0.00952989,0.00688755,0.0431736,0.0381207,0,0,0,0
637,0,0,0,0,0,0,0.0863732,0.0494233,0,0,0,0.0722456,0,0.0230038,0.0642893,0,0,0.0213325,0,0,0.0299943,0.0747358,0.0350352,0.059155,0.0402049,0.133609,0.082321,0.0605222,0.0668652,0.0675845,0.0700533,0.0403064,0.0336454,0.042877,0.0546488,0.0442297,0.0323298,0.00652409,0.00680627,0.0401637,0,0.0406907,0.0614531,0.0373695,0,0,0.0294477,0,0,0.0318463,0.057152,0.0484979,0.0571576,0.0304366,0.130894,0.0715459,0.0560747,0.0707069,0.0555902,0.0465003,0.0336103,0.00921592,0.0162422,0.0481027,0.0166428,0.0175806,0.00989951,0.00659467,0.0429742,0.0383468,0,0,0,0
638,0,0,0,0,0,0,0.0868738,0.0493331,0,0,0,0.0721979,0,0.0226272,0.0645023,0,0,0.0209509,0,0,0.0302908,0.0749622,0.0345226,0.0590598,0.0403202,0.132938,0.0818629,0.0603999,0.0668494,0.0674735,0.069984,0.0405616,0.0340264,0.0429672,0.0548021,0.0439848,0.0325432,0.00692152,0.00699872,0.0407967,0,0.0404087,0.061561,0.0375576,0,0,0.0295022,0,0,0.0321744,0.0571777,0.0484134,0.0568869,0.0304434,0.130245,0.0715395,0.0563252,0.0707109,0.0556402,0.046701,0.0338789,0.00905191,0.0165431,0.0483727,0.0164718,0.0175677,0.0107413,0.0064207,0.0427407,0.0386906,0,0,0,0
639,0,0,0,0,0,0,0.0871259,0.04882,0,0,0,0.0821136,0,0.0259809,0.0647551,0,0,0.0210041,0,0,0.0304905,0.0737735,0.033855,0.0594857,0.0372779,0.133012,0.0812771,0.0599434,0.0691309,0.0679371,0.0676718,0.035113,0.027981,0.0389156,0.0512124,0.0551085,0.0326268,0.00694905,0.00718762,0.0437209,0,0.0409333,0.0622727,0.0374479,0,0,0.0304054,0,0,0.0316653,0.0568585,0.0489255,0.0572522,0.0305501,0.129998,0.0707875,0.0557,0.0705778,0.0553743,0.0458894,0.0333764,0.010457,0.0158438,0.0476307,0.0157406,0.0170018,0.010488,0.00661565,0.0422555,0.0390385,0,0,0,0
640,0,0,0,0,0,0,0.0874584,0.0495186,0,0,0,0.0719713,0,0.0218971,0.0649939,0,0,0.0204991,0,0,0.0306645,0.0755328,0.0337635,0.0588454,0.0405012,0.131449,0.0814097,0.0599987,0.0665901,0.0671539,0.0696107,0.0413196,0.0347483,0.0433533,0.0551035,0.0431976,0.0328713,0.00704561,0.00732364,0.0420275,0,0.0397431,0.0619493,0.0376428,0,0,0.0297208,0,0,0.0325436,0.0575855,0.0482981,0.0563832,0.0306289,0.128713,0.0716606,0.0562931,0.0707038,0.0556371,0.046992,0.0344568,0.00892143,0.0172238,0.0488826,0.0161903,0.0178961,0.0109265,0.00589064,0.0427164,0.0391525,0,0,0,0
641,0,0,0,0,0,0,0.0876596,0.0495227,0,0,0,0.0717715,0,0.0215819,0.0651833,0,0,0.0201279,0,0,0.0308084,0.0758226,0.0334261,0.0587582,0.0405755,0.130701,0.0812838,0.0597626,0.066738,0.0669844,0.0693721,0.0420143,0.0351762,0.0435631,0.0552196,0.0427182,0.0329597,0.00712856,0.00756562,0.0425762,0,0.0394476,0.0621609,0.0376407,0,0,0.0296538,0,0,0.0326481,0.0576006,0.0482072,0.0561251,0.030702,0.127979,0.0716175,0.0562361,0.0706728,0.055665,0.0471343,0.0347726,0.00891036,0.0175848,0.0491588,0.016126,0.01807,0.0110814,0.00572267,0.0427062,0.0393397,0,0,0,0
642,0,0,0,0,0,0,0.0877904,0.0495644,0,0,0,0.0714984,0,0.0212489,0.0653548,0,0,0.0198,0,0,0.0309237,0.0761074,0.0330656,0.0586561,0.0406713,0.129856,0.0810562,0.0595092,0.0668095,0.0667573,0.0690619,0.042496,0.0356399,0.0436266,0.0553515,0.0421857,0.0329714,0.00719239,0.00783985,0.0430446,0,0.0390675,0.0623639,0.0375796,0,0,0.0295432,0,0,0.0326039,0.0574663,0.0480851,0.0558317,0.0306156,0.127196,0.0713566,0.0560829,0.0706874,0.055709,0.0471721,0.0350919,0.00896087,0.0179394,0.0494628,0.0160933,0.0182948,0.0110744,0.00562829,0.0426854,0.0394859,0,0,0,0
643,0,0,0,0,0,0,0.0878525,0.0495945,0,0,0,0.0712551,0,0.0208979,0.0654554,0,0,0.0194989,0,0,0.0309097,0.0763714,0.0326116,0.0585203,0.0407255,0.128983,0.080594,0.0592944,0.0668779,0.0665857,0.068736,0.0427834,0.0360624,0.0438119,0.0554829,0.0416446,0.0328477,0.00758193,0.00782507,0.0434432,0,0.0386726,0.0625496,0.0375272,0,0,0.0288327,0,0,0.0325351,0.0574997,0.0479504,0.0555592,0.0305533,0.126434,0.0711007,0.0561879,0.0707474,0.0557759,0.0472354,0.0353918,0.00903486,0.0183372,0.0497802,0.0161213,0.0187793,0.0109436,0.00608786,0.0425242,0.0396188,0,0,0,0
644,0,0,0,0,0,0,0.087817,0.0497458,0,0,0,0.0711275,0,0.0204602,0.0656037,0,0,0.0192495,0,0,0.0309044,0.0767599,0.032103,0.0582285,0.0408235,0.127967,0.0801025,0.0590331,0.0669955,0.0663294,0.0683765,0.0430592,0.0364883,0.0441091,0.0556139,0.0412038,0.0327372,0.00767031,0.00800279,0.0438897,0,0.038164,0.0627697,0.0373405,0,0,0.0288016,0,0,0.032275,0.0576594,0.0477946,0.0552588,0.0305538,0.125544,0.0706144,0.0561822,0.0708372,0.0558399,0.0472298,0.0357361,0.00919418,0.0187518,0.0501549,0.0161357,0.0189888,0.0107062,0.00609305,0.042439,0.0396488,0,0,0,0
645,0,0,0,0,0,0,0.0877079,0.04992,0,0,0,0.0709409,0,0.0199959,0.0658018,0,0,0.019002,0,0,0.0308913,0.0772685,0.031736,0.0578237,0.0408685,0.126934,0.07959,0.058763,0.0672108,0.0660941,0.0680141,0.0434265,0.0369441,0.0443438,0.0557742,0.0407772,0.0325578,0.00774241,0.00823327,0.044312,0,0.0376941,0.062969,0.0371188,0,0,0.0287992,0,0,0.0320845,0.057848,0.0476325,0.0549236,0.0305513,0.124595,0.0700177,0.0560921,0.070969,0.0559027,0.0472784,0.0362402,0.00937937,0.0191404,0.0504915,0.016187,0.0191257,0.01048,0.00607871,0.0423317,0.0395992,0,0,0,0
646,0,0,0,0,0,0,0.0874896,0.0501452,0,0,0,0.0707749,0,0.0195505,0.0660381,0,0,0.0187707,0,0,0.0308749,0.0776603,0.0313573,0.0574739,0.0408434,0.125904,0.0790136,0.0584923,0.0671528,0.0658903,0.0676387,0.043794,0.0373801,0.0445989,0.0559312,0.0403945,0.0323019,0.00778912,0.00853568,0.0446549,0,0.037273,0.0631452,0.036889,0,0,0.0287539,0,0,0.0319968,0.05806,0.0474493,0.0545538,0.0304997,0.123592,0.0695611,0.0559437,0.0711089,0.0559743,0.0474144,0.036718,0.00956893,0.0195402,0.050819,0.0162794,0.0191201,0.0102603,0.0061396,0.0422404,0.0395143,0,0,0,0
647,0,0,0,0,0,0,0.0871725,0.0504345,0,0,0,0.0706312,0,0.0191216,0.0662602,0,0,0.0185972,0,0,0.0308191,0.0777928,0.030942,0.0571597,0.0408746,0.124805,0.0784497,0.0582582,0.0669409,0.0657482,0.0673094,0.0441562,0.0378513,0.0448018,0.0561012,0.0400204,0.0320125,0.00783664,0.00881493,0.044953,0,0.0368805,0.063372,0.0366557,0,0,0.0286606,0,0,0.0319637,0.0582605,0.0472787,0.0541905,0.030425,0.122565,0.0691483,0.0557214,0.0712176,0.0560705,0.0474424,0.0371309,0.00980775,0.0199404,0.0511589,0.0164186,0.0188707,0.0100349,0.00624391,0.0422076,0.0394386,0,0,0,0
648,0,0,0,0,0,0,0.0869029,0.0507822,0,0,0,0.070549,0,0.0186995,0.0664989,0,0,0.0184441,0,0,0.0307107,0.0780935,0.0305135,0.0567902,0.0409695,0.123611,0.0778616,0.0580591,0.0667478,0.0656651,0.0669619,0.0445014,0.0383614,0.045201,0.0562811,0.0397273,0.0316831,0.00784711,0.00922209,0.045294,0,0.0364564,0.0635857,0.0364097,0,0,0.028597,0,0,0.0319666,0.058482,0.0470646,0.0538636,0.0303199,0.121514,0.0684053,0.0556674,0.0713007,0.0562255,0.0472148,0.0375677,0.0100851,0.0203709,0.0515202,0.0165149,0.0184117,0.009803,0.00649216,0.042295,0.0393438,0,0,0,0
649,0,0,0,0,0,0,0.0866344,0.0511429,0,0,0,0.0704379,0,0.018252,0.0666697,0,0,0.0182865,0,0,0.0305967,0.0785419,0.0300435,0.0564306,0.0410999,0.122416,0.0772276,0.0577482,0.0665564,0.0656289,0.0666238,0.0448769,0.0389229,0.0455339,0.0564254,0.0394169,0.0313801,0.00783007,0.00972639,0.0456286,0,0.0360013,0.0638063,0.0361109,0,0,0.0284793,0,0,0.0320334,0.0586294,0.0468201,0.0535327,0.0301851,0.120521,0.0677782,0.0555228,0.0713749,0.0564012,0.0470128,0.0380423,0.0104262,0.0207997,0.0519142,0.0165979,0.0178135,0.00963284,0.00677017,0.0424416,0.0392386,0,0,0,0
650,0,0,0,0,0,0,0.0863177,0.05197,0,0,0,0.0708662,0,0.0174721,0.0665208,0,0,0.017606,0,0,0.0309557,0.0789463,0.0295929,0.0556119,0.0405817,0.12087,0.0770491,0.0576919,0.0670261,0.0658329,0.0662751,0.0448526,0.0390579,0.0452382,0.0559614,0.0394169,0.0314748,0.00752638,0.00964383,0.0464306,0,0.0351442,0.063686,0.0358304,0,0,0.0277786,0,0,0.0326388,0.0587107,0.0465388,0.0526991,0.029784,0.119123,0.0679102,0.0558361,0.0719064,0.0566302,0.0467154,0.0384335,0.0109401,0.0209613,0.0521719,0.0165941,0.0174811,0.00922736,0.0066313,0.0430112,0.03914,0,0,0,0
