Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,LASI,LFHD,LWRA,RTHI,LELB,,x76,x77
225,0.0573771,0.0274573,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418342,0.0139754,0.0322883,0,0,0.0265274,0.0296242,0.0509697,0.0353394,0.0147015,0.0290966,0.0254724,0.0794466,0.0147692,0.0310891,0,0,0.0284445,0.0198174,0.0256052,0.0129975,0.04495,0.0576217,0.0175402,0.0264547,0.0146642,0.0266353,0.0366892,0.0563865,0,0,0.0712536,0,0.0178684,0.0387801,0.0412068,0.0384026,0.0294547,0.0220249,0.0156626,0.0295622,0.0312709,0.0126941,0.00374881,0.0306129,0.017668,0.0296792,0.0296735,0.0340693,0.036838,0.0325983,0.016075,0.0425327,0.0484059,0,0,0.0303419,0,0.00938786,0.0176682,0.0608404,0,0,0
226,0.0587741,0.0278589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459175,0.0129782,0.0340918,0,0,0.0267252,0.0293335,0.0520458,0.0345408,0.0179554,0.0213007,0.0222573,0.0802792,0.0106059,0.026229,0,0.0345711,0.0240209,0.0203222,0.023825,0.011412,0.0498489,0.058353,0.017079,0.024224,0.0145338,0.0274165,0.0335826,0.0568539,0,0,0.0714866,0,0.0181517,0.038817,0.0435461,0.0396469,0.0294184,0.0199466,0.0103874,0.0291408,0.0315461,0.0138009,0.00581739,0.0316512,0.0179223,0.0305992,0.0308713,0.0316981,0.0374683,0.032404,0.0163465,0.0410588,0.0502881,0,0,0.027734,0,0.00998187,0.0193338,0.0609654,0,0,0
227,0.0586668,0.0280041,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457902,0.0128559,0.0342461,0,0,0.0262846,0.02897,0.0520597,0.034859,0.0179121,0.0210994,0.0222268,0.0803861,0.0106439,0.0262626,0,0.0351938,0.0243541,0.0202277,0.0239332,0.0113678,0.0498343,0.0582995,0.0168958,0.022645,0.0145105,0.0273682,0.0338162,0.0568164,0,0,0.0713102,0,0.0182242,0.038659,0.0441687,0.0393841,0.0298384,0.0194703,0.0103538,0.0292056,0.0313755,0.0144872,0.00691273,0.0315939,0.0179628,0.0305417,0.030848,0.0295096,0.0372114,0.0324086,0.0162841,0.040934,0.0503813,0,0,0.0277852,0,0.00984321,0.0191502,0.0608149,0,0,0
228,0.0610488,0.030171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454912,0.0155045,0.0342654,0,0,0.0227926,0.0307934,0.0521532,0.0350382,0.0176683,0.0208922,0.021169,0.0826747,0.0105711,0.0258215,0,0.0352832,0.024337,0.0200057,0.023958,0.0113865,0.0496017,0.058327,0.0191381,0.0210895,0.0144233,0.0274601,0.0338486,0.0579205,0,0,0.0711116,0,0.0184057,0.0385463,0.0443866,0.0395781,0.0304961,0.0191178,0.00877321,0.0291027,0.0310398,0.0148606,0.00759636,0.0315902,0.0180708,0.0305149,0.0308758,0.027563,0.0368853,0.0321863,0.016311,0.0427626,0.0520015,0,0,0.027495,0,0,0.0190542,0.0594274,0,0,0
229,0.0594501,0.0284802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454904,0.0128458,0.0342512,0,0,0.0259457,0.0284216,0.0523871,0.0348957,0.0181935,0.0202243,0.0220838,0.0814944,0.0102767,0.0249285,0.0327759,0.0351145,0.0237485,0.0196299,0.0237603,0.0112894,0.049693,0.0584505,0.016657,0.0197379,0.0143493,0.0274965,0.0340873,0.0573727,0,0,0.0712709,0,0.0184481,0.0387236,0.0443182,0.0396098,0.0306535,0.0184945,0.00921615,0.0292361,0.0309723,0.0146947,0.00771728,0.0313625,0.0184068,0.0302628,0.0306599,0.0258771,0.0372174,0.0324189,0.0164536,0.0418233,0.0509511,0,0,0.0277064,0,0.0095792,0.0192112,0.0604899,0,0,0
230,0.0594278,0.0285413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457347,0.0128235,0.0342805,0,0,0.026027,0.0283965,0.0524821,0.0349502,0.0181969,0.0200755,0.0220938,0.081741,0.0104421,0.0245941,0.034898,0.0350655,0.023575,0.0194828,0.0237009,0.0112383,0.0500243,0.0583477,0.0165438,0.0188382,0.0143158,0.0276457,0.0343426,0.0573362,0,0,0.0710897,0,0.0185199,0.0386853,0.0441987,0.0397686,0.0310258,0.0180731,0.00899769,0.0291635,0.030845,0.0147197,0.0077657,0.0311473,0.0187919,0.0300981,0.0303669,0.0238522,0.0370542,0.0324949,0.0164581,0.0420081,0.0510309,0,0,0.0276579,0,0.00956047,0.0195758,0.0604413,0,0,0
231,0.0593709,0.0287738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460733,0.0129164,0.0342491,0,0,0.0262339,0.0282329,0.0521267,0.0348392,0.0181124,0.0200459,0.0221588,0.0819963,0.0105971,0.0245457,0.0364377,0.0351125,0.0237069,0.0197412,0.0237507,0.0109778,0.0504612,0.0581742,0.0165014,0.0181232,0.0142875,0.0279465,0.03477,0.057396,0,0,0.0708918,0,0.0185954,0.0386604,0.0444562,0.0400212,0.0312707,0.0179252,0.00905981,0.029263,0.0308315,0.015056,0.00800129,0.0311209,0.0191107,0.0301825,0.0302703,0.0222621,0.0368124,0.0327649,0.0164608,0.0422488,0.0512076,0,0,0,0,0.00956283,0.0199617,0.0601017,0,0,0
232,0.0592941,0.02909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461874,0.0130132,0.0343135,0,0,0.026495,0.0280733,0.0522146,0.0349561,0.0179606,0.0200263,0.0224026,0.0821059,0.0104176,0.0242828,0.029067,0.035311,0.0238432,0.0199884,0.0238231,0.0108232,0.0506385,0.0579055,0.0164727,0.0180255,0.014212,0.0282973,0.0350578,0.0573552,0,0,0.0706784,0,0.0186804,0.0385287,0.044358,0.0405876,0.0314293,0.0181069,0.00940203,0.0293602,0.0311047,0.0151642,0.00799644,0.0313193,0.0194382,0.0304239,0.0305418,0.0219813,0.036505,0.0330507,0.0164688,0.0429046,0.0511222,0,0,0.0280324,0,0.00962955,0.0203701,0.0599792,0,0,0
233,0.0591888,0.0291699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468072,0.0129062,0.0346112,0,0,0.0263849,0.0279498,0.0517559,0.0351384,0.0177946,0.0205655,0.0226498,0.0822017,0,0.0247195,0,0.0355549,0.024245,0.0202077,0.0241631,0.0106098,0.0513697,0.0577553,0.0164142,0.0177661,0.0141703,0.0283726,0.0354556,0.0573892,0,0,0.0704253,0,0.0187587,0.0384046,0.0447654,0.0407171,0.0316305,0.0185724,0.00979603,0.0295338,0.0312546,0.0150025,0.00830967,0.0312581,0.0198293,0.030402,0.030472,0.0211983,0.0361739,0.0331342,0.0164179,0.0433463,0.0511294,0,0,0,0,0.00962348,0.0205184,0.0601392,0,0,0
234,0.0590457,0.0292035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467888,0.0128043,0.0346422,0,0,0.0262122,0.0278134,0.0520981,0.0351713,0.0176398,0.0202524,0.0226952,0.0823715,0,0.024226,0,0.0356824,0.0240613,0.0198661,0.0240434,0.0105596,0.051432,0.0576852,0.0163343,0.0177376,0.0140983,0.0281776,0.0355893,0.0573048,0,0,0.0702613,0,0.0188758,0.0383532,0.0445006,0.04077,0.0321139,0.0189656,0.00966631,0.0296984,0.0314014,0.0146166,0.00821983,0.0308272,0.0204923,0.0299258,0.0300706,0.0213173,0.0358501,0.0328901,0.0164273,0.0437622,0.050961,0,0,0.0283423,0,0.00958404,0.0206945,0.0602055,0,0,0
235,0.0591664,0.0293537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468019,0.0127606,0.0353451,0,0,0.0262065,0.027641,0.0518768,0.0359865,0.017261,0.0207358,0.0232132,0.0823226,0,0.0246714,0.0814648,0.0371743,0.0251908,0.0205351,0.0250679,0.00967264,0.0514516,0.0575175,0.0163023,0.0179743,0.013988,0.0275993,0.0369326,0.0569938,0,0,0.0701788,0,0.0191316,0.0382976,0.04345,0.0400419,0.0327103,0.0198278,0.0105457,0.0293233,0.0312683,0.0138827,0.00761723,0.029872,0.0210384,0.0290133,0.0290977,0.0220169,0.0357375,0.0326485,0.0166231,0.0442542,0.0504516,0,0,0.0296128,0,0.00954966,0.0202211,0.0599588,0,0,0
236,0.0583623,0.0293894,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468607,0.0128339,0.0354009,0,0,0.0262653,0.0274606,0.0515985,0.0360572,0.0181789,0.0207102,0.0244546,0.0820726,0,0.0248042,0.0891893,0.0377692,0.0255209,0.0207177,0.0252707,0.00928579,0.0512331,0.0572454,0.0163223,0.0289959,0.0140294,0.0327564,0.0382433,0.0567456,0,0,0.0698152,0,0.0191475,0.0380523,0.042963,0.038954,0.0332459,0.0211229,0.0107294,0.0297178,0.033188,0.012411,0.0132491,0.0296112,0.0222443,0.0312089,0.0288745,0.0295894,0.0352303,0.0326705,0.0165314,0.0446575,0.0499115,0,0,0.0301373,0,0.00950628,0.0234528,0.0598334,0,0,0
237,0.0587059,0.0296573,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458268,0.0127528,0.0346446,0,0,0.0263312,0.0272469,0.0518287,0.035758,0.0171459,0.0201468,0.0233612,0.0823804,0,0.0237915,0.0880285,0.0370165,0.0250384,0.0199656,0.0247222,0.00969323,0.0493833,0.0574174,0.0163102,0.0192915,0.0138857,0.0258018,0.0369766,0.0565921,0,0,0.0698892,0,0.0193751,0.0380372,0.042724,0.0373186,0.0335602,0.0204804,0.0103303,0.0293576,0.0315402,0.012935,0.00842414,0.0275202,0.022779,0.0269083,0.0265254,0.0234472,0.0353001,0.0324536,0.0168121,0.0448611,0.0498635,0,0,0.0301121,0,0.00954641,0.0208865,0.0596681,0,0,0
238,0.0579242,0.0292368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455312,0.0127542,0.0347285,0,0,0.0262566,0.027091,0.0511966,0.0358208,0.0172909,0.0204715,0.0243705,0.0817813,0,0.0238279,0.0863031,0.0372816,0.0254927,0.0205011,0.0250446,0.00938881,0.0493005,0.0571403,0.0162831,0.0288022,0.0138854,0.0312727,0.038114,0.0562581,0,0,0.0695721,0,0.0193382,0.0378572,0.0424799,0.0366489,0.0339869,0.0216307,0.0104301,0.0296148,0.0334715,0.0124146,0.0139956,0.0271632,0.0244297,0.0289767,0.0263429,0.0296388,0.034833,0.0323545,0.0167267,0.0451795,0.0494261,0,0,0.0315569,0,0.00949042,0.0239525,0.0594908,0,0,0
239,0.0574835,0.0292789,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449443,0.0126556,0.0347208,0,0,0.0262096,0.0269791,0.0509655,0.0358865,0.017221,0.0204773,0.0245137,0.081781,0,0.0236021,0.0862431,0.0373465,0.0255711,0.0208971,0.02509,0.00940851,0.0488201,0.0570481,0.0162738,0.0282787,0.0138666,0.0300315,0.0382595,0.0559981,0,0,0.0694519,0,0.0194179,0.0377847,0.0421922,0.0351597,0.0344025,0.0219155,0.0102733,0.0297326,0.0335586,0.0121321,0.0141552,0.0257946,0.0254959,0.0275563,0.0248721,0.0291673,0.0345754,0.0323444,0.0167975,0.0453796,0.0491832,0,0,0.0317693,0,0.00948756,0.0237987,0.0593754,0,0,0
240,0.0568603,0.0296005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445833,0.0125444,0.034712,0,0,0.0262132,0.026789,0.0508816,0.0359484,0.0172281,0.0205136,0.0246517,0.0815985,0,0.0235592,0.0862054,0.037376,0.025672,0.0208522,0.0251555,0.00944204,0.0484288,0.0568595,0.0162814,0.0277806,0.0138373,0.0285797,0.0383183,0.0556763,0,0,0.0693164,0,0.0194455,0.0376785,0.041849,0.0334118,0.0347607,0.0222217,0.0104035,0.029908,0.0336954,0.0118236,0.0141646,0.0243553,0.0264757,0.0261168,0.0232558,0.0285442,0.0341976,0.0323318,0.0168556,0.0456082,0.0488682,0,0,0.0313589,0,0.00954087,0.023411,0.059291,0,0,0
241,0.0562658,0.0299678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438887,0.0125196,0.0344771,0,0,0.0261637,0.0265651,0.0509455,0.0359866,0.0174379,0.0205273,0.0246737,0.0813399,0,0.0235761,0.0861283,0.0372136,0.0257934,0.0202545,0.0250868,0.00957646,0.047636,0.0565707,0.0163254,0.0271441,0.0137843,0.0271034,0.0382518,0.0552864,0,0,0.0692015,0,0.0194888,0.0375286,0.0415749,0.0316488,0.0350514,0.0225375,0.0100825,0.0299539,0.0337669,0.0112706,0.0139657,0.0229536,0.0273366,0.0247272,0.0216423,0.0286012,0.03382,0.0323559,0.016926,0.0459106,0.0484645,0,0,0.0305029,0,0.00953811,0.0230379,0.0593294,0,0,0
242,0.0556776,0.0299314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432986,0.0124755,0.0343114,0,0,0.0261889,0.0263474,0.0509961,0.0361606,0.0175258,0.0206816,0.0245856,0.0811686,0,0.0235507,0.0864508,0.0370122,0.026024,0.0198595,0.0250161,0.00972845,0.0470078,0.0562219,0.0162833,0.0266243,0.0137469,0.0256207,0.0381645,0.0548572,0,0,0.0690966,0,0.0195294,0.0374484,0.041501,0.0299053,0.0353355,0.0227605,0.00992582,0.0300188,0.0338087,0.0111243,0.0135275,0.0215751,0.0281067,0.0234342,0.0201201,0.0288777,0.033463,0.0326403,0.0169742,0.0461434,0.0480607,0,0,0.0302601,0,0.00958598,0.0228043,0.0590203,0,0,0
243,0.0551174,0.0298716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430549,0.0125254,0.0343253,0,0,0.0263472,0.0262399,0.0509838,0.0364109,0.017478,0.0209791,0.0244831,0.0808598,0,0.0232559,0.0865682,0.0368414,0.0259555,0.0197505,0.0250102,0.00982957,0.0467922,0.0558835,0.0163105,0.0259325,0.0137297,0.0242074,0.0381064,0.0544634,0,0,0.0690174,0,0.0195829,0.0374257,0.0414671,0.0282917,0.0356199,0.0228164,0.00980898,0.0301631,0.0337106,0.0107201,0.0129164,0.0201666,0.0288462,0.022051,0.0186988,0.028836,0.0331334,0.0327686,0.0169973,0.0463059,0.0476784,0,0,0.0303695,0,0.00965268,0.0225672,0.0585827,0,0,0
244,0.0546007,0.0300697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430238,0.0126625,0.0344334,0,0,0.0268361,0.0261981,0.050919,0.036742,0.0174586,0.0210025,0.0243068,0.0805463,0,0.0230099,0.0865513,0.0367191,0.0259729,0.0197865,0.0250936,0.00986917,0.0467612,0.0555624,0.0163833,0.0250474,0.0137169,0.0229,0.038072,0.0540941,0,0,0.0690267,0,0.0196459,0.0374348,0.0413346,0.0268353,0.0359294,0.0228347,0.00968018,0.0302897,0.033444,0.0100594,0.0122328,0.0187336,0.0295121,0.0206041,0.0172605,0.0276637,0.0328384,0.0327804,0.017053,0.0463397,0.0473171,0,0,0.0307523,0,0.00987331,0.0222597,0.0583181,0,0,0
245,0.0542456,0.0301131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431193,0.0127548,0.0346606,0,0,0.0271487,0.026124,0.05091,0.0371366,0.0177334,0.0209212,0.0239567,0.0803587,0,0.0227892,0.0863547,0.036641,0.0260509,0.0199452,0.0251762,0.00987027,0.0469007,0.0554487,0.0163671,0.0241921,0.0137122,0.0217126,0.0380498,0.0538343,0,0,0.0690629,0,0.0196993,0.0374104,0.0412783,0.0256903,0.0362774,0.0228664,0.00970913,0.0305146,0.0333304,0.00951862,0.0114878,0.0172218,0.0301098,0.0191382,0.0158783,0.0263663,0.0325187,0.0328013,0.0170651,0.0463742,0.0471828,0,0,0.0310525,0,0.0100128,0.0216888,0.0581152,0,0,0
246,0.0539581,0.0302388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432453,0.0126334,0.0348614,0,0,0.0270758,0.0259182,0.0510403,0.037511,0.0182068,0.0207904,0.0235865,0.0802609,0,0.0225761,0.0863602,0.0365877,0.0260827,0.0202097,0.0251921,0.0098189,0.0470991,0.0554835,0.0163222,0.0233825,0.0136979,0.0205688,0.0380431,0.0536378,0,0,0.0691524,0,0.0197256,0.0373941,0.0412573,0.0248172,0.036634,0.0228727,0.00987704,0.030761,0.0334471,0.00917228,0.0105957,0.0156849,0.0307235,0.0176842,0.0145153,0.0253938,0.0322194,0.0328296,0.0171036,0.0464333,0.0471722,0,0,0.0303959,0,0.0100626,0.0210076,0.0580908,0,0,0
247,0.0536291,0.0301611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430802,0.0125778,0.0348828,0,0,0.0269673,0.0257413,0.0509893,0.0377915,0.0176834,0.0206355,0.0235926,0.0801153,0,0.0225144,0.0863538,0.0364837,0.0261977,0.0201258,0.0252486,0.00974273,0.0469279,0.055453,0.0163852,0.0219662,0.0136847,0.0195489,0.0382057,0.0534036,0,0,0.0692029,0,0.0197175,0.0374133,0.041448,0.0239976,0.0366884,0.0228446,0.00994541,0.0309243,0.0331127,0.0085765,0.00993749,0.0144381,0.0312071,0.0164367,0.0133899,0.023707,0.0319777,0.0328804,0.0171314,0.0467176,0.0470191,0,0,0.0306335,0,0.010055,0.0203082,0.0582257,0,0,0
248,0.0533677,0.0301409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432453,0.0124372,0.034968,0,0,0.0269832,0.0255811,0.0510341,0.0380515,0.0173565,0.0206245,0.0237411,0.0800691,0,0.0224249,0.0863755,0.0365417,0.026322,0.0201368,0.0253429,0.00961247,0.0468739,0.0555032,0.0164589,0.0200391,0.0136642,0.0185836,0.0383674,0.053229,0,0,0.0692998,0,0.0197048,0.0374752,0.0415708,0.0231944,0.036605,0.0227088,0.0099532,0.0311035,0.0320212,0.00746249,0.00958372,0.013433,0.0316178,0.015362,0.0125342,0.020919,0.031812,0.0328686,0.0171521,0.0469854,0.0469395,0,0,0.0310592,0,0.0101716,0.0198019,0.0584091,0,0,0
249,0.053249,0.0301425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436931,0.0122911,0.0351885,0,0,0.0269817,0.0256186,0.0508583,0.0384123,0.0175072,0.0218519,0.0239653,0.0801228,0,0.0224366,0.0862027,0.0367428,0.0266662,0.0205216,0.0256309,0.00934459,0.0468865,0.0556837,0.0165066,0.0182526,0.0136898,0.0176086,0.0385308,0.0532307,0,0,0.0693956,0,0.0196942,0.037496,0.0419072,0.022316,0.0365256,0.0226619,0.0100954,0.0313264,0.0311807,0.00629054,0.00939279,0.0125303,0.0320237,0.0143328,0.0117422,0.018266,0.0316456,0.0329201,0.017137,0.0471149,0.0471213,0,0,0,0,0.0102663,0.019219,0.0586023,0,0,0
250,0.0531242,0.0302989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437426,0.0122207,0.03541,0,0,0.0267961,0.0256167,0.0515441,0.0388829,0.0174927,0.0229973,0.0238018,0.0803158,0,0.0219782,0.0865197,0.036822,0.0265569,0.0207436,0.0255757,0.00936614,0.047045,0.0557875,0.0165061,0.0174712,0.01367,0.0168439,0.0381722,0.0531958,0,0,0.0694822,0,0.0196679,0.0375786,0.04175,0.0215499,0.0364911,0.0224422,0.00996113,0.0315507,0.0303881,0.00572893,0.00879039,0.0118242,0.0325375,0.0134062,0.0110683,0.0173629,0.0314963,0.0329831,0.017138,0.0472276,0.0473131,0,0,0.0316226,0,0.0102277,0.0187167,0.0586062,0,0,0
251,0.0530789,0.0305946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438473,0.0121933,0.0358745,0,0,0.026661,0.0255841,0.0507514,0.0394717,0.0179421,0.0177682,0.0240076,0.0802777,0,0.0227659,0.0855474,0.0374984,0.0276523,0.0222346,0.0264652,0.00880144,0.0471525,0.0558292,0.0165107,0.015756,0.0136636,0.0161102,0.038446,0.0532773,0,0,0.0695217,0,0.0196168,0.0376694,0.0424357,0.0202309,0.0362663,0.0227307,0.010516,0.0317057,0.0295162,0.00615565,0.00913348,0.0114082,0.0327994,0.0127298,0.0106962,0.0150484,0.0313579,0.0330754,0.0170995,0.0473558,0.0473972,0,0,0,0,0.0101701,0.0180524,0.0584765,0,0,0
252,0.0533109,0.0310258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043617,0.0122447,0.0363865,0,0,0.0267172,0.0255861,0.0501322,0.0403822,0.0183917,0,0.0240417,0.0805599,0,0.0236177,0.0844001,0.0384692,0.0290055,0.0232689,0.027579,0.00839102,0.0469471,0.0560495,0.0164962,0.0149406,0.0136572,0.0154578,0.0387006,0.0533589,0,0,0.0696596,0,0.0196833,0.0377909,0.0428883,0.0194781,0.0360828,0.0231908,0.0111684,0.0316896,0.0287388,0.0064977,0.00936501,0.0110561,0.0329863,0.0122325,0.0102955,0.0137314,0.0313712,0.0331528,0.0172023,0.0475292,0.0468749,0,0,0.035432,0,0.0102209,0.0175483,0.0585652,0,0,0
253,0.0531311,0.0311937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043087,0.0125967,0.0366952,0,0,0.0268545,0.0255182,0.0492037,0.0410139,0.0182903,0,0.0244285,0.0805626,0,0.0242155,0.0834554,0.0389118,0.0300357,0.0241055,0.0283872,0.00815946,0.0464684,0.0560739,0.016421,0.0140332,0.0137341,0.0147951,0.0389172,0.0534314,0,0,0.0696829,0,0.0197164,0.0378708,0.0436523,0.0191339,0.0357142,0.0234407,0.0116147,0.0320005,0.0279557,0.0069585,0.0102259,0.0107976,0.0331387,0.0118441,0.0099578,0.0123086,0.0310995,0.0331093,0.0171859,0.0479382,0.0457164,0,0,0.0368416,0,0.0101655,0.0172571,0.0585184,0,0,0
254,0.0530317,0.0317419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424858,0.0131629,0.0391654,0,0,0.0268416,0.0253689,0.0461697,0.0440407,0.0191598,0.0694878,0.0259412,0.0803633,0,0.0274,0.0795036,0.0417303,0.0344083,0.0283599,0.0321674,0.00836122,0.0459773,0.0556421,0.0163061,0.012101,0.0137824,0.0147289,0.0410369,0.053252,0,0,0.0697425,0,0.0197883,0.0378193,0.0446141,0.0187191,0.0350479,0.0247122,0.0141196,0.0319254,0.0266439,0.00780308,0.0121207,0.0110815,0.0325008,0.0119874,0.0101687,0.0090064,0.0308153,0.0328666,0.01718,0.0490779,0.0452897,0,0,0.0428291,0,0.0100041,0.0164769,0.0582617,0,0,0
255,0.0522929,0.0316585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042846,0.0129993,0.0369873,0,0,0.026945,0.0254303,0.0489902,0.0419073,0.0180845,0,0.0248814,0.0806355,0,0.024528,0.083228,0.0390986,0.0304286,0.0249,0.0287102,0.00795792,0.0465211,0.0558853,0.0163617,0.0138407,0.0138623,0.0139612,0.0387714,0.0533475,0,0,0.0697404,0,0.0197257,0.037876,0.04405,0.0184175,0.0353071,0.0233407,0.0111132,0.0328943,0.0266812,0.00781457,0.0109088,0.00984734,0.0337869,0.0109246,0.00884991,0.0125901,0.0305896,0.0330436,0.0170262,0.0485713,0.0449843,0,0,0.038103,0,0.0102023,0.0170605,0.0583583,0,0,0
256,0.0518954,0.0317766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436422,0.0126376,0.0369175,0,0,0.0267661,0.0255627,0.0496294,0.0419831,0.0179926,0,0.0247964,0.0806058,0,0.0243573,0.0837736,0.038865,0.0298515,0.024864,0.0282844,0.0079591,0.0473493,0.0558632,0.0164368,0.0148542,0.0139094,0.0136445,0.0383754,0.053116,0,0,0.0697965,0,0.0197099,0.0380269,0.0437097,0.0186909,0.0353081,0.0230404,0.0103964,0.0329646,0.026511,0.00806792,0.0106392,0.00951168,0.0341668,0.0105574,0.00857185,0.0145354,0.030609,0.0332453,0.017006,0.0485081,0.0454328,0,0,0.036359,0,0.0103411,0.0170805,0.0586521,0,0,0
257,0.0513508,0.0319176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04438,0.0133361,0.0370886,0,0,0.0269144,0.0253117,0.049572,0.0422825,0.0179399,0,0.0246477,0.0803667,0,0.0242532,0.0836279,0.0388508,0.0299123,0.0249238,0.0283601,0.00781233,0.0481461,0.0555217,0.0163312,0.01566,0.0139378,0.0133204,0.0381883,0.0527896,0,0,0.0698106,0,0.0196795,0.0380771,0.0437759,0.0188507,0.0352616,0.0228877,0.0100266,0.0330936,0.0262267,0.00783671,0.0107197,0.00946404,0.0342752,0.0103881,0.00861692,0.0160838,0.0304579,0.0334206,0.0169302,0.0486272,0.0455537,0,0,0.035838,0,0.00997272,0.0170317,0.0583795,0,0,0
258,0.0508272,0.0321867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448246,0.0149075,0.0373699,0,0,0.0270627,0.0246735,0.0488309,0.0427891,0.0178113,0,0.0244596,0.0800358,0,0.0249265,0.0828607,0.0391734,0.0306294,0.0256295,0.0289137,0.00752245,0.0486398,0.0549084,0.0160788,0.0160388,0.0139533,0.0131518,0.038328,0.0525044,0,0,0.0698038,0,0.0196319,0.0380204,0.0441725,0.0190627,0.0351556,0.0228818,0.0100028,0.0332739,0.026029,0.00809514,0.0112839,0.00949207,0.0342546,0.0102984,0.00873095,0.0170611,0.030173,0.0334766,0.0168504,0.0489328,0.0453405,0,0,0.0365258,0,0.00907565,0.016931,0.0574165,0,0,0
259,0.0507974,0.0328943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453422,0.0156318,0.0399929,0,0,0.0268675,0.0244447,0.04605,0.045992,0.0184412,0.0723494,0.0257305,0.0797546,0,0.0284943,0.0788454,0.0420604,0.0349277,0.0298645,0.0326413,0.00780971,0.049303,0.0543027,0.0159149,0.0151888,0.0139027,0.0132063,0.0406696,0.0522712,0,0,0.0699224,0,0.0196423,0.0380302,0.0449467,0.0188334,0.0348196,0.024128,0.0122918,0.0329731,0.0257227,0.00888258,0.0131252,0.00970861,0.0335021,0.0106902,0.00860497,0.0155453,0.029992,0.0334381,0.0169324,0.0500357,0.044742,0,0,0.0416447,0,0.00869628,0.0163652,0.0570661,0,0,0
260,0.0503612,0.032762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453755,0.0155057,0.037512,0,0,0.0268549,0.0246307,0.0488512,0.0435406,0.0176056,0,0.0244813,0.0799019,0,0.0250103,0.0826245,0.0390126,0.03073,0.0262815,0.0289729,0.00727403,0.049591,0.0546071,0.0159418,0.0176288,0.0138793,0.0125945,0.0385067,0.0522539,0,0,0.0700003,0,0.0195438,0.0381095,0.0444495,0.0195338,0.0352377,0.0229123,0.00975795,0.0335243,0.0261373,0.00852883,0.0117573,0.00922853,0.0344805,0.00996691,0.00863386,0.0200079,0.0297916,0.0334629,0.0168313,0.0498078,0.0448131,0,0,0.0369631,0,0.00879489,0.0167458,0.0574224,0,0,0
