Timestep,,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,LHEE,x77,LBHD,RFRM
643,0,0.0789179,0.0604398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237416,0,0.0178537,0.0311026,0,0.0945802,0,0,0.130945,0.0425491,0.034313,0.0346618,0.068154,0.120607,0.0058865,0.011966,0.02503,0.0267938,0,0.0270624,0.018251,0.0147257,0.0194351,0.0768517,0.151931,0.231906,0.0476903,0.0182194,0.0404067,0.0281331,0.0638187,0,0,0.0800929,0,0.0230158,0.0511636,0.046537,0.0386661,0.0326893,0.0651826,0.068611,0.0116388,0.0113141,0.0190716,0.0226507,0.036038,0.0145895,0.0333357,0.0384237,0.0365922,0.0496685,0.0118663,0.0226917,0.0558462,0.0610477,0,0,0,0.0192504,0,0,0.0549294
644,0,0.0804373,0.0624477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221801,0,0.019589,0.0320316,0,0.105305,0,0,0.140543,0.0402667,0.0345246,0.0334416,0.0648775,0.108503,0.00829995,0.0118747,0.0270332,0.0295512,0,0.0275024,0.0206827,0.0115561,0.0167746,0.077094,0.188405,0,0.0562897,0.0225556,0.0486136,0.0311873,0.0658304,0,0,0.0813474,0,0.0260163,0.0536291,0.0528597,0.0388732,0.0354727,0.0612294,0.0788925,0.0131089,0.00682218,0.0215889,0.0262469,0.0421389,0.0117446,0.0386795,0.0449007,0.0358211,0.0529486,0.0163168,0.0273281,0.055131,0.0579157,0,0,0,0.0176346,0,0,0.0562354
645,0,0.087069,0.0699516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290518,0,0.0212555,0.033049,0,0.0834316,0,0,0.134493,0.0418659,0.037713,0.0379097,0.0816365,0.120038,0.00524651,0.0142287,0.0258218,0.0259858,0,0.0293144,0.0188451,0.0144911,0.0230418,0.0888514,0.166962,0,0.0442354,0.0205774,0.0376621,0.029198,0.0733729,0,0,0.0783225,0,0.0229351,0.0507021,0.0406321,0.0450477,0.0344128,0.0806655,0.0882777,0.0136986,0.0115514,0.0213419,0.0240696,0.0347914,0.0142016,0.0328496,0.0359208,0.0331789,0.0538529,0.0142862,0.0260128,0.0580378,0.0594604,0,0,0,0.0239752,0,0,0.0544179
646,0,0.0869085,0.0702409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311811,0,0.0222762,0.0328095,0,0.0843295,0,0,0.135848,0.04235,0.0376853,0.0390087,0.0829689,0.118851,0.0055621,0.0152366,0.0261546,0.025852,0,0.0300719,0.0190721,0.0146057,0.025157,0.088701,0.165394,0,0.0437755,0.0199188,0.0363336,0.0286482,0.0739324,0,0,0.0770636,0,0.0227585,0.049482,0.0377231,0.0452939,0.0345224,0.0823602,0.0896096,0.0135527,0.0124053,0.0215327,0.0239544,0.0339068,0.0147548,0.032239,0.0346058,0.0329582,0.0531688,0.0134701,0.0253591,0.0578028,0.0592413,0,0,0,0.0253351,0,0,0.0534323
647,0,0.0889266,0.0724888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233419,0.0311835,0,0.0844128,0,0,0.136368,0.0420832,0.0365552,0.041148,0.0824841,0.119609,0.00589494,0.0167995,0.0270991,0.0254893,0,0.03161,0.0199127,0.0144873,0.0273511,0.0887375,0.165387,0,0.045269,0.0209737,0.0364789,0.0272549,0.075159,0,0,0.0767859,0,0.0235687,0.0488655,0.0365808,0.0444521,0.0345825,0.0819547,0.0915936,0,0.0141275,0.0220506,0.0238087,0.0338895,0.0141447,0.0326205,0.0345196,0.0323403,0.0533732,0.014547,0.0268088,0.0595297,0.0596876,0,0,0,0.0266208,0,0,0.0532887
648,0,0.0888759,0.0716983,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303111,0,0.0221987,0.0327484,0,0.0831093,0,0,0.139413,0.0414721,0.0377867,0.0380469,0.0814185,0.119169,0.00662275,0.0146907,0.0267224,0.0273013,0,0.0302958,0.0202976,0.0128974,0.0237525,0.0865068,0.170851,0,0.0473922,0.0201775,0.038843,0.0294011,0.0749464,0,0,0.0762259,0,0.0228367,0.0498159,0.0383431,0.0448575,0.035004,0.0804737,0.0899945,0.0137292,0.0107811,0.0218325,0.0245985,0.0360821,0.0139962,0.0342553,0.0369982,0.0316268,0.0525765,0.0137456,0.0256072,0.0590103,0.060593,0,0,0,0.0235372,0,0,0.053076
649,0,0.10126,0.107856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978899,0,0.106103,0.116443,0,0.130841,0,0,0.174161,0.0747323,0.112154,0.105455,0.139965,0.134207,0.0992831,0.094873,0.101976,0.0996943,0,0.102282,0.105632,0.103107,0.100094,0.0948582,0.227041,0,0.110225,0.125811,0.123528,0.11527,0.0997309,0,0,0.177708,0,0.0957536,0.151555,0.13306,0.128269,0.112063,0.141012,0.108585,0.113671,0.098321,0.110217,0.112052,0.116945,0.0970078,0.116349,0.120054,0.0877961,0.132408,0.120282,0.1272,0.113864,0.0840261,0,0,0,0.114841,0,0,0.154368
650,0,0.0946549,0.0763894,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313832,0,0.0232687,0.0345922,0,0.079452,0,0,0.137624,0.040603,0.0402052,0.0392355,0.0821865,0.115944,0.00693551,0.0144871,0.0275789,0.0282972,0,0.0317084,0.0218091,0.0118589,0.0262908,0.081415,0.177966,0,0.0504261,0.0222541,0.039638,0.0302234,0.0814291,0,0,0.081445,0,0.0250515,0.0500271,0.0374388,0.045558,0.0362309,0.0808681,0.101421,0.0154852,0.0113844,0.0232048,0.0258096,0.0370645,0.0132462,0.0354014,0.0378969,0.0358297,0.0586219,0.0156838,0.0280767,0.0602012,0.0613135,0,0,0,0.0240859,0,0,0.0566468
651,0,0.0959365,0.0746508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263924,0,0.025038,0.0352603,0,0.100275,0,0,0.154439,0.0371318,0.0397581,0.0376924,0.0728293,0.120594,0.0117599,0.015842,0.0312947,0.0332522,0,0.0327993,0.0262109,0.00668062,0.0212675,0.0854901,0.209644,0,0.0645522,0.0238407,0.0548499,0.0332703,0.0770102,0,0,0.0803262,0,0.0273805,0.0530213,0.0552016,0.0421675,0.0389086,0.068908,0.0870703,0.0160555,0.00369831,0.0247993,0.0288369,0.0471117,0.00945029,0.0440633,0.0499067,0.0394173,0.0535638,0.0174471,0.0290402,0.0638401,0.066796,0,0,0,0.0205018,0,0,0.0559381
652,0,0.094617,0.0766195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032697,0,0.0239719,0.0345145,0,0.0786244,0,0,0.139521,0.0408384,0.0402411,0.0392725,0.0835567,0.115614,0.0071102,0.0156741,0.0276251,0.0280461,0,0.0318458,0.0220282,0.0113679,0.0276322,0.0805831,0.176252,0,0.0504291,0.0218963,0.0392289,0.0299755,0.0815789,0,0,0.0801962,0,0.0240127,0.049549,0.0359473,0.0458212,0.0362181,0.0824342,0.100681,0.015157,0.0117817,0.0233488,0.0253865,0.036904,0.0134339,0.035237,0.0375369,0.0355608,0.0576382,0.0151022,0.0275188,0.0601683,0.0615043,0,0,0,0.0247446,0,0,0.055836
653,0,0.0544266,0.0297631,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115548,0,0.0982862,0.115982,0,0.0887554,0,0,0.195036,0.093309,0.116035,0.0569562,0.139471,0.0636847,0.0849981,0.0741738,0.0811091,0.0973906,0,0.0687145,0.0799798,0.0851375,0.109011,0.0577493,0.233475,0,0.0852496,0.0807208,0.093341,0.107214,0.096149,0,0,0.129745,0,0.0813137,0.110331,0.0952865,0.113703,0.0973536,0.137766,0.0966846,0.0824647,0.0735426,0.0863793,0.0933957,0.0988982,0.0916553,0.0927481,0.0978046,0.0968789,0.101471,0.0815862,0.0740699,0.0414639,0.0929584,0,0,0,0.10985,0,0,0.110338
654,0,0.0151647,0.0141403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306485,0,0.0126051,0.0133936,0,0.156512,0,0,0.289997,0.0577251,0.012002,0.0273464,0.0425228,0.0356595,0.0144043,0.0194841,0.0120521,0.0142255,0,0.0168131,0.00551604,0.0291565,0.0204419,0.0788407,0,0,0.0401178,0.015071,0.0269888,0.00589355,0.0141292,0,0,0.0740181,0,0.0185552,0.0494535,0.0270621,0.0135152,0.0195301,0.0383546,0.032069,0.0148099,0.0266777,0.00389283,0.0103022,0.024117,0.0338273,0.0175733,0.0243896,0.0218568,0.0425934,0.0134253,0.0151551,0.0128055,0.0267062,0,0,0,0.0290904,0,0,0.0509197
655,0,0.0159944,0.0148374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120968,0.0127228,0,0.159583,0,0,0.293419,0.057522,0.011579,0.0265012,0.0389391,0.0359936,0.0139498,0.0177591,0.0114369,0.0145559,0,0.0163846,0.00674583,0.0288814,0.0354214,0.0800377,0,0,0.0414328,0.01513,0.0277468,0.00547016,0.014431,0,0,0.0746779,0,0.0187096,0.0492312,0.0275643,0.012981,0.0196773,0.0344639,0.031058,0.0147763,0.0269908,0.00427884,0.0104421,0.024301,0.0335393,0.0178368,0.0247862,0.0230702,0.0427354,0.0136541,0.0150557,0.0139275,0.0274149,0,0,0,0.0288908,0,0,0.0512735
656,0,0.0162822,0.0153254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00885038,0.0130506,0,0.161357,0,0,0.291025,0.0574696,0.0118323,0.0197056,0.0368722,0.0360473,0.0121963,0.0112148,0.00969833,0.0162573,0,0.0146266,0.00956064,0.0264274,0.0718593,0.0815037,0,0,0.0413159,0.0152752,0.0274346,0.00499973,0.0145989,0,0,0.0749409,0,0.0187213,0.0491467,0.0270346,0.0129874,0.0192664,0.0323745,0.0309958,0.0147073,0.027217,0.00417633,0.0103813,0.0238552,0.0335892,0.0176419,0.0243931,0.023111,0.0428614,0.0138325,0.0150234,0.0144045,0.027525,0,0,0,0.0202217,0,0,0.0514273
657,0,0.0161357,0.0156011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00953565,0.0132265,0,0.162323,0,0,0.291825,0.057504,0.0120613,0.0191522,0.0369966,0.0363841,0.0120524,0.010669,0.00966654,0.0163397,0,0.0146456,0.00997431,0.0261286,0.0912703,0.0824004,0,0,0.0415307,0.0153358,0.0275058,0.00489587,0.0146693,0,0,0.0747837,0,0.0187037,0.0491636,0.0270219,0.0129643,0.0192604,0.0325006,0.0308351,0.014768,0.0272561,0.00426674,0.0105023,0.0239471,0.0335965,0.0176969,0.0244539,0.0230654,0.0427198,0.0140116,0.0150178,0.0146412,0.0275964,0,0,0,0.0201874,0,0,0.0513738
658,0,0.0160288,0.0158157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00936705,0.0132114,0,0.163321,0,0,0.292704,0.0574996,0.0120926,0.0190058,0.037161,0.0366164,0.0120303,0.0106095,0.00972218,0.0163826,0,0.0145114,0.00995076,0.0260065,0.0911784,0.0832457,0,0,0.0418126,0.0153784,0.0276025,0.00481927,0.014752,0,0,0.0746715,0,0.0186632,0.0491794,0.0269639,0.0129309,0.0192848,0.0326906,0.0307671,0.0147788,0.0272442,0.00433606,0.0106148,0.0240703,0.0335971,0.0177759,0.0245601,0.0231626,0.042642,0.0141919,0.0149835,0.0148538,0.0276237,0,0,0,0.0202743,0,0,0.0513195
659,0,0.0159711,0.0159567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00910746,0.013161,0,0.164474,0,0,0.293768,0.057487,0.0120645,0.0189895,0.0371977,0.0366149,0.0120208,0.0106091,0.00976389,0.0164347,0,0.0143486,0.00989727,0.0259022,0.0886921,0.0840661,0,0,0.0420927,0.0154304,0.0277217,0.00475839,0.0149067,0,0,0.0746687,0,0.0186481,0.0491925,0.0268927,0.0129107,0.0193348,0.0327851,0.0308403,0.0147633,0.0272082,0.00439226,0.0107197,0.0241653,0.0335839,0.0178648,0.0246718,0.0233232,0.0426634,0.0143632,0.0149523,0.0149054,0.0276651,0,0,0,0.020262,0,0,0.0513154
660,0,0.015741,0.0161978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00901066,0.0131136,0,0.165693,0,0,0.294625,0.0574961,0.0120614,0.018831,0.0372615,0.0370223,0.0120251,0.0105119,0.00979809,0.0164749,0,0.0142104,0.00992141,0.0257681,0.0883357,0.0850627,0,0,0.0424474,0.015454,0.0278829,0.00468885,0.0149809,0,0,0.0746059,0,0.0186104,0.0491985,0.0268944,0.0128767,0.0194592,0.0329386,0.0305313,0.0147138,0.0271353,0.0044833,0.0108905,0.0242757,0.0335811,0.0179744,0.0247827,0.0234062,0.0425791,0.0145496,0.0149183,0.01517,0.0278088,0,0,0,0.0202542,0,0,0.0512743
661,0,0.0155807,0.016313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00891716,0.0130928,0,0.166953,0,0,0.29566,0.0575194,0.0120626,0.0187368,0.0373051,0.0373087,0.0120276,0.0104579,0.00984021,0.0164926,0,0.0141051,0.00993924,0.0256296,0.0889218,0.0860224,0,0,0.0428745,0.0154963,0.0280302,0.00462595,0.015082,0,0,0.0746008,0,0.0185618,0.0491863,0.026906,0.0128409,0.0196156,0.0330332,0.030287,0.0146461,0.0270175,0.00462609,0.0110523,0.0244157,0.0335871,0.0180955,0.0248832,0.0235804,0.0424839,0.0146507,0.0148589,0.0153323,0.0279614,0,0,0,0.0202476,0,0,0.0512576
662,0,0.015519,0.0162457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00878561,0.0130665,0,0.168261,0,0,0.297039,0.057539,0.0120255,0.0187253,0.0372998,0.0373536,0.0120318,0.010468,0.009876,0.0164768,0,0.0140117,0.00993033,0.0255484,0.0894317,0.0869849,0,0,0.0432506,0.0155261,0.0281282,0.00459967,0.0152232,0,0,0.074646,0,0.0185185,0.0491903,0.0268096,0.012837,0.0196315,0.0330673,0.0302288,0.0146249,0.0269241,0.00469963,0.01118,0.0244732,0.0336193,0.0181524,0.0249434,0.0238472,0.0423941,0.0146899,0.0148377,0.0153394,0.0279909,0,0,0,0.0203387,0,0,0.0512868
663,0,0.0154456,0.0162814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00862594,0.0130251,0,0.169554,0,0,0.298307,0.0575302,0.0120093,0.0187886,0.0373715,0.0376614,0.0120245,0.0105244,0.00993482,0.016478,0,0.0139439,0.00991213,0.0255009,0.0898622,0.0879467,0,0,0.0435154,0.015532,0.0282284,0.00460255,0.0153228,0,0,0.0746506,0,0.0184522,0.0491856,0.0266914,0.0128534,0.0195997,0.0331848,0.0300345,0.0146286,0.0269413,0.00468886,0.0112402,0.0245338,0.0336497,0.0182241,0.0250274,0.0242176,0.0422838,0.0147469,0.0148042,0.0155309,0.0280792,0,0,0,0.0204775,0,0,0.051304
664,0,0.0154132,0.0163976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00846996,0.0129702,0,0.170969,0,0,0.299723,0.0575193,0.0119961,0.0189237,0.0374553,0.0379772,0.0120145,0.0106266,0.0100232,0.0164755,0,0.0139261,0.00987725,0.0255087,0.0902399,0.089011,0,0,0.0440536,0.015538,0.0283653,0.00461136,0.0154406,0,0,0.0746415,0,0.0183929,0.0491819,0.0266536,0.0128765,0.0196148,0.0333014,0.0299708,0.0146441,0.0269425,0.00466496,0.0112558,0.0246252,0.0336469,0.018315,0.0251146,0.0245357,0.0421824,0.0148291,0.0147727,0.0156584,0.0281901,0,0,0,0.0206522,0,0,0.0513073
665,0,0.0153893,0.0165699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833443,0.0129271,0,0.172445,0,0,0.301212,0.0575344,0.0120042,0.0191089,0.0375698,0.0382693,0.0120192,0.010745,0.0101031,0.0164878,0,0.0139219,0.00985234,0.0255421,0.0906872,0.0901654,0,0,0.0445973,0.015559,0.0285468,0.00463834,0.0155795,0,0,0.0746651,0,0.01836,0.0491862,0.0266606,0.0129084,0.0196674,0.0334446,0.0299902,0.0145827,0.0269146,0.0046467,0.0112544,0.0247182,0.0336429,0.018438,0.0251892,0.0249552,0.0421137,0.0149146,0.0147523,0.0157395,0.0283277,0,0,0,0.0208326,0,0,0.0512997
666,0,0.0153107,0.0167702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00823273,0.0129058,0,0.173945,0,0,0.302731,0.0575653,0.0120357,0.0193312,0.0377012,0.0385596,0.0120667,0.0108917,0.0101932,0.0164698,0,0.0139327,0.00983572,0.0255908,0.0910352,0.0913223,0,0,0.0447693,0.0155832,0.0284889,0.00468048,0.0157006,0,0,0.0747051,0,0.0183509,0.0492046,0.0265761,0.0129386,0.0196679,0.0335805,0.0299803,0.0145221,0.0269085,0.00461398,0.0111544,0.0246932,0.0336326,0.0184323,0.0251527,0.0251315,0.0420828,0.0149967,0.0147474,0.0158269,0.0284945,0,0,0,0.0210486,0,0,0.0513087
667,0,0.0151661,0.0169501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00812672,0.0128974,0,0.17539,0,0,0.304175,0.057606,0.0120618,0.0195015,0.0378729,0.0387984,0.0121022,0.0110046,0.0102606,0.0164803,0,0.0139752,0.00984412,0.0256097,0.0914005,0.092405,0,0,0.0448636,0.0156022,0.0284424,0.00469269,0.0158282,0,0,0.0747065,0,0.0183323,0.0492246,0.0264565,0.0129723,0.0197018,0.0337279,0.029953,0.0144653,0.0268738,0.00463528,0.0111362,0.0246799,0.0336362,0.0184337,0.0251201,0.0253327,0.042036,0.0151232,0.0147344,0.0159457,0.0286952,0,0,0,0.0211932,0,0,0.0513374
668,0,0.0149684,0.0170858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00829799,0.0128931,0,0.176699,0,0,0.305384,0.0576039,0.0120684,0.0192087,0.0379996,0.0389905,0.0119999,0.010796,0.0102323,0.0165342,0,0.0138852,0.00998532,0.0254694,0.0909814,0.0934221,0,0,0.0449136,0.0156091,0.0283797,0.00471068,0.0159696,0,0,0.0746672,0,0.018306,0.049259,0.0263375,0.0130161,0.0197152,0.0338303,0.0299013,0.0144635,0.0268142,0.00468571,0.0111534,0.0246572,0.0336352,0.018401,0.0250724,0.0254467,0.0419605,0.0152814,0.0147286,0.0160711,0.0288459,0,0,0,0.0211115,0,0,0.0513593
669,0,0.0148,0.0171656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00849824,0.0128673,0,0.177745,0,0,0.30626,0.057605,0.0120471,0.0189641,0.0380828,0.0391948,0.0119281,0.0105961,0.0101974,0.0165851,0,0.0138752,0.0101259,0.0253269,0.0905282,0.0942884,0,0,0.0450054,0.015619,0.028323,0.0047014,0.016104,0,0,0.0746388,0,0.0182934,0.0493026,0.0262168,0.0130408,0.0196818,0.0339118,0.0297997,0.0144634,0.0267378,0.00473105,0.0112064,0.024622,0.0336416,0.0183782,0.0250488,0.0255515,0.0418514,0.0154257,0.0147664,0.0161577,0.0289719,0,0,0,0.0210893,0,0,0.0513814
670,0,0.0146829,0.0171699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00870915,0.0128186,0,0.178526,0,0,0.306808,0.057618,0.0120249,0.0188062,0.0380706,0.039446,0.0118561,0.010405,0.0101882,0.0166511,0,0.013901,0.0102583,0.0251868,0.0901503,0.0950081,0,0,0.0451551,0.015627,0.0283179,0.00471495,0.0161982,0,0,0.0746257,0,0.0182899,0.0493394,0.0261657,0.0130599,0.019685,0.0339379,0.029697,0.014421,0.0266865,0.00477288,0.0112684,0.0246278,0.0336165,0.0184064,0.0251094,0.025713,0.0417146,0.0155576,0.0148242,0.016192,0.0290631,0,0,0,0.0211183,0,0,0.0514095
671,0,0.0146349,0.0171471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00890671,0.0127599,0,0.179056,0,0,0.307043,0.057628,0.0120055,0.0187053,0.038037,0.0397688,0.0117599,0.0102752,0.0102026,0.0167071,0,0.0139293,0.0104277,0.0250378,0.0897784,0.095581,0,0,0.045337,0.0156059,0.0283436,0.00474127,0.0162629,0,0,0.074712,0,0.0182469,0.0492508,0.0261436,0.0130903,0.0197174,0.0339415,0.0296219,0.0143901,0.0266327,0.00480301,0.0113289,0.024682,0.033595,0.0184422,0.0251419,0.0259366,0.0416249,0.0156,0.0148364,0.0162282,0.0291723,0,0,0,0.021173,0,0,0.0514225
672,0,0.0146458,0.0171216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00906648,0.0127365,0,0.179397,0,0,0.307086,0.0576269,0.0119806,0.0186063,0.0380008,0.0400706,0.0117011,0.0102144,0.0102215,0.0167232,0,0.0139539,0.0105844,0.024872,0.089526,0.0960613,0,0,0.0455235,0.0155827,0.0284227,0.00472357,0.0162455,0,0,0.0747911,0,0.0182066,0.0490746,0.0261554,0.013118,0.019777,0.0339395,0.0295614,0.0143946,0.0265735,0.00484212,0.011392,0.0247796,0.0335754,0.0185049,0.0252247,0.0261459,0.0415547,0.015662,0.014854,0.0162585,0.0292624,0,0,0,0.0211814,0,0,0.0514289
673,0,0.0146627,0.0170944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00925367,0.0127301,0,0.179565,0,0,0.306995,0.0576621,0.0119349,0.018454,0.0379156,0.0402977,0.0117053,0.0101779,0.0102199,0.0167608,0,0.0139733,0.010758,0.0247139,0.0892624,0.0963932,0,0,0.0457044,0.0155769,0.0285418,0.00469221,0.0162091,0,0,0.0748433,0,0.0182129,0.049037,0.0261711,0.0131401,0.0198456,0.033894,0.0295129,0.0143776,0.026518,0.00491382,0.011454,0.0248603,0.0335808,0.0185706,0.025351,0.0263018,0.0415244,0.0157746,0.0149214,0.0162926,0.0293289,0,0,0,0.0211906,0,0,0.0514454
674,0,0.0146353,0.0170387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00941729,0.0127766,0,0.179583,0,0,0.306813,0.057713,0.0118838,0.0183712,0.0378094,0.0404367,0.0117615,0.010219,0.0102025,0.0168065,0,0.0139919,0.0108761,0.0245906,0.0891259,0.0965475,0,0,0.0458146,0.015588,0.028641,0.0046707,0.0161929,0,0,0.0748933,0,0.0182496,0.0491323,0.0262084,0.0131581,0.0199046,0.0338507,0.0294298,0.0143656,0.0264583,0.0049917,0.0115202,0.0249186,0.0335979,0.0186084,0.0253978,0.0262798,0.0415349,0.0158608,0.0150117,0.0162973,0.0293364,0,0,0,0.0212784,0,0,0.0514726
675,0,0.0145342,0.0170275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00955125,0.0128144,0,0.179565,0,0,0.306674,0.0578205,0.0118462,0.018425,0.0376634,0.040533,0.0118852,0.0103825,0.010194,0.0168274,0,0.0140513,0.0109371,0.0245436,0.0891502,0.0965873,0,0,0.0456471,0.0155865,0.0285145,0.00460558,0.0162224,0,0,0.0749248,0,0.0182632,0.0493111,0.0260916,0.0130762,0.0197237,0.033763,0.0293006,0.0144303,0.0265127,0,0.0115754,0.0247506,0.0336996,0.0184833,0.0252264,0.0260054,0.0415425,0.0158718,0.0150897,0.0162929,0.0293447,0,0,0,0.0215629,0,0,0.0515197
676,0,0.0144604,0.0169825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095929,0.0128671,0,0.179403,0,0,0.306448,0.05777,0.0118033,0.0185021,0.0375733,0.0404373,0.0119149,0.0104615,0.0102218,0.0167814,0,0.0141698,0.0109631,0.0244408,0.089199,0.0964085,0,0,0.0459763,0.0155831,0.0287934,0.00461794,0.016198,0,0,0.0749451,0,0.01825,0.0493294,0.0263757,0.0131692,0.0200114,0.0337674,0.0291845,0.014313,0.0263592,0.00512937,0.0116643,0.0251742,0.033569,0.0188006,0.0256724,0.0261301,0.0415154,0.0158264,0.0151205,0.0163002,0.0291951,0,0,0,0.0217278,0,0,0.0515613
677,0,0.0143635,0.0169752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00966981,0.0128809,0,0.179395,0,0,0.306431,0.0577411,0.0117743,0.0186039,0.0374824,0.0403811,0.011974,0.0105793,0.0102433,0.0167318,0,0.0143365,0.0109443,0.0243847,0.089166,0.096374,0,0,0.0461427,0.0155699,0.0289194,0.00457763,0.0161988,0,0,0.0750051,0,0.0182301,0.0493181,0.0265133,0.0131581,0.0200411,0.0337465,0.0291004,0.0142935,0.0263335,0.00512033,0.0116561,0.025348,0.0335318,0.0189804,0.0258411,0.0260459,0.0415324,0.0157792,0.0151446,0.0162923,0.0291288,0,0,0,0.0220066,0,0,0.0516101
678,0,0.0143079,0.016987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00977034,0.012869,0,0.179537,0,0,0.306594,0.0576898,0.0117244,0.0187576,0.0374562,0.0403603,0.0120347,0.010714,0.0102707,0.0167214,0,0.0145104,0.0109015,0.0243625,0.0891819,0.0965176,0,0,0.0463073,0.015559,0.0290958,0.00451922,0.0162221,0,0,0.0750829,0,0.018225,0.0493241,0.0266852,0.0131336,0.0200889,0.0337487,0.0290184,0.0142877,0.0262966,0.00513938,0.011663,0.0255585,0.0334852,0.0192065,0.0261036,0.025959,0.0416163,0.0158023,0.0151712,0.0163326,0.0291311,0,0,0,0.0223578,0,0,0.0516703
679,0,0.0142833,0.0169899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00987006,0.0128397,0,0.179873,0,0,0.306927,0.0576703,0.0116683,0.0189095,0.0374787,0.0403602,0.0120999,0.0108687,0.0103179,0.0167502,0,0.0146754,0.0109476,0.0243691,0.0891754,0.096812,0,0,0.0464191,0.0155433,0.0292896,0.00443697,0.0162388,0,0,0.0751507,0,0.0182341,0.0493749,0.0268552,0.0130923,0.0201546,0.0337498,0.0289567,0.0142512,0.026202,0.00517349,0.0117136,0.0258021,0.0334493,0.0194374,0.0263995,0.0259146,0.0417229,0.0159476,0.0152115,0.0163688,0.0291757,0,0,0,0.0227783,0,0,0.0517636
680,0,0.0142528,0.0170014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00995961,0.0128162,0,0.180249,0,0,0.307303,0.0576962,0.0116198,0.0188533,0.0374768,0.0403539,0.0121539,0.010891,0.0103257,0.0168881,0,0.0147193,0.0110537,0.0243087,0.088905,0.0971389,0,0,0.0464559,0.0155543,0.0294253,0.00435047,0.016279,0,0,0.0752277,0,0.0182505,0.0494453,0.0269416,0.013044,0.0201846,0.0337225,0.0289689,0.014117,0.026043,0.00516888,0.0117255,0.025966,0.0334311,0.0195888,0.0265695,0.0258856,0.0418647,0.016154,0.0152178,0.0163935,0.0292381,0,0,0,0.0229762,0,0,0.0518578
