Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,LFHD,LTHII,LASI,,x76,x83
29,0.00259445,0.00306365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024221,0.0134392,0.00887118,0,0,0.0150362,0.0294975,0.00972859,0.0655336,0.015516,0.0129312,0.0330145,0.0135983,0.00813534,0.0442621,0.0379652,0.0390742,0.0241329,0.0183781,0.0148081,0.0342183,0.0255209,0.0107682,0.0124682,0.0118571,0.0274312,0.00810184,0.0256585,0.0136571,0.00528634,0,0,0.0557328,0,0.0325427,0.056966,0.0426253,0.0231617,0.0348051,0.0200583,0.0234526,0.0470916,0.0443528,0.0289335,0.0419832,0.0353767,0.0505597,0.0197957,0.0326058,0.0319992,0.0343845,0.0248997,0.0196643,0.00523815,0.00880798,0,0,0,0.119322,0.00807231,0,0,0
30,0.00313604,0.00352024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244179,0.0132254,0.00783541,0,0,0.0153178,0.0299049,0.00946618,0.0649218,0.0146679,0.0123262,0.0308243,0.0143877,0.00842197,0.043621,0.0381133,0.035651,0.022273,0.0169755,0.0138268,0.0335258,0.0263333,0.011082,0.0125787,0.0121362,0.0279958,0.00801933,0.0249206,0.0135145,0.00581961,0,0,0.0559532,0,0.032353,0.056996,0.0416641,0.0237124,0.0343009,0.0205528,0.0237891,0.0469268,0.0443786,0.0288748,0.0418559,0.0339158,0.051558,0.0181281,0.0308966,0.0326869,0.0344286,0.0253887,0.0197712,0.00544936,0.00935859,0,0,0,0.123873,0,0,0,0
31,0.00650711,0.00442009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242647,0.012618,0.00500897,0,0,0.0164275,0.0304394,0.00967652,0.0616964,0.00722654,0.00828438,0.010119,0.0141845,0.00942561,0.0375063,0.032297,0,0.0100956,0.00343022,0.00828969,0.0301211,0.0312509,0.0125503,0.0126213,0.0123403,0.0276929,0.00635644,0.0230915,0.0135639,0.0105703,0,0,0.0567369,0,0.0315254,0.0548759,0.038999,0.0255257,0.0322554,0.0186938,0.023913,0.0458544,0.0445885,0.0282204,0.0405863,0.0313902,0.0521341,0.0160539,0.0282031,0.0318421,0.0339348,0.0272624,0.0207808,0.0048246,0.0134851,0,0,0,0.0914236,0.0102189,0,0,0
32,0.00649221,0.00430267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235676,0.012672,0.00384687,0,0,0.0167672,0.0306369,0.00953046,0.0619619,0.00748612,0.00801729,0.0112725,0.0138169,0.00955151,0.0378993,0.0325424,0,0.010858,0.00505893,0.00899258,0.0305588,0.0300997,0.0127019,0.0127689,0.0114218,0.0286665,0.00646181,0.0233772,0.0137212,0.0103994,0,0,0.0568842,0,0.0313727,0.0553729,0.0398256,0.0254258,0.0317586,0.0190436,0.0242355,0.0457768,0.0444611,0.0278421,0.0403555,0.0310158,0.0529357,0.0154154,0.027996,0.0338943,0.0340327,0.0287498,0.0208809,0.0049323,0.0133581,0,0,0,0.0466129,0.00922498,0,0,0
33,0.00822213,0.00538343,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235551,0.0123159,0.0118999,0,0,0.0175509,0.031227,0.00996021,0.0594622,0.0131806,0.00477983,0.0165782,0.0133069,0.0108119,0.0349124,0.0328709,0.0259904,0.015401,0.0111943,0.0030026,0.0285926,0.0305333,0.0142312,0.0126838,0.011545,0.0291249,0.00572678,0.0243051,0.0132588,0.0125399,0,0,0.0563794,0,0.0301311,0.0569371,0.039838,0.0254679,0.0316184,0.0187197,0.0244234,0.0454501,0.0440587,0.0274485,0.0399053,0.0308411,0.0532626,0.0151923,0.0277642,0.0342085,0.0332288,0.0337828,0.0221943,0.0053431,0.01512,0,0,0,0.0183729,0.0108643,0,0,0
34,0.00854846,0.00566863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260609,0.0124353,0.0103683,0,0,0.0179486,0.0311715,0.0104885,0.058888,0.0111925,0.00451911,0.0181332,0.0133849,0.01106,0.0337187,0.031987,0.032437,0.0176887,0.0142131,0.00514329,0.0275166,0.0331298,0.014433,0.0126191,0.0117851,0.0298599,0.00549941,0.0253131,0.0132408,0.0128396,0,0,0.0587108,0,0.0325564,0.0571,0.0409042,0.0255104,0.0316351,0.018536,0.0248956,0.04533,0.0440039,0.0273134,0.0396645,0.0311505,0.0537336,0.0152222,0.0282709,0.0359376,0.0342613,0.019121,0.0197817,0.0053336,0.0153237,0,0,0,0.0180158,0.0113488,0,0,0
35,0.00627856,0.00420451,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02615,0.0126907,0.00279531,0,0,0.0167438,0.0304316,0.00957639,0.0621055,0.00987319,0.00779107,0.0140666,0.0140172,0.0103609,0.0378218,0.0319318,0,0.0123781,0.00694701,0.00946707,0.0302902,0.0326395,0.0133945,0.0124217,0.0111721,0.0314689,0.00701654,0.0262439,0.0136991,0.00985751,0,0,0.0587114,0,0.0331568,0.0556065,0.0433897,0.0254406,0.0316387,0.0187398,0.0249336,0.0455525,0.0446422,0.0274687,0.039781,0.0319296,0.0545942,0.0152889,0.0295697,0.0401382,0.0347385,0.0194979,0.0190778,0.00514212,0.0128411,0,0,0,0,0.00900643,0,0,0
36,0.00639438,0.00450704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261129,0.0118718,0.002918,0,0,0,0.0306111,0.00923223,0.0617003,0.0102433,0.00762192,0.0140589,0.0141259,0.0117999,0.0375636,0.0316166,0,0.0121988,0.00635419,0.00928174,0.0300235,0.0328488,0.0157528,0.0124214,0.0113255,0.0317009,0.00709764,0.0265541,0.0135204,0.00994552,0,0,0.0586955,0,0.0331198,0.0553878,0.0447532,0.0254767,0.0312236,0.0192984,0.0250665,0.0451729,0.0445378,0.0271299,0.0392701,0.0320619,0.0547134,0.0152458,0.0298174,0.0414656,0.0345305,0.0194621,0.0190444,0.0051343,0.0130207,0,0,0,0.0299179,0,0,0,0
37,0.00849438,0.00531208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269298,0.0123368,0.0115026,0,0,0.0176857,0.0311532,0.00999602,0.0587322,0.0121449,0.00399695,0.0169936,0.01331,0.0110836,0.0335568,0.0317527,0.031111,0.0170457,0.0133653,0.00465041,0.0275166,0.0344279,0.0142264,0.0127162,0.0115463,0.0308743,0.00579495,0.0268203,0.0131729,0.0127121,0,0,0.0589418,0,0.0319863,0.0569635,0.0450665,0.0257169,0.0315566,0.018974,0.0257102,0.0447781,0.0437761,0.0268363,0.038927,0.03215,0.0544085,0.0153606,0.0295842,0.0402685,0.034406,0.0256254,0.0207724,0.00498107,0.0149844,0,0,0,0.0203208,0,0,0,0
38,0.00836326,0.00505091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265213,0.0124511,0.0120269,0,0,0.0173227,0.0311578,0.00985463,0.0592065,0.0127754,0.00379023,0.0191033,0.0131832,0.0110437,0.0334347,0.0319551,0.0304199,0.0167383,0.0130762,0.00426959,0.0276889,0.0343664,0.0139848,0.0127596,0.0114535,0.0306333,0.00588797,0.0267686,0.0133029,0.0126029,0,0,0.0589196,0,0.0320069,0.0569275,0.0452511,0.0256781,0.0315392,0.0189381,0.0258391,0.0445474,0.0433987,0.0266331,0.0386979,0.032252,0.0543652,0.0153756,0.0298207,0.0405685,0.0343128,0.0252342,0.0206938,0.00476938,0.0147284,0,0,0,0.0200057,0.0121656,0,0,0
39,0.00824559,0.00504147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270139,0.0125978,0.0120204,0,0,0.0172023,0.0311735,0.0096576,0.0593746,0.012759,0.00366881,0.0199832,0.0132494,0.0109932,0.0331036,0.0319806,0.0309957,0.0173321,0.0140163,0.00466119,0.0276343,0.0352565,0.0138522,0.0127001,0.0114435,0.0303357,0.00591071,0.026457,0.0134734,0.0125491,0,0,0.0589519,0,0.0320523,0.0570237,0.0449983,0.0256237,0.0311899,0.0189715,0.0259314,0.0442459,0.0432739,0.0264836,0.0384643,0.032046,0.0542212,0.0152825,0.0297879,0.0406393,0.034223,0.0249806,0.0206719,0.00463326,0.0144917,0,0,0,0.0195957,0.0120662,0,0,0
40,0.00811221,0.00506445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028243,0.0127321,0.012007,0,0,0.0173467,0.0310319,0.00943567,0.059146,0.0130197,0.00376687,0.0175764,0.0134811,0.0109796,0.0326111,0.0316013,0.0308287,0.0181996,0.0146757,0.00525205,0.0271761,0.0370507,0.0137226,0.0125944,0.0114492,0.0297286,0.00593897,0.0259622,0.0133313,0.0124796,0,0,0.0590245,0,0.0321265,0.0570754,0.0440816,0.0255998,0.0312344,0.0186119,0.0260719,0.0439107,0.0430652,0.0264319,0.0383256,0.0318698,0.0541862,0.0153895,0.0294168,0.0397185,0.0342913,0.0247752,0.0206227,0.00457102,0.0142473,0,0,0,0,0.0124732,0,0,0
41,0.00780496,0.00490901,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285868,0.0128854,0.0109271,0,0,0.0174672,0.0310735,0.00928893,0.0589957,0.0122853,0.00388676,0,0.0139475,0.0109169,0.0323337,0.0315971,0.0292403,0.0198964,0.0161627,0.00727089,0.026572,0.0372791,0.0134703,0.0126055,0.0113734,0.0288542,0.00610748,0.0254499,0.0128679,0.0121493,0,0,0.0590759,0,0.0322278,0.0569986,0.0427387,0.0255711,0.0317089,0.0180737,0.0262283,0.043623,0.0427196,0.0264926,0.0383969,0.0317911,0.0541773,0.0155052,0.0289176,0.0377953,0.0343843,0.0246007,0.0204863,0.00444923,0.0137871,0,0,0,0,0.0129969,0,0,0
42,0.00760373,0.00470894,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295445,0.0130301,0.0116154,0,0,0.017248,0.0309488,0.00926391,0.0585773,0.0131934,0.00422258,0,0.0147605,0.0107253,0.0316903,0.0308397,0.0287516,0.020031,0.0165441,0.00785614,0.0257032,0.0388406,0.0132135,0.0125157,0.0112922,0.027737,0.00622869,0.0244318,0.0126047,0.0120066,0,0,0.0590877,0,0.0323243,0.0569392,0.0405532,0.0259389,0.0314406,0.0180822,0.0262945,0.0433523,0.0422601,0.026484,0.0382674,0.0309947,0.0539351,0.0151275,0.0278001,0.0353275,0.0344166,0.0244345,0.0203459,0.0042225,0.0135235,0,0,0,0,0.0142292,0,0,0
43,0.00822657,0.0037805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032847,0.0131092,0.0158278,0,0,0.0169412,0.0305937,0.00925215,0.0564836,0.0186409,0.00703296,0.111975,0.0182834,0.0103288,0.0278024,0.0263573,0.0295257,0.0233901,0.0193506,0.0125098,0.0207036,0.0432705,0.0126095,0.0126022,0.0110133,0.0255805,0.00623022,0.0217418,0.0138589,0.0131631,0,0,0.059219,0,0.0324725,0.0552299,0.0355708,0.0282018,0.0294034,0.0201239,0.0260881,0.0425221,0.0426446,0.0262729,0.0373408,0.0284312,0.0535117,0.0138037,0.024904,0.0311471,0.0344451,0.0239538,0.0201993,0.00366234,0.0146137,0,0,0,0,0.0207215,0,0,0
44,0.0080747,0.00378712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334243,0.0130487,0.0161481,0,0,0.0169027,0.0303577,0.0091413,0.0568126,0.0188204,0.00676188,0.113214,0.0183741,0.0102509,0.0277297,0.0263787,0.029482,0.0236664,0.0192393,0.0125838,0.0208117,0.0441101,0.0123815,0.0126476,0.0108308,0.0248818,0.00624297,0.0202265,0.0138779,0.0131208,0,0,0.0590943,0,0.0324038,0.055089,0.0324894,0.0282688,0.0289178,0.0204926,0.026071,0.0419499,0.0420766,0.0259482,0.0369169,0.0277708,0.0532908,0.0137852,0.0242338,0.0296459,0.034351,0.0239442,0.0201357,0.00345722,0.0143842,0,0,0,0,0.0207569,0,0,0
45,0.00714602,0.00477828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314115,0.0130095,0.0127659,0,0,0.0172085,0.0303223,0.00905502,0.0592281,0.0142538,0.00394345,0,0.0145928,0.0106202,0.0313968,0.0306577,0.0285584,0.0200478,0.0153635,0.00745961,0.0259461,0.0418333,0.0126259,0.0124894,0.0109858,0.0257233,0.00606996,0.0209498,0.012482,0.0119664,0,0,0.0594506,0,0.0330205,0.0566691,0.0330724,0.0260145,0.0310488,0.018439,0.0260354,0.0417049,0.0403917,0.0257331,0.0372723,0.0297447,0.0531886,0.0152857,0.0261385,0.0309834,0.0344756,0.0198872,0.0194973,0.00383063,0.0129221,0,0,0,0,0.0146718,0,0,0
46,0.00713799,0.00550638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323854,0.0125303,0.0136119,0,0,0,0.0303638,0.00876809,0.0599273,0.0152379,0.00403215,0,0.0136089,0.0115279,0.0318305,0.0310325,0.0283527,0.0188627,0.0141609,0.00568984,0.0271386,0.0432066,0.0139458,0.0123831,0.0111822,0.0258636,0.00594582,0.0204592,0.0122719,0.0120384,0,0,0.059159,0,0.0328492,0.0565781,0.0312507,0.0253723,0.0309558,0.0181244,0.0259666,0.0408685,0.0393903,0.0252723,0.0367217,0.0296937,0.0532872,0.0154537,0.0259905,0.031329,0.0340675,0.0200817,0.0195692,0.00418368,0.0128912,0,0,0,0,0.0138841,0,0,0
47,0.00716689,0.00522506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335811,0.0130865,0.0146384,0,0,0.0163794,0.0302608,0.00905004,0.0603487,0.016472,0.00408815,0.0137915,0.0133627,0.0108297,0.0316057,0.0303472,0.0290689,0.0165861,0.0124267,0.00431647,0.0277586,0.0455418,0.0125158,0.0124001,0.0110889,0.0258147,0.00560704,0.0199457,0.0124315,0.012358,0,0,0.0590394,0,0.0325535,0.0566001,0.029143,0.0253542,0.0311604,0.0178886,0.0258049,0.0403824,0.038654,0.0252428,0.0365815,0.0293135,0.0537395,0.0148671,0.0253212,0.0315579,0.0341173,0.0219822,0.0200023,0.00393365,0.0128843,0,0,0,0.0179161,0.0140323,0,0,0
48,0.00698957,0.00524963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337757,0.0131776,0.0130646,0,0,0.0159436,0.0303288,0.00939319,0.0606278,0.0146412,0.00412142,0.0160309,0.0132624,0.0106517,0,0.0304248,0.0293887,0.0150065,0.0113407,0.0035297,0.0286258,0.0458814,0.012148,0.0124996,0.0111421,0.0251303,0.00550475,0.0192487,0.0126032,0.0121652,0,0,0.0587917,0,0.032533,0.0568828,0.0279658,0.0251804,0.0320858,0.0183918,0.0258326,0.0400267,0.0379985,0.0254202,0.0366633,0.0291026,0.0537844,0.0142123,0.024953,0.0313654,0.0340078,0.0215893,0.0199405,0.00403789,0.0125139,0,0,0,0.0176249,0.0131369,0,0,0
49,0.00688449,0.00520549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355194,0.0133479,0.0118544,0,0,0.0164422,0.0304241,0.00946667,0.0599724,0.0127637,0.00440182,0.0126276,0.0135285,0.0106341,0.0317023,0.0290239,0.0299737,0.0131595,0.0106382,0.00340318,0.0279671,0.0482219,0.0120865,0.0125316,0.0111998,0.0240026,0.00531757,0.0178402,0.01283,0.0121934,0,0,0.0585355,0,0.0324226,0.0567439,0.0263815,0.0252221,0.0324357,0.0186657,0.0256649,0.0396651,0.0375155,0.0258762,0.0368398,0.0283836,0.0533028,0.0135461,0.0243319,0.0300945,0.0338425,0.0210521,0.0199653,0.00410877,0.0124193,0,0,0,0.0160055,0.0130388,0,0,0
50,0.00662958,0.00520104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362509,0.013553,0.0109972,0,0,0.0163774,0.0305435,0.00951548,0.0594972,0.011694,0.00451219,0.0104384,0.0136509,0.0107246,0.0329633,0.0284136,0.0301899,0.012265,0.0101633,0.00346829,0.0277359,0.0491407,0.0119711,0.0125066,0.0113291,0.0232604,0.00521538,0.0166828,0.0127481,0.0119888,0,0,0.0582108,0,0.0323654,0.0567674,0.0251061,0.0250834,0.0319837,0.0185872,0.0254496,0.0395028,0.0371615,0.0262475,0.0371004,0.0277726,0.0525247,0.0134208,0.0238365,0.0289095,0.0336901,0.0207291,0.0199462,0.00419875,0.0122483,0,0,0,0.0154174,0.0127215,0,0,0
51,0.00640466,0.00536775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369493,0.0134903,0.00962315,0,0,0.0154728,0.0305041,0.00968939,0.0591232,0.0107146,0.004608,0.00930111,0.0135774,0.0109016,0.0332269,0.0278099,0.0303055,0.0112435,0.00992409,0.00352127,0.0274432,0.0500981,0.0116789,0.0125169,0.0113965,0.0228392,0.00515231,0.0160466,0.0126281,0.0117406,0,0,0.057786,0,0.0323026,0.0567742,0.024466,0.0249634,0.030959,0.0184166,0.0252582,0.0395509,0.0369915,0.0260858,0.0370016,0.0274483,0.0517457,0.0136653,0.0236005,0.0283194,0.0335215,0.0205103,0.0199064,0.00440915,0.0121371,0,0,0,0.0157986,0.0121983,0,0,0
52,0.00625859,0.00560666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376387,0.0134428,0.00850348,0,0,0.0151707,0.0304025,0.00986268,0.0588624,0.0098812,0.00490311,0.00810261,0.0135105,0.0110033,0.0327124,0.0273803,0.0302099,0.0101671,0.0097955,0.00345275,0.0272633,0.0510461,0.0114167,0.0125525,0.0113953,0.0228992,0.0050778,0.0159771,0.0129423,0.0114662,0,0,0.057357,0,0.0322198,0.0565868,0.0246463,0.0250537,0.0302332,0.0185997,0.025193,0.0395208,0.0372205,0.0256474,0.0366496,0.027624,0.0509735,0.0141141,0.0239026,0.0288182,0.0334385,0.0202808,0.0198722,0.00470554,0.011993,0,0,0,0.0155444,0.0117615,0,0,0
53,0.00627682,0.00589493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038209,0.0136115,0.0080511,0,0,0.0150392,0.0303614,0.0100136,0.0586934,0.00951645,0.00539353,0.00687981,0.013118,0.0111217,0.0320688,0.0267968,0.0300336,0.00898598,0.0100136,0.00344765,0.0269507,0.0521288,0.0112487,0.0125561,0.0113992,0.023213,0.00501192,0.0159972,0.0133962,0.0111133,0,0,0.0571221,0,0.0322332,0.0562761,0.0255682,0.0251314,0.0299963,0.0188563,0.025227,0.0394957,0.0375661,0.0253086,0.0363068,0.027976,0.0502023,0.0145323,0.0244399,0.0300636,0.0333142,0.01988,0.0198872,0.00509498,0.0117741,0,0,0,0.014693,0.0112562,0,0,0
54,0.00647658,0.00602778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383926,0.0137093,0.00820245,0,0,0.0149047,0.0303082,0.0101409,0.0585486,0.00965294,0.00583924,0.00647029,0.0124856,0.0113668,0.0314785,0.0262916,0.0299772,0.00833704,0.010145,0.00347785,0.026586,0.0531404,0.0110962,0.0125067,0.0113462,0.0233633,0.00497215,0.0159238,0.0135976,0.0107748,0,0,0.0568562,0,0.0321821,0.0561364,0.0263653,0.0248902,0.0299952,0.0188662,0.0251896,0.0395959,0.037657,0.0251192,0.036067,0.028164,0.0493724,0.014812,0.0248648,0.0310917,0.0331969,0.0196803,0.0198609,0.00533805,0.0115945,0,0,0,0.0140857,0.0107944,0,0,0
55,0.00665479,0.00603707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387126,0.0137342,0.00884259,0,0,0.0149521,0.0302188,0.0103408,0.0585188,0.0100698,0.00619523,0.00690699,0.0126672,0.011655,0.0307595,0.0257999,0.0306049,0.00822161,0.0104979,0.00359347,0.0261753,0.0542831,0.0109812,0.012434,0.0112726,0.0233087,0.00495479,0.0158964,0.0137934,0.010519,0,0,0.0563939,0,0.0320616,0.0560673,0.0266699,0.024342,0.0299262,0.0188603,0.0251963,0.0398168,0.0374796,0.0250798,0.0361167,0.0282444,0.0485637,0.0151923,0.025232,0.0315369,0.0330795,0.0194373,0.0198049,0.0054655,0.0114375,0,0,0,0.0134303,0.0104912,0,0,0
56,0.00651089,0.0059999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378165,0.0138969,0.00869256,0,0,0.0150059,0.0301191,0.010534,0.0586491,0.00994496,0.00653422,0.00753946,0.0123086,0.0118926,0,0.0257632,0.0309709,0.00817973,0.0101588,0.0038288,0.0265365,0.0536959,0.010959,0.0124748,0.0113347,0.0230992,0.00500369,0.0159695,0.0137861,0.0101609,0,0,0.0559799,0,0.032105,0.0559884,0.0263901,0.0239927,0.0295984,0.018925,0.0252688,0.0401347,0.0373027,0.0252903,0.0365939,0.0282287,0.0479238,0.0154939,0.0254863,0.0316136,0.0330562,0.0191336,0.0197196,0.00563288,0.0111389,0,0,0,0.0124457,0.00998593,0,0,0
57,0.00625979,0.00579639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386169,0.0139066,0.00972199,0,0,0.0151166,0.0301015,0.0107721,0.0584544,0.0121854,0.00672179,0.00873798,0.0121531,0.0121184,0.0290155,0.0247779,0.0307759,0.00878551,0.0112725,0.00452509,0.0253902,0.0555922,0.0110296,0.0124777,0.0114652,0.0267717,0.00508844,0.0147943,0.0128817,0.00993152,0,0,0.0550678,0,0.0319846,0.056303,0.0181644,0.0236095,0.030156,0.0183032,0.0251697,0.0414629,0.0375668,0.0255572,0.0381322,0.0280611,0.0467271,0.015244,0.024815,0.0322648,0.0327934,0.0183683,0.0194863,0.00559123,0.0109515,0,0,0,0.0117229,0.009857,0,0,0
58,0.00596217,0.00561779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377799,0.0138639,0.0105359,0,0,0.0151813,0.0301297,0.0109632,0.0585181,0.0132983,0.00690519,0.00972921,0.0120585,0.0124252,0.028148,0.0241983,0.0297815,0.00903682,0.0114034,0.00478777,0.0250051,0.0558742,0.0111779,0.0124229,0.0115401,0.0275967,0.00507037,0.0151073,0.0126901,0.00986591,0,0,0.0541916,0,0.031686,0.056086,0.0165994,0.0234071,0.0297544,0.0177116,0.0249953,0.0419099,0.0382804,0.0257851,0.038564,0.0277772,0.0461482,0.0155106,0.0246952,0.0326294,0.0323384,0.0180106,0.0192533,0.0055478,0.0108556,0,0,0,0.011221,0.0097907,0,0,0
59,0.00582318,0.00538258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365579,0.0140504,0.011487,0,0,0.0152435,0.0301092,0.0111059,0.0584841,0.0147913,0.00743088,0.0107655,0.0120254,0.012541,0.0272459,0.0236763,0.0287629,0.00926991,0.0113364,0.00500995,0.0245956,0.0559482,0.011221,0.0125273,0.011805,0.0277852,0.00510737,0.0150103,0.0123716,0.0098901,0,0,0.0529772,0,0.0311794,0.0557513,0.0152013,0.0232975,0.0288475,0.0172449,0.024704,0.0426632,0.0392917,0.0259261,0.0387187,0.0269807,0.0456487,0.015429,0.0240854,0.0325429,0.0317623,0.0181173,0.0190152,0.00544208,0.0108371,0,0,0,0.010487,0.00983672,0,0,0
60,0.00506788,0.0054523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361911,0.0140853,0.0122732,0,0,0.015735,0.0304724,0.0111198,0.0580722,0.0165113,0.00944293,0.0118614,0.0139015,0.0129128,0.026597,0.0239753,0.0281341,0.00953314,0.0118841,0.0051965,0.0245216,0.0578914,0.0111752,0.0126473,0.0122021,0.0273033,0.00562669,0.0153544,0.0116186,0.00826904,0,0,0.0519084,0,0.0310195,0.055848,0.0143878,0.0244792,0.0278384,0.020101,0.0248339,0.0430899,0.0397973,0.0259564,0.0386103,0.0265898,0.0449234,0.015613,0.0240061,0.0313853,0.0317706,0.0179042,0.0186238,0.00677131,0.00952751,0,0,0,0.0102359,0.00756865,0,0,0
61,0.00427731,0.00439726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357345,0.0143281,0.0133387,0,0,0.014998,0.0292038,0.00956206,0.0599702,0.0186886,0,0.0129181,0.0137202,0.0127289,0.026443,0.0243779,0.0283413,0.00959694,0.0126534,0.00473532,0.0242753,0.0584653,0.0103065,0.0135312,0,0.0276361,0.00647447,0.0152719,0.00950108,0.00699664,0,0,0.0506687,0,0.0310234,0.0538429,0.0134692,0.0244942,0.0247735,0.0189141,0.0246474,0.0429055,0.0407803,0.0254901,0.0377288,0.0247653,0.0444303,0.0149573,0.0224292,0.0312194,0.0316899,0.0178155,0.0181986,0.00688668,0.00865825,0,0,0,0.0110534,0.00604576,0,0,0
62,0.00393361,0.00414986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334127,0.0140304,0.0140064,0,0,0.0149718,0.0294581,0.00960195,0.0585928,0.0210191,0,0.0145522,0.0148377,0.0131593,0.0249836,0.0245335,0.0267509,0.0102694,0.0129959,0.00490539,0.0242045,0.0577714,0.0102383,0.0134961,0,0.0258604,0.00708027,0.0155415,0.00681888,0.00631739,0,0,0.0497448,0,0.0310582,0.053412,0.0131647,0.0253022,0.0218225,0.0189459,0.0247465,0.0429538,0.0418946,0.0252909,0.0371596,0.0232175,0.043618,0.0145283,0.0213796,0.0277112,0.0316977,0.0179523,0.0179478,0.00807319,0.00858289,0,0,0,0.010397,0.00410008,0,0,0
63,0.00685464,0.0125707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398382,0.0119671,0.0107381,0,0,0.0195375,0.0326198,0.012727,0.0520132,0.0127811,0.0780038,0.0187698,0.0605164,0.018563,0.0294953,0.0311592,0.0296704,0.0140016,0.0182341,0.00585953,0.0258801,0.0682396,0.0132721,0.0131886,0,0.0163233,0.0115816,0.0180483,0.00805938,0.0176837,0,0,0.0480633,0,0.0327002,0.0630758,0.0179923,0.0433484,0.0225968,0.0644174,0.0304917,0.0439939,0.0396302,0.0248987,0.0385185,0.0270832,0.0398249,0.0177172,0.0275459,0.012613,0.0362764,0.0284675,0.01802,0.0287463,0.0189363,0,0,0,0.0132865,0.0396174,0,0,0
64,0.00780082,0.0129091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350581,0.0116086,0,0,0,0,0.032917,0.0131409,0.0504359,0.0154768,0.083232,0.0198719,0.063046,0.0187439,0.0293685,0.0316425,0.0289088,0.0135199,0.016914,0.00487297,0.0265167,0.0631466,0.0140552,0.0129264,0,0.014344,0.0125784,0.0190137,0.0108112,0.0196398,0,0,0.0493136,0,0.0345366,0.0638063,0.0205848,0.0454919,0.0218576,0.0665039,0.031458,0.0439927,0.0398782,0.024997,0.0386169,0.0274241,0.0387523,0.0182265,0.0287856,0.00908037,0.0376979,0.0199068,0.0169237,0.030127,0.020639,0,0,0,0.0138099,0.0415653,0,0,0
65,0.00774476,0.0126203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329236,0.0116105,0.00617498,0,0,0,0.0327524,0.0129949,0.0489747,0.0181725,0.082313,0.0225521,0.0601106,0.0186954,0.027764,0.0321451,0.0261028,0.0145603,0.0180465,0.00473092,0.0274714,0.0613972,0.0139286,0.0126669,0,0.013291,0.0126521,0.0199267,0.0123175,0.0191934,0,0,0.0492195,0,0.0348198,0.0633166,0.0230303,0.0453904,0.0210279,0.0635297,0.0312309,0.0435478,0.0400572,0.024683,0.0380579,0.0272456,0.0381004,0.0183111,0.0293628,0.00687007,0.037825,0.0197806,0.0168976,0.0296905,0.0197854,0,0,0,0.014551,0.0397766,0,0,0
