Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,,x79
603,0.0452431,0,0,0,0,0.0114126,0,0,0,0,0,0,0.00796703,0.0375724,0.0107299,0.0191486,0,0,0.0433121,0,0.0353355,0.0380961,0.0434009,0.0105362,0.00740505,0.00823503,0.0233493,0.0497162,0.010479,0.0107733,0.0122676,0.00863814,0.0114143,0.00689302,0.026006,0.0140986,0.0438227,0,0.026928,0.00619994,0.0408863,0.00222162,0.0437659,0.04623,0,0,0.0292827,0,0.0467312,0.0166633,0.0485949,0.00837254,0.0342787,0.00886089,0.0252746,0.0557399,0.00994333,0,0,0.00887464,0.00643142,0.0300137,0.00439646,0.00716964,0.00551799,0.0328774,0.032431,0.0196541,0.00920632,0.0424082,0,0,0,0,0,0
604,0.0452673,0,0,0,0,0.0111033,0,0,0,0,0,0,0.00834793,0.0375372,0.0108097,0.0195872,0,0,0.0430786,0,0.0352921,0.0379312,0.0434534,0.0105733,0.00759913,0.0087983,0.0232521,0.0494772,0.0106709,0.0110512,0.0126358,0.00884484,0.0116896,0.00693894,0.0259782,0.0144245,0.0435254,0,0.0268434,0.010589,0.040796,0.00662974,0.0442544,0.0466465,0,0,0.0304114,0,0.0470353,0.0168252,0.0473753,0.0153488,0.0344154,0.0149033,0.0252568,0.0562105,0.00570978,0.0120522,0.0060424,0.01207,0.011676,0.0303341,0.00677266,0.0126156,0.0132488,0.032741,0,0,0.00949647,0.0426347,0,0,0,0,0,0
605,0.0464952,0,0,0,0,0.0134969,0,0,0,0,0,0,0.00613159,0.0372731,0.010531,0.0269082,0,0,0.0460329,0,0.0351257,0.0397244,0.0405506,0.0111602,0.0112174,0.0104078,0.0391572,0.051432,0.0127604,0.0109283,0.0139504,0.00929536,0.0105861,0.00715527,0.0272655,0.00666303,0.0464736,0,0.0276381,0.0113815,0.0407589,0.00971123,0.055979,0.0478626,0,0,0.0304653,0,0.0470357,0.0169964,0,0.0161232,0.0396246,0.0197769,0.03881,0.0570732,0.0134268,0.0174757,0.00620701,0.0142393,0.0108151,0.0304944,0.00531028,0.0108742,0.00979279,0.0331599,0,0.0195604,0.0144304,0.0432057,0,0,0,0,0,0
606,0.0458815,0,0,0,0,0.0102672,0,0,0,0,0,0,0.00818628,0.037249,0.0108357,0.0202338,0,0,0.0452588,0,0.0349226,0.0393325,0.0437904,0.00994788,0.00778574,0.00972692,0.0241453,0.0512394,0.0106869,0.0110897,0.013014,0.00895368,0.0117365,0.00682006,0.0259077,0.0146771,0.0453589,0,0.0275424,0.0118274,0.040775,0.00587124,0.0445872,0.048018,0,0,0.0290639,0,0.0466423,0.0167979,0.0475074,0.0133237,0.0346698,0.015416,0.0261608,0.0562684,0.00543249,0.0112163,0.00767299,0.0131724,0.0109892,0.0310693,0.00559745,0.0114729,0.0148483,0.0326615,0.0324051,0.019233,0.0110891,0.0436515,0,0,0,0,0,0
607,0.045445,0,0,0,0,0.010368,0,0,0,0,0,0,0.00829497,0.0372186,0.0110081,0.0200241,0,0,0.0449438,0,0.0348448,0.0390908,0.043638,0.00981173,0.00771106,0.00988879,0.0238795,0.0511226,0.0108558,0.0112169,0.0131953,0.00911966,0.0119154,0.00690314,0.0260228,0.0148463,0.045122,0,0.0274336,0.0124283,0.040819,0.0060304,0.044377,0.0473512,0,0,0.028688,0,0.0466849,0.0167136,0.0475213,0.0122578,0.0345895,0.0160403,0.0258129,0.0560619,0.00571388,0.0106316,0,0.0139089,0.0108938,0.0314783,0.00537032,0.0111564,0.0157515,0.032698,0.0325181,0.0194112,0.0105994,0.0431544,0,0,0,0,0,0
608,0.0454983,0,0,0,0,0.0108445,0,0,0,0,0,0,0.00830925,0.0371636,0.0110882,0.0201599,0,0,0.0450077,0,0.0348109,0.0390472,0.0439291,0.00964567,0.00766587,0.00985427,0.024014,0.0511224,0.0107295,0.0110028,0.0132508,0.00908618,0.0119085,0.0069578,0.0260716,0.0148315,0.0453012,0,0.0273718,0.0132906,0.0408695,0.0059829,0.0445055,0.0469509,0,0,0.0286812,0,0.0466972,0.0165565,0.0475373,0.0113655,0.0351385,0.0155514,0.0263103,0.0560524,0.00533212,0.010762,0.00835152,0.0137162,0.0106774,0.0314417,0.0049498,0.0111243,0.016845,0.0326964,0.0326912,0.0194405,0.0102744,0.0428595,0,0,0,0,0,0
609,0.0458724,0,0,0,0,0.011402,0,0,0,0,0,0,0.00846358,0.0371239,0.0112057,0.020146,0,0,0.045113,0,0.0347944,0.0390446,0.0439797,0.00961988,0.00760741,0.00997306,0.0239503,0.0512713,0.0107688,0.0109673,0.0133984,0.00913117,0.0120117,0.00701887,0.0261847,0.0148808,0.045492,0,0.0272993,0.0137252,0.0408219,0.00608506,0.0444963,0.046914,0,0,0.0303847,0,0.0470332,0.0166776,0.0476014,0.0112736,0.0353059,0.0156087,0.02634,0.0568487,0.00520197,0.0107458,0.00843585,0.0136604,0.0108494,0.0314886,0.00476791,0.0113275,0.0175194,0.0329763,0,0.0197466,0.0099074,0.0428335,0,0,0,0,0,0
610,0.045806,0,0,0,0,0.011771,0,0,0,0,0,0,0.00849407,0.0371206,0.0112604,0.0200205,0,0,0.0450415,0,0.034851,0.0389306,0.0439735,0.00966334,0.00752634,0.0100708,0.0238967,0.0511446,0.010772,0.0109551,0.0134578,0.00912486,0.0121295,0.00716212,0.0262715,0.0149996,0.0454359,0,0.0271437,0.0138312,0.040837,0.00618528,0.0443319,0.046344,0,0,0.0306345,0,0.0469699,0.0167195,0.0475065,0.0117946,0.0354235,0.015672,0.0263059,0.0567685,0.00509686,0.0108692,0.0082773,0.0133794,0.0111963,0.0316535,0.0049065,0.0116008,0.0179434,0.0330374,0,0.0197285,0.00951385,0.042485,0,0,0,0,0,0
611,0.0451531,0,0,0,0,0.0119667,0,0,0,0,0,0,0.00869559,0.0371374,0.0113069,0.0198603,0,0,0.0449397,0,0.0349298,0.0388073,0.0439878,0.00965019,0.00743292,0.0101824,0.0239008,0.0508981,0.010736,0.0109668,0.0135345,0.00919662,0.0122503,0.00724643,0.0263336,0.0151521,0.0452865,0,0.0269555,0.0137671,0.0409144,0.00660578,0.043992,0.045581,0,0,0.0297173,0,0.0465402,0.0166218,0.0474336,0.0125195,0.0355424,0.0158601,0.0262448,0.0560397,0.00496033,0.0110548,0.0080523,0.013024,0.0114806,0.0319323,0.00515101,0.0119479,0.0181941,0.0328713,0.0328784,0.0193151,0.0091769,0.0419173,0,0,0,0,0,0
612,0.0448883,0,0,0,0,0.0123409,0,0,0,0,0,0,0.00897503,0.0371076,0.0113974,0.0196742,0,0,0.0451895,0,0.0349291,0.0388636,0.0440338,0.00953904,0.00734047,0.0103486,0.0239379,0.0510434,0.010704,0.0110158,0.0136687,0.00932646,0.0123788,0.00724527,0.0263965,0.0154055,0.0455568,0,0.0268202,0.0136018,0.0408851,0.00711672,0.0437392,0.0453678,0,0,0.0303579,0,0.0469513,0.016641,0.0473953,0.0130113,0.035593,0.0162804,0.0262874,0.0563164,0.00481977,0.0111865,0.00797551,0.0127695,0.0117173,0.0322459,0.00533952,0.0123084,0.0183541,0.0328568,0,0,0.0090127,0.0416121,0,0,0,0,0,0
613,0.0452118,0,0,0,0,0.0125073,0,0,0,0,0,0,0.00943705,0.0370502,0.0113932,0.0188972,0,0,0.0452047,0,0.0350222,0.0387262,0.044213,0.00939675,0.00712269,0.0102525,0.0235171,0.0508326,0.0104447,0.0109172,0.0135535,0.00927819,0.0123901,0.00712105,0.02627,0.0162363,0.0457278,0,0.0265935,0.0086585,0.0409911,0.00386055,0.0428762,0.0458065,0,0,0.0298323,0,0.0466266,0.0165912,0.0480213,0.00437832,0.03554,0.011501,0.0260715,0.0563476,0.00709973,0,0,0.00889048,0.00726472,0.032436,0.0045828,0.00685787,0.00981127,0.0330037,0.0329576,0.0191978,0.00927593,0.0415789,0,0,0,0,0,0
614,0.0454492,0,0,0,0,0.0125099,0,0,0,0,0,0,0.00953524,0.0370645,0.0116949,0.0190927,0,0,0.0447907,0,0.035084,0.0384367,0.0442488,0.00987156,0.00719917,0.0105155,0.0234989,0.0503552,0.0104816,0.0109932,0.0137656,0.00949887,0.0125633,0.00730975,0.0264328,0.0166861,0.0454132,0,0.0263791,0.013293,0.0410079,0.00730589,0.0434246,0.0461433,0,0,0.0299331,0,0.0466006,0.0166553,0.0472236,0.0127315,0.035842,0.016532,0.0261463,0.0565702,0.00460598,0.011343,0.00780673,0.0124721,0.011719,0.0327917,0.00536901,0.012385,0.0185569,0.0329759,0.0329301,0.0192231,0.00957334,0.0416603,0,0,0,0,0,0
615,0.0459501,0,0,0,0,0.0127169,0,0,0,0,0,0,0.00970511,0.0370033,0.0115728,0.0189132,0,0,0.0457727,0,0.0351094,0.0390893,0.0448068,0.00979092,0.00700477,0.0104246,0.0238196,0.0507642,0.0101081,0.0106616,0.0136069,0.00935375,0.0124254,0.00721172,0.0262842,0.0171571,0.0464194,0,0.0265651,0.00891865,0.0410771,0.00413098,0.0430984,0.0460762,0,0,0.0292838,0,0.0466917,0.0164758,0.0482095,0.00432087,0.0365046,0.0109738,0.0269419,0.0564499,0.00670773,0,0.00633001,0.0086183,0.00737094,0.0325657,0.00484179,0.00711089,0.0108395,0.0324803,0.0330964,0.0193842,0.0101359,0.0417451,0,0,0,0,0,0
616,0.0462558,0,0,0,0,0.0126957,0,0,0,0,0,0,0.0101517,0.0370148,0.0118832,0.0189149,0,0,0.0455911,0,0.035103,0.0390246,0.0445745,0.00994987,0.00705283,0.0109315,0.02342,0.0507042,0.0105364,0.0110071,0.0140646,0.00983348,0.0128529,0.00755345,0.0265766,0.017456,0.0462361,0,0.0264292,0.0127165,0.0410345,0.0074378,0.0431783,0.0458559,0,0,0.0297321,0,0.0471243,0.0166263,0.0476596,0.0121879,0.0361708,0.0164633,0.0262277,0.0568548,0.00442112,0.011195,0.00816576,0.0128985,0.0117715,0.0333553,0.00535153,0.0121709,0.0185446,0.0325067,0,0.0198188,0.00993276,0.0414276,0,0,0,0,0,0
617,0.0460653,0,0,0,0,0.0130668,0,0,0,0,0,0,0.0102888,0.0369717,0.0117399,0.0185302,0,0,0.0466169,0,0.0351227,0.0396398,0.0450889,0.00956793,0.00685281,0.0105108,0.0236488,0.0511841,0.0102113,0.0106369,0.0137702,0.0096583,0.0127106,0.00741097,0.0264612,0.0175259,0.0472798,0,0.0267361,0.00811726,0.041063,0.00473015,0.042658,0.0457838,0,0,0.0296695,0,0.0471507,0.0164884,0.0486475,0.00418235,0.0369214,0.011311,0.0268925,0.0567876,0.0060918,0,0.00695314,0.00881608,0.0079212,0.0332142,0.00520653,0.00751654,0.0106324,0.032182,0,0.0198182,0.0102945,0.0411546,0,0,0,0,0,0
618,0.0450661,0,0,0,0,0.0125964,0,0,0,0,0,0,0.0102713,0.0370539,0.0120928,0.0185292,0,0,0.046031,0,0.0351652,0.0392624,0.0448054,0.00982027,0.0069726,0.0105424,0.0233751,0.0504666,0.0105321,0.0109294,0.0139895,0.0100112,0.0131165,0.00777514,0.0268429,0.0173578,0.0465905,0,0.0266211,0.0120087,0.0411677,0.00781304,0.0427938,0.0451992,0,0,0.0282189,0,0.0468048,0.0162571,0.0480483,0.0116531,0.0366649,0.0167797,0.0264359,0.0559589,0.00419163,0.0111141,0.00854984,0.013109,0.0121751,0.0342029,0.00573346,0.0125737,0.0181952,0.0317226,0.0333309,0.0193391,0.0101189,0.0405,0,0,0,0,0,0
619,0.0447942,0,0,0,0,0.012711,0,0,0,0,0,0,0.00996495,0.037054,0.0122407,0.0184569,0,0,0.0463637,0,0.0351863,0.0394836,0.0448677,0.00988068,0.00698204,0.0103252,0.0234975,0.0505666,0.0105286,0.010905,0.0139004,0.0100997,0.0132628,0.00799653,0.0270635,0.0171255,0.0468931,0,0.0267372,0.0117771,0.0412231,0.00802865,0.042701,0.0450863,0,0,0.0279969,0,0.0468535,0.0161918,0.0482312,0.0115159,0.0368451,0.0171242,0.0267571,0.0558745,0.00412004,0.0111229,0.00872162,0.0132426,0.0123513,0.0345467,0.00605881,0.0127068,0.0180537,0.031529,0.0334486,0.0193466,0.0102766,0.0404309,0,0,0,0,0,0
620,0.0447325,0,0,0,0,0.0127628,0,0,0,0,0,0,0.00962199,0.0370423,0.0123192,0.0183136,0,0,0.0466413,0,0.0352136,0.0396683,0.0448845,0.0100349,0.00700301,0.0099923,0.0235497,0.0505984,0.0104724,0.0107386,0.0136729,0.0101452,0.0133283,0.00828126,0.027323,0.016747,0.0471837,0,0.0268126,0.0115555,0.0412717,0.0081266,0.0425648,0.0448421,0,0,0.0280603,0,0.0468791,0.0161823,0.0483923,0.0112675,0.0370237,0.017182,0.0270737,0.055825,0.00404825,0.0111175,0.00880428,0.0133516,0.012348,0.0347854,0.00631265,0.0126207,0.017843,0.0313771,0.0335452,0.0193247,0.0103411,0.0403417,0,0,0,0,0,0
621,0.045364,0,0,0,0,0.0131068,0,0,0,0,0,0,0.00953933,0.0370322,0.012505,0.0182453,0,0,0.0472618,0,0.0352292,0.040044,0.0448955,0.0102221,0.00698616,0.00985927,0.0236689,0.0510907,0.0104628,0.0106531,0.013608,0.0102445,0.0133925,0.00844699,0.0275583,0.0164587,0.0478119,0,0.0269686,0.0113202,0.0412486,0.00829451,0.0424683,0.0450006,0,0,0.0292821,0,0.0471978,0.0163836,0.0485492,0.0112452,0.0372178,0.0173509,0.0278058,0.0564694,0.00401549,0.0110942,0.00902007,0.0134862,0.0123088,0.0349523,0.00615832,0.0125071,0.0175873,0.031599,0,0.0196638,0.0103743,0.0406861,0,0,0,0,0,0
622,0.0455965,0,0,0,0,0.0130759,0,0,0,0,0,0,0.00870389,0.0370387,0.0127433,0.0179788,0,0,0.0474682,0,0.0353212,0.040155,0.0448047,0.0107156,0.00705284,0.00904852,0.0235776,0.051122,0.0102341,0.010167,0.0130049,0.0102141,0.0132657,0.00873697,0.0280243,0.015613,0.0479852,0,0.0269865,0.0108618,0.0411996,0.00818488,0.0423238,0.0448898,0,0,0.0295196,0,0.0472254,0.0164349,0.048519,0.0109526,0.0374893,0.0170923,0.0281108,0.0564531,0.00397719,0.0111199,0.00893056,0.0134907,0.0121531,0.0352167,0.00619191,0.0123667,0.0170505,0.0315192,0,0.0196286,0.0102191,0.0407162,0,0,0,0,0,0
623,0.0451097,0,0,0,0,0.0128173,0,0,0,0,0,0,0.00792577,0.0370847,0.0130538,0.0177598,0,0,0.0476389,0,0.0353811,0.0402705,0.044701,0.0111585,0.00712443,0.0084801,0.023511,0.0509783,0.0101254,0.00985013,0.0126354,0.0102026,0.0132123,0.00898068,0.0284377,0.0149289,0.0480179,0,0.0270106,0.010443,0.0412621,0.00819472,0.0422133,0.0446027,0,0,0.0284418,0,0.0467905,0.0161795,0.0484146,0.0108116,0.0377539,0.0170697,0.0282257,0.0557347,0.0040188,0.0111127,0.00894514,0.0135931,0.0120172,0.0354713,0.00634843,0.0121931,0.0165455,0.0310875,0.0335962,0.0191055,0.0100866,0.0404363,0,0,0,0,0,0
624,0.0450256,0,0,0,0,0.0128333,0,0,0,0,0,0,0.00746663,0.0370843,0.0133669,0.0176203,0,0,0.0479067,0,0.0354086,0.0404304,0.0445945,0.0115681,0.00716461,0.00808728,0.0234658,0.0510851,0.0101212,0.00966043,0.0123312,0.0101617,0.0132051,0.00927109,0.0287768,0.0143756,0.0482209,0,0.0270988,0.0100725,0.0412898,0.00834393,0.0421573,0.0447114,0,0,0.0284823,0,0.0467914,0.0161942,0.0483283,0.010732,0.0379463,0.0171407,0.0281903,0.0558641,0.00397636,0.0111119,0.00894336,0.0137397,0.0119866,0.0357205,0.00656195,0.0120299,0.0161233,0.0309448,0.0336557,0.0189986,0.0100506,0.0403875,0,0,0,0,0,0
625,0.0452402,0,0,0,0,0.0128059,0,0,0,0,0,0,0.00726642,0.0370621,0.0134164,0.0174543,0,0,0.0481081,0,0.035405,0.0405386,0.0444881,0.0119916,0.00721055,0.00772258,0.0233093,0.0512013,0.0101333,0.00953051,0.0120294,0.0102409,0.0132184,0.0096014,0.0291149,0.0138164,0.0484423,0,0.027236,0.00983883,0.0413428,0.00859169,0.0420547,0.0447524,0,0,0.0286839,0,0.0468321,0.0161432,0.0482941,0.0106727,0.0381273,0.0170696,0.0281086,0.0559699,0.00386642,0.0111344,0.00888468,0.0138069,0.0119401,0.0359145,0.0067146,0.0117962,0.0158736,0.0308461,0.033749,0.0189632,0.0100013,0.0403961,0,0,0,0,0,0
626,0.0422833,0,0,0,0,0.00945355,0,0,0,0,0,0,0.00791615,0.0499099,0.0138682,0.0166313,0,0,0.0488467,0,0.0344226,0.0325248,0.0442762,0.0127249,0.00695205,0.00758193,0.0203442,0.051938,0.0104146,0.00978326,0.0119291,0.0107372,0.0136645,0.0102213,0.0297004,0.0142067,0.0482644,0.0488914,0.0116983,0.00975532,0.0412065,0.00898511,0.0421269,0.0427308,0,0,0.0298428,0,0.0471851,0.016182,0.0476603,0.0105631,0.0392469,0.017334,0.0261257,0.0542353,0.00460462,0.0106915,0.00935279,0.014369,0.0120102,0.0366366,0.00690287,0.0115318,0.0156897,0.029532,0,0.0196529,0.00795211,0.038273,0,0,0,0,0,0
627,0.0422786,0,0,0,0,0.00937344,0,0,0,0,0,0,0.00777572,0.0498982,0.0141937,0.0165604,0,0,0.0494594,0,0.0344083,0.0329958,0.0441922,0.0130474,0.00699789,0.00747591,0.0202214,0.0525239,0.010487,0.00980548,0.0118554,0.0110177,0.0138644,0.0104725,0.0300557,0.0142392,0.0488108,0.0488407,0.0119751,0.00971616,0.0412005,0.00927235,0.0420585,0.0428945,0,0,0.0299457,0,0.0471607,0.0162488,0.0476266,0.0106995,0.0393633,0.0174676,0.0262347,0.0543076,0.00450813,0.0107371,0.00934069,0.0142769,0.0120625,0.0368237,0.00696006,0.0115497,0.0155077,0.0293673,0,0.0196946,0.00786054,0.0383726,0,0,0,0,0,0
628,0.0420876,0,0,0,0,0.00903149,0,0,0,0,0,0,0.00751281,0.0498122,0.0143406,0.0164115,0,0,0.0498441,0,0.0345182,0.0333047,0.044163,0.013384,0.00702909,0.00726922,0.0201059,0.0528278,0.0104787,0.00973988,0.0116352,0.0112135,0.0140013,0.0107358,0.0303397,0.014041,0.0490623,0.0489006,0.0122245,0.00949015,0.0412591,0.00950517,0.0419897,0.0425245,0,0,0.0285851,0,0.046696,0.0158882,0.0476291,0.0108132,0.0394832,0.0175852,0.0262326,0.0534234,0.00438647,0.0107984,0.00926569,0.0141818,0.012224,0.0370637,0.00718003,0.0116925,0.0151473,0.0288372,0.0337638,0.0192793,0.00776585,0.0379948,0,0,0,0,0,0
629,0.042703,0,0,0,0,0.00937268,0,0,0,0,0,0,0.00762767,0.0496738,0.0143989,0.0162854,0,0,0.0503036,0,0.0345954,0.0336218,0.0441528,0.0135866,0.00697288,0.00724978,0.0200885,0.0535926,0.0104909,0.00971697,0.0116212,0.0113765,0.0141369,0.01093,0.0304845,0.0140546,0.0495917,0.0488765,0.0124846,0.00941363,0.0412523,0.00977274,0.0419104,0.0428921,0,0,0.0300826,0,0.0470273,0.0162427,0.0476461,0.0110022,0.039592,0.0178212,0.0262141,0.0543091,0.00430343,0.0108794,0.00922336,0.0141447,0.0124028,0.0372579,0.00731349,0.011767,0.0149979,0.0291867,0,0.0196664,0.00752452,0.0383822,0,0,0,0,0,0
630,0.042462,0,0,0,0,0.00906176,0,0,0,0,0,0,0.0073435,0.0495874,0.0143918,0.0161586,0,0,0.0503711,0,0.0346249,0.033717,0.0440834,0.0140001,0.00699318,0.00699631,0.020009,0.0536587,0.0103216,0.00954945,0.0112185,0.0115013,0.014136,0.0111924,0.0307393,0.0136028,0.049628,0.0488064,0.0126431,0.00936911,0.0413096,0.00993229,0.0418137,0.0427812,0,0,0.0289976,0,0.0466584,0.0159553,0.0475807,0.0110711,0.0396522,0.017756,0.0260922,0.0536965,0.00415953,0.0109942,0.00899758,0.0139838,0.0126768,0.0374242,0.00743135,0.0117975,0.0148511,0.0287825,0.0341177,0.0193375,0.00762599,0.0384641,0,0,0,0,0,0
631,0.0426362,0,0,0,0,0.00915192,0,0,0,0,0,0,0.00722978,0.0494777,0.0144356,0.0161057,0,0,0.0505456,0,0.0347128,0.033852,0.0440105,0.014328,0.00695645,0.00689851,0.0199329,0.0540121,0.0102416,0.00948023,0.0110164,0.0116628,0.0141472,0.0112539,0.0309358,0.0133515,0.0498153,0.0487562,0.0128228,0.00932167,0.0413716,0.0101481,0.0417172,0.043067,0,0,0.0292044,0,0.0466919,0.016002,0.0476087,0.0112498,0.0397296,0.0177601,0.0261674,0.0537275,0.00405145,0.0110852,0.00887173,0.013884,0.0127924,0.037547,0.00751153,0.0118614,0.0147699,0.0287728,0.0342039,0.0193729,0.00755309,0.0390014,0,0,0,0,0,0
632,0.0418788,0,0,0,0,0.00945955,0,0,0,0,0,0,0.00695998,0.0494233,0.0144936,0.0160086,0,0,0.0500603,0,0.0347401,0.0335688,0.0439434,0.0146937,0.00680945,0.00685744,0.0197682,0.0536367,0.0101961,0.00947231,0.0108401,0.011883,0.0141901,0.011291,0.0311419,0.0130458,0.0493887,0.0486567,0.0126914,0.0092199,0.0414068,0.0103056,0.0415675,0.0422148,0,0,0.0291083,0,0.0467445,0.0157357,0.0478181,0.0113878,0.0398917,0.0176944,0.0260748,0.0530653,0.00395638,0.0111703,0.00870957,0.0137891,0.0128573,0.0376294,0.0076472,0.0119307,0.0146395,0.0283157,0.0342089,0.0194068,0.0070773,0.0383853,0,0,0,0,0,0
633,0.0411452,0,0,0,0,0.00986981,0,0,0,0,0,0,0.00698771,0.0493344,0.0146209,0.0158893,0,0,0.0492954,0,0.0347611,0.0330845,0.0439256,0.0150341,0.00670195,0.00687633,0.0195746,0.0530583,0.0101947,0.00951716,0.0107731,0.0119816,0.0142997,0.0114431,0.0313672,0.0129867,0.0488053,0.0485345,0.0123886,0.00910343,0.0414044,0.010431,0.0414322,0.0412933,0,0,0.0290672,0,0.0467351,0.0154947,0.0481279,0.0114947,0.0400689,0.0175472,0.0258272,0.0525072,0.00386794,0.0112409,0.00857577,0.0138171,0.0128537,0.0376748,0.00777989,0.0120154,0.0145364,0.0278743,0.0340814,0.0193602,0.00654052,0.037502,0,0,0,0,0,0
634,0.0409047,0,0,0,0,0.010315,0,0,0,0,0,0,0.00708527,0.0491773,0.0147576,0.0157693,0,0,0.0489731,0,0.0347777,0.0327949,0.0438138,0.0153069,0.00656311,0.00696364,0.0195615,0.0528885,0.0102821,0.00959106,0.0108373,0.0121277,0.0144681,0.0116616,0.0315881,0.0129744,0.0486337,0.0483754,0.0121868,0.00916577,0.041319,0.0105729,0.0413981,0.0409238,0,0,0.0306549,0,0.0470827,0.0157731,0.0478641,0.0115832,0.040261,0.0174306,0.0254475,0.0528343,0.00385124,0.0111926,0.00841253,0.0139194,0.0127757,0.0377481,0.00784243,0.0120128,0.0144464,0.0277964,0,0.019665,0.00617749,0.0371385,0,0,0,0,0,0
635,0.0400511,0,0,0,0,0.0106947,0,0,0,0,0,0,0.00668294,0.0490614,0.0147387,0.0157113,0,0,0.0476807,0,0.0347947,0.0318303,0.0437233,0.0157083,0.00657142,0.00693478,0.0195298,0.0516939,0.0102588,0.009548,0.0106306,0.0123525,0.0145514,0.0118937,0.0318535,0.0125361,0.0476037,0.0482852,0.0116443,0.00912281,0.0412621,0.0107038,0.0413474,0.0398647,0,0,0.0291518,0,0.0466006,0.0152082,0.0475416,0.0115813,0.0403081,0.0173436,0.025446,0.051722,0.00386671,0.0110736,0.00821309,0.0137161,0.0125904,0.0377942,0.00775838,0.0117604,0.0143049,0.0269826,0.0336661,0.0192045,0.00598222,0.0362803,0,0,0,0,0,0
636,0.0397569,0,0,0,0,0.0110373,0,0,0,0,0,0,0.00652255,0.0488919,0.0147843,0.0156907,0,0,0.0469638,0,0.034852,0.0312406,0.0436538,0.0158625,0.00655743,0.00694218,0.0196432,0.0510839,0.0102616,0.00954323,0.0105913,0.0125859,0.0146159,0.0119599,0.0320069,0.012461,0.047081,0.0481872,0.0113471,0.00896084,0.0411259,0.0108193,0.0413217,0.039427,0,0,0.0292697,0,0.0464738,0.0151505,0.0474386,0.0116664,0.0403832,0.017412,0.025535,0.0513417,0.00391605,0.0110326,0.00809516,0.0135712,0.0126062,0.0378386,0.00778696,0.0116956,0.0141835,0.0265162,0.0333521,0.0191521,0.00594306,0.03602,0,0,0,0,0,0
637,0.0399404,0,0,0,0,0.0116161,0,0,0,0,0,0,0.00654428,0.0486848,0.0148401,0.0156655,0,0,0.0465831,0,0.0349422,0.0308737,0.0435998,0.0159129,0.00652381,0.00695224,0.019713,0.0509488,0.0102707,0.00953247,0.0105575,0.012691,0.0146521,0.0120345,0.0321136,0.0124836,0.0468998,0.0480756,0.0111768,0.00898188,0.0410327,0.0109179,0.0412729,0.0394807,0,0,0.0309848,0,0.0467191,0.015539,0.0474284,0.0117382,0.0404916,0.0174983,0.0259375,0.0517284,0.00386692,0.0110714,0.00801869,0.013504,0.0126804,0.0378493,0.00781067,0.0116471,0.0142096,0.0264466,0,0.0193958,0.00597255,0.036378,0,0,0,0,0,0
638,0.0394335,0,0,0,0,0.0120153,0,0,0,0,0,0,0.00656968,0.0484486,0.0148801,0.0156606,0,0,0.045412,0,0.0350047,0.0299855,0.0435541,0.0160202,0.00650072,0.00695772,0.0197258,0.0500358,0.0102171,0.00949549,0.0104847,0.0127258,0.0146347,0.0121753,0.0322175,0.0124176,0.0460018,0.0479414,0.0107366,0.00917596,0.0408923,0.0110021,0.041295,0.0390956,0,0,0.0311056,0,0.0467131,0.0154388,0.0474029,0.0117688,0.0405618,0.0176492,0.026069,0.0513885,0.00384311,0.0111195,0.00796048,0.0135388,0.01277,0.0378596,0.00782236,0.0115859,0.0143405,0.0259385,0,0.0191876,0.00611773,0.036196,0,0,0,0,0,0
639,0.0386241,0,0,0,0,0.0123431,0,0,0,0,0,0,0.0064486,0.0479253,0.014936,0.0156384,0,0,0.0437497,0,0.0350625,0.0287469,0.0435286,0.0160916,0.00648782,0.00695951,0.0197543,0.0485844,0.0101438,0.00942813,0.0105173,0.0128671,0.0146076,0.0122525,0.0322898,0.0123134,0.0446518,0.0476419,0.0101035,0.00918386,0.0408014,0.0111174,0.0413204,0.038228,0,0,0.0292782,0,0.0462137,0.0147176,0.0475591,0.011809,0.0406267,0.0178891,0.0260177,0.0502127,0.00381623,0.0111779,0.00796444,0.013694,0.0128604,0.0379011,0.00788777,0.0116783,0.014381,0.0250004,0.0322195,0.018482,0.00634848,0.0355621,0,0,0,0,0,0
