Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,LWRA
74,0.0109685,0,0,0,0,0.0113461,0,0,0,0,0,0,0.0349723,0.0251771,0.0299723,0.020418,0,0,0.0421251,0,0.0421222,0.0255572,0.0412356,0.0268415,0.00485368,0.0105483,0.0285882,0.0183982,0.0169758,0.0161331,0.014701,0.00683538,0.0130419,0.0121596,0.0167532,0.0380024,0.0330938,0.0291057,0.0112435,0.0351,0.00946239,0.0176299,0.016778,0,0,0.00898475,0,0.0338183,0.0227534,0.0380403,0.00565098,0.0152274,0.0138131,0.0254317,0.0219206,0.0110565,0.0139434,0.00723267,0.011262,0.0076754,0.0302294,0.00857868,0.00800801,0.012154,0.0101741,0.0347969,0.0363207,0.0153008,0.0126742,0,0,0,0.0412555
75,0.0110535,0,0,0,0,0.00992336,0,0,0,0,0,0,0.0350949,0.0243123,0.0299857,0.0204453,0,0,0.0432742,0,0.0419056,0.025994,0.0412451,0.0269,0.00475938,0.0105152,0.0284009,0.0165606,0.0169353,0.016113,0.0146776,0.00682253,0.0130279,0.0122013,0.0167966,0.0380423,0.033374,0.0293888,0.011171,0.0348922,0.00949275,0.0176443,0.0165429,0,0,0.00886163,0,0.0336242,0.0230649,0.0380684,0.00591338,0.0153599,0.0138294,0.0252406,0.022139,0.0111013,0.0138928,0.00688192,0.0112813,0.00782625,0.0302794,0.00859583,0.00821852,0.0120377,0.010821,0.0347572,0.0369325,0.0138219,0.0124958,0,0,0,0.0403454
76,0.0111022,0,0,0,0,0.00844906,0,0,0,0,0,0,0.0350459,0.02355,0.0300316,0.0204265,0,0,0.0444346,0,0.0417542,0.0263982,0.0412165,0.02694,0.00463925,0.0105214,0.0282105,0.0146193,0.0169721,0.0161057,0.0146913,0.00679733,0.0130366,0.0122149,0.0168351,0.0380988,0.0335254,0.029683,0.0111303,0.0346169,0.00951539,0.0176124,0.0163282,0,0,0.00858759,0,0.0333912,0.0232766,0.0381108,0.0060219,0.0154808,0.013886,0.0250006,0.0225051,0.0111111,0.0138924,0.00694265,0.0112978,0.00789835,0.0303258,0.00861739,0.00829047,0.0119723,0.0113241,0.0343543,0.037505,0.0122348,0.0122535,0,0,0,0.0392975
77,0.0112833,0,0,0,0,0.0068688,0,0,0,0,0,0,0.0349949,0.0230197,0.0300634,0.02038,0,0,0.0454694,0,0.0414942,0.0265246,0.0411971,0.0269305,0.00451755,0.0104946,0.0279696,0.0126815,0.0169887,0.016111,0.0146982,0.00677798,0.0130257,0.0122022,0.0168625,0.0381618,0.0335306,0.0296262,0.0110725,0.0342655,0.00949371,0.0175404,0.0161768,0,0,0.00827124,0,0.0330634,0.0233363,0.0381701,0.00595545,0.0156154,0.013997,0.0247765,0.0229735,0.011159,0.0139103,0.00719781,0.0113907,0.00790311,0.0303548,0.00862374,0.00824397,0.0119301,0.0117945,0.0337711,0.0380418,0.0105825,0.0120848,0,0,0,0.0382828
78,0.0114543,0,0,0,0,0.00471475,0,0,0,0,0,0,0.0352442,0.0226434,0.0302662,0.0201332,0,0,0.0467217,0,0.041091,0.0264572,0.0411778,0.0271272,0.00441724,0.0106888,0.0274204,0.0105516,0.0170935,0.0163259,0.0149145,0.00679942,0.0130092,0.0122062,0.0168709,0.0383194,0.0337224,0.0290915,0.0111485,0.0337909,0.00965626,0.0172669,0.0156903,0,0,0.0080601,0,0.0324263,0.0234347,0.0381609,0.00593756,0.0157858,0.0139446,0.024266,0.022929,0.0111435,0.0139417,0.00735532,0.0118396,0.0077382,0.030407,0.00864317,0.00802273,0.0121681,0.0118148,0.0330533,0.0385088,0.00844996,0.0117514,0,0,0,0.0375455
79,0.0117681,0,0,0,0,0.00340379,0,0,0,0,0,0,0.0353138,0.0226035,0.0302126,0.0202667,0,0,0.0460853,0,0.0404966,0.0256927,0.0412356,0.0270547,0.0044302,0.0105742,0.0274261,0.00904879,0.0170584,0.0162947,0.01487,0.00680154,0.0130079,0.0122129,0.0168858,0.0383497,0.0327734,0.0284795,0.0109196,0.0334216,0.00947106,0.0173282,0.0158432,0,0,0.00754013,0,0.0319464,0.0235989,0.0381511,0.00568902,0.0158787,0.014231,0.0242529,0.0239124,0.0111748,0.0140704,0.00744785,0.0128165,0.00782981,0.0303313,0.00867498,0.00796555,0.0119806,0.0122262,0.032375,0.0388364,0.00723069,0.0116707,0,0,0,0.0368168
80,0.011771,0,0,0,0,0.0023491,0,0,0,0,0,0,0.035377,0.0223799,0.0301742,0.0203446,0,0,0.0448654,0,0.0396481,0.0248058,0.0412716,0.0269695,0.00441124,0.0104996,0.0274086,0.00820456,0.0170298,0.0162355,0.0148166,0.00681091,0.0130573,0.012214,0.0168944,0.0384392,0.0313438,0.0276264,0.0107379,0.033228,0.00937725,0.0173219,0.0157146,0,0,0.00729207,0,0.0315772,0.0239898,0.0381393,0.0056517,0.0159814,0.0143901,0.0241701,0.0247407,0.0112241,0.0140916,0.00745512,0.0119107,0.00790686,0.0303351,0.00867571,0.00803317,0.0117769,0.0124582,0.0316327,0.0393616,0.00603192,0.0112187,0,0,0,0.0358229
81,0.0115082,0,0,0,0,0.00210385,0,0,0,0,0,0,0.0354452,0.0219831,0.0301597,0.0204246,0,0,0.0430617,0,0.0388709,0.0235565,0.0412704,0.0268732,0.00438953,0.0104306,0.0273701,0.00869966,0.0170105,0.0162056,0.0147834,0.00681237,0.0131467,0.0122389,0.0169038,0.0386316,0.029568,0.0267218,0.0105849,0.0330524,0.00929813,0.0172969,0.0153539,0,0,0.00727884,0,0.031222,0.0240337,0.0381148,0.00557185,0.0160131,0.014528,0.0241446,0.0253636,0.0112771,0.0141444,0.00748224,0.0115696,0.00793472,0.0303124,0.00866177,0.0079755,0.0116144,0.0125205,0.0307664,0.0400333,0.00510689,0.0104933,0,0,0,0.0344854
82,0.0111631,0,0,0,0,0.00263861,0,0,0,0,0,0,0.035495,0.0216147,0.0301184,0.0205173,0,0,0.0407322,0,0.0379952,0.0217794,0.0412833,0.0267607,0.00437424,0.0103784,0.027353,0.0103742,0.0170196,0.0162043,0.0147486,0.00682425,0.0132232,0.0122944,0.0169031,0.038914,0.0276853,0.0255938,0.0104354,0.0328846,0.00925876,0.0173453,0.0148735,0,0,0.00740523,0,0.03093,0.024161,0.0380837,0.0056419,0.0160343,0.014675,0.0241482,0.0257874,0.0112712,0.0141572,0.00750148,0.0115941,0.00807962,0.0302791,0.00864942,0.00807356,0.0114133,0.0127192,0.0300195,0.0407431,0.00446854,0.00970275,0,0,0,0.032944
83,0.0109038,0,0,0,0,0.00348349,0,0,0,0,0,0,0.0355571,0.021466,0.0300744,0.0206584,0,0,0.0380108,0,0.0368795,0.0196274,0.0412922,0.0266844,0.00436871,0.010328,0.0273729,0.0129147,0.0170475,0.0161692,0.0147287,0.0068328,0.0132508,0.0123127,0.0168958,0.039109,0.0258754,0.0240353,0.01026,0.032791,0.00914612,0.017394,0.0143384,0,0,0.00766544,0,0.0308036,0.0243926,0.0380645,0.005637,0.0160707,0.0148803,0.0241792,0.0260316,0.0111457,0.0142168,0.0075913,0.0116947,0.00825308,0.0302558,0.0086631,0.00821751,0.0112227,0.0128636,0.0293859,0.0413268,0.00409963,0.00900512,0,0,0,0.0315028
84,0.0106661,0,0,0,0,0.00432671,0,0,0,0,0,0,0.0356202,0.0212682,0.0300392,0.0208755,0,0,0.0351186,0,0.0358172,0.0176046,0.0412969,0.0266308,0.00438216,0.0102951,0.0275,0.0157737,0.0170302,0.0161184,0.0146972,0.00685268,0.0132755,0.0123371,0.0168846,0.0392398,0.024072,0.0223622,0.0100758,0.0325973,0.00894928,0.0174165,0.013693,0,0,0.00802057,0,0.0306097,0.0243073,0.0380735,0.0054431,0.0160885,0.0151468,0.0242636,0.0262733,0.0109483,0.0143445,0.00773016,0.011799,0.0083743,0.0302237,0.00870446,0.00824467,0.0110616,0.0129883,0.0285254,0.0417274,0.00411644,0.00833289,0,0,0,0.029826
85,0.0102944,0,0,0,0,0.00492769,0,0,0,0,0,0,0.0356126,0.0209874,0.0299509,0.021245,0,0,0.0318778,0,0.0350054,0.0156821,0.041327,0.0264783,0.00441644,0.0102247,0.0277625,0.0184832,0.0169773,0.0160601,0.0146132,0.00688254,0.0132784,0.0123574,0.0168877,0.0392919,0.0222898,0.0208478,0.00983474,0.0322959,0.00865016,0.0174499,0.0128293,0,0,0.008629,0,0.0303415,0.0238513,0.0380927,0.0050444,0.0160845,0.0155057,0.0244305,0.0263771,0.0111951,0.0145491,0.00787526,0.0119286,0.00846969,0.030232,0.00872623,0.00816854,0.0108703,0.0129059,0.0275434,0.0417561,0.00422739,0.00763983,0,0,0,0.0278773
86,0.00996999,0,0,0,0,0.00547969,0,0,0,0,0,0,0.0355975,0.0208901,0.0298022,0.0217493,0,0,0.0288892,0,0.0343561,0.0137617,0.0414006,0.0262473,0.00446766,0.0101489,0.0282735,0.0209264,0.0169539,0.0160409,0.0145134,0.00688016,0.0132658,0.0123418,0.0168241,0.0393393,0.020946,0.0196096,0.00968594,0.0320398,0.00840208,0.0177121,0.0120301,0,0,0.00926638,0,0.0301717,0.0235122,0.0381553,0.00472708,0.0161657,0.0160003,0.0248048,0.026635,0.0116087,0.0147474,0.00809835,0,0.00855602,0.0302651,0.0087084,0.00821965,0.0107237,0.0128004,0.0265736,0.0416648,0.00448016,0.00701602,0,0,0,0.0259801
87,0.00961089,0,0,0,0,0.00593416,0,0,0,0,0,0,0.0355836,0.0207186,0.0297178,0.0221185,0,0,0.0259623,0,0.0337283,0.0117728,0.0414477,0.0261055,0.00453045,0.0100829,0.0284897,0.0231847,0.0169601,0.0160205,0.014454,0.00692006,0.0133259,0.0123507,0.0168253,0.0394616,0.0200105,0.0183285,0.00943478,0.0318608,0.0081605,0.0178484,0.0112369,0,0,0.00999058,0,0.0300689,0.0232678,0.0381218,0.00462904,0.0160578,0.0162607,0.0251583,0.0269086,0.0113885,0.014866,0.00813255,0.0122328,0.0088523,0.0302452,0.00874511,0.00853449,0.0104397,0.0128191,0.0255862,0.0411972,0.00477526,0.00638757,0,0,0,0.0242164
88,0.00914871,0,0,0,0,0.00612571,0,0,0,0,0,0,0.0355853,0.0206742,0.029586,0.0224852,0,0,0.0226115,0,0.0330931,0.010049,0.0414913,0.0258863,0.00455807,0.00999769,0.0287929,0.0251399,0.0169932,0.0159972,0.0143779,0.0069694,0.0133976,0.0124149,0.0168163,0.0395842,0.0193231,0.0167954,0.00915896,0.0317445,0.00782378,0.018039,0.0104451,0,0,0.0108133,0,0.0299423,0.0229174,0.0381759,0.00451337,0.015951,0.0166029,0.0255969,0.0271192,0.0111087,0.0149413,0.00824655,0.0123676,0.0090889,0.02982,0.00870427,0.00877429,0.0101448,0.0128261,0.0241531,0.0406306,0.00491792,0.00575787,0,0,0,0.0226587
89,0.00859925,0,0,0,0,0.00618873,0,0,0,0,0,0,0.0353198,0.0209133,0.0291621,0,0,0,0.0192028,0,0.0324558,0.00866111,0.0414076,0.0252528,0.00455563,0.00975719,0.029663,0.026874,0.0170526,0.0158715,0.0141105,0.00697968,0.013366,0.0124806,0.0166798,0.0394599,0.0187121,0.01522,0.00906689,0.0317894,0.00727952,0.0182937,0.00968016,0,0,0.0115885,0,0.0299443,0.022318,0.0386199,0.0043875,0.0156673,0.0172374,0.0267265,0.0276308,0.011329,0.0150186,0.00837224,0.0127618,0.00961981,0.0293837,0.00870031,0.00936667,0.0100279,0.0129665,0.0225153,0.0398315,0.00503512,0.0049876,0,0,0,0.0212508
90,0.00815611,0,0,0,0,0.00612085,0,0,0,0,0,0,0.0350683,0.0212741,0.02902,0,0,0,0.0162516,0,0.0318701,0.00781367,0.041439,0.0251142,0.0045824,0.00958349,0.0297281,0.0285412,0.0169476,0.0157024,0.0139289,0.00698979,0.0133627,0.0124815,0.0167207,0.0392917,0.0184301,0.0136852,0.00894562,0.0318959,0.00723983,0.0183585,0.00909495,0,0,0.0125161,0,0.0299898,0.0217591,0.0385788,0.00448252,0.0156118,0.0172904,0.0267514,0.0281587,0.0115926,0.0149897,0.00837773,0.0127226,0.00970269,0.0294085,0.00870605,0.00943619,0.00976462,0.0133818,0.0210457,0.0389602,0.00500844,0.0045005,0,0,0,0.0198892
91,0.00764328,0,0,0,0,0.00557433,0,0,0,0,0,0,0.0354731,0.0214706,0.0294018,0,0,0,0.0142509,0,0.0313562,0.00795935,0.0413475,0.0255522,0.00456871,0.00998925,0.0292527,0.029863,0.0171539,0.0160585,0.0143138,0.00702121,0.0134436,0.0124812,0.0166909,0.0395479,0.0190451,0.0124381,0.00951857,0.0319285,0.00793612,0.0180677,0.00881976,0,0,0.0134645,0,0.0300201,0.0211182,0.0384433,0.00505354,0.0157073,0.0166738,0.0260993,0.028738,0.0116802,0.0148601,0.00821406,0.0125255,0.00948106,0.0296483,0.00877554,0.00941755,0.0103959,0.0139125,0.019518,0.0379487,0.00471047,0.00423618,0,0,0,0.0183477
92,0.00722528,0,0,0,0,0.00557928,0,0,0,0,0,0,0.0353089,0.0218851,0.0291306,0,0,0,0.013825,0,0.0306587,0.00838492,0.0414117,0.0252727,0.00470526,0.00972968,0.0296324,0.0315148,0.0170486,0.0158579,0.0140417,0.0070445,0.0134838,0.0125498,0.0167428,0.0394101,0.020161,0.0107088,0.00915437,0.0318975,0.00755552,0.0182907,0.00832508,0,0,0.0139651,0,0.0300251,0.0200489,0.0384231,0.00496244,0.0156184,0.0169997,0.026513,0.0291256,0.0117328,0.0148891,0.00825949,0.0126143,0.00977253,0.0295327,0.00877461,0.00962924,0.00983084,0.0143491,0.0173411,0.036502,0.00462613,0.00370576,0,0,0,0.0169533
93,0.00683094,0,0,0,0,0.00527393,0,0,0,0,0,0,0.0351624,0.0223705,0.0289273,0,0,0,0.0148541,0,0.0301689,0.00945479,0.0413835,0.0251497,0.00465432,0.00962056,0.0296828,0.033028,0.0170009,0.0157201,0.0139096,0.00705727,0.0134461,0.0125788,0.016762,0.0391802,0.021913,0.00924329,0.00899563,0.0317903,0.00729554,0.0183984,0.00810734,0,0,0.0144436,0,0.030009,0.0188353,0.0384637,0.00472977,0.0155667,0.0171925,0.0266975,0.0296655,0.0116355,0.0149367,0.00834655,0.0127214,0.00984783,0.0294432,0.00875252,0.00963566,0.00960604,0.0148514,0.0148233,0.0347588,0.0043206,0.00344179,0,0,0,0.0156693
94,0.00649832,0,0,0,0,0.00500448,0,0,0,0,0,0,0.0349897,0.0228507,0.0288331,0,0,0,0.0167599,0,0.0298763,0.0105613,0.0413855,0.0250114,0.0046113,0.00957377,0.0298624,0.0345374,0.0170124,0.0157176,0.0138549,0.00706992,0.0134766,0.0126058,0.0167429,0.039114,0.0238597,0.0077798,0.00891866,0.031733,0.00718697,0.0186415,0.00800648,0,0,0.0148892,0,0.0300941,0.017446,0.0385404,0.00498111,0.0155176,0.0173794,0.0269478,0.0302391,0.0113798,0.0149259,0.00837758,0.0128365,0.0100737,0.0293693,0.00878118,0.00990027,0.00943423,0.0153243,0.0116597,0.0327159,0.00403692,0.00327109,0,0,0,0.0146028
95,0.00634705,0,0,0,0,0.00448274,0,0,0,0,0,0,0.0351994,0.0233382,0.0292804,0.0216476,0,0,0.0194047,0,0.0295789,0.0119323,0.0415227,0.025654,0.00461389,0.00982907,0.0289462,0.0360917,0.017004,0.0158824,0.0141391,0.00711282,0.0135496,0.0125889,0.0169135,0.0391546,0.0259844,0.00701284,0.00895497,0.0316259,0.00766476,0.0185304,0.00815775,0,0,0.0156365,0,0.0301969,0.0163512,0.0380651,0.00502613,0.0157292,0.0167506,0.0258041,0.0306316,0.0109739,0.0148576,0.00823011,0.0123954,0.00952826,0.0296928,0.00872401,0.00923287,0.00945423,0.0159949,0.00797601,0.0304204,0.00350312,0.00363712,0,0,0,0.0135196
96,0.00523644,0,0,0,0,0.00402642,0,0,0,0,0,0,0.0353842,0.0238313,0.0295263,0.0212165,0,0,0.0218238,0,0.0294842,0.0131142,0.0414939,0.0260412,0.00462088,0.0100482,0.0284949,0.0376315,0.0170352,0.0160643,0.0143591,0.0071574,0.013602,0.0125817,0.0169844,0.0391893,0.0279739,0.00665963,0.00917456,0.0314944,0.00802927,0.0183173,0.00683088,0,0,0.0162289,0,0.0302113,0.0154382,0.0379927,0.004956,0.0157919,0.0162761,0.02533,0.028804,0.0108536,0.0148873,0.00810041,0.0121402,0.00911895,0.0298782,0.00869149,0.00875254,0.00979935,0.0154523,0.00392208,0.0279519,0.00231612,0.00357405,0,0,0,0.0128684
97,0.00443496,0,0,0,0,0.00455667,0,0,0,0,0,0,0.0354789,0.024221,0.0296829,0.0209404,0,0,0.0239787,0,0.0295586,0.0141571,0.0414361,0.0262969,0.00459959,0.0101887,0.0282256,0.0390757,0.0170226,0.0161453,0.0145105,0.00718384,0.013655,0.0125793,0.0170377,0.0392319,0.0295138,0.00647741,0.00938841,0.0314729,0.00836146,0.0180041,0.005744,0,0,0.0169051,0,0.0302883,0.0147135,0.0379255,0.00530086,0.0158797,0.0158608,0.0250714,0.0262837,0.0107469,0.0148744,0.0079041,0.011933,0.00894951,0.0301092,0.00872711,0.00868489,0.0100287,0.0144906,0.00210643,0.0254045,0.00205671,0.00407039,0,0,0,0.0125281
98,0.00470254,0,0,0,0,0.00587457,0,0,0,0,0,0,0.0354334,0.0245155,0.0297493,0.0207946,0,0,0.0259994,0,0.0295157,0.0152295,0.0412046,0.0264109,0.00457086,0.0102496,0.0282203,0.0403743,0.0170656,0.0162083,0.0146038,0.00717409,0.0136444,0.0125349,0.0170611,0.0390851,0.0307785,0.00636372,0.00959186,0.0315553,0.00859767,0.0179281,0.0058822,0,0,0.0176686,0,0.0304443,0.0141326,0.0378463,0.00556903,0.0159899,0.0155629,0.0249973,0.024015,0.0106519,0.0146693,0.00775445,0.0117972,0.00886027,0.0302643,0.00876816,0.00869009,0.0102337,0.0134849,0.00613723,0.0226429,0.00318359,0.00513137,0,0,0,0.0122025
99,0.00580284,0,0,0,0,0.00743112,0,0,0,0,0,0,0.0354802,0.0248184,0.0298332,0.020577,0,0,0.0280951,0,0.0294452,0.0164711,0.0410014,0.0265015,0.00458175,0.0103554,0.0282552,0.0416779,0.0171504,0.01634,0.0147256,0.00722093,0.0136739,0.0125159,0.0170928,0.0390593,0.0322615,0.00641457,0.00975268,0.0316741,0.00874278,0.0178138,0.00705132,0,0,0.0185178,0,0.0306038,0.0139021,0.037831,0.00568353,0.0160082,0.0153438,0.0250042,0.02199,0.0105823,0.0145202,0.00746572,0.0116973,0.00881299,0.0303536,0.00880716,0.00868136,0.0103984,0.012525,0.0107908,0.0197857,0.00465228,0.00645553,0,0,0,0.0118926
100,0.00721548,0,0,0,0,0.00897253,0,0,0,0,0,0,0.0356079,0.0250624,0.0299355,0.0201847,0,0,0.0298189,0,0.0295069,0.0175771,0.0408909,0.0266487,0.00459705,0.0105053,0.0283232,0.0428363,0.0172414,0.0164654,0.0148692,0.00728934,0.0137589,0.0125328,0.0171264,0.0391873,0.0333769,0.00653037,0.0098418,0.0318332,0.00884839,0.0176944,0.00864912,0,0,0.0194392,0,0.0308094,0.0139211,0.0378176,0.00572919,0.0159592,0.0151398,0.0250662,0.0202797,0.0106289,0.0144497,0.00693514,0.0115976,0.00874674,0.0304201,0.00880548,0.00862249,0.0105216,0.0117801,0.0155626,0.0169762,0.00611125,0.00783603,0,0,0,0.0116722
101,0.00861463,0,0,0,0,0.0104055,0,0,0,0,0,0,0.0357096,0.0251827,0.0300413,0.0204121,0,0,0.0310046,0,0.0296653,0.0184272,0.040794,0.0267513,0.00463485,0.0106459,0.0284829,0.0437789,0.0173315,0.016559,0.0150079,0.00734671,0.0139042,0.0125715,0.0171485,0.0393738,0.033934,0.00654724,0.0099109,0.031847,0.00900107,0.0175994,0.0103134,0,0,0.0203193,0,0.030909,0.0141498,0.0378108,0.00579941,0.0158762,0.0149836,0.0251856,0.0190261,0.0107355,0.0144172,0.00667684,0.0115134,0.0086999,0.0304934,0.00884574,0.00857146,0.0106481,0.0113724,0.0203301,0.0142152,0.00744583,0.00918107,0,0,0,0.0115079
102,0.00987521,0,0,0,0,0.0116711,0,0,0,0,0,0,0.0357885,0.0251996,0.0301297,0.020666,0,0,0.0316143,0,0.0296763,0.0190146,0.0406577,0.0268314,0.00461123,0.0107706,0.0286643,0.0444427,0.0173902,0.0166416,0.0151099,0.00741206,0.0139876,0.0125591,0.0171634,0.039454,0.0341595,0.00645171,0.0100457,0.0318367,0.00913057,0.017441,0.0119177,0,0,0.0209355,0,0.0309639,0.0144878,0.0378314,0.00590211,0.0158255,0.0148734,0.0253511,0.0183553,0.0105445,0.0143747,0.00672176,0.0114592,0.00868124,0.0305983,0.00889793,0.00856619,0.0107712,0.0110995,0.0247973,0.0115232,0.008598,0.0104247,0,0,0,0.011293
103,0.0110731,0,0,0,0,0.0128479,0,0,0,0,0,0,0.0358836,0.0252401,0.0302459,0.0206675,0,0,0.0318523,0,0.0296953,0.019345,0.0404936,0.0269584,0.00452855,0.0108859,0.028874,0.0449158,0.0174411,0.0167198,0.0152142,0.00747266,0.0140333,0.0125551,0.0172089,0.039476,0.0342531,0.00626792,0.0101337,0.0318825,0.00923281,0.0173809,0.0134958,0,0,0.0215851,0,0.0310894,0.0149898,0.0378426,0.00597643,0.0157823,0.0147929,0.0255456,0.0181821,0.0104065,0.0143287,0.00706587,0.0114138,0.00865868,0.0306853,0.00891353,0.00855262,0.0108718,0.0110396,0.0290199,0.00896048,0.00963105,0.0116136,0,0,0,0.0111291
104,0.0123087,0,0,0,0,0.0142786,0,0,0,0,0,0,0.036365,0.0250642,0.0305982,0.0203393,0,0,0.0314151,0,0.029806,0.0192932,0.040281,0.0273437,0.00442008,0.0112869,0.028863,0.0448608,0.0176596,0.0170151,0.0155923,0.00758178,0.0141108,0.0125552,0.0172293,0.039701,0.0339771,0.00564709,0.0105871,0.0318835,0.00961902,0.0172066,0.0154096,0,0,0.0225469,0,0.0311463,0.0157875,0.0377833,0.00609338,0.0157185,0.0144639,0.0255216,0.0181271,0.0103702,0.0142928,0.00722674,0.011344,0.00838448,0.0308317,0.00892512,0.00833097,0.011472,0.0110908,0.0330537,0.00675578,0.0109875,0.0128474,0,0,0,0.0111708
105,0.0132149,0,0,0,0,0.0149612,0,0,0,0,0,0,0.0364105,0.0249942,0.0304541,0.020445,0,0,0.0309336,0,0.0298643,0.0193607,0.0402468,0.0272168,0.00441499,0.011148,0.0293701,0.0444273,0.0176485,0.0169233,0.0154572,0.00762004,0.0141283,0.0125492,0.0173092,0.0396575,0.0334433,0.00536038,0.0103417,0.0318315,0.00933209,0.017313,0.0164685,0,0,0.02292,0,0.0312275,0.0163435,0.037699,0.00564852,0.0155376,0.0147389,0.0261094,0.0188343,0.0103632,0.0143243,0.00726928,0.0113472,0.0084495,0.0307727,0.00892925,0.00821006,0.0111619,0.0114658,0.0364347,0.00475966,0.0114573,0.013687,0,0,0,0.0111864
106,0.0142917,0,0,0,0,0.0158778,0,0,0,0,0,0,0.0364667,0.0249186,0.030478,0.0205646,0,0,0.0302383,0,0.0299952,0.0193216,0.0402588,0.0271732,0.00451015,0.0111664,0.0297534,0.0437958,0.0176901,0.016994,0.0154707,0.00769081,0.0142139,0.0125681,0.0173572,0.0399067,0.0325025,0.00480848,0.0102065,0.0316488,0.00923524,0.0172933,0.0178489,0,0,0.0235694,0,0.0312076,0.0169971,0.0375697,0.00548068,0.0153712,0.0148368,0.0265408,0.019554,0.0103177,0.0142679,0.00722007,0.0113126,0.00847943,0.0308273,0.00895355,0.00815687,0.0110568,0.0118218,0.0396504,0.00348847,0.0121886,0.0146319,0,0,0,0.0112642
107,0.0154793,0,0,0,0,0.0168337,0,0,0,0,0,0,0.0365888,0.024875,0.0305449,0.0205966,0,0,0.0295158,0,0.0301419,0.0193182,0.0402653,0.027216,0.00454516,0.0112052,0.0300395,0.0431347,0.0177356,0.0170561,0.015516,0.00772866,0.0143204,0.0125947,0.0173842,0.0401427,0.0315915,0.00423918,0.0101879,0.031626,0.00921077,0.0172938,0.0193303,0,0,0.0244005,0,0.0313166,0.0175664,0.0377125,0.00549025,0.0152587,0.0148396,0.0268367,0.0205253,0.0102314,0.0142419,0.00718052,0.0112556,0.00854102,0.0309078,0.00898546,0.00824081,0.0110128,0.0123074,0.0425467,0.00335626,0.0129693,0.0157013,0,0,0,0.0113689
108,0.0167603,0,0,0,0,0.0177948,0,0,0,0,0,0,0.0367469,0.0248111,0.0306173,0.0206555,0,0,0.0288279,0,0.0302379,0.0193947,0.0402567,0.0272905,0.00460064,0.0112361,0.0303002,0.0423485,0.0177894,0.0171055,0.0155759,0.00776372,0.0144055,0.0126686,0.017413,0.0402933,0.0308573,0.00371259,0.0101653,0.0317604,0.00917823,0.0173263,0.0208538,0,0,0.0251787,0,0.0315356,0.0180543,0.0377615,0.00551884,0.0151855,0.0148887,0.0270407,0.0216857,0.0101804,0.014249,0.00719884,0.0112191,0.00866934,0.0309681,0.0090429,0.00836702,0.0109584,0.012924,0.0449093,0.00419432,0.0137316,0.0168344,0,0,0,0.0114523
109,0.0180723,0,0,0,0,0.0187594,0,0,0,0,0,0,0.0368971,0.0247331,0.0307184,0.020744,0,0,0.0281778,0,0.0302774,0.0194986,0.040213,0.0273391,0.00463597,0.0113004,0.0305574,0.0413801,0.0178596,0.0171606,0.0156756,0.00780123,0.014491,0.0126953,0.01745,0.0404017,0.0302253,0.00331941,0.0101366,0.0317743,0.00913398,0.0173061,0.0223936,0,0,0.0256975,0,0.0316687,0.0185945,0.0377441,0.00553944,0.0151211,0.0149455,0.0272587,0.0229,0.0101855,0.0142465,0.00720276,0.0112085,0.00883024,0.0309824,0.00910235,0.0084667,0.0109132,0.0137454,0.0467653,0.00520968,0.0144911,0.0179546,0,0,0,0.0115439
110,0.0146201,0,0,0,0,0.0151008,0,0,0,0,0,0,0.0367801,0.0246442,0.0307387,0.0206596,0,0,0.0276065,0,0.0304531,0.0195327,0.0402934,0.0273824,0.00472779,0.0112607,0.0302997,0.0404551,0.0177855,0.0170652,0.0156368,0.00774595,0.014403,0.0126507,0.0174299,0.0402778,0.0295783,0.00277192,0.0100756,0.0320205,0.0091449,0.0171952,0.0170245,0,0,0.027113,0,0.0315738,0.0180003,0.037635,0.00560159,0.014961,0.0149638,0.0270792,0.0247456,0.0101952,0.0142593,0.00722031,0.011173,0.0089335,0.0310315,0.00914564,0.00850548,0.0108474,0.0148542,0.0469964,0.00574066,0.0108007,0.0146784,0,0,0,0.0114916
