Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,LWRA
239,0.0153429,0,0,0,0,0.0332438,0,0,0,0,0,0,0.0237267,0.025997,0.0281719,0.00931937,0,0,0.0186244,0,0.0360564,0.0117839,0.0435662,0.0290253,0.0122403,0.00464762,0.0127627,0.0238224,0.00770502,0.00462066,0.00615665,0.0103003,0.0145231,0.0149118,0.0198276,0.0294635,0.0159145,0.0147786,0.00605451,0.0301844,0.01209,0.0145186,0.0423979,0,0,0.004776,0,0.0281777,0.0211162,0.0343014,0.015677,0.0177282,0.015562,0.0109385,0.0370465,0.00950707,0.013047,0.00664686,0.0104914,0.0147184,0.0353251,0.0127139,0.0131978,0.00829291,0.0209496,0.020073,0.0423202,0.0336499,0.0230375,0,0,0.0373787
240,0.0233217,0,0,0,0,0.0313898,0,0,0,0,0,0,0.0236987,0.02633,0.0282811,0.00883974,0,0,0.0209129,0,0.03447,0.0114475,0.0435189,0.0290963,0.0118153,0.00470673,0.0119029,0.0188109,0.00777223,0.00470682,0.00624296,0.0103183,0.0145379,0.0148803,0.0198743,0.0295543,0.015859,0.0123687,0.00602303,0.0302281,0.0121193,0.0142256,0.0413372,0,0,0.00533199,0,0.0279569,0.0214614,0.0345195,0.0156734,0.0182913,0.0155366,0.00985122,0.0343973,0.00956763,0.0131874,0.00680171,0.010578,0.0145714,0.035202,0.0126318,0.0130882,0.00856075,0.0200372,0.020398,0.0426469,0.0281992,0.0266453,0,0,0.0361524
241,0.0305641,0,0,0,0,0.0332453,0,0,0,0,0,0,0.0239329,0.0261515,0.0283336,0.00865745,0,0,0.0217187,0,0.0334455,0.0111489,0.0434776,0.0291986,0.0114917,0.00470538,0.0113483,0.027826,0.00780915,0.00476372,0.00629632,0.0103454,0.0145766,0.0148532,0.0199514,0.0296558,0.0182017,0.0108407,0.00596448,0.0302383,0.0121461,0.0139937,0.041622,0,0,0.00564105,0,0.0277446,0.0216778,0.034671,0.015718,0.0187211,0.0155181,0.00918491,0.0334905,0.00960141,0.0132939,0.00701346,0.0106415,0.0144764,0.0351072,0.0125563,0.0130321,0.00877436,0.0197686,0.0204566,0.0429165,0.0273282,0.0317034,0,0,0.0348023
242,0.0334787,0,0,0,0,0.0346001,0,0,0,0,0,0,0.0241844,0.0257175,0.0284584,0.0089568,0,0,0.0199331,0,0.0327878,0.00959839,0.0434514,0.0292049,0.0113975,0.00467613,0.0112894,0.0328941,0.00785031,0.00475604,0.0062908,0.0104119,0.0146749,0.0148626,0.020028,0.0298058,0.0187299,0.0103426,0.00585161,0.0302203,0.0121236,0.0139993,0.0422697,0,0,0.00572165,0,0.0275416,0.0217203,0.0347454,0.0157693,0.0189748,0.0155927,0.0091001,0.0343995,0.0096663,0.0134009,0.00713878,0.0107089,0.0144349,0.035015,0.0124987,0.0130053,0.00883542,0.0201498,0.0202126,0.0431354,0.0275389,0.0341323,0,0,0.0331258
243,0.033921,0,0,0,0,0.034591,0,0,0,0,0,0,0.0243477,0.0251038,0.0286038,0.00904789,0,0,0.0184415,0,0.0321306,0.00828494,0.0433753,0.029274,0.0112911,0.00463789,0.0112707,0.0363756,0.00785818,0.00476633,0.00628917,0.0104475,0.0147244,0.0148834,0.02009,0.0300159,0.0192451,0.00957774,0.00581634,0.0301842,0.0121282,0.0139337,0.0410507,0,0,0.00555843,0,0.0273843,0.0219152,0.0348497,0.0158218,0.0191513,0.0156138,0.00910534,0.0338166,0.00966802,0.0134758,0.00718229,0.0107113,0.0143694,0.0349717,0.0124684,0.0129365,0.00890927,0.019317,0.0197837,0.0435023,0.0268243,0.0346273,0,0,0.0311056
244,0.0325344,0,0,0,0,0.0334794,0,0,0,0,0,0,0.0244063,0.0247498,0.028802,0.00905008,0,0,0.0166084,0,0.0313004,0.00672264,0.0432426,0.029348,0.0111835,0.00460048,0.0112608,0.037784,0.00782758,0.00479311,0.00628297,0.0104731,0.0147458,0.0148914,0.0201514,0.0301738,0.0193303,0.00880004,0.00583311,0.0301117,0.0121384,0.0138234,0.0387973,0,0,0.00565097,0,0.0272947,0.022069,0.034975,0.0158266,0.0193219,0.0156402,0.00909971,0.0327366,0.00965069,0.0135609,0.00726385,0.0106694,0.0143362,0.0349251,0.012449,0.0128765,0.00901089,0.0181885,0.0191239,0.0438265,0.0252421,0.033756,0,0,0.0288171
245,0.0302629,0,0,0,0,0.0318039,0,0,0,0,0,0,0.0246225,0.0245895,0.0289085,0.00911046,0,0,0.014307,0,0.0305215,0.00506503,0.0430859,0.0294639,0.0111092,0.0046092,0.0112646,0.0376927,0.00781767,0.00482531,0.00626731,0.010502,0.0147763,0.0149243,0.0202339,0.0303299,0.0193222,0.00819814,0.00588723,0.030002,0.0122229,0.0138384,0.0363911,0,0,0.0059919,0,0.0271987,0.0219654,0.0351107,0.0159412,0.0194301,0.0156418,0.00909172,0.0319633,0.00968349,0.0137195,0.00733609,0.0106626,0.0143233,0.0348965,0.0124436,0.0128532,0.00910509,0.0172282,0.0183153,0.0439202,0.0231716,0.0320543,0,0,0.0264603
246,0.0271936,0,0,0,0,0.0295135,0,0,0,0,0,0,0.024761,0.0245331,0.0289156,0.00909455,0,0,0.011492,0,0.0299887,0.00316304,0.042916,0.029544,0.011032,0.00461532,0.0113102,0.0363303,0.00782672,0.0048533,0.00628223,0.0105443,0.0148453,0.0149589,0.020336,0.0305281,0.0191737,0.00775994,0.00577812,0.029865,0.0123259,0.0139188,0.0338395,0,0,0.00642093,0,0.0270895,0.021698,0.0352121,0.0160839,0.0194804,0.0156709,0.00907465,0.0313633,0.00970267,0.013935,0.00738568,0.0106702,0.0143335,0.034914,0.0124334,0.0129,0.0091619,0.0164544,0.0172143,0.0437131,0.0205838,0.0297151,0,0,0.0241818
247,0.0239988,0,0,0,0,0.0270107,0,0,0,0,0,0,0.0250571,0.0245933,0.0290059,0.00888796,0,0,0.00924945,0,0.0295433,0.00203138,0.042727,0.029448,0.0109993,0.00459093,0.0115247,0.0347236,0.00788022,0.00493202,0.00632102,0.0105765,0.0149279,0.0149853,0.0204215,0.0308054,0.019123,0.00723271,0.00562845,0.0297599,0.0123407,0.0139884,0.0314097,0,0,0.00664306,0,0.0269654,0.0210187,0.0352385,0.016146,0.0195356,0.0157793,0.00920815,0.0308262,0.0097107,0.0139142,0.00745709,0.0107011,0.0143408,0.0348935,0.0124173,0.0129429,0.00910122,0.0157847,0.0151246,0.0431009,0.0178764,0.0273364,0,0,0.0220545
248,0.0206004,0,0,0,0,0.0242793,0,0,0,0,0,0,0.0255063,0.0247895,0.0291439,0.00832667,0,0,0.00803551,0,0.0292421,0.0027835,0.0425331,0.0292428,0.0109973,0.00457632,0.0118693,0.0329308,0.0079088,0.00499193,0.00632925,0.0106478,0.0150041,0.015031,0.0204837,0.0310641,0.0190266,0.00683615,0.00554882,0.0297108,0.0122883,0.0139853,0.0288717,0,0,0.00656022,0,0.0268941,0.0197742,0.0352818,0.0161409,0.0196484,0.0158426,0.00951644,0.0299859,0.009706,0.0138502,0.0074724,0.010705,0.0143499,0.0348804,0.0124295,0.0129946,0.00897994,0.0154877,0.0126788,0.0419925,0.0151099,0.0248121,0,0,0.0200538
249,0.0171038,0,0,0,0,0.0214118,0,0,0,0,0,0,0.0258894,0.0249947,0.0292172,0.00827319,0,0,0.00839422,0,0.0291243,0.00435336,0.0423635,0.0293331,0.011073,0.00459991,0.0123286,0.0310774,0.00794574,0.00503656,0.00633323,0.010768,0.015113,0.015101,0.0205924,0.0313241,0.019606,0.0066306,0.00546551,0.0296808,0.0122291,0.013878,0.0262639,0,0,0.00614676,0,0.0268181,0.0180336,0.0354048,0.0160937,0.0198022,0.0158812,0.0100165,0.0287923,0.00972753,0.0137715,0.00744565,0.0106757,0.0143881,0.0349009,0.0124515,0.0131031,0.00867447,0.0151666,0.0102325,0.0404136,0.0123268,0.0222083,0,0,0.0183013
250,0.013782,0,0,0,0,0.0183682,0,0,0,0,0,0,0.0262627,0.0252049,0.0293057,0.0084747,0,0,0.0102312,0,0.0290785,0.0061282,0.0421804,0.029429,0.0111655,0.00461683,0.0130552,0.0295139,0.00801475,0.00510513,0.00636778,0.0108737,0.01527,0.0151507,0.020734,0.0316425,0.0203803,0.00654898,0.0053783,0.0297249,0.0121442,0.0139083,0.0237702,0,0,0.00525093,0,0.0267986,0.015733,0.0355378,0.0159418,0.0198063,0.015958,0.0106964,0.027324,0.00977205,0.0137462,0.00742678,0.0106157,0.0144224,0.0348802,0.0124712,0.0132674,0.00845304,0.014804,0.00743623,0.0382683,0.00948008,0.019647,0,0,0.0168732
251,0.0113477,0,0,0,0,0.0152328,0,0,0,0,0,0,0.0267042,0.025385,0.0294543,0.00875561,0,0,0.0130128,0,0.0290837,0.00786815,0.0417445,0.0294777,0.0112843,0.00461861,0.014202,0.028718,0.00809243,0.00515363,0.00637959,0.0109668,0.0154198,0.0152138,0.0208798,0.0319361,0.0214142,0.0064484,0.00528705,0.0298558,0.0119952,0.0140777,0.0216775,0,0,0.00397527,0,0.0268267,0.0129132,0.0356585,0.0156971,0.019703,0.0160798,0.0117884,0.0257003,0.00981697,0.0137665,0.00747417,0.0105564,0.0144288,0.0347843,0.0124281,0.0132842,0.00829738,0.0144614,0.00497626,0.0354774,0.00665892,0.0175373,0,0,0.0157626
252,0.0105987,0,0,0,0,0.0121773,0,0,0,0,0,0,0.0272171,0.0253418,0.0295973,0.00917292,0,0,0.0161192,0,0.0290686,0.00964714,0.0413535,0.0294678,0.0114809,0.00468932,0.0157609,0.028662,0.0081761,0.00525874,0.00640954,0.011122,0.0156055,0.0152706,0.0210019,0.0322508,0.0227048,0.00642547,0.00524339,0.0300696,0.0118359,0.0142569,0.0204337,0,0,0.00300248,0,0.0268869,0.00962039,0.035841,0.0154606,0.0195952,0.0161717,0.0133505,0.0243426,0.00980027,0.0137612,0.0075442,0.0104525,0.0143994,0.034677,0.0123672,0.0132027,0.00807458,0.0143822,0.0048043,0.0321974,0.00420963,0.016213,0,0,0.0149515
253,0.0116955,0,0,0,0,0.00955351,0,0,0,0,0,0,0.0274987,0.0252557,0.029702,0.00967924,0,0,0.0191214,0,0.0289839,0.0113862,0.0410926,0.0294413,0.0117597,0.00476037,0.0174484,0.0292241,0.00825231,0.0054012,0.00644589,0.0112555,0.0157982,0.0153302,0.0211133,0.0325802,0.024007,0.00639421,0.00523683,0.0303151,0.0116596,0.0146031,0.0203909,0,0,0.00344401,0,0.0269874,0.00635267,0.0360034,0.0152251,0.0195271,0.0162837,0.015095,0.0237583,0.00980344,0.0137335,0.0075742,0.0104163,0.0143711,0.0346001,0.012291,0.0131299,0.00780753,0.0148736,0.00743441,0.0288031,0.00303133,0.0159195,0,0,0.014373
254,0.0102155,0,0,0,0,0.00841219,0,0,0,0,0,0,0.0269689,0.0253178,0.0293719,0.00939894,0,0,0.0222751,0,0.0290221,0.0130948,0.0415149,0.0292871,0.0115463,0.00461644,0.0159583,0.0284402,0.00810243,0.00512366,0.00629332,0.0110671,0.0155117,0.0151904,0.0209445,0.0321538,0.0250569,0.00654662,0.00524021,0.030023,0.0116346,0.014304,0.0190514,0,0,0.00608051,0,0.0272815,0.00767567,0.0358151,0.0151298,0.0194335,0.01632,0.0136692,0.0246273,0.00977939,0.0137486,0.00756349,0.01046,0.0143426,0.0347163,0.0122275,0.0131723,0.00784749,0.0152749,0.0102321,0.0267872,0.00214141,0.0144938,0,0,0.0142678
255,0.008699,0,0,0,0,0.00960468,0,0,0,0,0,0,0.0266255,0.0253996,0.0291018,0.0091241,0,0,0.0245413,0,0.0290889,0.0142897,0.0418705,0.0291331,0.0113536,0.00456784,0.0145272,0.0279046,0.00796907,0.00496556,0.00619474,0.0109359,0.0152553,0.0150835,0.0207581,0.0317971,0.0256616,0.00668976,0.00525551,0.0296712,0.0117309,0.01403,0.0195846,0,0,0.0101597,0,0.0276887,0.0104218,0.0356087,0.015174,0.0193657,0.0162798,0.0123123,0.0286804,0.00978352,0.0137168,0.00750355,0.0105491,0.0142926,0.0349121,0.0122171,0.0132277,0.00815201,0.0179209,0.0129245,0.0250192,0.00553029,0.0138524,0,0,0.0142333
256,0.00807369,0,0,0,0,0.010718,0,0,0,0,0,0,0.0265184,0.0254668,0.0288775,0.0089595,0,0,0.0265504,0,0.0291695,0.01533,0.0421526,0.0289261,0.0112682,0.0046363,0.0136058,0.0280578,0.00788159,0.00487695,0.00616027,0.0109084,0.0151144,0.0150173,0.0205779,0.0316025,0.0263552,0.00689056,0.00529612,0.0293775,0.011797,0.0137181,0.0205071,0,0,0.0134426,0,0.028076,0.0128757,0.0355606,0.0151941,0.019267,0.0161738,0.0114858,0.0322558,0.00975868,0.0136608,0.0074548,0.010546,0.0142435,0.0347741,0.0121906,0.0132681,0.00841734,0.0205608,0.015411,0.0230633,0.00813433,0.0136673,0,0,0.0139871
257,0.0079518,0,0,0,0,0.0111927,0,0,0,0,0,0,0.0266222,0.0253534,0.0286937,0.00876682,0,0,0.0279655,0,0.0290977,0.016116,0.0424829,0.0287336,0.0111804,0.00468375,0.0131088,0.0287489,0.00778475,0.00477825,0.0061398,0.0108532,0.0149937,0.0149697,0.0204593,0.0315454,0.0268869,0.00705104,0.00524409,0.0291504,0.0117649,0.013511,0.0208722,0,0,0.0162034,0,0.0284718,0.0149464,0.0356148,0.0150663,0.0192083,0.0161827,0.0110549,0.0346071,0.00975024,0.0135758,0.00743944,0.0105128,0.0142359,0.0346158,0.0121418,0.013312,0.00846551,0.0225594,0.0175593,0.0209254,0.00969933,0.013435,0,0,0.0135645
258,0.00810025,0,0,0,0,0.0110382,0,0,0,0,0,0,0.0264646,0.0253118,0.0285933,0.00849128,0,0,0.0286799,0,0.0290949,0.0165696,0.0427877,0.0287011,0.0110448,0.0046444,0.0129698,0.0300079,0.00783178,0.00469146,0.00607224,0.0107212,0.0148535,0.0149219,0.0204523,0.0313988,0.0272683,0.00712469,0.00502328,0.028978,0.0116692,0.01343,0.020609,0,0,0.0186784,0,0.028926,0.0166713,0.0356692,0.0148716,0.0191943,0.0164081,0.0109193,0.0357301,0.00977906,0.0134839,0.00736854,0.0105746,0.0143196,0.0344478,0.0120758,0.0134177,0.00823578,0.0239991,0.0191159,0.0188334,0.0103577,0.0130131,0,0,0.0130275
259,0.0086606,0,0,0,0,0.0104464,0,0,0,0,0,0,0.0262285,0.0252546,0.0285272,0.00876454,0,0,0.0289524,0,0.0291209,0.0167656,0.0427607,0.0287699,0.0109265,0.00456466,0.0129287,0.0315746,0.00786088,0.00461311,0.00596158,0.0105992,0.0147176,0.0149222,0.0204872,0.0311639,0.027424,0.00714595,0.0048387,0.0289223,0.0115071,0.0134594,0.019809,0,0,0.0208791,0,0.0295152,0.0181459,0.0356944,0.0146414,0.0191683,0.0166261,0.0108812,0.0359008,0.00977194,0.0133884,0.00734536,0.0106736,0.014384,0.0340793,0.0119831,0.0135107,0.00810755,0.0249219,0.0204807,0.0169393,0.0104401,0.0125965,0,0,0.0124669
260,0.00935395,0,0,0,0,0.00945312,0,0,0,0,0,0,0.0258406,0.025097,0.0284788,0.00913411,0,0,0.028872,0,0.0290834,0.0167575,0.0425251,0.0288724,0.0107536,0.0043941,0.0130226,0.0335108,0.00785382,0.00447957,0.00583209,0.0105289,0.0146382,0.0149742,0.0205037,0.0309468,0.027462,0.00699817,0.00471749,0.0289795,0.0112735,0.01368,0.0185092,0,0,0.022775,0,0.0301957,0.0192822,0.0357274,0.0143436,0.019018,0.0167865,0.010906,0.03528,0.00983538,0.0133265,0.00744233,0.0107637,0.0143952,0.0336677,0.0118539,0.0135814,0.00817394,0.0252797,0.0217389,0.0152465,0.00982314,0.0120951,0,0,0.0119577
261,0.0103125,0,0,0,0,0.00841796,0,0,0,0,0,0,0.0257536,0.0250271,0.0283767,0.00941379,0,0,0.028497,0,0.029041,0.0167098,0.0426524,0.0287827,0.0106734,0.00435897,0.0132556,0.0352468,0.00781732,0.00441891,0.00580748,0.0105242,0.0146758,0.0150617,0.0203986,0.030947,0.0274587,0.00667909,0.00460986,0.0290258,0.01109,0.0137958,0.0167885,0,0,0.0244521,0,0.0307985,0.0200222,0.0359427,0.0141055,0.0188082,0.0168596,0.0111189,0.0340365,0.00989678,0.0132316,0.00741975,0.0107537,0.0144565,0.0333675,0.0117426,0.0136987,0.00818597,0.0252467,0.0229167,0.0139033,0.00906201,0.011626,0,0,0.0114508
262,0.0116188,0,0,0,0,0.00759203,0,0,0,0,0,0,0.0253266,0.0250061,0.0282547,0.00974288,0,0,0.0279142,0,0.0291117,0.0166242,0.0424312,0.0290465,0.0104339,0.0040828,0.0136973,0.0369212,0.00796871,0.00428831,0.0056127,0.0103512,0.0145385,0.0150425,0.0204242,0.0305625,0.0272365,0.00630997,0.00430552,0.0290186,0.0109494,0.0139323,0.0148977,0,0,0.0259559,0,0.0312698,0.0204031,0.0360627,0.0138868,0.0187245,0.0170967,0.0115201,0.0323029,0.0100017,0.013158,0.00739314,0.0109046,0.0146368,0.0333562,0.0116755,0.0138856,0.00798487,0.0247747,0.024047,0.0127892,0.00824348,0.0114122,0,0,0.0111271
263,0.0132356,0,0,0,0,0.00745901,0,0,0,0,0,0,0.0252726,0.0249973,0.0280693,0.0100548,0,0,0.0271292,0,0.0292579,0.0165984,0.0421622,0.0289909,0.0103059,0.00398459,0.0140268,0.0384582,0.00802514,0.00418447,0.00544382,0.0102337,0.0144113,0.0149871,0.0203403,0.0303593,0.0269682,0.00584969,0.00386516,0.0290049,0.01097,0.0139911,0.0132343,0,0,0.0273558,0,0.0317146,0.0206231,0.0362523,0.0137762,0.01875,0.0174713,0.0119189,0.030184,0.0100856,0.013198,0.00761566,0.0111186,0.0147588,0.0335295,0.0116433,0.0140788,0.00744811,0.0242586,0.0254937,0.0117372,0.00778686,0.0115079,0,0,0.0110494
264,0.0150491,0,0,0,0,0.00835905,0,0,0,0,0,0,0.0262317,0.0250274,0.0278272,0.0101912,0,0,0.0263323,0,0.0293564,0.0168862,0.041382,0.0280346,0.0106562,0.00438368,0.0138807,0.0397457,0.00754821,0.00419955,0.0054561,0.0103978,0.0146753,0.0150511,0.0199087,0.0311566,0.0266723,0.00526045,0.00377012,0.0289652,0.010883,0.0140379,0.0121758,0,0,0.0285979,0,0.0321152,0.0208435,0.0364931,0.0134885,0.0187641,0.0174316,0.0118978,0.0277543,0.0100763,0.0131734,0.00775892,0.0111189,0.0146096,0.0334419,0.011503,0.0140475,0.00746773,0.02352,0.0270428,0.010735,0.00814068,0.0119728,0,0,0.0110292
265,0.0169487,0,0,0,0,0.0100628,0,0,0,0,0,0,0.0280671,0.0250286,0.0276627,0.0102222,0,0,0.0255699,0,0.0295563,0.0172395,0.0404501,0.0265692,0.0113387,0.00515833,0.0135013,0.0408232,0.00698582,0.00508111,0.00557556,0.0108639,0.0154205,0.0152672,0.0193538,0.0331881,0.0264014,0.00473745,0.00411715,0.0288284,0.0107439,0.014044,0.0118762,0,0,0.0296008,0,0.0323779,0.0209701,0.0367573,0.0131061,0.0186124,0.016872,0.0115862,0.0253576,0.00991358,0.0130075,0.00761261,0.010859,0.014262,0.032849,0.0112395,0.0138092,0.00820709,0.0224894,0.0284308,0.0100266,0.00936145,0.0127701,0,0,0.0111799
266,0.0191742,0,0,0,0,0.0118252,0,0,0,0,0,0,0.0265781,0.0251006,0.0276683,0.0109145,0,0,0.0243774,0,0.0297606,0.016964,0.0416208,0.0273683,0.0109422,0.00473276,0.0147305,0.0415764,0.00750034,0.00449567,0.00535784,0.0106545,0.015052,0.0151827,0.0195984,0.0319033,0.0256284,0.00458815,0.00410083,0.0287695,0.0105463,0.0140605,0.0127,0,0,0.0294444,0,0.0325172,0.020695,0.0368522,0.012643,0.0184539,0.0167893,0.0126851,0.0229124,0.00979814,0.0128872,0.00753602,0.0106599,0.0141708,0.0324876,0.0111297,0.0136652,0.00802896,0.0208569,0.0298235,0.00929865,0.0106863,0.0141844,0,0,0.0115054
267,0.0211497,0,0,0,0,0.0137839,0,0,0,0,0,0,0.02576,0.0251977,0.027497,0.0115844,0,0,0.0233815,0,0.029941,0.0169224,0.0424832,0.027742,0.0107021,0.00454191,0.0157499,0.0423119,0.00791952,0.00428151,0.00524881,0.0105848,0.0148299,0.0151375,0.0196981,0.0308138,0.025082,0.00439223,0.00406227,0.0286436,0.010055,0.0141665,0.0142212,0,0,0.0290187,0,0.0325543,0.0204793,0.0371359,0.0119061,0.0183997,0.0169012,0.0136815,0.0204961,0.00970798,0.0128918,0.00741009,0.01043,0.0140466,0.0322276,0.0109781,0.0133957,0.00769837,0.0191581,0.0314918,0.00866506,0.0123546,0.0155943,0,0,0.0118808
268,0.023258,0,0,0,0,0.0159549,0,0,0,0,0,0,0.0240955,0.0253951,0.0272629,0.0121532,0,0,0.0225378,0,0.0301487,0.0170194,0.0411521,0.0283372,0.0104219,0.00392213,0.0167204,0.0433921,0.00838401,0.00400946,0.00489304,0.0102783,0.0143332,0.0149836,0.0198881,0.0292516,0.0247718,0.00411407,0.00369143,0.0284413,0.00904704,0.0148765,0.0162655,0,0,0.028437,0,0.0325586,0.0203948,0.0370144,0.0106568,0.018408,0.0172369,0.0145442,0.0182552,0.00977071,0.0128941,0.00740967,0.0103888,0.0139697,0.0316219,0.0106652,0.0130796,0.00738835,0.017577,0.033795,0.00813646,0.0144492,0.0173588,0,0,0.0121491
269,0.0253539,0,0,0,0,0.0180281,0,0,0,0,0,0,0.0232175,0.025662,0.0271488,0.0124474,0,0,0.0220119,0,0.0303651,0.0172266,0.0404222,0.0282391,0.0104501,0.00358199,0.0173992,0.0443852,0.00849084,0.00396239,0.00462681,0.0102162,0.0142339,0.0149668,0.0199542,0.028819,0.0247801,0.00402708,0.00304868,0.0282685,0.00811942,0.0153165,0.0183652,0,0,0.0277619,0,0.0326521,0.0204953,0.0370308,0.00968657,0.0183125,0.0176429,0.0152505,0.0163967,0.0102711,0.0127387,0.00740494,0.0104057,0.0139748,0.0309443,0.0104039,0.0128485,0.00656997,0.0163433,0.0361703,0.0077265,0.0166627,0.0191615,0,0,0.0123117
270,0.0273683,0,0,0,0,0.0198522,0,0,0,0,0,0,0.0228993,0.0258949,0.0271001,0.0127385,0,0,0.021641,0,0.030477,0.0174236,0.0404221,0.0281688,0.0105848,0.00346592,0.0179942,0.0452877,0.00838983,0.00382746,0.00443453,0.0102183,0.0142328,0.0150047,0.0199575,0.028669,0.0249066,0.00407586,0.00247431,0.0281059,0.00725457,0.0154762,0.0203115,0,0,0.0270385,0,0.0327223,0.0206257,0.0371345,0.00877981,0.0181687,0.0181247,0.0159424,0.0151976,0.010609,0.0125276,0.00739136,0.0103692,0.0140296,0.0303273,0.0102065,0.0126538,0.00562541,0.0152628,0.0384564,0.00740963,0.0187136,0.0209254,0,0,0.0124125
271,0.0291489,0,0,0,0,0.0213206,0,0,0,0,0,0,0.0227166,0.0258362,0.02696,0.013123,0,0,0.0212092,0,0.0304072,0.0175991,0.0405266,0.0282666,0.0106863,0.00339845,0.0186831,0.045933,0.00833314,0.00375906,0.00420099,0.0101662,0.0141341,0.0149923,0.0199258,0.0283853,0.0248969,0.00421751,0.00261272,0.0279271,0.00611966,0.0155382,0.0219303,0,0,0.0261936,0,0.0326837,0.0206314,0.0372263,0.00725129,0.0180169,0.0185466,0.0166974,0.0146046,0.0106243,0.0123061,0.00730548,0.0102865,0.0140484,0.0296906,0.00997133,0.0123496,0.00503851,0.0144499,0.0404606,0.00726098,0.020404,0.0225566,0,0,0.0124619
272,0.0306974,0,0,0,0,0.0225512,0,0,0,0,0,0,0.0231029,0.0258702,0.0267445,0.0133115,0,0,0.0207917,0,0.0303654,0.0176791,0.0402127,0.0277552,0.0109111,0.00353381,0.0191835,0.0462823,0.00816624,0.00391978,0.00402127,0.0102043,0.0141375,0.0149378,0.0197635,0.0283783,0.0246573,0.00429547,0.0029786,0.0277213,0.0051173,0.0155123,0.0232799,0,0,0.0255045,0,0.032627,0.020717,0.0373299,0.00561779,0.0178289,0.018936,0.0172686,0.0144324,0.0104139,0.01218,0.0072108,0.0103657,0.0140253,0.0289824,0.00970924,0.0119713,0.00421612,0.0139582,0.0421653,0.00731699,0.0218363,0.0239296,0,0,0.0124561
273,0.0322837,0,0,0,0,0.0257805,0,0,0,0,0,0,0.0255947,0.0256323,0.0260534,0.0182146,0,0,0.0209881,0,0.0306824,0.0185391,0,0.0256777,0.0156699,0.00734982,0.0185347,0.0491884,0.00752706,0.00484227,0.00661857,0.010763,0.0144978,0.0153601,0.0160418,0.0310082,0.0261415,0.00380048,0.00982503,0.0267152,0.0020674,0.0232305,0.025534,0,0,0.0275535,0,0.0334895,0.0218937,0.0327039,0.00222534,0.0203206,0.0221655,0.0169863,0.0128539,0.0124382,0.0142241,0.010084,0.014235,0.01428,0.0261629,0.00878383,0.0119904,0.0111138,0.0151713,0.0428451,0.00855532,0.0260615,0.0261931,0,0,0.0124532
274,0.0334682,0,0,0,0,0.0264767,0,0,0,0,0,0,0.025434,0.025639,0.025843,0.0187699,0,0,0.0203067,0,0.0304776,0.0183087,0,0.0257454,0.0157518,0.00744768,0.0195266,0.0490873,0.00748057,0.00501065,0.00665973,0.0108651,0.0146646,0.0154127,0.0159013,0.0309107,0.0255279,0.00390669,0.0116183,0.0266621,0.00205735,0.0233218,0.0262352,0,0,0.0270119,0,0.0334735,0.0219736,0.0329305,0.000841217,0.0200803,0.0226772,0.0180326,0.0127675,0.0125493,0.0143706,0.010457,0.0144859,0.0145284,0.0255602,0.00877394,0.0117866,0.011987,0.0148264,0.0434493,0.00872148,0.0267158,0.0275821,0,0,0.012427
275,0.0337495,0,0,0,0,0.0250323,0,0,0,0,0,0,0.0304321,0.0259033,0.0257144,0.0136937,0,0,0.020357,0,0.0302202,0.0177606,0.0377562,0.0220625,0.0138495,0.00631883,0.0192371,0.0467304,0.00809003,0.0106086,0.00450076,0.0125276,0.0177635,0.0157757,0.0181268,0.0365914,0.0239617,0.00425936,0.00741953,0.0273218,0.00340832,0.015007,0.0251464,0,0,0.0246264,0,0.0329255,0.0214545,0.0382798,0.00161365,0.0172033,0.0194239,0.017837,0.0150429,0.0102641,0.012493,0.00795751,0.0107335,0.0140554,0.0273251,0.00945743,0.0112088,0.00657124,0.0141134,0.0437038,0.00818984,0.024528,0.0273217,0,0,0.0121901
276,0.0339721,0,0,0,0,0.0269141,0,0,0,0,0,0,0.0257477,0.0256088,0.0258421,0.0188038,0,0,0.021154,0,0.0303445,0.0184202,0,0.025222,0.0156974,0.00727916,0.0198824,0.0495728,0.00737147,0.00524381,0.00639721,0.0110087,0.014971,0.0156128,0.0156836,0.0315591,0.0257088,0.00394389,0.0157842,0.0267164,0.00237021,0.0230305,0.0264679,0,0,0.0257736,0,0.0335843,0.0220295,0.0333749,0.00149457,0.0198564,0.0222525,0.0182199,0.0121824,0.0123452,0.0148621,0.010984,0.0146933,0.0143707,0.0249331,0.00891959,0.0114297,0.0173906,0.0141305,0.0426658,0.00947742,0.0270036,0.0284121,0,0,0.0120876
