Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,x74,,x79
1226,0.00619623,0,0,0,0,0.0211242,0,0,0,0,0,0.00713622,0.0311454,0.00953798,0.038202,0,0,0.00934277,0,0.037882,0.00450695,0.0533114,0.0156228,0.0163001,0.00623167,0.0460618,0.0361891,0.0102158,0.0123587,0.00711951,0.00581452,0.00537404,0.00682446,0.0226291,0.0113725,0.00979609,0.0333507,0.00670886,0.00938138,0.0425673,0.0172663,0.0547422,0.0122854,0,0,0.00587316,0,0.0433964,0.00972647,0.0514234,0.017334,0.0375353,0.0217364,0.0416784,0.0154756,0.0187362,0,0.0105524,0.0240952,0.0166462,0.029753,0.0109668,0.0187875,0.0123337,0.00872183,0.00466107,0.00344336,0.0275227,0.00728278,0,0,0,0,0,0,0
1227,0.00626646,0,0,0,0,0.0209664,0,0,0,0,0,0.00704304,0.0312414,0.00926159,0.0385129,0,0,0.00938499,0,0.037831,0.00448322,0.0536066,0.0136219,0.0165719,0.00743452,0.0459173,0.0363385,0.0110666,0.0138425,0.00782954,0.00702892,0.00693285,0.00677941,0.0213484,0.0113061,0.00994381,0.0333347,0.00660851,0.0094322,0.0425728,0.0169932,0.0546198,0.0123136,0,0,0.00587028,0,0.0433528,0.00967568,0.0513611,0.0170399,0.0373217,0.0216996,0.0414553,0.0155455,0.0189853,0,0.0102741,0.0238111,0.0164038,0.0300258,0.0107091,0.0184258,0.0125758,0.00875672,0.00468529,0.00349292,0.0275016,0.00739598,0,0,0,0,0,0,0
1228,0.0062805,0,0,0,0,0.0208539,0,0,0,0,0,0.00729537,0.0312852,0.00955198,0.038995,0,0,0.00957652,0,0.0377684,0.00456171,0.0537938,0.010835,0.0169261,0.00887257,0.0459975,0.036453,0.011899,0.0152461,0.00860413,0.00899949,0.00911763,0.00713383,0.0199783,0.0123803,0.0100723,0.0332743,0.00653407,0.00938826,0.0426084,0.0166462,0.0546009,0.012427,0,0,0.00593377,0,0.0433524,0.00969872,0.0512788,0.0167846,0.0370579,0.0216362,0.0414133,0.0155363,0.0189899,0,0.0100604,0.0233626,0.016112,0.030322,0.0105465,0.0180704,0.0127766,0.00879644,0.0048019,0.0036443,0.0274954,0.0074449,0,0,0,0,0,0,0
1229,0.00615241,0,0,0,0,0.0207545,0,0,0,0,0,0.00793482,0.0313719,0.010251,0.0395451,0,0,0.00972027,0,0.0376612,0.00463761,0.0538705,0.010063,0.017389,0.0104722,0.0462931,0.0365748,0.0129094,0.0165957,0.00954964,0.0107799,0.0114279,0.00778203,0.0186903,0.0142253,0.0100973,0.033182,0.00638438,0.00948891,0.0426395,0.0164976,0.0545949,0.0125752,0,0,0.00598031,0,0.0433546,0.00980047,0.0512164,0.0164357,0.0367043,0.0216074,0.0414935,0.0154428,0.0185816,0,0.00986287,0.0229014,0.0159946,0.030589,0.010568,0.0179407,0.0130072,0.00882169,0.00486542,0.00377417,0.0274772,0.00759176,0,0,0,0,0,0,0
1230,0.00608742,0,0,0,0,0.0206803,0,0,0,0,0,0.00870068,0.0314631,0.0112326,0.0401978,0,0,0.0099358,0,0.0375327,0.0047443,0.0539126,0.0114581,0.0179827,0.0121202,0.0467207,0.0367957,0.0142207,0.0180598,0.0106593,0.0122359,0.0135846,0.00856435,0.01758,0.0159682,0.0100944,0.0331005,0.00616074,0.00968577,0.0426815,0.0164539,0.0546009,0.0127392,0,0,0.00590303,0,0.0433762,0.00991582,0.0511491,0.0161145,0.0362603,0.0216774,0.0416527,0.0152859,0.0180709,0,0.00971419,0.0224608,0.0160792,0.0308602,0.0105311,0.0180334,0.0130876,0.00879485,0.00495693,0.00378499,0.0274207,0.00778342,0,0,0,0,0,0,0
1231,0.00582395,0,0,0,0,0.0201343,0,0,0,0,0,0.00919494,0.0315178,0.0123351,0.0399346,0,0,0.0102116,0,0.0373538,0.00493877,0.0538357,0.0138702,0.0178695,0.0137851,0.0459832,0.0370103,0.0159159,0.0200246,0.012004,0.0137905,0.015411,0.00938042,0.016648,0.0175113,0.0103795,0.0329706,0.00591731,0.00981468,0.0427469,0.0163047,0.0543627,0.0125649,0,0,0.00617654,0,0.0433816,0.0101282,0.0509697,0.0157883,0.0365004,0.0217449,0.0409382,0.0156994,0.0178549,0,0.00956456,0.0220941,0.0162297,0.0311106,0.0105776,0.0181536,0.0130763,0.00915901,0.00505766,0.00376567,0.0266602,0.00731594,0,0,0,0,0,0,0
1232,0.00547432,0,0,0,0,0.0194909,0,0,0,0,0,0.00878131,0.031591,0.0134775,0.0394344,0,0,0.0105579,0,0.0372081,0.00521831,0.0537215,0.0166125,0.0176677,0.015456,0.0449282,0.037114,0.0178204,0.0224217,0.0135572,0.0152149,0.0169597,0.0100698,0.015858,0.0184361,0.0106241,0.0328038,0.00576334,0.00974125,0.0428126,0.0160312,0.0539291,0.0123731,0,0,0.00663475,0,0.0433582,0.0102685,0.0506829,0.015308,0.036891,0.0217284,0.0399896,0.0162422,0.0180772,0,0.00953015,0.0216914,0.0163298,0.031428,0.0105638,0.0180934,0.0130335,0.00960271,0.00513462,0.00387091,0.0257023,0.00689844,0,0,0,0,0,0,0
1233,0.00519298,0,0,0,0,0.0189552,0,0,0,0,0,0.00770697,0.0316758,0.0145269,0.0390717,0,0,0.0108803,0,0.0371644,0.0054482,0.0536702,0.0190739,0.0175003,0.0169337,0.0441044,0.0372179,0.0197135,0.0247737,0.0150939,0.016329,0.0180844,0.0104454,0.0152381,0.0180431,0.0110165,0.0326548,0.00570343,0.00977468,0.0428732,0.0157135,0.0536063,0.0122037,0,0,0.0070596,0,0.0433456,0.0103192,0.050486,0.0148319,0.0371899,0.0217361,0.0392967,0.0167457,0.0180667,0,0.00958276,0.0213153,0.0163379,0.0318523,0.0103925,0.0179281,0.0132905,0.00993684,0.00519373,0.0040493,0.0248749,0.0066462,0,0,0,0,0,0,0
1234,0.00478097,0,0,0,0,0.0185585,0,0,0,0,0,0.00595955,0.0317316,0.0154134,0.0387401,0,0,0.0110864,0,0.0371449,0.00558601,0.0537087,0.0211898,0.0173868,0.0183068,0.0433783,0.0373367,0.0216651,0.0269443,0.0165492,0.0172216,0.0189638,0.010563,0.0147263,0.0165634,0.011403,0.0325419,0.00565229,0.00987184,0.0429238,0.0154653,0.0533589,0.012043,0,0,0.00728932,0,0.0433061,0.0103975,0.0503293,0.0143861,0.0374841,0.021779,0.0387669,0.0171811,0.0178775,0,0.00974894,0.0211421,0.0163736,0.0322439,0.0102636,0.0177482,0.013467,0.010247,0.00523638,0.00420506,0.0242495,0.00648615,0,0,0,0,0,0,0
1235,0.00433188,0,0,0,0,0.0180875,0,0,0,0,0,0.00392185,0.0317895,0.0161279,0.0384954,0,0,0.0111775,0,0.0370921,0.00561753,0.0538011,0.0227972,0.0173004,0.019453,0.0428057,0.0374202,0.0231996,0.0286757,0.0178606,0.0178261,0.0194475,0.0108772,0.0143825,0.014325,0.0115428,0.0324477,0.0056222,0.00991879,0.0429696,0.0152879,0.053191,0.0118419,0,0,0.00745969,0,0.0432646,0.0105218,0.0501403,0.0139037,0.0377302,0.0219462,0.0384786,0.0177519,0.0176659,0,0.00997497,0.0210184,0.0164188,0.0325902,0.0103173,0.0176333,0.0135644,0.0106548,0.00535657,0.00431088,0.0236551,0.00644828,0,0,0,0,0,0,0
1236,0.00404489,0,0,0,0,0.0176488,0,0,0,0,0,0.00238325,0.0318827,0.016585,0.0383787,0,0,0.0112285,0,0.0369889,0.0056518,0.053865,0.0239131,0.0171916,0.0203389,0.0423279,0.0374383,0.0242618,0.0300036,0.0190145,0.0180922,0.0195875,0.0117495,0.0142149,0.0116243,0.0115995,0.0323445,0.00559128,0.00995376,0.0429909,0.0150334,0.053094,0.0117234,0,0,0.00774342,0,0.0432205,0.0106022,0.0500353,0.0134574,0.0379088,0.0220194,0.0383073,0.0183298,0.0174845,0,0.010182,0.0207819,0.0163385,0.0329978,0.0102648,0.0174476,0.0139053,0.0110548,0.00541013,0.00432823,0.0231789,0.00622909,0,0,0,0,0,0,0
1237,0.00371607,0,0,0,0,0.0171772,0,0,0,0,0,0.00345832,0.0320524,0.0169209,0.0383608,0,0,0.0111859,0,0.0368656,0.00561995,0.0538348,0.0246093,0.0170976,0.0210815,0.0418879,0.0374787,0.0252107,0.0308766,0.0200246,0.0182391,0.0194786,0.0118474,0.0141448,0.00893465,0.0114136,0.0322243,0.00544366,0.00991212,0.0430299,0.0148716,0.0530571,0.0116326,0,0,0.00798048,0,0.0432149,0.010754,0.0498705,0.0134982,0.0380215,0.0221297,0.0381852,0.018842,0.0172911,0,0.0104252,0.020447,0.0164266,0.0333921,0.0101606,0.0174349,0.0142439,0.0113602,0.00538583,0.00427728,0.022787,0.00620019,0,0,0,0,0,0,0
1238,0.00353579,0,0,0,0,0.0167336,0,0,0,0,0,0.00627858,0.0322419,0.017279,0.0383875,0,0,0.0110873,0,0.0366953,0.00549574,0.053711,0.0252527,0.0170032,0.0215237,0.0415381,0.0375337,0.0257734,0.0311844,0.0208402,0.0182201,0.0191444,0.0117789,0.0141083,0.00650214,0.0112092,0.0320134,0.00515612,0.00997607,0.0430881,0.0147047,0.053082,0.0115589,0,0,0.00813546,0,0.0432218,0.0108878,0.0497449,0.0139368,0.0380611,0.0221775,0.038107,0.0192516,0.0171317,0,0.0106404,0.0202434,0.0165471,0.0337975,0.0101328,0.0174367,0.0144583,0.0116224,0.00542598,0.00433728,0.0224597,0.00616738,0,0,0,0,0,0,0
1239,0.00357005,0,0,0,0,0.0163698,0,0,0,0,0,0.00853901,0.0323197,0.0176433,0.0384469,0,0,0.0108036,0,0.0364269,0.00536073,0.0534782,0.0256905,0.0168771,0.0216489,0.041282,0.0375804,0.0259401,0.0310753,0.0214522,0.0179902,0.0186609,0.011686,0.0141276,0.0048274,0.0108161,0.0316722,0.00470209,0.0101507,0.0431135,0.0147201,0.0531676,0.011557,0,0,0.00826405,0,0.0432151,0.0110092,0.0497745,0.0144174,0.0380295,0.0222566,0.038079,0.0194546,0.016757,0,0.0106346,0.0201436,0.0166593,0.0341869,0.0101552,0.0174624,0.0147068,0.0117144,0.00545303,0.00442121,0.022244,0.00620463,0,0,0,0,0,0,0
1240,0.00377217,0,0,0,0,0.016064,0,0,0,0,0,0.010492,0.0323191,0.017792,0.0385131,0,0,0.0105205,0,0.0360413,0.00520528,0.0531948,0.0258315,0.016741,0.0215166,0.0411205,0.0377504,0.0258924,0.0307287,0.0218467,0.0175429,0.0180696,0.0114165,0.0142005,0.00453559,0.0104605,0.0312155,0.0042586,0.0102734,0.0431314,0.0149224,0.0532762,0.0115608,0,0,0.00838648,0,0.0432161,0.0110908,0.0499498,0.014866,0.037955,0.0224007,0.0381324,0.0196157,0.0161397,0,0.0106106,0.0200863,0.0168249,0.0344665,0.010236,0.0175537,0.0149553,0.0117522,0.00543331,0.00437689,0.022087,0.00672816,0,0,0,0,0,0,0
1241,0.00409034,0,0,0,0,0.0156909,0,0,0,0,0,0.0120491,0.0323882,0.0177103,0.0385993,0,0,0.0102855,0,0.035482,0.00497332,0.0529736,0.0257742,0.0165935,0.0211685,0.0410495,0.0380241,0.0256747,0.0300822,0.021974,0.0168895,0.0174206,0.0109644,0.0143184,0.00529871,0.0101143,0.0306737,0.00395871,0.0104999,0.043132,0.0151378,0.0533724,0.0116368,0,0,0.00852109,0,0.0432009,0.0111364,0.0501545,0.0151866,0.0378583,0.0224792,0.0382476,0.0197982,0.0158376,0,0.0106496,0.0201131,0.0168914,0.0347592,0.0103127,0.0176177,0.0152938,0.0117727,0.00539449,0.00423646,0.0219456,0.00759766,0,0,0,0,0,0,0
1242,0.00455402,0,0,0,0,0.0152553,0,0,0,0,0,0.0128452,0.0325813,0.0176711,0.0387675,0,0,0.010185,0,0.0347188,0.00472487,0.0528895,0.0257061,0.0164894,0.0205705,0.0410469,0.0380891,0.0251693,0.0290639,0.0218426,0.01626,0.0166555,0.0105811,0.0145095,0.00616636,0.00948892,0.0300849,0.00383095,0.0108604,0.0431512,0.0151734,0.0534883,0.0118705,0,0,0.00873925,0,0.0432047,0.0111786,0.0504159,0.0156911,0.0376256,0.0225636,0.0383732,0.0199545,0.0158552,0,0.0107462,0.0200375,0.0169351,0.0350212,0.0102654,0.0176239,0.0156579,0.01203,0.00538729,0.00418044,0.0218104,0.00754931,0,0,0,0,0,0,0
1243,0.00499301,0,0,0,0,0.0149313,0,0,0,0,0,0.0132172,0.0325337,0.017559,0.0387977,0,0,0.00992921,0,0.0343587,0.00454765,0.0528498,0.0252965,0.0162466,0.0196296,0.0409234,0.0382295,0.0243833,0.0277164,0.0214251,0.0156244,0.0155055,0.0103022,0.0147423,0.00672103,0.00900066,0.0295508,0.00353961,0.0111808,0.043151,0.0152012,0.0536457,0.0120063,0,0,0.0088577,0,0.0432339,0.0111837,0.0507455,0.0161219,0.0374393,0.0227506,0.0383499,0.0200376,0.0160509,0,0.0107382,0.0199451,0.0170729,0.0351385,0.0102889,0.0176788,0.0158037,0.012266,0.00531112,0.00423583,0.0216422,0.0079007,0,0,0,0,0,0,0
1244,0.00534776,0,0,0,0,0.0144306,0,0,0,0,0,0.0136604,0.032435,0.0170354,0.0388207,0,0,0.00974573,0,0.034182,0.0045432,0.0523349,0.0243813,0.0158947,0.0184264,0.0403509,0.0386063,0.0234258,0.0261274,0.0208933,0.0146675,0.0145903,0.00975151,0.0151794,0.00697338,0.00896708,0.028968,0.0031105,0.0138843,0.0431516,0.0189583,0.0538205,0.0122634,0,0,0.00912029,0,0.0432216,0.011268,0.0494482,0.0232689,0.0365695,0.0304149,0.0375584,0.0203603,0.013917,0.0107979,0.0144926,0.0236581,0.0228471,0.0350739,0.0118795,0.0235271,0.0211046,0.0125129,0.00514824,0.00430368,0.0211885,0.00859252,0,0,0,0,0,0,0
1245,0.00594277,0,0,0,0,0.0142903,0,0,0,0,0,0.0138132,0.0324906,0.0163456,0.0391037,0,0,0.00925639,0,0.0340853,0.00409229,0.0524847,0.0230501,0.0157415,0.0166297,0.0411237,0.0384748,0.0223634,0.0241096,0.0198797,0.0137044,0.0139572,0.00925887,0.0155251,0.00713829,0.00828496,0.0285751,0.00264628,0.0114158,0.0431417,0.0153555,0.0540562,0.0123408,0,0,0.00907423,0,0.0432804,0.0112665,0.0515828,0.0169903,0.0368164,0.0233821,0.0387685,0.0200776,0.0154964,0,0.0108985,0.0199152,0.0174809,0.0353024,0.0104566,0.0179335,0.0165404,0.012247,0.00498083,0.00426418,0.0213047,0.008467,0,0,0,0,0,0,0
1246,0.00636656,0,0,0,0,0.0137032,0,0,0,0,0,0.0134376,0.0325674,0.0158557,0.0393126,0,0,0.00927641,0,0.0338395,0.00416458,0.051702,0.0218937,0.0153862,0.0151044,0.0407124,0.0386205,0.0213358,0.0223354,0.0191037,0.0126144,0.0131127,0.00868196,0.0159966,0.00701632,0.00829078,0.0280199,0.00233067,0.0136358,0.0431709,0.0188967,0.0542389,0.0126977,0,0,0.00937326,0,0.0432903,0.0114258,0.0502914,0.0239698,0.0358757,0.0303662,0.0381499,0.0203825,0.0130319,0.0106033,0.0144477,0.0232501,0.0228465,0.0353665,0.0119482,0.0235271,0.0215052,0.0123662,0.00503254,0.00421323,0.0207495,0.00873716,0,0,0,0,0,0,0
1247,0.00690168,0,0,0,0,0.0133255,0,0,0,0,0,0.0125765,0.0323595,0.0154273,0.0395919,0,0,0.00935281,0,0.033514,0.00418627,0.051156,0.02139,0.0150888,0.0139353,0.040767,0.0386774,0.0204271,0.0209353,0.0184194,0.0119212,0.0126915,0.00843874,0.0163271,0.00655039,0.00788228,0.0273965,0.00222149,0.0136811,0.0431637,0.0189961,0.0544307,0.0129656,0,0,0.00950697,0,0.0433239,0.0113888,0.0506733,0.0244543,0.0355105,0.0303329,0.0383355,0.0204786,0.0127809,0.0107205,0.0144337,0.0229398,0.0228513,0.035416,0.0119932,0.0235839,0.0220538,0.0123768,0.00499226,0.0041544,0.0204033,0.00907973,0,0,0,0,0,0,0
1248,0.00747812,0,0,0,0,0.0132513,0,0,0,0,0,0.011626,0.0322608,0.0149716,0.0398831,0,0,0.00920787,0,0.0332365,0.0040188,0.0509345,0.0209685,0.0148951,0.0131016,0.0414087,0.0386933,0.0195636,0.0198035,0.0178321,0.0115337,0.012702,0.00839248,0.0164493,0.006226,0.00706507,0.026844,0.00212002,0.0111424,0.0431251,0.0154893,0.0545653,0.0130779,0,0,0.00942089,0,0.0433759,0.0113196,0.0527378,0.0185752,0.035784,0.0232289,0.0395203,0.0203178,0.0147341,0,0.0108467,0.0187971,0.0175859,0.035443,0.0108354,0.018221,0.0171364,0.0121898,0.00485416,0.00409995,0.0203927,0.00930594,0,0,0,0,0,0,0
1249,0.0081162,0,0,0,0,0.0126638,0,0,0,0,0,0.0107148,0.0322561,0.0146168,0.0400492,0,0,0.00934143,0,0.0329148,0.00437119,0.0499292,0.0208192,0.0145377,0.0128342,0.0407471,0.0389653,0.0187044,0.0189838,0.0176364,0.0111828,0.0124559,0.0080904,0.016661,0.00594702,0.00697145,0.0261086,0.00231908,0.013347,0.0431685,0.0187479,0.0547367,0.0135953,0,0,0.0097861,0,0.043396,0.0115756,0.0512758,0.0251653,0.0348905,0.0301016,0.0387597,0.0207899,0.0122185,0.0108974,0.0141596,0.0221853,0.0229382,0.0358817,0.0128003,0.0238094,0.0224872,0.0125494,0.00481195,0.00409134,0.0196696,0.00989707,0,0,0,0,0,0,0
1250,0.00865958,0,0,0,0,0.0124075,0,0,0,0,0,0.00976065,0.032111,0.0143718,0.0404437,0,0,0.00936235,0,0.0326192,0.00466429,0.0493649,0.0207523,0.0143768,0.0124939,0.0408913,0.0389975,0.0179478,0.0180583,0.0172768,0.0110748,0.0122997,0.00793209,0.0167317,0.0062293,0.00670319,0.0253287,0.00270264,0.0134213,0.043214,0.0188344,0.0550309,0.0139175,0,0,0.00992001,0,0.0434635,0.0116652,0.0516405,0.0256347,0.0344508,0.0303694,0.0390578,0.0208852,0.0117338,0.0108898,0.0142152,0.0219749,0.0231865,0.036002,0.0131998,0.0239993,0.0231526,0.0125781,0.00490259,0.00405304,0.0193848,0.0102877,0,0,0,0,0,0,0
1251,0.00918893,0,0,0,0,0.0123538,0,0,0,0,0,0.00869901,0.0319343,0.0141702,0.0407604,0,0,0.00924377,0,0.0324254,0.00479981,0.0493034,0.0208809,0.0142229,0.0121677,0.0414754,0.038992,0.0172881,0.0171689,0.0168015,0.01118,0.0122875,0.0079437,0.0167658,0.00689751,0.0060219,0.0246328,0.00309337,0.0104959,0.0431538,0.0153223,0.0552081,0.014008,0,0,0.00985834,0,0.0434939,0.0115718,0.0537401,0.0199471,0.0346957,0.0235668,0.0401773,0.020836,0.0134962,0,0.0108072,0.017861,0.0180594,0.0356306,0.0118904,0.018665,0.0177487,0.0124991,0.00483929,0.00398987,0.0194191,0.0104005,0,0,0,0,0,0,0
1252,0.0098368,0,0,0,0,0.0119,0,0,0,0,0,0.00773876,0.031765,0.0139522,0.0407414,0,0,0.00931495,0,0.0322173,0.00535108,0.0485367,0.0213597,0.0138878,0.0123157,0.0406256,0.0392305,0.0164606,0.0165808,0.0167789,0.0109707,0.0120471,0.0076686,0.0170132,0.0074233,0.00609771,0.023818,0.00358452,0.0131024,0.043102,0.0186912,0.0553798,0.0145173,0,0,0.0101798,0,0.043438,0.0116656,0.0521758,0.0266292,0.0336723,0.0300288,0.0391079,0.0213907,0.0113936,0.0111517,0.0138264,0.0213515,0.0231917,0.0358509,0.0131322,0.0241284,0.0235763,0.0129154,0.00469424,0.00404278,0.0187668,0.0110258,0,0,0,0,0,0,0
1253,0.0102243,0,0,0,0,0.0120552,0,0,0,0,0,0.00721415,0.0315702,0.0138142,0.040864,0,0,0.00944789,0,0.0320922,0.00534124,0.0487392,0.0215937,0.0138147,0.0121566,0.041303,0.0391908,0.0157643,0.0159127,0.0164761,0.0109809,0.0120351,0.00760212,0.0170557,0.00805415,0.00569299,0.0232164,0.00383767,0.0103439,0.0430654,0.0151995,0.0556451,0.0144837,0,0,0.00997055,0,0.0434847,0.0115152,0.0542478,0.0207554,0.0339615,0.0233858,0.0402705,0.0211847,0.0133144,0,0.0106559,0.0172778,0.0180672,0.0356405,0.0116268,0.0187241,0.0181788,0.0127873,0.00465078,0.00402096,0.0190004,0.011046,0,0,0,0,0,0,0
1254,0.0109392,0,0,0,0,0.0116675,0,0,0,0,0,0.00686114,0.0316286,0.0136067,0.0407634,0,0,0.009618,0,0.031907,0.00556217,0.0480721,0.0218093,0.0135486,0.0124354,0.040569,0.0395242,0.0152858,0.0155305,0.0165114,0.0108135,0.0117985,0.00736975,0.0173187,0.00833792,0.00606148,0.0225533,0.00420385,0.0132722,0.0430898,0.0185184,0.0558867,0.0149468,0,0,0.0101129,0,0.0434884,0.0115285,0.0525156,0.0272793,0.0329249,0.0301085,0.0392508,0.0217101,0.011019,0.0112511,0.0136658,0.020904,0.023253,0.0360371,0.0130156,0.0241135,0.0244089,0.0132348,0.00459415,0.0040359,0.01848,0.0117246,0,0,0,0,0,0,0
1255,0.0112455,0,0,0,0,0.0118387,0,0,0,0,0,0.0072535,0.0317891,0.0132113,0.0410575,0,0,0.00969533,0,0.0317391,0.00536303,0.0482245,0.0217411,0.0136037,0.0123767,0.0415275,0.039424,0.0147112,0.014987,0.0161955,0.0107424,0.0117152,0.00743648,0.017255,0.00889554,0.00555062,0.0220665,0.00435795,0.0102032,0.0431142,0.0148386,0.056293,0.0148468,0,0,0.00998284,0,0.0435516,0.0113905,0.0547592,0.0210919,0.033259,0.0233434,0.0407231,0.0216096,0,0,0.0104405,0.016734,0.0179317,0.0358206,0.0112576,0.0185383,0.0187598,0.0132215,0.0045905,0.00408404,0.0188246,0.0115821,0,0,0,0,0,0,0
1256,0.0117079,0,0,0,0,0.0118486,0,0,0,0,0,0.00813903,0.0318763,0.0127593,0.0411993,0,0,0.00990276,0,0.0315987,0.00552976,0.0478326,0.0217492,0.0135601,0.0124869,0.0416214,0.0395185,0.0142598,0.0146433,0.0161009,0.0103776,0.0114258,0.00737877,0.0172055,0.00981656,0.00544726,0.0214699,0.00480322,0.0101413,0.0431168,0.0146177,0.0565092,0.0149794,0,0,0.0100479,0,0.0435624,0.0113811,0.0549589,0.0213678,0.0328323,0.0230868,0.0408957,0.0217989,0,0,0.0102817,0.0164666,0.0178017,0.0358181,0.0108825,0.018379,0.0189495,0.0134096,0.0045327,0.00421115,0.0187945,0.0118043,0,0,0,0,0,0,0
1257,0.0122918,0,0,0,0,0.0115816,0,0,0,0,0,0.00932066,0.0319551,0.0125962,0.0412626,0,0,0.0102057,0,0.0314829,0.0059343,0.0470126,0.0219125,0.0134745,0.0127568,0.0408923,0.0397122,0.0140981,0.0145262,0.016195,0.0098513,0.0109466,0.0071495,0.0173139,0.0108949,0.00567226,0.020752,0.00548256,0.0135935,0.0431485,0.0180516,0.0566201,0.0154352,0,0,0.0103488,0,0.0435561,0.0115801,0.0530969,0.0278969,0.0314695,0.0299577,0.0398288,0.0222685,0.00988753,0.0114795,0.0134733,0.0202998,0.0231938,0.0360241,0.0125407,0.023891,0.0255341,0.0139663,0.00450255,0.00438369,0.0183456,0.012236,0,0,0,0,0,0,0
1258,0.012749,0,0,0,0,0.0116441,0,0,0,0,0,0.0104759,0.0319909,0.0131266,0.0413786,0,0,0.0102761,0,0.0314604,0.00620935,0.0468139,0.0224659,0.0135807,0.0129316,0.0411057,0.0398509,0.0139037,0.0145458,0.0161122,0.00948534,0.0105543,0.00711632,0.0174648,0.0119784,0.00566698,0.0200045,0.00614984,0.0137735,0.0431411,0.0179232,0.0569039,0.0156225,0,0,0.0104354,0,0.0435599,0.0116491,0.0533228,0.0279871,0.0308968,0.030056,0.0401546,0.0224672,0.00965701,0.0116347,0.0134965,0.0201733,0.0231455,0.0360479,0.0129025,0.0238293,0.0257547,0.0142637,0.00450246,0.00446886,0.0183613,0.0124446,0,0,0,0,0,0,0
1259,0.0133719,0,0,0,0,0.0116162,0,0,0,0,0,0.0107363,0.0320712,0.0143845,0.0408224,0,0,0.0103383,0,0.0314381,0.00653291,0.0467795,0.0236497,0.0132787,0.0133424,0.0407305,0.040208,0.0137443,0.0149492,0.016043,0.00912806,0.0101893,0.00684885,0.0178767,0.0129548,0.00570057,0.0191653,0.00673866,0.0139414,0.0430865,0.0176589,0.0569485,0.0159437,0,0,0.0106852,0,0.0434956,0.0117079,0.0534956,0.0278744,0.0307683,0.0301522,0.0399789,0.0230337,0.00944592,0.011716,0.0135605,0.0200332,0.0230288,0.036017,0.0129365,0.0236207,0.0256415,0.0147057,0.00440531,0.00446883,0.0181453,0.0127395,0,0,0,0,0,0,0
1260,0.0138675,0,0,0,0,0.0115904,0,0,0,0,0,0.00969942,0.0321452,0.0156986,0.0400934,0,0,0.0103726,0,0.0314403,0.00691833,0.0467428,0.024697,0.0130593,0.013732,0.040296,0.0404725,0.0137119,0.0156866,0.0159677,0.00870695,0.00978059,0.00641693,0.0184428,0.0138493,0.00568205,0.0182874,0.00715389,0.0141777,0.0430069,0.0172422,0.056865,0.0162405,0,0,0.0109399,0,0.0434173,0.0117369,0.0536387,0.0274953,0.0306314,0.0301772,0.0396983,0.0236089,0.00929335,0.0117323,0.0136787,0.0199363,0.022811,0.0360093,0.0125709,0.0231925,0.0253816,0.0151133,0.00421593,0.00438884,0.0179475,0.0129637,0,0,0,0,0,0,0
1261,0.0143074,0,0,0,0,0.0116537,0,0,0,0,0,0.00840155,0.0320736,0.0162974,0.0393373,0,0,0.0105805,0,0.0314445,0.00736117,0.0467768,0.0247161,0.0128997,0.0137538,0.0399139,0.0408845,0.0137211,0.0165248,0.015775,0.00816736,0.00928819,0.00613332,0.0188348,0.01497,0.00575776,0.0174066,0.00729176,0.0139333,0.0429699,0.0167743,0.0567591,0.0163761,0,0,0.0110574,0,0.0433733,0.0117633,0.053856,0.027178,0.0305344,0.0300694,0.039436,0.0240546,0.00912025,0.011713,0.0137254,0.0198806,0.0225174,0.0360543,0.0120886,0.0227396,0.0252267,0.015388,0.00413712,0.00441884,0.0178527,0.0131472,0,0,0,0,0,0,0
1262,0.0146255,0,0,0,0,0.0118106,0,0,0,0,0,0.00723088,0.0319189,0.0155718,0.0386586,0,0,0.0108305,0,0.0313924,0.00767776,0.0468203,0.0239021,0.0127728,0.0135436,0.0397838,0.041295,0.0135651,0.0171648,0.01551,0.00776132,0.00872381,0.0060014,0.0189938,0.0167698,0.00590299,0.0166696,0.00746836,0.0135968,0.0429107,0.0161521,0.0566813,0.0162288,0,0,0.0110288,0,0.0433404,0.0117597,0.0540761,0.0267837,0.030402,0.0298323,0.0393136,0.0242132,0.00890534,0.0117097,0.0136962,0.0197781,0.0221412,0.0361398,0.0120764,0.0221636,0.025279,0.0154137,0.00413472,0.00446954,0.0178625,0.0133417,0,0,0,0,0,0,0
