Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x75,x76
74,0.00786461,0,0,0,0,0.00732274,0,0,0,0.036172,0.0232277,0.0291093,0.0195723,0,0,0.018616,0,0.0300542,0.0149074,0.0396511,0.0266632,0.00357463,0.0120414,0.02816,0.0270433,0.0174465,0.0161978,0.0149673,0.00848995,0.0145516,0.0124554,0.0171623,0.0391342,0.0173185,0.0112781,0.00859668,0.0110893,0.0298501,0.0108149,0.0147884,0.00450665,0,0,0.0229975,0,0.0292829,0.0276327,0.0373901,0.00871726,0.0132836,0.0117717,0.0253269,0.0276446,0.0103023,0.0155763,0.00877869,0.0118209,0.00858516,0.0323779,0.00971008,0.00871938,0.0118596,0.0211042,0.0380694,0.0151852,0.00670732,0.00777048,0,0,0,0,0
75,0.00792092,0,0,0,0,0.00735844,0,0,0,0.0360936,0.0232464,0.0290033,0.0196214,0,0,0.0186439,0,0.0300094,0.0149112,0.0396597,0.0267906,0.00356999,0.0119971,0.0282074,0.0270478,0.0174502,0.0161383,0.0149432,0.00846614,0.0145422,0.0124386,0.0171711,0.0390696,0.017425,0.0112354,0.00860818,0.0110721,0.0298434,0.0107754,0.0148167,0.00454217,0,0,0.023202,0,0.0292826,0.0275781,0.0374163,0.00869259,0.0132644,0.0117865,0.0254277,0.0278112,0.0103985,0.0155771,0.00875359,0.011815,0.00859784,0.0323456,0.00969511,0.00873195,0.0118137,0.0211508,0.0378823,0.0152197,0.00672748,0.00781376,0,0,0,0,0
76,0.00798783,0,0,0,0,0.00740773,0,0,0,0.0359448,0.0232293,0.0289756,0.0196899,0,0,0.0186635,0,0.0300083,0.014897,0.0396717,0.0267548,0.00357519,0.011983,0.0282703,0.0270828,0.0174336,0.0162264,0.014927,0.00845539,0.0145531,0.0124062,0.0171681,0.039083,0.0174006,0.0112389,0.00860458,0.0110529,0.0298258,0.0107407,0.0148507,0.00460813,0,0,0.0233781,0,0.029281,0.0275376,0.0374121,0.00864271,0.0132518,0.011792,0.0255229,0.0278956,0.0106961,0.0155829,0.00877259,0.011828,0.00858636,0.032393,0.00967976,0.00871916,0.0117744,0.0213434,0.037684,0.0152598,0.00675969,0.00787675,0,0,0,0,0
77,0.00803866,0,0,0,0,0.00743089,0,0,0,0.0358244,0.0231844,0.0289922,0.0197083,0,0,0.0186385,0,0.0300649,0.0148538,0.0396805,0.0267233,0.00358541,0.0119705,0.0283375,0.0271377,0.0174622,0.0163548,0.0149311,0.00848698,0.0145728,0.0124003,0.0171738,0.0391471,0.0174071,0.011291,0.00857818,0.0110247,0.0298193,0.0107194,0.0148718,0.00469055,0,0,0.0235642,0,0.029282,0.0275252,0.0374155,0.00862812,0.0132442,0.0118141,0.0256,0.0280037,0.0108636,0.0155991,0.0087624,0.0118409,0.00861183,0.0324054,0.00968896,0.00872945,0.011735,0.0214126,0.037455,0.0152917,0.00678736,0.00792394,0,0,0,0,0
78,0.00807333,0,0,0,0,0.00745721,0,0,0,0.0359692,0.0231675,0.0289865,0.0197014,0,0,0.0186368,0,0.0300994,0.0148288,0.0396921,0.0267471,0.00358976,0.0119758,0.0283724,0.0271501,0.0175328,0.0163016,0.0149444,0.00851493,0.0145992,0.0124261,0.0171879,0.0391504,0.0174386,0.0113157,0.00859089,0.0110319,0.0298316,0.0107263,0.0148889,0.00475537,0,0,0.0237438,0,0.0292992,0.0275198,0.0374127,0.00865851,0.0132287,0.0118306,0.0256338,0.0281001,0.0109705,0.015587,0.00873206,0.0118298,0.00865549,0.0323778,0.00972968,0.00877594,0.0117446,0.02157,0.0372075,0.015319,0.00681682,0.00797433,0,0,0,0,0
79,0.00808535,0,0,0,0,0.00749226,0,0,0,0.0360515,0.0231813,0.0289643,0.0197273,0,0,0.0186625,0,0.0301187,0.0148299,0.0397163,0.0267014,0.00360487,0.0119735,0.0283744,0.0271377,0.0175773,0.0163076,0.0149532,0.00850824,0.014602,0.0124509,0.0171899,0.0391662,0.0174532,0.0113278,0.00867088,0.0110299,0.0298368,0.0107367,0.0148985,0.00479271,0,0,0.0239663,0,0.029318,0.0275303,0.037409,0.00865812,0.0132163,0.0118241,0.0256368,0.0282139,0.0108663,0.0155984,0.00873417,0.0118051,0.00867471,0.0323633,0.00975254,0.00881444,0.0117536,0.0216798,0.0370019,0.0153476,0.00683759,0.00799813,0,0,0,0,0
80,0.00811379,0,0,0,0,0.00753416,0,0,0,0.0360126,0.0231744,0.0289872,0.0197343,0,0,0.0186906,0,0.0301121,0.0148342,0.0397256,0.0266737,0.00360875,0.0119637,0.0283565,0.0271359,0.0176101,0.0163239,0.014954,0.00848302,0.0145842,0.0124448,0.0171907,0.0391814,0.017443,0.0113265,0.00881604,0.0109821,0.0298319,0.0106989,0.014907,0.00483233,0,0,0.0242106,0,0.0293264,0.0275239,0.0374317,0.00861292,0.013217,0.0118638,0.0255904,0.0283072,0.0106563,0.0156259,0.00871359,0.0118162,0.00867549,0.0323568,0.00974476,0.00881726,0.0117079,0.021737,0.036821,0.0153951,0.0068698,0.00801428,0,0,0,0,0
81,0.0077342,0,0,0,0,0.00733711,0,0,0,0.036005,0.0231685,0.0291888,0.019485,0,0,0.0185959,0,0.0301184,0.0147688,0.0396735,0.0269413,0.00355209,0.012132,0.0279407,0.0269224,0.0176517,0.0164045,0.0150886,0.00848326,0.0145616,0.0124418,0.0171585,0.0391945,0.0173649,0.011346,0.00869382,0.0112719,0.0298462,0.0109631,0.0147254,0.00443108,0,0,0.0226192,0,0.0292844,0.0278253,0.0373936,0.00875921,0.013283,0.0115771,0.0251356,0.0267911,0.0108046,0.0156064,0.00873988,0.0117917,0.00843151,0.0324055,0.00972262,0.00864509,0.0121749,0.0211517,0.0381786,0.01515,0.00671102,0.00766005,0,0,0,0,0
82,0.00784809,0,0,0,0,0.00740148,0,0,0,0.0359849,0.0232356,0.0290915,0.0195249,0,0,0.0186594,0,0.030059,0.0148578,0.0396581,0.0269228,0.00353961,0.012012,0.0280483,0.0268801,0.017595,0.016318,0.0150195,0.00849471,0.0145609,0.0124246,0.0171754,0.0390491,0.0174358,0.0112668,0.00872923,0.0111744,0.029834,0.0108234,0.014769,0.00448847,0,0,0.0228418,0,0.0292768,0.0277273,0.0374151,0.00870154,0.0132758,0.0116931,0.0253043,0.0270864,0.0108633,0.0156365,0.00871344,0.0118063,0.00852662,0.0323526,0.00970175,0.00871177,0.0119775,0.0212325,0.0380904,0.0151938,0.00676901,0.00775508,0,0,0,0,0
83,0.00792177,0,0,0,0,0.00740772,0,0,0,0.0359472,0.0232483,0.0290311,0.0195727,0,0,0.0186751,0,0.0300274,0.0149115,0.0396446,0.0268258,0.00354816,0.0119533,0.0280987,0.0268873,0.0175919,0.0163362,0.0149967,0.00850459,0.014569,0.0124156,0.0171824,0.0389841,0.0173996,0.0112466,0.00863795,0.0111068,0.0298368,0.0107705,0.014786,0.00454609,0,0,0.02305,0,0.029286,0.0276417,0.0374075,0.00867901,0.0132551,0.0117443,0.0254095,0.0272963,0.0106293,0.0157088,0.00844573,0.0118134,0.00858292,0.0323282,0.00968243,0.00874617,0.011881,0.0212993,0.0379679,0.0152385,0.0067787,0.00779775,0,0,0,0,0
84,0.0079777,0,0,0,0,0.00740693,0,0,0,0.0359242,0.0232166,0.0290041,0.0196001,0,0,0.0186533,0,0.0300536,0.0148973,0.0396644,0.0265784,0.00356088,0.0119981,0.0281313,0.026897,0.0176044,0.0165099,0.0150172,0.0085104,0.0145615,0.012456,0.0171905,0.0389971,0.0173456,0.0112941,0.00860494,0.0110893,0.0298722,0.0107776,0.0148069,0.00459035,0,0,0.0232403,0,0.0293289,0.0276202,0.0374295,0.00867871,0.0132254,0.011731,0.0254681,0.0274435,0.0106674,0.0158278,0.00785649,0.0117941,0.00860158,0.0323562,0.00966851,0.00874357,0.0118645,0.0213718,0.037735,0.0152961,0.00677953,0.00784852,0,0,0,0,0
85,0.00804057,0,0,0,0,0.00743021,0,0,0,0.0359668,0.0231678,0.0290501,0.019624,0,0,0.0186416,0,0.0300949,0.0148475,0.0396862,0.0260982,0.00356051,0.0120552,0.0281745,0.0269284,0.0176139,0.0165933,0.0150615,0.00849868,0.0145433,0.0124965,0.0171658,0.0390298,0.0173169,0.0113612,0.00860972,0.0111027,0.0299147,0.0107537,0.0148765,0.00464747,0,0,0.023424,0,0.0293858,0.02766,0.0374411,0.0086429,0.0132239,0.0117784,0.0255269,0.0275669,0.0107512,0.0157568,0.00762764,0.0117636,0.00860789,0.032351,0.00965576,0.00874036,0.0118534,0.0214546,0.0374957,0.0153755,0.0067846,0.0078871,0,0,0,0,0
86,0.00808923,0,0,0,0,0.00745594,0,0,0,0.0359548,0.0232112,0.029088,0.0196656,0,0,0.0186726,0,0.0300736,0.0148753,0.0396847,0.0259231,0.00355198,0.0120548,0.0282076,0.02695,0.017612,0.0165677,0.015068,0.00848747,0.0145518,0.0125169,0.0171577,0.0390321,0.0173283,0.0113385,0.00864852,0.0111187,0.0298615,0.0107347,0.0149318,0.00468637,0,0,0.0235704,0,0.0293305,0.0276156,0.0374226,0.00861953,0.0132366,0.0118216,0.0256015,0.0277103,0.011464,0.0157155,0.0077022,0.0117444,0.00862148,0.0323488,0.00965467,0.00877681,0.0118398,0.0214745,0.0373992,0.0153743,0.00677618,0.00790021,0,0,0,0,0
87,0.00812597,0,0,0,0,0.00746832,0,0,0,0.0359619,0.023252,0.029099,0.0196742,0,0,0.0187027,0,0.0300466,0.0148941,0.0396694,0.0259179,0.00353464,0.0120467,0.0282217,0.0269692,0.0175875,0.0164381,0.0150472,0.00848046,0.0145613,0.0125232,0.0171598,0.0390156,0.0173189,0.0113037,0.00866095,0.0111089,0.0298296,0.0107237,0.0149495,0.00474243,0,0,0.0237233,0,0.0292925,0.0275576,0.0373929,0.00862205,0.0132468,0.0118679,0.0256454,0.0278201,0.0129488,0.0157434,0.00775259,0.0117209,0.00864772,0.0323795,0.00966722,0.00882498,0.011814,0.0214532,0.0373624,0.0153684,0.00676283,0.00791639,0,0,0,0,0
88,0.00816057,0,0,0,0,0.00747179,0,0,0,0.0359818,0.0232582,0.0291067,0.0196573,0,0,0.0187074,0,0.0300445,0.0148891,0.0396714,0.0259089,0.00353346,0.0120671,0.0282315,0.0269822,0.0175953,0.016343,0.0150631,0.00846348,0.0145388,0.0124981,0.017156,0.0389842,0.0173027,0.0113028,0.00862157,0.0111182,0.0298347,0.0107282,0.0149457,0.00477487,0,0,0.0238825,0,0.0292993,0.0275465,0.0374217,0.00862067,0.0132693,0.0118894,0.0256566,0.0279022,0.0113644,0.0157671,0.0077442,0.0117281,0.00862705,0.032374,0.00967542,0.00877594,0.0118054,0.0214672,0.037259,0.015401,0.00675701,0.00793351,0,0,0,0,0
89,0.00819079,0,0,0,0,0.00749531,0,0,0,0.0359352,0.0232454,0.0291192,0.0196436,0,0,0.0186994,0,0.0300465,0.0148935,0.0396863,0.0258841,0.00353049,0.0120655,0.0282151,0.0269803,0.017608,0.0163411,0.0150659,0.00846785,0.0145163,0.0124825,0.0171463,0.0389303,0.0172824,0.0113191,0.00858559,0.011091,0.0298364,0.0107044,0.0149665,0.00479865,0,0,0.0240381,0,0.0293062,0.0275109,0.0374328,0.00858786,0.013294,0.0118969,0.025683,0.0279978,0.0103557,0.0157726,0.00773488,0.0117414,0.00859,0.0323796,0.00968385,0.00870942,0.0117995,0.0215365,0.0370939,0.0154516,0.0067462,0.00794696,0,0,0,0,0
90,0.00784188,0,0,0,0,0.00728389,0,0,0,0.035997,0.0232194,0.0292784,0.0194533,0,0,0.0185697,0,0.0300648,0.0147674,0.0396565,0.0260791,0.00348189,0.0122187,0.0278257,0.0268165,0.0176425,0.0164395,0.0151723,0.00846847,0.0144811,0.0124898,0.0171149,0.0389672,0.0171622,0.011384,0.00840609,0.0114014,0.0298499,0.0109929,0.0148185,0.00444073,0,0,0.0225646,0,0.0292671,0.0277504,0.0373938,0.00872915,0.0133547,0.0116156,0.0253129,0.0266468,0.0101371,0.0157373,0.00798406,0.0117127,0.00834579,0.0324635,0.00968852,0.00854657,0.0123332,0.0210122,0.0382753,0.0152387,0.00656891,0.00759615,0,0,0,0,0
91,0.00796187,0,0,0,0,0.00739993,0,0,0,0.0359041,0.023241,0.0291895,0.0195627,0,0,0.0185802,0,0.0300591,0.014777,0.0396645,0.0259812,0.00349598,0.0121402,0.0279685,0.0268169,0.017583,0.0163697,0.0150857,0.00846224,0.0144655,0.0124995,0.0171181,0.0389351,0.0171149,0.0113721,0.00848131,0.0113613,0.0298535,0.0108998,0.0149291,0.00450367,0,0,0.0228024,0,0.029268,0.0276788,0.0374364,0.00862142,0.0133875,0.0117503,0.0254406,0.0269413,0,0.0157072,0.00848602,0.0118593,0.00826603,0.0323808,0.00961056,0.00846539,0.0122533,0.021101,0.0381006,0.0152779,0.00664884,0.00770466,0,0,0,0,0
92,0.00802254,0,0,0,0,0.00743652,0,0,0,0.0358927,0.0232262,0.0291314,0.0195723,0,0,0.0185455,0,0.030062,0.0147305,0.0396462,0.0259354,0.00350473,0.0121398,0.0280356,0.0268403,0.0175532,0.0164437,0.0150693,0.00846171,0.0144485,0.0124455,0.0171436,0.0389015,0.0170649,0.0113731,0.00847813,0.0112,0.0298533,0.0107832,0.0149289,0.00453689,0,0,0.0230228,0,0.029273,0.0276024,0.0374462,0.00860173,0.0133249,0.0118307,0.0254825,0.0271837,0.0101982,0.0157457,0.00858508,0.0117427,0.00846319,0.032386,0.00963986,0.00866352,0.0120229,0.0211493,0.0378847,0.0152939,0.00669766,0.00777244,0,0,0,0,0
93,0.00808873,0,0,0,0,0.00748945,0,0,0,0.0358859,0.0231607,0.0290936,0.0196339,0,0,0.01851,0,0.0301131,0.0146966,0.0396828,0.025878,0.00352099,0.0121216,0.0281348,0.0268802,0.0175429,0.0164951,0.0150302,0.00847118,0.0144183,0.012438,0.0171262,0.0388721,0.0170108,0.0114447,0.00851078,0.0112174,0.0298497,0.0107922,0.01499,0.00457473,0,0,0.0232172,0,0.0292823,0.0275594,0.0374849,0.00855098,0.0133439,0.0118394,0.0255773,0.0273573,0,0.0157235,0.00864368,0.0118583,0.00831367,0.0323129,0.00956422,0.00852857,0.0120125,0.0212037,0.0376771,0.015324,0.00673271,0.00783491,0,0,0,0,0
94,0.00816059,0,0,0,0,0.00751845,0,0,0,0.0358337,0.0231387,0.0290666,0.0196254,0,0,0.0184768,0,0.0301419,0.0146942,0.0396664,0.0258487,0.00350982,0.0120883,0.0281848,0.0269492,0.0175207,0.0168019,0.0149965,0.00847902,0.0144052,0.0124944,0.0171373,0.0388334,0.0169705,0.0114887,0.00854675,0.0111542,0.0298501,0.0107215,0.0149551,0.0046293,0,0,0.0234366,0,0.0292924,0.0275212,0.0374911,0.00853499,0.0133004,0.011854,0.0256245,0.0275171,0.010255,0.0157511,0.00855745,0.011766,0.00848826,0.0323599,0.00961142,0.00871426,0.0118537,0.02131,0.0374903,0.0153646,0.00670971,0.00789303,0,0,0,0,0
95,0.00819231,0,0,0,0,0.00751978,0,0,0,0.0357671,0.0231722,0.0290575,0.0196553,0,0,0.0185036,0,0.0301181,0.0147527,0.0396169,0.0258909,0.00349277,0.0120406,0.0282073,0.0269717,0.0174714,0.0166735,0.0149848,0.0084485,0.0143828,0.012525,0.0171422,0.0388203,0.0169906,0.0114573,0.00858585,0.011159,0.029839,0.0106991,0.0149757,0.00468461,0,0,0.0236446,0,0.0292864,0.0274966,0.0374784,0.00849996,0.0132998,0.0118737,0.0256467,0.0276139,0.0102444,0.0157502,0.00858622,0.0117677,0.00850571,0.0323574,0.00961387,0.00872898,0.0118449,0.0213925,0.0373111,0.0154102,0.00671434,0.00793825,0,0,0,0,0
96,0.00818858,0,0,0,0,0.00750927,0,0,0,0.0357407,0.023242,0.0290639,0.0196836,0,0,0.0186114,0,0.0300409,0.0148739,0.0396312,0.0258922,0.00350656,0.0119764,0.0282115,0.0269745,0.0174177,0.0165256,0.0149484,0.00843545,0.014403,0.0125127,0.0171422,0.0388488,0.0170899,0.0113548,0.00862087,0.0111731,0.0298314,0.0107077,0.0150258,0.00470879,0,0,0.0238367,0,0.0292845,0.0274758,0.0374608,0.00849105,0.0132885,0.0118812,0.0256401,0.0277071,0.0102097,0.0157415,0.00858387,0.0117436,0.00854767,0.0323336,0.00964411,0.00875242,0.0118596,0.0214333,0.0371603,0.0154559,0.00671848,0.00794646,0,0,0,0,0
97,0.0081884,0,0,0,0,0.00752861,0,0,0,0.0358657,0.0232702,0.0290432,0.0196993,0,0,0.0187077,0,0.0300213,0.014979,0.0400781,0.0257609,0.00359392,0.0120501,0.0282176,0.0269634,0.0173923,0.0167654,0.014961,0.00855145,0.0145596,0.0125,0.0171038,0.039049,0.0171507,0.0113175,0.0086063,0.0112488,0.0298214,0.0107471,0.0149022,0.0047259,0,0,0.0240094,0,0.0292807,0.0274402,0.0376008,0.00849155,0.013258,0.0118491,0.0256653,0.0278239,0.0102025,0.015687,0.00856284,0.0117136,0.00855272,0.0323454,0.00967676,0.00876492,0.0118869,0.0214849,0.0370414,0.0154936,0.00675121,0.00793126,0,0,0,0,0
98,0.00815042,0,0,0,0,0.00753056,0,0,0,0.0362439,0.023201,0.0289868,0.0197026,0,0,0.0188058,0,0.0300686,0.0150048,0.0410603,0.0255265,0.00379978,0.0123056,0.0281646,0.0269011,0.0174111,0.0173752,0.0150453,0.00882026,0.0148686,0.0125676,0.017013,0.0395355,0.0171913,0.0113657,0.00859024,0.0114178,0.0298185,0.0108302,0.0145529,0.00468873,0,0,0.0241592,0,0.0292844,0.0274322,0.0379567,0.00848527,0.0132363,0.0116934,0.0257538,0.02796,0.0101772,0.0155689,0.00853476,0.0116792,0.00849871,0.032384,0.00966371,0.00876406,0.012026,0.0215508,0.0369443,0.0155075,0.00679543,0.00790233,0,0,0,0,0
99,0.00779529,0,0,0,0,0.00730941,0,0,0,0.0365261,0.0230784,0.029241,0.0194453,0,0,0.0187486,0,0.0301745,0.0148606,0.0410795,0.0258461,0.00376352,0.0126376,0.0277176,0.0267343,0.0175016,0.0175726,0.0152691,0.00886411,0.0148781,0.0125358,0.0169723,0.0397142,0.0170812,0.0115197,0.00843227,0.0119257,0.029834,0.0112945,0.0142942,0.00427564,0,0,0.0226518,0,0.0292662,0.0277875,0.0379379,0.00875805,0.0133432,0.0112299,0.0252821,0.0265005,0.0101779,0.0155312,0.00864306,0.0116062,0.00818446,0.0325269,0.00968195,0.00859929,0.0127754,0.0210475,0.0382424,0.0152686,0.00664594,0.0075645,0,0,0,0,0
100,0.00799884,0,0,0,0,0.00736591,0,0,0,0.0362332,0.0230941,0.0292462,0.019509,0,0,0.0187004,0,0.0301797,0.014827,0.0403391,0.0259552,0.0036266,0.0123974,0.0279325,0.0268072,0.0174724,0.0172788,0.0151484,0.00866311,0.0146536,0.0125087,0.017093,0.0393241,0.0170493,0.0115547,0.00854224,0.0117489,0.0298342,0.0111145,0.0146196,0.00440325,0,0,0.0229433,0,0.0292776,0.0277194,0.0377164,0.00871987,0.0134803,0.0114373,0.0254297,0.0267318,0.0102023,0.0155838,0.00862166,0.0116087,0.00842134,0.0325061,0.00973603,0.00878214,0.0124247,0.0211223,0.0380178,0.0153236,0.00660895,0.00774068,0,0,0,0,0
101,0.00809937,0,0,0,0,0.00740385,0,0,0,0.0361836,0.0231267,0.0291943,0.0195637,0,0,0.0186865,0,0.030162,0.0148013,0.0403073,0.0259242,0.00365095,0.0123225,0.0279977,0.0268353,0.0174201,0.0171432,0.0150744,0.00865893,0.0146329,0.0125519,0.0171178,0.039279,0.0170592,0.0115321,0.00857071,0.0117017,0.0298258,0.0109559,0.0146478,0.00448957,0,0,0.0231848,0,0.0292719,0.0276611,0.0377818,0.00864366,0.0135243,0.0115776,0.0255026,0.0269397,0.0101675,0.0155959,0.00857863,0.011612,0.00856217,0.0324978,0.00973566,0.0088869,0.0121367,0.021171,0.0378025,0.0153664,0.00659146,0.00782821,0,0,0,0,0
102,0.00809038,0,0,0,0,0.00741485,0,0,0,0.0364571,0.0231381,0.0290808,0.0196312,0,0,0.01873,0,0.0301821,0.014824,0.0409945,0.0258037,0.0038362,0.0124337,0.0279795,0.0267873,0.0174102,0.0175305,0.0150955,0.00886029,0.0148672,0.0125938,0.01704,0.0395728,0.0171161,0.0114945,0.00854353,0.0116375,0.0298164,0.0108765,0.0143234,0.0044924,0,0,0.0233831,0,0.0292692,0.027606,0.0381129,0.00856665,0.0134958,0.0116035,0.0255614,0.0271029,0.0101284,0.015533,0.00851219,0.0116276,0.00860955,0.032472,0.00972144,0.00895341,0.0120693,0.0212455,0.0376153,0.0154014,0.00659595,0.00784904,0,0,0,0,0
103,0.00809117,0,0,0,0,0.00739409,0,0,0,0.0364737,0.0231535,0.0290248,0.0196526,0,0,0.0187262,0,0.0301895,0.0148294,0.0410686,0.0260697,0.00386389,0.0124158,0.0280092,0.0268052,0.0174257,0.0176593,0.0150891,0.00890093,0.014907,0.0125691,0.017044,0.0395994,0.0171342,0.0114701,0.00853868,0.0115656,0.0298089,0.0108532,0.0142555,0.00453318,0,0,0.023632,0,0.029279,0.0275926,0.03816,0.00855596,0.0135114,0.0116374,0.0255992,0.0271901,0.0101503,0.0155455,0.00854079,0.0116477,0.00865474,0.0324767,0.00972283,0.00898602,0.0120523,0.0212384,0.0374266,0.015444,0.00657528,0.00786568,0,0,0,0,0
104,0.00811019,0,0,0,0,0.00738684,0,0,0,0.0363033,0.0231906,0.0290392,0.0196513,0,0,0.0186908,0,0.0301823,0.0148665,0.0407209,0.0263073,0.00376982,0.0123099,0.0280995,0.0268759,0.0174018,0.0175351,0.0150374,0.00879252,0.0147695,0.0125443,0.0171063,0.0394101,0.0171203,0.0114627,0.00854675,0.0114629,0.0298034,0.0108402,0.0143968,0.00461243,0,0,0.0238752,0,0.0292845,0.027588,0.0379755,0.008559,0.0135281,0.0116875,0.0256203,0.0272208,0.0101969,0.0155621,0.0085841,0.0116655,0.00870812,0.0324981,0.00973671,0.00898662,0.0119866,0.0211812,0.0372371,0.0154783,0.0065412,0.0078998,0,0,0,0,0
105,0.00809969,0,0,0,0,0.00738217,0,0,0,0.0363761,0.023209,0.0289893,0.0196871,0,0,0.0187839,0,0.0301799,0.0149222,0.0411136,0.0262215,0.00385147,0.0123534,0.0281078,0.02698,0.017356,0.0176572,0.0150495,0.00887653,0.0148563,0.0125587,0.0170594,0.0395261,0.0171775,0.0114744,0.00863127,0.0114967,0.0298024,0.0108337,0.0143401,0.00464128,0,0,0.0240535,0,0.0292824,0.0275663,0.0380744,0.00850293,0.0134622,0.0116641,0.0256618,0.027257,0.0102101,0.0155013,0.00858673,0.0116628,0.00868908,0.0325112,0.00974565,0.0089795,0.0119772,0.0212004,0.037064,0.0155033,0.00655887,0.00789552,0,0,0,0,0
106,0.00808911,0,0,0,0,0.00739766,0,0,0,0.036384,0.0232111,0.0289905,0.0196767,0,0,0.0188135,0,0.0301767,0.0149383,0.0411677,0.026226,0.00384444,0.0123349,0.0281241,0.0270802,0.0173482,0.017665,0.0150328,0.008883,0.0148596,0.0125676,0.0170486,0.0394919,0.0172191,0.0114952,0.00868815,0.0114907,0.0297912,0.0108612,0.0144159,0.00468255,0,0,0.0242683,0,0.029278,0.027547,0.0380032,0.00849104,0.0133611,0.0116409,0.0256317,0.0273028,0.0102623,0.0155364,0.00861238,0.0116522,0.00861845,0.0324829,0.00971939,0.00892073,0.0119664,0.0212045,0.0368995,0.0155288,0.0065478,0.00789206,0,0,0,0,0
107,0.00810641,0,0,0,0,0.00740219,0,0,0,0.0363248,0.0232332,0.0290416,0.0196717,0,0,0.0187404,0,0.0301731,0.0149386,0.0408402,0.0262358,0.00375811,0.0122639,0.0281541,0.0271305,0.0173779,0.017551,0.0150096,0.00881368,0.0147405,0.0125499,0.0170924,0.039365,0.0172305,0.0114822,0.00865312,0.0114367,0.0297874,0.0108944,0.0145382,0.00472807,0,0,0.0244908,0,0.0292907,0.0275691,0.0378299,0.00850421,0.0133353,0.0116491,0.0255736,0.0273299,0.0103137,0.0155893,0.00865424,0.0116592,0.00857992,0.0324396,0.00970848,0.0088692,0.0119543,0.0211867,0.0367045,0.0155606,0.0064957,0.00791077,0,0,0,0,0
108,0.00767205,0,0,0,0,0.00712909,0,0,0,0.0366389,0.0232115,0.0292128,0.0194679,0,0,0.0187213,0,0.0301887,0.0149286,0.0411847,0.0262266,0.00379928,0.0126128,0.0276647,0.0268475,0.0174955,0.017782,0.015234,0.00891959,0.0148331,0.0125532,0.0169992,0.0396754,0.0172293,0.0114545,0.00840042,0.0118949,0.0298047,0.0113027,0.0142023,0.00424246,0,0,0.0228783,0,0.0292766,0.027958,0.0379628,0.00870464,0.0133762,0.0112626,0.0251058,0.0257933,0.0103061,0.0155107,0.00867289,0.0116179,0.00827298,0.0324958,0.00972565,0.00867682,0.0126447,0.0206264,0.0379989,0.0153095,0.00633686,0.00750534,0,0,0,0,0
109,0.00771141,0,0,0,0,0.00710867,0,0,0,0.0366276,0.0232791,0.0290546,0.0195793,0,0,0.0188729,0,0.0301451,0.0150743,0.0414968,0.0262881,0.00387917,0.0125969,0.0277782,0.0268575,0.0175294,0.0177278,0.0151981,0.00898495,0.0149223,0.0125859,0.0169881,0.0398036,0.0173345,0.0113465,0.00854213,0.0118162,0.0298115,0.0111636,0.0142113,0.00426774,0,0,0.0231494,0,0.0292979,0.0278858,0.038135,0.00858911,0.0133809,0.011376,0.0252664,0.0260557,0.010289,0.0154733,0.00865137,0.0116441,0.00835409,0.0324625,0.00971682,0.0087604,0.0124577,0.0207062,0.037855,0.0153412,0.00632659,0.00755933,0,0,0,0,0
110,0.00772929,0,0,0,0,0.00708397,0,0,0,0.0365963,0.0232925,0.028962,0.0196152,0,0,0.0188847,0,0.0301435,0.0151296,0.0415861,0.0263447,0.0039028,0.0125386,0.0278608,0.0268317,0.0175899,0.017907,0.0151698,0.00898684,0.0149033,0.012571,0.0169907,0.0397662,0.0173013,0.0113431,0.00869461,0.0117592,0.0298046,0.01108,0.0142557,0.00429881,0,0,0.0233888,0,0.0293056,0.0278552,0.0382031,0.00852012,0.0133859,0.01142,0.0253726,0.0262467,0.0102845,0.0154737,0.0086603,0.0116669,0.00836044,0.0324303,0.00968313,0.00880253,0.0123407,0.020696,0.0376861,0.0153669,0.00630122,0.00757645,0,0,0,0,0
111,0.00775332,0,0,0,0,0.00706735,0,0,0,0.0366013,0.0232487,0.0289163,0.0196461,0,0,0.0187633,0,0.0302059,0.0150481,0.0415891,0.0261605,0.00392766,0.0125028,0.0279205,0.0267772,0.0176463,0.0179305,0.0151742,0.00895954,0.0148986,0.0125571,0.0169745,0.0397597,0.0172599,0.0114097,0.00876569,0.0117129,0.0297913,0.0110137,0.0142618,0.00432101,0,0,0.0236183,0,0.029309,0.0278311,0.0382217,0.00848923,0.0133845,0.0114461,0.0254472,0.026371,0.0102775,0.0154791,0.00867218,0.011686,0.00835734,0.0324223,0.00964805,0.00879874,0.0122564,0.0206718,0.0375545,0.0153983,0.00625752,0.00757897,0,0,0,0,0
