Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,,x79,x81
1253,0.0426215,0,0,0,0,0.0286842,0,0,0,0,0,0,0.0273275,0.0210854,0.0221528,0.0199806,0,0,0.0271605,0,0.0334462,0.0176487,0.0394374,0.024743,0.00688411,0.0197668,0.0199654,0.0259103,0.0170988,0.0274858,0.0170192,0.0193802,0.021287,0.0168853,0.011666,0.0327139,0.0252483,0.0186624,0.0086285,0.0110793,0.0461062,0.0100333,0.0112037,0.0410994,0,0,0.0593546,0,0.0493819,0.0469066,0.0350285,0.0163239,0.0223848,0.0157932,0.0184102,0.0680104,0.00424679,0.0123219,0.00374763,0.00482648,0.006959,0.0268787,0.000743712,0.00583349,0.0151652,0.0585137,0.0110305,0.0269778,0.0213687,0.0343782,0,0,0,0,0,0,0
1254,0.0425613,0,0,0,0,0.0287541,0,0,0,0,0,0,0.0257598,0.0210564,0.0213238,0.0201926,0,0,0.0271795,0,0.0334793,0.017646,0.0395149,0.0247599,0.00679844,0.020426,0.0200124,0.0260074,0.018471,0.0286516,0.0179815,0.0198118,0.0214885,0.0169422,0.011395,0.0307952,0.0251942,0.0187237,0.0085805,0.0110237,0.0460693,0.0100953,0.0112595,0.0411826,0,0,0.0594524,0,0.0493504,0.0468846,0.0350668,0.0164434,0.0224741,0.0158873,0.0184762,0.0680323,0.00413293,0.0125109,0.00385245,0.00480497,0.00721747,0.0271595,0.000781124,0.00616269,0.014814,0.0584812,0.0107214,0.0268584,0.0214841,0.0343381,0,0,0,0,0,0,0
1255,0.0424861,0,0,0,0,0.0287609,0,0,0,0,0,0,0.0234607,0.0210792,0.0203886,0.0203138,0,0,0.0272131,0,0.0334312,0.0176776,0.0396286,0.0248314,0.00669609,0.0209292,0.0199977,0.0261059,0.0192612,0.0292101,0.0187957,0.020055,0.0215022,0.0169973,0.0112531,0.0283009,0.0252149,0.018672,0.00856427,0.0110518,0.0460635,0.0102956,0.0112314,0.0412243,0,0,0.0594959,0,0.049341,0.0468436,0.0351197,0.0166387,0.0225794,0.0159602,0.0184823,0.0680701,0.00402728,0.0126837,0.00394043,0.00475248,0.00744831,0.0274199,0.00100299,0.0064453,0.014568,0.0584594,0.0105725,0.0266985,0.0216016,0.0343057,0,0,0,0,0,0,0
1256,0.042383,0,0,0,0,0.0287874,0,0,0,0,0,0,0.0211317,0.021137,0.0194669,0.0203759,0,0,0.0273051,0,0.0333208,0.0177919,0.0397477,0.0251139,0.00658736,0.0213537,0.0199992,0.0262245,0.0195471,0.0293774,0.0194719,0.0201183,0.0213256,0.0169911,0.011267,0.0256998,0.0253349,0.0185113,0.00857747,0.0109994,0.0460662,0.010563,0.0112022,0.0412084,0,0,0.0594334,0,0.0493406,0.0467485,0.0351518,0.0168671,0.022724,0.0159977,0.0184737,0.0680166,0.0039292,0.0128186,0.00403434,0.00469862,0.00764081,0.0277038,0.00128395,0.00675039,0.0141774,0.0583375,0.010558,0.0265571,0.0217303,0.0342059,0,0,0,0,0,0,0
1257,0.0422674,0,0,0,0,0.0288131,0,0,0,0,0,0,0.0191119,0.0211407,0.0186645,0.020372,0,0,0.0274322,0,0.0332838,0.0178087,0.0398243,0.0251482,0.00647237,0.0216082,0.0199948,0.0263844,0.0195389,0.0292521,0.0200177,0.0200516,0.0208919,0.0169048,0.011383,0.02328,0.0255342,0.0183948,0.00858379,0.0111053,0.0460321,0.0108278,0.011139,0.0411581,0,0,0.0592839,0,0.0493272,0.0466238,0.035145,0.0169241,0.0228838,0.0158269,0.0184339,0.0678135,0.00390589,0.0128595,0.00407101,0.00467448,0.00764974,0.0279481,0.00149721,0.00689005,0.0140789,0.0581228,0.0104889,0.0264477,0.021875,0.0340563,0,0,0,0,0,0,0
1258,0.0421809,0,0,0,0,0.0288645,0,0,0,0,0,0,0.0173213,0.0211991,0.0178893,0.0203533,0,0,0.0275755,0,0.033255,0.0178097,0.0398775,0.0249616,0.00638354,0.0216446,0.0200061,0.0264771,0.0194358,0.0289004,0.0204634,0.019861,0.0202398,0.0167468,0.0115579,0.0209551,0.0257279,0.0182879,0.00853352,0.0109643,0.0459835,0.0107594,0.0109772,0.0410904,0,0,0.0590795,0,0.049311,0.0464464,0.0351064,0.0167591,0.0230744,0.0155191,0.0184247,0.0674926,0.00385803,0.0128232,0.00402796,0.00468507,0.00763152,0.028215,0.0017077,0.0069596,0.0139972,0.0578412,0.0103914,0.0263421,0.0220072,0.0339258,0,0,0,0,0,0,0
1259,0.0421233,0,0,0,0,0.0288798,0,0,0,0,0,0,0.0162102,0.0211716,0.0171038,0.0201946,0,0,0.0275922,0,0.0333458,0.01774,0.0398877,0.0247087,0.0060986,0.0215462,0.0198415,0.0265289,0.0193428,0.0284096,0.0208067,0.0195611,0.0195905,0.016572,0.0117355,0.0188575,0.0258581,0.0183157,0.00844077,0.0106875,0.0459412,0.0105842,0.0108309,0.0410808,0,0,0.0589514,0,0.0492958,0.0463286,0.0352046,0.0166102,0.0232343,0.0153915,0.0182733,0.0673143,0.00377507,0.0128615,0.00404807,0.00466432,0.00777891,0.0284884,0.00195422,0.00713301,0.0135703,0.0577605,0.0103687,0.0262729,0.022037,0.033935,0,0,0,0,0,0,0
1260,0.0420358,0,0,0,0,0.028897,0,0,0,0,0,0,0.015332,0.0210683,0.0164605,0.0200245,0,0,0.0275965,0,0.0334752,0.0176116,0.0399556,0.0245869,0.00584871,0.0213212,0.0196903,0.0265874,0.0191501,0.0277241,0.0209751,0.0192141,0.0190323,0.016384,0.0119958,0.0172976,0.0258803,0.0184549,0.00833611,0.0104514,0.0459405,0.0105239,0.0107237,0.040996,0,0,0.0586645,0,0.0493319,0.0461815,0.0354034,0.0168315,0.0233189,0.0153644,0.018122,0.0670012,0.00369117,0.012914,0.00408359,0.00450179,0.0080729,0.0287292,0.00228751,0.00743127,0.0130981,0.0575212,0.01038,0.0262501,0.0220788,0.0339232,0,0,0,0,0,0,0
1261,0.0419839,0,0,0,0,0.028903,0,0,0,0,0,0,0.0143936,0.0210388,0.0159288,0.0198404,0,0,0.0276487,0,0.0334724,0.0175651,0.040085,0.0245427,0.0056697,0.0209591,0.0195502,0.0266921,0.0187299,0.0268424,0.020996,0.0188513,0.0185842,0.0161165,0.0122461,0.0161364,0.0259531,0.0184338,0.00828762,0.01032,0.0459423,0.0105031,0.0105999,0.0409026,0,0,0.0583036,0,0.0493769,0.0459985,0.0356256,0.0171281,0.0234103,0.0152533,0.0180244,0.0666091,0.00363961,0.012895,0.00404101,0.00436823,0.00830168,0.0289642,0.00257263,0.00769025,0.0129541,0.0571693,0.0104401,0.0261703,0.0221175,0.0339172,0,0,0,0,0,0,0
1262,0.0418919,0,0,0,0,0.0289109,0,0,0,0,0,0,0.0136976,0.0210404,0.0154059,0.019726,0,0,0.0277245,0,0.0334187,0.0176132,0.0402534,0.0241606,0.00558266,0.0205367,0.019476,0.0267956,0.0180262,0.0258272,0.0209209,0.0185749,0.0182691,0.0158861,0.0124405,0.0153821,0.0260916,0.0183185,0.00820257,0.0104989,0.0458689,0.0106977,0.0103774,0.0407659,0,0,0.0578913,0,0.0493487,0.0457759,0.0358063,0.0173357,0.023532,0.0150037,0.0180257,0.0661742,0.00368085,0.0128363,0.00390039,0.00431963,0.00834778,0.029334,0.0028216,0.00782368,0.0131633,0.0567485,0.0104714,0.0261329,0.0221358,0.0338992,0,0,0,0,0,0,0
1263,0.0418357,0,0,0,0,0.028949,0,0,0,0,0,0,0.0132305,0.0210819,0.0148597,0.0194512,0,0,0.0277447,0,0.0333692,0.0176837,0.0404448,0.0226944,0.00536876,0.0201354,0.0193422,0.0268144,0.0171428,0.0247213,0.020858,0.0184766,0.0182399,0.0160292,0.0125014,0.0150731,0.0261969,0.0181958,0.00800487,0.0109676,0.0458112,0.0111846,0.010194,0.0407242,0,0,0.0576609,0,0.0493407,0.0456195,0.0360216,0.0176065,0.0236452,0.0147381,0.0179248,0.0659588,0.00381816,0.0127905,0.00382497,0.00450612,0.0082371,0.0297547,0.00311896,0.00786961,0.0135022,0.05661,0.0104113,0.026107,0.0221272,0.0337997,0,0,0,0,0,0,0
1264,0.0417983,0,0,0,0,0.029,0,0,0,0,0,0,0.0125306,0.0209854,0.0141826,0.0192002,0,0,0.027739,0,0.0334121,0.017679,0.0406528,0.0218611,0.00517872,0.0196085,0.0192325,0.0268404,0.0164771,0.0234078,0.020543,0.018232,0.0180901,0.0158879,0.0126194,0.0143153,0.0261465,0.0182279,0.00786006,0.0112008,0.0457477,0.0115312,0.0101077,0.0407173,0,0,0.0573946,0,0.0493376,0.0454065,0.0362254,0.0179916,0.023752,0.0145508,0.0178487,0.0657306,0.00392631,0.012711,0.00380635,0.0045576,0.0083477,0.0300181,0.0034517,0.00807404,0.0131634,0.0564027,0.0102782,0.0259887,0.0221242,0.0337018,0,0,0,0,0,0,0
1265,0.0417956,0,0,0,0,0.0290344,0,0,0,0,0,0,0.0116672,0.0209446,0.013333,0.0189451,0,0,0.0277503,0,0.0333993,0.0176742,0.0408887,0.021437,0.00504909,0.0191517,0.0190754,0.026837,0.0158659,0.0221604,0.020143,0.0180493,0.0180132,0.0155222,0.0127518,0.0138669,0.026135,0.0182278,0.0079023,0.0110999,0.0455956,0.0115774,0.0100676,0.0407403,0,0,0.0571155,0,0.0492762,0.0451457,0.0364636,0.0181959,0.0238571,0.0143993,0.0178012,0.065542,0.00403987,0.0126006,0.00376476,0.00458867,0.00854411,0.0302832,0.00372496,0.00832511,0.0125878,0.0561314,0.0100108,0.0257649,0.0220979,0.0336561,0,0,0,0,0,0,0
1266,0.0417704,0,0,0,0,0.0290739,0,0,0,0,0,0,0.0111281,0.0209674,0.0126358,0.0186717,0,0,0.0277932,0,0.0333478,0.0177555,0.0411236,0.0209697,0.00495193,0.0188388,0.0189435,0.0268827,0.0152346,0.0210644,0.0199126,0.0180998,0.018171,0.0154024,0.0128689,0.0138672,0.0261765,0.0181646,0.00808674,0.0108945,0.0454492,0.0115108,0.0100486,0.0407502,0,0,0.0568455,0,0.0492269,0.0448172,0.0366182,0.0180122,0.0239473,0.0141774,0.0178183,0.0653336,0.00412054,0.0124458,0.00371103,0.0046068,0.00866066,0.0304586,0.00393549,0.00851849,0.0122342,0.0558559,0.00958718,0.0254913,0.0220575,0.0336455,0,0,0,0,0,0,0
1267,0.0417312,0,0,0,0,0.0290336,0,0,0,0,0,0,0.010617,0.0209204,0.012048,0.0182755,0,0,0.027791,0,0.0333736,0.0178067,0.0413393,0.020393,0.00478453,0.0184311,0.0188013,0.0268899,0.0145695,0.0199521,0.0196757,0.0179964,0.0181115,0.0152613,0.0129617,0.0138449,0.0261943,0.0180915,0.00814205,0.0106246,0.0453309,0.0113548,0.0100726,0.0407985,0,0,0.056757,0,0.0491864,0.0445526,0.0366875,0.0180162,0.024049,0.0139136,0.0177822,0.0653019,0.00415606,0.0122958,0.0037656,0.00462772,0.00861822,0.0305231,0.00404626,0.00856254,0.0119786,0.0558285,0.00919179,0.0252451,0.0219654,0.0335955,0,0,0,0,0,0,0
1268,0.0416634,0,0,0,0,0.0289779,0,0,0,0,0,0,0.010464,0.0208632,0.011442,0.0178685,0,0,0.0278165,0,0.0333958,0.0178196,0.0415578,0.0198352,0.00466536,0.0180221,0.0186932,0.0268988,0.013792,0.0189095,0.0193902,0.0178571,0.0178999,0.0151097,0.0130941,0.0135535,0.026262,0.0180246,0.00836663,0.0104068,0.0452255,0.0112329,0.00999462,0.0408599,0,0,0.0566175,0,0.0491703,0.0442488,0.0367977,0.017945,0.024179,0.0138498,0.0177885,0.065192,0.00408933,0.0124373,0.00391322,0.00463158,0.00868441,0.0308338,0.00425002,0.0086835,0.0116113,0.0557505,0.00874345,0.0249703,0.0218977,0.0335542,0,0,0,0,0,0,0
1269,0.0415725,0,0,0,0,0.0289016,0,0,0,0,0,0,0.0102995,0.0208197,0.0108238,0.0174771,0,0,0.0278831,0,0.0334132,0.0178748,0.0417399,0.0193676,0.00461723,0.0176457,0.0185822,0.0269271,0.0130551,0.017934,0.0190175,0.017647,0.0175722,0.0149372,0.0132434,0.0131008,0.0264146,0.0179509,0.00856325,0.0102063,0.0451181,0.0114861,0.00971525,0.0409233,0,0,0.0563912,0,0.0491561,0.0439613,0.0370251,0.0181325,0.0242551,0.0140386,0.017853,0.0649266,0.00398225,0.0129633,0.00395721,0.00458479,0.00908883,0.0311437,0.00467513,0.00922599,0.0107495,0.0555763,0.00837706,0.0247699,0.0218505,0.0334859,0,0,0,0,0,0,0
1270,0.0414292,0,0,0,0,0.0288665,0,0,0,0,0,0,0.00978355,0.0207953,0.0104465,0.0170682,0,0,0.0279789,0,0.0333627,0.0179584,0.0419173,0.0190391,0.00460034,0.0173155,0.0185018,0.0269526,0.0126236,0.0170502,0.0186656,0.0173188,0.0171693,0.014825,0.0134109,0.0127699,0.0265213,0.0178741,0.00869262,0.0101766,0.0449931,0.0118322,0.00966637,0.0409271,0,0,0.0561687,0,0.0491356,0.0437077,0.0371302,0.0184582,0.0243267,0.0141144,0.0179194,0.0646053,0.00398466,0.0133262,0.00402433,0.00452795,0.0094333,0.0313601,0.00506745,0.00974448,0.0101388,0.0553343,0.00798467,0.0245664,0.021779,0.0332878,0,0,0,0,0,0,0
1271,0.0412397,0,0,0,0,0.0288177,0,0,0,0,0,0,0.00915433,0.0208105,0.0101848,0.016518,0,0,0.028062,0,0.0333068,0.0180569,0.0421035,0.018992,0.00457829,0.0171301,0.0183841,0.0269711,0.0120288,0.0162137,0.0183833,0.016961,0.017125,0.0148401,0.0135722,0.0126493,0.026533,0.0177905,0.00876891,0.00994764,0.0449538,0.0115849,0.0100177,0.0409001,0,0,0.0560802,0,0.0491755,0.0435604,0.0370082,0.0183334,0.0244946,0.013769,0.0178476,0.0643133,0.00399328,0.0130631,0.00400394,0.00461169,0.00923879,0.0315119,0.00514202,0.00966542,0.0101342,0.0551683,0.00769512,0.0244584,0.0216312,0.0329909,0,0,0,0,0,0,0
1272,0.0409705,0,0,0,0,0.0287101,0,0,0,0,0,0,0.00887558,0.0207626,0.00999971,0.0160593,0,0,0.0281537,0,0.033279,0.0181131,0.0423295,0.0187445,0.00454645,0.0169468,0.0181722,0.0270441,0.0114105,0.0154351,0.0180947,0.0168541,0.0169329,0.0147875,0.0137292,0.0122495,0.0265032,0.0176897,0.00874357,0.00949566,0.0449255,0.0105951,0.0103516,0.0407718,0,0,0.0559201,0,0.0492088,0.0434041,0.0367152,0.0174358,0.0247028,0.0128676,0.0177006,0.0639371,0.00398439,0.0124424,0.00392764,0.0048165,0.00845963,0.0316585,0.00490196,0.00893297,0.0105817,0.0549493,0.00748045,0.0244549,0.0214532,0.0328549,0,0,0,0,0,0,0
1273,0.0407501,0,0,0,0,0.0285118,0,0,0,0,0,0,0.00847536,0.0207433,0.00985212,0.0155219,0,0,0.0283748,0,0.0332593,0.0182627,0.0430419,0.0184108,0.00446015,0.0169028,0.0178251,0.0271959,0.0107736,0.0148555,0.0177923,0.0170119,0.0167726,0.0149103,0.0137749,0.0118978,0.0266912,0.0176483,0.00882995,0.0152676,0.044815,0.0132738,0.0112098,0.0405124,0,0,0.0555837,0,0.0491886,0.0431875,0.0363056,0.0230611,0.0256643,0.020113,0.0173598,0.063292,0.00618019,0,0.0102712,0.00851015,0.0135481,0.0301007,0.00545874,0.0127084,0.0216268,0.0545148,0.00726392,0.0243579,0.0211395,0.0326923,0,0,0,0,0,0,0
1274,0.0404934,0,0,0,0,0.0284845,0,0,0,0,0,0,0.00836371,0.0206214,0.00992209,0.0153678,0,0,0.028297,0,0.0332536,0.0181975,0.0426079,0.0184607,0.00456353,0.0168299,0.0178838,0.0271597,0.0106069,0.0145656,0.0175948,0.0166276,0.0164233,0.0147881,0.0139384,0.0108196,0.0266625,0.0176565,0.00887525,0.00952909,0.0446796,0.0102,0.0106048,0.0404471,0,0,0.0554231,0,0.0491315,0.0430492,0.0366311,0.0168289,0.0249679,0.0123715,0.0174771,0.0629874,0.00403888,0.0122158,0.00376564,0.00488779,0.00844936,0.0321106,0.00514988,0.00898725,0.0105287,0.0544133,0.00706668,0.0242197,0.0210884,0.0324573,0,0,0,0,0,0,0
1275,0.04034,0,0,0,0,0.0283047,0,0,0,0,0,0,0.00816949,0.0206261,0.0100939,0.0148481,0,0,0.0285563,0,0.0331601,0.018318,0.0432543,0.0185724,0.00455761,0.0169475,0.0176086,0.0272829,0.0103553,0.0143007,0.0173803,0.0166841,0.0166517,0.0149447,0.0138898,0.009615,0.0268806,0.017577,0.00891124,0.0146606,0.0446115,0.0131423,0.0114017,0.0401923,0,0,0.0551647,0,0.0491667,0.0428225,0.0364833,0.0228591,0.0259159,0.0199761,0.0171472,0.0625783,0.00605112,0,0.01024,0.00854042,0.0137506,0.0306996,0.00613708,0.0130576,0.0205406,0.0541982,0.0068466,0.0240652,0.020687,0.032209,0,0,0,0,0,0,0
1276,0.0401196,0,0,0,0,0.0282815,0,0,0,0,0,0,0.00902316,0.0207626,0.010488,0.0146755,0,0,0.0285228,0,0.0331236,0.0183376,0.0428604,0.0186754,0.00473941,0.0170321,0.0177448,0.0273038,0.0104503,0.0143365,0.0172451,0.0166525,0.0166571,0.0150176,0.0139912,0.00769651,0.0268086,0.0174874,0.00889126,0.0090189,0.0445491,0.0103657,0.010808,0.040125,0,0,0.0550843,0,0.0491876,0.0427354,0.0368353,0.0174506,0.0252134,0.0124701,0.0172406,0.0626404,0.00401218,0.0123302,0.00384108,0.00477168,0.00911657,0.0327279,0.00579449,0.00977865,0.00964715,0.0542438,0.00660591,0.0240099,0.0205494,0.032025,0,0,0,0,0,0,0
1277,0.039967,0,0,0,0,0.0282196,0,0,0,0,0,0,0.011057,0.0209129,0.011131,0.014476,0,0,0.0286416,0,0.0331009,0.018399,0.0430574,0.0189216,0.00475995,0.0171575,0.0177407,0.0273867,0.0104395,0.0144071,0.0171204,0.0167629,0.0166933,0.0150293,0.0139709,0.00663091,0.0269459,0.0174539,0.00886536,0.00863361,0.0444161,0.0104173,0.0108329,0.0399802,0,0,0.0548222,0,0.049156,0.0425468,0.0369239,0.0181703,0.0252004,0.0122774,0.0172613,0.0623518,0.00393385,0.0124198,0.00394127,0.00458516,0.00946777,0.0329917,0.00618359,0.0102148,0.00939552,0.054018,0.0061601,0.0239353,0.0203008,0.0319359,0,0,0,0,0,0,0
1278,0.0398346,0,0,0,0,0.0281396,0,0,0,0,0,0,0.0131377,0.0208279,0.0123478,0.0143007,0,0,0.0287098,0,0.0330663,0.0184732,0.0432607,0.0198178,0.00474196,0.0172933,0.0178025,0.0273764,0.0105256,0.0146131,0.016935,0.0166579,0.01656,0.0148763,0.0139608,0.00771012,0.0270659,0.0174317,0.00882302,0.00862496,0.0443281,0.0106075,0.0108801,0.0398146,0,0,0.0545691,0,0.0491549,0.0423579,0.0370067,0.0186469,0.0251577,0.0121656,0.0173235,0.0619958,0.00386437,0.0124873,0.00395292,0.00445774,0.00988436,0.0332615,0.00656127,0.0107279,0.00957802,0.0538236,0.00579655,0.0238979,0.0200445,0.0318487,0,0,0,0,0,0,0
1279,0.0397773,0,0,0,0,0.0280443,0,0,0,0,0,0,0.014769,0.0208867,0.0141058,0.01412,0,0,0.0287599,0,0.0329873,0.0186012,0.0434129,0.0214713,0.00479215,0.0171646,0.0178986,0.027414,0.0106515,0.0148865,0.0165316,0.0162533,0.0161219,0.0145929,0.0139257,0.0107979,0.0271165,0.0173753,0.00888128,0.00868735,0.0442952,0.0106903,0.0109396,0.0396921,0,0,0.0544714,0,0.0491752,0.0422743,0.0371597,0.0189866,0.0251835,0.0121918,0.0173573,0.0617895,0.00386428,0.0124654,0.00389036,0.00442029,0.0103303,0.0336419,0.00680965,0.0111065,0.00993022,0.0537541,0.00579269,0.0238672,0.0197266,0.0317214,0,0,0,0,0,0,0
1280,0.0397268,0,0,0,0,0.0279663,0,0,0,0,0,0,0.0162327,0.0210069,0.0156415,0.0140072,0,0,0.0288324,0,0.0329458,0.0187163,0.0435702,0.0223252,0.00475252,0.0164855,0.0180376,0.027464,0.0106122,0.0148283,0.0156412,0.0155806,0.0154584,0.0144697,0.0136958,0.0147425,0.0271433,0.017358,0.00896459,0.00891987,0.0442269,0.0108394,0.0109502,0.0395468,0,0,0.0543946,0,0.0491698,0.0422019,0.0373316,0.0194175,0.0252661,0.0122376,0.0174634,0.0615605,0.00396015,0.0123878,0.00379146,0.00439907,0.0107814,0.0340127,0.00712689,0.0114922,0.0104299,0.0536126,0.00565533,0.0238179,0.0194208,0.0316569,0,0,0,0,0,0,0
1281,0.0396876,0,0,0,0,0.0279174,0,0,0,0,0,0,0.0167252,0.0211874,0.0158973,0.0139794,0,0,0.0288883,0,0.0329401,0.0187536,0.0437643,0.0216278,0.00471614,0.0153375,0.0182055,0.0274704,0.0101904,0.014171,0.0141545,0.0149227,0.0150277,0.0147531,0.0132551,0.0182411,0.0271977,0.0174176,0.00908351,0.00931848,0.0440827,0.0110469,0.010945,0.0392885,0,0,0.0543687,0,0.0490923,0.0421197,0.0375005,0.0198836,0.0253261,0.0122433,0.0177078,0.0613301,0.00421746,0.0122713,0.00363257,0.00440811,0.0112091,0.0343055,0.00749575,0.0119536,0.0109558,0.0534235,0.00548919,0.0237967,0.0191539,0.0318058,0,0,0,0,0,0,0
1282,0.0396889,0,0,0,0,0.0278518,0,0,0,0,0,0,0.0175822,0.0213918,0.0149545,0.0139789,0,0,0.0289871,0,0.0328258,0.0188052,0.0439967,0.0208311,0.00463591,0.0140877,0.0183926,0.0275487,0.00943926,0.0128544,0.0124152,0.0144792,0.0148712,0.0151156,0.0130342,0.0207719,0.0272826,0.017358,0.00916774,0.00980213,0.0439491,0.0112166,0.0108825,0.0388387,0,0,0.054306,0,0.0490214,0.0420428,0.0376707,0.020171,0.0253521,0.0123584,0.0181455,0.0610219,0.00449616,0.0121642,0.00356101,0.00451366,0.0116192,0.0346595,0.00785114,0.0124079,0.0115507,0.0531736,0.00544712,0.0238272,0.0189228,0.0322186,0,0,0,0,0,0,0
1283,0.039714,0,0,0,0,0.0278063,0,0,0,0,0,0,0.0192978,0.0211534,0.0149235,0.0139451,0,0,0.028975,0,0.0328184,0.0187712,0.044143,0.0212498,0.00454468,0.0129579,0.0185236,0.0275661,0.0089645,0.0112848,0.0108777,0.0141671,0.0147541,0.015251,0.0132581,0.0231138,0.0272439,0.0172488,0.0090286,0.0102711,0.0439054,0.0113758,0.0109159,0.0385827,0,0,0.054199,0,0.0490166,0.0419995,0.0379211,0.0203,0.0253033,0.0126118,0.0183036,0.0606366,0.00494924,0.0120765,0.00361088,0.00475487,0.0119698,0.0348717,0.00812521,0.0127803,0.0121409,0.052992,0.0055411,0.0237909,0.0187215,0.0323891,0,0,0,0,0,0,0
1284,0.0397518,0,0,0,0,0.0278239,0,0,0,0,0,0,0.0212888,0.0209501,0.015959,0.0140479,0,0,0.0289236,0,0.0327717,0.0186883,0.0441269,0.021651,0.00436998,0.0119734,0.0186175,0.0275036,0.00872567,0.00973997,0.00958277,0.0136562,0.0144477,0.01517,0.0137677,0.0255522,0.0272289,0.0172095,0.00894811,0.0106708,0.0438682,0.0115953,0.010988,0.0384344,0,0,0.0540128,0,0.049017,0.0419528,0.0382009,0.0203278,0.0251926,0.0129533,0.0183229,0.060192,0.0056048,0.0120394,0.00382712,0.00511812,0.0123299,0.0350369,0.00829565,0.0131745,0.0126523,0.0527947,0.00550953,0.0236969,0.0185672,0.0324356,0,0,0,0,0,0,0
1285,0.0397961,0,0,0,0,0.0278011,0,0,0,0,0,0,0.0232727,0.0209629,0.017059,0.0142482,0,0,0.028898,0,0.0327106,0.0187023,0.0438973,0.021997,0.00421201,0.0113725,0.0186333,0.0274675,0.00840448,0.0086847,0.00870322,0.0131326,0.0141019,0.0150007,0.0143125,0.0280664,0.0272579,0.0172288,0.00907284,0.0109918,0.043779,0.0118227,0.0109655,0.0383217,0,0,0.0538417,0,0.0489811,0.041888,0.0384957,0.0203675,0.0250519,0.0133615,0.0182061,0.0598358,0.00612939,0.0121371,0.00422063,0.0055323,0.0127564,0.0352577,0.00845986,0.0136196,0.0131979,0.0526197,0.00549489,0.02362,0.0184261,0.0324848,0,0,0,0,0,0,0
1286,0.0398303,0,0,0,0,0.0276736,0,0,0,0,0,0,0.0250556,0.0210099,0.0179081,0.0144234,0,0,0.0289371,0,0.0326583,0.0187971,0.0435059,0.022496,0.00412025,0.0111618,0.018646,0.0274867,0.00801038,0.00830877,0.00821923,0.0128466,0.0138717,0.0148516,0.0147522,0.0303946,0.0273212,0.0172973,0.00928509,0.0115111,0.0436943,0.012134,0.0108382,0.0381966,0,0,0.0536815,0,0.0489657,0.0417571,0.0387928,0.0204409,0.0248468,0.0137332,0.0180077,0.059644,0.00649499,0.0123557,0.00473024,0.00597087,0.0132208,0.0354686,0.00888557,0.014117,0.0141434,0.0523982,0.00541153,0.0236078,0.0182016,0.0325231,0,0,0,0,0,0,0
1287,0.039882,0,0,0,0,0.0275145,0,0,0,0,0,0,0.0266838,0.0210111,0.0184587,0.0144127,0,0,0.0289949,0,0.0325526,0.0188921,0.0430068,0.0224178,0.00415567,0.011331,0.0186382,0.0274793,0.00766775,0.00850912,0.00807416,0.012919,0.0139165,0.0149472,0.0149564,0.0324021,0.027338,0.0172365,0.0091901,0.0121492,0.0436145,0.0125009,0.0107131,0.0381214,0,0,0.053577,0,0.0489461,0.0416669,0.0391014,0.0203813,0.0246324,0.0141135,0.0175791,0.059809,0.0068221,0.0126392,0.00530328,0.0064647,0.0136694,0.0356728,0.00942485,0.0146352,0.0152976,0.0524088,0.00537469,0.0235683,0.0178801,0.0323912,0,0,0,0,0,0,0
1288,0.0398702,0,0,0,0,0.0272989,0,0,0,0,0,0,0.0277845,0.0208905,0.0186029,0.0143282,0,0,0.0290811,0,0.0324754,0.0189683,0.0424479,0.0218441,0.00425834,0.0117004,0.0186492,0.0275159,0.00767918,0.0089595,0.00809231,0.0132367,0.0143567,0.0152224,0.0149476,0.0338403,0.0274202,0.0172502,0.00910537,0.0129637,0.0434755,0.0130082,0.0105507,0.0379232,0,0,0.0533953,0,0.0488734,0.0415242,0.0392426,0.0203544,0.0244351,0.0145235,0.0172398,0.0600997,0.0071429,0.012997,0.00589044,0.00698243,0.0142318,0.0359326,0.00997499,0.015345,0.0163965,0.0525226,0.00539809,0.0235769,0.0175472,0.0321459,0,0,0,0,0,0,0
