Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,LWRA
156,0.0125546,0,0,0,0,0.0418341,0,0,0,0,0,0,0.0211694,0.0284851,0.0193979,0.0310565,0,0,0.0216326,0,0.0261646,0.0284104,0.0425847,0.0164269,0.000975306,0.0118378,0.039081,0.0336743,0.0114461,0.00836499,0.00958436,0.0124105,0.0152153,0.0141245,0.0178941,0.0268343,0.0175357,0.0328446,0.00481664,0.0391405,0.00457918,0.0213653,0.0359482,0,0,0.00893201,0,0.0371305,0.0204645,0.0412403,0.0125114,0.0121679,0.0274335,0.0375003,0.0519112,0.0141606,0.0156272,0.0117502,0.0165974,0.0161267,0.0249584,0.0088632,0.0132882,0.00807663,0.0207251,0.0264265,0.0328123,0.0453928,0.0142959,0,0,0,0
157,0.0124822,0,0,0,0,0.0417948,0,0,0,0,0,0,0.0211311,0.0285284,0.0192913,0.0311493,0,0,0.021758,0,0.02616,0.0286774,0.0425676,0.0164346,0.00091408,0.0119587,0.0391932,0.0337024,0.0112839,0.0083398,0.00972049,0.0124222,0.0151818,0.0141534,0.0178714,0.0266494,0.0174429,0.0331564,0.00500254,0.0391606,0.00467017,0.0213973,0.0359538,0,0,0.00898682,0,0.0371739,0.0203757,0.041207,0.0127546,0.0121803,0.0274354,0.0376076,0.0517946,0.0141659,0.015561,0.0117779,0.0165973,0.0161443,0.0250299,0.00884621,0.013331,0.00839989,0.0208989,0.0263111,0.0326245,0.0452806,0.0142511,0,0,0,0
158,0.0124308,0,0,0,0,0.0417847,0,0,0,0,0,0,0.0210147,0.0284935,0.0191942,0.03125,0,0,0.0218322,0,0.0261026,0.0287749,0.0425626,0.016477,0.000843727,0.0120535,0.039277,0.0337026,0.0111703,0.00830999,0.00984924,0.012451,0.0151813,0.0141913,0.0178569,0.026443,0.0174748,0.0333406,0.00505347,0.0391828,0.00473283,0.0214805,0.0359886,0,0,0.0090359,0,0.0372457,0.0202354,0.0411835,0.0129804,0.0122068,0.0274862,0.0376299,0.0517655,0.0142405,0.0155279,0.0118522,0.0165717,0.016175,0.0251291,0.00888552,0.0133976,0.00865562,0.0210496,0.0261375,0.0324545,0.0451894,0.0141935,0,0,0,0
159,0.0124071,0,0,0,0,0.0417844,0,0,0,0,0,0,0.0209004,0.0284682,0.0191183,0.0311949,0,0,0.0219244,0,0.026055,0.0289028,0.0425775,0.0165028,0.00077363,0.0121273,0.0393287,0.0337158,0.0111226,0.00829076,0.00996174,0.0124494,0.0151728,0.0142449,0.0178379,0.02629,0.0177285,0.0335074,0.00508716,0.0391863,0.0048195,0.021529,0.0360517,0,0,0.00902826,0,0.0373199,0.0200362,0.0411241,0.0131876,0.0122246,0.0275346,0.0376181,0.0517814,0.0142206,0.0155265,0.0119127,0.0165332,0.0162323,0.0252208,0.00894172,0.0135355,0.00881758,0.021149,0.0259096,0.0322329,0.0451362,0.0141568,0,0,0,0
160,0.0124154,0,0,0,0,0.0417916,0,0,0,0,0,0,0.0207438,0.0284773,0.0191104,0.0311226,0,0,0.0220059,0,0.0260263,0.0290783,0.0425833,0.0164779,0.000740526,0.0122009,0.039324,0.033716,0.011063,0.00831481,0.0100555,0.0124362,0.0151546,0.0143038,0.0178248,0.0262372,0.0180204,0.0336508,0.00519883,0.0391738,0.00498187,0.0213984,0.0361382,0,0,0.0089934,0,0.0373885,0.0198465,0.0411278,0.0134937,0.0122762,0.0275439,0.0375969,0.051858,0.0141585,0.0155281,0.0119197,0.0165163,0.0163091,0.0252488,0.00896183,0.0136945,0.00899651,0.0212011,0.0257295,0.0320203,0.0451509,0.0141402,0,0,0,0
161,0.0123338,0,0,0,0,0.0417063,0,0,0,0,0,0,0.0204641,0.0285017,0.0191113,0.0310902,0,0,0.0220397,0,0.0260033,0.0292167,0.0425765,0.0164671,0.000726081,0.0122516,0.0393797,0.0337978,0.0110215,0.0083098,0.0101218,0.0124167,0.0151575,0.0143176,0.0177993,0.0262076,0.018311,0.0337097,0.00532479,0.0391683,0.00515696,0.0212657,0.0360921,0,0,0.00897137,0,0.0374689,0.0196475,0.0411809,0.0138152,0.0123833,0.0275925,0.0376044,0.0517739,0.014147,0.0155378,0.0119016,0.0165197,0.0164258,0.0252966,0.00899728,0.0138328,0.00920704,0.0211936,0.0256527,0.0318341,0.0450872,0.0141104,0,0,0,0
162,0.0122541,0,0,0,0,0.0416116,0,0,0,0,0,0,0.0202775,0.0285401,0.0190871,0.0310425,0,0,0.0220376,0,0.0259966,0.0292517,0.0426097,0.0165184,0.000694914,0.0122805,0.0393659,0.0339638,0.0109368,0.00821244,0.0101515,0.01242,0.015133,0.0142937,0.0177527,0.0260357,0.0184431,0.0336887,0.00529292,0.0391624,0.00525894,0.0213016,0.0360365,0,0,0.00894245,0,0.0375347,0.0194706,0.0411447,0.0139534,0.0124176,0.0276135,0.0375011,0.0516504,0.0141777,0.015576,0.0118989,0.0165524,0.0164952,0.025311,0.00900065,0.0138694,0.00916319,0.0212547,0.0256801,0.0316985,0.045018,0.0140566,0,0,0,0
163,0.0122025,0,0,0,0,0.0415137,0,0,0,0,0,0,0.0202572,0.0285683,0.0190474,0.0309916,0,0,0.0220212,0,0.0259843,0.0291552,0.0426027,0.0165463,0.000652837,0.0123126,0.039224,0.0341755,0.0108594,0.00807964,0.0101538,0.0124132,0.0150966,0.0143013,0.017713,0.0258462,0.0184559,0.033634,0.00524687,0.0391516,0.00532095,0.0213604,0.0360108,0,0,0.00889136,0,0.0375723,0.0193389,0.0411042,0.0140177,0.012427,0.0276659,0.0374522,0.0515333,0.0141221,0.0156083,0.0119007,0.0166046,0.0165217,0.0253079,0.00899705,0.0139145,0.00907931,0.021366,0.0257584,0.0316252,0.0449766,0.0140162,0,0,0,0
164,0.0121275,0,0,0,0,0.0414441,0,0,0,0,0,0,0.0204285,0.0285795,0.0190202,0.0309661,0,0,0.0219831,0,0.0259701,0.0289591,0.0426105,0.0165527,0.000660501,0.0123517,0.0390456,0.0343136,0.0108479,0.00787723,0.0101375,0.0123845,0.0150784,0.014275,0.0176909,0.025737,0.0182619,0.0335011,0.00524718,0.0391577,0.00533102,0.0214535,0.0360367,0,0,0.0088641,0,0.0375809,0.0193136,0.0410393,0.0140587,0.0124607,0.0277841,0.0374478,0.0514805,0.0140648,0.0156202,0.0119148,0.0166562,0.0165513,0.0253248,0.00900202,0.0139761,0.00900794,0.0214077,0.0259126,0.0316889,0.0449798,0.0139843,0,0,0,0
165,0.0120156,0,0,0,0,0.041429,0,0,0,0,0,0,0.0204375,0.0285696,0.0189804,0.0309326,0,0,0.0218078,0,0.0259633,0.0287366,0.0426172,0.016611,0.000703726,0.0123524,0.0391767,0.0344377,0.010881,0.00757492,0.0101187,0.0123718,0.0150556,0.0142229,0.017658,0.0256342,0.0179199,0.0332977,0.00520924,0.0391858,0.00530258,0.0215091,0.0360876,0,0,0.00888044,0,0.0375725,0.0194294,0.0409818,0.0140801,0.012527,0.0278654,0.0374492,0.0514713,0.0141174,0.0156428,0.0119478,0.0166949,0.0165138,0.0253754,0.0090071,0.0139893,0.00895984,0.0214096,0.0261826,0.0318324,0.045032,0.0139505,0,0,0,0
166,0.0119212,0,0,0,0,0.0415148,0,0,0,0,0,0,0.0203523,0.028539,0.0189869,0.0309032,0,0,0.0216238,0,0.0259502,0.0285392,0.0426339,0.0167037,0.000727094,0.012367,0.0393116,0.0345602,0.0108169,0.00744823,0.0101469,0.0123846,0.0150712,0.0142581,0.017625,0.0254578,0.0176396,0.0331067,0.00522069,0.0392346,0.00529424,0.021522,0.0360979,0,0,0.00887496,0,0.0375774,0.0195811,0.0409511,0.0141385,0.0125744,0.0278638,0.0374729,0.0514746,0.0142086,0.0156665,0.0119339,0.0166995,0.0164369,0.0253992,0.00898978,0.0139713,0.00894599,0.0213305,0.0264666,0.0319631,0.0451237,0.0139254,0,0,0,0
167,0.0118335,0,0,0,0,0.041643,0,0,0,0,0,0,0.0202286,0.0285254,0.0190089,0.0308722,0,0,0.0214735,0,0.0259631,0.0284027,0.0426495,0.016805,0.000747254,0.0123733,0.0393265,0.0346811,0.0107241,0.00748841,0.0102029,0.0123783,0.0150547,0.0143342,0.0176084,0.0251643,0.0172818,0.0330349,0.00524008,0.0392746,0.00532594,0.0215239,0.0361087,0,0,0.00888669,0,0.0375916,0.019675,0.0409721,0.014246,0.0126006,0.0278305,0.0374974,0.0514938,0.014157,0.0157664,0.011878,0.0166875,0.016395,0.0254329,0.00895807,0.013941,0.00893392,0.0211887,0.0265785,0.0319716,0.0452372,0.0139163,0,0,0,0
168,0.0117593,0,0,0,0,0.0417248,0,0,0,0,0,0,0.0199593,0.028513,0.0190128,0.0308238,0,0,0.0212997,0,0.0259826,0.0283115,0.042618,0.0169046,0.00073019,0.0123441,0.0393328,0.0347975,0.0106563,0.00757859,0.0102423,0.0123351,0.0150141,0.0143481,0.0175895,0.0247837,0.0169954,0.033051,0.00515064,0.0393034,0.00536707,0.0215545,0.0361643,0,0,0.00891875,0,0.0376253,0.0196902,0.0410004,0.0143661,0.0125907,0.0277698,0.0375282,0.0515335,0.0141291,0.0159535,0.0118157,0.0166391,0.0164325,0.0254983,0.00893555,0.0139324,0.00887815,0.0210466,0.02649,0.0318756,0.0453652,0.0139083,0,0,0,0
169,0.0116665,0,0,0,0,0.0418119,0,0,0,0,0,0,0.0195422,0.0284742,0.0189852,0.0308063,0,0,0.0210275,0,0.0259877,0.0282504,0.0425949,0.0169896,0.000703101,0.0123254,0.0393906,0.034796,0.010632,0.0075932,0.0102966,0.0122761,0.0149158,0.0142903,0.0175671,0.0245006,0.016717,0.0330348,0.00516357,0.0393167,0.00545226,0.0216935,0.0362367,0,0,0.00900733,0,0.037678,0.019616,0.0409696,0.0145678,0.0125888,0.027771,0.0375721,0.0515837,0.0141413,0.0159664,0.0118036,0.0166202,0.0164939,0.0255217,0.0089307,0.0139717,0.00900265,0.0209769,0.0262911,0.0317338,0.0454999,0.0138716,0,0,0,0
170,0.0116101,0,0,0,0,0.0419061,0,0,0,0,0,0,0.0193369,0.0284191,0.0189505,0.0308562,0,0,0.0207849,0,0.0259726,0.0281874,0.0426058,0.0169996,0.000670742,0.0123385,0.0394603,0.034717,0.0106205,0.00749537,0.0103294,0.0122291,0.0147953,0.0141958,0.0175215,0.0241856,0.0165692,0.032988,0.00529342,0.0393071,0.00558869,0.0219236,0.0362701,0,0,0.00910112,0,0.0377315,0.0194768,0.0409196,0.0148707,0.0126179,0.0277992,0.0375733,0.0516736,0.0141346,0.0157852,0.0118376,0.0166396,0.0165944,0.025497,0.00896866,0.0140815,0.0093338,0.0209159,0.0260708,0.0316015,0.0456313,0.0138246,0,0,0,0
171,0.0115564,0,0,0,0,0.0419379,0,0,0,0,0,0,0.0192641,0.0283427,0.0189039,0.0310137,0,0,0.0205568,0,0.0259229,0.0280515,0.0426254,0.0169883,0.000607397,0.0123908,0.0394962,0.0346303,0.0105926,0.00737324,0.0103724,0.0121726,0.0146732,0.0141769,0.0174978,0.0241375,0.0165252,0.032875,0.00545866,0.0393021,0.00571039,0.0219866,0.0362381,0,0,0.00915323,0,0.0377911,0.0193621,0.0409466,0.0151405,0.0126473,0.0277965,0.0375473,0.0516825,0.0141455,0.0156598,0.0118434,0.016713,0.0166957,0.0254905,0.00901248,0.0142072,0.00966204,0.020984,0.0259278,0.0314835,0.0457087,0.0137591,0,0,0,0
172,0.0115438,0,0,0,0,0.0419262,0,0,0,0,0,0,0.0189923,0.0282441,0.0188578,0.0311016,0,0,0.0202459,0,0.0258362,0.0278012,0.0426026,0.017068,0.000505036,0.0123998,0.0394864,0.0345598,0.0105671,0.00718972,0.0104114,0.0120857,0.0146047,0.0141571,0.0174818,0.0239984,0.0165303,0.0327027,0.00561205,0.0393043,0.00579133,0.0217387,0.0362061,0,0,0.009137,0,0.0378312,0.019366,0.0410345,0.0153599,0.0126799,0.0278153,0.0375,0.0516497,0.0141718,0.0156304,0.0118688,0.0168473,0.0167817,0.0255044,0.00903474,0.0143307,0.00996377,0.0211938,0.0258783,0.0313877,0.0457381,0.0136936,0,0,0,0
173,0.0115479,0,0,0,0,0.0418983,0,0,0,0,0,0,0.0188508,0.0282085,0.0188323,0.0310435,0,0,0.019969,0,0.025797,0.0276254,0.0425889,0.0171562,0.000484138,0.0123901,0.0394725,0.0344966,0.0105464,0.00705161,0.0104308,0.012001,0.0145424,0.0140593,0.0174746,0.0237823,0.0166282,0.0326203,0.00574181,0.0393139,0.00588778,0.0215605,0.0362165,0,0,0.00910142,0,0.0378567,0.0195228,0.0410778,0.0155966,0.0127143,0.0278734,0.0374472,0.0516199,0.0142135,0.0156175,0.0118415,0.0168177,0.0168856,0.0255207,0.00905155,0.0144646,0.0102272,0.0213819,0.0258398,0.0313118,0.0457286,0.0136839,0,0,0,0
174,0.0115578,0,0,0,0,0.0418569,0,0,0,0,0,0,0.0187302,0.028212,0.018853,0.0308787,0,0,0.0197199,0,0.0257892,0.0275284,0.042582,0.0172249,0.00055392,0.0124298,0.0395035,0.0344668,0.0105028,0.00706856,0.0104192,0.0119781,0.0145134,0.0139931,0.0174449,0.0236516,0.0165805,0.0326023,0.0058402,0.0393001,0.00602646,0.0215261,0.0362208,0,0,0.00909808,0,0.0378741,0.0195019,0.0410645,0.0158471,0.0127701,0.0279423,0.0373835,0.0516305,0.0142092,0.0155909,0.0118022,0.0166566,0.0170316,0.0255402,0.00904819,0.0146141,0.0104589,0.021546,0.0257782,0.0312685,0.0456736,0.0136976,0,0,0,0
175,0.0116064,0,0,0,0,0.0417888,0,0,0,0,0,0,0.018802,0.0282306,0.0188358,0.0307877,0,0,0.0194481,0,0.0257936,0.0274248,0.0425578,0.017249,0.000603887,0.0124864,0.0395231,0.0344495,0.0104399,0.00718838,0.0104145,0.0119431,0.0144683,0.0139682,0.0174072,0.0235781,0.0166662,0.0325256,0.00589655,0.039275,0.00614403,0.0215617,0.0362262,0,0,0.00913881,0,0.0378805,0.0192953,0.0410374,0.0160078,0.0128149,0.0279982,0.0373251,0.0516057,0.0141854,0.0155649,0.0117749,0.0165902,0.0171691,0.0255382,0.00906078,0.0147687,0.0105639,0.0216253,0.0257743,0.0312734,0.0455595,0.0137427,0,0,0,0
176,0.01168,0,0,0,0,0.0417282,0,0,0,0,0,0,0.0186886,0.0282455,0.0188502,0.0307725,0,0,0.0192151,0,0.0257909,0.0273087,0.0425289,0.0173143,0.000629139,0.0125155,0.03955,0.0344683,0.0104029,0.00723009,0.0104226,0.0118731,0.0143737,0.0139232,0.0173873,0.0235062,0.0168533,0.0323908,0.00594656,0.0392801,0.00624444,0.0216176,0.0362538,0,0,0.00911488,0,0.037899,0.0191788,0.0410259,0.0161643,0.01285,0.0280079,0.0373172,0.0515784,0.0142311,0.0155583,0.0117557,0.0166009,0.017248,0.0255242,0.00907397,0.0148947,0.0106179,0.0217161,0.0258376,0.0312858,0.045469,0.0137583,0,0,0,0
177,0.0117421,0,0,0,0,0.0417262,0,0,0,0,0,0,0.0184004,0.0282594,0.0189663,0.030771,0,0,0.0190477,0,0.0257913,0.0272402,0.0425034,0.0173828,0.000650763,0.0125206,0.0396236,0.0345552,0.0103936,0.00699066,0.0104265,0.0118031,0.0142631,0.0138905,0.0173643,0.0234219,0.0168469,0.0322866,0.00599432,0.0393033,0.006332,0.0216829,0.0363003,0,0,0.0090326,0,0.0379303,0.0191543,0.0410205,0.0162965,0.012863,0.0280553,0.0373553,0.0516308,0.0142916,0.0155835,0.0117767,0.0166156,0.0172862,0.0255156,0.00911279,0.0149696,0.0105964,0.0217478,0.0258996,0.0312789,0.0454182,0.0137722,0,0,0,0
178,0.0117903,0,0,0,0,0.0417458,0,0,0,0,0,0,0.0183751,0.02826,0.0189896,0.0307479,0,0,0.0189096,0,0.0257851,0.0271535,0.0424729,0.0174265,0.000637644,0.012519,0.0397175,0.0346563,0.0104074,0.00690495,0.0104205,0.0117615,0.0141706,0.013879,0.0173754,0.0233126,0.0168027,0.0321932,0.00605518,0.0393189,0.00641121,0.0217716,0.0363669,0,0,0.00893928,0,0.0379576,0.0191183,0.0410346,0.0163781,0.0128934,0.0281304,0.0373981,0.0516902,0.014274,0.0156107,0.0117951,0.0166229,0.017348,0.0255039,0.0091333,0.0149816,0.0105007,0.0217719,0.0258892,0.0312277,0.0454073,0.0137883,0,0,0,0
179,0.0118207,0,0,0,0,0.0418122,0,0,0,0,0,0,0.0185751,0.0282577,0.0189578,0.0307006,0,0,0.0188021,0,0.0257845,0.0270659,0.0424223,0.017392,0.000599784,0.0125339,0.039746,0.0347038,0.0104533,0.00704799,0.0104345,0.0117424,0.0140836,0.013852,0.0174146,0.0231776,0.0166354,0.0320585,0.00601319,0.0393303,0.00650603,0.0218191,0.0364195,0,0,0.0088485,0,0.0379929,0.0190392,0.0410544,0.0164533,0.0129355,0.0281493,0.0374064,0.0517924,0.0142036,0.0156618,0.0118757,0.0166138,0.0174123,0.025492,0.00914401,0.0150112,0.0103634,0.0218356,0.0257806,0.0311484,0.045439,0.0138043,0,0,0,0
180,0.0118533,0,0,0,0,0.0418564,0,0,0,0,0,0,0.0186486,0.0282723,0.018948,0.0306909,0,0,0.018746,0,0.0257987,0.0269934,0.0423929,0.0173107,0.000679614,0.0125688,0.039747,0.0346964,0.0104903,0.00704021,0.0104384,0.0116966,0.014002,0.0138021,0.0174286,0.0231326,0.016485,0.0319628,0.00593265,0.0393358,0.00659895,0.0218473,0.0364733,0,0,0.00877162,0,0.0380276,0.0189159,0.0410369,0.0165363,0.012976,0.0281338,0.0374055,0.0518859,0.0141608,0.0157513,0.0119582,0.0166005,0.0175695,0.0255056,0.00916947,0.0150606,0.0102367,0.0219232,0.0256272,0.0310611,0.045481,0.0138111,0,0,0,0
181,0.0119298,0,0,0,0,0.0419014,0,0,0,0,0,0,0.0185549,0.0282883,0.0189922,0.0306754,0,0,0.0187502,0,0.0257914,0.02697,0.0423689,0.017268,0.000780355,0.0125616,0.0397155,0.0346575,0.0104822,0.00692619,0.0104343,0.0116569,0.0139333,0.0137384,0.0174393,0.0231579,0.01685,0.0319217,0.00585251,0.0393254,0.00666845,0.0218613,0.0365526,0,0,0.00871231,0,0.0380531,0.018776,0.0410238,0.0165889,0.0129983,0.0281194,0.0373984,0.0520132,0.0141372,0.015833,0.0120057,0.0165923,0.0178233,0.0255246,0.00918254,0.0151071,0.0101161,0.0219677,0.0254544,0.0309765,0.0455434,0.013832,0,0,0,0
182,0.0120048,0,0,0,0,0.0419498,0,0,0,0,0,0,0.0184559,0.0283016,0.0190263,0.0306482,0,0,0.01866,0,0.02578,0.0269454,0.0423567,0.0172597,0.000833875,0.0125393,0.0396537,0.0346152,0.0104722,0.00694345,0.0104283,0.0116299,0.0139082,0.0137355,0.017465,0.0232405,0.0171866,0.0318789,0.00578987,0.0393206,0.00670097,0.0218662,0.0366163,0,0,0.00859015,0,0.0380976,0.0186003,0.04102,0.0165738,0.0130163,0.0281589,0.0373765,0.0521328,0.0141177,0.0158844,0.0120478,0.0165836,0.0177525,0.0255262,0.00918239,0.015134,0.00994281,0.0221211,0.0252402,0.030882,0.0455938,0.0138605,0,0,0,0
183,0.0120709,0,0,0,0,0.0419936,0,0,0,0,0,0,0.0186876,0.0283038,0.0190381,0.0305799,0,0,0.0185579,0,0.0257559,0.0269221,0.042361,0.0172376,0.000868774,0.0124816,0.0395209,0.0345842,0.0104814,0.00685597,0.0104302,0.0116229,0.0138636,0.0137252,0.0174872,0.0233082,0.0170019,0.0318267,0.00573756,0.0393026,0.0067237,0.0218981,0.0366788,0,0,0.00846008,0,0.0381452,0.0184064,0.0410287,0.0165632,0.0130381,0.0282025,0.037316,0.0522735,0.0140881,0.0159131,0.0120317,0.0165685,0.0176801,0.0254916,0.009187,0.0151684,0.00976494,0.0223084,0.0249659,0.0307738,0.0456602,0.0139041,0,0,0,0
184,0.012163,0,0,0,0,0.0420106,0,0,0,0,0,0,0.0188928,0.0282897,0.0190754,0.0305037,0,0,0.0184177,0,0.0257071,0.0268726,0.0423337,0.017262,0.000891738,0.0124022,0.0393609,0.0345369,0.0104699,0.00652363,0.0104065,0.0116074,0.0137933,0.0137017,0.0174915,0.0234062,0.0168515,0.0317671,0.0056851,0.039257,0.00675838,0.0219303,0.036792,0,0,0.00831196,0,0.038177,0.0181835,0.0410473,0.0165613,0.0130659,0.0282163,0.0372418,0.0524351,0.0140739,0.0159379,0.0120138,0.0165583,0.0176883,0.0254344,0.00918889,0.015211,0.00963238,0.0224342,0.0246049,0.0306329,0.0457407,0.0139689,0,0,0,0
185,0.0122866,0,0,0,0,0.0420262,0,0,0,0,0,0,0.0190404,0.0282815,0.0191258,0.030447,0,0,0.0182495,0,0.0256626,0.0267837,0.0423152,0.0173112,0.000893604,0.0123458,0.0392047,0.0344785,0.0104438,0.00626398,0.010378,0.0115528,0.0137225,0.0136365,0.0175012,0.0235126,0.0168679,0.0316823,0.00560505,0.0391943,0.00677773,0.0219612,0.0369558,0,0,0.00818246,0,0.0382164,0.017908,0.0410832,0.0165345,0.0130919,0.0282563,0.0371615,0.0526391,0.0140676,0.0159673,0.012041,0.0165491,0.0177553,0.0254237,0.00919268,0.0152421,0.00953631,0.022644,0.0241087,0.0304362,0.0458309,0.0140476,0,0,0,0
186,0.0124104,0,0,0,0,0.0420747,0,0,0,0,0,0,0.0192252,0.028283,0.0192034,0.0303883,0,0,0.0180757,0,0.0256301,0.026771,0.0423123,0.0173674,0.00091692,0.0123156,0.039097,0.0344882,0.0104287,0.00621221,0.01035,0.0115009,0.0136643,0.0136322,0.0175311,0.0236301,0.016913,0.0316071,0.00564834,0.0391353,0.00676138,0.0219808,0.0371281,0,0,0.00809465,0,0.038276,0.0175905,0.0411132,0.0165003,0.0131095,0.0282657,0.0370966,0.0528975,0.0140699,0.0159758,0.0120637,0.0165406,0.0178217,0.0254365,0.00920794,0.0152697,0.00946009,0.022932,0.023546,0.0302201,0.045932,0.0141175,0,0,0,0
187,0.012527,0,0,0,0,0.0422188,0,0,0,0,0,0,0.019395,0.0282494,0.0192655,0.0303422,0,0,0.0178945,0,0.025575,0.0268347,0.0423115,0.0173331,0.00106259,0.0123059,0.0391729,0.0345997,0.0104389,0.00610788,0.0103612,0.0114511,0.0135699,0.0136613,0.0175563,0.0237837,0.0170043,0.0317327,0.00567554,0.0390743,0.00676387,0.0220002,0.0373236,0,0,0.00805986,0,0.0383458,0.0172299,0.0411031,0.0164803,0.0131205,0.0282527,0.0370286,0.0532163,0.0140633,0.0159685,0.0120781,0.0165167,0.0178547,0.0254279,0.00924897,0.0152968,0.0093898,0.0232879,0.0229319,0.0299768,0.0460516,0.0141834,0,0,0,0
188,0.0126432,0,0,0,0,0.0424313,0,0,0,0,0,0,0.0194628,0.0280408,0.0193185,0.0302962,0,0,0.0175222,0,0.0254142,0.02685,0.0422878,0.0172644,0.00118322,0.0122713,0.0393909,0.0347993,0.0104615,0.00589981,0.010364,0.0114436,0.0135065,0.0136225,0.0175956,0.0239652,0.0172345,0.032093,0.00567217,0.0389962,0.00674959,0.0220211,0.0375815,0,0,0.00809267,0,0.038419,0.0169097,0.0411022,0.0164505,0.0131557,0.0281874,0.0369537,0.0536323,0.0140543,0.015977,0.0120699,0.0164998,0.0178367,0.0254215,0.00926864,0.0152719,0.00931809,0.0237003,0.0221524,0.029641,0.046243,0.0142447,0,0,0,0
189,0.0129127,0,0,0,0,0.0425477,0,0,0,0,0,0,0.0194688,0.0276828,0.0193625,0.030281,0,0,0.016598,0,0.0252993,0.0265502,0.0422659,0.0172145,0.00124487,0.0122427,0.0391914,0.0346852,0.0104815,0.00591597,0.0103302,0.0114721,0.0135019,0.0135748,0.0176446,0.0241355,0.0175996,0.0324838,0.00564318,0.0388978,0.00675224,0.0220245,0.0378873,0,0,0.00819451,0,0.0385252,0.0165329,0.0410925,0.0164326,0.0131985,0.0281236,0.0368902,0.054063,0.0140681,0.0159917,0.0120596,0.0164858,0.0178002,0.0254359,0.0092804,0.0152317,0.00920648,0.0242178,0.0211144,0.0291474,0.0463513,0.0142831,0,0,0,0
190,0.0131591,0,0,0,0,0.042768,0,0,0,0,0,0,0.0197618,0.0273038,0.0194246,0.0302943,0,0,0.0160722,0,0.0253294,0.0264371,0.0422561,0.0171564,0.00128393,0.0122125,0.0390305,0.0345044,0.01055,0.0057704,0.0103108,0.0114444,0.0134359,0.0135496,0.0176774,0.0242338,0.0182599,0.0329671,0.00563699,0.0387808,0.00675945,0.0220334,0.0381745,0,0,0.00849072,0,0.0386409,0.0160812,0.0410662,0.016448,0.0132377,0.0281095,0.0368452,0.0545615,0.0140613,0.0159826,0.0120739,0.0164954,0.0177899,0.02545,0.00928147,0.01521,0.0091399,0.0248459,0.0197717,0.0284559,0.0465461,0.014179,0,0,0,0
191,0.0135039,0,0,0,0,0.0429,0,0,0,0,0,0,0.0199958,0.0269313,0.0194742,0.0302685,0,0,0.0161107,0,0.0254627,0.0264991,0.0422632,0.0171047,0.00132581,0.0121736,0.0389646,0.0343058,0.0105828,0.00564335,0.0102978,0.0114238,0.0133824,0.0135775,0.0176994,0.0243194,0.0193529,0.0334126,0.00564995,0.0386316,0.00677031,0.0220479,0.0384731,0,0,0.00885455,0,0.0387733,0.0154453,0.0410579,0.0164768,0.0132673,0.0280696,0.0367919,0.0550632,0.0140455,0.0159839,0.0120869,0.0165039,0.0177767,0.025446,0.00928254,0.015182,0.00909809,0.0253957,0.0181176,0.0274844,0.046604,0.0141108,0,0,0,0
192,0.013828,0,0,0,0,0.0430752,0,0,0,0,0,0,0.0200527,0.0265445,0.019485,0.0302156,0,0,0.0170939,0,0.0255823,0.0270922,0.0422775,0.0171215,0.00133741,0.0121373,0.0389225,0.0343603,0.0105842,0.00566465,0.0102881,0.0114299,0.0133727,0.0136144,0.0177144,0.0243886,0.0209644,0.0341005,0.00566356,0.0384612,0.00678422,0.022036,0.0387328,0,0,0.00939489,0,0.0389047,0.0146709,0.0410839,0.0165114,0.0132896,0.0280367,0.0367192,0.0556244,0.0140731,0.015996,0.0120976,0.0165098,0.017752,0.0254617,0.00930303,0.0151867,0.00908762,0.0259545,0.0161544,0.0265178,0.0466803,0.0140992,0,0,0,0
193,0.0140705,0,0,0,0,0.0433944,0,0,0,0,0,0,0.0199285,0.0261012,0.0194909,0.0301968,0,0,0.0186831,0,0.0256646,0.0281684,0.0422561,0.0171536,0.00126442,0.0121212,0.0388682,0.0347502,0.0106135,0.00574513,0.0102818,0.011434,0.0133668,0.0136239,0.0177359,0.0243906,0.0223885,0.0350417,0.00568282,0.0382682,0.00681911,0.0220279,0.0390155,0,0,0.0101425,0,0.0390113,0.0138163,0.0411401,0.0165424,0.0133204,0.0280172,0.0366279,0.0562681,0.0141248,0.0159697,0.0120828,0.0165235,0.0178182,0.0254888,0.00934371,0.0152368,0.00909979,0.0265069,0.0139419,0.0255442,0.0469625,0.0140997,0,0,0,0
