Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75,x76,
1229,0.0408107,0,0,0,0,0.0289086,0,0,0,0,0,0,0.0102974,0.0215733,0.0105655,0,0,0,0.0309011,0,0.0347703,0.0191878,0.0405598,0.0131348,0.0107095,0.0046461,0.0222226,0.0260895,0.00662594,0.00998575,0.00644541,0.00688379,0.009917,0.00671397,0.0247668,0.0166724,0.0299163,0.0242166,0.00943139,0.0148042,0.0486542,0.0218818,0.170761,0.040907,0,0,0.0717742,0,0.0522985,0.0546642,0.0403826,0.0224259,0.0212691,0.00912901,0.0189383,0.0618437,0.00697159,0.00924858,0.00379148,0.0101452,0.0134044,0.0256049,0.0146534,0.0170152,0.0132967,0.0634018,0.0077507,0.0299974,0.0276358,0.0325989,0,0,0,0,0,0,0
1230,0.0408145,0,0,0,0,0.028914,0,0,0,0,0,0,0.0103689,0.0215707,0.00978969,0,0,0,0.0306876,0,0.0347635,0.0189609,0.0405677,0.0112258,0.0107625,0.00550011,0.022506,0.0258925,0.00647634,0.011235,0.00644736,0.00690645,0.0100351,0.00626673,0.0242776,0.0166284,0.0297624,0.0241952,0.00934742,0.0138321,0.048686,0.0218337,0.170835,0.0410262,0,0,0.0716767,0,0.052316,0.054623,0.0403187,0.0225015,0.0213592,0.00914398,0.0191471,0.0619167,0.00694413,0.00924116,0.00286391,0.0103165,0.0133911,0.0259191,0.0149486,0.0172224,0.0117603,0.0634306,0.00791444,0.0299422,0.027721,0.032677,0,0,0,0,0,0,0
1231,0.0408678,0,0,0,0,0.0289216,0,0,0,0,0,0,0.0102219,0.0215833,0.00902723,0,0,0,0.0305113,0,0.0347851,0.0189011,0.0406244,0.00917871,0.0108505,0.00647032,0.0227129,0.0257261,0.00676922,0.0127156,0.00656948,0.00695214,0.010128,0.00570375,0.0237546,0.0165773,0.0294692,0.0241742,0.00932515,0.0131405,0.0487578,0.0218611,0.170906,0.0411202,0,0,0.0715899,0,0.0523569,0.0546391,0.0403225,0.0227025,0.0214257,0.00929454,0.0192387,0.0620094,0.00687098,0.00928218,0.00292667,0.0103708,0.0134873,0.0262002,0.014841,0.0173106,0.0106476,0.0635105,0.00814344,0.0299458,0.027799,0.0326233,0,0,0,0,0,0,0
1232,0.0408984,0,0,0,0,0.0288857,0,0,0,0,0,0,0.00976215,0.0216229,0.00835229,0,0,0,0.0303526,0,0.0347318,0.0189292,0.0407143,0.00750714,0.0109374,0.00759103,0.0230806,0.0255377,0.00763326,0.0143488,0.00694427,0.00714153,0.0103005,0.00511014,0.0231799,0.0164041,0.0291852,0.0240908,0.00930975,0.0125889,0.0487917,0.0219105,0.170834,0.0411401,0,0,0.0715406,0,0.0523494,0.054634,0.040259,0.022839,0.0214378,0.00947319,0.0191734,0.0621236,0.00680151,0.00929525,0.00334181,0.0104033,0.0135739,0.0264777,0.0146884,0.0174588,0.0100955,0.0635767,0.00828593,0.0299799,0.02778,0.0326243,0,0,0,0,0,0,0
1233,0.040892,0,0,0,0,0.0287914,0,0,0,0,0,0,0.00917674,0.0216387,0.00778894,0,0,0,0.0301847,0,0.0346842,0.0189211,0.0408599,0.00673779,0.0109578,0.00879234,0.0231114,0.0252923,0.00879845,0.0160193,0.00755986,0.00757332,0.0105902,0.00458677,0.0225552,0.0158546,0.0289864,0.0240065,0.0092654,0.0121421,0.0487895,0.0219399,0.170659,0.0411196,0,0,0.071515,0,0.0523185,0.0546074,0.0401199,0.0228902,0.0214009,0.00961335,0.0190184,0.0621979,0.00675945,0.00927214,0.00279576,0.010436,0.013584,0.0267649,0.014674,0.0176033,0.00964028,0.0635005,0.00834042,0.0300315,0.0277062,0.0326569,0,0,0,0,0,0,0
1234,0.0408654,0,0,0,0,0.0287219,0,0,0,0,0,0,0.00830198,0.0216213,0.00750424,0,0,0,0.0300347,0,0.034669,0.0188316,0.040996,0.00747664,0.0108498,0.0100791,0.0228903,0.0250818,0.0101248,0.0176922,0.0083075,0.00827251,0.0112122,0.00432216,0.021882,0.0151689,0.0288582,0.0239783,0.00917886,0.011733,0.0488133,0.0219059,0.170576,0.0411284,0,0,0.0714468,0,0.052311,0.054538,0.0400057,0.0228171,0.0214228,0.00974315,0.0189143,0.0621357,0.0067221,0.00923802,0.00253135,0.010458,0.0136094,0.027072,0.014604,0.0176858,0.00915112,0.0633907,0.00843666,0.0299732,0.0276908,0.0325684,0,0,0,0,0,0,0
1235,0.0407653,0,0,0,0,0.0286677,0,0,0,0,0,0,0.00728572,0.0216093,0.00769187,0,0,0,0.0298949,0,0.0346694,0.0187133,0.0411262,0.00948721,0.0105823,0.0114204,0.0226875,0.0249399,0.0116384,0.0192786,0.00913398,0.00919115,0.012115,0.00436843,0.0211508,0.0146252,0.0287435,0.0239705,0.00912159,0.0112321,0.048792,0.0217396,0.170629,0.0411838,0,0,0.0713835,0,0.0522774,0.0544638,0.039891,0.0226582,0.0214205,0.00970544,0.0188881,0.0621423,0.00673966,0.00930818,0.00264641,0.0105502,0.0136384,0.0273543,0.0145037,0.0177232,0.00866503,0.0633578,0.00849817,0.0299281,0.0276825,0.0325375,0,0,0,0,0,0,0
1236,0.040581,0,0,0,0,0.0286449,0,0,0,0,0,0,0.00650669,0.021609,0.00851795,0,0,0,0.0297159,0,0.0346796,0.0185249,0.0412437,0.0116447,0.0101828,0.0126519,0.0228133,0.0248117,0.0132108,0.0209039,0.00996796,0.0102929,0.0131383,0.00463783,0.0203674,0.0143735,0.028478,0.0239909,0.00904507,0.0106687,0.0487875,0.0214839,0.170817,0.0412544,0,0,0.0712547,0,0.0522631,0.0543828,0.0397987,0.0225156,0.0214441,0.00955251,0.018938,0.0621614,0.00677374,0.00939572,0.00279945,0.0106017,0.0136163,0.0275777,0.0143955,0.0177562,0.0081569,0.0633298,0.00854521,0.029812,0.0276805,0.0325632,0,0,0,0,0,0,0
1237,0.0404528,0,0,0,0,0.028637,0,0,0,0,0,0,0.0057582,0.0216076,0.00985757,0,0,0,0.029503,0,0.0346912,0.018289,0.0413252,0.0141899,0.00975695,0.0138412,0.0229779,0.0246936,0.0148297,0.0226822,0.0107922,0.011661,0.0141941,0.00515814,0.0196046,0.0144847,0.0282149,0.0239858,0.00895323,0.0101171,0.0488002,0.0211176,0.170914,0.0413136,0,0,0.0711628,0,0.0522582,0.0542882,0.0396548,0.0224557,0.0214923,0.00950452,0.0190368,0.0621682,0.00678833,0.00945926,0.00295575,0.010616,0.0135283,0.0277554,0.0141242,0.0177287,0.0075653,0.0632902,0.00863103,0.0296899,0.027676,0.0325182,0,0,0,0,0,0,0
1238,0.0403515,0,0,0,0,0.0285897,0,0,0,0,0,0,0.00536627,0.0216021,0.0114626,0,0,0,0.0292959,0,0.0347021,0.018088,0.0413608,0.0170869,0.00928992,0.0150015,0.0230565,0.0245811,0.0165837,0.0246033,0.0117438,0.0127687,0.0152134,0.00586943,0.0189075,0.0148793,0.027993,0.0239639,0.00881566,0.00961925,0.0487886,0.0205731,0.170847,0.0413753,0,0,0.0710176,0,0.0522364,0.0541476,0.0395132,0.0221398,0.0215238,0.00942656,0.0191363,0.0621573,0.00672139,0.0095289,0.00291177,0.0105934,0.0132771,0.0279468,0.0137871,0.0175584,0.00690434,0.0630939,0.00869895,0.0295791,0.0276186,0.0325509,0,0,0,0,0,0,0
1239,0.0402983,0,0,0,0,0.0285823,0,0,0,0,0,0,0.00520945,0.0216186,0.0131856,0,0,0,0.0290571,0,0.0346678,0.0179582,0.0414047,0.0201399,0.00877681,0.0160734,0.0230485,0.0244471,0.0184475,0.026577,0.0127443,0.0136219,0.0161085,0.00666295,0.0182879,0.0153321,0.0278113,0.0239304,0.00871874,0.0094531,0.0487565,0.0201362,0.170857,0.0414989,0,0,0.0707843,0,0.0522044,0.0539472,0.0393223,0.0217601,0.0215534,0.0097577,0.0192252,0.0621028,0.00653339,0.00950895,0.00314007,0.0105332,0.013056,0.0280989,0.0136031,0.0173622,0.00663467,0.0628827,0.00876955,0.0294329,0.0275537,0.0325622,0,0,0,0,0,0,0
1240,0.0401402,0,0,0,0,0.0285969,0,0,0,0,0,0,0.00473689,0.0216438,0.014779,0,0,0,0.0288169,0,0.0346121,0.0177937,0.0414863,0.0228594,0.00828237,0.0169917,0.0229415,0.0242856,0.0204005,0.0285647,0.0138037,0.0143224,0.0167572,0.00732874,0.01775,0.0155596,0.0276167,0.0238848,0.00868812,0.00967158,0.0487421,0.0201386,0.17099,0.0415923,0,0,0.070475,0,0.0522007,0.0537509,0.0390947,0.0215847,0.0215612,0.0103972,0.0192968,0.0620501,0.00631829,0.00943361,0.00330093,0.010365,0.0130654,0.0282244,0.0137127,0.0173602,0.00714052,0.0626757,0.00880988,0.0293809,0.0275037,0.0325374,0,0,0,0,0,0,0
1241,0.0400801,0,0,0,0,0.0286274,0,0,0,0,0,0,0.00406426,0.0216754,0.0162658,0,0,0,0.0286269,0,0.0346576,0.0177163,0.0416302,0.0250847,0.00785502,0.0178324,0.0228342,0.024191,0.0223724,0.0305727,0.0149703,0.0149057,0.0172003,0.00792856,0.0172226,0.0152691,0.0274538,0.023846,0.00864038,0.0095292,0.0487412,0.0205384,0.171182,0.0416716,0,0,0.0701543,0,0.052207,0.0535677,0.0390804,0.0218801,0.0215962,0.0106374,0.0194376,0.0619983,0.00629758,0.00940619,0.00340543,0.010235,0.0130845,0.0285323,0.0137704,0.0175328,0.00718356,0.0624709,0.00888444,0.0292674,0.0275058,0.0324821,0,0,0,0,0,0,0
1242,0.0400209,0,0,0,0,0.0286567,0,0,0,0,0,0,0.0034331,0.0216652,0.0176328,0,0,0,0.0284716,0,0.0347104,0.0176043,0.0417673,0.0269202,0.00755221,0.0187304,0.0230461,0.0240841,0.0242108,0.0323432,0.0162239,0.0155017,0.0176745,0.00854407,0.0167464,0.0144053,0.0273392,0.023776,0.00857989,0.00901348,0.0487653,0.0209055,0.17125,0.0417515,0,0,0.0698908,0,0.0522499,0.0533848,0.039068,0.0224645,0.0216268,0.0105811,0.0197173,0.0619686,0.00646094,0.00950974,0.00334221,0.0103241,0.0131069,0.0289746,0.0136219,0.017826,0.00669882,0.062281,0.00895582,0.0292576,0.0275331,0.0324186,0,0,0,0,0,0,0
1243,0.0397924,0,0,0,0,0.0286295,0,0,0,0,0,0,0.00349826,0.0216367,0.0188356,0,0,0,0.0283086,0,0.0346882,0.0175212,0.0419362,0.028472,0.00733174,0.0196444,0.0232938,0.0240088,0.0256263,0.033513,0.0174545,0.0160395,0.0181213,0.00909129,0.0163423,0.0130535,0.0271122,0.023694,0.00851288,0.00860571,0.048707,0.021038,0.171272,0.0418125,0,0,0.0697049,0,0.0522144,0.0532672,0.0388887,0.0226874,0.0217106,0.0107133,0.0200174,0.0619047,0.00665851,0.00961316,0.00338357,0.010528,0.0131954,0.0293717,0.013419,0.0180904,0.00641696,0.0621815,0.00896688,0.029291,0.0275062,0.0324416,0,0,0,0,0,0,0
1244,0.0396333,0,0,0,0,0.0286126,0,0,0,0,0,0,0.00466152,0.0216521,0.0199559,0,0,0,0.0281346,0,0.0346559,0.0174235,0.0421268,0.0298714,0.00714751,0.020509,0.0232914,0.0238994,0.0265799,0.0342815,0.0185654,0.0164729,0.0183129,0.00952593,0.0160501,0.0111939,0.0270124,0.0236161,0.00845222,0.00825384,0.0486817,0.0209299,0.171275,0.0418204,0,0,0.0695721,0,0.0522064,0.0531283,0.0386982,0.02234,0.0218064,0.0108336,0.0203031,0.0619018,0.00676597,0.00962131,0.00350051,0.0107098,0.0131784,0.0297254,0.0130371,0.0181391,0.00628727,0.0621035,0.00896181,0.0291904,0.0275051,0.0323315,0,0,0,0,0,0,0
1245,0.0395533,0,0,0,0,0.0286098,0,0,0,0,0,0,0.00651138,0.0216565,0.0207766,0,0,0,0.0279988,0,0.0347012,0.0173194,0.0422843,0.0309263,0.00696778,0.0212018,0.0232903,0.023844,0.0271898,0.0347446,0.0195927,0.0167654,0.0181868,0.00979468,0.0159054,0.00896547,0.0270276,0.0235674,0.00839043,0.00785205,0.0486932,0.020737,0.171252,0.0418252,0,0,0.0694797,0,0.0522365,0.0529651,0.038598,0.0218862,0.021918,0.010737,0.020544,0.0619767,0.00682689,0.00959418,0.00368416,0.010754,0.0130748,0.0300484,0.0125159,0.0180585,0.00605861,0.0620461,0.00894099,0.0290987,0.0275906,0.0321127,0,0,0,0,0,0,0
1246,0.0392757,0,0,0,0,0.0286236,0,0,0,0,0,0,0.00840066,0.0216194,0.0214567,0,0,0,0.0279064,0,0.0348303,0.0171879,0.0423934,0.0315109,0.00682621,0.0216857,0.0233463,0.0239032,0.0276332,0.0350538,0.0205377,0.0168719,0.0179621,0.00992563,0.015904,0.00690574,0.0269019,0.0236438,0.00830341,0.00767674,0.0487197,0.0206981,0.171176,0.0418124,0,0,0.0693952,0,0.0522802,0.0528089,0.0385177,0.0216215,0.0220243,0.010893,0.0207564,0.0619267,0.00692228,0.00955665,0.00402277,0.0109474,0.0130745,0.0303722,0.0122382,0.0180231,0.00610669,0.0619473,0.00891324,0.0290866,0.0276935,0.0319492,0,0,0,0,0,0,0
1247,0.0391272,0,0,0,0,0.0285957,0,0,0,0,0,0,0.0110329,0.0215271,0.0221423,0,0,0,0.0278426,0,0.0349406,0.0170369,0.0424534,0.0319766,0.00669168,0.0219574,0.0234592,0.0239728,0.0280288,0.0351941,0.0213536,0.0167014,0.0175525,0.00985659,0.0158678,0.0061082,0.026776,0.0237924,0.00819848,0.00772004,0.0486629,0.020761,0.171099,0.0416952,0,0,0.0693119,0,0.0522432,0.0526959,0.0384354,0.0216759,0.0221235,0.011183,0.0208961,0.0617968,0.00699604,0.00947802,0.00436623,0.0113064,0.0132885,0.0306653,0.0123711,0.0180286,0.00621172,0.0617621,0.00881591,0.0290613,0.0277369,0.0318518,0,0,0,0,0,0,0
1248,0.038991,0,0,0,0,0.0285821,0,0,0,0,0,0,0.0141285,0.0214843,0.0227153,0,0,0,0.0277981,0,0.034962,0.0169626,0.0425079,0.032276,0.00645674,0.0221611,0.0233436,0.0239296,0.028338,0.0352088,0.0220832,0.0164211,0.017117,0.00980508,0.0158916,0.00698431,0.0267417,0.0238453,0.00817408,0.00779005,0.0486242,0.0206578,0.171224,0.0415791,0,0,0.0691049,0,0.0522334,0.0525128,0.0383493,0.0216719,0.0222928,0.0113493,0.0208348,0.0615946,0.00701443,0.00928215,0.00481315,0.0113561,0.0135426,0.030916,0.0127193,0.0179468,0.00632728,0.0614744,0.00876584,0.0290425,0.0277577,0.0318573,0,0,0,0,0,0,0
1249,0.0390645,0,0,0,0,0.028609,0,0,0,0,0,0,0.0168936,0.0215054,0.0230866,0,0,0,0.0278431,0,0.0349813,0.0169171,0.042525,0.0323095,0.00621721,0.0222144,0.0231336,0.0239675,0.0285425,0.0350788,0.0226702,0.0160885,0.0166827,0.0097242,0.0159173,0.0085377,0.0268208,0.0238208,0.00816142,0.00800897,0.0485908,0.020519,0.171235,0.0415155,0,0,0.0688332,0,0.0522332,0.0522813,0.0382884,0.0214264,0.02244,0.0117036,0.0207655,0.0613779,0.0069368,0.00900257,0.00541505,0.011559,0.0136555,0.0310641,0.0130963,0.0178736,0.00662309,0.0612107,0.0087486,0.0290306,0.0277932,0.0317345,0,0,0,0,0,0,0
1250,0.0389765,0,0,0,0,0.0286781,0,0,0,0,0,0,0.0190196,0.0215579,0.0233415,0,0,0,0.0279361,0,0.034991,0.0169277,0.0425622,0.0322975,0.0060808,0.0220388,0.0229941,0.0241158,0.0286134,0.0347327,0.022963,0.0156837,0.0163246,0.00956959,0.0160196,0.0104662,0.0269973,0.0237898,0.00813241,0.00774355,0.0485071,0.020492,0.171183,0.0414707,0,0,0.0686766,0,0.0522006,0.0520511,0.0384817,0.0215568,0.0225292,0.0117049,0.0208456,0.0610655,0.00688837,0.00878665,0.0055076,0.0117961,0.013595,0.0313609,0.0132949,0.0177446,0.00657725,0.0609284,0.00859398,0.0289346,0.0278569,0.0315071,0,0,0,0,0,0,0
1251,0.038989,0,0,0,0,0.028706,0,0,0,0,0,0,0.0205387,0.0215897,0.0235277,0,0,0,0.0281061,0,0.0349646,0.0170231,0.042638,0.0322172,0.00604919,0.0216628,0.0229657,0.0243204,0.0284891,0.0340825,0.0230333,0.0152524,0.0157029,0.00936902,0.0161508,0.0123337,0.0272356,0.0237644,0.00814435,0.00719082,0.0484483,0.0206985,0.171258,0.041371,0,0,0.0683961,0,0.0521938,0.051764,0.0388824,0.0222625,0.022612,0.0112853,0.0210863,0.0606447,0.00684365,0.00870815,0.0050154,0.0118618,0.0135535,0.0318516,0.0136053,0.0179163,0.00618274,0.060556,0.00844666,0.0288012,0.0279445,0.0313511,0,0,0,0,0,0,0
1252,0.0388522,0,0,0,0,0.0287169,0,0,0,0,0,0,0.0215689,0.0216091,0.0236513,0,0,0,0.0282277,0,0.0349437,0.0171009,0.0427157,0.0321065,0.00607937,0.0210919,0.0231105,0.02448,0.02804,0.0331727,0.0229212,0.0148066,0.0150904,0.00915418,0.0162733,0.0136685,0.0274286,0.0237342,0.00821038,0.00709468,0.0484379,0.0209794,0.171255,0.0413236,0,0,0.0682616,0,0.0522168,0.0515214,0.0391888,0.0228342,0.0225842,0.0111704,0.0213505,0.0602237,0.00679223,0.00882968,0.0048674,0.011648,0.0137673,0.0321977,0.0137543,0.0183149,0.00613708,0.0601896,0.00836087,0.0286621,0.028053,0.0311165,0,0,0,0,0,0,0
1253,0.0387673,0,0,0,0,0.0287122,0,0,0,0,0,0,0.0224395,0.021606,0.0236738,0,0,0,0.0283422,0,0.0349596,0.017173,0.0427345,0.0320182,0.00607618,0.0203353,0.0231448,0.0245933,0.0273088,0.0320484,0.0226548,0.014354,0.0146389,0.00893017,0.0163866,0.0145048,0.0275456,0.0237073,0.00824717,0.00716802,0.0484347,0.0210991,0.171221,0.0412796,0,0,0.0680389,0,0.0522381,0.0513174,0.0394108,0.0231947,0.0225112,0.0112127,0.0215628,0.0597618,0.00684595,0.00901466,0.00517496,0.0116705,0.0139999,0.0324544,0.0139564,0.0183825,0.00632662,0.0597663,0.00833556,0.028495,0.0280983,0.0309948,0,0,0,0,0,0,0
1254,0.0385792,0,0,0,0,0.0286601,0,0,0,0,0,0,0.022588,0.0216482,0.0235296,0,0,0,0.0284438,0,0.0349424,0.0172623,0.0426861,0.0317575,0.00600439,0.0195688,0.0232042,0.0246293,0.0265285,0.0307932,0.0223076,0.0138934,0.0143146,0.0088095,0.0164863,0.0148461,0.0276067,0.0236735,0.00823748,0.0070346,0.0483349,0.0212331,0.171373,0.0412308,0,0,0.0677191,0,0.0521871,0.0511149,0.0396166,0.0237345,0.0224509,0.0113905,0.0217022,0.0593034,0.00685175,0.00903731,0.00549881,0.0117208,0.0141483,0.0326611,0.013671,0.0184635,0.00647181,0.0593154,0.00824196,0.0283935,0.0280665,0.0310175,0,0,0,0,0,0,0
1255,0.0385045,0,0,0,0,0.0286322,0,0,0,0,0,0,0.0217232,0.0216771,0.0232239,0,0,0,0.028532,0,0.0349265,0.0173413,0.0425743,0.0311688,0.00588068,0.018916,0.0231386,0.024647,0.0257109,0.029532,0.021863,0.0134992,0.0141129,0.00891242,0.0165931,0.0142882,0.0276306,0.0236687,0.00820087,0.00656405,0.0482527,0.0212894,0.171597,0.0412037,0,0,0.0673297,0,0.0521787,0.0508731,0.0397999,0.0244009,0.0224449,0.0116019,0.0218197,0.058835,0.00679801,0.00897884,0.00570481,0.0116099,0.0141812,0.0329389,0.0135474,0.018501,0.00657567,0.0588896,0.00814312,0.0283768,0.0280139,0.0309311,0,0,0,0,0,0,0
1256,0.0383285,0,0,0,0,0.0286485,0,0,0,0,0,0,0.0203739,0.0216735,0.0229205,0,0,0,0.0285605,0,0.0349405,0.0174249,0.0423381,0.0307828,0.00573235,0.0182295,0.023241,0.0246671,0.0247839,0.0283269,0.021312,0.0132069,0.0140545,0.00897709,0.0166729,0.0134184,0.027633,0.0237095,0.00817111,0.00612747,0.0482403,0.021399,0.171804,0.0411705,0,0,0.0669611,0,0.0522239,0.0506061,0.0400528,0.0251654,0.0224049,0.0117324,0.0219949,0.0584346,0.00675976,0.00892028,0.00585987,0.0114213,0.0143051,0.0331812,0.0135362,0.0186257,0.00665164,0.0584981,0.00805596,0.0283189,0.0279548,0.0308104,0,0,0,0,0,0,0
1257,0.0381468,0,0,0,0,0.0286523,0,0,0,0,0,0,0.0192124,0.0216882,0.0226139,0,0,0,0.0286079,0,0.0349556,0.0174973,0.042014,0.0305324,0.00563062,0.017613,0.0233017,0.0246827,0.0238517,0.0271615,0.0207854,0.0130339,0.0140579,0.0090766,0.016755,0.0122127,0.0276189,0.0237647,0.00817926,0.00558545,0.0482699,0.0214208,0.171925,0.0411122,0,0,0.0665771,0,0.0522924,0.0504256,0.040348,0.0257141,0.022285,0.011754,0.0222165,0.0580078,0.00675126,0.00889415,0.00598991,0.0114139,0.0143964,0.0333727,0.0134046,0.0186718,0.0068719,0.0579985,0.00797481,0.0282341,0.0278697,0.0307691,0,0,0,0,0,0,0
1258,0.0378521,0,0,0,0,0.0286509,0,0,0,0,0,0,0.0178754,0.0216856,0.022281,0,0,0,0.0286386,0,0.0349253,0.0175193,0.0416938,0.0305166,0.00557098,0.0171035,0.0233121,0.0246882,0.0230185,0.0260151,0.0203066,0.012863,0.0136614,0.0091932,0.0168686,0.0108887,0.02762,0.0237458,0.00817251,0.00480754,0.0481941,0.0212598,0.172061,0.0410385,0,0,0.0662241,0,0.052269,0.0502901,0.040664,0.0260578,0.0221276,0.0117512,0.0224095,0.0575684,0.00670264,0.00886409,0.00614915,0.0114528,0.0144042,0.0335703,0.0139995,0.0185498,0.00734384,0.0575546,0.0077928,0.0283249,0.0277745,0.0306422,0,0,0,0,0,0,0
1259,0.0376299,0,0,0,0,0.0286107,0,0,0,0,0,0,0.0166588,0.0217109,0.0220408,0,0,0,0.0286796,0,0.0348742,0.0176077,0.0414506,0.0304477,0.00555309,0.0166752,0.0233467,0.0246821,0.0224193,0.0251133,0.0199341,0.012729,0.0135985,0.0090899,0.0169777,0.00994031,0.0276232,0.0236913,0.0082182,0.00412357,0.0481529,0.0211626,0.172284,0.0409661,0,0,0.0659227,0,0.0522777,0.0501229,0.0409702,0.0266112,0.0219773,0.0120514,0.022618,0.0571638,0.00658788,0.00884446,0.00629935,0.011413,0.0145299,0.0337564,0.0144594,0.0185098,0.00790912,0.0571629,0.00764702,0.0285126,0.0276555,0.0306207,0,0,0,0,0,0,0
1260,0.0374619,0,0,0,0,0.0285505,0,0,0,0,0,0,0.0153197,0.0217362,0.02166,0,0,0,0.0287375,0,0.0348509,0.0177148,0.0412827,0.030359,0.00556604,0.0163591,0.0233962,0.0246785,0.021907,0.024378,0.0195569,0.012608,0.013642,0.00891856,0.0170935,0.00917209,0.0276661,0.0236523,0.00823076,0.00368563,0.0481398,0.0212237,0.172518,0.0409064,0,0,0.0656546,0,0.0523154,0.0499349,0.0412877,0.0272605,0.0218106,0.0124705,0.0228749,0.056809,0.00646388,0.00888945,0.00646117,0.0115684,0.0147707,0.033955,0.0145332,0.0187174,0.00842908,0.0568188,0.00758207,0.0285767,0.02755,0.0307174,0,0,0,0,0,0,0
1261,0.0374101,0,0,0,0,0.0284943,0,0,0,0,0,0,0.014033,0.0217458,0.0211229,0,0,0,0.028834,0,0.0348344,0.0177762,0.0411818,0.030346,0.00560336,0.0161908,0.0234549,0.0247581,0.021496,0.0237575,0.0192613,0.0125012,0.0136145,0.00872793,0.0172019,0.00887582,0.0277312,0.0236408,0.00825153,0.00335253,0.0480859,0.0213098,0.172565,0.0408277,0,0,0.0654836,0,0.0523083,0.0497333,0.0416146,0.0280214,0.0216061,0.0127468,0.0231149,0.0565453,0.00635566,0.00898091,0.00665272,0.0117717,0.0150488,0.0341139,0.0146241,0.0191406,0.00889241,0.0565384,0.00750951,0.0284537,0.0274694,0.0307166,0,0,0,0,0,0,0
1262,0.03729,0,0,0,0,0.0284961,0,0,0,0,0,0,0.0137109,0.0217656,0.0207398,0,0,0,0.0288978,0,0.0348267,0.0177709,0.0411429,0.030435,0.00562753,0.0161993,0.0235075,0.0248596,0.0210597,0.0233068,0.0190032,0.0124813,0.0135659,0.0086737,0.0173362,0.00883651,0.0277908,0.0236487,0.00822734,0.00285062,0.0480434,0.0212637,0.172612,0.0407917,0,0,0.0652939,0,0.0523124,0.0494153,0.0419123,0.0286252,0.021423,0.0128952,0.0233517,0.0563927,0.00626719,0.00903306,0.0067814,0.0118772,0.0152251,0.0342831,0.0145066,0.0192858,0.00949212,0.0563201,0.00742381,0.0282907,0.0274669,0.0306709,0,0,0,0,0,0,0
1263,0.0373086,0,0,0,0,0.0285054,0,0,0,0,0,0,0.0137553,0.0217777,0.0204028,0,0,0,0.0289326,0,0.0348564,0.0177583,0.0411092,0.0304108,0.00565519,0.0161937,0.0235326,0.0249684,0.0205595,0.0229539,0.0187954,0.0124561,0.0134754,0.00860178,0.0174058,0.00918923,0.0278427,0.0236849,0.00817147,0.00246086,0.0480473,0.0212332,0.172792,0.0407343,0,0,0.065019,0,0.052359,0.0492076,0.0422366,0.0291628,0.021175,0.0129521,0.0235953,0.0562157,0.00616387,0.00907316,0.00693141,0.0119333,0.0153959,0.0345044,0.0144874,0.0194641,0.0100009,0.0561067,0.00728191,0.0281625,0.0274845,0.0305633,0,0,0,0,0,0,0
1264,0.0371161,0,0,0,0,0.0284681,0,0,0,0,0,0,0.0140907,0.0218209,0.0199889,0,0,0,0.028944,0,0.034849,0.0178098,0.041034,0.030606,0.00566022,0.0162894,0.0234819,0.025092,0.0201305,0.0227204,0.0186108,0.0124272,0.0134235,0.00855411,0.0173951,0.0101792,0.0278937,0.0236767,0.00814217,0.00190246,0.0480769,0.0211008,0.172952,0.0405874,0,0,0.0647463,0,0.0524186,0.049225,0.0425422,0.0295721,0.0209089,0.0130372,0.02381,0.0559685,0.00612189,0.00909964,0.00707646,0.0119771,0.0155061,0.0346448,0.0144217,0.0195829,0.0106179,0.0558922,0.0071066,0.028264,0.0274661,0.0304646,0,0,0,0,0,0,0
1265,0.0367497,0,0,0,0,0.0284155,0,0,0,0,0,0,0.0149512,0.0219081,0.0198159,0,0,0,0.0289848,0,0.0347923,0.0179047,0.0409384,0.0311612,0.00564534,0.0163151,0.0233951,0.0252662,0.019697,0.0224997,0.0183278,0.0123457,0.0133106,0.00859671,0.0172987,0.0117416,0.0280241,0.0236441,0.00811355,0.00139614,0.0480048,0.0209554,0.173075,0.0404444,0,0,0.0645698,0,0.0523878,0.0493366,0.042768,0.0299087,0.0206566,0.0131758,0.024043,0.0557312,0.0061662,0.0091097,0.00719899,0.0120847,0.0156252,0.0347997,0.0143662,0.0197042,0.0111934,0.0557081,0.00689098,0.0284253,0.0274115,0.0304073,0,0,0,0,0,0,0
