Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,,x72,x73,x79,x80,x78,x74,x75
120,0.0180185,0,0,0,0,0.026133,0,0,0,0,0,0,0.0317574,0.0231346,0.0130973,0.0169963,0,0,0.0231448,0,0.0321669,0.013259,0.0414114,0.00482769,0.00967358,0.0083882,0.0302808,0.0598371,0.0123924,0.0157547,0.0103315,0.0104738,0.0177543,0.00661552,0.0236336,0.0448869,0.0335944,0.0120005,0.00095476,0.010761,0.0344635,0.0129289,0.0190775,0.00560788,0,0,0.0112697,0,0.0253914,0.0230566,0.0378145,0.0166057,0.0178217,0.0204758,0.0277633,0.0226127,0,0.0170288,0.0116853,0.0145939,0.0124157,0.0319261,0.00948308,0.0113065,0.00697374,0.0119323,0.0346139,0.0114109,0.0237653,0.00977166,0,0,0,0,0,0,0,0,0,0
121,0.0180931,0,0,0,0,0.0261136,0,0,0,0,0,0,0.0316938,0.0231952,0.0130704,0.0170283,0,0,0.0230159,0,0.032182,0.0131743,0.0413888,0.00482755,0.00966162,0.00845944,0.0303254,0.0598749,0.0124562,0.0158977,0.0103707,0.0104775,0.0177929,0.00660028,0.0236365,0.0448821,0.0334509,0.0119564,0.00101207,0.0106292,0.0345074,0.0128402,0.0190224,0.00552357,0,0,0.0114069,0,0.0253962,0.0228956,0.0378885,0.0165653,0.01771,0.0204656,0.027782,0.022696,0.00969284,0.0172136,0.0116436,0.0144754,0.0124809,0.0319537,0.00941708,0.0113698,0.00698171,0.0120654,0.0342474,0.0113066,0.0237694,0.00986724,0,0,0,0,0,0,0,0,0,0
122,0.0181453,0,0,0,0,0.0260298,0,0,0,0,0,0,0.0316986,0.0232232,0.0130665,0.017115,0,0,0.0228796,0,0.032245,0.0130965,0.0414135,0.00480162,0.00965694,0.00852935,0.0303872,0.0598664,0.0125531,0.0158931,0.0104208,0.0104905,0.0178471,0.00660387,0.0236023,0.0449159,0.0333188,0.0119484,0.0010696,0.0105737,0.0345939,0.0127156,0.0190372,0.00540261,0,0,0.0117218,0,0.0255051,0.0228241,0.0379263,0.0164492,0.017649,0.0204331,0.0278213,0.0227501,0.00979228,0.017207,0.0115852,0.0144042,0.0124602,0.0319426,0.00935731,0.0113467,0.00691997,0.0122065,0.0336241,0.0111404,0.0237196,0.00996064,0,0,0,0,0,0,0,0,0,0
123,0.0181754,0,0,0,0,0.0260101,0,0,0,0,0,0,0.0317302,0.0232313,0.0130673,0.017086,0,0,0.0226812,0,0.032328,0.0130043,0.0414675,0.00478191,0.00965887,0.00859176,0.0304807,0.0598985,0.0126387,0.0159954,0.0104715,0.010502,0.0178876,0.00660539,0.0235561,0.0449443,0.0331229,0.0120827,0.00110989,0.0105883,0.0347752,0.012868,0.0191126,0.00519793,0,0,0.0123538,0,0.0257857,0.0229057,0.0378986,0.0165113,0.017683,0.0204504,0.0279001,0.0227888,0,0.0171359,0.0116686,0.0144932,0.0124052,0.0318915,0.00946404,0.0112821,0.00685594,0.0125226,0.0328255,0.0110033,0.0237186,0.0100539,0,0,0,0,0,0,0,0,0,0
124,0.0180502,0,0,0,0,0.0259403,0,0,0,0,0,0,0.0316553,0.0232097,0.0130367,0.0170722,0,0,0.0224992,0,0.0322902,0.0129841,0.0415046,0.00480951,0.00963892,0.00864022,0.0304591,0.0598758,0.0126932,0.0161801,0.0104859,0.0105198,0.0178883,0.00658033,0.02356,0.0448771,0.0328418,0.0121239,0.00109874,0.0107683,0.0349539,0.0129393,0.0190431,0.00482158,0,0,0.0130847,0,0.0260834,0.0228371,0.0379302,0.0165997,0.0177055,0.0204708,0.0279411,0.0226395,0.0102211,0.0172083,0.0116323,0.0144111,0.0124866,0.0318965,0.00945156,0.0113191,0.00693057,0.0128891,0.031389,0.0109315,0.0237616,0.0100696,0,0,0,0,0,0,0,0,0,0
125,0.0178406,0,0,0,0,0.0258901,0,0,0,0,0,0,0.0315616,0.0230473,0.0129836,0.0172077,0,0,0.022241,0,0.0322852,0.012853,0.0415493,0.0048024,0.00964711,0.00868244,0.0303652,0.0598319,0.0127807,0.016172,0.0105196,0.0105229,0.017865,0.00656571,0.023543,0.0447855,0.0324411,0.0124478,0.0010736,0.0108473,0.0350634,0.012954,0.0189597,0.00428569,0,0,0.0138428,0,0.0263226,0.0225848,0.0379407,0.0167015,0.0177735,0.0204619,0.027879,0.0222638,0.0102944,0.0172463,0.0115785,0.0144027,0.0124966,0.0318572,0.00944481,0.0113326,0.00700139,0.0131666,0.0294391,0.0109888,0.0238521,0.0100831,0,0,0,0,0,0,0,0,0,0
126,0.0177061,0,0,0,0,0.0261031,0,0,0,0,0,0,0.031484,0.0227797,0.0129392,0.0172066,0,0,0.0218261,0,0.0323853,0.0126422,0.0415224,0.00474588,0.00961604,0.0086703,0.0302964,0.060144,0.0128725,0.0161783,0.0105511,0.0105188,0.0178301,0.00655713,0.023541,0.044649,0.0320651,0.0130339,0.0012481,0.0108358,0.0351813,0.0129607,0.0189064,0.00349702,0,0,0.0145899,0,0.0265961,0.0222681,0.0379424,0.0167564,0.0177759,0.02043,0.0277989,0.0217063,0.0102675,0.0172446,0.0114936,0.0143972,0.0124849,0.0318039,0.00944615,0.0113335,0.00710671,0.0133966,0.0272969,0.0112134,0.0242437,0.0102444,0,0,0,0,0,0,0,0,0,0
127,0.0175567,0,0,0,0,0.026409,0,0,0,0,0,0,0.0315007,0.0224643,0.0129183,0.0171353,0,0,0.0214551,0,0.032465,0.012585,0.0415952,0.00464761,0.00958117,0.00862462,0.0302728,0.0605799,0.0129868,0.0161483,0.0105744,0.0104811,0.0178098,0.00652712,0.0234899,0.0445754,0.031689,0.0136442,0.00177896,0.0108159,0.0352893,0.012939,0.0189983,0.00256215,0,0,0.0153026,0,0.0269054,0.0220489,0.0380725,0.0166387,0.0177814,0.0203934,0.0277346,0.0210036,0,0.0173008,0.0115314,0.0144642,0.0123649,0.031834,0.00946493,0.0112112,0.00695547,0.013543,0.0252105,0.011606,0.0247589,0.0104378,0,0,0,0,0,0,0,0,0,0
128,0.0176886,0,0,0,0,0.0270427,0,0,0,0,0,0,0.0316421,0.0223288,0.0128917,0.0170948,0,0,0.0210875,0,0.0325645,0.0123653,0.0419272,0.00452235,0.0095413,0.0086259,0.0302702,0.0614464,0.0131214,0.0162879,0.0106081,0.0104891,0.0178716,0.00654071,0.0234281,0.044649,0.0313612,0.0141896,0.00239923,0.0107988,0.0354523,0.0128405,0.0190738,0.00146348,0,0,0.0159424,0,0.0272242,0.0218628,0.0384528,0.0165839,0.0176204,0.0203513,0.0277321,0.0202936,0.00984452,0.0173857,0.0115612,0.0143651,0.0123137,0.0317813,0.00934993,0.0111109,0.00699047,0.0136254,0.0234232,0.012066,0.0256284,0.0109422,0,0,0,0,0,0,0,0,0,0
129,0.0180481,0,0,0,0,0.0278265,0,0,0,0,0,0,0.0317916,0.0221293,0.0128353,0.0171219,0,0,0.0208173,0,0.0326752,0.012183,0.0425843,0.00432861,0.00955301,0.00871289,0.0302349,0.06257,0.013284,0.0165745,0.0106662,0.0105447,0.0179879,0.00656807,0.0233318,0.0449199,0.0313158,0.0146223,0.00306733,0.0106201,0.0356243,0.0127533,0.0190895,0.000407603,0,0,0.0163531,0,0.0275403,0.0217339,0.0385895,0.016389,0.0174917,0.0202321,0.0277187,0.0196125,0,0.0173331,0.0115398,0.0144066,0.0121363,0.0316491,0.00932436,0.0109508,0.00691118,0.0136936,0.0218976,0.0124587,0.0266646,0.0116735,0,0,0,0,0,0,0,0,0,0
130,0.0187573,0,0,0,0,0.0289378,0,0,0,0,0,0,0.0316936,0.0218425,0.0127532,0.0171714,0,0,0.0205694,0,0.0329108,0.0119561,0.0427676,0.00422998,0.0095391,0.00876134,0.0301534,0.0641575,0.0134279,0.0168107,0.0107256,0.0105663,0.0179948,0.00654811,0.0232932,0.0448634,0.0314674,0.0151619,0.00364453,0.0104369,0.0357186,0.0126817,0.0189166,0.000938146,0,0,0.0165258,0,0.0277945,0.0216039,0.0384709,0.01625,0.0176029,0.0201895,0.0277007,0.0189522,0,0.0171912,0.01144,0.0143196,0.0121009,0.0317342,0.00925412,0.0109264,0.00677756,0.0137661,0.0206099,0.0127608,0.0280174,0.0127472,0,0,0,0,0,0,0,0,0,0
131,0.0201328,0,0,0,0,0.0307953,0,0,0,0,0,0,0.0313329,0.021842,0.012676,0.0172474,0,0,0.0203798,0,0.0330856,0.0117125,0.0426246,0.00416343,0.00952031,0.00872225,0.030167,0.0667498,0.013578,0.0169172,0.0107403,0.0105283,0.0179126,0.00654507,0.0232633,0.0445182,0.0321079,0.0158182,0.00421025,0.0105489,0.0357217,0.0128204,0.0188485,0.00241351,0,0,0.0165191,0,0.0279766,0.0214072,0.0383037,0.0163335,0.0176511,0.0201733,0.0277679,0.018113,0,0.0171334,0.0113738,0.0143164,0.0121017,0.0316571,0.00928929,0.0109593,0.006794,0.0136969,0.0194684,0.013141,0.0301695,0.0144683,0,0,0,0,0,0,0,0,0,0
132,0.0219956,0,0,0,0,0.0330763,0,0,0,0,0,0,0.031021,0.0219818,0.0125687,0.0173108,0,0,0.0204908,0,0.0331427,0.0116443,0.0424844,0.00408679,0.00946075,0.00863291,0.0301502,0.0701321,0.0136933,0.0169526,0.0107198,0.0104667,0.0178286,0.00652448,0.0232351,0.0441327,0.0332541,0.0164587,0.00477461,0.0106912,0.0356567,0.0129001,0.0188697,0.00396142,0,0,0.0163402,0,0.0281219,0.0211621,0.0382423,0.0164121,0.0176077,0.0201611,0.0277594,0.0172075,0,0.0171489,0.0113531,0.0143579,0.0120958,0.031563,0.00932456,0.0109735,0.00683421,0.0134399,0.0185418,0.0136624,0.0327649,0.0166156,0,0,0,0,0,0,0,0,0,0
133,0.0249529,0,0,0,0,0.0363719,0,0,0,0,0,0,0.0308268,0.0220108,0.0124709,0.0174108,0,0,0.0205672,0,0.033275,0.011401,0.0424003,0.00403569,0.00946284,0.00855922,0.0302782,0.075142,0.0138423,0.0169788,0.0106982,0.0104502,0.017835,0.00647578,0.0231952,0.0438959,0.0350028,0.0172232,0.00504785,0.010586,0.0354995,0.0128917,0.0189215,0.00612754,0,0,0.0159562,0,0.0282244,0.020881,0.0382562,0.0164681,0.017569,0.0201758,0.0279033,0.0162169,0,0.0171596,0.0113552,0.0143667,0.0120719,0.0314903,0.00931828,0.0109278,0.00688582,0.012929,0.0180039,0.0143551,0.0364314,0.019803,0,0,0,0,0,0,0,0,0,0
134,0.0289189,0,0,0,0,0.0404907,0,0,0,0,0,0,0.030665,0.0219418,0.0123902,0.0175122,0,0,0.0206644,0,0.0335123,0.0111263,0.0423562,0.00397803,0.00951223,0.00851023,0.0304999,0.0815023,0.0139791,0.0171531,0.0106901,0.0104276,0.0178354,0.00647999,0.023176,0.0437147,0.0372824,0.0179297,0.00522394,0.0104796,0.0353004,0.0128103,0.0188998,0.00890644,0,0,0.0154982,0,0.0283268,0.0206671,0.0382733,0.01651,0.0175375,0.0202494,0.0281921,0.0152259,0.00996212,0.0171473,0.0113068,0.0142448,0.0121376,0.031483,0.00921565,0.0109157,0.00707616,0.0123331,0.0175749,0.0151756,0.0409619,0.0238785,0,0,0,0,0,0,0,0,0,0
135,0.0329864,0,0,0,0,0.044332,0,0,0,0,0,0,0.030507,0.0217437,0.0122815,0.0175741,0,0,0.021014,0,0.033561,0.0109309,0.042382,0.00392774,0.00952902,0.00848577,0.0306151,0.0875873,0.0140832,0.0176814,0.0106638,0.0103884,0.0177979,0.00649701,0.023166,0.0435044,0.0395591,0.0184437,0.00544535,0.0104552,0.0350423,0.0127182,0.0188402,0.0115268,0,0,0.014913,0,0.0283765,0.0203389,0.0382705,0.0164053,0.0175737,0.0202056,0.0283565,0.014563,0.0100483,0.017092,0.0112674,0.0141977,0.0121189,0.0314958,0.00914744,0.0108663,0.00704877,0.0122716,0.0169328,0.0159756,0.0451141,0.0278678,0,0,0,0,0,0,0,0,0,0
136,0.0362347,0,0,0,0,0.0472319,0,0,0,0,0,0,0.0303301,0.0215906,0.0121648,0.017652,0,0,0.0212207,0,0.0334672,0.0106954,0.0423801,0.0038311,0.00953073,0.00845138,0.0307545,0.0922704,0.0141778,0.0182608,0.0106402,0.0103726,0.017787,0.00649581,0.0231314,0.0433174,0.0412326,0.0188221,0.00568708,0.0105842,0.0347067,0.0127253,0.0188913,0.0138661,0,0,0.0142498,0,0.0282879,0.0198664,0.0382648,0.0163841,0.0175386,0.0202148,0.0285081,0.0139641,0.009933,0.0170421,0.0113287,0.0142156,0.012079,0.0314528,0.00913744,0.0108154,0.00697376,0.0124063,0.0161373,0.0166833,0.0483566,0.0311282,0,0,0,0,0,0,0,0,0,0
137,0.0374907,0,0,0,0,0.0483024,0,0,0,0,0,0,0.0301081,0.0213947,0.0120736,0.0176128,0,0,0.021483,0,0.0333077,0.0108022,0.0424005,0.00372598,0.00937363,0.00840779,0.0305611,0.093965,0.0142603,0.0182973,0.0105943,0.0103725,0.0177726,0.00646382,0.0230851,0.0430832,0.0421752,0.019037,0.00610114,0.0107028,0.0345514,0.0126219,0.0188864,0.01513,0,0,0.0137455,0,0.0283516,0.0193722,0.0382637,0.0163177,0.0175316,0.0202066,0.0282392,0.013487,0.00998455,0.0168819,0.0113875,0.014246,0.0120008,0.031401,0.00906583,0.0107243,0.00690583,0.0127184,0.0155603,0.0172825,0.0496255,0.0326056,0,0,0,0,0,0,0,0,0,0
138,0.0367878,0,0,0,0,0.0476155,0,0,0,0,0,0,0.0298434,0.0212104,0.0119519,0.0175082,0,0,0.0216002,0,0.0331773,0.0109917,0.0424582,0.00361449,0.00905489,0.00832303,0.030083,0.0926527,0.0143155,0.0181926,0.0105457,0.0103317,0.0177172,0.00644014,0.0230415,0.0427401,0.0418403,0.0191938,0.00676588,0.0106636,0.0345888,0.012537,0.0188529,0.0156204,0,0,0.0137089,0,0.0286002,0.0192099,0.0382903,0.0161378,0.0175361,0.0201916,0.0276195,0.0128858,0,0.0168792,0.0114406,0.0143814,0.0118399,0.0313085,0.00901338,0.0105893,0.00682811,0.0127464,0.01536,0.017851,0.0490816,0.0324947,0,0,0,0,0,0,0,0,0,0
139,0.0343721,0,0,0,0,0.0454138,0,0,0,0,0,0,0.0295387,0.0211126,0.0117844,0.0174281,0,0,0.0213075,0,0.0330026,0.0110041,0.0424992,0.0034816,0.00876275,0.00827869,0.029589,0.0884128,0.0143695,0.0182556,0.0105585,0.0102705,0.0176353,0.00637794,0.0229786,0.0424152,0.0402498,0.0191657,0.00743758,0.0105183,0.0349638,0.0124308,0,0.015403,0,0,0.0137293,0,0.0291842,0.019063,0.0383125,0.0159747,0.01811,0.0202341,0.0270101,0.0123776,0,0.0169684,0.0115159,0.0145,0.0116913,0.0311582,0.00891251,0.0104633,0.00677238,0.0126199,0.0152269,0.0185061,0.0469628,0.0308516,0,0,0,0,0,0,0,0,0,0
140,0.0306888,0,0,0,0,0.041774,0,0,0,0,0,0,0.0292472,0.0210842,0.0116545,0.0171585,0,0,0.0209272,0,0.0326531,0.0110214,0.042463,0.00348243,0.00831443,0.00828122,0.0287831,0.0815237,0.0144039,0.0183344,0.0105512,0.010272,0.0175701,0.0063582,0.0229864,0.042116,0.0377328,0.0188909,0.00808507,0.0104832,0.0354447,0.0124563,0,0.0142976,0,0,0.0133939,0,0.0298478,0.01849,0.038388,0.0160152,0.0182158,0.0202393,0.026074,0.0120703,0.00993959,0.0170049,0.0115409,0.0144383,0.0116659,0.0310937,0.00887662,0.0104707,0.00681572,0.0125913,0.0150482,0.0190377,0.0431393,0.0279736,0,0,0,0,0,0,0,0,0,0
141,0.0258027,0,0,0,0,0.0372768,0,0,0,0,0,0,0.0291591,0.0211667,0.0115667,0.0169495,0,0,0.0205268,0,0.0322306,0.0110388,0.0425017,0.00348743,0.00788941,0.00831059,0.0278879,0.0728212,0.014432,0.0183881,0.0105672,0.0102753,0.0175335,0.00632619,0.0229406,0.0419683,0.0345958,0.018643,0.00890935,0.0105086,0.035431,0.0125422,0,0.0126229,0,0,0.0127322,0,0.0299271,0.017602,0.0384299,0.0159911,0.0183206,0.02021,0.0250536,0.0115638,0,0.0170634,0.01163,0.014577,0.0115358,0.03096,0.00898089,0.010374,0.00671011,0.0124034,0.0147333,0.0191422,0.0383089,0.0240076,0,0,0,0,0,0,0,0,0,0
142,0.0203031,0,0,0,0,0.0325558,0,0,0,0,0,0,0.0291678,0.0212902,0.0114884,0.0167802,0,0,0.0201593,0,0.031911,0.0110658,0.0424874,0.00341768,0.00757738,0.00840971,0.027027,0.063223,0.0145383,0.0184304,0.0106153,0.0103333,0.0175336,0.00630767,0.0229024,0.0418634,0.0311105,0.0185492,0.00987176,0.0106101,0.0353262,0.0125972,0,0.010914,0,0,0.0121593,0,0.0299025,0.0167552,0.0385091,0.0161246,0.0186112,0.0202266,0.0241623,0.0111063,0.00990646,0.0170546,0.0116498,0.0144621,0.0116009,0.0309106,0.00899431,0.0104181,0.00686323,0.0122805,0.0147889,0.0193009,0.0332221,0.0194557,0,0,0,0,0,0,0,0,0,0
143,0.0145531,0,0,0,0,0.0278353,0,0,0,0,0,0,0.0291796,0.0214133,0.0114092,0.0167463,0,0,0.0198377,0,0.0317511,0.0109351,0.0425386,0.00333156,0.0073815,0.00855464,0.0265064,0.0529528,0.0146563,0.0184973,0.0107364,0.0103734,0.0176155,0.00629729,0.0228109,0.041854,0.0277063,0.0185476,0.0110222,0.0104985,0.0353824,0.0126055,0,0.00951445,0,0,0.0117014,0,0.0300996,0.0158476,0.0385453,0.0161069,0.0187638,0.0201756,0.0235635,0.010979,0,0.0170883,0.0116857,0.0145213,0.0114894,0.0308038,0.00902669,0.0103547,0.00671214,0.0123588,0.0151225,0.0195689,0.0280578,0.0145967,0,0,0,0,0,0,0,0,0,0
144,0.00885653,0,0,0,0,0.0231887,0,0,0,0,0,0,0.0293598,0.0216412,0.0113576,0.0167608,0,0,0.0196273,0,0.0317254,0.0108009,0.0425619,0.00324134,0.0072692,0.0087646,0.0262252,0.0421053,0.0147534,0.018661,0.0108955,0.0104309,0.0177547,0.006296,0.0227315,0.0419131,0.0245255,0.0186001,0.0122589,0.0104331,0.0356259,0.0125666,0,0.00843543,0,0,0.011379,0,0.0305326,0.0149292,0.0386006,0.0160946,0.0186961,0.0201941,0.0232156,0.0115318,0.0105092,0.0171248,0.0116859,0.0144749,0.0114997,0.0307312,0.00896054,0.0103526,0.00677804,0.0127217,0.0154371,0.0197867,0.0227384,0.00960241,0,0,0,0,0,0,0,0,0,0
145,0.00501748,0,0,0,0,0.0207318,0,0,0,0,0,0,0.0294142,0.0219097,0.0113432,0.0167515,0,0,0.0198606,0,0.0317284,0.0107223,0.0426495,0.0031171,0.00724115,0.00897314,0.0260217,0.034919,0.014864,0.0188108,0.0110684,0.0104839,0.0178779,0.00626143,0.0226182,0.0419892,0.0229251,0.018756,0.0133869,0.0104348,0.0357181,0.0125786,0,0.00883092,0,0,0.0112817,0,0.030712,0.0143566,0.0385917,0.0159934,0.0186529,0.0201804,0.0229477,0.0114525,0,0.0171712,0.011723,0.0145845,0.0113892,0.0306489,0.00897466,0.0102763,0.00661212,0.0128637,0.0157229,0.0200119,0.0198409,0.00669655,0,0,0,0,0,0,0,0,0,0
146,0.00237648,0,0,0,0,0.0184395,0,0,0,0,0,0,0.0294422,0.0222077,0.0113584,0.0166231,0,0,0.0201886,0,0.0316774,0.0105724,0.0426971,0.00305096,0.00719945,0.00927919,0.025884,0.0277414,0.0149984,0.0191004,0.0112924,0.0106094,0.018006,0.00620431,0.0224824,0.0422026,0.0217449,0.0189163,0.0144845,0.010427,0.0356323,0.0125472,0,0.00910393,0,0,0.011439,0,0.0306972,0.0136577,0.0385417,0.0159416,0.0186471,0.0201833,0.0227814,0.0119262,0,0.0172207,0.0117648,0.0146097,0.0113261,0.0306296,0.00896232,0.0102565,0.0065739,0.0134159,0.0159958,0.0201369,0.0169987,0.00446844,0,0,0,0,0,0,0,0,0,0
147,0.0035907,0,0,0,0,0.0169071,0,0,0,0,0,0,0.0296891,0.022514,0.0113693,0.0164371,0,0,0.0207918,0,0.0316039,0.0103848,0.0427149,0.00309346,0.00719659,0.00964242,0.0256883,0.0210445,0.0151153,0.0194332,0.0115323,0.010751,0.0181708,0.00615786,0.0223651,0.0425312,0.0210473,0.0190376,0.0155947,0.0105222,0.0354939,0.0125827,0,0.00989959,0,0,0.0118501,0,0.0305836,0.0129929,0.0385161,0.0160225,0.0187843,0.0201938,0.0225916,0.0122581,0.0119912,0.0172076,0.0117439,0.0145059,0.0113912,0.0307068,0.00895104,0.0103324,0.00659858,0.0139331,0.0162509,0.0202956,0.0149354,0.00421494,0,0,0,0,0,0,0,0,0,0
148,0.00654912,0,0,0,0,0.0158276,0,0,0,0,0,0,0.0301117,0.0228827,0.0113584,0,0,0,0.0215194,0,0.0315718,0.0102617,0.0428613,0.00307558,0.00728547,0.0100439,0.025799,0.0147264,0.0153065,0.019815,0.0118605,0.0108167,0.0183204,0.0060774,0.0221287,0.0429541,0.0207376,0.0192153,0.0167743,0.0104543,0.0353176,0.0125291,0,0.01072,0,0,0.0126241,0,0.0305351,0.0124263,0.0385203,0.0158992,0.0189675,0.0202836,0.0227555,0.0129711,0.0107501,0.0172486,0.0118143,0.0146333,0.0113099,0.0306404,0.0088927,0.0102464,0.00658742,0.0145333,0.0166235,0.0204887,0.0133096,0.00584038,0,0,0,0,0,0,0,0,0,0
149,0.00928211,0,0,0,0,0.0154837,0,0,0,0,0,0,0.0303483,0.0231658,0.0114292,0,0,0,0.0225719,0,0.0316471,0.0104105,0.0429665,0.00315954,0.00742576,0.0104755,0.0258392,0.00972097,0.015492,0.0201932,0.0121628,0.0109481,0.0185174,0.00603319,0.0219999,0.043348,0.0209973,0.0195012,0.0179752,0.010369,0.0351739,0.0125048,0,0.0117318,0,0,0.0137459,0,0.0305281,0.0121579,0.0385287,0.0158297,0.0190656,0.0203125,0.0228122,0.0134524,0.0102533,0.0172187,0.0116909,0.0147157,0.0112462,0.0306117,0.00886666,0.0101639,0.00653846,0.0150137,0.017149,0.0208303,0.0125101,0.0079784,0,0,0,0,0,0,0,0,0,0
150,0.011952,0,0,0,0,0.0156002,0,0,0,0,0,0,0.0301592,0.023368,0.0113581,0,0,0,0.023783,0,0.0318374,0.0107858,0.0429757,0.0031227,0.00750655,0.0104023,0.0255893,0.00671212,0.0153994,0.0200582,0.0120527,0.0109002,0.0184221,0.00599605,0.0220354,0.04321,0.0216173,0.0199926,0.0191362,0.0104529,0.0351806,0.0125888,0.0179467,0.0128073,0,0,0.0152477,0,0.0307201,0.0123664,0.0385131,0.0159138,0.0186933,0.0202223,0.0226782,0.0138178,0.0101487,0.0170467,0.0112012,0.0146064,0.0112451,0.0307336,0.0089322,0.0101558,0.00652046,0.015448,0.0179192,0.0213444,0.0122566,0.0101563,0,0,0,0,0,0,0,0,0,0
151,0.0144292,0,0,0,0,0.016061,0,0,0,0,0,0,0.0300584,0.0235363,0.0112444,0,0,0,0.0248993,0,0.0321404,0.0112903,0.043021,0.00319746,0.00773487,0.0102663,0.0257043,0.00723715,0.0152746,0.0197711,0.0119453,0.0107607,0.0182378,0.00595615,0.0220675,0.0430228,0.0224348,0.0207308,0.020079,0.0104264,0.0353523,0.0125678,0.0181044,0.0139674,0,0,0.0173561,0,0.0311262,0.0128856,0.0384824,0.0159443,0.0186756,0.0202555,0.0229038,0.0142994,0.0101707,0.0171416,0.0110543,0.0145941,0.0112304,0.0307036,0.00890687,0.0101474,0.00655671,0.0161148,0.0187493,0.0218011,0.0125902,0.0123418,0,0,0,0,0,0,0,0,0,0
152,0.0166573,0,0,0,0,0.0166507,0,0,0,0,0,0,0.0299815,0.0236389,0.011137,0,0,0,0.025834,0,0.0324878,0.0118232,0.0431043,0.00330094,0.00805102,0.0100475,0.0259399,0.010178,0.0151114,0.0194264,0.011817,0.0105945,0.0180061,0.00593916,0.0221043,0.0428468,0.0235133,0.0216955,0.0207928,0.0102984,0.0356604,0.012565,0.0183924,0.0150376,0,0,0.0197161,0,0.0316523,0.013541,0.038413,0.0159028,0.0187216,0.020292,0.0231761,0.0148215,0,0.0172468,0.0110789,0.0147091,0.0111623,0.0306302,0.00891994,0.010143,0.00648346,0.0169111,0.0195287,0.0222893,0.0132517,0.0143895,0,0,0,0,0,0,0,0,0,0
153,0.0186338,0,0,0,0,0.0173112,0,0,0,0,0,0,0.0296419,0.0237124,0.0110717,0,0,0,0.0265432,0,0.0327353,0.0122967,0.0431899,0.0031289,0.00838064,0.00983137,0.0261165,0.0137152,0.0150104,0.0190877,0.0116809,0.0104668,0.0177761,0.00594308,0.0221195,0.0426098,0.0245575,0.0227721,0.021299,0.0103007,0.0358653,0.0124661,0.018671,0.0159588,0,0,0.0220685,0,0.0320003,0.0142304,0.0383613,0.015826,0.0187459,0.0203222,0.0233496,0.0152994,0,0.0173257,0.0111489,0.0147847,0.0111512,0.0305711,0.008885,0.0101417,0.00642698,0.0176946,0.0202772,0.022782,0.0140802,0.0162776,0,0,0,0,0,0,0,0,0,0
154,0.0204022,0,0,0,0,0.0180704,0,0,0,0,0,0,0.0293559,0.0237437,0.0110537,0.0170381,0,0,0.0269874,0,0.0329954,0.0127684,0.0430585,0.00313732,0.008234,0.00964806,0.0259508,0.0169939,0.014893,0.019021,0.0115169,0.0104337,0.0176224,0.00598418,0.0223053,0.0423474,0.0252616,0.0239808,0.021671,0.0103609,0.0359327,0.0123093,0.0184756,0.0167432,0,0,0.0242314,0,0.0321405,0.0149798,0.0384615,0.015708,0.0187995,0.0202721,0.0230847,0.0154304,0.0105207,0.0172808,0.0112051,0.0146945,0.0111729,0.0306628,0.00873673,0.0101359,0.00652128,0.0183893,0.0208535,0.0231059,0.0149299,0.0178759,0,0,0,0,0,0,0,0,0,0
155,0.0219388,0,0,0,0,0.0187962,0,0,0,0,0,0,0.0290555,0.0238964,0.0109364,0.0171231,0,0,0.0271344,0,0.0333158,0.0132107,0.0431367,0.00309097,0.00832089,0.00942875,0.0258519,0.0202193,0.0147556,0.0189796,0.0113982,0.0102679,0.0173484,0.00597401,0.0223258,0.042003,0.0257301,0.0252603,0.0218786,0.0103354,0.0360039,0.0121913,0.0185568,0.0173618,0,0,0.026567,0,0.0323213,0.0160318,0.0384629,0.0155811,0.0188554,0.0202561,0.0230346,0.0158303,0.0105214,0.0172974,0.0115851,0.0147136,0.0111251,0.0306666,0.00865924,0.0100682,0.00649572,0.0192556,0.0214543,0.0233006,0.0159177,0.0193986,0,0,0,0,0,0,0,0,0,0
