Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,LWRA
74,0.0134697,0,0,0,0,0.0102975,0,0,0,0,0,0,0.0363523,0.0245346,0.0293492,0.0229079,0,0,0.0140781,0,0.0322453,0.0106146,0.0406806,0.0275795,0.00395737,0.0108969,0.0323168,0.0308667,0.0174171,0.015559,0.0142351,0.00821288,0.0142078,0.0123039,0.0179505,0.0391197,0.0213479,0.00901051,0.0121375,0.031822,0.00893201,0.0169042,0.0127629,0,0,0.0206683,0,0.0307364,0.0217689,0.0381134,0.00518218,0.0147038,0.0142274,0.0301066,0.02268,0.0112458,0.0134749,0.0070779,0.0112837,0.00909151,0.0303694,0.00896468,0.00966355,0.0129786,0.0145352,0.0208744,0.0380638,0.00664796,0.0106476,0,0,0,0.0264273
75,0.0156132,0,0,0,0,0.0134416,0,0,0,0,0,0,0.0366235,0.0239787,0.0292089,0,0,0,0.0178317,0,0.0312549,0.0118216,0.0407169,0.0272371,0.00379883,0.0108667,0.0327212,0.033025,0.0175065,0.0155706,0.0142648,0.00828224,0.0143229,0.012309,0.0179228,0.0394523,0.0241983,0.00771827,0.0118806,0.0319505,0.00871316,0.0171,0.0151337,0,0,0.0229894,0,0.0307432,0.0205553,0.0382259,0.00507956,0.0146784,0.0145724,0.0305581,0.0203552,0.0112431,0.0135637,0.00709797,0.0113366,0.00924936,0.0301171,0.00893245,0.00975415,0.0127845,0.0140123,0.0169257,0.034975,0.00965944,0.012258,0,0,0,0.0222618
76,0.017865,0,0,0,0,0.0167165,0,0,0,0,0,0,0.0371442,0.0237124,0.0295248,0.0224623,0,0,0.021457,0,0.0304758,0.0134266,0.0405896,0.0275469,0.00400532,0.0111801,0.032582,0.0353384,0.0176613,0.0156308,0.0145657,0.00846279,0.014563,0.0123181,0.0180815,0.039845,0.0270495,0.00660661,0.0117346,0.0319369,0.0087724,0.0171173,0.0180218,0,0,0.025183,0,0.0306553,0.0192474,0.038247,0.00487587,0.0147995,0.0145166,0.0303475,0.0182549,0.0111282,0.0135722,0.0069652,0.0112213,0.00915307,0.0301762,0.00889075,0.00952743,0.0125667,0.0134038,0.0124522,0.031857,0.0128062,0.014024,0,0,0,0.0184456
77,0.0203113,0,0,0,0,0.0200119,0,0,0,0,0,0,0.0375048,0.0236838,0.0297107,0.0212912,0,0,0.0247872,0,0.0300682,0.0151151,0.0405647,0.0276173,0.00398331,0.0114066,0.0327494,0.0375804,0.0178138,0.0158019,0.0147603,0.00858026,0.0147642,0.0123254,0.0181191,0.0403427,0.0296853,0.00563572,0.0115811,0.0319258,0.00877206,0.0174683,0.0213004,0,0,0.0273322,0,0.0305621,0.0179049,0.038295,0.00479732,0.0148307,0.0146505,0.0304777,0.0166905,0.0110356,0.0136118,0.00691568,0.0112408,0.0092503,0.0302443,0.00888872,0.00958803,0.0123805,0.0127174,0.00765503,0.0291541,0.0159203,0.0159872,0,0,0,0.0154939
78,0.0200804,0,0,0,0,0.0197693,0,0,0,0,0,0,0.0375729,0.024007,0.029743,0.0211315,0,0,0.0268939,0,0.0297261,0.0161385,0.0406336,0.027567,0.00392583,0.0114436,0.0325006,0.0383686,0.0178549,0.0159096,0.0147801,0.00860843,0.0148102,0.0123325,0.0181329,0.0405681,0.030988,0.00482588,0.0112539,0.0317986,0.00877312,0.0175846,0.0210473,0,0,0.0295125,0,0.0306473,0.0177178,0.0382774,0.00495133,0.0149257,0.0147901,0.030181,0.0178292,0.0109845,0.0135857,0.00690569,0.0112677,0.00938704,0.0303637,0.00889022,0.00973068,0.0120029,0.0134616,0.00352334,0.0273641,0.0158444,0.0159592,0,0,0,0.0134332
79,0.0188702,0,0,0,0,0.0181112,0,0,0,0,0,0,0.0377187,0.0242977,0.0297605,0.0212545,0,0,0.0289902,0,0.0296244,0.0170524,0.0407383,0.0275339,0.00390546,0.0114846,0.0321865,0.0390931,0.0178997,0.0158132,0.0148325,0.0086106,0.0148109,0.0123348,0.0181396,0.0407168,0.0320748,0.0043829,0.011023,0.0316315,0.00877782,0.0175092,0.0193733,0,0,0.0314143,0,0.0306964,0.0178533,0.0382673,0.00494336,0.0149879,0.0149028,0.0299169,0.0206927,0.0109577,0.0135696,0.00691918,0.0112768,0.0094505,0.0304103,0.00890388,0.00972031,0.0117821,0.0156843,0.00120884,0.0258109,0.0142347,0.0150441,0,0,0,0.0122519
80,0.0180919,0,0,0,0,0.0167012,0,0,0,0,0,0,0.0379219,0.0246364,0.0297842,0.0212685,0,0,0.0314048,0,0.0298117,0.0179539,0.0408347,0.0275307,0.00388928,0.0115086,0.0318674,0.0402452,0.0179326,0.0158,0.0148662,0.00862189,0.0148083,0.0123484,0.0181579,0.0408077,0.0332081,0.00437507,0.010902,0.0314142,0.00879148,0.017219,0.0181721,0,0,0.0326939,0,0.0306876,0.0179044,0.0382851,0.00474818,0.0150311,0.0149547,0.029666,0.0233048,0.0109393,0.0135973,0.00689311,0.0112579,0.00937443,0.030372,0.00891609,0.00953671,0.0117153,0.0174718,0.00378793,0.0245017,0.0127772,0.0144511,0,0,0,0.0117259
81,0.0175927,0,0,0,0,0.0157003,0,0,0,0,0,0,0.0380455,0.025162,0.0298311,0.02126,0,0,0.0334668,0,0.030098,0.018607,0.0409438,0.0275991,0.0039148,0.0115362,0.0317212,0.0414532,0.0179769,0.0160533,0.0148967,0.00865547,0.014848,0.0123768,0.0181844,0.0409623,0.0343612,0.00442775,0.0109014,0.031206,0.00881103,0.0170199,0.0175038,0,0,0.0336266,0,0.0306404,0.0179864,0.0383076,0.00447121,0.0150293,0.0149586,0.0295816,0.0252774,0.0109301,0.013654,0.00688478,0.0112245,0.00922537,0.030256,0.00891318,0.00927246,0.0118105,0.0183092,0.00642913,0.0237553,0.0117321,0.0140759,0,0,0,0.0113365
82,0.017438,0,0,0,0,0.0150509,0,0,0,0,0,0,0.0382309,0.0256704,0.0299063,0.0212119,0,0,0.035267,0,0.0303358,0.0192062,0.0410872,0.0276107,0.00396833,0.0115882,0.0316518,0.0426119,0.0180617,0.016093,0.0149414,0.00872859,0.0149667,0.0123932,0.0182115,0.041158,0.0354401,0.00446578,0.0109851,0.0311257,0.0088432,0.0168199,0.0172554,0,0,0.0342941,0,0.0307264,0.0181303,0.0383717,0.00436976,0.0150345,0.0149454,0.029558,0.0266689,0.0109026,0.0136513,0.00688368,0.0112116,0.00914076,0.0302173,0.00891913,0.00915443,0.0119091,0.0187647,0.00865081,0.0234308,0.0110203,0.0139288,0,0,0,0.0110577
83,0.017426,0,0,0,0,0.014605,0,0,0,0,0,0,0.038227,0.025731,0.0299795,0.0210776,0,0,0.0362915,0,0.0303147,0.0195288,0.0411251,0.0276048,0.00398347,0.0115966,0.031717,0.0435438,0.0181202,0.0161176,0.0149974,0.00877301,0.0150682,0.0124245,0.0182363,0.0413133,0.0359849,0.00455635,0.0110047,0.031076,0.00886362,0.0169278,0.017195,0,0,0.0346665,0,0.0308384,0.0181729,0.0383805,0.00449931,0.0151376,0.014949,0.0296703,0.0276816,0.0108751,0.0136185,0.00683758,0.0112067,0.00918533,0.0303272,0.00891204,0.00921972,0.0118705,0.0191076,0.0107484,0.023006,0.0105141,0.0139533,0,0,0,0.0109849
84,0.0175434,0,0,0,0,0.0143218,0,0,0,0,0,0,0.0381856,0.0256118,0.03,0.0209004,0,0,0.0367302,0,0.0302765,0.0196325,0.0407141,0.0275635,0.00389117,0.0114914,0.0318925,0.0442897,0.0181786,0.0161496,0.0150053,0.00875965,0.0150721,0.0124354,0.0183008,0.0412432,0.0362351,0.00462901,0.0108274,0.0309086,0.00880744,0.0171335,0.0172671,0,0,0.0347528,0,0.030813,0.0179736,0.0382516,0.00475659,0.0152521,0.0150263,0.0298351,0.0284253,0.0108602,0.0135948,0.00679005,0.0111975,0.00939455,0.0304404,0.00890051,0.00947912,0.0116552,0.0190653,0.0128497,0.022402,0.0101777,0.0140917,0,0,0,0.011018
85,0.0177379,0,0,0,0,0.0141848,0,0,0,0,0,0,0.0383257,0.0257945,0.0299628,0.0211816,0,0,0.0368893,0,0.0302904,0.0197732,0.0404879,0.0275289,0.0038611,0.0114413,0.0320232,0.0449546,0.0182496,0.0161672,0.0150036,0.00878046,0.0150766,0.0124343,0.0183455,0.0411561,0.036255,0.00463505,0.010759,0.0307017,0.00873882,0.0169619,0.0174562,0,0,0.0345118,0,0.0307121,0.0175422,0.0381811,0.00473917,0.0153213,0.0151269,0.02999,0.028966,0.0108469,0.0136236,0.00680252,0.0111901,0.00947992,0.0304053,0.00891402,0.00955527,0.0116064,0.0187054,0.0154118,0.0217718,0.0099576,0.0142695,0,0,0,0.0109984
86,0.0180054,0,0,0,0,0.0141155,0,0,0,0,0,0,0.038513,0.0258152,0.0300149,0.021593,0,0,0.0367111,0,0.0302452,0.0198671,0.0404471,0.0275649,0.00385899,0.0114817,0.0321877,0.0454687,0.0182843,0.0161754,0.0150318,0.00884089,0.0151562,0.0124457,0.0183666,0.0411658,0.0360412,0.00463912,0.0108082,0.0306302,0.00863565,0.0168239,0.0176778,0,0,0.03405,0,0.0307592,0.016994,0.0382204,0.00463817,0.0153982,0.0152117,0.0301823,0.0294017,0.010813,0.013685,0.00682792,0.0111869,0.00952731,0.0303272,0.00894171,0.00955809,0.011691,0.01829,0.0181532,0.0211218,0.00979314,0.0145008,0,0,0,0.010993
87,0.0181948,0,0,0,0,0.0140066,0,0,0,0,0,0,0.0385775,0.0254446,0.0300572,0.0217778,0,0,0.0361937,0,0.0300862,0.019815,0.0405226,0.0275883,0.00385416,0.0114946,0.0324811,0.0457028,0.0182336,0.0166085,0.0150264,0.00889626,0.0152429,0.0124507,0.0183697,0.0412076,0.0356443,0.00467231,0.0108621,0.0305442,0.00864094,0.0168967,0.0178185,0,0,0.0333666,0,0.0308117,0.0161747,0.038467,0.00478086,0.0153925,0.0152463,0.0304489,0.0297741,0.010779,0.0137442,0.00684794,0.0112127,0.00967345,0.0304665,0.00897079,0.00980021,0.0117016,0.0179388,0.0210889,0.0200637,0.00962687,0.0147279,0,0,0,0.0111258
88,0.0183329,0,0,0,0,0.013899,0,0,0,0,0,0,0.0387354,0.0251348,0.0300412,0.021847,0,0,0.035476,0,0.0299396,0.0196958,0.0409853,0.0274434,0.00400487,0.011621,0.0328027,0.045691,0.0181596,0.0169202,0.0150755,0.00902147,0.0154182,0.0124721,0.0182985,0.0415205,0.0351388,0.00464498,0.0110963,0.0303605,0.0087295,0.0169402,0.0179263,0,0,0.0323807,0,0.0307359,0.0151323,0.0389145,0.00490945,0.0153506,0.0152888,0.0307948,0.030084,0.0107648,0.0137975,0.00686929,0.0112584,0.0098112,0.0308063,0.00903643,0.0100459,0.0119051,0.0173885,0.0240156,0.0187898,0.00948324,0.014921,0,0,0,0.0112488
89,0.0185124,0,0,0,0,0.0138228,0,0,0,0,0,0,0.0389613,0.0249648,0.0299561,0.0219603,0,0,0.0346919,0,0.02985,0.0195426,0.0416589,0.0271627,0.00435886,0.0118061,0.0330832,0.045535,0.0181351,0.017344,0.0151317,0.00920312,0.0156305,0.0124615,0.0182065,0.0419672,0.0342746,0.00463597,0.0112543,0.0300582,0.00876609,0.0167537,0.0180515,0,0,0.0312459,0,0.0305263,0.014167,0.0389368,0.00489176,0.0152126,0.0152524,0.0312143,0.030288,0.0108353,0.0135994,0.00670143,0.0113237,0.00980856,0.0308242,0.00904735,0.0100613,0.0120867,0.0167274,0.0263603,0.0174987,0.00936141,0.0150876,0,0,0,0.0113542
90,0.0188197,0,0,0,0,0.0139187,0,0,0,0,0,0,0.0388766,0.024951,0.0299151,0.0219714,0,0,0.0337578,0,0.0298164,0.0194765,0.0416602,0.0271016,0.00447947,0.0118081,0.0332936,0.0451912,0.0181419,0.0173226,0.0151126,0.00920523,0.0156134,0.0124504,0.0182039,0.0418947,0.0332805,0.00469423,0.0113743,0.0299129,0.0087775,0.0166788,0.0182535,0,0,0.0305803,0,0.0305975,0.0135766,0.0389315,0.00482068,0.0150325,0.0150549,0.0314231,0.0303854,0.0107818,0.0135888,0.00665293,0.0112443,0.00964491,0.0305525,0.00898796,0.00992926,0.012221,0.0162516,0.0282601,0.0160737,0.00941822,0.015383,0,0,0,0.0113835
91,0.0191393,0,0,0,0,0.014136,0,0,0,0,0,0,0.0384139,0.0250859,0.029932,0.0219043,0,0,0.0325922,0,0.029833,0.0194029,0.0408918,0.0273548,0.00418967,0.0116119,0.0334695,0.044793,0.0181698,0.0169351,0.0150395,0.00900747,0.0153744,0.0124645,0.0182815,0.0412818,0.0323134,0.00483705,0.0115694,0.0297307,0.00875886,0.0168226,0.0184276,0,0,0.0300581,0,0.0306062,0.0131171,0.0390963,0.00482722,0.0150934,0.0149225,0.0314773,0.0302345,0.0105916,0.0138772,0.00680609,0.0110743,0.00955978,0.0304155,0.00898261,0.00987364,0.0124773,0.0155154,0.0297077,0.0147273,0.00960874,0.0157306,0,0,0,0.0113774
92,0.0194055,0,0,0,0,0.0143727,0,0,0,0,0,0,0.0383066,0.0250981,0.0299654,0.0218517,0,0,0.0313506,0,0.0298034,0.019344,0.0409114,0.0274786,0.00411273,0.0116462,0.033619,0.0442821,0.018167,0.0170856,0.0150634,0.00901978,0.0154195,0.0124559,0.018303,0.0411989,0.0312367,0.00499312,0.0118128,0.0296469,0.00887132,0.0168096,0.0185395,0,0,0.0297272,0,0.0307259,0.012949,0.039392,0.00504257,0.0151245,0.0147662,0.0316182,0.0301839,0.0104867,0.0138981,0.00678104,0.0109889,0.00956092,0.0304869,0.00900568,0.00995384,0.0127203,0.0147443,0.0317293,0.0131223,0.00981215,0.0160276,0,0,0,0.0113858
93,0.019534,0,0,0,0,0.0145769,0,0,0,0,0,0,0.0381431,0.0249763,0.0300375,0.0218127,0,0,0.0299714,0,0.0297413,0.019179,0.0406726,0.0275717,0.00404244,0.0115647,0.0339591,0.0435963,0.0181814,0.0170594,0.0150238,0.00896081,0.0153225,0.01245,0.0183554,0.0409354,0.0299588,0.00516657,0.0116231,0.0297121,0.00898189,0.0171737,0.0185496,0,0,0.0295042,0,0.0310392,0.0132149,0.0392659,0.00529082,0.0147992,0.0147558,0.0317693,0.0303562,0.0105266,0.0138945,0.00680583,0.0110222,0.00947859,0.0305016,0.00895931,0.00993682,0.0124426,0.0141419,0.03476,0.0111187,0.0100346,0.0162159,0,0,0,0.0113594
94,0.0194261,0,0,0,0,0.0147768,0,0,0,0,0,0,0.0379068,0.0248947,0.0300491,0.0217285,0,0,0.0286146,0,0.0297108,0.0189356,0.0406266,0.0275898,0.00409733,0.0114703,0.0343358,0.0426558,0.0181482,0.0168875,0.01495,0.00886649,0.0152209,0.0124274,0.0183787,0.0407391,0.0289229,0.00520926,0.0113506,0.0297943,0.00911742,0.017873,0.0183617,0,0,0.0292189,0,0.0313038,0.013637,0.0389801,0.00514353,0.0139371,0.0147598,0.0318154,0.0305293,0.0106883,0.0139583,0.00698404,0.0111016,0.00896342,0.0302946,0.00879191,0.00931559,0.012112,0.0140556,0.037653,0.00915334,0.0103499,0.016196,0,0,0,0.0113834
95,0.0192811,0,0,0,0,0.0149203,0,0,0,0,0,0,0.03793,0.0248817,0.0300202,0.0217169,0,0,0.0272811,0,0.0297113,0.0184363,0.040645,0.027588,0.00416254,0.0114095,0.034468,0.0419115,0.0181238,0.0167307,0.0149118,0.00879483,0.0151577,0.0124241,0.0183779,0.0406586,0.0281602,0.00524627,0.0112709,0.0298284,0.00913211,0.0181702,0.0181438,0,0,0.0288615,0,0.0314372,0.0139618,0.0388334,0.00492992,0.0135882,0.0147827,0.0318019,0.0304849,0.010804,0.0139773,0.00706533,0.0111618,0.00872462,0.0301743,0.00873611,0.00892992,0.0120977,0.0138701,0.0398499,0.00740958,0.0105664,0.0160992,0,0,0,0.0113908
96,0.0193049,0,0,0,0,0.0150969,0,0,0,0,0,0,0.0379301,0.0249424,0.0299844,0.0217532,0,0,0.0259604,0,0.0296661,0.0179311,0.0405725,0.0276334,0.00410928,0.0113891,0.0343211,0.0412215,0.0181202,0.0166313,0.0149317,0.00877624,0.0151165,0.0124496,0.0183778,0.040526,0.027224,0.00520716,0.0112461,0.0298745,0.0090236,0.0180332,0.0180639,0,0,0.0285125,0,0.0315072,0.0142278,0.0388662,0.00512353,0.0137862,0.0148625,0.0316625,0.0302011,0.0108076,0.0138961,0.00693497,0.0111836,0.009039,0.0302554,0.00879009,0.00928404,0.0120658,0.0135078,0.0418697,0.00589121,0.0107284,0.0161003,0,0,0,0.0114162
97,0.0192673,0,0,0,0,0.0152086,0,0,0,0,0,0,0.0378354,0.0249891,0.0299832,0.0218175,0,0,0.0247668,0,0.0296806,0.0174527,0.040401,0.0277411,0.0039656,0.0113571,0.0339453,0.0406503,0.0181283,0.01669,0.0149451,0.00880387,0.0151158,0.0124506,0.0184078,0.0403792,0.0264114,0.00506619,0.011316,0.0299475,0.00878691,0.0175962,0.0179555,0,0,0.0281213,0,0.0315479,0.0144426,0.0390347,0.00539849,0.0142782,0.0150235,0.0314209,0.0298362,0.0108118,0.0137981,0.00678012,0.0112058,0.00956362,0.0303947,0.00886793,0.00988584,0.0121457,0.0130639,0.043961,0.00462927,0.0108793,0.0160277,0,0,0,0.0115023
98,0.0191318,0,0,0,0,0.0152837,0,0,0,0,0,0,0.0376611,0.0250742,0.0300016,0.0218248,0,0,0.023855,0,0.0296569,0.017072,0.040333,0.0278164,0.00378684,0.011272,0.0336346,0.0400865,0.0180737,0.0164575,0.0148748,0.00878459,0.0150527,0.0124439,0.0184094,0.040177,0.0257514,0.0049794,0.0113453,0.0300392,0.00868463,0.0174256,0.0177666,0,0,0.0276021,0,0.0315502,0.014669,0.0391053,0.00544004,0.0145024,0.0150538,0.031181,0.0297074,0.010853,0.013774,0.0067177,0.0112226,0.00967175,0.0304734,0.00884999,0.00999481,0.0121735,0.0128638,0.0459775,0.00361237,0.0110849,0.0159286,0,0,0,0.0115668
99,0.0190414,0,0,0,0,0.0154408,0,0,0,0,0,0,0.0373898,0.0251202,0.0299456,0.0217773,0,0,0.0232048,0,0.0295814,0.0167133,0.0403121,0.0277686,0.00360198,0.0111431,0.033378,0.0396299,0.0179865,0.0162376,0.0147307,0.00870342,0.0149469,0.012447,0.018387,0.039917,0.0250863,0.00497284,0.011423,0.0302727,0.00870266,0.017382,0.0176695,0,0,0.0269575,0,0.0316582,0.0150092,0.0391211,0.00540967,0.0145958,0.0149926,0.0309485,0.0295899,0.0108735,0.0137787,0.00659912,0.0112096,0.00958797,0.0305452,0.00883019,0.00992099,0.0122178,0.0128964,0.0473928,0.00301758,0.0113933,0.0158722,0,0,0,0.0115786
100,0.0191281,0,0,0,0,0.0156161,0,0,0,0,0,0,0.0371853,0.0251457,0.0299034,0.0217696,0,0,0.0226994,0,0.0295066,0.0164547,0.0402971,0.0277438,0.00342674,0.0110447,0.0331026,0.039231,0.0178902,0.0161011,0.014611,0.00863058,0.0148842,0.0124414,0.018379,0.0397545,0.0246749,0.0050715,0.011574,0.0305049,0.00872573,0.0172968,0.017736,0,0,0.0262241,0,0.0318442,0.0153115,0.0391121,0.00536846,0.014821,0.014986,0.0307107,0.0294638,0.0108569,0.0137957,0.00634202,0.0111974,0.00956309,0.0306394,0.00888433,0.00989666,0.0124016,0.0130296,0.0473128,0.00285359,0.0116789,0.0159531,0,0,0,0.0115687
101,0.0190033,0,0,0,0,0.0156589,0,0,0,0,0,0,0.0370288,0.0252131,0.0298619,0.0217688,0,0,0.0225991,0,0.0294495,0.0163097,0.0402751,0.0277288,0.00331725,0.0109478,0.0327741,0.0391643,0.0177798,0.0159438,0.0145312,0.00858079,0.0148064,0.0124143,0.0183824,0.0395295,0.0248039,0.005221,0.0117782,0.0305872,0.00875256,0.0171863,0.017702,0,0,0.0255626,0,0.031827,0.0154829,0.0390315,0.00518744,0.0149623,0.0150189,0.0303578,0.0294121,0.0108451,0.0137708,0.00662625,0.0112093,0.00943583,0.030682,0.00891107,0.00968441,0.0127274,0.0134698,0.0468136,0.00302,0.0118165,0.0158189,0,0,0,0.011551
102,0.0190894,0,0,0,0,0.0158315,0,0,0,0,0,0,0.0369079,0.025326,0.0298329,0.0217924,0,0,0.0227155,0,0.0293299,0.0163018,0.040304,0.0277572,0.00332656,0.0108659,0.0324788,0.0390792,0.0177237,0.015761,0.0144651,0.00852856,0.0147131,0.0124331,0.0183625,0.0393489,0.0249664,0.00541899,0.0118503,0.0305999,0.00873721,0.0171522,0.0178718,0,0,0.0247247,0,0.0317018,0.0157351,0.0389041,0.005104,0.0150265,0.0150099,0.0300367,0.0292033,0.0108608,0.013604,0.00691533,0.0112323,0.00930448,0.0304541,0.00885381,0.00952973,0.0128357,0.0138332,0.0461634,0.00346712,0.0120191,0.0158783,0,0,0,0.0115924
103,0.019146,0,0,0,0,0.0159706,0,0,0,0,0,0,0.0367003,0.025306,0.0298291,0.0217697,0,0,0.0227969,0,0.0293329,0.0163237,0.0403262,0.0277765,0.00327872,0.0107561,0.0321762,0.0390326,0.0176622,0.0155802,0.0143693,0.00847488,0.0146352,0.0124319,0.0183631,0.0392247,0.0249751,0.00562434,0.0119171,0.0305134,0.00880159,0.017112,0.0180516,0,0,0.0237924,0,0.0315214,0.016125,0.0388266,0.0050672,0.0150754,0.0149391,0.0297009,0.0289548,0.0108903,0.0135295,0.00705526,0.0112259,0.00921462,0.030435,0.00882609,0.00943366,0.012833,0.0141338,0.0454508,0.00422521,0.0121795,0.0159277,0,0,0,0.0116476
104,0.0192475,0,0,0,0,0.0161564,0,0,0,0,0,0,0.0364561,0.0252561,0.0298106,0.0217292,0,0,0.0228928,0,0.0293188,0.0162795,0.0403649,0.0277883,0.00322166,0.0106771,0.0319399,0.0390396,0.0176092,0.0154528,0.0143159,0.00846079,0.0145982,0.0124092,0.0183581,0.0391718,0.0252287,0.00577912,0.0119781,0.0303977,0.0088997,0.0170871,0.0183295,0,0,0.0227589,0,0.0313696,0.0165602,0.0388231,0.00506467,0.0151556,0.0149113,0.0294322,0.0286737,0.0109106,0.0135714,0.00714321,0.0112324,0.00916749,0.0306683,0.00886031,0.00938804,0.0128579,0.0143808,0.0446429,0.00518824,0.012357,0.0160352,0,0,0,0.0115762
105,0.0193868,0,0,0,0,0.0163245,0,0,0,0,0,0,0.036347,0.025231,0.0297952,0.0216861,0,0,0.0229582,0,0.0292428,0.0160859,0.0404034,0.0277537,0.00319834,0.0106477,0.0317703,0.0389949,0.0175805,0.0153734,0.0142974,0.00846854,0.014583,0.0124007,0.0183568,0.0391313,0.0254006,0.00601963,0.0119835,0.0302365,0.00897893,0.0170244,0.0186168,0,0,0.0217008,0,0.0311715,0.0169633,0.0388286,0.00508257,0.0152016,0.0148781,0.0292137,0.0284387,0.010924,0.0136349,0.00714752,0.0112286,0.00913225,0.0307904,0.00888879,0.00936969,0.0128528,0.0146155,0.0437514,0.00622937,0.0125157,0.0161694,0,0,0,0.0114574
106,0.0195756,0,0,0,0,0.016471,0,0,0,0,0,0,0.0363876,0.0251547,0.029798,0.0216422,0,0,0.0229318,0,0.0291868,0.015787,0.0404106,0.0277357,0.00320366,0.010646,0.031648,0.0388451,0.0175634,0.0153176,0.0142928,0.00846703,0.014605,0.0124047,0.0183723,0.0391098,0.0253367,0.00628328,0.0119597,0.0300611,0.00904031,0.0169585,0.0189227,0,0,0.0205598,0,0.0309682,0.0172593,0.0388137,0.00507071,0.0152141,0.0148403,0.0290562,0.0281442,0.0108506,0.013684,0.00712611,0.011196,0.00911818,0.0307952,0.00890063,0.00933546,0.0128172,0.0146869,0.0428097,0.00726119,0.0126546,0.01636,0,0,0,0.0114126
107,0.0195035,0,0,0,0,0.0164349,0,0,0,0,0,0,0.0365414,0.025035,0.0297914,0.0215888,0,0,0.0229694,0,0.0291319,0.0156153,0.0404099,0.0277026,0.00319954,0.0106381,0.0314981,0.0387028,0.0175539,0.0152819,0.0142837,0.00844078,0.0146045,0.0123956,0.0183875,0.0391256,0.0253471,0.00657916,0.0119222,0.0298884,0.00906217,0.0168991,0.0189704,0,0,0.0195421,0,0.030743,0.0173989,0.0387574,0.00504719,0.0152276,0.0147916,0.0289003,0.0278332,0.0108181,0.0136897,0.00718037,0.0111543,0.00909955,0.030825,0.00889075,0.00927598,0.0127659,0.0146683,0.0417914,0.00830506,0.0126157,0.0163416,0,0,0,0.0114151
108,0.0194076,0,0,0,0,0.0163888,0,0,0,0,0,0,0.0365649,0.0249376,0.0297993,0.0215435,0,0,0.0229279,0,0.0291252,0.0155442,0.040399,0.0277178,0.00318956,0.0106354,0.0313736,0.0383764,0.0175735,0.0152855,0.0142974,0.00844998,0.014605,0.0124272,0.0183951,0.0391635,0.025271,0.00681521,0.0118583,0.0297728,0.00908235,0.016807,0.0190032,0,0,0.0185433,0,0.0306025,0.0174904,0.0386979,0.00505208,0.0152555,0.014749,0.0287796,0.0274479,0.0108435,0.0136927,0.00725761,0.0111271,0.00905499,0.0308559,0.00889254,0.00921169,0.0127352,0.0145249,0.0407826,0.00926373,0.0125425,0.0162908,0,0,0,0.0113903
109,0.0192474,0,0,0,0,0.0162401,0,0,0,0,0,0,0.0365777,0.0249655,0.0298078,0.0215061,0,0,0.0226929,0,0.0291364,0.0153931,0.0403476,0.0277463,0.00317211,0.0106529,0.0312636,0.0380051,0.0176,0.015304,0.0143346,0.00844746,0.0145729,0.0124109,0.0183869,0.039085,0.0249774,0.00703564,0.0118448,0.0296923,0.00914193,0.0167127,0.0189081,0,0,0.017597,0,0.0304923,0.0174776,0.0386598,0.00504539,0.0152586,0.0146901,0.0286809,0.0270748,0.0107998,0.0137247,0.00729473,0.0111112,0.00898692,0.0308306,0.00889318,0.00914608,0.0127283,0.0143667,0.0398009,0.0100646,0.0123898,0.0161737,0,0,0,0.0112881
110,0.0190192,0,0,0,0,0.0161095,0,0,0,0,0,0,0.0366175,0.0251293,0.0297908,0.021459,0,0,0.022544,0,0.0291213,0.0152943,0.0403743,0.0277145,0.00315125,0.0107027,0.0311023,0.0375981,0.0175922,0.0151737,0.0143785,0.00845762,0.0145556,0.012363,0.0183783,0.0390498,0.0247135,0.007353,0.0118551,0.029589,0.00918943,0.0166385,0.0188107,0,0,0.0167682,0,0.0302989,0.017278,0.0386726,0.00502822,0.0152699,0.0146326,0.0285619,0.0265385,0.0107609,0.0137305,0.00728631,0.0110824,0.008918,0.0307842,0.00886439,0.00909802,0.0127163,0.0141069,0.0387536,0.0108409,0.0122843,0.0159704,0,0,0,0.0111492
111,0.0187496,0,0,0,0,0.0159201,0,0,0,0,0,0,0.0367798,0.0251614,0.0297885,0.0213859,0,0,0.0223547,0,0.0291212,0.0151594,0.0408789,0.027629,0.00331737,0.0108564,0.0309499,0.0370779,0.0175725,0.015135,0.0144327,0.00860586,0.0146945,0.0123957,0.0183589,0.0393151,0.024284,0.00762661,0.0120147,0.0295282,0.00928591,0.0164661,0.0186474,0,0,0.0161184,0,0.0301974,0.0171843,0.0388549,0.00499696,0.0152847,0.0145282,0.0284732,0.0261871,0.0107263,0.0136617,0.00725192,0.011033,0.00883397,0.0307755,0.008861,0.00905292,0.0128793,0.0139471,0.0380161,0.0114434,0.0121117,0.0157517,0,0,0,0.0110969
