Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75,x76,
1753,0.0179283,0,0,0,0,0.0147405,0,0,0,0,0,0,0.0116056,0.0352809,0.00949773,0.00158214,0,0,0.0326461,0,0.0419314,0.018763,0.0480149,0.0151683,0.0183805,0.00777824,0.00941847,0.0272559,0.0158219,0.016638,0.012704,0.0135268,0.0143215,0.010199,0.0162335,0.00573733,0.0250384,0.0342893,0.0146687,0.00891765,0.0374542,0.0118664,0.015745,0.010576,0,0,0.0147543,0,0.0399424,0.00860138,0.036415,0.0178329,0.0153695,0.0110406,0.00958272,0.00497348,0.00588058,0,0.0108121,0.00521962,0,0.0323311,0.00583173,0.0117296,0.00704331,0.00868046,0.016266,0.0160419,0.0138448,0.0155615,0,0,0,0,0,0,0
1754,0.0167002,0,0,0,0,0.0140654,0,0,0,0,0,0,0.0121985,0.0352691,0.00935083,0.00201758,0,0,0.032788,0,0.0418338,0.0187492,0.0479426,0.0150743,0.0183619,0.0077549,0.00988955,0.0266868,0.0160437,0.0165819,0.0127313,0.0133217,0.0144087,0.0101852,0.0164537,0.00639985,0.0250275,0.034275,0.0147321,0.00930313,0.0375925,0.0122922,0.0158262,0.00944533,0,0,0.0145403,0,0.0399726,0.0087,0.0360943,0.0185652,0.0153227,0.0117297,0.0101153,0.0061906,0.00577088,0,0.0109295,0.0055703,0,0.0322745,0.00620402,0.0123828,0.00746861,0.00887474,0.0164542,0.0161462,0.0135584,0.0145861,0,0,0,0,0,0,0
1755,0.0158203,0,0,0,0,0.0136629,0,0,0,0,0,0,0.0129388,0.0352037,0.00935643,0.00187005,0,0,0.0328818,0,0.0417861,0.0187458,0.0478679,0.0151386,0.0183016,0.00778484,0.0104115,0.0262837,0.0161644,0.0164102,0.0126811,0.0133376,0.0146585,0.0103118,0.0166859,0.00722678,0.024931,0.034242,0.0147782,0.00949724,0.037735,0.0125212,0.0156542,0.00884456,0,0,0.0143265,0,0.0400693,0.00873648,0.0359542,0.0190381,0.0151469,0.0123795,0.0106913,0.00747901,0.00555122,0,0.0109103,0.00577787,0,0.0322988,0.00648845,0.0128934,0.00767366,0.00907472,0.0165982,0.0161792,0.0134666,0.0137606,0,0,0,0,0,0,0
1756,0.0151352,0,0,0,0,0.0133911,0,0,0,0,0,0,0.0137742,0.0350974,0.00956698,0.00166929,0,0,0.0328587,0,0.0418381,0.0188102,0.0477565,0.0154254,0.0181638,0.0077973,0.0108829,0.026066,0.0161945,0.0162139,0.0126358,0.0134699,0.0149944,0.010416,0.0169142,0.00803038,0.025244,0.0342102,0.0148228,0.00965808,0.0377557,0.0126377,0.0151973,0.00858176,0,0,0.0140624,0,0.0400554,0.00869179,0.0359428,0.0192207,0.0150039,0.0127202,0.0112232,0.00853465,0.00600023,0,0.0108393,0.0058042,0,0.0325656,0.00649244,0.0130562,0.00814132,0.00929101,0.0167445,0.016214,0.013424,0.0131378,0,0,0,0,0,0,0
1757,0.0147005,0,0,0,0,0.0132218,0,0,0,0,0,0,0.01442,0.034946,0.00954484,0.00183777,0,0,0.032831,0,0.0419366,0.018909,0.0476062,0.0156916,0.0180845,0.00764366,0.0112149,0.0258449,0.0162122,0.0160472,0.0125993,0.0134847,0.015085,0.0106711,0.0170718,0.00859009,0.0255802,0.0341538,0.0148256,0.00979694,0.0376879,0.0128289,0.0150153,0.00850454,0,0,0.0138304,0,0.0399548,0.00871841,0.0359283,0.0192348,0.0149054,0.0129744,0.0116808,0.00937657,0.00623246,0,0.0107121,0.00571141,0,0.0326631,0.00653257,0.0132881,0.00859044,0.00958337,0.0168952,0.0160276,0.0134633,0.0127513,0,0,0,0,0,0,0
1758,0.0144473,0,0,0,0,0.0132118,0,0,0,0,0,0,0.0146855,0.0346999,0.00944215,0.00216735,0,0,0.0329397,0,0.0420091,0.0189973,0.0476361,0.0159579,0.0180101,0.00756114,0.0114754,0.0257626,0.0163939,0.0158683,0.0126295,0.0134343,0.0149783,0.0109216,0.0172046,0.00923907,0.0257237,0.0340414,0.0148276,0.0097585,0.0375892,0.0129462,0.0151173,0.00852859,0,0,0.0135906,0,0.0398313,0.00870319,0.0358977,0.0192763,0.0148363,0.0131105,0.0120533,0.0100483,0.00617814,0,0.0105522,0.00554825,0,0.0325897,0.00663675,0.013525,0.0090433,0.00994442,0.017055,0.0158556,0.0135758,0.0125189,0,0,0,0,0,0,0
1759,0.0143165,0,0,0,0,0.0132597,0,0,0,0,0,0,0.0146819,0.034539,0.0094489,0.00231688,0,0,0.0329814,0,0.0421578,0.0190045,0.0477785,0.0162085,0.0179127,0.00757259,0.0116501,0.025795,0.0165681,0.0156661,0.0127465,0.0133569,0.0147865,0.0109727,0.0173651,0.0101218,0.0256911,0.0339085,0.0147734,0.00981428,0.0375204,0.0130315,0.0151962,0.00866516,0,0,0.0134424,0,0.0397477,0.00860013,0.0359244,0.0193859,0.0147476,0.0133351,0.0123364,0.0107676,0.00612511,0,0.0104245,0.00549974,0,0.0326499,0.00676623,0.013743,0.00942283,0.0102216,0.0172564,0.0158097,0.0137008,0.0123933,0,0,0,0,0,0,0
1760,0.0145289,0,0,0,0,0.0135383,0,0,0,0,0,0,0.0143942,0.0347287,0.00971805,0.00237453,0,0,0.0330264,0,0.0420623,0.0190697,0.0480166,0.016744,0.0177613,0.00761626,0.0113825,0.0257956,0.0165575,0.0152736,0.012686,0.013362,0.0146043,0.0111197,0.017502,0.0112942,0.0257578,0.0339149,0.0147895,0.00944517,0.0375533,0.0127137,0.0150807,0.00861912,0,0,0.0134367,0,0.0397715,0.00842667,0.0359628,0.0190783,0.014652,0.0128531,0.0121322,0.0107744,0.00595718,0,0.0101602,0.00512732,0,0.0326695,0.00668843,0.0136156,0.0093709,0.0101477,0.0174909,0.0156922,0.0139112,0.0125654,0,0,0,0,0,0,0
1761,0.0148575,0,0,0,0,0.0140959,0,0,0,0,0,0,0.015095,0.0348382,0.00981863,0.00250242,0,0,0.0331875,0,0.0419636,0.0192239,0.0481693,0.017066,0.0176486,0.00764395,0.0111432,0.0259506,0.0165216,0.0148971,0.0126822,0.0132373,0.0143414,0.0111679,0.0177397,0.0122277,0.026012,0.0339281,0.0148088,0.00976471,0.0377061,0.0129977,0.0151966,0.00861113,0,0,0.0134859,0,0.039902,0.00836468,0.0359497,0.0191147,0.0145811,0.0131077,0.0120358,0.0107778,0.00599043,0,0.010174,0.00510507,0,0.0325747,0.0067426,0.013847,0.00967148,0.0102082,0.0176503,0.0155488,0.0142978,0.0129087,0,0,0,0,0,0,0
1762,0.0153635,0,0,0,0,0.0145244,0,0,0,0,0,0,0.0165786,0.0347508,0.00955984,0.00269065,0,0,0.0335376,0,0.0420253,0.0193147,0.048223,0.0169939,0.017601,0.00768252,0.0107934,0.0262404,0.0165429,0.0146302,0.0127678,0.0129792,0.0140099,0.0110165,0.0181079,0.0131197,0.0261579,0.0338441,0.0147762,0.0100509,0.0378282,0.013344,0.0152599,0.00875856,0,0,0.0135179,0,0.0399812,0.00841879,0.0359129,0.019344,0.0146316,0.0133684,0.011825,0.0105868,0.0060993,0,0.0102671,0.00524926,0,0.032529,0.00688076,0.0141514,0.00987951,0.0101885,0.0177367,0.015384,0.014641,0.0133619,0,0,0,0,0,0,0
1763,0.0159452,0,0,0,0,0.0147076,0,0,0,0,0,0,0.0173945,0.0347016,0.00929452,0.00283129,0,0,0.0338296,0,0.0420924,0.0193594,0.0482681,0.0165392,0.0176075,0.00780261,0.0105113,0.0265303,0.0165501,0.0144232,0.0127839,0.0128627,0.0137791,0.0108224,0.018461,0.0140587,0.026227,0.0337648,0.0147267,0.0103504,0.0379094,0.0136505,0.0153537,0.00903597,0,0,0.0136244,0,0.0399923,0.00852648,0.0358116,0.0195192,0.014653,0.0133959,0.0115743,0.0103704,0.00619989,0,0.0102506,0.00528381,0,0.032608,0.00692001,0.0142294,0.0100056,0.0101618,0.0177536,0.0152111,0.0149216,0.0138307,0,0,0,0,0,0,0
1764,0.0165801,0,0,0,0,0.0150793,0,0,0,0,0,0,0.0182682,0.0346301,0.00885114,0.00291938,0,0,0.0340688,0,0.0420986,0.0195865,0.0483725,0.0157352,0.0175392,0.00809651,0.010206,0.0268253,0.0165966,0.0142813,0.0129099,0.0127252,0.0137758,0.0104381,0.0187993,0.0151966,0.0263179,0.0337111,0.0147631,0.0106566,0.0379729,0.0139627,0.0154003,0.00939311,0,0,0.0137704,0,0.03997,0.00868942,0.0357655,0.0195685,0.014642,0.0132649,0.0113149,0.0100495,0.00626286,0,0.0101853,0.00527753,0,0.0327369,0.00690191,0.014197,0.00995512,0.010187,0.0177972,0.0152564,0.015194,0.0143298,0,0,0,0,0,0,0
1765,0.0172645,0,0,0,0,0.0156389,0,0,0,0,0,0,0.0193897,0.0346141,0.00814805,0.00298935,0,0,0.0341931,0,0.0421381,0.0197804,0.0485226,0.015085,0.0174685,0.00839337,0.00985714,0.0271433,0.0166237,0.0141846,0.0130729,0.0124112,0.0139397,0.00984592,0.0193938,0.0161572,0.0264488,0.0336909,0.0148357,0.0102548,0.0380183,0.0138303,0.0153347,0.00979428,0,0,0.0139891,0,0.0399456,0.0087986,0.035829,0.0193988,0.0145845,0.0135971,0.011073,0.00955108,0.00646504,0,0.0103137,0.00560266,0,0.0325536,0.00710192,0.0144311,0.00971435,0.010078,0.0179383,0.0155259,0.0153854,0.0148366,0,0,0,0,0,0,0
1766,0.0181501,0,0,0,0,0.0161208,0,0,0,0,0,0,0.0200887,0.0343937,0.00737671,0.00302182,0,0,0.0341828,0,0.0423696,0.0197882,0.0487017,0.0145605,0.0174106,0.00893398,0.00951677,0.0275537,0.0166504,0.0143339,0.0134498,0.0119631,0.0140721,0.00898456,0.0200877,0.0172056,0.0265294,0.0335734,0.0147471,0.0101876,0.0380119,0.0136491,0.0152452,0.0103778,0,0,0.0141433,0,0.0399139,0.00884118,0.0359581,0.0193235,0.0145447,0.0141526,0.0108665,0.00878778,0.0066956,0,0.0104697,0.00611323,0,0.0324465,0.00736439,0.0147853,0.00934375,0.0098877,0.0181524,0.0156449,0.0155869,0.0154075,0,0,0,0,0,0,0
1767,0.0180993,0,0,0,0,0.0166961,0,0,0,0,0,0,0.00758612,0.0339894,0.0205604,0.00615538,0,0,0.0348765,0,0.0425545,0.0201814,0.054089,0.03225,0.014123,0.027813,0.0149021,0.0290586,0.0276686,0.042406,0.0208431,0.0257011,0.0265298,0.020421,0.0136529,0.0198533,0.0276041,0.033167,0.0143982,0.0104789,0.037983,0.0139623,0.0150697,0.0102913,0,0,0.0155371,0,0.0398823,0.00910405,0.0349195,0.0209207,0.0142907,0.0146244,0.0152496,0.0109288,0.00648629,0,0.0108177,0.00638733,0,0.0327762,0.00769961,0.0158893,0.0114357,0.012183,0.0177859,0.0152822,0.0164472,0.0156103,0,0,0,0,0,0,0
1768,0.0188709,0,0,0,0,0.0172403,0,0,0,0,0,0,0.00990834,0.0338398,0.0202003,0.00621465,0,0,0.0350572,0,0.0426294,0.0201127,0.0542396,0.031826,0.0140577,0.0281913,0.014825,0.0293962,0.027034,0.0424771,0.0207357,0.0258355,0.0274292,0.0202581,0.0139236,0.0222172,0.0275775,0.033042,0.0143081,0.0111194,0.0379829,0.0140769,0.0149825,0.0106797,0,0,0.0157095,0,0.0398168,0.00910064,0.0348789,0.0209568,0.014319,0.0147219,0.0151406,0.0105621,0.0066423,0,0.0109149,0.00655777,0,0.0328432,0.0076766,0.015928,0.0117359,0.0121468,0.0179239,0.0152996,0.0168781,0.0160924,0,0,0,0,0,0,0
1769,0.0196852,0,0,0,0,0.0179342,0,0,0,0,0,0,0.0123923,0.0339914,0.0198183,0.00619796,0,0,0.035275,0,0.0425614,0.0202525,0.054328,0.0313526,0.0139637,0.0284738,0.0145096,0.0296792,0.0262485,0.0420929,0.0206922,0.0258988,0.0281576,0.0200694,0.0140994,0.0254396,0.0276407,0.0329857,0.0142794,0.0111886,0.0380078,0.0141867,0.014839,0.0111213,0,0,0.0159633,0,0.0398386,0.00906953,0.0349336,0.0209497,0.0142366,0.0148525,0.0149338,0.00997588,0.00670649,0,0.0108677,0.00667923,0,0.0326332,0.00786236,0.0161917,0.0115611,0.0120835,0.0179665,0.0152321,0.0172993,0.016589,0,0,0,0,0,0,0
1770,0.0206432,0,0,0,0,0.018597,0,0,0,0,0,0,0.0153045,0.0340831,0.0191907,0.00617238,0,0,0.0356262,0,0.0424627,0.0206322,0.054308,0.0307714,0.0139302,0.028808,0.0140541,0.0300586,0.0254144,0.0414554,0.0207145,0.0260574,0.0287712,0.0198055,0.0141487,0.0293737,0.027685,0.0328769,0.0142613,0.0112132,0.0380572,0.0142262,0.0147128,0.0118252,0,0,0.0162125,0,0.0398703,0.00916023,0.0349996,0.020987,0.0141875,0.014928,0.0145966,0.00929498,0.00682061,0,0.0109271,0.00678312,0,0.032503,0.00799227,0.016375,0.0113659,0.0120399,0.0180097,0.0151672,0.017828,0.0172475,0,0,0,0,0,0,0
1771,0.0218221,0,0,0,0,0.0194382,0,0,0,0,0,0,0.0186696,0.0341195,0.0184746,0.00587559,0,0,0.0360411,0,0.0424375,0.0209787,0.0542177,0.0301215,0.0139507,0.0292052,0.0136237,0.0306488,0.0244973,0.0405885,0.0208095,0.0262981,0.0294797,0.0194914,0.014128,0.0332418,0.0280135,0.0328099,0.0142404,0.0112636,0.0381251,0.0141177,0.0146121,0.0129685,0,0,0.0165138,0,0.0398744,0.0094717,0.0350661,0.0210325,0.0142168,0.014905,0.0141122,0.0087918,0.00691015,0,0.0110958,0.0068376,0,0.0325705,0.0079768,0.0163098,0.011362,0.012033,0.0181386,0.0151327,0.0184898,0.0180613,0,0,0,0,0,0,0
1772,0.0231581,0,0,0,0,0.0204981,0,0,0,0,0,0,0.0216937,0.0341722,0.0181114,0.00560245,0,0,0.0361949,0,0.0424129,0.0210294,0.0540795,0.0293383,0.0140036,0.0295256,0.0131009,0.0312036,0.0232102,0.0396687,0.0210308,0.026459,0.0302166,0.0191765,0.014098,0.0371251,0.0282491,0.0327816,0.0141946,0.0113684,0.0381624,0.0139268,0.0144641,0.0145069,0,0,0.0168562,0,0.0398702,0.00985854,0.0351457,0.020874,0.0143328,0.0147723,0.0134507,0.00889425,0.0070018,0,0.0112447,0.00689055,0,0.0328126,0.00782971,0.0160414,0.0116225,0.0119819,0.0183189,0.0151451,0.0192528,0.0189119,0,0,0,0,0,0,0
1773,0.0214837,0,0,0,0,0.0192182,0,0,0,0,0,0,0.0238622,0.0339356,0.0176106,0.00520384,0,0,0.0360892,0,0.0424028,0.0208011,0.0537047,0.028278,0.0143588,0.0296732,0.0130717,0.0305325,0.0217256,0.0386703,0.0212367,0.0264005,0.0306485,0.0185391,0.0142096,0.0411681,0.0283114,0.0326358,0.0141543,0.011136,0.0381509,0.0137359,0.014351,0.0127511,0,0,0.0164752,0,0.0397785,0.00995398,0.0352601,0.0207584,0.0142972,0.0144012,0.0133776,0.00879667,0.00693464,0,0.0112691,0.00699097,0,0.0329634,0.00770637,0.0157763,0.0117064,0.0116487,0.0187333,0.0154784,0.0183724,0.0177067,0,0,0,0,0,0,0
1774,0.0200142,0,0,0,0,0.0181542,0,0,0,0,0,0,0.0269426,0.0337263,0.0174814,0.00489856,0,0,0.0360611,0,0.0423802,0.0207071,0.0533875,0.0277139,0.0147009,0.0302798,0.0132007,0.0300145,0.0206026,0.0383116,0.0218564,0.0265934,0.0312663,0.0177539,0.0143266,0.0455011,0.0284075,0.0324599,0.0141081,0.0111969,0.0380718,0.0136898,0.0143646,0.0114612,0,0,0.0161713,0,0.0396542,0.00994099,0.0353046,0.0206605,0.0143245,0.0141407,0.0134169,0.00958883,0.00686022,0,0.0112397,0.00727393,0,0.0329684,0.00761896,0.0155951,0.01181,0.0117179,0.0191463,0.0158308,0.0176456,0.0166663,0,0,0,0,0,0,0
1775,0.0188391,0,0,0,0,0.01723,0,0,0,0,0,0,0.0304322,0.0335811,0.0174508,0.00452828,0,0,0.0360916,0,0.042318,0.020681,0.0530186,0.0272365,0.0150212,0.0307442,0.0132132,0.0296407,0.0196782,0.038164,0.0224354,0.0265448,0.0315915,0.0167578,0.0144985,0.0492763,0.0284207,0.0322959,0.0141022,0.0109425,0.0379905,0.0135113,0.0144075,0.0106621,0,0,0.0158929,0,0.0395387,0.0098396,0.0353654,0.0205095,0.0143537,0.014107,0.0134335,0.0107278,0.00694737,0,0.0111404,0.00689877,0,0.0329907,0.00764535,0.015604,0.011781,0.0119698,0.0194186,0.0161176,0.0170024,0.0158085,0,0,0,0,0,0,0
1776,0.0191268,0,0,0,0,0.0161898,0,0,0,0,0,0,0.0066581,0.0335056,0.00368866,0.0017966,0,0,0.0354268,0,0.0423672,0.0203138,0.0488364,0.00570942,0.0191743,0.00439358,0.0075999,0.0283165,0.00628258,0.00592974,0.00435896,0.00315744,0.00368904,0.0012769,0.0233584,0.0036491,0.0272189,0.0323872,0.0142693,0.01035,0.037933,0.0129322,0.0148869,0.0115501,0,0,0.0143168,0,0.0394572,0.00961653,0.0362913,0.0190843,0.0147158,0.0137577,0.00869632,0.00852297,0.0074444,0,0.0109693,0.00676451,0,0.0328037,0.00724734,0.0143444,0.00971637,0.00946004,0.0201335,0.0167561,0.0158815,0.015706,0,0,0,0,0,0,0
1777,0.0182281,0,0,0,0,0.0154968,0,0,0,0,0,0,0.00541289,0.0335873,0.00469507,0.00192562,0,0,0.0357523,0,0.0422878,0.0204982,0.0488491,0.00552303,0.0194239,0.00336667,0.00771136,0.0282421,0.00539883,0.00439358,0.00325534,0.00239956,0.00293598,0.00120829,0.0238811,0.00581526,0.0275422,0.0323574,0.0142961,0.0100439,0.0378851,0.0128646,0.0148364,0.0113308,0,0,0.0140888,0,0.039418,0.00958919,0.0362958,0.0189888,0.0147616,0.0140902,0.00870929,0.00927728,0.0075706,0,0.0109907,0.00699261,0,0.032626,0.00760034,0.0147564,0.00932305,0.00957973,0.0201514,0.0169005,0.0154169,0.0150828,0,0,0,0,0,0,0
1778,0.0173722,0,0,0,0,0.0146881,0,0,0,0,0,0,0.00500049,0.0335433,0.00591208,0.002159,0,0,0.0361289,0,0.0423699,0.0206122,0.0488504,0.00537883,0.0196682,0.0028169,0.00778957,0.0283592,0.00473944,0.00331638,0.00274257,0.00228755,0.00281391,0.000800308,0.0243992,0.00795152,0.027961,0.0322792,0.0142215,0.00998435,0.0378078,0.0127761,0.0148797,0.011357,0,0,0.0138442,0,0.0393723,0.00971279,0.0362771,0.0188371,0.0148979,0.0141314,0.00871299,0.0100284,0.00772708,0,0.011,0.00717054,0,0.0325981,0.00772009,0.0149298,0.00927199,0.00956843,0.020235,0.0170882,0.014931,0.0145586,0,0,0,0,0,0,0
1779,0.0176623,0,0,0,0,0.0150397,0,0,0,0,0,0,0.00560421,0.0334788,0.00700411,0.00228684,0,0,0.0366068,0,0.0423273,0.0207911,0.0488914,0.00571378,0.019758,0.0031031,0.00760402,0.0284142,0.00444416,0.00306064,0.00308667,0.00285574,0.00316508,0.00067959,0.0248622,0.00932429,0.0283693,0.032184,0.0141808,0.00992354,0.0377802,0.0127511,0.014861,0.0113739,0,0,0.0137101,0,0.0393414,0.00957221,0.0362813,0.0188756,0.0150095,0.0141737,0.00849051,0.00936442,0.00793347,0,0.0110683,0.00731292,0,0.032582,0.00771993,0.0149619,0.00954448,0.00920293,0.02028,0.0170186,0.0151852,0.0147363,0,0,0,0,0,0,0
1780,0.0175001,0,0,0,0,0.0150049,0,0,0,0,0,0,0.00638855,0.033713,0.00780369,0.0023232,0,0,0.0368811,0,0.0421142,0.0209479,0.0489262,0.00670368,0.0197454,0.00367104,0.00750254,0.028176,0.00436685,0.00330859,0.00379464,0.00368369,0.00385143,0.00117885,0.0254121,0.0100689,0.0284728,0.0322008,0.0142226,0.0098927,0.0377247,0.0127368,0.0148895,0.0112573,0,0,0.0135112,0,0.0393712,0.00945744,0.0362945,0.0189482,0.0149743,0.0142323,0.00829442,0.00918076,0.00805979,0,0.0111182,0.00738217,0,0.0325361,0.0076766,0.0150109,0.00986927,0.00910387,0.0203141,0.0170214,0.01511,0.0145075,0,0,0,0,0,0,0
1781,0.0171593,0,0,0,0,0.0149165,0,0,0,0,0,0,0.00706992,0.0342856,0.00861244,0.00222791,0,0,0.0372379,0,0.0416619,0.021171,0.0489224,0.00783612,0.0197561,0.00444201,0.00758534,0.0277411,0.00447298,0.00396237,0.00461587,0.00460211,0.00461663,0.00162162,0.0258656,0.0104828,0.0286323,0.032432,0.0144835,0.0101179,0.0377092,0.012767,0.0148381,0.0109233,0,0,0.0133344,0,0.0394046,0.00931473,0.0362571,0.0190461,0.014916,0.0142988,0.00813004,0.00922055,0.00820096,0,0.0110646,0.0073834,0,0.0324884,0.0076278,0.0151005,0.0102155,0.00898334,0.0202439,0.016925,0.0150874,0.0141614,0,0,0,0,0,0,0
1782,0.0169296,0,0,0,0,0.0147852,0,0,0,0,0,0,0.00752597,0.0346438,0.00914484,0.00207524,0,0,0.037618,0,0.0414505,0.021404,0.048862,0.00833261,0.0197433,0.00497502,0.00758651,0.0275162,0.00467663,0.00458267,0.00524075,0.00535217,0.00537336,0.00208336,0.0262411,0.0104367,0.0287651,0.0326178,0.0146886,0.0102918,0.0376933,0.0127237,0.0147369,0.0107614,0,0,0.0132212,0,0.0394406,0.00925912,0.0362336,0.0190995,0.0148855,0.0143353,0.00799199,0.00895829,0.00823032,0,0.0109753,0.00726351,0,0.0325564,0.00748164,0.0150083,0.0106154,0.00868235,0.0200708,0.0168135,0.0149417,0.0139454,0,0,0,0,0,0,0
1783,0.0169231,0,0,0,0,0.0147795,0,0,0,0,0,0,0.00764648,0.0347268,0.00951348,0.00226755,0,0,0.0378038,0,0.0415144,0.0215225,0.0487805,0.00880466,0.0197355,0.00548982,0.00761885,0.0275348,0.00497927,0.00507601,0.00581017,0.00588634,0.0060601,0.00256618,0.0264981,0.0103139,0.0288469,0.0326956,0.0146992,0.0105053,0.037634,0.0127147,0.0147451,0.0108208,0,0,0.0131597,0,0.0394155,0.00927139,0.0362511,0.0191163,0.0149051,0.0144011,0.00797791,0.00854242,0.00823971,0,0.0110174,0.00722665,0,0.0326718,0.00734923,0.0148756,0.0110878,0.00846615,0.0199459,0.0167588,0.0148288,0.0138894,0,0,0,0,0,0,0
1784,0.0170218,0,0,0,0,0.0148687,0,0,0,0,0,0,0.00775363,0.034614,0.00972294,0.00237906,0,0,0.0377987,0,0.0415784,0.0214656,0.0487017,0.00962976,0.0197262,0.00585924,0.00756469,0.0275976,0.00526148,0.005214,0.00615647,0.00630484,0.00662214,0.00296811,0.0267773,0.0100757,0.028812,0.0327131,0.0146011,0.0104504,0.0375203,0.012791,0.014871,0.0109809,0,0,0.013157,0,0.0393346,0.00930931,0.0362935,0.0191328,0.0148754,0.0146234,0.00801485,0.00807934,0.00827762,0,0.0110942,0.00734414,0,0.0324742,0.00749874,0.0150795,0.0112667,0.00819655,0.0199725,0.0167602,0.0147666,0.0139189,0,0,0,0,0,0,0
1785,0.0171743,0,0,0,0,0.0149842,0,0,0,0,0,0,0.00782283,0.0344472,0.00979792,0.00242317,0,0,0.037757,0,0.0415996,0.0213791,0.0485868,0.0103476,0.019641,0.00599886,0.00737617,0.0276366,0.00549929,0.00521886,0.00627262,0.00661836,0.00686741,0.00315276,0.0270081,0.00960918,0.0287028,0.032677,0.0144831,0.0104415,0.037462,0.0129231,0.0149339,0.0111867,0,0,0.0132712,0,0.0393372,0.00930957,0.0363291,0.0193116,0.0147928,0.0145593,0.00800243,0.00757544,0.00827772,0,0.0111387,0.00731829,0,0.0322226,0.00744023,0.0151377,0.0117558,0.00787223,0.0200216,0.0166687,0.0147216,0.0139888,0,0,0,0,0,0,0
1786,0.0172847,0,0,0,0,0.015091,0,0,0,0,0,0,0.0078813,0.0344748,0.0098035,0.00228628,0,0,0.0377,0,0.0415164,0.0213407,0.0484734,0.0107118,0.0196057,0.00609985,0.00727324,0.0275727,0.00567094,0.00518675,0.00629515,0.00685039,0.00694326,0.00318909,0.02715,0.00908003,0.0287316,0.0326668,0.0144524,0.0106619,0.0374361,0.0130806,0.0148771,0.0113398,0,0,0.013367,0,0.0393708,0.00913363,0.0362716,0.0195048,0.014742,0.0143223,0.00791353,0.00714646,0.00820163,0,0.0111387,0.00722099,0,0.0321855,0.00717246,0.0149723,0.0124136,0.00775205,0.0199638,0.0166126,0.0146934,0.014066,0,0,0,0,0,0,0
1787,0.0176134,0,0,0,0,0.0152863,0,0,0,0,0,0,0.00788516,0.0344986,0.00944871,0.00183421,0,0,0.0376171,0,0.0415039,0.0213181,0.0483723,0.010822,0.0195908,0.00595941,0.00719714,0.0276236,0.00575112,0.00495465,0.00612732,0.00689853,0.00685837,0.00326616,0.0273062,0.00845958,0.0286591,0.0326991,0.0143757,0.0105892,0.0374116,0.0129934,0.0148286,0.0117543,0,0,0.013466,0,0.0394445,0.00881422,0.0362612,0.0195851,0.0146632,0.0141371,0.00777992,0.0064454,0.00814007,0,0.0111934,0.00716111,0,0.032149,0.00696929,0.014814,0.0127494,0.00768663,0.0197866,0.0166024,0.0146787,0.0142624,0,0,0,0,0,0,0
1788,0.0182032,0,0,0,0,0.0156771,0,0,0,0,0,0,0.00813492,0.0343863,0.00901425,0.00162116,0,0,0.0374338,0,0.041727,0.0213081,0.04837,0.0109505,0.0195915,0.00575216,0.00708936,0.0278421,0.00569297,0.00468814,0.00584474,0.00682188,0.00666944,0.00338875,0.027528,0.00812564,0.0283839,0.0326374,0.0141719,0.0103678,0.0373989,0.012839,0.0148001,0.0125217,0,0,0.0136126,0,0.0395222,0.00850644,0.0362088,0.0197863,0.0145309,0.014152,0.00759682,0.00557452,0.00827659,0,0.0112758,0.00723639,0,0.0320746,0.00688816,0.0147562,0.0128455,0.00748171,0.019552,0.0165972,0.0147833,0.0147064,0,0,0,0,0,0,0
1789,0.0189141,0,0,0,0,0.0162487,0,0,0,0,0,0,0.00852978,0.0344769,0.00869796,0.00158213,0,0,0.037422,0,0.041702,0.0213247,0.0484908,0.0113638,0.0195611,0.00550782,0.00692011,0.028014,0.00547626,0.00454008,0.00548769,0.00680718,0.00643249,0.00366994,0.0277801,0.00815845,0.0280616,0.0325959,0.0140654,0.0103058,0.0373898,0.0128981,0.0146903,0.0134088,0,0,0.0139753,0,0.0395446,0.00845665,0.0361648,0.0198995,0.0143904,0.0141867,0.00738831,0.00507825,0.00845494,0,0.0113246,0.0073486,0,0.0319172,0.00678714,0.014676,0.0130161,0.00741869,0.0192872,0.0165165,0.0150906,0.0152784,0,0,0,0,0,0,0
