Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,LWRA
36,0.0186901,0,0,0,0,0.03943,0,0,0,0,0,0,0.0310774,0.0314924,0.0327881,0.0172366,0,0,0.0153857,0,0.029108,0.0213922,0.0450512,0.033564,0.0109052,0.00622965,0.0174255,0.0551127,0.0102427,0.0107009,0.00934846,0.00839849,0.0137025,0.013121,0.0197706,0.0344355,0.0284711,0.0306291,0.0113935,0.0455009,0.0151392,0.0184697,0.0150765,0,0,0.00823462,0,0.0482515,0.0143167,0.0354505,0.0185252,0.0107776,0.0310947,0.0202762,0.0298083,0.00771738,0.0185615,0.0168241,0.0138892,0.0173131,0.0269411,0.0113614,0.0192863,0.0121825,0.0169551,0.0213315,0.0185764,0.0405301,0.0124255,0,0,0,0
37,0.018803,0,0,0,0,0.0394917,0,0,0,0,0,0,0.0309056,0.0314225,0.0328269,0.0171412,0,0,0.0152441,0,0.0289919,0.0211019,0.0449755,0.034658,0.0108764,0.00569142,0.0175397,0.0551531,0.00957172,0.0101725,0.00876711,0.00825644,0.0134548,0.0129926,0.0199696,0.0342127,0.0282263,0.0303969,0.0111774,0.0454974,0.0149488,0.0182969,0.0150224,0,0,0.00843168,0,0.0482855,0.0144186,0.0353554,0.0183324,0.0105789,0.0309039,0.0203889,0.0298579,0.0077342,0.0187615,0.0168126,0.0139229,0.0172769,0.026908,0.0113519,0.0193629,0.012336,0.0169369,0.021305,0.0185954,0.0405535,0.0124752,0,0,0,0
38,0.018914,0,0,0,0,0.0395305,0,0,0,0,0,0,0.0308255,0.0315567,0.0330734,0,0,0,0.0152234,0,0.0290314,0.0209004,0.0449166,0.0357264,0.0109211,0.00520311,0.0178351,0.0552102,0.00911448,0.00980873,0.00826812,0.00812641,0.0132445,0.0130169,0.0201218,0.0340177,0.0279043,0.0302379,0.0110127,0.0454929,0.0146601,0.0183183,0.0149163,0,0,0.00840389,0,0.048314,0.0143393,0.0353139,0.0180827,0.0103665,0.0308809,0.0207634,0.0298718,0.00782641,0.018587,0.0168486,0.0140879,0.0171872,0.0266982,0.0112822,0.0192854,0.0123132,0.0170597,0.0212253,0.0185396,0.0405462,0.0125705,0,0,0,0
39,0.0189636,0,0,0,0,0.0395906,0,0,0,0,0,0,0.0302725,0.0316989,0.0334949,0.0174798,0,0,0.0152597,0,0.0290509,0.0207882,0.0448301,0.0369113,0.0108953,0.00498945,0.0178611,0.0551728,0.00868461,0.00950199,0.00797766,0.00809011,0.0132445,0.0131058,0.0202829,0.0337885,0.0274867,0.0301072,0.0109587,0.0454699,0.0144239,0.0181895,0.0148176,0,0,0.00842588,0,0.048319,0.0143706,0.0352846,0.0178784,0.0104212,0.030839,0.0206573,0.0299829,0.00785254,0.0183687,0.0168854,0.014182,0.0171648,0.026651,0.011219,0.0193106,0.0124265,0.0174656,0.0211068,0.0184157,0.0406056,0.0125921,0,0,0,0
40,0.019048,0,0,0,0,0.0397342,0,0,0,0,0,0,0.0296059,0.0316346,0.0337563,0.0173469,0,0,0.0151965,0,0.0288934,0.0207022,0.044728,0.0377705,0.010989,0.00491139,0.0179626,0.0551718,0.00857008,0.00920096,0.0079947,0.00812069,0.0133948,0.0130823,0.0203821,0.0334432,0.0271022,0.029733,0.0107642,0.045433,0.0141884,0.0182569,0.0147861,0,0,0.0084181,0,0.0483165,0.0143293,0.0352852,0.0177089,0.0103015,0.0306738,0.0206247,0.0302313,0.0079425,0.018471,0.0167674,0.0142509,0.0170749,0.0265509,0.0111814,0.0192982,0.012461,0.0178251,0.0209167,0.0182628,0.040667,0.0126067,0,0,0,0
41,0.0191404,0,0,0,0,0.0397716,0,0,0,0,0,0,0.0292234,0.0315475,0.0340567,0.0168607,0,0,0.0150446,0,0.0287213,0.0205116,0.0445092,0.0385014,0.0111111,0.00496959,0.0180034,0.0550738,0.00875795,0.00914985,0.00821925,0.0082094,0.0136082,0.0131331,0.0205025,0.0332154,0.0269672,0.0294011,0.0105443,0.0453909,0.0139944,0.0184922,0.0147007,0,0,0.00844076,0,0.0483021,0.0142083,0.0352884,0.0176318,0.0102175,0.0304685,0.0206169,0.0304238,0.00802376,0.0185602,0.0167247,0.0143049,0.0170127,0.0264401,0.0111375,0.0193202,0.0125027,0.0180045,0.0207204,0.0181024,0.0406214,0.0126089,0,0,0,0
42,0.0193214,0,0,0,0,0.0399849,0,0,0,0,0,0,0.0289627,0.0314974,0.0343246,0.0166947,0,0,0.0148504,0,0.0285686,0.0203014,0.0442697,0.0389732,0.0113064,0.00492545,0.017834,0.0551347,0.00905341,0.00925043,0.00834202,0.0083081,0.0138009,0.0133226,0.0207297,0.0330573,0.0267048,0.0293046,0.0103181,0.0453084,0.0138135,0.0185468,0.0146522,0,0,0.00838558,0,0.0483114,0.0140132,0.0353459,0.0175663,0.0102653,0.030298,0.0206778,0.0307446,0.00805375,0.018501,0.0168537,0.0143601,0.0168787,0.0263075,0.0110863,0.0193481,0.0123576,0.0183721,0.0205631,0.0179647,0.0407138,0.0126276,0,0,0,0
43,0.0194719,0,0,0,0,0.0402272,0,0,0,0,0,0,0.0288147,0.0314911,0.0346922,0.0167774,0,0,0.0147724,0,0.0284557,0.0201032,0.0441153,0.0391779,0.0114613,0.00482788,0.0174529,0.0551996,0.00952148,0.00901025,0.00843692,0.00842832,0.0139364,0.0134967,0.0209304,0.0331318,0.0263845,0.0293084,0.010264,0.0452686,0.0135959,0.0183979,0.014575,0,0,0.00829231,0,0.0483685,0.0138221,0.0353766,0.0174931,0.0102007,0.0301429,0.0206775,0.0310658,0.00809863,0.018424,0.0170313,0.0144272,0.0167964,0.0261797,0.0110851,0.019352,0.0123089,0.0185914,0.0204621,0.0179026,0.0408159,0.0126286,0,0,0,0
44,0.0195691,0,0,0,0,0.0404637,0,0,0,0,0,0,0.0285712,0.0316254,0.035031,0.0170214,0,0,0.0147835,0,0.0284719,0.0200154,0.0440085,0.0391063,0.0116386,0.00482389,0.0173402,0.055206,0.0100193,0.00863752,0.00857428,0.00869233,0.0141162,0.0137498,0.0211032,0.0331046,0.0263057,0.0294135,0.0103755,0.0452449,0.013414,0.017971,0.0144625,0,0,0.00814934,0,0.0484324,0.0137217,0.0353996,0.0173966,0.010147,0.0302283,0.0206775,0.0314378,0.00813002,0.0186123,0,0.0146079,0.0168983,0.026016,0.0111271,0.0193627,0.0121985,0.0187493,0.0204055,0.0178981,0.0408975,0.0126074,0,0,0,0
45,0.0196347,0,0,0,0,0.0406576,0,0,0,0,0,0,0.0282092,0.0317545,0.0351489,0.0173899,0,0,0.0148358,0,0.0284933,0.0198982,0.0439449,0.0388802,0.0118311,0.00490821,0.0173413,0.0552012,0.0105099,0.00862966,0.00879099,0.00900735,0.0145403,0.0140394,0.0212383,0.0327467,0.0262787,0.0293416,0.0103661,0.0452253,0.013259,0.0179711,0.0143158,0,0,0.00804234,0,0.0484779,0.013699,0.0354541,0.0175278,0.00995436,0.0300146,0.0205991,0.0318728,0.00815094,0.0185905,0,0.0146337,0.0168762,0.0259173,0.0111927,0.0194424,0.0123989,0.0190076,0.0203587,0.0178786,0.0409623,0.0125599,0,0,0,0
46,0.0196993,0,0,0,0,0.0408303,0,0,0,0,0,0,0.0275789,0.0317942,0.0350075,0.01745,0,0,0.0149095,0,0.0284566,0.0197017,0.0438785,0.0385576,0.0120134,0.00500927,0.0172172,0.0552038,0.010906,0.00885349,0.00898953,0.0093541,0.0151919,0.0144258,0.0213099,0.0319835,0.026055,0.0293466,0.0103951,0.0451874,0.0131019,0.0182718,0.0141023,0,0,0.0080011,0,0.0484859,0.0135938,0.035528,0.0176626,0.00987474,0.0297992,0.0205348,0.0323988,0.00816604,0.0184808,0,0.0147047,0.0168232,0.0258041,0.0112443,0.0194574,0.0125124,0.0192055,0.0202755,0.0178177,0.0410247,0.0124904,0,0,0,0
47,0.0197804,0,0,0,0,0.0409669,0,0,0,0,0,0,0.026766,0.031681,0.0347318,0.0173113,0,0,0.0149386,0,0.028316,0.019511,0.0436641,0.0381819,0.0121944,0.00506597,0.0170242,0.0551018,0.0110308,0.00907354,0.00910025,0.00973427,0.0157799,0.0148016,0.0213355,0.0312537,0.0257423,0.0292221,0.0103459,0.0451415,0.0130333,0.0183797,0.0138699,0,0,0.00802874,0,0.0484742,0.0134,0.0355791,0.0179399,0.00984851,0.0294657,0.0204865,0.0329639,0.00817027,0.0185924,0,0.0147337,0.0167916,0.0257129,0.0112652,0.0195877,0.012645,0.0193586,0.0201621,0.0177116,0.0410481,0.0124299,0,0,0,0
48,0.0198339,0,0,0,0,0.0411093,0,0,0,0,0,0,0.0260973,0.0315896,0.0344381,0.0174695,0,0,0.0149056,0,0.0282388,0.0193284,0.0433852,0.0378002,0.0122857,0.00501545,0.0167719,0.0549198,0.010814,0.00911276,0.00897708,0.00996184,0.0158724,0.0149833,0.0213336,0.0307623,0.0257054,0.0291901,0.010362,0.0451057,0.0130524,0.0183161,0.0136555,0,0,0.00815488,0,0.0484955,0.0131335,0.0355871,0.0185322,0.00963509,0.0287501,0.0203258,0.0335375,0.00818118,0.018491,0.0176601,0.0145841,0.0167125,0.0256566,0.0113228,0.0198977,0.0132478,0.0196086,0.0200574,0.0175956,0.0411775,0.012391,0,0,0,0
49,0.0198947,0,0,0,0,0.0411594,0,0,0,0,0,0,0.0255919,0.0316122,0.0341538,0.017563,0,0,0.0148881,0,0.0282858,0.0194672,0.043056,0.0374167,0.0123011,0.00478422,0.0168383,0.0546722,0.0103937,0.0091011,0.0086121,0.0100108,0.0156105,0.0150147,0.0212869,0.0307125,0.0258585,0.0292209,0.0104523,0.0450491,0.0131172,0.0181152,0.0134243,0,0,0.00830614,0,0.0484876,0.0128921,0.0356255,0.019098,0.00949835,0.0281594,0.0202201,0.0340445,0.00814415,0.0184866,0.0175376,0.0146169,0.0167906,0.0254975,0.0114786,0.0201366,0.0135022,0.0200345,0.0199408,0.0175076,0.0412487,0.0123935,0,0,0,0
50,0.0199958,0,0,0,0,0.0412306,0,0,0,0,0,0,0.0251642,0.0316647,0.033835,0.0178119,0,0,0.0148797,0,0.0283335,0.0196735,0.0426876,0.0370988,0.0122795,0.0044672,0.016958,0.0543936,0.00978072,0.00911824,0.00814555,0.0099382,0.0154523,0.0150462,0.0211737,0.0306271,0.025852,0.0291849,0.0105172,0.0449783,0.0132739,0.0179016,0.013191,0,0,0.00842391,0,0.0484586,0.0126657,0.0357269,0.0197257,0.00940051,0.0275752,0.02019,0.0345388,0.00811667,0.018377,0.0174203,0.0146916,0.0168659,0.0252814,0.0116377,0.0203719,0.0136537,0.0205923,0.0198001,0.0174359,0.0412795,0.0124702,0,0,0,0
51,0.0201233,0,0,0,0,0.0412648,0,0,0,0,0,0,0.0247183,0.0316892,0.0335045,0.0178131,0,0,0.0148374,0,0.0283109,0.0198267,0.0422854,0.0368495,0.0121808,0.00417325,0.0171527,0.0542113,0.00919141,0.00894964,0.00765137,0.00982192,0.015358,0.0150637,0.0210115,0.030435,0.0257617,0.0291458,0.0105116,0.0449311,0.0135645,0.0179562,0.0130035,0,0,0.00844249,0,0.0484399,0.0124948,0.0358885,0.0205253,0.00921969,0.0269475,0.0202512,0.0349553,0.00812775,0.018426,0.0172802,0.0147993,0.0169175,0.0249808,0.0117861,0.0206994,0.0137413,0.0210936,0.0197242,0.0172533,0.0413224,0.012616,0,0,0,0
52,0.020233,0,0,0,0,0.0412192,0,0,0,0,0,0,0.0242515,0.0317251,0.033174,0.01753,0,0,0.0147951,0,0.0282876,0.019935,0.0418184,0.0365888,0.0120488,0.00397656,0.0173764,0.0540783,0.00864995,0.00868686,0.00720526,0.0095824,0.0151552,0.0149733,0.0208071,0.0302142,0.0257921,0.0291336,0.0105186,0.0449193,0.0139843,0.0178738,0.0128463,0,0,0.0084702,0,0.0484394,0.0124238,0.0361065,0.0214431,0.00902559,0.0264697,0.0203745,0.0352385,0.00812515,0.0184124,0.0173158,0.015007,0.0170341,0.0246378,0.0120129,0.0209708,0.0137024,0.0214399,0.01976,0.0171736,0.0413657,0.0127792,0,0,0,0
53,0.0204008,0,0,0,0,0.041192,0,0,0,0,0,0,0.0240046,0.0317251,0.032895,0.0172286,0,0,0.0147077,0,0.0282554,0.0199669,0.0414469,0.0362736,0.0119835,0.00396504,0.017259,0.0540975,0.00814856,0.00834227,0.00680418,0.00937319,0.0149284,0.0148819,0.0206479,0.0300611,0.0257357,0.0291623,0.0107702,0.0449476,0.0143956,0.01761,0.0127061,0,0,0.00848459,0,0.0484676,0.0123818,0.0361624,0.0223442,0.0088852,0.0261365,0.0205152,0.0354918,0.0081202,0.0183523,0.0172758,0.0149846,0.0171788,0.0242952,0.01223,0.021236,0.0137701,0.0217193,0.0198018,0.0171959,0.0414031,0.0129097,0,0,0,0
54,0.0205881,0,0,0,0,0.0412822,0,0,0,0,0,0,0.0239518,0.0317001,0.0326395,0.0171154,0,0,0.0145259,0,0.0282306,0.0199321,0.0410807,0.0358934,0.0119387,0.00387964,0.0172315,0.0541757,0.0078606,0.00801339,0.00648373,0.00925104,0.0147638,0.0147696,0.0205118,0.029953,0.0256351,0.0292387,0.0112007,0.0449621,0.014914,0.0172343,0.0126731,0,0,0.0084502,0,0.0484751,0.0123544,0.0361584,0.0233794,0.00879131,0.0256492,0.020633,0.0357272,0.00808927,0.0184885,0.017162,0.0149923,0.0172986,0.0239283,0.0124742,0.0216517,0.0139213,0.0218651,0.0198259,0.0172668,0.04138,0.013046,0,0,0,0
55,0.0207695,0,0,0,0,0.041408,0,0,0,0,0,0,0.0238277,0.0316656,0.0324518,0.0167753,0,0,0.0143216,0,0.0282183,0.0199124,0.0407809,0.0354849,0.0119065,0.00373919,0.0173568,0.0542152,0.00771921,0.00770154,0.00624745,0.00917636,0.0146644,0.0147191,0.0203817,0.0299362,0.0254942,0.029234,0.0117796,0.0449384,0.0155591,0.0169798,0.0127372,0,0,0.00849903,0,0.0484519,0.0122564,0.0361375,0.0245669,0.00868996,0.0250884,0.0206874,0.0359484,0.00799049,0.0185928,0.0171096,0.0148626,0.0174561,0.0235456,0.0127819,0.0221523,0.0141363,0.0219107,0.0198576,0.01734,0.0413373,0.0131742,0,0,0,0
56,0.0208939,0,0,0,0,0.0414803,0,0,0,0,0,0,0.023944,0.0316426,0.0323064,0.0164587,0,0,0.0141871,0,0.0282079,0.0199028,0.0405397,0.0350804,0.0119185,0.00361245,0.017553,0.0542222,0.00768431,0.00745055,0.00613764,0.00917156,0.0146241,0.0146953,0.0203219,0.0299714,0.0254238,0.0292113,0.0121228,0.0448988,0.0164087,0.016864,0.0127732,0,0,0.00856715,0,0.0484053,0.0120991,0.0361238,0.0259739,0.0085778,0.0245158,0.0206776,0.0361185,0.00786032,0.0186217,0.0171621,0.0148918,0.0176755,0.023164,0.0130536,0.0226563,0.0142092,0.0218625,0.0198314,0.0173253,0.0413068,0.0132487,0,0,0,0
57,0.020996,0,0,0,0,0.0415089,0,0,0,0,0,0,0.024241,0.0316731,0.0321999,0.016327,0,0,0.0141228,0,0.0282198,0.0199707,0.0403443,0.0346447,0.0119522,0.00355356,0.0173467,0.0541955,0.00772835,0.00725775,0.00613076,0.00918857,0.0146424,0.0147218,0.0203002,0.0300138,0.0254745,0.0291978,0.0122618,0.0448976,0.0175195,0.0168245,0.0127766,0,0,0.00863898,0,0.0483834,0.0119152,0.0361708,0.0276891,0.0084476,0.0239582,0.0205767,0.0362507,0.00772407,0.0187009,0.0172346,0.0146682,0.0180138,0.0227428,0.0132611,0.0231461,0.013975,0.0217541,0.0197294,0.0172037,0.0413456,0.0133105,0,0,0,0
58,0.0211303,0,0,0,0,0.0415761,0,0,0,0,0,0,0.024598,0.0317015,0.0321474,0.0163308,0,0,0.0140747,0,0.0282394,0.0200514,0.0401795,0.0342084,0.0119886,0.00354398,0.017078,0.053965,0.00788887,0.00707028,0.00617699,0.00917249,0.0146444,0.0147962,0.020279,0.0300117,0.0253993,0.0291929,0.0123926,0.0449118,0.0185733,0.0167554,0.0127739,0,0,0.00872801,0,0.0483657,0.0116812,0.0363526,0.0293623,0.00837195,0.0233226,0.0205211,0.0364545,0.00763297,0.0188545,0.0172675,0.0144683,0.0182805,0.022242,0.0136102,0.0235645,0.0137636,0.0216305,0.0195857,0.0170065,0.0414206,0.0133959,0,0,0,0
59,0.0212601,0,0,0,0,0.0416588,0,0,0,0,0,0,0.0250033,0.0317146,0.0321764,0.0164145,0,0,0.0140156,0,0.0282698,0.0201022,0.0401308,0.0338275,0.0120139,0.0035374,0.0168738,0.053642,0.00808688,0.0069011,0.00623453,0.00913299,0.0146668,0.0148852,0.0202855,0.0302391,0.025232,0.0291144,0.0128749,0.0448793,0.0194456,0.0167012,0.0128197,0,0,0.00888256,0,0.0483083,0.0114529,0.0365563,0.0308387,0.00827819,0.0226152,0.0205054,0.0366783,0.00748503,0.019009,0.0172929,0.0143118,0.0185242,0.0217007,0.013998,0.0238771,0.0134374,0.0216068,0.0194477,0.0168023,0.0414501,0.013502,0,0,0,0
60,0.0213509,0,0,0,0,0.0417003,0,0,0,0,0,0,0.0255376,0.0316841,0.0322202,0.0162525,0,0,0.0139573,0,0.028283,0.0200946,0.040179,0.0334379,0.0120177,0.0034762,0.0170152,0.0532406,0.00831915,0.00678947,0.0062838,0.00912185,0.0147261,0.0149315,0.0202783,0.0305759,0.0251192,0.0289997,0.013669,0.0448391,0.0203361,0.0166358,0.0128744,0,0,0.00901413,0,0.048259,0.0112844,0.0366742,0.0322679,0.00811234,0.0218692,0.020326,0.0369228,0.00728524,0.0191463,0.0173573,0.0142082,0.0186224,0.0211552,0.0144994,0.0241874,0.0130159,0.0216635,0.0193459,0.0165482,0.0414539,0.0135474,0,0,0,0
61,0.0213977,0,0,0,0,0.0416999,0,0,0,0,0,0,0.0261532,0.0316774,0.032259,0.0162174,0,0,0.0138979,0,0.0283252,0.0200917,0.0402309,0.0330446,0.0120344,0.00344237,0.0171151,0.0528406,0.00856353,0.00674146,0.00635365,0.00914313,0.0148108,0.0149359,0.0202522,0.0310108,0.0249773,0.0289169,0.014406,0.0448022,0.0213934,0.0164634,0.012847,0,0,0.00922184,0,0.0482205,0.0112493,0.0366156,0.0338372,0.00794058,0.0211387,0.0201251,0.0371391,0.00708346,0.0192713,0.0175368,0.0141053,0.018693,0.0206244,0.0150546,0.0244684,0.0125603,0.0217508,0.019262,0.0162454,0.0414614,0.0135793,0,0,0,0
62,0.0214825,0,0,0,0,0.0416748,0,0,0,0,0,0,0.0267734,0.0316724,0.0322563,0.0163415,0,0,0.0138045,0,0.0283777,0.0201254,0.0402298,0.0326308,0.0120644,0.00343925,0.0171335,0.0524798,0.00889794,0.00671517,0.0064241,0.00914625,0.0148154,0.0149495,0.0202087,0.0315036,0.0248319,0.028845,0.0149654,0.0447816,0.022474,0.0162669,0.0127999,0,0,0.00945624,0,0.0482187,0.0112413,0.0364464,0.035502,0.00769747,0.0204824,0.020024,0.0373777,0.00691155,0.0193986,0.0177112,0.0140273,0.0188213,0.02011,0.0155658,0.0246622,0.0120356,0.0220759,0.019213,0.0160446,0.0414976,0.0136325,0,0,0,0
63,0.021522,0,0,0,0,0.0415995,0,0,0,0,0,0,0.0273951,0.0316812,0.0322752,0.0164895,0,0,0.0137538,0,0.0284423,0.0201795,0.0402518,0.0322172,0.0121068,0.00343479,0.0171899,0.0521526,0.0090872,0.00671791,0.00646973,0.00913755,0.0147587,0.01499,0.0201697,0.0321269,0.0248396,0.0287843,0.0155489,0.0447573,0.0234284,0.0160767,0.0127485,0,0,0.0096852,0,0.0482198,0.0112717,0.0364114,0.0369861,0.00750672,0.0198348,0.020033,0.0376094,0.0067725,0.0195461,0.0180471,0.0140309,0.0189681,0.0196389,0.0160693,0.0245742,0.0114346,0.0224142,0.0191973,0.0159274,0.0415381,0.0136923,0,0,0,0
64,0.0215295,0,0,0,0,0.0415181,0,0,0,0,0,0,0.0280339,0.0316814,0.0322932,0.0165386,0,0,0.0137154,0,0.0284804,0.0202328,0.0402706,0.0317926,0.0121069,0.00344841,0.0172978,0.0518315,0.00925339,0.00667506,0.00653035,0.00907993,0.0147021,0.0150061,0.0201429,0.0329239,0.024829,0.0287927,0.0161489,0.0447157,0.0242132,0.0158569,0.0126678,0,0,0.00998608,0,0.0482006,0.0113794,0.0364304,0.0381183,0.00737365,0.0190519,0.0201099,0.0378569,0.00666056,0.019632,0.0185844,0.0140525,0.0190182,0.0191017,0.0165116,0.0241983,0.0109835,0.0226032,0.0190665,0.0158955,0.0415684,0.0136918,0,0,0,0
65,0.0215707,0,0,0,0,0.041445,0,0,0,0,0,0,0.0287042,0.0316841,0.0323253,0.0164694,0,0,0.0136389,0,0.0284936,0.0202567,0.0402924,0.0313735,0.0120511,0.00341493,0.0174365,0.051385,0.00938867,0.00658537,0.00655065,0.00903679,0.0146469,0.0149551,0.0201111,0.0336723,0.0247924,0.0288188,0.0169346,0.0446693,0.0247963,0.0155432,0.0125042,0,0,0.0103417,0,0.0481662,0.0115084,0.0364202,0.0388801,0.00719455,0.0180847,0.0201739,0.0381285,0.00650561,0.0197142,0.0188236,0.0140075,0.0189234,0.0183996,0.0167372,0.023903,0.0110064,0.0228778,0.0190242,0.0159245,0.041579,0.0137216,0,0,0,0
66,0.0216741,0,0,0,0,0.0413635,0,0,0,0,0,0,0.0293608,0.0316859,0.0323541,0.0163769,0,0,0.0134865,0,0.0285058,0.0202206,0.0403053,0.0309453,0.0120706,0.00336009,0.0176126,0.0510631,0.0094953,0.00652728,0.00658482,0.00905383,0.0146542,0.0148244,0.0200981,0.0345057,0.024633,0.0287719,0.0175756,0.0446316,0.0252542,0.0152349,0.0123416,0,0,0.0106045,0,0.0481441,0.0115118,0.0362916,0.0394759,0.0070304,0.0170976,0.0202775,0.0383622,0.00631738,0.0198888,0.0191247,0.0139096,0.0189241,0.0178377,0.0170731,0.0237613,0.0111803,0.023231,0.0190072,0.0158317,0.0415853,0.0138428,0,0,0,0
67,0.0218071,0,0,0,0,0.0412634,0,0,0,0,0,0,0.030006,0.0316943,0.0323436,0.0162955,0,0,0.0132995,0,0.0285427,0.0201564,0.0403126,0.0305034,0.0120771,0.00336734,0.017776,0.0509226,0.00958378,0.00648741,0.00662226,0.00900486,0.0146727,0.0147715,0.0200815,0.035316,0.0244684,0.0286383,0.0178888,0.0446317,0.025587,0.0152044,0.0122154,0,0,0.0108583,0,0.0481578,0.0114768,0.0361613,0.0398077,0.00679028,0.0162523,0.0204745,0.0385128,0.00621927,0.0201294,0.0193113,0.0137818,0.019042,0.0172897,0.0176192,0.0235671,0.0113342,0.0234042,0.0190109,0.0157376,0.0415683,0.0140151,0,0,0,0
68,0.0218619,0,0,0,0,0.0411569,0,0,0,0,0,0,0.0306576,0.0317722,0.0323186,0.0162008,0,0,0.0131598,0,0.0286515,0.0200701,0.0404127,0.0300071,0.0120735,0.00343408,0.0179226,0.0507993,0.00966566,0.00646916,0.00668512,0.00897469,0.0147208,0.0148,0.0200147,0.0360033,0.0244644,0.0285207,0.017913,0.0446281,0.0256175,0.0153692,0.0121014,0,0,0.0110839,0,0.048157,0.0114267,0.0360585,0.0396154,0.00657723,0.015708,0.0207041,0.0385593,0.00635056,0.0201959,0.0194731,0.0138289,0.0191453,0.0167405,0.0181149,0.0231102,0.0116396,0.0231932,0.0190663,0.015646,0.0415195,0.0141814,0,0,0,0
69,0.0219199,0,0,0,0,0.0410819,0,0,0,0,0,0,0.0313119,0.0319025,0.0323186,0.0161365,0,0,0.0130391,0,0.0287908,0.0200243,0.040635,0.0295319,0.0120625,0.00358258,0.0181002,0.050801,0.00968278,0.00652898,0.00674735,0.00901147,0.0148334,0.0148631,0.0199448,0.0367288,0.0245372,0.0284318,0.0176593,0.0446139,0.0255238,0.0154117,0.0119797,0,0,0.0113127,0,0.0481603,0.0113927,0.0359494,0.0393447,0.00630762,0.015273,0.0209622,0.0385461,0.00655974,0.0202746,0.0195352,0.0140492,0.0193024,0.0162329,0.0185578,0.0226226,0.0121866,0.023099,0.0191461,0.0156355,0.0414012,0.0143899,0,0,0,0
70,0.0219912,0,0,0,0,0.0410182,0,0,0,0,0,0,0.0318805,0.0319104,0.0322534,0.0160794,0,0,0.0128435,0,0.0288275,0.019967,0.0407768,0.0290702,0.0120275,0.00373588,0.0183524,0.0508997,0.00968425,0.00659033,0.00685519,0.00906308,0.0149378,0.0149134,0.019858,0.0373938,0.0245372,0.0283757,0.017237,0.0445914,0.0254149,0.0152748,0.0118988,0,0,0.0115006,0,0.0481497,0.0113529,0.0358319,0.0391541,0.00604107,0.0148105,0.021265,0.0385224,0.00672516,0.0204016,0.0195708,0.0142137,0.0195148,0.0157145,0.0189953,0.022256,0.0129692,0.0231539,0.0190708,0.0157049,0.0412065,0.0145778,0,0,0,0
71,0.0220389,0,0,0,0,0.0409326,0,0,0,0,0,0,0.0323574,0.0319241,0.032148,0.0159247,0,0,0.0126838,0,0.028858,0.0198369,0.0406436,0.0286072,0.011998,0.00385722,0.0184686,0.0510025,0.00965104,0.00659376,0.00692838,0.00918152,0.0150197,0.0149491,0.0197836,0.0379636,0.0246238,0.028348,0.0168097,0.044562,0.0252553,0.0150568,0.0118926,0,0,0.0116711,0,0.0481295,0.0113352,0.0357453,0.0389016,0.00587899,0.0143532,0.0215149,0.0385045,0.00686823,0.020555,0.0199066,0.0142655,0.0196602,0.0152279,0.0193539,0.021997,0.0133473,0.0233606,0.0190519,0.0157559,0.0409965,0.0147142,0,0,0,0
72,0.0220838,0,0,0,0,0.0408153,0,0,0,0,0,0,0.0327501,0.0320059,0.0320266,0.0157707,0,0,0.0125969,0,0.0289333,0.0196619,0.0403745,0.0282224,0.0120511,0.00398245,0.0185387,0.0511216,0.00962472,0.00665057,0.00701123,0.00930133,0.0151471,0.0149941,0.0197526,0.0384179,0.0248525,0.0283844,0.016359,0.0445332,0.0248802,0.0146976,0.0119171,0,0,0.0117931,0,0.0481159,0.0112922,0.0358275,0.0382909,0.00607571,0.0138683,0.0217497,0.0384867,0.00697475,0.0206666,0.0201572,0.0142817,0.0197476,0.0148398,0.0196977,0.0216474,0.012716,0.023704,0.018982,0.0158159,0.0408522,0.0148018,0,0,0,0
73,0.0221541,0,0,0,0,0.0407143,0,0,0,0,0,0,0.032819,0.0320403,0.0319314,0.0157065,0,0,0.0125645,0,0.0289492,0.0196827,0.0402836,0.0280605,0.0120661,0.00413111,0.0187071,0.0512537,0.00972861,0.00679937,0.00711991,0.00941334,0.0152745,0.0150594,0.0197663,0.0385751,0.0251521,0.0284736,0.0158201,0.0445338,0.0243948,0.014221,0.0119935,0,0,0.0118613,0,0.0481292,0.0112571,0.0360437,0.0374095,0.00643356,0.0134608,0.0219989,0.0384783,0.00702122,0.0207224,0.0202763,0.0146752,0.0198311,0.0145253,0.0198852,0.0213,0.0112509,0.0239445,0.0189518,0.0159192,0.040797,0.0148944,0,0,0,0
