Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75,x79,x80,x77,x78,
267,0.0126726,0,0,0,0,0.00861351,0,0,0,0,0,0,0.0244433,0.039016,0.0139434,0.00344618,0,0,0.0306896,0,0.043289,0.0117838,0.0457093,0.0208268,0.0186817,0.0102145,0.00531443,0.0129067,0.00707134,0.0157122,0.00726878,0.0112841,0.0150358,0.00798925,0.0158636,0.0250024,0.0187311,0,0.0121357,0.0171262,0.0423472,0.0056781,0.0193732,0.0158158,0,0,0.0118111,0,0.0476196,0.00721289,0.0384152,0.0116153,0.0143933,0.0145438,0.00998793,0.00675297,0.00755292,0.00868809,0.00944067,0.0122769,0.0109874,0.028491,0.00597204,0.0116886,0.0275765,0.0106475,0.0181052,0.00816121,0.00765713,0.0108875,0,0,0,0,0,0,0,0,0,0
268,0.0124092,0,0,0,0,0.00917313,0,0,0,0,0,0,0.0251867,0.0390382,0.0142627,0.00334143,0,0,0.030553,0,0.0432095,0.0116856,0.0460602,0.0233328,0.0184866,0.0114182,0.00502922,0.0134657,0.00842371,0.017919,0.00834457,0.0122115,0.0160455,0.00884726,0.0147877,0.0244593,0.0187643,0,0.0123103,0.0166752,0.0424269,0.00584716,0.0192444,0.0155654,0,0,0.0119293,0,0.0477377,0.00706896,0.0381614,0.0115051,0.0146437,0.0147641,0.00953809,0.00642483,0.00779203,0.00875844,0.00972462,0.0126322,0.0113595,0.0289776,0.00617516,0.0121864,0.0267504,0.0105508,0.0181768,0.00813764,0.00825587,0.0106307,0,0,0,0,0,0,0,0,0,0
269,0.0122549,0,0,0,0,0.00906377,0,0,0,0,0,0,0.0251299,0.0389942,0.014306,0.00350843,0,0,0.0304962,0,0.0431936,0.0116109,0.046528,0.0260235,0.0181516,0.0124271,0.00483517,0.0134849,0.00989784,0.0197907,0.00952931,0.0129033,0.0163552,0.00965326,0.0138733,0.0240545,0.0188864,0,0.0124053,0.0163594,0.0425345,0.00584101,0.0192434,0.0151595,0,0,0.0119683,0,0.0477717,0.00698368,0.0380188,0.0108852,0.0148284,0.0147681,0.00936539,0.00606638,0.00801713,0.00845737,0.00989165,0.0128042,0.0112148,0.0287929,0.00607622,0.0121069,0.0262117,0.0105289,0.0183585,0.00795396,0.00825713,0.0106785,0,0,0,0,0,0,0,0,0,0
270,0.0122266,0,0,0,0,0.00903345,0,0,0,0,0,0,0.0249402,0.0389034,0.0144969,0.00395504,0,0,0.0303411,0,0.0431336,0.0115472,0.0470753,0.0287541,0.0178162,0.0133941,0.00472941,0.0135072,0.0112415,0.0212344,0.0106138,0.013413,0.0162495,0.0103836,0.0131911,0.0234332,0.018916,0,0.0125288,0.0161324,0.0426222,0.00567154,0.0193179,0.014797,0,0,0.0119759,0,0.047755,0.00691134,0.0379367,0.0102312,0.0149285,0.0146276,0.00919205,0.00572861,0.00827695,0.00818214,0.00999747,0.0129727,0.0108156,0.0284542,0.00582847,0.0117248,0.025806,0.0105627,0.0184391,0.00757255,0.00825069,0.010456,0,0,0,0,0,0,0,0,0,0
271,0.0122924,0,0,0,0,0.00902044,0,0,0,0,0,0,0.0244694,0.03882,0.0147081,0.00463706,0,0,0.0302056,0,0.0430842,0.0115379,0.0477153,0.030689,0.0174864,0.0140532,0.00466808,0.013586,0.0119353,0.0220348,0.0114845,0.0137256,0.0160187,0.0109605,0.0128017,0.0230293,0.0191207,0,0.0127266,0.0161461,0.0427032,0.00537703,0.0194565,0.0145074,0,0,0.0120651,0,0.0477374,0.00681261,0.0377928,0.00962032,0.0150018,0.0144248,0.00902788,0.00544734,0.0085552,0.00801932,0.0101349,0.0132206,0.0103353,0.0280834,0.00552702,0.011345,0.0256218,0.0103815,0.0186457,0.00744291,0.00828044,0.0100523,0,0,0,0,0,0,0,0,0,0
272,0.0123869,0,0,0,0,0.00869051,0,0,0,0,0,0,0.0230103,0.0387466,0.0150058,0.00558416,0,0,0.0301364,0,0.0430823,0.0115802,0.0484134,0.0328353,0.0170969,0.0144273,0.00485704,0.0134766,0.0122659,0.02266,0.0121674,0.013739,0.0155473,0.0114908,0.0126789,0.0236412,0.0192393,0,0.0129495,0.0160034,0.0427747,0.00510816,0.0197215,0.0142079,0,0,0.0122372,0,0.0476594,0.00665111,0.0376588,0.0094379,0.0151903,0.0144972,0.00927952,0.00519427,0.00873339,0.00802992,0.0104313,0.0135102,0.0103555,0.0282333,0.00551026,0.011461,0.0254505,0.0102189,0.0188585,0.00756386,0.00805944,0.0100385,0,0,0,0,0,0,0,0,0,0
273,0.0121355,0,0,0,0,0.00861055,0,0,0,0,0,0,0.0219352,0.0387251,0.0155871,0.00616899,0,0,0.0299462,0,0.0430346,0.0116145,0.0489783,0.0354034,0.0169232,0.0147927,0.00498904,0.0137641,0.01283,0.0233041,0.0127585,0.0136915,0.0150678,0.0119954,0.0126401,0.024537,0.0191645,0,0.0130999,0.0157214,0.0428342,0.00460374,0.0197844,0.0137991,0,0,0.0125131,0,0.0476226,0.00672839,0.0375585,0.00957293,0.0155337,0.0144247,0.00910579,0.00518157,0.00882968,0.00837047,0.0105876,0.0135777,0.0104654,0.028892,0.00553589,0.0115827,0.0251552,0.0103644,0.0189869,0.00748663,0.00792172,0.00980924,0,0,0,0,0,0,0,0,0,0
274,0.0120729,0,0,0,0,0.00863569,0,0,0,0,0,0,0.0202973,0.0386924,0.0171653,0.00662687,0,0,0.029743,0,0.0429606,0.0116234,0.0493396,0.0386372,0.0168606,0.0152984,0.00504731,0.0140459,0.0137465,0.0242131,0.0133534,0.0136883,0.0147201,0.0127047,0.0126041,0.0245589,0.0191484,0,0.0132735,0.0160045,0.0429354,0.00409746,0.0197388,0.0135712,0,0,0.0127366,0,0.0476416,0.00686257,0.0375257,0.00945806,0.0157865,0.0139975,0.00879378,0.00513118,0.00894691,0.00887453,0.0103619,0.0133897,0.0100766,0.0289206,0.00518767,0.0111346,0.0255377,0.0104651,0.0190782,0.00734494,0.00785768,0.009525,0,0,0,0,0,0,0,0,0,0
275,0.0121245,0,0,0,0,0.00868773,0,0,0,0,0,0,0.0181913,0.0386195,0.0192512,0.00699265,0,0,0.0296217,0,0.0428415,0.0116718,0.0494602,0.041369,0.0168723,0.0159439,0.00498172,0.0143149,0.0147709,0.0253839,0.0139728,0.0138256,0.0145953,0.0135371,0.0125786,0.0222795,0.0191215,0,0.013547,0.0164068,0.0430469,0.00377458,0.0196131,0.0135133,0,0,0.0129898,0,0.0476681,0.00699497,0.0373396,0.00905457,0.0159334,0.0134981,0.00835995,0.0050992,0.00895863,0.00922847,0.010151,0.0131713,0.00968084,0.0286709,0.00480843,0.0106626,0.0258806,0.0103204,0.0192849,0.00723875,0.00780335,0.00941068,0,0,0,0,0,0,0,0,0,0
276,0.0122006,0,0,0,0,0.00874768,0,0,0,0,0,0,0.0157156,0.0385856,0.0207555,0.0072299,0,0,0.029567,0,0.0427663,0.0117197,0.0494453,0.0423712,0.0168764,0.0165964,0.00491494,0.014506,0.0156751,0.0264711,0.0145835,0.0140675,0.0146898,0.01409,0.0126024,0.0186004,0.019099,0,0.0138608,0.0163017,0.0431444,0.00357089,0.0193919,0.0134889,0,0,0.0131141,0,0.0476768,0.00700461,0.0370143,0.00884749,0.0161376,0.0131698,0.00789066,0.00503539,0.00872834,0.0096021,0.0101412,0.0129677,0.00965034,0.029095,0.00467277,0.0105795,0.0255153,0.010282,0.0195777,0.00717653,0.00770311,0.0094175,0,0,0,0,0,0,0,0,0,0
277,0.0123178,0,0,0,0,0.00884707,0,0,0,0,0,0,0.0132896,0.0386196,0.0212745,0.00728381,0,0,0.0294076,0,0.0427736,0.0116306,0.0493422,0.0414145,0.0168404,0.0170099,0.00483237,0.014593,0.0163224,0.0268852,0.0150669,0.014377,0.0148796,0.0142044,0.0126923,0.014786,0.0188296,0,0.0140215,0.0157306,0.0431706,0.00340967,0.0190882,0.0134862,0,0,0.0131484,0,0.0476195,0.00698672,0.0366407,0.00873752,0.0164193,0.0129936,0.00736294,0.00491743,0.00854117,0.0100056,0.0103155,0.012799,0.00988281,0.0301363,0.00473063,0.0107823,0.0244792,0.0104171,0.0197651,0.00724054,0.00760998,0.00944637,0,0,0,0,0,0,0,0,0,0
278,0.0124012,0,0,0,0,0.00895358,0,0,0,0,0,0,0.0111646,0.0386356,0.0210996,0.00725224,0,0,0.0290743,0,0.0427682,0.011456,0.0491965,0.0393908,0.0167648,0.0171174,0.00464285,0.0146192,0.0166346,0.0268599,0.0153063,0.0146796,0.0150139,0.0141339,0.0127963,0.011249,0.0187405,0,0.0139945,0.0153893,0.0431911,0.0031257,0.0187591,0.0134545,0,0,0.0131627,0,0.0475907,0.00695912,0.0362924,0.00797623,0.0166082,0.0125929,0.00673809,0.00475626,0.00851439,0.0102807,0.0103168,0.0125749,0.00965893,0.0306809,0.00447394,0.0105091,0.0237147,0.0103147,0.0199193,0.00738174,0.00755718,0.0094607,0,0,0,0,0,0,0,0,0,0
279,0.0124593,0,0,0,0,0.00907463,0,0,0,0,0,0,0.0101454,0.0385552,0.0204735,0.00725822,0,0,0.0286582,0,0.0426773,0.0112195,0.0490293,0.0370924,0.0166168,0.0169441,0.00435966,0.0146037,0.0167184,0.0265138,0.0153308,0.0149423,0.0150513,0.0140424,0.0128171,0.00833706,0.0186268,0,0.0139169,0.0151144,0.0432228,0.00292213,0.018446,0.0133855,0,0,0.0131579,0,0.0476156,0.00683139,0.0360486,0.00673528,0.016664,0.0120079,0.00607078,0.00458345,0.00832516,0.0104398,0.0102074,0.0123326,0.00909147,0.0307071,0.00400751,0.00987415,0.0229997,0.010004,0.0200747,0.00754876,0.00756146,0.00936925,0,0,0,0,0,0,0,0,0,0
280,0.0124615,0,0,0,0,0.00921342,0,0,0,0,0,0,0.00984679,0.0385427,0.0197833,0.00738812,0,0,0.0282233,0,0.0426697,0.010961,0.0489295,0.0350845,0.0164202,0.0165476,0.004064,0.0145675,0.0167018,0.0259266,0.0152446,0.0151535,0.0149774,0.013975,0.0127732,0.00632524,0.0184018,0,0.0139309,0.0146125,0.0432887,0.00281988,0.0182049,0.0132535,0,0,0.0130487,0,0.0476703,0.00669554,0.0359279,0.00544782,0.0166822,0.011446,0.00542758,0.00443543,0.00826265,0.0105167,0.0101968,0.0122303,0.00849501,0.0308182,0.00360446,0.00921341,0.0220714,0.00982137,0.0202358,0.00753113,0.00764248,0.00924203,0,0,0,0,0,0,0,0,0,0
281,0.0124719,0,0,0,0,0.00937654,0,0,0,0,0,0,0.0101109,0.0385359,0.0191803,0.00769696,0,0,0.0278507,0,0.0426645,0.0107812,0.048931,0.033485,0.0161656,0.0159941,0.00375488,0.014548,0.016662,0.0251869,0.0151661,0.0152775,0.0147822,0.0139607,0.0126385,0.00487738,0.0181614,0,0.0140184,0.014016,0.0433715,0.00276772,0.018022,0.013086,0,0,0.0129145,0,0.0476999,0.00666076,0.0358338,0.00426329,0.016696,0.0108508,0.00481581,0.00433709,0.00854896,0.0105195,0.0102297,0.0122165,0.00782691,0.0310639,0.00320419,0.00847629,0.0209729,0.00988005,0.0204347,0.0074424,0.00774764,0.00909307,0,0,0,0,0,0,0,0,0,0
282,0.0124065,0,0,0,0,0.00947445,0,0,0,0,0,0,0.0108928,0.0385246,0.0179487,0.00809868,0,0,0.0275956,0,0.0426545,0.0106936,0.048922,0.0312421,0.0158265,0.01505,0.00340685,0.0144994,0.0166182,0.0241087,0.0151208,0.015349,0.014638,0.0137219,0.0125086,0.00436955,0.0180055,0,0.0141241,0.0133734,0.043439,0.00291867,0.0178917,0.0128285,0,0,0.0126763,0,0.0477199,0.00660685,0.03575,0.00316326,0.016701,0.0103664,0.004258,0.00421132,0.00882798,0.0104694,0.0103713,0.0123055,0.00715677,0.0312987,0.00282389,0.00773188,0.0196721,0.0099831,0.0205708,0.00738093,0.00784729,0.00891157,0,0,0,0,0,0,0,0,0,0
283,0.0123728,0,0,0,0,0.0095829,0,0,0,0,0,0,0.0120325,0.0385079,0.0168995,0.00850981,0,0,0.0273502,0,0.0426351,0.0106479,0.0488179,0.0294584,0.0155257,0.0141118,0.00308551,0.0145024,0.0167569,0.0231348,0.0152248,0.0154303,0.0145507,0.0134956,0.0124295,0.00505281,0.0181403,0,0.0142186,0.0128703,0.0435124,0.00319484,0.0178022,0.01263,0,0,0.0124911,0,0.047772,0.00655045,0.0356661,0.00197153,0.0167232,0.0100366,0.00379252,0.00413348,0.0089505,0.0103663,0.0105602,0.0124752,0.00650929,0.0315993,0.00248152,0.00708752,0.0181678,0.00961024,0.0206458,0.0073612,0.0079218,0.00880347,0,0,0,0,0,0,0,0,0,0
284,0.0124678,0,0,0,0,0.00972781,0,0,0,0,0,0,0.013497,0.0384743,0.0158905,0.00887315,0,0,0.0270733,0,0.0426074,0.0106138,0.0486607,0.0278829,0.0152978,0.013219,0.00282239,0.0145262,0.0170684,0.022236,0.0154025,0.0155308,0.0145592,0.013327,0.0124701,0.0072291,0.0181729,0,0.01431,0.0122489,0.0435268,0.00349905,0.0176964,0.012517,0,0,0.0123252,0,0.0477857,0.00646927,0.0355841,0.00112098,0.0167582,0.00991835,0.00347427,0.00401878,0.00903493,0.010303,0.0107684,0.0126454,0.00598534,0.0320681,0.00225217,0.00665653,0.0165333,0.00930238,0.0205942,0.00730059,0.00802155,0.00882334,0,0,0,0,0,0,0,0,0,0
285,0.0127109,0,0,0,0,0.00996275,0,0,0,0,0,0,0.0153667,0.0384335,0.0147998,0.00916322,0,0,0.0268558,0,0.0425709,0.0105888,0.0485094,0.0263173,0.0151188,0.0122503,0.00260113,0.0146654,0.0175241,0.0213525,0.0156015,0.0154939,0.0145967,0.0130792,0.0126504,0.0100244,0.0179352,0,0.0144027,0.0115747,0.0434599,0.00395957,0.017546,0.0125221,0,0,0.0122195,0,0.0477244,0.00636695,0.0355309,0.00177314,0.0167224,0.00951057,0.00316923,0.00394815,0.00903508,0.010265,0.0107999,0.0127345,0.00529794,0.032239,0.00195651,0.00610732,0.0149505,0.0092049,0.0203875,0.00725179,0.00822205,0.00894661,0,0,0,0,0,0,0,0,0,0
286,0.0129256,0,0,0,0,0.0102267,0,0,0,0,0,0,0.0179155,0.0384077,0.0138483,0.00938462,0,0,0.0267329,0,0.0425335,0.0105364,0.0484047,0.0249435,0.0149404,0.0112782,0.00232888,0.0148424,0.0179283,0.0205504,0.015784,0.015385,0.0146505,0.0128378,0.012995,0.0126355,0.0178629,0,0.0144345,0.0109384,0.0434037,0.00454765,0.0173335,0.0125146,0,0,0.0121696,0,0.0476623,0.00625606,0.0355362,0.00347524,0.0166215,0.00888664,0.00285203,0.00382073,0.00899031,0.0102373,0.0107103,0.0127117,0.00455325,0.032059,0.00163136,0.005465,0.0134638,0.00909698,0.020307,0.00726077,0.00846131,0.0090596,0,0,0,0,0,0,0,0,0,0
287,0.0131374,0,0,0,0,0.0104878,0,0,0,0,0,0,0.0201641,0.0384126,0.0129538,0.00951449,0,0,0.0266444,0,0.0425217,0.010449,0.048454,0.0239177,0.014784,0.0105236,0.0018891,0.0150363,0.0182694,0.0198762,0.0159214,0.01529,0.0147522,0.0126463,0.0134152,0.0151064,0.0178868,0,0.014436,0.0102609,0.043338,0.00515475,0.0170688,0.0125609,0,0,0.0121576,0,0.0475588,0.00619544,0.0354921,0.00483938,0.0165619,0.00832239,0.0026188,0.00368044,0.00893286,0.0102337,0.0106364,0.0127016,0.00405488,0.0319964,0.00130401,0.00500066,0.0119213,0.00893763,0.0204478,0.00716815,0.00873796,0.00911522,0,0,0,0,0,0,0,0,0,0
288,0.0132934,0,0,0,0,0.0106812,0,0,0,0,0,0,0.0220662,0.0384565,0.0122545,0.00947354,0,0,0.0265258,0,0.0425598,0.0104138,0.0486408,0.0231001,0.014641,0.00992258,0.00135776,0.0151678,0.0185195,0.0193368,0.0159523,0.0151689,0.014931,0.012474,0.0138619,0.0179926,0.0179026,0,0.0145154,0.00987816,0.0433295,0.00600285,0.0167566,0.0125717,0,0,0.0121838,0,0.0475096,0.00619488,0.0354497,0.00620133,0.016585,0.00773114,0.00254307,0.00349936,0.00883586,0.0101866,0.0105254,0.0127606,0.00366139,0.0320375,0.00114155,0.00473026,0.0106847,0.00872342,0.0206021,0.00720395,0.00901201,0.00917383,0,0,0,0,0,0,0,0,0,0
289,0.0134839,0,0,0,0,0.0109272,0,0,0,0,0,0,0.0242983,0.0385057,0.0116116,0.00930201,0,0,0.0263205,0,0.04261,0.0103897,0.0488466,0.0222381,0.0144711,0.00944244,0.00119333,0.0153022,0.0185711,0.0188534,0.0158092,0.0150236,0.0152212,0.0122596,0.0142993,0.0209902,0.0178715,0,0.0146861,0.00964239,0.043329,0.00664386,0.0164325,0.0125837,0,0,0.0122254,0,0.0474808,0.00618919,0.0354604,0.00783395,0.0165798,0.00730584,0.00256216,0.00339112,0.00878568,0.0101395,0.0104093,0.0128841,0.00336075,0.0321326,0.00131424,0.004668,0.00972533,0.00859365,0.0205365,0.00728529,0.00934883,0.00926754,0,0,0,0,0,0,0,0,0,0
290,0.0137344,0,0,0,0,0.0112193,0,0,0,0,0,0,0.0261528,0.0384657,0.0109743,0.00913011,0,0,0.0261833,0,0.042562,0.0103756,0.049047,0.0212732,0.0143347,0.00907063,0.0010791,0.0154278,0.0184514,0.0183534,0.0156109,0.0148545,0.0154321,0.0120462,0.0147153,0.0236337,0.0178334,0,0.014813,0.00936087,0.0433636,0.00699984,0.0161401,0.012586,0,0,0.0122998,0,0.0474956,0.00614562,0.0354501,0.00912896,0.0165576,0.00676428,0.00263044,0.003326,0.00873331,0.0101272,0.0103478,0.0129321,0.00321038,0.032237,0.00161803,0.00478144,0.00884871,0.00862984,0.020549,0.00731684,0.00972021,0.00935584,0,0,0,0,0,0,0,0,0,0
291,0.0140048,0,0,0,0,0.0114011,0,0,0,0,0,0,0.0272778,0.0384193,0.0105059,0.00926862,0,0,0.0259515,0,0.0425049,0.0102923,0.0492059,0.0203268,0.0141158,0.00865717,0.000911873,0.0154451,0.0181904,0.0178861,0.0153878,0.0147559,0.0156241,0.011913,0.0151667,0.0260713,0.0176675,0,0.0147931,0.0089393,0.043352,0.0070648,0.0160033,0.0126948,0,0,0.0124105,0,0.0474352,0.00622411,0.0354154,0.00994818,0.016524,0.00673154,0.00265076,0.00324425,0.00876841,0.00995633,0.0106405,0.0131482,0.00334116,0.032199,0.00178703,0.0051984,0.00792398,0.00875334,0.0206931,0.00727493,0.00994072,0.00949296,0,0,0,0,0,0,0,0,0,0
292,0.0141061,0,0,0,0,0.0115933,0,0,0,0,0,0,0.0290398,0.0383936,0.0101449,0.00904995,0,0,0.025882,0,0.0424768,0.0102749,0.0490845,0.0194941,0.0140641,0.00817684,0.000801418,0.0154627,0.0181491,0.0174811,0.0152048,0.014546,0.0157079,0.011742,0.0156331,0.0274936,0.0177334,0,0.0149032,0.00836594,0.0433711,0.00709874,0.0157564,0.0126323,0,0,0.0124492,0,0.0474092,0.0061829,0.0352296,0.0109925,0.0164553,0.00654901,0.00278196,0.00316241,0.00860165,0.00967479,0,0.0129404,0.00343124,0.0319306,0.00181427,0.00581483,0.00626953,0.0087732,0.0209334,0.00726901,0.010178,0.00945849,0,0,0,0,0,0,0,0,0,0
293,0.0142393,0,0,0,0,0.0117284,0,0,0,0,0,0,0.0302513,0.038394,0.0100164,0.0088068,0,0,0.0258334,0,0.04247,0.0102907,0.0489861,0.0193489,0.0140113,0.00779876,0.000637133,0.015665,0.0181025,0.0170812,0.0150052,0.0143309,0.0156789,0.0116586,0.0161369,0.0283042,0.0178508,0,0.0150955,0.0085342,0.0434092,0.0076183,0.0155663,0.0126758,0,0,0.0129045,0,0.0474147,0.00623937,0.0350966,0.0120223,0.0165422,0.00633677,0.00290313,0.00331141,0.0085772,0.00929069,0.0108824,0.0127793,0.00381934,0.0319092,0.00234495,0.0064898,0.00605142,0.00880633,0.0211002,0.00738849,0.010301,0.00955691,0,0,0,0,0,0,0,0,0,0
294,0.0143679,0,0,0,0,0.0118682,0,0,0,0,0,0,0.0308316,0.0383826,0.00998364,0.00873888,0,0,0.0258113,0,0.0424386,0.0103634,0.0489351,0.0198055,0.0139419,0.00748601,0.000584762,0.0159174,0.0179571,0.0167058,0.0148739,0.0140924,0.015431,0.0115473,0.0166013,0.0288012,0.0179937,0,0.0152323,0.00881099,0.0434918,0.00829897,0.0153597,0.0126525,0,0,0.0132998,0,0.0474555,0.00629368,0.0350865,0.0130595,0.0164397,0.00531927,0.00308171,0.00351224,0.00827017,0.00967072,0,0.0121758,0.0042828,0.0318795,0.00315616,0.00700101,0.00604667,0.00874857,0.0210302,0.00729273,0.0104229,0.0095803,0,0,0,0,0,0,0,0,0,0
295,0.0144281,0,0,0,0,0.0122972,0,0,0,0,0,0,0.0308999,0.0384035,0.00990953,0.00831922,0,0,0.0259053,0,0.0424021,0.0104671,0.0488806,0.0195616,0.0140592,0.00744014,0.000922711,0.0162926,0.0178693,0.0164875,0.0149425,0.0137746,0.015021,0.011262,0.0169152,0.028973,0.018254,0,0.0152952,0.00942977,0.0435833,0.00838086,0.0148759,0.0126228,0,0,0.0136367,0,0.0475331,0.00623247,0.0350494,0.013528,0.0164143,0.00348731,0.00354462,0.00394004,0.00793967,0.0105348,0,0.0112895,0.00488131,0.0322081,0.00372756,0.00704406,0.00568771,0.00875013,0.0209709,0.00708106,0.0108532,0.00951002,0,0,0,0,0,0,0,0,0,0
296,0.0144796,0,0,0,0,0.0124646,0,0,0,0,0,0,0.0304562,0.0384466,0.00975433,0.00829911,0,0,0.0260044,0,0.0424267,0.0105765,0.0489007,0.0192139,0.0139834,0.00772551,0.000952588,0.0164161,0.0178294,0.0162655,0.0150128,0.0136293,0.0147951,0.0110756,0.0172442,0.0288907,0.0183892,0,0.0153888,0.00975984,0.0436034,0.00841901,0.0144856,0.0126579,0,0,0.0139551,0,0.0475309,0.00625164,0.0350319,0.013843,0.0163631,0.00287168,0.00366867,0.00418671,0.00775575,0.0111982,0,0.0107939,0.00541076,0.0325593,0.00408812,0.00724621,0.00546044,0.008844,0.0208813,0.00700666,0.0110214,0.00958928,0,0,0,0,0,0,0,0,0,0
297,0.0146059,0,0,0,0,0.0123492,0,0,0,0,0,0,0.0296777,0.0384563,0.00936861,0.00862031,0,0,0.0260684,0,0.0424735,0.0106434,0.0489142,0.0187739,0.0137286,0.00836281,0.000783731,0.0162857,0.0177925,0.0161526,0.0151885,0.0134713,0.0145524,0.0108081,0.0176216,0.028133,0.018425,0,0.0154975,0.0093702,0.0436121,0.00839951,0.0143613,0.0127772,0,0,0.0142343,0,0.0474812,0.00633144,0.0349912,0.0139908,0.0163572,0.00306224,0.00338572,0.00425962,0.00762847,0.011429,0,0.0106246,0.00564554,0.0327775,0.00431526,0.00748188,0.00531762,0.00902921,0.0208653,0.00704969,0.0108657,0.00984977,0,0,0,0,0,0,0,0,0,0
298,0.0130749,0,0,0,0,0.0140543,0,0,0,0,0,0,0.00732105,0.0384721,0.0206594,0.0106028,0,0,0.026876,0,0.0423556,0.0109405,0.0547977,0.0327067,0.0104617,0.0323919,0.00795022,0.017925,0.0329872,0.0464209,0.0267434,0.0290348,0.0319978,0.0215496,0.00970607,0.0112485,0.0201073,0,0.0153246,0.00973669,0.0436343,0.0096711,0.0140564,0.0107765,0,0,0.0146097,0,0.0474425,0.00601683,0.033807,0.0166194,0.0165606,0.00333102,0.00943676,0.00795155,0.00780741,0.012088,0.00678019,0.00951631,0.0072142,0.0326232,0.00517062,0.00927984,0.00436465,0.0101421,0.0203358,0.00662376,0.0128987,0.00831286,0,0,0,0,0,0,0,0,0,0
299,0.0131351,0,0,0,0,0.0141567,0,0,0,0,0,0,0.00400733,0.0384185,0.020754,0.010658,0,0,0.0268409,0,0.0423117,0.0109097,0.0548355,0.0330503,0.0103135,0.0318703,0.00801623,0.0178857,0.0327548,0.0463079,0.0258582,0.0288775,0.0323948,0.0214268,0.010048,0.0145522,0.0201735,0,0.0152975,0.00897719,0.043634,0.00951916,0.013993,0.0108517,0,0,0.0148808,0,0.0473908,0.00615894,0.0338535,0.0168053,0.0165088,0.00375494,0.00940729,0.00803626,0.00755912,0.0122051,0.00700324,0.0092086,0.00734689,0.0326692,0.00521595,0.00953168,0.00423794,0.0104935,0.0205142,0.00671296,0.012968,0.00841645,0,0,0,0,0,0,0,0,0,0
300,0.0131776,0,0,0,0,0.0140526,0,0,0,0,0,0,0.00360053,0.038395,0.020786,0.0107966,0,0,0.0267997,0,0.0423088,0.0109108,0.0548912,0.0329527,0.010137,0.0313735,0.00778021,0.0176749,0.0322994,0.0459457,0.0250035,0.0287341,0.0324726,0.0212962,0.0105548,0.0191295,0.0201014,0,0.0152323,0.0073529,0.0436816,0.00936338,0.013918,0.0109573,0,0,0.0149888,0,0.047395,0.00627053,0.0339404,0.016961,0.0164533,0.00402039,0.00902169,0.00795281,0.00734389,0.01227,0.00742456,0.0090832,0.00739659,0.032783,0.00533201,0.0097242,0.00467296,0.0105989,0.020679,0.00682311,0.0127964,0.0085554,0,0,0,0,0,0,0,0,0,0
301,0.0132162,0,0,0,0,0.0141105,0,0,0,0,0,0,0.0073487,0.0383987,0.0204066,0.0107542,0,0,0.0270239,0,0.0423547,0.0110273,0.0549162,0.0325799,0.0101201,0.0307095,0.00771159,0.0175638,0.0312932,0.045131,0.0239526,0.0284498,0.0324459,0.0211919,0.0110766,0.0240481,0.020263,0,0.0151947,0.00767341,0.0437947,0.00932935,0.0138083,0.0109649,0,0,0.0148274,0,0.0474814,0.00618089,0.0339893,0.0170793,0.0164274,0.00457639,0.00902328,0.00802338,0.00697731,0.0123607,0.00739014,0.00861148,0.00786619,0.0328443,0.0054618,0.0100776,0.00344044,0.0107842,0.0207367,0.00679888,0.0128273,0.00853186,0,0,0,0,0,0,0,0,0,0
302,0.0130666,0,0,0,0,0.0141136,0,0,0,0,0,0,0.0125528,0.0384118,0.0199089,0.0106582,0,0,0.0272704,0,0.0423911,0.0111149,0.0548291,0.031608,0.0101163,0.0298594,0.00747828,0.0174137,0.0297231,0.0437621,0.022673,0.0280654,0.0323192,0.0210275,0.0115519,0.0289838,0.0204101,0,0.0151968,0.00771204,0.0437944,0.00924249,0.0136722,0.0108644,0,0,0.0146973,0,0.0474756,0.00612757,0.0340508,0.0171924,0.0163539,0.00503618,0.00889002,0.0081468,0.00667721,0.0123746,0.00727662,0.00821265,0.0080893,0.0329042,0.00554991,0.0103831,0.00332297,0.0103812,0.0208629,0.00686738,0.0128222,0.00840947,0,0,0,0,0,0,0,0,0,0
