Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,
232,0.0239967,0.0134447,0,0,0,0,0,0,0.0156933,0.0147412,0.0107424,0,0,0,0.00430657,0,0.0214967,0.00316554,0.0552349,0.015317,0.0105176,0.136856,0.0344551,0.0110513,0.0171268,0.0269105,0.0210212,0.0168062,0.0192505,0.018982,0.0084492,0.0183756,0.0183162,0.00985567,0.0088492,0.00747255,0.0288289,0.0142785,0.0191924,0,0.0181293,0,0,0.0116966,0,0.0179156,0.00798844,0.0543213,0.0171657,0.0197781,0,0.0382916,0.00766991,0.0123501,0.0291775,0.0204445,0.0136212,0.0124703,0,0.0160711,0.00874734,0.0287855,0.0132259,0.00632914,0.0103674,0.0133994,0.0197696,0,0,0,0,0,0,0,0,0
233,0.0237568,0.013303,0,0,0,0,0,0,0.0160098,0.0146807,0.0107782,0,0,0,0.00452843,0,0.0214275,0.00325579,0.0550265,0.0153752,0.0107238,0.136963,0.0340921,0.011242,0.0170422,0.0270441,0.0210288,0.0166335,0.0193432,0.0191402,0.00851422,0.0183914,0.0185616,0.00990308,0.00880752,0.00727927,0.0286915,0.0143491,0.0191951,0,0.01792,0,0,0.0113496,0,0.0178646,0.00772765,0.0542992,0.0171864,0.0196848,0,0.037815,0.00760787,0.0123079,0.0291244,0.0203369,0.0136092,0.0125213,0,0.016009,0.00881855,0.0286088,0.0131435,0.00624102,0.0102786,0.0134045,0.0194093,0,0,0,0,0,0,0,0,0
234,0.0235362,0.0130642,0,0,0,0,0,0,0.0162511,0.0147806,0.0107004,0,0,0,0.00474675,0,0.02121,0.0033586,0.0545727,0.0153176,0.0110833,0.137112,0.0337293,0.0113675,0.0170169,0.0269829,0.0209729,0.016446,0.0194178,0.0192541,0.00854619,0.0184528,0.0188981,0.0100075,0.00871727,0.00719327,0.0285128,0.0144078,0.0191821,0,0.01774,0,0,0.0110595,0,0.0178306,0.00756887,0.0541673,0.0172272,0.0196368,0,0.0371987,0.00759097,0.0122601,0.0290528,0.0202476,0.0136414,0.0125806,0,0.0159729,0.00892056,0.0283874,0.0131202,0.00614612,0.0101832,0.0134513,0.0192999,0,0,0,0,0,0,0,0,0
235,0.0229668,0.0125264,0,0,0,0,0,0,0.0162115,0.0150874,0.0102945,0.009606,0,0,0.00506158,0,0.0209647,0.00347878,0.0533771,0.0143549,0.0121723,0.137579,0.0325179,0.0121725,0.0163677,0.0260209,0.0204213,0.0164272,0.0190559,0.0190252,0.00837946,0.0187763,0.0190314,0.0105021,0.00859022,0.007077,0.0283635,0.0144814,0.0191831,0,0.0173563,0,0,0.010869,0,0.0177785,0.00746912,0.0533801,0.0173904,0.0193238,0,0.0350442,0.00772502,0.0120692,0.0284678,0.0200682,0.0135974,0.0122604,0,0.0156909,0.00870839,0.0282263,0.0131725,0.00610589,0.0100594,0.0139187,0.0186568,0,0,0,0,0,0,0,0,0
236,0.0225287,0.012289,0,0,0,0,0,0,0.0162602,0.0152271,0.0102438,0.00866268,0,0,0.00508641,0,0.0209316,0.0035129,0.0530019,0.0142496,0.0126186,0.137679,0.0320882,0.0121854,0.0162384,0.0257819,0.0202463,0.0163844,0.0189802,0.0190432,0.00837271,0.0188712,0.019113,0.0103624,0.00856282,0.00700376,0.0282727,0.0144517,0.0192218,0,0.0171434,0,0,0.0107661,0,0.0177285,0.00739982,0.0531093,0.0174706,0.0192606,0,0.0343416,0.00776138,0.012093,0.0283783,0.0200197,0.0136052,0.0122978,0,0.0157056,0.00880385,0.0281586,0.0130135,0.00598105,0.0099917,0.0139414,0.0184158,0,0,0,0,0,0,0,0,0
237,0.0219999,0.0120766,0,0,0,0,0,0,0.0164402,0.0153163,0.010259,0.00849311,0,0,0.00504654,0,0.0208962,0.003502,0.0528113,0.0142465,0.0127576,0.137614,0.0314275,0.0122237,0.016225,0.0256327,0.0200865,0.016352,0.0188854,0.0189905,0.00838157,0.0189333,0.0188934,0.0101779,0.0085469,0.00695798,0.0281595,0.0144473,0.0192157,0,0.0167954,0,0,0.0106976,0,0.017645,0.0072989,0.052724,0.0175573,0.0193601,0,0.0335981,0.00764195,0.0121266,0.0282716,0.0199162,0.0135837,0.0121498,0,0.0155708,0.00872611,0.0280464,0.0129293,0.00580968,0.00990959,0.0139597,0.0182926,0,0,0,0,0,0,0,0,0
238,0.0215566,0.0118787,0,0,0,0,0,0,0.0163768,0.0153673,0.0101659,0.00799377,0,0,0.0048951,0,0.0209022,0.00342949,0.0525759,0.0139324,0.0128375,0.137422,0.0305053,0.0122287,0.0162447,0.0254364,0.0198514,0.0164276,0.018672,0.0188427,0.00834342,0.0189739,0.0186734,0.0100177,0.0085445,0.00692413,0.028063,0.0145281,0.0192026,0,0.0164189,0,0,0.0106371,0,0.0175991,0.0072135,0.0520474,0.0177436,0.0199906,0,0.0328097,0.00748062,0.0119388,0.0280538,0.0196615,0.0134563,0.0118404,0,0.0153059,0.00850591,0.0279218,0.0129789,0.00573481,0.00984239,0.0140678,0.0178825,0,0,0,0,0,0,0,0,0
239,0.0216413,0.0119041,0,0,0,0,0,0,0.0161197,0.0153974,0.0100906,0.00688182,0,0,0.00462903,0,0.0209249,0.0033465,0.0526164,0.0134807,0.0130049,0.137319,0.0296907,0.0119092,0.0163738,0.0251809,0.0196274,0.0168312,0.018385,0.0185932,0.00827001,0.0190414,0.0183295,0.00963907,0.00856927,0.00690342,0.028349,0.0145688,0.0192204,0,0.0165511,0,0,0.0107657,0,0.0175924,0.00721388,0.0505804,0.0181519,0.0222861,0.0234152,0.0326377,0.0074822,0.0113247,0.0283013,0.0197996,0.0132941,0.0112441,0,0.0147023,0.00767492,0.0281438,0.0128517,0.00570654,0.00980495,0.0144314,0.0178931,0,0,0,0,0,0,0,0,0
240,0.0213442,0.0117535,0,0,0,0,0,0,0.0160643,0.0155011,0.00999855,0.00633097,0,0,0.00458742,0,0.0209712,0.00332209,0.0524368,0.0131927,0.013063,0.137472,0.0288747,0.0119648,0.0163206,0.0249272,0.0194192,0.0167887,0.0181772,0.0184237,0.00827604,0.0190794,0.0181895,0.00946034,0.00859598,0.00682735,0.0283206,0.0145969,0.019269,0,0.0164503,0,0,0.0109841,0,0.0176122,0.00723547,0.0499199,0.0183488,0.0227195,0.0231262,0.0319134,0.00758585,0.0110971,0.0280206,0.0196544,0.013111,0.0110593,0,0.0145394,0.00755984,0.0280933,0.0127302,0.00565456,0.00973146,0.014279,0.0178686,0,0,0,0,0,0,0,0,0
241,0.0208901,0.0116372,0,0,0,0,0,0,0.0160482,0.0156399,0.00973241,0.00605188,0,0,0.00452371,0,0.0208982,0.0032447,0.0513964,0.0126899,0.0134025,0.13736,0.0278087,0.0119439,0.0157941,0.024293,0.018911,0.0164856,0.0179233,0.0183248,0.00828341,0.0192183,0.0184639,0.00927262,0.00856132,0.00671557,0.01312,0.0146603,0.014523,0,0.0161419,0,0,0.0111276,0,0.0175787,0.00718984,0.0484612,0.013939,0.0223534,0.0180705,0.03052,0.00743833,0.00536069,0.0269008,0.00984224,0.00601879,0.0146778,0.0177521,0.0147592,0.0136815,0.0110291,0.0125419,0.00553594,0.0095951,0.0141995,0.017493,0,0,0,0,0,0,0,0,0
242,0.0147232,0.0115618,0,0,0,0,0,0,0.00191713,0.0165279,0.0195138,0.0114971,0,0,0.00571834,0,0.0200806,0.00348587,0.0521662,0.0361808,0.0077036,0,0.0130295,0.0157619,0.0176653,0.0279589,0.020962,0.00814604,0.0227869,0.0215244,0.0097858,0.00714276,0.0118205,0.0115745,0.00809259,0.00631553,0.0107741,0.0155424,0.0119223,0,0.00865408,0,0,0.0100727,0,0.0168167,0.00574762,0.0423646,0.0106042,0.0238645,0.0217514,0.0165175,0.00481128,0.00639569,0.0205589,0.0086457,0.00478599,0.0128602,0.0183169,0.0128705,0.0126019,0.00944399,0.012012,0.00516559,0.00882834,0.0162744,0.0112176,0,0,0,0,0,0,0,0,0
243,0.014552,0.0113928,0,0,0,0,0,0,0.00152014,0.0167683,0.0197656,0.0124208,0,0,0.00650211,0,0.019774,0.00388064,0.0517478,0.0368314,0.00840408,0,0.0127588,0.016092,0.0178666,0.0284826,0.0214874,0.00808694,0.0231566,0.0218767,0.00980812,0.00711719,0.0122395,0.0120694,0.00792212,0.00600773,0.0106723,0.0155601,0.0114893,0.0139689,0.0087409,0,0,0.0100188,0,0.0168123,0.00567164,0.0421013,0.0100823,0.0237313,0.0215738,0.0158678,0.004785,0.00638551,0.0204673,0.00871586,0.00478309,0.0126592,0.017999,0.0127223,0.012426,0.00964371,0.0120042,0.00518064,0.00867224,0.0159031,0.0110468,0,0,0,0,0,0,0,0,0
244,0.0145942,0.011036,0,0,0,0,0,0,0.0016433,0.0167111,0.0198839,0.0125461,0,0,0.0058809,0,0.0198031,0.00361995,0.0515803,0.0371136,0.00873165,0,0.0127189,0.0150861,0.0180025,0.028619,0.0216696,0.00810897,0.0232469,0.0219437,0.009926,0.00698592,0.012173,0.0112435,0.00800065,0.00581613,0.0106156,0.0154893,0.0116419,0.0140999,0.00898391,0,0,0.0101965,0,0.0168324,0.00581225,0.0419929,0.0102735,0.023325,0.0213665,0.0157461,0.00454506,0.00606159,0.0204477,0.00844488,0.00465321,0.01289,0.0181824,0.0130039,0.0127067,0.00945613,0.011793,0.00504555,0.00870917,0.0152979,0.0111823,0,0,0,0,0,0,0,0,0
245,0.0147953,0.0106996,0,0,0,0,0,0,0.00165856,0.0166781,0.0199344,0.0124651,0,0,0.00541041,0,0.0198532,0.00344795,0.0514747,0.037215,0.00901038,0,0.0129242,0.0141252,0.0181557,0.0285912,0.021797,0.00811666,0.0233079,0.0217369,0.0100061,0.00683722,0.0121337,0.0105321,0.00808639,0.00559638,0.0105279,0.0154134,0.0117367,0.0137317,0.00941094,0,0,0.0104278,0,0.0168522,0.00591675,0.0418907,0.0104386,0.022918,0.0210869,0.0158676,0.00429295,0.005254,0.0204099,0.00820801,0.00456221,0.0130864,0.0183398,0.0131964,0.012885,0.00929898,0.0114991,0.00490958,0.00880894,0.0146805,0.0114676,0,0,0,0,0,0,0,0,0
246,0.0140114,0.0106685,0,0,0,0,0,0,0.00172295,0.0167756,0.0199682,0.012446,0,0,0.00521535,0,0.0197957,0.0033947,0.0512289,0.0373381,0.00872548,0,0.0118902,0.0141548,0.0181988,0.0289148,0.0218511,0.00808827,0.0234025,0.0213368,0.0101026,0.00668583,0.0121011,0.0103415,0.00806711,0.00539581,0.0103897,0.0155972,0.0116343,0.0134059,0.00846322,0,0,0.0101778,0,0.0166769,0.00557271,0.0416698,0.0104417,0.0226438,0.0206893,0.0147929,0.00440483,0.00495362,0.0203762,0.00803655,0.00440654,0.0130747,0.0183822,0.0131967,0.0128561,0.00916252,0.0113304,0.00466006,0.00864011,0.0150303,0.0107524,0,0,0,0,0,0,0,0,0
247,0.0135853,0.0105759,0,0,0,0,0,0,0.00167335,0.0168618,0.0200432,0.0128964,0,0,0.00505316,0,0.0197373,0.00333527,0.0510617,0.037541,0.00860743,0,0.0109945,0.0139703,0.0181589,0.0292828,0.0214351,0.00802386,0.0235938,0.0214721,0.0102342,0.0065923,0.0123591,0.0101115,0.00804333,0.00521152,0.0102045,0.0157259,0.0114383,0,0.00800527,0,0,0.010118,0,0.0165997,0.0053828,0.0411002,0.0103363,0.0224891,0.0208206,0.0138821,0.00456666,0.00524291,0.0202076,0.00790736,0.00428147,0.0129091,0.0185392,0.0130285,0.0127833,0.00902426,0.0111632,0.00454014,0.00848276,0.0151879,0.0104317,0,0,0,0,0,0,0,0,0
248,0.0125245,0.0106803,0,0,0,0,0,0,0.00173624,0.0170506,0.020001,0.0124478,0,0,0.00503708,0,0.019547,0.00323567,0.0508222,0.0373843,0.00810246,0,0.00972704,0.0140226,0.0181919,0.0293297,0.0202661,0.00784161,0.023478,0.0223608,0.0102691,0.00644581,0.0121675,0.0100602,0.00797757,0.00505234,0.0101114,0.0160221,0.0114117,0.0136854,0.00660199,0,0,0.00955357,0,0.0164113,0.0047336,0.0411945,0.0104077,0.0221021,0.0208502,0.0127632,0.00516587,0.00486503,0.0204986,0.00784945,0.00415474,0.0128978,0.0186053,0.0130235,0.0129202,0.00895105,0.0113277,0.00441632,0.00809831,0.0156783,0.0093732,0,0,0,0,0,0,0,0,0
249,0.0118304,0.0107146,0,0,0,0,0,0,0.00180978,0.0171746,0.0199016,0.0123542,0,0,0.00477739,0,0.0194117,0.00300635,0.0506076,0.0371744,0.00779103,0,0.00898885,0.0138458,0.0178762,0.0291835,0.0199848,0.0076923,0.0233038,0.0230591,0.0102395,0.00636827,0.012068,0.00979348,0.00795936,0.00489209,0.0099553,0.0162047,0.0112443,0.0137229,0.00571534,0,0,0.00929613,0,0.0162802,0.00444053,0.0409141,0.0102912,0.0217686,0.0207834,0.0117627,0.00571545,0.00461113,0.0205684,0.00788929,0.00400864,0.0127716,0.0187064,0.0129119,0.0129654,0.00879539,0.0113938,0.00421796,0.00769941,0.0159407,0.00872605,0,0,0,0,0,0,0,0,0
250,0.0112747,0.0107408,0,0,0,0,0,0,0.00187602,0.0172765,0.0197395,0.0122836,0,0,0.00451671,0,0.0193843,0.00279782,0.0503316,0.036913,0.00756211,0,0.00841648,0.0136158,0.0176015,0.0289745,0.0201964,0.00754235,0.0231051,0.0229531,0.0102489,0.00629006,0.0120081,0.0095993,0.00800223,0.00468847,0.00976916,0.0163693,0.0109339,0.0134537,0.00507915,0,0,0.00919348,0,0.0161813,0.00419201,0.0404853,0.00996665,0.0215059,0.0207257,0.0108915,0.00614758,0.00448928,0.0206186,0.00797514,0.00388646,0.0125593,0.0186719,0.0126834,0.0128437,0.00868805,0.0113245,0.0039962,0.00728797,0.0160101,0.0082342,0,0,0,0,0,0,0,0,0
251,0.010795,0.0107043,0,0,0,0,0,0,0.00200216,0.01735,0.0196376,0.0121462,0,0,0.00426159,0,0.0193701,0.00259674,0.050134,0.0368056,0.00737343,0,0.00801614,0.0133256,0.017712,0.0290184,0.0203711,0.00742538,0.0230398,0.0227245,0.0103191,0.00618836,0.0121019,0.00932256,0.00804374,0.00452479,0.00958785,0.0165289,0.0105751,0.0129128,0.00462268,0,0,0.00914875,0,0.0161047,0.00392007,0.0400626,0.00962649,0.021163,0.0207061,0.0101498,0.00645755,0.00444137,0.0206192,0.00802959,0.00382147,0.0122944,0.0185854,0.0123641,0.012543,0.008677,0.0112744,0.00374309,0.0069835,0.0159428,0.00782773,0,0,0,0,0,0,0,0,0
252,0.0103441,0.0106107,0,0,0,0,0,0,0.00217728,0.0174591,0.0195072,0.0119283,0,0,0.00398084,0,0.0193187,0.00238394,0.0499348,0.0367294,0.00724616,0,0.0076084,0.012948,0.0181409,0.0291573,0.0203917,0.00722631,0.0230753,0.0225735,0.0104597,0.00604794,0.0122115,0.00895844,0.00804105,0.00435277,0.0094015,0.0166872,0.010651,0.0128535,0.00425768,0,0,0.00911664,0,0.01602,0.0036729,0.0397173,0.0097959,0.0207432,0.0204746,0.00951198,0.00670553,0.00453707,0.0206243,0.00805949,0.0037163,0.0124142,0.0188449,0.0123607,0.0125426,0.00863347,0.01119,0.00356012,0.00673691,0.0157625,0.00746354,0,0,0,0,0,0,0,0,0
253,0.0100199,0.0104368,0,0,0,0,0,0,0.00249328,0.0175329,0.0193605,0.011562,0,0,0.00366121,0,0.0191808,0.00219184,0.0499218,0.0365252,0.00721978,0,0.00738533,0.0123297,0.0183684,0.0290343,0.020157,0.00705301,0.0230459,0.0224879,0.0106283,0.00589362,0.0123289,0.00848485,0.00798039,0.004179,0.00946692,0.0168209,0.0105488,0.012332,0.00404768,0,0,0.00917139,0,0.0159617,0.00352043,0.0393922,0.00976552,0.0206425,0.0201196,0.00916777,0.006639,0.0045438,0.0208761,0,0.00355848,0.0122121,0.019215,0.0120808,0.0122519,0.00873114,0.010892,0.00347724,0.00651466,0.0154955,0.00722192,0,0,0,0,0,0,0,0,0
254,0.00939653,0.0102557,0,0,0,0,0,0,0.00297705,0.0171539,0.0193004,0.011229,0,0,0.00283468,0,0.0195473,0.00145571,0.0496778,0.0364764,0.00696274,0,0.00681973,0.0107672,0.0183393,0.0290975,0.0200622,0.00693263,0.0229924,0.0224765,0.0107025,0.00577776,0.0122309,0.00649691,0.0081175,0.00422895,0.00888638,0.0166686,0.0102733,0.0120147,0.00388452,0,0,0.0161691,0,0.0160073,0.0048509,0.0392334,0.00973163,0.0199878,0.0202851,0.00827167,0.00602901,0.00443717,0.0205712,0.0071825,0.00371214,0.0122394,0.0189519,0.0119728,0.0122002,0.00825503,0.00903646,0.00433012,0.00685078,0.0154956,0.00678542,0,0,0,0,0,0,0,0,0
255,0.00914532,0.00986409,0,0,0,0,0,0,0.00317399,0.0172293,0.0191183,0.0109317,0,0,0.00274003,0,0.0195406,0.00139864,0.0497253,0.0361395,0.00702586,0,0.00687493,0.0101257,0.0181207,0.0289287,0.0197444,0.00683949,0.0227975,0.0223603,0.010841,0.00564792,0.0122759,0.00603624,0.00810643,0.00410779,0.00900149,0.0167041,0.00984711,0.011455,0.00374392,0,0,0.0162875,0,0.0159801,0.00483777,0.0392226,0.00923579,0.0200404,0.0196692,0.00832597,0.00596334,0.00413879,0.0207961,0,0.00378134,0.0116181,0.018929,0.0113102,0.0115227,0.00841228,0.00881852,0.00423304,0.00671697,0.0148338,0.00665377,0,0,0,0,0,0,0,0,0
256,0.00887102,0.00946261,0,0,0,0,0,0,0.00347674,0.0172809,0.0189365,0.0108172,0,0,0.00271292,0,0.0195343,0.00138787,0.0496592,0.0358309,0.00709862,0,0.00692354,0.00950191,0.0180306,0.0288786,0.0195424,0.0067425,0.0226716,0.0222075,0.0109859,0.00556651,0.0123524,0.00560682,0.00809188,0.00398991,0.00886148,0.0167537,0.00992385,0.0109174,0.00359838,0,0,0.0163997,0,0.0159499,0.00481105,0.0391981,0.00945124,0.0196922,0.0191095,0.00829165,0.00593279,0.00412196,0.0208347,0,0.00379609,0.0117054,0.0191372,0.0114172,0.0116722,0.00834192,0.00864722,0.00415955,0.006559,0.0140647,0.00650494,0,0,0,0,0,0,0,0,0
257,0.0088647,0.00909129,0,0,0,0,0,0,0.00381804,0.0177599,0.0187843,0.010689,0,0,0.0028743,0,0.0189672,0.00174754,0.049572,0.0354634,0.00736793,0,0.00734262,0.00970576,0.0179403,0.0288554,0.0192763,0.00662642,0.0224204,0.0219639,0.0111337,0.00549441,0.012608,0.00645368,0.00788097,0.00357426,0.0089954,0.0171308,0.0102161,0.0103624,0.00344444,0,0,0.0103244,0,0.0158815,0.00342191,0.0391032,0.0096514,0.0192867,0.0187308,0.00869695,0.00533572,0.00408209,0.0209061,0,0.00374476,0.0119352,0.0194972,0.0116606,0.0119911,0.0085585,0.00958429,0.00324893,0.00593407,0.0130494,0.00651358,0,0,0,0,0,0,0,0,0
258,0.00868979,0.00863465,0,0,0,0,0,0,0.00417196,0.0178433,0.018679,0.0105967,0,0,0.00265111,0,0.018908,0.00171339,0.0495187,0.0352142,0.00752244,0,0.00756239,0.00893382,0.0178125,0.0289194,0.0189595,0.00649011,0.0219492,0.0219074,0.0113034,0.00538493,0.0127101,0.00601436,0.00790234,0.00343238,0.00881396,0.0171885,0.00996312,0.0099677,0.00343431,0,0,0.0106043,0,0.015922,0.0034305,0.0390072,0.00946674,0.0188466,0.0185301,0.00888905,0.00481407,0.00408313,0.0209419,0,0.00393666,0.0116888,0.0194943,0.0113467,0.0117445,0.00843204,0.00897853,0.00320087,0.00581876,0.0122075,0.00631908,0,0,0,0,0,0,0,0,0
259,0.0085329,0.00820409,0,0,0,0,0,0,0.00444166,0.0179029,0.0185834,0.0106473,0,0,0.00239737,0,0.018855,0.00169931,0.0494991,0.0349599,0.00771998,0,0.00785036,0.00812593,0.0177401,0.028897,0.0186328,0.00633449,0.0215793,0.0222528,0.0114583,0.00532093,0.0127675,0.00561108,0.00791296,0.00327667,0.00855618,0.017225,0.00963065,0.00963619,0.00355157,0,0,0.010822,0,0.0159902,0.00348534,0.0389285,0.00922064,0.018435,0.0183399,0.0091411,0.00417824,0.00403487,0.0209666,0,0.00435104,0.0114396,0.0194889,0.0110547,0.0115103,0.00829729,0.00832068,0.00311157,0.00569469,0.0113322,0.00679872,0,0,0,0,0,0,0,0,0
260,0.00773792,0.00830743,0,0,0,0,0,0,0.0047834,0.0181553,0.0184684,0.0104946,0,0,0.00266353,0,0.0186676,0.00179034,0.04925,0.0347867,0.00731542,0,0.0071307,0.00825287,0.0177822,0.0289892,0.0185762,0.0061862,0.0214261,0.0224814,0.0115512,0.00533308,0.0128794,0.00580115,0.00782354,0.00300014,0.00800655,0.0175504,0.00954457,0.00938669,0.00307011,0,0,0.0105087,0,0.0158282,0.00298897,0.0388351,0.00933487,0.0177636,0.0182769,0.008141,0.00508009,0.00405557,0.020783,0.00499787,0.0047332,0.0116605,0.0194302,0.0111976,0.0117611,0.00796314,0.00831829,0.00286037,0.00532446,0.0114572,0.00597674,0,0,0,0,0,0,0,0,0
261,0.00712909,0.0084699,0,0,0,0,0,0,0.00526091,0.0183469,0.0183117,0.0102255,0,0,0.00272787,0,0.0185852,0.00167148,0.0492693,0.0344417,0.0069801,0,0.00650178,0.00805416,0.0175263,0.0288663,0.0184272,0.00614082,0.0213849,0.0221855,0.0117516,0.00535587,0.0130869,0.00572049,0.00778979,0.00281994,0.00808235,0.0178654,0.00936994,0.00891418,0.00281944,0,0,0.0101896,0,0.0156792,0.00251813,0.0385625,0.00920404,0.0179216,0.0175439,0.00719771,0.00592131,0.0035501,0.0211796,0,0.00439559,0.011384,0.0199118,0.0109003,0.0115646,0.00805108,0.00823478,0.00255803,0.00498728,0.011681,0.0051452,0,0,0,0,0,0,0,0,0
262,0.00661948,0.00853116,0,0,0,0,0,0,0.00575601,0.0185261,0.0182371,0.0100506,0,0,0.00281655,0,0.0184861,0.00160121,0.0492039,0.0341295,0.00668689,0,0.0061438,0.00788922,0.0174028,0.0288051,0.0182814,0.00608626,0.021472,0.0216259,0.0119614,0.0054323,0.013218,0.00571568,0.00775686,0.00267444,0.00788286,0.0181629,0.00921434,0.00858634,0.0028778,0,0,0.00989828,0,0.0155606,0.00210667,0.0384345,0.00912834,0.0176521,0.017158,0.0064601,0.00662119,0.0033511,0.0213494,0,0.0043097,0.0111793,0.0200764,0.0107164,0.011484,0.0079016,0.00820328,0.00232293,0.00463626,0.0116582,0.00436094,0,0,0,0,0,0,0,0,0
263,0.00623685,0.00861251,0,0,0,0,0,0,0.00613619,0.0186715,0.0181863,0.00984184,0,0,0.00286587,0,0.0184112,0.00156915,0.0491586,0.033904,0.00641312,0,0.00593708,0.00769792,0.0175428,0.0285459,0.0180016,0.00615887,0.0215583,0.0212168,0.0120899,0.00556188,0.0134421,0.00561892,0.00774713,0.00255604,0.00769945,0.0184409,0.00902294,0.00826803,0.00313479,0,0,0.00966074,0,0.0154719,0.00178036,0.0382954,0.00899696,0.0173979,0.0168036,0.00581427,0.00728177,0.00320393,0.0214999,0,0.0042319,0.0108128,0.0201213,0.0104959,0.0112553,0.00775217,0.00821331,0.0020185,0.0042735,0.0115306,0.00376917,0,0,0,0,0,0,0,0,0
264,0.00592653,0.00866936,0,0,0,0,0,0,0.00650413,0.0187793,0.0181004,0.00958212,0,0,0.00291857,0,0.0183187,0.0015034,0.049101,0.0336888,0.00616099,0,0.00589086,0.0074219,0.018007,0.0279921,0.0177888,0.00625264,0.0212477,0.0213847,0.0121867,0.00571125,0.013712,0.00541214,0.00774188,0.00244672,0.00741786,0.0187087,0.00886989,0.00788905,0.00352888,0,0,0.00955005,0,0.0154251,0.00163437,0.0381563,0.00902631,0.0171318,0.0164575,0.0053247,0.00798716,0.00305637,0.0216324,0,0.00407951,0.01075,0.0202935,0.0103599,0.0112068,0.00754275,0.00827184,0.00165299,0.00392633,0.0113451,0.00359991,0,0,0,0,0,0,0,0,0
265,0.00568331,0.008712,0,0,0,0,0,0,0.00715577,0.0189709,0.0180482,0.00925627,0,0,0.00307978,0,0.0181722,0.00141787,0.0488826,0.0335065,0.00590673,0,0.00600593,0.00716233,0.018134,0.0278226,0.0176835,0.00634972,0.0211999,0.0216173,0.0122349,0.0058784,0.0139494,0.00522854,0.00770554,0.00230605,0.00695624,0.0189979,0.0088667,0.00756058,0.00404719,0,0,0.0094958,0,0.0153745,0.00163314,0.0381381,0.00926733,0.0163989,0.0163562,0.00520828,0.00871125,0.00311464,0.0215496,0.00443131,0.00409117,0.0109088,0.0202511,0.0104054,0.0113447,0.00712472,0.00843463,0.00136272,0.00359706,0.0112462,0.00336342,0,0,0,0,0,0,0,0,0
266,0.00541361,0.00871811,0,0,0,0,0,0,0.00774555,0.0191521,0.0179698,0.00893048,0,0,0.00325185,0,0.0181482,0.00127336,0.0489184,0.0332476,0.00575952,0,0.00598483,0.00662098,0.0175836,0.0278152,0.0173514,0.00658423,0.0213256,0.0217097,0.012361,0.00602485,0.0141992,0.00487515,0.00773076,0.00217246,0.00711059,0.0192417,0.00858212,0.00710467,0.00426529,0,0,0.00955576,0,0.0153287,0.00170608,0.037986,0.0089957,0.0164543,0.0156653,0.00490816,0.00927816,0.00271585,0.0218492,0,0.00369956,0.0104456,0.0205228,0.00994232,0.0108935,0.00726825,0.00848657,0.00116815,0.00336634,0.0110523,0.002987,0,0,0,0,0,0,0,0,0
267,0.00525245,0.00869893,0,0,0,0,0,0,0.0081651,0.0192899,0.0178813,0.00884309,0,0,0.00350663,0,0.0181131,0.00122741,0.0488375,0.032964,0.00563215,0,0.00616904,0.00615838,0.0172206,0.0277934,0.0170275,0.00668833,0.0209299,0.0215947,0.0123744,0.00621287,0.0144097,0.00465227,0.00774563,0.00203159,0.00695033,0.0194965,0.00847525,0.00680835,0.00456178,0,0,0.00966957,0,0.0152907,0.00174803,0.0378675,0.00904412,0.0162098,0.0152465,0.00491039,0.00987715,0.00255398,0.0219393,0,0.00357257,0.0102976,0.0207285,0.0097862,0.0107743,0.00717561,0.0086217,0.00109002,0.00319476,0.0106563,0.002921,0,0,0,0,0,0,0,0,0
268,0.00518016,0.00866727,0,0,0,0,0,0,0.00847614,0.0194613,0.0177826,0.00889655,0,0,0.00376525,0,0.0180218,0.00122805,0.0486322,0.0326576,0.00549728,0,0.00654413,0.00575745,0.0170543,0.0276844,0.0169141,0.00667461,0.0205345,0.0212859,0.0123509,0.00645298,0.0145419,0.00443915,0.00772697,0.0018488,0.00662769,0.019754,0.00850167,0.0066406,0.00501892,0,0,0.00977869,0,0.0152377,0.00171522,0.0378242,0.00931808,0.0156982,0.0151696,0.00527652,0.0105733,0.00256644,0.0218414,0.00338978,0.00368842,0.0103797,0.0207694,0.00977237,0.0108673,0.00686754,0.00883229,0.00104736,0.00304324,0.0103056,0.00305667,0,0,0,0,0,0,0,0,0
