Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,
222,0.0252557,0.0108778,0,0,0,0,0,0,0.0168207,0.0161674,0.0059724,0.0179708,0,0,0.0157663,0,0.0277151,0.0092836,0.0409861,0.00476236,0.029108,0.0119134,0.00290144,0.0107632,0.00475508,0.00620462,0.00577836,0.0284783,0.00462639,0.00764948,0.00344262,0.0346286,0.0203258,0.0174754,0.0202136,0.00926492,0.0212366,0.0112162,0.0143194,0.0176258,0.0254687,0,0,0.00427118,0,0.00386331,0.00601028,0.0441121,0.0144491,0.0316233,0.0127714,0.00346654,0.00586841,0.00386059,0.0319776,0.00757102,0.00175609,0.00452305,0.0366478,0.00224703,0.00134714,0.0194358,0.00604391,0.00376373,0.00634564,0.00785663,0.022815,0,0,0,0,0,0,0,0,0
223,0.0292726,0.0138216,0,0,0,0,0,0,0.0173923,0.0166407,0.00617992,0.0199402,0,0,0.0145765,0,0.0272273,0.00870768,0.0416993,0.00460989,0.0279616,0.0109061,0.00512915,0.010105,0.00458,0.00580719,0.00569852,0.0281369,0.00532274,0.00807812,0.00371893,0.0352494,0.0206654,0.0166975,0.0200261,0.009454,0.0104235,0.011696,0.0140745,0.0231669,0.0287496,0,0,0.00403596,0,0.00399944,0.00636501,0.0453398,0.0188721,0.0320149,0.0128917,0.0066278,0.00887654,0.00509917,0.0250315,0.0139039,0.00997099,0.0183619,0,0.0205406,0.0200055,0.0147978,0.00476185,0.0045077,0.00682801,0.0102931,0.0257966,0,0,0,0,0,0,0,0,0
224,0.0290801,0.0135784,0,0,0,0,0,0,0.0171633,0.0165531,0.00610039,0.0197181,0,0,0.0144309,0,0.027226,0.00894211,0.0417719,0.00475511,0.0278186,0.0107577,0.00544329,0.00957443,0.00480714,0.00612414,0.00593604,0.0280925,0.00533719,0.00804769,0.00384556,0.0352562,0.0203713,0.0163845,0.0200355,0.00958961,0.0106351,0.011755,0.0142862,0.0228722,0.0286725,0,0,0.00402372,0,0.00416122,0.0064911,0.045532,0.0187181,0.0317616,0.0126628,0.00717251,0.00911879,0.00502066,0.0252597,0.0136263,0.00955966,0.0183766,0,0.0205626,0.0198467,0.0147662,0.00462933,0.0051383,0.00678275,0.0100775,0.0255955,0,0,0,0,0,0,0,0,0
225,0.0288802,0.0134561,0,0,0,0,0,0,0.0170392,0.0165013,0.00598073,0.0193918,0,0,0.014322,0,0.0272211,0.00907464,0.0416612,0.00497636,0.0278156,0.0105987,0.00576647,0.00898607,0.00511901,0.00657925,0.00623026,0.0281171,0.00534928,0.00813362,0.00391701,0.0351614,0.0202931,0.0160516,0.0200446,0.00966276,0.0107877,0.0117575,0.0145124,0.0223841,0.0285867,0,0,0.00399553,0,0.00412782,0.00661187,0.0458002,0.0186867,0.0314675,0.0124612,0.00763066,0.00928098,0.00496487,0.0254448,0.0132038,0.00913439,0.0182268,0,0.0203867,0.0196305,0.0148104,0.00444268,0.00554824,0.0068286,0.00986298,0.0254249,0,0,0,0,0,0,0,0,0
226,0.0293601,0.0139255,0,0,0,0,0,0,0.0176116,0.0160536,0.00619163,0.0190011,0,0,0.0151283,0,0.0271637,0.0106695,0.041778,0.00551938,0.0277896,0.0107405,0.00607829,0.00821044,0.00569691,0.00749471,0.00684762,0.0282411,0.0055866,0.00849378,0.00403163,0.0348931,0.0210367,0.0161668,0.0200972,0.00965757,0.0107964,0.0118576,0.0145269,0.0219372,0.0289328,0,0,0.00415082,0,0.00415133,0.0069294,0.0459555,0.0186554,0.0311414,0.0126199,0.00780893,0.00966,0.00492705,0.0256277,0.0128006,0.00909792,0.0182206,0,0.0201214,0.019329,0.0146197,0.00415249,0.00651076,0.00691636,0.0100928,0.0256394,0,0,0,0,0,0,0,0,0
227,0.0295489,0.014406,0,0,0,0,0,0,0.0178213,0.0161387,0.00621307,0.017672,0,0,0.0147273,0,0.0270314,0.0105244,0.042005,0.00559794,0.0275169,0.0106299,0.00600529,0.00744036,0.00577081,0.00786308,0.0070818,0.0285608,0.00559397,0.0086348,0.00417436,0.0346035,0.0215056,0.0155628,0.0200636,0.0096858,0.0111907,0.0120739,0.0146895,0.0207325,0.0292383,0,0,0.0040018,0,0.0043092,0.00696036,0.0458662,0.0185925,0.0307637,0.0123947,0.0072243,0.0104558,0.00462887,0.0259308,0.0117952,0.00908027,0.017985,0,0.0197686,0.0189573,0.0145518,0.00385536,0.00686795,0.00716957,0.01058,0.0256699,0,0,0,0,0,0,0,0,0
228,0.0292101,0.014304,0,0,0,0,0,0,0.0173958,0.0165911,0.00603879,0.0164554,0,0,0.0134883,0,0.0268748,0.00917093,0.0419424,0.00548076,0.0272609,0.0102897,0.0059869,0.00664908,0.00547182,0.00779002,0.00703796,0.0284708,0.0055052,0.00857047,0.00428229,0.0344911,0.0211654,0.0144024,0.019977,0.00981907,0.0117338,0.0122235,0.0149481,0.0194264,0.0292157,0,0,0.00375454,0,0.0044098,0.0067714,0.0459177,0.0185978,0.030464,0.0117374,0.0070513,0.011088,0.00409803,0.0261704,0.010744,0.00872679,0.0174253,0,0.0193108,0.0184381,0.0147425,0.00375674,0.00661392,0.00728429,0.0107267,0.0253571,0,0,0,0,0,0,0,0,0
229,0.0291703,0.0143337,0,0,0,0,0,0,0.0173464,0.0165697,0.00613933,0.0159092,0,0,0.0132395,0,0.0268059,0.0092802,0.0420388,0.00555753,0.0271025,0.0101352,0.00613441,0.00587586,0.00541906,0.00789197,0.00710052,0.028633,0.00557347,0.00857736,0.0044612,0.0344434,0.0211434,0.0138945,0.0199588,0.00990773,0.0120462,0.0123019,0.0151059,0.018647,0.0293254,0,0,0.00375124,0,0.00442209,0.00678168,0.0461331,0.0186253,0.030221,0.0112785,0.00726601,0.0116204,0.00404196,0.026253,0.00985441,0.00842307,0.017043,0,0.0188678,0.0178615,0.0148407,0.00353396,0.00674901,0.00731682,0.0108554,0.0251915,0,0,0,0,0,0,0,0,0
230,0.0289793,0.0143223,0,0,0,0,0,0,0.017466,0.0165218,0.00621112,0.0153409,0,0,0.0130043,0,0.0267628,0.0093953,0.042108,0.00560582,0.0269015,0.00989627,0.00624273,0.00518166,0.00560764,0.00799659,0.00707801,0.0290669,0.00556198,0.00858526,0.00459834,0.0344408,0.0213371,0.0133347,0.019936,0.0099959,0.0123053,0.0123093,0.0153186,0.0178551,0.0293551,0,0,0.00378254,0,0.0042907,0.00695519,0.0464138,0.0186753,0.0299809,0.0108061,0.00762552,0.0121552,0.00402522,0.026366,0.00924799,0.00813406,0.0166969,0,0.0184559,0.0174092,0.0149479,0.00339153,0.00691421,0.0073366,0.0109509,0.0249487,0,0,0,0,0,0,0,0,0
231,0.0287149,0.0143044,0,0,0,0,0,0,0.017686,0.0165004,0.00606921,0.0145183,0,0,0.0127741,0,0.0267328,0.00947904,0.0422163,0.00573612,0.0266414,0.00975014,0.00633516,0.00452169,0.00582828,0.0082247,0.00707406,0.0295286,0.00564572,0.00865338,0.00477399,0.0344337,0.0216513,0.0127873,0.019943,0.0100747,0.0124828,0.0122638,0.0155357,0.0169533,0.0292913,0,0,0.00386131,0,0.00412363,0.0071553,0.046645,0.0187067,0.0296948,0.0105364,0.00808537,0.0127066,0.00356541,0.0265466,0.00875785,0.00811955,0.0165003,0,0.0181474,0.0171676,0.0150326,0.00319341,0.00701241,0.0073485,0.0110475,0.0246143,0,0,0,0,0,0,0,0,0
232,0.0283839,0.0142946,0,0,0,0,0,0,0.0178675,0.0164822,0.00596608,0.0134563,0,0,0.0125561,0,0.0266809,0.00957136,0.0424002,0.00591171,0.0263549,0.00963598,0.00646984,0.00386711,0.00593868,0.00843258,0.00710812,0.0298668,0.00574394,0.00868501,0.00494181,0.0344329,0.0219103,0.012268,0.0199484,0.0101464,0.0125975,0.0121964,0.0156944,0.0159368,0.0291245,0,0,0.00401876,0,0.00403422,0.00732279,0.0467532,0.0188264,0.0293817,0.0105844,0.00836159,0.0132272,0.00381215,0.0268906,0.00859066,0.00852208,0.0165135,0,0.017982,0.0169884,0.0151485,0.00292579,0.00701887,0.00737641,0.0111501,0.0241778,0,0,0,0,0,0,0,0,0
233,0.0280012,0.0143246,0,0,0,0,0,0,0.0180374,0.0164505,0.00594532,0.0123677,0,0,0.0123352,0,0.0266392,0.00961946,0.0424601,0.00614734,0.0261536,0.00956405,0.00660602,0.00332612,0.00614416,0.00877828,0.00725628,0.0302318,0.00586171,0.00877014,0.00511297,0.0344063,0.022182,0.0116749,0.0199456,0.0102249,0.0127627,0.0120711,0.0158493,0.0148714,0.0289098,0,0,0.0041902,0,0.0037959,0.00747665,0.0468099,0.0190256,0.0290719,0.0107607,0.0086432,0.0137121,0.00413771,0.0273991,0.00858405,0.00928155,0.0165805,0,0.0178762,0.0167898,0.0153036,0.00256384,0.00714012,0.00745713,0.011268,0.0236935,0,0,0,0,0,0,0,0,0
234,0.0275598,0.0143655,0,0,0,0,0,0,0.018157,0.0163978,0.00595861,0.0114094,0,0,0.0120903,0,0.0265892,0.00960818,0.0425717,0.00638345,0.0259837,0.00961014,0.00677739,0.00293183,0.00655275,0.00930415,0.00754487,0.0306847,0.00609201,0.00896137,0.00529137,0.0343229,0.0224763,0.0110587,0.0199216,0.0102938,0.0129762,0.0118615,0.0159208,0.0138317,0.0286291,0,0,0.00437028,0,0.00337496,0.00768409,0.0471322,0.019203,0.0287298,0.0106085,0.00866797,0.0141685,0.00436656,0.0275978,0.00833782,0.00987901,0.01634,0,0.0176012,0.016359,0.0154632,0.00215319,0.00731423,0.00741509,0.0113971,0.0232027,0,0,0,0,0,0,0,0,0
235,0.0270585,0.0143885,0,0,0,0,0,0,0.0179581,0.0163648,0.00593986,0.010485,0,0,0.0118077,0,0.0264901,0.0095904,0.0427531,0.00650309,0.0257748,0.00974301,0.00700305,0.00268607,0.00693942,0.00967605,0.0077964,0.0309263,0.00631964,0.00915556,0.00543632,0.0342342,0.0223978,0.0104341,0.019888,0.0103238,0.0132953,0.0116859,0.0160007,0.0128015,0.0283044,0,0,0.00463187,0,0.0031,0.00788838,0.0474999,0.019295,0.0284119,0.0101928,0.00873284,0.0145769,0.00423596,0.0275062,0.0079226,0.0108606,0.0159477,0,0.0171969,0.0159465,0.0156456,0.00188928,0.00740807,0.00732343,0.0115312,0.0227095,0,0,0,0,0,0,0,0,0
236,0.0264521,0.0143231,0,0,0,0,0,0,0.0175094,0.0163241,0.00587482,0.00965839,0,0,0.0115422,0,0.0263891,0.00958855,0.0430029,0.00659069,0.0255999,0.00991929,0.00724876,0.00256879,0.00698673,0.00996339,0.00797063,0.0309068,0.0065188,0.0093343,0.00553602,0.0341817,0.0218516,0.00978061,0.0198622,0.0103494,0.0137351,0.0115606,0.0161456,0.0116802,0.0278554,0,0,0.00503187,0,0.00302248,0.00812762,0.04779,0.0193958,0.0281613,0.00994003,0.00876905,0.0148917,0.0041911,0.0274483,0.00752992,0.0113141,0.0156949,0,0.0168146,0.0155607,0.015878,0.00158018,0.00747666,0.00730575,0.011617,0.0221303,0,0,0,0,0,0,0,0,0
237,0.0256795,0.0142202,0,0,0,0,0,0,0.0169175,0.0162762,0.00572016,0.00881151,0,0,0.0112905,0,0.0263304,0.00962494,0.0432479,0.00675743,0.0254599,0.0102118,0.00748372,0.00262409,0.00705567,0.0104064,0.00813325,0.0308476,0.00669648,0.00943984,0.00565926,0.0341669,0.0211067,0.00913635,0.0198465,0.0103505,0.0142411,0.0113393,0.0163183,0.0104408,0.0272874,0,0,0.00540812,0,0.00285591,0.0083496,0.0480677,0.0194859,0.0279271,0.00996431,0.00870389,0.0151385,0.00430667,0.0274975,0.00715745,0.0104825,0.0155767,0,0.0165255,0.0152333,0.0161572,0.0013865,0.00760436,0.0071955,0.0116976,0.0214373,0,0,0,0,0,0,0,0,0
238,0.0247455,0.0140445,0,0,0,0,0,0,0.0162781,0.0161945,0.00555113,0.00780066,0,0,0.0110868,0,0.0263215,0.00960078,0.0434434,0.00709666,0.0253893,0.0106103,0.00771225,0.00290331,0.00722233,0.0109719,0.00842608,0.0307328,0.00683696,0.00946233,0.00575006,0.0341667,0.0203313,0.00850593,0.0198216,0.0103274,0.0147734,0.0110807,0.0164717,0.00923631,0.0265284,0,0,0.00586099,0,0.00280306,0.0085942,0.0482337,0.019571,0.0277236,0.0100736,0.00870241,0.0152757,0.00456439,0.0274985,0.00687191,0.00986864,0.0154446,0,0.0162849,0.0149529,0.0164806,0.00112009,0.00767247,0.00712475,0.0116888,0.0206191,0,0,0,0,0,0,0,0,0
239,0.0237677,0.0137341,0,0,0,0,0,0,0.0157485,0.0160539,0.00559835,0.00746055,0,0,0.0109925,0,0.026376,0.0094959,0.0437872,0.0078647,0.0253227,0.0113036,0.0081054,0.00366174,0.00750688,0.0116771,0.00902582,0.0305148,0.00715072,0.00950883,0.00591628,0.0341408,0.019573,0.00786212,0.0197891,0.0101976,0.0151183,0.0106988,0.0165338,0.00846362,0.0255437,0,0,0.00654453,0,0.00277292,0.00903256,0.0481728,0.0195691,0.0274297,0.0104616,0.00882108,0.0151988,0.00481303,0.0274198,0.00694044,0.0100283,0.0155273,0,0.0161329,0.0147697,0.0166662,0.00103227,0.00801556,0.00704058,0.0115521,0.0197547,0,0,0,0,0,0,0,0,0
240,0.0227255,0.013505,0,0,0,0,0,0,0.0147796,0.0160013,0.00514171,0.00743264,0,0,0.010554,0,0.0263255,0.00917508,0.0437974,0.00828501,0.0254182,0.0114576,0.00831081,0.00479488,0.00760321,0.012133,0.00943997,0.0303416,0.00715306,0.0093649,0.00587756,0.0341532,0.0184761,0.00704602,0.0197248,0.0101852,0.0158329,0.0102047,0.0170062,0.00758095,0.0245598,0,0,0.00662558,0,0.00334645,0.00876523,0.0480323,0.0195426,0.0273197,0.010526,0.00865273,0.0152287,0.00485493,0.0273456,0.00699805,0.010393,0.015297,0,0.015931,0.0145304,0.0171667,0.00113748,0.00695012,0.00683284,0.0114266,0.0188184,0,0,0,0,0,0,0,0,0
241,0.021793,0.0134933,0,0,0,0,0,0,0.0138092,0.0159294,0.00478307,0.00758428,0,0,0.0102273,0,0.0262648,0.00910911,0.0438128,0.00879416,0.0255426,0.0117104,0.00842259,0.00456659,0.00779196,0.0126253,0.00983695,0.0301542,0.00718629,0.00921129,0.00587075,0.0341574,0.0173508,0.00645564,0.0197314,0.0101312,0.0165443,0.0099544,0.0174086,0.00723504,0.0240025,0,0,0.00701378,0,0.00310864,0.00935731,0.0479847,0.0195162,0.0273216,0.0106347,0.00852,0.015752,0.00496118,0.0272205,0.0070709,0.0104844,0.0151169,0,0.015586,0.0142783,0.0176853,0.00134953,0.00798928,0.00717071,0.0114878,0.0180279,0,0,0,0,0,0,0,0,0
242,0.0208576,0.0133695,0,0,0,0,0,0,0.0128175,0.0158423,0.00459654,0.00798492,0,0,0.00971708,0,0.0262961,0.00877348,0.0438847,0.00928995,0.0253908,0.0121289,0.00844477,0.00535143,0.00802372,0.0129747,0.0100795,0.0300042,0.00728377,0.00910962,0.00589531,0.034142,0.0161542,0.00561343,0.019724,0.00999072,0.0171669,0.00959028,0.0176522,0.00753078,0.023381,0,0,0.0072913,0,0.00344522,0.00960244,0.0482498,0.019662,0.0272471,0.0107798,0.00836518,0.0159897,0.00510479,0.0270801,0.0071265,0.0104097,0.0149465,0,0.0150678,0.0139455,0.0181683,0.00170153,0.00833809,0.00727749,0.0113888,0.0172156,0,0,0,0,0,0,0,0,0
243,0.0197863,0.0131187,0,0,0,0,0,0,0.0119717,0.015705,0.00456615,0.00861582,0,0,0.00906983,0,0.0263766,0.00836258,0.0439149,0.010054,0.0254263,0.0126006,0.00839134,0.00618321,0.00830339,0.0134333,0.0103579,0.0298355,0.0074353,0.00924242,0.00593983,0.0340469,0.0151722,0.00481711,0.019717,0.00979597,0.0178614,0.00926458,0.0178944,0.00820517,0.0226651,0,0,0.00772093,0,0.00371914,0.0100179,0.0487164,0.01973,0.0272177,0.0109284,0.00813666,0.016123,0.00521311,0.0269706,0.00714233,0.010231,0.0147725,0,0.0146865,0.0135715,0.0186429,0.0020913,0.00904305,0.00744208,0.0112209,0.0162978,0,0,0,0,0,0,0,0,0
244,0.0186127,0.0128183,0,0,0,0,0,0,0.0109786,0.0155846,0.00451211,0.00938784,0,0,0.00826599,0,0.0264454,0.00790237,0.0439622,0.0106664,0.025578,0.012957,0.0082924,0.00701615,0.00819973,0.0136239,0.0104718,0.0296489,0.00742749,0.00926769,0.00593318,0.0339249,0.014031,0.0040835,0.0197131,0.00963469,0.0186678,0.00896386,0.0182137,0.00925773,0.0217635,0,0,0.00817294,0,0.00390076,0.0104279,0.048962,0.0198444,0.027239,0.0110674,0.00789153,0.0162313,0.00531999,0.0268905,0.00705084,0.0099774,0.0145917,0,0.0143717,0.0131389,0.0191672,0.00245603,0.00932183,0.00767978,0.0110183,0.0152718,0,0,0,0,0,0,0,0,0
245,0.0173305,0.0124918,0,0,0,0,0,0,0.00985805,0.0154558,0.00443398,0.0101737,0,0,0.00733781,0,0.0265034,0.00733299,0.0440184,0.0111237,0.025804,0.0131622,0.00815004,0.00782847,0.00802398,0.0135667,0.0104548,0.0294346,0.00734395,0.00905138,0.00585414,0.0337503,0.0127541,0.00363729,0.0196905,0.00941771,0.0195096,0.00859453,0.0185443,0.0103943,0.0207189,0,0,0.00863607,0,0.00441254,0.0106687,0.0490368,0.0199502,0.0272752,0.011153,0.00766322,0.0163883,0.00539987,0.0268848,0.00685792,0.00976869,0.0144106,0,0.0141194,0.0127132,0.0197316,0.00294017,0.00947877,0.00786439,0.0108301,0.0141672,0,0,0,0,0,0,0,0,0
246,0.0135919,0.00940164,0,0,0,0,0,0,0.00845294,0.0159468,0.00448385,0.0101247,0,0,0.0042645,0,0.0259219,0.00540353,0.0440674,0.0114766,0.0253094,0.0129902,0.00816061,0.0147063,0.00820087,0.0132365,0.0102352,0.0293028,0.00727323,0.00874262,0.00575636,0.0334312,0.0112292,0.00772476,0.0193964,0.00896131,0.0201609,0.00950071,0.0187895,0.0101574,0.0151419,0,0,0.00931097,0,0.00342255,0.00759676,0.0491382,0.0202658,0.026588,0.0111655,0.00746557,0.0141681,0.00540188,0.027038,0.00677558,0.00977342,0.014188,0,0.0139519,0.0121984,0.0202537,0.00433362,0.00942538,0.00779079,0.00829095,0.0108937,0,0,0,0,0,0,0,0,0
247,0.012037,0.00894942,0,0,0,0,0,0,0.00719929,0.0158985,0.00454393,0.0106831,0,0,0.00331498,0,0.0257879,0.00508122,0.0441596,0.0117847,0.0255303,0.0129755,0.00802743,0.0160344,0.00805106,0.0130121,0.0101287,0.0291065,0.00755481,0.00866002,0.00557638,0.0331366,0.00991262,0.00900818,0.0193143,0.00863419,0.0209071,0.00932806,0.0191621,0.0106507,0.0136618,0,0,0.0100599,0,0.0035631,0.00754524,0.0493171,0.0204765,0.026601,0.0112411,0.00727767,0.0140863,0.00556706,0.0269403,0.00705423,0.0099697,0.0137651,0,0.0135478,0.0117401,0.0208636,0.00489252,0.0102119,0.00798883,0.00811835,0.00952732,0,0,0,0,0,0,0,0,0
248,0.0106718,0.00870489,0,0,0,0,0,0,0.00597146,0.0158627,0.00463242,0.0111045,0,0,0.00299342,0,0.0256281,0.00499291,0.0442301,0.0119151,0.0257386,0.0129095,0.00785051,0.0173793,0.00762017,0.0127154,0.00991349,0.0289389,0.00755669,0.0084816,0.00538041,0.0328311,0.00864582,0.0104155,0.0192141,0.00832311,0.0216462,0.00916683,0.0195234,0.0109397,0.0123126,0,0,0.0107406,0,0.00370612,0.0076227,0.0494795,0.0207649,0.0265671,0.0115228,0.0071457,0.0140467,0.00574095,0.0268687,0.00736632,0.0102096,0.013528,0,0.0129771,0.0113002,0.0214424,0.00537865,0.0108146,0.00825848,0.00801431,0.00826051,0,0,0,0,0,0,0,0,0
249,0.00945984,0.00862046,0,0,0,0,0,0,0.00472245,0.0158428,0.00467989,0.0114734,0,0,0.00337772,0,0.025473,0.00512631,0.0442077,0.0118144,0.0260138,0.0127532,0.00765812,0.0187602,0.00745136,0.012296,0.00949049,0.0288194,0.00726999,0.008149,0.00513388,0.0325454,0.00732899,0.0118277,0.0191226,0.00799648,0.0223349,0.00899573,0.0198845,0.0110784,0.0110248,0,0,0.011329,0,0.0038849,0.00756034,0.0496091,0.0211483,0.0265181,0.0119181,0.00715635,0.0140391,0.00596427,0.0268511,0.00769295,0.0104037,0.0133097,0,0.0124969,0.0109224,0.0219786,0.00582494,0.011196,0.00842816,0.00802416,0.0069908,0,0,0,0,0,0,0,0,0
250,0.00619023,0.0084147,0,0,0,0,0,0,0.00254468,0.0156613,0.0049988,0.0117011,0,0,0.00344858,0,0.0254908,0.00562874,0.043613,0.0113957,0.0259525,0.011627,0.00696606,0.0183142,0.00755992,0.0114084,0.00848058,0.0286459,0.00663921,0.00767415,0.00482132,0.0321554,0.00480104,0.0119898,0.0191138,0.00767152,0.00477283,0.00874922,0.00686109,0.0117604,0.00850368,0,0,0.0121671,0,0.00413495,0.00751581,0.04892,0.00915915,0.0284081,0.00338018,0.00572321,0.0130234,0.00112072,0.0299063,0.00136892,0.00583123,0.0132893,0.0262171,0.00844249,0.00860384,0.00416903,0.00619432,0.0118604,0.00861429,0.00807298,0.00369234,0,0,0,0,0,0,0,0,0
251,0.007281,0.00881929,0,0,0,0,0,0,0.00229001,0.0158267,0.0047449,0.0120819,0,0,0.00475622,0,0.0251646,0.00576849,0.0439407,0.0111499,0.026714,0.0123903,0.00733763,0.0211309,0.00750324,0.0110099,0.00836419,0.0287116,0.00634571,0.00751422,0.00443662,0.032127,0.00459008,0.0141509,0.0189706,0.00758089,0.0241992,0.00873603,0.0207106,0.0112061,0.00829126,0,0,0.0126901,0,0.00418133,0.00743893,0.0498032,0.0213059,0.026435,0.0126453,0.00702002,0.0139046,0.00633754,0.0269803,0.00841366,0.0106985,0.0127788,0,0.0117648,0.0103857,0.0231867,0.00663637,0.0120902,0.00889189,0.00826728,0.00451664,0,0,0,0,0,0,0,0,0
252,0.00446501,0.00910162,0,0,0,0,0,0,0.00139764,0.0157322,0.00514638,0.0118147,0,0,0.00521801,0,0.0251702,0.00644119,0.0433831,0.0104036,0.0265162,0.0112612,0.00736405,0.0214252,0.00656636,0.00984484,0.0073321,0.0286564,0.00561292,0.00627743,0.0040978,0.0319077,0.00220555,0.0149317,0.0189783,0.00734328,0.0048702,0.00873801,0.00660348,0.0112431,0.00512777,0,0,0.0140295,0,0.0040566,0.00709259,0.0491808,0.00806301,0.0283159,0.00421299,0.00639863,0.012263,0.000733225,0.0296345,0.00154945,0.00550669,0.01409,0.0261572,0.00942549,0.00955254,0.0046024,0.00736785,0.0123742,0.00908808,0.00876394,0.0017349,0,0,0,0,0,0,0,0,0
253,0.0044112,0.00951853,0,0,0,0,0,0,0.0021205,0.0157187,0.00521429,0.0119694,0,0,0.0056846,0,0.0251321,0.00677696,0.043345,0.00975256,0.0269136,0.011119,0.00753613,0.0221438,0.00568525,0.00926226,0.00673265,0.0288236,0.00508053,0.00539069,0.00365435,0.0318695,0.00170079,0.0155806,0.0189782,0.00725086,0.00445101,0.0086373,0.0062489,0.0111455,0.00417816,0,0,0.0147451,0,0.00416349,0.00715133,0.0493772,0.00778426,0.0284181,0.00473124,0.00689583,0.0119085,0.000508199,0.0294882,0.00167432,0.00525591,0.014439,0.0259374,0.00971802,0.00981444,0.00419898,0.00775432,0.012842,0.00946212,0.00912008,0.00208884,0,0,0,0,0,0,0,0,0
254,0.00482387,0.00995472,0,0,0,0,0,0,0.00316632,0.0156481,0.00529105,0.0121388,0,0,0.00603409,0,0.0252076,0.00706305,0.0433922,0.00905553,0.0273193,0.0111526,0.00782763,0.0225504,0.00542121,0.00861129,0.00619959,0.0291139,0.00461524,0.00456639,0.00326555,0.031798,0.0024748,0.0159729,0.0190148,0.00720337,0.00422525,0.00852721,0.00588158,0.011125,0.00379646,0,0,0.0155067,0,0.0043124,0.00732903,0.0495778,0.0074467,0.0285824,0.00530427,0.00733575,0.0114205,0.000329167,0.0293154,0.00183949,0.00511956,0.0146692,0.0256473,0.00991638,0.0100021,0.00399357,0.00810155,0.013416,0.00966489,0.00951838,0.00318259,0,0,0,0,0,0,0,0,0
255,0.0056482,0.0103394,0,0,0,0,0,0,0.00423381,0.0155378,0.0053607,0.0126259,0,0,0.00618376,0,0.0253785,0.00728915,0.0434737,0.0083576,0.0278194,0.0116727,0.00802889,0.0226488,0.00542192,0.00790206,0.00590711,0.0294044,0.00424211,0.00409353,0.00297721,0.0316917,0.00368124,0.016111,0.0190829,0.00720398,0.00396264,0.00836315,0.0055116,0.0114762,0.00431365,0,0,0.0162298,0,0.00453305,0.00780998,0.0497295,0.00724428,0.028899,0.00588781,0.00748081,0.0108866,0.000285693,0.0291301,0.00207308,0.00502311,0.0147814,0.0254437,0.0100531,0.0100788,0.00368614,0.0082784,0.0139321,0.00995012,0.00984472,0.00440211,0,0,0,0,0,0,0,0,0
256,0.0066999,0.0107068,0,0,0,0,0,0,0.00519933,0.0154291,0.00549183,0.013419,0,0,0.00615925,0,0.0256063,0.00742007,0.0436065,0.00770153,0.0283617,0.0118958,0.00814672,0.0225801,0.0051813,0.00747184,0.00546906,0.0296178,0.00395696,0.0040828,0.0028103,0.0316012,0.00483635,0.0160017,0.0191763,0.0072538,0.0037293,0.00817025,0.00518348,0.0121872,0.00530326,0,0,0.016939,0,0.00482863,0.00824266,0.0498099,0.00721196,0.0293374,0.00646485,0.00729227,0.0104873,0.000411799,0.0289619,0.00237186,0.00489738,0.0147944,0.0253575,0.0101468,0.0100749,0.00337004,0.00847735,0.0144835,0.0104039,0.0100999,0.00560731,0,0,0,0,0,0,0,0,0
257,0.00692725,0.0104941,0,0,0,0,0,0,0.00493545,0.0154792,0.00544461,0.0146039,0,0,0.00747804,0,0.025608,0.00766031,0.0442277,0.00753562,0.0293666,0.0129404,0.00778773,0.0245813,0.00547548,0.0078508,0.00561571,0.0300013,0.00379804,0.00418288,0.00264796,0.0316582,0.00457618,0.0178976,0.0192104,0.00728446,0.0287564,0.00773899,0.0230962,0.0128949,0.00575526,0,0,0.0172147,0,0.00537257,0.00909175,0.0505974,0.0232057,0.0278033,0.0160823,0.00715585,0.0107579,0.00729455,0.0274343,0.0110226,0.0103225,0.0116838,0,0.0100408,0.00915493,0.0268329,0.00808631,0.015479,0.0110111,0.00973012,0.00586242,0,0,0,0,0,0,0,0,0
258,0.00908682,0.0116577,0,0,0,0,0,0,0.00577663,0.0155551,0.00570803,0.0146835,0,0,0.00911989,0,0.0256205,0.00845453,0.0444241,0.00730555,0.0294683,0.0129192,0.00925568,0.0274372,0.00536925,0.00751019,0.00520677,0.0303417,0.00377202,0.0038537,0.00258151,0.0315601,0.0056045,0.0206495,0.0192386,0.00711846,0.0291575,0.00819113,0.0234609,0.0130238,0.00817351,0,0,0.0196197,0,0.00466886,0.00739991,0.050664,0.0237999,0.0277426,0.0168165,0.00838988,0.010791,0.00737211,0.0276095,0.0114429,0.0103008,0.0114684,0,0.00993788,0.00892776,0.0272193,0.0107843,0.0155937,0.0110496,0.0108606,0.0088374,0,0,0,0,0,0,0,0,0
