Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,LASI,RASI
1813,0,0,0,0,0,0,0.019897,0.0136952,0,0,0,0.00647592,0.0189487,0.00684615,0,0,0.015604,0,0.0336384,0.0116878,0.0560159,0.00636082,0.0453487,0.00527114,0.0252522,0.0182016,0.00746999,0.00822766,0.00758024,0.0378165,0.0074763,0.00790971,0.00571906,0.0273037,0.00617835,0.0186718,0.0246746,0.00717341,0.00625092,0.0345089,0.0035907,0.0224248,0,0,0.0707855,0,0.0328624,0.0398028,0.0447755,0.00458262,0.0304897,0.00502451,0.0193203,0.0977738,0.00877685,0.021679,0.00913659,0.00963008,0.00382461,0.0184167,0.00225234,0.00401549,0.00843723,0.0812381,0.0506349,0.0605133,0.013022,0.0216297,0,0,0,0.0181617,0.0181389
1814,0,0,0,0,0,0,0.0193367,0.0140625,0,0,0,0.00641977,0.0188776,0.00680352,0,0,0.0161015,0,0.0333094,0.0118763,0.0564942,0.00584669,0.0449754,0.00468027,0.0252663,0.0192207,0.0076984,0.00860579,0.00758892,0.037351,0.00700999,0.00726614,0.00522263,0.0271783,0.00577656,0.0188043,0.0245934,0.00680449,0.00615518,0.0341362,0.00320391,0.0217864,0,0,0.0704011,0,0.0326411,0.0394344,0.0449813,0.0038688,0.0305678,0.00417963,0.0191085,0.0977599,0.00836827,0.0215468,0.00872587,0.00924634,0.00338334,0.0180034,0.00191264,0.00339185,0.00836946,0.0802735,0.0506604,0.0606387,0.0134372,0.020919,0,0,0,0.018542,0.0187492
1815,0,0,0,0,0,0,0.0186943,0.0142582,0,0,0,0.00636115,0.0187961,0.00681516,0,0,0.0165505,0,0.0329216,0.0120038,0.0569484,0.00564165,0.0446679,0.00458657,0.0252172,0.0200323,0.00799641,0.00908791,0.00737159,0.0370795,0.00662211,0.00676095,0.00477345,0.027103,0.00551801,0.0189262,0.0244824,0.0064814,0.00625461,0.0338342,0.00297916,0.0210109,0,0,0.0701655,0,0.0325004,0.0392405,0.0453191,0.00351923,0.0306512,0.00331165,0.0188852,0.0976384,0.00794757,0.0215424,0.00829329,0.00894798,0.00282873,0.0177318,0.00164352,0.00286687,0.0085273,0.0794054,0.0506878,0.0607115,0.013831,0.020162,0,0,0,0.0187227,0.0192819
1816,0,0,0,0,0,0,0.0180581,0.0143622,0,0,0,0.0063258,0.0186634,0.006895,0,0,0.0170528,0,0.0324969,0.0121219,0.0573451,0.00573896,0.0444166,0.00502925,0.0250176,0.0207925,0.00833314,0.00972808,0.00733625,0.036848,0.00633177,0.00635775,0.0043458,0.027032,0.00539615,0.0191248,0.024344,0.00616818,0.00643922,0.0335979,0.00308625,0.0201925,0,0,0.0699942,0,0.0324038,0.0387868,0.0460935,0.00339137,0.0307423,0.00234997,0.0185681,0.0974759,0.00765927,0.021642,0.007898,0.00874339,0.00231105,0.0175939,0.00138006,0.00240298,0.00876528,0.0785677,0.0507527,0.06072,0.0142534,0.0193969,0,0,0,0.0184959,0.0195528
1817,0,0,0,0,0,0,0.0173933,0.0144651,0,0,0,0.00628582,0.0184831,0.00691936,0,0,0.0175343,0,0.0320456,0.0122904,0.0576615,0.00608744,0.0442097,0.00609442,0.0247195,0.0214855,0.00871595,0.0104731,0.00739794,0.0364915,0.00613054,0.00607361,0.00395162,0.0269574,0.00530774,0.0194335,0.0241605,0.0058893,0.00647465,0.0333699,0.00313347,0.0193884,0,0,0.0698791,0,0.0323113,0.0381752,0.0469581,0.00330234,0.0308627,0.0013808,0.0181964,0.0972548,0.00739628,0.0217804,0.00754908,0.00862171,0.0019106,0.0175204,0.00122876,0.00206069,0.00880898,0.0777701,0.0508153,0.0607433,0.0147508,0.0186622,0,0,0,0.0179598,0.0195704
1818,0,0,0,0,0,0,0.0167336,0.014593,0,0,0,0.00623593,0.0182829,0.0068694,0,0,0.0180213,0,0.0316517,0.0125598,0.0578925,0.00653084,0.0440032,0.00726444,0.0244591,0.0219814,0.00904739,0.0112027,0.00747263,0.0360837,0.00601093,0.00593064,0.0035628,0.0268842,0.00528257,0.0196732,0.0239889,0.00570247,0.00631961,0.0331631,0.00305569,0.0185715,0,0,0.0698435,0,0.0322701,0.0376984,0.0472756,0.0032192,0.0309631,0.000465915,0.0178153,0.096935,0.00701204,0.0219173,0.00719825,0.00842927,0.00180979,0.0174794,0.00124259,0.00204864,0.00860894,0.0770063,0.0508233,0.0608775,0.0152779,0.0179817,0,0,0,0.0176631,0.01959
1819,0,0,0,0,0,0,0.0160227,0.0147591,0,0,0,0.00623119,0.0181065,0.0069011,0,0,0.0184224,0,0.0312259,0.0129231,0.0580869,0.00702244,0.0438639,0.00842022,0.024118,0.0223264,0.00938254,0.0119591,0.00755426,0.0359346,0.0059192,0.00590067,0.0031319,0.0268506,0.00539101,0.0197447,0.0238086,0.00563195,0.00599687,0.0329466,0.00282049,0.0176638,0,0,0.0699362,0,0.0321818,0.0373004,0.0474639,0.00306027,0.0311438,0.000671452,0.0175494,0.0964898,0.0065551,0.0219368,0.00681559,0.00820244,0.00188258,0.0174287,0.00131753,0.0021937,0.0082019,0.0761949,0.0507815,0.060996,0.0158242,0.0173181,0,0,0,0.0176112,0.0195222
1820,0,0,0,0,0,0,0.0152413,0.0149876,0,0,0,0.00631192,0.0179414,0.00691684,0,0,0.0187152,0,0.0307639,0.0132415,0.0582749,0.00759673,0.0438101,0.0095917,0.0236914,0.0225619,0.00976933,0.0127568,0.00762185,0.0359257,0.00589521,0.00596393,0.00267005,0.0268253,0.00567816,0.0197281,0.0236034,0.00569791,0.00575581,0.0327319,0.00263501,0.0166613,0,0,0.0702214,0,0.0320849,0.037144,0.0477401,0.0031036,0.031374,0.00171914,0.0171861,0.0959309,0.00604915,0.0222523,0.00634654,0.00786592,0.00206016,0.0173955,0.00146327,0.0024121,0.00790869,0.0753609,0.0506003,0.0611338,0.016366,0.0166716,0,0,0,0.017489,0.0194285
1821,0,0,0,0,0,0,0.014449,0.0153135,0,0,0,0.00642995,0.017783,0.0068737,0,0,0.0189806,0,0.0302798,0.0134393,0.0586386,0.00814141,0.0436354,0.0108135,0.0233071,0.0227065,0.0100236,0.0134008,0.007656,0.0357499,0.00595758,0.0060508,0.00227976,0.0268066,0.00601506,0.0198084,0.023393,0.00583572,0.00561791,0.0325574,0.00253689,0.0156813,0,0,0.0705986,0,0.0320458,0.0369244,0.0479727,0.00317805,0.0316166,0.00272473,0.0167334,0.0952861,0.00549434,0.0225378,0.00589076,0.00746116,0.00214602,0.0173596,0.00155194,0.00252261,0.00771935,0.074427,0.0502743,0.0613936,0.0169385,0.0160961,0,0,0,0.0172674,0.0192849
1822,0,0,0,0,0,0,0.0137119,0.0156775,0,0,0,0.00659339,0.0176475,0.00671289,0,0,0.0192578,0,0.0297905,0.0134901,0.0591421,0.00863033,0.043382,0.0120158,0.0228943,0.0227905,0.010302,0.0140599,0.00774592,0.035665,0.00602146,0.00617971,0.00188644,0.0267891,0.00644603,0.0199332,0.023184,0.00610027,0.00548665,0.0323285,0.00227354,0.0147483,0,0,0.0710931,0,0.0319316,0.0367927,0.0482103,0.00332295,0.0318756,0.00376813,0.0163656,0.0946035,0.00495719,0.0228451,0.00538427,0.00701107,0.00224856,0.0172684,0.00166974,0.00261363,0.00754388,0.0734612,0.0498849,0.0616986,0.0175193,0.0156,0,0,0,0.017089,0.0190708
1823,0,0,0,0,0,0,0.0130156,0.0160439,0,0,0,0.00677598,0.0175532,0.00646439,0,0,0.0195085,0,0.0294044,0.0134748,0.0596358,0.00907819,0.0432323,0.0131326,0.0223367,0.0228466,0.0106106,0.0147865,0.0079434,0.0357265,0.00610994,0.00639813,0.0014859,0.0267382,0.00698857,0.0199775,0.023033,0.00647458,0.00537579,0.0320649,0.00196297,0.0138353,0,0,0.0717295,0,0.0318376,0.036895,0.0485048,0.00324389,0.032205,0.00462653,0.015922,0.0938741,0.00446299,0.0230642,0.00482417,0.00659546,0.00223194,0.0171149,0.00174737,0.00256028,0.00736204,0.0724899,0.0494472,0.061933,0.018094,0.0151833,0,0,0,0.0170395,0.0188377
1824,0,0,0,0,0,0,0.0123623,0.0163952,0,0,0,0.00697607,0.0174877,0.00611392,0,0,0.0197714,0,0.0291034,0.0134264,0.0601174,0.00954681,0.0432058,0.0142393,0.0217035,0.0229028,0.0108968,0.0155306,0.0081696,0.0358955,0.00625005,0.00673676,0.00120345,0.0266535,0.00762873,0.0199148,0.0229474,0.00702443,0.00530914,0.0317357,0.00183179,0.0129656,0,0,0.0724731,0,0.0317256,0.0370919,0.0488386,0.00312303,0.0325867,0.00546465,0.0154983,0.093063,0.00398266,0.0232166,0.00422264,0.00626062,0.00206123,0.0169164,0.00174766,0.00229863,0.00717582,0.071528,0.0489162,0.062173,0.0186418,0.0148287,0,0,0,0.0170434,0.0186486
1825,0,0,0,0,0,0,0.011796,0.0166726,0,0,0,0.00716261,0.0174777,0.00571902,0,0,0.0201236,0,0.028856,0.0134524,0.0606386,0.0100752,0.0432282,0.0153443,0.0210333,0.0230514,0.0111537,0.0162305,0.0083499,0.0360456,0.00643801,0.00716576,0.00115239,0.0265805,0.00825638,0.0198854,0.0228974,0.00752549,0.00539238,0.0313741,0.00197087,0.0122485,0,0,0.0732999,0,0.0315556,0.0372985,0.0492125,0.00290686,0.0329853,0.00630121,0.015109,0.0921736,0.00352361,0.0233714,0.00352637,0.00608463,0.00179742,0.0166818,0.00168905,0.00183429,0.00717436,0.0705401,0.0483485,0.062524,0.0191741,0.0145379,0,0,0,0.0170717,0.0185321
1826,0,0,0,0,0,0,0.0113764,0.0169332,0,0,0,0.00728094,0.0175657,0.00550702,0,0,0.0204333,0,0.0285594,0.0134346,0.0611815,0.0107144,0.0431838,0.0164543,0.0204071,0.0232489,0.0114357,0.0169634,0.00858121,0.0360958,0.00671435,0.00765468,0.00137267,0.0265676,0.0088215,0.0197534,0.0228373,0.00798358,0.00529615,0.0309933,0.00188475,0.0119633,0,0,0.0741666,0,0.0314212,0.0375628,0.0495783,0.00271506,0.0333841,0.00704201,0.0147685,0.0913024,0.00329838,0.0234723,0.00299313,0.00581969,0.00194297,0.0163245,0.00187204,0.00185051,0.00683762,0.069572,0.0477719,0.0629766,0.0196834,0.0143693,0,0,0,0.0171121,0.0184706
1827,0,0,0,0,0,0,0.0110201,0.0172284,0,0,0,0.0074093,0.017673,0.0054351,0,0,0.0205524,0,0.0282251,0.013399,0.061746,0.0114132,0.0430297,0.0176264,0.0197886,0.0233193,0.0118108,0.017683,0.00901872,0.0360741,0.00705327,0.00813949,0.00177056,0.0265939,0.00934388,0.0195022,0.0227866,0.00873845,0.00520826,0.0306226,0.00182947,0.0120189,0,0,0.0750284,0,0.0313341,0.0378096,0.0498984,0.00268088,0.0337487,0.007849,0.014319,0.0904117,0.00329421,0.0236082,0.0025923,0.00563394,0.00230286,0.0159916,0.00215357,0.00218011,0.00645971,0.0686828,0.0472444,0.0634582,0.0201609,0.0142507,0,0,0,0.0171594,0.0184958
1828,0,0,0,0,0,0,0.0108159,0.0177907,0,0,0,0.00753381,0.0176452,0.00538583,0,0,0.0204887,0,0.0279055,0.0131713,0.0623272,0.0122025,0.0430112,0.0187613,0.0188882,0.0235806,0.0121671,0.0182892,0.00937146,0.0361007,0.00744269,0.00863511,0.00221716,0.0266329,0.00981744,0.0191354,0.0227327,0.00908838,0.00515016,0.03016,0.00176897,0.0123196,0,0,0.0758792,0,0.0311532,0.0380781,0.050227,0.00294361,0.0341426,0.00873145,0.0138466,0.0893222,0.00334592,0.0237688,0.00228606,0.00535914,0.0027412,0.0156499,0.00249746,0.00269048,0.00603838,0.0676962,0.0467841,0.0638078,0.0208215,0.0142707,0,0,0,0.0170578,0.0183822
1829,0,0,0,0,0,0,0.0107171,0.0182083,0,0,0,0.00772433,0.0176002,0.00529168,0,0,0.0203756,0,0.0276653,0.0130043,0.0629359,0.0129177,0.0430388,0.0197916,0.0179395,0.0237375,0.0124946,0.0187665,0.00963397,0.0361184,0.00785092,0.00916868,0.0026819,0.0266639,0.0105078,0.0187082,0.0226058,0.00918035,0.00505786,0.0296962,0.00177948,0.0128441,0,0,0.0768003,0,0.0310145,0.0383553,0.0505673,0.00314494,0.0345434,0.00964571,0.0133234,0.0881874,0.0035326,0.0239844,0.00205341,0.00530168,0.00317516,0.0153693,0.00278799,0.00321198,0.00562768,0.0667178,0.0463028,0.0641349,0.0214243,0.014248,0,0,0,0.0170436,0.0183988
1830,0,0,0,0,0,0,0.0107983,0.0184598,0,0,0,0.00790302,0.0175732,0.00525612,0,0,0.0201556,0,0.0273078,0.0128773,0.0635788,0.0135252,0.0430412,0.0206518,0.0169512,0.0238699,0.0127185,0.019129,0.0098546,0.0361062,0.00823486,0.00962133,0.00316911,0.0267392,0.0110709,0.0181983,0.0224313,0.0090915,0.0049632,0.0292611,0.00180553,0.0135513,0,0,0.0777674,0,0.0309057,0.0386703,0.050954,0.00333557,0.0349164,0.0104663,0.0125974,0.0870638,0.00377517,0.0242549,0.00199231,0.00543632,0.003646,0.0151381,0.0030565,0.0037393,0.00524643,0.0657839,0.0457109,0.0645345,0.0220691,0.0142295,0,0,0,0.0171067,0.0185567
1831,0,0,0,0,0,0,0.0110314,0.01871,0,0,0,0.00809986,0.0175466,0.00530735,0,0,0.0199101,0,0.0270961,0.0126488,0.0642888,0.01409,0.0430535,0.02142,0.0159336,0.0239678,0.0128589,0.0193882,0.0100386,0.0360295,0.00861771,0.00996511,0.00364301,0.0268573,0.0114746,0.0176783,0.0222987,0.00912614,0.00490129,0.028742,0.00189281,0.0142909,0,0,0.078744,0,0.0306131,0.0391767,0.0514157,0.00363823,0.035274,0.0112131,0.0117145,0.0859742,0.00403039,0.0245323,0.0021598,0.00554459,0.00411098,0.0148937,0.00343027,0.00418149,0.00478569,0.0649443,0.0450728,0.0649876,0.0227218,0.0142941,0,0,0,0.0172802,0.0188083
1832,0,0,0,0,0,0,0.0113453,0.0189549,0,0,0,0.00836719,0.0175105,0.005339,0,0,0.0197002,0,0.0269537,0.0123105,0.0650581,0.0146612,0.0430891,0.0221879,0.0148265,0.023993,0.0130347,0.0195743,0.010296,0.0359069,0.00897146,0.0103005,0.0040358,0.0269931,0.0118799,0.0171777,0.0222014,0.00924478,0.00481377,0.0281935,0.00194893,0.0149094,0,0,0.0796866,0,0.0303077,0.039754,0.0519221,0.00377822,0.0356233,0.0120062,0.0107383,0.0848907,0.00433459,0.0248525,0.00243176,0.00570159,0.00456738,0.0147255,0.00379166,0.00457755,0.0044206,0.0642743,0.044353,0.0655314,0.02331,0.014478,0,0,0,0.0174121,0.0191511
1833,0,0,0,0,0,0,0.0117522,0.0192514,0,0,0,0.00866664,0.0174641,0.00532631,0,0,0.0195429,0,0.0268547,0.0120376,0.0658716,0.0153291,0.0431639,0.0229804,0.0136209,0.0240803,0.0132383,0.019702,0.0105535,0.0357851,0.00934519,0.0106667,0.00440611,0.0271161,0.0125884,0.0167245,0.0221316,0.00906205,0.00477132,0.0277072,0.00205147,0.0155558,0,0,0.0805681,0,0.0300856,0.0404082,0.0524311,0.00401067,0.0359589,0.0128238,0.00993085,0.0839256,0.00467059,0.0251707,0.0028303,0.00583764,0.00496888,0.0145181,0.00406674,0.00497148,0.00406639,0.0636927,0.0436263,0.065954,0.0238939,0.0147368,0,0,0,0.0175931,0.0196084
1834,0,0,0,0,0,0,0.0122838,0.0195981,0,0,0,0.00895608,0.0174128,0.00526934,0,0,0.0193009,0,0.026745,0.0117637,0.0667178,0.0160329,0.0432867,0.0237125,0.0123314,0.0243256,0.0133748,0.019805,0.010673,0.035672,0.00969502,0.011044,0.00478614,0.0272186,0.0132668,0.0162056,0.0220662,0.00880055,0.00488516,0.0272766,0.00227191,0.0162912,0,0,0.0819425,0,0.0298731,0.0410471,0.0529358,0.00454314,0.0363188,0.0136076,0.00900533,0.0830395,0.00491407,0.0254409,0.00327362,0.00588645,0.00525899,0.0142573,0.00435833,0.00531431,0.00376218,0.0632121,0.0429378,0.0663361,0.0245359,0.0150735,0,0,0,0.0180552,0.0200684
1835,0,0,0,0,0,0,0.0129217,0.0199302,0,0,0,0.0092387,0.0173811,0.0051723,0,0,0.0190244,0,0.0266538,0.0114134,0.0675641,0.0165449,0.0434029,0.0244084,0.0109857,0.0246155,0.0134555,0.0199008,0.0108412,0.0355944,0.0100346,0.0114727,0.00514796,0.027301,0.0139082,0.0156787,0.0220134,0.00850421,0.00503444,0.026893,0.00249765,0.0170651,0,0,0.0831593,0,0.0297004,0.0416141,0.053414,0.00499249,0.0366982,0.0144346,0.00795627,0.0822025,0.00534943,0.0257367,0.00374171,0.00597133,0.00562231,0.0140842,0.00471653,0.00569114,0.00362088,0.0628379,0.0422917,0.0667378,0.0251646,0.0155062,0,0,0,0.0188483,0.0204394
1836,0,0,0,0,0,0,0.0135476,0.0202079,0,0,0,0.00951632,0.017365,0.00500858,0,0,0.018657,0,0.0265854,0.0109838,0.0683661,0.0168665,0.0435613,0.0250712,0.00973149,0.024862,0.0134676,0.0199129,0.0110547,0.0355168,0.0103848,0.0119272,0.00546529,0.0273413,0.014512,0.0151264,0.0219742,0.00845467,0.00507865,0.0265581,0.00254395,0.0177719,0,0,0.084105,0,0.0295836,0.0421287,0.0539226,0.00494631,0.0371584,0.0153104,0.00717261,0.0814046,0.00585692,0.026139,0.0043705,0.00633183,0.00608542,0.0139994,0.0049412,0.00605892,0.0036071,0.0624961,0.0417043,0.0671263,0.0257311,0.0159218,0,0,0,0.0195721,0.0210045
1837,0,0,0,0,0,0,0.0139896,0.0204268,0,0,0,0.00983633,0.0173959,0.0048111,0,0,0.0182565,0,0.0265206,0.0106137,0.0690071,0.017222,0.0438073,0.0257696,0.00879751,0.0248485,0.0134389,0.0199343,0.0112928,0.0354729,0.0107575,0.0124297,0.00575986,0.0273574,0.0151697,0.0146549,0.0219234,0.00865592,0.00526351,0.0262931,0.00272178,0.0184818,0,0,0.0849958,0,0.0295085,0.0427061,0.0544009,0.0049799,0.0376995,0.0161054,0.00668896,0.0806834,0.00634781,0.0265503,0.00506753,0.00673417,0.00635553,0.013859,0.00505627,0.00627496,0.00372927,0.0621987,0.0411431,0.0673734,0.0261758,0.016091,0,0,0,0.0204046,0.0218549
1838,0,0,0,0,0,0,0.0149703,0.0213515,0,0,0,0.00995574,0.0172082,0.00472826,0,0,0.0174628,0,0.0264829,0.00998862,0.0697815,0.0174948,0.0437973,0.0263326,0.00709621,0.0260577,0.0133529,0.0198422,0.0114364,0.0354527,0.0110865,0.0128108,0.00613547,0.027356,0.0156406,0.0137813,0.021891,0.0078792,0.00572598,0.0260094,0.00311384,0.0192551,0,0,0.0856284,0,0.0293825,0.0429827,0.0549845,0.00554758,0.0379528,0.0168238,0.00580463,0.0795641,0.00676099,0.026846,0.00558653,0.00709735,0.00674478,0.0135928,0.00546582,0.00663037,0.00406523,0.0615338,0.0407869,0.0675655,0.0273149,0.0170086,0,0,0,0.0203177,0.0213307
1839,0,0,0,0,0,0,0.015569,0.021892,0,0,0,0.0101595,0.0171663,0.00462317,0,0,0.017072,0,0.0263693,0.00969916,0.0703754,0.0177272,0.0439134,0.0268909,0.00592566,0.026365,0.0133859,0.0198388,0.0115517,0.0354394,0.011472,0.0132483,0.00647949,0.0273493,0.0160505,0.0133903,0.021812,0.00773382,0.00610625,0.0258283,0.00344187,0.0200192,0,0,0.0863236,0,0.0293514,0.0432975,0.0554951,0.00594786,0.0383631,0.0175171,0.00533175,0.0786645,0.0071967,0.0272078,0.00621633,0.0075517,0.00719342,0.013403,0.00585979,0.0072157,0.004345,0.0611289,0.0404636,0.0677172,0.0279433,0.0174598,0,0,0,0.0205709,0.0213299
1840,0,0,0,0,0,0,0.0161427,0.0224214,0,0,0,0.0103692,0.0170822,0.00445573,0,0,0.0167116,0,0.0262065,0.00938626,0.0709106,0.0177308,0.0440394,0.0274034,0.00482206,0.0266122,0.0135146,0.0199657,0.0115547,0.0354789,0.0118485,0.0136816,0.00686532,0.0273445,0.0163197,0.0131158,0.0216765,0.00764718,0.00656763,0.0256267,0.0038305,0.0208139,0,0,0.0869817,0,0.0292433,0.0436143,0.0559415,0.00646391,0.0387475,0.0182693,0.00494193,0.0777798,0.00761809,0.0275924,0.00670005,0.00799981,0.00774062,0.0131687,0.00624216,0.00773817,0.00470232,0.0607032,0.0401635,0.067823,0.0285066,0.0178954,0,0,0,0.0206286,0.0211726
1841,0,0,0,0,0,0,0.0166661,0.0229508,0,0,0,0.0104525,0.0170121,0.00433308,0,0,0.0163328,0,0.0260983,0.00906757,0.0714177,0.0178164,0.0441643,0.0278444,0.00388785,0.0268322,0.0137206,0.0200654,0.0115659,0.0356102,0.0121981,0.0140904,0.00725287,0.0273795,0.016537,0.0128758,0.0215658,0.00749001,0.00720378,0.0254836,0.0044232,0.0215789,0,0,0.0876199,0,0.0292012,0.0439274,0.0562097,0.00727188,0.039107,0.019048,0.00452145,0.0769142,0.00790556,0.0279293,0.00708892,0.0083246,0.00823162,0.0128626,0.00661059,0.00813949,0.00524886,0.0602085,0.0398968,0.0679411,0.0290439,0.0183066,0,0,0,0.0204797,0.0208675
1842,0,0,0,0,0,0,0.0171631,0.0235496,0,0,0,0.0104405,0.0169968,0.00432461,0,0,0.0159234,0,0.0261389,0.00877132,0.0718845,0.0179776,0.0442808,0.0281967,0.00322974,0.0270771,0.0139494,0.020209,0.0115623,0.0358242,0.0124988,0.0144697,0.00765445,0.027444,0.0166855,0.0126433,0.0215756,0.00710959,0.00783602,0.0252949,0.00503551,0.0223104,0,0,0.08822,0,0.0290412,0.0442156,0.0562053,0.00811738,0.0394648,0.0198285,0.00421563,0.0760641,0.00813508,0.0282139,0.00737898,0.00862179,0.0086826,0.0125998,0.00693293,0.00852361,0.00584041,0.0596718,0.0396259,0.0680703,0.0296116,0.0187471,0,0,0,0.0202006,0.0204686
1843,0,0,0,0,0,0,0.0176271,0.024085,0,0,0,0.0104648,0.0169395,0.00437596,0,0,0.0155445,0,0.0262127,0.00858144,0.0723278,0.0181027,0.0444493,0.0283984,0.00301294,0.0272881,0.0141338,0.0202644,0.0115323,0.0360956,0.0127802,0.0148071,0.00807202,0.0274895,0.0168522,0.0124283,0.0215801,0.00660392,0.00829824,0.0251753,0.00549073,0.0230243,0,0,0.0887695,0,0.0289515,0.0444818,0.0562595,0.00872725,0.0398351,0.0204567,0.00436479,0.0752059,0.00860729,0.0285045,0.00777366,0.00898379,0.00909423,0.0124045,0.00718976,0.00889538,0.00632531,0.0591187,0.0393693,0.0682253,0.0301793,0.0192203,0,0,0,0.0198067,0.0201254
1844,0,0,0,0,0,0,0.0181382,0.0246954,0,0,0,0.0104793,0.0167984,0.00446235,0,0,0.015164,0,0.0263318,0.00833403,0.0727853,0.0181158,0.0447,0.0285196,0.00327063,0.0274909,0.0142833,0.0202188,0.0114751,0.0363804,0.013021,0.015094,0.00851045,0.0275031,0.0169767,0.0122181,0.0215638,0.00602158,0.00876169,0.0250608,0.00592239,0.0237066,0,0,0.0892372,0,0.0288289,0.0446449,0.0563916,0.00928021,0.040181,0.0209088,0.00452953,0.0742926,0.0090501,0.028814,0.00833525,0.00934299,0.00950959,0.0121791,0.00743936,0.00920201,0.00686845,0.058535,0.0392179,0.0682113,0.0308115,0.0197727,0,0,0,0.0189856,0.0196905
1845,0,0,0,0,0,0,0.0187471,0.0253927,0,0,0,0.0105015,0.0166598,0.00456785,0,0,0.0147737,0,0.0264049,0.00789405,0.073329,0.0182344,0.0448721,0.0287417,0.00406168,0.0278805,0.0144421,0.0202112,0.0114873,0.0366105,0.0133059,0.0154176,0.00899837,0.0274748,0.017095,0.0120916,0.0215131,0.00537407,0.00927638,0.0249259,0.00642168,0.0243706,0,0,0.0896159,0,0.0286852,0.0447081,0.0565878,0.00985275,0.0404667,0.0214846,0.00478832,0.0733491,0.00942727,0.0290745,0.00881743,0.00964314,0.0100098,0.0119295,0.0077629,0.00958811,0.00729246,0.057816,0.0392226,0.0681766,0.031553,0.0204934,0,0,0,0.01813,0.0191489
1846,0,0,0,0,0,0,0.0191863,0.0260011,0,0,0,0.0106526,0.0165874,0.00461775,0,0,0.0144319,0,0.0265038,0.00747605,0.0738218,0.018282,0.045082,0.0290026,0.00484483,0.0279212,0.0145892,0.0202032,0.0115417,0.0367644,0.0135938,0.0157507,0.00935861,0.0274456,0.0173703,0.0119201,0.021481,0.00479843,0.00982492,0.024865,0.00695062,0.0250766,0,0,0.090107,0,0.0286355,0.0448639,0.0567582,0.0103874,0.0408092,0.0221093,0.00536673,0.0725589,0.0097272,0.0293577,0.00920904,0.00984056,0.0104484,0.0117077,0.0080196,0.00993671,0.00777673,0.0572867,0.0391318,0.0681887,0.032148,0.0210012,0,0,0,0.0176818,0.0188725
1847,0,0,0,0,0,0,0.0195789,0.0266818,0,0,0,0.0107929,0.0165617,0.00471625,0,0,0.0140266,0,0.0265919,0.00706151,0.07434,0.018354,0.0452887,0.0291618,0.00562213,0.0279183,0.0147011,0.020198,0.0115854,0.0368895,0.0138695,0.0160653,0.00965052,0.0274235,0.017701,0.0116967,0.0214616,0.00432143,0.0103214,0.0248261,0.0074259,0.0257409,0,0,0.09059,0,0.0285657,0.0450331,0.056921,0.0107737,0.0411367,0.0225438,0.00607808,0.0718233,0.00976428,0.0296152,0.00948222,0.00991197,0.0108552,0.0115019,0.00825536,0.0102285,0.00825845,0.0568358,0.0389695,0.0681631,0.0327681,0.0214197,0,0,0,0.0173348,0.0185698
1848,0,0,0,0,0,0,0.0198902,0.0273666,0,0,0,0.0109353,0.0165763,0.00484637,0,0,0.0136267,0,0.0266085,0.00664079,0.0748915,0.0184499,0.0455923,0.0292035,0.00633131,0.0278253,0.0146814,0.0201149,0.0116092,0.0369718,0.0141516,0.0163484,0.00990375,0.0273971,0.0179627,0.011499,0.0214105,0.00402468,0.0107374,0.0248196,0.00779904,0.0264035,0,0,0.0911195,0,0.0285964,0.0453364,0.0570415,0.0109714,0.0414647,0.0230341,0.00668456,0.071136,0.00951839,0.029868,0.00966884,0.00985693,0.0111614,0.0112774,0.00845242,0.0104668,0.0087525,0.0565521,0.0387207,0.0682053,0.0333767,0.0217288,0,0,0,0.0170017,0.0184453
1849,0,0,0,0,0,0,0.02009,0.0279499,0,0,0,0.0110547,0.0165955,0.00490589,0,0,0.0132966,0,0.0265461,0.00633743,0.0754125,0.0184077,0.0460121,0.0292313,0.00690648,0.0275739,0.014436,0.019871,0.011544,0.0369983,0.01429,0.0165004,0.0100625,0.0273776,0.0180967,0.0112899,0.0213067,0.00380097,0.0111165,0.0245942,0.00813809,0.0270956,0,0,0.0916521,0,0.028956,0.0455536,0.0572032,0.0112147,0.0418254,0.023545,0.00723732,0.0705756,0.00944923,0.0300499,0.00982974,0.00993115,0.0114353,0.0111266,0.00859257,0.0106572,0.00918815,0.0565189,0.038573,0.0682798,0.0339037,0.0218957,0,0,0,0.0166944,0.0182641
