Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,LASI,RASI
74,0,0,0,0,0,0,0.0145876,0.0166744,0,0,0,0.00819692,0.0173609,0.00365327,0,0,0.026702,0,0.0274744,0.0053046,0.0569808,0.00654975,0.0381232,0.00848042,0.0260227,0.0214561,0.00898239,0.0120008,0.00517824,0.0406617,0.00350089,0.00353369,0.00147758,0.0256517,0.0103692,0.0235971,0.0204314,0.00846668,0.00244787,0.015052,0.00339518,0.0150752,0,0,0.0445584,0,0.0140425,0.0307169,0.046732,0.00698342,0.028037,0.00254192,0.0200368,0.0259344,0.00764908,0.0220949,0.0053131,0.0102055,0.00686956,0.0136414,0.00390045,0.006704,0.0040087,0.0196364,0.00799334,0.035154,0.0151726,0.0188846,0,0,0,0,0
75,0,0,0,0,0,0,0.0138094,0.0169212,0,0,0,0.00864503,0.0172797,0.00339992,0,0,0.0267905,0,0.027606,0.0053847,0.0576502,0.00751259,0.0382138,0.00929301,0.025913,0.0218535,0.00919092,0.0123108,0.00521192,0.0404331,0.00327298,0.00368051,0.00138264,0.0255265,0.0112545,0.0239079,0.0204669,0.00841112,0.00290281,0.0150208,0.00335499,0.0143893,0,0,0.0441496,0,0.0139568,0.0306227,0.0470096,0.00706251,0.028461,0.00257415,0.0202345,0.0259218,0.00712959,0.0223186,0.00472324,0.00971824,0.00710093,0.0134086,0.0040543,0.00703364,0.00467986,0.0194617,0.00782196,0.0352353,0.0152738,0.0183689,0,0,0,0,0
76,0,0,0,0,0,0,0.0131543,0.0171177,0,0,0,0.00911816,0.0172155,0.00309484,0,0,0.0269922,0,0.0276906,0.00543246,0.0581424,0.00845071,0.0383747,0.00999945,0.0261564,0.0221984,0.00936843,0.0127418,0.00531678,0.0402153,0.00315367,0.0040271,0.00134992,0.0254133,0.0121949,0.024248,0.020478,0.00831869,0.00345402,0.014966,0.00333896,0.013756,0,0,0.0442992,0,0.0141195,0.0309293,0.0473142,0.00723102,0.0289987,0.00304159,0.0206642,0.0256621,0.00671346,0.0225245,0.00408184,0.00932943,0.00730605,0.0132608,0.00419523,0.00739096,0.00529464,0.0194964,0.00781689,0.0353146,0.0152156,0.0180135,0,0,0,0,0
77,0,0,0,0,0,0,0.0123734,0.0174786,0,0,0,0.00960864,0.017137,0.00279034,0,0,0.0270548,0,0.0277892,0.00548098,0.0585781,0.00940347,0.0384131,0.0107702,0.0260288,0.0226184,0.00946886,0.0132016,0.00550096,0.0400265,0.00311653,0.00437309,0.00140772,0.0252557,0.0132118,0.0245575,0.0205062,0.00825032,0.00418904,0.0149791,0.00326682,0.0132789,0,0,0.0436931,0,0.0142921,0.0306598,0.0476754,0.0073396,0.0295401,0.00378241,0.0208225,0.0257844,0.00635027,0.0226932,0.0034332,0.00890813,0.00744126,0.0130968,0.00435375,0.00761131,0.00620778,0.0193405,0.00772853,0.0353796,0.0153634,0.0175989,0,0,0,0,0
78,0,0,0,0,0,0,0.0116166,0.0178872,0,0,0,0.0101366,0.0170604,0.00240123,0,0,0.027151,0,0.0279173,0.0055318,0.0589203,0.0103617,0.0384658,0.0114611,0.0258833,0.023132,0.00958798,0.0135484,0.00568087,0.0398719,0.00320819,0.0047601,0.00156147,0.0250661,0.0143312,0.0249352,0.020544,0.00823983,0.00502076,0.0149139,0.0033181,0.0129305,0,0,0.0431271,0,0.0144205,0.0305808,0.0480844,0.00748924,0.0301303,0.00477508,0.0209961,0.0260116,0.00589088,0.022952,0.0027686,0.00846017,0.00757879,0.0128962,0.00454747,0.00784902,0.00720345,0.0192596,0.00762485,0.0354912,0.015585,0.0172295,0,0,0,0,0
79,0,0,0,0,0,0,0.0109121,0.0183279,0,0,0,0.0108242,0.0169411,0.0019535,0,0,0.0272848,0,0.028084,0.005621,0.0593582,0.0112381,0.0384939,0.0120729,0.0256207,0.0238002,0.00972864,0.0138695,0.00581382,0.0397176,0.00344337,0.00532911,0.00186564,0.024838,0.0156096,0.0253704,0.0206112,0.00824457,0.00540548,0.0149063,0.00327203,0.0127286,0,0,0.042594,0,0.0145266,0.0303547,0.0485731,0.00759932,0.0307532,0.00605914,0.0210487,0.0263887,0.00531641,0.0234067,0.00214975,0.00798984,0.00789495,0.0127427,0.00479896,0.00833864,0.00769016,0.0193438,0.00740538,0.0356015,0.0158527,0.0169141,0,0,0,0,0
80,0,0,0,0,0,0,0.0102414,0.0188271,0,0,0,0.0116363,0.0168247,0.0015103,0,0,0.0273793,0,0.0282671,0.00568855,0.0599486,0.012078,0.0385586,0.0126966,0.0253318,0.0245865,0.00992776,0.0142825,0.00587699,0.039607,0.0038473,0.00610144,0.00226965,0.0246221,0.0169545,0.0258458,0.0206803,0.00845085,0.00567471,0.014847,0.00316768,0.0126722,0,0,0.0421337,0,0.0145523,0.0302882,0.049138,0.00768511,0.0314142,0.00737396,0.021133,0.0268818,0.00490381,0.0239595,0.00193467,0.00754493,0.00819199,0.0126787,0.00510639,0.00881679,0.00805372,0.0195002,0.00716736,0.0357119,0.0161482,0.0166815,0,0,0,0,0
81,0,0,0,0,0,0,0.00961815,0.0193581,0,0,0,0.0123868,0.01674,0.00112179,0,0,0.027326,0,0.0284445,0.0056453,0.0606215,0.0129847,0.0387602,0.0134789,0.0250522,0.0254437,0.0101495,0.0146177,0.00589851,0.039544,0.00440449,0.00693733,0.00272464,0.0244257,0.0182067,0.0262813,0.0207649,0.00847024,0.00622078,0.0147379,0.00316565,0.0127811,0,0,0.0416416,0,0.0145028,0.0302786,0.0497355,0.00779788,0.032094,0.0086359,0.0212862,0.0274849,0.00474856,0.0244935,0.00234979,0.00719803,0.00830872,0.0125848,0.00528345,0.00908537,0.00875342,0.0197504,0.00688851,0.03577,0.0164744,0.0165098,0,0,0,0,0
82,0,0,0,0,0,0,0.00921309,0.0199291,0,0,0,0.0130564,0.0166583,0.000939179,0,0,0.02731,0,0.0286336,0.00559623,0.0613028,0.0138147,0.039181,0.0143829,0.0248894,0.0264555,0.0102195,0.0148679,0.00586391,0.0395215,0.00502074,0.00777998,0.00324647,0.0242797,0.0193446,0.0267891,0.0208572,0.00798564,0.00678754,0.0145847,0.00316832,0.0131844,0,0,0.0412922,0,0.0143728,0.0299884,0.0503073,0.00788075,0.0328065,0.00994488,0.0214729,0.0281365,0.00482823,0.0250795,0.00306928,0.00709499,0.00848631,0.0125284,0.00546203,0.00939623,0.00945348,0.0202458,0.00652441,0.0358093,0.016865,0.0165289,0,0,0,0,0
83,0,0,0,0,0,0,0.00889371,0.0205013,0,0,0,0.0136075,0.0165451,0.00101193,0,0,0.0271717,0,0.0288644,0.00556565,0.0620948,0.0142951,0.0397865,0.015399,0.0244735,0.0274562,0.0100303,0.0151273,0.00578164,0.0395199,0.00563134,0.00855333,0.0038107,0.0242304,0.0202684,0.0271855,0.0209585,0.00779528,0.00760247,0.0145687,0.0033069,0.0137096,0,0,0.0407952,0,0.0144667,0.0297283,0.050809,0.00800495,0.0334172,0.0111919,0.0212632,0.0289057,0.0050509,0.0256363,0.00379598,0.00713026,0.0086432,0.0123244,0.00564351,0.00961888,0.0104407,0.0207405,0.00621812,0.035905,0.017348,0.016593,0,0,0,0,0
84,0,0,0,0,0,0,0.00856737,0.0211222,0,0,0,0.0131655,0.016369,0.00134558,0,0,0.0265041,0,0.0291985,0.00544449,0.0642348,0.0134104,0.0400565,0.0161807,0.0205887,0.0279842,0.00934566,0.014268,0.00523199,0.0397438,0.00592856,0.00860741,0.00465776,0.0245082,0.0195365,0.0270594,0.0211079,0.0076723,0.0083908,0.0146003,0.00380408,0.0150079,0,0,0.0402978,0,0.0147652,0.0297123,0.0515735,0.00771139,0.0335629,0.0127161,0.0180261,0.0306505,0.00534394,0.0262267,0.00383803,0.0074927,0.0088987,0.0121008,0.006057,0.00955655,0.0108464,0.0220325,0.00590524,0.0361244,0.0180626,0.0167319,0,0,0,0.0246342,0
85,0,0,0,0,0,0,0.00839427,0.0217308,0,0,0,0.013753,0.0162468,0.00161467,0,0,0.0262241,0,0.029414,0.00542841,0.0649414,0.0139696,0.0407905,0.0171381,0.0202055,0.0290236,0.00932048,0.0144106,0.00514932,0.0397502,0.00655319,0.00936965,0.00520241,0.0245329,0.0204048,0.0273855,0.0212175,0.00743377,0.00924524,0.0145689,0.00402438,0.0156858,0,0,0.0400079,0,0.0149489,0.029735,0.0518686,0.00800511,0.0341715,0.0137621,0.017499,0.0315349,0.00596029,0.0267152,0.0046219,0.00791508,0.00934339,0.0119169,0.0063754,0.0100186,0.0119042,0.0226041,0.00570176,0.0362962,0.0185773,0.016893,0,0,0,0.0241578,0
86,0,0,0,0,0,0,0.00824057,0.0224101,0,0,0,0.0143727,0.016076,0.0018315,0,0,0.0259008,0,0.0297137,0.0053315,0.0655753,0.0147203,0.0414689,0.0181168,0.020036,0.0302037,0.00939158,0.0145594,0.00512302,0.0397766,0.00712565,0.0100371,0.00566983,0.0246399,0.0213475,0.0277411,0.021335,0.00728168,0.0100615,0.0144679,0.00423187,0.0164251,0,0,0.0396623,0,0.0149732,0.0297739,0.0521488,0.00831599,0.0348131,0.0147853,0.0173231,0.0325036,0.00668116,0.0272569,0.0054728,0.00849387,0.00982104,0.011734,0.00666706,0.010499,0.0130185,0.023131,0.0054289,0.0363854,0.0191843,0.0170724,0,0,0,0.0249354,0
87,0,0,0,0,0,0,0.00828982,0.0230472,0,0,0,0.0148021,0.0157886,0.00212307,0,0,0.0255034,0,0.0301472,0.00512412,0.0663338,0.0155402,0.0418085,0.0190891,0.0189262,0.0309101,0.00969258,0.0149143,0.00516917,0.0398265,0.00772492,0.0105773,0.00621652,0.0247631,0.0222745,0.0278693,0.021447,0.0068753,0.0107027,0.0144655,0.0042981,0.0176203,0,0,0.0383606,0,0.014791,0.0293502,0.0526266,0.00860432,0.0352554,0.0158283,0.016428,0.0337088,0.00739094,0.0277497,0.0063435,0.00920987,0.0105162,0.0115445,0.00723442,0.0111154,0.0142024,0.0233683,0.0049534,0.0363894,0.0198609,0.01746,0,0,0,0.0251126,0
88,0,0,0,0,0,0,0.00887314,0.0230725,0,0,0,0.0155243,0.0156052,0.00238081,0,0,0.0258587,0,0.0303884,0.00510808,0.0667127,0.0160717,0.0425178,0.0197731,0.0189823,0.0311786,0.0100464,0.0153886,0.00516639,0.0399536,0.00820465,0.0110703,0.006505,0.02492,0.0233952,0.0282395,0.0214833,0.00634627,0.0116022,0.0143834,0.00447311,0.0184194,0,0,0.0383976,0,0.0149986,0.0292905,0.053035,0.00892783,0.0359829,0.0166942,0.0166043,0.0336018,0.00799437,0.0283163,0.00735197,0.00997793,0.0109082,0.0114677,0.00746022,0.0114663,0.0155528,0.0234973,0.00459786,0.0366026,0.0197675,0.0182775,0,0,0,0.0265648,0
89,0,0,0,0,0,0,0.00911331,0.023904,0,0,0,0.0161511,0.0156268,0.00290139,0,0,0.0255468,0,0.0305844,0.00523563,0.0672039,0.0168164,0.0429863,0.0204058,0.0183584,0.0323895,0.010506,0.0158807,0.00529887,0.0400742,0.00881975,0.0117051,0.00699835,0.0250517,0.024154,0.0286701,0.0216347,0.00681441,0.0120431,0.0142867,0.00457191,0.0194163,0,0,0.038144,0,0.0151082,0.0292461,0.0534588,0.00896315,0.0366411,0.0175487,0.0161988,0.034624,0.00856495,0.0289641,0.00817284,0.0107211,0.0113234,0.0114638,0.00779961,0.0118467,0.0160283,0.024005,0.00447645,0.0367019,0.0205998,0.018744,0,0,0,0.0273269,0
90,0,0,0,0,0,0,0.0095247,0.0245398,0,0,0,0.0169053,0.015575,0.00345561,0,0,0.02537,0,0.0307357,0.00531892,0.0677271,0.0173255,0.0434249,0.0208405,0.0176147,0.0332185,0.0108453,0.0160572,0.00546812,0.0402591,0.00943689,0.0123916,0.00754534,0.0250898,0.0251216,0.0290164,0.0217218,0.0070369,0.0126706,0.0143103,0.00475339,0.0204884,0,0,0.0374899,0,0.0152597,0.0292027,0.0539006,0.00907638,0.0372627,0.0183298,0.0156939,0.0352575,0.00917182,0.0295476,0.00890309,0.0114329,0.0116543,0.0113937,0.00806874,0.0121095,0.0168551,0.0242856,0.0043125,0.0367421,0.0211988,0.0193138,0,0,0,0.0279195,0
91,0,0,0,0,0,0,0.0100177,0.0251003,0,0,0,0.0176653,0.0155142,0.00396474,0,0,0.0253047,0,0.0308376,0.00526347,0.0682543,0.0176447,0.0438308,0.021232,0.016834,0.0339668,0.0110798,0.0162879,0.00570259,0.0404323,0.0100721,0.0131114,0.00808917,0.0250667,0.0261281,0.0293544,0.0217857,0.00715353,0.0133404,0.0142975,0.0050458,0.0214692,0,0,0.0370544,0,0.0152833,0.0289541,0.0543333,0.00927387,0.0378635,0.0190856,0.0154813,0.0357545,0.00974503,0.0300815,0.00967371,0.0120633,0.0119602,0.011303,0.00830684,0.012355,0.0177364,0.024598,0.00401241,0.0367779,0.0217141,0.0198967,0,0,0,0.0286481,0
92,0,0,0,0,0,0,0.0105375,0.0255346,0,0,0,0.0183563,0.0154479,0.00438541,0,0,0.0252689,0,0.0309556,0.00513704,0.0688033,0.0178668,0.0443071,0.0217424,0.0159739,0.0346932,0.0111616,0.0165244,0.00602528,0.0405287,0.0106533,0.0137918,0.00857864,0.0250307,0.0270379,0.0296764,0.0218548,0.00672976,0.0139354,0.0143081,0.00532234,0.0223547,0,0,0.0365848,0,0.0153482,0.0286328,0.0547407,0.00947423,0.0384504,0.0198144,0.0153008,0.0361858,0.0102485,0.0305962,0.0104047,0.0126253,0.0122691,0.0112138,0.00857185,0.0126252,0.0185279,0.0248649,0.00375118,0.0369624,0.0221927,0.0204564,0,0,0,0.029376,0
93,0,0,0,0,0,0,0.0110477,0.0259686,0,0,0,0.0188784,0.0153563,0.00475059,0,0,0.0251705,0,0.0311042,0.00505608,0.0693721,0.0181336,0.0448256,0.0224566,0.0150975,0.0354147,0.0114053,0.0167314,0.00640523,0.0405887,0.0111468,0.0144056,0.00896989,0.0250418,0.0277612,0.029974,0.0219243,0.00672393,0.014506,0.0142338,0.00562292,0.0231756,0,0,0.0361137,0,0.0152897,0.0284253,0.0551592,0.00973104,0.039002,0.0204748,0.0150529,0.036602,0.0106805,0.0310476,0.0110866,0.0130548,0.012563,0.011097,0.00882458,0.0128746,0.0192937,0.0251163,0.00345676,0.0370622,0.0226534,0.0209418,0,0,0,0.029571,0
94,0,0,0,0,0,0,0.0115317,0.0264045,0,0,0,0.0192977,0.0152454,0.00511307,0,0,0.0249889,0,0.0313045,0.00506369,0.0699665,0.0184475,0.0453766,0.0232635,0.0143002,0.0361495,0.011712,0.016988,0.00677636,0.0406205,0.0116,0.0149633,0.00932133,0.0250915,0.0283559,0.0302312,0.0219879,0.00691171,0.0151362,0.0141723,0.00602125,0.0239465,0,0,0.035523,0,0.0153148,0.0282174,0.0555991,0.0100609,0.0395255,0.0211284,0.0147926,0.0369959,0.0110754,0.0314091,0.0117145,0.0133726,0.0128201,0.0109303,0.00903953,0.0130828,0.0201007,0.025277,0.00322208,0.0371868,0.0230516,0.0213623,0,0,0,0.0293067,0
95,0,0,0,0,0,0,0.012009,0.0268268,0,0,0,0.0196333,0.0151345,0.00551375,0,0,0.0247078,0,0.0315482,0.00508764,0.0706036,0.0187558,0.0459556,0.0240136,0.013564,0.0368424,0.011972,0.0173407,0.00711339,0.0406236,0.0120671,0.0154591,0.00966102,0.0251402,0.028856,0.0304097,0.0220772,0.00712153,0.0156037,0.0142004,0.00627389,0.0247033,0,0,0.034807,0,0.0154956,0.0279961,0.0560154,0.0103247,0.040022,0.0218111,0.014552,0.0374372,0.0114519,0.0317193,0.0123786,0.0136826,0.0131038,0.0107949,0.00924531,0.0133521,0.0207046,0.0253847,0.00303857,0.0373197,0.0234053,0.0217535,0,0,0,0.028844,0
96,0,0,0,0,0,0,0.0124861,0.0271676,0,0,0,0.0199131,0.0150165,0.00581996,0,0,0.024389,0,0.0317836,0.00504636,0.0712394,0.019031,0.0465837,0.0246407,0.0129885,0.0374903,0.0121157,0.0175852,0.00739536,0.0406251,0.0125208,0.0159366,0.00995522,0.0252184,0.0293031,0.0305483,0.0221774,0.00699213,0.015979,0.0141073,0.0064226,0.0254505,0,0,0.0341623,0,0.0155583,0.0279047,0.0563624,0.0105291,0.040538,0.0224413,0.0144089,0.0378503,0.0118027,0.0320272,0.0128265,0.0140058,0.0133669,0.0106736,0.00938302,0.0135853,0.0212008,0.0255116,0.00285424,0.0374511,0.0237235,0.0221703,0,0,0,0.0287047,0
97,0,0,0,0,0,0,0.0130036,0.0274467,0,0,0,0.0201464,0.0148894,0.00603064,0,0,0.0240419,0,0.0320142,0.00495184,0.0718595,0.0193091,0.047141,0.0250981,0.0123397,0.0381346,0.0122283,0.0176664,0.00757659,0.0406184,0.0129515,0.0164086,0.0102681,0.0253146,0.0296695,0.0306276,0.0222789,0.00680776,0.0163432,0.0140917,0.00658293,0.0262215,0,0,0.0335076,0,0.0156746,0.0277823,0.0565714,0.0108048,0.040992,0.0230082,0.0141934,0.0382775,0.0121734,0.0323662,0.0131893,0.0142635,0.0136652,0.0105417,0.00959266,0.0138601,0.0217255,0.0256923,0.00270848,0.0376967,0.0240258,0.022604,0,0,0,0.0285417,0
98,0,0,0,0,0,0,0.0135695,0.0277301,0,0,0,0.0203226,0.0147744,0.00616954,0,0,0.0237681,0,0.0321799,0.00484271,0.07248,0.0196173,0.0475311,0.0254671,0.0116105,0.038835,0.0123501,0.017754,0.00783813,0.0405805,0.0133438,0.0168108,0.0105468,0.0254168,0.0299335,0.0307383,0.0223379,0.00680223,0.016681,0.0140996,0.00678241,0.0270334,0,0,0.0328431,0,0.0157618,0.0275299,0.0565691,0.0111773,0.0413533,0.0235343,0.0138508,0.0387603,0.0124989,0.0328722,0.0134363,0.0144208,0.0140594,0.0104064,0.00996086,0.0142933,0.0222917,0.0259555,0.00253287,0.0377929,0.0243763,0.0230698,0,0,0,0.0282147,0
99,0,0,0,0,0,0,0.014251,0.0278997,0,0,0,0.0204746,0.0147322,0.0063169,0,0,0.0238255,0,0.032219,0.00488941,0.0730396,0.0198269,0.0477591,0.0257848,0.0110328,0.0393559,0.0124788,0.017772,0.00810341,0.0405269,0.0136427,0.0171005,0.0107691,0.0255359,0.0301521,0.0309866,0.0223325,0.00703444,0.0170273,0.0141285,0.0069752,0.0278363,0,0,0.0321217,0,0.0158041,0.0272242,0.056633,0.0114581,0.0416891,0.0239719,0.0135459,0.0390533,0.0128082,0.0332851,0.0140342,0.0145557,0.0144234,0.010313,0.0102603,0.0147153,0.0228215,0.0261079,0.0023396,0.0377806,0.0245423,0.0236904,0,0,0,0.027984,0
100,0,0,0,0,0,0,0.0149792,0.0280497,0,0,0,0.0205761,0.0147467,0.00652004,0,0,0.0239414,0,0.0322169,0.00504358,0.0735348,0.0200708,0.0480914,0.0261365,0.0103818,0.0397618,0.0126202,0.017798,0.00833388,0.0405104,0.0139894,0.0173284,0.0109927,0.0256383,0.0303344,0.031285,0.0223391,0.0069778,0.0173708,0.0141091,0.00701359,0.0286634,0,0,0.0315148,0,0.0157452,0.0270347,0.0567772,0.011711,0.0420542,0.0244616,0.0132669,0.0393246,0.0130731,0.0335961,0.0150728,0.0146699,0.0147565,0.0102641,0.0105149,0.0151182,0.0232852,0.0262611,0.00213298,0.0377417,0.0246925,0.0243704,0,0,0,0.0278884,0
101,0,0,0,0,0,0,0.0156964,0.0282292,0,0,0,0.0206644,0.0147911,0.0067703,0,0,0.0240319,0,0.0322182,0.00518469,0.0739754,0.0204414,0.0485549,0.0265259,0.00964508,0.04016,0.0127962,0.0180024,0.00852174,0.0405507,0.0143845,0.0175439,0.0112309,0.02571,0.0304964,0.0315308,0.0223745,0.00711273,0.0179964,0.0140414,0.00740513,0.0294732,0,0,0.0310945,0,0.0155823,0.026864,0.0569526,0.0121099,0.0424564,0.0249392,0.0132018,0.0395913,0.013291,0.0337635,0.015414,0.0148231,0.015047,0.010091,0.0107571,0.0154362,0.0239908,0.026444,0.00193548,0.037737,0.0248748,0.0250336,0,0,0,0.0277124,0
102,0,0,0,0,0,0,0.0164798,0.0284016,0,0,0,0.0208848,0.0148196,0.00700775,0,0,0.0241077,0,0.0322944,0.00526837,0.0743951,0.0206956,0.0491081,0.0268817,0.00881344,0.0404639,0.0130001,0.0182054,0.00872353,0.0406355,0.0147813,0.0178275,0.011457,0.0257435,0.0307485,0.0316915,0.0224338,0.00712464,0.0185858,0.0140527,0.00788124,0.0303374,0,0,0.0306911,0,0.015572,0.0267735,0.0571174,0.0123982,0.0428912,0.0254935,0.0130052,0.039854,0.0135362,0.0339077,0.0158281,0.0150997,0.0153783,0.00993654,0.0109928,0.0157523,0.0246064,0.0265467,0.00179982,0.0377982,0.0250772,0.0257455,0,0,0,0.027493,0
103,0,0,0,0,0,0,0.0173404,0.0286354,0,0,0,0.0212184,0.0147898,0.00729359,0,0,0.0242097,0,0.0324026,0.00528064,0.0748445,0.020796,0.0494203,0.027154,0.00797035,0.0406968,0.0130553,0.0182161,0.00887417,0.0407263,0.0151207,0.0181401,0.0116957,0.0257306,0.0310875,0.0318602,0.0224745,0.00723906,0.0189888,0.0141815,0.00827511,0.0312793,0,0,0.0304114,0,0.0157156,0.0266655,0.0572825,0.0127026,0.0432284,0.0261172,0.0125672,0.0401753,0.0138567,0.0341374,0.0161285,0.0154765,0.0157365,0.00984249,0.0112168,0.0161169,0.0249982,0.0266867,0.00169508,0.0379259,0.0252779,0.0265563,0,0,0,0.0274277,0
104,0,0,0,0,0,0,0.0183189,0.029211,0,0,0,0.0214149,0.0147163,0.00766562,0,0,0.0241094,0,0.0325082,0.00520284,0.075855,0.0204622,0.04899,0.027239,0.00502442,0.0408221,0.0129497,0.0177193,0.00875254,0.0408892,0.0153224,0.0182759,0.0120328,0.0257702,0.0311,0.0318881,0.0225443,0.00689506,0.0192171,0.0142402,0.0088464,0.0327025,0,0,0.0301943,0,0.0157115,0.0266501,0.0581115,0.0129285,0.0426271,0.0269996,0.0108708,0.0414242,0.0143367,0.0345608,0.0164341,0.0161525,0.016308,0.00999784,0.0117134,0.0165787,0.0250141,0.0274711,0.00148546,0.0380904,0.0258503,0.0274402,0,0,0,0.0254803,0.0229533
105,0,0,0,0,0,0,0.0190554,0.0292848,0,0,0,0.0217175,0.0146319,0.00788089,0,0,0.0241468,0,0.0326517,0.00516011,0.0759118,0.020687,0.0499029,0.0275282,0.00641159,0.0409756,0.0129585,0.0177804,0.00898651,0.0407612,0.0155465,0.0185475,0.0120805,0.0256647,0.0315663,0.0319838,0.0226049,0.00690725,0.0195536,0.0142526,0.00887627,0.033144,0,0,0.0298803,0,0.01574,0.026559,0.0576243,0.0132048,0.0437693,0.0268336,0.0119528,0.041041,0.0144893,0.0347155,0.0167572,0.016293,0.0164307,0.00975354,0.0116194,0.0167304,0.0254677,0.027115,0.00145347,0.0380944,0.0257951,0.0281138,0,0,0,0.0267811,0
106,0,0,0,0,0,0,0.0197756,0.0296088,0,0,0,0.0218147,0.0145896,0.00821362,0,0,0.0241837,0,0.0327941,0.00528581,0.0767745,0.0202495,0.049705,0.0276423,0.00454947,0.0410131,0.0126669,0.0171797,0.00887709,0.0408088,0.0156461,0.0186022,0.012254,0.02568,0.031524,0.0319738,0.0226828,0.00707468,0.0200908,0.0141954,0.00965223,0.0341596,0,0,0.0298634,0,0.0158188,0.0266833,0.0583872,0.0136416,0.0432188,0.0274695,0.0107224,0.0418374,0.0148502,0.0350458,0.0170612,0.0167144,0.0167878,0.00976852,0.0119638,0.0169057,0.0257708,0.0278308,0.00128372,0.0382037,0.0260475,0.0287884,0,0,0,0.0250905,0.0220535
107,0,0,0,0,0,0,0.0204334,0.0299066,0,0,0,0.0219368,0.0145325,0.00840198,0,0,0.0242362,0,0.0329469,0.00551612,0.0771286,0.0202571,0.0500293,0.0278965,0.00451245,0.0411675,0.012421,0.0170067,0.00887613,0.0407222,0.0158069,0.0187875,0.0123658,0.0256579,0.031607,0.0320209,0.0227192,0.00737807,0.0204315,0.0141737,0.0100843,0.0348382,0,0,0.0294548,0,0.0158014,0.0266616,0.0584904,0.0139865,0.0434683,0.027805,0.0103653,0.042171,0.0149585,0.0351142,0.017192,0.0167086,0.0170542,0.00964197,0.0121475,0.017099,0.0260391,0.0280428,0.00126259,0.0381691,0.026219,0.0294003,0,0,0,0.024878,0.0216399
108,0,0,0,0,0,0,0.0210563,0.0301816,0,0,0,0.0220378,0.0144735,0.00856233,0,0,0.0242876,0,0.0330503,0.00564796,0.077395,0.0203307,0.0503548,0.0281664,0.00472215,0.0413612,0.0122064,0.0168012,0.00885051,0.0406296,0.0159678,0.0189599,0.0124697,0.0256371,0.031676,0.0320671,0.0227434,0.0075199,0.0205935,0.0140591,0.0103657,0.0354615,0,0,0.0291743,0,0.0156185,0.0265822,0.0586036,0.0141925,0.0437593,0.0282327,0.0104227,0.0424575,0.0150716,0.0351779,0.0172838,0.0167164,0.0171687,0.00956663,0.0122602,0.0171654,0.0261003,0.028238,0.00129046,0.0380734,0.0263462,0.0299948,0,0,0,0.0246254,0.021471
109,0,0,0,0,0,0,0.0220403,0.0306355,0,0,0,0.0219552,0.0144472,0.00877791,0,0,0.0243386,0,0.0330981,0.00570032,0.0778148,0.0203901,0.0504048,0.0281991,0.00508384,0.0415039,0.0120711,0.0163266,0.00872943,0.0405246,0.0161019,0.0190232,0.0126178,0.0255841,0.0315517,0.0321097,0.0228096,0.00766363,0.0205475,0.0140593,0.0106455,0.0365809,0,0,0.0285705,0,0.0153869,0.0261247,0.0588423,0.0144866,0.0437333,0.0287541,0.0100655,0.043198,0.0151008,0.0351284,0.0174664,0.0167625,0.017279,0.00958184,0.012385,0.0171828,0.0259307,0.0286655,0.00136374,0.0380601,0.0266715,0.030946,0,0,0,0.023652,0.0206583
110,0,0,0,0,0,0,0.0226242,0.0307571,0,0,0,0.0219565,0.014436,0.00889018,0,0,0.0244929,0,0.0331156,0.00571669,0.078056,0.0205528,0.0506584,0.0283628,0.00560813,0.0415927,0.0121895,0.0159451,0.00885201,0.0404325,0.0162654,0.0191571,0.0127216,0.025588,0.0315263,0.0322513,0.0228412,0.0075648,0.0204498,0.0141436,0.01082,0.0371583,0,0,0.0282914,0,0.0154358,0.0260094,0.0589458,0.0145219,0.0440168,0.0291966,0.0100898,0.0432699,0.0150938,0.035212,0.0175176,0.0167074,0.0172895,0.00960619,0.0124249,0.0171686,0.0257137,0.0287033,0.00137653,0.0380972,0.0266439,0.031534,0,0,0,0.0232394,0.0206368
