Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,LASI,RASI
221,0,0,0,0,0,0,0.0249042,0.0361476,0,0,0,0.0147368,0.0211828,0.00475168,0,0,0.0211015,0,0.0337748,0.010362,0.0448293,0.0201069,0.0533184,0.0333173,0.03245,0.017819,0.0133788,0.0159959,0.00549896,0.0326429,0.0133641,0.0145547,0.0111555,0.0292513,0.0225116,0.0274454,0.0178238,0.0175276,0.01743,0.0178733,0.0181737,0.0566074,0,0,0.115077,0,0.0104258,0.0445503,0.035655,0.0237927,0.0339813,0.032674,0.0234151,0.0940682,0.0159642,0.0232753,0.0155398,0.0187897,0.0209653,0.0324216,0.0182763,0.01913,0.0125629,0.11578,0.00767968,0.0374126,0.0427173,0.0314506,0,0,0,0.0185751,0.0151355
222,0,0,0,0,0,0,0.024781,0.0363028,0,0,0,0.014733,0.0213763,0.00464013,0,0,0.0200191,0,0.0331336,0.0104587,0.044981,0.0198436,0.0533219,0.0333799,0.0326571,0.0179978,0.0135736,0.0162864,0.00560727,0.0326859,0.0132696,0.0144829,0.0110713,0.0292153,0.0224332,0.0268573,0.0177164,0.016965,0.0175408,0.0181341,0.0181066,0.056542,0,0,0.11449,0,0.0101916,0.0441655,0.0354891,0.0236721,0.0339866,0.0325036,0.0237675,0.0935766,0.0155367,0.0233754,0.0154706,0.0188918,0.0211004,0.0324767,0.0182499,0.0191664,0.0127539,0.115104,0.00772106,0.0372237,0.04282,0.0314914,0,0,0,0.0181659,0.0151212
223,0,0,0,0,0,0,0.0240779,0.0310834,0,0,0,0.0136824,0.0209411,0.0048923,0,0,0.020794,0,0.0329004,0.00977318,0.0447209,0.0197585,0.0542635,0.0329703,0.036207,0.0186996,0.0133607,0.0159365,0.00528346,0.0326931,0.0132889,0.0143799,0.0111989,0.029175,0.0210809,0.0282958,0.0178297,0.0158486,0.017696,0.0212863,0.0182082,0.0500499,0,0,0.0803256,0,0.00545408,0.0285326,0.0356049,0.0237785,0.0354212,0.0321818,0.0267468,0.0797745,0.0153996,0.0232575,0.0153537,0.0188392,0.0211691,0.0325302,0.0182224,0.0190703,0.0128352,0.091278,0.0111001,0.0314563,0.0371035,0.0304336,0,0,0,0.0171863,0.0136986
224,0,0,0,0,0,0,0.0240131,0.0311206,0,0,0,0.0135797,0.0209398,0.00480751,0,0,0.0200668,0,0.0324029,0.00974268,0.0446933,0.0193782,0.0542811,0.0331763,0.0364931,0.019061,0.0131064,0.016072,0.00541283,0.0325917,0.0131444,0.0142204,0.0110903,0.0290407,0.0208325,0.0279033,0.0177305,0.0150514,0.0176329,0.0217917,0.0180942,0.0499766,0,0,0.0768863,0,0.0049632,0.0273419,0.0356201,0.0236898,0.0352127,0.0323748,0.026767,0.0793117,0.0155225,0.0232512,0.0153421,0.0189639,0.0207956,0.0322335,0.0178992,0.0187476,0.0126798,0.089221,0.01182,0.0310601,0.0370562,0.0304913,0,0,0,0.0171947,0.0138014
225,0,0,0,0,0,0,0.0239775,0.0308165,0,0,0,0.0135179,0.0209504,0.00471632,0,0,0.0196796,0,0.0318685,0.0096361,0.0446444,0.0190499,0.0542799,0.0333566,0.0367145,0.0192215,0.0129481,0.0160716,0.00546627,0.0324584,0.0130611,0.0140807,0.0109976,0.0289254,0.0206523,0.0276436,0.0176555,0.0142314,0.017683,0.0221455,0.018029,0.0495793,0,0,0.0743923,0,0.00483638,0.0263563,0.0356491,0.0235859,0.0350568,0.0325257,0.0267347,0.0782399,0.0156301,0.0235113,0.0153212,0.0191118,0.0205744,0.0320643,0.0176551,0.0185391,0.0127328,0.087428,0.0125198,0.0306231,0.0366928,0.0305051,0,0,0,0.0173011,0.0139686
226,0,0,0,0,0,0,0.0238767,0.0305323,0,0,0,0.0135233,0.0210118,0.00460067,0,0,0.0195387,0,0.031319,0.0095441,0.0445751,0.0188021,0.0543359,0.0334951,0.0366649,0.019313,0.0128756,0.0159019,0.00549658,0.0324132,0.0129525,0.0139456,0.0108972,0.0288388,0.0205994,0.0274582,0.0175779,0.0136328,0.0176899,0.0224143,0.0179768,0.0492135,0,0,0.0729881,0,0.00473458,0.0257454,0.0356719,0.0235481,0.0349326,0.0327829,0.0267029,0.077401,0.0156638,0.0234834,0.0153227,0.0191664,0.020378,0.0318758,0.0174483,0.0183538,0.0127113,0.0863399,0.0129809,0.0304009,0.0363115,0.0304472,0,0,0,0.0174674,0.0141658
227,0,0,0,0,0,0,0.0237451,0.0303553,0,0,0,0.0136576,0.0210024,0.00450131,0,0,0.0194414,0,0.0309615,0.00949721,0.0445135,0.0185716,0.0543694,0.0335795,0.0364222,0.0191925,0.0128721,0.0158075,0.00554349,0.032423,0.0128586,0.0138528,0.0108105,0.0287862,0.0207172,0.0272634,0.0175022,0.0131546,0.0176707,0.0226407,0.0179252,0.04898,0,0,0.0727202,0,0.00453529,0.025614,0.0356666,0.0235331,0.034757,0.0331432,0.0265416,0.0770803,0.0156663,0.0233539,0.0153817,0.0191839,0.0202014,0.0316949,0.0172792,0.018206,0.0126561,0.086074,0.0131778,0.0304405,0.0360478,0.0303391,0,0,0,0.0176168,0.0143565
228,0,0,0,0,0,0,0.0236352,0.0299232,0,0,0,0.0138444,0.0209322,0.0044549,0,0,0.0195626,0,0.0307642,0.00937988,0.0444401,0.018336,0.0543621,0.0335454,0.036276,0.0189829,0.0129996,0.0157623,0.00558041,0.0324186,0.0127517,0.0138044,0.0107479,0.0287505,0.0208969,0.0272732,0.0174469,0.012759,0.0177746,0.0228575,0.0179316,0.0484456,0,0,0.0720127,0,0.00443627,0.0253349,0.035651,0.0235119,0.0345891,0.0332594,0.0264331,0.0762316,0.0156936,0.0234966,0.015491,0.0192578,0.0201392,0.0316401,0.0171428,0.0181365,0.01279,0.0853861,0.0134965,0.0303809,0.0355063,0.0302214,0,0,0,0.0176866,0.0144398
229,0,0,0,0,0,0,0.0235504,0.0293692,0,0,0,0.0140075,0.0208403,0.00441587,0,0,0.0198717,0,0.0307334,0.00925662,0.0443928,0.0181245,0.0542759,0.0334282,0.0361373,0.0187162,0.0132513,0.0156902,0.00559916,0.032419,0.0126757,0.013737,0.0106704,0.0287218,0.0210373,0.0274245,0.0174245,0.0125234,0.0177614,0.0230674,0.0179404,0.0477637,0,0,0.0712512,0,0.00433209,0.0251123,0.0356283,0.0234878,0.0343728,0.0332682,0.0263203,0.0752187,0.0155901,0.0233241,0.0155123,0.0191166,0.0201042,0.0315584,0.0170789,0.018131,0.0128002,0.0846561,0.0137779,0.0303783,0.0348614,0.0300746,0,0,0,0.0176986,0.0144506
230,0,0,0,0,0,0,0.0235215,0.0288806,0,0,0,0.0142141,0.0207254,0.0044238,0,0,0.020245,0,0.0309499,0.00924314,0.0443905,0.017947,0.0541706,0.0333869,0.0358866,0.0184429,0.013258,0.0155537,0.00561724,0.0325347,0.0126037,0.0136959,0.0106076,0.0287059,0.0212784,0.0276225,0.0173936,0.012476,0.0177322,0.02321,0.017846,0.0473011,0,0,0.0714574,0,0.00411708,0.0254354,0.0356144,0.0233957,0.0342263,0.0332579,0.0261383,0.0746724,0.0153788,0.023225,0.0155067,0.0189051,0.0201104,0.0315084,0.0170501,0.0181731,0.0128216,0.0846624,0.0138308,0.0306293,0.0343186,0.0299672,0,0,0,0.0178399,0.0146534
231,0,0,0,0,0,0,0.0234274,0.0258504,0,0,0,0.0141075,0.0202955,0.00457217,0,0,0.0213034,0,0.0313294,0.00879399,0.0443758,0.0179876,0.0542127,0.0331113,0.0359019,0.0193921,0.012969,0.0151831,0.005461,0.0327097,0.0125165,0.013587,0.0105615,0.0287184,0.0210534,0.0287858,0.0175214,0.0122387,0.0177879,0.0223778,0.0177534,0.0436002,0,0,0.0762824,0,0.00527343,0.0286391,0.0356377,0.0233963,0.0342872,0.0330998,0.0261552,0.0718122,0.0151357,0.0231802,0.015536,0.0187906,0.0201403,0.0315262,0.0170308,0.0181773,0.0128454,0.0860831,0.0139392,0.031116,0.0307757,0.0294359,0,0,0,0.0180999,0.0148485
232,0,0,0,0,0,0,0.0234294,0.0253683,0,0,0,0.0141874,0.0200408,0.0045496,0,0,0.021935,0,0.0316711,0.00868139,0.044452,0.0178925,0.0541716,0.0331542,0.0356203,0.0192298,0.0127906,0.0151352,0.00543812,0.0327186,0.0124008,0.0134762,0.0105143,0.0286835,0.0211082,0.0291691,0.0175664,0.0123622,0.0177854,0.0224256,0.0176164,0.0432111,0,0,0.0771358,0,0.00503811,0.0290927,0.035616,0.0232582,0.0342899,0.0330086,0.0259043,0.0715318,0.0155171,0.0232157,0.0155914,0.0188694,0.0201356,0.0314917,0.0169835,0.0181757,0.0129137,0.0865657,0.0139225,0.0315099,0.0302096,0.0293796,0,0,0,0.0183341,0.0149904
233,0,0,0,0,0,0,0.0236099,0.0245707,0,0,0,0.0142331,0.0196915,0.00468011,0,0,0.0228875,0,0.0320162,0.00824022,0.0445423,0.0178038,0.0541576,0.0329549,0.035548,0.019183,0.0126445,0.01505,0.00536388,0.0326071,0.0123873,0.0134505,0.010507,0.0286945,0.021141,0.0298634,0.0177124,0.0123673,0.0178261,0.0224962,0.0176285,0.0425326,0,0,0.0765073,0,0.00502996,0.0289342,0.035612,0.023194,0.0343663,0.0327341,0.0258008,0.0703368,0.0159757,0.0232787,0.0156522,0.0189453,0.020129,0.0314967,0.0169473,0.0181731,0.0130431,0.0859139,0.0141499,0.0316365,0.0292678,0.0294638,0,0,0,0.0185023,0.015056
234,0,0,0,0,0,0,0.0237889,0.023916,0,0,0,0.014417,0.019341,0.00481279,0,0,0.0238249,0,0.0325397,0.00785388,0.0446572,0.0177385,0.0540523,0.0327431,0.0354301,0.0190112,0.012558,0.0150347,0.00531704,0.0325397,0.0124159,0.0134858,0.0104911,0.0287457,0.0213571,0.0304972,0.0179072,0.0124503,0.0178846,0.0225673,0.017666,0.0420173,0,0,0.0760881,0,0.00494133,0.0290235,0.0355901,0.023137,0.034432,0.0325603,0.0256596,0.0693692,0.0158364,0.0233511,0.0157037,0.0190058,0.0201281,0.0314903,0.0169112,0.0181556,0.0131655,0.0854425,0.0142942,0.0318132,0.0284899,0.0295741,0,0,0,0.0186102,0.0151056
235,0,0,0,0,0,0,0.0240097,0.0232336,0,0,0,0.0145744,0.0188728,0.00499714,0,0,0.0248241,0,0.0330774,0.00730246,0.0448479,0.0177347,0.0538943,0.0324294,0.035212,0.0188486,0.0124648,0.0149728,0.0052636,0.0325611,0.0124481,0.0135554,0.0104692,0.0288583,0.0215332,0.0311588,0.0182264,0.0123943,0.0179303,0.0225855,0.0176989,0.0415447,0,0,0.075582,0,0.00490588,0.0290494,0.0355351,0.0231031,0.0345196,0.032413,0.0254768,0.0683466,0.0154134,0.0232705,0.0157324,0.0190047,0.0201779,0.0315269,0.0169505,0.0182047,0.013253,0.0848564,0.0144629,0.0318888,0.027719,0.0297399,0,0,0,0.0186772,0.0151875
236,0,0,0,0,0,0,0.0237013,0.0233134,0,0,0,0.0147315,0.0185739,0.00509165,0,0,0.0252619,0,0.0337167,0.0070748,0.0449259,0.0175068,0.0536396,0.0323139,0.0345265,0.018477,0.0122252,0.0148175,0.00528346,0.0325626,0.0123864,0.0135209,0.0104044,0.0288871,0.0216229,0.0311655,0.0184191,0.0125979,0.017925,0.0225292,0.0176354,0.0416297,0,0,0.0781104,0,0.00488865,0.0304732,0.0356099,0.0229829,0.0342203,0.0324265,0.0248585,0.0694715,0.0153115,0.0232093,0.0157528,0.0189734,0.0200834,0.0314592,0.0168588,0.0181243,0.0132778,0.0867966,0.0140028,0.0325428,0.0279108,0.0294373,0,0,0,0.0189767,0.0154937
237,0,0,0,0,0,0,0.0234992,0.0232517,0,0,0,0.0146558,0.0183111,0.00514897,0,0,0.0257621,0,0.0342809,0.00678353,0.0449833,0.0172277,0.0535206,0.0321589,0.0340036,0.018229,0.0118656,0.0145418,0.00524862,0.0325874,0.0123254,0.0134186,0.0103526,0.0288933,0.0214121,0.0312769,0.018621,0.0127414,0.0179322,0.0225127,0.0175743,0.0415484,0,0,0.079621,0,0.00495416,0.0313621,0.0356661,0.022848,0.0339741,0.0324056,0.0243716,0.0700423,0.0153214,0.0232115,0.0157308,0.0189026,0.0200708,0.0314398,0.0168105,0.0181251,0.0133587,0.0879472,0.0137905,0.0329303,0.0279436,0.0292259,0,0,0,0.0192533,0.0157416
238,0,0,0,0,0,0,0.0233866,0.0231283,0,0,0,0.0147345,0.0181416,0.00520162,0,0,0.0262152,0,0.0347126,0.0065466,0.0450057,0.0170847,0.0533263,0.0320747,0.0335869,0.017971,0.0118036,0.0144404,0.00521588,0.0325896,0.0122838,0.0133788,0.0103367,0.0289105,0.0214576,0.0313697,0.0188095,0.0128848,0.0179623,0.0225341,0.0175276,0.0414212,0,0,0.0807206,0,0.00501269,0.0320407,0.0356719,0.0227437,0.033736,0.0323872,0.0240435,0.0703653,0.0152898,0.0232349,0.0156952,0.018869,0.0200783,0.0314284,0.0167635,0.0181483,0.0134678,0.0887724,0.0136425,0.0332213,0.0279295,0.0290847,0,0,0,0.019502,0.0159447
239,0,0,0,0,0,0,0.0230267,0.0242667,0,0,0,0.0150735,0.0181797,0.00513797,0,0,0.0261385,0,0.0352741,0.0068785,0.045018,0.0169703,0.0531375,0.0322672,0.0329664,0.0173872,0.0120333,0.0145651,0.0053184,0.0325777,0.0122125,0.0133725,0.0103053,0.0289047,0.0219056,0.0309283,0.0187577,0.0134258,0.0179501,0.0230125,0.0174405,0.0428556,0,0,0.0789829,0,0.00453969,0.0303364,0.0356093,0.0225929,0.0334752,0.0324918,0.0235818,0.0709235,0.0152492,0.0233412,0.0156654,0.0188791,0.0200427,0.0313737,0.0166952,0.0181666,0.013577,0.0881685,0.0140081,0.0333324,0.0294012,0.0288181,0,0,0,0.0196813,0.0161839
240,0,0,0,0,0,0,0.0230027,0.0242597,0,0,0,0.015281,0.0179296,0.00518103,0,0,0.0264352,0,0.0355061,0.00666222,0.0450455,0.0169285,0.0530334,0.0322492,0.0325279,0.0170612,0.0118879,0.0145204,0.00534219,0.0325598,0.0121883,0.0133834,0.0103011,0.0289157,0.022139,0.0309602,0.018904,0.0133961,0.0180386,0.0230476,0.0175087,0.0429513,0,0,0.0795497,0,0.00457939,0.0306086,0.0355292,0.0225407,0.0333523,0.0325068,0.0232703,0.0712154,0.0152394,0.0234054,0.0156634,0.0188735,0.0200606,0.0314038,0.0166633,0.0181754,0.0137129,0.088663,0.0139556,0.0334962,0.0294765,0.0287454,0,0,0,0.0198355,0.0163878
241,0,0,0,0,0,0,0.0230387,0.0242075,0,0,0,0.015449,0.017721,0.00525365,0,0,0.0266435,0,0.0356828,0.00654068,0.0450877,0.0168494,0.0529496,0.0321787,0.0321891,0.01676,0.0117571,0.014577,0.00535502,0.0325539,0.0121766,0.0134189,0.0103154,0.0289243,0.0222883,0.0309699,0.0190495,0.0132793,0.0181301,0.0231145,0.0176865,0.0430225,0,0,0.0794829,0,0.00457462,0.030546,0.0354639,0.0225286,0.0332698,0.0324839,0.0230186,0.0713297,0.0152117,0.023443,0.0156828,0.0189003,0.0200885,0.0314252,0.0166386,0.0181864,0.0137993,0.088723,0.0139935,0.0335093,0.0295035,0.0287162,0,0,0,0.0199758,0.0165256
242,0,0,0,0,0,0,0.0230552,0.0242185,0,0,0,0.0156365,0.0175736,0.00531912,0,0,0.0267377,0,0.0357973,0.00649035,0.0451417,0.0167966,0.0528668,0.0321556,0.0318534,0.0164785,0.0117289,0.0145077,0.00537607,0.0325725,0.012162,0.0134445,0.0103272,0.0289358,0.0224985,0.0308913,0.0191735,0.0131333,0.0182287,0.0231632,0.0177841,0.0431799,0,0,0.079581,0,0.00459565,0.030597,0.0353998,0.0225616,0.0332179,0.0324182,0.0227584,0.0716037,0.0151341,0.0234596,0.0157166,0.0189098,0.0201048,0.0314478,0.0166201,0.0181914,0.0138907,0.088889,0.0139865,0.033541,0.0295852,0.0287045,0,0,0,0.0200865,0.0166492
243,0,0,0,0,0,0,0.0230732,0.0242834,0,0,0,0.015843,0.0174889,0.00538971,0,0,0.0267218,0,0.035844,0.00650747,0.0451678,0.0167864,0.0528063,0.0321384,0.0315572,0.0162411,0.0116992,0.01448,0.00538808,0.0325893,0.0121597,0.0134656,0.0103182,0.0289906,0.0227505,0.0307739,0.0192319,0.0130058,0.0182944,0.0232026,0.0178396,0.0433627,0,0,0.0796023,0,0.0045977,0.0306655,0.0352835,0.0226235,0.0332202,0.032284,0.0224751,0.0719046,0.015084,0.0234869,0.015725,0.018911,0.0201172,0.0314668,0.0166239,0.0181905,0.0139663,0.0890301,0.0139506,0.0335777,0.0297069,0.0287065,0,0,0,0.0201715,0.0167646
244,0,0,0,0,0,0,0.0231218,0.0243567,0,0,0,0.016069,0.0174386,0.00546697,0,0,0.0266521,0,0.0358222,0.00654099,0.0451845,0.0168101,0.0527976,0.0321027,0.0313289,0.0160033,0.011677,0.0145233,0.00539439,0.0325888,0.0121557,0.0134962,0.010307,0.0290525,0.023011,0.0306371,0.0192574,0.0128753,0.0182701,0.0232315,0.0178782,0.0435515,0,0,0.0794929,0,0.00456947,0.0306204,0.035147,0.0226705,0.0333104,0.0321245,0.0221516,0.0721678,0.0150594,0.023471,0.0157183,0.0188638,0.0201139,0.031466,0.0166257,0.0181841,0.0139803,0.0890865,0.0139161,0.0335759,0.0298149,0.0287504,0,0,0,0.0202722,0.0168604
245,0,0,0,0,0,0,0.0232407,0.024352,0,0,0,0.0162549,0.0174431,0.00553436,0,0,0.0265839,0,0.0357548,0.00652851,0.0452708,0.0168605,0.052842,0.0320286,0.0312857,0.0157522,0.0116764,0.0146133,0.00542644,0.032623,0.0121722,0.0135442,0.0103091,0.0291192,0.0232154,0.0305389,0.0192749,0.0126814,0.018151,0.0232555,0.017874,0.0437012,0,0,0.0788725,0,0.00452315,0.0303223,0.0352025,0.022669,0.0334261,0.0320947,0.0220547,0.0721965,0.0150307,0.0234152,0.0157281,0.0188427,0.0200883,0.031441,0.016595,0.0181798,0.0139832,0.0887472,0.0139674,0.0334849,0.0297978,0.0288679,0,0,0,0.0203422,0.0169042
246,0,0,0,0,0,0,0.0234174,0.0243155,0,0,0,0.0164064,0.0174788,0.00560649,0,0,0.0265237,0,0.0356325,0.00652131,0.0453831,0.0169366,0.0528768,0.0319704,0.0313282,0.0154938,0.0116934,0.014715,0.0054756,0.0326984,0.0122025,0.0136246,0.0103471,0.0291967,0.0233973,0.0304437,0.0192648,0.0124758,0.0180841,0.0232591,0.0178201,0.0438553,0,0,0.0780752,0,0.00448318,0.0299269,0.0352837,0.0226644,0.0335616,0.0320751,0.0222185,0.0720589,0.0149305,0.0233828,0.015704,0.0188071,0.020109,0.0314384,0.0166137,0.0182253,0.0139477,0.0882227,0.014067,0.0333253,0.0297245,0.0290166,0,0,0,0.0203418,0.0169197
247,0,0,0,0,0,0,0.0235953,0.0243359,0,0,0,0.0164934,0.0175366,0.00570122,0,0,0.026429,0,0.035451,0.00654698,0.045494,0.0170478,0.0529258,0.0318347,0.0314073,0.0153695,0.0117048,0.0148193,0.00550013,0.0327726,0.0122137,0.0136921,0.0103865,0.0292951,0.0235064,0.0303923,0.0192081,0.0123467,0.0180922,0.0232878,0.0177983,0.0440343,0,0,0.0769409,0,0.00441872,0.0293603,0.035331,0.0226644,0.0336802,0.0319637,0.0224192,0.0719133,0.0147891,0.0234154,0.0156916,0.0187953,0.0201802,0.0314738,0.0166627,0.0183069,0.013952,0.0874856,0.014237,0.0330951,0.0297315,0.0291758,0,0,0,0.0202298,0.016857
248,0,0,0,0,0,0,0.0234418,0.0251636,0,0,0,0.0166212,0.0176326,0.00580194,0,0,0.0259798,0,0.0353157,0.00664361,0.0455493,0.0169905,0.0528284,0.031624,0.0309707,0.0151491,0.0116138,0.0148657,0.00554423,0.0327941,0.0121887,0.0136985,0.0103614,0.0293077,0.0236378,0.0298552,0.0190676,0.0123001,0.018238,0.0231873,0.0178216,0.0448128,0,0,0.0774007,0,0.00444853,0.0295189,0.0354642,0.0226813,0.033485,0.0318523,0.0221267,0.073409,0.0147691,0.0234227,0.0157565,0.018772,0.0201454,0.0314444,0.0165558,0.0182267,0.0141165,0.0882816,0.0140143,0.0331479,0.0306809,0.0290518,0,0,0,0.0202857,0.016928
249,0,0,0,0,0,0,0.024555,0.0224426,0,0,0,0.0163724,0.0169438,0.00590932,0,0,0.0278691,0,0.0344284,0.00429081,0.0455101,0.0170719,0.0529746,0.0313085,0.0316106,0.0140718,0.0115657,0.0146366,0.00545877,0.0328453,0.0122105,0.0136747,0.0104191,0.0293093,0.023279,0.0308732,0.0198612,0.0102317,0.0183105,0.0219462,0.0179623,0.0418171,0,0,0.0847511,0,0.00586743,0.0363266,0.0356234,0.0228388,0.0335451,0.0315812,0.0227229,0.0749688,0.0146659,0.0233838,0.0157553,0.0186002,0.0201025,0.0314906,0.0165211,0.018127,0.0140748,0.0929289,0.0121169,0.0333261,0.0277532,0.0299795,0,0,0,0.0201649,0.0167575
250,0,0,0,0,0,0,0.023591,0.0274271,0,0,0,0.0169516,0.0177839,0.00594511,0,0,0.0252936,0,0.0350086,0.0066029,0.0457701,0.016937,0.0526836,0.0313248,0.0300484,0.013903,0.0115799,0.0147026,0.0056963,0.0328801,0.012163,0.0136978,0.0103086,0.0293367,0.0239853,0.0285578,0.0189015,0.0121303,0.018622,0.0230032,0.0180282,0.0472867,0,0,0.0780954,0,0.0044752,0.02983,0.0356816,0.0228477,0.0332803,0.031509,0.0214041,0.0770331,0.0147511,0.0234179,0.0158446,0.0186298,0.0199893,0.0314574,0.0163012,0.0179754,0.0145303,0.0899765,0.0131579,0.0331179,0.0333001,0.0291696,0,0,0,0.0204448,0.0171988
251,0,0,0,0,0,0,0.0236693,0.0279164,0,0,0,0.0170621,0.0179303,0.00599304,0,0,0.0249681,0,0.0347875,0.00671701,0.0458128,0.0169658,0.0527391,0.031232,0.0299176,0.0137555,0.0115509,0.014562,0.0057554,0.0329714,0.012187,0.01371,0.0102992,0.0293722,0.0241182,0.0282246,0.018847,0.0121426,0.0186675,0.0228451,0.0179638,0.0476245,0,0,0.0782226,0,0.0045105,0.0298415,0.0358051,0.0228293,0.0333215,0.0313452,0.0212143,0.0776457,0.0146905,0.0235443,0.0158527,0.0185231,0.01989,0.0314007,0.0161937,0.0178613,0.0145976,0.0901459,0.013075,0.0330435,0.0337618,0.0292107,0,0,0,0.02052,0.0172563
252,0,0,0,0,0,0,0.0236184,0.0279417,0,0,0,0.0171605,0.0180525,0.00600041,0,0,0.0246547,0,0.0346045,0.00683685,0.045843,0.0170077,0.0528522,0.0311842,0.0299815,0.0139218,0.0115028,0.0144729,0.00582544,0.0330471,0.0121704,0.0137376,0.0103387,0.0294294,0.0243144,0.0280542,0.0188125,0.0121573,0.0186774,0.0226118,0.0178012,0.0472554,0,0,0.0785468,0,0.00462432,0.0298525,0.0359511,0.0227284,0.0333499,0.031226,0.0213189,0.0774937,0.0145675,0.0237722,0.0158613,0.0184381,0.0197984,0.0313427,0.0160829,0.0177876,0.014699,0.0900989,0.0132574,0.0329256,0.0336606,0.0291356,0,0,0,0.0204714,0.017199
253,0,0,0,0,0,0,0.0236544,0.0284191,0,0,0,0.0173228,0.0181059,0.00608294,0,0,0.0242959,0,0.0345299,0.00698044,0.0459122,0.0170445,0.0528941,0.0310831,0.0300049,0.0138457,0.011413,0.0143723,0.00589671,0.0331323,0.0121774,0.013821,0.0104046,0.0294951,0.0245093,0.0277354,0.0187511,0.0122296,0.0185875,0.0224987,0.0176627,0.0474843,0,0,0.0782033,0,0.00464012,0.0295424,0.036094,0.0225291,0.033368,0.0311292,0.0214453,0.0779101,0.0144868,0.0237996,0.0159531,0.018333,0.0196973,0.0312052,0.0159469,0.0176988,0.0146777,0.089975,0.0132194,0.0327839,0.0341349,0.0291619,0,0,0,0.0203885,0.017162
254,0,0,0,0,0,0,0.0236553,0.0288558,0,0,0,0.0175513,0.018185,0.00620802,0,0,0.0239031,0,0.0345119,0.00721596,0.0459944,0.0171171,0.0528113,0.0309132,0.0301764,0.0137792,0.0112681,0.0142845,0.00597698,0.0332484,0.0122135,0.013946,0.0104327,0.0296023,0.0247631,0.0274212,0.018703,0.012408,0.0185136,0.0224301,0.0175325,0.0476395,0,0,0.0776515,0,0.00463643,0.0291194,0.0362571,0.02239,0.0333865,0.0309904,0.0215323,0.0782038,0.0144083,0.0236203,0.0160656,0.0181375,0.0195042,0.0310212,0.0157583,0.0175184,0.0146212,0.089678,0.0132982,0.0326055,0.0345715,0.0291566,0,0,0,0.0203086,0.0170692
255,0,0,0,0,0,0,0.0236569,0.0292033,0,0,0,0.017897,0.0182624,0.0063693,0,0,0.0235041,0,0.0345138,0.00748508,0.0460973,0.0172565,0.0525533,0.0308059,0.0305671,0.013641,0.0111324,0.014304,0.00605774,0.0333903,0.0122821,0.0141093,0.0104838,0.0297517,0.0251884,0.0271078,0.0186702,0.0125879,0.0184434,0.0223921,0.0174655,0.0476188,0,0,0.076913,0,0.00463294,0.0287128,0.0364364,0.0222159,0.0333665,0.0308422,0.0216898,0.0781939,0.0142829,0.0236318,0.0160718,0.0178768,0.019317,0.0308613,0.0155879,0.017377,0.0146436,0.0891358,0.0134459,0.0323725,0.0348931,0.0291467,0,0,0,0.0202567,0.0169588
256,0,0,0,0,0,0,0.0236538,0.0297474,0,0,0,0.0181367,0.0183829,0.00653639,0,0,0.0230742,0,0.0345969,0.00783922,0.0462355,0.0173438,0.0524614,0.0305716,0.0307977,0.0135745,0.0110422,0.0141953,0.00611083,0.0335178,0.0123335,0.0142537,0.0105367,0.0298746,0.0255142,0.0267969,0.0185395,0.0128775,0.018552,0.0223442,0.0174078,0.047697,0,0,0.0765537,0,0.00465155,0.0285899,0.0365871,0.0220646,0.0333684,0.0305963,0.0219294,0.078463,0.0141814,0.0238185,0.0160927,0.0176423,0.0192088,0.0307482,0.0153715,0.0172466,0.0149289,0.0888905,0.0134822,0.0321997,0.0353736,0.029125,0,0,0,0.0201908,0.0169175
257,0,0,0,0,0,0,0.0236908,0.0300897,0,0,0,0.0182305,0.0185001,0.00662055,0,0,0.0227806,0,0.0345968,0.00817963,0.0463331,0.0174452,0.052471,0.030376,0.0311369,0.013531,0.0110008,0.0140684,0.00614945,0.0336547,0.0123504,0.0143221,0.0106018,0.0299779,0.0256653,0.0265767,0.0184259,0.0131139,0.0185096,0.022312,0.017268,0.047609,0,0,0.0757855,0,0.00468514,0.0281944,0.0367001,0.0218616,0.0333749,0.030295,0.0222643,0.0783159,0.0140187,0.0239724,0.016007,0.0173093,0.0190788,0.0306323,0.0151859,0.0171388,0.0150093,0.0882249,0.0136456,0.0319424,0.0356375,0.0291553,0,0,0,0.0200663,0.0168873
