Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72
581,0,0,0,0,0,0,0.029483,0.027833,0,0,0,0.0145242,0.0164935,0.00462176,0.0172212,0,0,0.0206536,0,0.0331714,0.00410116,0.0433346,0.0217679,0.0537672,0.0341424,0.0364203,0.0200373,0.0145063,0.0172769,0.00259208,0.031921,0.0137007,0.014794,0.0116791,0.0295471,0.0228603,0.0281561,0.0200716,0.00794149,0.0194476,0.0231434,0.0178689,0.0115813,0.0506221,0,0,0.0570959,0,0.00594281,0.019773,0.0354815,0.0238602,0.0351698,0.0342777,0.0270944,0.0677478,0.0154442,0.0244572,0.0155179,0.0187726,0.020779,0.0329784,0.0177275,0.0182809,0.0158706,0.069515,0.0131951,0.0290718,0.0321484,0.0344528,0,0,0
582,0,0,0,0,0,0,0.0294967,0.0274731,0,0,0,0.0145119,0.0166682,0.00447166,0.0171667,0,0,0.020303,0,0.0329796,0.00447188,0.0433093,0.021601,0.0539614,0.0343203,0.0369649,0.0207012,0.0146048,0.0175633,0.00267319,0.0319946,0.01358,0.0146912,0.0115602,0.0294791,0.0228806,0.0281554,0.0199134,0.00818124,0.0193773,0.0231345,0.0178492,0.0116049,0.049775,0,0,0.0549586,0,0.00617483,0.0190583,0.0354345,0.0238172,0.035314,0.03432,0.0274471,0.0661129,0.0149264,0.0244537,0.0156001,0.0189334,0.0207486,0.0328919,0.0176959,0.0182589,0.0157393,0.0675892,0.0138324,0.0285528,0.0315439,0.0345923,0,0,0
583,0,0,0,0,0,0,0.0296114,0.0270397,0,0,0,0.0145196,0.0168863,0.00435515,0.0171542,0,0,0.0200532,0,0.0328474,0.00486781,0.0432982,0.0213509,0.0541697,0.0344417,0.0375149,0.0213698,0.0147218,0.0177252,0.00274842,0.032069,0.0134578,0.0145826,0.0115315,0.0294229,0.022892,0.0282041,0.0197569,0.00849943,0.0193578,0.023117,0.0179106,0.0116342,0.0488884,0,0,0.0524297,0,0.00652911,0.0181753,0.0353852,0.0238121,0.0354978,0.0343347,0.0279173,0.0642366,0.0147911,0.0244877,0.015645,0.0191088,0.0207685,0.0328418,0.0176915,0.0182712,0.0156747,0.0653251,0.0146248,0.0278911,0.0308293,0.0348124,0,0,0
584,0,0,0,0,0,0,0.029966,0.0262807,0,0,0,0.0144465,0.0170235,0.0043245,0.0171743,0,0,0.020132,0,0.0328967,0.00509006,0.0432712,0.0210935,0.0544909,0.0344809,0.0384675,0.0224215,0.0148402,0.0177072,0.00280298,0.0321236,0.0133649,0.0145125,0.0115317,0.0293975,0.0227876,0.028711,0.0196377,0.0088068,0.0193778,0.0230306,0.0179509,0.0116352,0.0476871,0,0,0.0472572,0,0.00748724,0.0165686,0.0353358,0.0238492,0.0358723,0.0342637,0.0288057,0.0609653,0.0147025,0.0244633,0.015694,0.0192969,0.0208257,0.0328508,0.0177126,0.0183001,0.0156428,0.0610731,0.0162516,0.0265476,0.029645,0.0353117,0,0,0
585,0,0,0,0,0,0,0.0301107,0.0260606,0,0,0,0.0144707,0.0173614,0.00426251,0.0171967,0,0,0.0198112,0,0.0329443,0.0055847,0.0433158,0.0210306,0.0546458,0.0345752,0.0389654,0.0229669,0.014957,0.0179126,0.00288442,0.0321607,0.0133131,0.0144774,0.0114926,0.0293994,0.022809,0.0286935,0.0194384,0.00946736,0.0193844,0.0230526,0.0179745,0.0117431,0.0470349,0,0,0.0449003,0,0.00800919,0.0158522,0.0352445,0.0239097,0.0360576,0.0342036,0.0293713,0.0594937,0.0147872,0.0244495,0.0157515,0.0195291,0.0208443,0.0328483,0.0177149,0.0183184,0.0156275,0.0591403,0.0170177,0.0259792,0.0291111,0.0354881,0,0,0
586,0,0,0,0,0,0,0.0301939,0.0258473,0,0,0,0.0146149,0.0177342,0.00420777,0.0171672,0,0,0.0194942,0,0.0330983,0.00605148,0.0433981,0.0209689,0.05467,0.0346024,0.0392552,0.023195,0.015064,0.0182831,0.00294462,0.0321806,0.0133182,0.0145205,0.0114734,0.0294369,0.0229536,0.0285605,0.0192234,0.0102293,0.0194663,0.0229632,0.018017,0.0118193,0.0464048,0,0,0.043481,0,0.00837583,0.0156118,0.0351113,0.0239301,0.0362014,0.0341189,0.0298271,0.0583436,0.0149128,0.0245042,0.0157885,0.0197955,0.0209321,0.0329089,0.0177455,0.0183917,0.0157426,0.05792,0.0175248,0.0255785,0.0286152,0.035578,0,0,0
587,0,0,0,0,0,0,0.030259,0.0255456,0,0,0,0.0148498,0.0181375,0.00419184,0.0170811,0,0,0.0192092,0,0.0332989,0.00648983,0.0435021,0.0208925,0.0545899,0.0345528,0.0393685,0.0232486,0.0151958,0.0185007,0.00303233,0.0321957,0.0133528,0.0146156,0.0115048,0.0294907,0.0232025,0.0283301,0.018982,0.0110279,0.0194919,0.0228626,0.0180668,0.0118333,0.0457415,0,0,0.0430466,0,0.0086303,0.0152947,0.0349412,0.0239516,0.0363467,0.0339926,0.0300653,0.0573322,0.0149392,0.0244254,0.0157841,0.0199723,0.0210542,0.032993,0.0178222,0.018504,0.0157904,0.0573194,0.0177466,0.0253889,0.0280832,0.0356405,0,0,0
588,0,0,0,0,0,0,0.0314767,0.0223393,0,0,0,0.0148004,0.0183002,0.00437941,0.0170398,0,0,0.0201457,0,0.0338056,0.00635169,0.0434524,0.0210052,0.0546029,0.0343126,0.0399555,0.0249609,0.0153049,0.0185757,0.00305489,0.0322031,0.0134404,0.0147227,0.0116113,0.0295856,0.0230888,0.0296985,0.0188186,0.0116325,0.0196273,0.0208633,0.0182994,0.0118997,0.0409466,0,0,0.0491026,0,0.008699,0.0152142,0.0348754,0.0241439,0.0366684,0.0336284,0.0306978,0.0492619,0.0148621,0.0244368,0.0157924,0.0200627,0.0212787,0.0332114,0.0179632,0.0186235,0.0158572,0.057125,0.018653,0.0253625,0.0235022,0.0370773,0,0,0
589,0,0,0,0,0,0,0.0310009,0.0219982,0,0,0,0.0152263,0.0187428,0.00423858,0.0170873,0,0,0.0199788,0,0.0338786,0.00660097,0.0435198,0.0208418,0.0543579,0.0345743,0.0393625,0.0243097,0.0154213,0.0185497,0.00318032,0.0322175,0.0133388,0.0147023,0.0115021,0.0295749,0.0235121,0.0292948,0.01859,0.0123634,0.0197397,0.020692,0.0182278,0.0122529,0.0406055,0,0,0.0558286,0,0.00773639,0.0172725,0.0348262,0.0240372,0.0361356,0.0338119,0.0300301,0.0508168,0.0149601,0.0246509,0.0157871,0.0202489,0.0211089,0.03303,0.0177422,0.0184542,0.016087,0.061324,0.0168377,0.0266691,0.0232542,0.0365445,0,0,0
590,0,0,0,0,0,0,0.0309333,0.0216431,0,0,0,0.015437,0.0189918,0.00417789,0.017109,0,0,0.0202133,0,0.0341273,0.00663427,0.0435617,0.0205995,0.0542301,0.0347255,0.0391777,0.0239296,0.0154299,0.0186345,0.00323033,0.0322046,0.0132663,0.0146737,0.0114363,0.0295486,0.0236758,0.0292888,0.0184938,0.0128796,0.0199116,0.0204547,0.0182124,0.0125196,0.0402852,0,0,0.059128,0,0.00748927,0.0184431,0.034863,0.0239688,0.0358348,0.0338751,0.029757,0.051081,0.0151045,0.0249467,0.0157994,0.0203555,0.0210027,0.032948,0.0175661,0.0183515,0.0163992,0.0632304,0.0159846,0.0271901,0.0228358,0.036471,0,0,0
591,0,0,0,0,0,0,0.0308789,0.0213668,0,0,0,0.0154909,0.0192041,0.00417296,0.0171177,0,0,0.0205172,0,0.0344152,0.00663879,0.0436481,0.0202646,0.0541362,0.0347567,0.0389772,0.0235535,0.0153015,0.018652,0.00318083,0.0321476,0.0131659,0.0146084,0.0113818,0.0294925,0.0237692,0.0293189,0.0184217,0.0133993,0.0200401,0.0202727,0.0181913,0.0126913,0.0400652,0,0,0.0616248,0,0.00735403,0.0195355,0.0349267,0.0238582,0.0355856,0.0338972,0.029516,0.0513537,0.0151987,0.0252406,0.0158162,0.02037,0.0209602,0.0329042,0.0174448,0.0183027,0.0166866,0.0647578,0.0153212,0.0276194,0.0225172,0.0364151,0,0,0
592,0,0,0,0,0,0,0.0308319,0.0211203,0,0,0,0.0153088,0.0193987,0.00416732,0.0170812,0,0,0.0208942,0,0.0346749,0.00660062,0.0437447,0.0200569,0.0541283,0.0346677,0.0387859,0.0233529,0.0149876,0.0182135,0.00306639,0.0320624,0.0130522,0.0144913,0.0113209,0.0294301,0.0235329,0.0295206,0.01837,0.0140024,0.0200299,0.020112,0.0181224,0.0127558,0.039859,0,0,0.0629585,0,0.00734015,0.0200621,0.0349853,0.0237381,0.0354166,0.0339105,0.0292661,0.0514332,0.0152286,0.0252381,0.0158129,0.0203659,0.0209052,0.0328154,0.0173417,0.018228,0.0167373,0.0655877,0.0148954,0.02787,0.0222447,0.036372,0,0,0
593,0,0,0,0,0,0,0.0308184,0.0209136,0,0,0,0.0150334,0.0195164,0.00414505,0.0169649,0,0,0.0214268,0,0.0349043,0.00646393,0.0438662,0.0199857,0.0541541,0.0345066,0.038593,0.0233157,0.0145608,0.0177914,0.00294558,0.0319738,0.0129936,0.0143723,0.0113031,0.02938,0.0231088,0.0299449,0.0183624,0.0146333,0.0198686,0.0200223,0.0180777,0.0127383,0.0397902,0,0,0.0632473,0,0.00734125,0.0200165,0.0350044,0.0236975,0.0353279,0.0338771,0.0289982,0.0514178,0.0152347,0.0248597,0.0157849,0.0202921,0.0208058,0.0326807,0.0172873,0.0181561,0.0165111,0.0657948,0.014697,0.0279453,0.022015,0.0363663,0,0,0
594,0,0,0,0,0,0,0.030816,0.0207002,0,0,0,0.0151293,0.0195983,0.00419017,0.0168173,0,0,0.0218387,0,0.0351239,0.00644966,0.0439046,0.0200084,0.0540604,0.0344457,0.0383267,0.0231005,0.0144686,0.0179683,0.00293524,0.0319688,0.0129861,0.0143792,0.0112999,0.0294047,0.0231648,0.0302406,0.0183489,0.0151354,0.0198109,0.0199079,0.0180497,0.0127443,0.0396564,0,0,0.0636537,0,0.00743761,0.020161,0.034968,0.0236811,0.0352502,0.0338782,0.0285866,0.051343,0.0152515,0.0245807,0.0158307,0.0203044,0.0207113,0.032576,0.0172141,0.0180635,0.0164225,0.0660572,0.0144099,0.0280572,0.0217837,0.0363689,0,0,0
595,0,0,0,0,0,0,0.0307717,0.020473,0,0,0,0.0149098,0.0196554,0.00423539,0.0167156,0,0,0.0222843,0,0.0352562,0.00638884,0.0439891,0.0198296,0.0540903,0.0342807,0.0380071,0.0228979,0.0141546,0.0177846,0.00286927,0.0319883,0.0129479,0.014325,0.0113298,0.0294044,0.0228084,0.0305497,0.0183494,0.0154735,0.0198571,0.0197859,0.0180277,0.0126696,0.039521,0,0,0.0635524,0,0.00755382,0.0202536,0.0350021,0.0235993,0.0352106,0.0338388,0.0282078,0.0512435,0.0152205,0.0245378,0.0158075,0.0203613,0.0207281,0.0325662,0.0171737,0.0180621,0.016561,0.0660314,0.0142235,0.0280696,0.0215864,0.0363533,0,0,0
596,0,0,0,0,0,0,0.0306934,0.0202914,0,0,0,0.0148082,0.0197162,0.00426817,0.0165839,0,0,0.0226104,0,0.0353975,0.00637945,0.0440342,0.0197319,0.0540676,0.0341886,0.0376865,0.0226351,0.0140065,0.0176437,0.00288603,0.032036,0.0129215,0.0143179,0.0113303,0.0294209,0.0226607,0.0307339,0.0183346,0.0157189,0.0199221,0.0197058,0.0180075,0.0126197,0.0394335,0,0,0.0635849,0,0.00763098,0.0202711,0.0350028,0.0235125,0.0351529,0.0338104,0.0278964,0.051321,0.0152373,0.0245567,0.0157598,0.0204386,0.0207624,0.0325656,0.0171356,0.0180876,0.0167531,0.0661544,0.0139523,0.0281297,0.0214569,0.0363124,0,0,0
597,0,0,0,0,0,0,0.0305929,0.0201193,0,0,0,0.0148067,0.0196887,0.00432867,0.0164188,0,0,0.0229759,0,0.0354459,0.00623163,0.0440812,0.0197135,0.0539655,0.0340458,0.0372418,0.0223412,0.013972,0.0176364,0.00291895,0.0320852,0.0129377,0.0143486,0.0113388,0.0294575,0.0226389,0.0309648,0.0183943,0.0157558,0.0200728,0.0196664,0.0180533,0.0125472,0.0394977,0,0,0.0632037,0,0.00773964,0.0200302,0.0349305,0.0234898,0.0351715,0.0337119,0.0275295,0.0515311,0.0153041,0.0245248,0.0157316,0.0205381,0.0208405,0.0326108,0.0171517,0.0181527,0.017052,0.0661305,0.0137508,0.0281541,0.021327,0.0362463,0,0,0
598,0,0,0,0,0,0,0.0305087,0.0199898,0,0,0,0.0148017,0.0196727,0.00434702,0.0162655,0,0,0.0232262,0,0.0354224,0.0061575,0.0441301,0.0197006,0.0538888,0.0339603,0.0368268,0.0220065,0.0139925,0.0178294,0.00296773,0.0321245,0.0129497,0.014348,0.0113427,0.0294848,0.0225998,0.0311339,0.0184759,0.0157908,0.0202551,0.019622,0.0181052,0.0124792,0.0395818,0,0,0.0628849,0,0.00781439,0.0197431,0.0348385,0.0234702,0.035242,0.0335832,0.0271766,0.0517779,0.0153552,0.0246245,0.0157435,0.0206645,0.0209617,0.0327183,0.017192,0.0182459,0.0174219,0.0661506,0.0135846,0.0281659,0.0212053,0.0361812,0,0,0
599,0,0,0,0,0,0,0.0305094,0.0198646,0,0,0,0.0148069,0.0196147,0.00435772,0.0161146,0,0,0.0234911,0,0.0353377,0.00603283,0.0442039,0.0196923,0.0538188,0.0339285,0.0364845,0.0216483,0.0140298,0.0180073,0.00305856,0.032146,0.0129691,0.0143583,0.0113495,0.0295139,0.0226005,0.0313204,0.0185812,0.0157499,0.0204555,0.0195658,0.0181367,0.0124192,0.039709,0,0,0.0625873,0,0.00786856,0.0193609,0.0347533,0.0234178,0.0353475,0.0334632,0.0268987,0.05202,0.0153912,0.024944,0.0157859,0.0208298,0.0211761,0.0329011,0.0172697,0.0184074,0.0178564,0.0661772,0.0134698,0.0281815,0.0211248,0.0361874,0,0,0
600,0,0,0,0,0,0,0.0306645,0.0196974,0,0,0,0.0148362,0.0194913,0.00440164,0.015969,0,0,0.0239263,0,0.0351704,0.00574674,0.0442896,0.0197159,0.0537744,0.0339437,0.0362683,0.0212867,0.0141046,0.0181689,0.00312974,0.0321818,0.0130073,0.0143935,0.0113598,0.0295614,0.0226272,0.0316004,0.0186893,0.0155124,0.0205359,0.019443,0.0181599,0.0123935,0.0398463,0,0,0.0623145,0,0.00790531,0.0191222,0.0347099,0.0233731,0.0354753,0.0333326,0.026747,0.0520253,0.0153452,0.0251209,0.0157926,0.020916,0.0213641,0.0330458,0.0173895,0.0185783,0.0180609,0.0660879,0.0134659,0.0281613,0.0209874,0.0363627,0,0,0
601,0,0,0,0,0,0,0.0310628,0.0192174,0,0,0,0.0147243,0.0191463,0.00439933,0.0161277,0,0,0.0248828,0,0.0350038,0.00501049,0.0442598,0.0195575,0.0537826,0.0340173,0.0363727,0.0209908,0.0140937,0.0181693,0.00314317,0.0321907,0.0129505,0.0143754,0.0113118,0.0295472,0.0223997,0.0322619,0.0189146,0.0148647,0.0205095,0.0192121,0.0181643,0.0126359,0.0397783,0,0,0.0622668,0,0.00798962,0.0191079,0.0348155,0.0233426,0.0352124,0.0333919,0.0267085,0.0510242,0.0153354,0.0250923,0.0158298,0.0208959,0.0211722,0.0329091,0.0172407,0.0183887,0.0179573,0.0656414,0.0134356,0.0281539,0.0204123,0.0368776,0,0,0
602,0,0,0,0,0,0,0.031461,0.0188463,0,0,0,0.0146445,0.0187188,0.00438585,0.0162577,0,0,0.0259674,0,0.0347648,0.00411763,0.0442401,0.0194102,0.0537719,0.0340149,0.0363989,0.0204969,0.0140907,0.0181451,0.00314744,0.0321753,0.0129052,0.0143758,0.0112759,0.029538,0.0221846,0.0329195,0.0191945,0.0140031,0.0205049,0.0189974,0.0181493,0.0128396,0.0399118,0,0,0.0620442,0,0.00805619,0.0190331,0.034908,0.0233158,0.0350444,0.033432,0.0266928,0.0503313,0.0153767,0.0250335,0.0158564,0.0208622,0.0210519,0.0328237,0.0171208,0.018249,0.0179179,0.0652161,0.0135261,0.0280997,0.0200078,0.0374108,0,0,0
603,0,0,0,0,0,0,0.0314331,0.0185119,0,0,0,0.0146239,0.0188117,0.00421732,0.0163634,0,0,0.0256071,0,0.0350943,0.00463331,0.0441735,0.0192237,0.0537757,0.0341357,0.0364391,0.0210163,0.0141287,0.0182112,0.00318639,0.0321713,0.0128604,0.0143325,0.0112612,0.0295232,0.0221379,0.0328869,0.0190637,0.0142846,0.0204622,0.018798,0.0180676,0.012988,0.039492,0,0,0.0617071,0,0.0082282,0.0188328,0.0349933,0.0232414,0.0349295,0.0335151,0.0266077,0.0492223,0.0153684,0.024999,0.015837,0.0207766,0.0209336,0.0327165,0.0170273,0.0181483,0.0178863,0.0645232,0.0136188,0.027939,0.0194539,0.0374111,0,0,0
604,0,0,0,0,0,0,0.0314658,0.0182452,0,0,0,0.014587,0.0188056,0.00415883,0.0164286,0,0,0.0254395,0,0.0352559,0.00487909,0.0441261,0.0190658,0.0537859,0.0342087,0.0364339,0.0214671,0.0141473,0.0182625,0.00319565,0.032147,0.0128291,0.0142811,0.0112416,0.0295009,0.0220698,0.0329667,0.0190265,0.0143269,0.0204034,0.018625,0.0180045,0.0131246,0.0392228,0,0,0.0615454,0,0.00836893,0.0187047,0.0350609,0.0232029,0.0348346,0.0335828,0.0265808,0.0483488,0.0153407,0.0249336,0.0158106,0.02067,0.0208462,0.0326338,0.0169614,0.0180807,0.0178385,0.0640287,0.0137155,0.0278165,0.0190223,0.0374745,0,0,0
605,0,0,0,0,0,0,0.0315094,0.0180473,0,0,0,0.0145268,0.0187289,0.00417835,0.0164698,0,0,0.0253771,0,0.0353196,0.00497623,0.0440931,0.0189479,0.0537916,0.0342295,0.0363837,0.0218192,0.0141253,0.0182557,0.00317458,0.0321018,0.0127909,0.0142472,0.0112074,0.0294619,0.0219837,0.033069,0.0190431,0.0142764,0.020292,0.0184724,0.0179351,0.0132152,0.0390608,0,0,0.0613499,0,0.00851034,0.0185487,0.0351024,0.0231445,0.0347793,0.0336291,0.0265047,0.0476634,0.015269,0.0247915,0.0157793,0.0205559,0.0207811,0.0325593,0.0169333,0.0180485,0.0177123,0.0635673,0.0138684,0.02767,0.0187252,0.0375556,0,0,0
606,0,0,0,0,0,0,0.0314979,0.0178955,0,0,0,0.0144409,0.0186521,0.00412577,0.0164977,0,0,0.0252109,0,0.0354024,0.00511562,0.0440795,0.0189047,0.0538053,0.0341513,0.0362956,0.0221641,0.0140527,0.0181926,0.003122,0.0320436,0.0127589,0.0142004,0.0112045,0.0294402,0.0218756,0.0330914,0.0190487,0.0142053,0.0201634,0.018349,0.0178618,0.0132774,0.0389152,0,0,0.0613213,0,0.00862792,0.0185217,0.0351151,0.0230666,0.0347402,0.0336835,0.0264967,0.0471906,0.0152186,0.0246299,0.0157614,0.02048,0.0207394,0.0324998,0.016929,0.0180579,0.0175671,0.063293,0.013972,0.0275783,0.0184927,0.0375526,0,0,0
607,0,0,0,0,0,0,0.0315185,0.0178269,0,0,0,0.0144089,0.0185706,0.00413091,0.0164977,0,0,0.0251153,0,0.0354451,0.00516243,0.044066,0.0188651,0.0538215,0.0340862,0.0362548,0.0223284,0.0139613,0.0181458,0.00309859,0.032051,0.0127699,0.0142014,0.0112269,0.0294439,0.0218142,0.0331181,0.0190856,0.0139924,0.0202985,0.018261,0.017876,0.0133355,0.0388658,0,0,0.0611161,0,0.00870412,0.0185438,0.0351259,0.0230547,0.0347403,0.0336799,0.0265028,0.0469061,0.0152754,0.0248778,0.0158124,0.020572,0.020815,0.0325718,0.0169289,0.0181052,0.0178091,0.0630543,0.0141037,0.0274805,0.018366,0.0375806,0,0,0
608,0,0,0,0,0,0,0.0314455,0.0177875,0,0,0,0.0144711,0.0184588,0.00421771,0.0164502,0,0,0.0250057,0,0.0354343,0.00517741,0.0440655,0.018868,0.0538252,0.0340295,0.0361817,0.02239,0.0138823,0.0180674,0.00310141,0.0320665,0.0128039,0.0142158,0.011262,0.0294758,0.0218648,0.0330703,0.0191277,0.0137434,0.0203568,0.0182032,0.0178917,0.0133714,0.0388648,0,0,0.0612061,0,0.00874135,0.018728,0.0351144,0.0230522,0.0347981,0.0336844,0.0264017,0.0469467,0.0152964,0.0249193,0.0158585,0.0206238,0.0208632,0.0326033,0.016947,0.0181344,0.0179297,0.0630783,0.0141606,0.0274389,0.0183481,0.0375042,0,0,0
609,0,0,0,0,0,0,0.0313038,0.0177966,0,0,0,0.0145619,0.0183247,0.00435333,0.016339,0,0,0.0248715,0,0.0354365,0.00521935,0.0440927,0.0189305,0.0538118,0.0339518,0.0361141,0.0224022,0.0138397,0.017849,0.00311294,0.0320533,0.012814,0.0142382,0.0112829,0.0295019,0.0219766,0.0329988,0.0191701,0.0134696,0.0202289,0.018187,0.0178342,0.0133368,0.0389023,0,0,0.0611504,0,0.00878755,0.0187676,0.0350723,0.0230159,0.0349071,0.0337116,0.0262602,0.0471701,0.0152611,0.0246309,0.0158589,0.0205522,0.0208443,0.0325452,0.0169971,0.0181881,0.0178007,0.0630945,0.0142375,0.0273539,0.0184186,0.0373478,0,0,0
610,0,0,0,0,0,0,0.0311556,0.0178718,0,0,0,0.0146455,0.018196,0.00446865,0.0162444,0,0,0.0246283,0,0.0354708,0.00535359,0.0441323,0.0190266,0.0537589,0.0338535,0.0360541,0.0223514,0.0138304,0.017727,0.00312967,0.0320527,0.0128143,0.0142616,0.0112825,0.0295398,0.0220983,0.0327849,0.0192004,0.0132202,0.0202213,0.0181947,0.0178187,0.013271,0.0390144,0,0,0.0612771,0,0.00878008,0.0188676,0.0350096,0.0230083,0.0350257,0.0337037,0.0262664,0.0476503,0.0153028,0.0245312,0.0158467,0.020522,0.0209195,0.0325638,0.0170804,0.0182933,0.0178738,0.0633018,0.0142382,0.0273413,0.0185762,0.0371374,0,0,0
611,0,0,0,0,0,0,0.0310004,0.0180043,0,0,0,0.0147206,0.0181198,0.0045605,0.0161218,0,0,0.0243355,0,0.0354446,0.00553795,0.0441714,0.0191191,0.0537104,0.0337322,0.0359589,0.0223942,0.0138157,0.0176589,0.00314555,0.0320877,0.0128739,0.0142903,0.0113151,0.0295746,0.0222109,0.0325142,0.0191945,0.0130718,0.020357,0.0182395,0.0178559,0.0131764,0.0391973,0,0,0.0612548,0,0.00878413,0.0188536,0.0349727,0.0230116,0.0351915,0.0336287,0.0262196,0.0482614,0.0153568,0.024693,0.0158301,0.0205507,0.02112,0.0326985,0.0172034,0.0184925,0.0182288,0.0634987,0.014264,0.0273385,0.0188255,0.0369118,0,0,0
612,0,0,0,0,0,0,0.0308754,0.018193,0,0,0,0.0148273,0.0180773,0.00464826,0.0160124,0,0,0.0240745,0,0.0353466,0.00565458,0.0442127,0.0192215,0.0536828,0.0336136,0.0359025,0.0223872,0.0138137,0.0176333,0.003161,0.032125,0.0129541,0.0143461,0.0113629,0.0296169,0.0223626,0.0322781,0.0191966,0.012966,0.0205716,0.018302,0.0179072,0.013031,0.0393904,0,0,0.0609705,0,0.00878918,0.0185297,0.0349351,0.0230182,0.0353987,0.0334979,0.0261649,0.0488353,0.0153276,0.0250296,0.0158261,0.0206172,0.0213675,0.0329106,0.0173304,0.0187107,0.0187014,0.0635704,0.0143811,0.0272482,0.0191202,0.0367412,0,0,0
613,0,0,0,0,0,0,0.0308252,0.018197,0,0,0,0.0147596,0.0178849,0.00463027,0.0162609,0,0,0.0240415,0,0.035364,0.00552896,0.0441433,0.0191514,0.0537236,0.0335669,0.036069,0.0224798,0.0137251,0.0174441,0.00307923,0.0321086,0.0129189,0.0142892,0.0113118,0.0295798,0.0222403,0.0322676,0.0192531,0.0126771,0.0208198,0.0183332,0.0179446,0.0131186,0.0393582,0,0,0.0610971,0,0.00884957,0.0184626,0.035046,0.0230209,0.035226,0.0335575,0.0262365,0.0487903,0.015362,0.025376,0.0158788,0.0206619,0.0212876,0.0328727,0.0171666,0.0185794,0.019044,0.0635927,0.0143127,0.027237,0.0191246,0.0366799,0,0,0
614,0,0,0,0,0,0,0.030882,0.0181788,0,0,0,0.0147011,0.0176746,0.00456489,0.0165002,0,0,0.0240742,0,0.035389,0.00538052,0.0440858,0.0190921,0.0537825,0.0335484,0.0362819,0.0225904,0.0136658,0.0172939,0.00298294,0.0320843,0.0128753,0.0142306,0.0112708,0.0295501,0.0221565,0.0323075,0.0193235,0.0123239,0.0207311,0.0183033,0.0179332,0.0131948,0.0393046,0,0,0.0612344,0,0.00891688,0.0184789,0.035128,0.0230372,0.0350781,0.0335798,0.0263893,0.0485368,0.0152714,0.0252781,0.0158969,0.0205519,0.021117,0.0327373,0.017049,0.0184003,0.0188105,0.0635193,0.0142808,0.0272014,0.0190815,0.0367457,0,0,0
615,0,0,0,0,0,0,0.0309488,0.018202,0,0,0,0.0146736,0.0175379,0.00461299,0.0167269,0,0,0.0241104,0,0.035343,0.0052796,0.0440562,0.0190378,0.0538381,0.0335751,0.0364918,0.0227233,0.0136205,0.0172036,0.00300271,0.0320569,0.0128435,0.0141581,0.0112439,0.0295363,0.022114,0.0323215,0.0193816,0.0120081,0.0205217,0.0182933,0.0178881,0.013245,0.0392698,0,0,0.061309,0,0.00897733,0.0184581,0.0351783,0.023039,0.0349775,0.0336059,0.0265513,0.0482961,0.0151169,0.0249939,0.0158597,0.0203978,0.0209261,0.0325876,0.0169613,0.0182357,0.0184092,0.0633865,0.0142691,0.0271499,0.0190513,0.0368154,0,0,0
616,0,0,0,0,0,0,0.0309633,0.018265,0,0,0,0.0146595,0.0174746,0.00462475,0.0168963,0,0,0.0241048,0,0.0352236,0.00526527,0.0440478,0.0189731,0.0538873,0.0335647,0.0366523,0.0228567,0.0136118,0.0171693,0.00303529,0.0320257,0.0128243,0.0141308,0.0112197,0.0295139,0.0220827,0.0323174,0.0194091,0.011773,0.0203453,0.0182843,0.0178731,0.0132718,0.0392491,0,0,0.0615722,0,0.00898912,0.018424,0.0352127,0.0230731,0.0349098,0.0336037,0.0266968,0.0482205,0.0150615,0.024729,0.0158347,0.0201031,0.0207579,0.0324628,0.0168756,0.0180985,0.0180214,0.0633983,0.0142295,0.0271408,0.0190772,0.0368284,0,0,0
617,0,0,0,0,0,0,0.0309727,0.0183512,0,0,0,0.0146534,0.0173449,0.0046361,0.0170106,0,0,0.0240033,0,0.0352232,0.00526801,0.0440458,0.0189107,0.0539254,0.0335487,0.0367632,0.0228979,0.0136445,0.0172679,0.00306637,0.0320185,0.0128255,0.0141363,0.0112018,0.0294991,0.022054,0.032267,0.0194714,0.0114821,0.0201632,0.018305,0.0178373,0.0132849,0.0392709,0,0,0.0615277,0,0.00900181,0.0181898,0.0352456,0.0230919,0.0349007,0.0336007,0.0268321,0.0482392,0.0150923,0.0244425,0.0158061,0.0199346,0.0206246,0.0323591,0.0168329,0.0180005,0.0176526,0.0633027,0.0142759,0.0271032,0.0191412,0.0368311,0,0,0
