Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,IMU_B
73,0,0,0,0,0.0211168,0.0315108,0,0,0.0455531,0.0180274,0.0249653,0.012963,0,0,0.0390486,0,0.0209927,0.0148386,0.0245528,0.0105183,0.023742,0.0149737,0.0338148,0.0243971,0.00813375,0.0191101,0.0170775,0.019986,0.0121594,0.0222907,0.00870935,0.0258763,0.0505274,0.0232244,0.0143421,0.00779661,0.0329548,0.0120263,0.0240593,0.0129248,0.0173255,0,0,0.0189174,0,0.00642075,0.00978123,0.0335825,0.0358528,0.0316957,0.0240505,0.0290181,0.0140127,0.0101434,0.0105338,0.00540294,0.00793091,0.0177586,0.0380025,0.0230222,0.0266613,0.0452437,0.00426901,0.0093675,0.00777121,0.0361488,0.0204267,0,0,0,0
74,0,0,0,0,0.0213436,0.031931,0,0,0.0460104,0.0180098,0.0239631,0.0130416,0,0,0.0385277,0,0.0208613,0.0147333,0.0243815,0.00905757,0.0237353,0.0146727,0.0340278,0.0242611,0.00826566,0.0191584,0.0172016,0.0205744,0.012288,0.0232611,0.00892044,0.0261484,0.0520118,0.0228948,0.0143383,0.00769051,0.0324214,0.0120694,0.0246255,0.0118581,0.0174214,0,0,0.0192425,0,0.00652942,0.0095899,0.0332473,0.0361036,0.0318297,0.0258625,0.0287249,0.0145875,0.0101546,0.0107565,0.00560023,0.00800385,0.0191192,0.0375673,0.0234721,0.0274368,0.0463445,0.00449344,0.00913141,0.00771255,0.0363556,0.0207199,0,0,0,0
75,0,0,0,0,0.0214546,0.0323505,0,0,0.046079,0.0179973,0.0228372,0.0130233,0,0,0.037795,0,0.0207926,0.0145131,0.0241529,0.0076676,0.0238073,0.0143496,0.0341744,0.0242083,0.0083882,0.0189466,0.0171179,0.0209962,0.012481,0.0241203,0.00905187,0.0264218,0.0528939,0.0226189,0.0143284,0.00761064,0.0322733,0.0121256,0.0258406,0.0107207,0.0173365,0,0,0.019371,0,0.00664145,0.00939231,0.0327906,0.0367056,0.0319469,0.0281254,0.0287086,0.0150449,0.0102391,0.0111199,0.00611927,0.0083862,0.0211476,0.0376329,0.0246408,0.0286742,0.0467999,0.00465982,0.00879161,0.00752039,0.0366162,0.0208573,0,0,0,0
76,0,0,0,0,0.0215065,0.0328057,0,0,0.0461643,0.0179839,0.0220152,0.012978,0,0,0.037123,0,0.0208047,0.0143125,0.023962,0.00670637,0.0238016,0.014176,0.0343822,0.0242321,0.00868267,0.018736,0.0172182,0.0211225,0.0126595,0.0248835,0.00930401,0.026526,0.053767,0.0224793,0.0143475,0.00754891,0.0322895,0.0121712,0.0275361,0.00974709,0.017162,0,0,0.0194749,0,0.00672543,0.00915996,0.0323143,0.0375584,0.0321137,0.0305011,0.0288271,0.0154461,0.0103997,0.0114963,0.00691673,0.00909854,0.0235497,0.0380636,0.026373,0.0302082,0.0467024,0.00485341,0.0085834,0.00727339,0.0370437,0.0209142,0,0,0,0
77,0,0,0,0,0.021505,0.0331828,0,0,0.046568,0.0179355,0.0214029,0.0132044,0,0,0.036713,0,0.0208537,0.0141168,0.0239201,0.00619906,0.0237481,0.0139479,0.0347572,0.0243118,0.00897029,0.0187204,0.017625,0.0213365,0.012699,0.0255285,0.00949972,0.0265963,0.0551116,0.0223263,0.0143839,0.00747952,0.03114,0.0122808,0.0287353,0.00929506,0.016955,0,0,0.0196529,0,0.00675129,0.00896501,0.0319836,0.03817,0.0323485,0.031585,0.0289219,0.0157093,0.0103513,0.011619,0.00685538,0.00937495,0.0247376,0.0376147,0.025865,0.0307833,0.0453507,0.00516287,0.0083048,0.0071388,0.037559,0.0209792,0,0,0,0
78,0,0,0,0,0.0213304,0.0335781,0,0,0.047167,0.0178615,0.0210895,0.0135352,0,0,0.0362658,0,0.0208919,0.0139128,0.0239268,0.0059911,0.0237077,0.0135954,0.0350436,0.0244579,0.00899122,0.0188492,0.017663,0.0214715,0.0126694,0.0258565,0.00953849,0.026632,0.0564553,0.0221492,0.0144271,0.00742291,0.0305307,0.0123689,0.0303193,0.00889652,0.0166318,0,0,0.0198871,0,0.00679052,0.00889338,0.0317425,0.0388318,0.0325935,0.0325635,0.0286898,0.0159596,0.0104865,0.0116645,0.0070031,0.00956362,0.0259131,0.0372157,0.0251623,0.0316,0.044122,0.00546828,0.00797763,0.00699954,0.0381776,0.0209401,0,0,0,0
79,0,0,0,0,0.0211214,0.0340108,0,0,0.0479624,0.0177995,0.0210469,0.01386,0,0,0.0357074,0,0.0209652,0.0137765,0.0239897,0.00600672,0.0236095,0.0132205,0.0353028,0.0246722,0.00883466,0.0189343,0.0178706,0.0214729,0.0125832,0.0259483,0.0093982,0.0266343,0.0579413,0.0219727,0.0144948,0.00734467,0.0307427,0.0124469,0.0321533,0.00866962,0.0162663,0,0,0.0201836,0,0.00681409,0.00896537,0.0315362,0.0395654,0.0328185,0.03362,0.0281048,0.0162422,0.0109152,0.0117899,0.00751432,0.00986993,0.0269982,0.0371283,0.0246089,0.0327608,0.0434359,0.00576282,0.00772505,0.00685637,0.0387827,0.0208615,0,0,0,0
80,0,0,0,0,0.020891,0.0344203,0,0,0.0487684,0.0177096,0.0211004,0.0140665,0,0,0.0351812,0,0.021065,0.0136519,0.0240851,0.0062128,0.0234984,0.0129478,0.0353441,0.0248408,0.00884774,0.0190248,0.0180055,0.0214583,0.0123533,0.0259429,0.00925325,0.0266937,0.0593613,0.0216872,0.01459,0.00725612,0.0312675,0.0125043,0.0338266,0.00839408,0.0158646,0,0,0.0205358,0,0.00683522,0.00903389,0.0313293,0.0401825,0.0329963,0.0345838,0.0271247,0.016533,0.0109377,0.0120419,0.00790238,0.0103371,0.0279507,0.0372953,0.0245348,0.0336262,0.0430214,0.0060409,0.0074567,0.00672208,0.0392878,0.0206945,0,0,0,0
81,0,0,0,0,0.0206235,0.034773,0,0,0.0496299,0.0176075,0.0211033,0.0142004,0,0,0.0346053,0,0.0211323,0.0133245,0.0241702,0.00631268,0.0233715,0.012737,0.0351036,0.024934,0.00890527,0.0191367,0.0178332,0.0216509,0.0121861,0.0260232,0.0092166,0.0267758,0.0605425,0.0212016,0.0146187,0.00715744,0.0317745,0.0125478,0.0351686,0.00807527,0.0154263,0,0,0.0208834,0,0.00684673,0.00903562,0.0311543,0.0405368,0.0331872,0.0352542,0.0258247,0.0168043,0.0105816,0.0122191,0.00828748,0.0111156,0.0286041,0.0376639,0.0248303,0.0342367,0.0429707,0.00629706,0.00725293,0.00662199,0.0396924,0.020485,0,0,0,0
82,0,0,0,0,0.020452,0.0352004,0,0,0.0502707,0.0175376,0.0210081,0.0142642,0,0,0.0339826,0,0.021221,0.0130318,0.0242015,0.00636576,0.023211,0.0125546,0.0346965,0.0250478,0.00899021,0.0191786,0.0178192,0.0218768,0.0120835,0.0261529,0.00923365,0.0268997,0.0616569,0.0208401,0.0146479,0.00705426,0.0324435,0.0126271,0.0365039,0.00763487,0.0150698,0,0,0.021349,0,0.00686534,0.00904259,0.0309061,0.0410703,0.0333945,0.0357978,0.0244308,0.0170844,0.0100279,0.0123722,0.00862109,0.0111428,0.0287758,0.0380017,0.0246937,0.0347458,0.0434177,0.00661286,0.0070864,0.00657021,0.0401819,0.0204023,0,0,0,0
83,0,0,0,0,0.0202897,0.035664,0,0,0.0507909,0.0174762,0.0207609,0.0143198,0,0,0.0334703,0,0.0213396,0.0126978,0.024142,0.00642362,0.0230321,0.0123485,0.0341329,0.0251437,0.00909004,0.0192134,0.0180099,0.0221915,0.0120969,0.0264608,0.00939326,0.0270593,0.0628137,0.0205786,0.0146971,0.00697913,0.0333623,0.0127188,0.0378775,0.00711176,0.0147526,0,0,0.02191,0,0.00689573,0.00902468,0.0307621,0.0418574,0.0335545,0.0362212,0.0229843,0.017443,0.00943039,0.0124902,0.00889454,0.0105478,0.0285631,0.0382877,0.0238934,0.0352319,0.0444971,0.00690173,0.00706383,0.00653254,0.0407394,0.0203655,0,0,0,0
84,0,0,0,0,0.02004,0.0359231,0,0,0.0514353,0.0173924,0.0203945,0.0143767,0,0,0.0330294,0,0.0215031,0.0124452,0.0240998,0.00649001,0.0229474,0.0121367,0.0333871,0.0250915,0.00926711,0.019359,0.0182278,0.022566,0.0121762,0.0269812,0.00975047,0.0272826,0.0641809,0.0203579,0.0147652,0.00689344,0.0344464,0.0127535,0.0394204,0.00677745,0.0143924,0,0,0.0223194,0,0.00692008,0.00905926,0.0306768,0.0429211,0.0337218,0.036593,0.0214032,0.0177015,0.00892981,0.0125699,0.0090736,0.00982998,0.0292626,0.0386743,0.0236843,0.0354151,0.0462051,0.0070116,0.00711956,0.00647195,0.0410243,0.0201976,0,0,0,0
85,0,0,0,0,0.0197105,0.0360917,0,0,0.0520204,0.0172613,0.0199516,0.0143342,0,0,0.0325882,0,0.0217175,0.0122849,0.0240653,0.00664165,0.0228466,0.0119535,0.0325712,0.0249514,0.0094896,0.0195041,0.0183841,0.0229034,0.0123389,0.0275708,0.0100076,0.0275211,0.0654491,0.0201831,0.0148403,0.00677809,0.0353112,0.0127906,0.0410419,0.00650279,0.013945,0,0,0.0226137,0,0.00692863,0.00903146,0.0307172,0.0441344,0.0338901,0.0368478,0.0198475,0.0179041,0.00852096,0.0126921,0.00916859,0.00899929,0.0301405,0.0391952,0.0238448,0.0354686,0.0482967,0.00702376,0.00725179,0.0063922,0.0412039,0.019938,0,0,0,0
86,0,0,0,0,0.0194005,0.0362611,0,0,0.0523983,0.0171543,0.019556,0.0143739,0,0,0.0321091,0,0.0218958,0.0121236,0.0240751,0.00696171,0.0227551,0.0118479,0.0318051,0.0248186,0.00975763,0.0195948,0.0184967,0.0232351,0.0124622,0.0280195,0.0100607,0.0277667,0.0663653,0.0197907,0.0148777,0.00665344,0.0359961,0.0128402,0.0425428,0.00624733,0.0134529,0,0,0.0228821,0,0.00694083,0.00916463,0.0308016,0.045295,0.0340275,0.0369617,0.0184272,0.0181867,0.00797467,0.0128273,0.00925399,0.00798968,0.0306179,0.0398372,0.0235884,0.0359412,0.0504018,0.0070902,0.00737353,0.006327,0.0413812,0.0197015,0,0,0,0
87,0,0,0,0,0.0190993,0.0363968,0,0,0.0528655,0.0170393,0.019378,0.0144915,0,0,0.0316345,0,0.0220977,0.0120366,0.0241743,0.00728055,0.0226863,0.0117201,0.0311382,0.0246613,0.00998753,0.0196713,0.0185721,0.0234854,0.0124841,0.0282976,0.0100339,0.0279335,0.0671898,0.0194583,0.0149637,0.0064992,0.036689,0.0128747,0.0441426,0.00619013,0.0129114,0,0,0.0231394,0,0.0069615,0.0092798,0.0308752,0.0463106,0.0341414,0.0370613,0.0172171,0.018412,0.00733146,0.012988,0.00947709,0.00731579,0.0309452,0.0406478,0.0233654,0.0365297,0.0525568,0.00718425,0.00748184,0.00630326,0.0415019,0.0194473,0,0,0,0
88,0,0,0,0,0.0187533,0.036494,0,0,0.0534472,0.0168961,0.0193716,0.0146144,0,0,0.0311216,0,0.0223271,0.011916,0.0242894,0.00757432,0.022634,0.0115189,0.0305644,0.024426,0.0101527,0.0196735,0.0185839,0.0236526,0.0124068,0.0283932,0.0100626,0.0280375,0.0680012,0.0192286,0.0150852,0.00633553,0.037561,0.0128942,0.0460522,0.00626114,0.0122676,0,0,0.0232986,0,0.00699035,0.00932188,0.0309904,0.0477099,0.0342367,0.0371533,0.0161193,0.0185714,0.00681087,0.0132381,0.00984161,0.00721086,0.0313132,0.0418404,0.0232835,0.0370052,0.0547613,0.0072068,0.00754791,0.00629716,0.0415602,0.019149,0,0,0,0
89,0,0,0,0,0.0183601,0.0365541,0,0,0.0540369,0.0167472,0.0194274,0.0147287,0,0,0.0305506,0,0.0225328,0.0117304,0.0243715,0.00794265,0.0226279,0.0113652,0.0300978,0.0241297,0.0102811,0.01968,0.0186065,0.0238324,0.0122714,0.0283822,0.0101071,0.0281214,0.0689378,0.0189696,0.0151653,0.00617322,0.0383272,0.0129086,0.0478208,0.00634345,0.0115697,0,0,0.0233259,0,0.00701108,0.0092721,0.0311676,0.0494929,0.0343045,0.036755,0.0151963,0.0187328,0.00633421,0.01353,0.010023,0.0072047,0.0311832,0.0431457,0.0221779,0.0368741,0.0568435,0.00712727,0.0076004,0.0063595,0.0415841,0.018819,0,0,0,0
90,0,0,0,0,0.0179274,0.0365888,0,0,0.0544279,0.0165923,0.0194353,0.0147705,0,0,0.030003,0,0.0227319,0.0115165,0.0244315,0.0083932,0.0226412,0.0112903,0.0296437,0.0237783,0.0104103,0.0196851,0.0186349,0.0239726,0.0120719,0.0283487,0.0101425,0.0282259,0.0697359,0.0187245,0.0152359,0.00603212,0.0389088,0.012925,0.0491062,0.00636928,0.0108697,0,0,0.0232589,0,0.00700536,0.00915796,0.031452,0.0509278,0.0343456,0.0362162,0.0143042,0.0188702,0.00625068,0.0139455,0.0104901,0.00737295,0.0309438,0.0446836,0.0208363,0.0365761,0.0581441,0.00693587,0.00775702,0.00646265,0.0415612,0.0184306,0,0,0,0
91,0,0,0,0,0.0174464,0.0365639,0,0,0.0545662,0.0164297,0.0194276,0.0146879,0,0,0.0293371,0,0.022969,0.0112566,0.0244247,0.00875036,0.0226808,0.0112195,0.0291238,0.0234057,0.0105607,0.0196593,0.0186268,0.0240901,0.0118752,0.0283531,0.0103191,0.0283377,0.0702674,0.0184496,0.0153291,0.00586634,0.0393542,0.0129426,0.0498088,0.0062831,0.0101581,0,0,0.0230475,0,0.00699177,0.00912737,0.0318127,0.0511815,0.0344975,0.0355495,0.0134028,0.0189169,0.00628355,0.0145908,0.0111759,0.0076541,0.0304669,0.0467596,0.0191393,0.0360101,0.0585734,0.00664334,0.00800636,0.00658795,0.0414329,0.0179845,0,0,0,0
92,0,0,0,0,0.0168989,0.0364285,0,0,0.0545578,0.0162783,0.0192302,0.0146046,0,0,0.0287496,0,0.0232217,0.0110203,0.0243509,0.0092081,0.0227964,0.0112395,0.0285537,0.0229843,0.010716,0.0196886,0.0186804,0.0242566,0.011876,0.0284827,0.0104079,0.0284723,0.0706764,0.0182409,0.015435,0.00572622,0.0406201,0.012938,0.051123,0.00612893,0.00947688,0,0,0.0227488,0,0.00698674,0.00915437,0.0321996,0.0519513,0.0346734,0.0347775,0.0126424,0.0188364,0.00654473,0.0154358,0.0118875,0.00808099,0.0297313,0.0492614,0.0170631,0.0351748,0.0587713,0.00633684,0.00821159,0.0066581,0.0411929,0.0174537,0,0,0,0
93,0,0,0,0,0.0163798,0.0361653,0,0,0.0545266,0.0161343,0.0190839,0.0145216,0,0,0.0281943,0,0.0233984,0.0108119,0.0242593,0.00962355,0.02293,0.011259,0.0279698,0.0224943,0.0108561,0.0197477,0.0187356,0.0243636,0.0120238,0.0286631,0.0104191,0.0285793,0.0709824,0.0180546,0.0155344,0.00559125,0.0419909,0.0129041,0.0522395,0.00594193,0.00889396,0,0,0.0223439,0,0.00698337,0.00907741,0.0325993,0.0528038,0.0348894,0.0338287,0.0120059,0.0185332,0.00713378,0.0164539,0.0125949,0.00862332,0.0287336,0.0521819,0.0146724,0.0338734,0.0585389,0.00607447,0.00834838,0.0067365,0.0407985,0.0168922,0,0,0,0
94,0,0,0,0,0.0159372,0.0357904,0,0,0.0544329,0.0160118,0.0190052,0.014379,0,0,0.0276346,0,0.0234629,0.010651,0.0241339,0.0100671,0.0230546,0.0113059,0.0274175,0.0220103,0.010987,0.0199568,0.0187916,0.0243689,0.0120603,0.0287193,0.0104212,0.028653,0.0711211,0.0178597,0.0156347,0.00546378,0.0430064,0.0128432,0.0526842,0.00574699,0.00842785,0,0,0.0218769,0,0.00695674,0.00895957,0.0330464,0.0527608,0.0351098,0.0325665,0.0115132,0.0181476,0.00790914,0.0175832,0.0135461,0.00921195,0.0272457,0.0553168,0.0120097,0.031773,0.0577503,0.00588741,0.0083888,0.00675233,0.0402858,0.0163521,0,0,0,0
95,0,0,0,0,0.0155849,0.0353603,0,0,0.0543459,0.0159308,0.0189805,0.0142149,0,0,0.0270792,0,0.0235295,0.010442,0.0240243,0.0105056,0.0231477,0.0113371,0.0269362,0.0217169,0.0110742,0.0202673,0.018814,0.0242674,0.0119336,0.0285689,0.0104384,0.0286432,0.0711849,0.0177184,0.0157315,0.00538159,0.0433606,0.0127613,0.0523685,0.0055381,0.00808398,0,0,0.0213906,0,0.00691307,0.00888243,0.0335528,0.0514437,0.0353492,0.0306895,0.011091,0.017736,0.00867834,0.0186877,0.0142615,0.00968584,0.0249533,0.0585452,0.00868198,0.0283453,0.0563342,0.00578361,0.00831365,0.00676178,0.0396667,0.0158365,0,0,0,0
96,0,0,0,0,0.0153058,0.034851,0,0,0.0543094,0.0158708,0.0190269,0.0140407,0,0,0.0263966,0,0.0235987,0.0101927,0.0240023,0.0109841,0.0232152,0.011242,0.0264821,0.0215435,0.0110738,0.0206427,0.0187576,0.0241157,0.0116908,0.0282369,0.0104861,0.028565,0.0712369,0.0175702,0.0157139,0.00532261,0.0422384,0.0126854,0.0507785,0.00531336,0.00787105,0,0,0.0209265,0,0.00683659,0.00867189,0.034112,0.0490125,0.0357834,0.0277601,0.0105648,0.0171873,0.00907683,0.0195209,0.0143283,0.00973135,0.0215151,0.0618966,0.00600411,0.0232933,0.0538189,0.00577062,0.00812304,0.0067253,0.0389402,0.0153072,0,0,0,0
97,0,0,0,0,0.0150875,0.0343281,0,0,0.0543777,0.0158359,0.0190598,0.013868,0,0,0.0257141,0,0.023611,0.00995823,0.0241608,0.0115661,0.0233054,0.0111441,0.0260499,0.0214479,0.0110262,0.0210892,0.018682,0.0239427,0.0114247,0.0278716,0.0103733,0.0284515,0.0714423,0.0174891,0.0157369,0.00526518,0.0396006,0.0125885,0.047872,0.00527086,0.00778239,0,0,0.0206054,0,0.006773,0.00843029,0.0345917,0.0459937,0.0363776,0.0240025,0.00995859,0.0165326,0.0089828,0.020008,0.0137782,0.00939795,0.0174721,0.0652137,0.00452425,0.0178572,0.0501085,0.00580343,0.00787013,0.00662627,0.0381682,0.0148259,0,0,0,0
98,0,0,0,0,0.0148677,0.0338779,0,0,0.0544234,0.0158169,0.0189438,0.0137692,0,0,0.0251661,0,0.0236266,0.00976915,0.02451,0.0122406,0.0233988,0.0109626,0.0256389,0.0213364,0.0110366,0.021577,0.0186183,0.0237975,0.0111282,0.0275102,0.0101434,0.0283543,0.0717005,0.017473,0.0158376,0.00523269,0.0361779,0.0124663,0.0443634,0.00543959,0.0077292,0,0,0.0203674,0,0.00677999,0.00825121,0.0349577,0.0430355,0.0369916,0.0198411,0.00924321,0.0159999,0.00849766,0.0201927,0.0127918,0.00896608,0.0139874,0.0682557,0.00596038,0.0132183,0.0457578,0.005804,0.00758667,0.00645617,0.0374203,0.0143386,0,0,0,0
99,0,0,0,0,0.0147542,0.0336372,0,0,0.0543814,0.0158353,0.0186602,0.0139042,0,0,0.0246221,0,0.0236672,0.00952227,0.0249546,0.0129776,0.0234319,0.0107045,0.025551,0.0213872,0.011011,0.0219111,0.0184465,0.0237545,0.0108662,0.0271764,0.0100782,0.0282441,0.0719019,0.0174938,0.0159073,0.00525336,0.0317017,0.0124636,0.0402671,0.00553724,0.00775331,0,0,0.0205122,0,0.00673034,0.0082924,0.0353668,0.0403537,0.0376349,0.0149927,0.00870197,0.0155944,0.00778262,0.0200704,0.0111916,0.00836001,0.0120678,0.0709096,0.00896389,0.010719,0.0403325,0.00601885,0.00739271,0.00636919,0.0368649,0.014061,0,0,0,0
100,0,0,0,0,0.014659,0.0335742,0,0,0.0541993,0.0158499,0.0182603,0.0142165,0,0,0.0242882,0,0.0237065,0.00935617,0.0254371,0.0137397,0.0234125,0.0103528,0.0256887,0.0214116,0.0109434,0.0220277,0.0181499,0.0237661,0.010604,0.0267915,0.0101256,0.0281354,0.0719416,0.01756,0.0159073,0.00527137,0.0276779,0.0124976,0.0371855,0.00547534,0.00772676,0,0,0.020924,0,0.00665782,0.00834597,0.0358135,0.0389694,0.03819,0.010812,0.00840132,0.015386,0.00704823,0.0199279,0.00952708,0.00772058,0.0124123,0.0728872,0.0116577,0.011399,0.0355776,0.00637878,0.00732585,0.00642735,0.0366416,0.013896,0,0,0,0
101,0,0,0,0,0.0145556,0.0337014,0,0,0.0538176,0.0158463,0.0177405,0.0143797,0,0,0.0241765,0,0.0237735,0.00928619,0.0258979,0.0145095,0.0232502,0.00984701,0.0259099,0.0214141,0.0108512,0.0219445,0.0177506,0.0237378,0.0102629,0.026203,0.00996131,0.0280199,0.0717631,0.0176583,0.015874,0.00529176,0.025422,0.0125352,0.0360194,0.00520985,0.00763119,0,0,0.0213038,0,0.00664883,0.00834753,0.0361595,0.0391098,0.0385842,0.00865535,0.00821925,0.0152928,0.00643915,0.0199246,0.00837017,0.00713347,0.0137326,0.0741138,0.0133775,0.0132829,0.0328138,0.00673083,0.00729731,0.00650487,0.0367696,0.0137798,0,0,0,0
102,0,0,0,0,0.0144123,0.0339876,0,0,0.0530372,0.0158711,0.0170472,0.0144257,0,0,0.0241943,0,0.023843,0.00928738,0.026303,0.0152655,0.023024,0.00946064,0.0260768,0.021605,0.0107328,0.021574,0.0172597,0.0236494,0.00980925,0.0254172,0.00961443,0.0278939,0.0711994,0.0177603,0.015945,0.00533826,0.0253369,0.012525,0.036597,0.00479603,0.00741324,0,0,0.0214217,0,0.00673114,0.00827297,0.03623,0.0405496,0.0387243,0.00847404,0.00823041,0.0153973,0.00592412,0.0201175,0.00785656,0.0064992,0.0147142,0.0746506,0.0140009,0.0147421,0.0322468,0.00690274,0.0071919,0.00647663,0.037131,0.0136527,0,0,0,0
103,0,0,0,0,0.0142445,0.0342656,0,0,0.0519424,0.0159314,0.0160426,0.0144662,0,0,0.0241455,0,0.0238738,0.00931495,0.0267792,0.0160707,0.0229335,0.00914296,0.0262395,0.0217944,0.0106607,0.0210951,0.0166846,0.0236162,0.00939591,0.0247368,0.00938608,0.0277913,0.0705024,0.0178423,0.0159846,0.00536779,0.0251922,0.012492,0.0371659,0.00441566,0.00715618,0,0,0.0213499,0,0.00675213,0.00822647,0.0360089,0.0419798,0.0386556,0.00883375,0.00847444,0.015532,0.00533489,0.0201651,0.00743212,0.0056319,0.0153494,0.0746147,0.0140132,0.0159641,0.0320662,0.00695472,0.00723334,0.0064984,0.0374509,0.0135129,0,0,0,0
104,0,0,0,0,0.014179,0.0344957,0,0,0.050673,0.0159846,0.0152035,0.0144213,0,0,0.0242095,0,0.0238349,0.00941951,0.0273415,0.0166305,0.0228509,0.00866265,0.0266196,0.0218473,0.0107043,0.0203851,0.0159318,0.0236562,0.00919323,0.0241416,0.00928342,0.0277428,0.0694884,0.017921,0.0159986,0.00541806,0.0254929,0.0125008,0.0378951,0.00402305,0.00699791,0,0,0.0215103,0,0.00668872,0.00831029,0.0356672,0.0432809,0.0385438,0.0097365,0.00889107,0.0155262,0.00486046,0.0200422,0.00727913,0.00483619,0.0154921,0.0739313,0.01326,0.0165384,0.0328036,0.0071882,0.00737834,0.00661473,0.0376668,0.013509,0,0,0,0
105,0,0,0,0,0.0140672,0.0345266,0,0,0.0490834,0.0160058,0.0143466,0.0140773,0,0,0.024461,0,0.0237475,0.00950356,0.0277052,0.0171557,0.0227592,0.00813301,0.0267083,0.0218683,0.0106949,0.019658,0.0151871,0.0235695,0.00898069,0.0234071,0.0092368,0.0277592,0.0679499,0.0180894,0.0159488,0.00544099,0.0294132,0.0124409,0.0410294,0.00367027,0.00678572,0,0,0.0217866,0,0.00665462,0.00843649,0.0352897,0.0460367,0.0380841,0.0131024,0.0091709,0.0153492,0.00457406,0.0199497,0.00817273,0.00462321,0.0156053,0.0725589,0.011193,0.0163092,0.037186,0.00730368,0.00759298,0.00676324,0.0376313,0.0133499,0,0,0,0
106,0,0,0,0,0.0140618,0.0344196,0,0,0.0474351,0.016027,0.0135899,0.0136443,0,0,0.0248256,0,0.0237439,0.0096879,0.0279912,0.0175538,0.0225637,0.00763783,0.0267254,0.0219134,0.0106179,0.0188665,0.0143834,0.0233693,0.00868642,0.0223973,0.00921254,0.027728,0.0661125,0.0183443,0.0158432,0.00546937,0.0336751,0.0123642,0.04476,0.0035885,0.00664656,0,0,0.0217629,0,0.00660712,0.00845112,0.0350105,0.0490524,0.0375628,0.017446,0.00921975,0.015155,0.00443039,0.0197401,0.00906737,0.00516979,0.016668,0.0707611,0.00885801,0.0169008,0.0427074,0.0072591,0.00781441,0.0067805,0.0374052,0.0131997,0,0,0,0
107,0,0,0,0,0.0141524,0.0344294,0,0,0.0458722,0.0160802,0.0127837,0.0135807,0,0,0.0252468,0,0.0237601,0.0098954,0.0282816,0.017792,0.0223729,0.00720026,0.0270641,0.0219657,0.0105057,0.0180303,0.0134875,0.0231397,0.00848676,0.021171,0.00903293,0.0275997,0.0642712,0.0186188,0.0158434,0.00555421,0.0370738,0.0123219,0.048501,0.0035279,0.00655889,0,0,0.0216842,0,0.00658323,0.00844273,0.034904,0.0527521,0.0371265,0.0216547,0.00937022,0.0150685,0.00447926,0.0195019,0.00986083,0.00545357,0.0187891,0.06914,0.00720872,0.018881,0.0480218,0.00717226,0.00795855,0.00665866,0.037331,0.0131238,0,0,0,0
108,0,0,0,0,0.0142445,0.0345962,0,0,0.0438581,0.0161478,0.0116507,0.0138028,0,0,0.0257077,0,0.0237917,0.00996194,0.0286012,0.0180222,0.0222453,0.0069598,0.027466,0.0219384,0.0103798,0.0170382,0.0125521,0.0229057,0.00826035,0.0197204,0.00874851,0.027538,0.0619427,0.0188677,0.0159382,0.00564342,0.0397708,0.0122798,0.0524505,0.00342895,0.00664412,0,0,0.0214666,0,0.00656848,0.00842779,0.0349015,0.0573095,0.0369406,0.0256951,0.00940606,0.0149084,0.00484194,0.0195125,0.0109443,0.00593935,0.021866,0.06827,0.0066427,0.0225359,0.0532145,0.00701587,0.00799933,0.00650602,0.0374171,0.0131028,0,0,0,0
109,0,0,0,0,0.014308,0.0349072,0,0,0.0410174,0.0161738,0.0101642,0.0141743,0,0,0.0259721,0,0.0237645,0.00990627,0.0289794,0.0184134,0.0221863,0.00678973,0.0276623,0.0218341,0.0102839,0.0158661,0.0116589,0.0227422,0.00814983,0.0185319,0.00855507,0.0276539,0.0588225,0.0190024,0.0160067,0.00568169,0.0411914,0.0122029,0.0548636,0.00343673,0.00693694,0,0,0.0212069,0,0.00653421,0.00845596,0.0347153,0.0598891,0.0370752,0.0289934,0.00925684,0.0146769,0.00534703,0.0197521,0.0122868,0.00693209,0.0245973,0.067942,0.00646791,0.0267009,0.0560743,0.00688742,0.00801352,0.00633943,0.0376925,0.013129,0,0,0,0
