Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,IMU_B
35,0,0,0,0,0.0165678,0.0285436,0,0,0.0332008,0.0223573,0.0306087,0.0160667,0,0,0.052299,0,0.0195577,0.0237387,0.0261426,0.0324844,0.0232119,0.0117768,0.0264347,0.024298,0.00455378,0.0110482,0.00905877,0.0116271,0.00766215,0.00389788,0.00185516,0.0225437,0.0311324,0.0306333,0.013907,0.0113444,0.025732,0.0144922,0.0192847,0.0308726,0.0132715,0,0,0.0249098,0,0.00905691,0.0170174,0.0391053,0.0346859,0.0376436,0.0362691,0.0356047,0.0262176,0.00524131,0.0154628,0.013276,0.0112831,0.0316953,0.0609368,0.0156097,0.0335887,0.0149135,0.00742786,0.0180278,0.00540888,0.0314868,0.0148059,0,0,0,0
36,0,0,0,0,0.0165899,0.0284461,0,0,0.0339838,0.0221736,0.0303873,0.0161121,0,0,0.0521649,0,0.0194877,0.0235335,0.0267372,0.0308366,0.0232896,0.0136173,0.0264953,0.0244128,0.0035067,0.0134093,0.0104337,0.0129734,0.00912258,0.00608014,0.00147244,0.0224322,0.0277496,0.0305537,0.0139068,0.0111156,0.0245273,0.0144179,0.0182966,0.0313546,0.0134188,0,0,0.0247032,0,0.00898747,0.0167284,0.0394433,0.0332898,0.0372815,0.0361032,0.0359881,0.0262482,0.00487056,0.0154543,0.0131529,0.0108817,0.0330123,0.0607863,0.0165181,0.0338692,0.0143686,0.00729621,0.0178744,0.00532821,0.0314479,0.0148393,0,0,0,0
37,0,0,0,0,0.0166625,0.028291,0,0,0.0378795,0.0219483,0.031271,0.015915,0,0,0.0521143,0,0.0196987,0.0237493,0.0274865,0.0298127,0.0233297,0.0159411,0.0264719,0.0245447,0.0024957,0.0163014,0.0126354,0.0146902,0.0108725,0.00959237,0.00189253,0.0224081,0.0284425,0.0305339,0.0140122,0.0109835,0.0236234,0.014312,0.0176188,0.0315761,0.0136122,0,0,0.0244284,0,0.00889274,0.0164581,0.039773,0.0320858,0.0369915,0.0360071,0.0362442,0.0263918,0.00444488,0.0152647,0.0131347,0.0106025,0.0339385,0.0607249,0.0172075,0.0344143,0.014696,0.007131,0.0178994,0.0053356,0.0313629,0.014919,0,0,0,0
38,0,0,0,0,0.0167732,0.0281714,0,0,0.0445342,0.0217119,0.0335261,0.01574,0,0,0.0520275,0,0.0202211,0.0236781,0.0284124,0.0298641,0.0235153,0.0183825,0.0263918,0.0247035,0.0016311,0.0197138,0.0154038,0.016499,0.0128527,0.0131156,0.00274159,0.022537,0.0334047,0.0306204,0.0141976,0.0109115,0.0229413,0.0142662,0.0172665,0.0316465,0.0138268,0,0,0.0241343,0,0.00882137,0.016218,0.040201,0.0317058,0.0365812,0.0359612,0.0363837,0.0265252,0.0039278,0.0151739,0.0130575,0.0106046,0.0344067,0.0607377,0.0179202,0.0350868,0.0154382,0.00690971,0.017984,0.00539195,0.0312729,0.0149948,0,0,0,0
39,0,0,0,0,0.016942,0.0280422,0,0,0.0532661,0.0215196,0.0370313,0.0159021,0,0,0.0518123,0,0.0208526,0.0229035,0.029598,0.0307846,0.023801,0.0207831,0.0263974,0.0248359,0.00127798,0.0235352,0.0183426,0.0181568,0.0150126,0.0163794,0.00365613,0.0226548,0.040707,0.0307049,0.0143465,0.0108396,0.0223598,0.0142213,0.0170438,0.0317759,0.0140885,0,0,0.0238623,0,0.00873021,0.0160963,0.0406562,0.0315935,0.0361412,0.0361361,0.036613,0.0265519,0.00339468,0.0150872,0.0129215,0.0109491,0.0350411,0.0606148,0.018154,0.0358275,0.0165092,0.00665618,0.0179793,0.00544913,0.0311601,0.0151007,0,0,0,0
40,0,0,0,0,0.0171438,0.0280954,0,0,0.0633008,0.0213963,0.0415236,0.0161628,0,0,0.051794,0,0.0213983,0.0224143,0.0310274,0.0328506,0.0237921,0.0234889,0.026591,0.024894,0.00146119,0.0280956,0.0211934,0.0192479,0.017399,0.0194407,0.00471606,0.0224833,0.0497464,0.0308523,0.014513,0.0108009,0.0218501,0.0141784,0.0166628,0.0320932,0.0144354,0,0,0.0238301,0,0.00863629,0.0161108,0.0412469,0.0312601,0.0357504,0.0362791,0.0370552,0.0266039,0.00307262,0.0149896,0.012986,0.0114074,0.0354651,0.0604222,0.0186474,0.0359471,0.0177329,0.00650632,0.0179916,0.00547291,0.0312596,0.0152655,0,0,0,0
41,0,0,0,0,0.0173553,0.028204,0,0,0.0743453,0.0214042,0.0460796,0.0168193,0,0,0.051475,0,0.0219337,0.0219813,0.0327843,0.0348968,0.0236393,0.0269049,0.0271459,0.0249501,0.00235752,0.0339839,0.0246384,0.0194227,0.0202265,0.0231483,0.00606163,0.0217603,0.0605941,0.0308203,0.014495,0.0107274,0.0211787,0.014202,0.01648,0.0326035,0.0149661,0,0,0.0241884,0,0.00854626,0.0164681,0.0420391,0.0312642,0.03522,0.0366858,0.037895,0.0269056,0.00290463,0.0150304,0.0132261,0.0120516,0.0357704,0.0602071,0.0191728,0.0358838,0.0187015,0.00656201,0.0180406,0.00548248,0.03145,0.0155894,0,0,0,0
42,0,0,0,0,0.0174146,0.0282864,0,0,0.0826063,0.021347,0.0504942,0.0173098,0,0,0.0511302,0,0.0222814,0.0215537,0.0340572,0.0375775,0.0236829,0.0295388,0.0274211,0.0250133,0.00298138,0.0376694,0.0267939,0.0195905,0.0220121,0.0252693,0.00685695,0.021312,0.0686284,0.0307762,0.0145818,0.0105996,0.0204388,0.0141406,0.016156,0.0331011,0.015325,0,0,0.0243136,0,0.00848905,0.0163578,0.0427092,0.0317662,0.0348479,0.0369448,0.038456,0.0272312,0.00288131,0.0150868,0.0134119,0.0125675,0.0350925,0.0602286,0.0189798,0.0361975,0.0194359,0.00656312,0.0180793,0.0055051,0.0315958,0.0157607,0,0,0,0
43,0,0,0,0,0.0174451,0.0283233,0,0,0.087791,0.0212382,0.054055,0.0175361,0,0,0.0508379,0,0.0225455,0.0212133,0.0347908,0.0402381,0.023724,0.0314834,0.0275921,0.0250759,0.00324074,0.0396835,0.0279411,0.0195661,0.0230419,0.0263312,0.00725913,0.0212042,0.0733964,0.0308286,0.0147269,0.0105136,0.0195521,0.0140468,0.0157199,0.0335658,0.0155521,0,0,0.0241968,0,0.00844963,0.0161131,0.0431995,0.032728,0.0345925,0.036874,0.038753,0.0272046,0.00290642,0.0151419,0.0134873,0.0129117,0.0332007,0.0600525,0.0185438,0.036048,0.0200724,0.00648418,0.0181134,0.00551799,0.0316683,0.0158522,0,0,0,0
44,0,0,0,0,0.017436,0.0283076,0,0,0.0906368,0.0211505,0.0563625,0.0177035,0,0,0.0502641,0,0.0226092,0.0206929,0.0351397,0.0421782,0.0237256,0.0328394,0.0276183,0.0251215,0.00340346,0.0408715,0.0286278,0.0194622,0.0238166,0.0270439,0.00750689,0.0212197,0.076158,0.0307536,0.0147388,0.0104486,0.0184058,0.0139919,0.0153298,0.0339971,0.0157198,0,0,0.0240021,0,0.00841033,0.015931,0.0436065,0.0337396,0.0343035,0.0369489,0.0389962,0.0270424,0.00297684,0.0152698,0.0135389,0.0131656,0.0321956,0.0592575,0.0180978,0.0355188,0.0207223,0.00644138,0.0180446,0.00552016,0.0317526,0.0158821,0,0,0,0
45,0,0,0,0,0.0174548,0.0282459,0,0,0.0912399,0.0211328,0.0572514,0.0178271,0,0,0.049467,0,0.0223585,0.0200431,0.0351858,0.0431618,0.0236018,0.0335678,0.0275441,0.0251836,0.00357631,0.0411828,0.0289103,0.0193853,0.0241967,0.0274024,0.00762706,0.0212391,0.0770386,0.0305398,0.0146522,0.0104356,0.0174389,0.0139458,0.0154717,0.0345326,0.015868,0,0,0.0237319,0,0.00837074,0.0155915,0.0440457,0.0358467,0.0341518,0.0367569,0.0391253,0.0267972,0.00322496,0.0153554,0.0134098,0.013279,0.0314648,0.0591016,0.0165633,0.0344889,0.0217164,0.00635939,0.0176153,0.00555877,0.0318288,0.0159236,0,0,0,0
46,0,0,0,0,0.0173646,0.0283311,0,0,0.089874,0.0211427,0.0568347,0.0180022,0,0,0.0483686,0,0.0224043,0.019385,0.0349121,0.0430856,0.0234162,0.03364,0.0276694,0.025228,0.00371119,0.041082,0.0288755,0.0192699,0.0241104,0.0273828,0.00764909,0.0213071,0.0762518,0.0301716,0.0146114,0.0104776,0.0169922,0.013905,0.0160982,0.0350899,0.0159623,0,0,0.0235114,0,0.00827844,0.0151791,0.0445197,0.0378907,0.0340884,0.0361337,0.039314,0.0266717,0.00353302,0.0154022,0.0131172,0.0132305,0.0307636,0.0589883,0.014716,0.0332523,0.0234771,0.00635959,0.0172131,0.00562539,0.0321418,0.0158709,0,0,0,0
47,0,0,0,0,0.0172059,0.0284752,0,0,0.0870099,0.021083,0.0555238,0.0179975,0,0,0.0472401,0,0.0225436,0.0187606,0.0344765,0.0423496,0.0231296,0.0330108,0.0278763,0.0251864,0.00387546,0.0406087,0.028411,0.0189909,0.0236954,0.0269845,0.00747826,0.0214482,0.0739109,0.0298036,0.0145785,0.0104102,0.0155551,0.0138159,0.0154633,0.0354481,0.0160221,0,0,0.0232962,0,0.00822725,0.0148589,0.0446839,0.0370012,0.0340466,0.034227,0.0394722,0.0267132,0.00401336,0.0154145,0.0120534,0.0127871,0.0294173,0.0589777,0.0138082,0.0320585,0.0248757,0.00633895,0.0169956,0.00570969,0.0325442,0.01574,0,0,0,0
48,0,0,0,0,0.0170067,0.0285187,0,0,0.0828006,0.0209083,0.0537335,0.0177936,0,0,0.0461194,0,0.022507,0.0181672,0.0339342,0.0412826,0.0228805,0.0318086,0.0279102,0.0249931,0.0040682,0.0395649,0.0275293,0.0184023,0.0230309,0.0259567,0.00703135,0.0216878,0.0702506,0.0294151,0.0144889,0.010113,0.013274,0.0137129,0.0149359,0.0354853,0.0160102,0,0,0.0229716,0,0.00818424,0.014383,0.0444293,0.0359003,0.0339187,0.0309113,0.0395972,0.0266342,0.00465268,0.0154997,0.010126,0.0119854,0.0273132,0.0590884,0.0132403,0.0307477,0.0254873,0.00625207,0.0167892,0.00579077,0.0328154,0.0155482,0,0,0,0
49,0,0,0,0,0.0167999,0.0284712,0,0,0.0780744,0.0207468,0.0516014,0.0177691,0,0,0.0450676,0,0.0225413,0.017535,0.0332439,0.039774,0.0229351,0.0299489,0.0279542,0.0247848,0.00424426,0.0381648,0.0261121,0.017616,0.0219478,0.0242448,0.00644581,0.0218894,0.0658554,0.0290992,0.0144381,0.00983832,0.0114116,0.0136361,0.015426,0.0354332,0.0159108,0,0,0.0225155,0,0.00812171,0.0139363,0.0441713,0.0352406,0.0336321,0.0273272,0.0398539,0.0262293,0.00545747,0.0156968,0.00806074,0.0112039,0.0250524,0.0590286,0.0130523,0.0292944,0.0254948,0.00610281,0.0163218,0.0058505,0.0328909,0.0153649,0,0,0,0
50,0,0,0,0,0.0165614,0.0284017,0,0,0.0731807,0.0205856,0.0491467,0.0176917,0,0,0.044135,0,0.0226172,0.0169766,0.0325222,0.0379246,0.022995,0.02778,0.0281982,0.0245402,0.00434909,0.0365412,0.0244137,0.0167112,0.0206624,0.0221142,0.00586506,0.0219901,0.0610633,0.0288173,0.0144876,0.00965519,0.0117773,0.0135769,0.0169471,0.0352934,0.0157579,0,0,0.0220503,0,0.00803538,0.0136214,0.0439194,0.0347246,0.0333651,0.0236613,0.040167,0.025779,0.00631316,0.0159441,0.00609896,0.0103813,0.0224816,0.0587213,0.0125012,0.0273881,0.0256945,0.0059671,0.0159231,0.00586618,0.0329507,0.0151955,0,0,0,0
51,0,0,0,0,0.0163141,0.0283032,0,0,0.0683921,0.0204128,0.0464202,0.0174721,0,0,0.043366,0,0.022605,0.0165153,0.0318121,0.0362337,0.0230494,0.0254481,0.0283254,0.0243202,0.00445111,0.0345619,0.0227236,0.0157048,0.0192776,0.0201577,0.0054198,0.0220778,0.0561222,0.02855,0.0146588,0.00951146,0.0139259,0.0135313,0.0193246,0.0348621,0.0156045,0,0,0.0215728,0,0.00792587,0.0131786,0.0435103,0.0345988,0.033085,0.0199426,0.0404544,0.0252334,0.00699275,0.0162842,0.00448656,0.00947519,0.0197673,0.0581326,0.0116097,0.0251604,0.0261747,0.00583135,0.0154715,0.00586259,0.0329558,0.0150233,0,0,0,0
52,0,0,0,0,0.0161957,0.0281316,0,0,0.0644497,0.0202857,0.0437461,0.0172558,0,0,0.0426821,0,0.0227303,0.0161111,0.0311668,0.035171,0.0231444,0.0233896,0.0283145,0.0241935,0.00468714,0.0327892,0.021335,0.0146832,0.0182019,0.0188758,0.00518237,0.0221392,0.0516657,0.0283474,0.0148166,0.00949641,0.0168619,0.0134869,0.0222063,0.0342241,0.0154966,0,0,0.0210549,0,0.00783862,0.0127114,0.0429897,0.0347766,0.0327516,0.016238,0.0407158,0.0245053,0.00766852,0.0167423,0.00357725,0.00856513,0.0171196,0.0573559,0.0107732,0.0228345,0.0263826,0.00570427,0.0148763,0.00585732,0.0328739,0.0149128,0,0,0,0
53,0,0,0,0,0.0162222,0.0279055,0,0,0.061622,0.0201545,0.0419193,0.017283,0,0,0.0421111,0,0.0229638,0.0156832,0.03063,0.0340834,0.0233804,0.0225641,0.0280616,0.0240222,0.00521133,0.0316606,0.0206683,0.0138648,0.0178596,0.0184383,0.00543554,0.0221252,0.0487178,0.02821,0.0148695,0.00944497,0.0207618,0.013424,0.0255868,0.0334815,0.0154476,0,0,0.0204791,0,0.00775639,0.0122121,0.042488,0.0354016,0.0322677,0.0130065,0.0409117,0.0237231,0.00836757,0.0173948,0.00386604,0.00788142,0.0150651,0.0565825,0.0104601,0.0213005,0.0265524,0.00551744,0.0143233,0.00586897,0.0326734,0.0148259,0,0,0,0
54,0,0,0,0,0.0162502,0.0276582,0,0,0.0581446,0.0200553,0.0414611,0.0173756,0,0,0.0414725,0,0.0231479,0.0151827,0.0302395,0.0316085,0.0237171,0.0232357,0.0274838,0.0237779,0.00563613,0.0310259,0.0206122,0.0135408,0.0177312,0.0181615,0.00577775,0.0221885,0.0477198,0.028026,0.0148925,0.00943739,0.0254934,0.0133255,0.0292252,0.0327033,0.0154189,0,0,0.0196196,0,0.00767896,0.0116844,0.0421198,0.0363301,0.0318141,0.0103055,0.0408232,0.0228652,0.00916674,0.0180302,0.00490889,0.00761687,0.0131135,0.0556495,0.0105592,0.0200357,0.0262886,0.00526038,0.0139182,0.00595513,0.0323479,0.014744,0,0,0,0
55,0,0,0,0,0.0162302,0.0273067,0,0,0.0530672,0.0199616,0.0408209,0.0168797,0,0,0.0408035,0,0.023426,0.0147396,0.0298668,0.0278618,0.0239765,0.0240232,0.0266054,0.0235649,0.00550787,0.0294973,0.0200799,0.0139115,0.0170337,0.0178546,0.00581732,0.0224281,0.0465481,0.0279074,0.0149935,0.00938981,0.0304474,0.013199,0.0326735,0.031573,0.015299,0,0,0.0183345,0,0.00759847,0.0108982,0.0417194,0.037003,0.0314897,0.00825667,0.0400643,0.0216316,0.0100635,0.0184703,0.00620649,0.00781422,0.0118075,0.0545789,0.0109169,0.018817,0.0254813,0.00501187,0.0135236,0.00607912,0.0318257,0.0147132,0,0,0,0
56,0,0,0,0,0.0161992,0.0268647,0,0,0.0477837,0.0198314,0.0372125,0.0156548,0,0,0.0401498,0,0.0237406,0.0143581,0.0291709,0.0241055,0.0240533,0.0227969,0.0257051,0.0233787,0.00509134,0.026238,0.0184596,0.014933,0.0159341,0.0183714,0.00586938,0.0227476,0.0430776,0.027777,0.0151028,0.00931794,0.0347657,0.0130444,0.035175,0.0300436,0.0151639,0,0,0.0169439,0,0.0075195,0.0101403,0.0412514,0.0370689,0.0312492,0.00758028,0.0387368,0.020286,0.0107878,0.0186286,0.00728624,0.00829945,0.011416,0.0534421,0.011436,0.0178688,0.0240001,0.00495552,0.013093,0.00620104,0.0312962,0.0147334,0,0,0,0
57,0,0,0,0,0.0161917,0.0263713,0,0,0.0430771,0.019748,0.0313812,0.0141299,0,0,0.0396761,0,0.0239891,0.0138812,0.028276,0.0213941,0.0240384,0.01987,0.0248366,0.0231474,0.00500812,0.0223097,0.0168983,0.0158981,0.0148124,0.0187913,0.00607441,0.0230973,0.0384577,0.0276336,0.0151819,0.00927272,0.0386849,0.0129024,0.0369084,0.0282071,0.0150854,0,0,0.0157676,0,0.00745114,0.00958954,0.040776,0.0369581,0.0308949,0.00849621,0.0371335,0.0189666,0.0113227,0.0185787,0.00810615,0.00855063,0.0118306,0.0522012,0.012152,0.0174674,0.0218973,0.00506287,0.0126093,0.00629343,0.0308217,0.0147721,0,0,0,0
58,0,0,0,0,0.0161676,0.0259189,0,0,0.0385262,0.0197633,0.0264834,0.0126854,0,0,0.0394666,0,0.0240871,0.0136284,0.0274809,0.0190309,0.0239973,0.0174988,0.0241448,0.0228824,0.00518419,0.0190454,0.0158003,0.0165022,0.0140901,0.0192024,0.00644432,0.0232841,0.0348951,0.0274732,0.0152213,0.00929699,0.0421411,0.012801,0.0379399,0.0263021,0.0150082,0,0,0.0149801,0,0.00741356,0.00902918,0.0403353,0.0367343,0.0304964,0.0102966,0.0356852,0.0178303,0.0119906,0.0181609,0.00866548,0.00893616,0.0130165,0.0507904,0.0131389,0.0175159,0.0193726,0.00518325,0.0121072,0.00630929,0.0304005,0.0148424,0,0,0,0
59,0,0,0,0,0.0161104,0.0255794,0,0,0.0343619,0.0198906,0.0241812,0.0115314,0,0,0.039757,0,0.0240573,0.0137926,0.0271374,0.0164627,0.0239253,0.01655,0.0237383,0.02259,0.00532232,0.0170514,0.0151107,0.0168446,0.0135771,0.0194124,0.00678038,0.0233002,0.0330974,0.0275553,0.0152128,0.00943115,0.0445561,0.0127635,0.0376461,0.0246104,0.0149054,0,0,0.0146355,0,0.00736718,0.00855574,0.0399081,0.0359253,0.0300788,0.0117134,0.0345867,0.0168155,0.0130074,0.0174087,0.00870724,0.00935831,0.0143085,0.0493033,0.0141212,0.0176468,0.0164334,0.00523711,0.0116086,0.00625376,0.029959,0.0149326,0,0,0,0
60,0,0,0,0,0.0159188,0.025395,0,0,0.0314443,0.0200931,0.0232445,0.0106355,0,0,0.0404969,0,0.0238937,0.0142795,0.0269633,0.0141294,0.0239096,0.0160969,0.0236601,0.022227,0.00539695,0.0154692,0.0145242,0.0172213,0.0130042,0.0193023,0.00704441,0.0233071,0.0322732,0.0277671,0.0151719,0.00962547,0.0456641,0.01279,0.0362199,0.0230877,0.0146414,0,0,0.0146232,0,0.00736746,0.00825891,0.0395364,0.0343993,0.0297248,0.0125241,0.0338026,0.0161918,0.0135736,0.0164121,0.00826571,0.00961404,0.0149339,0.0478375,0.0150386,0.0178904,0.0139559,0.00530966,0.0110924,0.00616677,0.0295573,0.0148969,0,0,0,0
61,0,0,0,0,0.0156702,0.0252544,0,0,0.0300019,0.0203505,0.0221652,0.00996976,0,0,0.0413248,0,0.0236154,0.0147951,0.0269098,0.0123577,0.0239845,0.0153568,0.0236363,0.0217629,0.00561969,0.0137429,0.0139549,0.0177574,0.0122609,0.0189611,0.00716894,0.0234489,0.031864,0.0279709,0.0150087,0.00974876,0.0456167,0.0128242,0.0340452,0.0215682,0.014336,0,0,0.0147025,0,0.00738073,0.00804218,0.0392253,0.0326794,0.0295198,0.0129531,0.033139,0.0156303,0.0129105,0.0151783,0.00747247,0.00993176,0.0143601,0.0463722,0.0159319,0.0183426,0.0126183,0.00545557,0.0104807,0.00603415,0.02907,0.0146765,0,0,0,0
62,0,0,0,0,0.0154039,0.0251737,0,0,0.029371,0.0206133,0.0209689,0.00944542,0,0,0.0422941,0,0.0232856,0.0155027,0.0268206,0.0110657,0.0241774,0.0144283,0.0234675,0.021205,0.0059509,0.0122228,0.0136042,0.0183692,0.0115381,0.0186556,0.00739495,0.0236881,0.0319765,0.0282192,0.0148401,0.00988941,0.0444847,0.0129069,0.0318827,0.019978,0.0140369,0,0,0.0148866,0,0.00740097,0.00798295,0.0389706,0.0316151,0.0294811,0.0132511,0.0324304,0.0151167,0.0123144,0.013799,0.00654003,0.0104786,0.0135571,0.0448609,0.0167775,0.0189416,0.0129832,0.0055513,0.00980461,0.00591044,0.0286198,0.0143189,0,0,0,0
63,0,0,0,0,0.0151469,0.0250758,0,0,0.0292063,0.0208346,0.0203835,0.00912755,0,0,0.043477,0,0.0230565,0.0161934,0.0265596,0.00996213,0.0244231,0.0139347,0.0231257,0.0205967,0.00629079,0.0112547,0.0136443,0.0188872,0.0110675,0.0186747,0.00751914,0.023946,0.0326011,0.0285181,0.0147295,0.0100375,0.0432725,0.0130285,0.0305553,0.0184486,0.0138149,0,0,0.0150697,0,0.00744316,0.00805186,0.038757,0.0319475,0.0296013,0.0136468,0.0315317,0.0146807,0.0120636,0.0123893,0.00569637,0.010786,0.0131962,0.0433232,0.0175646,0.0196603,0.0164447,0.00553323,0.00952985,0.00585606,0.0282596,0.0139152,0,0,0,0
64,0,0,0,0,0.0148886,0.0249779,0,0,0.0293932,0.0210298,0.0202581,0.00900562,0,0,0.0446527,0,0.0227153,0.0167736,0.0262399,0.00905788,0.0246461,0.0139873,0.0227962,0.019941,0.00664515,0.0110368,0.0137672,0.0192295,0.0107791,0.0187493,0.00766486,0.0241875,0.0333091,0.0287465,0.0145944,0.0101486,0.0420711,0.0131482,0.02963,0.016998,0.0137013,0,0,0.0153979,0,0.00752663,0.00830221,0.0386048,0.0325103,0.0297627,0.0143418,0.0304471,0.0145315,0.0120352,0.0113738,0.00537762,0.0098468,0.0133591,0.0419637,0.0181975,0.0204185,0.0216181,0.00552566,0.00960928,0.00583661,0.0280709,0.0136212,0,0,0,0
65,0,0,0,0,0.0147431,0.0249973,0,0,0.0297492,0.0212156,0.0200736,0.00887519,0,0,0.0457104,0,0.0223342,0.0174516,0.0258044,0.00853143,0.0248747,0.0140327,0.0226056,0.0192676,0.00696987,0.0114331,0.0137666,0.0193147,0.0105552,0.0186156,0.00761311,0.0243644,0.033941,0.0289547,0.0144568,0.010167,0.0402304,0.0133164,0.0276317,0.0154448,0.0138374,0,0,0.0160288,0,0.00764073,0.00874443,0.0384778,0.0322746,0.0300134,0.0148584,0.0292135,0.0147378,0.0119898,0.0112103,0.00545617,0.00959293,0.0134363,0.0411908,0.0184657,0.0207584,0.0249914,0.00564585,0.00948795,0.00582579,0.0282371,0.0135406,0,0,0,0
66,0,0,0,0,0.0147151,0.0250499,0,0,0.0302117,0.0213813,0.0199943,0.00875589,0,0,0.0465887,0,0.0218637,0.0181599,0.0253048,0.00861906,0.0249623,0.0138566,0.0227059,0.018604,0.00730782,0.0119864,0.0136952,0.0189515,0.0102991,0.0182333,0.00728907,0.0244046,0.0345249,0.0291075,0.0143167,0.010167,0.0388458,0.013544,0.0253617,0.0138695,0.0141191,0,0,0.0170323,0,0.00779518,0.00928851,0.0382822,0.0318613,0.0303718,0.0152723,0.0277838,0.0152474,0.0118825,0.0113915,0.00560046,0.00975062,0.0130947,0.0407035,0.0188086,0.0207733,0.0270112,0.00596899,0.00954041,0.00587162,0.0285664,0.0136906,0,0,0,0
67,0,0,0,0,0.0148151,0.0251194,0,0,0.0309971,0.0215337,0.0201117,0.0087922,0,0,0.0474234,0,0.021412,0.0189393,0.0248677,0.0089142,0.0249304,0.0135984,0.0231315,0.0179454,0.00751632,0.0127617,0.0137577,0.0184298,0.0101656,0.01796,0.00717796,0.0242924,0.0354035,0.0293097,0.0142383,0.0101898,0.0373793,0.0138049,0.0234738,0.0124531,0.0144428,0,0,0.0180442,0,0.00797092,0.00996461,0.0381965,0.0324226,0.0307349,0.0160781,0.0261931,0.0157939,0.0119319,0.0109858,0.00604004,0.0100558,0.0137041,0.0395852,0.0200606,0.0214823,0.0288893,0.00636569,0.00991171,0.00590329,0.0288749,0.0139702,0,0,0,0
68,0,0,0,0,0.0149101,0.0251524,0,0,0.0320622,0.0216912,0.0203274,0.00910112,0,0,0.0480154,0,0.0208631,0.0196968,0.0244885,0.00932091,0.0248798,0.0133607,0.0238149,0.0172064,0.00761507,0.013646,0.0137473,0.0180096,0.0100661,0.0176682,0.00704435,0.0241563,0.0365994,0.0293959,0.0140645,0.0101687,0.0356348,0.0140441,0.0224154,0.0113153,0.0147942,0,0,0.0189166,0,0.0081914,0.0104728,0.03812,0.0329002,0.0311029,0.0173442,0.0245943,0.0163096,0.0119425,0.0104898,0.00647962,0.0102781,0.0150569,0.0382313,0.0222961,0.0227009,0.0319275,0.00671483,0.00970358,0.00592462,0.0290772,0.0142486,0,0,0,0
69,0,0,0,0,0.015006,0.0250818,0,0,0.0333751,0.0218475,0.0205123,0.00962218,0,0,0.0483862,0,0.0203262,0.020403,0.0241514,0.00961099,0.0249021,0.0131326,0.024524,0.0164021,0.0076178,0.0144334,0.0136291,0.0179457,0.0100229,0.0175766,0.00688507,0.0241251,0.0382404,0.0293431,0.0138509,0.0101621,0.0338896,0.014214,0.0217702,0.010392,0.0151041,0,0,0.0196364,0,0.00833619,0.0109062,0.0378941,0.0328021,0.0314602,0.0186959,0.0231098,0.0165382,0.0117425,0.0104863,0.00661518,0.0103546,0.0163119,0.0373138,0.0244275,0.0236185,0.0349702,0.0070179,0.0095252,0.00586759,0.0289807,0.0144532,0,0,0,0
70,0,0,0,0,0.0150736,0.0250282,0,0,0.0346794,0.0220146,0.0204856,0.0101536,0,0,0.0487068,0,0.0198416,0.021071,0.0238804,0.00940668,0.0249197,0.0128615,0.0250251,0.0155965,0.00760057,0.0149909,0.013466,0.0183204,0.0100659,0.0179338,0.00696463,0.024194,0.0401309,0.0292632,0.0136767,0.0101686,0.0328308,0.0143147,0.021275,0.00958505,0.0152629,0,0,0.020102,0,0.00845872,0.0111115,0.0374751,0.0321169,0.0317407,0.020302,0.021891,0.0166554,0.011267,0.0105986,0.00660357,0.0103006,0.0171438,0.0369636,0.0258631,0.0240741,0.0375262,0.00718863,0.00943853,0.00570251,0.0286556,0.0145096,0,0,0,0
71,0,0,0,0,0.0150652,0.0250886,0,0,0.0354998,0.0222202,0.020027,0.010402,0,0,0.0491477,0,0.0194729,0.0216445,0.0237534,0.00873,0.0248044,0.0127064,0.0253638,0.0149216,0.00776178,0.0153253,0.0135132,0.0185861,0.0101144,0.0184675,0.00703172,0.0242801,0.0416098,0.0292634,0.0135816,0.0101608,0.032309,0.0144458,0.021239,0.0087449,0.0152484,0,0,0.0204975,0,0.00864867,0.0111631,0.0369806,0.0316841,0.0319245,0.0222317,0.0210951,0.0171937,0.010798,0.0108101,0.00677036,0.0105154,0.0179551,0.0367407,0.0269689,0.0244754,0.0392914,0.00736557,0.00931522,0.00554735,0.0283116,0.0144938,0,0,0,0
