Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,LEAR,LFHD,
1079,0.0197754,0.0302876,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010742,0.00808259,0.0126404,0.0234654,0,0.0268111,0.0337056,0.0139139,0.0478426,0.0227019,0.0376764,0.0227874,0.0190499,0.0195153,0.0205441,0.029473,0.017165,0.0494114,0.0165951,0.0207029,0.0157984,0.014396,0.0116533,0.0280435,0.0124589,0.00348638,0.0167602,0.0151405,0.0126747,0.0170136,0.0261302,0,0,0.00589852,0,0.0256485,0.00552326,0.0676159,0.0193597,0.0215271,0.0136868,0.0152495,0.0251049,0.00835541,0.0561039,0.00956325,0.00717391,0.0099536,0.021465,0.00707509,0.00757888,0.0166094,0.0140247,0.0217167,0.00931088,0.0299982,0.024686,0,0,0,0,0,0
1080,0.0197095,0.0305656,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109281,0.00827556,0.0126805,0.0236419,0,0.0267623,0.0336291,0.0137844,0.047867,0.0223243,0.0376627,0.0226444,0.0192374,0.019514,0.0204954,0.0294779,0.0171201,0.0494551,0.0167054,0.0208396,0.0158956,0.0144484,0.0117297,0.0281242,0.0125256,0.00334989,0.0144686,0.0151835,0.0118923,0.0171743,0.0259954,0,0,0.00575301,0,0.0255594,0.0055082,0.0676564,0.0181885,0.0217082,0.0136294,0.015457,0.0251644,0.00809128,0.0566568,0.00942632,0.00721342,0.00954833,0.0213219,0.00653983,0.00714792,0.0143606,0.014047,0.0217309,0.00923328,0.030537,0.0245473,0,0,0,0,0,0
1081,0.019602,0.0306575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110665,0.00839742,0.0127906,0.0240205,0,0.0266466,0.0334023,0.0136939,0.0478283,0.0220566,0.0376703,0.0224709,0.0195406,0.0195508,0.0203586,0.0294727,0.0171294,0.0495576,0.0168297,0.0209078,0.0159821,0.0145394,0.0115507,0.0282111,0.012552,0.00323341,0.0119041,0.0152118,0.0111322,0.0172815,0.0258967,0,0,0.00550844,0,0.0254526,0.00557243,0.0675087,0.0171083,0.0217748,0.0137122,0.0156574,0.0252203,0.00791137,0.0572066,0.00933842,0.00729394,0.00910357,0.0211937,0.0060558,0.00676838,0.0118459,0.0140978,0.0217469,0.00920202,0.030793,0.0244956,0,0,0,0,0,0
1082,0.0194611,0.0305726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105724,0.00841364,0.012887,0.0247653,0,0.0265321,0.0331051,0.0135417,0.0478075,0.0219288,0.0377054,0.0223745,0.0198252,0.0195188,0.020242,0.0293606,0.0172796,0.049669,0.0169027,0.0208829,0.0161155,0.0146428,0.0113731,0.0282816,0.0126203,0.00306322,0.00924889,0.0152929,0.0104103,0.0173371,0.0257838,0,0,0.00520896,0,0.0253669,0.00568113,0.0672291,0.0161499,0.0217897,0.0136377,0.0158139,0.0252846,0.00773956,0.0577283,0.00909995,0.00738004,0.00857018,0.0210347,0.00554752,0.00634752,0.00899651,0.0141224,0.0211613,0.00919675,0.0307385,0.0244384,0,0,0,0,0,0
1083,0.0192373,0.0304311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010208,0.00842863,0.0129221,0.0259984,0,0.026397,0.0329366,0.0134409,0.0478105,0.021777,0.0377132,0.0223989,0.0199066,0.0194019,0.0203913,0.029471,0.0178054,0.049595,0.0170253,0.020986,0.0162062,0.01466,0.0113227,0.028385,0.0127229,0.00294663,0.00663505,0.0154446,0.00982843,0.0173028,0.0255863,0,0,0.00499747,0,0.025304,0.00576522,0.0670769,0.01529,0.0217685,0.0134866,0.0158104,0.0252579,0.00759152,0.0582848,0.00893819,0.0074722,0.0079519,0.0208984,0.00506,0.00594162,0.00588347,0.0140695,0.0210063,0.00920685,0.0305734,0.0243503,0,0,0,0,0,0
1084,0.0190304,0.0302955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103895,0.00850018,0.0132074,0,0,0.0263693,0.0328417,0.0133319,0.0474427,0.0219886,0.0373908,0.0229411,0.0202022,0.0194601,0.0210598,0.030204,0,0.0499615,0.0175395,0.0216481,0.0165181,0.0148771,0.011861,0.0284975,0.0128642,0.00283438,0.00457113,0.0155067,0.00946813,0.0175658,0.0255076,0,0,0.00488116,0,0.0252319,0.00579997,0.0668601,0.0146897,0.0220119,0.0132847,0.0161312,0.0251717,0.00752698,0.0588074,0.00875875,0.00766362,0.0072865,0.0207765,0.00471037,0.00565489,0.00300521,0.0139909,0.0209045,0.00924189,0.0304935,0.0244753,0,0,0,0,0,0
1085,0.0187468,0.0301542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00994909,0.00859139,0.0131404,0,0,0.0267121,0.0327433,0.0133437,0.0474282,0.0217471,0.0374444,0.0228509,0.0200784,0.0195049,0.0211367,0.0301131,0.0186917,0.0501551,0.0176487,0.0218312,0.0164918,0.0147204,0.0113783,0.0285448,0.0129363,0.0027495,0.00390779,0.0155254,0.00922591,0.0174293,0.0251938,0,0,0.00465796,0,0.0251195,0.00590284,0.0665774,0.0146481,0.0218253,0.0130193,0.0159403,0.0250615,0.00739893,0.0592424,0.00847247,0.00781928,0.00652583,0.0207382,0.00459993,0.00556847,0.00351031,0.0138872,0.0207888,0.00925925,0.030257,0.0242891,0,0,0,0,0,0
1086,0.0185476,0.030092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100102,0.00870105,0.0132096,0,0,0.0268555,0.032583,0.0133102,0.0473306,0.0217232,0.0373728,0.0232125,0.0199425,0.0194818,0.0215822,0.0304588,0,0.0505083,0.0179929,0.0222556,0.0166339,0.0148117,0.0113885,0.0287012,0.0129519,0.00268579,0.00570004,0.0155876,0.00912752,0.0173878,0.0249554,0,0,0.00454482,0,0.0250465,0.00594769,0.0662903,0.0148551,0.0216593,0.0127316,0.0157878,0.0249763,0.00733908,0.0596508,0.00834268,0.00804628,0.00589754,0.0206649,0.00448105,0.00565323,0.00658006,0.0138005,0.0208936,0.00925614,0.0301203,0.0241361,0,0,0,0,0,0
1087,0.0183002,0.0300215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00957151,0.00878846,0.0131777,0,0,0.0267685,0.0323557,0.0132127,0.0473383,0.0215173,0.0372719,0.0232321,0.019722,0.0195348,0.0217405,0.0304075,0,0.0508576,0.0181091,0.0223427,0.0166178,0.0147351,0.0107215,0.0290298,0.013004,0.00259603,0.00829884,0.0156656,0.00910248,0.0172719,0.0247118,0,0,0.00440376,0,0.0249598,0.00604853,0.0660627,0.0149326,0.0215542,0.0124487,0.0155619,0.0249455,0.00729119,0.0599876,0.00825468,0.00832692,0.00538393,0.0206707,0.00426079,0.00589262,0.00997647,0.013752,0.0210906,0.00931409,0.030055,0.0238129,0,0,0,0,0,0
1088,0.0180569,0.0298832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0086316,0.00871302,0.013145,0,0,0.0266533,0.0320673,0.0131268,0.0472792,0.021345,0.0372407,0.0231415,0.0196001,0.0195685,0.0215829,0.0304075,0.0193471,0.0510125,0.018093,0.0221798,0.0164477,0.0145412,0.0100202,0.029382,0.0131342,0.00249608,0.0108002,0.015765,0.00914806,0.0172004,0.0244941,0,0,0.00428011,0,0.0248887,0.00620179,0.0658836,0.0151577,0.0213995,0.0122245,0.0153595,0.024952,0.00732985,0.0603103,0.00816282,0.00862138,0.00491744,0.0207121,0.00411201,0.00631848,0.0132191,0.0137374,0.0212837,0.00941182,0.0301063,0.0234459,0,0,0,0,0,0
1089,0.0177629,0.0296312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00842003,0.00844726,0.01327,0,0,0.0265297,0.0317176,0.0131512,0.0471894,0.02158,0.0371712,0.0235745,0.0196403,0.0194906,0.0218864,0.0310549,0.0198529,0.0511323,0.0182453,0.0223549,0.0165218,0.0145498,0.0102429,0.0297182,0.0132812,0.00242382,0.0131282,0.015859,0.00925317,0.0172781,0.024318,0,0,0.00415855,0,0.0248336,0.00631655,0.0657666,0.015543,0.0213272,0.0120702,0.0153379,0.024927,0.00743123,0.0605987,0.00815897,0.00894874,0.00471258,0.0206949,0.00410924,0.00694834,0.0161171,0.0136807,0.0213423,0.00951406,0.0300556,0.0231407,0,0,0,0,0,0
1090,0.0174933,0.0295479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084958,0.00862143,0.0134118,0,0,0.0264679,0.0314963,0.0130165,0.0472789,0.0218114,0.0371384,0.0240161,0.01989,0.0194073,0.0222222,0.0314486,0.0200823,0.0513788,0.0184024,0.0225859,0.0170322,0.0145591,0.0102585,0.0299764,0.0133773,0.0023262,0.0153352,0.0159702,0.00938467,0.017579,0.0242158,0,0,0.00402162,0,0.02474,0.00642627,0.0656636,0.0160067,0.0214668,0.0120433,0.01557,0.0249912,0.00759469,0.060902,0.00826247,0.00930555,0.00480549,0.0206924,0.00399384,0.00767625,0.01873,0.0136699,0.0213675,0.0095888,0.0299907,0.0229418,0,0,0,0,0,0
1091,0.018663,0.0308026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00796389,0.00904437,0.0135587,0,0,0.0262899,0.031433,0.0129015,0.0470567,0.0218877,0.0370331,0.0241796,0.0201211,0.0190637,0.0223832,0.0315202,0.0202492,0.0516795,0.0185224,0.0226761,0.0172788,0.0145612,0.00981223,0.0305426,0.0134043,0.00222516,0.0172224,0.0159565,0.00964593,0.0179344,0.0252433,0,0,0.0039229,0,0.0248006,0.00647841,0.0655135,0.0165847,0.0216523,0.0121849,0.0158364,0.0267283,0.00789822,0.0612585,0.00852351,0.00983387,0.00509735,0.0206828,0.00394787,0.00840892,0.0210502,0.014337,0.0217222,0.00960192,0,0.0233673,0,0,0,0,0,0
1092,0.0186274,0.030927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00712755,0.00908998,0.0135992,0,0,0.0261511,0.0311266,0.0128641,0.0470601,0.0217384,0.0369348,0.0240905,0.0201592,0.0188591,0.0223421,0.0313872,0.0204808,0.0519025,0.0185418,0.0225883,0.0172795,0.0144987,0.00922478,0.0306951,0.0134894,0.00215327,0.0188951,0.01599,0.009894,0.0178711,0.025299,0,0,0.00398406,0,0.0247173,0.00645721,0.0653884,0.0171501,0.0217485,0.0122649,0.0160171,0.0268913,0.00816166,0.0615429,0.00873547,0.0103306,0.0053845,0.0206905,0.00409139,0.00911606,0.0232919,0.0144373,0.0219572,0.00957683,0,0.023408,0,0,0,0,0,0
1093,0.018597,0.030889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00658774,0.00895082,0.0136034,0,0,0.0261785,0.0306782,0.0128111,0.04707,0.021554,0.0367816,0.0238356,0.0201358,0.0188211,0.022398,0.0311464,0.0204877,0.0520898,0.0185041,0.0224447,0.0172783,0.0144389,0.00855403,0.0309314,0.0135475,0.00207254,0.0205374,0.0160385,0.0101033,0.0172388,0.0252716,0,0,0.00392042,0,0.0246695,0.00647906,0.0652454,0.0175445,0.0218092,0.0123336,0.016171,0.0269178,0.00838694,0.0618047,0.00893321,0.0107186,0.00550489,0.0207017,0.00416476,0.00950545,0.0251492,0.0144427,0.0220012,0.00961817,0,0.023503,0,0,0,0,0,0
1094,0.0188124,0.0309346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00617283,0.00907729,0.0135268,0,0,0.0261187,0.0304216,0.0126824,0.0470175,0.0212088,0.0366164,0.023594,0.0200278,0.0188335,0.0224297,0.0309062,0.0206025,0.0519739,0.0185682,0.0225056,0.0173241,0.0143854,0.00828896,0.0311732,0.0135811,0.00201191,0.0219641,0.0161037,0.0104141,0.0167733,0.0253254,0,0,0.00386709,0,0.0246645,0.00643275,0.0651178,0.0178545,0.0219179,0.012351,0.0160558,0.0269899,0.00864267,0.0620568,0.00915391,0.0111108,0.00549832,0.0208213,0.00419487,0.00961645,0.0267092,0.014457,0.0220252,0.00968412,0,0.0236968,0,0,0,0,0,0
1095,0.0190961,0.0311073,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571807,0.00922646,0.0134277,0,0,0.0259127,0.0302209,0.0125592,0.0469876,0.0208127,0.0364011,0.0233957,0.019947,0.0188859,0.0221086,0.0307332,0.020513,0.0518174,0.0187504,0.0225824,0.0173167,0.0143351,0.00833597,0.0315172,0.0136455,0.00194015,0.0231818,0.0161386,0.0107363,0.0165705,0.0253791,0,0,0.00379943,0,0.0246548,0.00649365,0.0649914,0.0182249,0.0219905,0.012294,0.0159293,0.0270703,0.00890643,0.0622869,0.00936823,0.0115151,0.00546316,0.0209447,0.00424553,0.00969662,0.0280923,0.0144999,0.0219725,0.0097248,0,0.0239218,0,0,0,0,0,0
1096,0.0176833,0.0306906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111506,0.0102286,0.0107016,0,0,0.0227747,0.0291292,0.0114375,0,0.0225309,0.043623,0.0222907,0.0193359,0.0179215,0.0215185,0.0315303,0.0157651,0.0453296,0.0156523,0.0204919,0.0145432,0.0110096,0.015079,0.0314445,0.0140657,0.00195497,0.0271863,0.0168396,0.0105362,0.0146591,0.0242655,0,0,0.00344017,0,0.0232896,0.00875091,0.0645953,0.020106,0.0201589,0.010914,0.0136573,0.0289085,0.0085854,0.0615379,0.00845661,0.012352,0.00640604,0.022194,0.0033349,0.0119452,0.0334021,0.0160781,0.0222221,0.0102824,0,0.0204972,0,0,0,0,0,0
1097,0.0192487,0.0316915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00510534,0.00942244,0.0132833,0,0,0.0257613,0.030067,0.0127958,0.0471433,0.0199284,0.0361219,0.0228321,0.0199193,0.0193652,0.0214668,0.0300874,0.020362,0.0517497,0.0188456,0.0223511,0.0171284,0.0142733,0.00824803,0.0325973,0.0138662,0.00202341,0.0250765,0.0161871,0.0112161,0.0161043,0.0254969,0,0,0.00374432,0,0.0245881,0.00644376,0.0648894,0.0186341,0.0223118,0.0122348,0.0157135,0.027755,0.0092268,0.0626262,0.00959352,0.0121041,0.0055358,0.021178,0.004475,0.00994843,0.0301295,0.0147521,0.021791,0.00968729,0,0.024071,0,0,0,0,0,0
1098,0.0193047,0.0318177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571671,0.0093549,0.0134646,0,0,0.0257109,0.0299341,0.0127949,0.0469809,0.0199413,0.0359872,0.0232697,0.0202192,0.019671,0,0.0306392,0,0.0520436,0.0191085,0.0228952,0.0173682,0.0145722,0.00927813,0.0327367,0.0139682,0.00212685,0.0254138,0.0162867,0.0113991,0.0160434,0.0254946,0,0,0.0034705,0,0.0245451,0.00652868,0.0648966,0.0186509,0.0225323,0.0123259,0.0158507,0.0279207,0.00937216,0.0627694,0.00960864,0.0123483,0.00535455,0.0211666,0.00454951,0.0097727,0.0302549,0.0148856,0.021478,0.00979574,0,0.0242399,0,0,0,0,0,0
1099,0.0169662,0.0305513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00455373,0.00915714,0.0130699,0,0,0.0261153,0.0297312,0.0127536,0.0472046,0.0189364,0.0359891,0.022092,0.020035,0.0206067,0.020749,0.0292968,0.0199583,0.0517338,0.018657,0.0223239,0.0171294,0.0141359,0.00777899,0.032598,0.0140634,0.00220226,0.025719,0.0165476,0.0115243,0.015917,0.0239491,0,0,0.00293426,0,0.0242771,0.00710477,0.0649635,0.0186631,0.0228868,0.0121379,0.0158533,0.0264052,0.00929183,0.0626632,0.00935445,0.0124753,0.00521813,0.0213036,0.00451995,0.00961285,0.0303384,0.0144557,0.0209249,0.010071,0.0310586,0.0231885,0,0,0,0,0,0
1100,0.0148043,0.0300835,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117939,0.00995559,0.0102314,0,0,0.0260558,0.0289482,0.0130554,0,0.0213125,0.0434527,0.0218751,0.0192251,0.020268,0.0206645,0.0311803,0.0151916,0.0451392,0.0157943,0.0211534,0.0146662,0.0110287,0.0167757,0,0.0143467,0.00209991,0.0283533,0.0173273,0.0112107,0.0140446,0.0224587,0,0,0.00373553,0,0.0229423,0.00991179,0.0647367,0.020192,0.0210881,0.0107002,0.0136162,0.0282717,0.00891161,0.0615829,0.00821707,0.0131534,0.0062268,0.0224869,0.00367928,0.0115471,0.0339347,0.0163087,0.0212648,0.0108471,0.0301946,0.0192263,0,0,0,0,0,0
1101,0.00641732,0.0242197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169,0.0119765,0.00775667,0,0,0.0194555,0.0269798,0.0105778,0,0.0166327,0,0.0215739,0.0269166,0.0221161,0.0190274,0.0292474,0.0110876,0.0352553,0.0120531,0.0194755,0.0117223,0.00682829,0.0171079,0.0313926,0.0147128,0.0041327,0.028975,0.0196735,0.0121701,0.0158502,0.0217808,0,0,0.0128315,0,0.0198124,0.0169925,0.063367,0.0202736,0.0140233,0.0123065,0.0131165,0.0295332,0.010513,0.0628206,0.00969314,0.0146304,0.00629812,0.021051,0.00499869,0.0113128,0.0341767,0.021046,0.0236516,0.0136229,0.0245352,0.0169952,0,0,0,0,0,0
1102,0.0154857,0.0301113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357514,0.00949335,0.0130213,0,0,0.027254,0.0294599,0.013193,0.0475074,0.0175609,0.0356376,0.0209637,0.0195403,0.0210768,0.0195978,0.0282713,0.0192775,0.0517712,0.0183373,0.0219479,0.0172737,0.0140058,0.00673343,0.0345934,0.0141777,0.00249242,0.0247499,0.0166279,0.0121937,0.0155152,0.0233635,0,0,0.00242783,0,0.0241366,0.00737849,0.0648859,0.0186724,0.0233215,0.0123293,0.0156775,0.0262975,0.00948137,0.0624821,0.00952107,0.0128584,0.00513542,0.021178,0.00525615,0.00895697,0.028682,0.0143617,0.020768,0.010047,0.0302795,0.0224896,0,0,0,0,0,0
1103,0.015563,0.0298074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00334312,0.00934392,0.0128011,0.0258869,0,0.0270979,0.0294087,0.0130562,0.0479402,0.0168234,0.0355685,0.0205339,0.0189879,0.0208667,0.0194299,0.0278357,0.0190626,0.0514951,0.0182089,0.0216902,0.0171315,0.0137919,0.00643582,0.0342789,0.0142517,0.00259358,0.0239294,0.0167204,0.0123456,0.0151532,0.0230594,0,0,0.0021761,0,0.0240227,0.00768664,0.0649699,0.0189956,0.0229609,0.0124261,0.0151565,0.026127,0.00947692,0.0624715,0.00955902,0.0128704,0.00511503,0.0211349,0.00526407,0.00893984,0.0277555,0.0143249,0.0204963,0.010145,0.0297891,0.0222603,0,0,0,0,0,0
1104,0.0155258,0.0296112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00287524,0.00928421,0.0127732,0.025775,0,0.026888,0.0293878,0.0128644,0.0480397,0.0163031,0.0353746,0.0201695,0.0190207,0.0207444,0.0190819,0.0274058,0.0189642,0.0513433,0.0182816,0.0216297,0.0170858,0.0137414,0.00623487,0.0339239,0.0143883,0.00267353,0.0229487,0.0167992,0.0125492,0.0150521,0.0229175,0,0,0.00199234,0,0.0238932,0.00784374,0.0649962,0.0192385,0.0230102,0.0125348,0.015174,0.025915,0.00946919,0.0625321,0.00958899,0.0128626,0.00504694,0.0210203,0.00524165,0.00892497,0.0268271,0.0142263,0.0202488,0.0102548,0.0296475,0.0222571,0,0,0,0,0,0
1105,0.0152526,0.0291392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219249,0.00923906,0.012721,0.0255437,0,0.026447,0.0293516,0.0126005,0.0471308,0.0159621,0.0354217,0.0196715,0.0190526,0.0205219,0.0186841,0.0270847,0.0188841,0.0511229,0.0182035,0.0214492,0.0169771,0.0136097,0.00609865,0.0336066,0.0145416,0.00276738,0.0218215,0.0169102,0.0127413,0.014777,0.0226343,0,0,0.00181792,0,0.02375,0.00808247,0.0650159,0.0193168,0.0230747,0.0125787,0.015209,0.0255199,0.00940671,0.0625101,0.00958318,0.0127839,0.00496358,0.0209707,0.00501981,0.0086652,0.0256073,0.0139755,0.0200311,0.010353,0.0293489,0.0221616,0,0,0,0,0,0
1106,0.0150043,0.0286877,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160873,0.00919065,0.0127099,0.0254699,0,0.0260821,0.0292581,0.0123096,0.045939,0.0156552,0.0355263,0.0190764,0.0191565,0.0202716,0.0181685,0.0267518,0.0186394,0.0510506,0.0180287,0.0211731,0.0169168,0.0133974,0.00594368,0.0333133,0.01467,0.00286795,0.0205564,0.0170474,0.0129085,0.0143958,0.0224594,0,0,0.00173742,0,0.0235602,0.00837718,0.065049,0.018844,0.0230789,0.0126028,0.0152463,0.0253466,0.00928303,0.0624374,0.00955028,0.012645,0.00478848,0.020897,0.00496551,0.00820026,0.023694,0.0138501,0.0198636,0.0104571,0.0289716,0.0220787,0,0,0,0,0,0
1107,0.0152893,0.0283234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193972,0.00909471,0.0134484,0.0269898,0,0.0261613,0.0293157,0.0121607,0.0515885,0.0155172,0.0342567,0.0186752,0.0199914,0.0203646,0.0180144,0.0258542,0.019185,0.0520668,0.0188046,0.0216177,0.0175159,0.0138607,0.00532716,0.0331595,0.0147239,0.0029797,0.0191441,0.0170171,0.0133281,0.0148902,0.0227792,0,0,0.00186414,0,0.0237011,0.0081965,0.0647731,0.0181811,0.0234681,0.0129935,0.0157517,0.0248182,0.00953301,0.0626653,0.00983689,0.0127977,0.00463499,0.020496,0.00530497,0.00758738,0.0211931,0.0134942,0.0193944,0.0104631,0.02887,0.0229038,0,0,0,0,0,0
1108,0.00547757,0.021429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01571,0.0113777,0.00735276,0.0218616,0,0.0183028,0.0268921,0.00938337,0,0.0138362,0,0.019031,0.025792,0.0223118,0.0177355,0.0278519,0.0100387,0.0354291,0.0120941,0.0197092,0.0120408,0.00616557,0.0177584,0.0300329,0.0153048,0.00391587,0.0194984,0.0202262,0.0134326,0.0151164,0.0208781,0,0,0.0143826,0,0.0196573,0.0185655,0.0637036,0.0183826,0.0143387,0.0127585,0.0129706,0.0281803,0.00993855,0.0624504,0.00965234,0.0139392,0.00485394,0.0204625,0.00514702,0.00857553,0.0219288,0.0211077,0.0226001,0.0144361,0.0217915,0.017636,0,0,0,0,0,0
1109,0.00566989,0.0212388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154904,0.0114205,0.00718221,0.0210084,0,0.0181846,0.0269207,0.0093329,0,0.0133806,0,0.018127,0.0253825,0.0229483,0.0171768,0.0274508,0.00947317,0.0356241,0.0122224,0.0196843,0.0120508,0.00583692,0.0181753,0.029887,0.0153303,0.0038747,0.0171369,0.0202716,0.0135383,0.0154311,0.0213916,0,0,0.0139901,0,0.0196099,0.0182601,0.0637884,0.0170647,0.0145363,0.0127938,0.0130605,0.028285,0.0097256,0.062226,0.00960161,0.0134609,0.0043963,0.0202045,0.00532654,0.00748012,0.0178242,0.0208576,0.0226177,0.0143545,0.0217942,0.0181965,0,0,0,0,0,0
1110,0.020763,0.0266295,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129183,0.00875814,0.0222986,0.0427788,0,0.0266913,0.0294914,0.0124173,0.148384,0.0221672,0,0.0237855,0.0293465,0.022127,0.0224777,0.0272325,0.027444,0.0624671,0.0263616,0.0278135,0.0242469,0.0221456,0.0122868,0.0325468,0.014735,0.00360297,0.012999,0.0168667,0.0172653,0.0242145,0.0292315,0,0,0.00719511,0,0.0251604,0.00614946,0.0609859,0.0194528,0.0274278,0.0185843,0.0234828,0.0202986,0.0145109,0.0667014,0.0147987,0.0167994,0.00868628,0.0149042,0.0102073,0.00707799,0.00833217,0.0117508,0.0169705,0.0106042,0.0283677,0.0321963,0,0,0,0,0,0
1111,0.0216729,0.0266115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138928,0.0086441,0.0238126,0.044939,0,0.0264069,0.0292467,0.0121021,0.155905,0.0233987,0,0.0249233,0.0299005,0.0219496,0.0236989,0.0280164,0.0290157,0.0641287,0.0278977,0.028994,0.0256238,0.0235107,0.0130639,0.031755,0.0145171,0.00384985,0.0126072,0.0170299,0.0178412,0.0248848,0.0304229,0,0,0.00837494,0,0.0253332,0.00592364,0.0606819,0.0196464,0.0284537,0.018835,0.0243248,0.0201831,0.0145251,0.0666335,0.0148409,0.0165996,0.00990122,0.0142364,0.0109096,0.00749727,0.00421118,0.0119812,0.0165661,0.0106498,0.0283284,0.0333388,0,0,0,0,0,0
1112,0.0211765,0.0260931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134055,0.00882317,0.0234065,0.0446363,0,0.0256203,0.0291452,0.0117828,0.152587,0.0226563,0,0.0244059,0.0301286,0.0213899,0.0233933,0.0276711,0.0286674,0.0635171,0.0276241,0.0285917,0.0254463,0.0232233,0.0123662,0.0304264,0.0143332,0.00406369,0.0127809,0.0172265,0.0181092,0.0242593,0.0300146,0,0,0.00828675,0,0.0251384,0.0061039,0.0606322,0.0196616,0.0279497,0.0185845,0.0240708,0.0197218,0.0140598,0.0661706,0.0144025,0.0158407,0.0109888,0.0139539,0.0113394,0.00812919,0.00521761,0.0117049,0.0161709,0.0106678,0.0277534,0.0328549,0,0,0,0,0,0
1113,0.00641575,0.0192406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174022,0.0116735,0.00777423,0.0206288,0,0.0153375,0.0263475,0.00745862,0,0.0122003,0,0.0171779,0.0244524,0.0229684,0.0152239,0.0265436,0.00956674,0.0363415,0.0131114,0.0204577,0.0124851,0.00591211,0.0217429,0.0253565,0.0147164,0.00467565,0.0110165,0.0209931,0.0140796,0.0156747,0.0213667,0,0,0.0141629,0,0.0195923,0.0187166,0.0638453,0.0145389,0.014877,0.0128293,0.0131185,0.0270686,0.00828214,0.0610283,0.00873458,0.0110816,0.00697237,0.0185402,0.00697512,0.00480001,0.00797101,0.0199016,0.0217573,0.0147234,0.0199035,0.0188483,0,0,0,0,0,0
1114,0.0094558,0.0238998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162513,0.0104875,0.010336,0.018594,0,0.0188798,0.0275794,0.00849924,0,0.0169635,0.0417931,0.0182684,0.0184383,0.0204106,0.0165362,0.0291924,0.0147599,0.0456802,0.0168033,0.0224524,0.0153885,0.0112612,0.0245765,0.0258177,0.0144461,0.00438361,0.0110863,0.0190199,0.0126751,0.0142951,0.0211567,0,0,0.00457701,0,0.0215972,0.0114718,0.0650587,0.0130678,0.0216384,0.0117116,0.0139841,0.024913,0.00665052,0.0596821,0.00740812,0.00931316,0.00714496,0.0195018,0.00637676,0.00470849,0.00957784,0.0139816,0.0189423,0.0116947,0.0250385,0.0190187,0,0,0,0,0,0
