Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LHEE,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,LASI,LILC,LGTR,
35,0.00674735,0.00706689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345112,0.00717101,0.0187883,0,0,0.0385749,0,0.0289572,0.0222003,0.0203594,0.0231445,0.00553698,0.011509,0.0158635,0.0202949,0.0219608,0.0474863,0.0164509,0.012509,0.00724581,0.0275723,0.0358113,0.0376788,0.013807,0.0123371,0.0167345,0.0155181,0.00902018,0.00696787,0.00696861,0,0,0.0256984,0,0.0247526,0.0105808,0.0713193,0.00826818,0.0135211,0.0011903,0.00518911,0.0102075,0.00113595,0.0574796,0.00380397,0.00609598,0.004882,0.0285,0.00427857,0.00473827,0.0183876,0.0242239,0.022129,0.00690126,0.00634995,0.0105354,0,0,0,0.00387205,0.0535796,0.0588639,0
36,0.00680883,0.00706655,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318322,0.00710808,0.0161527,0,0,0.0386625,0,0.0289447,0.0222612,0.0175574,0.0223462,0.0050745,0.0112746,0.0155154,0.0202645,0.0212133,0.046785,0.0162901,0.0120307,0.00692014,0.0279928,0.0333857,0.0377474,0.0138102,0.0124776,0.0170658,0.0154662,0.00935838,0.0067782,0.00746976,0,0,0.0260559,0,0.0246675,0.0109198,0.0712583,0.00833822,0.0135762,0.00156127,0.0048287,0.0108898,0.00140931,0.0571447,0.00381284,0.00642345,0.00510913,0.0282972,0.0041446,0.00498569,0.0186269,0.024447,0.0218314,0.00678274,0.00646824,0.0108034,0,0,0,0.00396489,0.053431,0.059339,0
37,0.00668515,0.00701018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298797,0.0071644,0.0139435,0,0,0.0382855,0,0.0288765,0.0221039,0.0152728,0.0213329,0.00458361,0.0110416,0.0150685,0.0198457,0.0203465,0.0461105,0.0161549,0.0118081,0.00686268,0.0284703,0.0321526,0.0374285,0.0137182,0.0127113,0.0168926,0.0153568,0.00976626,0.00657158,0.00811301,0,0,0.0306978,0,0.024589,0.0151392,0.0712188,0.00845312,0.0133602,0.00202779,0.00449368,0.0109002,0.00164895,0.0567302,0.00387156,0.00679067,0.00528775,0.0280804,0.00400274,0.00509687,0.0187402,0.0293215,0.019654,0.00661216,0.0064246,0.0108411,0,0,0,0.0043043,0.0533451,0.0596939,0
38,0.00671597,0.00699038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288042,0.00711558,0.0122258,0,0,0.0381883,0,0.0288011,0.0221371,0.0134242,0.0202753,0.00416662,0.0107829,0.0144639,0.0192019,0.0194259,0.0454998,0.016013,0.0116727,0.00700469,0.0289507,0.0315716,0.0374035,0.0136877,0.0128416,0.0169591,0.0152595,0.0101685,0.00650769,0.00865904,0,0,0.0317926,0,0.0244501,0.0161781,0.0712256,0.00858686,0.0134004,0.00254369,0.00442941,0.011388,0.00193438,0.0563694,0.0040444,0.00730581,0.00550306,0.0278696,0.0039308,0.00530436,0.0189305,0.0304245,0.0188358,0.00653107,0.0063271,0.0109418,0,0,0,0.00424718,0.0528673,0.0603142,0
39,0.00682971,0.00683849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284547,0.00707643,0.0107785,0,0,0.0381263,0,0.0288235,0.0222332,0.0119789,0.01905,0.00362935,0.0104992,0.0134467,0.0181449,0.0183525,0.0449796,0.0158731,0.011603,0.00725369,0.0294555,0.031618,0.0374482,0.0136654,0.0129963,0.0172639,0.0151452,0.0105443,0.00646412,0.00908208,0,0,0.0327931,0,0.0243529,0.0173558,0.0713303,0.00875628,0.0136386,0.00313984,0.00460682,0.0118984,0.00251504,0.0559964,0.00437281,0.00803111,0.00580638,0.027702,0.00385526,0.00562,0.0193057,0.0314539,0.0179212,0.00649172,0.00623231,0.0110834,0,0,0,0.0037211,0.0522458,0.0619506,0
40,0.00685692,0.00664434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279218,0.00710075,0.00968368,0,0,0.0380598,0,0.0288637,0.0222845,0.0109807,0.0181544,0.00286896,0.0102847,0.0125421,0.0172198,0.0175189,0.0444995,0.0156107,0.0116418,0.00748553,0.029871,0.0317429,0.0374556,0.0136231,0.013107,0.0171149,0.0150426,0.0110056,0.00615905,0.00942734,0,0,0.0337995,0,0.0242472,0.0182227,0.0713609,0.00905161,0.0137877,0.00374655,0.00440143,0.012411,0.0030881,0.0556148,0.00466784,0.00855032,0.00608927,0.0275446,0.00382729,0.00577028,0.0190441,0.0324363,0.0169339,0.00648059,0.00614611,0.0112171,0,0,0,0.00360105,0.0518622,0.0629343,0
41,0.0068276,0.00645923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273665,0.00723031,0.00881953,0,0,0.0380185,0,0.0288944,0.0222977,0.0101215,0.0174208,0.00209396,0.0101961,0.0117679,0.0163089,0.0168322,0.0440993,0.0152372,0.0116554,0.00769793,0.0301303,0.031492,0.0374219,0.0135769,0.0131989,0.0166575,0.0149799,0.0115464,0.00585594,0.00978459,0,0,0.0347881,0,0.0241032,0.0189535,0.0713302,0.00939941,0.0138961,0.00429964,0.00389718,0.0129906,0.00325847,0.0552797,0.00493417,0.00891238,0.00630506,0.0273667,0.00389167,0.00579848,0.0182967,0.0332976,0.0158776,0.00652101,0.00594617,0.0113768,0,0,0,0.00381088,0.0516517,0.0635334,0
42,0.00675488,0.00621147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268869,0.00736003,0.00805356,0,0,0.0381162,0,0.028947,0.0223517,0.00921135,0.016571,0.00136469,0.0100772,0.0108935,0.0151784,0.0160518,0.0437323,0.0147189,0.0115544,0.00786978,0.030202,0.0307663,0.0374071,0.0135926,0.0133375,0.0160322,0.0149302,0.0121071,0.00551297,0.0101444,0,0,0.0356515,0,0.0238891,0.0196803,0.0712352,0.00981871,0.0140262,0.00477962,0.00333401,0.0136342,0.00332274,0.0549869,0.00519733,0.00916932,0.00650367,0.027152,0.00378402,0.00579882,0.0175009,0.034026,0.0148258,0.00662915,0.00564137,0.0115498,0,0,0,0.00405525,0.0515356,0.0638276,0
43,0.00671701,0.00599562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262483,0.0074051,0.00734995,0,0,0.0382318,0,0.0289951,0.0224254,0.00820996,0.0156903,0.000808004,0.00989113,0.00991335,0.0139082,0.0152549,0.0433694,0.0140456,0.0110896,0.00802427,0.0300393,0.0298333,0.0374015,0.0136734,0.0134871,0.0153327,0.0148822,0.0125688,0.00521767,0.0104566,0,0,0.036358,0,0.0236982,0.0203513,0.0711139,0.010236,0.0140838,0.00520891,0.00291197,0.0142964,0.0035171,0.0546917,0.00540805,0.00943279,0.00668502,0.0269417,0.00368652,0.005789,0.016731,0.0346681,0.0137426,0.00677415,0.00546276,0.0116982,0,0,0,0.00427798,0.0512787,0.0639753,0
44,0.00668961,0.00579428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251293,0.00744381,0.00650636,0,0,0.0381712,0,0.0290065,0.0224525,0.00707521,0.014848,0.000567622,0.00967514,0.0089393,0.0126475,0.0144652,0.0430398,0.0131452,0.0101102,0.00804465,0.0296116,0.0286763,0.0373931,0.0136126,0.0135435,0.0147132,0.0148423,0.0129813,0.0050396,0.0107498,0,0,0.0368917,0,0.0235696,0.0209627,0.0710272,0.0105828,0.0141625,0.00558115,0.00253925,0.0148787,0.00373091,0.0543775,0.00556705,0.00971176,0.00681685,0.0267531,0.00362754,0.00575108,0.0160506,0.0351739,0.0127185,0.00691937,0.00562221,0.0118235,0,0,0,0.00446001,0.0509851,0.0642441,0
45,0.00673021,0.00562122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233152,0.00760796,0.00580223,0,0,0.038213,0,0.0290724,0.0225446,0.00579161,0.0140953,0.000746413,0.00955518,0.00806782,0.0114733,0.0137003,0.0427498,0.0120223,0.00916435,0.00795761,0.0289259,0.0267536,0.0374349,0.0135452,0.0136916,0.0141249,0.0148779,0.0134599,0.00480698,0.0110299,0,0,0.0371933,0,0.023463,0.0214021,0.0708173,0.0109914,0.0142643,0.00597815,0.00217801,0.0153461,0.00391349,0.0540777,0.00577704,0.00998711,0.00683238,0.0265115,0.00360948,0.00556482,0.015228,0.0355225,0.0118583,0.00706937,0.00570378,0.0119407,0,0,0,0.00456999,0.0507206,0.0645443,0
46,0.00682807,0.00546067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209412,0.00778463,0.00498634,0,0,0.038318,0,0.0291808,0.0226868,0.00477548,0.0134019,0.00116208,0.00944015,0.00732279,0.0103695,0.0129138,0.0424206,0.0107234,0.00801425,0.00788637,0.0280086,0.0240071,0.03751,0.013547,0.0139087,0.0131997,0.0149498,0.014062,0.00439541,0.0112675,0,0,0.0371759,0,0.0233676,0.021667,0.0705236,0.0116219,0.0143997,0.00652861,0.00179561,0.015753,0.00414423,0.0540153,0.00617309,0.0102206,0.00671818,0.026151,0.00361578,0.00511681,0.0139043,0.0355228,0.0110082,0.00727961,0.00553867,0.01206,0,0,0,0.00471958,0.0504908,0.0647947,0
47,0.00698145,0.00535997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181623,0.00792765,0.00424778,0,0,0.0384546,0,0.0293329,0.0228696,0.00484517,0.0126208,0.00160594,0.00932088,0.0066314,0.00928213,0.0119225,0.0419797,0.00935314,0.00662763,0.00780358,0.0269216,0.0206664,0.0375629,0.0135882,0.0141579,0.0124919,0.0150274,0.0145686,0.00411213,0.0115089,0,0,0.0367963,0,0.02333,0.0218591,0.0705177,0.0121415,0.0146108,0.00700133,0.00146332,0.0161089,0.00433893,0.0539921,0.00645557,0.0104058,0.00671223,0.0257907,0.00367043,0.0047821,0.0128587,0.0353308,0.00999036,0.00753005,0.00521591,0.0122219,0,0,0,0.00495783,0.0503593,0.0651426,0
48,0.00712964,0.00532963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149639,0.00805199,0.00401991,0,0,0.0385383,0,0.0293919,0.0230808,0.00645771,0.0118388,0.00200322,0.00915413,0.00605891,0.00834639,0.0108382,0.0415061,0.00798323,0.00514557,0.00771127,0.0257485,0.0167102,0.037541,0.0135953,0.0143987,0.0119714,0.0150686,0.0150006,0.0039138,0.0117214,0,0,0.0362133,0,0.0232934,0.021959,0.0706092,0.0125611,0.0146914,0.00743843,0.00132224,0.0164449,0.00450516,0.0538701,0.00681538,0.0105925,0.00676392,0.0255627,0.00377155,0.0045506,0.0121461,0.0349404,0.0089225,0.00772858,0.00515953,0.012428,0,0,0,0.00518034,0.0502423,0.065506,0
49,0.00728728,0.00537559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114944,0.00816309,0.00483858,0,0,0.0386236,0,0.0294449,0.023222,0.00894243,0.0109943,0.00235426,0.00904811,0.00561497,0.00753623,0.00962619,0.0409597,0.00678792,0.00402224,0.00773994,0.0245517,0.0122816,0.0374606,0.013611,0.0145912,0.0115125,0.0150759,0.0153533,0.00383752,0.0118285,0,0,0.0356654,0,0.0232645,0.0220157,0.0708907,0.0128429,0.0146282,0.00779782,0.00132084,0.0167403,0.00463499,0.0537359,0.00725836,0.0107296,0.00686446,0.0253937,0.0038113,0.00443579,0.0117501,0.0344701,0.00817627,0.00786588,0.00524523,0.0126899,0,0,0,0.00532836,0.0501697,0.0658202,0
50,0.0074519,0.00542682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00831784,0.00824424,0.00631349,0,0,0.0387222,0,0.0294795,0.0233297,0.011728,0.0100704,0.00257088,0.00884534,0.00525398,0.00676053,0.00824569,0.0403567,0.00608307,0.00367554,0.00784061,0.0233734,0.00751479,0.0374395,0.0136522,0.0147165,0.011172,0.0150542,0.0156214,0.00367562,0.0117616,0,0,0.0352041,0,0.0232452,0.0221119,0.0706271,0.0130569,0.0145766,0.00821144,0.00140963,0.0169576,0.00491016,0.0534759,0.0077246,0.0109642,0.0069963,0.0251785,0.00376734,0.00440738,0.0114053,0.0339669,0.00769086,0.00785243,0.00537189,0.0129256,0,0,0,0.00536995,0.0500969,0.0660707,0
51,0.0076256,0.00546375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00642516,0.00828532,0.00797999,0,0,0.0388547,0,0.0295041,0.0234688,0.0145605,0.00901671,0.00276854,0.0085897,0.00499749,0.0060344,0.00666986,0.0397495,0.00582116,0.00419282,0.00805784,0.0222956,0.0030353,0.0374653,0.0137327,0.0147805,0.0109677,0.0149939,0.0158299,0.003556,0.0116097,0,0,0.0349128,0,0.0231982,0.0222042,0.070469,0.0131457,0.0145854,0.00857075,0.00155574,0.0171293,0.00512047,0.0532363,0.00777283,0.0112299,0.00715947,0.0249239,0.00372916,0.00447402,0.0111699,0.0335848,0.00746889,0.00783149,0.00554703,0.0131366,0,0,0,0.0055065,0.0500707,0.0664087,0
52,0.00775501,0.00553449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00700801,0.00832444,0.00961769,0,0,0.0390277,0,0.0295341,0.0236206,0.0173317,0.0078626,0.0029464,0.00847064,0.00500512,0.00554918,0.00498815,0.039161,0.00609392,0.00518674,0.00838738,0.0213643,0.00382693,0.0375784,0.0138669,0.0148557,0.0108824,0.0148339,0.0160513,0.00347552,0.0114997,0,0,0.0348928,0,0.0230548,0.0223358,0.0705291,0.0131985,0.0145922,0.0089167,0.00168273,0.0172067,0.00517471,0.0530199,0.00788114,0.0115299,0.0073349,0.0246493,0.00371235,0.00453133,0.0110492,0.0334789,0.00748838,0.00786688,0.00568033,0.0133262,0,0,0,0.00565978,0.0501338,0.066826,0
53,0.00785115,0.00556091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00981055,0.00837054,0.0113244,0,0,0.0393954,0,0.029525,0.0238058,0.0199251,0.00675552,0.00310446,0.00845501,0.00540622,0.00562238,0.0034911,0.0386563,0.00675949,0.00622337,0.00871224,0.0205981,0.0083875,0.0378507,0.0140143,0.0150119,0.0107837,0.0146114,0.0162386,0.00338448,0.0114014,0,0,0.0351173,0,0.0228028,0.0226014,0.0706542,0.0132184,0.0145499,0.00936202,0.00184044,0.017244,0.00535538,0.0527748,0.0082186,0.0118427,0.00752625,0.0244844,0.00368951,0.00456051,0.0109546,0.0336339,0.00763179,0.00793714,0.00578279,0.0134352,0,0,0,0.00575984,0.05025,0.0671381,0
54,0.00783954,0.00548866,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013124,0.00848192,0.0130235,0,0,0.039718,0,0.0295148,0.0239226,0.0221738,0.00597329,0.00327614,0.00841396,0.00629533,0.00644413,0.00298785,0.0383329,0.0073014,0.00703652,0.00899816,0.0199837,0.0128151,0.0381047,0.0138719,0.015045,0.0107224,0.0144639,0.0163552,0.00327155,0.011285,0,0,0.035408,0,0.0225865,0.0229793,0.0707436,0.0132257,0.0144728,0.00985516,0.00214245,0.0173643,0.0056939,0.0525359,0.00862988,0.0119559,0.00767803,0.0243138,0.00366664,0.00459915,0.0109196,0.0338116,0.00785389,0.00807979,0.00592399,0.0134427,0,0,0,0.0059018,0.0503001,0.0674394,0
55,0.00775329,0.00535627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163912,0.00863728,0.0146714,0,0,0.0400519,0,0.029538,0.024062,0.0241418,0.00588164,0.00347489,0.00834081,0.0078188,0.00798035,0.00414895,0.0382684,0.0078112,0.00769214,0.00899046,0.0195136,0.0168129,0.0383665,0.0137204,0.0150574,0.0106521,0.0144021,0.0164562,0.00316767,0.0111847,0,0,0.0357149,0,0.0224158,0.0233397,0.0708319,0.0131622,0.0144482,0.0102141,0.00247946,0.0175679,0.00599754,0.0523498,0.00895748,0.0119912,0.00781416,0.0242224,0.0036401,0.00465401,0.0108851,0.0340261,0.00806898,0.00848274,0.00608206,0.0134218,0,0,0,0.00612462,0.0504552,0.0677694,0
56,0.00770697,0.00530407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193226,0.00876476,0.016213,0,0,0.0404413,0,0.0295084,0.0241804,0.0257557,0.00660238,0.00370739,0.0082921,0.0100361,0.0100642,0.00609408,0.0384521,0.0082475,0.00844481,0.00884191,0.0191399,0.0203362,0.0386343,0.0136083,0.0150542,0.0105648,0.0144158,0.0164605,0.00306005,0.0111206,0,0,0.0359255,0,0.0222851,0.0234681,0.0709892,0.0129796,0.0143559,0.0102764,0.0027866,0.0178316,0.00631172,0.0521793,0.00915111,0.0120026,0.00793635,0.0241399,0.00355713,0.00466724,0.0107784,0.0341337,0.00834994,0.00918057,0.00615357,0.0133766,0,0,0,0.00643937,0.0506609,0.0680403,0
57,0.00777473,0.00544417,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221822,0.00899869,0.0175444,0,0,0.0402678,0,0.0294179,0.0240619,0.0269463,0.00779163,0.00378022,0.00831798,0.0122883,0.0122603,0.00814603,0.0387791,0.00879421,0.00910265,0.00925534,0.0186915,0.0236282,0.0385245,0.0134683,0.0151523,0.0106305,0.0144474,0.0163308,0.00307523,0.0111891,0,0,0.0352594,0,0.0220521,0.0229678,0.0711351,0.0127561,0.0142469,0.0104007,0.00303097,0.0181884,0.00662474,0.0519922,0.00930178,0.0120656,0.00807053,0.0240739,0.00353001,0.00472399,0.0106122,0.0334494,0.0087366,0.00955652,0.0062934,0.0133617,0,0,0,0.00662089,0.0506909,0.0681896,0
58,0.00799615,0.00529914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162651,0.00877551,0.0108413,0,0,0.0404986,0,0.0296954,0.024323,0.0141479,0.0219238,0.00604454,0.00815432,0.0222312,0.0257833,0.0201698,0.0396894,0.0198559,0.0198723,0.0135647,0.0102753,0.0128826,0.0389498,0.0133155,0.0152526,0.0110024,0.0143195,0.0165537,0.00393336,0.011423,0,0,0.0362518,0,0.0219779,0.0237296,0.0718694,0.0129507,0.0136033,0.011243,0.00421688,0.0182301,0.00789882,0.0513554,0.0101385,0.0129058,0.0079519,0.0244965,0.00331826,0.00466249,0.0109203,0.0341753,0.0092794,0.00997451,0.00677284,0.0136701,0,0,0,0.00750741,0.0496909,0.0684819,0
59,0.00778159,0.00522959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016713,0.00879992,0.0101324,0,0,0.04077,0,0.02966,0.0244491,0.0138052,0.0240395,0.0063557,0.00808069,0.0244057,0.0287229,0.0214265,0.0404076,0.0203603,0.0206719,0.0131333,0.00955451,0.0129524,0.0392171,0.01329,0.0152718,0.0109305,0.0142837,0.0164163,0.00409597,0.0112701,0,0,0.0366565,0,0.0218166,0.0242188,0.0719783,0.0125454,0.0133374,0.0112809,0.00461411,0.0184325,0.00801576,0.0512588,0.010175,0.0127771,0.00795598,0.0244676,0.00344823,0.00465018,0.0109892,0.0343909,0.00991709,0.0103492,0.00690937,0.0134946,0,0,0,0.00799662,0.0500167,0.068509,0
60,0.00766456,0.0053048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119086,0.00885631,0.00916288,0,0,0.0408789,0,0.0296373,0.0244744,0.00826297,0.0248536,0.00643994,0.00806204,0.0255592,0.030107,0.0224466,0.0410919,0.02098,0.0214832,0.0138842,0.0071092,0.00954055,0.0393494,0.0133086,0.0153069,0.011026,0.014265,0.0161962,0.0042608,0.0111035,0,0,0.0366142,0,0.0216253,0.0244495,0.0720618,0.0120833,0.0131827,0.0111719,0.0048155,0.0186006,0.00816271,0.0511772,0.0101437,0.0127117,0.00800944,0.0244327,0.00326986,0.00471584,0.0111229,0.0342757,0.0103645,0.0106837,0.00703005,0.0134078,0,0,0,0.00825992,0.0501134,0.0685011,0
61,0.0075072,0.00540336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00922974,0.00891024,0.0113329,0,0,0.0410488,0,0.0296171,0.0245708,0.00286937,0.0253874,0.00652301,0.00797663,0.0265283,0.030975,0.0231757,0.0416525,0.0219502,0.0225521,0.0155624,0.0048764,0.0112935,0.0394798,0.0132596,0.01538,0.0111312,0.0143003,0.015949,0.00444267,0.0110135,0,0,0.0364418,0,0.0215572,0.0247092,0.0720688,0.0114895,0.013017,0.0109288,0.00501169,0.0187922,0.00822555,0.0511743,0.0100101,0.012664,0.00803934,0.0244116,0.00318086,0.00481917,0.011368,0.034061,0.0107407,0.0109631,0.00713701,0.013347,0,0,0,0.00855638,0.0502104,0.0684263,0
62,0.00743094,0.00550319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00958888,0.00891782,0.0137656,0,0,0.0411909,0,0.0295968,0.0246512,0.00377372,0.0257074,0.00661345,0.00787799,0.0271385,0.0315264,0.0235356,0.0420535,0.0226257,0.0232419,0.0168353,0.00401018,0.0146822,0.039586,0.0132189,0.0153836,0.0113239,0.0143665,0.0156476,0.00462159,0.0109878,0,0,0.0361912,0,0.0215074,0.0250815,0.0720093,0.0107388,0.0129032,0.0106929,0.00511441,0.0190472,0.00824667,0.0512687,0.00976699,0.0126116,0.00807875,0.0244142,0.00315823,0.00506329,0.0117232,0.0337622,0.0111314,0.0112674,0.0072254,0.0132773,0,0,0,0.00867321,0.0502779,0.0683413,0
63,0.00740326,0.00552935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103706,0.00885785,0.0147757,0,0,0.0413491,0,0.0295829,0.0247195,0.00511976,0.0256011,0.00660575,0.00786255,0.027313,0.0316382,0.0234535,0.0422283,0.0228597,0.0234737,0.017226,0.00372055,0.0164851,0.0397451,0.0131893,0.0153384,0.0115267,0.0143531,0.0151859,0.00449204,0.0110087,0,0,0.0359096,0,0.0213821,0.0253337,0.0719244,0.0097819,0.0129025,0.0103708,0.00505904,0.0193439,0.00830821,0.0514874,0.00936618,0.0125823,0.00818992,0.0244356,0.00313845,0.00542144,0.0122677,0.0334048,0.0115833,0.0115253,0.00742668,0.0132104,0,0,0,0.00863983,0.0502784,0.0682919,0
64,0.00733597,0.00550636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00945193,0.00875805,0.0140359,0,0,0.0414685,0,0.0295477,0.0248286,0.00426072,0.025158,0.00649754,0.00782516,0.0270061,0.0311085,0.0228731,0.0421161,0.0225795,0.0231326,0.0166392,0.00371658,0.0157384,0.0398876,0.0131489,0.0153259,0.0115971,0.0143232,0.0146863,0.00401381,0.0111117,0,0,0.0355751,0,0.0211908,0.0255684,0.0718127,0.008863,0.0129475,0.0100392,0.00486258,0.0196614,0.00832253,0.0516982,0.00894072,0.0125749,0.00827283,0.0245502,0.00312318,0.00572527,0.0127545,0.0329928,0.0122537,0.0116151,0.00781571,0.0131451,0,0,0,0.00858369,0.0501323,0.0682127,0
65,0.00727355,0.00532623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00708017,0.00864553,0.0117316,0,0,0.0415793,0,0.0294669,0.0248748,0.00398661,0.0247664,0.00638538,0.0077724,0.0264273,0.0299762,0.0218305,0.0416918,0.0217485,0.0221829,0.0152558,0.00455535,0.0121393,0.0399601,0.0131422,0.0152751,0.0115202,0.0144946,0.014206,0.00388333,0.0113706,0,0,0.0352095,0,0.0210714,0.0260309,0.0716417,0.00800416,0.0130382,0.00972808,0.00458614,0.0200613,0.00809672,0.0519559,0.00847229,0.0126398,0.00832184,0.0247079,0.00320007,0.00604404,0.0131027,0.0325119,0.0131668,0.0116666,0.00778963,0.0130461,0,0,0,0.00837415,0.0498435,0.0681558,0
66,0.00721629,0.00499351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00675597,0.00848981,0.00858951,0,0,0.0416066,0,0.0293535,0.0248403,0.0100174,0.0241361,0.00632027,0.00771327,0.025429,0.0288112,0.0204173,0.0409933,0.0204162,0.0207057,0.0134982,0.00683199,0.00619652,0.0399586,0.013152,0.0151862,0.0114107,0.0147788,0.0136926,0.00395714,0.0117601,0,0,0.03501,0,0.0208986,0.0263785,0.0714473,0.00718661,0.0131992,0.00933361,0.00421239,0.0205521,0.00768103,0.0522643,0.00789415,0.0126032,0.00835987,0.0247543,0.00327642,0.00635952,0.0134477,0.032051,0.0140753,0.0118242,0.00736402,0.0129029,0,0,0,0.00802039,0.0494445,0.0681634,0
67,0.00720553,0.00458176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104844,0.00822809,0.0080215,0,0,0.0417397,0,0.0291982,0.0248567,0.016411,0.0228206,0.00620404,0.00768344,0.0238852,0.0273547,0.0187708,0.0402123,0.0189369,0.0189706,0.0123848,0.00950495,0.00622165,0.0400938,0.0132478,0.0149366,0.0114732,0.0150793,0.0129872,0.00370206,0.0122541,0,0,0.0318767,0,0.0203317,0.0244578,0.0712315,0.00634104,0.0135315,0.00866333,0.00355224,0.0215303,0.00741243,0.0527181,0.0071797,0.0122935,0.00847382,0.0247318,0.00337146,0.00682093,0.014113,0.0290165,0.0142387,0.012231,0.00717251,0.0128172,0,0,0,0.00750482,0.0487992,0.068173,0
68,0.00723831,0.00410551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00871029,0.00802399,0.00796928,0,0,0.0416479,0,0.029006,0.0247856,0.017562,0.0203524,0.00651789,0.00769059,0.0216775,0.0247405,0.0172575,0.0394605,0.0176549,0.017081,0.0119575,0.010316,0.00568352,0.0400106,0.0132742,0.0147298,0.0111924,0.0153857,0.0124358,0.00346421,0.012682,0,0,0.022865,0,0.0194397,0.017639,0.0710504,0.00584706,0.013832,0.00817036,0.00326572,0.0235974,0.00708225,0.0532279,0.0065375,0.0117561,0.00833895,0.0246366,0.00347284,0.00687319,0.0140897,0.020675,0.0128662,0.01318,0.00694187,0.0129206,0,0,0,0.00686039,0.0479699,0.0680986,0
69,0.00700453,0.00347556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00786287,0.0079563,0.00228839,0,0,0.041439,0,0.0287806,0.0245941,0.0200949,0.0139295,0.00579105,0.00801121,0.016845,0.018596,0.0128736,0.0384161,0.0112466,0.00944377,0.00472396,0.0105594,0.00904229,0.0397738,0.0133201,0.0144791,0.0106443,0.0156767,0.0118129,0.00309503,0.0131698,0,0,0.0272617,0,0.0192418,0.0213365,0.0705846,0.00556383,0.0142198,0.00741684,0.00274364,0.0232772,0.00628883,0.0540264,0.00556838,0.0108799,0.00812256,0.0244011,0.0036502,0.00672257,0.0137331,0.0238783,0.0144794,0.0131664,0.00603447,0.0127017,0,0,0,0.00610483,0.0478331,0.0677603,0
70,0.00691848,0.00289929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0083613,0.00783294,0.00509091,0,0,0.0413172,0,0.0286203,0.0244033,0.0227199,0.0118115,0.00620275,0.00811785,0.0140933,0.0158894,0.0119049,0.0374715,0.00891765,0.0077543,0.00443596,0.0109739,0.00865353,0.0396568,0.0133321,0.0142606,0.00975324,0.0160495,0.0111488,0.0030988,0.0133692,0,0,0.0207406,0,0.0186476,0.0149857,0.0703325,0.00528197,0.0146185,0.00666166,0.00278637,0.0250514,0.00568661,0.0547374,0.00466488,0.0100408,0.00763324,0.0244042,0.00369265,0.00629113,0.0132276,0.0170869,0.0125729,0.0140455,0.00549621,0.0129283,0,0,0,0.00552672,0.0472204,0.0674002,0
