Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,
82,0.0276725,0.0139393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351758,0.0091545,0.0201414,0,0,0,0.0666,0,0.0310921,0.0343213,0.0596325,0.017917,0.0533994,0.0197879,0.00929549,0.0406902,0.0109083,0.0146229,0.0197739,0.0458029,0.0128547,0.0122269,0.00609393,0.0244499,0.0401865,0.0557024,0.0181432,0.00667253,0.00516955,0.0245205,0.00945702,0.00684759,0.0306423,0,0,0.0369041,0,0.012008,0.0264597,0.0682077,0.0182781,0.0138721,0.0142179,0.0128258,0.0197044,0.00347853,0.051404,0.0100559,0.00750203,0.0102277,0.0218058,0.00469664,0.00967086,0.00349259,0.0279393,0.0115248,0.0182748,0.0115177,0.0235492,0,0,0,0
83,0.0272828,0.0136339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297085,0.00892955,0.0178273,0.0140743,0,0,0.0667571,0,0.0317383,0.0346083,0.0599434,0.0161138,0.0532085,0.0191612,0.00879232,0.040514,0.00948172,0.0149636,0.0189781,0.0448348,0.0118506,0.0105584,0.00532197,0.0237999,0.0334645,0.0555386,0.0184775,0.00688304,0.00564701,0.0243685,0.00965536,0.00624974,0.0302691,0,0,0.0360979,0,0.0120608,0.0259086,0.0682794,0.0187212,0.0140772,0.0139462,0.0120372,0.0195107,0.00323627,0.0511132,0.00993186,0.00691217,0.0100102,0.0220728,0.00468725,0.00953164,0.00438039,0.0271571,0.0115809,0.018295,0.011432,0.0235262,0,0,0,0
84,0.0268846,0.0134417,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244243,0.0087223,0.0151522,0.0139106,0,0,0.0667567,0,0.0323221,0.0349392,0.0603026,0.0138617,0.0529625,0.0186495,0.00847112,0.0403221,0.010434,0.0151188,0.0180206,0.044024,0.0108022,0.00872398,0.00475675,0.0228147,0.0270196,0.0552156,0.0188046,0.00697783,0.00670951,0.0243084,0.00956038,0.00579289,0.0299782,0,0,0.035266,0,0.0120821,0.0253833,0.0684295,0.0191925,0.0141755,0.0139679,0.0114688,0.0193343,0.00283182,0.0510084,0.0101272,0.00639809,0.00968904,0.0223701,0.00445049,0.00951982,0.00636442,0.0263236,0.0117405,0.0184004,0.0114551,0.0234599,0,0,0,0
85,0.0266381,0.0133728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196259,0.0084999,0.0126437,0.0135512,0,0,0.0668294,0,0.0326762,0.0351932,0.0606173,0.0117042,0.0526285,0.018034,0.00835046,0.04029,0.0107907,0.015019,0.0169735,0.0433206,0.00944388,0.00727387,0.0042385,0.0216667,0.0209978,0.0547761,0.0190406,0.00706484,0.00861363,0.0242956,0.0102081,0.00556047,0.0297897,0,0,0.0344296,0,0.0120811,0.0247636,0.0687105,0.0205547,0.0142017,0.0144289,0.0110891,0.0191613,0.00247101,0.0512944,0.0108024,0.00636463,0.00946266,0.0224518,0.00446607,0.0100858,0.00911987,0.0253632,0.0119196,0.018514,0.0115477,0.0233815,0,0,0,0
86,0.0266255,0.0132651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156357,0.00831162,0.00983813,0.0128249,0,0,0.0669813,0,0.0329682,0.0352847,0.0609209,0.0097114,0.0523822,0.0169754,0.00821571,0.0403017,0.0110132,0.0146234,0.0161468,0.0427081,0.00822387,0.00635883,0.00376457,0.0206354,0.0160573,0.0542999,0.0192222,0.0071826,0.0100449,0.0242785,0.01055,0.00533379,0.0296482,0,0,0.0335514,0,0.0120579,0.0240766,0.068776,0.0219971,0.0142245,0.0145636,0.0108096,0.019056,0.00227083,0.0514074,0.0111756,0.00644692,0.00921816,0.0225614,0.00463692,0.0106524,0.0111815,0.0243629,0.0120948,0.0186066,0.0117733,0.0233097,0,0,0,0
87,0.0266231,0.0131378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128786,0.00822467,0.00754972,0.0122401,0,0,0.0670986,0,0.0333548,0.035389,0.0611948,0.00815008,0.0521301,0.0160744,0.00806383,0.0403225,0.0112871,0.0139858,0.0152145,0.0421694,0.00731827,0.00576498,0.00348099,0.0198196,0.0126812,0.0538629,0.0193954,0.00732851,0.0112323,0.0242702,0.0109895,0.00500884,0.0295309,0,0,0.0326433,0,0.0120454,0.0234066,0.0687311,0.0232658,0.0142543,0.0144867,0.0105332,0.0189355,0.00204983,0.0513937,0.0111744,0.00644948,0.00894427,0.0227138,0.0048201,0.0109219,0.0127706,0.023413,0.0123356,0.0186788,0.0119751,0.0231957,0,0,0,0
88,0.0265507,0.0129155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116936,0.00813662,0.00635214,0.0114777,0,0,0.0671473,0,0.0338572,0.0355228,0.0616796,0.00730857,0.0519749,0.0154514,0.00778124,0.040307,0.0116617,0.0133632,0.0143305,0.0418511,0.00669262,0.00547898,0.00324373,0.0193096,0.0110052,0.0534049,0.0196327,0.00739147,0.0127479,0.0241745,0.0115537,0.00448677,0.0294068,0,0,0.0317703,0,0.0120261,0.0228611,0.0687862,0.0244359,0.0143706,0.014554,0.0101291,0.0188388,0.00182036,0.0514714,0.0110424,0.00644226,0.00876963,0.0228275,0.00496076,0.0111068,0.0140977,0.0226271,0.0125362,0.0187221,0.0120127,0.0230987,0,0,0,0
89,0.0265124,0.0127544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118212,0.00789105,0.00611282,0,0,0,0.0672686,0,0.0340786,0.0356027,0.0623412,0.00717551,0.0517027,0.0151784,0.00758784,0.0404479,0.0120473,0.0129232,0.0137059,0.0415984,0.00636332,0.00568163,0.00303607,0.0190515,0.0106118,0.0528397,0.0197474,0.00745955,0.0140938,0.0240498,0.0119615,0.00388481,0.0293109,0,0,0.0309708,0,0.0120535,0.0224494,0.0688506,0.0252647,0.0143504,0.0145523,0.00976031,0.0187989,0.00140387,0.0514163,0.0103062,0.00624832,0.00861995,0.0229375,0.00502376,0.0110507,0.0155288,0.0219972,0.0125511,0.0186814,0.0120242,0.0229695,0,0,0,0
90,0.0265056,0.0126403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129554,0.00767186,0.00593565,0.0112381,0,0,0.0674143,0,0.0341431,0.035629,0.0631819,0.00757081,0.0513102,0.0145649,0.00751391,0.040705,0.0123039,0.0132201,0.0130279,0.0410777,0.00617474,0.00502194,0.00282775,0.0189878,0.0115465,0.0522779,0.0197708,0.00755271,0.0158673,0.0238644,0.0124326,0.00360848,0.0291637,0,0,0.0301601,0,0.0122101,0.021997,0.068636,0.0264252,0.014443,0.0144773,0.00948388,0.0186227,0.00171569,0.0513345,0.010047,0.00627127,0.00840598,0.0229218,0.00514277,0.0112133,0.0176795,0.0213417,0.0118889,0.0184336,0.011911,0.02293,0,0,0,0
91,0.0265705,0.0125676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144639,0.00740777,0.00623213,0.00990091,0,0,0.0674712,0,0.0343604,0.035549,0.063751,0.00827848,0.0507825,0.0144348,0.00751843,0.0411128,0.0126427,0.0141497,0.012495,0.0404789,0.00595385,0.00474754,0.00289889,0.0188426,0.0132044,0.051671,0.0198454,0.00751308,0.0170718,0.0236449,0.0129358,0.00314181,0.0290257,0,0,0.0294318,0,0.0124329,0.0214865,0.0685956,0.0273249,0.0143686,0.0144154,0.00923378,0.0184274,0.00178981,0.0512079,0.00986608,0.00601173,0.00817155,0.0229023,0.00518419,0.0111712,0.0193549,0.0206653,0.0110931,0.01806,0.0118581,0.0228303,0,0,0,0
92,0.0266899,0.0122941,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161683,0.00723383,0.00860518,0,0,0,0.0675904,0,0.0345264,0.035558,0.0641232,0.00918389,0.0505139,0.0145214,0.00730925,0.0416012,0.0131179,0.0152037,0.0123135,0.0399172,0.00567006,0.00446889,0.00284979,0.0187865,0.0154599,0.0512204,0.0198045,0.00754606,0.0179724,0.0234571,0.0135412,0.002287,0.0289735,0,0,0.0293603,0,0.012604,0.0215738,0.0687856,0.027946,0.0142581,0.0144362,0.00868515,0.018595,0.00153885,0.0511587,0.00987377,0.0056916,0.00794505,0.0228911,0.00519596,0.0110341,0.0206265,0.0206083,0.0121335,0.0180811,0.0116165,0.0229126,0,0,0,0
93,0.0266743,0.0117511,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172337,0.00701648,0,0.00655596,0,0,0.0671905,0,0.0345239,0.0354257,0.0646328,0.0108396,0.0507961,0.0138468,0.00720418,0.0416851,0.0131511,0.0153734,0.0114031,0.039166,0.00476778,0.00346787,0.00178535,0.0187099,0.0169696,0.0501785,0.0198711,0.00762861,0.0192129,0.0232671,0.0139618,0.00124071,0.0288267,0,0,0.0298631,0,0.0128003,0.0220066,0.0688944,0.0287457,0.0142071,0.0144818,0.00790732,0.0190477,0.00150747,0.0514126,0.0100161,0.00564734,0.00775587,0.0227558,0.00525747,0.0111395,0.0221313,0.021109,0.0125133,0.0179397,0.0109441,0.0232094,0,0,0,0
94,0.0314134,0.0123394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289184,0.00827872,0,0,0,0,0.0638944,0,0.0322737,0.0337882,0.0748781,0.0131032,0,0.0189131,0.0247,0.0466014,0.0166409,0.0192956,0.0127625,0.0298007,0.0114709,0.0120233,0.00615201,0.0205946,0.0305463,0.0460045,0.0211316,0.00642043,0.0297812,0.0270903,0.0162107,0.00520075,0.0362295,0,0,0.0169998,0,0.0104746,0.0148367,0.0644393,0.035671,0.00757174,0.0153284,0.0251358,0.0254882,0.00541109,0.0549868,0.0118524,0.010169,0.00899966,0.0194335,0.00778629,0.0163197,0.0350176,0.0145923,0.0163638,0.0175081,0.0161344,0.0229173,0,0,0,0
95,0.0275095,0.0116515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169192,0.00623059,0,0.00662464,0,0,0.0658981,0,0.0344379,0.0353253,0.0658675,0.00989831,0.0500691,0.0142891,0.00700614,0.0421029,0.0147847,0.0169112,0.0109246,0.0377244,0.00415775,0.00354979,0.000985404,0.0183335,0.0171199,0.0473867,0.0198536,0.0083409,0.023328,0.0227486,0.0152661,0.00116239,0.029341,0,0,0.0295139,0,0.0133024,0.0212538,0.0688624,0.0322442,0.0138768,0.0145656,0.00759502,0.0198989,0.00208758,0.0520215,0.0106344,0.00598584,0.00729942,0.022391,0.00577833,0.0127034,0.0270867,0.0211287,0.0115876,0.0173704,0.0105999,0.0235104,0,0,0,0
96,0.0275258,0.0114427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159846,0.00625653,0,0.00644047,0,0,0.0661212,0,0.0345574,0.0354472,0.0664256,0.00851177,0.0499523,0.0146474,0.0068482,0.0421222,0.0154133,0.0177812,0.010496,0.0370017,0.00411718,0.0041097,0.00116712,0.0181198,0.0155977,0.0476541,0.0196017,0.00842786,0.0250494,0.0224148,0.0159255,0.0015429,0.0292142,0,0,0.0298092,0,0.0135815,0.0211748,0.0688659,0.0340648,0.0137172,0.0145544,0.00736003,0.020238,0.00244733,0.0521044,0.010703,0.00625761,0.00715711,0.0222174,0.00612886,0.0134603,0.0292165,0.0216542,0.0102989,0.0167964,0.0102914,0.0232704,0,0,0,0
97,0.0275111,0.0110341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150768,0.00624607,0,0,0,0,0.066119,0,0.03468,0.0354613,0.066785,0.00766372,0.0501471,0.0149135,0.00690527,0.0417843,0.0159757,0.0189377,0.0102037,0.0364178,0.00408039,0.00468268,0.00169453,0.0180084,0.0141332,0.0477314,0.0195593,0.00849606,0.0261561,0.0221887,0.0164732,0.00136517,0.029162,0,0,0.0306253,0,0.0138464,0.0216732,0.0690628,0.0353644,0.0135914,0.0145978,0.00681488,0.0209985,0.00263598,0.0522894,0.0107598,0.00644123,0.00700426,0.0220461,0.00631257,0.0136799,0.0304071,0.0228223,0.0108752,0.0165353,0.00959203,0.0233971,0,0,0,0
98,0.0274809,0.0106398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145339,0.00620986,0,0.00419016,0,0,0.0660971,0,0.0348193,0.0354367,0.0675779,0.00765611,0.0503039,0.0148178,0.0069565,0.0413345,0.0165795,0.0198982,0.00972306,0.035641,0.00402198,0.0047312,0.00236442,0.0182295,0.0136932,0.0479634,0.0195136,0.00861991,0.0282519,0.021954,0.0173607,0.00149291,0.0291269,0,0,0.031219,0,0.0141276,0.0218446,0.0690426,0.0373157,0.0135095,0.0147869,0.00657954,0.0215881,0.002948,0.0525177,0.0110132,0.00681963,0.00701234,0.0218629,0.00660636,0.0144281,0.0329761,0.0237847,0.0109942,0.0162127,0.00914542,0.0234145,0,0,0,0
99,0.0274196,0.0103195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151669,0.0061826,0,0.00372652,0,0,0.0660605,0,0.034977,0.0354839,0.0684398,0.00811293,0.050217,0.01459,0.00675014,0.0407505,0.0170604,0.0208731,0.00899816,0.0350339,0.00392101,0.00445887,0.00290078,0.0185528,0.0143754,0.0481081,0.0194713,0.00873248,0.0301158,0.0217516,0.0181558,0.00174051,0.0290432,0,0,0.0317984,0,0.0143617,0.0220026,0.069131,0.0390007,0.0134328,0.0149708,0.0062945,0.022129,0.00326942,0.0527005,0.0112827,0.00709361,0.00702982,0.0217431,0.00678866,0.0148972,0.0352402,0.0246156,0.0109053,0.0158252,0.00878656,0.0233583,0,0,0,0
100,0.0273433,0.0101069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167852,0.0062014,0,0.00385673,0,0,0.066011,0,0.0352429,0.0355437,0.069283,0.00886356,0.0500402,0.014461,0.00654818,0.0400785,0.0175064,0.0219562,0.00826211,0.0342693,0.0039821,0.00420179,0.00353254,0.0189167,0.0161018,0.0481501,0.0194624,0.00884429,0.0317112,0.0216241,0.0187036,0.00150804,0.02893,0,0,0.0323754,0,0.014632,0.0222481,0.0693084,0.0402154,0.0133494,0.0151483,0.00622681,0.0226169,0.00361448,0.0528466,0.0115307,0.00730698,0.00702774,0.021667,0.00698256,0.0152422,0.0372392,0.0254064,0.0109711,0.0154168,0.00848631,0.0233363,0,0,0,0
101,0.0272222,0.00995227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190079,0.00619763,0,0.00370344,0,0,0.0659631,0,0.0354007,0.0355613,0.0700418,0.00979948,0.0499271,0.0143495,0.00640999,0.0393038,0.017595,0.0226806,0.00742516,0.033568,0.00416359,0.00399156,0.00412116,0.0191729,0.0185687,0.0481094,0.019445,0.00900248,0.0331266,0.0215261,0.0191239,0.00137004,0.0287614,0,0,0.0328456,0,0.0148606,0.0224321,0.0694684,0.0410121,0.0133323,0.0152928,0.00614355,0.0230373,0.00392637,0.0529659,0.0117093,0.00753844,0.00704738,0.0215952,0.0071394,0.0155447,0.0388926,0.0262033,0.0108383,0.0149747,0.00826258,0.0232421,0,0,0,0
102,0.027033,0.00981531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214873,0.00620051,0,0.00340605,0,0,0.0660136,0,0.0355573,0.0355755,0.0706642,0.0106734,0.0498527,0.0139938,0.00631435,0.0384857,0.0172123,0.0227216,0.00638092,0.032949,0.00426317,0.00384762,0.00449062,0.019137,0.0212589,0.0480542,0.0193998,0.00917444,0.0343271,0.0214437,0.0195764,0.00145575,0.0285807,0,0,0.0332096,0,0.0150438,0.022456,0.0696356,0.0419032,0.0132465,0.0154537,0.00610121,0.0234362,0.00426136,0.0530548,0.0118508,0.00782683,0.00715313,0.0215405,0.00719234,0.01587,0.0400777,0.0266496,0.0110073,0.0146124,0.00823241,0.0230628,0,0,0,0
103,0.0269555,0.00972953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239511,0.00627718,0,0.00351942,0,0,0.0661096,0,0.0358979,0.0357893,0.0709908,0.0113292,0.0496391,0.0132591,0.0063018,0.0377257,0.0163241,0.0220969,0,0.0325878,0.00396472,0.00379529,0.00467324,0.0185791,0.0240718,0.0482684,0.0192463,0.00943558,0.0350262,0.0213501,0.0199611,0.00163711,0.0285525,0,0,0.0338917,0,0.0153501,0.0227504,0.0698084,0.0423696,0.0131642,0.0156097,0.00603203,0.0239017,0.0046037,0.0531421,0.0119869,0.00816921,0.00738267,0.0214904,0.00725238,0.0161868,0.0404621,0.0272614,0.012809,0.0145665,0.00819077,0.0231225,0,0,0,0
104,0.0269092,0.00963648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270621,0.0063685,0,0.00323469,0,0,0.066101,0,0.0361541,0.0358733,0.071362,0.0118128,0.0496637,0.0129737,0.00628839,0.037209,0.0154588,0.0215107,0,0.0321342,0.00383903,0.00428401,0.00494941,0.0178177,0.0276734,0.0483625,0.0191004,0.00962566,0.0357252,0.0213187,0.0203065,0.00168081,0.0285359,0,0,0.0344039,0,0.0155546,0.0230226,0.0699122,0.0431147,0.0129515,0.0158202,0.00611026,0.0242986,0.00473869,0.053107,0.0121517,0.00839557,0.00769775,0.0214471,0.00774752,0.0168016,0.0408829,0.0277423,0.0137281,0.014426,0.00781534,0.0231402,0,0,0,0
105,0.0268192,0.00958276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307525,0.00645571,0,0.00389362,0,0,0.0661742,0,0.0362336,0.0358575,0.0716857,0.0119232,0.0497879,0.0133274,0.0060778,0.036829,0.014862,0.0212634,0.00506041,0.0315389,0.00400871,0.00545565,0.00540246,0.0169446,0.0320268,0.0482483,0.0189668,0.00976501,0.0365458,0.0213159,0.0201347,0.00158731,0.0284669,0,0,0.0345287,0,0.0156315,0.022906,0.0702643,0.0432285,0.0126183,0.0162261,0.0062762,0.0245117,0.00490755,0.0532444,0.0124699,0.00862928,0.00780579,0.0214061,0.0082111,0.0170002,0.0415653,0.0278775,0.0132417,0.0141226,0.007261,0.023006,0,0,0,0
106,0.0298364,0.00993331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459502,0.00638854,0,0.0334135,0,0,0.0641922,0,0.0352937,0.0350816,0.0810944,0.0111721,0,0.0212653,0.0201541,0.039508,0.0176674,0.0246973,0.013897,0.0233805,0.006983,0.0123813,0.00572151,0.0164088,0.048637,0.0443335,0.0197464,0.0089632,0.0446488,0.0256856,0.0212701,0.00444561,0.0334854,0,0,0.0351439,0,0.0120449,0.0249114,0.0667029,0.0472683,0.00454381,0.0174447,0.0226962,0.0323314,0.00664067,0.0557908,0.0142376,0.011712,0.00967331,0.0188424,0.0100225,0.021348,0.0513231,0.0283487,0.01526,0.0169683,0.00960839,0.0199044,0,0,0,0
107,0.0300853,0.0100123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493265,0.00644008,0,0,0,0,0.0641479,0,0.0353404,0.0350719,0.080844,0.00962827,0,0.021507,0.0214103,0.0389013,0.0172756,0.0242588,0.0148735,0.0234305,0.0065185,0.0135424,0.0059776,0.0149513,0.0526416,0.0443764,0.0196862,0.00902729,0.0443582,0.025694,0.0207418,0.00529181,0.0340164,0,0,0.0353677,0,0.0119923,0.0251614,0.0669322,0.0461661,0.00429131,0.0179956,0.0240532,0.0325271,0.00689889,0.0558208,0.0147169,0.0123511,0.00948078,0.0188186,0.0096423,0.021096,0.0507274,0.0283742,0.0161418,0.0170978,0.00956267,0.0201135,0,0,0,0
108,0.0302487,0.010167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521798,0.0065135,0,0,0,0,0.0641911,0,0.0354747,0.0351821,0.0799545,0.00749137,0,0.0214635,0.0226286,0.0382757,0.0169117,0.0237441,0.0154953,0.0237919,0.00597527,0.0145514,0.00614008,0.013469,0.0558861,0.0444774,0.0195658,0.00921122,0.0432271,0.0256217,0.02019,0.00609202,0.0343485,0,0,0.0353357,0,0.0120411,0.025322,0.0673322,0.0448883,0.00368131,0.0186275,0.0252291,0.0324095,0.00713143,0.0556971,0.0152779,0.0128225,0.00914206,0.0189667,0.00922145,0.0205634,0.0490969,0.0282002,0.0164407,0.0170317,0.00966289,0.0202671,0,0,0,0
109,0.0288511,0.0100478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520302,0.0067292,0,0.118869,0,0,0.0644123,0,0.0364451,0.0358151,0.0771511,0.00513251,0,0.0204904,0.0191556,0.0365406,0.0168061,0.0232105,0.0150662,0.0246873,0.0050074,0.0143801,0.0058263,0.012079,0.0559473,0.0444533,0.019186,0.0101577,0.0392288,0.0250804,0.0194577,0.00563078,0.0324127,0,0,0.034917,0,0.0125237,0.024818,0.068953,0.0422954,0.00191514,0.0190845,0.0226857,0.0311619,0.00690626,0.054857,0.0155127,0.0120969,0.00834505,0.0196801,0.00814166,0.0183653,0.0440417,0.0277111,0.0158432,0.0164487,0.00923837,0.018972,0,0,0,0
110,0.0284266,0.0100362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535462,0.00687982,0,0.125079,0,0,0.0643244,0,0.0369207,0.0359669,0.076163,0.0034574,0,0.020495,0.0191526,0.0352379,0.0163592,0.0223932,0.0156062,0.0250021,0.00459496,0.0148291,0.00596288,0.011252,0.0576557,0.0446348,0.0192453,0.0102833,0.0371128,0.0250644,0.0185533,0.00635272,0.0319819,0,0,0.0345123,0,0.0125624,0.024727,0.0695129,0.0395558,0.00151083,0.0197922,0.0229396,0.0306937,0.0071902,0.0547158,0.015994,0.0122104,0.00825273,0.0197176,0.00699306,0.0165993,0.0410939,0.0272107,0.0156381,0.0163765,0.00922434,0.0185754,0,0,0,0
111,0.0286755,0.0105299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536047,0.00689329,0,0.12456,0,0,0.0641111,0,0.0367911,0.0359059,0.075476,0.00323845,0,0.0200986,0.0208006,0.0342167,0.0154664,0.0206132,0.0160921,0.0252244,0.0040974,0.0145483,0.00591238,0.0109314,0.0577504,0.0446856,0.0193121,0.0102841,0.0358417,0.0251381,0.0176206,0.00787078,0.0323387,0,0,0.0340664,0,0.0125453,0.024617,0.069624,0.0367268,0.00189588,0.0204639,0.0250524,0.0302591,0.00757777,0.0548016,0.0165618,0.0124998,0.00855718,0.0194289,0.00583808,0.0149725,0.0396201,0.0267265,0.0155735,0.0163963,0,0.0187082,0,0,0,0
112,0.0288194,0.0108966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539944,0.00689561,0,0.123391,0,0,0.0640211,0,0.036589,0.0357688,0.075161,0.00465178,0,0.0204577,0.0215739,0.033733,0.0149721,0.0195763,0.0170269,0.0252198,0.00364481,0.0144098,0.00578831,0.010818,0.0578805,0.0448911,0.0192768,0.0102183,0.0349543,0.0251936,0.0161204,0.00857106,0.0328455,0,0,0.0337525,0,0.0124857,0.0245704,0.069723,0.0322735,0.00257681,0.0211351,0.0266171,0.0306947,0.00821633,0.054973,0.0171531,0.012666,0.00925436,0.0187976,0.00420531,0.0125092,0.038573,0.0265728,0.0155579,0.016483,0.00997115,0.0189857,0,0,0,0
113,0.0292652,0.010811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534853,0.00698247,0,0.12457,0,0,0.0636005,0,0.0364666,0.035711,0.0747848,0.0062195,0,0.0204991,0.0235574,0.033266,0.0142475,0.0182789,0.0177408,0.0255686,0.00316507,0.013802,0.00558976,0.0109233,0.056812,0.0450574,0.0193872,0.0100643,0.0345149,0.0251602,0.0157277,0.00966497,0.033662,0,0,0.0331273,0,0.0125124,0.0242447,0.0695537,0.0296814,0.00256063,0.0211859,0.0284926,0.0308025,0.00865219,0.0551303,0.01734,0.0125184,0.00966586,0.018588,0.00343301,0.0110297,0.0383372,0.0261885,0.0155063,0.0164452,0.0102886,0.0196921,0,0,0,0
114,0.0293819,0.0106004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531945,0.00704645,0,0.125969,0,0,0.0631897,0,0.0363471,0.0356123,0.0744529,0.00745925,0,0.0208233,0.0251432,0.0323519,0.0135511,0.0173436,0.0183933,0.0262564,0.00286604,0.0132517,0.00558293,0.0110738,0.0560465,0.0453146,0.0194958,0.0098772,0.035009,0.0250695,0.0162063,0.0104505,0.0339112,0,0,0.0325028,0,0.0126322,0.0238476,0.0692472,0.0299477,0.00295851,0.0209697,0.0291043,0.0306074,0.00891713,0.0551757,0.0173986,0.0121687,0.00973297,0.0187282,0.00317261,0.0103506,0.0389626,0.0258323,0.0154109,0.01635,0.0102128,0.0202149,0,0,0,0
115,0.0296193,0.0112426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523171,0.00716836,0,0.127115,0,0,0.0627924,0,0.0363827,0.035541,0.0741185,0.00865796,0,0.0212955,0.0268568,0.0313048,0.012979,0.0163955,0.018979,0.0269609,0.00261617,0.0125364,0.00556031,0.0113491,0.0546752,0.0456681,0.0195715,0.00979375,0.0362574,0.0248694,0.016829,0.0115008,0.0342188,0,0,0.0318513,0,0.0127208,0.0234382,0.0689807,0.0307493,0.00361638,0.0207821,0.030338,0.0303684,0.00929075,0.0552172,0.0174225,0.0118713,0.00979855,0.018859,0.00316624,0.00979844,0.0404899,0.025552,0.0151407,0.0161887,0.0102698,0.0207521,0,0,0,0
116,0.030127,0.0120471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513124,0.00736941,0,0.128339,0,0,0.0625674,0,0.0365703,0.0355558,0.0738084,0.0100378,0,0.0219818,0.0289946,0.0304252,0.0126598,0.0155478,0.0199787,0.0274245,0.0028743,0.0117389,0.00546314,0.0117025,0.0532042,0.0459682,0.019573,0.00982555,0.0376994,0.0245492,0.0174169,0.0126649,0.034685,0,0,0.031229,0,0.0128522,0.0229093,0.0688921,0.0309326,0.00374604,0.0206506,0.0322571,0.0300511,0.00988953,0.0554475,0.0174399,0.0118582,0.00966466,0.0190765,0.0032612,0.00964441,0.0423913,0.0253165,0.0147707,0.0159426,0.0105556,0.0213842,0,0,0,0
117,0.0310323,0.0124392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506606,0.0076583,0,0.129961,0,0,0.0623347,0,0.0368012,0.0355941,0.0736336,0.0115341,0,0.0228604,0.0318147,0.0298384,0.0126766,0.0148381,0.0212712,0.0275549,0.00392099,0.0108712,0.00544192,0.0120847,0.0523296,0.0460948,0.0194926,0.00995926,0.0386734,0.0241442,0.0177942,0.0139262,0.0354243,0,0,0.0306984,0,0.0131122,0.0222486,0.0689948,0.0307215,0.00357461,0.0206344,0.0347385,0.0296685,0.0105366,0.0560342,0.0174497,0.0122124,0.00903542,0.0195015,0.00339941,0.0104531,0.0438367,0.0250923,0.0143517,0.0156038,0.0111612,0.0223155,0,0,0,0
