Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,LFHD,
110,0.00465596,0.00506023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126293,0.00827075,0.00484529,0.00400977,0,0,0.0604911,0.0297722,0.0319491,0.060387,0.00724803,0.047646,0.0148683,0.00587858,0.013028,0.0085667,0.01181,0.015113,0.0434965,0.00846721,0.00646973,0.00567441,0.0254059,0.0140658,0.0567585,0.0168136,0.0131169,0,0.0227705,0.00838715,0.00567629,0.00847826,0,0,0.0536988,0,0.0176133,0.0250323,0.0710053,0.00612543,0.0176811,0.00618787,0.00769212,0.0165022,0.00411361,0.0584679,0.00786734,0.00214262,0.00906239,0.0311858,0.0113602,0.00964849,0.0288071,0.0377021,0.0293497,0.0230713,0.00324083,0.00663327,0,0,0,0,0
111,0.00490704,0.00537629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013268,0.00811707,0.00468922,0.00402786,0,0,0.0591386,0.0298413,0.032025,0.0606959,0.00499672,0.0474054,0.0136924,0.00568165,0.0129077,0.00743087,0.0109565,0.0139104,0.0426419,0.0075008,0.00579517,0.00519292,0.0249524,0.0140406,0.0555192,0.0168917,0.0129236,0,0.022692,0.00880215,0.00552326,0.00850956,0,0,0.0546302,0,0.017677,0.0254342,0.0711658,0.00613864,0.017972,0.00592722,0.00788198,0.0160848,0.00415652,0.0580505,0.00765612,0.00212839,0.0091912,0.0313732,0,0.00959768,0.0307102,0.038206,0.0290354,0.0227117,0.00346429,0.00664002,0,0,0,0,0
112,0.00536571,0.00567754,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138336,0.00799141,0.00311917,0.00412343,0,0,0.057844,0.0301217,0.0311286,0.0609846,0.00400352,0.04729,0.0131426,0.00566946,0.0129201,0.0063408,0.0102616,0.012757,0.0419138,0.00672771,0.00507531,0.00586974,0.024298,0.0141092,0.054627,0.0169659,0.0127715,0,0.0226472,0.00876326,0.00545423,0.00859379,0,0,0.0554968,0,0.0177017,0.0256811,0.0711568,0.0062993,0.0183853,0.00551846,0.00827015,0.0155793,0.00405283,0.0575988,0.00726332,0.00206874,0.00933589,0.0314128,0.012101,0.00947357,0.0326364,0.0387355,0.0286769,0.0223469,0.00359211,0.00669108,0,0,0,0,0
113,0.00596015,0.00576362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139526,0.00828179,0.00338516,0.00435266,0,0,0.0564734,0.0302586,0.0302023,0.0613391,0.00461597,0.0471981,0.0123758,0.00584533,0.0132072,0.00589834,0.00964731,0.0117045,0.041412,0.00589241,0.00425082,0.00638311,0.0235648,0.0141148,0.0538715,0.0171722,0.0124795,0,0.0226501,0.00904623,0.00532819,0.0088846,0,0,0.0564125,0,0.0177475,0.0259458,0.0711506,0.00635658,0.0186922,0.00526443,0.00856287,0.0151553,0.00404592,0.0571252,0.0070787,0.00227308,0.00968397,0.0315837,0,0.0093138,0.0341404,0.0393699,0.0284666,0.0219343,0.00348702,0.00677685,0,0,0,0,0
114,0.00666059,0.00617235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138253,0.0136004,0.00444221,0.00470914,0,0,0.0603771,0.0227381,0.0381822,0.061808,0.0057265,0.0470893,0.0119332,0.00665706,0.0150569,0.00698071,0.00940937,0.0107144,0.0407837,0.0049592,0.00318282,0.00642436,0.0228161,0.0153614,0.0596025,0,0.0187278,0,0.0225652,0.00915826,0.00539072,0.00943008,0,0,0.0569807,0,0.0178,0.0260176,0.0714208,0.00626134,0.0193625,0.0051558,0.00964891,0.0146784,0.00423548,0.0564825,0.00713307,0.00265725,0.00967651,0.0318425,0,0.00926707,0.0352752,0.0400003,0.028305,0.0220078,0.00306994,0.00687587,0,0,0,0,0
115,0.0058241,0.00586804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138507,0.007474,0.00550641,0.00424716,0,0,0.0543573,0.0307798,0.028734,0.0618401,0.00684092,0.0470904,0.0118026,0.00603508,0.0136656,0.00732389,0.00906226,0.00930231,0.0404498,0.00361496,0.00206805,0.00626056,0.0222292,0.0151131,0.0530871,0.0183178,0.0111694,0,0.0226326,0.00930668,0.00516514,0.00914341,0,0,0.0578358,0,0.0177825,0.026454,0.0712524,0.00623714,0.0190976,0.00489249,0.00925047,0.0140956,0.00409741,0.0560808,0.00684762,0.0025983,0.00974675,0.0318256,0,0.00951214,0.0360774,0.0402255,0.0280676,0.0223118,0.00330825,0.00679558,0,0,0,0,0
116,0.00549456,0.00552153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145683,0.00758772,0.00652219,0.00398484,0,0,0.0505231,0.0300095,0.0271847,0.0619336,0.00795586,0.0470387,0.0119862,0.00597512,0.0138827,0.00710739,0.00886102,0.00768124,0.0401169,0.00316412,0.00147503,0.00631385,0.0218222,0.0146836,0.0502245,0.0196517,0.0104837,0,0.0226182,0.00926293,0.00504679,0.00915414,0,0,0.0586027,0,0.0177612,0.0268416,0.0711982,0.00648378,0.0190925,0.00468543,0.00918976,0.0135282,0.00404417,0.0557477,0.00665374,0.00257133,0.00968719,0.0318417,0.0122544,0.00955443,0.0370187,0.0403469,0.0276422,0.0223322,0.00337486,0.00702493,0,0,0,0,0
117,0.00530254,0.00519372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149043,0.00791009,0.0205567,0.00400274,0,0,0.0465943,0.0293623,0.0256875,0.0624478,0.0279894,0.0460637,0.00526649,0.00613654,0.0139772,0.00665513,0.00830146,0.00250533,0.037826,0.0114651,0.0117163,0.0155389,0.0154462,0.010748,0.0470184,0.0208681,0.0103026,0,0.0225475,0.00937564,0.00544668,0.00927586,0,0,0.0593698,0,0.017689,0.0272415,0.0716206,0.00683041,0.019699,0.00440025,0.0104922,0.012825,0.00348099,0.0553111,0.00643392,0.00254491,0.00986412,0.0321317,0.0122193,0.00990334,0.0394144,0.0403902,0.0271326,0.0219751,0.00335761,0.00766225,0,0,0,0,0
118,0.00555351,0.00523639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163466,0.00854038,0.00742357,0.00368858,0,0,0.0452464,0.0291367,0.0254072,0.0622177,0.00954071,0.0469275,0.0125844,0.00609451,0.0140251,0.00706559,0.00903715,0.00792517,0.0394273,0.00390632,0.00298205,0.00508779,0.020602,0.0155461,0.0456949,0.0213215,0.0109025,0,0.0225125,0.00939848,0.00536194,0.0092525,0,0,0.0605045,0,0.0176433,0.0277503,0.0712711,0.00658761,0.0193349,0.00437693,0.00970043,0.0122239,0.00410562,0.0550664,0.0064785,0.00280637,0.00952736,0.0320656,0.0119991,0.00924565,0.0390444,0.0407902,0.0265872,0.021467,0.00344729,0.00756956,0,0,0,0,0
119,0.0035749,0.00500061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152846,0.00813514,0.00762617,0.00324836,0,0,0.0498747,0,0.0226464,0.0619625,0.011151,0.0470417,0.0140918,0.00504062,0.0146607,0.00738968,0.0100972,0,0.0396239,0.00614675,0.00435507,0.00443577,0.0196874,0.0144604,0.0481964,0.0137163,0.0150224,0,0.022662,0.0094567,0.00538855,0.0088335,0,0,0.0617201,0,0.0176128,0.0285192,0.0708457,0.00662673,0.0185393,0.00400658,0.00852126,0.0114293,0.00373455,0.0550414,0.00595287,0.00263564,0.00950991,0.031884,0.0119071,0.00926061,0.0396275,0.0405623,0.0263466,0.0208374,0.004303,0.00800791,0,0,0,0,0
120,0.00437719,0.00494657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160971,0.00317638,0.00824883,0.0036844,0,0,0.0535904,0,0.0299589,0.0622942,0.0116536,0.0472827,0.012773,0.00604007,0.0159316,0.00702087,0.00890596,0.00697448,0.0390836,0.00666455,0.00413265,0.0040938,0.0191663,0.0155492,0.0548462,0,0.0225654,0,0.0224023,0.00941386,0.00576451,0.00921226,0,0,0.0618743,0,0.0176078,0.0282957,0.0712812,0.00681648,0.019467,0.00409974,0.00979661,0.0106464,0.0041807,0.0545152,0.0063477,0.00335976,0.00919919,0.0322826,0.0115221,0.00926156,0.0408785,0.0406795,0.025931,0.0211885,0.00332361,0.00786327,0,0,0,0,0
121,0.00537329,0.00576333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168212,0.00837482,0.00902394,0.00388753,0,0,0.0447346,0.0312222,0.0232502,0.0627231,0.0122517,0.0473682,0.0125155,0.00678149,0.0141328,0.00712768,0.00846188,0.00646357,0.0387311,0.00634753,0.00479629,0.00348562,0.0184904,0.0163295,0.0462377,0.0226411,0.0125636,0,0.0222021,0.00948211,0.0060696,0.00944487,0,0,0.0629389,0,0.0176171,0.0286427,0.071583,0.00704447,0.0200756,0.00412228,0.0106784,0.0105722,0.00453402,0.0540281,0.00659623,0.00426832,0.00921144,0.0325227,0.0110012,0.00918231,0.0421376,0.0415843,0.0251781,0.0208924,0.00347693,0.00769202,0,0,0,0,0
122,0.00455566,0.00528341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169241,0,0.00886275,0.00374849,0,0,0.0528617,0,0.0470046,0.0627073,0.0125925,0.0475816,0.0121108,0.00718419,0.0126239,0.00698971,0.00786379,0.0057632,0.0381994,0.00636627,0.0055913,0.00314184,0.0178543,0.0165257,0.0499399,0,0.0513858,0,0.0219518,0.00954753,0.0067171,0.00944624,0,0,0.0628952,0,0.0175641,0.0285029,0.0714892,0.00721075,0.0199782,0.00396007,0.0107376,0.00957783,0.00454626,0.0537367,0.00644737,0.0045556,0.00941104,0.0324942,0.0108457,0.00924831,0.0431311,0.0409234,0.0247232,0.0206311,0.00321185,0.00793083,0,0,0,0,0
123,0.00532468,0.00594667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017188,0.00929656,0.00878501,0.00391843,0,0,0.0434142,0.0322162,0.0236798,0.0627368,0.0129003,0.0477203,0.0116916,0.0083899,0.0140119,0.00706336,0.0073628,0.00503405,0.0375588,0.00698445,0.00603934,0.00351555,0.0173201,0.0169934,0.0444712,0.0231326,0.0142058,0,0.0218596,0.00946516,0.00790716,0.00957087,0,0,0.0640156,0,0.0176567,0.0288797,0.0718235,0.00763057,0.0205461,0.00415463,0.0115327,0.00960076,0.00479561,0.0532694,0.00687022,0.00396929,0.0093459,0.0327317,0.0106916,0.00926763,0.0445246,0.0417981,0.0238278,0.0199339,0.00362828,0.00776807,0,0,0,0,0
124,0.00551626,0.00612752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173839,0.010004,0.00924967,0.00407474,0,0,0.0422367,0.0330273,0.0230181,0.0625868,0.0131161,0.0479934,0.0109359,0.0083282,0.013934,0.0071832,0.00678399,0.00432465,0.037116,0.00742453,0.00662988,0.00337166,0.0168043,0.0170088,0.0427545,0.0230776,0.0137768,0,0.0216773,0.00942472,0.00850633,0.00962818,0,0,0.0643066,0,0.0177321,0.0289079,0.0719552,0.00796901,0.0209254,0.00423568,0.011778,0.00922537,0.00479314,0.0529548,0.00724481,0.00393325,0.00935597,0.0328599,0.0106154,0.00927161,0.0458755,0.0417888,0.0233049,0.0196817,0.00389056,0.00777799,0,0,0,0,0
125,0.00566452,0.00627439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172887,0.00976355,0.0101206,0.00435097,0,0,0.0413718,0.0334572,0.0223644,0.0623352,0.0144009,0.0480761,0.0118787,0.00823601,0.013723,0.00766562,0.00723214,0,0.0368111,0.00870023,0.00796365,0.00263152,0.0159134,0.0163812,0.0413246,0.023042,0.0135962,0,0.0214532,0.00947147,0.00845125,0.00965268,0,0,0.06476,0,0.0177588,0.0290511,0.072022,0.00826757,0.0213587,0.00440056,0.0121359,0.00884992,0.00501176,0.052592,0.00752429,0.00445646,0.00935278,0.0330797,0.0105712,0.00916897,0.0470608,0.0418726,0.0228974,0.0193084,0.00417291,0.00790586,0,0,0,0,0
126,0.0057676,0.00617805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177404,0.00961942,0.0110016,0.00461612,0,0,0.0408033,0.0336282,0.0219014,0.0619394,0.0155011,0.0481114,0.0114138,0.00862878,0.0135888,0.00760234,0.0067028,0,0.0365027,0.00943423,0.00856257,0.00231294,0.0151282,0.0168285,0.0400808,0.0228086,0.0140391,0,0.0211377,0.00951253,0.00860444,0.00957617,0,0,0.0650776,0,0.017665,0.029162,0.072076,0.00861098,0.0219293,0.00473103,0.0129175,0.00847279,0.0053208,0.0521967,0.00771356,0.00483678,0.00939442,0.0333429,0.010545,0.00921017,0.0481623,0.0417388,0.0225943,0.018793,0.0044752,0.00810461,0,0,0,0,0
127,0.00595912,0.00613918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184787,0.0101293,0.0115034,0.00476711,0,0,0.040438,0.0329451,0.0220752,0.0612802,0.0164327,0.0483462,0.00949208,0.00942986,0.0135407,0.00716681,0.005456,0.00378773,0.0361289,0.00912876,0.00833362,0.00257561,0.0148135,0.017782,0.0391506,0.0229125,0.0155806,0,0.0208294,0.00951832,0.00869363,0.00956085,0,0,0.0655208,0,0.0175596,0.0292771,0.0721534,0.00892333,0.0222127,0.00521397,0.0132801,0.008255,0.00568643,0.0518391,0.00804677,0.00461953,0.00940105,0.0336535,0.0105891,0.00916489,0.0493696,0.0415495,0.0223269,0.0182676,0.00482015,0.00826119,0,0,0,0,0
128,0.00604231,0.00617279,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186327,0.0105604,0.0117744,0.00506375,0,0,0.0396408,0.0325826,0.0220911,0.06054,0.0169454,0.048446,0.00921235,0.00993728,0.0135296,0.00719518,0.00531651,0.0042978,0.0357874,0.00953975,0.00863533,0.00230931,0.0145042,0.0177101,0.0384958,0.0231968,0.0161731,0,0.0206095,0.00950299,0.00866237,0.00957471,0,0,0.0655526,0,0.0177317,0.0290887,0.0723975,0.00929898,0.0223762,0.00566122,0.0132785,0.00824125,0.0061125,0.051572,0.00848001,0.00495408,0.00942124,0.0340874,0.0105641,0.00906709,0.0506563,0.0410805,0.0221993,0.0180395,0.00499362,0.00833576,0,0,0,0,0
129,0.00597711,0.00645321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191032,0,0.0120654,0.00532579,0,0,0.0480875,0.0290544,0.0327616,0.0597728,0.0173903,0.0485782,0.00872558,0.0101683,0.0136499,0.00718624,0.0051962,0.00462766,0.0354472,0.00953149,0.00868832,0.00209755,0.0141814,0.0181124,0.0450685,0.0218202,0.0350509,0,0.0206707,0.00951146,0.00880191,0.00948454,0,0,0.0657714,0,0.0182032,0.0290191,0.0726508,0.0094726,0.0226488,0.00604403,0.0132659,0.00839608,0.00656137,0.0513511,0.00881958,0.0056053,0.0093864,0.0344411,0.0105617,0.00883127,0.0515338,0.0408053,0.0219625,0.0178804,0.00524091,0.0082622,0,0,0,0,0
130,0.00584944,0.00642605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196724,0.0108266,0.0120185,0.00557774,0,0,0.0372227,0.0331445,0.0215865,0.0589958,0.0168528,0.0487849,0.00825839,0.0107451,0.0133653,0.00722694,0.00497252,0.00456921,0.0351119,0.00945734,0.00861565,0.00198621,0.0139334,0.0190651,0.0365278,0.0231184,0.0148927,0,0.020264,0.00948846,0.00903557,0.00897484,0,0,0.0644505,0,0.0183194,0.0281141,0.0727597,0.00968689,0.0231621,0.00645761,0.0138204,0.00841391,0.00706112,0.0511477,0.00914401,0.00625066,0.00947029,0.0347764,0.0105739,0.00867791,0.0525213,0.0394362,0.0214595,0.0177918,0.00494791,0.00834721,0,0,0,0,0
131,0.00561496,0.00660568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197763,0.0104576,0.0116555,0.00574649,0,0,0.0376539,0.0333307,0.0220894,0.0581216,0.0160489,0.0489539,0.00781292,0.0108897,0.0130722,0.00718763,0.0047281,0.0044213,0.0349573,0.00941499,0.0086386,0.00204952,0.0137123,0.0202301,0.0366187,0.0231303,0.0153866,0,0.0196154,0.00980559,0.00883784,0.00848481,0,0,0.0635972,0,0.0183166,0.0276146,0.0727753,0.0098632,0.0235005,0.00701912,0.0139108,0.00848746,0.0075556,0.0509172,0.00958442,0.00684466,0.00944854,0.0351689,0.0104714,0.00848823,0.0535956,0.0383854,0.0203779,0.0169214,0.0050344,0.00810734,0,0,0,0,0
132,0.00565932,0.00654814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206325,0.010428,0.011228,0.00573586,0,0,0.036444,0.0333803,0.0216447,0.0573496,0.0153787,0.0492282,0.00744982,0.0112463,0.012762,0.00718995,0.004662,0.00434432,0.0347899,0.00945619,0.0086506,0.00201618,0.0134402,0.0216728,0.035209,0.023039,0.0158493,0,0.0190017,0.0101467,0.00919593,0.00817116,0,0,0.0591673,0,0.0182725,0.0246685,0.072753,0.00961877,0.0240038,0.00755369,0.0143106,0.00932139,0.00804629,0.050594,0.00997329,0.00742316,0.00933044,0.0356324,0.0105624,0.00814806,0.0542404,0.0346844,0.0203101,0.0175946,0.00505564,0.00800438,0,0,0,0,0
133,0.00601795,0.0067122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02083,0.0108707,0.0113125,0.00561884,0,0,0.0354274,0.0337518,0.0213621,0.0565043,0.0147492,0.049326,0.00730444,0.0113045,0.012587,0.00713895,0.00456509,0.00432321,0.0347247,0.00965877,0.00864703,0.0019388,0.0132042,0.0225601,0.0342017,0.0229933,0.015722,0,0.0193703,0.0103126,0.00940956,0.00802943,0,0,0.0616259,0,0.0187465,0.0263549,0.0726936,0.00933056,0.0241984,0.00820012,0.0142808,0.00966178,0.00858182,0.0503477,0.0103662,0.00807559,0.0092198,0.0363184,0.0108431,0.0078028,0.0549523,0.0362744,0.0185057,0.0150822,0.00530219,0.00803905,0,0,0,0,0
134,0.00621044,0.0067217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205424,0.0111686,0.0115131,0.00556578,0,0,0.0344285,0.0337762,0.0211548,0.0556894,0.0143975,0.0493035,0.00729584,0.0112963,0.0124724,0.0071144,0.00458329,0.00397269,0.0345831,0.00991036,0.0088237,0.00202919,0.0130327,0.0228897,0.033395,0.0228796,0.0154886,0,0.0195015,0.0108508,0.0106969,0.00770441,0,0,0.0610255,0,0.0190779,0.0257492,0.0726406,0.00885502,0.0243988,0.00890906,0.0142481,0.0103723,0.00915412,0.0501318,0.0109246,0.00879502,0.00917151,0.036913,0.0111893,0.00740887,0.055415,0.0354074,0.0184981,0.0149073,0.00540663,0.0080355,0,0,0,0,0
135,0.00620984,0.00678145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202991,0,0.0114317,0.00534673,0,0,0.0442228,0.0283774,0.0332782,0.0550947,0.0140213,0.0493152,0.00744965,0.0111419,0.0125428,0.00724402,0.00479511,0.00334031,0.0343348,0.010212,0.00907358,0.00219364,0.0129838,0.0226391,0.0406957,0.020536,0.0434718,0,0.0196259,0.0116868,0.0114282,0.00741435,0,0,0.0605223,0,0.0193387,0.0252018,0.0725223,0.00802554,0.0246193,0.00966676,0.014275,0.0111282,0.00971511,0.0498935,0.0115626,0.00955589,0.00900845,0.0374181,0.0115398,0.00689465,0.0555619,0.034486,0.0189874,0.0152287,0.00557731,0.00787656,0,0,0,0,0
136,0.00628864,0.00690122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193118,0,0.0111402,0.00519298,0,0,0.0434052,0.0282576,0.0325409,0.0546105,0.0137776,0.0492524,0.00760443,0.0110065,0.0124731,0.00741301,0.00521583,0.0026967,0.0341775,0.0103992,0.00918171,0.00232611,0.0129751,0.0218148,0.0401187,0.0205283,0.0426712,0,0.0197181,0.0123336,0.0116937,0.00706529,0,0,0.0600233,0,0.0195416,0.0246738,0.0722677,0.00704409,0.0249385,0.0103633,0.014257,0.0119664,0.0100812,0.049665,0.0121136,0.0102055,0.00893911,0.0378708,0.0119835,0.00641742,0.0554756,0.0335582,0.0196558,0.0156708,0.00577773,0.00771178,0,0,0,0,0
137,0.00646951,0.00702411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175985,0,0.0106659,0.00508745,0,0,0.0433793,0.0282854,0.0324028,0.054228,0.0138095,0.0490979,0.00761267,0.0109861,0.0125842,0.00758866,0.00575413,0.00227027,0.0341309,0.0104268,0.00922252,0.00245152,0.0129568,0.0198637,0.0400223,0.0205897,0.0421575,0,0.0197648,0.0130813,0.0119431,0.00676552,0,0,0.0595584,0,0.0196642,0.0241062,0.0721078,0.00591506,0.025258,0.0109691,0.014246,0.0129486,0.0101931,0.0494607,0.0125657,0.0107791,0.00899883,0.0382496,0.0126583,0.00611614,0.0551005,0.0325554,0.0202908,0.0161718,0.00594889,0.00747878,0,0,0,0,0
138,0.00697217,0.0072261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016324,0.0117828,0.0104813,0.0048753,0,0,0.0302955,0.0335531,0.0196169,0.0540144,0.0145293,0.0489954,0.00744117,0.0108046,0.0124322,0.00786888,0.00637699,0.00219699,0.0340479,0.0104272,0.00944581,0.00274005,0.0128629,0.0168728,0.0300702,0.0227735,0.0158455,0,0.0197363,0.0139279,0.0122799,0.00636071,0,0,0.0589622,0,0.0196712,0.0234298,0.0723044,0.00476235,0.0255293,0.0115382,0.0143994,0.0139817,0.0105255,0.0492389,0.0130017,0.0114935,0.00924097,0.038579,0.0132915,0.00618768,0.0545389,0.0316834,0.0207429,0.0167264,0.00606147,0.00739229,0,0,0,0,0
139,0.00696812,0.00739667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154512,0.0113523,0.0100256,0.00468742,0,0,0.0310853,0.0339416,0.0200668,0.0539148,0.0167172,0.0489726,0.00750512,0.0103183,0.0124545,0.00817239,0.00712036,0.00254622,0.0340138,0.0105645,0.00978361,0.00318629,0.012764,0.0131686,0.0306423,0.0229089,0.0165705,0,0.019582,0.0148095,0.0125278,0.00586651,0,0,0.0580632,0,0.0196078,0.022738,0.0729039,0.00391883,0.0257788,0.0121756,0.014283,0.0149874,0.0108242,0.0490964,0.0133953,0.0123019,0.0097011,0.0389634,0.013973,0.00668697,0.0539597,0.0306165,0.0209792,0.0171862,0.00629333,0.0069615,0,0,0,0,0
140,0.00739489,0.00803606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137589,0.0111857,0.00845025,0.00440718,0,0,0.0299813,0.0339425,0.0198094,0.0539762,0.0199394,0.0492489,0.0076187,0.00865102,0.0119864,0.00843769,0.00753057,0.00290606,0.0340133,0.0103876,0.00980093,0.00373675,0.0130518,0.0113016,0.0297114,0.0226118,0.0164248,0,0.019284,0.0160851,0.0126844,0.00517011,0,0,0.0567601,0,0.0194971,0.0217165,0.0728691,0.00371396,0.0256771,0.0129862,0.0126073,0.015873,0.0113216,0.0486379,0.0138941,0.0134623,0.0101414,0.0392729,0.0148422,0.00739769,0.0528836,0.0297277,0.0209602,0.0176785,0.00699802,0.00644458,0,0,0,0,0
141,0.00764365,0.00822926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142646,0.0109266,0.00564032,0.00395795,0,0,0.0291098,0.0338617,0.019582,0.0540707,0.0238687,0.0491391,0.00815124,0.00752637,0.0118027,0.00823321,0.00683791,0.00274529,0.0340925,0.0101473,0.00951126,0.00472872,0.0137166,0.0080165,0.0290821,0.0223553,0.0161249,0,0.019031,0.0175974,0.0131619,0.0047445,0,0,0.0551174,0,0.0195122,0.0203786,0.0721401,0.00493382,0.0258992,0.0136968,0.011536,0.0167786,0.0119648,0.0480239,0.0143136,0.0148124,0.010677,0.0393539,0.0155421,0.00865935,0.0508513,0.0285873,0.0208305,0.0184376,0.00716362,0.00623501,0,0,0,0,0
142,0.00801301,0.00835879,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129838,0.0108745,0.00412438,0.00360144,0,0,0.027979,0.0336931,0.0191981,0.0544105,0.0251933,0.049277,0.00471207,0.00615169,0.0114591,0.00603987,0.00606385,0.00369008,0.0339978,0.00844204,0.00891661,0.00532839,0.0150987,0.00895191,0.0281628,0.0221281,0.0158043,0,0.018856,0.0188816,0.0136393,0.00445102,0,0,0.0532731,0,0.019659,0.0188142,0.0717073,0.00688859,0.0261061,0.0144631,0.0104426,0.0173746,0.0127862,0.0476759,0.0144762,0.0164628,0.0114048,0.0394062,0.0161233,0.0103534,0.0480842,0.0273924,0.0207679,0.0195201,0.00730529,0.00603862,0,0,0,0,0
143,0.00841064,0.00841272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125388,0.0108882,0.00400822,0.00371571,0,0,0.0267189,0.0334345,0.0187844,0.0550076,0.0263268,0.0489997,0.0045118,0.00441519,0.0110847,0.00463097,0.00512412,0.00568873,0.0340025,0.00874647,0.008557,0.006445,0.0159825,0.00819163,0.0269623,0.0218896,0.0155465,0,0.0186811,0.0199587,0.0142922,0.00440506,0,0,0.0513133,0,0.019962,0.0169426,0.0712437,0.00919446,0.0261624,0.0148427,0.00919331,0.0176692,0.0136946,0.0475764,0.0145882,0.0183034,0.0122435,0.0393321,0.0167061,0.0121678,0.044426,0.0263541,0.0209234,0.020732,0.00740019,0.00595659,0,0,0,0,0
144,0.00868375,0.00803782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120394,0.0107041,0.00434037,0.00418676,0,0,0.0251658,0.0329876,0.0182234,0.0557854,0.0259097,0.0485621,0.00472048,0.00303914,0.0110769,0.00443026,0.00458773,0.00655303,0.0336752,0.00856553,0.00831198,0.00693633,0.0166452,0.00637063,0.0253324,0.0216588,0.0151495,0,0.0184735,0.0206819,0.0148308,0.00451923,0,0,0.0495089,0,0.0204184,0.0154432,0.0705841,0.0113519,0.0262927,0.0150148,0.00817633,0.0179381,0.0145347,0.0475903,0.0145465,0.0201408,0.0129844,0.038975,0.0170686,0.0137523,0.0402109,0.025254,0.0212856,0.021765,0.00715585,0.00582669,0,0,0,0,0
145,0.00881511,0.00795679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125687,0.0104944,0.00383215,0.00511031,0,0,0.0232216,0.0322024,0.0171468,0.0563369,0.0245073,0.0480342,0.00439808,0.00203759,0.0114142,0.00501408,0.00400732,0.00607154,0.0330063,0.00732336,0.00733054,0.00631314,0.0169194,0.00571167,0.0236804,0.0215157,0.0142292,0,0.018743,0.0209325,0.0144337,0.00535501,0,0,0.0526518,0,0.0208143,0.0322433,0.0697895,0.0133925,0.0264006,0.0149707,0.00697216,0.0243683,0.0149163,0.0478036,0.0141649,0.0218499,0.0135341,0.0383022,0.0171492,0.0151543,0.036197,0.0296558,0.0330821,0.0333016,0.00704262,0.00568893,0,0,0,0,0
