Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,,LTHIP,LTIBI
195,0.0265541,0.0329426,0,0,0,0,0,0,0.0323767,0.0242316,0.00677826,0.00518137,0,0,0.0364462,0,0.0455212,0.00973996,0.0405475,0.0132272,0.0107482,0.0137924,0.00539223,0.0226628,0.0120863,0,0.0956917,0.0150596,0.0109545,0.02522,0.0167913,0.015275,0.0432269,0.0033696,0.0248282,0.0306836,0.0310882,0.004699,0.0280435,0,0,0.0138435,0,0.0254801,0.00812954,0.0355691,0.0346948,0.0204491,0.0157561,0.00821556,0.0435921,0.00838667,0.0117448,0.00370381,0.0128165,0.0180139,0.0282237,0.0198859,0.0231667,0.0209756,0.0293491,0.00711715,0.00517126,0.0490152,0.0342391,0,0,0,0,0,0,0,0,0.024329,0.00889771
196,0.0278973,0.0334359,0,0,0,0,0,0,0.0322785,0.0241539,0.00689304,0.00531169,0,0,0.0366859,0,0.0456677,0.00950202,0.0404186,0.0132664,0.0107005,0.0136081,0.00563883,0.0239314,0.0120457,0,0.0956718,0.0150761,0.0108239,0.0252118,0.0165421,0.0146622,0.0432908,0.00355467,0.0247995,0.0305226,0.0310454,0.00481561,0.0273114,0,0,0.0139101,0,0.0255798,0.00814852,0.0354407,0.0346372,0.0204283,0.0157298,0.00851748,0.0422568,0.00834739,0.0117698,0.00367142,0.0127965,0.0179993,0.028327,0.0199528,0.0231394,0.0210499,0.0287177,0.00633133,0.00496784,0.0492785,0.0350213,0,0,0,0,0,0,0,0,0.0244278,0.00874436
197,0.0254054,0.0317935,0,0,0,0,0,0,0.0322056,0.0241946,0.00694313,0.00553403,0,0,0.0363361,0,0.0455789,0.00997632,0.0406788,0.0132946,0.0107542,0.0135724,0.00572863,0.0207567,0.0120281,0,0.0956851,0.0150533,0.0110004,0.0251409,0.0164379,0.015244,0.0432223,0.00340998,0.0247211,0.0305037,0.0310502,0.00492235,0.0276219,0,0,0.0138793,0,0.0255551,0.00778098,0.0353368,0.0346003,0.0202275,0.0157425,0.008635,0.0435771,0.00831512,0.0117708,0.00367618,0.0127863,0.0179977,0.028368,0.0199914,0.0231181,0.0212054,0.0293383,0.00618053,0.00471903,0.0475659,0.0329704,0,0,0,0,0,0,0,0,0.0245389,0.00872004
198,0.0224862,0.0295339,0,0,0,0,0,0,0.032176,0.0243839,0.0069549,0.0058404,0,0,0.0356091,0,0.0454144,0.0101917,0.0409133,0.0132913,0.0108284,0.013622,0.00554545,0.0170214,0.0120545,0,0.0956496,0.0150876,0.0114684,0.0251116,0.0164644,0.0162656,0.0429467,0.00301766,0.0247128,0.0305753,0.0311827,0.00496817,0.0287894,0,0,0.0131905,0,0.0254293,0.00711394,0.0352681,0.0347174,0.0201514,0.0157939,0.0084311,0.045653,0.00829342,0.0117638,0.00369978,0.0128024,0.018071,0.0283447,0.0200824,0.0232092,0.0213979,0.0301879,0.0057201,0.00445995,0.0450707,0.0306221,0,0,0,0,0,0,0,0,0.0246054,0.0088391
199,0.0242776,0.0303351,0,0,0,0,0,0,0.031996,0.0242987,0.0070804,0.00594608,0,0,0.0364537,0,0.0453366,0.00975804,0.0409859,0.0134168,0.0108173,0.0137368,0.00563195,0.0195021,0.0120668,0,0.0954565,0.0151621,0.0116776,0.0251611,0.0163998,0.0157171,0.0427088,0.00286583,0.0247428,0.0304485,0.0311688,0.00504307,0.0277387,0,0,0.0129278,0,0.0256246,0.00692267,0.0352622,0.0346656,0.0202145,0.0157151,0.00852986,0.0438967,0.00822167,0.0117869,0.00364446,0.0127301,0.0180348,0.0283363,0.020066,0.0231724,0.0215383,0.0291305,0.00533721,0.00423503,0.0455406,0.0319695,0,0,0,0,0,0,0,0,0.0245766,0.0088639
200,0.0239257,0.0300325,0,0,0,0,0,0,0.0318864,0.0243068,0.00738752,0.00562786,0,0,0.036757,0,0.04503,0.00960588,0.0409659,0.013698,0.0106576,0.0141551,0.00559163,0.0184549,0.0121884,0,0.0956059,0.0153165,0.0122644,0.0252408,0.0165245,0.0160852,0.0424134,0.00264635,0.0248124,0.0304481,0.031138,0.00512622,0.0277748,0,0,0.0125034,0,0.0257414,0.00696191,0.0352351,0.0345863,0.0202336,0.015641,0.00846352,0.0441409,0.00817039,0.0118336,0.00353186,0.0126262,0.0179756,0.028346,0.0200482,0.0231046,0.0217322,0.0289742,0.00472664,0.00410359,0.044895,0.0315654,0,0,0,0,0,0,0,0,0.0243768,0
201,0.0239531,0.03047,0,0,0,0,0,0,0.0317066,0.0242925,0.00748427,0.00552296,0,0,0.0367678,0,0.0448004,0.00937935,0.0410037,0.013759,0.0107122,0.0142252,0.00557404,0.0180734,0.0122117,0,0.0956166,0.015341,0.013279,0.025288,0.0163398,0.0161909,0.0421985,0.00235014,0.0249596,0.0304816,0.0311396,0.00493348,0.0289098,0,0,0.0118636,0,0.025851,0.00706499,0.0352317,0.0345401,0.0202361,0.0156216,0.00844224,0.0459081,0.00818456,0.0118232,0.0034597,0.0125902,0.0179433,0.0283164,0.0200726,0.0230461,0.0220442,0.0296098,0.00416135,0.00404161,0.0453222,0.0318249,0,0,0,0,0,0,0,0,0.0243613,0
202,0.0177508,0.0257938,0,0,0,0,0,0,0.0316725,0.0244767,0.00715582,0.00524221,0,0,0.0342352,0,0.0443974,0.00992462,0.041162,0.0134285,0.0110836,0.0135732,0.00473094,0.0105016,0.0121846,0,0.0952057,0.0151529,0.0134064,0.0252048,0.0156636,0.0188017,0.0417963,0.00203246,0.0249394,0.0306361,0.0311206,0.0047669,0.0287845,0,0,0.010996,0,0.0259304,0.00673277,0.0353162,0.0345634,0.0202089,0.0155328,0.00725983,0.0457992,0.00820107,0.0118128,0.00339243,0.0126334,0.0179635,0.0283101,0.0201046,0.0230744,0.0222332,0.0288146,0.00395425,0.00422293,0.0391623,0.025395,0,0,0,0,0,0,0,0,0.0245533,0.00706523
203,0.0241021,0.0316784,0,0,0,0,0,0,0.0317271,0.0242668,0.00729517,0.00561443,0,0,0.0363656,0,0.0444381,0.0090288,0.0411472,0.0134982,0.0108677,0.0134365,0.00556943,0.0182945,0.0121425,0,0.0951709,0.015253,0.0132961,0.0252548,0.0157098,0.015746,0.0418168,0.00189728,0.0250226,0.0304273,0.0309371,0.00488181,0.0314469,0,0,0.0101151,0,0.0260139,0.00665062,0.0353458,0.0343257,0.0203136,0.0154731,0.00841112,0.0498013,0.00820225,0.0118792,0.00330367,0.012588,0.0178533,0.0282851,0.0200521,0.0228779,0.0226552,0.0310135,0.00346729,0.00418196,0.0469972,0.0325784,0,0,0,0,0,0,0,0,0.0244454,0.00706482
204,0.0236563,0.0319325,0,0,0,0,0,0,0.0316377,0.0243407,0.00730957,0.00552217,0,0,0.0362841,0,0.0443121,0.00897612,0.0413272,0.0135104,0.0108083,0.0134856,0.00553937,0.0179122,0.0121067,0,0.0950933,0.0153017,0.0125442,0.0253054,0.0155775,0.0155568,0.041652,0.00172167,0.0250618,0.0303895,0.03086,0.00489857,0.0315166,0,0,0.00935408,0,0.0261961,0.00639692,0.0353401,0.0341988,0.0202883,0.0154586,0.00835285,0.0501978,0.00818003,0.0119347,0.00321231,0.0125817,0.0178245,0.0282425,0.0200378,0.0228117,0.0227201,0.0309188,0.00347133,0.00441069,0.0472916,0.0322714,0,0,0,0,0,0,0,0,0.0242533,0.00714652
205,0.0231896,0.0319799,0,0,0,0,0,0,0.031486,0.0243582,0.00745856,0.00542769,0,0,0.0362579,0,0.0441734,0.00896714,0.041636,0.0136236,0.0107617,0.0137501,0.00551798,0.0177574,0.0121489,0,0.0951093,0.0153937,0.0122528,0.0253533,0.0154873,0.0155445,0.041481,0.0015855,0.0250584,0.0303293,0.0307896,0.00490313,0.0314366,0,0,0.00864062,0,0.0263878,0.0062408,0.0353469,0.0340376,0.0202219,0.0153923,0.0083194,0.0503062,0.00812722,0.0119772,0.00312535,0.0125315,0.0177486,0.028263,0.019967,0.0227161,0.0226225,0.0306229,0.00371543,0.00468542,0.0473747,0.0318961,0,0,0,0,0,0,0,0,0.0242088,0.00723905
206,0.0228153,0.0317964,0,0,0,0,0,0,0.0313199,0.0242799,0.00766537,0.00535187,0,0,0.0360623,0,0.0440459,0.00876928,0.0417359,0.0137857,0.010759,0.0141272,0.00550601,0.017528,0.0123851,0,0.0952173,0.0154343,0.0121902,0.0253649,0.0153585,0.0154089,0.04126,0.00156876,0.025094,0.0302465,0.0307765,0.00489123,0.0312387,0,0,0.00800261,0,0.0265936,0.00620507,0.0353878,0.033949,0.0201896,0.0153465,0.00829934,0.0500818,0.00807591,0.0119926,0.00309884,0.0125018,0.0177072,0.0283018,0.0199616,0.0226566,0.0226098,0.030176,0.00411061,0.00496033,0.0471668,0.0315141,0,0,0,0,0,0,0,0,0.0243248,0.00731057
207,0.022189,0.0314892,0,0,0,0,0,0,0.0313161,0.024169,0.00782598,0.0052782,0,0,0.0358177,0,0.043948,0.00861116,0.041691,0.0138698,0.010739,0.0144051,0.00551108,0.0168519,0.012726,0,0.0952837,0.0154251,0.0119113,0.0253722,0.0152051,0.0154005,0.0410475,0.00158211,0.0253329,0.0301487,0.0308999,0.004807,0.0310573,0,0,0.00746669,0,0.0267944,0.00604622,0.0353907,0.0340269,0.0201725,0.0154527,0.00831491,0.0498744,0.00808784,0.0119502,0.00321118,0.0125375,0.017806,0.0283379,0.0200895,0.022718,0.0228176,0.0297194,0.00453969,0.00524033,0.0467282,0.0309324,0,0,0,0,0,0,0,0,0.024384,0.00735266
208,0.0205216,0.0307172,0,0,0,0,0,0,0.0313724,0.0242039,0.00792937,0.00525241,0,0,0.0356116,0,0.0437185,0.00892989,0.0414998,0.0138833,0.0107409,0.0146873,0.00548193,0.0138924,0.0126221,0,0.0953576,0.0153979,0.0116842,0.0253996,0.0150445,0.0162739,0.0409372,0.00159346,0.0255827,0.0300921,0.0310211,0.00465817,0.0324228,0,0,0.00692631,0,0.026908,0.00610379,0.0353692,0.0340747,0.0201245,0.0155859,0.00829359,0.0517679,0.00809982,0.0118917,0.00333755,0.0125697,0.0178867,0.0283208,0.0201817,0.0227559,0.0230636,0.0304117,0.00502202,0.00560693,0.0457976,0.0296506,0,0,0,0,0,0,0,0,0.024378,0.00736055
209,0.0209129,0.0306008,0,0,0,0,0,0,0.0314128,0.0241971,0.00788936,0.00530222,0,0,0.0358248,0,0.0436429,0.00840572,0.0414427,0.0137786,0.0106673,0.0148538,0.00556273,0.0154732,0.0124454,0,0.0954135,0.0153792,0.0117637,0.0254294,0.0149468,0.0152681,0.0408069,0.00152101,0.0258099,0.0299353,0.0311937,0.00472564,0.0302581,0,0,0.00662979,0,0.0271931,0.00623217,0.035321,0.0342095,0.0201478,0.0157288,0.00837548,0.0486376,0.00809816,0.0118587,0.00340045,0.012648,0.0180395,0.0283025,0.020346,0.0228898,0.0233305,0.0286339,0.00522456,0.00578033,0.0453388,0.0296428,0,0,0,0,0,0,0,0,0.0243866,0.00735682
210,0.0217673,0.0327627,0,0,0,0,0,0,0.031393,0.0241325,0.00781595,0.00538081,0,0,0.0360367,0,0.0435068,0.00814846,0.0414718,0.0137156,0.0105677,0.0150234,0.00580838,0.0158111,0.0122781,0,0.0956822,0.015331,0.0117045,0.025461,0.01494,0.0150882,0.0405108,0.00143794,0.0259644,0.0298789,0.0311474,0.00471028,0.0346397,0,0,0.00618878,0,0.0271039,0.00621023,0.0353519,0.0340928,0.0201365,0.0157407,0.00862893,0.0551357,0.00803253,0.0118308,0.00338813,0.0125867,0.0180012,0.0283232,0.0203667,0.0227786,0.0236901,0.0319161,0.00631723,0.00618409,0.0482784,0.031657,0,0,0,0,0,0,0,0,0.024363,0.00737072
211,0.021297,0.0331286,0,0,0,0,0,0,0.0312061,0.0240734,0.00788136,0.00536474,0,0,0.0360054,0,0.0433592,0.00806147,0.041546,0.0137299,0.0105836,0.0146935,0.00593105,0.0156892,0.0121388,0,0.0957745,0.0151687,0.011294,0.0254804,0.0148576,0.0153217,0.0402246,0.00155825,0.0259452,0.0297972,0.030957,0.00471453,0.0350949,0,0,0.00592126,0,0.0272263,0.00602923,0.0354042,0.0338602,0.0201046,0.0156423,0.00882181,0.056115,0.00798532,0.0118302,0.00329631,0.0124903,0.0178792,0.0283779,0.020271,0.0225684,0.0237805,0.0321907,0.00677596,0.00637272,0.0484289,0.0313854,0,0,0,0,0,0,0,0,0.024368,0.00735968
212,0.023072,0.0348937,0,0,0,0,0,0,0.0313647,0.0239911,0.00798837,0.00582329,0,0,0.0370769,0,0.0431253,0.00770614,0.0414597,0.0138875,0.0102148,0.0146218,0.00816004,0.0199633,0.0117809,0,0.095609,0.0149351,0.0115753,0.0252226,0.0165054,0.0147995,0.0399341,0.00174638,0.00435839,0.0297039,0.0148376,0.00343813,0.0341863,0,0,0.00583923,0,0.0274662,0.0059501,0.0375588,0.0261928,0.0193041,0.0039016,0.0110149,0.0551901,0.00465829,0.01046,0.00323516,0.00525283,0.00952651,0.0187279,0.00738238,0.0143664,0.0128335,0.0316749,0.00708303,0.00658314,0.0502134,0.032882,0,0,0,0,0,0,0,0,0.0249567,0.00721501
213,0.0203662,0.0333964,0,0,0,0,0,0,0.0310544,0.0240811,0.00799755,0.0053794,0,0,0.0357191,0,0.0429529,0.00765398,0.0414471,0.0137394,0.0106128,0.0141896,0.00603722,0.0152257,0.0120457,0,0.0958375,0.0151768,0.0112499,0.0254089,0.0147402,0.0153256,0.0396366,0.00200225,0.0255645,0.0296943,0.0309565,0.00470085,0.0354067,0,0,0.00570768,0,0.0275574,0.00590167,0.0352896,0.0339868,0.0200943,0.0156371,0.00900821,0.0569542,0.00818343,0.0117992,0.00315948,0.0126547,0.017935,0.0283773,0.0202132,0.0226382,0.0231338,0.0324485,0.00728271,0.00665718,0.0481251,0.0305225,0,0,0,0,0,0,0,0,0.024477,0.0071834
214,0.018306,0.031517,0,0,0,0,0,0,0.0314444,0.0242455,0.00791314,0.00540005,0,0,0.0345102,0,0.0427266,0.00792325,0.0415872,0.0136973,0.0105711,0.0143646,0.00568808,0.0109543,0.0120155,0,0.0956284,0.015371,0.0113367,0.0253393,0.0147137,0.0160957,0.0392483,0.00245132,0.0254466,0.0297142,0.0310502,0.00465415,0.0355759,0,0,0.00548069,0,0.0277107,0.0059533,0.035227,0.0340981,0.020194,0.0157027,0.00860582,0.0567605,0.00820804,0.0118274,0.00325282,0.0127454,0.0180066,0.0283898,0.0202572,0.0227474,0.0229659,0.032099,0.00735449,0.00685231,0.045253,0.0279641,0,0,0,0,0,0,0,0,0.0243789,0.00752228
215,0.0189701,0.0323956,0,0,0,0,0,0,0.0319101,0.024246,0.00806686,0.00523133,0,0,0.0350056,0,0.0427368,0.00735787,0.0414852,0.0137518,0.0104136,0.0150218,0.00581213,0.0139055,0.0119346,0,0.0942658,0.0155137,0.0111658,0.0253867,0.0146482,0.0151222,0.038983,0.00256093,0.0254013,0.0295492,0.031,0.0046652,0.034209,0,0,0.00573729,0,0.0279316,0.00607909,0.0351195,0.0340038,0.0202951,0.0157605,0.00877782,0.05528,0.00819554,0.0119452,0.00341538,0.0127791,0.0180169,0.0284365,0.0202669,0.0227002,0.0229371,0.0312356,0.00750326,0.00688751,0.0462074,0.0286488,0,0,0,0,0,0,0,0,0.0241991,0.00833672
216,0.0186946,0.032644,0,0,0,0,0,0,0.0319655,0.0241532,0.00818448,0.0050472,0,0,0.0348733,0,0.0425612,0.00734098,0.0415285,0.0138146,0.0102891,0.015356,0.00584941,0.0137442,0.011764,0,0.0919678,0.0155325,0.0108619,0.0254318,0.0146674,0.0152535,0.0387678,0.00276296,0.0252721,0.0294256,0.0309772,0.00460658,0.0345137,0,0,0.00588803,0,0.0280596,0.00607762,0.0349602,0.0339548,0.0200948,0.0158397,0.00884197,0.0558469,0.00824422,0.012005,0.003544,0.0128964,0.0180665,0.02843,0.0202683,0.022709,0.0227255,0.0312974,0.00775664,0.00699698,0.0463674,0.0283464,0,0,0,0,0,0,0,0,0.024197,0.00775598
217,0.0182966,0.0326714,0,0,0,0,0,0,0.0316464,0.024073,0.00853262,0.00505757,0,0,0.0347185,0,0.0425211,0.00736338,0.0416678,0.0140772,0.0100301,0.0156428,0.00592511,0.0132615,0.0115109,0,0.0930859,0.0156413,0.0109994,0.0253287,0.0151394,0.0152527,0.0386451,0.00300827,0.0251136,0.0293127,0.03105,0.00464814,0.0346899,0,0,0.00612797,0,0.0282418,0.00616199,0.034806,0.0340718,0.0198416,0.0159304,0.00889465,0.056089,0.00833194,0.0120879,0.00356877,0.013066,0.018188,0.0284235,0.0203291,0.0228582,0.022412,0.0311668,0.00799906,0.00719952,0.0463188,0.0279264,0,0,0,0,0,0,0,0,0.0241066,0
218,0.0179699,0.0326527,0,0,0,0,0,0,0.0309243,0.0240911,0.0081965,0.00546909,0,0,0.0347526,0,0.0425318,0.00725372,0.041678,0.0138134,0.0102007,0.0149668,0.00589788,0.0128619,0.0112987,0,0.0923383,0.0155184,0.0103937,0.0252928,0.0147678,0.0150308,0.0385992,0.00322992,0.025247,0.0291784,0.0311082,0.00462286,0.0346149,0,0,0.00646347,0,0.0284601,0.00621029,0.0349918,0.0341169,0.0200496,0.015902,0.00891069,0.0559263,0.00823603,0.0121269,0.00365903,0.0129379,0.0181496,0.0284106,0.0203729,0.0228027,0.0225939,0.0309309,0.00823353,0.00739588,0.046294,0.0276381,0,0,0,0,0,0,0,0,0.0242141,0.00741342
219,0.017694,0.0282,0,0,0,0,0,0,0.0314113,0.0244315,0.00787334,0.00535179,0,0,0.0314825,0,0.0424315,0.00816251,0.0418715,0.0135907,0.0103864,0.0140751,0.00491454,0.00931381,0.0113827,0,0.0933494,0.0154658,0.00999072,0.0252092,0.0147257,0.018495,0.0383887,0.00397693,0.0253116,0.0292627,0.0311822,0.00451299,0.0364187,0,0,0.0063537,0,0.0285587,0.00616307,0.0351693,0.0342054,0.020076,0.0157997,0.00774774,0.0551971,0.00810842,0.0121706,0.00351077,0.0128214,0.0181673,0.0284465,0.0204473,0.0228404,0.0226941,0.0301025,0.00839354,0.00776221,0.0391154,0.023968,0,0,0,0,0,0,0,0,0.0241283,0.00710249
220,0.0175497,0.0334118,0,0,0,0,0,0,0.0314887,0.0242593,0.00801663,0.00565906,0,0,0.0343659,0,0.0424578,0.00667892,0.0418672,0.013781,0.0102253,0.01376,0.00594841,0.0116562,0.0114243,0,0.0925781,0.0155484,0.0101396,0.0252356,0.0151274,0.0151208,0.0383993,0.00372059,0.025426,0.0290568,0.0311685,0.00452783,0.0362557,0,0,0.00748477,0,0.0287941,0.00655436,0.035206,0.0341407,0.0201256,0.015811,0.00903383,0.0581408,0.00811323,0.0121692,0.00345843,0.0127478,0.0181053,0.0284287,0.0204674,0.0227491,0.022859,0.0319783,0.00908888,0.00779598,0.0471223,0.0276324,0,0,0,0,0,0,0,0,0.024057,0.00716435
221,0.0161751,0.0318199,0,0,0,0,0,0,0.0313417,0.0243986,0.00812521,0.00541299,0,0,0.0336932,0,0.0423785,0.00694897,0.041832,0.013833,0.0102554,0.0136726,0.00588163,0.00957303,0.0114774,0,0.0931803,0.0155646,0.010214,0.0252302,0.015247,0.0158314,0.0381675,0.00407272,0.0254808,0.0289392,0.0312014,0.00452634,0.0349107,0,0,0.00729319,0,0.0291129,0.00644342,0.0352129,0.0341945,0.0200827,0.0158439,0.00900801,0.0557455,0.00814698,0.0121747,0.00342553,0.0127627,0.0181361,0.0284349,0.020543,0.0227842,0.0228292,0.0306158,0.00891431,0.00779688,0.0447987,0.0257725,0,0,0,0,0,0,0,0,0.02403,0.00718825
222,0.0173056,0.0349585,0,0,0,0,0,0,0.0311262,0.0241475,0.00820139,0.00550689,0,0,0.034159,0,0.042315,0.00660436,0.0417384,0.0139834,0.010133,0.0138632,0.00643743,0.0109887,0.0115206,0,0.092204,0.0156688,0.0103456,0.0252878,0.0153683,0.0154521,0.03798,0.00420802,0.0255228,0.0288481,0.0312078,0.00463218,0.0382832,0,0,0.00883647,0,0.0290118,0.00704431,0.0351816,0.0341363,0.0200617,0.0159354,0.00963576,0.0612987,0.00818949,0.0121697,0.00345615,0.0127656,0.0181096,0.0284443,0.0204589,0.0227112,0.0229713,0.0335912,0.00970135,0.0079345,0.0487486,0.0279451,0,0,0,0,0,0,0,0,0.0239971,0.00729568
223,0.0211557,0.0383385,0,0,0,0,0,0,0.0311776,0.0239203,0.00817014,0.00576915,0,0,0.0367163,0,0.0422921,0.00556189,0.0415905,0.0139402,0.0100295,0.013909,0.00721305,0.0201229,0.0114756,0,0.0928579,0.015739,0.0103453,0.0253248,0.0154235,0.0142615,0.0379116,0.00418099,0.025066,0.0286094,0.0311969,0.00489867,0.035458,0,0,0.00934201,0,0.029371,0.00698995,0.0351441,0.0341523,0.0201523,0.0159683,0.01048,0.058214,0.00825367,0.0121976,0.00339341,0.0128335,0.018168,0.0285004,0.0202588,0.0227464,0.0229378,0.0320795,0.0105752,0.00791886,0.0527466,0.0313024,0,0,0,0,0,0,0,0,0.0240162,0.00733095
224,0.0174996,0.0366926,0,0,0,0,0,0,0.0311543,0.0240211,0.00824959,0.00569956,0,0,0.0349686,0,0.0421835,0.00599735,0.0413376,0.0140099,0.0100368,0.0140823,0.00714355,0.0142618,0.0114252,0,0.0916493,0.0157588,0.0103364,0.0253141,0.0152993,0.0144621,0.0377077,0.0044882,0.0249529,0.0286493,0.0311658,0.00481795,0.0374036,0,0,0.00996809,0,0.0294061,0.00708186,0.0351052,0.0341247,0.0200959,0.0160285,0.0104276,0.0610057,0.00825903,0.0121819,0.00341218,0.0128547,0.018186,0.0285209,0.0201623,0.0227418,0.0229697,0.033158,0.0126072,0.00827422,0.0505555,0.0283922,0,0,0,0,0,0,0,0,0.0240381,0.00739268
225,0.0168981,0.0364629,0,0,0,0,0,0,0.0311843,0.0240157,0.00826898,0.00564097,0,0,0.0343739,0,0.04219,0.00561166,0.0413534,0.0140224,0.0100098,0.0140129,0.00708945,0.0142833,0.011403,0,0.0926079,0.0157696,0.010301,0.0253233,0.015298,0.0142107,0.0374707,0.00458221,0.0251008,0.0286637,0.0312196,0.00482819,0.0370335,0,0,0.0105719,0,0.0296971,0.00722659,0.0351207,0.0341972,0.020081,0.0160231,0.010368,0.0605505,0.00825332,0.0121841,0.00343978,0.0128917,0.0182489,0.028568,0.0202037,0.022856,0.0229122,0.0328159,0.0128461,0.00864227,0.0500607,0.0276635,0,0,0,0,0,0,0,0,0.0240303,0.00741187
226,0.0162306,0.035976,0,0,0,0,0,0,0.0311862,0.0239258,0.00836987,0.00555817,0,0,0.0336638,0,0.04217,0.00542724,0.0415063,0.0140976,0.00997835,0.0140472,0.00708944,0.0133263,0.0114202,0,0.0915141,0.0158452,0.0103275,0.0253623,0.0153967,0.0140724,0.0372562,0.00474505,0.0251822,0.0286766,0.0312544,0.00478896,0.0372521,0,0,0.0111351,0,0.0300049,0.00735966,0.0352009,0.0342312,0.0200779,0.0160147,0.0103597,0.0606473,0.00825672,0.0121805,0.00341141,0.0128977,0.0182751,0.0286192,0.0202629,0.0228849,0.0228845,0.0329114,0.0119834,0.00883024,0.0492925,0.0268909,0,0,0,0,0,0,0,0,0.0239814,0.00746752
227,0.0155796,0.0356678,0,0,0,0,0,0,0.0311985,0.0236918,0.00841337,0.0055174,0,0,0.0331436,0,0.0421165,0.00527442,0.0413915,0.0140373,0.00997495,0.013932,0.00712794,0.0128017,0.0113613,0,0.092646,0.0158776,0.0102442,0.0253918,0.0153832,0.013783,0.0371937,0.00505491,0.0251884,0.0285703,0.0312764,0.00481393,0.0369475,0,0,0.0117134,0,0.0301508,0.00744755,0.0353452,0.0342639,0.0201135,0.0160205,0.0103908,0.0602797,0.00827456,0.012119,0.00339475,0.0128967,0.018287,0.0286574,0.0203228,0.0228944,0.0228351,0.0326043,0.0131527,0.00909827,0.0486969,0.0261245,0,0,0,0,0,0,0,0,0.0239882,0.00744683
228,0.0152195,0.0358593,0,0,0,0,0,0,0.0311341,0.0237432,0.00847678,0.00556966,0,0,0.0330002,0,0.0421112,0.00526612,0.041271,0.0141176,0.00994899,0.0140053,0.00734306,0.0124436,0.0113342,0,0.0921123,0.0159617,0.0103602,0.0254607,0.0153413,0.0134985,0.0371714,0.0054679,0.0251937,0.0283725,0.0312765,0.0048062,0.0373535,0,0,0.0124198,0,0.0301436,0.00769045,0.0353831,0.0343057,0.0201375,0.0160338,0.0106607,0.0610406,0.00831496,0.0121023,0.00337462,0.0128653,0.0182833,0.0286728,0.0203456,0.0228846,0.0227847,0.0329969,0.0141969,0.00938407,0.0487623,0.0258581,0,0,0,0,0,0,0,0,0.0239658,0.00751934
229,0.0169765,0.0374527,0,0,0,0,0,0,0.0311974,0.023772,0.00840983,0.00566022,0,0,0.0343022,0,0.0421787,0.00494381,0.0412436,0.0141096,0.00994434,0.0138713,0.0075225,0.0178554,0.0113367,0,0.0930346,0.0159993,0.0104036,0.0255231,0.0154044,0.012905,0.0370874,0.00573737,0.0251826,0.028184,0.0313463,0.0049673,0.03496,0,0,0.0124976,0,0.0303899,0.00761409,0.035379,0.0344527,0.020242,0.0160163,0.0108728,0.0585196,0.0083265,0.0121465,0.00327932,0.0128615,0.0183821,0.0287185,0.0204025,0.0229774,0.0226834,0.0317247,0.0144686,0.00945739,0.0505231,0.0270361,0,0,0,0,0,0,0,0,0.023988,0.00754213
230,0.014607,0.0350664,0,0,0,0,0,0,0.0311362,0.0238927,0.00854239,0.00557261,0,0,0.0322381,0,0.0422389,0.0060008,0.0412165,0.0143081,0.00994272,0.0140365,0.00742266,0.0122497,0.0114221,0,0.0925105,0.0160651,0.0104288,0.0255594,0.015609,0.0133636,0.0368851,0.00612383,0.025203,0.0280211,0.0313887,0.00502304,0.0374266,0,0,0.0135151,0,0.0302748,0.00809667,0.0353625,0.0344762,0.0201454,0.0160093,0.0107802,0.0608653,0.00827972,0.0121991,0.00324752,0.0128053,0.0183918,0.0287497,0.0204043,0.0229478,0.0227652,0.0329554,0.0149092,0.00942167,0.0475493,0.0250047,0,0,0,0,0,0,0,0,0.0240538,0.00763972
231,0.0145394,0.0308292,0,0,0,0,0,0,0.0309302,0.0241096,0.00877872,0.00538701,0,0,0.0297577,0,0.0423956,0.00706321,0.0412545,0.0144249,0.00999773,0.0141089,0.00695155,0.00603461,0.0114487,0,0.0933568,0.0161057,0.0101149,0.0254846,0.0157707,0.0145818,0.0366498,0.00652875,0.0250316,0.0278944,0.0315305,0.00519641,0.0374542,0,0,0.0136118,0,0.0304156,0.00809304,0.0353286,0.034677,0.0200209,0.0160079,0.0103127,0.0584008,0.00829231,0.0122481,0.00310763,0.0128464,0.0184813,0.0287885,0.0204823,0.0230785,0.0226748,0.0315372,0.0147462,0.00934966,0.0417441,0.0228121,0,0,0,0,0,0,0,0,0.0241258,0.00764694
