Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74,x75,REAR
1519,0.00898351,0.0090222,0,0,0,0,0,0,0.0230897,0.0247324,0.0140149,0.00277882,0,0,0.0316048,0,0.0419228,0.0120979,0.0442595,0,0.0124935,0.0143833,0.0119306,0.0142515,0.0105444,0.0211428,0.0150229,0.0102147,0.0112866,0.0032061,0.022917,0.0181435,0.0251392,0.0417265,0.00584912,0.0183388,0.0280069,0.00976575,0.00700197,0.00548249,0,0.0158037,0,0.0266009,0.00717278,0.0320162,0.014596,0.0230322,0.00488078,0.0137168,0.0124172,0.00611355,0.0136764,0.0111234,0.00896742,0.00947316,0.00907659,0.0110421,0.00976183,0.0204104,0.00854937,0.00287038,0.00362925,0.00966981,0.00938562,0,0,0,0,0,0,0,0,0,0
1520,0.00880175,0.00883213,0,0,0,0,0,0,0.0227345,0.0247165,0.0142012,0.00289357,0,0,0.0324646,0,0.0419953,0.0122964,0.0444091,0,0.0124196,0.014631,0.0120854,0.0142036,0.0106127,0.020988,0.0152486,0.0100395,0.0113546,0.00300776,0.0227259,0.0179023,0.0256438,0.0417618,0.00584372,0.0193853,0.0280262,0.00982041,0.00704668,0.00545731,0,0.0161356,0,0.0265549,0.00725779,0.0318393,0.0152089,0.0231099,0.00515467,0.0140988,0.0125266,0.00648919,0.0141371,0.0119534,0.00962221,0.00984811,0.0089348,0.011307,0.0104197,0.0219925,0.00882064,0.00312176,0.00371221,0.00944216,0.00921965,0,0,0,0,0,0,0,0,0,0
1521,0.00859535,0.00871454,0,0,0,0,0,0,0.0223315,0.0247449,0.0142357,0.0030227,0,0,0.0332558,0,0.0421463,0.0124877,0.0445494,0,0.0123454,0.0147456,0.0121425,0.0142663,0.0106084,0.0209808,0.0153314,0.00981287,0.0113814,0.00277391,0.0225607,0.0175545,0.0261995,0.0418771,0.0058652,0.0204444,0.0280661,0.00986537,0.00709581,0.00531588,0,0.0164563,0,0.0265139,0.00733731,0.0317407,0.0157608,0.0232693,0.00541023,0.0144834,0.0126031,0.00678572,0.0145079,0.0126227,0.0101629,0.0101772,0.00882546,0.0114645,0.0110539,0.0236006,0.00904755,0.00336699,0.00377976,0.0092855,0.00896633,0,0,0,0,0,0,0,0,0,0
1522,0.00861941,0.00869302,0,0,0,0,0,0,0.0243809,0.0247726,0.0111414,0.00311636,0,0,0.0340287,0,0.0423235,0.0126889,0.0446719,0.013148,0.0123526,0.0134603,0.0121271,0.0143426,0.0100854,0.0218321,0.0143122,0.009448,0.0110774,0.00265637,0.0215607,0.014001,0.0268058,0.0420268,0.00590421,0.0215023,0.028137,0.00989318,0.00703509,0.00526622,0,0.0169684,0,0.0264653,0.00755321,0.0316669,0.0163351,0.0234464,0.0056034,0.0146965,0.012818,0.00698905,0.0147965,0.0130642,0.0105609,0.0104456,0.0087343,0.0116288,0.0116405,0.025123,0.00950231,0.00362219,0.00386746,0.00916198,0.00871264,0,0,0,0,0,0,0,0,0,0
1523,0.0085957,0.00858895,0,0,0,0,0,0,0.0217692,0.0248119,0.0144627,0.00315598,0,0,0.0348714,0,0.0424337,0.0129986,0.0447623,0,0.0122069,0.0151907,0.012181,0.0143999,0.010525,0.0209133,0.0155594,0.00946552,0.0113315,0.00248236,0.022293,0.0172976,0.0274902,0.0421375,0.00586968,0.0224907,0.0282131,0.00997729,0.00704694,0.00514339,0,0.0175644,0,0.0264117,0.00778503,0.0315062,0.016984,0.0236757,0.0057675,0.0150694,0.0130262,0.00715419,0.0151048,0.0132997,0.0108113,0.0106273,0.00874825,0.0116876,0.0121432,0.02658,0.00998538,0.00383672,0.00404017,0.0090305,0.00843831,0,0,0,0,0,0,0,0,0,0
1524,0.00856859,0.00838505,0,0,0,0,0,0,0.0240853,0.024837,0.011203,0.00322266,0,0,0.0358128,0,0.0425162,0.0133818,0.0449104,0.013311,0.0121898,0.0138175,0.0122224,0.0144449,0.00993763,0.0217679,0.0144785,0.00911056,0.0110447,0.00244668,0.0213259,0.0140601,0.0281907,0.0422503,0.005782,0.0231704,0.0282751,0.0100577,0.00702044,0.00517543,0,0.0180862,0,0.0263595,0.00794708,0.0314847,0.017436,0.0238413,0.00594022,0.015304,0.0131931,0.00728805,0.0152806,0.013498,0.0109798,0.0107449,0.00880023,0.0116655,0.012551,0.0276602,0.0103798,0.00407037,0.0042833,0.0088622,0.00823458,0,0,0,0,0,0,0,0,0,0
1525,0.00854758,0.00820085,0,0,0,0,0,0,0.024028,0.0248582,0.0112536,0.00327553,0,0,0.0364815,0,0.0426353,0.0136909,0.0450478,0.0133533,0.0121094,0.0139855,0.0122326,0.0144675,0.00988691,0.0217577,0.0146201,0.00893586,0.011166,0.00237197,0.0212536,0.0139839,0.0286803,0.0424045,0.0056404,0.0236765,0.0283256,0.0101217,0.00708021,0.00523263,0,0.0186355,0,0.0262882,0.00816709,0.0313705,0.0177986,0.0240051,0.00609202,0.0155379,0.0133411,0.00735863,0.01542,0.0136353,0.0110502,0.0107674,0.00894488,0.0116126,0.0130125,0.0284665,0.0107754,0.00431107,0.00443269,0.00875895,0.00815048,0,0,0,0,0,0,0,0,0,0
1526,0.00854801,0.00796875,0,0,0,0,0,0,0.0239092,0.0248713,0.0113635,0.00338335,0,0,0.0369718,0,0.0427525,0.013902,0.0451536,0.0133567,0.0119972,0.014093,0.0122554,0.0143343,0.00983813,0.0218063,0.0147138,0.00877331,0.0112202,0.0022655,0.0211074,0.0139898,0.0290159,0.0425455,0.00551136,0.0239691,0.0283574,0.0101564,0.00716241,0.00527918,0,0.0191693,0,0.0262157,0.00842136,0.031321,0.0181603,0.0241618,0.0061634,0.0156794,0.013458,0.00738925,0.0155013,0.0136594,0.0110528,0.0108142,0.00910102,0.0115104,0.0133183,0.0289584,0.0110676,0.0045574,0.0045424,0.00862717,0.00804099,0,0,0,0,0,0,0,0,0,0
1527,0.00826535,0.00777404,0,0,0,0,0,0,0.0237871,0.0248379,0.0114174,0.00353439,0,0,0.0374351,0,0.042915,0.0140404,0.0452324,0.0132948,0.011872,0.0141893,0.0121739,0.0141693,0.00983608,0.0217619,0.0147966,0.00864775,0.0112999,0.00218115,0.0209536,0.0140729,0.0293286,0.0426882,0.00544347,0.0239606,0.0283934,0.0103068,0.00719784,0.00508345,0,0.0196431,0,0.0261464,0.0086905,0.0313797,0.0186332,0.0243027,0.00620298,0.0157919,0.0135137,0.00741766,0.0154684,0.0134884,0.0109634,0.010935,0.00926289,0.0115655,0.0135979,0.0290424,0.0112516,0.00476257,0.00461156,0.00851268,0.00787137,0,0,0,0,0,0,0,0,0,0
1528,0.00812847,0.00779843,0,0,0,0,0,0,0.0236958,0.024767,0.0114023,0.00340179,0,0,0.03787,0,0.0431007,0.0141217,0.0452685,0.0132333,0.0117403,0.0142673,0.0120007,0.0139995,0.00989962,0.0216574,0.0148939,0.00852584,0.011445,0.00212764,0.0208242,0.0141348,0.0296256,0.0428037,0.00533346,0.0237249,0.0284623,0.0103534,0.0071981,0.00502585,0,0.0202239,0,0.0260847,0.00902732,0.031418,0.0189061,0.0244135,0.00626289,0.0158505,0.0138466,0.00741099,0.0153891,0.013307,0.0108138,0.0111438,0.00950809,0.0115937,0.0137155,0.0288097,0.0117759,0.00493515,0.00467972,0.00850949,0.00782715,0,0,0,0,0,0,0,0,0,0
1529,0.00814003,0.00780931,0,0,0,0,0,0,0.0237033,0.0247362,0.0113955,0.00330138,0,0,0.0384334,0,0.0432671,0.0143038,0.0453893,0.0133909,0.011602,0.0143659,0.0119919,0.0138263,0.0100018,0.021566,0.01505,0.00842608,0.0115494,0.00212598,0.0207036,0.0142067,0.0299834,0.0429026,0.00517647,0.0233929,0.0285285,0.0103261,0.00726161,0.00523831,0,0.0206515,0,0.026035,0.0092283,0.0314758,0.0190972,0.024508,0.00635867,0.0159496,0.0141627,0.00737471,0.0152982,0.0130703,0.0106022,0.0114353,0.00985565,0.0116521,0.0138241,0.0284692,0.0122138,0.00505476,0.00482175,0.00855266,0.00786875,0,0,0,0,0,0,0,0,0,0
1530,0.0081534,0.00773929,0,0,0,0,0,0,0.0237316,0.0247092,0.0114007,0.00331034,0,0,0.0390389,0,0.0434148,0.0145715,0.0455302,0.0137404,0.0114417,0.0144624,0.0119628,0.0137057,0.0101136,0.0214778,0.0152055,0.00832638,0.0116283,0.00214881,0.0205754,0.0142881,0.0303884,0.0429915,0.00498843,0.0228898,0.0285845,0.0103332,0.00729779,0.00550416,0,0.0210952,0,0.0259877,0.00938646,0.0315228,0.0194795,0.0246396,0.00640283,0.0160975,0.0144493,0.00723733,0.0151368,0.0126667,0.0102545,0.0113915,0.0102577,0.0116898,0.0139492,0.0279594,0.0125792,0.00526448,0.00496843,0.00860751,0.00781809,0,0,0,0,0,0,0,0,0,0
1531,0.00809483,0.00762766,0,0,0,0,0,0,0.0235679,0.0247005,0.0115048,0.00334176,0,0,0.0395825,0,0.0435545,0.0148239,0.0456796,0.0136497,0.0112614,0.0145546,0.0118801,0.013603,0.0102863,0.0213934,0.0153297,0.00821026,0.0117369,0.00212208,0.0204446,0.0145097,0.0307189,0.0430686,0.00483049,0.0221666,0.0286176,0.0105109,0.00731463,0.00558206,0,0.0215883,0,0.0259252,0.00959348,0.0315709,0.0197993,0.0247957,0.0064141,0.016263,0.0146885,0.00711218,0.0149199,0.012104,0.0098159,0.0115647,0.0106427,0.0118643,0.0139096,0.0271575,0.0129108,0.00552566,0.00508027,0.00862228,0.00770194,0,0,0,0,0,0,0,0,0,0
1532,0.00804216,0.00748384,0,0,0,0,0,0,0.0233621,0.0247073,0.0115842,0.00318872,0,0,0.0400368,0,0.0436877,0.0150186,0.0458099,0.013555,0.0111141,0.0146295,0.0119425,0.0134422,0.0104586,0.0212906,0.0154312,0.00808095,0.0118406,0.00208908,0.0203092,0.0147528,0.0309346,0.04316,0.00473221,0.0215213,0.0286472,0.0105822,0.0073439,0.00558449,0,0.0220901,0,0.0258619,0.00980746,0.0316752,0.0194854,0.0249019,0.0063919,0.0164763,0.0149409,0.00697392,0.0148096,0.0116826,0.00944719,0.0115068,0.0109285,0.0117112,0.0137309,0.0264033,0.013216,0.00576976,0.00521393,0.00861643,0.00763482,0,0,0,0,0,0,0,0,0,0
1533,0.00802236,0.00728692,0,0,0,0,0,0,0.0235698,0.0246934,0.0116938,0.00309118,0,0,0.0404473,0,0.0438298,0.015146,0.0459728,0.0136332,0.0109915,0.0147227,0.0120388,0.0131571,0.0106403,0.0211993,0.0155533,0.0079532,0.0119163,0.00205974,0.0201998,0.0149976,0.031071,0.0432657,0.00465357,0.0213454,0.028676,0.0103525,0.00738074,0.005639,0,0.022583,0,0.0258126,0.0099965,0.0317377,0.0186435,0.0249643,0.00620491,0.0167362,0.0151542,0.00674521,0.0148448,0.011388,0.00908786,0.011012,0.0109105,0.0112499,0.0133491,0.0260273,0.0135498,0.00598339,0.00536733,0.00861012,0.00760475,0,0,0,0,0,0,0,0,0,0
1534,0.0080456,0.00710082,0,0,0,0,0,0,0.0237401,0.0246667,0.0117394,0.00305619,0,0,0.0408599,0,0.0439835,0.0152306,0.0461762,0.0136795,0.0108821,0.014785,0.0121293,0.0128522,0.010807,0.021101,0.015684,0.00783023,0.0119873,0.00205234,0.020156,0.0151856,0.0312097,0.0433641,0.00456059,0.0219021,0.0287045,0.0098842,0.00740677,0.00572905,0,0.0229967,0,0.0257731,0.0102232,0.0319176,0.0174252,0.0250158,0.00605602,0.0170392,0.0152638,0.00652855,0.0149391,0.0112346,0.00880318,0.00992409,0.0106969,0.0106153,0.0124408,0.0260664,0.0137601,0.00619592,0.00549132,0.00860907,0.0075724,0,0,0,0,0,0,0,0,0,0
1535,0.00810734,0.00693334,0,0,0,0,0,0,0.0237205,0.0246296,0.0117733,0.00303266,0,0,0.0412647,0,0.0441451,0.0153386,0.0463565,0.0136941,0.0107897,0.014852,0.0122501,0.0125108,0.0109465,0.0210597,0.0158554,0.00771469,0.0120194,0.00203169,0.0201002,0.0153221,0.0313666,0.0434223,0.00444945,0.0215602,0.0287313,0.00969687,0.00737146,0.00581638,0,0.0233251,0,0.0257498,0.0104586,0.032187,0.0170998,0.02513,0.00599368,0.0173959,0.0152806,0.00635492,0.0148916,0.0107678,0.00851158,0.00987935,0.0108771,0.0104645,0.0121563,0.0251789,0.0138086,0.00637001,0.00558951,0.00859464,0.00759458,0,0,0,0,0,0,0,0,0,0
1536,0.0081335,0.00677193,0,0,0,0,0,0,0.0236115,0.0245621,0.0118034,0.00300124,0,0,0.0416422,0,0.044304,0.0155077,0.0465017,0.0136635,0.0106897,0.0149469,0.0124097,0.0121081,0.0110772,0.0210833,0.0160767,0.00759628,0.0120287,0.00202957,0.0200233,0.0153989,0.0315746,0.0434433,0.0043903,0.0204648,0.0287708,0.00949909,0.00729255,0.00579736,0,0.0237288,0,0.0257388,0.0106597,0.0322948,0.0170467,0.0252549,0.00590415,0.0177957,0.0152853,0.00620848,0.0148424,0.0102318,0.00816306,0.00998393,0.0111911,0.0104765,0.01217,0.0239467,0.0137946,0.00650042,0.00565962,0.00858114,0.00774892,0,0,0,0,0,0,0,0,0,0
1537,0.00810913,0.00659532,0,0,0,0,0,0,0.0235243,0.0245028,0.0118852,0.00292067,0,0,0.0419313,0,0.044504,0.0156483,0.0466062,0.0135914,0.0105982,0.0150663,0.0125906,0.0117592,0.0111762,0.0210083,0.0163185,0.00749846,0.0120306,0.00204397,0.0199418,0.0153973,0.0317776,0.0435401,0.00429333,0.0192788,0.0288016,0.00938421,0.00720778,0.00605157,0,0.0241406,0,0.025727,0.0108594,0.0323247,0.016826,0.0253891,0.00586362,0.0181847,0.0153605,0.00613411,0.014824,0.00984985,0.00787576,0.00988443,0.0114413,0.0105124,0.0120996,0.0227768,0.0138728,0.00674303,0.00574802,0.00853352,0.0079191,0,0,0,0,0,0,0,0,0,0
1538,0.00811782,0.00638279,0,0,0,0,0,0,0.0234668,0.024502,0.0120302,0.00283878,0,0,0.0417949,0,0.0447482,0.0155604,0.0466382,0.0136392,0.0104843,0.0152801,0.0126848,0.0116029,0.0112797,0.0208105,0.0166037,0.00742131,0.0120722,0.00212313,0.0198752,0.0154025,0.0317537,0.0436806,0.00429216,0.0184212,0.0288317,0.00933483,0.00707931,0.00665612,0,0.024578,0,0.0257146,0.0110691,0.0325128,0.0164327,0.025576,0.00590799,0.0184818,0.0155844,0.00605667,0.0148415,0.00974926,0.00767793,0.00964544,0.0116177,0.010373,0.0118502,0.0220579,0.0140252,0.00702239,0.00586024,0.00838784,0.00805545,0,0,0,0,0,0,0,0,0,0
1539,0.00827664,0.00673864,0,0,0,0,0,0,0.0235674,0.0244504,0.0119706,0.00270831,0,0,0.0419586,0,0.0449104,0.0156183,0.0467001,0.0136385,0.0103304,0.015448,0.0129182,0.0113784,0.0113583,0.0206635,0.0168521,0.00728232,0.0120697,0.00218472,0.0198276,0.0151939,0.0318926,0.0437642,0.00422005,0.018107,0.0289301,0.00887443,0.0068519,0.00694036,0,0.0252108,0,0.0256878,0.0113768,0.0328786,0.0156524,0.0260099,0.00598466,0.0189426,0.0160624,0.00623649,0.0149526,0,0.00795854,0.00887475,0.0117153,0.00958951,0.0109446,0.0218395,0.0146156,0.00729631,0.00597087,0.00877171,0.00801494,0,0,0,0,0,0,0,0,0,0
1540,0.00822401,0.00704675,0,0,0,0,0,0,0.0237036,0.0243927,0.0119797,0.00262711,0,0,0.0422539,0,0.0450552,0.0157834,0.0467851,0.0136333,0.0101971,0.0156424,0.0129542,0.0114814,0.0113994,0.0206281,0.0170605,0.00715378,0.0121024,0.00223476,0.0198075,0.0150672,0.0321374,0.0438243,0.00420127,0.0176144,0.0290183,0.00950943,0.00687217,0.00701352,0,0.025832,0,0.0256351,0.011732,0.0330743,0.0159049,0.0260082,0.00621482,0.0191824,0.0166259,0.00599364,0.0148855,0.0100301,0.00732016,0.00944468,0.0120684,0.00996723,0.0112902,0.0214033,0.0150917,0.00751516,0.0060947,0.00909731,0.00789359,0,0,0,0,0,0,0,0,0,0
1541,0.00896691,0.00606707,0,0,0,0,0,0,0.0234979,0.0243407,0.0120586,0.00264357,0,0,0.0418413,0,0.0452515,0.0156178,0.0470135,0.0137273,0.0100658,0.0157813,0.0131032,0.0126135,0.0113177,0.0207337,0.0171494,0.00701384,0.0120682,0.00223782,0.019657,0.0147472,0.0321902,0.0438468,0.00431801,0.0172335,0.0289989,0.00971858,0.0068686,0.00970619,0,0.0265471,0,0.0257112,0.0123136,0.0332605,0.0159095,0.0261257,0.00640231,0.0195738,0.0181648,0.0060517,0.0149255,0.0100765,0.00719935,0.00938991,0.0124735,0.00978207,0.0113243,0.0215136,0.0147778,0.00780765,0.00624732,0.00811085,0.00916027,0,0,0,0,0,0,0,0,0,0
1542,0.00803161,0.00758424,0,0,0,0,0,0,0.0233278,0.0243012,0.0121307,0.00261826,0,0,0.0431166,0,0.0452835,0.0161376,0.0472559,0.0137855,0.00993546,0.0159137,0.013282,0.0116276,0.011228,0.0208762,0.017233,0.00689285,0.0120777,0.00226303,0.0194993,0.0143971,0.0326631,0.0439371,0.00417135,0.0169675,0.0291415,0.00938963,0.00685093,0.00744651,0,0.0269293,0,0.0255532,0.0123552,0.0333842,0.0159763,0.0263137,0.00667202,0.02,0.0175789,0.00616917,0.0149307,0.0102845,0.00706935,0.00937442,0.0129355,0.00962672,0.0115432,0.0213675,0.0161899,0.00791218,0.00635422,0.00962028,0.00787436,0,0,0,0,0,0,0,0,0,0
1543,0.00814518,0.00774618,0,0,0,0,0,0,0.023118,0.0242575,0.0122257,0.002614,0,0,0.0433093,0,0.0454354,0.016158,0.0475111,0.0138182,0.0098059,0.0161181,0.0134283,0.011745,0.011135,0.0209899,0.017319,0.00681867,0.0121016,0.00234848,0.019377,0.0140471,0.0328343,0.0439916,0.00417943,0.0166806,0.0292126,0.00882142,0.00683426,0.00764574,0,0.0274954,0,0.0255507,0.0126623,0.0335243,0.0161789,0.0265083,0.00705288,0.0203481,0.0180002,0.00623665,0.0148953,0.00975578,0.00692286,0.00955768,0.0134001,0.0095594,0.0118834,0.0205824,0.0166235,0.00815465,0.00645587,0.00973588,0.00790028,0,0,0,0,0,0,0,0,0,0
1544,0.00828313,0.00788025,0,0,0,0,0,0,0.0230373,0.0241854,0.0123361,0.00262855,0,0,0.0434804,0,0.0456015,0.0162186,0.0477588,0.0138406,0.00971176,0.0162976,0.0135872,0.011745,0.0110545,0.0211062,0.0174692,0.00672097,0.0121518,0.0024631,0.0192817,0.0137288,0.0330549,0.0440436,0.00417159,0.0165906,0.0292612,0.00823553,0.00680889,0.00792591,0,0.0279715,0,0.0255336,0.0129314,0.0337149,0.0164277,0.0267325,0.00747064,0.020617,0.0182696,0.00626136,0.0148491,0.00876281,0.0067694,0.00973331,0.0138481,0.00928793,0.0122483,0.020355,0.0169278,0.00839101,0.00654432,0.00983158,0.00786243,0,0,0,0,0,0,0,0,0,0
1545,0.00886726,0.0081288,0,0,0,0,0,0,0.0228866,0.0240822,0.012416,0.00265055,0,0,0.0435214,0,0.0457948,0.0162628,0.0480214,0.0137215,0.00962898,0.0164938,0.0138439,0.011573,0.0110523,0.0211787,0.0176848,0.00660394,0.0122314,0.00259872,0.019184,0.0133602,0.033099,0.0440756,0.00417124,0.0169371,0.0292876,0.00762479,0.00669003,0.00833474,0,0.0284657,0,0.0255097,0.0131973,0.0338768,0.0164627,0.0270592,0.00733716,0.0209979,0.0185883,0.00645394,0.0148731,0,0.00698297,0.00929253,0.0142758,0.00846075,0.0121615,0.0209107,0.0172797,0.0086651,0.00664664,0.00998508,0.00782503,0,0,0,0,0,0,0,0,0,0
1546,0.00904727,0.00773798,0,0,0,0,0,0,0.0224799,0.023988,0.0126421,0.00268707,0,0,0.0430392,0,0.0460187,0.0160589,0.048174,0.0136361,0.00958114,0.0167657,0.0138944,0.0120127,0.0110926,0.021207,0.0179687,0.00651728,0.0123279,0.002666,0.0190195,0.0134501,0.0329793,0.0440937,0.00426646,0.0169459,0.0293289,0.00816068,0.00672281,0.00950454,0,0.028997,0,0.0255505,0.0135366,0.0339887,0.0171863,0.0270348,0.00823865,0.0210616,0.0191998,0.0062807,0.0148548,0.00769159,0.00665117,0.0100945,0.0148627,0.00871554,0.013027,0.0212043,0.0173186,0.00893399,0.00676361,0.00943536,0.00832471,0,0,0,0,0,0,0,0,0,0
1547,0.00894252,0.00796516,0,0,0,0,0,0,0.0224882,0.0238882,0.0127039,0.00270445,0,0,0.0430868,0,0.0461811,0.0160509,0.0483322,0.0137616,0.00948064,0.0168821,0.0140746,0.0117284,0.0110987,0.02124,0.0181297,0.0064516,0.012377,0.00272051,0.0189032,0.0132623,0.0329764,0.0441713,0.00428012,0.0167353,0.0294033,0.00778807,0.00671439,0.00944581,0,0.0294374,0,0.0255406,0.013763,0.0341655,0.0173921,0.0272005,0.00879038,0.0213073,0.0194987,0.00629628,0.0148578,0.00710472,0.00647909,0.0104606,0.0154357,0.00864364,0.0136076,0.0211425,0.0176915,0.009128,0.00689262,0.00960476,0.00838911,0,0,0,0,0,0,0,0,0,0
1548,0.00904114,0.00816272,0,0,0,0,0,0,0.0225673,0.0237748,0.0127089,0.00273085,0,0,0.0430394,0,0.0463856,0.0160498,0.0484274,0.0136279,0.00938278,0.0170184,0.0142523,0.0114211,0.0111189,0.0212109,0.0183205,0.00643676,0.0123829,0.00282785,0.0188549,0.0130375,0.0329377,0.0442514,0.0043263,0.0160639,0.0294768,0.00772093,0.0066813,0.00937691,0,0.0298675,0,0.0255288,0.013971,0.0342693,0.0177663,0.0274172,0.0093525,0.0215381,0.0197564,0.0061756,0.0147952,0.00633788,0.00623778,0.011003,0.0160487,0.00866229,0.0141628,0.0205902,0.0180577,0.00934603,0.00699906,0.00974737,0.00837996,0,0,0,0,0,0,0,0,0,0
1549,0.00920814,0.00833802,0,0,0,0,0,0,0.0226077,0.0236704,0.0126825,0.00276039,0,0,0.0429231,0,0.0466335,0.0159983,0.0485117,0.0134402,0.00930451,0.0171609,0.0144931,0.0110877,0.0111308,0.0211606,0.0185046,0.00646545,0.0122611,0.00293584,0.0188584,0.0128003,0.032825,0.0443309,0.00440399,0.0155171,0.0295301,0.00765024,0.00654406,0.00940829,0,0.0303132,0,0.0255072,0.0141867,0.0344876,0.0180708,0.0277129,0.00934604,0.0218228,0.0199707,0.00612573,0.0147798,0,0.00621585,0.0109738,0.0166637,0.00818956,0.0142694,0.0201807,0.0183528,0.00957811,0.00713356,0.00988718,0.00852395,0,0,0,0,0,0,0,0,0,0
1550,0.00936066,0.00852829,0,0,0,0,0,0,0.0225156,0.0235984,0.0127292,0.00276865,0,0,0.0428352,0,0.0469106,0.0159182,0.0486092,0.0133069,0.00923523,0.0172122,0.0146721,0.0108694,0.0111449,0.0211903,0.0185984,0.00649273,0.0121962,0.00300492,0.018798,0.0127089,0.0327058,0.0444306,0.00448668,0.0151803,0.0295684,0.00815203,0.00647318,0.00948963,0,0.0307261,0,0.0254699,0.014417,0.0345659,0.0184311,0.0278936,0.00966467,0.0220735,0.0201789,0.0060256,0.0147878,0,0.0060563,0.0110741,0.0172398,0.0079633,0.0143032,0.0199171,0.0186104,0.0097372,0.00725051,0.0100569,0.00862555,0,0,0,0,0,0,0,0,0,0
1551,0.00950026,0.00869701,0,0,0,0,0,0,0.0224264,0.0235248,0.0127645,0.0028385,0,0,0.0427669,0,0.0471424,0.0158186,0.0487148,0.0133539,0.00916048,0.0173029,0.0148952,0.0107266,0.0111404,0.0212289,0.018667,0.00646943,0.012266,0.00312622,0.0187912,0.0126213,0.0325903,0.0445152,0.00455241,0.0150286,0.0296152,0.00813566,0.0064318,0.0095716,0,0.0310838,0,0.0254463,0.0146323,0.0347309,0.0182567,0.0280616,0.00990667,0.0223719,0.0203608,0.00595883,0.0147797,0,0.00606378,0.0108611,0.017606,0.00747251,0.0136104,0.0199998,0.0188461,0.00989746,0.00734078,0.0102535,0.00866884,0,0,0,0,0,0,0,0,0,0
1552,0.00967788,0.00884572,0,0,0,0,0,0,0.0225121,0.0234098,0.0127799,0.00298579,0,0,0.042753,0,0.0472791,0.0157498,0.0487907,0.0136133,0.00904997,0.0174317,0.0150285,0.0106452,0.0112001,0.0211865,0.0187777,0.00644409,0.0123967,0.00322201,0.0187664,0.0126004,0.0325236,0.0445837,0.00462722,0.0141357,0.0296627,0.00863117,0.00640264,0.00959875,0,0.0314384,0,0.0254299,0.0148382,0.0348606,0.0184957,0.0281686,0.0104987,0.0225887,0.020545,0.00571137,0.0147802,0.00472203,0.00604173,0.0109399,0.0179842,0.00710485,0.0134051,0.0196755,0.0190872,0.0100565,0.00743773,0.0104507,0.00874567,0,0,0,0,0,0,0,0,0,0
1553,0.00981999,0.00895663,0,0,0,0,0,0,0.0224319,0.0232263,0.0128021,0.00326171,0,0,0.0427734,0,0.0473554,0.0157439,0.0489019,0.0137356,0.00892467,0.0175154,0.015221,0.0104572,0.0112693,0.0210774,0.018893,0.0064635,0.0124473,0.00326481,0.0186356,0.0126345,0.0324424,0.0446844,0.0046952,0.0131278,0.029695,0.00839641,0.00631577,0.00974344,0,0.0317656,0,0.0254185,0.0150588,0.0349704,0.0182536,0.0283593,0.0102246,0.0228861,0.0207204,0.00572176,0.0146997,0,0.00609375,0.0101876,0.0183468,0.00618051,0.0129662,0.0186402,0.0192651,0.0102867,0.00758764,0.0106626,0.00896569,0,0,0,0,0,0,0,0,0,0
1554,0.00967306,0.00904131,0,0,0,0,0,0,0.0224268,0.0231649,0.0127829,0.00333324,0,0,0.0428516,0,0.0474911,0.0158447,0.0490065,0.0136465,0.00881326,0.0176281,0.0152978,0.0103247,0.0113851,0.0209008,0.0190842,0.00643082,0.012524,0.00332936,0.0185768,0.0126882,0.0324812,0.0447622,0.00467777,0.0124253,0.0297326,0.00821802,0.00625631,0.00996725,0,0.03202,0,0.0254006,0.0152937,0.0350226,0.0182761,0.0284431,0.0103932,0.0230586,0.0208113,0.00565807,0.0146029,0,0.00603853,0.0100351,0.0186921,0.00567372,0.0128839,0.0179669,0.0193949,0.0104975,0.00778172,0.0108245,0.00921149,0,0,0,0,0,0,0,0,0,0
1555,0.00947092,0.00915855,0,0,0,0,0,0,0.0224862,0.0232333,0.0127284,0.003241,0,0,0.0428465,0,0.0477146,0.0159652,0.0490661,0.0134652,0.00869339,0.0177224,0.0153432,0.0102344,0.0115377,0.0207671,0.0192669,0.0063849,0.0125827,0.00343851,0.0186013,0.0127502,0.0325236,0.0447909,0.00465176,0.0120625,0.0297658,0.0082485,0.00618619,0.0101297,0,0.0322468,0,0.0253683,0.0155437,0.0350313,0.0184029,0.0284626,0.0109721,0.0231275,0.0209255,0.00547419,0.0145987,0.00414321,0.00599374,0.0104649,0.0190142,0.00559685,0.0130575,0.0179978,0.019485,0.0107434,0.00798365,0.0109732,0.00935651,0,0,0,0,0,0,0,0,0,0
