Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73
72,0.038455,0.0272143,0,0,0,0,0,0,0.0739648,0.0268747,0.0425766,0.00596231,0,0,0.0586249,0,0.0485418,0.0289699,0.0483039,0.0629083,0.0108971,0.0329555,0.0181626,0.0490582,0.0301355,0.0583774,0.0268368,0.0760342,0.02722,0.0215966,0.0217288,0.0260111,0.0568498,0.0477256,0.0466614,0.00390577,0.0210071,0.0255375,0.023801,0.00501773,0.0277623,0,0,0.0195279,0,0.0235956,0.018517,0.0346598,0.0283456,0.0252346,0.0120113,0.0148624,0.0299702,0.0099842,0.0214314,0,0.0123616,0.00758836,0.0247667,0.0115487,0.0104716,0.0269877,0.0185701,0.0129724,0.0202186,0.0285073,0.0338719,0,0,0,0,0,0,0
73,0.0385387,0.0274741,0,0,0,0,0,0,0.0730232,0.0268346,0.0423318,0.00558834,0,0,0.0585228,0,0.0485062,0.0289463,0.048357,0.063645,0.0107516,0.0328088,0.0184933,0.0491004,0.0295161,0.0574254,0.0265569,0.077105,0.0275514,0.0220268,0.0223627,0.0261983,0.0570867,0.0477712,0.0464833,0.00411332,0.020753,0.025506,0.0234114,0.00473414,0.0279184,0,0,0.0196173,0,0.0236127,0.0186928,0.034413,0.0275862,0.025333,0.0114194,0.0153444,0.0301422,0.00985355,0.0214918,0,0.0120479,0.00718636,0.0246881,0.0115386,0.0098821,0.0263868,0.0186129,0.0130277,0.0204262,0.0288218,0.0339729,0,0,0,0,0,0,0
74,0.0385944,0.027703,0,0,0,0,0,0,0.0723066,0.0268035,0.0421701,0.00520799,0,0,0.0583829,0,0.0485559,0.0288539,0.0484504,0.0644596,0.010598,0.0327948,0.0186251,0.049197,0.028831,0.0564559,0.0265328,0.0781948,0.0278554,0.022473,0.0228786,0.0264157,0.057575,0.0478436,0.0464108,0.00421727,0.020468,0.0255014,0.0229955,0.00449439,0.0281099,0,0,0.0197214,0,0.0236505,0.0188217,0.0341201,0.0268639,0.0253271,0.0108142,0.0159644,0.030308,0.0096883,0.0215103,0,0.0116855,0.00676597,0.024554,0.0114918,0.0093698,0.0258323,0.0188028,0.0131343,0.0205467,0.0290155,0.0341506,0,0,0,0,0,0,0
75,0.0387136,0.0278677,0,0,0,0,0,0,0.0716811,0.0267742,0.0420809,0.00482159,0,0,0.05822,0,0.0486615,0.0286994,0.0485939,0.0654056,0.0104241,0.0329075,0.0187069,0.0492425,0.0281005,0.05554,0.0263669,0.0792301,0.0281846,0.0229217,0.0233392,0.0266426,0.0582509,0.0479272,0.0464014,0.00427503,0.0200717,0.0254883,0.022533,0.00429385,0.028226,0,0,0.0197593,0,0.0236767,0.018916,0.0337499,0.0262329,0.0253438,0.0102751,0.0164952,0.0303795,0.00945331,0.021504,0,0.0112738,0.00664598,0.0244621,0.0114316,0.00909542,0.0252069,0.0189767,0.0132251,0.0206261,0.0290968,0.0342229,0,0,0,0,0,0,0
76,0.0386764,0.0279762,0,0,0,0,0,0,0.0711512,0.0267861,0.0421382,0.00442006,0,0,0.0580866,0,0.0487541,0.0285331,0.0487557,0.0663123,0.010173,0.0330372,0.0188979,0.0492625,0.027388,0.0547576,0.0253047,0.0801599,0.0284993,0.0233743,0.0237603,0.0268711,0.0591802,0.0480196,0.0464005,0.00434309,0.0197206,0.0254708,0.0221133,0.0042279,0.0283287,0,0,0.0197796,0,0.0236976,0.0189924,0.0334175,0.0257001,0.025361,0.00972572,0.0169959,0.0302935,0.00914688,0.0214693,0,0.0108934,0.00661267,0.0243474,0.0113829,0.00891416,0.024659,0.0189694,0.0132544,0.0207509,0.0291113,0.0342203,0,0,0,0,0,0,0
77,0.0388267,0.0280633,0,0,0,0,0,0,0.0706611,0.0267863,0.0422294,0.00404972,0,0,0.0579677,0,0.0488217,0.0284207,0.0488878,0.0671178,0.0098643,0.0332093,0.0191605,0.0492534,0.0267566,0.0541155,0.024625,0.0809171,0.0288154,0.0238033,0.0240711,0.0270478,0.0598147,0.0479613,0.0464218,0.0044414,0.0194419,0.0254536,0.0217478,0.00430406,0.0284866,0,0,0.0197979,0,0.023718,0.0190551,0.0331356,0.0252207,0.0253596,0.0091874,0.0174983,0.0302958,0.00884995,0.0214248,0,0.0105087,0.00652502,0.0241946,0.0113231,0.0087488,0.0241988,0.0189286,0.0132764,0.0208842,0.0291508,0.0341111,0,0,0,0,0,0,0
78,0.03901,0.0281237,0,0,0,0,0,0,0.0702552,0.0267576,0.04213,0.00366813,0,0,0.0578909,0,0.0488475,0.0284667,0.0489745,0.0676285,0.0096084,0.033493,0.0194037,0.0492514,0.0262306,0.0536652,0.0244906,0.0814411,0.0291935,0.0242885,0.0242643,0.0270954,0.0600853,0.0479299,0.0464449,0.00450029,0.0192088,0.025412,0.0214314,0.00411117,0.0285297,0,0,0.0198139,0,0.0237166,0.0191007,0.0329026,0.0248009,0.0252525,0.00868601,0.0179777,0.0302218,0.00851056,0.0213477,0,0.0100333,0.00633519,0.0239664,0.0112532,0.00862529,0.0238283,0.0189469,0.0133533,0.0210611,0.0291734,0.0341809,0,0,0,0,0,0,0
79,0.0390411,0.0281165,0,0,0,0,0,0,0.0702524,0.0267379,0.0420497,0.00332074,0,0,0.0577902,0,0.0488776,0.0286607,0.0489939,0.0680441,0.0093746,0.0336995,0.019615,0.0492032,0.0258502,0.0533561,0.0248277,0.0818106,0.0295195,0.0246783,0.0243529,0.027137,0.0601915,0.0478717,0.0464743,0.00452654,0.0189398,0.0253724,0.0211162,0.00411503,0.0284585,0,0,0.0197772,0,0.023734,0.0191191,0.0326476,0.0243448,0.025152,0.00818192,0.0183392,0.0301386,0.00826228,0.0212663,0,0.00955837,0.00606358,0.023701,0.0112182,0.00852742,0.0235131,0.0189306,0.0134744,0.021283,0.0291324,0.0342693,0,0,0,0,0,0,0
80,0.0389364,0.0281047,0,0,0,0,0,0,0.0700864,0.026756,0.0419589,0.0030461,0,0,0.0576351,0,0.0489185,0.0289068,0.0489788,0.0683061,0.00913862,0.0338471,0.0197295,0.0491296,0.0256637,0.0532113,0.0252067,0.0819939,0.0297339,0.0249412,0.0243281,0.0271268,0.0603017,0.0478304,0.0465306,0.00457323,0.0186603,0.0253428,0.0207744,0.00402904,0.0285488,0,0,0.0197999,0,0.0237458,0.0192319,0.0324817,0.0238718,0.0250983,0.00777012,0.0186278,0.0300956,0.00802941,0.0212221,0,0.00913897,0.00592652,0.0234977,0.0111439,0.00844387,0.0232154,0.0188478,0.013683,0.0214819,0.0290463,0.0342312,0,0,0,0,0,0,0
81,0.038728,0.0281245,0,0,0,0,0,0,0.0700211,0.02681,0.0419785,0.00283151,0,0,0.0574972,0,0.0489971,0.0290746,0.0488941,0.0686677,0.00890221,0.0338975,0.0198976,0.0491736,0.0255704,0.0531847,0.0253952,0.0819783,0.0298152,0.0250654,0.0243014,0.0270801,0.0604406,0.0479056,0.0466046,0.00465044,0.0183291,0.0253319,0.0204102,0.00397401,0.0287025,0,0,0.0198485,0,0.023748,0.0194637,0.0324558,0.0234396,0.025046,0.0074545,0.0189754,0.0300595,0.00780672,0.0212006,0,0.00881474,0.00590179,0.0233705,0.0110947,0.00836668,0.0228295,0.0187412,0.0138666,0.0214222,0.0290305,0.0342103,0,0,0,0,0,0,0
82,0.0388051,0.0282152,0,0,0,0,0,0,0.0699951,0.0268637,0.0419403,0.00270718,0,0,0.0574222,0,0.0490725,0.0290258,0.0487603,0.0689789,0.00874567,0.0337962,0.0200887,0.0492949,0.0256134,0.0532507,0.0254753,0.0818225,0.0297899,0.0250295,0.0241955,0.0270015,0.0605848,0.0480864,0.0466671,0.0047412,0.0179427,0.025307,0.0200342,0.00400415,0.0287937,0,0,0.0198951,0,0.0237137,0.0197148,0.0325582,0.0230124,0.0248892,0.00716549,0.01936,0.0301607,0.00755702,0.0211357,0,0.00849853,0.00595592,0.0232756,0.0110599,0.00831285,0.0223409,0.0185789,0.013997,0.0212629,0.0291272,0.0342618,0,0,0,0,0,0,0
83,0.0391556,0.0281552,0,0,0,0,0,0,0.0705337,0.0268532,0.0418474,0.00366042,0,0,0.0585647,0,0.0490092,0.0293846,0.0487189,0.0684232,0.00898281,0.0330265,0.020953,0.0499154,0.026176,0.0537852,0.0253379,0.0808866,0.0291682,0.0237375,0.0234573,0.0266226,0.0598095,0.049233,0.0465511,0.00456121,0.0229349,0.0252787,0.0236991,0.00348247,0.0289497,0,0,0.0200294,0,0.0237697,0.0199027,0.0322136,0.0249174,0.0195475,0.0130465,0.021205,0.0297279,0.0116837,0,0,0.0135033,0.00546058,0.0251842,0.0112538,0.00728369,0.0259691,0.0181068,0.0140853,0.0216003,0.029055,0.034491,0,0,0,0,0,0,0
84,0.0388222,0.0282881,0,0,0,0,0,0,0.0702646,0.0268869,0.0418741,0.00265995,0,0,0.0574367,0,0.0492492,0.0285277,0.0484884,0.0689844,0.00840561,0.0333239,0.0202169,0.0492178,0.0262868,0.0535863,0.0254782,0.0813112,0.0295578,0.0246551,0.0240243,0.0268109,0.0604547,0.0482857,0.0467518,0.00484956,0.0179582,0.0252571,0.0197184,0.0041878,0.0287525,0,0,0.0199569,0,0.0237802,0.0198426,0.0326916,0.022073,0.0245329,0.00676904,0.0199889,0.030116,0.00713875,0.0210327,0,0.00804174,0.00577928,0.0230119,0.0110185,0.00809301,0.0220687,0.0181989,0.0141037,0.0216537,0.0293923,0.0342832,0,0,0,0,0,0,0
85,0.0389436,0.0281121,0,0,0,0,0,0,0.0706468,0.0268447,0.0416486,0.0035327,0,0,0.0585732,0,0.0491249,0.0290297,0.0486683,0.0680145,0.00854182,0.0326664,0.0206323,0.0498721,0.0270469,0.0542355,0.0252982,0.080296,0.028794,0.0230893,0.023255,0.0264002,0.0593266,0.0492343,0.0466272,0.00459735,0.022629,0.0252747,0.0232694,0.00323601,0.02886,0,0,0.0200184,0,0.0237827,0.0198829,0.032119,0.0241036,0.0195633,0.0125583,0.0213735,0.0295115,0.0113371,0,0,0.0131272,0.00514768,0.0249708,0.011193,0.00708171,0.0253922,0.0176104,0.0142764,0.0213249,0.0291492,0.0344872,0,0,0,0,0,0,0
86,0.0389346,0.0281019,0,0,0,0,0,0,0.0705872,0.0268547,0.0414274,0.00348191,0,0,0.0584525,0,0.0491397,0.0291382,0.048753,0.067694,0.00833567,0.0325236,0.0205604,0.0498389,0.0270335,0.0544589,0.0251839,0.0799723,0.0285327,0.0225933,0.0230957,0.0263307,0.0593026,0.0491347,0.0466423,0.00460562,0.0227667,0.0252727,0.02329,0.00314216,0.0288505,0,0,0.0200554,0,0.0237896,0.0199371,0.032056,0.0238502,0.0195433,0.0124853,0.0214852,0.0295319,0.0111536,0,0,0.0130743,0.00489641,0.0248157,0.0111528,0.00704907,0.0254621,0.0173775,0.0144188,0.0213578,0.0291742,0.0344788,0,0,0,0,0,0,0
87,0.0385859,0.0282119,0,0,0,0,0,0,0.0703558,0.0268891,0.0413423,0.0026315,0,0,0.057147,0,0.0493208,0.028767,0.0487472,0.067871,0.00774573,0.0324785,0.0201731,0.0492556,0.0259839,0.0542075,0.0250919,0.0803396,0.0288495,0.0232941,0.0236078,0.0265877,0.0600306,0.0481838,0.0467865,0.0048727,0.017663,0.0252227,0.0190808,0.00424504,0.0287418,0,0,0.0198653,0,0.0237978,0.0198739,0.0325487,0.0206732,0.0244832,0.00608475,0.0202586,0.0298621,0.00633165,0.0212292,0,0.00740523,0.00549915,0.022629,0.0109398,0.007816,0.0211801,0.0176638,0.0143778,0.0214421,0.0295247,0.0342898,0,0,0,0,0,0,0
88,0.0383373,0.0281923,0,0,0,0,0,0,0.070683,0.0268575,0.0414997,0.00262969,0,0,0.0571356,0,0.0493011,0.0289533,0.0489506,0.0673663,0.00758753,0.0314701,0.0202559,0.0492729,0.0257428,0.0543987,0.0249903,0.0800328,0.0286743,0.0227338,0.0233456,0.0266045,0.0599847,0.048284,0.0467646,0.00485152,0.0171996,0.0251945,0.018682,0.00435243,0.0287237,0,0,0.0198648,0,0.023797,0.0200164,0.0325004,0.0202748,0.0245023,0.00573697,0.0205149,0.029493,0.00605846,0.0211348,0,0.00707032,0.00552686,0.0224838,0.0108667,0.00775805,0.0205305,0.0175768,0.0145263,0.0216382,0.0296514,0.0342326,0,0,0,0,0,0,0
89,0.0383652,0.028175,0,0,0,0,0,0,0.0710173,0.0268209,0.0412713,0.00262995,0,0,0.0571384,0,0.0492771,0.0290236,0.0491199,0.067078,0.00740969,0.0307142,0.0201715,0.0492585,0.0257822,0.0546186,0.0249104,0.0797161,0.0283502,0.0222032,0.0230457,0.0266133,0.0602196,0.0483042,0.046757,0.00482279,0.0168935,0.0251388,0.0183547,0.00444106,0.02867,0,0,0.0199123,0,0.0237988,0.0201437,0.032499,0.01987,0.0244605,0.00542779,0.020811,0.0292295,0.00588289,0.0210534,0,0.00679259,0.00553797,0.0223463,0.0108058,0.00770011,0.020073,0.0173134,0.0146649,0.0219805,0.029743,0.0340391,0,0,0,0,0,0,0
90,0.0384009,0.0281764,0,0,0,0,0,0,0.0715482,0.0267948,0.0415346,0.00260037,0,0,0.0571529,0,0.0492599,0.0290584,0.0492415,0.0666894,0.00720304,0.030539,0.0200972,0.049246,0.0258417,0.0548725,0.024843,0.0793482,0.0280704,0.0215818,0.0227757,0.0266359,0.0599696,0.0483371,0.0467638,0.00480295,0.0166019,0.025095,0.0180366,0.0045034,0.0286363,0,0,0.0199416,0,0.0238453,0.0202472,0.0325166,0.0194605,0.0244622,0.00518722,0.0210418,0.0290425,0.00572244,0.0210013,0,0.00658544,0.00553272,0.0222743,0.0107991,0.00764297,0.0196403,0.017073,0.0147891,0.0224296,0.0298069,0.0338897,0,0,0,0,0,0,0
91,0.0385034,0.0281746,0,0,0,0,0,0,0.0719974,0.0267668,0.0416726,0.0025299,0,0,0.0571179,0,0.0492834,0.0290902,0.0493404,0.0661652,0.00701256,0.0307882,0.0200946,0.0492029,0.0258471,0.0551696,0.0248581,0.0789411,0.0279213,0.0209311,0.0225567,0.026636,0.0596502,0.0484305,0.0467788,0.00483556,0.0163733,0.0250879,0.0177676,0.00457251,0.0286563,0,0,0.0199098,0,0.0238961,0.0203275,0.0325314,0.0191125,0.0244696,0.00503049,0.0212137,0.0289473,0.00559723,0.0209845,0,0.00640069,0.00550279,0.022216,0.010794,0.00762513,0.0192866,0.0168391,0.0148755,0.0224748,0.0298208,0.033785,0,0,0,0,0,0,0
92,0.0386009,0.028135,0,0,0,0,0,0,0.0723882,0.0267981,0.0418899,0.00245468,0,0,0.0569601,0,0.0493557,0.029018,0.049402,0.0655316,0.00684461,0.03111,0.0202132,0.0491274,0.0258371,0.0555078,0.0249383,0.0785017,0.0278698,0.0199094,0.0223067,0.0266434,0.0594203,0.0484108,0.0467983,0.00492182,0.0162256,0.0250523,0.0176014,0.00468569,0.0285579,0,0,0.0199191,0,0.0239563,0.0204099,0.0325485,0.018904,0.0244288,0.00487293,0.021365,0.0287978,0.005392,0.0209732,0,0.00615481,0.00546872,0.022147,0.0108038,0.00765571,0.0190854,0.0166488,0.0148952,0.0227517,0.0298152,0.0336587,0,0,0,0,0,0,0
93,0.0382859,0.0280731,0,0,0,0,0,0,0.0729671,0.0268499,0.0418662,0.00236024,0,0,0.0568629,0,0.04944,0.0288324,0.0494328,0.0649069,0.00668292,0.031422,0.0202341,0.049135,0.0258899,0.0559343,0.0251659,0.0779902,0.0276982,0.019001,0.0219239,0.0266034,0.0589935,0.0484378,0.0468455,0.00499629,0.016067,0.0250059,0.0174984,0.00481877,0.0283069,0,0,0.0198943,0,0.0239566,0.0204944,0.0325352,0.0187591,0.0243817,0.00476344,0.0214249,0.0286282,0.00535738,0.0209523,0,0.00593627,0.00545686,0.0220832,0.0107937,0.00770883,0.0189554,0.0165253,0.0149078,0.0228819,0.0297528,0.0334874,0,0,0,0,0,0,0
94,0.0380887,0.0279183,0,0,0,0,0,0,0.073276,0.0268558,0.0420395,0.00225008,0,0,0.0567691,0,0.0495303,0.0285631,0.0494842,0.0642671,0.00649708,0.0317267,0.0200989,0.0491257,0.0259289,0.0564428,0.0255364,0.0773687,0.0274424,0.0184121,0.0214375,0.0264504,0.0585114,0.0484729,0.0468883,0.00504707,0.0159408,0.025024,0.0174972,0.00489558,0.0279907,0,0,0.0197519,0,0.0240088,0.0204464,0.0324457,0.018833,0.0243905,0.00472077,0.0213583,0.0284459,0.0052571,0.0208166,0,0.00582963,0.00549349,0.0220526,0.0107678,0.00775531,0.0189067,0.0164573,0.0148828,0.0227615,0.02955,0.033275,0,0,0,0,0,0,0
95,0.0383454,0.0276882,0,0,0,0,0,0,0.0737511,0.0268067,0.042091,0.0021374,0,0,0.0566509,0,0.049581,0.0283643,0.0495772,0.0638603,0.00632737,0.032012,0.0199224,0.0490449,0.0259607,0.0570415,0.0259922,0.0766932,0.0272129,0.0177395,0.0208096,0.0262484,0.0581496,0.048452,0.0468966,0.00507972,0.016014,0.0250168,0.017578,0.00494934,0.0277269,0,0,0.0196195,0,0.0240799,0.0203139,0.0323741,0.0189891,0.0242873,0.00471424,0.0212634,0.0282786,0.00518692,0.0204523,0,0.00582765,0.00549229,0.0220562,0.0107262,0.00776439,0.0188942,0.0163925,0.0149037,0.0229947,0.0292654,0.0331509,0,0,0,0,0,0,0
96,0.038296,0.0275593,0,0,0,0,0,0,0.0744376,0.0267365,0.0423088,0.00204966,0,0,0.0563687,0,0.049585,0.0282939,0.0496987,0.0633643,0.00616541,0.0323355,0.0196236,0.0488903,0.0260292,0.0576129,0.0265255,0.0759989,0.0270703,0.0169979,0.0200849,0.0260571,0.057986,0.0481933,0.0468842,0.00513423,0.0160275,0.0250221,0.017657,0.00502919,0.0275205,0,0,0.0195286,0,0.0241175,0.0202475,0.0323047,0.0190962,0.0241696,0.00470073,0.021084,0.0282308,0.00514174,0.0202592,0,0.00582101,0.00544469,0.0220285,0.0107016,0.00777854,0.0189334,0.0161308,0.0149997,0.0228797,0.0290786,0.0330065,0,0,0,0,0,0,0
97,0.0378596,0.0273887,0,0,0,0,0,0,0.0752537,0.0267118,0.0422467,0.00196242,0,0,0.0559523,0,0.0495386,0.0283168,0.049742,0.0630608,0.00600185,0.0327176,0.0193754,0.048759,0.0261517,0.058212,0.0271251,0.0752968,0.0270239,0.0163928,0.0195453,0.0258848,0.058219,0.0478001,0.0468705,0.00520296,0.016049,0.0249842,0.0177169,0.00512059,0.0272645,0,0,0.019531,0,0.024094,0.0203083,0.0322404,0.0191912,0.0241148,0.00460156,0.0209439,0.0280685,0.00514571,0.0202259,0,0.00583834,0.00537785,0.0219717,0.0106699,0.00782895,0.0189878,0.0159498,0.0150949,0.0227939,0.0289267,0.0328095,0,0,0,0,0,0,0
98,0.0376396,0.027288,0,0,0,0,0,0,0.0761296,0.0267222,0.042615,0.00188187,0,0,0.0556016,0,0.0495204,0.0283599,0.0497281,0.0627651,0.00584348,0.0331563,0.019148,0.0487271,0.0262831,0.0588541,0.0277046,0.0745879,0.0271153,0.0159938,0.0189015,0.0257382,0.0587669,0.0474951,0.046886,0.00525101,0.0160386,0.0249637,0.0177323,0.00517176,0.0271285,0,0,0.0195713,0,0.0241116,0.0204593,0.0321461,0.0192515,0.0240581,0.0045184,0.0208964,0.0278933,0.0051738,0.0201912,0,0.00585054,0.0053566,0.0219095,0.0106167,0.00791861,0.0190149,0.0158684,0.0151583,0.0228595,0.0288091,0.0326855,0,0,0,0,0,0,0
99,0.0376568,0.0272941,0,0,0,0,0,0,0.0770789,0.0267704,0.0430113,0.00183594,0,0,0.0553295,0,0.0495615,0.0282855,0.0496662,0.0626754,0.00569294,0.0335804,0.0190782,0.0484606,0.0264825,0.0595039,0.0282906,0.073882,0.0274418,0.015891,0.0183872,0.0256093,0.0596631,0.0472128,0.0469366,0.0052756,0.0159801,0.0249522,0.0176862,0.00522487,0.0271232,0,0,0.0196215,0,0.0241694,0.0205771,0.0320661,0.0192925,0.0239828,0.00438345,0.0209138,0.0278079,0.00512072,0.0201426,0,0.00580514,0.00535951,0.0218208,0.0105758,0.00799101,0.0189856,0.015829,0.0151749,0.023121,0.0287531,0.0326636,0,0,0,0,0,0,0
100,0.0376978,0.0273794,0,0,0,0,0,0,0.0782683,0.0267897,0.043804,0.00182794,0,0,0.0550986,0,0.0496107,0.0281322,0.0495649,0.0627468,0.00552273,0.0339155,0.0190823,0.0481892,0.0266698,0.0600802,0.0288371,0.0732174,0.027954,0.0159812,0.0174751,0.0255256,0.0609205,0.0469389,0.0469822,0.00528219,0.0158101,0.0249182,0.0175484,0.00532913,0.0271511,0,0,0.019643,0,0.0242243,0.0206099,0.0320353,0.0192671,0.0239248,0.00420387,0.0209383,0.0278012,0.00498937,0.0200806,0.00499748,0.00565634,0.00537347,0.0216913,0.0105493,0.00802565,0.0189073,0.0157962,0.0151803,0.0236014,0.0287685,0.0327323,0,0,0,0,0,0,0
101,0.0376536,0.0274123,0,0,0,0,0,0,0.0797311,0.0267743,0.0446067,0.0018007,0,0,0.0548414,0,0.0496186,0.0279738,0.0495187,0.062793,0.00532843,0.0342926,0.0190837,0.0480223,0.0268447,0.0606345,0.0293754,0.0726038,0.028392,0.0160885,0.0165177,0.0254592,0.0623036,0.0466996,0.0469934,0.00529942,0.015675,0.0249068,0.0174353,0.00538446,0.0272157,0,0,0.019611,0,0.024239,0.0205993,0.0319844,0.0192611,0.0238365,0.00409648,0.0209315,0.0278267,0.00498982,0.0199444,0.00456005,0.00553914,0.00537798,0.0215449,0.0104797,0.00805277,0.0188641,0.0157642,0.0152127,0.0236236,0.0287588,0.032807,0,0,0,0,0,0,0
102,0.037584,0.027381,0,0,0,0,0,0,0.0810953,0.0267495,0.0451556,0.00176439,0,0,0.0546042,0,0.0496396,0.0278441,0.0495347,0.0628746,0.00515897,0.0346801,0.0190249,0.0479727,0.0270592,0.0611319,0.0298625,0.0720977,0.0283618,0.0162019,0.0157394,0.0254033,0.0635577,0.0465049,0.0469823,0.00533968,0.0155822,0.024905,0.0173326,0.00541839,0.0273381,0,0,0.0196004,0,0.0242204,0.0205751,0.0318754,0.0191272,0.0237737,0.00401429,0.0209206,0.0279105,0.00501746,0.0198905,0.00433754,0.00537367,0.00535509,0.0213938,0.0104254,0.00809944,0.0187748,0.0157403,0.0152145,0.0234105,0.0286934,0.0329043,0,0,0,0,0,0,0
103,0.0378202,0.0269957,0,0,0,0,0,0,0.082591,0.026672,0.045784,0.00253204,0,0,0.0553579,0,0.0495199,0.0281898,0.0496505,0.062741,0.00549401,0.0353475,0.0193639,0.0484355,0.0276656,0.0619938,0.0306528,0.0710786,0.0283161,0.0155896,0.0143449,0.025156,0.0638049,0.0471061,0.0468134,0.00511154,0.0194684,0.0249023,0.0205941,0.00375782,0.027243,0,0,0.0198645,0,0.0242489,0.0206096,0.0312017,0.021511,0.0193269,0.00872696,0.0220991,0.0273323,0.00887438,0,0.00867688,0.010001,0.00457543,0.0233511,0.0106987,0.00749318,0.0220901,0.0152411,0.0153136,0.0235938,0.028161,0.0331265,0,0,0,0,0,0,0
104,0.0379962,0.0269611,0,0,0,0,0,0,0.0834116,0.0266676,0.0461042,0.00273088,0,0,0.0551524,0,0.0495037,0.0279611,0.0497008,0.0625359,0.00544559,0.0357325,0.0192884,0.0484873,0.0278371,0.0624335,0.0310065,0.0706927,0.028233,0.0156303,0.0138372,0.0251114,0.0647064,0.0469385,0.0468135,0.00513196,0.019562,0.0249189,0.0206542,0.00387483,0.0273982,0,0,0.020212,0,0.0242396,0.0205208,0.0311799,0.0214178,0.0192234,0.00881726,0.0219341,0.0275039,0.00882163,0,0.00874153,0.00995031,0.00470445,0.0231666,0.0106627,0.00759363,0.0222597,0.0152101,0.0152803,0.0233492,0.0280913,0.0332801,0,0,0,0,0,0,0
105,0.0379999,0.0268564,0,0,0,0,0,0,0.0838651,0.0266686,0.0461942,0.00287339,0,0,0.0548913,0,0.0494813,0.0277041,0.0499594,0.0618304,0.00537443,0.0360763,0.0192469,0.0484063,0.0279756,0.0628071,0.0311857,0.07043,0.0279732,0.0155389,0.0133071,0.0250399,0.0655946,0.0466835,0.0468089,0.00512734,0.0195694,0.0249211,0.0206427,0.00394742,0.0274785,0,0,0.0199682,0,0.0242347,0.0204202,0.0311597,0.0212591,0.01913,0.00881803,0.0218349,0.0274946,0.00884538,0,0.00879651,0.00985701,0.00487306,0.0229844,0.0106458,0.00769344,0.0223446,0.0152326,0.0152265,0.0231397,0.0280443,0.0333808,0,0,0,0,0,0,0
106,0.0381127,0.0268441,0,0,0,0,0,0,0.0843275,0.0266831,0.046266,0.00304898,0,0,0.0547649,0,0.0494189,0.0276662,0.0503509,0.0608546,0.00530815,0.03645,0.0191453,0.0483618,0.0281129,0.0630776,0.0312935,0.0702505,0.0279126,0.0152611,0.0128109,0.024917,0.0662492,0.0465469,0.0468036,0.00508312,0.0194126,0.0249325,0.020472,0.0040628,0.0276309,0,0,0.0203697,0,0.0242372,0.020382,0.0311107,0.0210875,0.0190351,0.00871381,0.0216595,0.0275202,0.00890509,0,0.00877407,0.00973516,0.00487571,0.0228294,0.0106123,0.00776239,0.0222531,0.0152276,0.0151629,0.0231039,0.0280174,0.0334281,0,0,0,0,0,0,0
107,0.038308,0.0268321,0,0,0,0,0,0,0.0846703,0.0266881,0.0464827,0.0032947,0,0,0.0546407,0,0.0493599,0.0278031,0.0506952,0.0595462,0.00529439,0.0368213,0.0190856,0.0482768,0.0282334,0.0630012,0.0313939,0.0701501,0.0280198,0.0149522,0.0124707,0.0248249,0.0669558,0.0463946,0.0467699,0.00504338,0.0191751,0.0249263,0.0202543,0.00423971,0.0277666,0,0,0.02065,0,0.0242076,0.0204597,0.0310813,0.0208781,0.0189605,0.00856274,0.021457,0.0276001,0.0089716,0,0.00875346,0.0096973,0.00483204,0.0226769,0.0105667,0.00785039,0.0220917,0.0151295,0.015099,0.0231879,0.0279835,0.0334443,0,0,0,0,0,0,0
108,0.038577,0.0269348,0,0,0,0,0,0,0.0845186,0.0266714,0.046625,0.00363531,0,0,0.054503,0,0.0493106,0.0279401,0.050872,0.0579864,0.00533358,0.0371985,0.0190399,0.048214,0.028245,0.0625921,0.0315377,0.070079,0.0281152,0.0146956,0.0128557,0.0247275,0.0674915,0.0462477,0.0467207,0.00501097,0.0189287,0.024882,0.0200466,0.00446888,0.0279581,0,0,0.0206982,0,0.024117,0.0206036,0.0310759,0.0206207,0.0188947,0.00845061,0.0212143,0.0278163,0.00902027,0,0.00875184,0.00969537,0.00481402,0.0225183,0.0105714,0.00796624,0.0218997,0.0149493,0.0151435,0.0234643,0.0279974,0.0334064,0,0,0,0,0,0,0
