Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,
117,0.0206463,0.021198,0,0,0,0,0,0,0.0252182,0.0250245,0.0110864,0.00055285,0,0,0.0504625,0,0.0472512,0.0189297,0.0438778,0.0126687,0.00553556,0.0213994,0.00931413,0.017963,0.0138561,0.108044,0.0212144,0.0223342,0.0125779,0.0132036,0.00549873,0.0206618,0.0128363,0.0371888,0.0447183,0.00592711,0.0149087,0.0312397,0.0394593,0.00348153,0.0402129,0,0,0.0433508,0,0.0220328,0.0248475,0.0344221,0.0618449,0.024507,0.0147798,0.0144385,0.0598249,0.0066504,0.0161282,0.00371315,0.00946397,0.0275325,0.029683,0.0243027,0.0385893,0.00803597,0.05312,0.00565643,0.00853195,0.0236013,0.02761,0,0,0,0,0,0,0
118,0.0203098,0.0209017,0,0,0,0,0,0,0.0252545,0.0250099,0.011079,0.000538911,0,0,0.0506629,0,0.0473647,0.0190769,0.0438707,0.0126839,0.00555795,0.0214526,0.0094032,0.0183154,0.0138657,0.108147,0.0212528,0.0223896,0.0125154,0.0132922,0.00549723,0.0206947,0.013064,0.0372741,0.0447914,0.00593619,0.0147924,0.031348,0.0397627,0.00356732,0.0399908,0,0,0.0441152,0,0.0219713,0.0252096,0.0345583,0.0623156,0.024468,0.0147731,0.0144809,0.0594224,0.00645188,0.015915,0.00368942,0.00951802,0.0273628,0.02974,0.02437,0.0385411,0.00825858,0.0533291,0.00547521,0.00855361,0.0232679,0.0273124,0,0,0,0,0,0,0
119,0.0203899,0.020447,0,0,0,0,0,0,0.0250929,0.0250028,0.0112475,0.000590186,0,0,0.0507565,0,0.0475256,0.0191852,0.0438715,0.0128399,0.00554892,0.0214756,0.00952534,0.0187282,0.013822,0.108157,0.0212843,0.022478,0.0124119,0.0132876,0.00539101,0.0207953,0.0134302,0.0377816,0.0449352,0.00599822,0.0140696,0.0315226,0.0399719,0.0036835,0.0396929,0,0,0.0448278,0,0.0220206,0.0255617,0.0346528,0.062653,0.024468,0.0148843,0.0145798,0.0587142,0.00628714,0.0157783,0.00378031,0.00966102,0.0273861,0.0298426,0.0244982,0.038586,0.00874793,0.0533532,0.00527264,0.00841936,0.0227585,0.0267562,0,0,0,0,0,0,0
120,0.0203892,0.019787,0,0,0,0,0,0,0.0247437,0.025003,0.0115825,0.000700325,0,0,0.0508684,0,0.0477339,0.0193404,0.0438225,0.0130519,0.00551936,0.0215196,0.00965188,0.0192406,0.0138184,0.108174,0.0213429,0.022476,0.0123369,0.0131871,0.00518243,0.0207074,0.0139309,0.0386056,0.0450999,0.00601468,0.0135577,0.0316229,0.0402422,0.0038652,0.0389847,0,0,0.0454245,0,0.022021,0.0259448,0.0347783,0.0630097,0.0245108,0.0150637,0.0147496,0.0576868,0.00621444,0.0156814,0.0039147,0.00981971,0.0276813,0.029939,0.0247196,0.0388072,0.00928905,0.053253,0.00507837,0.008329,0.0220638,0.0262462,0,0,0,0,0,0,0
121,0.0198152,0.018882,0,0,0,0,0,0,0.0240221,0.0250124,0.0123076,0.000845224,0,0,0.0511343,0,0.0479825,0.0196286,0.0438017,0.0135017,0.00549186,0.0215768,0.00977749,0.019805,0.0137885,0.108228,0.02137,0.0224433,0.0121837,0.0129851,0.00478004,0.0205567,0.0146562,0.0391744,0.0452087,0.0059743,0.0131887,0.0316479,0.0405698,0.004097,0.0379193,0,0,0.0458976,0,0.0219332,0.0263497,0.0348952,0.0633361,0.0245283,0.015343,0.0149749,0.0563635,0.00620335,0.0155434,0.0039248,0.00995919,0.028141,0.0300483,0.0249196,0.0391326,0.00965036,0.0529783,0.00492509,0.00825039,0.0211876,0.0260473,0,0,0,0,0,0,0
122,0.0195024,0.0174722,0,0,0,0,0,0,0.0232333,0.0250746,0.0129929,0.000914249,0,0,0.0514088,0,0.0483318,0.0199384,0.0438569,0.0142432,0.00549066,0.0217887,0.010016,0.020352,0.0138225,0.108328,0.0214724,0.0225301,0.0120614,0.0128817,0.00444381,0.0206596,0.0151612,0.0395895,0.0452461,0.00587422,0.0128088,0.0316067,0.0408862,0.00427196,0.0368378,0,0,0.0462505,0,0.0217832,0.026707,0.0349,0.0635553,0.0245573,0.0156742,0.0152422,0.0546385,0.00641109,0.0154192,0.00380364,0.0101517,0.0285263,0.0301474,0.0250728,0.0394027,0.00978456,0.0524491,0.00477379,0.00810117,0.019991,0.0256144,0,0,0,0,0,0,0
123,0.0157532,0.0122007,0,0,0,0,0,0,0.0222448,0.0251698,0.0138571,0.000933912,0,0,0.0511236,0,0.0485199,0.0202681,0.0440926,0.0154799,0.00561703,0.022053,0.0103786,0.0226797,0.0138326,0.108446,0.0216013,0.0226875,0.0119082,0.0128021,0.00401041,0.0209847,0.015468,0.0407723,0.0452888,0.00574959,0.012634,0.0313773,0.0412193,0.00462103,0.0282089,0,0,0.0475246,0,0.022002,0.0278861,0.034755,0.0638367,0.0245607,0.0161002,0.0156559,0.0428672,0.00680005,0.0153807,0.00368865,0.0105531,0.0287292,0.0302566,0.0252859,0.0397089,0.00995618,0.0475102,0.00422339,0.00745224,0.0127245,0.0202552,0,0,0,0,0,0,0
124,0.0156156,0.0117776,0,0,0,0,0,0,0.022101,0.0251617,0.0140073,0.00114386,0,0,0.0513502,0,0.0484795,0.0205098,0.0443209,0.0156774,0.00551191,0.0220296,0.0103981,0.0228214,0.0138171,0.108421,0.0215682,0.0227987,0.0117834,0.0127341,0.00384136,0.0210661,0.0155398,0.0410697,0.045511,0.00579085,0.0126021,0.031461,0.0413356,0.00472088,0.0276164,0,0,0.0477883,0,0.0220067,0.0280538,0.0345613,0.0637342,0.0247164,0.0163235,0.0157164,0.0423692,0.00712555,0.0153628,0.00361604,0.0109492,0.0287872,0.0303635,0.0254227,0.039831,0.00983876,0.0474304,0.00412342,0.00747667,0.0121554,0.0200854,0,0,0,0,0,0,0
125,0.0158983,0.0117034,0,0,0,0,0,0,0.0222886,0.0251727,0.0136816,0.0013177,0,0,0.0514674,0,0.0485113,0.0206113,0.0445577,0.0154352,0.00540462,0.0220099,0.0104625,0.0228143,0.0138328,0.108433,0.0215945,0.0227749,0.0117219,0.0127461,0.00384414,0.0211719,0.0153702,0.0411408,0.0456714,0.00583909,0.0125825,0.0315449,0.0412992,0.00479634,0.0277497,0,0,0.0479965,0,0.0219801,0.0282635,0.0343603,0.063424,0.0248869,0.016478,0.0156704,0.0423632,0.00742952,0.0154178,0.00365692,0.0113479,0.028874,0.0304222,0.0254286,0.0399106,0.00970404,0.0475386,0.00406533,0.00777771,0.0118442,0.0202293,0,0,0,0,0,0,0
126,0.0160736,0.0115326,0,0,0,0,0,0,0.0221235,0.0251822,0.013435,0.00149635,0,0,0.0514886,0,0.0486169,0.0206587,0.0447616,0.0153274,0.00528739,0.022095,0.0104944,0.02272,0.0138768,0.108508,0.0217164,0.0229185,0.0116997,0.0126943,0.00377287,0.0211912,0.0153991,0.0409841,0.0457698,0.00588521,0.0125104,0.0315987,0.0412897,0.00463478,0.028233,0,0,0.0482114,0,0.0218934,0.028267,0.0342242,0.063189,0.0250204,0.016577,0.0155694,0.0428199,0.00769994,0.0155463,0.00380221,0.0117119,0.0289204,0.0304031,0.0254226,0.0399969,0.00970671,0.0479215,0.00402911,0.00832042,0.0118056,0.0207487,0,0,0,0,0,0,0
127,0.0161485,0.0113906,0,0,0,0,0,0,0.0220341,0.0251624,0.0133646,0.00169925,0,0,0.0515353,0,0.0487234,0.0207551,0.0449469,0.0150742,0.00516287,0.0224552,0.0103574,0.0226061,0.0139758,0.10883,0.0220474,0.0232584,0.0117666,0.0127839,0.00381793,0.0213509,0.0152376,0.0408183,0.0458606,0.00594429,0.0124808,0.0316897,0.0413222,0.00453355,0.0292194,0,0,0.0484336,0,0.0218094,0.0282761,0.034131,0.0630185,0.0251166,0.0166326,0.0153984,0.0439728,0.00793521,0.015709,0.00400618,0.0120012,0.0289394,0.0302848,0.0254114,0.0399865,0.00966281,0.0486422,0.00401185,0.00856871,0.0121415,0.0216248,0,0,0,0,0,0,0
128,0.0155151,0.00900212,0,0,0,0,0,0,0.0220428,0.025085,0.0134382,0.00197668,0,0,0.0517969,0,0.0488968,0.0206951,0.0450995,0.0151909,0.00396197,0.0230528,0.00779864,0.0207304,0.0139369,0.109189,0.0225013,0.0242536,0.0114634,0.0133585,0.00383584,0.0208554,0.015814,0.0396747,0.0459602,0.00603299,0.0110503,0.0318064,0.00440709,0.00243801,0.0280162,0,0,0.0498275,0,0.0218375,0.0290711,0.0371227,0.00963429,0.0257927,0.0127981,0.0133957,0.0432867,0.00764497,0.0167473,0.00464015,0.00766235,0.0103733,0.0258091,0.00712152,0.0101496,0.0157947,0.0490098,0.0041259,0.00848868,0.0118404,0.021972,0,0,0,0,0,0,0
129,0.0174834,0.00874469,0,0,0,0,0,0,0.0225232,0.0249972,0.0126424,0.00225001,0,0,0.0517692,0,0.0492075,0.0203454,0.0452956,0.0144754,0.00487857,0.0224129,0.0101501,0.0181061,0.0139979,0.109329,0.0223497,0.0239744,0.0117398,0.0124905,0.00385864,0.0213844,0.0144273,0.0370727,0.0461837,0.00652037,0.0129066,0.0318622,0.0417693,0.00492901,0.02837,0,0,0.050178,0,0.021855,0.0290822,0.0340549,0.0633703,0.0251571,0.0167321,0.0149937,0.044473,0.00851989,0.0160773,0.00435727,0.0124764,0.0290327,0.0300136,0.0255187,0.0401319,0.00981094,0.0497009,0.00424285,0.00862643,0.0149696,0.0246687,0,0,0,0,0,0,0
130,0.017965,0.00860729,0,0,0,0,0,0,0.0219042,0.0250111,0.012719,0.00247939,0,0,0.0517603,0,0.049338,0.0204379,0.0454667,0.0146167,0.00482937,0.022984,0.0101571,0.0183512,0.0139713,0.109429,0.0228004,0.0243877,0.0118157,0.0124877,0.00376987,0.0214609,0.0148837,0.0371318,0.0462493,0.006685,0.0129522,0.0319416,0.0418834,0.00511194,0.0285961,0,0,0.050393,0,0.0218363,0.0292447,0.034056,0.063387,0.025153,0.0166412,0.0147968,0.0446198,0.00863154,0.0161444,0.00444015,0.0124868,0.0288317,0.029962,0.0255332,0.0399224,0.0095524,0.0498307,0.00430285,0.00871535,0.0147766,0.0250014,0,0,0,0,0,0,0
131,0.0129855,0.00903379,0,0,0,0,0,0,0.0219944,0.0251708,0.0124881,0.00271564,0,0,0.0505434,0,0.0493018,0.0208811,0.0455928,0.0145665,0.00488822,0.0230424,0.0103565,0.02495,0.0138334,0.108752,0.0227412,0.0247876,0.0116569,0.0122093,0.00363956,0.0212996,0.01488,0.04181,0.0460377,0.0064633,0.0128761,0.0316352,0.0418281,0.00553701,0.0210813,0,0,0.0496345,0,0.0221619,0.0294809,0.0340291,0.0632364,0.0250708,0.0166371,0.0149884,0.0338862,0.00876392,0.0161766,0.00446406,0.0125964,0.028608,0.0300039,0.0254638,0.0396243,0.00935117,0.0440475,0.00474576,0.00873472,0.00654304,0.0163549,0,0,0,0,0,0,0
132,0.0129594,0.00912311,0,0,0,0,0,0,0.0217369,0.0251152,0.0127081,0.00232704,0,0,0.0506116,0,0.0493331,0.020827,0.0456418,0.0151412,0.0038405,0.0241433,0.00791249,0.0251738,0.0136471,0.108377,0.0231232,0.0256621,0.0113393,0.0128041,0.00349993,0.0206827,0.0159106,0.0419172,0.0460448,0.0064465,0.0117648,0.0317448,0.00435548,0.00318985,0.0216229,0,0,0.0501857,0,0.0221477,0.0300334,0.0370003,0.00838579,0.0257649,0.0125826,0.0131572,0.0345465,0.00776587,0.01701,0.00471736,0.00766176,0.00957504,0.0253475,0.00660047,0.00893378,0.0160205,0.0445831,0.00483026,0.00881142,0.00679617,0.016718,0,0,0,0,0,0,0
133,0.0128156,0.00851127,0,0,0,0,0,0,0.021499,0.0250462,0.012606,0.00289702,0,0,0.0500806,0,0.0494231,0.0204867,0.0458713,0.0146984,0.00486503,0.0241568,0.0103605,0.0245669,0.0135247,0.108015,0.0230287,0.0252027,0.011789,0.0122694,0.00379535,0.0213062,0.0158518,0.0414164,0.0460993,0.00664879,0.0131038,0.0318142,0.0413771,0.00576822,0.0213163,0,0,0.0498013,0,0.0223299,0.0298995,0.0337941,0.0623044,0.0251591,0.0165095,0.0149311,0.0341447,0.00905332,0.0161699,0.00430717,0.0133152,0.0281871,0.0300571,0.0252286,0.0389953,0.00887349,0.0441827,0.00517346,0.00919756,0.0062738,0.0167946,0,0,0,0,0,0,0
134,0.012578,0.00836478,0,0,0,0,0,0,0.0214055,0.0249918,0.0126245,0.00303266,0,0,0.0496931,0,0.0494896,0.0202397,0.0462068,0.0147349,0.00491719,0.0243755,0.0104714,0.024504,0.0134248,0.107776,0.0230467,0.0253046,0.0119618,0.0123217,0.0040577,0.0214598,0.0164745,0.0412221,0.0460972,0.00672188,0.0132727,0.03192,0.0411879,0.00590414,0.0208255,0,0,0.0497443,0,0.0225533,0.0294952,0.0337509,0.0617966,0.0251963,0.0165178,0.0149358,0.0336111,0.00938803,0.0161509,0.00432499,0.0137452,0.0282208,0.0301323,0.0252531,0.0388034,0.00851412,0.0439195,0.00558441,0.00953953,0.0061776,0.0165724,0,0,0,0,0,0,0
135,0.0140497,0.00616032,0,0,0,0,0,0,0.0193714,0.0249474,0.014692,0.0031063,0,0,0.0497805,0,0.0496235,0.02007,0.0462962,0.017031,0.00509806,0.0287134,0.0106604,0.0218099,0.0150741,0,0.0261747,0.0250879,0.0139074,0.0142972,0.00553145,0.0218732,0.0191662,0.03973,0.0462222,0.00694771,0.0135028,0.031927,0.0408761,0.00585027,0.0232034,0,0,0.0498375,0,0.0223087,0.0291484,0.0338505,0.0610626,0.0251693,0.0163881,0.0149033,0.0366726,0.00941639,0.0160609,0.00425658,0.0138353,0.0280374,0.0301269,0.0252212,0.0386515,0.00798998,0.0456847,0.00550463,0.00961741,0.00657405,0.0191903,0,0,0,0,0,0,0
136,0.0228524,0.0131267,0,0,0,0,0,0,0.0177272,0.0247065,0.0234327,0.00347183,0,0,0.0509895,0,0.0499611,0.0192522,0.0455544,0.0262652,0.00532219,0.029769,0.0074346,0.0188784,0.0153835,0,0.0267992,0.0272898,0.0158428,0.0124413,0.00933875,0.0267147,0.0264865,0.0330667,0.0465487,0.00762707,0.0102786,0.0321853,0.00470429,0.00289279,0.0307553,0,0,0.0511724,0,0.0218893,0.0293336,0.037544,0.00608779,0.0252887,0.0116683,0.0115762,0.0473018,0.00720796,0.0165549,0.00477934,0.00718747,0.00829121,0.0249129,0.00599287,0.00726348,0.013032,0.0516811,0.00505317,0.00966221,0.0212712,0.0308871,0,0,0,0,0,0,0
137,0.0124846,0.00776588,0,0,0,0,0,0,0.023447,0.0249315,0.011565,0.0035844,0,0,0.0487017,0,0.04978,0.019956,0.0463908,0.0148469,0.00480345,0.0241397,0.0103319,0.0237586,0.0133471,0.109168,0.0224777,0.0253858,0.0116837,0.0122625,0.00486397,0.0214824,0.0180886,0.0404688,0.0461882,0.00711898,0.0135431,0.0317848,0.0405792,0.00595276,0.0213454,0,0,0.049353,0,0.0223969,0.0287318,0.0335618,0.0602321,0.0252446,0.0164972,0.0145741,0.033453,0.00957332,0.0161651,0.00440846,0.0143551,0.0280374,0.0302567,0.0252,0.0387204,0.00764057,0.0438365,0.00605316,0.00989927,0.00617201,0.0169975,0,0,0,0,0,0,0
138,0.0152715,0.00462477,0,0,0,0,0,0,0.0238616,0.024849,0.0111972,0.00369746,0,0,0.0490564,0,0.049934,0.0197472,0.0462602,0.0147699,0.00467482,0.0243057,0.0101302,0.0191526,0.0136142,0.109918,0.0225953,0.0254152,0.011746,0.0123197,0.00517438,0.0214264,0.0188054,0.0376522,0.0464707,0.00751152,0.0135402,0.0320714,0.0404223,0.00588034,0.0245887,0,0,0.0498305,0,0.0224471,0.0282107,0.033437,0.0597804,0.0252819,0.0164701,0.0141967,0.0378234,0.00978535,0.0162267,0.00438267,0.0145254,0.0279265,0.0302872,0.0251364,0.038564,0.00735048,0.0463626,0.00606247,0.00999448,0.00824621,0.0215696,0,0,0,0,0,0,0
139,0.029247,0.0196338,0,0,0,0,0,0,0.023792,0.0245468,0.0110233,0.0037816,0,0,0.0500445,0,0.050491,0.0183933,0.0460356,0.0144743,0.00421409,0.0247085,0.00924907,0.0236299,0.0135827,0.109783,0.0228553,0.0257167,0.0119862,0.0116886,0.00500937,0.0216742,0.018551,0.0286792,0.0470652,0.00876561,0.0136018,0.0324504,0.0401496,0.00552821,0.0346293,0,0,0.0498667,0,0.0224707,0.0273878,0.0333051,0.0592207,0.0254294,0.0163668,0.0130486,0.0506697,0.00972929,0.0162533,0.00425339,0.0146587,0.0277091,0.0302667,0.0250454,0.0382714,0.00700087,0.0528122,0.0055974,0.0106009,0.0290153,0.0381279,0,0,0,0,0,0,0
140,0.0145437,0.00353889,0,0,0,0,0,0,0.0240315,0.0249964,0.0110035,0.00394008,0,0,0.0478213,0,0.0503088,0.0193576,0.0459018,0.0139563,0.00483713,0.0250284,0.0101989,0.0190099,0.0137703,0.10956,0.0232335,0.0257655,0.0120322,0.0110735,0.00477119,0.0218193,0.0179996,0.0371499,0.046796,0.00800129,0.0135908,0.0320717,0.0400525,0.00607029,0.0227359,0,0,0.0491556,0,0.0228706,0.0278465,0.0332773,0.059003,0.0254712,0.0164121,0.0137614,0.0345156,0.00977448,0.0162796,0.00437698,0.015,0.0276593,0.0303033,0.0250482,0.0381737,0.00687547,0.0442781,0.00678035,0.0107445,0.00667188,0.0203832,0,0,0,0,0,0,0
141,0.014292,0.00303937,0,0,0,0,0,0,0.0243434,0.0250847,0.0106808,0.00397872,0,0,0.047218,0,0.0504789,0.0189518,0.0458397,0.0134256,0.00484797,0.0252571,0.0100991,0.0186402,0.013975,0.10953,0.0236664,0.0256983,0.011985,0.0105201,0.00455452,0.0219246,0.0175561,0.0366537,0.046961,0.00825792,0.0136748,0.0318565,0.0398257,0.00614379,0.0217509,0,0,0.0486961,0,0.0227937,0.028196,0.0331017,0.0585561,0.0255423,0.0163371,0.0134172,0.0328547,0.0099386,0.0163106,0.00460339,0.0152133,0.0274749,0.0302862,0.024974,0.03787,0.0066246,0.0432379,0.00695138,0.0109971,0.00626315,0.0198196,0,0,0,0,0,0,0
142,0.0110539,0.00837967,0,0,0,0,0,0,0.0255865,0.0252076,0.00907828,0.0041981,0,0,0.0459615,0,0.0505532,0.0189324,0.0457505,0.0124069,0.00476013,0.0244406,0.00995026,0.0234961,0.0141146,0.109429,0.0236054,0.0255582,0.011548,0.00987964,0.00418205,0.0217094,0.0166093,0.0391206,0.0469286,0.00826279,0.0138109,0.0313738,0.0396168,0.00634981,0.0175101,0,0,0.0471286,0,0.0228453,0.027716,0.0329001,0.0580803,0.0256185,0.016254,0.0131452,0.0270006,0.0102249,0.0163814,0.00476906,0.0154567,0.0272911,0.0302837,0.0248868,0.0375637,0.00632214,0.0389711,0.00749304,0.0114843,0.00774362,0.0139973,0,0,0,0,0,0,0
143,0.0122052,0.00493172,0,0,0,0,0,0,0.0252688,0.0252516,0.00889862,0.00422334,0,0,0.0452865,0,0.050937,0.0184781,0.0457008,0.0129014,0.00488999,0.0245787,0.00983909,0.0198025,0.0143871,0.109767,0.0242769,0.0255263,0.0115787,0.00939725,0.00402452,0.0218683,0.0161096,0.0366886,0.0470948,0.00854716,0.0139449,0.0313694,0.0394296,0.00636445,0.0174962,0,0,0.0472104,0,0.0229359,0.0273905,0.0328007,0.0576545,0.0256548,0.016017,0.0128157,0.0269953,0.0103552,0.0163887,0.00479659,0.0155387,0.0270561,0.0302166,0.0247587,0.0372354,0.00601257,0.0390941,0.00786401,0.0117352,0.00551984,0.0158318,0,0,0,0,0,0,0
144,0.0106411,0.00991638,0,0,0,0,0,0,0.0257441,0.0253993,0.00858024,0.00451212,0,0,0.043978,0,0.0509677,0.0183952,0.0456007,0.0128195,0.00484178,0.0238386,0.00987989,0.0237299,0.0146517,0.109898,0.0243824,0.0255369,0.0112447,0.00888878,0.00374883,0.0216407,0.0150402,0.0380625,0.0471476,0.00864709,0.014012,0.031173,0.0392867,0.00646297,0.0155307,0,0,0.0458867,0,0.0231264,0.0269349,0.0326482,0.0573944,0.0255804,0.0158462,0.0126947,0.0244334,0.010567,0.0164394,0.00485515,0.0155626,0.026905,0.0302084,0.0246813,0.0370551,0.00576671,0.0364482,0.00830498,0.0122375,0.0101192,0.0125544,0,0,0,0,0,0,0
145,0.0109602,0.00971948,0,0,0,0,0,0,0.0257808,0.025469,0.00867832,0.00460983,0,0,0.0435335,0,0.0509799,0.0182447,0.0454477,0.0130213,0.00480265,0.0234145,0.0099218,0.0234558,0.0150235,0.110193,0.0246728,0.0255968,0.0109554,0.00847431,0.00356404,0.0215089,0.0142142,0.0376724,0.0472953,0.00888681,0.0142116,0.0312444,0.0390789,0.00633214,0.0158166,0,0,0.0456107,0,0.0232637,0.02691,0.0324513,0.0570071,0.0254844,0.0157152,0.0124635,0.0241515,0.010614,0.0164498,0.00485518,0.0155204,0.0267049,0.030191,0.0245578,0.0367729,0.00555685,0.036217,0.00860658,0.0125238,0.00993648,0.0128858,0,0,0,0,0,0,0
146,0.0296174,0,0,0,0,0,0,0,0.0260054,0.0250689,0.00841201,0.00467088,0,0,0.0454647,0,0.0516314,0.0164851,0.0452315,0.0131649,0.00438732,0.0228212,0.00919338,0.0249787,0.0154595,0.110508,0.024989,0.0256347,0.0105603,0.0081234,0.00336693,0.0213149,0.012985,0.0243508,0.0480835,0.0108141,0.0144581,0.032033,0.0388509,0.00584647,0.0296947,0,0,0.0488039,0,0.0227959,0.0278148,0.0322456,0.0565376,0.0255081,0.0156571,0.0113381,0.0412758,0.0103873,0.0164629,0.00491338,0.0156038,0.026519,0.0301772,0.0244239,0.0363921,0.00531638,0.0478327,0.00760901,0.0119402,0.0290597,0.0378604,0,0,0,0,0,0,0
147,0.0103942,0.0109954,0,0,0,0,0,0,0.02639,0.0254882,0.00801824,0.00539011,0,0,0.0422027,0,0.0511725,0.017825,0.044894,0.0132625,0.00478603,0.0221293,0.00991755,0.0235252,0.0160066,0.110857,0.02539,0.0256088,0.0102676,0.00770949,0.00330435,0.0212297,0.0114139,0.0371753,0.0473475,0.00939527,0.0147093,0.0312748,0.038767,0.00600664,0.015419,0,0,0.0446624,0,0.0236989,0.0264982,0.0323168,0.0563639,0.0255671,0.0156939,0.0119306,0.0225943,0.0102821,0.0165032,0.00495128,0.0157919,0.0264684,0.0301713,0.024434,0.0362444,0.00518364,0.0343171,0.00939209,0.0133196,0.0114076,0.0126558,0,0,0,0,0,0,0
148,0.0105426,0.0113362,0,0,0,0,0,0,0.0272889,0.0255374,0.0077008,0.0053041,0,0,0.0418101,0,0.0512637,0.017777,0.0444977,0.0134499,0.00484284,0.0215867,0.00975062,0.0234498,0.0165933,0.111308,0.0255065,0.0258763,0.0100567,0.00730676,0.00333904,0.0212627,0.00979882,0.0369386,0.0473863,0.00961088,0.0146897,0.031256,0.0385877,0.00562606,0.0154799,0,0,0.0442307,0,0.0238573,0.0262518,0.0324396,0.0559588,0.0256011,0.0156071,0.0114728,0.0221947,0.0102396,0.0165308,0.00505727,0.0155424,0.0262794,0.0301809,0.024399,0.0359375,0.00493305,0.0335509,0.00969094,0.0136944,0.0120947,0.0125034,0,0,0,0,0,0,0
149,0.00944616,0.0125417,0,0,0,0,0,0,0.0288292,0.025572,0.00722623,0.0049547,0,0,0.0407806,0,0.0514163,0.0174741,0.0442882,0.0135669,0.00496799,0.020729,0.00954367,0.0235598,0.0171409,0.111685,0.0253415,0.0260153,0.00980637,0.00688242,0.003358,0.0212348,0.00782721,0.0363286,0.0473973,0.00983275,0.0145736,0.0311132,0.0383462,0.00509029,0.0149831,0,0,0.0436575,0,0.0240511,0.0261053,0.0324544,0.0554674,0.0256088,0.0155324,0.0109825,0.021719,0.0103205,0.016574,0.0052564,0.0153925,0.0261132,0.0302202,0.0242847,0.0356128,0.00472549,0.0315599,0.010402,0.0142003,0.0141639,0.0112437,0,0,0,0,0,0,0
150,0.00935174,0.0124711,0,0,0,0,0,0,0.0298187,0.0256005,0.00677343,0.00441419,0,0,0.0403067,0,0.0514783,0.01737,0.0442187,0.0138816,0.00516266,0.020044,0.00954947,0.0232098,0.0176106,0.112024,0.025338,0.0261279,0.00978476,0.00652873,0.00332684,0.0213001,0.00625991,0.0358805,0.0474429,0.00998131,0.0147327,0.0310989,0.0380324,0.00450379,0.0150096,0,0,0.0433458,0,0.0241371,0.0260434,0.0324365,0.0549448,0.0255531,0.0154012,0.0105615,0.0214969,0.0102787,0.0165848,0.00542206,0.0152799,0.0258399,0.0302179,0.024147,0.0352084,0.00446174,0.0310139,0.0107542,0.0144157,0.0142936,0.0112757,0,0,0,0,0,0,0
151,0.00951674,0.0125654,0,0,0,0,0,0,0.0304108,0.0256078,0.00628651,0.00383197,0,0,0.0397426,0,0.0515069,0.0172038,0.0441328,0.0140328,0.00534693,0.0196055,0.00957224,0.0229585,0.0177614,0.11206,0.0252144,0.0260195,0.00987233,0.0061803,0.00333741,0.0213761,0.00544195,0.0355369,0.0474709,0.0100787,0.0151524,0.031105,0.0376832,0.00425354,0.0150611,0,0,0.0430345,0,0.0242363,0.0259882,0.0324298,0.0544761,0.0255134,0.0151935,0.0101691,0.0213211,0.0100169,0.0165332,0.00546507,0.0149585,0.0254767,0.0301823,0.0239957,0.0347484,0.00416567,0.0305948,0.0109912,0.0146039,0.0145131,0.01134,0,0,0,0,0,0,0
152,0.00955356,0.0126061,0,0,0,0,0,0,0.0308405,0.025615,0.00594778,0.00329988,0,0,0.0391478,0,0.0515273,0.0170228,0.0440585,0.0141446,0.0055723,0.0194845,0.00930639,0.0227148,0.0176394,0.111838,0.0249575,0.0258268,0.0100085,0.00595411,0.00337129,0.0214344,0.00592156,0.0352171,0.0474808,0.0102046,0.0155483,0.0311093,0.0373395,0.00489825,0.0151284,0,0,0.0427418,0,0.0243608,0.0258346,0.0323673,0.053885,0.0255374,0.0149773,0.00975802,0.0210827,0.0097542,0.0165116,0.00546237,0.0147234,0.025114,0.0301371,0.0238293,0.0342614,0.00403283,0.0303125,0.011233,0.0147888,0.0146579,0.0116191,0,0,0,0,0,0,0
153,0.0100443,0.0114841,0,0,0,0,0,0,0.0308556,0.0256556,0.00591076,0.00284717,0,0,0.0387717,0,0.051563,0.0169204,0.0440435,0.0145224,0.00597375,0.0194822,0.00927212,0.021713,0.0175514,0.111653,0.024923,0.0258945,0.010422,0.00591714,0.00354337,0.021697,0.00740719,0.0343938,0.0475411,0.0104182,0.015603,0.0311604,0.0370504,0.00530447,0.0152616,0,0,0.0425004,0,0.0244479,0.025546,0.0323302,0.0530301,0.0254415,0.0148634,0.00948443,0.0206286,0.00989649,0.0165064,0.00557621,0.0147255,0.0249206,0.0300774,0.0236477,0.0338958,0.00416651,0.030703,0.0114203,0.0149032,0.0133822,0.0124379,0,0,0,0,0,0,0
