Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x74,,LTIB,x73
596,0.0239946,0.0221251,0,0,0,0,0,0,0.127795,0.024152,0.00253726,0,0,0.0477788,0,0.0459094,0.0209832,0.0449075,0.0216256,0.0104655,0.0133219,0.00653881,0.0293563,0.0079068,0.0238397,0.0126078,0,0.0149322,0.023532,0.0349305,0.0277652,0.0445348,0.00877577,0.0083575,0.0264079,0.00605181,0.00231138,0.0179288,0,0,0.00738787,0,0.0291086,0.00821565,0.0338403,0.00706332,0.0249812,0.00812018,0.00574123,0.0271449,0.00340476,0.0113516,0.00655204,0.0051018,0.00601506,0.0182817,0.00553592,0.00595891,0.00871139,0.0160092,0.00431564,0.00533182,0.0315762,0.0279829,0,0,0,0,0,0,0,0,0.0622722,0
597,0.0245584,0.0228589,0,0,0,0,0,0,0.127759,0.0241993,0.0025923,0,0,0.0476234,0,0.0458957,0.0209701,0.0447918,0.0215544,0.010522,0.0131504,0.00674963,0.0304222,0.00792069,0.023875,0.0125014,0,0.0149091,0.0234823,0.0349069,0.0277183,0.0445673,0.0087404,0.00839358,0.0264516,0.00602194,0.00290595,0.0184201,0,0,0.00800921,0,0.0289913,0.00820755,0.0337741,0.00695778,0.0250449,0.00810845,0.00597949,0.027617,0.00336866,0.0113879,0.00647926,0.00511601,0.00596868,0.0182418,0.00553438,0.00585471,0.00875026,0.0161014,0.00432234,0.00528705,0.0324149,0.028553,0,0,0,0,0,0,0,0,0.0623406,0
598,0.0247938,0.0245727,0,0,0,0,0,0,0.127826,0.0240789,0.00273329,0,0,0.0483895,0,0.0461105,0.0213229,0.0449722,0.0215491,0.0105364,0.0130621,0.00677399,0.031397,0.00784957,0.023915,0.0124858,0,0.0148824,0.0234011,0.0351623,0.0280612,0.0444252,0.00833187,0.00846899,0.0263239,0.00600378,0.00308992,0.0214013,0,0,0.00854668,0,0.0290085,0.00864465,0.0336519,0.00679641,0.0249281,0.0080016,0.00599358,0.0333638,0.00324061,0.0114817,0.00634385,0.0050119,0.00585942,0.0182972,0.0055218,0.00569009,0.00882161,0.0189677,0.0043468,0.00516034,0.0357959,0.0301332,0,0,0,0,0,0,0,0,0.0623994,0
599,0.0252998,0.0254138,0,0,0,0,0,0,0.127857,0.0240789,0.00282999,0,0,0.0482301,0,0.0463023,0.0212763,0.0450583,0.0215309,0.0105781,0.013019,0.00696075,0.0324907,0.00784215,0.0239499,0.0125398,0,0.0148465,0.0233159,0.0352033,0.0279073,0.0444925,0.00819486,0.00840477,0.0262979,0.00609212,0.00308505,0.0219637,0,0,0.00926773,0,0.0287899,0.00886268,0.0336324,0.00669925,0.0249736,0.00801454,0.00620349,0.0342081,0.00321466,0.0114828,0.00633224,0.00502979,0.00583409,0.0183126,0.00552082,0.00562745,0.00880874,0.0194761,0.00399508,0.00492442,0.036781,0.0307903,0,0,0,0,0,0,0,0,0.062385,0
600,0.0257898,0.0262409,0,0,0,0,0,0,0.127873,0.0241852,0.00283352,0,0,0.0481219,0,0.0464576,0.0214162,0.0449833,0.0215286,0.0106139,0.0129467,0.00719281,0.0334815,0.00794608,0.0239204,0.0126321,0,0.0148543,0.0232931,0.0351788,0.0276468,0.0445591,0.00809144,0.0082403,0.0262511,0.00609386,0.00307135,0.0226864,0,0,0.0100373,0,0.0285221,0.00907498,0.0337148,0.00667365,0.0251053,0.00807878,0.00643061,0.0353237,0.00330404,0.0114435,0.00638356,0.00513968,0.00585896,0.0183057,0.0055105,0.00565938,0.00867445,0.0202175,0.00368088,0.00457526,0.0378646,0.0314501,0,0,0,0,0,0,0,0,0.0623508,0
601,0.0262839,0.0270113,0,0,0,0,0,0,0.12787,0.0243004,0.00288649,0,0,0.0480306,0,0.0465874,0.0217209,0.0449602,0.0215139,0.0106997,0.0127343,0.00742934,0.0343833,0.00804569,0.023945,0.0127407,0,0.0148559,0.0232585,0.0352099,0.0273892,0.0447037,0.00834091,0.00816042,0.0262064,0.00601016,0.00313509,0.0235255,0,0,0.0109482,0,0.0282478,0.0093082,0.0337366,0.00660565,0.0251419,0.00808186,0.00662696,0.0365277,0.00340338,0.0114056,0.00643737,0.00521133,0.005822,0.018307,0.00546122,0.00563484,0.00860582,0.0210155,0.00332735,0.00415261,0.0389224,0.0321473,0,0,0,0,0,0,0,0,0.0623688,0
602,0.0268117,0.0278231,0,0,0,0,0,0,0.12788,0.0242083,0.0029074,0,0,0.0476639,0,0.046766,0.0218455,0.0449834,0.0215161,0.0107864,0.0125984,0.00764911,0.0355194,0.00806926,0.0239596,0.0128628,0,0.0148413,0.0231779,0.0352704,0.0272004,0.0447962,0.00847725,0.00807516,0.0261755,0.00590766,0.00318291,0.0243029,0,0,0.0118168,0,0.0279713,0.00952753,0.0337286,0.00653466,0.0251353,0.00804005,0.00684262,0.0374666,0.00344112,0.0113809,0.00644071,0.00522603,0.00574403,0.0183279,0.0054372,0.005566,0.00853201,0.0215744,0.00302399,0.0037975,0.0399746,0.0328687,0,0,0,0,0,0,0,0,0.0624512,0
603,0.0273203,0.0286213,0,0,0,0,0,0,0.127921,0.0241529,0.00288524,0,0,0.0473884,0,0.0468993,0.0218874,0.0450748,0.0215111,0.0108236,0.0126285,0.00784055,0.0366627,0.0081257,0.023926,0.0129205,0,0.0148203,0.0231194,0.0354087,0.0271048,0.0448945,0.00853272,0.00790528,0.0261593,0.00584412,0.00319962,0.0250994,0,0,0.0125793,0,0.0277237,0.00978447,0.0337833,0.00653956,0.025199,0.00804377,0.00705434,0.0383886,0.00344706,0.0113621,0.00637826,0.00525076,0.00570808,0.0183656,0.00546688,0.0055841,0.00839063,0.0220118,0.00282398,0.0035611,0.0410326,0.0335404,0,0,0,0,0,0,0,0,0.062487,0
604,0.0278921,0.029383,0,0,0,0,0,0,0.127941,0.0242141,0.00289777,0,0,0.0472545,0,0.0470409,0.0219257,0.0452291,0.02154,0.0108904,0.0128303,0.00799619,0.0378711,0.00809914,0.0237998,0.0129343,0,0.0147726,0.0230453,0.0356006,0.0270268,0.0450238,0.00860286,0.00780626,0.0261911,0.0058492,0.00335952,0.0258322,0,0,0.0132529,0,0.0275345,0.0100511,0.033752,0.00657279,0.0252093,0.00804187,0.00719804,0.0393257,0.00339765,0.0113603,0.00630095,0.00524285,0.00568151,0.0183998,0.00550029,0.0056041,0.00830832,0.0223512,0.00267495,0.00333561,0.0420086,0.0342827,0,0,0,0,0,0,0,0,0.0624747,0
605,0.0284995,0.0301754,0,0,0,0,0,0,0.127965,0.0242221,0.00295451,0,0,0.0470241,0,0.047165,0.0218826,0.0452733,0.0215644,0.0109157,0.012967,0.00813317,0.0391749,0.00809002,0.0235395,0.0129155,0,0.0147305,0.0229883,0.0358351,0.0269627,0.0451018,0.00863187,0.00777023,0.0263159,0.00589275,0.00345007,0.0265742,0,0,0.0139291,0,0.0274489,0.0102797,0.0337128,0.00658903,0.025264,0.00815373,0.00735571,0.0402688,0.00343092,0.0113654,0.00642813,0.00532556,0.00573375,0.0184364,0.0055257,0.0056426,0.0082578,0.0226135,0.00269139,0.00318478,0.0429925,0.0350499,0,0,0,0,0,0,0,0,0.0624623,0
606,0.0291624,0.030905,0,0,0,0,0,0,0.128047,0.024188,0.00304816,0,0,0.0466744,0,0.047276,0.0218215,0.0453499,0.021681,0.0109508,0.0130895,0.00824041,0.0404935,0.00828679,0.0234492,0.013011,0,0.0146969,0.0228888,0.0360018,0.0267775,0.0451332,0.00864538,0.00774045,0.026488,0.00581146,0.00346883,0.027479,0,0,0.0145233,0,0.0274142,0.0105088,0.0335994,0.0064292,0.0252471,0.00812846,0.00746181,0.0412836,0.00333323,0.0113779,0.00660982,0.00525387,0.00563727,0.0184784,0.00544353,0.00549473,0.00822773,0.0228616,0.00281109,0.0030105,0.0439269,0.035888,0,0,0,0,0,0,0,0,0.0625235,0
607,0.0298026,0.0315455,0,0,0,0,0,0,0.128093,0.0242003,0.00308916,0,0,0.0463462,0,0.0474502,0.02185,0.0453793,0.0217581,0.0109608,0.0132468,0.00826945,0.0416766,0.00857175,0.0235293,0.0131449,0,0.0146896,0.0228137,0.0359705,0.0265652,0.0452144,0.00866634,0.00764725,0.0265428,0.00573015,0.0034428,0.028291,0,0,0.015079,0,0.0273007,0.0106658,0.0336103,0.00630127,0.0252921,0.00815446,0.0075524,0.0421121,0.00334273,0.0113722,0.00667888,0.00525622,0.00558923,0.0184814,0.00541192,0.00542676,0.00813371,0.0230929,0.00288754,0.00280313,0.0446986,0.036658,0,0,0,0,0,0,0,0,0.0625983,0
608,0.030538,0.0322069,0,0,0,0,0,0,0.128082,0.0242032,0.00309879,0,0,0.0460747,0,0.0476084,0.0218801,0.0452779,0.0218249,0.01094,0.0133853,0.00830037,0.0428836,0.00891565,0.0235399,0.0133697,0,0.0146742,0.0227642,0.0358521,0.0262946,0.0452637,0.00860328,0.00750593,0.0265175,0.00559791,0.00347868,0.0291389,0,0,0.015539,0,0.0271463,0.0107682,0.0336823,0.00618184,0.0253954,0.00819755,0.00763377,0.0429561,0.00344203,0.0113541,0.00666279,0.00534663,0.00555989,0.018471,0.00539025,0.00539326,0.00801384,0.0233507,0.00297853,0.00257243,0.0454929,0.037514,0,0,0,0,0,0,0,0,0.0626739,0
609,0.0313691,0.0329934,0,0,0,0,0,0,0.128097,0.0241795,0.00311371,0,0,0.0457339,0,0.0476959,0.0218351,0.0453336,0.0219501,0.0109526,0.0133079,0.00831125,0.044201,0.00891438,0.0235167,0.0135185,0,0.0147002,0.022701,0.0357377,0.0263708,0.0452727,0.00849805,0.00743465,0.0266263,0.00547288,0.00358375,0.0301091,0,0,0.0158138,0,0.0271235,0.0108677,0.0336568,0.00604154,0.0253992,0.00819889,0.00765945,0.0439967,0.00343746,0.0113561,0.0066024,0.00534541,0.00545193,0.0184918,0.00536042,0.00526177,0.00797496,0.0237277,0.00323377,0.00240832,0.0463957,0.0385429,0,0,0,0,0,0,0,0,0.0627442,0
610,0.0321062,0.0338886,0,0,0,0,0,0,0.128035,0.0241482,0.00315439,0,0,0.0453249,0,0.047829,0.0217206,0.0453745,0.0219183,0.0109932,0.0126661,0.00835599,0.0455314,0.00877918,0.0235653,0.0133767,0,0.0146143,0.0226166,0.0356305,0.026508,0.0453522,0.00849284,0.00738005,0.0266918,0.00541141,0.00353562,0.0313701,0,0,0.0160156,0,0.0270941,0.0108491,0.0335906,0.00593458,0.0254174,0.00818508,0.00771343,0.0456306,0.00340153,0.0113606,0.00660467,0.00532063,0.0053936,0.0185156,0.00535829,0.00515119,0.00793843,0.0244324,0.00348287,0.00231053,0.0475733,0.039605,0,0,0,0,0,0,0,0,0.0625823,0
611,0.0328406,0.0348272,0,0,0,0,0,0,0.127991,0.024033,0.00316361,0,0,0.04487,0,0.0479846,0.0215441,0.0454312,0.0217419,0.0110009,0.0119796,0.00842293,0.046912,0.00861676,0.0236315,0.0131596,0,0.0144146,0.0224824,0.0355687,0.026501,0.0453955,0.00834118,0.00727963,0.0267276,0.00536942,0.00347681,0.0324786,0,0,0.0162557,0,0.0270282,0.0108745,0.0335921,0.00587487,0.0254443,0.00819411,0.00778916,0.0470019,0.00345489,0.0113341,0.00667309,0.00533569,0.00540469,0.018517,0.00536754,0.00512379,0.0078513,0.0250603,0.00368026,0.00222829,0.0486597,0.0405838,0,0,0,0,0,0,0,0,0.0623649,0
612,0.0335269,0.0357743,0,0,0,0,0,0,0.12788,0.0239373,0.0031511,0,0,0.0446099,0,0.0481124,0.0215029,0.0454462,0.0216305,0.0109563,0.0116898,0.00846325,0.0481766,0.00862394,0.0238555,0.0131088,0,0.0143166,0.0224076,0.0354328,0.0262301,0.0454318,0.00831978,0.00714231,0.0267267,0.00530317,0.00347528,0.0338676,0,0,0.0164389,0,0.0269529,0.0109932,0.0336054,0.0058776,0.0254579,0.00819436,0.00782311,0.0488102,0.00352565,0.0113131,0.00670232,0.00537471,0.00542729,0.018511,0.00532652,0.00516316,0.00773244,0.0259802,0.00376751,0.00215878,0.0497477,0.0416103,0,0,0,0,0,0,0,0,0.0622667,0
613,0.0341735,0.0363833,0,0,0,0,0,0,0.127794,0.0238017,0.00319021,0,0,0.044414,0,0.0481651,0.0216115,0.0454003,0.0216238,0.0109133,0.0115669,0.00844835,0.0494086,0.00871225,0.0239804,0.0131928,0,0.0142958,0.0223839,0.0353742,0.0260916,0.0454673,0.00851865,0.00708988,0.0267249,0.00531065,0.00350491,0.0350876,0,0,0.0166163,0,0.0268727,0.0110348,0.0335815,0.00591242,0.0254715,0.00817251,0.00782195,0.0505086,0.00349856,0.01129,0.00663881,0.00538513,0.00542523,0.0185047,0.00530625,0.00520545,0.00770213,0.0268857,0.00381627,0.00208373,0.0507136,0.0425781,0,0,0,0,0,0,0,0,0.0621816,0
614,0.0347732,0.0365892,0,0,0,0,0,0,0.127662,0.023757,0.00322846,0,0,0.0441367,0,0.0482443,0.0217534,0.0452328,0.0216585,0.0108711,0.0125656,0.00850423,0.0507045,0.00867738,0.0239842,0.0132921,0,0.0143098,0.0223917,0.0351171,0.0264119,0.0455298,0.00874184,0.0070979,0.0267571,0.0053335,0.00343717,0.0360992,0,0,0.0168116,0,0.0268313,0.0109963,0.0335565,0.00596036,0.0255263,0.00816404,0.00792756,0.051893,0.00340993,0.0112496,0.00651945,0.0053117,0.00542291,0.0185274,0.00529948,0.00523592,0.0077266,0.0275279,0.00425375,0.00202192,0.0517259,0.0434535,0,0,0,0,0,0,0,0,0.062058,0
615,0.0353894,0.0369801,0,0,0,0,0,0,0.127504,0.0237368,0.00327105,0,0,0.0438036,0,0.0483643,0.0219133,0.0452059,0.0218013,0.0108946,0.0131784,0.00865977,0.0519995,0.0086806,0.0238478,0.0134197,0,0.0144315,0.0224044,0.034826,0.0265808,0.0456097,0.00882644,0.00707325,0.0267994,0.00533955,0.00339121,0.0370952,0,0,0.0170444,0,0.0268017,0.0109489,0.0335892,0.00600297,0.0255965,0.00819063,0.00815857,0.0531322,0.00339438,0.0112198,0.00644642,0.00523505,0.00543549,0.0185435,0.00531334,0.00526522,0.00772523,0.0279607,0.00500605,0.00198673,0.0526923,0.0443292,0,0,0,0,0,0,0,0,0.0620969,0
616,0.0359998,0.0377099,0,0,0,0,0,0,0.127397,0.0236859,0.00330353,0,0,0.0435088,0,0.0484617,0.0219778,0.0453311,0.0219145,0.0109507,0.0131949,0.00882044,0.053253,0.00875016,0.0237122,0.0134873,0,0.014496,0.0223841,0.0348266,0.0267658,0.0456685,0.0088147,0.00700584,0.0268649,0.00532347,0.00345004,0.0379613,0,0,0.0172277,0,0.0267798,0.0108399,0.0336397,0.00601348,0.0256732,0.00824437,0.00839969,0.0541008,0.00340678,0.0112208,0.00639852,0.00524902,0.00544434,0.0185651,0.0053286,0.0052814,0.00765234,0.0282877,0.00561524,0.00207055,0.0536013,0.0451353,0,0,0,0,0,0,0,0,0.062139,0
617,0.0366299,0.0384909,0,0,0,0,0,0,0.127343,0.0236512,0.00327889,0,0,0.0431692,0,0.0486077,0.0219181,0.0453953,0.021951,0.0109622,0.0129131,0.00889905,0.0545301,0.00879796,0.0236726,0.0134572,0,0.0144293,0.0223491,0.0350784,0.0273058,0.0457382,0.00877864,0.00688314,0.026926,0.00528405,0.00339785,0.0388135,0,0,0.0173059,0,0.0267439,0.0107361,0.0336703,0.00598703,0.0257428,0.00832945,0.00856498,0.0550152,0.00340883,0.0112263,0.00633863,0.00533765,0.00546726,0.018627,0.00534849,0.00526883,0.00751382,0.028567,0.00593229,0.00220836,0.0545115,0.0458978,0,0,0,0,0,0,0,0,0.0621199,0
618,0.037325,0.0390815,0,0,0,0,0,0,0.127258,0.0236976,0.00337624,0,0,0.0428649,0,0.0487375,0.0219109,0.0453946,0.0219039,0.0109645,0.0127066,0.00892826,0.0557522,0.00872712,0.0237465,0.0132857,0,0.0143022,0.0222787,0.0351476,0.0276013,0.045841,0.00878346,0.0067719,0.0269559,0.00526089,0.00286859,0.0398121,0,0,0.0173078,0,0.0267023,0.0106757,0.0336752,0.00598224,0.0257807,0.00836378,0.00864749,0.0562117,0.00343051,0.0112427,0.00627333,0.00538819,0.00547662,0.0186128,0.00536385,0.00524218,0.00748988,0.0290101,0.00615375,0.00232346,0.0554035,0.0467528,0,0,0,0,0,0,0,0,0.0618052,0
619,0.0379884,0.0396222,0,0,0,0,0,0,0.12719,0.0237898,0.00348837,0,0,0.042514,0,0.0488501,0.0219724,0.0453358,0.0218173,0.0109736,0.0127439,0.00895869,0.0569508,0.00868093,0.0238479,0.0131554,0,0.0141548,0.0221809,0.0348606,0.0278281,0.0459695,0.00881178,0.00676436,0.026999,0.00529391,0.00224158,0.0407417,0,0,0.0173711,0,0.0266737,0.0106113,0.0336635,0.00598971,0.0257838,0.00836364,0.00872804,0.0571454,0.0034862,0.0112586,0.00622664,0.00538897,0.00545691,0.0185264,0.00538634,0.00520205,0.00760951,0.029299,0.00669177,0.00247418,0.0561614,0.047559,0,0,0,0,0,0,0,0,0.0611667,0
620,0.038656,0.0404208,0,0,0,0,0,0,0.12704,0.0238894,0.00357713,0,0,0.0420519,0,0.0489303,0.0220673,0.0452611,0.0218523,0.0109238,0.0130848,0.00898734,0.0580098,0.0086485,0.0238968,0.0131279,0,0.0141674,0.0221636,0.0344427,0.0282148,0.0461027,0.00886114,0.0067477,0.0270524,0.00527571,0.00270734,0.0415453,0,0,0.0175337,0,0.0266409,0.0105732,0.0336824,0.00597461,0.0257644,0.00831183,0.00879913,0.0579131,0.00353336,0.0112369,0.00621016,0.00540549,0.00536956,0.0184875,0.00541221,0.00509652,0.00752205,0.029516,0.00728089,0.00272002,0.0568852,0.0482898,0,0,0,0,0,0,0,0,0.0612181,0
621,0.0393203,0.0411711,0,0,0,0,0,0,0.126842,0.0239414,0.00367666,0,0,0.0415082,0,0.049019,0.0221183,0.045164,0.0220115,0.0108599,0.0133217,0.00904175,0.0587785,0.00853391,0.0238906,0.0131299,0,0.014304,0.0222038,0.034062,0.0286948,0.0461943,0.00888119,0.0066579,0.0271364,0.00530593,0.00312388,0.042297,0,0,0.0176709,0,0.0266262,0.0105066,0.0336831,0.00601988,0.025824,0.00828786,0.00887675,0.0584957,0.00360802,0.0111912,0.00622377,0.00548972,0.00530219,0.0184522,0.00540885,0.00504839,0.00735525,0.0294949,0.00779951,0.0030581,0.0575259,0.0489531,0,0,0,0,0,0,0,0,0.0613768,0
622,0.0400011,0.0418025,0,0,0,0,0,0,0.126665,0.0239427,0.00366572,0,0,0.0410792,0,0.0491533,0.022108,0.0450554,0.0220873,0.0108763,0.0133391,0.00910993,0.0597984,0.00839972,0.0238375,0.0130445,0,0.0143351,0.0222153,0.0335973,0.0289423,0.0462576,0.00890781,0.00655719,0.0272381,0.0053647,0.00316056,0.0429521,0,0,0.0178573,0,0.0266133,0.0104089,0.0337445,0.00605456,0.0258585,0.0083857,0.00892946,0.0589784,0.00377324,0.0111128,0.00633218,0.00567364,0.0052971,0.0184249,0.00541052,0.00506383,0.00724772,0.0292411,0.00831111,0.00356019,0.0580529,0.049657,0,0,0,0,0,0,0,0,0.0612117,0
623,0.0407279,0.0423981,0,0,0,0,0,0,0.126446,0.0239916,0.0036825,0,0,0.0407419,0,0.0493018,0.0219633,0.044969,0.0221682,0.0108959,0.0133058,0.00919273,0.0611754,0.00855329,0.0236627,0.0130622,0,0.014341,0.0222253,0.0330927,0.0294844,0.0463397,0.0089376,0.00637457,0.0272976,0.00530237,0.00315744,0.0436315,0,0,0.0180676,0,0.0265453,0.0103036,0.0338043,0.00599623,0.0258387,0.00837924,0.00898024,0.0593056,0.00390492,0.0110003,0.00634009,0.00575425,0.00515406,0.0183921,0.00530989,0.00489026,0.00708012,0.0290778,0.00883406,0.00403226,0.0584902,0.0504514,0,0,0,0,0,0,0,0,0.0609911,0
624,0.0415522,0.0429271,0,0,0,0,0,0,0.126121,0.0241103,0.0037175,0,0,0.0404853,0,0.0494679,0.0217781,0.0449407,0.0223533,0.0108805,0.0133701,0.00928218,0.0628841,0.00891878,0.0237,0.0132341,0,0.0144176,0.0222875,0.0326608,0.0300675,0.0464531,0.00896213,0.00619345,0.0273421,0.00521015,0.00323573,0.0442627,0,0,0.0183695,0,0.0264682,0.0103203,0.0338667,0.00598358,0.0258007,0.00833654,0.00906019,0.0595185,0.00399882,0.0108852,0.00632543,0.00581169,0.00497293,0.0183559,0.00519699,0.00469134,0.00693847,0.0291972,0.00945531,0.00446017,0.0588745,0.0512858,0,0,0,0,0,0,0,0,0.0608616,0
625,0.0424181,0.0433087,0,0,0,0,0,0,0.12665,0.0242544,0.00368548,0,0,0.04003,0,0.0496114,0.0215175,0.0449394,0.0220749,0.0110291,0.0138467,0.00946899,0.0644446,0.0090083,0.0235179,0.013596,0,0.0143891,0.0221924,0.0326971,0.0306796,0.046683,0.00894376,0.00608521,0.0275396,0.0052737,0.00334337,0.043873,0,0,0.0188896,0,0.0264029,0.0105395,0.0339309,0.00593789,0.0257942,0.00854219,0.00922294,0.0578614,0.00421411,0.0107451,0.0065734,0.00608193,0.004835,0.0182525,0.00508717,0.00453938,0.00726598,0.0284247,0.0103824,0.00480733,0.0583038,0.0515933,0,0,0,0,0,0,0,0,0.0609164,0
626,0.042851,0.0445544,0,0,0,0,0,0,0.107387,0.0240744,0.0028684,0,0,0.0399231,0,0.0498207,0.0215934,0.0439823,0.00685513,0.0109138,0.00443485,0.0095339,0.0653194,0.00514101,0.0294351,0.0075984,0,0.00644164,0.0225865,0.0093692,0.0307533,0.0466129,0.00903469,0.00521704,0.027567,0.00509253,0.00275583,0.0457159,0,0,0.0195613,0,0.0265288,0.0108193,0.0352631,0.00581634,0.0249372,0.0080389,0.00901485,0.0610866,0.0050116,0.0107111,0.0066549,0.00646788,0.00478519,0.0182944,0.00501029,0.00451287,0.00592338,0.0300168,0.0115922,0.00538357,0.0602687,0.0525214,0,0,0,0,0,0,0,0,0.0522468,0
627,0.0434896,0.0447779,0,0,0,0,0,0,0.107526,0.0239733,0.00280889,0,0,0.0396402,0,0.0499355,0.021526,0.0440059,0.00667635,0.0108746,0.00452463,0.00952062,0.0665353,0.00511774,0.0293525,0.00769333,0,0.00636237,0.0225093,0.00920987,0.0312652,0.0466355,0.00902921,0.00535945,0.0276449,0.00558487,0.00291931,0.0462519,0,0,0.0200163,0,0.0264983,0.0110175,0.0353518,0.0057834,0.0248475,0.00794163,0.0090177,0.0614735,0.00517928,0.0106655,0.00678998,0.00662658,0.00458281,0.0181188,0.00495888,0.00420927,0.00599495,0.0301273,0.0122282,0.00589436,0.0609524,0.0530636,0,0,0,0,0,0,0,0,0.0522977,0
628,0.0441073,0.0451231,0,0,0,0,0,0,0.107462,0.0238683,0.00283887,0,0,0.0393818,0,0.0500073,0.0215123,0.0440482,0.00642047,0.0108651,0.00455171,0.00957277,0.0676986,0.00507072,0.0293336,0.00779689,0,0.0062349,0.0225889,0.00944307,0.0316977,0.0466333,0.00899062,0.00551988,0.0276834,0.0058747,0.00316631,0.0468208,0,0,0.0202949,0,0.0264246,0.011196,0.0353914,0.00576515,0.0247511,0.0077524,0.00911201,0.0618271,0.00536489,0.0106512,0.00692945,0.00675998,0.00431543,0.0179124,0.00490486,0.00388668,0.00610774,0.030296,0.0124919,0.00637541,0.0615479,0.0535525,0,0,0,0,0,0,0,0,0.0525487,0
629,0.0446446,0.0458137,0,0,0,0,0,0,0.107539,0.0236246,0.00283989,0,0,0.0388994,0,0.0502861,0.0213778,0.0440353,0.00647545,0.0108724,0.00460245,0.0096611,0.0688446,0.00499815,0.0294361,0.00776763,0,0.00610587,0.0224582,0.00922771,0.0320406,0.0467045,0.00884093,0.00572046,0.0277022,0.00592495,0.00339343,0.0474273,0,0,0.0206019,0,0.026357,0.0114253,0.035332,0.00577729,0.0246426,0.0076229,0.00926337,0.062065,0.00553382,0.0106822,0.00709181,0.00695179,0.0040151,0.0176827,0.00483591,0.00350326,0.00629014,0.0304293,0.0132328,0.00679257,0.0621023,0.0539753,0,0,0,0,0,0,0,0,0.052642,0
630,0.0451608,0.0465664,0,0,0,0,0,0,0.107612,0.0233561,0.00280905,0,0,0.0384126,0,0.0506198,0.0211686,0.0440102,0.00644767,0.0108684,0.00466578,0.00982813,0.0698755,0.00502948,0.0295106,0.0077914,0,0.00597289,0.0224151,0.00903007,0.0324988,0.0468621,0.00864765,0.00605563,0.0277247,0.00596717,0.00324086,0.0478999,0,0,0.0208538,0,0.0263097,0.0115557,0.0351196,0.00583606,0.0245039,0.00756422,0.00947623,0.0621523,0.00565057,0.0107522,0.00728125,0.00709013,0.00369443,0.0174028,0.00478559,0.00305349,0.00663737,0.0305277,0.0138426,0.00712637,0.0625817,0.0543807,0,0,0,0,0,0,0,0,0.0526833,0
631,0.0457898,0.0472656,0,0,0,0,0,0,0.107702,0.0235171,0.00277426,0,0,0.0383427,0,0.0505456,0.021237,0.0440253,0.00620105,0.0108514,0.00472997,0.0100294,0.0709098,0.00517484,0.0294652,0.00787969,0,0.00593817,0.0224472,0.0090386,0.0330703,0.046797,0.0088003,0.00654751,0.0277595,0.00600875,0.00289756,0.0482743,0,0,0.0210172,0,0.0262775,0.0115606,0.0349674,0.0060304,0.0243471,0.00735914,0.00975173,0.0621121,0.00574959,0.0108094,0.00748464,0.00719895,0.00341091,0.0170423,0.00480459,0.00267466,0.00710944,0.0305939,0.0141758,0.00737804,0.0630202,0.0548784,0,0,0,0,0,0,0,0,0.0527456,0
632,0.0463483,0.0478631,0,0,0,0,0,0,0.107812,0.0236216,0.0027368,0,0,0.0381718,0,0.0505508,0.0213056,0.0439738,0.00606394,0.0108358,0.00481276,0.0101985,0.0718158,0.00538212,0.0293584,0.00800262,0,0.00597006,0.0224277,0.00894516,0.0334532,0.0467866,0.00882948,0.00706679,0.0277912,0.00612716,0.00356655,0.0485255,0,0,0.0211155,0,0.0262453,0.0115305,0.0349838,0.0063145,0.0241791,0.00713614,0.00999642,0.0621115,0.00597765,0.0108802,0.00765714,0.00735038,0.00320565,0.0166152,0.00488027,0.00234749,0.00763452,0.0305768,0.0143968,0.00759433,0.0633942,0.0552989,0,0,0,0,0,0,0,0,0.0528056,0
633,0.0468797,0.0482813,0,0,0,0,0,0,0.10791,0.0235528,0.00268018,0,0,0.0378743,0,0.0506668,0.0214245,0.0439211,0.00610087,0.0107744,0.0049604,0.010359,0.0727086,0.00536409,0.0292914,0.0080886,0,0.00592996,0.0223582,0.00891082,0.0338199,0.0468334,0.0088782,0.00761868,0.0278196,0.00636314,0.00423275,0.0487454,0,0,0.0212113,0,0.0262251,0.011492,0.0349797,0.00660914,0.0240195,0.0068811,0.010231,0.0621874,0.00618303,0.0110014,0.00775766,0.00751113,0.0031238,0.0161677,0.00510277,0.0021076,0.00828373,0.030585,0.0147058,0.0078527,0.0637264,0.0556634,0,0,0,0,0,0,0,0,0.0528777,0
