Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RELB,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x55,x56,x57,x58,x59
40,0.0209187,0.0592567,0.0418022,0,0.022642,0.0482276,0.020547,0,0.0457701,0.0617364,0.0395769,0.0288591,0.0236603,0.0537387,0.0308953,0.041506,0.0599292,0.0652121,0.037488,0.0649435,0.0707941,0.0425105,0.0388187,0.0186075,0.0397621,0.0146107,0.010617,0.0284435,0,0.0258911,0.0599334,0.0416625,0.0234662,0,0.0320365,0.0726375,0.0122583,0.0234335,0.0288258,0.0430293,0.0332716,0.0211179,0.0302412,0.0478948,0.045428,0.0251009,0.0285065,0.0140487,0.0357809,0.00914189,0.0301363,0.00925348,0.0210424,0.0541001,0.0462874,0,0,0,0,0
41,0.0208848,0.0592481,0.0417503,0,0.022706,0.048364,0.0204042,0,0.0458213,0.0618855,0.0395704,0.0288783,0.0238508,0.0535596,0.0308666,0.0416636,0.0598868,0.0650426,0.0375425,0.0649342,0.070861,0.0425636,0.0388263,0.0186356,0.0397918,0.0144628,0.0107732,0.0291649,0,0.0250873,0.0601057,0.0416077,0.0231222,0,0.0318833,0.0729212,0.0120548,0.0232554,0.0291422,0.0427843,0.0330021,0.0211539,0.0303828,0.0477164,0.0453351,0.0249405,0.028578,0.0140056,0.0356105,0.00895905,0.0303781,0.00922845,0.02088,0.0539975,0.0464326,0,0,0,0,0
42,0.020919,0.0591704,0.04067,0,0.0229193,0.0481794,0.0204221,0,0.0457254,0.0621874,0.0387268,0.0289732,0.024076,0.0536421,0.0308903,0.0420519,0.0601142,0.0647418,0.037286,0.064461,0.0703971,0.0424153,0.0385883,0.017443,0.0398032,0.0144818,0.0111141,0.0297007,0,0.0243207,0.0603317,0.0416177,0.0227825,0,0.0316946,0.0729907,0.0117197,0.0230725,0.0292323,0.0428078,0.0326301,0.0211424,0.0303475,0.0476353,0.0452536,0.0247314,0.0286275,0.013803,0.0354894,0.00916857,0.030669,0.00939462,0.0207513,0.0535785,0.0466979,0,0,0,0,0
43,0.0210336,0.0590204,0.0386417,0,0.0233815,0.047854,0.0205441,0,0.0453065,0.0624686,0.0372068,0.0291569,0.0245595,0.0539138,0.0309488,0.0427738,0.0605994,0.06452,0.0369964,0.0635685,0.0694477,0.0420691,0.0381123,0.0151303,0.0398341,0.0144491,0.01181,0.0302189,0,0.0236496,0.0605164,0.0416704,0.0225029,0,0.0314161,0.072912,0.0113934,0.0228761,0.0291174,0.0429869,0.032176,0.0210508,0.0301122,0.0476469,0.0452891,0.0244313,0.0286713,0.0136996,0.0352934,0.00966412,0.0309718,0.00951069,0.0206278,0.0530449,0.047015,0,0,0,0,0
44,0.0211674,0.0588494,0.0357908,0,0.0243135,0.0474693,0.0207843,0,0.0447085,0.0626261,0.0350673,0.0296285,0.0256152,0.0543807,0.0310849,0.0444682,0.0612763,0.064471,0.0369035,0.0623913,0.0681672,0.0416298,0.0374648,0.0122503,0.0399517,0.0145739,0.0124834,0.0308105,0,0.0229805,0.0606198,0.0417694,0.0222224,0,0.0311037,0.0729982,0.011387,0.0225699,0.0289834,0.0433126,0.0319164,0.0209038,0.0302321,0.0477177,0.045342,0.0239689,0.0287927,0.0137571,0.0350559,0.0101644,0.0312546,0.0097137,0.0205595,0.0526925,0.0472971,0,0,0,0,0
45,0.0214178,0.0585816,0.0347776,0,0.0261293,0.0470558,0.0213483,0,0.0438797,0.0626251,0.0343303,0.0302847,0.0275248,0.0550809,0.0312261,0.0464454,0.0624725,0.0647368,0.0370762,0.0604881,0.0663051,0.0403849,0.0358251,0.00914146,0.0401253,0.0150429,0.0133195,0.0340606,0,0.0233913,0.0606653,0.0420459,0.0218391,0,0.0307084,0.0725498,0.0120354,0.0222255,0.0279223,0.0439551,0.031463,0.0202838,0.0315943,0.0484256,0.0452595,0.0222806,0.0306726,0.0147124,0.0335178,0.0102207,0.0316752,0.0101139,0.0204539,0.0521258,0.0475312,0,0,0,0,0
46,0.0213419,0.0584843,0.0328759,0,0.0270381,0.046951,0.0212985,0,0.0437535,0.0622723,0.0328686,0.0308289,0.0266152,0.0552474,0.031421,0.0465385,0.0630355,0.0647938,0.0369619,0.0608006,0.0662655,0.0406425,0.0369857,0.00796869,0.0399628,0.0148484,0.0134795,0.0342301,0,0.022678,0.0606286,0.0419892,0.021696,0,0.0306262,0.0723721,0.0122477,0.0218837,0.0277905,0.0438169,0.0312999,0.0199882,0.0319461,0.048568,0.0450747,0.0216904,0.0307564,0.0147639,0.0330376,0.0109623,0.0317573,0.0100781,0.0204618,0.0519562,0.0475412,0,0,0,0,0
47,0.0212476,0.0584409,0.0323953,0,0.0270713,0.0467144,0.0212856,0,0.0435521,0.0619267,0.0321265,0.0312965,0.0253441,0.055474,0.0316496,0.046402,0.0635903,0.0648498,0.0368798,0.0610058,0.0663798,0.0405511,0.0375444,0.00810246,0.0398187,0.0146626,0.0136083,0.0342212,0,0.0216503,0.0604756,0.041939,0.0215638,0,0.0305569,0.0721918,0.0126359,0.0215767,0.0277069,0.0436993,0.0312413,0.0196025,0.0322987,0.0486796,0.0447394,0.0211371,0.0308619,0.0147731,0.0324701,0.0118141,0.0318913,0.0100846,0.0204836,0.0519649,0.047523,0,0,0,0,0
48,0.0211497,0.0584783,0.0315348,0,0.0266903,0.0465476,0.0213138,0,0.0432835,0.0615708,0.0313303,0.0317166,0.0241525,0.055705,0.0318854,0.0467518,0.0637631,0.0648516,0.0367147,0.0611984,0.0666325,0.0403191,0.0377473,0.00839869,0.0397135,0.0145429,0.0136187,0.0342246,0,0.0206601,0.0601795,0.0418684,0.0213511,0,0.0304652,0.0721374,0.0131184,0.0212905,0.0276397,0.0435384,0.0311298,0.0191956,0.0325672,0.0487603,0.0443405,0.0206107,0.0310766,0.0148472,0.0318642,0.0127036,0.0320648,0.0100837,0.0204681,0.0519998,0.0475161,0,0,0,0,0
49,0.0210215,0.0585733,0.0299356,0,0.026042,0.0465683,0.0213524,0,0.0429972,0.0612218,0.0304182,0.0319739,0.0231548,0.0559401,0.0321034,0.046782,0.063728,0.0646608,0.036258,0.0612182,0.0669122,0.0398833,0.0373607,0.00903049,0.0396741,0.0144895,0.0135386,0.0343415,0,0.0196794,0.0596874,0.0417751,0.0210785,0,0.0303306,0.0721779,0.0137072,0.0210969,0.02768,0.0433496,0.0309252,0.0187979,0.0327707,0.0487946,0.0439088,0.0200578,0.0312472,0.0149742,0.0312295,0.0136851,0.0322902,0.0100396,0.0204315,0.0520236,0.0475819,0,0,0,0,0
50,0.0208068,0.0587033,0.0282597,0,0.0256532,0.0466984,0.02144,0,0.0427666,0.0608927,0.0294036,0.0320998,0.022437,0.056142,0.0323767,0.0460967,0.0634946,0.0642586,0.0354703,0.0608507,0.0668977,0.0392876,0.0364343,0.00972294,0.0396492,0.0144929,0.0134011,0.0344546,0,0.0186906,0.059104,0.0416609,0.0207258,0,0.0301781,0.0721902,0.0145122,0.0206762,0.0278532,0.0430388,0.0306466,0.0183316,0.0330373,0.048785,0.043469,0.019491,0.0313306,0.0150697,0.0305376,0.0149521,0.0325788,0.0100006,0.0203132,0.0521091,0.0477361,0,0,0,0,0
51,0.0205529,0.0587976,0.0268711,0,0.0258747,0.0468395,0.0215506,0,0.0425413,0.0605231,0.0286141,0.0321686,0.0221634,0.0563775,0.0325806,0.0449425,0.0629874,0.0637615,0.0344666,0.0602713,0.0665093,0.0387461,0.0354349,0.0101008,0.0396206,0.01456,0.0131683,0.0346143,0,0.0177294,0.058379,0.0414696,0.0203026,0,0.0300467,0.072229,0.0154863,0.0204156,0.0280561,0.0426635,0.0303328,0.0178358,0.0334343,0.0488324,0.0430186,0.0189924,0.0313246,0.0151448,0.0298168,0.0165025,0.0329278,0.00995808,0.0201876,0.0521291,0.048012,0,0,0,0,0
52,0.020264,0.0588643,0.0259326,0,0.0262474,0.0469321,0.0216348,0,0.0423732,0.0600921,0.0280867,0.0321718,0.0220291,0.0566905,0.0329315,0.0437398,0.0625246,0.0634004,0.0334257,0.0599645,0.0660865,0.0384639,0.0349725,0.0105456,0.0395638,0.0147169,0.0128757,0.0347889,0,0.0168042,0.0575725,0.0411906,0.0198854,0,0.0299131,0.0722743,0.0165163,0.0203442,0.0282548,0.0423036,0.03003,0.0173624,0.0339416,0.0490128,0.0425608,0.0185568,0.0312619,0.0152922,0.0290301,0.0183918,0.0333204,0.00994242,0.0200328,0.0521399,0.0484007,0,0,0,0,0
53,0.0199518,0.0588599,0.0255952,0,0.0261122,0.0468887,0.0217024,0,0.0423048,0.0598023,0.0278147,0.0321412,0.0215341,0.0570079,0.0332814,0.0426554,0.0622148,0.0629845,0.0323937,0.0600844,0.0660943,0.038319,0.0351869,0.0112481,0.039425,0.014912,0.0125917,0.0346969,0,0.0159152,0.0567914,0.0408851,0.0194906,0,0.0298074,0.0722219,0.0176233,0.0202987,0.0284298,0.0420813,0.0297545,0.0168632,0.0345503,0.0493182,0.0421267,0.018025,0.0310776,0.0155051,0.0281388,0.0208053,0.0336758,0.00990099,0.0199293,0.0521501,0.0489075,0,0,0,0,0
54,0.0195376,0.0588726,0.0261395,0,0.0254095,0.0465652,0.0217534,0,0.0422588,0.059809,0.0277055,0.0321047,0.0204176,0.0572845,0.0337385,0.0421821,0.0619972,0.0623676,0.0312986,0.0604145,0.0663636,0.0379625,0.0357821,0.0120891,0.0392208,0.0150535,0.0124723,0.0343753,0,0.0148674,0.0559826,0.040595,0.0190496,0,0.0298138,0.0720865,0.0188595,0.0202172,0.0285687,0.0421402,0.0295921,0.0162182,0.0352716,0.049721,0.0416854,0.0173326,0.0307132,0.0156103,0.027139,0.0238641,0.0339851,0.00976385,0.0200183,0.0521507,0.049474,0,0,0,0,0
55,0.0191758,0.0588234,0.0266842,0,0.0247976,0.0461818,0.0217619,0,0.0423267,0.059926,0.0277603,0.0321676,0.0195841,0.0573293,0.0343557,0.0418244,0.0616867,0.0617795,0.0304943,0.0605823,0.0663284,0.0375094,0.0362504,0.0130416,0.0389497,0.0150458,0.0125271,0.0343037,0,0.0140075,0.0551772,0.0403042,0.0187904,0,0.0299245,0.0718514,0.0202683,0.0199207,0.0285605,0.0424022,0.0294615,0.015768,0.0360646,0.050368,0.0413866,0.0167102,0.0300183,0.0155603,0.0260419,0.0274267,0.0341264,0.00972965,0.0202362,0.0520687,0.0500307,0,0,0,0,0
56,0.0188521,0.0586929,0.0269528,0,0.0242813,0.0456561,0.0217364,0,0.0424979,0.0599736,0.0276265,0.0323839,0.0193747,0.0572631,0.0349469,0.0414845,0.0612904,0.0613644,0.0300411,0.0603781,0.0658865,0.0369136,0.0363046,0.0138012,0.0385898,0.0150406,0.0125118,0.0344376,0,0.0133817,0.0543018,0.0400472,0.0186805,0,0.0300545,0.0715108,0.0220694,0.0195043,0.0285198,0.0428019,0.0294756,0.0154797,0.0370244,0.0513359,0.0413276,0.0162948,0.0289856,0.0154754,0.0248651,0.0313176,0.0341137,0.00971953,0.0204711,0.0519214,0.0505534,0,0,0,0,0
57,0.0186022,0.058499,0.0265639,0,0.0239096,0.0450113,0.0217084,0,0.042718,0.0599147,0.0271562,0.0328198,0.0193591,0.0572695,0.0354807,0.0411685,0.0609886,0.061049,0.0296804,0.0598934,0.065346,0.036337,0.0360116,0.0142425,0.0381501,0.0150372,0.0124748,0.0343435,0,0.012812,0.0533786,0.0398545,0.0187863,0,0.0302102,0.0711168,0.0241038,0.018988,0.0282234,0.0433059,0.0297337,0.0154615,0.0380119,0.0525605,0.0416014,0.0160141,0.0278318,0.0154413,0.0235908,0.035432,0.0339214,0.0096897,0.0208448,0.0516905,0.0510073,0,0,0,0,0
58,0.0183849,0.0582876,0.0259866,0,0.023696,0.0442521,0.021713,0,0.0428824,0.0597946,0.0262077,0.0335112,0.0191749,0.0574919,0.0361492,0.0406785,0.0607232,0.0608635,0.0291549,0.0594198,0.0649167,0.0359617,0.0355718,0.0142521,0.0376297,0.0149528,0.0125502,0.0336823,0,0.0125206,0.0525125,0.0397292,0.019102,0,0.0304222,0.0707226,0.0260141,0.0184166,0.0277692,0.0440701,0.030221,0.0156838,0.0388679,0.0538995,0.0420909,0.0156264,0.0269454,0.0154865,0.0222056,0.0394717,0.033519,0.00962716,0.0213918,0.0513776,0.0513588,0,0,0,0,0
59,0.0182199,0.0580445,0.025496,0,0.0236391,0.0435088,0.0218064,0,0.0430484,0.059596,0.0249409,0.0343599,0.0189413,0.0579384,0.0369268,0.039826,0.0605433,0.0608847,0.0284505,0.0590788,0.0647081,0.0357294,0.0351482,0.0140704,0.037051,0.0147533,0.0128619,0.0321092,0,0.0122656,0.0517575,0.0396547,0.0196491,0,0.030709,0.0703099,0.0273816,0.0177624,0.0274464,0.0449279,0.0309173,0.0162489,0.0397195,0.0552142,0.0427409,0.0149408,0.0266128,0.015687,0.0208337,0.042979,0.0329499,0.00957654,0.0220818,0.0509781,0.0515451,0,0,0,0,0
60,0.0181648,0.0577568,0.0252464,0,0.0237416,0.0430143,0.0219775,0,0.0432086,0.0592555,0.0235584,0.0353373,0.0189254,0.0585769,0.0375937,0.0391538,0.0604088,0.0609702,0.0277241,0.0588807,0.0646581,0.0356693,0.0348111,0.0140054,0.0364313,0.0145178,0.0133055,0.0299034,0,0.0121682,0.0511676,0.039637,0.0203614,0,0.0310077,0.0698404,0.0281735,0.0170479,0.0272802,0.0457655,0.0316912,0.0171305,0.0405135,0.0565556,0.0435518,0.014117,0.0267727,0.0158929,0.019677,0.0458191,0.0322142,0.00960868,0.022834,0.0505154,0.0515635,0,0,0,0,0
61,0.0181586,0.0574946,0.0251764,0,0.0238607,0.0428458,0.0221451,0,0.0432766,0.0589425,0.0223666,0.0362694,0.0191083,0.0593272,0.0382906,0.0386212,0.0602921,0.0609089,0.0270799,0.0588131,0.0646858,0.0357611,0.0346129,0.0141931,0.0358496,0.0142876,0.0137257,0.0277283,0,0.0124374,0.050807,0.0396462,0.0210272,0,0.0312996,0.0697941,0.0286363,0.0164123,0.0271531,0.0464257,0.0324868,0.0182533,0.0412951,0.0579889,0.0444965,0.0133903,0.0271108,0.0159389,0.0188659,0.0482546,0.031423,0.00967187,0.0236135,0.0501579,0.0515477,0,0,0,0,0
62,0.018194,0.0572497,0.0249289,0,0.0239809,0.043091,0.0223685,0,0.0433446,0.058648,0.0216269,0.0371031,0.0193803,0.0601646,0.0390239,0.0380227,0.0600329,0.0606668,0.0266451,0.0587765,0.0648047,0.0358377,0.0345038,0.0145754,0.0353681,0.0142265,0.0139267,0.0254392,0,0.0131079,0.0504706,0.0396152,0.0215928,0,0.031484,0.0699289,0.0292689,0.0158189,0.0271239,0.0469875,0.033077,0.0195395,0.0420563,0.0593874,0.0454358,0.012842,0.0273395,0.0157403,0.0183948,0.0507821,0.0307929,0.00965477,0.0242747,0.0498845,0.0516488,0,0,0,0,0
63,0.0182137,0.0569999,0.0245214,0,0.0241159,0.0437018,0.022658,0,0.0433349,0.0584473,0.0213737,0.0376381,0.0195741,0.0608478,0.0397488,0.0374553,0.0596933,0.0603552,0.0264713,0.0587181,0.064891,0.0358109,0.0343796,0.0150047,0.0349962,0.0141295,0.0141229,0.023401,0,0.0139156,0.0500181,0.0395546,0.0220358,0,0.0315948,0.0700199,0.029841,0.0151756,0.0272062,0.0474847,0.0335411,0.0206997,0.0428997,0.0606088,0.0461891,0.0123659,0.0276431,0.0156625,0.0181348,0.0536093,0.0303638,0.00964387,0.0247747,0.0496487,0.051864,0,0,0,0,0
64,0.0182357,0.0567536,0.0241778,0,0.0242513,0.0445851,0.022923,0,0.0433067,0.0582516,0.0214786,0.0378444,0.0195788,0.0611736,0.0403012,0.0369067,0.0593582,0.0601006,0.0264517,0.058614,0.0648252,0.035657,0.0342266,0.0153683,0.0347653,0.0140789,0.0142353,0.0218893,0,0.0147511,0.0493758,0.0394946,0.0222851,0,0.0316403,0.0700275,0.0304251,0.014529,0.0274457,0.0479476,0.0338572,0.02144,0.043726,0.0615168,0.0465382,0.0120081,0.0278346,0.015433,0.0180215,0.0575964,0.0300935,0.00964732,0.0250764,0.0494627,0.0521227,0,0,0,0,0
65,0.0182919,0.0565761,0.0242239,0,0.0243552,0.0455532,0.0231021,0,0.0432819,0.0580234,0.0217711,0.0377903,0.019464,0.0610412,0.0406429,0.0364731,0.0590716,0.0598619,0.0264991,0.0584926,0.0645844,0.0354807,0.0340709,0.0156223,0.034658,0.0141079,0.0142279,0.0217325,0,0.016168,0.0485196,0.0394418,0.0223818,0,0.0315598,0.0700717,0.0316695,0.0140001,0.027668,0.0483775,0.0340446,0.0216341,0.0444303,0.0621201,0.0464867,0.0119847,0.0278432,0.015093,0.0181639,0.0630123,0.0299509,0.00962532,0.0251517,0.0493183,0.0524027,0,0,0,0,0
66,0.018365,0.0565054,0.024574,0,0.0244256,0.046512,0.0231777,0,0.0432508,0.0578743,0.0220968,0.0375745,0.0193459,0.0605441,0.0408322,0.0362434,0.0588612,0.0596717,0.0266485,0.0583654,0.0643728,0.0353958,0.033945,0.0155935,0.0346607,0.0141801,0.0141625,0.0230143,0,0.0180781,0.047535,0.03938,0.022359,0,0.0314649,0.070174,0.0341872,0.0135511,0.0277736,0.0485805,0.0341451,0.0214334,0.0449839,0.0625201,0.0462544,0.012376,0.027638,0.0145563,0.0186384,0.0689025,0.0299829,0.00963569,0.0250503,0.0492159,0.0526838,0,0,0,0,0
67,0.0184354,0.0565347,0.025171,0,0.0245382,0.0475536,0.0231997,0,0.0431909,0.0578647,0.0222535,0.0373478,0.0192787,0.0597983,0.0408928,0.0360819,0.0586901,0.0595292,0.0268969,0.058234,0.0642523,0.0352813,0.0337802,0.0151809,0.0347026,0.0142594,0.0140465,0.0246464,0,0.0194534,0.0466096,0.039356,0.0222958,0,0.0312862,0.0703658,0.036796,0.0132653,0.0280624,0.0485442,0.0341056,0.021108,0.0453475,0.0627953,0.0460745,0.0127525,0.0273043,0.0142425,0.018923,0.0735533,0.030171,0.00960556,0.0248482,0.0491914,0.0529485,0,0,0,0,0
68,0.0184821,0.0566063,0.0257989,0,0.0246709,0.0485655,0.0230422,0,0.0431818,0.0579784,0.0222249,0.0370955,0.0193092,0.0590635,0.0406646,0.0357566,0.0585002,0.059387,0.0270926,0.05811,0.0642462,0.0350684,0.0336085,0.0145549,0.034824,0.0143376,0.0139003,0.0266207,0,0.0197054,0.0457662,0.0393748,0.0220101,0,0.0312104,0.0706239,0.0386773,0.013035,0.028755,0.04847,0.0338917,0.0210367,0.0456001,0.06305,0.0459683,0.0129772,0.0268809,0.0140805,0.0188673,0.0768102,0.0304679,0.00961706,0.0246335,0.0491508,0.0532151,0,0,0,0,0
69,0.0185017,0.0566673,0.026353,0,0.0247851,0.049645,0.0228125,0,0.0432417,0.0580925,0.0219527,0.0368814,0.0194289,0.0583664,0.040243,0.0353254,0.0582103,0.0593047,0.0272171,0.0579495,0.0641782,0.0348998,0.0334002,0.0138668,0.0349437,0.0144326,0.013717,0.028566,0,0.0197865,0.0450781,0.0394194,0.0216753,0,0.0311848,0.0708537,0.0398714,0.0127701,0.0296844,0.0483241,0.0336869,0.0212398,0.045931,0.0633096,0.0458941,0.0131593,0.0263808,0.0138241,0.0187581,0.079236,0.0307502,0.00959366,0.0244558,0.0491241,0.053426,0,0,0,0,0
70,0.0184999,0.056721,0.026877,0,0.02489,0.0506976,0.0225594,0,0.0433081,0.0581493,0.0215489,0.036637,0.0195236,0.0577308,0.0399106,0.0350881,0.0578149,0.059245,0.0273807,0.0578237,0.0640992,0.0348826,0.0332392,0.0131818,0.0350314,0.0145092,0.0135456,0.0297755,0,0.0200157,0.0445682,0.0394653,0.0214414,0,0.0312261,0.0710296,0.0406378,0.0123773,0.0305779,0.0481461,0.0335815,0.0214423,0.0463333,0.0635544,0.0458183,0.0134202,0.0257876,0.0134455,0.0188152,0.0809469,0.0310148,0.00959128,0.024308,0.0491245,0.0535401,0,0,0,0,0
71,0.0184667,0.0567594,0.0274827,0,0.024949,0.0516798,0.0223392,0,0.0434072,0.0581495,0.0212011,0.0363346,0.0195958,0.0571684,0.0396078,0.0347859,0.057391,0.0591794,0.027605,0.0577394,0.0640311,0.0349764,0.0331422,0.0124864,0.0350369,0.014551,0.0134498,0.0303133,0,0.0203784,0.0441835,0.0394975,0.0213116,0,0.031289,0.0711853,0.041124,0.01184,0.0312145,0.0480512,0.0335567,0.0215726,0.0467364,0.0637582,0.0457951,0.0136555,0.0252754,0.0130697,0.0190051,0.0819837,0.031161,0.00958064,0.024211,0.0490975,0.0535515,0,0,0,0,0
72,0.0181826,0.056686,0.0275462,0,0.0249749,0.0531454,0.0226791,0,0.0431674,0.0577446,0.0204271,0.0349344,0.0199169,0.0559292,0.0386373,0.033858,0.056803,0.0587091,0.0270727,0.0580614,0.0642495,0.0354398,0.0333692,0.0119811,0.0343994,0.0153064,0.0134145,0.023935,0,0.0259172,0.0425944,0.0402053,0.020668,0,0.0317729,0.0713734,0.0471549,0.0120995,0.033295,0.0490695,0.0342238,0.022335,0.0480423,0.0654423,0.0469814,0.013127,0.0307646,0.0177629,0.0178226,0.0706814,0.0314672,0.00953419,0.0243393,0.0489257,0.0532176,0,0,0,0,0
73,0.018041,0.0565988,0.0279377,0,0.0249672,0.0538913,0.0225568,0,0.0432702,0.0576793,0.0200443,0.0344934,0.0201038,0.0555565,0.038412,0.0333004,0.0561657,0.0586256,0.0272204,0.0580808,0.0642297,0.0355182,0.0333176,0.0113776,0.0343012,0.0153166,0.0133921,0.0238981,0,0.0261511,0.0423533,0.0401798,0.0207064,0,0.0318502,0.071562,0.0469057,0.0118057,0.0334236,0.0492512,0.0343242,0.0223132,0.0482895,0.0655752,0.0469832,0.0132413,0.030636,0.0177099,0.0180508,0.07088,0.031429,0.0095266,0.0243766,0.0489046,0.0530701,0,0,0,0,0
74,0.0179127,0.0564503,0.0283881,0,0.0249459,0.0545088,0.0224948,0,0.0433997,0.0576167,0.0197152,0.0340258,0.0202891,0.0552601,0.0382923,0.0326215,0.0555589,0.0585419,0.0273568,0.0580814,0.0642795,0.0355883,0.0332387,0.0107432,0.0341349,0.0152965,0.0134158,0.023639,0,0.0262225,0.0421852,0.0400502,0.0208479,0,0.0319314,0.07172,0.0464233,0.0114716,0.0334098,0.0494934,0.0344135,0.0223552,0.0485097,0.0656684,0.0469341,0.0132417,0.0305025,0.0176532,0.0181174,0.0705558,0.031324,0.00954639,0.0244298,0.0488746,0.0528994,0,0,0,0,0
75,0.0178549,0.0562904,0.0288827,0,0.0248864,0.0550153,0.0224892,0,0.0434833,0.0576397,0.0194211,0.0335743,0.020435,0.0550195,0.038139,0.0320645,0.0549715,0.0585199,0.0274304,0.0580958,0.0642028,0.0356345,0.0331409,0.0101883,0.0339758,0.0152295,0.0134751,0.0232498,0,0.0262743,0.0421518,0.039957,0.0210462,0,0.0320188,0.0718217,0.0458113,0.0111789,0.0333718,0.0497711,0.0344899,0.0224147,0.0488087,0.0657191,0.0467956,0.0131635,0.0303432,0.017597,0.0181086,0.0699055,0.03113,0.00956384,0.0245083,0.0488721,0.0527427,0,0,0,0,0
76,0.0180666,0.0562154,0.0305944,0,0.0251829,0.0549654,0.0219302,0,0.0439113,0.0579491,0.0196857,0.0341325,0.0202694,0.0556247,0.0389453,0.0323517,0.0548991,0.0590143,0.0281413,0.0574949,0.0635561,0.0350758,0.0324851,0.00957548,0.0344095,0.0144615,0.0135611,0.0292723,0,0.0216843,0.0434324,0.039096,0.0218759,0,0.0316251,0.0721047,0.039963,0.0101299,0.0315313,0.0491312,0.0339366,0.0217671,0.0478713,0.0640365,0.0454867,0.0139708,0.0243313,0.0123595,0.0193825,0.0802727,0.0306876,0.00960757,0.0244053,0.0489993,0.0528644,0,0,0,0,0
77,0.017831,0.0560628,0.0299789,0,0.0248155,0.0559292,0.0226963,0,0.0435973,0.0578305,0.0189311,0.0327017,0.0206609,0.0545164,0.0385315,0.0312106,0.0539416,0.058439,0.0276708,0.0579759,0.0639523,0.0357489,0.0329576,0.00937934,0.0335701,0.0150395,0.013821,0.02217,0,0.0262944,0.042456,0.0397721,0.0214021,0,0.0321364,0.0720505,0.0443277,0.0113127,0.0329976,0.0507287,0.0344707,0.0223942,0.0492854,0.0656115,0.0463353,0.013081,0.0301737,0.0173176,0.0181743,0.0682539,0.0307025,0.00959623,0.0245699,0.048976,0.0523184,0,0,0,0,0
78,0.0182491,0.0559778,0.0320538,0,0.0253126,0.0560369,0.0222276,0,0.0440541,0.0581748,0.0193071,0.0332054,0.0205058,0.055004,0.0393138,0.031816,0.0541548,0.0589307,0.0284509,0.0571836,0.0633384,0.0350824,0.0323131,0.00935901,0.0340204,0.0142836,0.0139887,0.0279644,0,0.0218542,0.0438537,0.0388801,0.0222271,0,0.0316328,0.072573,0.0389262,0.010168,0.0311732,0.0503178,0.0338497,0.0217166,0.0484286,0.0637794,0.0449822,0.014225,0.0241466,0.0119693,0.0197433,0.0779676,0.0302806,0.00966921,0.0243666,0.0491572,0.052431,0,0,0,0,0
79,0.0182339,0.0558538,0.031052,0,0.0247392,0.0571131,0.023094,0,0.0435681,0.0581769,0.0186526,0.0317349,0.0208803,0.0538211,0.038852,0.0306056,0.0531117,0.0583238,0.0281453,0.0578427,0.0640398,0.0358326,0.0330758,0.00898622,0.0332341,0.0149521,0.013999,0.0216885,0,0.0259674,0.0430635,0.0395995,0.0217327,0,0.0321889,0.0724381,0.0428118,0.0116217,0.0325917,0.0521175,0.0343241,0.0222871,0.0501686,0.0653735,0.0457417,0.0133438,0.0295256,0.0165722,0.0185784,0.0665395,0.030338,0.00970524,0.0244528,0.0491765,0.0518387,0,0,0,0,0
80,0.0181251,0.0557555,0.031582,0,0.0246903,0.0577652,0.0232347,0,0.0434716,0.0582724,0.0186964,0.0311727,0.021004,0.0534096,0.0389771,0.030276,0.0527201,0.0582848,0.0284003,0.0577939,0.0640093,0.0358974,0.0329935,0.00890803,0.0331337,0.0149168,0.0139701,0.0215089,0,0.0258864,0.043385,0.0395674,0.021823,0,0.0321933,0.0724916,0.0423646,0.0118762,0.0324383,0.0527281,0.0342349,0.0222572,0.0505909,0.0653144,0.0455041,0.0136265,0.0290005,0.0160512,0.0189015,0.0658527,0.0302267,0.00972436,0.0243033,0.0492734,0.0516526,0,0,0,0,0
81,0.0179983,0.0556775,0.0320537,0,0.0246699,0.0584407,0.023372,0,0.0433616,0.0582931,0.0187409,0.0305868,0.02117,0.0529754,0.0391753,0.0299316,0.0523267,0.0582384,0.0286711,0.0577681,0.0639606,0.0359519,0.0329165,0.00886546,0.0331037,0.0148712,0.0139666,0.0214568,0,0.0258263,0.0436902,0.0395116,0.0218415,0,0.0321879,0.0725196,0.0420975,0.0121394,0.0323867,0.0532253,0.0341066,0.0222849,0.0510718,0.0652927,0.0452427,0.0140147,0.0284624,0.0155834,0.019232,0.0653394,0.0301833,0.00974584,0.0240952,0.0494033,0.051509,0,0,0,0,0
