Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RELB,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x55,x56,x57,x58
168,0.0159022,0.0762117,0.0252059,0,0.0168248,0.063064,0.0503745,0,0.0446318,0.0559707,0.0249397,0.0369352,0.021803,0.0354729,0.0641821,0.0374855,0.0626779,0.0606406,0.0221368,0.0615777,0.0653376,0.0354177,0.0394142,0.0243719,0.0215773,0.0121701,0.0264818,0.0243335,0,0.012642,0.0464215,0.0330428,0.0297127,0,0.0361482,0.0760457,0.0251575,0.0353526,0.0345914,0.0344032,0.0570493,0.0169215,0.0461346,0.0576421,0.0382867,0.0118822,0.032729,0.016608,0.0172407,0.0449799,0.0294331,0.0116317,0.0296092,0.0762141,0.0522835,0,0,0,0
169,0.0162461,0.0757262,0.0250779,0,0.0169934,0.0638278,0.050865,0,0.0445468,0.0558674,0.0248861,0.037519,0.0219955,0.0357614,0.0651191,0.0369308,0.0621873,0.0601889,0.021924,0.0615865,0.0653993,0.0353864,0.039226,0.0245454,0.0221726,0.0121778,0.0266567,0.0212414,0,0.0139697,0.0458713,0.0331046,0.0298899,0,0.0360758,0.076035,0.0265368,0.0350299,0.0338969,0.0340703,0.057147,0.0180923,0.0471494,0.0586581,0.038788,0.0115996,0.0330013,0.0165506,0.0173229,0.0491551,0.0293406,0.0116111,0.029646,0.0759745,0.052723,0,0,0,0
170,0.0165541,0.0754833,0.0250107,0,0.017077,0.0647989,0.0509706,0,0.0443358,0.0558192,0.0250361,0.0377425,0.0218644,0.0357949,0.0657141,0.0362584,0.0617548,0.0598093,0.0219354,0.0614534,0.0653321,0.0352736,0.0391139,0.024393,0.022684,0.0121953,0.0265967,0.0201416,0,0.0162387,0.0452752,0.0331744,0.0297553,0,0.0358702,0.0759563,0.0290818,0.0344186,0.0330882,0.0339695,0.0570566,0.0190489,0.048488,0.0598774,0.039345,0.0122261,0.0332242,0.0162816,0.017987,0.0537238,0.0294681,0.0115442,0.0295219,0.0757489,0.0531216,0,0,0,0
171,0.0168985,0.0754195,0.0251323,0,0.0171529,0.0658597,0.0508993,0,0.0440452,0.0556328,0.0251581,0.0378272,0.021504,0.0356243,0.0662025,0.0353746,0.0614598,0.0595463,0.0220914,0.061343,0.0652413,0.0351945,0.0390022,0.023702,0.0230013,0.0121498,0.0264182,0.020813,0,0.018119,0.0446453,0.0332235,0.0294282,0,0.035652,0.0761183,0.0315344,0.0338149,0.0327576,0.0340755,0.0569096,0.0198035,0.0494489,0.0607863,0.0398666,0.0128984,0.0330254,0.0159177,0.0184715,0.0580501,0.0297068,0.0114497,0.0292929,0.0756031,0.0536031,0,0,0,0
172,0.0171691,0.0753773,0.0256023,0,0.0171846,0.0668173,0.0504187,0,0.0438495,0.0555165,0.0250285,0.0378026,0.0213643,0.0353547,0.0663588,0.0351052,0.0612122,0.0593193,0.022266,0.0614299,0.0652901,0.0352037,0.0387528,0.0226505,0.02324,0.0121559,0.026225,0.0213182,0,0.0186756,0.0441002,0.0332654,0.0289158,0,0.0354147,0.076273,0.0325686,0.0334402,0.0328729,0.0341088,0.0565783,0.0204908,0.0502974,0.0616092,0.0403933,0.0132108,0.0327223,0.0158076,0.0184785,0.0609182,0.0300322,0.0113608,0.0289522,0.0754623,0.0540619,0,0,0,0
173,0.0173704,0.0753565,0.0264133,0,0.0171925,0.0678033,0.0497985,0,0.0437581,0.0554521,0.0247575,0.0378489,0.0213738,0.0350706,0.0663601,0.0350358,0.0609713,0.0591195,0.0224815,0.0615344,0.0653971,0.0352931,0.038676,0.0212756,0.0234166,0.0121688,0.0260033,0.021617,0,0.0186549,0.0436148,0.0333064,0.0283556,0,0.0351884,0.0763235,0.0330863,0.0332684,0.0332236,0.0342281,0.0561925,0.0212882,0.051024,0.0623993,0.0408845,0.0133299,0.0322676,0.0157811,0.018268,0.0624647,0.0303836,0.0112845,0.028568,0.0753929,0.0545161,0,0,0,0
174,0.0175246,0.075384,0.0274196,0,0.0171879,0.0687924,0.0491193,0,0.0437782,0.0553554,0.024388,0.03806,0.0214579,0.0348612,0.0663241,0.0349197,0.0606667,0.0590022,0.0226973,0.0615966,0.0654964,0.0354534,0.0386522,0.0198257,0.0234425,0.0121799,0.0258624,0.0219651,0,0.0188666,0.0430827,0.033338,0.0279023,0,0.0350759,0.0762655,0.0334353,0.0328519,0.0335858,0.0344596,0.0558747,0.0221845,0.0516546,0.0631273,0.0413728,0.0135171,0.0317572,0.0156453,0.018169,0.0633244,0.0306928,0.011243,0.0282234,0.0754339,0.0548692,0,0,0,0
175,0.0176061,0.0754403,0.0284822,0,0.0171795,0.0698977,0.0484299,0,0.0438959,0.0551777,0.023885,0.038317,0.02151,0.0346768,0.0662495,0.0346511,0.0602529,0.0589395,0.022922,0.061587,0.065585,0.0356571,0.0386124,0.0183905,0.0232979,0.0121836,0.0258141,0.0221054,0,0.0192037,0.0425694,0.033381,0.0276079,0,0.0350485,0.0761897,0.0336445,0.0322673,0.0338569,0.0346811,0.0556721,0.0231309,0.0521539,0.0637481,0.0418557,0.0137112,0.0313049,0.0154389,0.0182371,0.0638052,0.0309103,0.0112455,0.0279251,0.0755416,0.0549766,0,0,0,0
176,0.0176155,0.0754907,0.029513,0,0.0171746,0.0710603,0.0478261,0,0.0441134,0.0549552,0.0233897,0.0385465,0.0214082,0.0345608,0.0661445,0.0342628,0.0599244,0.0589036,0.0231778,0.061523,0.0656523,0.0358634,0.0385277,0.0170276,0.0230509,0.0122595,0.0257108,0.0220798,0,0.0195843,0.0420767,0.0333898,0.0274498,0,0.0350734,0.0761371,0.0336018,0.0317547,0.0340822,0.0348624,0.0555572,0.0236291,0.0525513,0.0642574,0.0422701,0.0138975,0.0309116,0.0152065,0.0183543,0.0640738,0.0310337,0.0112608,0.0276887,0.0756788,0.0549104,0,0,0,0
177,0.0175637,0.0755091,0.0304612,0,0.0172074,0.0721933,0.0473503,0,0.0444048,0.0546929,0.023011,0.038744,0.0211725,0.0345966,0.0661153,0.0338166,0.0595665,0.0588766,0.023392,0.061599,0.065706,0.0360184,0.0383782,0.0157934,0.0227776,0.0123902,0.0256321,0.0220289,0,0.0199587,0.0416093,0.0333488,0.0274351,0,0.0350983,0.0760919,0.0334173,0.0313965,0.0342478,0.0349353,0.055525,0.0240114,0.0528815,0.0646564,0.042555,0.0140229,0.0305513,0.0149705,0.0185279,0.064075,0.0310809,0.0112916,0.0275109,0.0757992,0.0547145,0,0,0,0
178,0.0175002,0.0754968,0.0312809,0,0.017335,0.0732357,0.0470741,0,0.0447242,0.0544081,0.0225302,0.0389365,0.0209537,0.0346227,0.0661446,0.0333043,0.0590396,0.0588474,0.0235657,0.0615561,0.0657073,0.0361273,0.0381501,0.0148442,0.0226341,0.012514,0.0256766,0.0219024,0,0.0202001,0.0412257,0.0333118,0.0275379,0,0.0351756,0.0760679,0.0332009,0.0310391,0.0343149,0.0348864,0.0555334,0.0243793,0.0531287,0.064962,0.0427895,0.0141327,0.0301996,0.0147445,0.0187926,0.0638214,0.0310402,0.0113418,0.0273904,0.0759282,0.0545682,0,0,0,0
179,0.0174322,0.0754414,0.0320831,0,0.0174352,0.0741708,0.0469675,0,0.0450693,0.0540008,0.0221521,0.0391604,0.0207306,0.034623,0.0662542,0.0327988,0.058488,0.0588072,0.0236795,0.061401,0.0656654,0.036242,0.0379498,0.0140504,0.0225322,0.0125855,0.0258332,0.0217098,0,0.0203471,0.0409597,0.0332648,0.0277093,0,0.0352085,0.0761283,0.0329316,0.0306014,0.034362,0.0348307,0.0555359,0.0246238,0.0532726,0.0651532,0.0429099,0.0143311,0.0298356,0.0144312,0.0190919,0.0634343,0.0309376,0.0113906,0.0272971,0.0760026,0.0545223,0,0,0,0
180,0.0173462,0.0753135,0.0329594,0,0.0174547,0.0751231,0.0469955,0,0.0454002,0.0535104,0.0218337,0.0393042,0.0204911,0.0346329,0.0664161,0.0323251,0.0580727,0.0587686,0.0239013,0.0612668,0.0656107,0.0363441,0.037778,0.0133867,0.0225092,0.0126875,0.0259286,0.0214865,0,0.020549,0.0407465,0.033172,0.027952,0,0.0351923,0.0762399,0.0327137,0.0301089,0.034411,0.0347715,0.0555063,0.0247735,0.0534117,0.0652461,0.0429209,0.0145979,0.0293945,0.0140511,0.0193699,0.0630018,0.0308067,0.0114103,0.0272199,0.0760437,0.054413,0,0,0,0
181,0.0172352,0.0751523,0.0338926,0,0.0174363,0.0761125,0.0471119,0,0.0456793,0.0531325,0.021488,0.0394374,0.0202979,0.0344784,0.0665968,0.0319378,0.0577555,0.0587421,0.0241499,0.0611928,0.0655836,0.036454,0.0376673,0.0129283,0.022582,0.0127356,0.0260279,0.0213895,0,0.0207036,0.0405856,0.0330548,0.0281978,0,0.0351439,0.0763603,0.0325777,0.0295671,0.0345336,0.0347426,0.0554075,0.0247425,0.0536677,0.0652943,0.0428585,0.0149695,0.0289169,0.0136493,0.0196797,0.0627339,0.0306575,0.0114282,0.0271056,0.0760995,0.0543601,0,0,0,0
182,0.0171215,0.075006,0.0348832,0,0.0174886,0.0771623,0.0473081,0,0.0459293,0.0529599,0.0211249,0.0394662,0.0201524,0.0342342,0.0667972,0.0316677,0.0575068,0.0587112,0.0243536,0.0611173,0.0655751,0.036549,0.037664,0.0127435,0.0227282,0.0128196,0.0260944,0.0214353,0,0.0208448,0.0404494,0.0329175,0.0283698,0,0.0350355,0.076489,0.0326615,0.0289395,0.0347609,0.0348284,0.0553353,0.0250555,0.0539648,0.0653519,0.0427411,0.0153918,0.0284161,0.0132219,0.020081,0.0627658,0.0305127,0.0114443,0.0269894,0.0762059,0.0543707,0,0,0,0
183,0.0170155,0.0748423,0.0358409,0,0.0174823,0.0782548,0.0475385,0,0.0461569,0.052851,0.0208886,0.0394175,0.0200373,0.0339536,0.0670559,0.0314785,0.0572812,0.0586697,0.0245152,0.0610573,0.0655691,0.0366472,0.0375505,0.0127734,0.0229521,0.0129425,0.0260807,0.0216442,0,0.0208964,0.0403961,0.032764,0.0284375,0,0.0348778,0.0766648,0.0329849,0.0283331,0.0351031,0.0350426,0.0551438,0.0253063,0.0542818,0.0654123,0.0425416,0.0158121,0.0278921,0.0127767,0.0205108,0.063058,0.0304317,0.0114678,0.0268382,0.0762845,0.0543692,0,0,0,0
184,0.0169214,0.0746846,0.0367593,0,0.0174281,0.0793494,0.0477699,0,0.0462982,0.0526969,0.0207498,0.0393589,0.0199277,0.0336638,0.0672707,0.031347,0.0570175,0.0586205,0.0247198,0.060997,0.0655595,0.0367745,0.0374433,0.0129799,0.0233216,0.0129783,0.0260135,0.0220259,0,0.0209021,0.0404045,0.0326201,0.0284161,0,0.0347327,0.0768671,0.0334412,0.0279817,0.0354928,0.0353192,0.0548227,0.0253718,0.0546486,0.065342,0.0423888,0.0161908,0.0274365,0.0123629,0.0209426,0.0635714,0.030389,0.011494,0.0266455,0.076316,0.0544424,0,0,0,0
185,0.0168248,0.0745343,0.0376771,0,0.0173518,0.0803851,0.0479325,0,0.0463142,0.0525223,0.0205568,0.0393338,0.0198289,0.0333446,0.0674744,0.0311095,0.0567423,0.0585857,0.0248867,0.0609612,0.0655518,0.0368746,0.037368,0.0133441,0.0237339,0.0129343,0.0258938,0.0226391,0,0.0210561,0.0404072,0.0324834,0.0283477,0,0.0345762,0.0770873,0.0339391,0.0276341,0.0359,0.0356374,0.0545847,0.0253026,0.0551129,0.0652657,0.042229,0.0165285,0.0270885,0.0119757,0.0212482,0.0644466,0.0303874,0.011454,0.0264428,0.0763208,0.0544786,0,0,0,0
186,0.0167417,0.0744188,0.0385737,0,0.0172845,0.0813635,0.0480216,0,0.0462613,0.0523489,0.0203026,0.0393238,0.0197292,0.0330095,0.0676793,0.0308293,0.0564321,0.0585372,0.0250408,0.0608813,0.0655441,0.0369157,0.0373277,0.0138189,0.0241396,0.0128484,0.0257431,0.0231847,0,0.0210347,0.0403755,0.0323887,0.0282369,0,0.0344809,0.0773603,0.034661,0.027311,0.0363328,0.0359264,0.0543409,0.0251517,0.0555966,0.0652938,0.0420524,0.0168757,0.0267819,0.0116681,0.0214543,0.0655827,0.0304438,0.0114327,0.0262426,0.0762923,0.0546072,0,0,0,0
187,0.0166696,0.0743333,0.0394489,0,0.0172311,0.0822653,0.0480588,0,0.0461531,0.0521952,0.0201625,0.0393,0.0196485,0.0327123,0.0678601,0.0305437,0.0561022,0.0584561,0.0252267,0.0608279,0.0655334,0.0370046,0.037337,0.0144107,0.0244846,0.0127514,0.025548,0.0237169,0,0.0209285,0.0403477,0.0323103,0.0280257,0,0.0344035,0.0776524,0.0354565,0.0270655,0.0367176,0.0361595,0.054025,0.0251623,0.0561372,0.0653658,0.041767,0.0172637,0.0265087,0.0114121,0.0217517,0.0666925,0.0305275,0.0114333,0.0260251,0.076242,0.054737,0,0,0,0
188,0.0163169,0.074518,0.0373099,0,0.0158994,0.0830299,0.0486564,0,0.0457246,0.0522495,0.0203505,0.0382192,0.0206298,0.0310261,0.0673501,0.0290675,0.0546029,0.0578205,0.0254229,0.062135,0.0667536,0.0385359,0.0384676,0.0124401,0.0240141,0.0128242,0.0249024,0.0199292,0,0.0240893,0.0399741,0.033082,0.0274359,0,0.0349951,0.0774778,0.0388966,0.0276617,0.0387971,0.037629,0.053996,0.0258733,0.0588806,0.067812,0.0423751,0.0174612,0.031883,0.0162344,0.0209015,0.0590163,0.0307848,0.0111632,0.0258925,0.0764092,0.0542653,0,0,0,0
189,0.0162624,0.0745115,0.0378678,0,0.0157659,0.0837061,0.0485385,0,0.045558,0.0521941,0.0204377,0.0380999,0.0206359,0.0307719,0.0674554,0.0286576,0.0542774,0.0576941,0.0254691,0.0623,0.066864,0.0387391,0.0385837,0.0127051,0.0242223,0.0127347,0.0245849,0.0202144,0,0.0240245,0.0400954,0.0330899,0.0272199,0,0.0349275,0.07786,0.0395513,0.0276805,0.0390698,0.0379043,0.0536004,0.0260246,0.0596416,0.0678896,0.0421527,0.0176075,0.031737,0.0160211,0.0210687,0.0597648,0.030924,0.0111058,0.0256879,0.0763419,0.0542768,0,0,0,0
190,0.0161937,0.074514,0.0389032,0,0.0154241,0.0842073,0.048409,0,0.0453387,0.0521891,0.020563,0.0379743,0.020906,0.0306079,0.0675815,0.0281306,0.0540946,0.0575465,0.0255494,0.0626285,0.0670709,0.0389517,0.0390101,0.0133538,0.0243119,0.0126403,0.024257,0.0204377,0,0.023844,0.040205,0.0331001,0.0269845,0,0.0348053,0.0782467,0.0399751,0.0276863,0.0392288,0.0381108,0.0533137,0.0261753,0.0603912,0.0677509,0.041917,0.0176794,0.0315609,0.0158199,0.0213483,0.060053,0.0310699,0.0110695,0.0255218,0.0763103,0.0543134,0,0,0,0
191,0.0160949,0.0744697,0.0391495,0,0.0155289,0.0848164,0.0481894,0,0.0452382,0.0522668,0.0204121,0.037924,0.0208507,0.0304682,0.0676507,0.0278672,0.0538246,0.0574262,0.0256715,0.062626,0.0670971,0.0391081,0.0389228,0.0134283,0.0243824,0.0125899,0.0240314,0.0204888,0,0.0235125,0.0404186,0.0330852,0.0267812,0,0.0347333,0.0786856,0.0399935,0.0277472,0.0392382,0.0383278,0.0530294,0.0262607,0.0610054,0.067432,0.0417249,0.0178639,0.0313349,0.0155774,0.0216089,0.0597136,0.0311844,0.0110505,0.0253562,0.0763225,0.0543287,0,0,0,0
192,0.0160108,0.0744588,0.0395651,0,0.0155127,0.0853286,0.0479641,0,0.0451531,0.0524179,0.0203,0.0378821,0.0209086,0.0304156,0.0677609,0.0275572,0.0535874,0.0573066,0.0258166,0.062696,0.06716,0.0392321,0.0389673,0.0137022,0.0244097,0.0125553,0.0237272,0.0202919,0,0.0230895,0.0406829,0.0330851,0.0265887,0,0.0348258,0.0791498,0.0394354,0.0278075,0.0390739,0.0384219,0.0527367,0.0263302,0.0614342,0.0670516,0.0415382,0.0182312,0.0310467,0.0151989,0.0218129,0.0587041,0.0313092,0.0110624,0.0252418,0.0763543,0.0542898,0,0,0,0
193,0.0159095,0.0745309,0.0408492,0,0.0151505,0.0856303,0.0478316,0,0.0450568,0.0525035,0.0206084,0.037845,0.0213039,0.0302776,0.0679163,0.0270309,0.0536143,0.057152,0.0259066,0.0630915,0.0673456,0.039345,0.039497,0.0147491,0.0243883,0.0124718,0.0232191,0.0199394,0,0.0224463,0.0408707,0.0331784,0.0263649,0,0.0349178,0.0796873,0.0384721,0.0277239,0.038737,0.0384412,0.0524987,0.0264471,0.0616882,0.066502,0.0414376,0.0184271,0.0306555,0.0144882,0.0219093,0.05714,0.0315015,0.0110786,0.025128,0.0764458,0.0541616,0,0,0,0
194,0.0161999,0.0742185,0.0450809,0,0.0170133,0.0860749,0.0467714,0,0.04526,0.0524878,0.0199678,0.0390208,0.02,0.031852,0.0687183,0.0282574,0.0548876,0.0574527,0.0257581,0.0616092,0.0659039,0.0378025,0.0380205,0.0198529,0.0254451,0.0123857,0.0231584,0.0222055,0,0.0192649,0.0415453,0.0322838,0.0266722,0,0.0340856,0.0804775,0.036085,0.0261867,0.0377255,0.0370404,0.0519532,0.0253308,0.0590448,0.0633097,0.0407103,0.0195939,0.0256874,0.00946085,0.0240244,0.0622632,0.0315084,0.0113309,0.0250822,0.076171,0.0547065,0,0,0,0
195,0.0161277,0.0741896,0.0459369,0,0.0170411,0.0862314,0.0465213,0,0.0451211,0.0527359,0.019869,0.0389492,0.0200931,0.0318276,0.0688298,0.0279341,0.0546863,0.0572921,0.0258175,0.0617668,0.0660028,0.0379292,0.0382483,0.0207706,0.0255102,0.0123156,0.0229511,0.0206801,0,0.0188621,0.041988,0.0323137,0.0264624,0,0.0340459,0.0808484,0.0349723,0.0261354,0.037943,0.0369893,0.0516241,0.0252963,0.0589485,0.0625368,0.0407368,0.0196248,0.0262547,0.00915388,0.0246069,0.0580505,0.0316764,0.0113131,0.0249817,0.0761491,0.0546033,0,0,0,0
196,0.0160117,0.0741401,0.0459431,0,0.017341,0.0863906,0.0462787,0,0.0452236,0.0531,0.0195418,0.0388746,0.0199616,0.0318928,0.0689372,0.0277295,0.0542065,0.0571109,0.0258621,0.0617608,0.0660297,0.0380995,0.0381611,0.0208369,0.0255358,0.012347,0.0228494,0.0193174,0,0.0184438,0.0425466,0.0323383,0.0261807,0,0.0339888,0.0812101,0.0333725,0.0266164,0.0383333,0.0368785,0.0513265,0.0252326,0.0586076,0.0617353,0.040839,0.0199021,0.0268266,0.00881764,0.025227,0.0526806,0.0318787,0.0112687,0.024897,0.0760708,0.0545205,0,0,0,0
197,0.0158065,0.0741227,0.0469241,0,0.0174007,0.0864064,0.0460138,0,0.0451674,0.0534436,0.0194801,0.0388789,0.020144,0.0320428,0.0690228,0.0273628,0.0539892,0.0568899,0.0258104,0.0620446,0.0662264,0.0382433,0.0385023,0.0220491,0.0255889,0.012334,0.022672,0.018924,0,0.0180008,0.043115,0.0323614,0.0258995,0,0.0338752,0.0815039,0.031508,0.0273718,0.0388023,0.0365398,0.0509752,0.0250802,0.0581238,0.0609493,0.0410309,0.020505,0.027369,0.00828698,0.02607,0.0463214,0.0320689,0.0112732,0.0247385,0.0760136,0.0543858,0,0,0,0
198,0.0155241,0.0740855,0.0485856,0,0.0173376,0.0864048,0.0457623,0,0.045093,0.0537694,0.0195886,0.0388967,0.0205668,0.0321226,0.0690501,0.0268782,0.0539335,0.056665,0.0256932,0.0624629,0.0664853,0.0383444,0.0390709,0.0240523,0.0256602,0.012346,0.0224632,0.020196,0,0.0176769,0.0438208,0.0324336,0.0256106,0,0.0337385,0.081682,0.0295449,0.0277774,0.0393153,0.0361504,0.0506013,0.0248281,0.0575242,0.0601963,0.0413938,0.0213827,0.0278675,0.0075434,0.0274232,0.0390408,0.032224,0.0112564,0.0246254,0.0760171,0.0541598,0,0,0,0
199,0.0151712,0.0740264,0.0496226,0,0.017438,0.0864433,0.0455195,0,0.0451445,0.0541258,0.0195421,0.0389271,0.0209108,0.0319746,0.0690085,0.0264329,0.0536769,0.056432,0.0256231,0.0627208,0.0666929,0.0384624,0.0393574,0.0254341,0.0256948,0.012444,0.0222873,0.0232442,0,0.0174875,0.044682,0.0325643,0.0253142,0,0.0336392,0.0817991,0.0274306,0.0280115,0.0399827,0.0357373,0.0502531,0.0246536,0.0567993,0.0594027,0.0419688,0.0224385,0.0282169,0.00678131,0.0288182,0.0313371,0.0323957,0.0112124,0.0245564,0.0760411,0.0537985,0,0,0,0
200,0.0147635,0.0739404,0.0512971,0,0.0175016,0.0864817,0.0452159,0,0.0450588,0.0544043,0.0195555,0.0390216,0.0214935,0.0317441,0.0689152,0.0259012,0.0535875,0.05625,0.0256286,0.0630638,0.0669248,0.0385112,0.0397766,0.0274128,0.0257967,0.0125169,0.0221295,0.0273444,0,0.0173676,0.0455992,0.0327282,0.0250191,0,0.0335214,0.0818614,0.0253274,0.0283436,0.0409881,0.0353137,0.0499355,0.024668,0.0559283,0.0587159,0.0427469,0.0235703,0.0285322,0.00607994,0.0300856,0.0236088,0.0325782,0.0111672,0.0244589,0.0760613,0.0533784,0,0,0,0
201,0.0142679,0.0738127,0.0520668,0,0.0177517,0.0865388,0.0448353,0,0.044886,0.054802,0.0194106,0.0391315,0.0218606,0.0315637,0.0686816,0.0255729,0.0532491,0.05598,0.02561,0.0632606,0.0671028,0.0386623,0.0399345,0.0283593,0.0259285,0.012528,0.0219202,0.0318387,0,0.0173826,0.046681,0.0328724,0.0246253,0,0.0333849,0.0818308,0.023115,0.0294077,0.0422525,0.034871,0.0495846,0.0248742,0.0549267,0.0581485,0.0437029,0.0247161,0.0290522,0.00573071,0.0313811,0.0161998,0.0328184,0.0111311,0.0243133,0.0760527,0.052906,0,0,0,0
202,0.0137215,0.0737323,0.0525285,0,0.0180205,0.0865764,0.04442,0,0.0448167,0.0552145,0.0192798,0.0392256,0.0221269,0.0313086,0.0683488,0.0253367,0.0528652,0.0556867,0.0255495,0.0634277,0.0672755,0.0388345,0.0400567,0.0289975,0.026035,0.0125411,0.0217345,0.0362199,0,0.0177055,0.0479215,0.033039,0.0241929,0,0.0332539,0.0817719,0.0208841,0.0305601,0.0437272,0.0345387,0.0491426,0.0251881,0.0537958,0.0576602,0.0447619,0.0257307,0.0298488,0.0058184,0.0326958,0.00960941,0.0330844,0.0110633,0.0242012,0.0760473,0.0524031,0,0,0,0
203,0.0132058,0.0737112,0.0541245,0,0.0180772,0.0865266,0.044004,0,0.0446648,0.0555517,0.0194929,0.0393075,0.0228419,0.03098,0.0679797,0.0249691,0.0528802,0.0554562,0.0255103,0.0638172,0.0675704,0.038921,0.0405434,0.0309626,0.0261252,0.0124957,0.0215212,0.040267,0,0.0183198,0.049185,0.0331876,0.0237837,0,0.0331133,0.0817316,0.0188514,0.0314236,0.045236,0.0342296,0.0487064,0.025527,0.0526676,0.0572886,0.0459244,0.0266025,0.0308071,0.00625174,0.0339718,0.00468428,0.0333537,0.0109888,0.0241006,0.0760586,0.0519032,0,0,0,0
204,0.012691,0.0736971,0.0545438,0,0.0183036,0.0864591,0.0433545,0,0.0446568,0.056015,0.0194331,0.0392722,0.0230583,0.0304918,0.0673969,0.0247816,0.052461,0.0551232,0.025407,0.0640233,0.0677752,0.0390985,0.040653,0.0314849,0.0262988,0.0122562,0.0213273,0.043909,0,0.0192688,0.0506065,0.0333772,0.0232761,0,0.0329173,0.0816511,0.0170805,0.032085,0.0464939,0.0340736,0.0482993,0.0259316,0.0515473,0.057058,0.0471953,0.0274614,0.0316125,0.00688871,0.035233,0.00450588,0.0337044,0.0107957,0.0240659,0.0760269,0.0513868,0,0,0,0
205,0.0123039,0.0737225,0.055014,0,0.0184287,0.0864958,0.0428472,0,0.044563,0.0564301,0.0194536,0.0392727,0.0233221,0.0300376,0.0669576,0.0246154,0.0521108,0.054826,0.0252916,0.0641392,0.0679649,0.0392252,0.040803,0.0320533,0.0263184,0.0121782,0.0211293,0.0475315,0,0.020079,0.051859,0.0335559,0.0228354,0,0.0327061,0.0816629,0.0156581,0.0326685,0.04763,0.0341887,0.0479541,0.0262998,0.0507804,0.0569763,0.0485185,0.0283314,0.0321752,0.00749294,0.0364263,0.00769133,0.0339888,0.0107199,0.0239511,0.0760061,0.0509789,0,0,0,0
206,0.0120846,0.0737745,0.0565743,0,0.0182789,0.0865265,0.0424809,0,0.0444119,0.0567424,0.0198391,0.0392718,0.0240819,0.0297357,0.0666848,0.0242994,0.0521478,0.0546219,0.0251985,0.0643205,0.0681732,0.039237,0.041252,0.0338389,0.0262588,0.0122204,0.0209692,0.0505632,0,0.0206796,0.0527851,0.0336849,0.0224459,0,0.0325154,0.0817589,0.0146281,0.0329914,0.0485852,0.0343065,0.0476498,0.0267941,0.0504625,0.0569928,0.0496895,0.0292037,0.0324129,0.00791749,0.0373846,0.0106805,0.0342142,0.0107163,0.0238189,0.0759812,0.0506691,0,0,0,0
207,0.0118975,0.0738236,0.0576705,0,0.0181292,0.0865573,0.0421234,0,0.0443327,0.0571014,0.0201679,0.0391877,0.0246061,0.0297441,0.0664284,0.0240424,0.0519916,0.0543802,0.0251574,0.0645283,0.0682746,0.039208,0.0414397,0.0350306,0.0262054,0.012254,0.0208583,0.0523765,0,0.0212548,0.053456,0.0337477,0.022019,0,0.0323484,0.0817318,0.0139306,0.0340405,0.0491705,0.0343409,0.047254,0.0273371,0.0503616,0.0570228,0.0505844,0.0299745,0.0323267,0.00817825,0.0380146,0.0124301,0.034511,0.0106729,0.0236609,0.0758932,0.0504957,0,0,0,0
208,0.0118521,0.0738684,0.0583004,0,0.0179523,0.0867208,0.041824,0,0.0443209,0.0573796,0.0204121,0.0390312,0.0249109,0.0297203,0.0662395,0.0237714,0.0517746,0.0542073,0.0251964,0.0645794,0.0682371,0.0390644,0.0414891,0.0358356,0.0261345,0.0122667,0.0208068,0.0529493,0,0.0216785,0.0538243,0.033766,0.0216487,0,0.0321897,0.0817553,0.0136902,0.0346235,0.0495422,0.0344578,0.0469359,0.0276881,0.0505184,0.0569859,0.0509632,0.030483,0.0320912,0.00822534,0.0382846,0.0127709,0.034769,0.0106057,0.0235555,0.0758175,0.0505034,0,0,0,0
209,0.0119712,0.073935,0.0591081,0,0.0175561,0.0869647,0.0416233,0,0.04437,0.0575151,0.0208911,0.0388089,0.0253452,0.0296138,0.0661613,0.0234005,0.0518101,0.0541258,0.025256,0.0645291,0.0681404,0.0387242,0.0416307,0.0370325,0.0259988,0.0122947,0.0208007,0.052156,0,0.0218674,0.0538348,0.0337522,0.0213773,0,0.0320997,0.0819213,0.0140191,0.0342989,0.0496335,0.0344518,0.0467791,0.0276513,0.0509661,0.0568973,0.0506607,0.0306552,0.0317922,0.00801907,0.0382524,0.0116108,0.0349156,0.0105679,0.0235339,0.0758066,0.0506218,0,0,0,0
210,0.0121656,0.0740366,0.0587417,0,0.0171362,0.087334,0.0415353,0,0.0444775,0.05757,0.0212382,0.0385581,0.0252688,0.0294285,0.0661651,0.0230935,0.0516492,0.0540539,0.0252725,0.0642758,0.0679129,0.0384424,0.0414831,0.0369909,0.0258365,0.0123585,0.0208295,0.0501338,0,0.0215245,0.0536336,0.0336943,0.021224,0,0.0321064,0.0821772,0.0146286,0.0330396,0.0493146,0.0346726,0.046697,0.027237,0.0515962,0.0567906,0.0499984,0.0304427,0.0315847,0.00763312,0.0379375,0.00918609,0.0349762,0.0105586,0.0235554,0.0758056,0.0508129,0,0,0,0
