Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RELB,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x55,x56,x57,x58,x59
82,0.015936,0.0610351,0.0342686,0,0.0244901,0.0616532,0.0210005,0,0.0427135,0.0552452,0.0233796,0.0420568,0.0204087,0.0545651,0.0319011,0.0301806,0.0546158,0.0589668,0.0299457,0.0558492,0.0622099,0.0338941,0.0313582,0.00998125,0.0394292,0.0152667,0.0119382,0.0192525,0,0.0214173,0.0408345,0.0358667,0.0210525,0,0.0320184,0.076453,0.0280417,0.022374,0.0289811,0.0575173,0.0355887,0.0213074,0.044027,0.0594199,0.0424135,0.0140235,0.0277582,0.012839,0.0201075,0.0523242,0.0310099,0.00987326,0.023688,0.0517576,0.0539669,0,0,0,0,0
83,0.0158103,0.0609277,0.0350524,0,0.024547,0.0621653,0.020983,0,0.0427986,0.0550644,0.0231503,0.0415846,0.0206964,0.0543565,0.0316591,0.029609,0.0540159,0.0589049,0.0299571,0.0558004,0.0622179,0.0339986,0.0312565,0.0104085,0.0391478,0.0151785,0.0119691,0.019225,0,0.0215355,0.0404739,0.0359123,0.0211738,0,0.0321245,0.0766607,0.0280308,0.0220092,0.0292417,0.0576515,0.0357393,0.0212713,0.0443084,0.0595645,0.0423512,0.0140791,0.0277252,0.0127834,0.0201975,0.0525596,0.0308976,0.00986017,0.0238175,0.0517323,0.0539301,0,0,0,0,0
84,0.0156799,0.0607634,0.0358878,0,0.0245416,0.0625913,0.0209729,0,0.0428841,0.0549522,0.0228867,0.0409555,0.0209816,0.0542303,0.0314938,0.0290701,0.0533536,0.0588502,0.0299419,0.0557171,0.0621339,0.0340486,0.0311352,0.0109498,0.0388039,0.0150721,0.0120117,0.0191632,0,0.0217247,0.0402013,0.0359328,0.0214156,0,0.0322482,0.0769783,0.0279997,0.0217862,0.0293429,0.0578957,0.0358963,0.0210756,0.0445493,0.0597569,0.0422082,0.0141609,0.0276961,0.0127466,0.020326,0.0529216,0.0307084,0.00987388,0.0239746,0.0517384,0.0538484,0,0,0,0,0
85,0.0155654,0.0605966,0.0366661,0,0.0244664,0.0630695,0.0209533,0,0.0429516,0.0548732,0.0227924,0.040324,0.0212311,0.0540932,0.0314192,0.0285677,0.0527855,0.05879,0.029952,0.0556197,0.0619806,0.0340918,0.0309987,0.0115425,0.0384288,0.0149378,0.012059,0.0191656,0,0.0219249,0.0400081,0.0358726,0.0216951,0,0.0323511,0.0771625,0.0280916,0.0215576,0.0292537,0.0581822,0.0360611,0.0209664,0.0448497,0.059893,0.0419317,0.0141547,0.0276716,0.0127521,0.0203215,0.053358,0.0304484,0.00991988,0.0241308,0.0517255,0.0537275,0,0,0,0,0
86,0.0154785,0.0604515,0.0373509,0,0.0244455,0.0635635,0.0209652,0,0.0429807,0.0548449,0.022757,0.0397713,0.0214736,0.0539142,0.0313453,0.0281331,0.0522813,0.0587205,0.0300503,0.0554894,0.0618006,0.0341035,0.0308769,0.0121812,0.0380308,0.0147807,0.012113,0.0191212,0,0.022033,0.0399434,0.0357633,0.0219727,0,0.0324296,0.0771735,0.0283245,0.0212102,0.0292168,0.058509,0.0362156,0.020923,0.0452478,0.0598855,0.0416963,0.0141097,0.0276844,0.0127613,0.0202564,0.0538778,0.0301584,0.00997475,0.0242669,0.0516371,0.0536162,0,0,0,0,0
87,0.0154571,0.0603154,0.0379119,0,0.0244468,0.0640376,0.0210373,0,0.0430173,0.054838,0.0227745,0.0392203,0.0216955,0.0536799,0.0312064,0.0277841,0.051816,0.0586726,0.0301925,0.0553325,0.0615471,0.0340749,0.0307593,0.0127388,0.0376522,0.0146418,0.0121769,0.0190385,0,0.0221087,0.0400442,0.035662,0.0222667,0,0.0324549,0.077221,0.0286225,0.0208546,0.0292388,0.0589078,0.0363177,0.0208175,0.0457187,0.0598399,0.0414623,0.0141268,0.0277759,0.0127166,0.0202685,0.0544469,0.0298883,0.0100007,0.0243777,0.0515519,0.0535462,0,0,0,0,0
88,0.0154725,0.0601843,0.0383503,0,0.024462,0.0644975,0.0211372,0,0.0430232,0.0548381,0.0228229,0.0386673,0.0218699,0.0533857,0.031044,0.0274772,0.0514023,0.058637,0.0303434,0.0551979,0.0613807,0.0339939,0.0306509,0.0132222,0.0373446,0.0145196,0.0122389,0.018987,0,0.02217,0.0402816,0.0355693,0.0225146,0,0.0324378,0.0773184,0.0289789,0.0203356,0.0292881,0.0593772,0.0364067,0.02067,0.0460562,0.0598112,0.0412203,0.0142238,0.0277298,0.0125983,0.0203671,0.0550541,0.0296608,0.0100211,0.0244352,0.0515487,0.0534661,0,0,0,0,0
89,0.0154685,0.0601298,0.0387224,0,0.024465,0.0649469,0.0212468,0,0.0429331,0.0549195,0.0228857,0.0380492,0.0220213,0.053094,0.0311056,0.0271825,0.0510451,0.0586104,0.0304973,0.0550943,0.0612985,0.033919,0.0305532,0.0136677,0.0371064,0.0143898,0.0122941,0.0190263,0,0.0221434,0.0405246,0.0354418,0.0226608,0,0.0324282,0.0774717,0.0293362,0.019995,0.0293987,0.059884,0.036453,0.020739,0.0464835,0.0597875,0.0409994,0.0143867,0.0275094,0.0124287,0.0205127,0.0556758,0.0295229,0.0100731,0.0244352,0.0515839,0.053278,0,0,0,0,0
90,0.0154724,0.0600851,0.0390872,0,0.0244327,0.0654023,0.0213643,0,0.0427944,0.0552183,0.0229863,0.0373918,0.0222048,0.0528013,0.0311449,0.0269266,0.0507194,0.0585934,0.0306401,0.0550265,0.0611593,0.0338925,0.0304806,0.0140877,0.036913,0.0142695,0.0123002,0.0191476,0,0.0221232,0.0407313,0.0353503,0.0227381,0,0.0324446,0.0776432,0.0296149,0.0199402,0.0295379,0.0603557,0.0364444,0.0209558,0.0471025,0.0597451,0.0407917,0.014662,0.0271971,0.0121565,0.0207572,0.0561646,0.0294316,0.0101249,0.0244054,0.051599,0.0529762,0,0,0,0,0
91,0.015488,0.0600413,0.0394909,0,0.0244213,0.065863,0.0214681,0,0.0426522,0.0557573,0.0231721,0.036667,0.0224267,0.0525075,0.0310773,0.0267353,0.0504265,0.0585513,0.0307816,0.054965,0.0611175,0.0338593,0.0304475,0.0144973,0.0367984,0.0141772,0.0122711,0.0192666,0,0.0221186,0.0409386,0.0352917,0.0227456,0,0.0323977,0.077695,0.0298697,0.0199924,0.0296649,0.0607244,0.0363778,0.021207,0.0477639,0.0596287,0.0406017,0.0150325,0.0268148,0.0117578,0.0210763,0.0564641,0.0293989,0.0101435,0.0243336,0.0516872,0.0528332,0,0,0,0,0
92,0.015511,0.0600348,0.0398718,0,0.0244489,0.0663142,0.021551,0,0.042521,0.0562609,0.0234669,0.0359219,0.0227036,0.0522158,0.0310878,0.0265678,0.0501017,0.0584835,0.0309204,0.054912,0.0610662,0.0338337,0.0304858,0.0148502,0.0367341,0.0141073,0.0122418,0.0193494,0,0.0221727,0.0411552,0.0352266,0.0226704,0,0.0322498,0.0776276,0.0301115,0.0199804,0.0297376,0.0609946,0.0362697,0.0214623,0.0480848,0.0594922,0.0404641,0.0154933,0.026294,0.0112475,0.0215092,0.0566846,0.0294352,0.0101315,0.0242225,0.0517984,0.0528,0,0,0,0,0
93,0.015518,0.0600475,0.0401882,0,0.0244774,0.0667774,0.0215994,0,0.0423597,0.0567113,0.0237892,0.0351965,0.0229894,0.0519118,0.0310653,0.0263363,0.0498125,0.0584133,0.031042,0.0548628,0.0609819,0.0338114,0.0305054,0.0151309,0.0366837,0.0140383,0.0121911,0.0194034,0,0.0223207,0.0412692,0.0351834,0.0225676,0,0.0321666,0.0777172,0.0303152,0.0201102,0.0298703,0.0611994,0.0361555,0.0217642,0.0483679,0.0593544,0.0404059,0.0160095,0.0256917,0.0106956,0.0220928,0.0568514,0.0295159,0.0101242,0.0241036,0.0518066,0.0527709,0,0,0,0,0
94,0.0154798,0.0600741,0.0405158,0,0.0244774,0.0672581,0.0216065,0,0.0421881,0.0571522,0.0241482,0.0345134,0.0232374,0.0515628,0.0309603,0.026019,0.0495234,0.0583162,0.0311381,0.0548079,0.0608556,0.0338055,0.0304099,0.0154035,0.0366434,0.0139754,0.0121355,0.0194449,0,0.0224184,0.041319,0.0351637,0.0224745,0,0.0322267,0.0779165,0.0304671,0.0203949,0.0300981,0.061362,0.0360455,0.0221556,0.0486598,0.059175,0.0404318,0.0166239,0.0250967,0.0101077,0.0227245,0.0569299,0.0296197,0.0101368,0.0240022,0.0516599,0.0526932,0,0,0,0,0
95,0.0154489,0.0600713,0.0407882,0,0.0244764,0.0676835,0.0215976,0,0.0420332,0.0574974,0.024444,0.0339613,0.0235143,0.0511557,0.0308052,0.0257497,0.0492028,0.0581936,0.0312375,0.0547458,0.0606683,0.0337338,0.0303084,0.0155623,0.0365961,0.0139328,0.012062,0.0194679,0,0.0224669,0.0413987,0.0351943,0.0223295,0,0.0321771,0.0779853,0.030697,0.0205371,0.0301512,0.0614715,0.0359332,0.022571,0.048952,0.0590013,0.0404756,0.0172896,0.0244491,0.00951305,0.0233505,0.0570669,0.0297144,0.0101179,0.0239187,0.0516391,0.0525266,0,0,0,0,0
96,0.0154572,0.0600348,0.0410052,0,0.0245144,0.0680282,0.0215883,0,0.0419489,0.0578633,0.0246875,0.0333777,0.0237951,0.0507692,0.0306226,0.0254397,0.048871,0.0580764,0.0313624,0.0546568,0.0605681,0.0336331,0.0302761,0.0157258,0.0365434,0.0138945,0.0120153,0.0194519,0,0.0224425,0.0415658,0.0352486,0.0221825,0,0.0320588,0.0778795,0.0309839,0.0205599,0.0298337,0.0615527,0.0357987,0.0229699,0.0491867,0.0587831,0.0405582,0.0180356,0.0237404,0.00892315,0.0240117,0.0571331,0.0298108,0.0101052,0.0238387,0.0516859,0.0523246,0,0,0,0,0
97,0.0154463,0.0600232,0.0412089,0,0.024551,0.0683099,0.0215733,0,0.0419365,0.0582878,0.0248994,0.0327678,0.0240558,0.0503614,0.0304565,0.0251322,0.0484898,0.0579759,0.0314655,0.0545279,0.0604375,0.033581,0.030299,0.0159148,0.0364889,0.0138665,0.0119847,0.0193518,0,0.0224432,0.0417984,0.0352892,0.0220702,0,0.0320589,0.0777634,0.0311082,0.020598,0.0291401,0.0616121,0.0356687,0.0234145,0.0492847,0.0585377,0.0407134,0.0186976,0.0229774,0.00829488,0.0246941,0.0571278,0.0299223,0.0101021,0.0237782,0.0515681,0.0521533,0,0,0,0,0
98,0.0154073,0.0600461,0.0420568,0,0.0241269,0.0684722,0.0216716,0,0.0418653,0.0586664,0.0254955,0.0322389,0.0241913,0.0499624,0.0303266,0.0248797,0.0481854,0.0578502,0.0315444,0.0542768,0.0604501,0.0334346,0.0299336,0.0160648,0.0364473,0.0137556,0.0119011,0.0191379,0,0.0226043,0.0420419,0.0352872,0.0219095,0,0.0320354,0.0777639,0.0310637,0.0206652,0.0285415,0.0616501,0.0355145,0.0239332,0.0493639,0.0582636,0.0409269,0.0193058,0.0223877,0.00771823,0.0253755,0.0569536,0.0300561,0.0100931,0.0237143,0.0514012,0.0519784,0,0,0,0,0
99,0.0154043,0.0600462,0.0438719,0,0.023255,0.0685722,0.0216531,0,0.0418014,0.0590455,0.0270876,0.0316567,0.0243039,0.0495486,0.0301696,0.0246369,0.0479089,0.0577353,0.0316158,0.0539416,0.0604744,0.0330589,0.0288922,0.0165236,0.0364117,0.0137172,0.0118228,0.0187276,0,0.0229084,0.0423882,0.0353444,0.0217331,0,0.0319712,0.077759,0.0307811,0.0207488,0.0280469,0.0616861,0.0353587,0.0244401,0.0494038,0.0579726,0.0412485,0.0198755,0.0220149,0.00725711,0.0260407,0.0564265,0.0301677,0.010134,0.0236591,0.0513848,0.051757,0,0,0,0,0
100,0.0154193,0.0600647,0.0455994,0,0.0227726,0.0686141,0.0215992,0,0.0417714,0.0594127,0.028615,0.0311308,0.0243602,0.0491815,0.0300144,0.0243866,0.0476092,0.05764,0.0316573,0.0537467,0.0605064,0.0327731,0.0280749,0.0174846,0.036364,0.0137124,0.0117639,0.0181135,0,0.0231602,0.0427945,0.0354042,0.0216446,0,0.0320379,0.0777019,0.0302948,0.0208592,0.0273918,0.0616892,0.0352029,0.0249112,0.0493492,0.057666,0.041634,0.0204338,0.0219809,0.00700885,0.0266129,0.0552016,0.0302984,0.0101696,0.0236301,0.051389,0.0515269,0,0,0,0,0
101,0.0148508,0.0603963,0.039473,0,0.0218477,0.0688338,0.0218331,0,0.0418069,0.0602245,0.0253034,0.0306799,0.0233439,0.048237,0.0294543,0.0226152,0.04577,0.0570868,0.0319893,0.0563151,0.0619267,0.0350446,0.032073,0.0122595,0.0359991,0.0137071,0.0113752,0.0169791,0,0.0248785,0.0430529,0.0359647,0.0211457,0,0.0328938,0.0770032,0.0308851,0.0223127,0.0261977,0.0622665,0.0352145,0.0259477,0.0515913,0.0593772,0.0425824,0.0190686,0.0259134,0.0101542,0.0252489,0.0471966,0.0302914,0.0097324,0.0235623,0.0517692,0.0506566,0,0,0,0,0
102,0.0149045,0.0604762,0.0399655,0,0.0217595,0.0686769,0.0216634,0,0.0419792,0.0606036,0.0256006,0.0303603,0.0231714,0.0478976,0.0294753,0.0224666,0.0453637,0.0569487,0.0320754,0.056541,0.0621465,0.0352004,0.0322413,0.0125644,0.0360264,0.0136075,0.0111668,0.0168197,0,0.0249011,0.0435713,0.0358292,0.0210896,0,0.0328546,0.0768582,0.0298302,0.022333,0.0248825,0.0619429,0.034947,0.0263222,0.0512398,0.0588527,0.043058,0.0192828,0.026183,0.0100311,0.0257468,0.0447611,0.0303431,0.00963527,0.0234938,0.0518477,0.0504885,0,0,0,0,0
103,0.0151559,0.0603225,0.0401117,0,0.0217058,0.0683781,0.0216771,0,0.0419285,0.061195,0.0254615,0.0302689,0.02302,0.0478475,0.0295085,0.0222433,0.0447716,0.0567772,0.0323083,0.0569135,0.0624634,0.0355007,0.0327414,0.0127784,0.0360936,0.0136116,0.0112895,0.016839,0,0.0252958,0.0442334,0.0357303,0.0210031,0,0.0324968,0.0767461,0.0285241,0.0221697,0.0240835,0.0616175,0.034707,0.0263468,0.0503531,0.0578919,0.0434493,0.0198156,0.0263353,0.00973554,0.0266356,0.0416861,0.0304206,0.00974757,0.0235322,0.0516529,0.0506074,0,0,0,0,0
104,0.0152578,0.0603961,0.0404589,0,0.0218102,0.0680165,0.0214649,0,0.0420531,0.0616106,0.0256157,0.0299919,0.0229238,0.0475641,0.0294098,0.0220881,0.0444022,0.0565895,0.0323853,0.0570806,0.0626122,0.0356038,0.032949,0.0131798,0.0362029,0.0135401,0.0111997,0.0177745,0,0.0251807,0.0448936,0.0356993,0.0208044,0,0.0323549,0.0765196,0.0271122,0.0223762,0.0231991,0.0612332,0.0343568,0.0266566,0.0494624,0.0571379,0.0441111,0.0205716,0.0263817,0.00956846,0.027752,0.0379805,0.0305025,0.00963531,0.0234556,0.0517242,0.0506027,0,0,0,0,0
105,0.0153794,0.0604806,0.0406946,0,0.0219918,0.0675413,0.0213004,0,0.0421266,0.0620474,0.0256982,0.0296852,0.0229108,0.0472446,0.029331,0.0219569,0.0440418,0.0563729,0.0324204,0.0572461,0.0627503,0.0357055,0.0331649,0.0135761,0.0363199,0.013477,0.0111013,0.0195644,0,0.025279,0.0456466,0.0356708,0.0206593,0,0.0322819,0.0761889,0.0256351,0.0227768,0.0226763,0.060842,0.0339349,0.0269746,0.0482363,0.0563768,0.0448081,0.0217136,0.0260995,0.009409,0.0290588,0.0338721,0.0307078,0.00955268,0.0233674,0.0517918,0.0504936,0,0,0,0,0
106,0.0155345,0.0605633,0.0408187,0,0.0221665,0.0669617,0.0211777,0,0.0421549,0.0624695,0.0256867,0.029406,0.0229518,0.0469074,0.0291949,0.0217602,0.0437107,0.0561432,0.0323864,0.0574316,0.0629037,0.0358587,0.0332499,0.013916,0.0364572,0.0134131,0.0109953,0.0219547,0,0.0258527,0.0465109,0.035671,0.0205173,0,0.0321702,0.0757201,0.0242412,0.0233694,0.0225439,0.0604568,0.0334953,0.0273119,0.0466863,0.0556709,0.0455373,0.0231539,0.0256388,0.00943945,0.0305193,0.0296216,0.0309497,0.00946042,0.0232505,0.0518627,0.0502562,0,0,0,0,0
107,0.0157915,0.0606585,0.0410518,0,0.0223111,0.0662969,0.0210812,0,0.0421324,0.0629067,0.0255969,0.0291728,0.0230596,0.0465611,0.0289642,0.0216191,0.043365,0.0559054,0.0323043,0.0576959,0.0631369,0.0360844,0.0334033,0.0142312,0.0366539,0.0133691,0.0109058,0.0244754,0,0.0266191,0.0475271,0.03572,0.0202636,0,0.0320462,0.0751263,0.0232728,0.0241536,0.0229045,0.0601355,0.0330255,0.0277312,0.0448716,0.05503,0.0464848,0.0246319,0.0251908,0.00977899,0.0319601,0.025731,0.0312131,0.0093981,0.0231069,0.0519425,0.0499808,0,0,0,0,0
108,0.0161717,0.0607959,0.0415224,0,0.0225551,0.0656082,0.021057,0,0.0421023,0.0634016,0.0255287,0.0289687,0.0232468,0.0461842,0.0286586,0.0216426,0.0430405,0.0556559,0.0322113,0.0581183,0.0634838,0.0364035,0.0336433,0.0145865,0.0368898,0.0133735,0.0108196,0.0266501,0,0.0276084,0.0486534,0.0357922,0.019971,0,0.0318969,0.0744454,0.0229285,0.0250755,0.0234524,0.0598586,0.032524,0.0283263,0.0428365,0.0545176,0.0474171,0.0259496,0.024977,0.0104092,0.0334085,0.0227214,0.0315156,0.00935435,0.0229333,0.0520311,0.0497075,0,0,0,0,0
109,0.0164659,0.0609282,0.0421689,0,0.0227649,0.06495,0.0210803,0,0.0420762,0.063977,0.025528,0.0287443,0.0235175,0.0457456,0.0283038,0.0217509,0.0426883,0.0553474,0.0321301,0.058528,0.0639049,0.0367493,0.033935,0.0150824,0.0371521,0.0133838,0.0107559,0.0280565,0,0.029014,0.0498513,0.0359099,0.0196443,0,0.0318245,0.0737292,0.0235789,0.0261154,0.0236912,0.0596196,0.032001,0.0291116,0.0407428,0.0541807,0.0482289,0.0270275,0.0249628,0.0111906,0.0345653,0.0210613,0.0318553,0.00928945,0.0227443,0.0520842,0.0494467,0,0,0,0,0
110,0.0166946,0.0609829,0.0426905,0,0.0229087,0.0644041,0.0211463,0,0.0419789,0.0645661,0.0255603,0.0284612,0.0238466,0.0452935,0.0279354,0.0217756,0.0423032,0.0550168,0.0321045,0.0588616,0.0643274,0.0370384,0.034189,0.0156992,0.0374154,0.0133999,0.0107172,0.0287032,0,0.0305478,0.050943,0.0360639,0.0191109,0,0.0315469,0.0731001,0.0252163,0.0270975,0.0237648,0.0594183,0.0315172,0.0299758,0.0387609,0.0539929,0.0488584,0.0279841,0.0250764,0.0120366,0.0353794,0.0207186,0.0322094,0.00920269,0.0225428,0.0520949,0.0492336,0,0,0,0,0
111,0.0168623,0.0610164,0.0431923,0,0.0229797,0.0640109,0.0212382,0,0.0418853,0.0651493,0.0255794,0.0281152,0.024222,0.0448551,0.027583,0.0217098,0.0418841,0.0546975,0.0320847,0.0590767,0.0645903,0.0372483,0.0344045,0.0163025,0.0376381,0.0134445,0.0107325,0.0289235,0,0.032128,0.0518504,0.0362194,0.0186771,0,0.0313717,0.0726342,0.0274716,0.0279502,0.023711,0.0592672,0.0310855,0.0307884,0.0371931,0.053937,0.0493968,0.028869,0.0252029,0.0128576,0.0359344,0.0213586,0.0325677,0.00916091,0.0223579,0.0520327,0.049075,0,0,0,0,0
112,0.0169645,0.0610766,0.0437018,0,0.022974,0.0638175,0.0213605,0,0.0417892,0.0657223,0.0255149,0.0277304,0.0246052,0.0443819,0.0272637,0.0217179,0.041436,0.0544478,0.0320858,0.0591309,0.064691,0.0373408,0.0344668,0.0168869,0.0378241,0.0135125,0.0107288,0.0287794,0,0.0333268,0.052487,0.0363854,0.0182847,0,0.0313293,0.072365,0.029946,0.0286081,0.0233614,0.0591642,0.030737,0.0315027,0.0362113,0.0539398,0.0497938,0.0294381,0.0252387,0.0134471,0.0361977,0.0226321,0.0328872,0.00914723,0.0221919,0.0519188,0.0489862,0,0,0,0,0
113,0.0170111,0.0611039,0.0441123,0,0.0229316,0.0638065,0.0215449,0,0.041718,0.066265,0.0252724,0.02732,0.0249365,0.043934,0.0269416,0.0217725,0.0410004,0.0542809,0.0320743,0.059069,0.0646311,0.0373277,0.0344529,0.0174208,0.0379715,0.0136099,0.0107899,0.0284493,0,0.0340933,0.0528644,0.0365504,0.0179392,0,0.03123,0.0723263,0.032196,0.0289686,0.0229486,0.0591187,0.0304691,0.0320386,0.0358085,0.0539117,0.0500472,0.0297098,0.0250916,0.0136633,0.0362378,0.0240907,0.0331574,0.00915348,0.0220425,0.0517817,0.0489776,0,0,0,0,0
114,0.0161218,0.061866,0.0455059,0,0.0228894,0.063911,0.0212991,0,0.0418861,0.0666451,0.024763,0.0265989,0.0254157,0.0433195,0.0266287,0.0220208,0.0409192,0.0540556,0.031896,0.0587125,0.0643395,0.0370525,0.0339582,0.0191308,0.0379492,0.0137396,0.0108203,0.0277889,0,0.0345755,0.0530212,0.0366269,0.0173861,0,0.031587,0.0725422,0.0345554,0.0290816,0.0227876,0.0590009,0.0301196,0.0322816,0.0355568,0.053734,0.0500357,0.0297415,0.0249904,0.0139708,0.035895,0.0258868,0.0332246,0.00877688,0.0217326,0.0523133,0.0486357,0,0,0,0,0
115,0.0173687,0.0608846,0.0534457,0,0.0249847,0.0641271,0.0217714,0,0.0414956,0.0664188,0.0304218,0.0264561,0.0257739,0.0437003,0.026435,0.023184,0.042505,0.0545715,0.0315021,0.0552378,0.0622252,0.0338941,0.0286168,0.0262703,0.0382565,0.0139835,0.0113092,0.0261688,0,0.0348169,0.0528355,0.0366057,0.017769,0,0.030538,0.0730232,0.0346162,0.0281073,0.0231074,0.0591251,0.0301156,0.0322519,0.0351762,0.0531787,0.0498109,0.0302626,0.0239681,0.0135733,0.0364622,0.0280819,0.0338015,0.00956848,0.0219131,0.0512221,0.0494739,0,0,0,0,0
116,0.0173427,0.0608756,0.051693,0,0.0250906,0.0644354,0.0217024,0,0.0415384,0.0665706,0.02747,0.0258926,0.0255123,0.0432508,0.0262457,0.0228659,0.042418,0.0545677,0.031592,0.0556278,0.0619075,0.0341775,0.0300049,0.0261467,0.0382963,0.0138507,0.0114665,0.0267224,0,0.0345136,0.0527568,0.0366145,0.0177066,0,0.0305949,0.0731682,0.0338885,0.0280306,0.0235292,0.0595027,0.0300105,0.0319374,0.0359063,0.0529863,0.049738,0.0300707,0.0236416,0.0130807,0.0364239,0.0273698,0.0338904,0.00948792,0.021962,0.0511779,0.0494515,0,0,0,0,0
117,0.0172625,0.0608795,0.0500911,0,0.025507,0.0648051,0.0217148,0,0.0416074,0.0665379,0.0248589,0.0253476,0.0251198,0.0429658,0.0260532,0.0225833,0.0424359,0.0545853,0.0317268,0.0559271,0.0616207,0.0345371,0.0314313,0.0267467,0.038279,0.0138783,0.0115367,0.026806,0,0.0337942,0.0524459,0.0365715,0.0175867,0,0.0305603,0.0733611,0.0322085,0.0277928,0.0238383,0.0597872,0.0300156,0.0314434,0.0369686,0.0527836,0.0494581,0.0297266,0.0236254,0.0125518,0.0361491,0.0263845,0.0339041,0.00945105,0.0220242,0.0511325,0.0494536,0,0,0,0,0
118,0.0171396,0.0608981,0.0504667,0,0.0249052,0.0652135,0.0216964,0,0.0417032,0.0663693,0.0244076,0.0247871,0.0245671,0.0428532,0.0258888,0.0223611,0.0426263,0.0546908,0.0319364,0.0557415,0.0614987,0.0343055,0.0313697,0.0274181,0.0382517,0.0139477,0.0116201,0.0250493,0,0.033487,0.0521382,0.0365034,0.0175814,0,0.0305828,0.0735168,0.0304936,0.0274939,0.0232362,0.0599366,0.0301219,0.0309987,0.0377476,0.0526518,0.0488392,0.0289951,0.0235125,0.0117999,0.0355987,0.0269547,0.0338165,0.00946818,0.0221077,0.0511152,0.0495087,0,0,0,0,0
119,0.0170172,0.0609484,0.0512755,0,0.0241241,0.065584,0.0216766,0,0.0417432,0.0660165,0.0237355,0.0242296,0.0238125,0.0427401,0.0257606,0.022062,0.0429407,0.0547569,0.0320223,0.0556473,0.0614822,0.034124,0.0313436,0.0285374,0.0382351,0.0139737,0.0116654,0.0239184,0,0.0328778,0.0516793,0.0364135,0.0176863,0,0.0306286,0.0736178,0.0282205,0.0271619,0.0226508,0.060073,0.0302689,0.0304767,0.0386075,0.0525105,0.0481367,0.0281541,0.0234447,0.0108439,0.0350966,0.0263063,0.0337769,0.00945995,0.0222387,0.0511261,0.0495551,0,0,0,0,0
120,0.0168964,0.0610171,0.0521339,0,0.02327,0.0658545,0.0216767,0,0.0417457,0.0655937,0.0230434,0.0238254,0.0229608,0.0425555,0.0256337,0.0217836,0.0433651,0.0548066,0.0320561,0.0556194,0.0615219,0.0339486,0.0313489,0.0298764,0.0382492,0.0139838,0.0116889,0.0229186,0,0.0323959,0.05125,0.0363304,0.0178395,0,0.0306158,0.0736286,0.026384,0.0269399,0.0221038,0.0601934,0.0303873,0.0299336,0.0395205,0.0524129,0.0475352,0.027632,0.0233919,0.0100037,0.0346671,0.0257814,0.033729,0.00942677,0.0223636,0.05118,0.0495427,0,0,0,0,0
121,0.016776,0.0611014,0.0530932,0,0.0223778,0.0659562,0.0217373,0,0.0417623,0.0651613,0.0224063,0.0232761,0.0220712,0.0423054,0.025458,0.0216286,0.0438313,0.0548503,0.0320644,0.055637,0.0616091,0.0337845,0.0314035,0.0313197,0.0383367,0.0140311,0.011712,0.0215158,0,0.0317948,0.0510183,0.0362855,0.017766,0,0.0304276,0.0734659,0.0249407,0.0269897,0.0218489,0.0602987,0.0304873,0.0293627,0.0402247,0.0523755,0.0470382,0.0272493,0.0234637,0.00957169,0.034207,0.0256482,0.0336879,0.00938297,0.0224797,0.0513089,0.0494411,0,0,0,0,0
122,0.0166506,0.0612038,0.0544062,0,0.0214538,0.0658609,0.0218899,0,0.0417365,0.0647996,0.0217771,0.0224854,0.021245,0.0420067,0.025225,0.0215448,0.0442826,0.0548498,0.0320259,0.0556436,0.0617257,0.0336246,0.0314543,0.0326906,0.0385748,0.0141062,0.0117187,0.0192646,0,0.0310495,0.0510827,0.0362701,0.0176991,0,0.030347,0.073108,0.0238712,0.0272564,0.0222662,0.0604756,0.0305669,0.0287643,0.0403571,0.052244,0.0465877,0.0269197,0.0238338,0.00974055,0.0337568,0.0257972,0.0337077,0.00937056,0.0225529,0.0515474,0.0492755,0,0,0,0,0
123,0.0165054,0.0613322,0.0560073,0,0.020402,0.0654801,0.0220912,0,0.0416599,0.0644878,0.0213428,0.0217943,0.0204227,0.0416553,0.024942,0.0214617,0.0447418,0.054844,0.0318735,0.0557443,0.0618716,0.0334194,0.0314922,0.0340507,0.0389122,0.0142065,0.011727,0.0168313,0,0.030319,0.0513529,0.0362873,0.0177154,0,0.0303277,0.0726063,0.0229239,0.0277373,0.0235626,0.0606055,0.0305843,0.0281668,0.0398862,0.0518298,0.0462377,0.0265413,0.0248242,0.0105218,0.0333878,0.0262202,0.0337861,0.00934431,0.0225578,0.0519097,0.0490754,0,0,0,0,0
