Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RELB,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x55,x56,x57,x58,x59
83,0.0173286,0.0554499,0.0349642,0,0.0256796,0.0702446,0.0236713,0,0.0442133,0.0600088,0.0233661,0.0271316,0.0244992,0.0443951,0.0374321,0.0267918,0.0475109,0.056324,0.0298329,0.0557529,0.0614157,0.035307,0.0314629,0.0113077,0.028474,0.0136687,0.0143143,0.0164519,0,0.0249528,0.0456679,0.0412731,0.014928,0,0.0291467,0.076059,0.0233532,0.0162098,0.0273066,0.0498598,0.0257967,0.0265193,0.0437342,0.0522023,0.0451397,0.026649,0.0217495,0.00615595,0.0340673,0.0368054,0.0395586,0.0101568,0.0172807,0.0477097,0.0506066,0,0,0,0,0
84,0.0175821,0.055506,0.0355159,0,0.0256457,0.0698762,0.0235568,0,0.0441335,0.0604954,0.0236188,0.0270095,0.024689,0.0439956,0.0369984,0.0267099,0.0471219,0.0560247,0.0296615,0.055889,0.0616657,0.0355111,0.0314219,0.0114326,0.0285571,0.0137869,0.0140724,0.0196035,0,0.0258064,0.0464534,0.0413876,0.0146007,0,0.028943,0.0755092,0.0219433,0.0171401,0.0280847,0.0496417,0.0252274,0.026928,0.042119,0.0517266,0.0459805,0.0275695,0.0223879,0.00719407,0.0350884,0.0306888,0.0399186,0.0100118,0.0171038,0.047855,0.0504627,0,0,0,0,0
85,0.0179091,0.0555685,0.0357387,0,0.0258621,0.0693568,0.0234112,0,0.0440535,0.0609845,0.0234782,0.0268223,0.0248537,0.0434848,0.0364792,0.0266506,0.0467739,0.0557108,0.029477,0.0561488,0.0619309,0.0357392,0.0316699,0.011749,0.0287135,0.0138977,0.0138971,0.0225622,0,0.0270021,0.0473694,0.041538,0.0143284,0,0.0288364,0.0748845,0.0212889,0.018294,0.0289301,0.0494754,0.0246185,0.0274509,0.0404317,0.0514176,0.0468033,0.0284422,0.0231897,0.00840165,0.0360261,0.025854,0.0403198,0.00986049,0.0168726,0.0480171,0.0502836,0,0,0,0,0
86,0.0182534,0.0556894,0.0357735,0,0.0261616,0.0688529,0.0231883,0,0.0440281,0.0614662,0.023078,0.026523,0.0249827,0.0429004,0.0359597,0.0265982,0.0464525,0.0554416,0.0293164,0.0564484,0.0621326,0.0360164,0.0320207,0.0122853,0.0289363,0.0139745,0.0137849,0.0245584,0,0.0295328,0.0483979,0.0417134,0.0140403,0,0.0288516,0.0741057,0.0234752,0.01959,0.0289077,0.0493929,0.0241093,0.0280444,0.0386259,0.0513427,0.0474153,0.0288836,0.0244173,0.00994024,0.0363634,0.0228329,0.0407341,0.0100515,0.0166516,0.0481727,0.0500417,0,0,0,0,0
87,0.0185735,0.0557792,0.0362464,0,0.0261854,0.0686225,0.02299,0,0.0440155,0.0619036,0.0228455,0.0262257,0.0250521,0.0423527,0.0353166,0.0264973,0.0461405,0.0551949,0.0291981,0.0567854,0.0623286,0.0362227,0.0321599,0.0128714,0.0290655,0.0140005,0.013589,0.0263364,0,0.0314824,0.0492942,0.041902,0.0138096,0,0.028766,0.0734394,0.0255888,0.0206907,0.028946,0.0492581,0.0236465,0.028566,0.0372188,0.0513588,0.0479567,0.0293535,0.0254019,0.0113767,0.0367456,0.0209215,0.0411054,0.0101451,0.0164603,0.0481841,0.0498687,0,0,0,0,0
88,0.0187777,0.0558009,0.0368167,0,0.0261478,0.0684639,0.0228145,0,0.0438425,0.0622955,0.0226554,0.0259379,0.0251194,0.0417991,0.0347961,0.0263756,0.0458779,0.0549583,0.0291054,0.0572483,0.0624652,0.0363632,0.0322264,0.0134571,0.0291867,0.0138873,0.013624,0.0276656,0,0.0324223,0.0499628,0.0420437,0.0136297,0,0.028674,0.0729514,0.0264605,0.0215449,0.0292682,0.049121,0.0231936,0.0290564,0.0363424,0.0514198,0.0486115,0.0301122,0.0257539,0.0122789,0.0373658,0.0196951,0.0414739,0.0100561,0.0162835,0.0480673,0.049811,0,0,0,0,0
89,0.0189616,0.0557634,0.0376616,0,0.0259854,0.0683439,0.0226099,0,0.0436726,0.0626279,0.0224267,0.0255999,0.0250914,0.0413006,0.0343706,0.0262352,0.0456333,0.0547791,0.0291747,0.0574807,0.0625058,0.0364236,0.032413,0.0143084,0.0293555,0.013759,0.0137301,0.0278756,0,0.0331967,0.0504878,0.0421588,0.0134119,0,0.0284909,0.0726188,0.0277701,0.0221383,0.0290276,0.0489739,0.0228614,0.0295555,0.0357452,0.0514745,0.0491802,0.0306684,0.0257349,0.0128667,0.0377501,0.0199016,0.0417905,0.00982904,0.0161505,0.0480629,0.0498225,0,0,0,0,0
90,0.0191636,0.0556772,0.0387184,0,0.0256584,0.0683277,0.0224324,0,0.0437825,0.0628743,0.0220542,0.0251888,0.02482,0.0408854,0.0340145,0.026075,0.0454277,0.0546496,0.0293149,0.0574845,0.0625788,0.0364296,0.032632,0.0153926,0.0295191,0.0139445,0.0134516,0.0275381,0,0.0337405,0.0508187,0.0422427,0.0132437,0,0.0284787,0.0724966,0.0288867,0.0223895,0.0285875,0.0488776,0.0227121,0.0298639,0.0355458,0.0514075,0.0495471,0.0309088,0.02542,0.0130657,0.0378955,0.0207896,0.0420548,0.00999122,0.0159499,0.0482199,0.049851,0,0,0,0,0
91,0.0192824,0.0556265,0.0399631,0,0.0251614,0.0686355,0.0222797,0,0.04389,0.0630081,0.0215465,0.0247005,0.0243544,0.0405242,0.0337649,0.0258757,0.0453276,0.054592,0.0295437,0.0573606,0.0626399,0.0363471,0.0328,0.0166832,0.0296498,0.0140473,0.0132782,0.0269159,0,0.033868,0.0509617,0.0422434,0.0131645,0,0.0286086,0.0725523,0.0295017,0.0223868,0.0282372,0.0488991,0.0225899,0.0298475,0.0356211,0.0512233,0.0495692,0.0309544,0.0249898,0.0129089,0.0378611,0.0217873,0.0422623,0.0103728,0.0157553,0.0482828,0.049885,0,0,0,0,0
92,0.0192593,0.0555597,0.0412804,0,0.0245195,0.0690391,0.0221293,0,0.0439097,0.0629801,0.0209892,0.0241628,0.0237388,0.0402336,0.0336099,0.0256056,0.0453705,0.0545794,0.0297781,0.0574153,0.0626392,0.0361601,0.0328856,0.0180495,0.0296576,0.0139834,0.0133115,0.0260938,0,0.0336508,0.0509031,0.0422021,0.0131488,0,0.0285637,0.0728101,0.0294926,0.0220984,0.0280918,0.0489661,0.0225056,0.0295581,0.0361292,0.0509631,0.0492713,0.0308347,0.0246315,0.0125091,0.0377048,0.0227047,0.0423786,0.0103805,0.0157015,0.0482215,0.0499681,0,0,0,0,0
93,0.0191578,0.0555477,0.0439486,0,0.0234547,0.0693003,0.0219287,0,0.0438964,0.06262,0.019888,0.0236068,0.02255,0.0400766,0.03356,0.0251194,0.04565,0.0544237,0.0298805,0.057604,0.0628863,0.036016,0.033316,0.0208557,0.0296398,0.0136632,0.0136374,0.0258144,0,0.0327318,0.0505764,0.0421126,0.0138512,0,0.0281997,0.0731311,0.0282647,0.0216095,0.0284407,0.0490036,0.0225759,0.0289502,0.0372923,0.0506898,0.0486597,0.0304389,0.0245453,0.011834,0.0373877,0.0226598,0.0424333,0.0106859,0.0148911,0.0483195,0.0500813,0,0,0,0,0
94,0.0191172,0.0555255,0.0444733,0,0.0228385,0.0696005,0.0217653,0,0.0438186,0.0626491,0.0196343,0.0230618,0.0221082,0.0400933,0.0334691,0.0249049,0.0456674,0.0545125,0.0300099,0.0575338,0.0627137,0.0357241,0.0332627,0.0213453,0.0295751,0.0134979,0.0139328,0.023666,0,0.0314055,0.0502669,0.0419872,0.013613,0,0.0282323,0.0734426,0.0264227,0.020992,0.0281997,0.0490497,0.0225428,0.0285673,0.0381052,0.050352,0.0479655,0.0301273,0.0239393,0.0109388,0.0373364,0.0246701,0.0424714,0.0106616,0.0150735,0.0482424,0.0502748,0,0,0,0,0
95,0.0190289,0.055527,0.0453434,0,0.0220086,0.0699449,0.0217415,0,0.0439144,0.0624795,0.0193199,0.0225261,0.0214944,0.0401222,0.0334372,0.0245927,0.0457778,0.0545504,0.0300957,0.0574656,0.0625897,0.0354165,0.0332722,0.0223086,0.0294416,0.0135761,0.0138911,0.0224141,0,0.0306868,0.0495258,0.0418782,0.0134429,0,0.0282466,0.0736938,0.0249774,0.0199602,0.0276812,0.0491042,0.0225601,0.0281685,0.038951,0.050103,0.0471789,0.0293104,0.0238817,0.00983697,0.0368262,0.0253943,0.0424645,0.0105015,0.0153415,0.0482649,0.0504762,0,0,0,0,0
96,0.0188692,0.0555774,0.0461715,0,0.0210646,0.0703752,0.0217353,0,0.0439266,0.0621916,0.0191058,0.0219675,0.0208612,0.0399853,0.0333803,0.02425,0.0460731,0.0545893,0.0300853,0.0572784,0.0624848,0.0350936,0.0332922,0.0232697,0.0293344,0.0135719,0.0139072,0.0207249,0,0.0301931,0.0488523,0.0418295,0.0133278,0,0.0282936,0.0738561,0.0232521,0.019213,0.026913,0.0493788,0.022749,0.0280757,0.0392592,0.0498609,0.0466557,0.028837,0.0233052,0.0085562,0.0366395,0.0268562,0.04244,0.0104119,0.0155776,0.0482597,0.050555,0,0,0,0,0
97,0.0188013,0.0556629,0.0473819,0,0.0201709,0.0703586,0.0217288,0,0.0440886,0.0620759,0.0189311,0.0214017,0.0203099,0.0398152,0.0334073,0.0240664,0.0463356,0.0546076,0.0300196,0.0572975,0.0624606,0.0348088,0.0332944,0.024214,0.0293295,0.0138291,0.0135862,0.0193879,0,0.0292189,0.048821,0.0417557,0.0132453,0,0.0283576,0.0735769,0.0207043,0.0190656,0.026272,0.0495262,0.0227414,0.0277791,0.0397371,0.0497807,0.0462602,0.028776,0.0225821,0.00759999,0.0367475,0.0281301,0.0424766,0.0103781,0.0157158,0.048423,0.0505562,0,0,0,0,0
98,0.0187019,0.0557919,0.0486232,0,0.0192129,0.0702271,0.0217342,0,0.0440872,0.0619196,0.0189227,0.0208117,0.0197152,0.0393792,0.0332716,0.0239156,0.0467594,0.054578,0.0298275,0.0572232,0.0624976,0.034592,0.0332719,0.0249506,0.0294074,0.0138827,0.0135229,0.0176561,0,0.0288324,0.0489704,0.0417123,0.0131861,0,0.028428,0.0730003,0.0195452,0.0194378,0.0260901,0.0494951,0.0228765,0.0272586,0.0399253,0.0497531,0.0458538,0.028632,0.0225344,0.00735606,0.0364617,0.0287383,0.0425242,0.0103531,0.015847,0.0482625,0.0503932,0,0,0,0,0
99,0.0186006,0.0559123,0.0499161,0,0.0182585,0.0699063,0.0217289,0,0.0440469,0.0618641,0.0192154,0.0202108,0.0192846,0.0388745,0.0329822,0.0238172,0.0470933,0.0544967,0.0295651,0.0570582,0.0625977,0.0343606,0.0332143,0.0258893,0.0296203,0.0139204,0.013472,0.0150685,0,0.0283455,0.0493213,0.0417129,0.0131039,0,0.0284799,0.0723406,0.0185643,0.0200854,0.0270359,0.0493309,0.0230604,0.0265919,0.0396294,0.0495156,0.0454272,0.0284241,0.0228274,0.00770219,0.0362316,0.0289967,0.0426128,0.0103744,0.0159544,0.0481027,0.0501886,0,0,0,0,0
100,0.0185714,0.0559823,0.0513525,0,0.0173223,0.069174,0.021745,0,0.0440835,0.0618783,0.0198427,0.0195978,0.0190259,0.0384403,0.0327705,0.023788,0.0473607,0.0543547,0.0291963,0.0571349,0.0627225,0.033968,0.0331554,0.0269427,0.0298817,0.0140698,0.013311,0.0129407,0,0.027785,0.0497412,0.0417389,0.012977,0,0.0284384,0.0717765,0.0174041,0.0207538,0.0288185,0.0491106,0.0230763,0.0260316,0.0388293,0.0490794,0.0451213,0.0278386,0.0237007,0.00854998,0.0359601,0.0290637,0.0427272,0.0104289,0.0159757,0.0485444,0.0500367,0,0,0,0,0
101,0.0185614,0.0560639,0.0527278,0,0.0163787,0.068244,0.0217406,0,0.0441556,0.0619391,0.0208357,0.0189573,0.0187482,0.0380721,0.0324747,0.0238076,0.0476157,0.0541637,0.0287537,0.0571539,0.0627858,0.0334815,0.0331806,0.0277427,0.0301459,0.0142316,0.0131477,0.0118656,0,0.0274124,0.0504017,0.041783,0.0128512,0,0.0284784,0.0712184,0.0162596,0.0215462,0.0305723,0.0488256,0.0230027,0.0256971,0.0379118,0.048757,0.0450381,0.0270053,0.0248859,0.00964449,0.0357484,0.0291915,0.0427975,0.0104369,0.0160195,0.0486332,0.0498699,0,0,0,0,0
102,0.0185421,0.0561686,0.0538437,0,0.0154497,0.067124,0.0217175,0,0.044198,0.0619617,0.0222912,0.0182838,0.018475,0.0378711,0.0322846,0.0238962,0.0481684,0.0540463,0.0283269,0.0570863,0.0628441,0.0330263,0.0331794,0.0280857,0.0303915,0.0143278,0.013082,0.0111125,0,0.0271647,0.0509628,0.041864,0.0127233,0,0.0285153,0.0706526,0.015381,0.0221408,0.0313144,0.0485582,0.023189,0.0253451,0.037311,0.0485659,0.0449518,0.0265651,0.0258865,0.0105116,0.0357679,0.0295738,0.0428056,0.0103755,0.0161067,0.048984,0.0496953,0,0,0,0,0
103,0.0183487,0.0563799,0.0544939,0,0.014591,0.0662084,0.0216569,0,0.0442291,0.0618568,0.0241066,0.0176071,0.0183118,0.0378158,0.0321545,0.0240798,0.0489266,0.0541706,0.0278791,0.0570367,0.0628598,0.032489,0.0330357,0.027938,0.0305863,0.0144407,0.0129701,0.0100528,0,0.0268904,0.0513526,0.0419314,0.0125899,0,0.0286771,0.0702097,0.0147582,0.0224131,0.0307987,0.0484293,0.0236631,0.0246131,0.0372385,0.0482531,0.0443376,0.026432,0.0263808,0.010753,0.0357724,0.0307472,0.0427221,0.010309,0.0163395,0.0485445,0.0495309,0,0,0,0,0
104,0.0180974,0.0565736,0.0548319,0,0.0138734,0.064844,0.0217352,0,0.0442546,0.0618273,0.0263858,0.0167553,0.0183433,0.0380977,0.0318659,0.0241293,0.0497478,0.0542832,0.027267,0.0568054,0.0628047,0.0318833,0.0328714,0.0275137,0.0308052,0.0142653,0.0130415,0.00903416,0,0.0263198,0.051425,0.04199,0.0131924,0,0.028526,0.0699968,0.0143912,0.0222068,0.0297527,0.0483126,0.02445,0.0234295,0.0376756,0.0477752,0.0430421,0.0262852,0.0262746,0.010295,0.0355655,0.0323972,0.0424686,0.0107339,0.0157685,0.0484589,0.0494271,0,0,0,0,0
105,0.0179903,0.0565753,0.0534379,0,0.0135082,0.0638973,0.0215806,0,0.0444277,0.0616741,0.0278187,0.0162368,0.0180179,0.0386282,0.0317044,0.024406,0.0502733,0.0548554,0.0270895,0.0561309,0.0625004,0.0311052,0.032206,0.0254151,0.0309278,0.0144026,0.0132239,0.00857691,0,0.0257976,0.051473,0.0420914,0.0129709,0,0.02865,0.070303,0.0148099,0.0215733,0.0288787,0.047978,0.0251092,0.0226557,0.0379089,0.0472201,0.0419238,0.0261368,0.0257532,0.00966278,0.0353357,0.0337701,0.0421752,0.0105363,0.0162731,0.0483729,0.0492796,0,0,0,0,0
106,0.0179089,0.056549,0.0520223,0,0.0133321,0.0622828,0.0215525,0,0.044556,0.0616566,0.0291432,0.0156897,0.0180992,0.0394045,0.0317699,0.0246513,0.0509062,0.0553701,0.0269548,0.0555142,0.0619948,0.0298828,0.0314997,0.0233809,0.0309458,0.0144675,0.0132501,0.00857596,0,0.0252615,0.0514018,0.0421601,0.0128203,0,0.0288868,0.0706874,0.0152028,0.0209803,0.0287366,0.0475417,0.0258511,0.022221,0.0381119,0.0468269,0.0412277,0.0257412,0.0252008,0.00907932,0.0350223,0.0343227,0.0417952,0.0103437,0.016858,0.0484762,0.0491356,0,0,0,0,0
107,0.0179149,0.056446,0.0502594,0,0.0131138,0.0604018,0.0215874,0,0.0446453,0.0617077,0.0300054,0.0152438,0.0182329,0.0404048,0.0318513,0.0249907,0.0515285,0.0559299,0.0269935,0.0547221,0.0611899,0.0284423,0.030916,0.0211338,0.0308459,0.0144389,0.0133383,0.00850876,0,0.0249262,0.0512064,0.0422238,0.0127852,0,0.0290727,0.0710494,0.0153235,0.0206255,0.0290116,0.0471118,0.0265845,0.0219604,0.0379461,0.0464127,0.0408059,0.0251876,0.0249998,0.00877734,0.0346819,0.0344237,0.0413049,0.0101124,0.0174952,0.0486728,0.0490804,0,0,0,0,0
108,0.0178673,0.056432,0.0482792,0,0.0126376,0.0581145,0.0218237,0,0.0446547,0.0617556,0.0305994,0.0148137,0.0183332,0.0415978,0.0320762,0.0254672,0.0520668,0.0564827,0.0270126,0.053925,0.0602269,0.0270546,0.0307908,0.0184998,0.0306166,0.014244,0.0134792,0.00807591,0,0.0246875,0.0507582,0.0422658,0.0129263,0,0.0291478,0.071204,0.0152228,0.0206562,0.0291,0.0468861,0.0273191,0.0215226,0.0376056,0.046121,0.0402688,0.0245686,0.0251319,0.00883291,0.0342989,0.034576,0.0407192,0.00988232,0.0181387,0.0487079,0.0491163,0,0,0,0,0
109,0.0178958,0.0563623,0.0460221,0,0.0116878,0.0561759,0.022062,0,0.0448145,0.0614819,0.0305835,0.0145713,0.0181459,0.0427295,0.032459,0.0262381,0.0527546,0.0573425,0.0273277,0.0532142,0.0592177,0.0260803,0.0309296,0.0152036,0.0302728,0.0141589,0.0137466,0.00741366,0,0.0247253,0.0502681,0.042304,0.0132523,0,0.0293047,0.0711998,0.0148091,0.020935,0.0287956,0.0467913,0.0280577,0.0209612,0.0371634,0.0459973,0.0397349,0.0240752,0.0253867,0.00915326,0.0339337,0.0347005,0.0400128,0.00969197,0.0188261,0.0487217,0.0492874,0,0,0,0,0
110,0.0178877,0.05634,0.043517,0,0.0103393,0.054501,0.0223507,0,0.0449519,0.0610588,0.0303301,0.014459,0.0181172,0.0438788,0.0330551,0.0272286,0.0535925,0.0584208,0.0278407,0.0527325,0.058339,0.0255063,0.0313902,0.0120022,0.0299958,0.0141071,0.0139925,0.00657472,0,0.0248462,0.049771,0.0422717,0.0136729,0,0.029374,0.0708398,0.0141258,0.021434,0.0283739,0.046891,0.0289087,0.0204036,0.0368539,0.0460936,0.0392517,0.023841,0.0255689,0.00957384,0.0336235,0.0349307,0.0392777,0.00954072,0.0194683,0.0484911,0.0495556,0,0,0,0,0
111,0.0176969,0.0561444,0.0435963,0,0.00892916,0.0516901,0.0228194,0,0.0452129,0.0604312,0.0311961,0.0135956,0.0217803,0.0448041,0.0339253,0.0289588,0.0578273,0.0603072,0.0274804,0.0508606,0.0557883,0.0233256,0.0319192,0.0109538,0.0294075,0.0140276,0.0144849,0.00550302,0,0.0250506,0.0489423,0.0422098,0.0143749,0,0.0295407,0.0701276,0.013398,0.0224539,0.0282287,0.0475061,0.0303113,0.0195731,0.0367464,0.0461886,0.038496,0.0239218,0.0256807,0.0100237,0.0334332,0.0357387,0.0381584,0.00934765,0.0204826,0.0480928,0.0501998,0,0,0,0,0
112,0.0175516,0.0561329,0.0399278,0,0.00773077,0.0503098,0.0240836,0,0.0448773,0.060333,0.0303501,0.0135329,0.0224992,0.0457247,0.0348912,0.0300146,0.0588525,0.0613393,0.0280256,0.0506054,0.0550989,0.0228665,0.0324404,0.0111697,0.0290898,0.0145488,0.0139635,0.00462149,0,0.0252822,0.0487519,0.04205,0.0155997,0,0.0292527,0.069347,0.0128685,0.0235105,0.0281698,0.0479825,0.0311923,0.0189152,0.0367974,0.0463581,0.0379127,0.0239685,0.0258228,0.0104487,0.0332141,0.0368273,0.0374979,0.00966212,0.0201612,0.0479791,0.0505446,0,0,0,0,0
113,0.0176909,0.0558119,0.0367066,0,0.00669803,0.0493964,0.0236511,0,0.0453583,0.0602428,0.029691,0.0135122,0.0229197,0.0464351,0.0354963,0.0310466,0.0597113,0.0624391,0.0285314,0.049872,0.0543043,0.0222742,0.032378,0.0152824,0.0293134,0.0140212,0.0149822,0.00411458,0,0.0254601,0.0487579,0.0420585,0.0155499,0,0.0295289,0.068818,0.0124695,0.0244133,0.0282676,0.0484781,0.0315822,0.0182838,0.0369752,0.0463921,0.0374109,0.0239514,0.025974,0.0107255,0.0330105,0.0379058,0.0370883,0.0092901,0.0210713,0.0477196,0.0509322,0,0,0,0,0
114,0.0176638,0.0555909,0.0338168,0,0.00573532,0.0484698,0.0239141,0,0.0451911,0.0603901,0.0304579,0.0134694,0.0230926,0.0470635,0.0361117,0.0319068,0.0605197,0.0632003,0.0286936,0.0490443,0.0536699,0.0219182,0.0318966,0.0203604,0.0294536,0.0139783,0.0150949,0.00378905,0,0.0254885,0.0487918,0.0420291,0.0160385,0,0.0295261,0.0685299,0.0123018,0.0251343,0.0282077,0.0486875,0.0321136,0.0176715,0.0371445,0.0463082,0.0370018,0.0239023,0.0260599,0.0108301,0.0329237,0.0388639,0.0368016,0.00928016,0.0212296,0.0475151,0.0512926,0,0,0,0,0
115,0.0174988,0.0554962,0.0315048,0,0.00649567,0.0474955,0.0247407,0,0.0446414,0.0606808,0.0324306,0.0135175,0.0230503,0.0475841,0.0367471,0.0326999,0.0612912,0.063719,0.0287239,0.0487677,0.0533133,0.0221628,0.031689,0.0254346,0.029572,0.0141737,0.0146212,0.0035618,0,0.0253937,0.0489,0.0419224,0.0167793,0,0.0290813,0.0683697,0.0123671,0.025831,0.0277625,0.0485618,0.0326952,0.0171043,0.037356,0.046224,0.0368438,0.0238489,0.0261449,0.0108833,0.0329982,0.0394641,0.0366332,0.00962047,0.0205866,0.0473906,0.0516028,0,0,0,0,0
116,0.0175542,0.0552758,0.0302892,0,0.00855351,0.0464902,0.0247458,0,0.0445495,0.0608036,0.0344765,0.0138028,0.0230463,0.0478564,0.0369829,0.0334812,0.0618919,0.0642538,0.0288404,0.0489333,0.0532301,0.0228221,0.0322254,0.0303974,0.0298959,0.0141369,0.0146701,0.00346931,0,0.0253851,0.049172,0.0418973,0.0165853,0,0.0289885,0.0683038,0.0124567,0.0261771,0.0271826,0.0482556,0.0327066,0.0166495,0.0378297,0.0462534,0.0368442,0.0237656,0.026239,0.0109177,0.0330871,0.0397295,0.036697,0.00953478,0.0206269,0.0471665,0.0518532,0,0,0,0,0
117,0.0176562,0.0551232,0.0297538,0,0.00963826,0.0455577,0.0245586,0,0.044557,0.0606364,0.0360028,0.0141894,0.0231565,0.0475592,0.0371559,0.0341671,0.0621728,0.0647462,0.029037,0.0494788,0.053454,0.0234281,0.033188,0.0343656,0.0302141,0.0142505,0.0146945,0.00335351,0,0.0253185,0.0496222,0.0419658,0.0165133,0,0.0289076,0.0682983,0.0128942,0.0248602,0.0268245,0.0478277,0.0327708,0.0166657,0.038183,0.0463186,0.0369997,0.0236523,0.0262099,0.0108437,0.0330925,0.0399397,0.0367624,0.0094902,0.0205504,0.0471353,0.0518671,0,0,0,0,0
118,0.0176876,0.055118,0.0296219,0,0.0095779,0.0445601,0.0245901,0,0.0444363,0.0606619,0.0372514,0.0147494,0.0234443,0.0474792,0.0373217,0.0343648,0.0624594,0.0651326,0.0291646,0.0502317,0.0539208,0.0239869,0.0341395,0.0375445,0.0305295,0.0142021,0.0145524,0.00322153,0,0.025231,0.0499047,0.041963,0.0164707,0,0.0287768,0.0682544,0.0132483,0.0244664,0.0266149,0.0473111,0.0325784,0.0167512,0.0382658,0.0463178,0.0373424,0.023523,0.0262508,0.010864,0.033114,0.03974,0.0369434,0.00942849,0.0203906,0.0471831,0.0519215,0,0,0,0,0
119,0.0176701,0.0551575,0.0296799,0,0.00954738,0.0436879,0.0243936,0,0.0444335,0.0607042,0.0384971,0.0151496,0.0237811,0.0475512,0.0374812,0.0345895,0.0628302,0.0654748,0.0292371,0.0510068,0.0544688,0.0246024,0.0349595,0.0404248,0.0308833,0.0142956,0.0145246,0.00324076,0,0.0252521,0.0502892,0.0419525,0.0164233,0,0.0287902,0.0681783,0.0132819,0.0246331,0.0265935,0.0468188,0.0322201,0.0168358,0.03828,0.0463157,0.037672,0.0234041,0.0263657,0.0109997,0.0331364,0.0391901,0.0371553,0.00944367,0.0202131,0.0472101,0.0520384,0,0,0,0,0
120,0.0175973,0.0552451,0.0298971,0,0.0100381,0.0428939,0.0244249,0,0.0444227,0.0606625,0.0396835,0.0154858,0.0241083,0.0477025,0.0376626,0.0350289,0.0631084,0.0658432,0.0293196,0.0515993,0.0549011,0.0251552,0.0356396,0.0430117,0.0311449,0.014062,0.0145481,0.00338036,0,0.0253454,0.0507869,0.0419165,0.0157571,0,0.0291037,0.0680962,0.0130274,0.024716,0.026575,0.0464473,0.031838,0.0169104,0.0382335,0.0463298,0.0379424,0.023346,0.0265097,0.0111527,0.0331775,0.0384795,0.0373674,0.00920523,0.0207159,0.0472764,0.0521412,0,0,0,0,0
121,0.0174628,0.0553158,0.030116,0,0.0107417,0.0421108,0.0242952,0,0.0445845,0.0605817,0.0408567,0.0156979,0.0244184,0.0479616,0.0377501,0.0355173,0.0634521,0.0661367,0.0293879,0.0522357,0.0552164,0.0256021,0.0363096,0.0453483,0.0313861,0.01433,0.0143562,0.00432785,0,0.0251108,0.0510128,0.0419623,0.0157752,0,0.0291141,0.0680813,0.0121026,0.0244629,0.026921,0.0462647,0.0318164,0.0168028,0.0383704,0.0463197,0.0380711,0.0233098,0.0267705,0.0112488,0.0332768,0.0366772,0.0374103,0.00928156,0.0206526,0.0473982,0.0521451,0,0,0,0,0
122,0.017207,0.0552987,0.0303078,0,0.0111808,0.0413219,0.0243624,0,0.0447463,0.0603137,0.0419816,0.0165237,0.0247353,0.0484148,0.0383996,0.0357694,0.0637927,0.0661527,0.0292698,0.0529632,0.0556775,0.0261519,0.0371454,0.0478593,0.0313984,0.0145492,0.0143467,0.0114687,0,0.0226117,0.0504435,0.0418553,0.0164368,0,0.0290254,0.0680472,0.0086861,0.0230284,0.0320968,0.0458879,0.0319904,0.0144969,0.0414333,0.0469037,0.0375252,0.0217,0.0292703,0.0102767,0.0321681,0.0269106,0.0371404,0.0095757,0.0203374,0.0475422,0.0524073,0,0,0,0,0
123,0.017024,0.0554993,0.0304649,0,0.0113354,0.0407575,0.0241177,0,0.0447348,0.0606665,0.0429771,0.0169137,0.0244848,0.0483801,0.0380319,0.0364613,0.0645004,0.066595,0.0295849,0.0533788,0.0559791,0.0265696,0.0378865,0.0499048,0.0317638,0.0147725,0.0140294,0.00570456,0,0.0252658,0.0520495,0.042032,0.0165945,0,0.0290411,0.0678875,0.0111911,0.0245611,0.0264698,0.0459557,0.0319314,0.0167019,0.037871,0.0464153,0.0383537,0.023343,0.0270504,0.0116304,0.033387,0.0343635,0.0372422,0.0096106,0.0201818,0.0479935,0.0517348,0,0,0,0,0
124,0.0168453,0.0553837,0.0309982,0,0.0115138,0.0402754,0.024188,0,0.0450326,0.0604202,0.0441409,0.0176999,0.024603,0.0489774,0.0384743,0.0369919,0.0649915,0.0666465,0.0293527,0.0544281,0.0567444,0.0273432,0.0390014,0.0526677,0.0317379,0.0145464,0.0144153,0.0128834,0,0.0227692,0.0516644,0.0419286,0.0165796,0,0.0294077,0.0678083,0.00814934,0.023297,0.031792,0.04576,0.0319571,0.0145773,0.0404669,0.0468174,0.0379607,0.0218089,0.0293172,0.0105355,0.0325037,0.02506,0.0369303,0.00962866,0.0206329,0.0480378,0.0519419,0,0,0,0,0
