Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RELB,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x55,x56,x57,x58,x59,LWRA
297,0.0177925,0.05676,0.0272323,0,0.0233512,0.053341,0.0251585,0,0.0439903,0.0575895,0.0219906,0.034728,0.018887,0.0537055,0.0401388,0.0356965,0.0599146,0.0580265,0.0256823,0.0582746,0.0636726,0.0340008,0.0346269,0.0152282,0.0309447,0.0152099,0.021943,0,0.0199873,0.0438429,0.0414095,0.014525,0,0.0292454,0.0715302,0.0274689,0.014494,0.0253949,0.046662,0.0303012,0.0197947,0.0430297,0.0580792,0.0416606,0.0154658,0.0250249,0.0112126,0.0222375,0.0536719,0.0380079,0.00960546,0.0209431,0.0505231,0.0553452,0,0,0,0,0,0.013607
298,0.0173862,0.0567997,0.0278346,0,0.0233977,0.0544446,0.0247717,0,0.0441323,0.0576766,0.0219202,0.0345256,0.018957,0.0531235,0.040074,0.035135,0.0595995,0.0578937,0.0258688,0.0581829,0.0636136,0.03403,0.0344352,0.0144724,0.0310628,0.0151612,0.0212489,0,0.0196933,0.0431635,0.0413509,0.0142577,0,0.029208,0.071919,0.0272898,0.0141338,0.0258554,0.0463417,0.0300327,0.0200069,0.04322,0.0583288,0.0416937,0.0155167,0.0247603,0.011203,0.0221066,0.0539866,0.0383656,0.00975827,0.0204662,0.050496,0.0556216,0,0,0,0,0,0.0136612
299,0.0170747,0.0568339,0.0283197,0,0.0235494,0.0555739,0.0244156,0,0.0442103,0.0576158,0.0216396,0.0343594,0.0189177,0.0526832,0.0398382,0.0345513,0.0591078,0.0577901,0.0258426,0.0580825,0.0635802,0.0341109,0.034096,0.0138173,0.0311304,0.0149893,0.0210431,0,0.0200678,0.0425713,0.0413294,0.0140866,0,0.0292109,0.072454,0.0274057,0.0139977,0.0265017,0.045993,0.0298763,0.0200596,0.0434797,0.058573,0.0417069,0.0156151,0.0246339,0.0110414,0.0221069,0.0546699,0.0386073,0.00979635,0.0199955,0.0504613,0.0557559,0,0,0,0,0,0.0137895
300,0.0177563,0.0569652,0.0288066,0,0.0236958,0.0565878,0.0241044,0,0.0442385,0.0574132,0.0213099,0.0340907,0.0188698,0.0521855,0.0394353,0.0338523,0.0584701,0.0576789,0.0259479,0.0579983,0.0635572,0.0341654,0.0336969,0.0133279,0.0310986,0.014775,0.0209948,0,0.0207277,0.0420616,0.0412951,0.014088,0,0.0291608,0.0730237,0.0276523,0.0140241,0.027181,0.0458159,0.0297345,0.0201363,0.0436922,0.058802,0.0416364,0.0156754,0.0245991,0.0108792,0.0221317,0.0557541,0.038734,0.00986459,0.0196628,0.050462,0.0559639,0,0,0,0,0,0.0138881
301,0.0174728,0.0569322,0.0293322,0,0.0236555,0.0574396,0.0239001,0,0.0442571,0.0571229,0.0211332,0.0338423,0.0188133,0.0519838,0.039098,0.0331659,0.057914,0.0575525,0.0257161,0.057912,0.0635374,0.0341858,0.0337315,0.0128733,0.0309749,0.0145346,0.020663,0,0.0211791,0.0416389,0.041238,0.0142244,0,0.0290877,0.073446,0.0281011,0.0138006,0.0276544,0.0458289,0.029732,0.0201749,0.0440019,0.0590105,0.0415316,0.0154485,0.0246423,0.0108356,0.0220947,0.057155,0.0387359,0.00987762,0.0195963,0.0503776,0.0560824,0,0,0,0,0,0.0139933
302,0.016778,0.0567617,0.0296353,0,0.0231957,0.0593932,0.023723,0,0.0443303,0.0561975,0.021259,0.0353403,0.0177113,0.0523583,0.0390127,0.0328868,0.0576593,0.0586113,0,0.0568676,0.0623534,0.0333756,0.0332063,0.0123081,0.0308713,0.0144128,0.0206982,0,0.0215972,0.0425839,0.0413077,0.0139066,0,0.0291216,0.0735406,0.0285751,0.0131717,0.0276251,0.0458431,0.0292415,0.0201374,0.0442786,0.059381,0.0418119,0.0153107,0.0247932,0.010923,0.0219836,0.0589411,0.0389236,0.00965422,0.0197278,0.0503003,0.0557044,0,0,0,0,0,0.0141217
303,0.0171649,0.0566103,0.0300869,0,0.0238175,0.0590213,0.0237096,0,0.0444915,0.0564347,0.020786,0.0336782,0.0186543,0.0517958,0.0385953,0.0320491,0.0568723,0.057536,0.0259054,0.057722,0.0634014,0.0342798,0.0335476,0.0120752,0.0304732,0.0144919,0.0211477,0,0.0218469,0.0408449,0.0415536,0.0142959,0,0.0292828,0.0738516,0.0291667,0.0123658,0.0279321,0.0463595,0.0299266,0.0201644,0.0448276,0.0594595,0.04135,0.015131,0.0248908,0.0109054,0.021866,0.0605544,0.0385043,0.00953345,0.020283,0.0501615,0.0552639,0,0,0,0,0,0.0140854
304,0.0174728,0.0565829,0.030503,0,0.0238816,0.0598151,0.0236786,0,0.0446795,0.0560143,0.0206568,0.0335525,0.0185669,0.051588,0.0384184,0.0316867,0.0565651,0.0576216,0.026195,0.0574746,0.0632037,0.0342922,0.0332436,0.0117613,0.0301503,0.0146385,0.0216617,0,0.0221264,0.0404898,0.0416028,0.0145847,0,0.029319,0.0739938,0.0297168,0.0116845,0.0278378,0.0467851,0.0300671,0.0202117,0.0452769,0.0596543,0.0411778,0.0149075,0.0248847,0.010812,0.0219187,0.0623528,0.0382674,0.00949859,0.0204205,0.0501138,0.0550026,0,0,0,0,0,0.014031
305,0.0174414,0.056679,0.0310592,0,0.0237965,0.0604034,0.0235419,0,0.0446121,0.0559403,0.0207643,0.0326644,0.0184908,0.0510105,0.0377227,0.0316484,0.056338,0.0577652,0.0265025,0.0572538,0.0629796,0.0341819,0.0330877,0.011548,0.0300212,0.014547,0.0231429,0,0.0233428,0.0410061,0.0417188,0.014787,0,0.0291818,0.0747326,0.0324626,0.0116397,0.0260327,0.0473456,0.0299638,0.0217421,0.0426902,0.0580818,0.0415975,0.0170135,0.0211352,0.0089994,0.0233586,0.0680592,0.0381389,0.00948823,0.0204572,0.0503305,0.0544497,0,0,0,0,0,0.0140077
306,0.0171819,0.0565436,0.0350148,0,0.0233199,0.0609845,0.0237608,0,0.0446884,0.0554768,0.0203999,0.0324468,0.0181629,0.0513061,0.0382359,0.0310592,0.0569072,0.0577563,0.0260691,0.0568916,0.0626898,0.0335009,0.0330195,0.0127985,0.0294701,0.0148443,0.0222206,0,0.0224045,0.0396786,0.0415146,0.0152717,0,0.0291944,0.0740276,0.0312318,0.0109945,0.0279239,0.0478041,0.0301518,0.0202543,0.0463722,0.0599871,0.0409498,0.0154329,0.0247189,0.0100626,0.0219888,0.0652294,0.0374226,0.00935551,0.0206847,0.0501827,0.0547344,0,0,0,0,0,0.0138904
