Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RELB,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x55,x56,x57,x58
117,0.0191184,0.0563098,0.0571874,0,0.0141562,0.0554174,0.0220896,0,0.0433563,0.0653292,0.0296411,0.0165701,0.0198661,0.0435567,0.0280667,0.0244058,0.0495117,0.0545921,0.027692,0.0564656,0.0627715,0.0306749,0.0327836,0.0288694,0.0314089,0.0138672,0.0127482,0.0192906,0,0.020373,0.0502528,0.0429536,0.0167485,0,0.0302156,0.071955,0.00792875,0.0166981,0.0382003,0.0465019,0.0337612,0.0169143,0.0415694,0.0496946,0.0399901,0.024255,0.0282243,0.00745618,0.0323475,0.0214927,0.0356041,0.00937869,0.022255,0.0503447,0.0478828,0,0,0,0
118,0.0188694,0.056287,0.0551121,0,0.0139741,0.0537845,0.0220288,0,0.0434403,0.0652151,0.0308852,0.0162501,0.0201459,0.0444146,0.0280698,0.0246279,0.0500814,0.0550482,0.0275549,0.0555142,0.0617842,0.0291962,0.0321806,0.0264444,0.0309302,0.0137583,0.0129463,0.0181333,0,0.0203244,0.0494861,0.0429631,0.0171885,0,0.0304065,0.071956,0.00892904,0.0162924,0.037298,0.0463772,0.0346804,0.0166571,0.0409182,0.0493283,0.0392343,0.0239733,0.0275514,0.00717849,0.0319772,0.0232227,0.0351065,0.00936559,0.0228759,0.0504673,0.0480084,0,0,0,0
119,0.0186138,0.0563223,0.0527667,0,0.013683,0.0515061,0.0220918,0,0.043383,0.0654547,0.0316287,0.0160905,0.0205047,0.0454805,0.0282286,0.0251735,0.0505922,0.0555499,0.0275105,0.0543585,0.0604349,0.0274957,0.0317999,0.0235821,0.0305159,0.0136486,0.0130376,0.0179655,0,0.0208648,0.0492133,0.0429499,0.0177757,0,0.0306032,0.0710717,0.00914058,0.0169156,0.0357886,0.0463239,0.0355318,0.0158769,0.041801,0.0498003,0.038242,0.0228279,0.0284321,0.00832161,0.0309402,0.022564,0.0345422,0.00940441,0.0234383,0.050554,0.048108,0,0,0,0
120,0.0183395,0.0563752,0.04951,0,0.0130406,0.0503336,0.0223574,0,0.0434981,0.0648698,0.0315994,0.0157407,0.0205081,0.0463806,0.0286834,0.0257436,0.051214,0.0562594,0.0275207,0.0533116,0.0591275,0.0262088,0.0315884,0.019155,0.0301144,0.0136814,0.0131283,0.0149807,0,0.0211301,0.0481472,0.0428056,0.0188714,0,0.0309073,0.0711659,0.00938998,0.0171442,0.0364442,0.0464542,0.0366963,0.0162741,0.0394349,0.0487033,0.0381329,0.0235899,0.0264364,0.0077155,0.031277,0.0271059,0.0335814,0.00957138,0.0241004,0.0505913,0.0483859,0,0,0,0
121,0.0181146,0.0564507,0.0462281,0,0.0122296,0.0489682,0.0227283,0,0.0437143,0.0645752,0.0312273,0.0155222,0.0204381,0.0472709,0.0291939,0.026658,0.0520304,0.0572448,0.0276901,0.0524392,0.0579107,0.0252433,0.0316435,0.0143105,0.0296557,0.0136989,0.0133374,0.01408,0,0.021207,0.0476013,0.0427509,0.0198563,0,0.0312297,0.0706211,0.00870462,0.0179809,0.0366955,0.0466425,0.0377568,0.0159131,0.0391224,0.0488663,0.037818,0.0234357,0.0263976,0.00813953,0.0308962,0.02772,0.0327986,0.00975643,0.0247177,0.0505727,0.0486922,0,0,0,0
122,0.0179345,0.0564882,0.0428911,0,0.0115353,0.0477082,0.0231432,0,0.0438925,0.0644027,0.0306493,0.0153645,0.0204036,0.0480715,0.029751,0.027694,0.0530757,0.0582913,0.0280637,0.0518204,0.0568729,0.0244629,0.031947,0.00994756,0.0292587,0.0137164,0.0135254,0.0132746,0,0.0214018,0.0472189,0.0426726,0.0208198,0,0.0315306,0.070044,0.00798597,0.018921,0.0368403,0.0468328,0.0387323,0.0155208,0.0390366,0.0490817,0.0376159,0.0233889,0.0264634,0.00857184,0.0306915,0.0283841,0.0320992,0.00991751,0.0252901,0.0505291,0.0490009,0,0,0,0
123,0.0177779,0.0564334,0.0395444,0,0.0109379,0.046532,0.0235253,0,0.044005,0.0642688,0.0301768,0.0152583,0.0205009,0.0487283,0.0302878,0.0287892,0.0542297,0.0593003,0.0283682,0.05125,0.0559827,0.0238017,0.0323305,0.00935473,0.0289843,0.0137232,0.0136928,0.0125875,0,0.0216562,0.0470829,0.0426202,0.0216626,0,0.0317614,0.0695613,0.00757924,0.0197642,0.0369823,0.0470932,0.0396054,0.0150623,0.0391449,0.0491971,0.0373968,0.0233504,0.0265914,0.00892623,0.0305979,0.0292861,0.0315152,0.0100441,0.0257746,0.0504796,0.0493008,0,0,0,0
124,0.017643,0.0562744,0.0357359,0,0.0102299,0.0454236,0.0238684,0,0.0440861,0.064111,0.0306436,0.0152562,0.0206191,0.0492215,0.0307568,0.0297948,0.0553517,0.0602102,0.0285655,0.0507687,0.0553971,0.0235494,0.0325623,0.0134566,0.028851,0.0137488,0.0138551,0.0120136,0,0.0218393,0.0472402,0.0426189,0.0222556,0,0.0319124,0.0693516,0.0075455,0.020325,0.0369445,0.0473242,0.0403446,0.0145357,0.0393102,0.0491539,0.0371371,0.023312,0.0267362,0.00911002,0.0306468,0.0303407,0.0310998,0.0101411,0.0261064,0.0504153,0.0496031,0,0,0,0
125,0.0175198,0.0560382,0.031741,0,0.00975212,0.0444209,0.0240686,0,0.0441134,0.0641081,0.0325774,0.0154113,0.0205948,0.0495496,0.0311523,0.0308895,0.0564337,0.0609225,0.0286112,0.0508655,0.0553819,0.0239349,0.0329489,0.0196266,0.028866,0.013778,0.0140128,0.0116188,0,0.0218054,0.0475768,0.0426364,0.0225839,0,0.0319497,0.0693281,0.00786781,0.0204533,0.0365461,0.0474672,0.0409047,0.0140679,0.0395425,0.0490374,0.0369037,0.0232403,0.0269013,0.00909396,0.0307876,0.0311897,0.0309025,0.0101834,0.0262358,0.0503343,0.0498652,0,0,0,0
126,0.0174158,0.0558154,0.0292546,0,0.0106986,0.0434459,0.0241713,0,0.0440576,0.0642346,0.0352109,0.0157402,0.0205752,0.0497994,0.0315131,0.031907,0.057306,0.0614534,0.0285676,0.0515497,0.0557745,0.0248901,0.0338419,0.0266825,0.0289702,0.0137634,0.0141034,0.0113939,0,0.0217259,0.0480446,0.0426455,0.0227151,0,0.0318982,0.0693257,0.00841214,0.0203103,0.035924,0.0474954,0.0412325,0.0137492,0.0397588,0.0489043,0.03684,0.0231686,0.0269698,0.00900446,0.0309285,0.0317834,0.0309029,0.0102029,0.026152,0.050262,0.0500768,0,0,0,0
127,0.0173419,0.0558085,0.029142,0,0.0122501,0.0425113,0.0242207,0,0.0438905,0.0643714,0.0373965,0.0161818,0.0207148,0.0499597,0.0318143,0.0324776,0.057912,0.0619033,0.0285336,0.0525041,0.0562975,0.0260103,0.0351687,0.0327983,0.0291386,0.0136825,0.0140881,0.011334,0,0.0216788,0.048587,0.042612,0.0226734,0,0.0317644,0.0692423,0.0088998,0.0201966,0.0353902,0.0473578,0.0412965,0.0136233,0.0400022,0.0487843,0.036979,0.02311,0.0269197,0.00892355,0.0310238,0.0319788,0.0310737,0.0102132,0.0258974,0.0502419,0.0502203,0,0,0,0
128,0.0172205,0.0558697,0.0294424,0,0.0128177,0.0416246,0.0242673,0,0.0436689,0.0644169,0.039006,0.0165915,0.0211208,0.0500903,0.0321868,0.0328154,0.0583376,0.0623078,0.028546,0.0534544,0.0568609,0.0268594,0.0364832,0.0372446,0.0292957,0.0136708,0.0139607,0.0128709,0,0.0209195,0.0490175,0.0425503,0.0225211,0,0.0316405,0.0689744,0.00892899,0.019783,0.0361604,0.0469623,0.0411758,0.013111,0.0413763,0.0491686,0.0371273,0.0225348,0.0276169,0.0087234,0.0305747,0.0294501,0.0313122,0.0102261,0.0255637,0.0502874,0.0503711,0,0,0,0
129,0.0171128,0.0559429,0.0288866,0,0.0124966,0.0408174,0.024,0,0.0435563,0.0644171,0.040286,0.0167981,0.0215903,0.0500847,0.0323241,0.0332668,0.0587112,0.0627346,0.028735,0.0542782,0.0573876,0.0274178,0.0375462,0.0402658,0.0295544,0.0137205,0.0139039,0.0121649,0,0.0214901,0.0496495,0.0425757,0.0222055,0,0.0315621,0.0689376,0.00917731,0.0201014,0.0350829,0.0466708,0.0409228,0.0136771,0.0403451,0.0486943,0.0374981,0.023012,0.0266748,0.00876911,0.0310698,0.0305535,0.0316725,0.0102369,0.02521,0.0504039,0.0503658,0,0,0,0
130,0.0169928,0.0561198,0.0286255,0,0.0122648,0.0400073,0.0239794,0,0.0434569,0.06429,0.0412993,0.0172402,0.0221585,0.0501434,0.0325514,0.0337997,0.059003,0.0631079,0.0288592,0.0550807,0.0579653,0.0279865,0.0385172,0.0425208,0.0297238,0.0136541,0.0138531,0.012568,0,0.0216591,0.0502375,0.0424829,0.0218953,0,0.0315446,0.0687658,0.00917062,0.0204711,0.0348919,0.0463988,0.0407581,0.0139208,0.0400654,0.0486384,0.0378732,0.0232197,0.0263799,0.00877557,0.0313053,0.0297448,0.0319633,0.0102508,0.0249231,0.0505589,0.0503944,0,0,0,0
131,0.0168675,0.0562506,0.0289737,0,0.012427,0.0393232,0.0239116,0,0.0434658,0.0639741,0.0419951,0.0178949,0.0227122,0.0503232,0.0328129,0.0343327,0.0592697,0.0634909,0.0289664,0.0558262,0.0585537,0.0286202,0.0394408,0.0443633,0.0298559,0.0136654,0.0138607,0.0133194,0,0.0217413,0.0508035,0.042397,0.0215601,0,0.0315419,0.0686257,0.00888677,0.0207274,0.0347814,0.0461133,0.0406104,0.0140606,0.0398564,0.0486139,0.0382961,0.0233512,0.0263114,0.00887352,0.0314632,0.0283883,0.0321163,0.0102453,0.0247096,0.0506969,0.0503853,0,0,0,0
132,0.0167101,0.0563594,0.029408,0,0.0125943,0.0386589,0.0238509,0,0.0435346,0.0637497,0.0425771,0.0185067,0.0231897,0.0503789,0.0330188,0.0347329,0.0596593,0.0638489,0.0290092,0.0565075,0.0590735,0.0291615,0.0403456,0.046064,0.0299876,0.0136597,0.0139007,0.0140176,0,0.0218481,0.0512923,0.0423677,0.0213911,0,0.0315776,0.0685249,0.00856522,0.0209363,0.034427,0.045917,0.0404791,0.0141302,0.039576,0.0486161,0.0386193,0.0234214,0.0264281,0.00908967,0.0317265,0.0271839,0.0322396,0.0102459,0.0245681,0.0509425,0.0502338,0,0,0,0
133,0.0165404,0.0565072,0.0296337,0,0.0126079,0.0380327,0.0237621,0,0.0436357,0.0637602,0.0431351,0.0191001,0.0234444,0.0504626,0.0332384,0.0350814,0.0601317,0.0641818,0.0290185,0.0570814,0.059465,0.0296452,0.0411124,0.0476135,0.0301164,0.0136711,0.0139829,0.0147046,0,0.0219694,0.0517569,0.0423989,0.0213393,0,0.0316894,0.0684808,0.00827002,0.0210146,0.0340721,0.0457899,0.0404482,0.0143975,0.039136,0.0486437,0.0389536,0.0234402,0.0266742,0.00936309,0.0320182,0.0260658,0.0323087,0.0102506,0.0245034,0.0511846,0.0500218,0,0,0,0
134,0.0163276,0.0565652,0.0299049,0,0.0126443,0.0374537,0.0237672,0,0.0437385,0.0639087,0.0437451,0.0197579,0.0234273,0.0506445,0.0334456,0.0354006,0.0606284,0.0644736,0.0290243,0.0574776,0.0597607,0.0301,0.0416997,0.0490747,0.0302224,0.0136706,0.0140431,0.0153194,0,0.0220947,0.052168,0.0423989,0.0213741,0,0.0317959,0.0684784,0.00802242,0.0211819,0.0337289,0.0457053,0.0405039,0.0147672,0.0385217,0.0486144,0.0392786,0.0234358,0.0270127,0.00969842,0.032278,0.0250385,0.0322818,0.0102703,0.0245095,0.0514164,0.049762,0,0,0,0
135,0.0161318,0.0566189,0.0302132,0,0.0127823,0.0370104,0.0238033,0,0.0437905,0.0640891,0.0443929,0.020494,0.0232555,0.0509055,0.0335791,0.0358192,0.0611697,0.0647174,0.0290424,0.05788,0.0600628,0.0305656,0.0421953,0.0506422,0.0303093,0.0136436,0.01409,0.0158974,0,0.0221867,0.0526093,0.0424277,0.0216186,0,0.0319227,0.0684532,0.00783017,0.0214211,0.0334768,0.0456463,0.0406229,0.0151004,0.0378595,0.048544,0.0396167,0.0234072,0.0272922,0.0100253,0.0324805,0.0239797,0.0321958,0.0102923,0.0245455,0.0515895,0.0494703,0,0,0,0
136,0.0159737,0.0566904,0.0305491,0,0.012997,0.0367371,0.0239087,0,0.0438138,0.0643034,0.0451137,0.0211038,0.0231184,0.051251,0.0336377,0.036318,0.0617615,0.0649137,0.029006,0.0583816,0.0604247,0.0310491,0.0426886,0.0523543,0.0303848,0.013637,0.0140917,0.0165557,0,0.0222756,0.0531106,0.0425308,0.0218928,0,0.0320445,0.0683599,0.00770513,0.0215082,0.0331412,0.0455556,0.0408189,0.0154238,0.0372868,0.0484803,0.0399446,0.0233799,0.0274253,0.010265,0.0326863,0.0229277,0.0320816,0.0103368,0.0246163,0.051731,0.0491984,0,0,0,0
137,0.0158358,0.0566644,0.0309599,0,0.0132686,0.0366506,0.0239967,0,0.0437722,0.0644518,0.045944,0.0215756,0.023106,0.0516925,0.0336482,0.0371814,0.0623631,0.0650658,0.0289596,0.0589931,0.0608721,0.0315632,0.0432917,0.0541945,0.0304634,0.0136181,0.0140898,0.0172591,0,0.0222447,0.0537379,0.0426667,0.0221976,0,0.0320919,0.0681192,0.00773479,0.0213968,0.0327839,0.0454647,0.0410934,0.0157597,0.0368051,0.0484281,0.0402629,0.0234806,0.0274097,0.0104345,0.0328721,0.0218256,0.0319536,0.0103554,0.0246732,0.0518374,0.0489334,0,0,0,0
138,0.0157348,0.0566317,0.0314501,0,0.0136418,0.0367593,0.0240993,0,0.0437269,0.0644037,0.0469718,0.0222521,0.0231638,0.0521704,0.0336044,0.038025,0.0630725,0.0651983,0.0289288,0.0597253,0.0614124,0.0321048,0.0439807,0.056182,0.0305293,0.0136006,0.0140662,0.0179571,0,0.0222237,0.0545327,0.0427779,0.0225033,0,0.0320792,0.0678545,0.00785276,0.0211005,0.0325054,0.045296,0.0414123,0.0160914,0.0363605,0.0483903,0.0405744,0.0235583,0.0273298,0.0105887,0.0331009,0.0207214,0.0318111,0.0103534,0.0247009,0.0519638,0.0486632,0,0,0,0
139,0.0156515,0.0566651,0.031979,0,0.0140393,0.0369537,0.0241807,0,0.0436394,0.0643116,0.0481699,0.0230643,0.0232753,0.0527297,0.0335612,0.0385079,0.0638492,0.0653303,0.0289343,0.0604787,0.0620425,0.0326933,0.0446271,0.0582712,0.0306059,0.0136277,0.0139628,0.0186409,0,0.0222189,0.0554544,0.0428108,0.0227925,0,0.0320678,0.0678143,0.00795689,0.0210333,0.0323172,0.0450856,0.0416125,0.0162698,0.0360075,0.0483928,0.0408999,0.0237145,0.0273154,0.0107453,0.0333178,0.0196532,0.031691,0.0103673,0.0246478,0.0520366,0.0484729,0,0,0,0
140,0.0155922,0.0566897,0.0325463,0,0.0143645,0.037125,0.0242332,0,0.0434925,0.0643782,0.0494347,0.0238765,0.0233943,0.0533248,0.0334512,0.0391575,0.0647259,0.0654924,0.0289727,0.0612848,0.0627306,0.0332867,0.0452603,0.0603554,0.0306796,0.0136222,0.0138786,0.0193,0,0.0222417,0.0564052,0.0427359,0.0229496,0,0.0319517,0.0681832,0.00807742,0.0211169,0.0321376,0.044875,0.0416809,0.0161182,0.035767,0.0484126,0.0412084,0.023803,0.0273594,0.0109178,0.0334674,0.0187078,0.0316279,0.0103741,0.024543,0.052108,0.048334,0,0,0,0
141,0.0155484,0.0566801,0.0330677,0,0.0144559,0.0373383,0.0242618,0,0.0433423,0.0645027,0.0506219,0.0246615,0.0234198,0.0538761,0.0332962,0.0399199,0.0656692,0.0656107,0.0290954,0.0620664,0.0634568,0.0338958,0.0458672,0.0622382,0.0307897,0.013595,0.0138157,0.0198939,0,0.0223842,0.0573357,0.0427108,0.023087,0,0.0318043,0.068584,0.00822206,0.0212285,0.0319405,0.0446829,0.0417841,0.0159126,0.0355242,0.0483824,0.0415499,0.0238576,0.0274202,0.0110814,0.0336524,0.0178677,0.0315899,0.0103807,0.0243924,0.052156,0.0481902,0,0,0,0
142,0.0155828,0.0567029,0.033466,0,0.0146409,0.0376365,0.0242289,0,0.0432252,0.0646269,0.0514321,0.0254707,0.0233006,0.0542004,0.0331633,0.0406983,0.0666319,0.0657266,0.0293396,0.0628306,0.0642235,0.0345467,0.0463982,0.0637904,0.0309231,0.0136545,0.0136705,0.0205057,0,0.0224926,0.0583323,0.0427257,0.0231732,0,0.0316937,0.0688898,0.00834139,0.0213445,0.0316665,0.0445043,0.0419021,0.0163601,0.035249,0.0483025,0.0418746,0.0238815,0.0274575,0.0112316,0.0338874,0.0170059,0.031589,0.0104477,0.0241628,0.0521584,0.0480807,0,0,0,0
143,0.0156466,0.0567902,0.0337387,0,0.0148763,0.0380116,0.0241595,0,0.0430698,0.0647735,0.0519704,0.0262041,0.0231402,0.054512,0.0330001,0.0416962,0.0675907,0.0657991,0.0296633,0.0635915,0.0649483,0.0352097,0.0468565,0.0649354,0.0310828,0.0136862,0.0134943,0.0212303,0,0.0225004,0.0592606,0.042765,0.0231705,0,0.0316006,0.0691348,0.00845861,0.0214729,0.0313659,0.0443298,0.0419526,0.0168394,0.0349092,0.0482072,0.042192,0.0239064,0.0274075,0.0113584,0.034125,0.0161505,0.0316521,0.0104855,0.0239342,0.0521167,0.0479869,0,0,0,0
144,0.0156888,0.0569047,0.033832,0,0.0150309,0.0384585,0.0240737,0,0.0429615,0.0648901,0.052254,0.0268604,0.0229534,0.0548351,0.0327868,0.0425298,0.0685591,0.0658919,0.0300695,0.0643015,0.0656565,0.0358507,0.0472678,0.0655374,0.031264,0.0136992,0.0133451,0.0220074,0,0.0224309,0.0600839,0.0427868,0.0231477,0,0.0315346,0.0693639,0.00859566,0.0215973,0.0311894,0.0441463,0.041905,0.017225,0.034606,0.0481043,0.0425058,0.0241018,0.0272933,0.0114034,0.0342196,0.0153335,0.0317132,0.0104976,0.0237085,0.0521079,0.0478664,0,0,0,0
145,0.0157154,0.0570329,0.033654,0,0.0151514,0.0389123,0.0239772,0,0.0428604,0.0650546,0.0523404,0.0274461,0.0226868,0.0551127,0.0325363,0.0431162,0.0695362,0.0660137,0.0305487,0.0648858,0.0663816,0.0364947,0.0476168,0.0655055,0.0314548,0.0137222,0.0131882,0.0226452,0,0.0224326,0.0608011,0.0427756,0.0231336,0,0.0315163,0.0695603,0.00868805,0.021591,0.0310887,0.0439341,0.041791,0.0173754,0.0343503,0.0479756,0.0427673,0.0242804,0.0271713,0.0114606,0.0344218,0.0145287,0.0318474,0.0105131,0.0234683,0.0520961,0.0477363,0,0,0,0
146,0.0157142,0.0571686,0.0332201,0,0.0152961,0.0394352,0.0238826,0,0.0427617,0.0652372,0.051878,0.0280172,0.0223077,0.0552284,0.0323273,0.043847,0.0704531,0.0660943,0.0310793,0.0652645,0.0669798,0.0370643,0.0476769,0.0648646,0.031638,0.0137682,0.0130068,0.0232979,0,0.0225808,0.0614076,0.0427544,0.0229857,0,0.0314593,0.0697299,0.00867214,0.0215685,0.031019,0.0437343,0.0416742,0.0174407,0.0340893,0.0478183,0.0429953,0.0243748,0.0270822,0.0115653,0.0346509,0.0137088,0.032028,0.0105312,0.0232234,0.052138,0.0476533,0,0,0,0
147,0.0157273,0.0572865,0.0325707,0,0.0154756,0.0399423,0.0238299,0,0.0426198,0.0654299,0.0512342,0.0284514,0.0217949,0.0553566,0.0320902,0.0448147,0.0712809,0.0660767,0.0316317,0.06543,0.0673436,0.0374402,0.04746,0.0634841,0.0318187,0.0137544,0.012844,0.0239596,0,0.0227434,0.0618611,0.0427597,0.0227762,0,0.0313354,0.0698525,0.0086235,0.0217066,0.031034,0.0435465,0.0415282,0.0175004,0.0338599,0.0476474,0.0432257,0.0244093,0.0270114,0.0116437,0.0348312,0.012873,0.0322344,0.0105531,0.0229912,0.0521954,0.0475697,0,0,0,0
148,0.0157689,0.0573876,0.0315389,0,0.015752,0.0405485,0.0237437,0,0.0423934,0.065515,0.0501868,0.0288569,0.0210358,0.0553639,0.0318294,0.0455605,0.072055,0.0660781,0.0322334,0.0654001,0.0675615,0.0376283,0.0469777,0.0611644,0.031996,0.0137037,0.0127273,0.0246839,0,0.0228917,0.0622359,0.0427862,0.0225705,0,0.0313037,0.0699548,0.00870653,0.0219605,0.0310899,0.0433662,0.0413782,0.017633,0.0335528,0.0474641,0.0434409,0.0246362,0.026949,0.0117205,0.0350233,0.01207,0.0324516,0.0105869,0.0227667,0.0522532,0.0474547,0,0,0,0
149,0.0158245,0.0574501,0.0302278,0,0.0161123,0.0411559,0.0236514,0,0.0421445,0.0654806,0.048808,0.0291849,0.0201288,0.0550969,0.0315445,0.0460648,0.072687,0.0660485,0.0328044,0.0652389,0.067683,0.0377129,0.0463242,0.0579547,0.0321789,0.0136607,0.0126222,0.0253752,0,0.022922,0.0626099,0.0428369,0.0224115,0,0.0312854,0.0700421,0.00880115,0.0214653,0.0311016,0.0432361,0.041301,0.0177411,0.0332377,0.0472609,0.0435293,0.0248607,0.0268324,0.0117742,0.0352259,0.0113478,0.0326369,0.0106188,0.0225878,0.0523258,0.0472796,0,0,0,0
150,0.0158625,0.0574946,0.0288351,0,0.0165353,0.0417513,0.0236069,0,0.042,0.0655862,0.0471671,0.0293794,0.0191672,0.0548113,0.0312591,0.046489,0.0732069,0.0659757,0.0333202,0.0649889,0.0677408,0.0377676,0.0455272,0.0538917,0.0323599,0.0137049,0.0124781,0.0261172,0,0.0228836,0.0628234,0.0428755,0.0223274,0,0.0312636,0.0702241,0.00876706,0.0211433,0.0311495,0.0431273,0.0411686,0.0178501,0.0328784,0.0470203,0.0435655,0.0250617,0.0267113,0.0118054,0.0354578,0.0106282,0.0328365,0.0106373,0.0224005,0.0523952,0.04712,0,0,0,0
151,0.0159068,0.057488,0.027605,0,0.0169793,0.0423726,0.023642,0,0.0419488,0.0657822,0.0453567,0.0294377,0.0181443,0.0545351,0.0309276,0.0468255,0.0735599,0.0657771,0.0337824,0.0646698,0.0677244,0.0378217,0.0446485,0.0490006,0.0325427,0.0138373,0.012283,0.0269271,0,0.0229963,0.0628629,0.0429043,0.0222077,0,0.031236,0.0705055,0.0086496,0.0211265,0.0312809,0.0430306,0.0409606,0.0180147,0.0325246,0.0467444,0.0435939,0.0252558,0.0266294,0.0118186,0.0356578,0.0098873,0.0330354,0.0106644,0.0222138,0.0524418,0.0470964,0,0,0,0
152,0.0159975,0.0575004,0.0268213,0,0.0174195,0.0431292,0.0236457,0,0.0417874,0.065741,0.0434599,0.0294605,0.017109,0.0542722,0.030536,0.0469316,0.0736217,0.0654818,0.0342138,0.0643307,0.0677154,0.0378728,0.0437427,0.0433131,0.0327558,0.0137754,0.0122388,0.0277014,0,0.0232271,0.0627897,0.0429465,0.0221019,0,0.03125,0.0707129,0.0085351,0.0211745,0.0314283,0.0429565,0.0407091,0.0183311,0.0321212,0.0464679,0.0437358,0.0254744,0.0266059,0.0118527,0.0358774,0.00918241,0.033264,0.010705,0.0220559,0.0524597,0.0471102,0,0,0,0
153,0.0160661,0.0575766,0.0268159,0,0.0179683,0.0439538,0.023605,0,0.0416297,0.0656178,0.0414418,0.0293435,0.0162037,0.0540182,0.0303224,0.0469219,0.0734463,0.0651737,0.0346462,0.0640261,0.0677427,0.0379384,0.0428545,0.0369451,0.0329912,0.0138115,0.0121715,0.0284193,0,0.0234303,0.062514,0.0429786,0.0219656,0,0.0313172,0.0709099,0.00847777,0.0215036,0.0316008,0.0428871,0.040347,0.0187828,0.0316475,0.0461856,0.0438802,0.0257437,0.0265941,0.0119003,0.0361454,0.00853463,0.0335425,0.0107586,0.0218874,0.0524982,0.0470541,0,0,0,0
154,0.0161648,0.0576168,0.0279022,0,0.0186382,0.0448429,0.0235707,0,0.0415462,0.0654843,0.0393333,0.0291621,0.0156092,0.0538369,0.0301447,0.0468337,0.0729676,0.0648614,0.0351315,0.0638807,0.0679087,0.0381351,0.0420503,0.0303852,0.0332821,0.0139382,0.0120439,0.0291645,0,0.0236581,0.0620274,0.0429854,0.0216128,0,0.0311903,0.0711742,0.00841924,0.0221934,0.0318116,0.0428158,0.0399461,0.0192224,0.0311684,0.0458472,0.0440289,0.0261268,0.0265583,0.0118865,0.0363477,0.0079121,0.0338127,0.0107314,0.0216783,0.0525377,0.0469536,0,0,0,0
155,0.0163512,0.0576194,0.0294291,0,0.019678,0.046092,0.023536,0,0.0415199,0.0649974,0.0374316,0.0291959,0.0153599,0.0536334,0.0298046,0.0466948,0.0720596,0.0646594,0.0357927,0.0637606,0.0681409,0.038631,0.0412944,0.0242913,0.0336068,0.0140815,0.0118782,0.030112,0,0.0238629,0.0614125,0.0430349,0.0212193,0,0.0309709,0.0715348,0.00825185,0.022321,0.0320595,0.0427087,0.0394743,0.0197181,0.0304765,0.0454604,0.0441789,0.0264747,0.0265475,0.0118286,0.0365542,0.00723722,0.0341207,0.0106464,0.0214797,0.0526301,0.0467102,0,0,0,0
156,0.0166087,0.0576757,0.0316346,0,0.0208153,0.0473091,0.0235517,0,0.0415537,0.0644381,0.0359006,0.0292341,0.0159477,0.0532311,0.0294383,0.046426,0.0707611,0.0644208,0.036326,0.063659,0.0683256,0.0392549,0.0406455,0.0188404,0.0339411,0.0143103,0.0116627,0.0309932,0,0.0239923,0.0607549,0.043103,0.0208882,0,0.0307751,0.071877,0.00808925,0.0222322,0.0323426,0.0425713,0.0389575,0.0201693,0.0298033,0.0450771,0.0442344,0.0266611,0.0265494,0.0119004,0.0367891,0.00672374,0.0344528,0.0105891,0.0213067,0.0527394,0.0464149,0,0,0,0
157,0.0169256,0.0577845,0.0329918,0,0.0224806,0.0488695,0.0235273,0,0.0416803,0.0634999,0.0351456,0.0295064,0.0175427,0.0527839,0.0290712,0.0460762,0.0689057,0.0643066,0.0368159,0.0632812,0.0682551,0.0398839,0.0398056,0.0148728,0.0342953,0.0144411,0.0115596,0.0321891,0,0.0241429,0.0599661,0.0431943,0.020388,0,0.0306745,0.0723157,0.00793401,0.0221532,0.0328114,0.0424625,0.0383911,0.0207517,0.0291444,0.0446616,0.0443668,0.0269842,0.026568,0.0120057,0.0369506,0.00625045,0.0348092,0.0104823,0.0212392,0.0528968,0.0461441,0,0,0,0
158,0.0172533,0.0578577,0.0330323,0,0.0242469,0.0503062,0.0233487,0,0.041688,0.0624937,0.0350779,0.0297648,0.0201856,0.0524848,0.0286852,0.0456243,0.0666944,0.0642123,0.0369377,0.0624892,0.0678224,0.0402547,0.0386341,0.0125173,0.0346357,0.0143946,0.0116775,0.0333745,0,0.024349,0.059192,0.0432809,0.0199868,0,0.0305396,0.0727626,0.00779262,0.0222194,0.0332783,0.0424405,0.0378507,0.0213477,0.0284929,0.0442194,0.0444479,0.0273159,0.0265,0.011873,0.0371451,0.00605743,0.0351513,0.0103782,0.0211297,0.0530689,0.0459188,0,0,0,0
