Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RELB,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x55,x56,x57,x59,x58
87,0.0174604,0.0545781,0.0324408,0,0.022016,0.0547905,0.0228018,0,0.0435123,0.0555995,0.0171153,0.0331054,0.0193965,0.0500501,0.0361626,0.0335211,0.0619454,0.0589108,0.0249808,0.0556417,0.0616725,0.0309882,0.0338045,0.0120406,0.0338162,0.0140002,0.0138495,0.0228088,0,0.0219874,0.0434033,0.0434047,0.0139687,0,0.0295332,0.0730343,0.03252,0.0158786,0.0262006,0.0441864,0.030464,0.0189417,0.0398541,0.0546337,0.038408,0.0162371,0.0220513,0.0103628,0.0231824,0.0650561,0.039707,0.0102245,0.018826,0.0466984,0.0552547,0,0,0,0,0
88,0.0173682,0.0546138,0.0330018,0,0.0221026,0.0557194,0.0225788,0,0.0435688,0.0555432,0.0168034,0.0329954,0.0190507,0.0497578,0.0357692,0.0332203,0.0614399,0.0588445,0.0251503,0.0556731,0.0617285,0.0311565,0.033741,0.0121849,0.033731,0.014102,0.0136971,0.0229151,0,0.0222648,0.0430788,0.0434445,0.0139811,0,0.0296367,0.0731976,0.0327483,0.0153569,0.0266724,0.0442392,0.0305341,0.0191231,0.040213,0.0549815,0.0385106,0.0165438,0.0213942,0.00963186,0.0232304,0.0660135,0.0398007,0.0103375,0.0186843,0.0467133,0.0552178,0,0,0,0,0
89,0.0172529,0.0546995,0.0334855,0,0.022207,0.0565658,0.0223887,0,0.0436278,0.0555915,0.0164587,0.032895,0.0186957,0.0496139,0.0353265,0.032812,0.060968,0.0588442,0.0253344,0.0556693,0.0617601,0.0312762,0.0336357,0.0123496,0.0336169,0.01416,0.0136357,0.0229453,0,0.0226349,0.0428625,0.0434229,0.0140743,0,0.0297217,0.0733435,0.032692,0.0149128,0.0270876,0.0442975,0.0306526,0.0192238,0.0404686,0.055205,0.0385623,0.0167679,0.0208933,0.00901881,0.0232666,0.0665962,0.0397484,0.0103852,0.0186535,0.0467529,0.0550956,0,0,0,0,0
90,0.0172423,0.0546237,0.0338353,0,0.0223383,0.0572679,0.0223404,0,0.0437312,0.0554557,0.0161561,0.0328031,0.0184038,0.0495729,0.0348538,0.0323608,0.0604708,0.0588495,0.0255207,0.0556084,0.0617507,0.0313953,0.0334637,0.0124814,0.0333758,0.0141982,0.0135987,0.0229275,0,0.0229165,0.042674,0.0434971,0.0142197,0,0.0297848,0.073487,0.0324473,0.0143887,0.0274138,0.0443726,0.0307927,0.0191907,0.0406742,0.0553647,0.0385411,0.0169224,0.0205426,0.00867578,0.0232712,0.0669476,0.0396484,0.0103989,0.0186609,0.0467098,0.0549381,0,0,0,0,0
91,0.0171611,0.0545371,0.0341942,0,0.0224524,0.0579077,0.0223594,0,0.0438126,0.0552004,0.0158859,0.032681,0.0181582,0.0496122,0.034666,0.0318507,0.059959,0.0588651,0.0257128,0.0554853,0.0617017,0.0314724,0.0332363,0.0126426,0.0330809,0.014198,0.0136294,0.0227946,0,0.0232415,0.0424306,0.0433724,0.0144061,0,0.0298196,0.0735854,0.032178,0.0141859,0.0276339,0.0444704,0.0309692,0.019072,0.040871,0.0554989,0.0384857,0.0170631,0.0202932,0.00851604,0.0233078,0.0672511,0.0395092,0.010446,0.0186778,0.0467103,0.0547425,0,0,0,0,0
92,0.0169463,0.0544931,0.0346023,0,0.02254,0.0585375,0.0224398,0,0.0438421,0.0549303,0.0157208,0.0325079,0.0179187,0.0496428,0.0347157,0.0312555,0.0594722,0.0588978,0.0259496,0.0553513,0.0616179,0.0314988,0.0330193,0.0128566,0.0328147,0.014197,0.0136565,0.0226168,0,0.0235569,0.0422183,0.043231,0.0146422,0,0.0298102,0.0735743,0.0320433,0.0141911,0.0277317,0.0447328,0.0310812,0.0191003,0.0410479,0.055586,0.0384207,0.0172463,0.0200209,0.00837306,0.0233819,0.0675485,0.0392528,0.0104469,0.0187563,0.0467842,0.0544918,0,0,0,0,0
93,0.0166372,0.0544791,0.0327421,0,0.0211518,0.0594158,0.0231066,0,0.0435824,0.0548637,0.0152201,0.0314056,0.0182323,0.048827,0.0343454,0.0296725,0.0580163,0.0583174,0.0260269,0.0563186,0.0622477,0.0324899,0.0338997,0.0112012,0.0321531,0.0145798,0.0135931,0.0198437,0,0.0262591,0.0414561,0.0436969,0.0143351,0,0.0302876,0.0730811,0.0359031,0.0150064,0.028498,0.0459583,0.0316837,0.0188387,0.042218,0.0568896,0.038852,0.0152107,0.0243017,0.0117512,0.021457,0.0591349,0.0390071,0.0101563,0.0189636,0.0468762,0.0539733,0,0,0,0,0
94,0.016551,0.0543474,0.0359894,0,0.0224925,0.0598567,0.0230733,0,0.0437434,0.0546297,0.0155834,0.0319404,0.0174637,0.0495022,0.0348198,0.0301677,0.058605,0.0589192,0.0266035,0.0551386,0.0613987,0.0314158,0.0327605,0.01389,0.0321549,0.0140947,0.0135881,0.0229514,0,0.023762,0.0421451,0.0430942,0.0151189,0,0.0297382,0.0734195,0.0325885,0.0137467,0.0278027,0.045562,0.0311924,0.0192465,0.0417361,0.0556551,0.0381352,0.0178522,0.019253,0.00777224,0.0236808,0.0687812,0.0388343,0.0104188,0.0189158,0.0468554,0.0537795,0,0,0,0,0
95,0.0165621,0.0540752,0.0333693,0,0.0211153,0.0610136,0.0232949,0,0.0436582,0.0547008,0.0153055,0.0306868,0.0177495,0.0483552,0.034177,0.0289449,0.0569478,0.0583201,0.0268025,0.0561771,0.0620337,0.0323948,0.0337905,0.0113695,0.0315284,0.0143747,0.014013,0.0198814,0,0.0267083,0.0415884,0.0437752,0.0145702,0,0.0303015,0.07291,0.0368779,0.0143256,0.0285398,0.0470692,0.03174,0.0190341,0.0432097,0.057156,0.0386386,0.0159222,0.0239688,0.0115838,0.0221044,0.0607717,0.0385833,0.0100762,0.0192384,0.046814,0.0532742,0,0,0,0,0
96,0.0165289,0.0539139,0.0335665,0,0.021097,0.0618967,0.0235877,0,0.0436649,0.0546182,0.0154443,0.0303091,0.0175372,0.0480336,0.0341037,0.0287134,0.0565024,0.0583501,0.0271116,0.0560619,0.0619586,0.0323738,0.0336902,0.0114792,0.0312307,0.0143711,0.0140571,0.0200701,0,0.0270158,0.0415243,0.043742,0.0147028,0,0.030286,0.0728209,0.0377358,0.0140787,0.0286745,0.0476246,0.0317216,0.0190668,0.0438188,0.0573075,0.0384953,0.0163004,0.023894,0.0114666,0.0224824,0.0619857,0.0383638,0.0100243,0.0192862,0.0468737,0.0530753,0,0,0,0,0
97,0.0165741,0.0537681,0.0336285,0,0.0211197,0.0627319,0.0239152,0,0.0435848,0.0545835,0.0155213,0.0299496,0.0173948,0.0476854,0.0339856,0.0284262,0.0561175,0.0583773,0.0274036,0.055985,0.061895,0.0322467,0.0335761,0.0115152,0.0309431,0.0143639,0.014123,0.0205522,0,0.0272298,0.0414275,0.0437232,0.0147836,0,0.0302262,0.0729743,0.0385802,0.0141111,0.0289374,0.0481718,0.0316714,0.0190206,0.0445293,0.0574179,0.0383194,0.0166408,0.0237523,0.0114127,0.0227966,0.0633737,0.0382052,0.00997904,0.0193188,0.0469447,0.0529685,0,0,0,0,0
98,0.0165415,0.0537667,0.0337248,0,0.0210971,0.0635485,0.0241542,0,0.0434341,0.0545076,0.0155869,0.0295927,0.0172562,0.0473095,0.0340732,0.0281526,0.0557988,0.0583792,0.0277089,0.0558612,0.0618383,0.0321914,0.0334102,0.0115374,0.0307351,0.0143296,0.0141025,0.021087,0,0.027332,0.0413718,0.0436397,0.0148193,0,0.0302375,0.0732339,0.039321,0.0142372,0.0292386,0.0486321,0.0315843,0.0189722,0.0454348,0.0576139,0.0381565,0.0169108,0.0237519,0.0114757,0.022973,0.0648656,0.0381161,0.00999175,0.019259,0.0470317,0.0528641,0,0,0,0,0
99,0.0165796,0.053772,0.0337394,0,0.0211064,0.064298,0.0243889,0,0.0432348,0.054399,0.0156713,0.0292374,0.0171368,0.0469531,0.034162,0.0277831,0.0554344,0.0583616,0.0280082,0.0557651,0.0617616,0.0322579,0.0332697,0.0114893,0.0305411,0.0143532,0.014056,0.0215066,0,0.0274542,0.0413361,0.0436256,0.014822,0,0.0302611,0.073536,0.0398704,0.0143542,0.0295785,0.0490473,0.0314873,0.0189949,0.0462506,0.0578206,0.0379548,0.0171606,0.0238261,0.0115143,0.0230969,0.0662633,0.0381061,0.0100285,0.0191949,0.0469629,0.0528074,0,0,0,0,0
100,0.0166278,0.0537986,0.0336778,0,0.0210977,0.0649906,0.0245445,0,0.0430941,0.0543253,0.015735,0.0289197,0.0170004,0.0465831,0.0341494,0.0274173,0.0550781,0.0583573,0.0282944,0.0556874,0.0617059,0.0321653,0.0331707,0.0114054,0.0304009,0.0143742,0.0139471,0.0216845,0,0.0275995,0.0413964,0.0436163,0.0147783,0,0.0302751,0.0738082,0.0402733,0.0144239,0.0298068,0.0493475,0.0313621,0.0193434,0.0470216,0.0579752,0.0377833,0.0174233,0.0239377,0.0114573,0.0233147,0.0671535,0.0381154,0.0100507,0.0190952,0.046893,0.0527748,0,0,0,0,0
101,0.0166522,0.053814,0.0335815,0,0.0211251,0.0656545,0.0246021,0,0.0430027,0.0544388,0.0158042,0.0286315,0.0168509,0.0462467,0.0341807,0.0270559,0.0547117,0.0583392,0.0285856,0.0556301,0.0616755,0.0321249,0.0331076,0.0113395,0.0303166,0.0143863,0.0138511,0.0217114,0,0.0275555,0.0415585,0.0435703,0.0147083,0,0.0303005,0.0740513,0.040312,0.0144657,0.0299516,0.0495982,0.0311977,0.0200143,0.0478442,0.0580225,0.0376124,0.0177582,0.0240103,0.0113316,0.0236473,0.0673091,0.0381749,0.0101014,0.0189826,0.0468715,0.0527795,0,0,0,0,0
102,0.0166841,0.0537961,0.0334943,0,0.0212155,0.066326,0.024602,0,0.0429474,0.0547385,0.0159276,0.028387,0.0167255,0.0459385,0.0342092,0.0267348,0.054346,0.0583146,0.028852,0.0555787,0.061655,0.0321319,0.0330169,0.0113127,0.0302617,0.0143971,0.0137737,0.0216526,0,0.0273915,0.0417136,0.0435237,0.0146523,0,0.0302481,0.0742545,0.0398706,0.0145319,0.0301227,0.0498129,0.0310259,0.0204132,0.0486301,0.0580566,0.0374375,0.0182877,0.0238653,0.0110237,0.0240863,0.0668194,0.0382688,0.010168,0.018844,0.0467594,0.0527913,0,0,0,0,0
103,0.0166394,0.0537386,0.0334419,0,0.0212869,0.0670476,0.0245615,0,0.0428872,0.054995,0.015898,0.0282969,0.0166299,0.0458035,0.0343722,0.0264113,0.0539932,0.0582623,0.0291181,0.0554985,0.0615306,0.032121,0.0328972,0.0112807,0.0301616,0.0143472,0.0137248,0.0212914,0,0.0264658,0.0416998,0.0434641,0.0146977,0,0.030198,0.0743406,0.0385407,0.0142992,0.0313786,0.0499713,0.0308809,0.0205622,0.0501015,0.0584666,0.0370738,0.018683,0.0243604,0.0110124,0.0243854,0.0648522,0.0383267,0.0102314,0.0187066,0.0465475,0.052945,0,0,0,0,0
104,0.0162812,0.0539977,0.0339384,0,0.0214045,0.0679324,0.0243465,0,0.0430818,0.0550842,0.0162065,0.0281292,0.0164587,0.0453651,0.0343124,0.0263418,0.0539012,0.0582668,0.0292486,0.055175,0.0612507,0.0319642,0.0324248,0.0115,0.0299956,0.0141595,0.0132906,0.0206279,0,0.0251848,0.0416692,0.0434359,0.0144822,0,0.0304147,0.0740645,0.0364823,0.0143826,0.0325041,0.0501007,0.0306989,0.0216524,0.052685,0.0597541,0.0372102,0.0189188,0.0252183,0.0110516,0.0246403,0.0619866,0.0383889,0.0100917,0.0183898,0.0465924,0.0527566,0,0,0,0,0
105,0.0165375,0.0537553,0.0337727,0,0.0211967,0.0681863,0.0244821,0,0.0427675,0.0556958,0.0157321,0.0278759,0.0165657,0.0454081,0.034506,0.0259645,0.0534139,0.0581666,0.0296706,0.0554226,0.0613427,0.0322049,0.0328911,0.0116478,0.030116,0.0142624,0.0135548,0.0201162,0,0.0252668,0.0420549,0.04327,0.0146649,0,0.0301018,0.0739446,0.0357195,0.0140176,0.0332335,0.0501746,0.03045,0.0218105,0.0536861,0.0598864,0.0370482,0.0197405,0.0250442,0.0107892,0.0255634,0.0602433,0.0385435,0.0104076,0.0182984,0.0460847,0.0529979,0,0,0,0,0
106,0.0166783,0.0536353,0.0334567,0,0.021452,0.0689428,0.0240084,0,0.0430453,0.0558854,0.0157533,0.0277284,0.0164261,0.0450699,0.0343213,0.0256527,0.053019,0.0581641,0.0299164,0.0552753,0.0612317,0.0321434,0.032706,0.0114325,0.0301446,0.0139886,0.01396,0.0198793,0,0.024971,0.042229,0.04328,0.0139292,0,0.0302712,0.0740653,0.0347392,0.0140451,0.0330475,0.0503343,0.0299782,0.0221472,0.0542597,0.0598201,0.0373044,0.0203765,0.0246686,0.0101669,0.0262628,0.0589404,0.0387201,0.00991381,0.0189785,0.0460508,0.0529618,0,0,0,0,0
107,0.0166748,0.053635,0.033544,0,0.0214976,0.0693389,0.0238799,0,0.0431459,0.0559967,0.0157256,0.0275706,0.0164266,0.0448183,0.034352,0.0254243,0.052607,0.0581018,0.0301129,0.0553062,0.0612419,0.0321868,0.0327307,0.0115005,0.0301183,0.0139746,0.0140032,0.0194457,0,0.0247358,0.0424229,0.0431978,0.0137864,0,0.0302015,0.0741417,0.0337357,0.0139969,0.0329106,0.0503949,0.0296232,0.0225141,0.0547458,0.0595826,0.0375117,0.0208888,0.024672,0.00965213,0.026715,0.0574673,0.0388463,0.00991236,0.0188942,0.046022,0.0529024,0,0,0,0,0
108,0.0166724,0.0536313,0.033753,0,0.0215193,0.069582,0.023759,0,0.0431936,0.0561761,0.0156636,0.027418,0.0164845,0.044625,0.0344145,0.0251543,0.0521659,0.0579784,0.030292,0.0554499,0.0612549,0.0322826,0.0328546,0.0117,0.030044,0.0139477,0.0140566,0.0188114,0,0.0244417,0.0427041,0.0431084,0.013691,0,0.0301974,0.0743198,0.03272,0.013848,0.0326757,0.0503869,0.0292401,0.0228374,0.0549759,0.059176,0.0376939,0.0211007,0.0248803,0.00909554,0.0268976,0.0555639,0.0389793,0.00993072,0.0187935,0.0458281,0.0528661,0,0,0,0,0
109,0.0166681,0.0536706,0.0379845,0,0.0235081,0.0698156,0.0228259,0,0.0437574,0.0560193,0.0157517,0.0280038,0.0159588,0.0451725,0.0348973,0.0260774,0.0531808,0.0581824,0.0301163,0.0542525,0.0604942,0.0313583,0.0314687,0.0166217,0.0303343,0.0136303,0.0139577,0.0201818,0,0.0225888,0.0431538,0.0422855,0.0142531,0,0.0296009,0.0753507,0.030321,0.0125331,0.0316869,0.0492933,0.0285046,0.0224359,0.0521905,0.0561991,0.0374923,0.022713,0.0207595,0.00447002,0.0288456,0.0603462,0.0392076,0.0100741,0.0186402,0.0457887,0.0531372,0,0,0,0,0
110,0.0167127,0.0536389,0.0384577,0,0.0236581,0.0699006,0.0227864,0,0.0438145,0.0564027,0.0156943,0.0279174,0.0161076,0.0450756,0.034966,0.0258282,0.0527181,0.0579351,0.0301839,0.0543777,0.0605046,0.0315473,0.0315214,0.0170639,0.0302587,0.0136514,0.0139717,0.018625,0,0.0226168,0.0434604,0.0421749,0.014091,0,0.0295621,0.0757121,0.0289151,0.0124678,0.0313577,0.0491193,0.028105,0.0224554,0.0518291,0.0554673,0.0377417,0.0225821,0.0217565,0.00431342,0.0290996,0.0564626,0.0393939,0.010084,0.0185107,0.0457621,0.0531073,0,0,0,0,0
111,0.0167746,0.0536173,0.0389955,0,0.0238374,0.0698324,0.0227733,0,0.0438331,0.056822,0.0156247,0.0278602,0.0163112,0.0449544,0.034984,0.0256122,0.0522178,0.0576823,0.0302146,0.0545535,0.0605734,0.031715,0.0316029,0.0175681,0.030213,0.0136705,0.013947,0.0173056,0,0.0226249,0.0437913,0.042087,0.0139393,0,0.0294958,0.07582,0.0272662,0.0125119,0.0311327,0.0489184,0.0276934,0.02241,0.0512902,0.0546935,0.0380876,0.02275,0.0225596,0.00415055,0.0297156,0.0515158,0.0396008,0.0100988,0.0183537,0.0458277,0.0530621,0,0,0,0,0
112,0.0167957,0.0536475,0.039694,0,0.0239655,0.069629,0.0229856,0,0.0436535,0.0571889,0.0155028,0.0278392,0.0165538,0.0447861,0.0349871,0.0254073,0.0517791,0.0574237,0.0301849,0.0547995,0.0607699,0.0319136,0.0317813,0.0182871,0.0301977,0.0138634,0.0136168,0.0170862,0,0.0225151,0.0440535,0.0420057,0.0139115,0,0.0293767,0.0757584,0.0254315,0.0127645,0.0309587,0.0487056,0.0273159,0.0223281,0.0505955,0.0539315,0.0385305,0.023313,0.0231009,0.00396295,0.0306847,0.0455645,0.039823,0.0102648,0.018015,0.0459553,0.052995,0,0,0,0,0
113,0.0169027,0.0537176,0.0402552,0,0.0241583,0.0694326,0.0229573,0,0.0435738,0.0575921,0.0154058,0.0277789,0.0168231,0.0445121,0.0348546,0.0253174,0.051267,0.0571298,0.0301661,0.0550441,0.0609593,0.0321477,0.0319278,0.0188954,0.0303216,0.0139059,0.0134287,0.0186183,0,0.0223819,0.0444606,0.0419757,0.0137618,0,0.0292461,0.0755397,0.0234448,0.0133437,0.0308986,0.0484545,0.0268722,0.0222913,0.0496598,0.0532053,0.0392165,0.0241713,0.0234348,0.00388507,0.0317625,0.0388578,0.0401,0.0103309,0.0178176,0.0459085,0.0529819,0,0,0,0,0
114,0.0171408,0.0538181,0.0407879,0,0.0243745,0.0691426,0.0229076,0,0.0435043,0.0580848,0.0153711,0.027651,0.0171005,0.0441573,0.0345839,0.0252806,0.0506994,0.0568263,0.0301364,0.0552792,0.0611384,0.0323911,0.0320841,0.0195439,0.0304807,0.0139681,0.0132226,0.0215016,0,0.0223532,0.0450335,0.0420022,0.013573,0,0.0290996,0.0751903,0.0213741,0.014309,0.0312051,0.0481435,0.0263844,0.022251,0.0484024,0.0525074,0.0401271,0.0251016,0.0236843,0.00418787,0.0327927,0.0321168,0.0404155,0.0103628,0.0176069,0.0459165,0.0529985,0,0,0,0,0
115,0.0175308,0.0539192,0.0412229,0,0.0245356,0.0687211,0.0228574,0,0.0433573,0.0585986,0.015352,0.0275276,0.0173875,0.0437092,0.0342037,0.025119,0.0501589,0.056535,0.0300655,0.0555339,0.0613576,0.0326171,0.0322309,0.0201823,0.0306826,0.0139919,0.0130188,0.0249415,0,0.022466,0.0457351,0.0420711,0.0133987,0,0.0289536,0.0747769,0.0193553,0.0153887,0.0319092,0.0478014,0.0259155,0.0220716,0.046868,0.0518366,0.041152,0.0259582,0.0241044,0.00496352,0.0338801,0.0258293,0.0407578,0.0104137,0.0173767,0.0460013,0.0528288,0,0,0,0,0
116,0.0179157,0.0540099,0.0418931,0,0.0247014,0.0681024,0.0225708,0,0.043248,0.0592167,0.0153045,0.0272871,0.0176773,0.0431682,0.0337428,0.0250074,0.0496451,0.0562409,0.0300037,0.055824,0.0615999,0.0328608,0.0324101,0.0209975,0.0309819,0.0138749,0.0129904,0.0279377,0,0.0232026,0.0468001,0.0422269,0.0135141,0,0.0287239,0.0741226,0.0178471,0.0166418,0.0324568,0.047461,0.0255463,0.0224163,0.0449614,0.0512531,0.0422868,0.0267614,0.0245905,0.00603957,0.0349851,0.0209032,0.0411194,0.0105979,0.0168224,0.0461003,0.0525159,0,0,0,0,0
117,0.0182588,0.0540593,0.0425079,0,0.0248707,0.0674756,0.0224849,0,0.043058,0.0598119,0.0152484,0.0271327,0.0179569,0.0427032,0.0332881,0.0249991,0.0492929,0.0559149,0.0298567,0.0561731,0.0619064,0.0331548,0.0326678,0.0217056,0.0312564,0.0138348,0.012842,0.0308949,0,0.0238858,0.0478527,0.0423513,0.0132532,0,0.0286087,0.0734991,0.0166042,0.0182174,0.0334762,0.0471171,0.0250657,0.0230065,0.0430776,0.0508189,0.0433774,0.0275673,0.0252659,0.00709472,0.0360717,0.0165742,0.0414924,0.0105926,0.01669,0.0460464,0.0522503,0,0,0,0,0
118,0.0185902,0.0540926,0.043325,0,0.0249887,0.0668358,0.0223755,0,0.0429239,0.0604296,0.0150442,0.0269845,0.0182244,0.042226,0.0328179,0.025037,0.0490073,0.0555771,0.0297345,0.0565292,0.0622381,0.0334426,0.0329643,0.0226066,0.0315465,0.0138165,0.0127226,0.0332405,0,0.0252545,0.0490767,0.0425119,0.013048,0,0.0285249,0.0727609,0.0160859,0.0197886,0.0339439,0.0467924,0.0246193,0.0237906,0.0411657,0.0505777,0.0445264,0.0283619,0.0258408,0.00834231,0.0371408,0.0138353,0.0418485,0.0105872,0.0165453,0.0460158,0.051929,0,0,0,0,0
119,0.0188806,0.0541019,0.0443232,0,0.0249939,0.0662115,0.0222611,0,0.04286,0.0609766,0.0147974,0.0268562,0.0184361,0.0417895,0.0323889,0.0251128,0.0486977,0.0552744,0.0296227,0.0568575,0.0625849,0.0336784,0.0332565,0.0236758,0.0317864,0.0137932,0.0126583,0.035398,0,0.0264433,0.0502236,0.0427038,0.0129167,0,0.0285025,0.0720586,0.0161041,0.0211221,0.0344134,0.0465335,0.0242625,0.0246768,0.0394497,0.0504579,0.0456426,0.0290879,0.0262414,0.0095013,0.0380785,0.0120678,0.0421452,0.0105853,0.0164481,0.04603,0.0516043,0,0,0,0,0
120,0.0191202,0.0541146,0.0453274,0,0.0249526,0.0656789,0.0221822,0,0.0427577,0.0614992,0.014598,0.0266613,0.0185871,0.0413861,0.0319707,0.0251064,0.0483915,0.0550309,0.0295536,0.0571176,0.0628608,0.033855,0.0334809,0.0247936,0.031965,0.0137573,0.012566,0.0369316,0,0.0273059,0.051298,0.0429007,0.0128572,0,0.0285331,0.0714082,0.0164645,0.0221885,0.0343624,0.0463326,0.0239967,0.0256931,0.0379741,0.0504144,0.046608,0.0296265,0.0262765,0.0103086,0.0387023,0.011128,0.0423948,0.010614,0.016369,0.0460348,0.0513261,0,0,0,0,0
121,0.0193164,0.05412,0.0463232,0,0.0248615,0.0653645,0.0220979,0,0.04264,0.0619899,0.0144207,0.0263909,0.0187095,0.041028,0.0315497,0.0250903,0.0481235,0.0548468,0.0295816,0.0572845,0.063029,0.0339624,0.0336458,0.0259465,0.0320966,0.0137155,0.0124632,0.0377888,0,0.0279199,0.0521902,0.0430587,0.0127895,0,0.0285499,0.070907,0.0168323,0.0230302,0.0340235,0.0462022,0.0238161,0.0265706,0.0369003,0.0503327,0.0473647,0.0300524,0.0260272,0.0107526,0.0389659,0.0106903,0.0425822,0.0106338,0.016316,0.0460276,0.051134,0,0,0,0,0
122,0.0194244,0.0541287,0.0468949,0,0.0246615,0.0653891,0.0220309,0,0.0425464,0.0623456,0.0142509,0.0261541,0.018791,0.0407664,0.0311729,0.0249739,0.0478844,0.0547156,0.0296061,0.0573537,0.0630857,0.0340006,0.033695,0.0266801,0.032185,0.0137164,0.0123865,0.0388709,0,0.0279374,0.0526211,0.0432057,0.0126624,0,0.0284662,0.0708002,0.016595,0.0234386,0.0340263,0.0461308,0.0237101,0.0270462,0.0365654,0.0501994,0.0477149,0.0303351,0.0257343,0.0108252,0.0390453,0.009814,0.0427124,0.0106848,0.0162337,0.0459794,0.051026,0,0,0,0,0
123,0.0194529,0.0541375,0.0475601,0,0.0243097,0.0656613,0.0219689,0,0.0425533,0.0625821,0.0141164,0.0258049,0.018773,0.0405561,0.0308979,0.0247375,0.0476434,0.0546482,0.0297048,0.0573302,0.0630755,0.0339179,0.0336871,0.0275391,0.0322375,0.0137319,0.0123932,0.0390513,0,0.0279617,0.0528007,0.0433323,0.0126126,0,0.0285109,0.0709134,0.0165362,0.0232029,0.0338863,0.0460826,0.0237264,0.0271668,0.0366401,0.0500479,0.0476141,0.030413,0.0253629,0.0106353,0.0390086,0.00973869,0.0427808,0.0106863,0.0162385,0.0459071,0.051016,0,0,0,0,0
124,0.0194176,0.0541284,0.0480659,0,0.0238805,0.0660915,0.0219156,0,0.0426107,0.0626805,0.014108,0.0254062,0.018624,0.0404027,0.0307351,0.0244618,0.0475125,0.0546006,0.0297831,0.0572404,0.0629767,0.0338076,0.0336451,0.0282353,0.0322431,0.0137436,0.0124657,0.0384225,0,0.0276187,0.0525921,0.0434178,0.0126216,0,0.0286226,0.0711807,0.0161843,0.0226917,0.033759,0.0460577,0.0238612,0.0268583,0.0371193,0.0498615,0.0471768,0.030187,0.0252661,0.0102171,0.0388324,0.0100949,0.0427777,0.0106777,0.0162925,0.0458361,0.0510966,0,0,0,0,0
125,0.0193047,0.0540898,0.0483871,0,0.0233305,0.0666337,0.0218736,0,0.0426505,0.0626487,0.0141569,0.0250042,0.0183957,0.0402808,0.0306333,0.0240593,0.0474478,0.0545922,0.0298452,0.0570727,0.0628081,0.0336366,0.0336311,0.0286774,0.0322122,0.013745,0.0125296,0.0371421,0,0.0268325,0.0520126,0.0434365,0.0125192,0,0.0286787,0.0715501,0.0156072,0.0219638,0.0336267,0.0460486,0.0240848,0.0262214,0.0378875,0.049588,0.0464802,0.0296352,0.0254582,0.00963656,0.0385096,0.0108204,0.0427091,0.0106708,0.0163934,0.0457329,0.0512071,0,0,0,0,0
126,0.0191369,0.0540513,0.048596,0,0.0226794,0.0672225,0.0218688,0,0.0426945,0.0624969,0.0142485,0.0245874,0.0181168,0.0401653,0.0305505,0.0236487,0.0474239,0.0545994,0.0298629,0.05685,0.0626116,0.0334052,0.0335362,0.0289235,0.0321278,0.0137467,0.012584,0.0353232,0,0.0258981,0.0511695,0.0434184,0.0124524,0,0.0287272,0.0719554,0.0150176,0.0210176,0.0333492,0.0461243,0.0243447,0.0254692,0.0388467,0.0492976,0.0456612,0.0287911,0.0257864,0.00883666,0.0379988,0.0120903,0.0426056,0.0106421,0.0165199,0.045623,0.0513616,0,0,0,0,0
127,0.018887,0.0540627,0.0488024,0,0.0219118,0.0678593,0.0220433,0,0.0426583,0.0622312,0.014419,0.0241651,0.0178255,0.0400386,0.0305309,0.0232496,0.047495,0.0545856,0.0297648,0.0566198,0.0624518,0.033178,0.0334081,0.0290559,0.0319675,0.0138395,0.0124284,0.0338611,0,0.0248874,0.0501055,0.0433605,0.0128983,0,0.0286489,0.0723833,0.0143368,0.0198558,0.0330376,0.0462427,0.0247537,0.0247466,0.04025,0.0491878,0.0448342,0.0278237,0.026293,0.00771434,0.037541,0.0132251,0.0424548,0.0108775,0.0161677,0.0455486,0.0515419,0,0,0,0,0
128,0.0186957,0.0540816,0.0487875,0,0.0212525,0.068393,0.0219816,0,0.0427287,0.0621088,0.0146957,0.0236613,0.0174929,0.0398689,0.0304811,0.023019,0.0475355,0.0546441,0.0297567,0.0563431,0.0622003,0.0329507,0.0332296,0.0288905,0.0318845,0.0139028,0.0124625,0.0311587,0,0.024932,0.0493735,0.0433325,0.0130042,0,0.0287125,0.0723473,0.0143133,0.0190724,0.0317645,0.0464513,0.0249117,0.0241933,0.0414309,0.049298,0.0440518,0.0271532,0.0264599,0.00676885,0.0371769,0.0163135,0.0423473,0.0108047,0.0163371,0.0454873,0.0516475,0,0,0,0,0
